TimesH,Frame,NoMissing,114,114,125,125,150,150,172,172,173,173,175,175,199,199,207,207,325,325,568,568,572,572,777,777,877,877,1010,1010,1152,1152,1179,1179,1285,1285
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
12.5,50.0,,198.49400000000003,138.654,61.166000000000004,134.8,125.744,123.54299999999999,93.36399999999999,112.819,236.141,111.899,216.11900000000003,121.09,99.28200000000001,116.02799999999999,212.393,100.329,185.332,150.701,238.29,158.871,226.11700000000002,134.017,204.56799999999998,174.85299999999998,241.396,148.064,217.502,155.263,,,,,,
12.75,51.0,,198.56,138.636,61.126000000000005,134.817,125.67299999999999,123.50200000000001,93.31,112.838,236.14,111.87,216.03099999999998,121.044,99.272,116.068,212.334,100.499,185.283,150.736,238.16299999999998,159.149,226.114,133.989,204.532,174.929,241.282,148.131,217.49200000000002,155.265,,,,,,
13.0,52.0,,198.49200000000002,138.619,61.106,134.835,125.633,123.50399999999999,93.367,112.70200000000001,236.12599999999998,111.859,216.148,120.93700000000001,99.301,116.071,212.412,100.334,185.38400000000001,150.68200000000002,238.043,159.09799999999998,226.049,133.93,204.343,175.05700000000002,241.49099999999999,148.154,216.981,154.637,,,,,,
13.25,53.0,,198.331,138.599,61.075,134.855,125.656,123.515,93.369,112.601,236.074,111.824,216.13400000000001,120.916,99.25299999999999,116.066,212.549,100.12299999999999,185.36,150.653,237.975,159.16299999999998,226.048,133.97799999999998,204.179,175.125,241.334,147.914,217.199,154.869,,,,,,
13.5,54.0,,198.171,138.707,61.028,134.86700000000002,125.686,123.51899999999999,93.36,112.63600000000001,236.123,111.80799999999999,216.23,120.78299999999999,99.229,116.044,212.52200000000002,100.07700000000001,185.334,150.634,237.965,159.336,226.012,133.987,204.175,175.15400000000002,241.31900000000002,148.256,217.088,154.946,,,,,,
13.75,55.0,,198.34799999999998,138.642,61.025,134.903,125.70299999999999,123.51,93.29700000000001,112.677,236.104,111.78,216.227,120.741,99.23200000000001,116.059,212.72099999999998,99.87299999999999,185.291,150.493,237.923,159.362,225.99200000000002,133.964,204.143,175.22099999999998,241.373,148.306,217.13099999999997,154.628,,,,,,
14.0,56.0,,198.162,138.739,61.034,134.819,125.775,123.49799999999999,93.311,112.65100000000001,236.09799999999998,111.74799999999999,216.33,120.71600000000001,99.24600000000001,116.042,212.613,99.93,185.31900000000002,150.639,238.11700000000002,158.907,226.062,133.993,204.278,175.143,241.417,147.92600000000002,217.05,154.934,,,,,,
14.25,57.0,,198.14700000000002,138.80200000000002,61.066,134.768,125.762,123.428,93.229,112.615,236.109,111.76,216.239,120.75200000000001,99.24600000000001,116.009,212.65400000000002,99.875,185.267,150.659,238.172,158.96,226.13299999999998,134.096,204.13299999999998,175.157,241.513,147.959,217.137,154.775,,,,,,
14.5,58.0,,198.05200000000002,138.739,61.056999999999995,134.868,125.734,123.399,93.586,112.26700000000001,236.092,111.755,216.266,120.743,99.241,116.01100000000001,212.864,100.042,185.31900000000002,150.713,238.18599999999998,158.767,226.18900000000002,134.028,204.079,175.206,241.0,149.0,217.25599999999997,155.161,247.50099999999998,178.832,,,,
14.75,59.0,,197.99200000000002,138.755,61.071000000000005,134.844,125.71700000000001,123.463,93.37700000000001,112.647,236.045,111.723,216.305,120.725,99.23700000000001,116.01100000000001,213.293,99.73100000000001,185.285,150.724,238.248,158.866,226.205,134.07299999999998,204.12099999999998,175.24400000000003,241.166,148.735,217.335,155.53799999999998,247.514,178.862,226.18,202.292,,
15.0,60.0,,198.02,138.767,61.049,134.891,125.727,123.484,93.22,112.71600000000001,236.005,111.73200000000001,216.15599999999998,120.889,99.277,115.995,213.34400000000002,99.611,185.27200000000002,150.688,238.388,158.74200000000002,226.146,134.173,204.226,175.278,240.993,148.83100000000002,217.493,155.059,247.584,178.889,226.148,202.30200000000002,,
15.25,61.0,,198.037,138.75799999999998,61.059,134.914,125.68299999999999,123.515,93.367,112.885,236.0,111.7,216.187,120.935,99.303,116.044,213.12599999999998,99.729,185.28599999999997,150.67,238.44,158.684,226.29,134.168,204.188,175.335,241.05,148.68200000000002,217.46099999999998,154.84,247.63400000000001,179.11599999999999,226.22,202.40099999999998,,
15.5,62.0,,197.982,138.714,61.016999999999996,134.88,125.635,123.505,93.42399999999999,112.758,235.988,111.696,216.046,121.035,99.31700000000001,116.079,213.21599999999998,99.664,185.298,150.691,238.34400000000002,158.773,226.28799999999998,134.194,204.199,175.365,241.045,148.67600000000002,217.407,154.76,,,227.082,202.62900000000002,,
15.75,63.0,,198.007,138.734,61.028,134.92,125.536,123.516,93.49700000000001,112.654,235.953,111.675,215.9,120.95200000000001,99.306,116.07799999999999,213.18900000000002,99.656,185.343,150.655,238.454,158.741,226.327,134.17600000000002,204.252,175.238,240.981,148.625,217.55700000000002,155.005,,,227.078,202.519,,
16.0,64.0,,197.99900000000002,138.726,61.03,134.921,125.54799999999999,123.51899999999999,93.344,112.744,235.972,111.7,215.949,120.999,99.31200000000001,116.057,213.18099999999998,99.75399999999999,185.32299999999998,150.748,238.317,158.841,226.25599999999997,134.203,204.054,175.41400000000002,241.074,148.582,217.293,154.779,247.75,179.065,227.088,202.488,,
16.25,65.0,,198.055,138.679,61.035,134.872,125.555,123.54799999999999,93.34100000000001,112.84299999999999,235.96599999999998,111.68,215.96599999999998,121.103,99.272,116.06700000000001,213.233,99.821,185.308,150.704,238.40599999999998,158.72899999999998,226.28599999999997,134.19899999999998,204.083,175.38400000000001,241.257,148.525,217.31599999999997,154.94,247.71200000000002,179.005,226.792,202.40200000000002,,
16.5,66.0,,197.92700000000002,138.722,61.042,134.835,125.536,123.531,93.2,112.818,235.97099999999998,111.661,216.097,120.944,99.279,116.01700000000001,213.262,99.8,185.27900000000002,150.648,238.476,158.888,226.305,134.172,203.93099999999998,175.463,241.382,148.382,217.419,155.02700000000002,247.747,179.167,226.33700000000002,202.437,,
16.75,67.0,,197.87900000000002,138.671,61.028,134.809,125.506,123.665,93.22200000000001,112.948,235.93200000000002,111.63,218.018,117.729,99.27600000000001,115.936,213.24599999999998,99.85700000000001,185.422,150.73,238.392,158.727,226.31900000000002,134.149,203.61,175.722,241.37,148.379,217.511,155.019,247.813,179.18,226.49099999999999,202.44,,
17.0,68.0,,197.88,138.643,61.038000000000004,134.764,125.512,123.68700000000001,93.44200000000001,112.806,235.928,111.634,216.13400000000001,120.613,99.29700000000001,115.941,213.185,99.796,185.38099999999997,150.753,238.52900000000002,158.803,226.327,134.122,203.831,175.62099999999998,241.21900000000002,148.27,217.53,155.053,247.894,179.262,226.067,202.421,,
17.25,69.0,,197.89,138.649,61.038000000000004,134.747,125.514,123.69,93.34700000000001,112.73,235.96400000000003,111.617,215.898,121.061,99.29299999999999,115.95100000000001,213.13299999999998,99.76,185.424,150.778,238.585,158.813,226.31900000000002,134.166,203.778,175.643,241.382,148.289,217.356,155.128,248.007,179.417,225.77200000000002,202.31799999999998,,
17.5,70.0,,197.87900000000002,138.601,61.027,134.745,125.43799999999999,123.77600000000001,93.348,112.82799999999999,235.96099999999998,111.615,215.80700000000002,121.459,99.305,115.976,213.192,99.546,185.475,150.89600000000002,238.642,158.666,226.34900000000002,134.165,203.74400000000003,175.68400000000003,241.535,148.225,217.44,155.135,247.898,179.227,225.49099999999999,202.387,,
17.75,71.0,,197.783,138.592,61.01,134.731,125.491,123.803,93.339,112.79700000000001,235.967,111.595,215.548,121.48299999999999,99.28,115.956,213.403,99.323,185.49099999999999,150.947,238.61,158.834,226.394,134.261,203.757,175.637,241.43,148.346,217.365,155.113,247.885,179.31599999999997,225.525,202.35,,
18.0,72.0,,197.859,138.621,61.001000000000005,134.72299999999998,125.421,123.84700000000001,93.346,112.787,235.97799999999998,111.55,215.632,121.426,99.26799999999999,115.969,213.47299999999998,99.367,185.355,150.847,238.62599999999998,158.812,226.38400000000001,134.213,203.752,175.62400000000002,241.352,148.488,217.338,155.168,,,225.24,202.903,,
18.25,73.0,,197.859,138.644,60.985,134.67600000000002,125.535,123.76899999999999,93.305,112.84,235.98,111.554,215.843,121.139,99.291,115.959,213.477,99.29299999999999,185.423,150.862,238.69099999999997,158.78,226.34799999999998,134.191,203.71,175.7,241.43,148.63299999999998,217.262,155.10399999999998,,,225.40200000000002,202.987,236.429,133.85
18.5,74.0,,197.868,138.608,60.975,134.618,125.473,123.881,93.35799999999999,112.708,235.97799999999998,111.54700000000001,217.895,116.851,99.30799999999999,115.912,213.265,99.303,185.355,150.814,238.639,158.917,226.378,134.18,203.752,175.575,241.424,148.64600000000002,217.234,155.289,,,225.38099999999997,203.09599999999998,236.808,134.015
18.75,75.0,,197.835,138.624,60.99,134.57399999999998,125.51299999999999,123.92,93.189,112.787,235.951,111.515,217.96099999999998,116.87,99.292,115.915,213.051,99.281,185.331,150.888,238.67700000000002,158.83700000000002,226.29,134.191,203.768,175.62099999999998,241.5,148.714,217.354,155.235,,,225.32,203.188,236.998,134.034
19.0,76.0,,197.794,138.637,61.02,134.50799999999998,125.46,124.01799999999999,93.095,112.791,235.908,111.506,217.639,116.098,99.334,115.891,213.065,99.14,185.268,150.954,238.545,158.957,226.328,134.178,203.66299999999998,175.63,241.408,148.746,217.41,155.259,,,225.46,202.642,236.825,133.882
19.25,77.0,,197.805,138.67700000000002,60.99,134.498,125.484,124.04,93.186,112.67200000000001,235.917,111.531,217.68599999999998,116.178,99.34700000000001,115.9,213.13400000000001,99.23700000000001,185.21200000000002,150.901,238.49,158.915,226.327,134.236,203.578,175.62,241.604,148.789,217.192,155.259,248.445,178.91,225.47400000000002,202.385,237.081,134.054
19.5,78.0,,197.821,138.694,60.949,134.59,125.475,123.994,93.22200000000001,112.70299999999999,235.94,111.53299999999999,,,99.346,115.891,213.00900000000001,99.22399999999999,185.257,150.89,238.521,158.85299999999998,226.329,134.269,203.662,175.62099999999998,241.748,148.819,217.245,155.209,248.29,178.733,225.0,202.0,236.979,134.115
19.75,79.0,,197.795,138.684,60.95,134.583,125.38799999999999,124.009,93.259,112.625,235.967,111.53,,,99.33200000000001,115.891,212.942,99.30799999999999,185.243,150.93,238.40099999999998,158.969,226.317,134.338,203.482,175.761,241.668,148.83100000000002,217.18099999999998,155.34,248.169,178.63299999999998,225.862,202.385,236.324,133.861
20.0,80.0,,197.86,138.664,60.923,134.592,125.391,123.936,93.345,112.454,235.956,111.478,218.143,116.71700000000001,99.369,115.89200000000001,213.02599999999998,99.459,185.315,150.9,238.455,159.07,226.27200000000002,134.38299999999998,203.252,175.83900000000003,241.69299999999998,148.735,217.39700000000002,155.207,248.0,178.0,226.572,202.357,236.325,133.83
20.25,81.0,,197.9,138.67700000000002,60.948,134.595,125.449,123.98100000000001,93.461,112.514,235.988,111.499,218.002,116.40799999999999,99.348,115.891,212.872,99.505,185.299,150.886,238.493,159.267,226.273,134.444,203.273,175.80700000000002,241.75900000000001,148.80100000000002,217.64700000000002,155.149,248.39,178.965,225.857,202.296,236.49,134.002
20.5,82.0,,197.888,138.697,60.937,134.602,125.49600000000001,123.95200000000001,93.43299999999999,112.374,235.976,111.47399999999999,218.15900000000002,116.728,99.339,115.89299999999999,212.80900000000003,99.477,185.255,150.812,238.59099999999998,159.187,226.28,134.458,203.225,175.81,241.80700000000002,148.887,217.635,155.099,247.919,178.826,225.0,202.0,236.399,133.985
20.75,83.0,,197.915,138.707,60.967,134.628,125.491,123.896,93.462,112.149,235.984,111.448,218.204,116.789,99.315,115.913,212.826,99.429,185.27900000000002,150.859,238.521,159.097,226.262,134.43200000000002,203.19,175.815,241.472,148.832,217.481,155.237,247.868,178.81400000000002,225.172,202.493,236.687,134.09799999999998
21.0,84.0,,197.921,138.685,60.948,134.594,125.54299999999999,123.81200000000001,93.595,112.196,235.97799999999998,111.46,218.388,117.045,99.345,115.89299999999999,212.908,99.51299999999999,185.209,150.875,238.50900000000001,159.127,226.239,134.342,203.238,175.821,241.588,148.72,216.868,155.31,,,227.30700000000002,202.584,236.768,134.029
21.25,85.0,,197.93,138.614,60.927,134.637,125.52,123.76100000000001,93.553,112.131,235.96900000000002,111.471,218.37099999999998,117.014,99.34100000000001,115.85799999999999,212.981,99.53299999999999,185.329,150.889,238.532,159.099,226.25599999999997,134.37,203.19799999999998,175.83599999999998,241.615,148.869,216.74599999999998,155.376,247.915,179.055,226.78400000000002,202.421,236.90200000000002,134.042
21.5,86.0,,197.91099999999997,138.607,60.913999999999994,134.653,125.554,123.773,93.51100000000001,112.2,235.98,111.42,218.421,116.882,99.346,115.845,213.017,99.445,185.27700000000002,150.87,238.588,159.159,226.269,134.409,203.12900000000002,175.825,241.854,148.816,216.611,155.391,247.922,178.94799999999998,226.62,202.421,236.64,133.998
21.75,87.0,,197.957,138.613,60.875,134.66,125.555,123.759,93.494,112.00399999999999,235.949,111.412,218.62599999999998,117.054,99.31299999999999,115.836,212.988,99.527,185.333,150.814,238.56599999999997,159.096,226.263,134.398,203.166,175.703,241.61599999999999,149.012,216.675,155.364,247.85299999999998,178.88,226.672,202.472,236.803,133.986
22.0,88.0,,197.958,138.60399999999998,60.891999999999996,134.664,125.56299999999999,123.759,93.54899999999999,111.98299999999999,235.96099999999998,111.39399999999999,218.622,117.20700000000001,99.325,115.791,213.12400000000002,99.52600000000001,185.321,150.804,238.641,159.039,226.263,134.404,203.25400000000002,175.676,241.609,148.916,216.697,155.381,247.873,178.56099999999998,226.65400000000002,202.48,236.655,133.92
