TimesH,Frame,NoMissing,5,5,19,19,20,20,26,26,41,41,50,50,54,54,63,63,64,64,69,69,73,73,79,79,85,85,95,95,99,99,114,114,134,134,136,136,137,137,140,140,143,143,144,144,159,159,165,165,173,173,174,174,191,191,194,194,205,205,208,208,211,211,212,212,213,213,225,225,227,227,235,235,252,252,254,254,269,269,284,284,288,288,316,316,321,321,324,324,336,336,358,358,359,359,372,372,401,401,402,402,409,409,414,414,417,417,424,424,428,428,434,434,441,441,446,446,465,465,470,470,481,481,482,482,496,496,523,523,535,535,545,545,554,554,564,564,573,573,591,591,651,651,696,696,746,746,861,861,964,964,1035,1035,1071,1071,1129,1129,1179,1179
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
305.0,1220.0,,119.45100000000001,46.578,75.325,43.106,283.827,46.52,305.101,45.088,76.618,32.181999999999995,243.65900000000002,28.248,57.193999999999996,30.919,100.78,39.876,264.063,35.19,62.625,37.092,236.207,41.496,232.669,66.883,289.44599999999997,58.54600000000001,236.99400000000003,72.571,275.285,65.94800000000001,216.71,56.911,258.25,56.848,289.248,82.572,110.89200000000001,89.318,262.246,87.01899999999999,306.191,86.272,211.0,87.803,214.695,96.985,79.024,89.51799999999999,,,230.738,76.92399999999999,192.25,86.93,133.313,88.71,255.771,106.068,147.93,106.363,94.17299999999999,106.079,117.929,107.301,61.905,105.759,178.03400000000002,110.29899999999999,74.52,108.521,200.743,112.648,127.3,95.684,60.104,96.068,204.50099999999998,101.456,231.928,128.886,118.416,136.312,66.312,115.26100000000001,8.254,127.48100000000001,216.97,131.856,106.301,146.44799999999998,231.856,153.77,239.91400000000002,150.084,245.34799999999998,138.363,207.398,168.94,219.322,168.45,5.638,168.59,286.366,171.49900000000002,90.109,173.438,245.067,171.90900000000002,202.638,157.939,67.545,161.487,292.656,153.664,210.731,164.77599999999998,79.887,21.674,262.911,191.514,72.50399999999999,186.62599999999998,235.16099999999997,188.195,73.829,24.769000000000002,235.796,26.362,250.69099999999997,179.97099999999998,82.096,180.4,27.419,183.278,197.123,181.66,170.66400000000002,74.881,280.978,32.879,267.276,57.503,,,297.418,47.846000000000004,111.945,61.458,49.99100000000001,30.0,100.836,110.917,233.141,54.278,204.75099999999998,67.793,93.929,88.223
305.25,1221.0,,119.546,46.599,75.336,43.156000000000006,283.694,46.416000000000004,305.138,45.036,76.684,32.194,243.736,28.171999999999997,57.159,31.025,100.897,39.900999999999996,264.10900000000004,35.223,62.528,37.056,236.158,41.585,232.632,67.14699999999999,289.461,58.508,236.977,72.601,275.135,65.956,216.702,56.96,258.168,56.88,289.197,82.61399999999999,110.97200000000001,89.415,262.22700000000003,86.956,306.29400000000004,86.221,211.017,87.821,214.635,96.999,79.051,89.485,,,230.726,76.934,192.245,87.02799999999999,133.332,88.696,255.74599999999998,106.065,147.983,106.288,94.14,106.02,117.97200000000001,107.15799999999999,61.952,105.788,178.047,110.182,74.53399999999999,108.525,200.77599999999998,112.634,127.242,95.75299999999999,60.113,96.00299999999999,205.00400000000002,101.257,231.949,128.851,118.5,136.232,66.449,115.26100000000001,8.12,127.51299999999999,216.965,132.362,106.16799999999999,146.632,231.84799999999998,153.713,239.95,150.077,245.27900000000002,138.377,207.49599999999998,168.986,219.343,168.446,5.797999999999999,168.41,286.432,171.425,90.09700000000001,173.331,245.08700000000002,171.90099999999998,202.58700000000002,157.94,67.372,161.518,292.57599999999996,153.88299999999998,210.805,164.803,79.543,21.781999999999996,262.922,191.49,72.477,186.578,235.293,188.26,73.85600000000001,24.712,235.828,26.362,250.62,179.951,82.03200000000001,180.202,27.344,183.38299999999998,197.145,181.771,170.642,74.833,281.112,32.895,267.317,57.456,,,297.346,47.922,112.05799999999999,61.427,50.067,29.985,100.848,110.891,233.21200000000002,54.213,204.78099999999998,67.82,93.887,88.24600000000001
305.5,1222.0,,119.541,46.625,75.35300000000001,43.174,283.535,46.385,305.176,45.012,76.168,32.308,243.77599999999998,28.166999999999998,57.243,31.096,100.865,39.933,264.045,35.277,62.538000000000004,37.149,236.16,41.61600000000001,232.81400000000002,67.09,289.36,58.446000000000005,236.97299999999998,72.681,275.14599999999996,65.92699999999999,216.668,56.919,258.095,56.784,289.203,82.70299999999999,110.926,89.397,262.19,86.95100000000001,306.17900000000003,86.176,211.02700000000002,87.742,214.55599999999998,97.073,78.995,89.565,,,230.785,76.906,192.225,87.039,133.44899999999998,88.509,255.737,106.053,148.04399999999998,106.334,94.09899999999999,105.99600000000001,118.00399999999999,107.229,61.849,105.758,178.153,110.12200000000001,74.523,108.49,200.875,112.50200000000001,127.211,95.806,60.078,95.99799999999999,205.0,101.0,232.018,128.817,118.382,136.174,66.49,115.459,8.072000000000001,127.72399999999999,216.976,132.341,106.238,146.828,231.71,153.57,239.93099999999998,150.13,245.31900000000002,138.322,207.42,169.019,219.31599999999997,168.41400000000002,5.569,168.47099999999998,286.497,171.53,90.26799999999999,173.53400000000002,245.09400000000002,171.94099999999997,202.54,157.993,67.181,161.536,292.635,153.892,210.877,164.774,79.304,21.699,262.591,191.578,72.553,186.696,235.149,188.199,73.888,24.719,235.878,26.389,250.729,179.956,82.01799999999999,180.201,27.675,183.107,197.102,181.639,170.676,74.564,281.003,32.908,267.601,57.45399999999999,,,297.291,47.931999999999995,112.171,61.528999999999996,49.858000000000004,29.941,100.772,110.914,233.185,54.157,204.775,67.917,93.90799999999999,88.286
305.75,1223.0,,119.51799999999999,46.638999999999996,75.34100000000001,43.13399999999999,283.509,46.346000000000004,305.13599999999997,44.971000000000004,76.203,32.259,243.71099999999998,28.158,57.228,31.114,100.852,40.025999999999996,264.019,35.286,62.598,37.146,235.975,41.87,232.895,67.212,289.29,58.452,236.97799999999998,72.705,275.123,65.902,216.553,56.97,258.177,56.794,289.142,82.56,111.035,89.368,262.18,87.008,305.995,86.17,210.93,87.81299999999999,214.601,97.12799999999999,78.99,89.54799999999999,,,230.73,76.953,192.192,87.07,133.405,88.62200000000001,255.704,106.119,148.08700000000002,106.28200000000001,94.111,105.964,117.999,107.35,61.873999999999995,105.75299999999999,178.18599999999998,110.01899999999999,74.486,108.52600000000001,201.00799999999998,112.478,127.197,95.78299999999999,60.111000000000004,96.024,205.0,101.0,232.00799999999998,128.89600000000002,118.648,136.312,66.55,115.429,8.113999999999999,127.68799999999999,216.946,133.439,106.244,146.754,231.637,153.672,239.80599999999998,150.135,245.315,138.236,207.347,168.988,219.243,168.356,5.74,168.507,286.481,171.65900000000002,90.243,173.49200000000002,245.12900000000002,171.94099999999997,202.47,158.005,67.032,161.556,292.492,154.298,210.919,164.766,79.369,21.628,262.774,191.495,72.633,186.805,235.22,188.203,73.947,24.691,235.868,26.432,250.632,179.919,81.947,180.248,27.837,183.123,197.125,181.551,170.72400000000002,74.778,280.867,32.911,267.58299999999997,57.505,,,297.395,47.938,112.22200000000001,61.515,49.951,29.953000000000003,100.801,110.90899999999999,233.183,54.031000000000006,204.66099999999997,67.958,93.912,88.279
306.0,1224.0,,119.509,46.655,75.347,43.247,283.649,46.425,305.181,44.826,75.953,32.383,243.69400000000002,28.125999999999998,57.185,31.096,100.84100000000001,39.918,264.006,35.271,62.601000000000006,37.196999999999996,236.06400000000002,41.738,233.003,67.161,289.274,58.511,237.003,72.717,275.186,66.11,216.59,57.021,258.15,56.848,289.097,82.62200000000001,110.96700000000001,89.34299999999999,262.14799999999997,87.041,305.846,86.274,211.067,87.66799999999999,214.544,97.15100000000001,78.949,89.57700000000001,,,230.7,76.967,192.081,87.12799999999999,133.516,88.447,255.676,106.133,148.155,106.29899999999999,94.124,106.015,117.959,107.493,61.802,105.708,178.207,109.96,74.567,108.54,200.976,112.455,127.20700000000001,95.84,60.115,96.007,204.195,101.655,232.023,128.91,118.611,136.325,66.52,115.417,7.879,127.865,217.023,132.892,106.164,146.84,231.535,153.589,239.83599999999998,150.109,245.40900000000002,138.295,207.459,169.06900000000002,219.157,168.25599999999997,5.485,168.571,286.47700000000003,171.7,90.139,173.614,245.206,171.93200000000002,202.378,158.072,66.843,161.519,292.67400000000004,153.44,210.87,164.645,79.453,21.680999999999997,262.762,191.532,72.63,186.80599999999998,235.36900000000003,188.34400000000002,73.941,24.758000000000003,235.827,26.406999999999996,250.74900000000002,179.889,81.94,180.32,27.791999999999998,183.149,197.204,181.47400000000002,170.687,74.652,280.70799999999997,32.957,267.369,57.646,,,297.51099999999997,47.973,112.34899999999999,61.538000000000004,49.739,30.016,100.806,110.913,233.145,54.11600000000001,204.642,67.977,93.868,88.31700000000001
306.25,1225.0,,119.439,46.608000000000004,75.38,43.358000000000004,283.69,46.52,305.16,44.756,76.14,32.299,243.733,28.044,57.098,31.041999999999998,100.749,40.085,264.031,35.283,62.578,37.186,236.05200000000002,41.693999999999996,233.128,67.191,289.222,58.575,237.023,72.692,275.402,66.015,216.595,57.026,258.23,56.82,289.056,82.762,110.954,89.331,262.27099999999996,87.074,305.93,86.209,211.095,87.68299999999999,214.419,97.21,78.955,89.522,86.21799999999999,83.191,230.81,76.92699999999999,192.137,87.105,133.52200000000002,88.681,255.636,106.255,148.39,106.305,94.191,106.096,118.04899999999999,107.471,61.78,105.79299999999999,178.14,109.959,74.60600000000001,108.49700000000001,200.963,112.536,127.105,95.895,60.095,95.969,204.18599999999998,101.48200000000001,232.071,128.887,118.38,136.15200000000002,66.507,115.449,7.732,128.159,217.012,133.58100000000002,106.118,146.791,231.49,153.483,239.87599999999998,150.07399999999998,245.405,138.222,207.356,169.21099999999998,219.1,168.16299999999998,5.777,168.76,286.527,171.73,90.288,173.533,245.21599999999998,171.926,202.364,158.12,66.869,161.44899999999998,292.66,153.746,210.864,164.585,79.518,21.701999999999998,262.726,191.558,72.604,186.88400000000001,235.347,188.33,73.995,24.788,235.88,26.354,250.695,179.94099999999997,81.992,180.34400000000002,27.719,183.231,197.137,181.52900000000002,170.55700000000002,74.6,280.862,32.972,267.518,57.549,,,297.53700000000003,48.068999999999996,112.285,61.48,49.858000000000004,29.923000000000002,100.81200000000001,110.95200000000001,233.294,53.986999999999995,204.582,68.055,93.822,88.34700000000001
306.5,1226.0,,119.46600000000001,46.652,75.34100000000001,43.375,283.725,46.593999999999994,305.209,44.823,76.311,32.325,243.725,27.943,57.238,31.131999999999998,100.603,40.137,264.12,35.302,62.637,37.107,236.042,41.647,233.06799999999998,67.39,289.147,58.589,236.958,72.755,275.499,66.07,216.577,57.056999999999995,258.062,56.839,289.048,82.73100000000001,111.04899999999999,89.395,262.278,87.18,305.901,86.227,211.024,87.734,214.524,97.19200000000001,78.949,89.553,86.208,83.23,230.507,76.959,192.18099999999998,87.12899999999999,133.489,88.67399999999999,255.646,106.265,148.474,106.244,94.133,106.089,118.039,107.456,61.73,105.74799999999999,178.093,109.86,74.52,108.49799999999999,200.921,112.544,127.111,95.859,60.06100000000001,95.934,204.019,101.69,232.06900000000002,128.864,118.198,136.10299999999998,66.471,115.288,7.657,128.255,217.05,133.096,106.11399999999999,146.95,231.75599999999997,154.001,239.771,150.066,245.465,138.245,207.502,169.06099999999998,219.145,168.145,5.702999999999999,168.613,286.545,171.641,90.242,173.549,245.18099999999998,171.90599999999998,202.33700000000002,157.931,67.017,161.461,292.664,153.907,210.88,164.66099999999997,79.704,21.872,262.903,191.453,72.54,186.937,235.415,188.269,73.986,24.851,235.842,26.426,250.732,179.97299999999998,82.064,180.412,27.726,183.368,197.123,181.412,170.61599999999999,74.505,280.882,33.022,267.553,57.61600000000001,,,,,112.14399999999999,61.424,49.967,30.059,100.791,110.948,233.204,54.137,204.41099999999997,67.98,93.789,88.368
306.75,1227.0,,119.47,46.643,75.384,43.48,283.66200000000003,46.56,305.223,44.797,76.726,32.164,243.71900000000002,27.778000000000002,57.466,31.095,100.59899999999999,40.097,264.13,35.282,62.56100000000001,37.041,236.024,41.63399999999999,233.03900000000002,67.337,289.154,58.672,236.93400000000003,72.77,275.519,65.961,216.512,57.015,257.82599999999996,56.733000000000004,289.14,82.79299999999999,111.00399999999999,89.37100000000001,262.264,87.196,305.816,86.15100000000001,210.963,87.816,214.169,97.19,78.998,89.465,81.282,81.27,230.49599999999998,76.946,192.245,87.163,133.525,88.443,255.62599999999998,106.307,148.26,106.441,94.116,106.03299999999999,118.079,107.376,61.67,105.68700000000001,178.03799999999998,109.719,74.415,108.494,200.93900000000002,112.507,127.086,95.86399999999999,60.036,95.946,203.899,101.806,232.062,128.834,118.163,136.108,66.458,115.279,7.811,127.999,217.015,132.965,106.13600000000001,146.834,,,239.78799999999998,150.054,245.33,138.189,207.42,169.12900000000002,219.09099999999998,168.06,5.709,168.706,286.585,171.565,90.23299999999999,173.609,245.192,171.86700000000002,202.26,157.898,66.881,161.57,292.455,154.499,210.84900000000002,164.577,79.541,21.933000000000003,262.915,191.42,72.563,187.017,235.457,188.28799999999998,73.993,24.809,235.834,26.406999999999996,250.878,179.97799999999998,82.166,180.483,27.671999999999997,183.33900000000003,197.179,181.4,170.53099999999998,74.49,280.883,32.998000000000005,267.482,57.585,,,297.638,48.0,112.115,61.453,49.943000000000005,30.068,100.745,110.978,233.13099999999997,54.257,204.528,67.872,93.796,88.33
307.0,1228.0,,119.441,46.658,75.316,43.382,283.747,46.565,305.119,44.736999999999995,76.785,32.14,243.851,27.761999999999997,57.631,30.988000000000003,100.55799999999999,39.996,264.23400000000004,35.308,62.641999999999996,37.055,236.048,41.705,233.136,67.232,289.17,58.729,236.92700000000002,72.76100000000001,275.401,66.153,216.67,57.083,257.908,56.673,289.01099999999997,82.527,111.096,89.435,262.295,87.249,306.01099999999997,86.113,211.09799999999998,87.65299999999999,214.178,97.28200000000001,78.997,89.536,81.029,81.242,230.418,76.942,192.21599999999998,87.065,133.424,88.559,255.67,106.333,147.937,106.508,94.09200000000001,106.02,118.126,107.396,61.623999999999995,105.655,177.91299999999998,109.695,74.53,108.465,200.929,112.525,126.973,96.053,60.083,95.95200000000001,204.24099999999999,101.655,232.06799999999998,128.80700000000002,118.165,136.05700000000002,66.454,115.289,7.914,127.824,216.993,133.255,106.179,146.969,,,239.762,150.001,245.399,138.22299999999998,207.385,169.06599999999997,219.08599999999998,168.109,5.763,168.771,286.639,171.738,90.314,173.62099999999998,245.15599999999998,171.886,202.31099999999998,157.82,67.056,161.502,291.96,155.65,210.8,164.518,79.569,21.84,262.98,191.497,72.415,187.072,235.30700000000002,188.285,74.003,24.822,235.822,26.378,250.93200000000002,179.993,82.2,180.555,27.585,183.33599999999998,197.1,181.419,170.419,74.571,280.96299999999997,32.918,267.342,57.68600000000001,,,297.659,47.896,112.25,61.492,49.87,30.118000000000002,100.734,110.91799999999999,233.171,54.181999999999995,204.062,67.907,93.764,88.369
307.25,1229.0,,119.374,46.648999999999994,75.32600000000001,43.477,283.671,46.493,305.158,44.727,76.733,31.958000000000002,243.74,27.862,57.808,30.976999999999997,100.51700000000001,39.795,264.23900000000003,35.361,62.76,37.095,236.041,41.628,233.013,67.17699999999999,289.13599999999997,58.806999999999995,236.94299999999998,72.805,275.476,66.051,216.40400000000002,57.211999999999996,258.004,56.515,289.137,82.86399999999999,111.175,89.49600000000001,262.164,87.262,305.703,85.992,211.09,87.66799999999999,214.005,97.33200000000001,78.99600000000001,89.579,80.885,81.235,230.419,77.042,192.22,87.079,133.36700000000002,88.726,255.635,106.352,148.342,106.421,94.09100000000001,106.02799999999999,118.256,107.32799999999999,61.67,105.56,177.86,109.757,74.518,108.539,200.94400000000002,112.524,127.015,96.001,60.045,95.943,203.915,101.803,232.03599999999997,128.817,118.147,136.077,66.52,115.272,7.849,127.81,216.935,133.268,106.10700000000001,146.987,,,239.733,150.001,245.609,138.224,207.268,168.949,218.99200000000002,168.083,5.754,168.796,286.66,171.708,90.368,173.58,245.167,171.854,202.206,157.934,67.054,161.458,291.902,155.85399999999998,210.792,164.592,79.452,21.735,262.715,191.65099999999998,72.479,187.095,235.442,188.293,74.033,24.698,235.843,26.348000000000003,250.822,179.965,82.25200000000001,180.614,27.51,183.472,197.06400000000002,181.435,170.35,74.631,280.944,32.986999999999995,267.567,57.64,93.0,180.0,297.72900000000004,47.917,112.318,61.578,49.901,30.184,100.73100000000001,110.915,233.07,54.17,204.65099999999998,67.781,93.84899999999999,88.337
307.5,1230.0,,119.383,46.648,75.34,43.498000000000005,283.704,46.535,305.106,44.696000000000005,77.044,31.991,243.74900000000002,27.785,57.931000000000004,30.991999999999997,100.595,39.68,264.29400000000004,35.411,62.746,36.997,235.985,41.702,233.037,66.968,289.18,58.744,236.925,72.829,275.659,65.842,216.395,57.053999999999995,258.22,56.298,289.064,82.71,111.179,89.471,262.087,87.262,305.506,85.999,211.078,87.64299999999999,214.0,97.411,78.999,89.471,80.917,81.14399999999999,230.455,77.17,192.149,87.085,133.422,88.74799999999999,255.61700000000002,106.435,147.97899999999998,106.59100000000001,94.06299999999999,106.01799999999999,118.189,107.27,61.611999999999995,105.53200000000001,177.96400000000003,109.795,74.515,108.542,200.975,112.47200000000001,126.962,96.04,60.099,95.973,203.685,102.021,232.002,128.80100000000002,118.069,136.075,66.469,115.25399999999999,7.871,127.89399999999999,216.938,133.311,106.18799999999999,146.878,231.355,153.363,239.709,149.981,245.415,138.248,207.237,168.91099999999997,219.018,168.097,5.695,168.51,286.72,171.59400000000002,90.425,173.665,245.132,171.834,202.173,157.946,66.96600000000001,161.474,291.867,156.062,210.852,164.658,79.461,21.78,262.594,191.56,72.367,187.206,235.447,188.326,74.017,24.765,235.86700000000002,26.355,250.85,180.00400000000002,82.24,180.62,27.475,183.293,197.155,181.468,170.19099999999997,74.532,281.11400000000003,32.866,267.513,57.632,93.572,179.638,,,112.156,61.678000000000004,49.751999999999995,30.209,100.70700000000001,110.95100000000001,233.21599999999998,54.031000000000006,204.52700000000002,67.752,93.81200000000001,88.318
307.75,1231.0,,119.316,46.723,75.31,43.475,283.622,46.504,305.082,44.526,76.89,32.079,243.703,27.888,57.946000000000005,31.049,100.49799999999999,39.853,264.45,35.45,62.61600000000001,36.957,235.94799999999998,41.728,233.058,67.003,289.163,58.722,236.955,72.837,275.631,66.002,216.22400000000002,57.163999999999994,258.632,55.72,289.033,82.57799999999999,111.22200000000001,89.494,262.036,87.184,305.842,85.943,211.06099999999998,87.60700000000001,214.043,97.435,79.046,89.525,80.807,81.1,230.484,77.15100000000001,192.18400000000003,87.061,133.315,88.85700000000001,255.63299999999998,106.34299999999999,147.725,106.54899999999999,94.01899999999999,105.991,119.639,107.988,61.663999999999994,105.524,177.94799999999998,109.853,74.513,108.551,200.86599999999999,112.53,127.109,95.925,60.13399999999999,95.946,203.35299999999998,102.39200000000001,232.012,128.87,118.07700000000001,136.08,66.484,115.316,7.912999999999999,127.848,216.984,133.404,106.242,146.885,231.21400000000003,153.662,239.81799999999998,150.059,245.359,138.096,207.204,168.895,219.053,168.155,5.284,168.86599999999999,286.72,171.625,90.39399999999999,173.50900000000001,245.104,171.795,202.321,157.839,67.016,161.485,291.858,156.188,210.896,164.696,79.348,21.921,262.754,191.445,72.37899999999999,187.203,235.607,188.27599999999998,74.032,24.85,235.863,26.349,250.9,180.003,82.295,180.61700000000002,27.324,183.16299999999998,197.172,181.47799999999998,170.36900000000003,74.515,281.1,32.834,267.464,57.645,93.46600000000001,179.68599999999998,,,112.238,61.685,49.647,30.163,100.663,111.005,233.058,54.071999999999996,204.575,67.671,93.792,88.344
308.0,1232.0,,119.395,46.707,75.30199999999999,43.347,283.658,46.512,305.015,44.532,76.995,32.111,243.78599999999997,28.037,57.831,31.136999999999997,100.40799999999999,39.951,264.494,35.457,62.7,36.967,235.975,41.716,232.96599999999998,66.946,289.047,58.74,236.896,72.904,275.645,66.01899999999999,216.02599999999998,57.286,259.0,55.0,289.091,82.56700000000001,111.134,89.492,261.952,87.085,306.585,85.95700000000001,211.06,87.663,214.06099999999998,97.715,79.067,89.473,80.82600000000001,81.108,230.343,77.192,192.21400000000003,87.00200000000001,133.188,88.965,255.545,106.42200000000001,148.196,106.72200000000001,94.00200000000001,106.065,119.523,107.895,61.482,105.85,177.958,109.71,74.418,108.478,200.89,112.50299999999999,126.99799999999999,95.961,60.193000000000005,95.93,203.25,102.527,231.985,128.889,118.15700000000001,136.106,66.421,115.354,7.976,127.713,216.97099999999998,133.391,106.3,146.784,231.21900000000002,153.852,239.74200000000002,150.067,245.204,138.225,207.185,169.105,219.06099999999998,168.2,5.034,169.137,286.79,171.577,90.368,173.688,245.12400000000002,171.85299999999998,202.31599999999997,157.829,67.133,161.445,291.845,156.19299999999998,211.047,164.579,79.363,21.924,262.74,191.396,72.404,187.06099999999998,235.77200000000002,188.275,74.024,24.833000000000002,235.861,26.375999999999998,250.831,180.0,82.236,180.67,27.295,183.141,197.137,181.639,170.25900000000001,74.539,281.147,32.784,267.547,57.638999999999996,93.76899999999999,179.703,297.465,47.647,112.492,61.888999999999996,49.81100000000001,30.309,100.64,111.145,233.196,53.99100000000001,204.623,67.616,93.772,88.35700000000001
308.25,1233.0,,119.45299999999999,46.713,75.334,43.373999999999995,283.546,46.516999999999996,305.115,44.678000000000004,77.156,31.918000000000003,243.88299999999998,27.898000000000003,57.852,31.139,100.48100000000001,39.869,264.527,35.496,62.597,37.094,236.041,41.608999999999995,232.972,67.132,289.019,58.79600000000001,236.875,72.935,275.584,66.191,216.005,57.184,258.79900000000004,55.461999999999996,289.07,82.709,111.193,89.506,261.997,87.12799999999999,306.618,85.84700000000001,211.074,87.662,213.96599999999998,97.596,79.055,89.55,80.807,81.113,230.30200000000002,77.164,192.235,86.97,133.208,89.145,255.653,106.243,147.931,106.735,93.945,106.147,118.69,107.509,61.521,105.719,177.93599999999998,109.676,74.415,108.52799999999999,200.862,112.52,127.024,95.93799999999999,60.298,95.96600000000001,203.262,102.456,231.988,128.81799999999998,118.171,136.11700000000002,66.32,115.20700000000001,7.921,127.694,216.945,133.381,106.619,146.332,231.304,153.7,239.692,150.023,245.22,138.201,207.12099999999998,169.188,219.105,168.326,5.1610000000000005,168.93900000000002,286.83799999999997,171.44,90.35600000000001,173.801,245.122,171.84,202.372,157.868,67.146,161.398,291.803,156.3,211.132,164.57299999999998,79.273,21.813000000000002,262.721,191.40400000000002,72.21600000000001,187.387,235.763,188.21099999999998,73.992,24.759,235.928,26.406999999999996,250.84400000000002,180.03400000000002,82.04299999999999,180.65200000000002,27.101999999999997,183.125,197.148,181.763,170.166,74.541,281.078,32.829,267.61400000000003,57.563,93.775,179.66,297.407,47.669,112.43299999999999,61.815,49.718,30.206999999999997,100.663,111.155,233.19400000000002,54.067,204.65,67.652,93.921,88.337
308.5,1234.0,,119.46,46.733999999999995,75.34899999999999,43.381,283.462,46.54,305.173,44.702,77.145,31.986,243.71400000000003,27.980999999999998,57.934,31.059,100.565,39.951,264.453,35.528,62.711000000000006,36.995,236.03900000000002,41.667,233.06400000000002,67.29,289.04900000000004,58.784,236.84900000000002,72.939,275.558,66.171,216.09599999999998,57.36,,,289.032,82.664,111.084,89.471,261.95,87.166,307.51,85.536,210.97299999999998,87.81200000000001,213.89,97.647,79.07,89.54700000000001,80.665,81.131,230.32299999999998,77.115,192.18200000000002,86.96799999999999,133.14,89.25399999999999,255.669,106.245,147.561,106.697,93.896,106.22399999999999,118.331,107.256,61.621,105.736,177.96900000000002,109.86200000000001,74.423,108.50200000000001,200.78900000000002,112.525,126.93700000000001,96.311,60.321999999999996,95.969,203.386,102.251,231.998,128.826,118.32600000000001,136.137,66.25399999999999,115.211,7.92,127.647,216.968,133.157,106.655,146.3,231.08,153.951,239.65,149.982,245.127,138.233,207.071,169.158,219.102,168.378,5.2,168.851,286.92400000000004,171.28799999999998,90.281,173.69,245.07299999999998,171.852,202.305,157.941,67.061,161.319,291.809,156.293,211.196,164.648,79.179,21.918000000000003,262.735,191.43400000000003,72.183,187.429,235.743,188.217,73.96600000000001,24.655,235.92700000000002,26.515,250.66099999999997,180.074,82.146,180.645,27.155,183.247,197.16099999999997,181.885,170.203,74.577,281.036,32.799,267.42,57.631,94.09899999999999,179.642,297.291,47.933,112.45200000000001,61.853,49.54600000000001,30.168000000000003,100.684,111.132,233.166,54.096000000000004,204.766,67.624,93.863,88.291
308.75,1235.0,,119.441,46.7,75.369,43.498999999999995,283.58,46.568000000000005,305.157,44.635,77.292,31.822,243.785,27.97,57.849,31.046,100.439,40.0,264.363,35.521,62.766999999999996,37.038000000000004,236.015,41.655,232.92,67.203,289.051,58.72,236.859,72.945,275.468,66.134,215.815,57.498999999999995,,,289.007,82.74700000000001,111.07799999999999,89.41799999999999,261.96,87.04700000000001,307.556,85.66,210.976,87.861,213.83599999999998,97.29,79.132,89.571,79.559,80.781,230.294,77.22,192.232,86.90299999999999,133.186,89.242,255.658,106.374,146.80100000000002,106.916,93.88600000000001,106.309,118.366,107.26700000000001,61.535,105.86200000000001,177.917,109.764,74.347,108.50399999999999,200.80700000000002,112.475,126.854,96.37299999999999,60.248999999999995,95.98899999999999,203.445,102.25399999999999,231.956,128.861,118.26700000000001,136.105,66.194,115.15100000000001,7.847,127.764,216.957,133.089,106.586,146.409,231.142,153.787,239.61700000000002,150.001,245.132,138.244,207.09400000000002,169.058,219.017,168.282,5.268,168.736,287.033,171.105,90.26700000000001,173.672,245.067,171.852,202.418,157.945,67.291,161.345,291.783,156.30100000000002,211.274,164.717,79.188,21.943,262.816,191.31599999999997,72.234,187.56400000000002,235.855,188.208,73.987,24.689,235.938,26.479,250.766,180.11,82.042,180.72299999999998,27.511,183.335,197.197,181.84599999999998,170.187,74.694,280.959,32.842,267.513,57.6,93.98299999999999,179.685,297.245,47.934,112.506,61.869,49.498999999999995,30.079,100.678,111.21700000000001,233.075,54.178000000000004,204.757,67.613,93.801,88.322
