TimesH,Frame,5,19,20,26,41,50,54,63,64,69,73,79,85,95,99,114,134,136,137,140,143,144,159,165,173,174,191,194,205,208,211,212,213,225,227,235,252,254,269,284,288,316,321,324,336,358,359,372,401,402,409,414,417,424,428,434,441,446,465,470,481,482,496,523,535,545,554,564,573,591,651,696,746,861,964,1035,1071,1129,1179
167.5,670.0,615.4169999999999,613.931,611.775,608.71,611.192,613.616,609.859,614.6080000000001,612.964,611.021,617.164,624.635,610.065,624.347,612.942,621.753,617.187,610.687,621.3580000000001,618.405,608.717,624.966,625.779,623.779,620.836,623.7090000000001,622.9209999999999,619.798,617.663,616.489,625.0419999999999,623.484,618.4209999999999,623.715,623.482,628.605,,617.035,625.831,628.807,620.403,624.744,608.11,633.508,624.806,632.398,629.539,623.297,630.302,630.389,608.1619999999999,610.984,617.953,625.9209999999999,630.63,626.0169999999999,613.001,631.619,609.832,610.969,613.248,617.005,610.0790000000001,613.1619999999999,615.134,619.116,610.5840000000001,620.966,614.875,609.1030000000001,615.476,,,,,,,,
167.75,671.0,615.087,613.7719999999999,612.115,608.9580000000001,610.9209999999999,612.952,609.484,613.9680000000001,613.7080000000001,609.964,617.715,624.17,610.626,624.281,613.351,621.13,617.872,611.487,621.936,618.529,609.034,624.87,626.96,623.651,621.196,623.305,622.624,620.257,618.72,617.271,625.19,624.893,618.361,623.225,622.362,628.626,,617.4780000000001,626.405,629.341,620.518,623.59,607.6669999999999,634.936,624.1569999999999,633.903,630.248,623.266,630.5419999999999,631.003,609.03,611.203,617.991,625.5930000000001,631.202,624.919,612.8919999999999,631.249,609.4680000000001,611.153,612.703,616.625,610.141,614.216,615.286,618.641,610.856,621.269,614.695,609.3430000000001,615.087,,,,,,,,
168.0,672.0,614.374,613.5509999999999,611.6990000000001,609.1469999999999,610.695,613.597,609.5409999999999,614.226,613.756,610.629,616.736,622.995,611.225,624.884,612.776,621.854,617.715,611.465,622.252,618.508,608.937,625.172,627.067,624.132,620.684,624.559,623.726,620.674,618.721,618.091,624.957,623.944,617.635,623.877,622.875,628.143,,617.053,625.42,629.619,621.126,623.611,607.881,633.69,624.7959999999999,632.452,629.258,623.144,629.122,629.729,608.707,610.6080000000001,617.933,625.692,631.061,624.078,612.7330000000001,631.24,609.6,611.845,614.043,616.491,610.234,613.469,614.788,618.198,610.134,621.192,615.125,608.997,615.2719999999999,,,,,,,,
168.25,673.0,615.633,614.099,611.818,609.474,611.009,613.635,609.564,614.01,613.5880000000001,610.871,616.523,623.5409999999999,610.369,624.263,613.785,621.258,618.02,611.4490000000001,622.695,618.0830000000001,608.174,626.231,626.008,623.122,620.385,624.141,622.237,621.905,618.2280000000001,617.419,624.043,623.114,618.029,623.2330000000001,623.197,627.768,,618.361,626.06,628.636,620.327,621.837,608.2719999999999,633.101,623.5319999999999,630.5740000000001,628.457,623.3580000000001,629.535,629.177,608.915,610.418,617.1519999999999,625.373,631.418,623.5169999999999,612.727,630.691,610.384,611.2669999999999,613.3380000000001,616.481,610.4680000000001,613.096,616.085,619.0840000000001,610.189,621.336,614.726,609.048,615.0830000000001,,,,,,,,
168.5,674.0,614.644,613.673,611.693,608.97,610.961,613.891,609.384,613.868,613.165,609.373,616.831,624.4590000000001,610.991,624.974,613.18,621.548,617.0319999999999,610.524,621.224,617.869,608.927,624.895,625.004,622.326,620.109,624.265,622.415,621.863,618.627,618.169,622.385,622.366,618.1469999999999,623.5740000000001,622.4259999999999,627.547,,617.393,625.9680000000001,627.974,620.811,622.379,609.825,633.138,624.0980000000001,630.619,627.625,622.4069999999999,628.846,627.965,607.927,610.944,617.523,625.8530000000001,630.342,622.673,612.738,630.612,610.364,610.8430000000001,613.0409999999999,616.94,611.935,613.543,615.625,618.114,610.1990000000001,620.869,615.445,612.303,615.595,615.507,,,,,,,
168.75,675.0,615.071,613.216,611.465,608.896,611.646,613.585,609.0409999999999,613.241,614.439,610.357,616.262,623.16,611.13,623.7669999999999,612.891,619.5319999999999,616.818,611.183,621.623,618.049,608.32,625.154,625.73,622.0980000000001,618.602,624.462,622.049,621.471,619.211,617.322,621.859,622.396,616.945,623.466,622.256,626.813,,617.693,624.54,627.798,620.441,621.258,608.205,632.253,624.323,630.078,626.639,621.841,628.5740000000001,627.9259999999999,608.359,610.4830000000001,616.648,625.5219999999999,630.816,622.191,612.752,631.256,610.645,611.395,613.4780000000001,615.827,610.232,612.44,615.159,617.614,609.752,619.529,614.809,608.888,615.516,614.992,,,,,,,
169.0,676.0,614.681,613.3380000000001,611.33,608.985,611.076,613.678,608.636,614.096,613.2769999999999,610.025,615.755,623.788,611.7719999999999,623.0980000000001,612.41,619.932,617.65,612.126,620.73,617.325,608.72,623.672,624.451,622.357,619.36,623.419,621.249,620.734,619.076,615.57,622.089,621.516,616.896,622.701,621.023,627.4069999999999,,616.286,624.5790000000001,626.857,619.4209999999999,621.557,608.283,632.054,624.248,629.865,625.38,621.5930000000001,626.702,626.651,608.567,610.254,617.202,624.826,628.844,621.317,611.335,629.966,609.6619999999999,611.081,612.6419999999999,614.946,610.605,613.016,614.827,617.7819999999999,610.345,619.7959999999999,614.989,609.6709999999999,614.695,614.987,,,,,,,
169.25,677.0,614.634,613.8009999999999,611.33,609.246,610.585,613.188,608.95,613.1419999999999,614.271,609.862,616.217,622.683,610.523,621.6990000000001,612.7090000000001,618.369,616.9830000000001,611.281,620.683,616.221,608.9159999999999,623.132,623.771,621.3330000000001,618.857,622.702,621.79,621.311,617.92,617.241,621.222,620.2,616.815,622.056,621.433,624.762,,615.6,623.474,625.659,620.091,621.955,608.2280000000001,630.3430000000001,624.034,629.86,624.305,621.431,625.923,625.9259999999999,608.863,610.944,616.591,623.2959999999999,627.951,619.974,611.859,629.326,609.444,611.153,611.92,615.971,609.874,612.746,613.266,617.026,610.1469999999999,619.175,614.119,609.629,615.244,614.9119999999999,,,,,,,
169.5,678.0,613.776,612.883,611.753,611.005,611.42,613.367,610.0,613.484,613.802,610.107,614.76,621.911,610.293,621.2230000000001,612.4169999999999,617.578,616.591,611.896,621.1519999999999,615.841,608.3290000000001,621.375,623.018,619.98,618.066,622.076,621.544,621.42,617.995,616.822,620.549,620.311,616.552,620.712,620.587,625.006,,615.351,623.1759999999999,624.639,,621.096,608.242,629.508,623.377,628.5269999999999,624.005,619.919,626.172,625.633,607.932,610.391,616.615,622.658,628.024,619.384,611.234,627.5169999999999,609.9630000000001,611.749,612.113,615.073,610.249,612.822,614.123,616.41,609.786,619.306,614.479,609.2919999999999,614.93,614.206,,,,,,,
169.75,679.0,613.4730000000001,613.066,610.8009999999999,609.045,610.761,613.526,609.431,612.816,615.663,609.614,615.658,621.2819999999999,610.844,621.7819999999999,612.784,618.2230000000001,615.999,611.097,620.989,617.1709999999999,609.938,622.12,622.6569999999999,619.808,617.967,620.786,619.923,620.613,616.972,616.745,621.967,619.874,615.169,621.577,620.326,624.6419999999999,618.927,615.104,621.6619999999999,624.947,,620.692,609.7230000000001,627.903,622.948,627.234,622.44,619.4,624.895,625.026,607.859,611.856,615.305,622.691,628.0790000000001,617.974,610.6709999999999,627.686,608.747,611.137,612.06,614.888,610.4159999999999,612.613,614.086,616.533,609.567,619.096,613.4780000000001,609.477,613.752,614.096,,,,,,,
170.0,680.0,613.352,612.781,611.993,609.409,610.2909999999999,613.367,609.653,613.113,613.231,609.656,615.25,620.181,610.34,621.3580000000001,612.552,618.009,615.814,611.087,619.703,615.915,608.631,620.906,622.047,619.371,618.137,620.808,620.036,619.962,616.849,616.632,619.977,619.526,615.018,620.854,618.677,622.972,618.999,615.506,622.6030000000001,624.255,,620.238,608.511,626.578,623.11,625.594,622.79,619.939,624.0740000000001,623.735,608.342,611.154,615.29,621.695,626.9119999999999,617.544,611.516,626.553,609.447,610.94,611.679,614.83,610.068,613.249,614.251,615.789,609.638,618.104,613.2919999999999,609.253,613.901,613.467,,,,,,,
170.25,681.0,614.386,613.379,611.419,608.814,611.086,612.936,609.601,612.766,613.501,609.581,614.3530000000001,620.592,610.306,620.104,612.521,616.871,615.6469999999999,611.094,619.909,615.045,608.2090000000001,620.747,621.683,619.549,617.578,619.539,618.752,620.023,616.73,616.102,619.191,619.523,615.503,620.446,618.58,622.489,619.229,614.862,621.987,623.073,,619.659,608.865,626.923,622.988,627.148,622.036,618.53,623.1759999999999,623.842,608.268,609.964,616.075,620.9119999999999,626.393,616.734,611.626,624.332,609.128,611.141,612.405,614.909,610.55,612.63,613.819,615.621,609.32,617.742,613.82,609.49,613.92,613.514,,,,,,,
170.5,682.0,613.5930000000001,612.128,610.785,609.487,610.3530000000001,613.63,609.492,612.382,613.994,609.203,615.7769999999999,620.408,609.882,620.616,612.372,617.135,616.552,610.998,619.869,615.134,609.4580000000001,619.865,620.995,619.2769999999999,617.93,620.515,617.835,620.104,616.136,615.752,620.0740000000001,619.717,614.472,620.179,617.9590000000001,621.452,619.403,614.656,621.4730000000001,622.678,,619.202,608.29,625.198,622.314,624.655,621.7090000000001,617.246,622.732,622.924,607.9780000000001,610.943,614.689,620.577,626.069,616.726,610.72,625.757,609.284,610.883,612.053,613.729,609.61,612.524,613.759,615.2040000000001,609.8380000000001,617.2959999999999,612.746,609.018,614.085,612.9830000000001,,,,,,,
170.75,683.0,614.34,613.007,610.8430000000001,609.415,610.257,613.852,609.105,611.867,613.503,609.46,615.229,620.251,610.702,619.758,612.768,617.308,615.444,611.0459999999999,619.989,614.624,609.28,619.494,621.253,619.4019999999999,617.112,620.06,618.68,619.677,615.827,615.931,619.986,619.609,613.84,619.726,617.698,622.7040000000001,618.851,614.035,620.702,622.5459999999999,,620.126,608.851,624.9069999999999,622.626,623.266,621.609,617.827,622.181,622.441,607.6569999999999,610.234,614.605,620.586,626.002,616.355,611.196,625.398,609.4209999999999,610.065,611.758,614.239,610.394,613.055,613.851,615.369,609.967,617.396,613.297,608.947,614.236,612.965,609.793,,,,,,
171.0,684.0,613.189,612.762,611.617,609.242,610.258,612.872,609.703,611.823,613.139,609.2080000000001,615.466,618.707,610.202,619.757,612.6030000000001,617.297,615.614,611.061,619.169,614.8240000000001,608.524,620.305,619.822,618.626,617.771,618.6709999999999,618.384,620.161,616.219,615.807,619.714,619.265,614.078,619.684,618.37,622.187,618.915,613.7869999999999,619.65,621.492,,618.828,608.931,624.276,621.1759999999999,623.91,620.846,617.355,620.876,621.323,607.8340000000001,610.976,614.501,619.842,625.052,616.45,610.259,624.05,609.002,611.174,611.437,613.882,609.194,612.993,612.933,615.298,609.823,616.488,613.288,608.678,613.822,612.057,609.638,,,,,,
171.25,685.0,612.937,611.9830000000001,610.655,609.139,610.399,613.783,609.119,612.692,613.511,608.986,615.491,619.754,610.641,620.0459999999999,612.68,616.8340000000001,615.273,611.128,619.565,614.754,608.965,618.712,620.872,617.951,617.332,619.116,617.683,619.1619999999999,615.684,615.234,619.078,618.689,614.065,619.614,617.408,621.352,619.91,613.779,619.861,621.964,,617.783,609.198,625.224,622.125,623.754,620.266,616.701,621.2959999999999,621.655,608.486,609.976,613.21,619.4169999999999,625.241,616.646,610.7909999999999,623.867,609.9119999999999,610.56,610.872,613.5509999999999,609.496,613.1080000000001,613.0409999999999,614.313,609.124,617.094,613.317,608.809,613.65,612.807,608.776,,,,,,
171.5,686.0,613.729,612.827,611.36,609.427,610.6659999999999,613.253,609.641,611.411,613.352,609.485,615.98,619.0,610.077,619.88,612.637,616.86,615.172,611.11,618.505,614.87,609.515,619.911,619.714,618.786,617.632,618.969,617.572,618.781,615.255,614.982,618.554,619.197,614.141,619.378,617.682,622.006,619.601,614.747,619.716,621.739,619.773,619.196,608.539,624.456,622.019,623.129,620.321,617.0459999999999,620.251,621.256,608.0509999999999,610.6659999999999,614.156,619.339,625.155,616.263,610.345,623.406,609.9169999999999,610.884,610.594,612.5790000000001,610.3340000000001,612.883,613.509,614.931,608.8969999999999,615.164,612.84,608.828,612.68,612.06,608.746,,,,,,
171.75,687.0,613.557,612.32,610.7230000000001,609.6469999999999,609.975,613.736,608.826,612.2869999999999,613.071,609.536,616.18,619.6759999999999,610.361,620.24,613.1569999999999,616.783,615.319,610.766,619.696,614.247,608.36,618.221,619.1990000000001,617.672,616.8,619.202,618.389,620.029,615.604,615.011,618.451,618.266,615.125,618.556,617.156,621.807,620.464,614.508,619.237,621.94,619.0830000000001,618.295,608.804,625.857,622.919,623.151,620.809,615.535,621.754,621.51,607.885,610.28,613.467,618.56,624.7330000000001,615.6080000000001,610.94,621.83,609.7040000000001,610.94,610.7959999999999,613.587,609.385,613.312,612.452,614.4209999999999,609.482,616.418,612.344,608.686,613.7959999999999,611.9830000000001,609.11,,,,,,
172.0,688.0,614.119,612.6519999999999,611.913,608.798,611.038,613.721,610.134,612.931,613.943,609.45,616.683,619.151,610.938,620.355,612.836,616.961,614.7959999999999,611.068,619.04,614.445,608.3340000000001,618.894,619.701,617.451,618.094,618.604,617.832,620.09,614.7,615.783,618.845,619.153,614.391,620.011,617.347,622.116,620.464,613.822,619.364,620.884,619.398,619.439,608.783,625.053,623.001,622.498,619.594,615.516,620.486,620.7869999999999,608.85,611.189,612.844,618.597,624.591,615.409,610.342,623.217,609.528,611.052,610.985,613.13,609.39,612.8,613.2330000000001,614.77,609.2769999999999,616.658,613.6469999999999,609.41,613.665,611.995,608.888,,,,,,
172.25,689.0,613.781,612.731,611.168,608.5319999999999,610.194,613.3919999999999,609.836,612.393,613.285,609.361,616.927,618.8330000000001,610.804,620.528,612.7819999999999,617.6990000000001,614.5880000000001,611.827,619.6080000000001,613.965,608.599,618.14,619.998,618.804,617.898,618.813,618.606,619.817,614.9259999999999,615.654,618.04,618.972,614.0980000000001,619.568,617.099,621.752,620.481,614.2669999999999,618.936,621.719,618.937,619.174,608.2919999999999,625.261,623.197,622.627,618.935,616.082,621.012,620.495,608.452,610.413,613.559,617.997,625.382,614.618,611.115,622.411,609.806,611.202,610.842,612.905,609.687,613.0269999999999,613.018,613.4,609.656,616.0930000000001,613.641,608.8009999999999,613.297,611.849,609.779,,,,,,
172.5,690.0,613.669,613.437,611.948,608.5319999999999,609.771,613.8969999999999,609.805,613.021,613.317,608.636,616.067,619.665,610.31,620.664,612.7869999999999,617.263,615.1030000000001,611.947,618.538,614.015,609.266,618.621,619.719,618.629,618.008,619.0,617.633,620.061,615.5269999999999,615.054,618.283,618.256,614.085,618.566,618.071,622.238,620.1030000000001,613.498,619.195,621.499,620.092,618.876,607.922,625.9580000000001,623.19,622.797,619.622,616.293,621.424,621.15,608.076,611.011,612.9680000000001,617.5409999999999,624.876,615.242,611.5219999999999,621.294,609.3330000000001,610.611,610.052,612.493,611.55,612.436,613.09,614.5840000000001,609.154,617.063,612.509,608.163,613.503,612.408,609.184,,,,,,
172.75,691.0,613.035,612.381,611.741,608.482,610.841,613.374,610.04,612.221,613.127,609.3340000000001,615.687,619.075,609.643,621.011,613.342,617.675,614.492,611.7769999999999,619.614,614.2230000000001,608.71,618.862,620.262,617.8919999999999,617.265,618.898,618.7130000000001,620.033,615.124,615.729,617.844,619.445,613.87,619.127,617.727,622.719,620.2,613.928,618.692,621.703,618.778,618.466,609.685,624.597,623.964,622.1619999999999,619.431,616.009,620.932,619.985,607.7040000000001,611.15,614.447,617.646,625.177,616.2130000000001,610.78,622.874,610.245,610.62,610.294,613.341,610.063,613.004,612.525,614.222,609.839,616.523,612.987,609.127,613.989,613.076,609.798,,,,,,
173.0,692.0,614.0269999999999,612.582,612.025,608.571,610.007,613.985,609.399,612.619,613.7090000000001,609.165,616.835,618.462,610.302,621.125,612.519,617.569,615.405,611.4680000000001,618.9830000000001,614.135,608.823,617.997,620.688,618.52,617.861,619.109,618.592,620.6,615.535,615.4069999999999,617.686,619.091,614.29,619.697,616.9119999999999,622.901,621.016,613.55,619.299,620.381,619.88,619.007,609.297,625.645,624.964,621.53,619.215,616.445,619.695,620.909,607.4540000000001,610.913,613.156,617.133,625.136,614.5930000000001,611.156,622.094,610.193,610.404,610.521,612.751,609.945,612.8530000000001,611.807,614.25,609.001,616.97,612.761,609.066,613.325,611.91,608.875,,,,,,
173.25,693.0,613.737,613.249,612.441,608.496,610.401,613.924,609.316,613.105,614.7330000000001,609.07,616.862,619.012,609.559,621.0419999999999,613.58,617.16,615.495,612.4830000000001,618.628,614.967,609.1619999999999,618.692,621.085,617.697,618.552,618.681,619.0840000000001,620.634,614.641,615.512,618.4159999999999,619.821,614.928,618.012,616.748,622.697,621.241,614.066,619.844,620.992,620.121,618.5419999999999,609.425,624.687,624.495,621.886,618.442,616.901,620.001,619.9019999999999,607.524,610.9580000000001,613.59,616.5459999999999,624.7819999999999,615.771,610.384,622.112,609.434,610.518,610.457,612.487,609.762,612.351,612.692,614.197,609.045,617.65,613.7769999999999,608.953,613.474,612.104,609.509,,,,,,
173.5,694.0,614.0880000000001,613.563,611.991,608.594,610.076,613.52,609.8430000000001,613.091,614.1709999999999,609.121,616.0980000000001,619.112,609.6469999999999,621.143,614.018,617.034,614.999,612.936,619.443,614.865,608.531,618.828,620.106,618.221,617.442,618.746,618.891,619.64,614.499,616.2669999999999,618.1619999999999,620.266,614.191,619.15,617.626,622.386,619.993,614.024,620.592,622.031,619.216,619.276,609.17,624.399,625.0409999999999,621.345,618.915,615.374,620.967,619.823,608.281,610.185,614.114,617.107,625.793,615.226,610.216,621.981,609.935,609.839,610.475,613.344,610.339,612.194,612.648,614.281,609.461,616.9540000000001,612.845,608.979,613.746,611.852,609.663,,,,,,
173.75,695.0,614.295,613.629,611.701,609.235,610.5880000000001,613.248,609.904,612.803,614.186,609.2909999999999,617.504,618.185,610.813,620.361,613.73,616.681,615.5409999999999,612.961,618.466,613.937,608.599,617.893,620.271,618.3580000000001,617.684,618.9259999999999,618.477,620.281,614.04,616.221,618.756,619.7719999999999,614.57,620.043,617.1419999999999,622.091,621.7959999999999,612.964,619.415,620.929,619.9019999999999,619.15,609.6669999999999,625.1619999999999,625.195,621.505,618.057,614.9540000000001,620.221,618.673,607.656,611.007,613.732,616.7669999999999,624.191,614.8530000000001,611.632,620.758,609.922,610.064,609.6519999999999,612.862,610.524,612.835,613.01,614.025,608.802,616.558,612.374,608.889,613.591,611.972,609.714,,,,,,
174.0,696.0,613.95,613.248,611.836,608.9,610.479,614.46,609.048,612.933,614.048,609.155,616.173,618.564,610.2819999999999,620.88,613.011,617.592,615.4830000000001,613.5459999999999,618.4830000000001,614.2769999999999,608.385,618.0880000000001,620.284,618.7130000000001,617.2090000000001,618.182,618.2,620.005,613.793,616.15,618.146,620.977,613.624,619.445,617.1030000000001,622.942,621.0369999999999,613.007,619.803,620.116,620.136,617.669,609.036,623.827,625.779,620.849,617.001,616.015,620.153,619.418,608.158,610.224,614.224,615.915,624.175,615.253,610.6709999999999,621.2180000000001,610.1709999999999,610.7959999999999,610.064,612.8430000000001,610.284,612.614,612.905,613.361,609.2919999999999,617.35,612.104,609.0740000000001,613.24,612.211,608.878,,,,,,
174.25,697.0,613.398,612.761,611.832,609.072,611.3530000000001,613.415,608.058,612.9730000000001,613.896,609.47,616.2959999999999,617.205,610.2230000000001,620.149,613.908,617.086,616.369,612.744,618.765,614.378,609.04,618.513,620.217,618.235,616.618,617.932,619.25,619.687,614.442,615.758,618.719,619.8919999999999,613.997,619.479,616.915,623.601,621.475,613.2180000000001,620.251,620.612,620.34,617.4630000000001,609.109,624.038,625.469,620.629,617.241,615.543,619.268,620.16,608.736,610.395,613.705,616.7090000000001,625.182,616.134,611.401,620.057,610.216,610.2919999999999,610.6569999999999,612.966,610.4490000000001,611.409,612.691,613.29,608.906,616.548,612.469,608.678,613.256,611.597,608.688,,,,,,
