TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
75.5,302.0,,93.559,122.485,166.627,115.01299999999999,147.012,144.842,130.59,158.67700000000002,146.56799999999998,161.07399999999998,237.019,161.35299999999998,308.64,163.237,127.70700000000001,148.716,122.196,148.033,,,228.43099999999998,150.982,247.738,155.20600000000002,129.161,174.03900000000002,79.383,176.138,265.312,163.724,224.49,169.38400000000001,93.605,168.859,210.338,167.385,247.63099999999997,167.828,120.84100000000001,183.812,285.515,181.875,55.993,188.083,306.025,175.21099999999998,262.259,176.614,51.538999999999994,179.673,70.087,180.609,294.536,179.416,260.155,193.412,236.805,196.102,119.684,198.854,256.913,202.06,229.919,190.648,139.19799999999998,191.95,108.09100000000001,190.78599999999997,279.065,191.736,74.975,209.21200000000002,289.293,196.545,256.19599999999997,147.352
75.75,303.0,,93.803,122.912,166.62099999999998,115.01899999999999,147.011,144.827,130.56,158.69899999999998,146.596,161.09,236.959,161.246,308.675,163.236,127.666,148.737,122.171,148.024,,,228.42700000000002,150.987,247.71099999999998,155.186,129.16899999999998,174.03,79.348,176.135,265.325,163.69899999999998,224.50799999999998,169.36599999999999,93.59100000000001,168.878,210.31400000000002,167.343,247.703,167.77599999999998,120.86,183.753,285.453,181.847,55.976000000000006,188.067,306.02299999999997,175.203,262.254,176.613,51.57,179.69799999999998,70.00399999999999,180.532,294.574,179.31900000000002,260.124,193.386,236.78799999999998,196.09799999999998,119.684,198.824,256.937,202.048,229.888,190.635,139.17,191.968,108.10799999999999,190.78,279.036,191.763,74.928,209.22799999999998,289.407,196.62,256.2,147.273
76.0,304.0,,93.704,122.751,166.62099999999998,115.031,147.01,144.82299999999998,130.482,158.787,146.58100000000002,161.08100000000002,236.938,161.20600000000002,308.675,163.251,127.62,148.74200000000002,122.167,147.99200000000002,,,228.442,150.971,247.69400000000002,155.16899999999998,129.143,174.02700000000002,79.32,176.14,265.32099999999997,163.704,224.49599999999998,169.38099999999997,93.574,168.90099999999998,210.27599999999998,167.275,247.68200000000002,167.769,120.881,183.701,285.455,181.81900000000002,55.961000000000006,188.007,306.03,175.22099999999998,262.289,176.585,51.678999999999995,179.73,69.932,180.53,294.663,179.264,260.103,193.35299999999998,236.81099999999998,196.11599999999999,119.714,198.83599999999998,256.933,202.06099999999998,229.877,190.642,139.155,191.956,108.041,190.764,279.033,191.773,74.845,209.231,289.369,196.61700000000002,256.14,147.144
76.25,305.0,,93.544,122.44200000000001,166.612,115.031,146.981,144.815,130.467,158.815,146.588,161.102,237.019,161.263,308.666,163.215,127.695,148.80200000000002,122.211,147.953,,,228.451,150.966,247.704,155.19899999999998,129.172,174.016,79.342,176.142,265.31,163.696,224.518,169.34799999999998,93.56299999999999,168.903,210.25,167.263,247.581,167.783,120.898,183.61900000000003,285.459,181.84,55.798,188.003,306.01099999999997,175.204,262.306,176.602,51.71,179.695,70.001,180.63400000000001,294.682,179.215,260.084,193.335,236.821,196.08,119.705,198.84,256.906,202.05900000000003,229.894,190.62599999999998,139.143,191.958,108.084,190.769,278.974,191.804,74.876,209.227,289.473,196.59099999999998,256.05400000000003,147.054
76.5,306.0,,93.55799999999999,122.441,166.612,115.025,147.012,144.806,130.476,158.783,146.545,161.07,236.94400000000002,161.16,308.724,163.143,127.67299999999999,148.819,122.189,147.916,,,228.392,150.95,247.726,155.201,129.15200000000002,174.012,79.336,176.137,265.519,163.705,224.52200000000002,169.347,93.58,168.89700000000002,210.24400000000003,167.21,247.585,167.736,120.921,183.606,285.464,181.85299999999998,55.803999999999995,188.018,306.013,175.218,262.302,176.582,51.667,179.68400000000003,70.03399999999999,180.827,294.786,179.15099999999998,260.058,193.30599999999998,236.887,196.06,119.706,198.813,256.91700000000003,202.063,229.907,190.595,139.088,191.94,108.065,190.736,278.968,191.804,74.89,209.24,289.383,196.592,256.007,146.977
76.75,307.0,,93.454,122.396,166.601,115.04,147.034,144.827,130.537,158.732,146.556,161.05700000000002,236.924,161.134,308.8,163.10399999999998,127.667,148.821,122.177,147.886,,,228.37900000000002,150.96200000000002,247.785,155.21,129.148,174.013,79.319,176.111,265.51099999999997,163.707,224.52700000000002,169.34799999999998,93.573,168.917,210.21,167.18,247.56099999999998,167.709,120.96799999999999,183.544,285.475,181.856,55.849,188.02,306.002,175.245,262.33799999999997,176.582,51.718,179.708,70.018,180.733,294.778,179.137,260.067,193.291,236.88,196.032,119.63600000000001,198.78,256.926,202.074,229.919,190.60299999999998,139.096,191.924,108.03299999999999,190.755,278.921,191.831,74.895,209.22299999999998,289.231,196.563,255.96200000000002,147.221
77.0,308.0,,93.42399999999999,122.34100000000001,166.59900000000002,115.04799999999999,147.03799999999998,144.839,130.528,158.765,146.559,161.059,236.898,161.08,308.904,163.094,127.734,148.835,122.185,147.876,,,228.389,150.945,247.826,155.191,129.158,174.02,79.355,176.115,265.30400000000003,163.697,224.523,169.31099999999998,93.583,168.899,210.253,167.18599999999998,247.56599999999997,167.737,120.97399999999999,183.49,285.449,181.855,55.8,188.00799999999998,306.006,175.252,262.348,176.542,51.845,179.732,70.065,180.855,294.721,179.12400000000002,260.061,193.261,236.933,196.03099999999998,119.675,198.782,256.9,202.088,229.91099999999997,190.584,139.086,191.915,107.98100000000001,190.766,278.89799999999997,191.835,74.808,209.22799999999998,289.207,196.541,255.72299999999998,147.65
77.25,309.0,,93.35799999999999,122.366,166.604,115.044,147.089,144.84,130.506,158.756,146.558,161.047,236.949,161.084,308.86,163.086,127.706,148.786,122.219,147.869,,,228.357,150.944,247.801,155.151,129.154,174.014,79.39699999999999,176.12599999999998,265.301,163.688,224.54,169.329,93.59100000000001,168.91,210.294,167.144,247.609,167.726,120.994,183.502,285.427,181.84,55.766000000000005,187.957,306.01099999999997,175.24599999999998,262.342,176.532,51.824,179.722,70.028,180.72299999999998,294.79200000000003,179.072,260.05,193.25400000000002,236.93900000000002,196.02599999999998,119.67200000000001,198.775,256.925,202.06799999999998,229.90400000000002,190.59900000000002,139.071,191.895,107.944,190.755,278.89799999999997,191.833,74.75,209.27599999999998,289.132,196.50599999999997,255.736,147.325
77.5,310.0,,93.14299999999999,122.416,166.611,115.044,147.115,144.843,130.532,158.741,146.594,161.049,236.917,161.049,308.921,163.053,127.67299999999999,148.752,122.211,147.869,,,228.40599999999998,150.906,247.81400000000002,155.165,129.164,174.003,79.38600000000001,176.12099999999998,265.272,163.678,224.56400000000002,169.329,93.596,168.903,210.364,167.138,247.58900000000003,167.747,120.99799999999999,183.502,285.392,181.82,55.738,187.99200000000002,306.024,175.248,262.399,176.46200000000002,51.763000000000005,179.68599999999998,70.053,180.73,294.741,179.118,260.027,193.237,236.952,195.995,119.633,198.82,256.903,202.075,229.862,190.576,139.067,191.88,107.986,190.747,278.893,191.83599999999998,74.775,209.213,289.151,196.49400000000003,255.891,147.35399999999998
77.75,311.0,,93.162,122.391,166.597,115.045,147.108,144.855,130.52,158.731,146.621,161.047,236.94099999999997,161.042,308.91700000000003,163.126,127.685,148.754,122.205,147.864,,,228.39700000000002,150.888,247.808,155.167,129.14600000000002,174.00099999999998,79.396,176.101,265.282,163.641,224.602,169.30700000000002,93.59200000000001,168.9,210.317,167.101,247.593,167.78599999999997,121.001,183.49200000000002,285.378,181.793,55.766999999999996,187.982,305.987,175.269,262.372,176.47299999999998,51.793,179.673,70.04899999999999,180.74200000000002,294.802,179.105,260.005,193.238,237.019,196.014,119.602,198.778,256.923,202.054,229.878,190.58,139.05700000000002,191.86599999999999,107.964,190.736,278.89099999999996,191.83700000000002,74.804,209.173,289.165,196.51,255.84099999999998,147.254
78.0,312.0,,93.119,122.512,166.585,115.04799999999999,147.101,144.872,130.501,158.726,146.622,161.05,236.919,161.007,308.981,163.129,127.632,148.734,122.155,147.865,212.81099999999998,155.966,228.46,150.876,247.766,155.13,129.159,173.993,79.39,176.122,265.238,163.632,224.63400000000001,169.30200000000002,93.59100000000001,168.90200000000002,210.33599999999998,167.09900000000002,247.613,167.78599999999997,121.014,183.43099999999998,285.405,181.78599999999997,55.726000000000006,188.00599999999997,305.982,175.27200000000002,262.36,176.44,51.82899999999999,179.706,69.71300000000001,180.243,294.79900000000004,179.09900000000002,259.98,193.227,237.112,195.99,119.58200000000001,198.793,256.915,202.046,229.86700000000002,190.59400000000002,139.054,191.86,107.97399999999999,190.725,278.878,191.843,74.817,209.187,289.258,196.528,256.02099999999996,147.115
78.25,313.0,,93.104,122.404,166.56900000000002,115.052,147.126,144.877,130.541,158.721,146.606,161.06799999999998,236.864,160.909,308.925,163.168,127.78299999999999,148.74,122.116,147.849,212.666,156.11,228.447,150.884,247.72099999999998,155.121,129.148,173.983,79.39699999999999,176.118,265.184,163.614,224.676,169.287,93.583,168.908,210.327,167.078,247.574,167.787,121.035,183.389,285.308,181.795,55.641000000000005,187.89700000000002,305.995,175.267,262.347,176.44099999999997,51.808,179.71099999999998,69.66,180.115,294.751,179.079,259.98,193.205,237.125,195.99400000000003,119.545,198.763,256.934,202.06400000000002,229.83700000000002,190.56900000000002,139.043,191.854,107.95200000000001,190.702,278.857,191.83700000000002,74.833,209.19099999999997,289.262,196.517,254.78400000000002,149.768
78.5,314.0,,93.314,122.516,166.553,115.05799999999999,147.149,144.881,130.546,158.72899999999998,146.57299999999998,161.049,236.85,160.851,308.982,163.162,127.745,148.78,122.07700000000001,147.813,212.87,156.071,228.477,150.873,247.74900000000002,155.141,129.143,173.987,79.403,176.095,265.29200000000003,163.63299999999998,224.64700000000002,169.294,93.589,168.893,210.37599999999998,167.088,247.574,167.725,121.027,183.36599999999999,285.247,181.77900000000002,55.663999999999994,187.935,306.027,175.262,262.381,176.44299999999998,51.801,179.699,69.617,180.078,294.716,179.125,259.95,193.18,237.136,196.00400000000002,119.552,198.78599999999997,256.931,202.079,229.825,190.547,139.018,191.829,107.939,190.7,278.84,191.851,74.938,209.21400000000003,289.13,196.516,254.85,149.899
78.75,315.0,,93.272,122.47399999999999,166.54,115.05799999999999,147.14700000000002,144.898,130.616,158.7,146.638,161.04,236.87099999999998,160.841,308.998,163.19299999999998,127.745,148.75799999999998,122.016,147.805,213.15900000000002,156.123,228.468,150.856,247.74,155.139,129.142,173.979,79.399,176.101,265.243,163.641,224.66,169.293,93.594,168.891,210.378,167.06900000000002,247.646,167.735,121.021,183.361,285.248,181.78,55.725,187.887,306.018,175.25400000000002,262.39099999999996,176.454,51.843999999999994,179.709,69.554,180.123,294.677,179.166,260.013,193.15099999999998,237.225,196.00900000000001,119.601,198.815,256.944,202.092,229.828,190.53900000000002,138.97899999999998,191.81599999999997,107.85600000000001,190.662,278.81,191.865,74.914,209.204,289.07599999999996,196.487,254.834,150.096
79.0,316.0,,93.242,122.654,166.541,115.055,147.11700000000002,144.89700000000002,130.606,158.673,146.653,161.029,236.838,160.752,308.992,163.251,127.78399999999999,148.72799999999998,121.98700000000001,147.825,213.077,156.127,228.453,150.842,247.752,155.115,129.137,173.976,79.373,176.05700000000002,265.21,163.621,224.613,169.291,93.6,168.877,210.378,167.06599999999997,247.576,167.705,121.03299999999999,183.326,285.238,181.783,55.784,187.843,306.033,175.264,262.418,176.46400000000003,51.797,179.707,69.458,180.021,294.664,179.175,259.997,193.128,237.293,195.97,119.635,198.859,256.942,202.075,229.84,190.53400000000002,138.971,191.83900000000003,107.875,190.665,278.82099999999997,191.84900000000002,74.95,209.25,289.04900000000004,196.49900000000002,254.81900000000002,150.029
79.25,317.0,,93.148,122.63600000000001,166.537,115.069,147.1,144.89700000000002,130.629,158.678,146.653,161.013,236.80700000000002,160.687,308.966,163.255,127.758,148.738,121.98700000000001,147.797,213.50099999999998,156.118,228.475,150.826,247.778,155.135,129.158,173.97099999999998,79.345,176.033,264.996,163.497,224.641,169.291,93.61,168.882,210.387,167.042,247.52200000000002,167.692,121.056,183.227,285.248,181.77599999999998,55.795,187.851,306.06,175.27700000000002,262.42,176.452,51.695,179.65599999999998,69.46300000000001,180.12,294.76599999999996,179.122,259.944,193.122,237.301,195.953,119.55799999999999,198.855,257.007,202.05900000000003,229.835,190.548,138.972,191.847,107.875,190.648,278.8,191.858,74.89,209.31599999999997,289.117,196.515,254.87099999999998,149.976
79.5,318.0,,93.25200000000001,122.522,166.53799999999998,115.065,147.088,144.90200000000002,130.608,158.65200000000002,146.66899999999998,160.989,236.787,160.616,308.909,163.322,127.756,148.741,122.01899999999999,147.786,213.669,156.09,228.477,150.828,247.808,155.164,129.165,173.97099999999998,79.343,176.014,265.143,163.534,224.64700000000002,169.296,93.617,168.888,210.39700000000002,167.03099999999998,247.514,167.733,121.061,183.206,285.247,181.75,55.806999999999995,187.855,306.067,175.25599999999997,262.368,176.429,51.74100000000001,179.66,69.736,180.507,294.753,179.09799999999998,259.932,193.101,237.325,195.93400000000003,119.542,198.813,256.99,202.071,229.90099999999998,190.54,138.967,191.833,107.86399999999999,190.611,278.758,191.87900000000002,74.88600000000001,209.33900000000003,289.137,196.498,254.832,150.151
79.75,319.0,,93.416,123.146,166.532,115.06200000000001,147.055,144.91899999999998,130.621,158.661,146.657,160.977,236.85299999999998,160.657,308.936,163.269,127.77799999999999,148.736,122.075,147.745,213.588,156.083,228.497,150.83,247.803,155.15,129.172,173.967,79.336,176.007,265.069,163.495,224.637,169.30200000000002,93.603,168.899,210.386,167.007,247.453,167.782,121.081,183.195,285.286,181.771,55.794,187.803,306.08,175.285,262.384,176.453,51.611000000000004,179.68200000000002,69.687,180.511,294.77299999999997,179.048,259.911,193.088,237.362,195.935,119.514,198.834,256.996,202.065,229.94099999999997,190.563,138.984,191.827,107.838,190.618,278.79,191.859,74.921,209.232,289.137,196.477,254.699,150.385
80.0,320.0,,92.81,122.32700000000001,166.52700000000002,115.055,147.077,144.916,130.597,158.654,146.655,160.974,236.83,160.607,308.885,163.25799999999998,127.73899999999999,148.716,122.025,147.77100000000002,213.605,156.136,228.46200000000002,150.82,247.812,155.122,129.183,173.96599999999998,79.337,175.983,265.176,163.537,224.657,169.295,93.61399999999999,168.899,210.423,167.02200000000002,247.428,167.8,121.065,183.171,285.303,181.764,55.76,187.854,306.085,175.274,262.369,176.475,51.79,179.726,69.807,180.658,294.84,179.051,259.91700000000003,193.071,237.34,195.94799999999998,119.441,198.843,257.008,202.06900000000002,229.90400000000002,190.549,138.983,191.826,107.854,190.62400000000002,278.757,191.865,74.865,209.22400000000002,289.175,196.47099999999998,254.532,150.49200000000002
80.25,321.0,,92.8,122.15100000000001,166.521,115.061,147.14,144.92700000000002,130.679,158.631,146.649,160.966,236.80200000000002,160.56,308.931,163.27200000000002,127.729,148.671,122.066,147.72899999999998,213.378,156.171,228.44,150.828,247.81099999999998,155.108,129.16,173.976,79.35300000000001,175.97400000000002,265.089,163.483,224.65599999999998,169.301,93.62200000000001,168.9,210.40900000000002,167.014,247.412,167.757,121.074,183.192,285.314,181.75900000000001,55.773999999999994,187.84799999999998,306.08799999999997,175.257,262.314,176.449,51.68,179.687,69.868,180.735,294.916,179.007,259.972,193.033,237.357,195.942,119.406,198.817,257.039,202.075,229.949,190.53900000000002,138.981,191.828,107.86399999999999,190.61700000000002,278.743,191.852,74.813,209.239,289.18,196.405,254.40599999999998,150.523
80.5,322.0,,92.72399999999999,122.046,166.513,115.05799999999999,147.128,144.924,130.713,158.631,146.632,160.998,236.791,160.52200000000002,309.018,163.197,127.781,148.673,122.084,147.72,213.378,156.116,228.43900000000002,150.839,247.851,155.137,129.14600000000002,173.96200000000002,79.373,175.99,265.113,163.496,224.653,169.31,93.604,168.90599999999998,210.335,167.00799999999998,247.416,167.76,121.054,183.18200000000002,285.329,181.74599999999998,55.753,187.86700000000002,306.10400000000004,175.261,262.274,176.39700000000002,51.571000000000005,179.61599999999999,69.949,180.762,294.98900000000003,178.96200000000002,259.987,193.012,237.37,195.922,119.37200000000001,198.82,257.082,202.076,229.954,190.53599999999997,138.974,191.833,107.805,190.611,278.745,191.83700000000002,74.837,209.236,289.185,196.408,254.364,150.627
80.75,323.0,,92.876,122.139,166.517,115.06200000000001,147.132,144.924,130.721,158.664,146.61,161.01,236.787,160.513,308.99,163.243,127.789,148.684,122.13799999999999,147.686,213.076,156.043,228.43099999999998,150.827,247.828,155.143,129.154,173.976,79.317,175.985,265.064,163.488,224.65099999999998,169.292,93.598,168.91,210.32299999999998,166.981,247.41099999999997,167.766,121.071,183.162,285.345,181.747,55.762,187.82,306.124,175.265,262.274,176.378,51.56399999999999,179.583,69.935,180.717,295.024,178.963,259.954,192.99200000000002,237.34400000000002,195.933,119.35,198.85,257.064,202.08700000000002,229.94299999999998,190.555,138.974,191.82,107.78299999999999,190.579,278.711,191.845,74.907,209.21200000000002,289.246,196.43599999999998,254.41299999999998,150.553
81.0,324.0,,92.56200000000001,121.83,166.517,115.057,147.14,144.914,130.681,158.683,146.566,160.994,236.78599999999997,160.436,309.03700000000003,163.281,127.845,148.629,122.177,147.644,213.042,155.947,228.425,150.82299999999998,247.855,155.148,129.134,173.975,79.301,175.957,265.03,163.476,224.66299999999998,169.27700000000002,93.602,168.91299999999998,210.321,166.985,247.373,167.81799999999998,121.09100000000001,183.11,285.355,181.753,55.78,187.80200000000002,306.145,175.28400000000002,262.29,176.37900000000002,51.588,179.565,69.938,180.799,295.003,178.93200000000002,259.884,192.981,237.416,195.95,119.33,198.83700000000002,257.086,202.075,229.988,190.544,138.977,191.804,107.68799999999999,190.57,278.692,191.85299999999998,74.873,209.226,289.26099999999997,196.46,254.416,150.457
81.25,325.0,,92.12200000000001,121.288,166.50900000000001,115.053,147.107,144.918,130.689,158.696,146.58,160.975,236.799,160.421,309.052,163.305,127.889,148.639,122.109,147.67700000000002,213.15,155.89,228.454,150.817,247.83900000000003,155.156,129.116,173.96400000000003,79.32300000000001,175.935,265.035,163.533,224.665,169.25400000000002,93.589,168.91299999999998,210.32,166.985,247.359,167.825,121.09299999999999,183.088,285.33,181.769,55.648,187.766,306.157,175.317,262.301,176.403,51.623000000000005,179.551,69.906,180.77700000000002,295.01599999999996,178.951,259.835,192.976,237.49900000000002,195.87400000000002,119.305,198.852,257.047,202.1,229.979,190.577,138.95600000000002,191.796,107.654,190.53900000000002,278.668,191.863,74.865,209.237,289.231,196.44,254.34,150.485
81.5,326.0,,92.38600000000001,121.56200000000001,166.50599999999997,115.055,147.13,144.918,130.661,158.718,146.564,160.97799999999998,236.805,160.424,309.068,163.336,127.822,148.675,122.152,147.673,213.044,155.852,228.46599999999998,150.819,247.79,155.158,129.10299999999998,173.955,79.308,175.9,264.841,163.47,224.687,169.253,93.584,168.923,210.287,166.959,247.362,167.79,121.09700000000001,183.05599999999998,285.32099999999997,181.757,55.585,187.78599999999997,306.183,175.331,262.317,176.389,51.44,179.426,69.885,180.815,294.91700000000003,178.953,259.8,192.972,237.485,195.863,119.255,198.865,257.084,202.104,230.023,190.59799999999998,138.959,191.80200000000002,107.65,190.543,278.661,191.84400000000002,74.82600000000001,209.25599999999997,289.192,196.424,254.21900000000002,150.692
81.75,327.0,,92.86200000000001,122.09899999999999,166.493,115.045,147.11700000000002,144.912,130.645,158.718,146.547,160.986,236.83599999999998,160.425,309.14,163.236,127.949,148.655,122.17299999999999,147.645,212.91400000000002,155.80100000000002,228.46400000000003,150.792,247.825,155.17700000000002,129.093,173.947,79.316,175.885,264.869,163.45,224.71400000000003,169.247,93.58200000000001,168.93099999999998,210.296,166.97400000000002,247.364,167.795,121.113,182.988,285.347,181.74200000000002,55.611999999999995,187.808,306.178,175.38099999999997,262.29900000000004,176.416,51.406000000000006,179.424,69.657,180.532,294.98900000000003,178.957,259.797,192.94799999999998,237.49200000000002,195.862,119.257,198.87599999999998,257.064,202.115,230.035,190.613,138.954,191.808,107.637,190.53099999999998,278.625,191.847,74.796,209.201,289.191,196.44099999999997,254.233,150.644
82.0,328.0,,92.42299999999999,121.73200000000001,166.486,115.045,147.069,144.916,130.69899999999998,158.708,146.55,161.005,236.872,160.433,309.21,163.19299999999998,127.955,148.684,122.156,147.615,212.79,155.842,228.483,150.784,247.82299999999998,155.214,129.08,173.958,79.346,175.873,264.89599999999996,163.474,224.703,169.248,93.58,168.937,210.28,166.97799999999998,247.361,167.78099999999998,121.104,182.979,285.375,181.726,55.586000000000006,187.815,306.216,175.33599999999998,262.279,176.395,51.413999999999994,179.437,69.362,180.0,295.06,178.925,259.783,192.93599999999998,237.472,195.88299999999998,119.227,198.864,257.028,202.11700000000002,230.044,190.613,138.947,191.797,107.59299999999999,190.50900000000001,278.595,191.855,74.782,209.18900000000002,289.163,196.424,254.173,150.667
82.25,329.0,,92.86200000000001,122.10600000000001,166.486,115.035,147.1,144.904,130.806,158.614,146.579,161.02100000000002,236.88,160.425,309.205,163.154,127.973,148.658,122.116,147.606,212.96200000000002,155.852,228.498,150.765,247.873,155.218,129.055,173.953,79.344,175.831,264.904,163.47799999999998,224.703,169.25099999999998,93.586,168.917,210.33599999999998,166.946,247.331,167.766,121.104,182.963,285.378,181.726,55.674,187.75799999999998,306.226,175.36,262.306,176.38099999999997,51.434,179.41400000000002,69.369,179.91,295.063,178.91400000000002,259.745,192.919,237.49099999999999,195.851,119.29,198.842,257.032,202.11900000000003,230.02900000000002,190.613,138.959,191.798,107.55799999999999,190.493,278.58099999999996,191.877,74.775,209.199,289.159,196.389,254.138,150.82
82.5,330.0,,92.663,121.962,166.48,115.025,147.125,144.899,130.80200000000002,158.61,146.576,161.00799999999998,236.895,160.408,309.202,163.168,127.88799999999999,148.686,122.11399999999999,147.57399999999998,213.03900000000002,155.879,228.503,150.75,247.858,155.19,129.054,173.959,79.342,175.84099999999998,265.041,163.563,224.765,169.24599999999998,93.59100000000001,168.93200000000002,210.358,166.938,247.352,167.771,121.10799999999999,182.90400000000002,285.375,181.722,55.662,187.725,306.205,175.39700000000002,262.345,176.37400000000002,51.378,179.387,69.316,179.78099999999998,295.087,178.90599999999998,259.717,192.91400000000002,237.51,195.815,119.221,198.865,257.078,202.093,230.033,190.615,138.952,191.821,107.51799999999999,190.505,278.574,191.87900000000002,74.806,209.178,289.105,196.37900000000002,254.153,150.881
82.75,331.0,,92.94,122.005,166.47799999999998,115.02600000000001,147.106,144.877,130.765,158.615,146.586,161.012,236.907,160.372,309.193,163.252,127.897,148.635,122.137,147.602,213.843,155.858,228.528,150.756,247.859,155.166,129.036,173.951,79.305,175.822,264.98900000000003,163.517,224.77900000000002,169.233,93.59,168.945,210.34,166.92,247.351,167.791,121.1,182.833,285.357,181.71099999999998,55.621,187.731,306.21,175.423,262.353,176.34400000000002,51.357,179.37099999999998,69.339,179.75,295.074,178.87400000000002,259.7,192.907,237.546,195.767,119.16799999999999,198.824,257.031,202.11900000000003,230.05700000000002,190.61900000000003,138.93,191.828,107.444,190.47299999999998,278.497,191.935,74.807,209.16400000000002,289.123,196.38400000000001,254.263,150.658
83.0,332.0,,92.912,122.053,166.486,115.045,147.125,144.893,130.79,158.634,146.625,161.064,236.908,160.378,309.192,163.304,127.896,148.602,122.162,147.55100000000002,213.45,155.839,228.5,150.736,247.916,155.19899999999998,129.023,173.951,79.345,175.771,265.004,163.53,224.822,169.245,93.585,168.954,210.365,166.89700000000002,247.347,167.80599999999998,121.104,182.828,285.323,181.732,55.599,187.71599999999998,306.235,175.389,262.34,176.308,51.361000000000004,179.36599999999999,69.202,179.345,295.1,178.875,259.681,192.90099999999998,237.565,195.753,119.156,198.78900000000002,257.08,202.11599999999999,230.03400000000002,190.604,138.91899999999998,191.83900000000003,107.556,190.502,278.48400000000004,191.947,74.78399999999999,209.17,289.126,196.385,254.22299999999998,150.753
83.25,333.0,,92.919,122.068,166.481,115.038,147.137,144.888,130.805,158.63299999999998,146.629,161.072,236.93,160.375,309.195,163.311,127.81299999999999,148.582,122.14399999999999,147.555,213.623,155.789,228.523,150.685,247.957,155.173,129.011,173.95,79.297,175.765,264.981,163.535,224.812,169.23,93.581,168.93400000000003,210.36900000000003,166.87599999999998,247.38099999999997,167.787,121.124,182.815,285.353,181.73,55.57899999999999,187.676,306.256,175.407,262.285,176.287,51.33,179.33700000000002,69.064,178.778,295.107,178.87,259.683,192.892,237.58599999999998,195.734,119.166,198.765,257.093,202.125,230.063,190.608,138.916,191.851,107.539,190.517,278.486,191.953,74.747,209.25900000000001,289.117,196.425,254.243,150.661
83.5,334.0,,92.42200000000001,121.738,166.486,115.04,147.128,144.904,130.92700000000002,158.60299999999998,146.60399999999998,161.05200000000002,236.951,160.368,309.159,163.425,127.75299999999999,148.625,122.2,147.54399999999998,213.623,155.756,228.523,150.644,247.982,155.164,129.006,173.94,79.279,175.735,264.808,163.496,224.78900000000002,169.197,93.59200000000001,168.937,210.37099999999998,166.857,247.391,167.75099999999998,121.104,182.785,285.347,181.735,55.603,187.64,306.302,175.418,262.277,176.273,51.306999999999995,179.34799999999998,69.128,178.90599999999998,295.066,178.88,259.634,192.87599999999998,237.615,195.726,119.20299999999999,198.74099999999999,257.078,202.135,230.02700000000002,190.58599999999998,138.907,191.85,107.525,190.503,278.47900000000004,191.949,74.755,209.22,289.138,196.40200000000002,254.18200000000002,150.697
83.75,335.0,,92.669,121.99799999999999,166.484,115.041,147.099,144.89600000000002,130.911,158.62,146.57,161.031,236.951,160.346,309.288,163.38,127.711,148.668,122.14399999999999,147.512,213.321,155.64600000000002,228.524,150.621,247.94400000000002,155.123,129.015,173.93599999999998,79.285,175.718,264.774,163.475,224.77200000000002,169.2,93.589,168.94799999999998,210.34799999999998,166.862,247.39,167.77,121.104,182.753,285.35,181.748,55.618,187.61599999999999,306.286,175.44799999999998,262.259,176.297,51.308,179.33599999999998,69.063,178.606,295.038,178.89,259.63599999999997,192.84400000000002,237.62599999999998,195.718,119.23200000000001,198.74900000000002,257.079,202.12,230.062,190.59900000000002,138.942,191.852,107.465,190.513,278.46299999999997,191.942,74.704,209.25799999999998,289.121,196.43400000000003,254.049,150.941
84.0,336.0,,92.714,121.939,166.48,115.04299999999999,147.113,144.911,130.92700000000002,158.608,146.616,161.02700000000002,236.929,160.32299999999998,309.404,163.22299999999998,127.65100000000001,148.66899999999998,122.086,147.502,213.09900000000002,155.627,228.59400000000002,150.628,247.946,155.141,129.03799999999998,173.93900000000002,79.303,175.704,264.749,163.46,224.795,169.15599999999998,93.581,168.955,210.372,166.87099999999998,247.415,167.794,121.11,182.68200000000002,285.393,181.743,55.599,187.585,306.267,175.47099999999998,262.235,176.31,51.301,179.304,69.01899999999999,178.227,295.159,178.855,259.621,192.827,237.675,195.701,119.275,198.77900000000002,257.065,202.128,230.06400000000002,190.59900000000002,138.937,191.84400000000002,107.415,190.418,278.462,191.942,74.719,209.297,289.156,196.451,254.107,150.874
