TimesH,Frame,40,48,53,60,73,76,92,102,103,104,105,106,110,114,116,130,131,132,142,148,149,156,157,161,164,167,169,170,173,183,184,188,195,202,208,214,225,226,241,242,324,361,404,439,456,599,678,684,687,722
147.25,589.0,617.496,616.447,615.14,612.095,614.884,616.61,620.529,634.632,624.419,620.111,624.2080000000001,627.3240000000001,624.262,629.823,614.643,628.22,617.45,619.9730000000001,624.351,621.609,615.821,612.9169999999999,625.536,624.977,617.477,625.672,616.989,613.445,623.903,633.129,616.972,629.279,621.922,618.8,626.861,630.81,617.611,612.643,625.236,622.2090000000001,615.423,,,,,,,,,
147.5,590.0,617.304,616.675,614.638,612.814,615.323,618.433,620.821,635.545,625.4159999999999,621.0419999999999,624.755,627.654,624.879,630.183,615.026,629.222,616.62,620.247,625.075,623.121,616.122,613.747,626.68,625.804,618.516,626.461,616.568,614.552,624.761,635.139,616.695,629.12,623.0840000000001,619.7,628.085,632.278,618.644,611.9490000000001,626.261,623.453,616.24,,,,,,,,,
147.75,591.0,618.164,616.765,615.6759999999999,612.447,614.996,617.911,621.188,637.129,626.304,621.044,626.342,629.056,625.493,632.191,615.178,630.706,617.845,621.599,627.089,623.036,616.612,614.314,627.985,626.4119999999999,616.961,625.674,617.469,614.9590000000001,625.9209999999999,636.327,617.114,631.005,624.146,619.309,628.215,632.807,620.178,612.024,626.623,624.18,616.285,628.866,,,,,,,,
148.0,592.0,618.695,617.679,615.067,612.6030000000001,615.4019999999999,617.857,622.406,638.445,626.558,621.535,627.106,628.144,626.795,632.156,615.607,631.438,617.795,621.939,626.7090000000001,624.812,617.461,613.698,627.939,627.479,617.636,626.957,617.352,614.831,626.58,636.351,617.738,631.764,624.814,619.4159999999999,629.525,634.388,618.987,612.529,627.197,624.326,616.689,628.106,,,,,,,,
148.25,593.0,618.9580000000001,616.5840000000001,615.305,612.52,616.375,618.124,623.155,638.855,627.328,622.687,628.448,629.798,627.317,633.611,614.475,632.159,619.071,623.003,627.489,624.8009999999999,618.288,614.729,630.131,628.765,618.614,628.373,617.628,615.175,628.024,637.571,618.0740000000001,631.8,625.536,620.993,630.27,635.602,618.506,612.185,627.035,624.132,616.257,628.065,,,,,,,,
148.5,594.0,620.151,618.0409999999999,615.5509999999999,613.104,615.547,618.91,623.701,640.244,628.253,623.3330000000001,628.339,630.423,627.376,634.53,614.918,633.127,617.93,624.123,627.554,624.844,618.313,614.956,629.828,629.158,618.927,628.462,618.003,615.395,628.4630000000001,637.764,618.174,633.506,625.696,621.212,629.7719999999999,636.18,619.2919999999999,612.366,627.639,624.981,616.552,630.207,,,,,,,,
148.75,595.0,620.554,618.639,615.395,611.964,616.637,618.254,623.558,640.236,629.865,623.253,628.47,631.472,629.0169999999999,634.3,615.748,633.778,618.354,624.246,629.252,626.939,618.617,614.901,630.679,629.836,619.16,629.047,618.183,615.702,627.684,637.494,617.9730000000001,633.372,626.6990000000001,622.571,629.054,637.952,620.451,612.123,628.3240000000001,625.849,615.819,628.825,,,,,,,,
149.0,596.0,619.632,617.944,615.629,613.189,616.467,618.513,623.4490000000001,640.196,630.518,623.368,629.627,631.265,628.509,635.7719999999999,615.766,634.1519999999999,618.812,624.053,629.31,625.875,618.712,615.484,631.569,629.045,618.9209999999999,631.247,617.7919999999999,616.217,628.399,637.934,619.544,633.547,626.703,621.41,630.89,637.284,620.155,612.365,628.515,626.1990000000001,616.619,629.8480000000001,,,,,,,,
149.25,597.0,620.043,618.669,616.21,612.743,616.405,618.0740000000001,624.4019999999999,639.846,630.055,623.624,628.765,632.404,629.165,635.012,617.078,633.539,619.594,625.668,630.033,627.241,619.482,615.835,631.2130000000001,631.113,619.876,630.615,617.799,616.592,629.078,637.877,619.091,634.677,627.0830000000001,621.545,632.193,638.44,619.659,613.11,628.804,626.37,615.809,,,,,,,,,
149.5,598.0,620.342,618.236,616.7909999999999,613.658,616.418,619.075,625.12,640.73,631.31,623.321,630.571,633.15,629.396,636.155,616.061,634.6709999999999,618.856,625.461,628.895,626.9159999999999,619.688,615.649,632.311,631.146,620.122,630.705,617.9780000000001,616.7719999999999,629.717,638.491,618.188,632.966,626.673,621.885,632.9209999999999,639.5169999999999,619.42,612.221,628.094,627.409,616.9730000000001,,,,,,,,,
149.75,599.0,620.356,617.137,616.362,613.489,616.414,618.759,624.623,640.481,631.685,623.239,630.722,632.768,629.4259999999999,634.805,615.911,634.7819999999999,619.286,625.1080000000001,628.965,627.205,619.716,616.069,632.2909999999999,632.219,620.3580000000001,630.623,619.316,616.175,629.7090000000001,639.305,619.5790000000001,633.232,628.396,622.304,631.975,638.1659999999999,620.191,612.884,628.8340000000001,626.664,617.135,,,,,,,,,
150.0,600.0,621.055,618.385,615.6619999999999,612.479,617.435,618.614,624.658,641.225,631.234,623.757,630.279,633.217,630.159,635.825,615.752,635.977,618.474,625.8969999999999,628.366,626.246,619.759,616.122,632.321,632.096,620.37,630.977,619.602,616.128,629.689,637.271,620.01,633.001,627.805,622.474,633.821,639.868,619.3380000000001,612.599,628.61,627.224,617.495,,620.403,,,,,,,
150.25,601.0,620.697,619.4540000000001,616.5269999999999,613.432,616.799,620.065,625.133,641.501,632.134,623.854,631.388,633.8380000000001,629.941,634.258,616.036,634.967,619.493,626.88,629.878,627.688,619.953,615.7719999999999,633.134,631.181,621.4,630.976,618.613,615.8380000000001,631.18,639.039,619.556,633.235,628.778,622.154,632.076,639.316,620.879,612.888,629.471,627.1619999999999,617.183,,621.135,,,,,,,
150.5,602.0,620.186,618.914,616.62,612.73,617.513,619.0980000000001,624.779,641.225,631.609,624.663,631.191,632.981,629.643,633.861,615.855,634.81,619.511,627.018,629.294,626.644,619.9169999999999,616.701,633.163,631.438,621.697,631.8340000000001,619.089,616.502,629.883,637.524,619.289,633.518,629.628,622.155,633.8380000000001,639.898,619.981,613.361,628.883,627.064,617.304,,621.265,,,,,,,
150.75,603.0,620.893,617.654,615.869,613.07,616.345,618.461,625.203,641.893,632.4580000000001,623.684,631.634,634.1030000000001,629.27,633.939,616.543,634.865,619.7,626.5419999999999,628.738,626.8430000000001,619.61,616.568,634.535,631.889,623.8530000000001,632.241,618.7869999999999,616.342,629.928,637.997,619.68,633.418,629.345,622.835,633.674,639.582,620.425,613.438,628.995,627.257,617.0930000000001,,621.3919999999999,,,,,,,
151.0,604.0,621.386,618.743,615.693,612.996,617.453,619.403,625.775,641.313,631.547,624.683,630.774,633.07,629.51,633.808,615.602,635.16,619.305,626.865,629.774,626.484,619.687,616.941,633.58,630.395,621.064,631.382,619.818,616.225,630.722,636.371,620.0,632.626,629.57,622.641,633.4590000000001,639.439,619.957,613.493,628.325,626.633,616.884,,621.769,,,,,,,
151.25,605.0,621.731,619.089,616.448,613.577,616.899,619.069,625.512,640.214,631.305,624.7180000000001,630.203,633.234,629.504,633.822,616.314,635.1519999999999,619.813,626.467,628.94,626.06,619.891,617.071,633.785,631.0840000000001,621.8290000000001,630.9259999999999,620.067,616.4780000000001,630.669,637.137,619.9119999999999,632.035,629.423,622.029,632.99,639.899,619.581,613.26,627.599,627.0219999999999,617.298,,622.141,,,,,,,
151.5,606.0,620.243,618.553,615.92,613.7230000000001,617.2819999999999,619.185,625.8009999999999,639.997,631.461,624.774,630.694,633.388,629.5880000000001,633.274,616.6669999999999,635.494,619.1759999999999,627.106,630.006,627.387,619.9259999999999,616.664,633.043,631.582,622.3340000000001,630.84,619.547,615.785,631.306,636.7769999999999,618.237,632.6,629.0740000000001,622.331,632.92,639.4159999999999,619.88,613.414,627.658,627.677,616.513,631.661,621.763,,,,,,,
151.75,607.0,619.396,618.77,616.2719999999999,613.6419999999999,616.488,618.674,625.398,639.764,631.008,625.3340000000001,630.821,633.439,628.6759999999999,632.759,616.694,635.153,619.646,628.225,628.999,626.689,619.58,616.269,634.73,631.232,621.62,631.75,619.075,616.101,630.807,636.649,619.202,631.379,629.484,622.8,632.2869999999999,638.884,619.461,613.427,628.246,626.552,617.151,631.905,623.428,,,,,,,
152.0,608.0,620.271,618.404,615.725,612.482,616.7869999999999,618.281,625.021,639.513,630.45,624.994,630.886,634.154,629.265,633.1469999999999,615.742,634.3240000000001,619.743,626.4540000000001,628.359,625.866,619.97,616.455,634.005,631.501,621.99,631.896,619.669,616.253,631.403,636.274,620.063,631.271,628.624,621.9209999999999,632.276,638.739,620.243,612.746,627.439,626.626,616.839,630.7919999999999,622.568,617.115,,,,,,
152.25,609.0,619.831,618.683,615.979,613.255,616.85,619.36,625.5790000000001,637.394,631.948,624.812,630.419,632.864,629.878,633.271,615.8240000000001,634.665,619.991,627.46,629.052,625.952,620.716,617.403,633.857,631.609,622.526,631.572,619.28,616.371,630.471,637.243,620.49,631.114,628.903,621.995,632.576,639.919,619.087,613.128,626.994,625.33,617.439,631.504,622.323,617.547,,,,,,
152.5,610.0,620.06,618.572,616.76,613.195,617.467,619.531,625.606,638.549,631.773,626.378,630.02,633.165,629.17,632.965,617.132,635.054,620.354,627.404,628.7819999999999,626.674,620.1709999999999,616.675,633.648,631.163,621.872,632.275,619.086,616.222,630.129,636.9630000000001,619.835,630.63,628.765,622.508,632.54,639.3919999999999,619.581,613.186,626.795,626.37,616.3330000000001,631.779,622.956,617.543,638.6569999999999,,,,,
152.75,611.0,620.2769999999999,617.216,616.394,612.9590000000001,616.715,618.7959999999999,625.3330000000001,638.795,630.124,625.634,629.814,633.66,627.99,632.7769999999999,616.4,633.751,619.685,626.867,629.6519999999999,626.365,620.73,616.7130000000001,634.763,631.866,622.882,630.494,619.422,616.153,630.345,636.494,619.266,630.618,628.507,622.992,631.4169999999999,639.326,619.508,613.295,626.49,625.745,616.988,631.234,622.453,616.693,640.371,,,,,
153.0,612.0,620.063,617.799,615.766,612.66,616.308,619.508,624.424,638.997,630.557,626.159,629.229,633.498,629.111,632.419,616.779,634.845,619.59,626.742,629.273,626.362,620.388,617.039,633.729,630.466,623.837,631.075,618.914,616.2130000000001,630.3380000000001,634.561,619.586,630.0880000000001,627.945,621.448,632.8380000000001,638.818,619.956,612.9830000000001,626.164,625.927,616.173,630.664,621.745,617.835,639.899,,,,,
153.25,613.0,619.923,618.044,615.22,612.817,617.788,618.3580000000001,623.656,638.438,630.581,625.648,629.751,632.83,628.644,632.374,616.327,634.445,619.462,626.493,629.0369999999999,625.141,620.3530000000001,616.567,634.342,630.9490000000001,622.201,631.693,619.178,616.847,629.803,635.587,620.264,630.075,628.342,622.702,632.286,639.536,619.78,613.067,626.5459999999999,626.0219999999999,616.628,630.1759999999999,621.895,617.181,638.3480000000001,,,,,
153.5,614.0,619.434,617.295,615.234,613.169,616.641,617.689,624.799,637.239,630.247,626.571,628.535,632.789,627.556,630.7669999999999,616.159,634.669,619.531,625.925,628.752,624.832,620.0790000000001,616.623,633.8330000000001,630.469,621.504,631.493,619.371,616.773,630.367,634.72,619.94,630.035,628.569,622.101,631.42,638.078,619.259,613.066,626.444,625.34,616.252,,622.315,616.953,638.513,,,,,
153.75,615.0,619.908,617.523,615.857,613.016,616.886,618.597,624.172,635.932,630.364,624.821,628.714,632.007,628.878,631.428,616.443,633.1619999999999,619.955,625.891,627.441,624.59,620.049,616.115,633.0419999999999,630.015,621.645,631.118,619.674,615.934,629.207,634.0,619.944,628.969,627.677,621.1030000000001,630.586,639.094,619.124,612.255,624.9490000000001,624.179,616.582,,622.198,616.038,636.841,,,,,
154.0,616.0,619.4590000000001,617.683,615.746,612.935,616.014,617.83,623.42,635.844,629.9069999999999,625.141,628.409,632.851,628.879,630.855,616.484,632.606,618.928,624.778,628.165,625.535,620.112,616.156,634.352,631.357,622.694,630.27,618.6619999999999,615.914,629.506,633.2869999999999,619.239,629.429,628.026,621.836,630.144,638.113,619.736,613.253,625.8340000000001,625.116,616.0790000000001,,622.072,617.0,637.072,,,,,
154.25,617.0,619.91,617.7919999999999,615.7090000000001,613.143,615.31,617.981,623.861,634.736,629.389,625.323,628.047,631.745,628.189,631.304,615.861,632.735,619.165,625.813,627.836,626.139,620.69,617.116,632.91,629.645,622.117,630.6519999999999,618.604,615.663,629.962,633.091,619.817,628.795,627.934,622.2909999999999,629.691,637.747,619.645,613.229,625.27,624.957,615.826,,621.882,615.769,637.264,,,,,
154.5,618.0,619.381,617.056,616.057,612.942,615.9780000000001,618.0459999999999,622.581,636.054,629.428,624.66,628.202,631.7769999999999,628.4,630.743,616.451,632.08,618.814,625.539,627.977,624.857,620.808,615.879,632.727,629.4630000000001,621.364,629.555,618.616,615.75,629.298,632.732,619.531,629.053,627.133,621.387,630.39,637.641,619.705,612.9590000000001,624.659,625.055,615.856,,621.751,616.465,635.737,,,,,
154.75,619.0,618.094,616.807,615.136,612.946,616.053,617.299,622.031,635.415,628.688,625.425,627.6619999999999,630.714,626.919,629.701,615.724,631.962,618.227,624.874,628.462,624.691,619.998,615.7769999999999,633.586,630.026,621.587,628.904,618.871,615.393,628.74,632.987,620.1709999999999,628.784,627.278,621.173,629.775,638.149,619.064,612.97,624.131,625.17,616.3480000000001,,621.494,615.9490000000001,635.922,,,,,
155.0,620.0,618.993,616.771,615.482,612.0840000000001,615.1,616.6619999999999,622.768,634.429,627.389,624.193,628.646,631.109,627.697,629.038,615.234,631.355,618.328,624.877,627.989,624.399,619.981,615.759,632.51,629.275,621.691,629.1519999999999,618.317,615.716,628.752,633.076,619.316,627.93,625.616,621.163,628.121,636.2090000000001,619.6030000000001,612.804,624.759,625.4830000000001,616.911,,621.837,616.246,635.5830000000001,,,,,
155.25,621.0,618.889,616.8,614.495,611.911,615.947,616.698,622.602,635.1709999999999,627.947,624.571,627.127,631.055,626.35,629.3009999999999,615.306,630.948,618.373,624.613,627.479,623.409,619.655,615.691,631.781,629.4830000000001,620.856,628.998,618.175,615.691,629.24,631.589,618.706,627.1080000000001,626.03,620.757,628.696,635.672,618.42,612.049,624.4159999999999,625.077,616.025,,621.659,616.086,636.656,,,,,
155.5,622.0,618.743,617.077,615.393,612.822,615.207,615.735,621.871,632.7180000000001,627.783,623.0880000000001,627.529,630.814,626.4490000000001,628.766,615.0269999999999,630.698,618.212,622.924,627.089,623.151,619.1990000000001,615.766,631.78,628.996,620.975,628.85,618.72,615.251,628.448,630.993,619.977,626.577,626.0419999999999,621.294,628.198,635.2230000000001,618.413,612.819,624.717,625.144,615.25,627.271,621.877,616.1990000000001,635.769,,,,,
155.75,623.0,618.732,616.457,614.619,612.279,615.649,615.811,622.799,632.3969999999999,627.774,622.659,627.245,630.565,626.229,629.035,615.769,629.549,619.354,623.804,627.014,623.252,619.511,615.895,631.0319999999999,628.362,620.832,628.552,618.799,615.446,628.752,631.189,619.203,627.133,624.735,621.196,626.683,635.609,618.769,612.056,624.866,623.689,615.499,626.515,621.315,615.169,635.49,,,,,
156.0,624.0,618.11,616.701,614.263,612.395,616.273,616.395,622.0840000000001,632.831,626.488,622.669,625.594,630.691,625.876,628.289,615.957,628.898,619.212,623.8340000000001,627.234,623.731,619.74,615.621,631.739,628.452,620.862,628.41,618.257,614.953,627.893,630.6669999999999,618.661,626.965,624.956,620.655,626.6030000000001,633.933,618.164,612.743,624.318,623.88,615.4580000000001,625.4209999999999,620.7,615.222,635.015,,,,,
156.25,625.0,617.852,616.22,615.137,613.225,615.944,615.322,621.535,631.764,626.371,623.073,625.998,627.9019999999999,626.466,626.956,615.573,629.594,619.576,625.1080000000001,626.789,622.251,619.602,615.645,630.669,628.535,620.501,628.124,618.604,614.743,628.178,629.86,618.818,627.497,624.106,620.655,627.3380000000001,634.1,617.6519999999999,612.198,623.243,624.133,615.436,626.758,621.8009999999999,614.3380000000001,634.4680000000001,,,,,
156.5,626.0,617.605,616.7769999999999,615.031,612.516,615.776,614.677,621.336,630.908,626.856,622.562,625.54,629.419,625.387,627.062,615.759,628.165,618.04,623.797,626.947,623.178,619.874,615.578,630.799,627.784,620.756,627.9069999999999,619.181,614.568,627.831,629.225,619.799,625.934,624.979,620.474,626.72,633.633,618.302,612.4730000000001,623.365,623.5419999999999,615.026,625.456,621.6519999999999,614.7,634.413,,,,,
156.75,627.0,617.5880000000001,616.641,615.113,612.289,615.636,616.221,620.922,631.388,625.594,622.9209999999999,625.436,628.89,624.6519999999999,626.668,615.462,627.327,618.619,623.924,625.109,622.409,618.778,615.513,629.8919999999999,627.293,620.8380000000001,627.205,618.1519999999999,614.764,627.493,629.023,619.508,625.499,624.356,619.943,626.54,634.513,617.85,612.882,622.922,623.376,614.495,625.289,621.323,614.1469999999999,633.7669999999999,,,,,
157.0,628.0,618.571,616.001,614.135,612.265,615.111,615.566,621.461,630.363,625.3,623.371,625.735,628.627,625.039,626.128,615.241,628.17,618.868,623.17,626.609,622.869,619.571,615.38,630.778,626.759,621.43,627.328,619.378,615.511,627.445,628.496,618.716,625.99,625.107,619.232,625.505,634.145,617.362,612.295,623.293,623.7280000000001,614.879,624.252,621.262,614.299,632.716,,,,,
157.25,629.0,617.169,616.578,615.219,611.681,614.942,615.0930000000001,620.92,629.1469999999999,625.356,622.729,624.2719999999999,628.202,623.477,626.094,614.54,627.547,618.299,623.8,625.7180000000001,622.177,619.273,616.004,629.6990000000001,627.466,620.819,626.678,618.241,615.175,627.24,628.4169999999999,618.66,625.8919999999999,624.351,620.261,625.682,632.363,617.877,612.393,622.649,623.224,614.941,624.1569999999999,621.4780000000001,614.7080000000001,632.9730000000001,,,,,
157.5,630.0,616.744,615.549,613.8009999999999,612.009,614.141,615.115,620.524,629.133,625.1759999999999,621.931,625.002,628.395,624.567,625.645,615.378,626.893,618.882,622.452,626.327,622.05,618.289,615.498,629.271,627.578,620.038,627.716,618.095,614.656,626.25,627.6990000000001,620.053,624.51,623.993,619.5319999999999,625.953,630.88,617.559,612.367,622.511,622.885,614.384,623.596,620.592,614.12,632.065,,,,,
157.75,631.0,616.877,615.734,615.34,612.648,614.658,615.139,620.783,628.285,625.006,621.694,624.621,627.501,623.92,626.091,614.835,626.556,618.5880000000001,622.899,625.378,622.28,619.773,614.9490000000001,628.7280000000001,627.1469999999999,620.3969999999999,627.099,619.1990000000001,614.852,625.816,627.731,618.534,623.319,623.099,620.3430000000001,625.7040000000001,632.578,616.725,612.4119999999999,622.033,622.957,615.179,622.9490000000001,621.274,614.732,632.55,,,,,
158.0,632.0,616.971,616.874,614.293,614.514,614.423,613.969,620.055,629.956,624.807,621.7909999999999,624.393,627.25,623.21,624.835,615.255,625.927,619.42,622.316,626.559,621.469,619.053,615.481,629.34,627.641,620.12,626.641,618.62,614.9019999999999,625.132,627.572,619.441,623.817,624.0269999999999,620.183,625.5830000000001,632.1759999999999,617.581,613.099,622.746,622.965,614.35,623.394,620.373,613.797,631.695,,,,,
158.25,633.0,616.734,615.938,614.403,612.632,614.659,614.956,620.807,627.9780000000001,623.451,622.158,624.438,627.909,622.687,624.909,615.089,625.661,618.306,621.967,625.617,621.346,618.803,615.526,628.409,627.681,620.85,626.83,617.7080000000001,615.191,625.25,628.617,620.065,623.925,623.145,619.931,625.038,631.653,617.845,611.887,622.266,622.156,614.572,623.1659999999999,621.622,613.809,631.3240000000001,,,,,
158.5,634.0,616.476,615.798,613.688,612.61,614.568,614.344,620.129,627.37,624.611,621.69,623.423,627.115,623.262,624.721,614.994,626.28,619.35,622.977,625.413,621.427,619.002,616.321,627.8430000000001,627.524,621.377,626.072,618.308,614.506,625.0830000000001,627.331,618.133,622.9119999999999,622.805,619.565,625.056,630.2080000000001,617.315,612.5830000000001,622.547,622.684,613.638,623.161,620.304,613.569,631.94,,,,,
158.75,635.0,617.008,616.243,613.981,612.93,614.471,614.714,620.163,627.969,622.757,622.086,623.5269999999999,628.0509999999999,622.933,623.4780000000001,614.752,624.553,619.3340000000001,622.055,624.969,621.706,618.307,615.913,629.283,627.255,620.889,627.205,617.105,614.7819999999999,624.077,626.819,617.806,623.255,622.442,619.24,624.0369999999999,630.988,616.7819999999999,611.7130000000001,621.181,622.125,614.297,623.336,620.442,613.53,632.567,,,,,
159.0,636.0,617.066,615.01,614.42,611.998,613.5319999999999,614.265,619.331,626.742,622.7959999999999,622.2719999999999,623.621,626.911,622.094,623.939,615.055,625.389,619.28,621.502,624.951,621.121,618.062,615.425,628.648,627.344,620.5169999999999,625.001,617.547,614.89,625.4780000000001,625.64,618.565,622.4159999999999,622.2080000000001,619.5880000000001,624.28,628.784,616.837,612.234,622.2909999999999,622.446,614.122,623.809,621.262,613.725,630.571,,,,,
159.25,637.0,616.562,614.799,614.446,611.88,613.703,614.018,619.735,626.5980000000001,622.493,621.227,623.298,626.344,622.66,624.054,614.814,624.68,619.063,622.876,624.101,620.589,618.153,615.05,628.194,626.6759999999999,620.778,624.9119999999999,617.231,614.011,624.516,626.645,618.64,621.5269999999999,623.114,618.688,625.001,629.058,617.746,612.854,622.293,622.0880000000001,614.544,623.309,620.894,613.304,630.923,,,,,
159.5,638.0,616.73,615.229,613.64,612.825,613.325,613.524,619.99,626.886,623.159,622.239,622.81,626.635,621.739,623.655,614.664,624.182,619.0219999999999,622.378,624.5930000000001,620.658,619.839,615.192,628.32,626.298,621.008,625.453,617.347,614.809,623.856,626.382,618.799,622.323,622.906,619.747,623.995,629.691,616.951,612.274,622.229,621.93,614.351,621.225,620.232,613.501,630.203,,,,,
