TimesH,Frame,NoMissing,40,40,48,48,53,53,60,60,73,73,76,76,92,92,102,102,103,103,104,104,105,105,106,106,110,110,114,114,116,116,130,130,131,131,132,132,142,142,148,148,149,149,156,156,157,157,161,161,164,164,167,167,169,169,170,170,173,173,183,183,184,184,188,188,195,195,202,202,208,208,214,214,225,225,226,226,241,241,242,242,324,324,361,361,404,404,439,439,456,456,599,599,678,678,684,684,687,687,722,722
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
244.0,976.0,,104.99799999999999,139.59799999999998,90.93799999999999,137.114,127.98,127.741,292.409,133.137,91.99600000000001,119.663,231.85,120.338,279.20099999999996,161.168,134.78,168.875,254.06799999999998,164.72099999999998,292.233,168.90900000000002,241.43,169.15099999999998,95.015,170.769,240.518,159.145,135.162,162.344,305.074,162.13299999999998,125.10600000000001,157.489,74.828,156.784,255.412,155.031,126.265,146.769,225.71,147.014,282.806,148.9,298.129,187.035,86.262,191.516,113.84299999999999,190.63099999999997,287.506,191.315,124.557,194.048,52.797,183.024,305.32,181.702,258.726,182.74400000000003,135.618,188.864,74.59100000000001,180.017,144.119,176.003,273.716,179.33900000000003,82.65700000000001,172.21599999999998,257.788,173.24099999999999,108.213,177.903,147.031,201.84599999999998,55.748000000000005,205.94099999999997,255.924,194.921,136.504,199.63,219.81,116.27600000000001,246.81,178.915,94.266,196.982,142.403,127.42200000000001,120.26100000000001,182.52700000000002,233.467,152.554,262.328,166.24400000000003,233.979,179.37,62.476000000000006,179.495,154.969,130.02
244.25,977.0,,104.99799999999999,139.586,90.945,137.11,127.984,127.73700000000001,292.45799999999997,133.075,91.98299999999999,119.626,231.821,120.249,279.188,161.208,134.781,168.854,254.097,164.735,292.221,168.90400000000002,241.435,169.15,95.03,170.765,240.511,159.138,135.164,162.336,305.08099999999996,162.118,125.10700000000001,157.469,74.795,156.783,255.398,155.016,126.20700000000001,146.744,225.725,146.988,282.801,148.872,298.094,187.041,86.25399999999999,191.52700000000002,113.83200000000001,190.63099999999997,287.596,191.282,124.525,194.013,52.787,183.042,305.38599999999997,181.699,258.728,182.732,135.666,188.87099999999998,74.74600000000001,180.06,144.255,175.94400000000002,273.77299999999997,179.27900000000002,82.61200000000001,172.23,257.784,173.25400000000002,108.205,177.892,147.06,201.803,55.691,205.94299999999998,255.93599999999998,194.898,136.524,199.62599999999998,219.792,116.25,246.862,178.891,94.243,197.00400000000002,142.35299999999998,127.37200000000001,120.26100000000001,182.53400000000002,233.25400000000002,152.541,262.351,166.2,233.981,179.362,62.47,179.50400000000002,154.989,129.961
244.5,978.0,,104.999,139.583,90.935,137.112,127.988,127.734,292.505,133.045,91.947,119.62200000000001,231.828,120.259,279.155,161.213,134.773,168.824,254.075,164.798,292.199,168.93,241.44,169.13299999999998,95.03,170.75799999999998,240.523,159.141,135.178,162.34,305.082,162.088,125.09100000000001,157.471,74.779,156.778,255.418,155.012,126.15799999999999,146.776,225.745,146.97,282.816,148.924,298.216,186.975,86.258,191.52900000000002,113.863,190.55900000000003,287.658,191.25599999999997,124.56299999999999,193.988,52.739,183.01,305.358,181.71900000000002,258.71,182.718,135.665,188.895,74.822,180.003,144.441,175.90200000000002,273.767,179.295,82.52600000000001,172.248,257.783,173.235,108.185,177.886,147.124,201.808,55.70399999999999,205.954,255.94400000000002,194.862,136.513,199.62900000000002,219.785,116.205,246.84599999999998,178.893,94.309,197.00900000000001,142.308,127.345,120.258,182.52900000000002,233.41,152.549,262.379,166.199,233.985,179.37,62.435,179.493,154.999,129.915
244.75,979.0,,105.001,139.56799999999998,90.94200000000001,137.1,127.99600000000001,127.73299999999999,292.39799999999997,133.02100000000002,92.01299999999999,119.65,231.787,120.235,279.15,161.20600000000002,134.769,168.782,254.10299999999998,164.829,292.203,168.916,241.433,169.127,95.03200000000001,170.74900000000002,240.541,159.136,135.196,162.33,305.059,162.05100000000002,125.08200000000001,157.43200000000002,74.755,156.78,255.417,154.982,125.993,146.833,225.75099999999998,146.982,282.961,148.998,298.242,186.938,86.26700000000001,191.513,113.915,190.544,287.718,191.22799999999998,124.60799999999999,193.977,52.79,183.044,305.373,181.752,258.702,182.695,135.662,188.951,74.868,180.03099999999998,144.372,175.862,273.754,179.261,82.613,172.273,257.777,173.21200000000002,108.198,177.90200000000002,147.16899999999998,201.83700000000002,55.79600000000001,205.96900000000002,255.93599999999998,194.868,136.506,199.604,219.78400000000002,116.193,246.81099999999998,178.919,94.274,196.99,142.278,127.325,120.256,182.50900000000001,233.043,152.575,262.405,166.21200000000002,233.995,179.361,62.409,179.458,155.033,129.891
245.0,980.0,,105.006,139.569,90.95299999999999,137.111,128.002,127.734,292.532,132.95600000000002,91.99799999999999,119.671,231.794,120.18700000000001,279.153,161.211,134.754,168.766,254.075,164.842,292.176,168.907,241.47299999999998,169.127,95.021,170.747,240.56,159.127,135.187,162.315,305.012,162.055,125.074,157.41299999999998,74.762,156.787,255.437,154.97799999999998,126.041,146.892,225.755,146.97899999999998,,,298.278,186.93,86.26799999999999,191.50099999999998,113.927,190.543,287.725,191.232,124.544,193.94,52.831,183.028,305.365,181.748,258.689,182.666,135.60399999999998,188.989,74.884,179.997,144.46200000000002,175.843,273.711,179.22400000000002,82.62700000000001,172.304,257.774,173.18200000000002,108.21600000000001,177.9,147.171,201.84799999999998,55.833,206.019,255.898,194.865,136.513,199.613,219.773,116.18299999999999,246.84400000000002,178.91099999999997,94.29,196.94299999999998,142.19799999999998,127.29899999999999,120.265,182.514,232.59,152.697,262.395,166.17700000000002,234.00400000000002,179.373,62.385,179.481,155.131,129.825
245.25,981.0,,105.0,139.558,90.954,137.08100000000002,127.999,127.736,292.565,132.947,91.977,119.684,231.817,120.189,279.15,161.175,134.77100000000002,168.74099999999999,254.144,164.833,292.16700000000003,168.88099999999997,241.453,169.114,94.988,170.735,240.581,159.125,135.165,162.317,305.01,162.039,125.06299999999999,157.39600000000002,74.75399999999999,156.782,255.435,154.95,125.99,146.91,225.773,146.955,,,298.363,186.899,86.286,191.481,113.9,190.563,287.721,191.213,124.478,193.89700000000002,52.799,183.02200000000002,305.32599999999996,181.75599999999997,258.695,182.63400000000001,135.602,188.946,74.91199999999999,179.989,144.51,175.794,273.692,179.218,82.637,172.322,257.796,173.137,108.23700000000001,177.905,147.058,201.796,55.861999999999995,206.035,255.859,194.87,136.491,199.553,219.78799999999998,116.18299999999999,246.81400000000002,178.926,94.303,196.93400000000003,142.15,127.28200000000001,120.249,182.51,232.61900000000003,152.66,262.39799999999997,166.201,234.00599999999997,179.363,62.363,179.48,155.227,129.77700000000002
245.5,982.0,,104.99799999999999,139.549,90.948,137.064,127.992,127.743,292.744,132.984,91.947,119.67399999999999,231.82,120.167,279.182,161.183,134.775,168.74200000000002,254.111,164.77900000000002,292.17400000000004,168.83599999999998,241.44,169.09099999999998,94.958,170.73,240.597,159.129,135.17600000000002,162.287,304.957,162.037,125.046,157.38299999999998,74.741,156.764,255.417,154.93200000000002,125.98200000000001,146.906,225.765,146.92600000000002,282.893,148.67700000000002,298.39599999999996,186.829,86.303,191.47099999999998,113.906,190.56799999999998,287.638,191.248,124.50299999999999,193.924,52.788999999999994,183.02599999999998,305.335,181.74599999999998,258.672,182.61599999999999,135.579,188.96400000000003,75.032,180.028,144.60399999999998,175.74400000000003,273.684,179.218,82.65899999999999,172.30700000000002,257.812,173.101,108.209,177.895,147.07299999999998,201.732,55.848,206.00599999999997,255.93200000000002,194.882,136.451,199.565,219.81099999999998,116.141,246.71,178.812,94.22200000000001,196.933,142.15,127.167,120.234,182.497,232.549,152.66899999999998,262.427,166.21200000000002,234.00400000000002,179.355,62.354,179.484,155.225,129.8
245.75,983.0,,104.993,139.547,90.946,137.053,128.004,127.742,292.822,132.997,91.898,119.67299999999999,231.829,120.18299999999999,279.178,161.17600000000002,134.8,168.704,254.05700000000002,164.697,292.185,168.824,241.44799999999998,169.06,94.958,170.743,240.605,159.11700000000002,135.161,162.283,304.941,162.02100000000002,125.042,157.35,74.73899999999999,156.769,255.40599999999998,154.942,125.913,146.887,225.76,146.89600000000002,283.022,148.945,298.45099999999996,186.794,86.324,191.46099999999998,113.89,190.554,287.552,191.261,124.47200000000001,193.86700000000002,52.801,183.058,305.295,181.72799999999998,258.66700000000003,182.59900000000002,135.539,189.01,75.01899999999999,179.984,144.56799999999998,175.769,273.60400000000004,179.18599999999998,82.646,172.334,257.811,173.076,108.20200000000001,177.90200000000002,147.06,201.768,55.81399999999999,206.02200000000002,255.90099999999998,194.863,136.38299999999998,199.644,219.79,116.119,246.638,178.769,94.213,196.91,142.211,127.167,120.226,182.49200000000002,232.523,152.622,262.468,166.222,234.005,179.355,62.363,179.46900000000002,155.21,129.746
246.0,984.0,,104.993,139.55700000000002,90.98,137.045,128.02100000000002,127.74700000000001,292.805,132.995,91.92200000000001,119.669,231.838,120.12899999999999,279.17,161.211,134.778,168.669,254.05900000000003,164.72099999999998,292.177,168.82,241.475,169.028,94.96700000000001,170.74400000000003,240.612,159.096,135.15200000000002,162.27100000000002,304.895,161.997,125.041,157.338,74.734,156.764,255.394,154.937,125.866,146.968,225.769,146.895,,,298.385,186.773,86.33200000000001,191.449,113.917,190.544,287.567,191.209,124.50399999999999,193.915,52.806000000000004,183.075,305.274,181.738,258.63599999999997,182.571,135.55100000000002,189.025,75.023,179.935,144.656,175.76,273.612,179.15599999999998,82.633,172.347,257.813,173.02,108.182,177.895,147.079,201.854,55.833,205.99200000000002,255.91099999999997,194.827,136.361,199.676,219.783,116.10600000000001,246.597,178.71099999999998,94.26,196.886,142.211,127.12799999999999,120.223,182.488,232.565,152.423,262.469,166.226,234.012,179.33599999999998,62.375,179.468,155.173,129.72299999999998
246.25,985.0,,104.994,139.53799999999998,90.991,137.047,128.02100000000002,127.736,292.85900000000004,133.01,91.92299999999999,119.68700000000001,231.783,120.13600000000001,279.20799999999997,161.138,134.778,168.648,254.13400000000001,164.72,292.18,168.812,241.465,168.99099999999999,94.969,170.745,240.61900000000003,159.088,135.167,162.261,304.885,162.001,125.037,157.329,74.73,156.767,255.415,154.94899999999998,125.816,146.946,225.775,146.88299999999998,282.868,148.41299999999998,298.509,186.68400000000003,86.322,191.44799999999998,113.822,190.547,287.672,191.18099999999998,124.50299999999999,193.918,52.848,183.08599999999998,305.279,181.72400000000002,258.653,182.558,135.545,188.96599999999998,74.969,179.963,144.664,175.755,273.67,179.138,82.551,172.335,257.83099999999996,172.986,108.15899999999999,177.903,147.10399999999998,201.827,55.823,205.985,255.935,194.81799999999998,136.374,199.72099999999998,219.775,116.103,246.597,178.69400000000002,94.241,196.89700000000002,142.121,127.084,120.221,182.46099999999998,232.446,152.407,262.5,166.188,234.013,179.343,62.312,179.465,155.197,129.726
246.5,986.0,,104.995,139.529,91.01700000000001,137.058,128.031,127.728,293.10400000000004,132.92700000000002,91.954,119.69,231.787,120.12899999999999,279.24,161.107,134.782,168.61900000000003,254.02599999999998,164.775,292.168,168.796,241.498,168.97099999999998,94.988,170.74,240.612,159.08700000000002,135.181,162.265,304.819,161.98,125.02799999999999,157.311,74.709,156.747,255.407,154.974,125.917,146.886,225.793,146.874,282.805,148.254,298.543,186.733,86.314,191.429,113.76299999999999,190.533,287.676,191.175,124.46,193.872,52.846000000000004,183.106,305.324,181.676,258.68,182.554,135.563,188.86900000000003,74.969,179.926,144.554,175.737,273.707,179.146,82.585,172.36,257.839,172.942,108.161,177.90200000000002,147.085,201.80900000000003,55.765,205.97299999999998,255.97400000000002,194.78400000000002,136.379,199.735,219.765,116.10799999999999,246.43900000000002,178.518,94.17,196.84799999999998,142.187,127.177,120.206,182.46400000000003,232.795,152.30100000000002,262.54200000000003,166.195,234.024,179.331,62.265,179.435,155.099,129.821
246.75,987.0,,104.992,139.52,91.02799999999999,137.078,128.03799999999998,127.72,293.175,132.876,91.913,119.669,231.78,120.12899999999999,279.32,161.012,134.762,168.63400000000001,253.957,164.722,292.177,168.8,241.47400000000002,168.92700000000002,94.993,170.73,240.61599999999999,159.089,135.183,162.262,304.865,161.963,125.01899999999999,157.28799999999998,74.704,156.736,255.408,154.984,125.863,146.875,225.804,146.875,,,298.508,186.703,86.31,191.388,113.84700000000001,190.463,287.79,191.153,124.48100000000001,193.86700000000002,52.879,183.12400000000002,305.293,181.672,258.655,182.53400000000002,135.56799999999998,188.872,74.97,179.899,144.578,175.736,273.738,179.115,82.535,172.41299999999998,257.885,172.89700000000002,108.14299999999999,177.89700000000002,147.078,201.859,55.747,206.0,255.93900000000002,194.77200000000002,136.364,199.762,219.72299999999998,116.07600000000001,246.18400000000003,178.358,94.164,196.83700000000002,142.14,127.14200000000001,120.20100000000001,182.46599999999998,232.52,152.257,262.58799999999997,166.162,234.035,179.312,62.266000000000005,179.50900000000001,155.046,129.82399999999998
247.0,988.0,,104.985,139.525,91.01799999999999,137.055,128.048,127.71799999999999,293.327,132.805,91.916,119.684,231.81099999999998,120.05799999999999,279.312,161.077,134.745,168.61700000000002,253.87400000000002,164.74400000000003,292.172,168.791,241.447,168.887,94.98200000000001,170.737,240.655,159.105,135.18200000000002,162.27,304.828,161.957,125.021,157.261,74.696,156.732,255.412,154.966,125.818,146.875,225.81900000000002,146.85399999999998,,,298.606,186.68900000000002,86.323,191.415,113.887,190.468,287.731,191.168,124.529,193.905,52.906000000000006,183.143,305.295,181.64700000000002,258.645,182.516,135.47799999999998,188.92700000000002,74.946,179.91,144.722,175.72400000000002,273.747,179.081,82.51700000000001,172.43099999999998,257.867,172.87099999999998,108.154,177.88099999999997,147.089,201.842,55.753,206.00599999999997,255.97299999999998,194.767,136.34799999999998,199.739,219.75400000000002,116.07700000000001,246.18900000000002,178.327,94.227,196.828,142.129,127.10799999999999,120.20100000000001,182.459,232.425,152.231,262.624,166.157,234.037,179.313,62.247,179.482,155.076,129.912
247.25,989.0,,104.999,139.52700000000002,91.021,137.066,128.055,127.709,293.465,132.77200000000002,91.90299999999999,119.712,231.799,120.06700000000001,279.305,161.078,134.739,168.58700000000002,253.908,164.808,292.16700000000003,168.771,241.524,168.93,95.01,170.743,240.669,159.10399999999998,135.192,162.27,304.897,161.981,125.029,157.248,74.68,156.72799999999998,255.429,154.95,125.991,146.91299999999998,225.825,146.84799999999998,282.661,148.291,298.527,186.678,86.31200000000001,191.395,113.77600000000001,190.543,287.772,191.178,124.51,193.855,52.93,183.15099999999998,305.195,181.65200000000002,258.72900000000004,182.459,135.424,188.917,74.891,179.81,144.705,175.67700000000002,273.778,179.076,82.602,172.37599999999998,257.863,172.85,108.14,177.878,147.14700000000002,201.86599999999999,55.748999999999995,206.033,255.956,194.768,136.40200000000002,199.75799999999998,219.763,116.037,246.18099999999998,178.30900000000003,94.26899999999999,196.826,142.128,127.042,120.208,182.42,232.377,152.109,262.635,166.139,234.023,179.30200000000002,62.251000000000005,179.50900000000001,155.071,129.937
247.5,990.0,,104.99799999999999,139.53,91.006,137.039,128.056,127.71,293.48,132.66299999999998,91.93299999999999,119.705,231.799,120.05,279.296,161.061,134.72799999999998,168.57,253.953,164.799,292.16700000000003,168.764,241.49099999999999,168.908,95.01100000000001,170.745,240.66299999999998,159.084,135.167,162.25,304.923,161.94299999999998,125.025,157.226,74.69800000000001,156.74200000000002,255.429,154.903,126.102,146.89600000000002,225.81,146.84799999999998,282.615,148.267,298.496,186.667,86.29700000000001,191.403,113.887,190.44400000000002,287.72700000000003,191.168,124.569,193.827,52.913999999999994,183.165,305.19,181.68099999999998,258.753,182.428,135.405,188.83900000000003,74.954,179.86700000000002,144.691,175.641,273.736,179.054,82.65,172.324,257.871,172.833,108.147,177.88,147.189,201.87,55.721000000000004,206.025,255.998,194.75400000000002,136.386,199.778,219.775,115.984,246.12900000000002,178.27,94.363,196.821,142.138,127.024,120.214,182.425,232.27,152.143,262.693,166.155,234.02700000000002,179.28799999999998,62.224,179.49400000000003,155.07,129.99
247.75,991.0,,104.988,139.52700000000002,91.027,137.041,128.048,127.715,293.438,132.68,91.954,119.669,231.84099999999998,120.04,279.236,161.154,134.715,168.537,253.938,164.822,292.15,168.761,241.49099999999999,168.88099999999997,95.037,170.763,240.662,159.06799999999998,135.183,162.22,304.923,161.938,125.01299999999999,157.215,74.684,156.745,255.43200000000002,154.91899999999998,126.166,146.862,225.81799999999998,146.843,282.48900000000003,148.145,298.671,186.61700000000002,86.29799999999999,191.388,113.89399999999999,190.433,287.693,191.169,124.649,193.857,52.927,183.19299999999998,305.171,181.701,258.749,182.418,135.37,188.822,74.934,179.793,144.786,175.611,273.737,179.041,82.64299999999999,172.333,257.878,172.792,108.15899999999999,177.895,147.13,201.899,55.736999999999995,205.99099999999999,255.97,194.78799999999998,136.378,199.768,219.793,115.955,246.142,178.248,94.32,196.798,142.114,127.042,120.235,182.421,232.296,152.04,262.752,166.21200000000002,234.02200000000002,179.278,62.243,179.505,155.024,129.993
248.0,992.0,,104.986,139.539,91.045,137.048,128.056,127.713,293.48,132.609,91.948,119.613,231.89700000000002,120.022,279.166,161.267,134.711,168.53599999999997,253.93599999999998,164.87,292.161,168.74200000000002,241.516,168.861,95.051,170.768,240.665,159.062,135.181,162.23,304.913,161.925,125.01899999999999,157.203,74.688,156.739,255.42,154.908,126.064,146.79,225.805,146.839,282.548,148.09799999999998,298.563,186.7,86.279,191.36,113.97399999999999,190.37400000000002,287.717,191.168,124.615,193.80599999999998,52.931000000000004,183.197,305.178,181.653,258.758,182.391,135.366,188.815,74.961,179.77,144.787,175.665,273.672,179.019,82.56200000000001,172.34799999999998,257.904,172.761,108.176,177.895,147.093,201.87900000000002,55.698,205.96400000000003,255.908,194.78900000000002,136.399,199.732,219.803,115.92200000000001,245.886,178.00400000000002,94.33200000000001,196.77200000000002,142.112,126.929,120.235,182.42,232.36,151.977,262.751,166.21900000000002,234.02,179.275,62.272,179.517,155.066,130.002
248.25,993.0,,104.991,139.519,91.055,137.041,128.05200000000002,127.709,293.45099999999996,132.726,91.932,119.6,231.91400000000002,120.007,279.217,161.286,134.726,168.524,253.90400000000002,164.93200000000002,292.14799999999997,168.72299999999998,241.53900000000002,168.833,95.051,170.753,240.66299999999998,159.062,135.167,162.208,304.972,161.905,125.021,157.19299999999998,74.66199999999999,156.736,255.425,154.892,126.111,146.80200000000002,225.825,146.82299999999998,282.573,148.041,298.661,186.67,86.295,191.363,113.95200000000001,190.36900000000003,287.74,191.15900000000002,124.677,193.8,52.937,183.21,305.112,181.65599999999998,258.789,182.372,135.339,188.894,74.94,179.738,144.726,175.672,273.622,178.952,82.521,172.377,257.91,172.745,108.15799999999999,177.891,147.143,201.92700000000002,55.646,205.952,255.96400000000003,194.77,136.365,199.738,219.827,115.905,245.82299999999998,177.873,94.32600000000001,196.77599999999998,142.134,126.89,120.23299999999999,182.40599999999998,232.77900000000002,152.053,262.784,166.18099999999998,234.023,179.28099999999998,62.293,179.47,155.18,130.043
248.5,994.0,,104.98899999999999,139.502,91.059,137.033,128.06,127.706,293.247,132.719,91.866,119.561,231.892,120.023,279.29200000000003,161.246,134.747,168.512,253.852,164.93,292.143,168.703,241.54,168.79,95.03399999999999,170.76,240.685,159.06,135.15,162.19899999999998,304.945,161.878,125.02,157.18200000000002,74.655,156.746,255.46200000000002,154.889,126.11,146.702,225.847,146.821,282.527,147.946,298.67900000000003,186.71200000000002,86.303,191.345,113.90899999999999,190.377,287.681,191.14700000000002,124.758,193.774,52.927,183.192,305.122,181.66,258.819,182.35,135.295,188.889,74.969,179.75799999999998,144.697,175.649,273.619,178.959,82.553,172.33,257.931,172.668,108.14,177.891,147.136,201.893,55.651,205.97,256.027,194.739,136.344,199.696,219.834,115.865,244.986,177.16299999999998,94.323,196.769,142.207,126.87200000000001,120.225,182.40099999999998,232.886,152.054,262.76099999999997,166.18900000000002,234.019,179.275,62.32,179.46200000000002,155.276,130.131
248.75,995.0,,104.993,139.504,91.056,136.994,128.062,127.7,293.19,132.764,91.815,119.522,231.91099999999997,120.023,279.288,161.349,134.722,168.40099999999998,253.75599999999997,164.99900000000002,292.14599999999996,168.71,241.53799999999998,168.764,95.045,170.77700000000002,240.695,159.037,135.143,162.186,304.86,161.874,125.022,157.175,74.643,156.747,255.437,154.891,126.04799999999999,146.635,225.862,146.814,282.481,147.839,298.743,186.628,86.306,191.334,113.87,190.377,287.699,191.139,124.76,193.766,52.897,183.21400000000003,305.10200000000003,181.64,258.803,182.347,135.33,188.922,74.913,179.72400000000002,144.761,175.68,273.676,178.953,82.512,172.359,257.944,172.623,108.125,177.905,147.162,201.947,55.626999999999995,205.956,256.04200000000003,194.733,136.361,199.7,219.75400000000002,115.8,244.926,177.077,94.335,196.763,142.195,126.81700000000001,120.235,182.37099999999998,232.755,152.127,262.798,166.207,234.021,179.285,62.286,179.48,155.278,130.158
249.0,996.0,,104.993,139.511,91.042,136.967,128.065,127.697,293.355,132.745,91.89299999999999,119.522,231.953,120.01100000000001,279.324,161.345,134.671,168.329,253.80700000000002,165.051,292.119,168.72,241.50799999999998,168.75599999999997,95.03399999999999,170.77700000000002,240.709,159.026,135.158,162.20600000000002,304.87,161.893,124.99,157.156,74.65899999999999,156.755,255.44099999999997,154.865,126.071,146.60299999999998,225.872,146.808,282.441,147.756,298.663,186.614,86.311,191.32299999999998,113.876,190.36,287.694,191.16400000000002,124.76,193.765,52.888999999999996,183.209,305.069,181.63,258.827,182.328,135.321,188.915,74.89399999999999,179.687,144.724,175.7,273.664,178.94099999999997,82.50299999999999,172.391,257.973,172.545,108.12799999999999,177.915,147.16299999999998,201.921,55.61600000000001,205.96099999999998,256.065,194.729,136.377,199.727,219.68900000000002,115.741,244.859,177.04,94.316,196.75099999999998,142.289,126.803,120.243,182.38099999999997,232.738,152.06799999999998,262.815,166.22,234.02,179.297,62.29,179.488,155.24,130.10399999999998
249.25,997.0,,104.999,139.505,91.03399999999999,136.96200000000002,128.06799999999998,127.693,293.403,132.786,91.90700000000001,119.529,232.014,119.984,279.322,161.34,134.665,168.25900000000001,253.85299999999998,165.0,292.093,168.69,241.537,168.768,95.02,170.769,240.717,159.02700000000002,135.161,162.205,304.618,161.78,124.992,157.159,74.638,156.757,255.424,154.838,126.119,146.62,225.87099999999998,146.804,282.436,147.764,298.611,186.592,86.31200000000001,191.296,113.854,190.37,287.565,191.2,124.79,193.767,52.915,183.218,305.04,181.61599999999999,258.83799999999997,182.313,135.296,188.928,74.845,179.67,144.779,175.673,273.68,178.928,82.485,172.394,257.997,172.528,108.09899999999999,177.92700000000002,147.157,201.882,55.593,205.949,256.093,194.71,136.355,199.727,219.71900000000002,115.721,244.725,176.96,94.333,196.734,142.418,126.73299999999999,120.236,182.387,232.764,152.007,262.774,166.204,234.02700000000002,179.292,62.285,179.46200000000002,155.142,130.078
249.5,998.0,,104.994,139.511,91.014,136.94799999999998,128.079,127.699,293.356,132.799,91.913,119.555,232.05900000000003,119.931,279.422,161.204,134.674,168.261,253.829,164.96400000000003,292.105,168.65200000000002,241.528,168.77700000000002,95.02,170.77700000000002,240.717,159.036,135.16,162.204,304.626,161.79399999999998,125.005,157.168,74.699,156.773,255.447,154.77700000000002,126.161,146.621,225.898,146.793,282.385,147.694,298.632,186.585,86.29799999999999,191.296,113.875,190.37,287.575,191.165,124.81299999999999,193.761,52.946999999999996,183.238,305.014,181.618,258.84,182.308,135.28799999999998,188.877,74.861,179.62099999999998,144.952,175.53799999999998,273.673,178.894,82.48899999999999,172.42,258.01,172.488,108.10700000000001,177.923,147.134,201.856,55.629,205.965,256.043,194.707,136.366,199.708,219.766,115.684,244.55599999999998,176.855,94.292,196.738,142.487,126.59200000000001,120.22,182.40599999999998,233.1,151.976,262.76,166.19299999999998,234.033,179.282,62.222,179.445,155.041,130.035
249.75,999.0,,105.0,139.505,91.02799999999999,136.966,128.072,127.708,293.527,132.719,91.90799999999999,119.596,232.063,119.96,279.362,161.372,134.64700000000002,168.27900000000002,253.77700000000002,164.988,292.111,168.62900000000002,241.50599999999997,168.748,95.014,170.761,240.732,159.016,135.179,162.214,304.593,161.8,125.038,157.183,74.667,156.757,255.43900000000002,154.734,126.117,146.679,225.892,146.77200000000002,282.444,147.644,298.501,186.49400000000003,86.31,191.28599999999997,113.887,190.34799999999998,287.697,191.125,124.84,193.75599999999997,52.975,183.236,304.98900000000003,181.63,258.908,182.28900000000002,135.29,188.878,74.817,179.68099999999998,144.953,175.49599999999998,273.685,178.855,82.49799999999999,172.43200000000002,258.045,172.453,108.079,177.916,147.13299999999998,201.834,55.641000000000005,205.982,256.034,194.64,136.362,199.72400000000002,219.763,115.65899999999999,244.592,176.873,94.279,196.738,142.529,126.57799999999999,120.21700000000001,182.39700000000002,233.333,151.993,262.76099999999997,166.166,234.035,179.266,62.288000000000004,179.453,155.107,130.07299999999998
250.0,1000.0,,105.00299999999999,139.515,91.036,136.94899999999998,128.075,127.696,293.56,132.685,91.90899999999999,119.59899999999999,232.123,119.961,279.337,161.463,134.662,168.363,253.687,164.935,292.135,168.63099999999997,241.49900000000002,168.707,95.036,170.757,240.74599999999998,159.004,135.14700000000002,162.233,304.587,161.77,125.015,157.174,74.712,156.77,255.418,154.737,126.14200000000001,146.673,225.89,146.766,282.426,147.661,298.54400000000004,186.46400000000003,86.32799999999999,191.295,113.935,190.313,287.806,191.072,124.834,193.74099999999999,52.983999999999995,183.23,304.975,181.62900000000002,258.897,182.292,135.274,188.90900000000002,74.751,179.639,144.976,175.53900000000002,273.72700000000003,178.827,82.488,172.416,258.06,172.428,108.071,177.928,147.157,201.78099999999998,55.678000000000004,205.972,255.997,194.632,136.357,199.705,219.753,115.64200000000001,244.667,176.91099999999997,94.265,196.72400000000002,142.622,126.539,120.227,182.415,233.423,151.878,262.778,166.205,234.046,179.25099999999998,62.278999999999996,179.43400000000003,155.094,130.124
250.25,1001.0,,105.01899999999999,139.515,91.04899999999999,136.95600000000002,128.08100000000002,127.693,293.528,132.7,91.929,119.58,232.149,120.0,279.356,161.423,134.658,168.386,253.699,164.93400000000003,292.134,168.62,241.51,168.68099999999998,95.036,170.745,240.752,159.017,135.141,162.213,304.562,161.737,124.99700000000001,157.16899999999998,74.709,156.76,255.408,154.732,126.15,146.659,225.892,146.752,282.317,147.659,298.64099999999996,186.48,86.344,191.293,113.912,190.3,287.767,191.062,124.839,193.762,53.023,183.25099999999998,304.967,181.611,258.91900000000004,182.271,135.25,188.917,74.771,179.622,144.965,175.521,273.678,178.75400000000002,82.505,172.44099999999997,258.067,172.39,108.073,177.922,147.224,201.773,55.666000000000004,205.96900000000002,255.98,194.60299999999998,136.358,199.701,219.782,115.6,244.637,176.842,94.302,196.707,142.635,126.56,120.208,182.423,234.088,151.68200000000002,262.801,166.233,234.037,179.243,62.245,179.37,155.091,130.145
