TimesH,Frame,NoMissing,72,72,74,74,95,95,98,98,107,107,112,112,114,114,120,120,122,122,123,123,143,143,154,154,158,158,162,162,163,163,169,169,170,170,172,172,175,175,176,176,187,187,195,195,199,199,201,201,205,205,211,211,221,221,230,230,231,231,232,232,236,236,244,244,245,245,246,246,255,255,259,259,262,262,266,266,269,269,271,271,292,292,295,295,318,318,319,319,324,324,328,328,330,330,334,334,338,338,369,369,370,370,396,396,403,403,405,405,406,406,408,408,411,411,419,419,424,424,426,426,449,449,452,452,457,457,558,558,655,655,724,724,732,732,750,750,752,752,770,770,872,872,904,904,990,990,991,991,1023,1023,1111,1111
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
64.75,259.0,,243.33,44.928000000000004,182.674,46.131,86.649,58.119,209.567,57.167,230.352,60.816,102.042,63.158,219.575,64.189,226.926,67.631,210.81900000000002,66.322,250.662,67.601,245.04,77.029,97.421,80.935,241.541,81.52,88.184,83.15799999999999,191.925,81.931,123.536,81.063,219.734,87.24700000000001,74.015,86.78,210.88299999999998,88.90799999999999,246.75900000000001,88.988,121.62100000000001,91.38799999999999,191.081,93.556,81.426,97.641,129.11700000000002,98.336,232.269,98.041,251.475,102.07799999999999,222.155,104.45,120.273,105.416,79.102,106.193,136.029,107.28,97.027,111.829,84.81700000000001,113.397,114.889,115.262,221.49400000000003,116.594,210.50799999999998,116.304,129.851,118.80799999999999,235.28099999999998,118.93299999999999,117.53200000000001,122.256,220.718,121.574,62.808,123.015,136.225,132.659,91.025,132.954,234.64,138.898,262.443,139.732,97.656,140.813,192.278,141.822,209.584,143.319,222.548,147.183,73.64699999999999,144.309,208.21099999999998,155.925,225.39,156.822,101.902,162.83,24.616,168.84799999999998,119.086,165.868,134.31799999999998,169.342,190.218,169.479,245.396,170.949,260.295,173.49099999999999,79.333,174.03599999999997,240.64700000000002,175.983,206.393,184.516,94.243,191.423,221.382,187.63299999999998,192.283,110.852,128.395,126.081,239.36,92.706,197.965,148.13,134.785,145.292,101.24700000000001,168.736,223.248,174.187,234.74599999999998,160.983,199.07,98.43799999999999,99.229,150.322,116.94200000000001,81.258,116.79799999999999,160.623,204.155,72.179
65.0,260.0,,243.378,45.07,182.68099999999998,46.152,86.60700000000001,58.108999999999995,209.50799999999998,57.167,230.35299999999998,60.663000000000004,101.939,63.146,219.52700000000002,64.165,226.90400000000002,67.593,210.791,66.415,250.679,67.598,244.993,77.01899999999999,97.445,80.822,241.666,81.42699999999999,88.18700000000001,83.15100000000001,191.915,81.95700000000001,123.559,81.09100000000001,219.78799999999998,87.281,74.01,86.787,210.863,88.916,246.752,88.991,121.551,91.42,191.063,93.53299999999999,81.472,97.684,129.13,98.31,232.28,98.029,251.52200000000002,102.057,222.14700000000002,104.421,120.147,105.462,79.104,106.205,135.999,107.266,97.029,111.84,84.804,113.39200000000001,114.90299999999999,115.303,221.495,116.59700000000001,210.484,116.322,129.825,118.805,235.282,118.917,117.546,122.273,220.736,121.596,62.842,123.005,136.221,132.69899999999998,91.06299999999999,132.952,234.575,138.88299999999998,262.26599999999996,139.599,97.67299999999999,140.855,192.285,141.849,209.606,143.407,222.554,147.205,73.607,144.329,208.22,155.863,225.403,156.80700000000002,101.911,162.844,24.61,168.822,119.083,165.84,134.328,169.327,190.19799999999998,169.463,245.398,170.93099999999998,260.289,173.595,79.215,174.108,240.66400000000002,176.132,206.322,184.428,94.22200000000001,191.415,221.357,187.44099999999997,192.303,110.865,128.414,126.055,239.358,92.699,197.946,148.109,134.785,145.249,101.277,168.81599999999997,223.342,174.158,234.753,160.989,199.102,98.458,99.226,150.248,116.973,81.304,116.785,160.628,204.08,72.308
65.25,261.0,,243.32299999999998,45.01,182.611,46.303999999999995,86.69,58.159,209.495,57.16,230.391,60.47,101.954,63.18899999999999,219.40900000000002,64.05,226.81400000000002,67.648,210.715,66.40899999999999,250.658,67.605,244.947,76.99,97.445,80.788,241.666,81.372,88.206,83.209,191.96,81.959,123.52600000000001,81.04,219.82,87.31,73.987,86.819,210.847,88.9,246.75,88.99,121.663,91.426,191.111,93.49799999999999,81.581,97.661,129.091,98.361,232.312,97.97,251.579,101.956,222.192,104.351,120.251,105.426,79.066,106.205,135.975,107.22200000000001,97.01700000000001,111.839,84.73200000000001,113.445,114.89299999999999,115.275,221.497,116.581,210.50599999999997,116.318,129.826,118.76799999999999,235.197,119.11399999999999,117.616,122.28399999999999,220.69400000000002,121.604,62.833,122.99700000000001,136.192,132.675,91.02799999999999,132.966,234.60299999999998,138.898,262.274,139.495,97.664,140.819,192.264,141.89600000000002,209.61900000000003,143.398,222.463,147.121,73.638,144.405,208.22,155.875,225.42,156.762,101.876,162.859,24.622,168.81900000000002,119.07799999999999,165.84400000000002,134.334,169.328,190.192,169.481,245.25,170.87599999999998,260.26099999999997,173.547,79.132,174.045,240.567,176.06900000000002,206.34599999999998,184.49599999999998,94.336,191.4,221.32,187.729,192.273,110.897,128.485,126.07,239.345,92.67299999999999,197.97400000000002,148.123,134.793,145.221,101.25399999999999,168.822,223.46400000000003,174.148,234.76,160.94799999999998,199.084,98.461,99.01899999999999,150.346,116.979,81.372,116.8,160.56,204.107,72.316
65.5,262.0,,243.24,44.891000000000005,182.611,46.318999999999996,86.75399999999999,58.214,209.52200000000002,57.195,230.52,60.50899999999999,101.962,63.167,219.364,63.986999999999995,226.84099999999998,67.766,210.79,66.346,250.68599999999998,67.605,244.68200000000002,77.038,97.443,80.88,241.658,81.42,88.235,83.15899999999999,192.017,81.955,123.545,81.098,219.825,87.331,74.036,86.804,210.873,88.89200000000001,246.791,88.96700000000001,121.66799999999999,91.354,191.06099999999998,93.45299999999999,81.595,97.711,129.086,98.34,232.322,97.913,251.565,101.89,222.18099999999998,104.39,120.51799999999999,105.40100000000001,79.07300000000001,106.23700000000001,136.002,107.215,97.029,111.85,84.775,113.48,114.969,115.281,221.49400000000003,116.581,210.49599999999998,116.295,129.862,118.781,235.15900000000002,119.198,117.686,122.24700000000001,220.695,121.631,62.775,122.97,136.187,132.629,90.99799999999999,132.981,234.517,138.91299999999998,262.32,139.547,97.68,140.80200000000002,192.265,141.91,209.62599999999998,143.487,222.555,147.19799999999998,73.726,144.406,208.24400000000003,155.858,225.428,156.799,101.84700000000001,162.838,24.631,168.83900000000003,119.07799999999999,165.81599999999997,134.336,169.338,190.19299999999998,169.493,245.21599999999998,170.83599999999998,260.17900000000003,173.558,79.072,173.942,240.66299999999998,176.14,206.42,184.59099999999998,94.212,191.457,221.388,187.707,192.269,110.881,128.524,126.069,239.331,92.666,197.96900000000002,148.136,134.779,145.26,101.238,168.808,223.447,174.148,234.725,160.934,199.014,98.486,99.126,150.30700000000002,117.02799999999999,81.56,116.947,160.349,204.063,72.423
65.75,263.0,,243.295,45.056999999999995,182.65,46.294,86.816,58.244,209.56099999999998,57.14,230.612,60.457,101.94200000000001,63.192,219.354,64.009,226.827,67.69,210.838,66.414,250.687,67.627,244.571,77.078,97.464,80.813,241.667,81.37,88.235,83.06,192.046,82.021,123.55,81.045,219.78,87.28299999999999,74.023,86.78299999999999,210.924,88.851,246.77599999999998,88.98100000000001,121.71700000000001,91.34100000000001,191.074,93.428,81.55199999999999,97.656,129.063,98.39200000000001,232.315,97.971,251.622,101.882,222.201,104.413,120.585,105.395,79.07,106.235,135.984,107.164,97.03399999999999,111.81200000000001,84.779,113.561,114.93299999999999,115.302,221.519,116.572,210.472,116.321,129.832,118.796,235.16400000000002,119.08200000000001,117.605,122.31200000000001,220.74099999999999,121.676,62.748000000000005,123.046,136.175,132.607,90.96799999999999,133.012,234.512,138.917,262.265,139.274,97.68799999999999,140.809,192.17,141.94,209.622,143.505,222.578,147.22799999999998,73.665,144.53,208.293,155.80100000000002,225.454,156.73,101.80799999999999,162.829,24.638,168.834,119.014,165.912,134.32399999999998,169.321,190.179,169.486,245.173,170.796,260.202,173.519,79.016,174.018,240.717,176.195,206.468,184.59900000000002,94.338,191.71,221.611,187.412,192.274,110.859,128.585,126.096,239.33700000000002,92.633,197.97299999999998,148.131,134.796,145.221,101.31200000000001,168.81,223.317,174.28900000000002,234.748,160.99200000000002,199.067,98.435,99.311,150.306,116.95299999999999,81.32,116.963,160.246,204.079,72.40899999999999
66.0,264.0,,243.207,45.008,182.61,46.208999999999996,86.755,58.273,209.46200000000002,57.17,230.585,60.48,102.023,63.211999999999996,219.34,64.002,226.856,67.745,210.827,66.45100000000001,250.713,67.639,244.638,76.98100000000001,97.509,80.67699999999999,241.75400000000002,81.336,88.223,83.053,192.055,82.04899999999999,123.572,81.041,219.795,87.295,73.956,86.70299999999999,210.93099999999998,88.85600000000001,246.75099999999998,88.97399999999999,121.727,91.35700000000001,191.079,93.455,81.51899999999999,97.665,129.055,98.361,232.225,97.98,251.61,101.891,222.201,104.389,120.553,105.397,79.055,106.425,135.953,107.13799999999999,97.039,111.81700000000001,84.824,113.60799999999999,114.917,115.28399999999999,221.514,116.559,210.49099999999999,116.259,129.859,118.745,235.248,118.97399999999999,117.579,122.205,220.71099999999998,121.654,62.808,123.01899999999999,136.166,132.63,90.97200000000001,133.05,234.541,138.934,262.28700000000003,139.524,97.67399999999999,140.797,192.17,141.965,209.627,143.537,222.59400000000002,147.2,73.692,144.282,208.18900000000002,155.875,225.42,156.692,101.835,162.839,24.748,168.82,118.999,165.88299999999998,134.321,169.31099999999998,190.173,169.479,245.136,170.81799999999998,260.217,173.49200000000002,79.11399999999999,174.085,240.799,176.065,206.537,184.86900000000003,94.402,191.74900000000002,221.8,187.422,192.30200000000002,110.82600000000001,128.59,126.181,239.268,92.62,198.032,148.114,134.79,145.21,101.338,168.842,223.37900000000002,174.209,234.78599999999997,160.987,199.05900000000003,98.395,99.038,150.365,116.986,81.298,117.03,160.11700000000002,204.002,72.459
66.25,265.0,,243.25799999999998,44.993,182.61,46.199,86.822,58.174,209.498,57.126000000000005,230.75799999999998,60.43600000000001,102.012,63.266999999999996,219.267,63.938,226.847,67.65100000000001,210.86700000000002,66.457,250.718,67.656,244.803,76.928,97.391,80.818,241.65099999999998,81.428,88.22399999999999,82.988,192.03599999999997,82.006,123.566,81.058,219.886,87.38600000000001,73.98100000000001,86.74,210.952,88.834,246.769,88.971,121.775,91.322,191.071,93.48700000000001,81.497,97.712,129.048,98.402,232.235,97.90299999999999,251.583,101.895,222.18200000000002,104.38799999999999,120.654,105.385,79.08800000000001,106.426,135.967,107.051,97.01100000000001,111.814,84.771,113.62700000000001,114.83200000000001,115.30799999999999,221.543,116.551,210.537,116.184,129.79,118.78399999999999,235.25900000000001,118.97399999999999,117.488,122.20100000000001,220.77200000000002,121.665,62.856,122.965,136.217,132.541,90.96600000000001,133.039,234.615,138.96,262.22,139.392,97.68,140.77200000000002,192.206,141.967,209.653,143.596,222.505,147.21,73.637,144.31799999999998,208.167,155.908,225.415,156.75,101.762,162.921,24.714000000000002,168.793,118.98299999999999,165.928,134.329,169.333,190.183,169.487,245.22299999999998,170.81599999999997,260.238,173.481,79.126,174.17,240.76,176.074,206.59099999999998,184.956,94.281,191.667,221.75799999999998,187.447,192.343,110.831,128.59,126.189,239.27,92.605,198.10299999999998,148.116,134.799,145.183,101.26700000000001,168.77700000000002,223.40599999999998,174.183,234.752,160.988,199.08900000000003,98.383,98.70299999999999,150.441,116.986,81.22399999999999,117.04299999999999,160.194,203.952,72.389
66.5,266.0,,243.234,45.028999999999996,182.708,46.248000000000005,86.77799999999999,58.106,209.595,57.011,230.65200000000002,60.53,102.101,63.263999999999996,219.267,63.861999999999995,226.956,67.598,210.9,66.449,250.69400000000002,67.643,244.87,76.914,97.455,80.834,241.713,81.329,88.204,83.02,192.141,82.06,123.561,81.06,219.956,87.37299999999999,73.982,86.727,210.97099999999998,88.80799999999999,246.795,88.971,121.79,91.352,191.06099999999998,93.59299999999999,81.49,97.71799999999999,129.061,98.395,232.235,97.87299999999999,251.575,101.884,222.172,104.345,120.63,105.397,79.036,106.50399999999999,135.964,107.073,97.01,111.83200000000001,84.825,113.677,114.779,115.339,221.56099999999998,116.542,210.52200000000002,116.156,129.781,118.766,235.204,118.98,117.471,122.19200000000001,220.74900000000002,121.696,62.842,122.958,136.27700000000002,132.56,90.97200000000001,133.086,234.584,138.947,262.339,139.641,97.65299999999999,140.746,192.18099999999998,141.947,209.612,143.561,222.50900000000001,147.231,73.72399999999999,144.295,208.11700000000002,155.954,225.389,156.749,101.669,162.906,24.651,168.766,118.988,165.988,134.34,169.293,190.179,169.47799999999998,245.19400000000002,170.83700000000002,260.276,173.52900000000002,79.17699999999999,174.229,240.796,176.122,206.53599999999997,184.91299999999998,94.33200000000001,191.791,221.94799999999998,187.429,192.372,110.819,128.61,126.13,239.377,92.64200000000001,198.107,148.127,134.804,145.16299999999998,101.249,168.792,223.546,174.04,234.729,160.991,199.18,98.374,98.69,150.399,116.93700000000001,81.156,117.06700000000001,160.222,203.954,72.274
66.75,267.0,,243.21200000000002,45.051,182.66299999999998,46.316,86.729,58.049,209.479,57.092,230.657,60.405,102.088,63.208999999999996,219.33599999999998,63.863,227.12099999999998,67.408,210.905,66.472,250.697,67.605,244.923,76.92399999999999,97.56299999999999,80.798,241.709,81.305,88.22,83.02799999999999,192.127,82.031,123.57799999999999,81.094,219.937,87.35700000000001,74.032,86.698,210.984,88.821,246.796,88.977,121.75,91.39299999999999,191.10299999999998,93.585,81.49600000000001,97.695,129.039,98.43700000000001,232.22,97.874,251.607,101.87,222.144,104.26799999999999,120.59700000000001,105.40700000000001,79.062,106.54899999999999,135.961,107.167,97.01899999999999,111.792,84.838,113.676,114.845,115.295,221.59,116.54,210.546,116.135,129.77200000000002,118.74,235.12400000000002,119.346,117.486,122.21799999999999,220.726,121.78,62.791000000000004,122.991,136.285,132.548,90.99,133.065,234.51,138.94,262.024,139.327,97.671,140.747,192.17,142.001,209.605,143.534,222.493,147.153,73.666,144.268,208.113,155.94899999999998,225.39,156.736,101.65899999999999,162.946,24.603,168.782,118.98100000000001,166.024,134.341,169.28,190.18,169.456,245.14,170.797,260.194,173.495,79.164,174.035,240.78099999999998,176.101,206.518,184.83900000000003,94.262,191.747,221.77700000000002,187.53900000000002,192.327,110.796,128.591,126.125,239.405,92.649,198.09099999999998,148.113,134.796,145.171,101.21600000000001,168.831,223.62099999999998,173.977,234.76,161.01,199.15,98.338,98.74799999999999,150.357,116.90299999999999,81.058,117.069,160.149,203.921,72.339
67.0,268.0,,243.168,45.085,182.69799999999998,46.294,86.831,58.111999999999995,209.477,56.971000000000004,230.65599999999998,60.42,102.09899999999999,63.151,219.257,63.86,226.97299999999998,67.518,210.768,66.55,250.708,67.59100000000001,245.075,76.891,97.574,80.817,241.671,81.275,88.226,83.006,192.179,82.031,123.571,81.069,220.041,87.432,74.02600000000001,86.671,210.986,88.794,246.80900000000003,88.939,121.70700000000001,91.44,191.106,93.601,81.471,97.711,129.078,98.384,232.233,97.89299999999999,251.614,101.889,222.15900000000002,104.22399999999999,120.617,105.404,79.032,106.541,135.92700000000002,107.181,97.03299999999999,111.73299999999999,84.869,113.68799999999999,114.839,115.25399999999999,221.59900000000002,116.54,210.51,116.12200000000001,129.833,118.723,235.128,119.413,117.697,122.301,220.778,121.73100000000001,62.828,122.93799999999999,136.249,132.606,90.988,133.083,234.513,138.882,262.051,139.41299999999998,97.647,140.718,192.225,142.023,209.61900000000003,143.511,222.49099999999999,147.149,73.69800000000001,144.194,208.11599999999999,155.89,225.357,156.754,101.661,162.961,24.614,168.75599999999997,118.975,166.00400000000002,134.36700000000002,169.25599999999997,190.172,169.449,245.127,170.84099999999998,260.281,173.523,79.09899999999999,173.858,240.729,176.136,206.433,184.699,94.255,191.725,221.666,187.968,192.332,110.816,128.57399999999998,126.102,239.40900000000002,92.613,198.106,148.137,134.797,145.179,101.14399999999999,168.799,223.90200000000002,173.66,234.773,161.082,199.183,98.43299999999999,98.64299999999999,150.4,116.90100000000001,81.206,117.051,160.181,203.94299999999998,72.37100000000001
67.25,269.0,,243.19,45.028999999999996,182.706,46.283,86.757,58.08,209.497,57.063,230.732,60.516999999999996,102.12200000000001,63.093,219.218,63.823,227.093,67.161,210.74099999999999,66.578,250.668,67.615,245.226,76.903,97.51799999999999,80.785,241.583,81.208,88.23200000000001,82.979,192.229,81.975,123.545,81.072,220.233,87.556,74.013,86.68700000000001,210.983,88.806,246.815,88.912,121.696,91.336,191.12,93.529,81.488,97.708,129.041,98.411,232.238,97.91,251.597,101.87200000000001,222.192,104.206,120.50299999999999,105.516,79.056,106.71,135.878,107.059,97.069,111.697,84.95700000000001,113.787,114.82799999999999,115.23,221.649,116.529,210.525,116.09899999999999,129.80700000000002,118.76700000000001,235.12400000000002,119.449,117.815,122.374,220.80200000000002,121.709,62.882,122.916,136.283,132.54,91.02,133.07299999999998,234.484,138.856,261.911,139.39600000000002,97.64,140.695,192.213,142.05,209.612,143.572,222.517,147.153,73.72,144.286,208.109,155.928,225.38400000000001,156.745,101.667,162.931,24.546999999999997,168.77599999999998,119.01799999999999,166.011,134.35299999999998,169.364,190.18599999999998,169.42700000000002,245.049,170.915,260.241,173.485,79.125,173.94400000000002,240.736,176.18400000000003,206.47799999999998,184.84799999999998,94.181,191.794,221.78900000000002,187.94799999999998,192.317,110.816,128.55700000000002,126.102,239.40599999999998,92.649,198.05,148.095,134.809,145.241,101.25,168.84599999999998,224.15900000000002,173.355,234.796,161.082,199.168,98.42399999999999,98.654,150.395,116.87700000000001,81.032,117.096,160.126,203.97400000000002,72.449
67.5,270.0,,243.18400000000003,45.016999999999996,182.74400000000003,46.324,86.68799999999999,58.038000000000004,209.555,57.008,230.832,60.599,102.06299999999999,63.125,219.21,63.773999999999994,227.054,67.25399999999999,210.745,66.61,250.69799999999998,67.597,245.33700000000002,76.863,97.58,80.812,241.56099999999998,81.244,88.23700000000001,82.999,192.18099999999998,81.98700000000001,123.556,81.11,220.25799999999998,87.588,74.028,86.681,210.997,88.79799999999999,246.815,88.913,121.735,91.34200000000001,191.137,93.521,81.458,97.73299999999999,128.99,98.479,232.266,97.875,251.53,101.825,222.178,104.20100000000001,120.46,105.486,79.05199999999999,106.715,135.858,106.97399999999999,97.083,111.70700000000001,84.978,113.81700000000001,114.848,115.21700000000001,221.668,116.495,210.472,116.161,129.90200000000002,118.75399999999999,235.15599999999998,119.322,117.865,122.425,220.828,121.706,62.855,122.965,136.305,132.536,90.964,133.102,234.644,138.90200000000002,261.849,139.322,97.62799999999999,140.643,192.105,142.07,209.607,143.583,222.514,147.115,73.699,144.36700000000002,208.084,155.877,225.428,156.678,101.665,162.924,24.514,168.773,119.045,165.96400000000003,134.368,169.361,190.16299999999998,169.446,245.171,170.852,260.23400000000004,173.548,79.058,173.947,240.831,176.24099999999999,206.55700000000002,184.99599999999998,94.10700000000001,191.704,221.7,188.218,192.312,110.83200000000001,128.565,126.009,239.407,92.662,198.02900000000002,148.096,134.847,145.24200000000002,101.17399999999999,168.769,224.1,173.333,234.774,161.09799999999998,199.077,98.39399999999999,98.59299999999999,150.491,116.913,81.02,117.133,160.078,203.921,72.536
67.75,271.0,,243.225,45.11,182.715,46.33,86.714,58.062,209.56,57.06399999999999,230.90900000000002,60.558,102.071,63.188,219.209,63.802,226.859,67.54899999999999,210.821,66.42699999999999,250.706,67.557,245.24200000000002,76.822,97.537,80.822,241.394,81.194,88.26799999999999,82.944,192.21900000000002,81.896,123.546,81.06,220.22099999999998,87.556,74.059,86.694,211.012,88.75,246.81,88.89299999999999,121.726,91.3,191.179,93.514,81.413,97.723,128.968,98.495,232.30200000000002,97.82799999999999,251.55200000000002,101.83200000000001,222.16400000000002,104.23700000000001,120.46799999999999,105.553,79.04,106.68,135.884,106.912,97.039,111.773,85.01700000000001,113.81299999999999,114.801,115.193,221.66099999999997,116.471,210.57299999999998,116.056,129.875,118.71700000000001,235.13299999999998,119.306,117.839,122.413,220.792,121.756,62.849,122.98100000000001,136.293,132.476,91.014,133.12,234.64,138.94299999999998,261.95799999999997,139.241,97.63600000000001,140.626,192.06,142.076,209.62,143.612,222.37599999999998,146.97299999999998,73.656,144.381,208.07,155.861,225.373,156.755,101.631,163.017,24.503,168.803,119.042,165.923,134.361,169.359,190.138,169.45,245.11700000000002,170.81599999999997,260.259,173.543,78.943,173.855,240.845,176.234,206.588,185.00900000000001,94.061,191.56900000000002,221.61599999999999,188.247,192.28799999999998,110.845,128.54,126.035,239.472,92.715,198.048,148.091,134.886,145.27200000000002,101.131,168.74900000000002,224.145,173.268,234.753,161.082,199.08599999999998,98.404,98.682,150.41299999999998,116.92299999999999,81.024,117.103,160.02700000000002,203.967,72.673
68.0,272.0,,243.157,45.013000000000005,182.726,46.419,86.68299999999999,58.085,209.49400000000003,57.147,230.847,60.568000000000005,102.06299999999999,63.251999999999995,219.203,63.805,226.93599999999998,67.094,210.82,66.367,250.692,67.553,245.13,76.804,97.53299999999999,80.774,241.465,81.203,88.286,82.95299999999999,192.171,81.843,123.50200000000001,81.172,220.265,87.596,74.017,86.65100000000001,210.987,88.741,246.821,88.87,121.64299999999999,91.4,191.18400000000003,93.507,81.476,97.697,129.0,98.465,232.294,97.76,251.56599999999997,101.965,222.18200000000002,104.195,120.475,105.499,79.045,106.639,135.901,106.939,97.04,111.766,84.915,113.765,114.792,115.21700000000001,221.65400000000002,116.51,210.595,116.037,129.925,118.781,235.132,119.404,117.775,122.303,220.835,121.689,62.843999999999994,123.00399999999999,136.30200000000002,132.438,90.976,133.166,234.563,138.959,261.865,138.96,97.609,140.558,192.078,142.059,209.644,143.648,222.38099999999997,146.969,73.65899999999999,144.339,208.017,155.87,225.38,156.69,101.59899999999999,163.016,24.505,168.824,119.06299999999999,165.949,134.345,169.368,190.142,169.433,245.08599999999998,170.761,260.258,173.546,78.933,173.947,240.87900000000002,176.24900000000002,206.62,184.90200000000002,94.255,191.59099999999998,221.61,188.02599999999998,192.30200000000002,110.853,128.48,126.01700000000001,239.373,92.70299999999999,198.06599999999997,148.076,134.869,145.20600000000002,101.134,168.778,224.308,172.99099999999999,234.82299999999998,161.139,199.127,98.459,98.57,150.39,116.959,81.119,117.176,159.925,203.938,72.691
68.25,273.0,,243.149,44.995,182.752,46.458999999999996,86.661,58.078,209.574,57.16,230.87,60.493,102.009,63.253,219.158,63.795,227.044,66.695,210.79,66.336,250.671,67.612,245.312,76.842,97.54700000000001,80.821,241.12900000000002,81.309,88.29,82.929,192.135,81.792,123.49,81.097,220.293,87.624,74.021,86.634,211.00599999999997,88.758,246.835,88.882,121.68,91.35,191.185,93.37,81.497,97.616,129.009,98.446,232.332,97.777,251.555,101.912,222.15,104.22399999999999,120.544,105.48700000000001,78.986,106.625,135.885,106.931,97.072,111.73100000000001,84.928,113.773,114.80799999999999,115.14399999999999,221.671,116.521,210.61900000000003,115.991,129.984,118.825,235.18,119.266,117.818,122.41,220.88400000000001,121.648,62.86,122.986,136.282,132.42600000000002,90.95200000000001,133.197,234.515,138.968,261.719,138.738,97.594,140.555,192.046,142.07399999999998,209.669,143.67600000000002,222.43599999999998,146.996,73.675,144.389,207.97799999999998,155.903,225.377,156.7,101.55799999999999,163.064,24.58,168.773,119.031,165.93,134.329,169.40599999999998,190.13,169.447,245.18200000000002,170.75599999999997,260.356,173.516,78.968,174.09599999999998,240.834,176.28799999999998,206.64,184.864,94.367,191.56599999999997,221.456,187.778,192.269,110.853,128.468,126.02799999999999,239.48,92.691,198.077,148.033,134.891,145.181,101.12700000000001,168.766,224.195,172.989,234.834,161.24,199.273,98.447,98.70100000000001,150.38,116.962,81.139,117.196,159.869,204.00099999999998,72.656
68.5,274.0,,243.055,45.034,182.72099999999998,46.386,86.663,58.05,209.66099999999997,57.224,230.685,60.601000000000006,101.973,63.248999999999995,219.09,63.777,227.479,66.35600000000001,210.705,66.454,250.666,67.617,245.457,76.806,97.53200000000001,80.811,241.08700000000002,81.348,88.28,82.913,192.06900000000002,81.773,123.462,81.168,220.313,87.705,74.075,86.613,211.00400000000002,88.76700000000001,246.82299999999998,88.881,121.647,91.428,191.278,93.45,81.59899999999999,97.618,129.023,98.44200000000001,232.305,97.795,251.524,101.81700000000001,222.15400000000002,104.251,120.68,105.463,78.976,106.64299999999999,135.886,106.95,97.09100000000001,111.74,84.971,113.758,114.818,115.163,221.67,116.524,210.64700000000002,115.971,130.033,118.851,235.14,119.213,117.825,122.374,220.87900000000002,121.677,62.893,122.95100000000001,136.30100000000002,132.425,90.931,133.25799999999998,234.533,138.953,261.725,138.69,97.584,140.55100000000002,192.074,142.101,209.701,143.657,222.41400000000002,146.983,73.561,144.305,208.03799999999998,155.873,225.602,156.387,101.565,163.03799999999998,24.595,168.8,119.045,165.921,134.342,169.355,190.122,169.44400000000002,245.12900000000002,170.72,260.347,173.497,78.952,174.047,240.868,176.33700000000002,206.57,184.933,94.535,191.497,221.66,187.94099999999997,192.24200000000002,110.86399999999999,128.387,126.04899999999999,239.459,92.675,197.99,148.031,134.904,145.224,101.115,168.757,224.61700000000002,172.394,234.838,161.241,199.41299999999998,98.48299999999999,98.773,150.33,116.93799999999999,81.089,117.211,159.852,203.96400000000003,72.582
68.75,275.0,,243.044,45.041000000000004,182.735,46.474,86.655,58.075,209.55900000000003,57.24100000000001,230.761,60.553999999999995,102.038,63.251999999999995,219.145,63.783,227.243,66.608,210.74200000000002,66.433,250.68099999999998,67.643,245.171,76.863,97.491,80.752,240.972,81.369,88.272,82.93799999999999,192.092,81.76,123.48700000000001,81.186,220.332,87.624,74.055,86.58,211.03400000000002,88.758,246.825,88.884,121.66,91.431,191.359,93.46700000000001,81.618,97.611,129.01,98.464,232.30200000000002,97.806,251.54,101.75,222.158,104.274,120.749,105.477,79.029,106.602,135.899,107.03200000000001,97.12700000000001,111.68799999999999,84.941,113.781,114.84,115.163,221.717,116.493,210.68,115.911,130.049,118.81299999999999,235.19299999999998,119.17399999999999,117.919,122.46799999999999,220.90900000000002,121.708,62.886,122.946,136.295,132.41899999999998,90.931,133.293,234.59799999999998,139.001,261.76,138.665,97.613,140.511,192.033,142.148,209.705,143.668,222.389,146.93,73.665,144.304,208.046,155.92,225.393,156.727,101.57,163.048,24.590999999999998,168.794,119.0,165.93099999999998,134.342,169.32,190.125,169.46,245.16,170.60299999999998,260.344,173.477,78.967,174.013,240.85,176.22299999999998,206.59,184.938,94.53299999999999,191.56900000000002,221.584,187.845,192.215,110.846,128.343,126.04899999999999,239.50400000000002,92.675,197.947,148.08,134.957,145.22899999999998,101.052,168.74099999999999,224.62099999999998,172.43099999999998,234.812,161.254,199.213,98.48200000000001,98.705,150.332,116.963,81.205,117.226,159.839,203.891,72.6
