TimesH,Frame,NoMissing,0,0,1,1,5,5,7,7,12,12,16,16,19,19,20,20,22,22,24,24,27,27,28,28,31,31,33,33,34,34,36,36,46,46,50,50,53,53,59,59,62,62,64,64,65,65,71,71,74,74,78,78,115,115,118,118,122,122,126,126,128,128,129,129,132,132,133,133,135,135,138,138,141,141,143,143,144,144,146,146,154,154,155,155,163,163,164,164,183,183,188,188,195,195,197,197,207,207,218,218,224,224,226,226,228,228,229,229,233,233,241,241,249,249,252,252,254,254,256,256,259,259,262,262,263,263,265,265,266,266,267,267,269,269,271,271,274,274,279,279,285,285,286,286,287,287,288,288,291,291,294,294,340,340,475,475,556,556,818,818,824,824,876,876,897,897,914,914,1117,1117,1122,1122,1124,1124,1202,1202,1213,1213,1216,1216
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
444.25,1777.0,,108.455,159.535,82.406,160.56,223.092,162.299,89.84,157.118,57.754,163.08700000000002,261.33299999999997,165.707,66.686,165.81,47.646,168.583,95.902,170.169,267.532,169.653,89.405,171.44099999999997,53.566,171.175,123.62,146.249,69.62899999999999,146.421,45.281000000000006,146.252,217.942,147.311,296.768,152.018,240.12400000000002,153.005,256.328,154.22899999999998,232.84,157.67600000000002,205.628,158.207,249.12400000000002,184.41299999999998,227.063,183.78,235.524,186.421,204.308,185.25400000000002,92.086,188.64,274.344,172.04,201.574,174.77700000000002,126.77799999999999,173.505,222.00900000000001,174.391,61.776,175.09599999999998,44.03,175.99,257.06,175.99900000000002,237.265,176.953,71.741,176.588,247.783,176.976,223.967,20.65,55.383,178.77,262.97700000000003,178.185,112.807,177.00599999999997,218.764,43.321999999999996,104.226,181.86599999999999,215.19299999999998,181.28,207.975,181.419,119.057,102.23100000000001,78.634,107.434,128.826,112.416,95.795,112.62100000000001,213.25099999999998,210.65099999999998,88.527,75.429,204.85299999999998,78.881,105.291,77.827,243.293,80.447,259.83299999999997,86.154,205.642,90.853,94.477,92.68799999999999,206.959,130.678,109.818,132.174,224.645,133.352,88.277,137.386,115.479,135.666,101.54899999999999,138.514,244.19,137.775,255.06400000000002,138.769,218.435,139.60399999999998,234.636,140.423,271.45799999999997,141.491,200.06,142.922,226.585,144.518,188.1,118.655,177.829,118.323,294.038,121.163,251.44400000000002,120.086,118.699,123.285,220.18,123.41799999999999,68.82600000000001,125.39200000000001,187.232,48.511,195.21200000000002,113.845,118.095,181.22299999999998,89.36,128.58700000000002,72.267,47.983999999999995,112.464,110.25299999999999,119.425,172.01,216.00599999999997,160.799,106.105,93.066,60.568000000000005,136.971,111.196,80.91,87.17399999999999,107.05799999999999,94.635,125.479,240.794,48.527
444.5,1778.0,,108.464,159.54,82.421,160.578,223.108,162.317,89.859,157.13,57.722,163.114,261.328,165.722,66.8,165.683,47.653,168.543,95.925,170.155,267.564,169.658,89.406,171.497,53.563,171.173,123.574,146.19299999999998,69.602,146.378,45.3,146.204,217.942,147.306,296.777,152.042,240.081,153.012,256.315,154.22,232.868,157.696,205.6,158.16299999999998,249.12099999999998,184.31799999999998,227.081,183.77700000000002,235.52,186.45,204.285,185.27599999999998,92.115,188.65900000000002,274.316,172.044,201.576,174.71599999999998,126.72399999999999,173.543,221.995,174.352,61.745,175.115,44.049,176.014,257.067,175.997,237.25799999999998,176.929,71.755,176.62900000000002,247.725,176.955,224.04,20.566999999999997,55.348,178.797,262.97900000000004,178.171,112.777,177.095,218.755,43.428999999999995,104.279,181.872,215.15,181.30900000000003,207.97099999999998,181.424,119.044,102.169,78.648,107.463,128.815,112.44200000000001,95.78299999999999,112.616,213.32299999999998,210.61900000000003,88.54299999999999,75.422,204.835,78.843,105.262,77.89399999999999,243.268,80.467,259.822,86.155,205.68900000000002,90.86399999999999,94.508,92.691,207.045,130.80700000000002,109.816,132.158,224.593,133.409,88.289,137.438,115.39200000000001,135.315,101.603,138.516,244.175,137.753,255.054,138.774,218.382,139.54399999999998,234.65599999999998,140.44299999999998,271.45,141.487,200.085,142.871,226.61599999999999,144.481,188.092,118.663,177.842,118.34200000000001,294.032,121.23100000000001,251.425,120.059,118.765,123.397,220.227,123.38,68.806,125.354,187.275,48.282,195.218,113.853,118.17299999999999,181.172,89.36399999999999,128.62,72.305,48.04,112.459,110.251,119.42399999999999,171.987,216.012,160.804,106.09,93.045,60.545,136.999,111.184,80.928,87.148,107.06700000000001,94.63600000000001,125.45299999999999,240.745,48.754
444.75,1779.0,,108.46700000000001,159.53,82.421,160.625,223.167,162.36700000000002,89.884,157.114,57.723,163.139,261.341,165.766,66.714,165.84900000000002,47.667,168.525,95.90299999999999,170.16099999999997,267.584,169.66299999999998,89.406,171.44400000000002,53.567,171.183,123.555,146.253,69.602,146.381,45.364,146.224,217.954,147.303,296.758,152.062,240.11700000000002,153.001,256.325,154.256,232.893,157.68200000000002,205.653,158.141,249.12,184.303,227.097,183.83,235.47,186.429,204.354,185.233,92.065,188.68200000000002,274.39099999999996,172.03400000000002,201.584,174.73,126.74600000000001,173.528,221.979,174.37099999999998,61.736000000000004,175.158,44.032,176.047,257.07099999999997,176.02599999999998,237.25799999999998,176.935,71.777,176.643,247.687,176.907,223.94799999999998,20.624000000000002,55.352,178.77900000000002,262.95599999999996,178.18200000000002,112.806,177.062,218.738,43.331,104.30799999999999,181.86900000000003,215.13299999999998,181.363,208.011,181.438,119.06,102.19,78.609,107.45700000000001,128.79399999999998,112.45700000000001,95.84100000000001,112.587,213.486,210.55700000000002,88.52799999999999,75.414,204.829,78.852,105.265,77.93,243.312,80.498,259.825,86.124,205.678,90.883,94.51899999999999,92.71600000000001,206.93900000000002,130.75,109.809,132.16899999999998,224.548,133.374,88.26,137.334,115.37,135.054,101.331,138.088,244.195,137.754,255.028,138.781,218.30900000000003,139.55700000000002,234.623,140.452,271.334,141.519,200.118,142.838,226.62599999999998,144.49,188.08599999999998,118.652,177.842,118.324,294.056,121.206,251.43900000000002,120.04899999999999,118.705,123.396,220.2,123.354,68.803,125.368,187.303,48.538000000000004,195.227,113.95700000000001,118.17399999999999,181.14700000000002,89.383,128.636,72.298,48.092,112.44200000000001,110.256,119.469,171.96200000000002,216.03599999999997,160.819,106.098,92.98899999999999,60.566,136.954,111.21,80.92699999999999,87.145,107.074,94.637,125.47399999999999,240.78900000000002,48.678999999999995
445.0,1780.0,,108.462,159.525,82.4,160.659,223.19,162.364,89.889,157.13,57.708,163.123,261.376,165.66299999999998,66.808,165.859,47.676,168.545,95.889,170.145,267.59,169.66299999999998,89.463,171.423,53.563,171.173,123.596,146.22,69.57600000000001,146.357,45.321000000000005,146.192,217.949,147.326,296.726,152.08,240.122,152.989,256.32099999999997,154.25,232.88400000000001,157.685,205.607,158.111,249.108,184.303,227.09400000000002,183.77200000000002,235.426,186.375,204.303,185.227,92.014,188.69299999999998,274.39599999999996,172.016,201.525,174.668,126.82799999999999,173.528,221.90900000000002,174.31900000000002,61.71,175.185,44.045,176.125,257.063,176.046,237.24599999999998,176.915,71.805,176.62599999999998,247.713,176.91,223.894,20.695,55.33,178.762,262.877,178.172,112.821,177.065,218.76,43.398999999999994,104.303,181.863,215.143,181.304,208.028,181.43200000000002,119.066,102.212,78.64699999999999,107.48899999999999,128.8,112.45200000000001,95.764,112.60600000000001,213.35,210.61599999999999,88.53299999999999,75.42,204.851,78.844,105.241,77.97,243.317,80.499,259.95099999999996,86.175,205.63400000000001,90.86200000000001,94.50200000000001,92.68299999999999,206.87599999999998,130.724,109.835,132.162,224.59599999999998,133.40200000000002,88.264,137.424,115.51799999999999,134.865,101.241,137.993,244.195,137.732,255.015,138.78799999999998,218.351,139.56,234.53799999999998,140.476,271.453,141.547,200.138,142.82399999999998,226.59599999999998,144.49,188.088,118.617,177.84099999999998,118.318,294.067,121.113,251.467,120.008,118.445,123.285,220.21,123.34299999999999,68.806,125.376,187.19099999999997,48.485,195.248,114.045,118.21,181.16400000000002,89.244,128.602,72.294,48.107,112.477,110.26899999999999,119.494,171.946,216.044,160.83,106.074,93.02,60.567,136.968,111.22399999999999,80.939,87.12899999999999,107.074,94.667,125.476,240.85299999999998,48.368
445.25,1781.0,,108.464,159.512,82.38799999999999,160.719,223.225,162.414,89.965,157.142,57.705,163.101,261.382,165.657,66.672,166.028,47.698,168.516,95.887,170.132,267.586,169.672,89.43700000000001,171.408,53.568999999999996,171.19,123.604,146.145,69.59100000000001,146.341,45.28,146.139,217.958,147.374,296.714,152.128,240.1,152.996,256.314,154.263,232.896,157.664,205.57299999999998,158.136,249.09099999999998,184.334,227.109,183.81,235.46,186.368,204.364,185.174,91.93,188.708,274.403,171.99099999999999,201.55200000000002,174.739,126.84200000000001,173.613,221.84400000000002,174.34599999999998,61.714,175.202,44.055,176.132,257.063,176.044,237.234,176.928,71.836,176.60299999999998,247.68400000000003,176.832,223.891,20.621,55.347,178.75099999999998,262.987,178.142,112.77600000000001,177.041,218.668,43.365,104.331,181.862,215.14700000000002,181.328,208.03099999999998,181.44299999999998,119.069,102.257,78.73,107.52,128.795,112.46,95.74600000000001,112.579,213.495,210.65,88.541,75.423,204.838,78.834,105.211,77.987,243.299,80.508,259.948,86.191,205.668,90.852,94.522,92.666,206.975,130.748,109.83200000000001,132.122,224.53900000000002,133.377,88.289,137.418,115.52,134.725,101.241,138.07,244.19799999999998,137.70600000000002,255.03,138.787,218.36700000000002,139.585,234.52599999999998,140.494,271.351,141.536,200.123,142.83100000000002,226.59900000000002,144.513,188.137,118.61399999999999,177.84099999999998,118.32,294.066,121.15799999999999,251.455,120.06,118.439,123.145,220.202,123.383,68.821,125.375,187.17700000000002,48.336999999999996,195.239,114.01899999999999,118.259,181.132,89.214,128.591,72.28399999999999,48.106,112.49,110.22200000000001,119.486,171.91099999999997,216.04,160.844,106.07799999999999,93.00200000000001,60.583999999999996,136.9,111.258,80.876,87.16,107.068,94.641,125.428,240.799,47.95399999999999
445.5,1782.0,,108.47200000000001,159.534,82.37799999999999,160.814,223.257,162.465,89.993,157.16,57.635,163.15200000000002,261.407,165.635,66.77,165.975,47.696000000000005,168.493,95.87200000000001,170.114,267.606,169.674,89.389,171.396,53.586000000000006,171.15400000000002,123.579,146.033,69.601,146.312,45.273,146.194,217.982,147.355,296.74,152.125,240.077,153.006,256.316,154.29,232.88400000000001,157.66,205.582,158.19799999999998,249.076,184.297,227.081,183.738,235.43400000000003,186.35299999999998,204.268,185.15900000000002,91.925,188.745,274.41700000000003,172.00900000000001,201.549,174.824,126.921,173.579,221.815,174.36599999999999,61.727,175.199,44.089,176.11900000000003,257.073,176.037,237.24900000000002,176.93200000000002,71.813,176.57,247.69299999999998,176.828,223.86,20.601999999999997,55.364,178.72,262.98400000000004,178.114,112.8,177.081,218.61900000000003,43.301,104.337,181.893,215.138,181.321,208.05200000000002,181.451,119.079,102.265,78.705,107.507,128.81,112.46799999999999,95.775,112.601,213.517,210.657,88.539,75.436,204.856,78.848,105.204,77.987,243.271,80.568,259.872,86.166,205.68099999999998,90.863,94.554,92.66799999999999,207.063,130.77100000000002,109.83200000000001,132.114,224.53,133.35299999999998,88.29299999999999,137.389,115.37299999999999,134.735,101.211,138.0,244.21200000000002,137.709,255.04,138.784,218.396,139.594,234.53099999999998,140.455,271.474,141.554,200.13099999999997,142.80100000000002,226.62400000000002,144.504,188.107,118.61,177.85,118.321,294.064,121.162,251.43200000000002,120.036,118.57799999999999,123.204,220.203,123.348,68.783,125.398,187.197,48.372,195.25799999999998,114.027,118.194,181.112,89.262,128.57299999999998,72.35300000000001,48.12,112.493,110.215,119.49799999999999,171.924,216.062,160.808,106.085,93.0,60.626000000000005,136.83,111.22200000000001,80.851,87.125,107.06200000000001,94.646,125.345,240.72400000000002,47.78
445.75,1783.0,,108.47399999999999,159.56,82.383,160.784,223.208,162.43,90.04700000000001,157.18200000000002,57.309,163.534,261.428,165.56599999999997,66.859,165.861,47.7,168.476,95.845,170.12599999999998,267.586,169.68900000000002,89.39399999999999,171.392,53.568999999999996,171.162,123.59,145.989,69.641,146.309,45.29600000000001,146.239,217.99599999999998,147.366,296.717,152.11700000000002,240.06599999999997,153.004,256.32099999999997,154.291,232.928,157.687,205.585,158.111,249.09599999999998,184.34400000000002,227.05700000000002,183.727,235.429,186.312,204.308,185.196,91.97399999999999,188.738,274.42400000000004,172.00799999999998,201.516,174.828,126.921,173.611,221.875,174.30200000000002,61.736999999999995,175.14,44.104,176.047,257.085,176.04,237.253,176.937,71.78399999999999,176.511,247.72299999999998,176.80599999999998,223.908,20.633000000000003,55.331,178.75799999999998,263.003,178.13400000000001,112.818,177.02900000000002,218.623,43.302,104.309,181.87099999999998,215.13,181.28799999999998,208.05,181.467,119.09,102.259,78.7,107.537,128.814,112.449,95.76,112.55799999999999,213.487,210.65200000000002,88.554,75.41199999999999,204.84599999999998,78.824,105.21600000000001,77.969,243.28099999999998,80.59,259.86400000000003,86.163,205.755,90.899,94.495,92.675,206.983,130.744,109.844,132.097,224.485,133.424,88.288,137.33100000000002,115.301,134.154,101.14399999999999,137.929,244.21599999999998,137.711,255.03400000000002,138.787,218.50400000000002,139.678,234.574,140.417,271.342,141.511,200.127,142.806,226.641,144.501,188.122,118.64399999999999,177.832,118.31,294.094,121.074,251.394,120.06,118.48299999999999,123.14,220.199,123.353,68.789,125.4,187.33700000000002,48.483000000000004,195.234,114.059,118.225,181.088,89.272,128.588,72.32,48.18,112.469,110.19,119.52,171.907,216.03799999999998,160.81,106.10799999999999,92.992,60.619,136.844,111.206,80.824,87.141,107.065,94.59100000000001,125.43,240.766,47.61600000000001
446.0,1784.0,,108.475,159.564,82.36399999999999,160.755,223.229,162.454,90.069,157.183,57.066,163.8,261.449,165.558,66.934,165.794,47.705,168.482,95.87,170.13400000000001,267.592,169.68900000000002,89.36200000000001,171.38099999999997,53.582,171.17,123.542,146.03799999999998,69.62100000000001,146.27,45.281000000000006,146.194,218.013,147.36,296.70099999999996,152.126,240.05200000000002,153.005,256.327,154.325,232.945,157.562,205.605,158.156,249.138,184.322,227.136,183.734,235.447,186.278,204.33700000000002,185.234,92.074,188.717,274.388,172.013,201.437,174.667,126.917,173.69,221.74200000000002,174.26,61.68899999999999,175.168,44.083999999999996,176.078,257.078,176.024,237.282,176.93900000000002,71.811,176.503,247.739,176.78900000000002,223.81400000000002,20.775,55.318000000000005,178.765,262.988,178.155,112.786,177.04,218.53400000000002,43.327,104.257,181.882,215.13299999999998,181.237,208.05900000000003,181.451,119.1,102.219,78.67,107.506,128.839,112.42399999999999,95.86200000000001,112.565,213.524,210.643,88.557,75.411,204.865,78.82600000000001,105.21,77.98100000000001,243.21900000000002,80.601,259.868,86.19200000000001,205.77599999999998,90.925,94.50200000000001,92.663,206.965,130.85299999999998,109.845,132.08700000000002,224.514,133.471,88.285,137.303,115.29700000000001,134.053,101.041,137.836,244.226,137.725,255.019,138.773,218.554,139.69899999999998,234.55200000000002,140.422,271.42900000000003,141.5,200.12400000000002,142.775,226.612,144.499,188.123,118.656,177.82,118.31700000000001,294.074,121.051,251.392,120.036,118.367,123.132,220.209,123.33200000000001,68.801,125.405,187.33900000000003,48.758,195.237,113.98299999999999,118.228,181.081,89.23200000000001,128.566,72.28399999999999,48.158,112.435,110.215,119.484,171.953,216.043,160.781,106.12200000000001,92.99799999999999,60.641000000000005,136.809,111.198,80.816,87.146,107.04,94.61,125.412,240.738,47.882
446.25,1785.0,,108.459,159.56799999999998,82.34299999999999,160.77200000000002,223.263,162.459,90.073,157.202,56.271,164.80700000000002,261.42900000000003,165.55200000000002,66.931,165.80200000000002,47.721000000000004,168.475,95.807,170.112,267.597,169.68,89.38,171.424,53.555,171.16,123.587,145.993,69.572,146.24200000000002,45.236999999999995,146.122,218.03,147.369,296.67900000000003,152.138,240.054,153.00799999999998,256.345,154.37,233.0,157.517,205.612,158.19,249.12599999999998,184.299,227.173,183.74400000000003,235.451,186.25,204.364,185.261,92.00200000000001,188.736,274.41,172.002,201.35,174.553,126.927,173.72099999999998,221.662,174.237,61.717,175.172,44.067,176.109,257.063,176.00599999999997,237.269,176.954,71.786,176.535,247.71900000000002,176.795,223.828,20.73,55.299,178.78799999999998,262.947,178.142,112.775,177.015,218.21400000000003,43.785,104.288,181.87400000000002,215.145,181.207,208.08900000000003,181.438,119.113,102.228,78.632,107.491,128.803,112.464,95.861,112.598,213.49,210.632,88.552,75.398,204.812,78.818,105.20100000000001,77.982,243.209,80.568,259.867,86.135,205.75400000000002,90.905,94.436,92.63600000000001,207.043,130.938,109.848,132.091,224.44799999999998,133.495,88.29,137.311,115.381,133.81799999999998,101.02600000000001,137.725,244.22400000000002,137.727,255.00599999999997,138.783,218.52599999999998,139.672,234.505,140.441,271.406,141.49200000000002,200.104,142.77700000000002,226.636,144.477,188.128,118.65700000000001,177.825,118.31700000000001,294.11,121.037,251.327,120.069,118.39399999999999,123.322,220.22099999999998,123.318,68.807,125.391,187.407,48.838,195.247,114.052,118.243,181.055,89.204,128.556,72.304,48.176,112.387,110.206,119.51,171.956,216.06099999999998,160.78,106.045,93.005,60.665,136.78,111.213,80.794,87.15,107.042,94.726,125.406,240.69099999999997,47.70399999999999
446.5,1786.0,,108.462,159.571,82.34299999999999,160.761,223.24099999999999,162.469,90.09,157.195,56.245,164.82,261.435,165.548,67.046,165.61700000000002,47.75,168.477,95.821,170.11700000000002,267.593,169.692,89.39200000000001,171.43,53.58,171.149,123.587,145.986,69.577,146.224,45.233000000000004,146.107,218.023,147.374,296.637,152.168,240.09900000000002,153.012,256.36400000000003,154.341,232.988,157.51,205.63299999999998,158.118,249.149,184.196,227.15200000000002,183.747,235.445,186.25099999999998,204.324,185.199,91.946,188.74,274.39599999999996,172.003,201.304,174.421,126.93799999999999,173.775,221.671,174.222,61.713,175.16099999999997,44.048,176.141,257.075,176.002,237.28099999999998,176.94299999999998,71.709,176.555,247.726,176.798,223.88099999999997,20.688000000000002,55.317,178.791,262.92,178.113,112.77799999999999,177.013,218.252,43.913999999999994,104.262,181.842,215.16,181.16400000000002,208.139,181.418,119.10600000000001,102.228,78.626,107.456,128.785,112.48299999999999,95.897,112.67399999999999,213.537,210.61599999999999,88.54700000000001,75.381,204.842,78.803,105.18799999999999,78.032,243.208,80.535,259.875,86.255,205.799,90.917,94.417,92.62899999999999,207.012,130.88299999999998,109.85700000000001,132.11,224.30700000000002,133.511,88.28399999999999,137.309,115.31,133.642,101.039,137.792,244.24400000000003,137.72799999999998,255.00099999999998,138.782,218.56400000000002,139.68,234.347,140.505,271.45099999999996,141.53799999999998,200.12400000000002,142.786,226.642,144.47299999999998,188.15400000000002,118.663,177.826,118.324,294.118,121.06700000000001,251.42,119.959,118.351,123.26299999999999,220.233,123.36200000000001,68.791,125.39299999999999,187.21900000000002,48.533,195.262,114.016,118.243,181.03900000000002,89.15799999999999,128.53,72.25,48.208,112.39399999999999,110.272,119.52,171.95,216.06599999999997,160.781,106.014,92.994,60.678000000000004,136.776,111.18700000000001,80.8,87.154,107.035,94.77,125.469,240.638,48.076
446.75,1787.0,,108.45700000000001,159.589,82.333,160.766,223.333,162.54,90.109,157.216,56.23,164.859,261.436,165.56,67.02,165.625,47.748000000000005,168.43400000000003,95.79,170.11599999999999,267.601,169.701,89.443,171.467,53.551,171.146,123.52799999999999,145.908,69.572,146.209,45.29,146.10399999999998,218.02,147.35,296.642,152.168,240.092,153.014,256.368,154.339,232.99099999999999,157.475,205.62599999999998,158.157,249.14,184.15099999999998,227.153,183.747,235.49400000000003,186.267,204.361,185.167,91.934,188.727,274.39799999999997,172.00799999999998,201.293,174.463,126.912,173.783,221.676,174.19299999999998,61.736999999999995,175.13400000000001,44.06,176.107,257.053,175.982,237.295,176.938,71.73,176.53,247.73,176.773,223.80200000000002,20.711,55.321999999999996,178.80200000000002,262.918,178.122,112.78299999999999,176.965,218.303,43.938,104.287,181.798,215.167,181.14700000000002,208.165,181.398,119.09299999999999,102.20299999999999,78.632,107.45200000000001,128.81,112.428,95.931,112.698,213.333,210.60299999999998,88.54,75.363,204.872,78.844,105.169,78.115,243.16299999999998,80.501,259.907,86.345,205.828,90.954,94.44,92.634,207.06,130.921,109.853,132.094,224.454,133.489,88.295,137.32299999999998,115.33,133.985,101.03200000000001,137.811,244.262,137.753,255.033,138.77200000000002,218.574,139.68200000000002,234.352,140.488,271.427,141.55,200.148,142.711,226.668,144.477,188.175,118.682,177.838,118.34200000000001,294.048,121.09700000000001,251.36900000000003,119.99799999999999,118.18799999999999,123.11200000000001,220.237,123.382,68.788,125.374,187.503,48.842,195.27700000000002,114.035,118.271,181.078,89.071,128.499,72.268,48.25899999999999,112.385,110.238,119.525,171.959,216.06099999999998,160.764,106.006,93.021,60.675,136.785,111.199,80.81,87.167,107.04299999999999,94.846,125.43700000000001,240.757,47.406000000000006
447.0,1788.0,,108.454,159.58,82.33,160.778,223.255,162.47,90.084,157.22899999999998,56.275,164.795,261.41700000000003,165.584,67.03,165.608,47.772,168.424,95.787,170.136,267.624,169.71099999999998,89.448,171.49200000000002,53.54,171.15400000000002,123.539,145.954,69.564,146.16299999999998,45.18600000000001,145.982,218.03900000000002,147.342,296.619,152.187,240.084,153.023,256.357,154.309,232.97400000000002,157.42700000000002,205.625,158.131,249.143,184.148,227.118,183.775,235.467,186.248,204.40200000000002,185.167,91.946,188.718,274.42,172.023,201.264,174.40400000000002,126.979,173.757,221.65900000000002,174.188,61.714,175.12900000000002,44.007,176.032,257.059,175.987,237.30200000000002,176.922,71.64399999999999,176.525,247.757,176.753,223.705,20.773000000000003,55.31,178.796,262.942,178.12900000000002,112.766,176.938,218.25400000000002,43.856,104.296,181.771,215.165,181.162,208.19099999999997,181.415,119.10600000000001,102.205,78.60600000000001,107.458,128.821,112.431,95.955,112.81700000000001,213.47400000000002,210.611,88.524,75.339,204.903,78.827,105.17299999999999,78.125,243.153,80.457,259.949,86.398,205.81799999999998,90.962,94.47399999999999,92.575,206.968,130.965,109.84,132.122,224.35,133.523,88.286,137.314,115.398,133.738,101.039,137.816,244.269,137.764,255.014,138.776,218.58700000000002,139.648,234.30700000000002,140.454,271.483,141.576,200.188,142.72299999999998,226.637,144.485,188.15599999999998,118.68799999999999,177.843,118.331,294.019,121.065,251.37099999999998,119.99600000000001,118.065,123.016,220.24099999999999,123.395,68.8,125.39399999999999,187.524,48.934,195.25900000000001,114.068,118.236,181.079,89.031,128.485,72.22,48.255,112.34,110.25399999999999,119.531,171.98,216.079,160.756,105.976,93.012,60.717,136.72899999999998,111.212,80.82,87.181,107.036,94.85,125.416,240.83700000000002,47.089
447.25,1789.0,,108.46,159.559,82.335,160.75799999999998,223.292,162.47299999999998,90.12200000000001,157.255,56.27,164.792,261.406,165.57,67.054,165.59599999999998,47.735,168.386,95.74799999999999,170.14700000000002,267.639,169.707,89.40299999999999,171.528,53.543,171.143,123.568,145.954,69.558,146.15200000000002,45.178999999999995,145.97299999999998,218.06,147.333,296.659,152.17700000000002,240.081,153.019,256.366,154.276,232.96,157.37,205.618,158.035,249.176,184.166,227.136,183.774,235.46900000000002,186.227,204.355,185.157,91.954,188.72099999999998,274.375,172.00900000000001,201.25599999999997,174.378,126.959,173.76,221.649,174.183,61.748000000000005,175.12599999999998,43.989,176.013,257.04900000000004,176.019,237.273,176.91400000000002,71.60600000000001,176.521,247.747,176.718,223.755,20.805,55.315,178.78799999999998,262.843,178.122,112.75399999999999,176.947,218.357,43.867,104.287,181.774,215.142,181.16299999999998,208.205,181.418,119.1,102.181,78.564,107.479,128.858,112.406,96.03399999999999,112.82700000000001,213.361,210.61700000000002,88.535,75.343,204.87,78.778,105.154,78.145,243.138,80.458,259.878,86.54799999999999,205.726,90.971,94.465,92.58,207.085,131.036,109.86,132.131,224.50599999999997,133.509,88.26,137.31799999999998,115.221,134.153,100.965,137.705,244.26,137.713,255.024,138.789,218.622,139.651,234.301,140.437,271.503,141.506,200.192,142.726,226.671,144.45600000000002,188.15200000000002,118.71,177.855,118.322,294.02299999999997,121.02799999999999,251.365,120.042,118.11,123.07799999999999,220.245,123.41,68.796,125.36200000000001,187.36900000000003,48.928000000000004,195.245,114.13799999999999,118.274,181.05,89.166,128.55100000000002,72.265,48.232,112.334,110.24799999999999,119.569,172.016,216.08,160.77100000000002,105.969,92.965,60.765,136.651,111.193,80.869,87.196,107.03299999999999,94.835,125.369,240.92,47.034
447.5,1790.0,,108.464,159.532,82.32,160.74200000000002,223.275,162.458,90.11200000000001,157.22799999999998,56.263999999999996,164.793,261.408,165.549,67.08,165.52,47.784,168.33700000000002,95.75299999999999,170.137,267.64099999999996,169.701,89.44200000000001,171.52700000000002,53.545,171.102,123.493,145.935,69.55199999999999,146.148,45.093999999999994,145.916,218.077,147.312,296.652,152.209,240.082,153.013,256.393,154.31799999999998,232.98,157.31,205.62900000000002,158.069,249.2,184.175,227.138,183.77700000000002,235.458,186.207,204.363,185.092,91.929,188.71400000000003,274.319,171.995,201.226,174.35,126.984,173.71900000000002,221.65,174.18599999999998,61.761,175.11700000000002,43.985,175.979,257.032,176.011,237.271,176.924,71.697,176.47299999999998,247.74400000000003,176.673,223.835,20.699,55.301,178.824,262.823,178.108,112.734,176.975,218.41400000000002,43.863,104.29,181.75900000000001,215.14700000000002,181.115,208.201,181.412,119.12,102.186,78.527,107.486,128.83700000000002,112.444,96.09200000000001,112.844,213.408,210.623,88.556,75.36,204.863,78.779,105.14399999999999,78.173,243.112,80.438,259.85200000000003,86.47200000000001,205.747,90.95100000000001,94.46799999999999,92.56,207.108,131.056,109.865,132.138,224.479,133.49,88.28,137.34,115.264,133.945,100.912,137.662,244.30900000000003,137.745,255.018,138.785,218.612,139.628,234.298,140.489,271.399,141.519,200.199,142.762,226.669,144.44299999999998,188.14,118.691,177.87099999999998,118.35700000000001,294.053,120.984,251.343,120.103,117.912,122.95299999999999,220.25,123.344,68.79,125.367,187.472,48.95399999999999,195.253,114.072,118.286,181.02700000000002,89.167,128.529,72.24,48.216,112.325,110.275,119.605,172.011,216.078,160.779,105.96799999999999,92.945,60.758,136.68,111.191,80.846,87.20299999999999,107.04799999999999,94.87100000000001,125.334,240.72099999999998,47.733999999999995
