TimesH,Frame,72,74,95,98,107,112,114,120,122,123,143,154,158,162,163,169,170,172,175,176,187,195,199,201,205,211,221,230,231,232,236,244,245,246,255,259,262,266,269,271,292,295,318,319,324,328,330,334,338,369,370,396,403,405,406,408,411,419,424,426,449,452,457,558,655,724,732,750,752,770,872,904,990,991,1023,1111
2.25,9.0,613.486,611.297,612.784,616.189,619.0269999999999,611.919,619.757,622.3240000000001,617.757,619.27,618.784,621.1080000000001,621.568,621.243,617.784,619.595,628.865,618.0,626.9730000000001,624.243,625.1080000000001,620.0,623.1080000000001,622.811,634.514,626.649,633.919,632.297,622.9730000000001,623.649,635.865,626.73,637.351,639.432,641.297,630.595,639.514,635.135,642.919,619.297,628.865,639.351,642.946,624.703,637.946,626.216,640.0269999999999,645.5409999999999,622.054,634.568,639.216,629.514,609.486,631.9730000000001,619.3240000000001,619.784,625.703,621.8380000000001,618.946,622.703,618.1619999999999,617.351,619.081,,,,,,,,,,,,,
2.5,10.0,613.568,611.216,612.378,616.73,618.568,612.514,619.432,622.595,618.568,619.5409999999999,618.568,621.865,622.757,622.6759999999999,618.243,620.8380000000001,630.946,617.432,626.784,624.405,626.297,620.703,624.946,622.4590000000001,634.351,628.946,636.243,635.1080000000001,623.0269999999999,624.9730000000001,636.703,628.27,637.919,639.568,643.486,631.486,641.1619999999999,636.0269999999999,644.8919999999999,617.757,630.378,639.243,644.5409999999999,626.081,636.73,627.8919999999999,640.243,646.649,622.595,633.514,640.297,631.135,609.8380000000001,632.243,620.216,620.1080000000001,626.514,622.243,619.0269999999999,624.243,619.5409999999999,618.811,617.8380000000001,,632.919,,,,,,,,,,,
2.75,11.0,614.27,611.297,612.568,616.432,618.622,612.865,619.8380000000001,623.189,619.189,619.649,620.0,621.649,624.243,623.243,618.757,620.243,632.649,618.649,627.703,625.649,626.4590000000001,620.919,625.405,622.919,634.9730000000001,629.595,637.243,634.757,624.1619999999999,625.243,638.351,628.3240000000001,638.432,640.865,643.27,630.73,641.919,636.27,644.865,618.865,630.703,639.946,644.189,625.649,638.216,626.919,641.73,646.486,623.432,634.0269999999999,640.649,631.8380000000001,610.73,631.405,620.595,620.1619999999999,627.135,622.514,619.595,625.297,619.054,618.703,618.865,,633.8380000000001,,,,,,,,,,,
3.0,12.0,614.946,610.757,612.622,617.595,618.757,611.8380000000001,619.189,623.405,618.73,619.622,620.8380000000001,622.1080000000001,622.8380000000001,623.865,618.703,620.865,632.649,618.649,627.297,625.8919999999999,627.946,620.865,625.73,624.946,635.3240000000001,629.946,638.568,635.946,623.486,625.8380000000001,638.649,629.189,638.9730000000001,643.568,644.432,632.5409999999999,644.0269999999999,637.8380000000001,644.514,619.27,631.1619999999999,640.946,644.27,626.432,637.784,627.0,639.703,647.405,625.297,634.568,641.486,632.3240000000001,609.9730000000001,631.5409999999999,620.189,619.4590000000001,627.0,623.595,621.405,624.054,619.649,618.811,618.243,,634.5409999999999,,,,,,,,,,,
3.25,13.0,614.378,612.135,613.378,617.784,618.5409999999999,612.595,620.514,623.4590000000001,618.865,619.622,621.081,623.784,624.4590000000001,623.595,618.568,620.486,632.216,618.081,627.946,626.378,627.73,622.0269999999999,626.73,625.622,635.189,629.919,638.757,635.189,623.405,625.8919999999999,639.811,628.8380000000001,640.0269999999999,642.216,645.243,631.73,642.135,638.297,644.432,619.811,630.4590000000001,640.514,643.1619999999999,625.811,639.135,627.595,640.27,645.216,624.405,634.8380000000001,640.6759999999999,632.081,611.081,632.811,620.486,620.514,627.622,623.865,621.514,625.6759999999999,618.919,618.1080000000001,618.811,626.054,633.703,,,,,,,,,,,
3.5,14.0,614.73,611.378,614.135,617.757,620.135,612.432,620.27,622.8919999999999,617.946,621.1080000000001,621.216,622.216,624.8380000000001,623.081,619.1619999999999,622.189,632.595,618.9730000000001,627.514,626.486,628.3240000000001,621.0,624.919,625.649,634.622,629.622,637.865,636.1619999999999,624.3240000000001,624.811,638.6759999999999,628.189,637.297,640.703,644.0269999999999,630.378,641.919,637.405,644.351,618.4590000000001,630.243,641.6759999999999,643.595,626.27,638.4590000000001,627.514,640.946,646.1619999999999,626.135,634.622,640.514,632.514,610.081,631.8919999999999,620.622,619.405,629.1619999999999,623.6759999999999,620.514,624.5409999999999,618.757,619.1080000000001,619.649,628.243,634.0,,,,,,,,,,,
3.75,15.0,614.1619999999999,612.081,613.27,617.432,619.8919999999999,613.189,619.865,622.757,619.216,621.27,621.703,622.8380000000001,623.73,620.73,617.514,620.73,632.216,618.8919999999999,626.432,626.622,626.297,622.0269999999999,626.081,624.865,633.784,629.0269999999999,637.946,635.5409999999999,624.514,624.649,638.6759999999999,627.8919999999999,637.405,640.784,641.703,631.081,640.1619999999999,637.054,643.514,618.1080000000001,628.568,640.135,641.243,627.054,637.405,626.649,639.054,645.243,624.622,633.0269999999999,638.6759999999999,632.486,610.595,630.757,620.297,619.9730000000001,627.8919999999999,623.4590000000001,621.216,624.243,618.757,619.189,618.514,627.189,634.1080000000001,,,,,,,,,,,
4.0,16.0,613.6759999999999,611.703,611.405,617.216,619.8919999999999,613.405,620.135,623.649,617.8380000000001,619.946,621.0,621.4590000000001,623.081,621.865,618.1080000000001,621.757,631.378,618.0269999999999,626.8380000000001,625.865,626.946,621.297,625.054,624.649,633.73,628.351,637.135,634.054,623.649,624.405,638.568,626.946,636.0269999999999,639.243,641.703,629.595,639.216,636.1619999999999,642.054,618.351,628.486,640.622,639.405,626.1619999999999,637.405,625.216,637.8380000000001,643.351,625.0,632.5409999999999,637.568,630.784,610.27,630.8919999999999,620.6759999999999,619.432,627.297,622.568,620.216,624.297,619.297,619.135,618.081,628.1080000000001,634.1080000000001,626.135,,,,,,,,,,
4.25,17.0,613.27,611.568,612.1619999999999,617.135,619.8919999999999,611.784,619.8380000000001,622.784,618.6759999999999,620.703,620.1619999999999,621.0,624.297,621.27,617.432,619.9730000000001,629.4590000000001,617.811,625.189,624.595,626.5409999999999,621.514,624.0269999999999,623.865,631.9730000000001,627.486,636.189,633.784,623.0,623.405,635.6759999999999,626.486,635.432,637.919,639.73,628.1619999999999,637.757,634.189,639.649,618.189,627.135,638.216,639.3240000000001,625.568,636.486,624.784,636.243,641.595,623.514,631.1619999999999,635.5409999999999,630.135,610.3240000000001,630.243,619.622,618.486,626.568,621.649,619.405,625.622,619.1619999999999,619.054,618.189,626.811,631.865,627.0,,,,,,,,,,
4.5,18.0,613.5409999999999,611.757,611.946,616.514,619.081,612.432,618.568,621.811,618.351,619.0,619.405,620.9730000000001,623.216,621.0269999999999,617.27,618.784,629.135,618.595,625.4590000000001,623.8919999999999,625.9730000000001,620.27,622.6759999999999,623.8919999999999,631.1080000000001,625.1619999999999,634.405,631.811,622.946,623.486,633.919,625.595,633.6759999999999,636.1619999999999,637.757,628.8380000000001,637.189,632.946,638.946,619.0269999999999,626.703,635.9730000000001,638.703,624.649,634.946,624.649,634.73,641.9730000000001,623.3240000000001,631.4590000000001,635.622,629.784,609.9730000000001,628.703,619.3240000000001,617.8919999999999,625.703,621.189,619.054,623.4590000000001,617.865,618.189,618.297,625.5409999999999,631.622,,,,,,,,,,,
4.75,19.0,612.8380000000001,611.135,612.243,616.622,618.649,611.0269999999999,618.6759999999999,622.081,617.8919999999999,618.243,619.8380000000001,620.919,622.8919999999999,618.3240000000001,616.432,619.351,628.946,617.6759999999999,623.378,623.351,625.5409999999999,619.297,622.649,623.216,630.054,624.568,633.081,631.27,621.486,623.216,634.27,625.486,633.0,634.757,637.8919999999999,627.297,634.946,631.0,637.73,617.703,626.189,635.0269999999999,635.1619999999999,623.5409999999999,633.432,624.1619999999999,632.486,640.27,622.8919999999999,631.054,634.27,627.9730000000001,609.919,628.568,619.243,618.5409999999999,625.595,621.595,619.135,623.189,618.757,618.3240000000001,618.297,625.432,630.5409999999999,625.351,624.378,,,,,,,,,
5.0,20.0,613.0,610.703,611.622,615.919,,612.189,617.1080000000001,620.5409999999999,616.946,619.081,618.351,619.3240000000001,621.8380000000001,618.595,616.811,618.0,627.27,616.486,623.486,622.27,624.27,620.757,623.216,623.0,629.622,623.9730000000001,631.0269999999999,628.865,621.8919999999999,622.378,631.622,623.9730000000001,630.811,633.811,635.757,625.405,632.865,631.514,636.919,617.351,626.351,633.351,634.486,623.3240000000001,632.486,623.622,633.1619999999999,636.946,623.216,630.568,632.757,626.297,609.919,627.351,618.189,618.486,623.757,619.405,619.8919999999999,622.568,618.378,618.0,617.514,624.649,628.351,624.595,624.27,,,,,,,,,
5.25,21.0,612.6759999999999,610.946,610.568,615.568,616.8919999999999,611.865,617.5409999999999,619.4590000000001,616.5409999999999,617.081,618.297,619.0,620.081,618.514,616.378,617.8919999999999,626.5409999999999,617.0269999999999,623.1080000000001,622.081,622.595,619.8919999999999,621.6759999999999,621.865,627.486,622.1619999999999,629.486,628.1080000000001,620.946,622.1080000000001,632.189,624.351,629.811,632.378,634.6759999999999,625.216,631.27,629.946,634.378,617.216,624.5409999999999,631.351,632.595,622.8919999999999,631.0,623.0,631.135,636.378,622.216,628.865,629.9730000000001,626.6759999999999,609.4590000000001,626.135,618.8380000000001,618.595,623.8380000000001,619.622,619.514,621.865,617.784,617.8380000000001,616.595,623.919,627.649,623.135,,,,,,,,,,
5.5,22.0,612.054,610.378,609.8380000000001,615.1619999999999,617.189,611.054,616.6759999999999,619.622,616.216,617.73,617.5409999999999,618.622,619.811,616.595,616.1619999999999,618.1080000000001,624.6759999999999,616.243,622.486,620.865,622.4590000000001,620.757,621.649,620.622,626.216,621.784,629.135,628.865,620.649,621.1080000000001,629.6759999999999,622.8380000000001,628.054,630.622,632.1080000000001,624.351,630.514,629.081,635.1080000000001,616.811,624.649,631.6759999999999,632.405,622.216,630.27,622.486,629.568,634.784,621.784,627.919,629.649,624.811,609.568,624.919,618.0,617.378,622.27,619.8380000000001,619.757,620.703,617.514,617.703,617.243,622.73,626.8919999999999,622.5409999999999,,,,,,,,,,
5.75,23.0,611.243,610.378,610.1619999999999,614.649,617.486,611.784,616.757,618.432,616.405,617.568,616.865,618.27,619.1619999999999,617.297,615.432,616.865,623.784,615.919,621.8380000000001,620.081,622.649,618.622,620.514,620.784,626.486,621.5409999999999,627.73,627.1619999999999,620.378,620.351,630.243,623.811,628.135,629.595,632.622,624.568,629.189,627.6759999999999,633.378,617.054,624.3240000000001,631.297,632.27,621.486,629.6759999999999,622.622,630.243,633.351,621.595,627.0269999999999,629.243,625.27,609.514,625.1619999999999,617.3240000000001,618.216,622.3240000000001,620.0,618.595,620.595,617.0269999999999,616.6759999999999,616.865,621.757,626.189,622.081,,623.0269999999999,623.1080000000001,,,,,,,
6.0,24.0,611.946,611.054,610.0,614.405,,611.216,615.351,618.919,614.784,616.865,616.432,616.865,618.946,616.297,615.703,617.946,622.3240000000001,615.432,621.1080000000001,618.946,621.703,617.784,620.5409999999999,620.27,625.8380000000001,621.297,627.811,626.3240000000001,619.784,619.8919999999999,628.568,623.0269999999999,626.622,629.378,629.8380000000001,622.514,629.4590000000001,626.649,631.703,616.1080000000001,622.5409999999999,630.865,630.378,620.919,628.297,620.216,628.486,632.27,620.378,626.135,629.486,626.432,609.243,625.486,617.405,617.27,622.27,619.568,618.514,622.054,616.595,617.568,616.081,622.351,624.811,621.622,,623.5409999999999,625.811,,,,,,,
6.25,25.0,611.703,609.865,609.6759999999999,614.649,,610.432,616.135,617.703,614.5409999999999,616.0,615.378,617.351,617.135,616.189,614.784,617.0269999999999,623.703,616.0,619.919,619.216,620.649,617.595,619.378,620.0,625.054,621.9730000000001,626.622,625.405,619.568,620.0,628.189,621.432,625.649,628.27,629.703,621.405,628.378,626.595,630.622,617.1619999999999,622.432,629.4590000000001,630.946,621.622,628.919,620.568,628.568,631.568,622.0,625.4590000000001,628.1619999999999,625.514,609.297,624.595,616.0269999999999,616.784,622.405,619.486,618.73,619.757,616.243,617.297,615.919,621.649,625.27,620.8380000000001,,621.649,623.8919999999999,,,,,,,
6.5,26.0,611.0269999999999,610.135,610.378,614.378,,611.081,615.297,617.27,615.135,615.432,616.243,616.0269999999999,617.703,615.432,614.649,616.27,622.1080000000001,615.649,619.0269999999999,618.622,620.135,617.9730000000001,619.811,618.297,624.1080000000001,620.054,625.865,624.946,619.784,619.378,626.8380000000001,621.486,625.378,627.595,628.865,621.432,628.216,624.568,629.811,616.432,621.811,628.649,629.73,622.0,627.568,620.73,627.5409999999999,631.568,620.514,626.8919999999999,627.432,623.784,610.081,624.054,616.216,615.757,622.216,619.568,617.054,619.568,616.5409999999999,617.1080000000001,615.378,620.622,623.811,620.378,621.514,621.8380000000001,622.649,,,,,,,
6.75,27.0,611.1080000000001,609.5409999999999,609.595,613.919,,611.135,615.081,616.081,614.189,615.1080000000001,615.3240000000001,616.243,616.649,615.73,613.5409999999999,615.351,620.919,615.135,618.73,617.378,618.486,616.514,619.243,618.865,623.811,620.8919999999999,624.622,625.568,619.378,619.0269999999999,627.243,621.9730000000001,624.73,627.243,626.703,620.135,627.6759999999999,625.081,629.8919999999999,616.081,621.216,629.378,629.946,620.6759999999999,627.27,619.703,627.1619999999999,631.216,620.081,625.243,626.919,623.4590000000001,609.135,624.27,615.1619999999999,615.8380000000001,620.919,619.297,618.378,620.135,615.73,616.568,615.595,621.0,623.216,619.8919999999999,620.378,621.595,622.6759999999999,623.919,,,,,,
7.0,28.0,610.3240000000001,609.811,610.0269999999999,613.9730000000001,,610.378,613.946,616.649,614.703,615.622,615.73,616.514,616.3240000000001,615.514,614.135,,620.5409999999999,614.9730000000001,619.622,617.1080000000001,617.9730000000001,617.0269999999999,619.865,617.946,623.757,620.4590000000001,624.378,625.135,618.243,618.297,626.568,620.351,624.378,625.568,626.757,619.784,626.6759999999999,623.622,629.0269999999999,616.378,621.0269999999999,627.8919999999999,629.432,621.243,627.4590000000001,619.649,626.946,631.135,620.514,625.568,628.189,624.081,609.3240000000001,622.865,615.351,616.351,621.243,618.486,618.054,619.73,616.054,615.514,614.486,620.27,623.514,619.757,621.297,621.649,621.946,623.9730000000001,,,,,,
7.25,29.0,610.514,609.73,609.595,613.378,614.703,610.4590000000001,615.216,614.811,613.703,614.0,614.486,615.351,615.811,615.0,613.946,614.568,620.73,614.5409999999999,617.784,617.486,618.784,615.865,619.432,618.378,623.216,621.432,624.216,623.946,619.081,617.919,626.081,621.1619999999999,624.243,626.649,625.6759999999999,620.216,627.73,622.622,629.649,615.784,620.703,627.946,629.3240000000001,620.8919999999999,627.0,619.189,626.0269999999999,630.378,621.081,623.3240000000001,627.8380000000001,623.595,608.784,623.514,615.622,615.568,621.0,618.73,618.081,619.73,615.622,616.811,614.3240000000001,619.865,621.649,619.243,619.0269999999999,620.351,621.8380000000001,623.8919999999999,,,,,,
7.5,30.0,610.486,608.8380000000001,609.946,613.3240000000001,614.3240000000001,611.081,614.649,615.1619999999999,614.0269999999999,614.8380000000001,615.0269999999999,615.135,617.054,614.8380000000001,613.0269999999999,613.5409999999999,619.568,613.919,617.8380000000001,616.784,617.432,615.432,619.297,617.432,622.4590000000001,620.378,623.135,623.189,618.1080000000001,617.054,625.514,620.595,622.514,625.568,626.514,619.378,627.081,622.595,628.216,615.811,620.432,626.216,628.514,620.081,625.703,618.135,626.9730000000001,630.486,620.1080000000001,623.811,626.9730000000001,622.757,608.432,622.5409999999999,614.8919999999999,615.0269999999999,620.595,618.0269999999999,617.568,619.0,615.351,616.0269999999999,615.189,619.6759999999999,622.135,618.703,618.703,619.703,622.0,623.0,,,,,,
7.75,31.0,609.919,610.27,609.27,614.297,613.8380000000001,610.757,613.432,614.946,614.081,614.0,614.811,615.0269999999999,616.432,614.649,612.865,613.649,619.27,613.919,616.8919999999999,616.649,617.919,614.8380000000001,619.1619999999999,617.0269999999999,621.73,619.378,622.405,622.135,618.189,617.0269999999999,625.6759999999999,620.243,623.135,624.649,624.27,618.378,626.189,622.568,628.189,615.649,620.514,627.757,628.135,619.8380000000001,625.8919999999999,618.3240000000001,625.811,629.622,620.595,623.297,625.8380000000001,622.351,608.8380000000001,622.297,615.0269999999999,613.946,620.135,617.514,617.5409999999999,618.27,615.297,615.405,614.6759999999999,618.432,621.8380000000001,617.9730000000001,619.405,619.5409999999999,620.6759999999999,,,,,,,
8.0,32.0,610.297,609.757,609.216,612.865,614.1619999999999,610.432,613.6759999999999,614.6759999999999,613.135,614.27,613.649,614.8380000000001,616.1080000000001,614.189,613.189,613.432,619.486,613.865,616.378,617.243,617.568,614.135,618.5409999999999,616.081,622.4590000000001,618.8380000000001,621.9730000000001,622.1619999999999,617.351,616.784,624.405,619.486,622.0,625.189,624.919,618.4590000000001,625.622,622.8919999999999,629.081,615.4590000000001,619.919,626.135,628.054,620.649,624.486,617.811,625.405,630.784,621.0269999999999,622.8380000000001,626.865,622.919,608.811,622.189,615.189,614.811,620.73,617.784,617.189,618.8380000000001,615.216,616.189,615.486,618.6759999999999,620.27,618.3240000000001,618.514,619.351,620.432,622.081,,,,,,
8.25,33.0,610.081,609.486,609.865,612.622,612.946,610.514,613.432,614.811,612.946,613.946,614.378,614.622,615.1619999999999,614.4590000000001,612.054,614.081,618.1080000000001,613.919,616.1619999999999,616.919,616.946,614.243,618.8380000000001,615.6759999999999,621.1619999999999,619.4590000000001,622.622,622.486,618.1619999999999,616.3240000000001,623.703,619.622,621.919,624.5409999999999,624.514,618.865,624.622,620.703,626.514,614.9730000000001,618.8919999999999,626.189,627.1080000000001,621.0269999999999,624.3240000000001,617.3240000000001,625.622,629.811,619.486,621.432,625.1080000000001,621.8380000000001,607.865,622.4590000000001,614.0269999999999,615.243,620.622,617.081,616.649,618.649,615.757,615.0,614.1619999999999,618.0269999999999,620.811,617.622,618.6759999999999,619.135,620.297,622.216,,,,,,
8.5,34.0,609.9730000000001,608.946,609.189,612.486,612.4590000000001,610.4590000000001,613.351,613.9730000000001,613.243,613.081,613.189,614.784,615.081,614.865,612.649,613.135,617.243,614.622,616.081,617.135,616.73,613.9730000000001,617.3240000000001,615.865,620.946,618.514,621.595,620.8919999999999,617.297,615.622,623.378,618.8380000000001,622.081,624.946,624.757,618.946,624.297,621.73,626.649,615.243,617.9730000000001,624.811,625.568,618.351,623.8380000000001,617.432,624.784,629.5409999999999,619.216,621.811,625.243,621.216,608.135,620.568,613.405,614.1619999999999,620.27,616.135,616.1619999999999,618.865,615.081,614.8919999999999,614.595,617.405,620.3240000000001,617.243,617.865,618.378,620.486,622.1619999999999,,,,,,
8.75,35.0,610.351,608.73,609.1080000000001,612.297,612.622,610.081,612.135,613.73,612.486,613.6759999999999,613.946,613.9730000000001,614.4590000000001,613.595,612.0269999999999,612.757,617.73,613.946,616.378,615.568,615.622,614.1619999999999,617.622,615.243,620.486,619.1619999999999,620.514,619.865,616.514,615.568,623.1619999999999,618.081,622.432,623.6759999999999,622.486,618.865,624.946,620.243,626.6759999999999,614.757,619.1080000000001,624.946,625.784,618.703,623.0,617.6759999999999,624.351,630.351,619.622,620.351,625.622,621.649,608.568,620.3240000000001,613.919,614.243,619.919,617.081,616.784,618.0269999999999,615.135,614.811,614.3240000000001,616.8380000000001,621.0269999999999,617.432,617.243,617.865,620.27,621.622,,,,,,
9.0,36.0,609.919,609.3240000000001,609.243,612.405,613.0269999999999,609.297,612.514,613.919,612.4590000000001,613.297,613.4590000000001,613.5409999999999,614.1619999999999,614.081,611.784,613.351,616.8919999999999,614.081,616.1619999999999,615.9730000000001,616.189,613.622,617.1619999999999,615.514,619.351,618.081,620.622,621.135,616.486,615.784,623.378,618.4590000000001,621.8380000000001,622.351,624.3240000000001,617.649,622.649,619.9730000000001,625.9730000000001,615.4590000000001,618.784,624.054,624.8919999999999,619.0269999999999,623.351,618.1080000000001,623.216,627.5409999999999,619.243,621.378,624.919,620.4590000000001,608.6759999999999,620.243,614.189,614.3240000000001,618.8380000000001,616.649,616.135,617.514,614.514,615.054,614.784,616.514,620.595,616.378,617.297,617.351,619.811,621.486,,,,,,
9.25,37.0,610.27,609.405,609.432,612.703,612.081,610.405,612.919,612.6759999999999,612.595,613.432,613.054,613.135,614.405,614.405,611.757,613.0269999999999,616.189,613.919,615.3240000000001,616.6759999999999,615.514,614.081,617.0269999999999,614.946,618.865,617.27,620.216,621.0269999999999,616.378,614.919,622.27,616.946,619.9730000000001,622.8919999999999,622.514,617.054,622.946,619.216,624.622,614.054,617.432,623.351,624.297,618.243,622.054,616.703,622.649,626.9730000000001,619.351,621.4590000000001,625.081,620.8919999999999,608.135,620.9730000000001,614.351,612.649,619.919,616.135,616.243,617.784,614.189,614.622,614.27,616.514,620.757,615.6759999999999,617.351,618.0,620.1080000000001,621.1080000000001,,,,,,
9.5,38.0,609.649,609.297,607.919,612.297,611.919,609.865,611.8919999999999,613.3240000000001,612.378,612.8380000000001,612.568,612.73,614.757,614.27,612.081,613.432,616.1619999999999,612.8919999999999,615.189,615.946,615.622,613.081,617.3240000000001,615.3240000000001,619.243,616.865,619.595,619.6759999999999,615.189,614.595,621.8919999999999,617.405,620.081,623.0269999999999,622.297,617.378,622.297,620.054,623.649,614.432,617.568,623.6759999999999,623.378,617.919,622.568,617.081,622.784,626.189,619.0269999999999,619.946,623.5409999999999,621.27,608.081,620.649,613.514,613.5409999999999,618.865,616.189,615.595,617.595,613.919,613.8919999999999,614.1080000000001,616.514,620.378,615.4590000000001,617.351,616.27,617.946,620.5409999999999,,,,,,
