TimesH,Frame,NoMissing,23,23,82,82,103,103,108,108,130,130,131,131,143,143,150,150,153,153,156,156,166,166,169,169,178,178,182,182,191,191,197,197,215,215,219,219,227,227,230,230,233,233,242,242,267,267,299,299,311,311,318,318,323,323,324,324,326,326,328,328,332,332,336,336,340,340,372,372,526,526,569,569,615,615,1088,1088,1116,1116,1296,1296,1332,1332,1361,1361,1448,1448
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
440.25,1761.0,,251.94,27.974,202.85299999999998,59.195,135.993,105.439,218.959,105.02,118.04,90.186,207.24099999999999,90.72399999999999,242.042,90.613,94.616,79.917,190.058,82.7,104.596,76.128,179.515,124.71700000000001,93.823,130.129,215.45,122.785,142.488,115.679,218.39,116.579,234.88099999999997,119.83200000000001,95.04799999999999,109.537,223.40900000000002,155.517,12.850999999999999,160.225,135.526,154.673,102.126,156.09799999999998,73.407,151.343,227.553,134.556,257.818,170.405,21.921,166.555,56.777,162.967,121.141,163.87099999999998,195.25,165.196,112.99799999999999,158.601,185.96099999999998,159.77200000000002,213.704,158.571,222.984,162.769,256.093,154.784,202.75400000000002,184.761,249.268,55.581,254.696,138.621,89.569,156.783,194.554,52.843,191.326,94.035,102.105,95.995,229.63299999999998,109.60799999999999,237.97799999999998,61.79600000000001,236.984,176.24200000000002
440.5,1762.0,,251.929,28.26,202.94,59.2,135.97799999999998,105.436,218.975,105.054,118.031,90.274,207.226,90.76700000000001,242.003,90.62,94.61,79.936,190.085,82.809,104.588,76.08,179.463,124.70299999999999,93.76799999999999,130.09,215.455,122.803,142.499,115.696,218.34799999999998,116.542,234.989,119.79899999999999,95.087,109.435,223.395,155.577,12.797,160.22299999999998,135.461,154.701,101.898,156.141,73.156,151.259,227.477,134.532,257.807,170.507,21.889,166.578,56.787,163.039,121.05799999999999,163.447,194.71599999999998,165.357,113.037,158.685,185.976,159.795,213.65900000000002,158.421,223.013,162.705,256.05,154.773,202.628,184.861,249.672,55.431999999999995,254.562,138.528,89.53399999999999,156.90200000000002,194.481,52.74,191.334,94.027,102.09899999999999,95.98299999999999,229.51,109.73100000000001,238.055,61.833,236.963,176.234
440.75,1763.0,,251.926,28.494,202.916,59.158,135.994,105.477,218.97400000000002,105.04700000000001,117.971,90.169,207.248,90.68700000000001,242.085,90.59100000000001,94.587,79.891,189.928,82.572,104.51100000000001,75.928,179.577,124.819,93.79299999999999,130.105,215.41,122.803,142.49200000000002,115.66,218.321,116.585,235.46900000000002,119.694,95.169,109.553,223.34,155.58100000000002,12.798,160.211,135.519,154.69799999999998,101.738,156.20600000000002,73.181,151.365,227.40400000000002,134.472,257.856,170.463,22.124000000000002,166.52700000000002,56.674,163.151,121.03399999999999,163.335,194.38400000000001,165.53099999999998,113.04799999999999,158.708,185.956,159.77700000000002,213.378,158.161,223.06,162.734,256.026,154.829,202.673,184.83900000000003,249.608,55.489,254.135,138.293,89.537,156.767,194.53,52.613,191.398,94.056,102.095,95.984,229.398,109.961,238.202,61.718,237.114,176.127
441.0,1764.0,,251.80700000000002,28.375999999999998,202.953,59.157,136.21200000000002,105.53,218.916,105.09100000000001,117.905,90.146,207.269,90.686,242.10299999999998,90.559,94.59,79.932,189.889,82.604,104.551,75.848,179.524,124.725,93.822,130.149,215.40099999999998,122.823,142.501,115.69200000000001,218.24900000000002,116.64,235.896,119.449,95.09,109.546,223.343,155.613,12.821,160.232,135.493,154.739,101.762,156.181,73.097,151.409,227.24599999999998,134.381,257.901,170.456,22.144000000000002,166.549,56.785,163.203,121.06,163.359,194.354,165.517,113.01899999999999,158.636,185.89,159.859,213.257,158.014,223.16299999999998,162.747,256.101,154.863,202.688,184.852,249.46200000000002,55.676,253.829,138.185,89.523,156.893,194.575,52.518,191.40099999999998,94.031,102.117,95.979,229.622,109.838,238.11900000000003,61.742,237.231,176.107
441.25,1765.0,,251.76,28.445999999999998,202.908,59.18600000000001,136.174,105.554,218.99,105.126,117.919,90.09200000000001,207.229,90.73100000000001,242.15200000000002,90.575,94.634,79.976,189.916,82.589,104.626,75.953,179.532,124.815,93.851,130.05200000000002,215.43099999999998,122.78,142.485,115.648,218.285,116.656,235.612,119.53200000000001,94.905,109.779,223.354,155.562,12.786,160.239,135.553,154.901,101.68799999999999,156.279,73.161,151.315,227.405,134.49,257.85200000000003,170.553,22.271,166.52700000000002,56.676,163.3,121.115,163.498,194.111,165.47099999999998,113.012,158.579,185.877,159.81,213.137,157.917,223.167,162.748,256.16700000000003,154.856,202.671,184.86700000000002,249.585,55.478,253.99400000000003,138.226,89.455,156.704,194.642,52.461000000000006,191.455,94.006,102.177,95.92299999999999,229.433,109.895,238.237,61.775,237.22400000000002,176.055
441.5,1766.0,,251.748,28.226999999999997,203.082,59.263999999999996,136.214,105.52600000000001,219.07,105.152,117.895,90.132,207.21200000000002,90.676,242.172,90.571,94.641,79.939,189.709,82.325,104.59100000000001,76.17399999999999,179.562,124.89399999999999,93.81,130.04399999999998,215.285,122.928,142.529,115.853,218.292,116.719,235.11700000000002,119.71,94.809,109.73700000000001,223.362,155.614,12.751,160.186,135.539,154.863,101.609,156.284,72.96600000000001,151.251,227.493,134.585,257.851,170.622,22.221999999999998,166.513,56.827,163.29,121.23899999999999,163.926,194.215,165.5,113.01100000000001,158.499,185.922,159.77100000000002,213.144,157.888,223.167,162.69899999999998,256.111,154.873,202.683,184.924,249.358,55.769,254.077,138.251,89.471,156.93200000000002,194.525,52.434,191.40900000000002,94.069,102.16799999999999,95.90100000000001,229.253,109.98700000000001,238.21099999999998,61.608000000000004,237.293,176.023
441.75,1767.0,,251.71,28.171,203.07,59.248999999999995,136.325,105.564,219.06799999999998,105.185,117.917,90.204,207.217,90.735,242.155,90.53200000000001,94.649,79.962,189.71400000000003,82.227,104.54899999999999,76.095,179.56099999999998,124.917,93.734,129.997,215.31,122.887,142.531,115.786,218.322,116.618,233.388,119.929,94.787,109.73100000000001,223.395,155.62,12.673,160.037,135.507,154.83100000000002,101.555,156.261,73.03,151.148,227.50900000000001,134.614,257.858,170.709,22.219,166.67,56.766999999999996,163.27700000000002,121.238,164.05700000000002,194.271,165.487,113.025,158.488,185.93200000000002,159.77700000000002,212.94799999999998,157.651,223.245,162.678,256.111,154.885,202.726,184.899,249.408,55.733999999999995,254.10299999999998,138.454,89.458,157.05,194.535,52.183,191.399,94.10600000000001,102.22200000000001,95.941,229.56099999999998,109.781,238.40200000000002,61.595,237.32299999999998,175.99200000000002
442.0,1768.0,,251.64700000000002,28.12,203.118,59.236000000000004,136.135,105.45100000000001,218.96,105.279,117.945,90.258,207.248,90.78299999999999,242.19,90.554,94.65,79.987,189.59799999999998,82.111,104.568,76.184,179.459,124.82799999999999,93.775,130.011,215.155,123.0,142.536,115.76700000000001,218.30599999999998,116.65700000000001,233.646,119.869,94.829,109.708,223.398,155.611,12.657,160.053,135.623,155.028,101.48299999999999,156.22,73.111,151.226,227.517,134.621,257.813,170.739,22.272,166.667,56.852,163.286,121.49600000000001,165.055,193.979,165.55700000000002,113.01100000000001,158.525,185.862,159.849,212.94400000000002,157.50799999999998,223.29,162.69299999999998,256.164,154.859,202.775,184.90900000000002,249.512,55.56,253.99400000000003,138.289,89.508,157.071,194.503,52.083999999999996,191.33599999999998,94.12,102.074,95.98299999999999,229.627,109.708,238.50799999999998,61.641999999999996,237.345,175.986
442.25,1769.0,,251.63099999999997,28.656,203.08700000000002,59.20399999999999,136.32,105.54,218.951,105.325,117.875,90.34100000000001,207.33,90.85799999999999,242.265,90.561,94.656,79.982,189.635,82.171,104.55,76.142,179.44,124.819,93.73700000000001,129.944,215.192,123.031,142.53799999999998,115.65899999999999,218.25799999999998,116.669,233.40400000000002,119.898,94.772,109.859,223.416,155.55100000000002,12.802999999999999,160.134,135.71200000000002,154.993,101.56299999999999,156.218,72.993,151.196,227.519,134.68200000000002,257.85400000000004,170.821,22.209,166.579,56.70399999999999,163.352,121.464,164.668,194.22,165.50400000000002,112.993,158.572,185.89,159.796,212.824,157.263,223.325,162.72899999999998,256.185,154.812,202.774,184.907,249.65400000000002,55.357,253.72099999999998,138.267,89.559,157.123,194.486,51.966,191.28599999999997,94.07,102.161,95.911,229.574,109.815,238.517,61.714,237.24,175.908
442.5,1770.0,,251.57,28.563000000000002,203.108,59.23,136.21,105.509,218.912,105.34899999999999,117.89,90.40100000000001,207.36700000000002,90.874,242.25400000000002,90.574,94.655,79.98100000000001,189.68200000000002,82.28299999999999,104.43,75.73,179.36900000000003,124.836,93.79700000000001,130.037,215.229,123.01,142.53799999999998,115.75399999999999,218.237,116.738,233.521,120.04,94.87899999999999,109.57600000000001,223.40900000000002,155.579,12.799000000000001,160.12,135.842,155.13299999999998,101.37100000000001,156.231,73.07300000000001,151.186,227.49200000000002,134.63299999999998,257.879,170.796,22.127,166.555,56.739,163.289,121.215,164.498,194.025,165.644,112.954,158.503,185.808,159.857,212.90900000000002,157.438,223.33599999999998,162.741,256.249,154.87,202.80599999999998,184.87400000000002,249.61,55.47,253.673,138.236,89.531,157.139,194.548,52.038000000000004,191.31900000000002,94.26899999999999,102.266,95.821,229.479,109.882,238.515,61.687,237.173,175.88
442.75,1771.0,,251.422,28.116999999999997,203.187,59.333,136.241,105.573,218.93200000000002,105.34200000000001,117.83200000000001,90.419,207.361,90.885,242.237,90.506,94.665,79.977,189.56,82.197,104.399,75.551,179.247,124.838,93.801,130.03,215.21599999999998,123.015,142.533,115.63600000000001,218.25,116.665,233.49,119.95,94.914,109.569,223.56099999999998,155.543,12.866,160.112,135.776,155.166,101.20200000000001,156.16299999999998,73.23,151.096,227.47799999999998,134.607,257.86400000000003,170.85,22.112,166.558,56.89,163.254,121.559,165.187,194.02900000000002,165.666,112.93299999999999,158.44799999999998,185.795,159.826,213.06,157.68200000000002,223.28400000000002,162.764,256.23900000000003,154.844,202.734,184.83599999999998,249.703,55.35,253.639,138.257,89.586,157.029,194.477,51.891999999999996,191.301,94.204,102.185,95.876,229.625,109.749,238.53099999999998,61.451,237.111,175.923
443.0,1772.0,,251.512,28.189,203.125,59.4,136.08,105.48899999999999,218.826,105.411,117.85799999999999,90.40700000000001,207.359,90.895,242.31400000000002,90.536,94.684,79.977,189.645,82.281,104.367,75.717,179.205,124.84100000000001,93.887,130.099,215.13,123.071,142.49200000000002,115.48,218.29,116.63,233.261,119.945,94.69,109.773,223.563,155.52100000000002,12.982000000000001,160.149,135.751,155.082,101.072,156.15,73.082,151.197,227.486,134.597,257.88599999999997,170.81799999999998,22.04,166.493,56.983999999999995,163.296,121.587,165.25,194.139,165.72799999999998,112.99,158.601,185.84599999999998,159.814,212.998,157.618,223.282,162.687,256.224,154.865,202.65400000000002,184.78900000000002,249.585,55.449,253.609,138.167,89.604,157.024,194.512,52.016999999999996,191.375,94.212,102.20299999999999,95.95100000000001,229.606,109.757,238.535,61.553999999999995,237.045,175.86599999999999
443.25,1773.0,,251.65099999999998,28.263,203.23,59.483999999999995,136.132,105.598,218.83700000000002,105.367,117.93299999999999,90.398,207.335,90.883,242.33599999999998,90.54299999999999,94.694,79.882,189.635,82.23,104.34,75.722,179.298,124.786,93.895,130.02700000000002,215.015,123.116,142.566,115.509,218.357,116.631,233.305,120.038,93.663,110.846,223.588,155.487,12.91,160.128,135.787,155.034,100.912,156.05,72.895,150.94,227.61900000000003,134.66899999999998,257.93,170.753,22.129,166.49599999999998,56.961999999999996,163.264,121.443,165.113,194.188,165.62599999999998,113.02600000000001,158.627,185.93599999999998,159.787,213.18099999999998,157.739,223.356,162.635,256.303,154.917,202.683,184.793,249.613,55.233000000000004,254.03900000000002,138.30100000000002,89.648,157.293,194.551,52.137,191.43599999999998,94.259,102.26,95.98899999999999,229.55900000000003,109.73899999999999,238.59099999999998,61.5,237.02599999999998,175.872
443.5,1774.0,,251.41400000000002,28.528000000000002,203.305,59.501999999999995,136.178,105.743,218.799,105.45,117.95299999999999,90.421,207.324,90.869,242.32299999999998,90.508,94.708,79.839,189.702,82.492,104.33,75.707,179.268,124.834,93.89399999999999,130.061,214.99599999999998,123.199,142.6,115.561,218.36599999999999,116.61,233.97,119.88600000000001,93.51299999999999,111.24799999999999,223.541,155.365,12.925,160.159,135.77200000000002,155.11700000000002,100.86,155.92,73.078,151.1,227.748,134.657,257.936,170.771,22.013,166.53,56.833,163.27700000000002,120.745,162.537,193.989,165.704,113.071,158.661,185.933,159.841,213.13299999999998,157.752,223.33599999999998,162.619,256.35,154.912,202.715,184.74,249.46,55.183,254.044,138.27100000000002,89.58,157.231,194.584,52.011,191.423,94.277,102.37700000000001,95.98200000000001,229.662,109.596,238.483,61.453,237.09099999999998,175.912
443.75,1775.0,,251.524,28.561,203.442,59.585,136.115,105.67299999999999,218.888,105.325,117.991,90.346,207.35299999999998,90.825,242.34,90.531,94.709,79.866,189.75,82.512,104.296,75.63600000000001,179.274,124.896,93.915,130.118,215.021,123.101,142.535,115.539,218.392,116.559,233.416,120.022,93.546,111.084,223.71599999999998,155.513,12.86,160.119,135.749,154.96200000000002,101.00399999999999,155.85,73.02,151.08100000000002,227.732,134.64600000000002,257.976,170.795,22.1,166.52599999999998,56.895,163.33,120.774,162.519,194.17700000000002,165.66,113.079,158.612,185.91400000000002,159.892,213.109,157.80100000000002,223.354,162.6,256.384,154.957,202.74200000000002,184.75400000000002,249.41099999999997,55.016000000000005,254.142,138.325,89.57600000000001,157.226,194.67,52.043,191.38099999999997,94.26799999999999,102.47200000000001,95.979,229.77,109.618,238.419,61.486000000000004,237.082,175.86900000000003
444.0,1776.0,,251.55,28.691,203.61900000000003,59.662,136.079,105.616,218.918,105.29899999999999,118.006,90.412,207.359,90.807,242.33700000000002,90.545,94.706,79.824,189.685,82.51799999999999,104.3,75.67399999999999,179.18099999999998,124.845,94.007,130.045,215.016,123.038,142.543,115.48899999999999,218.392,116.56700000000001,233.833,119.876,93.494,111.226,223.62,155.441,12.877,160.026,135.66899999999998,155.033,101.22399999999999,155.882,73.094,151.067,227.644,134.584,257.883,170.843,22.168000000000003,166.584,56.802,163.328,120.699,162.439,194.21400000000003,165.643,113.119,158.613,185.896,159.907,213.19299999999998,157.95,223.391,162.554,256.382,154.912,202.80200000000002,184.762,249.61599999999999,55.163000000000004,254.02599999999998,138.306,89.63799999999999,157.22,194.613,51.997,191.476,94.26799999999999,102.57,95.992,229.861,109.632,238.544,61.336999999999996,237.16299999999998,175.833
444.25,1777.0,,251.66299999999998,28.743000000000002,203.581,59.718,136.013,105.711,218.84,105.439,117.995,90.45,207.38299999999998,90.775,242.37599999999998,90.51100000000001,94.708,79.819,189.673,82.265,104.16799999999999,75.78399999999999,179.148,124.90299999999999,93.943,130.078,215.08700000000002,123.04899999999999,142.452,115.62299999999999,218.30599999999998,116.65899999999999,234.265,119.706,93.56700000000001,111.11399999999999,223.61900000000003,155.373,12.866,159.953,135.70600000000002,155.063,101.19,155.89,73.04,151.023,227.537,134.54,257.983,170.736,22.059,166.517,56.751999999999995,163.347,120.66,162.231,194.205,165.546,113.087,158.46,185.99200000000002,159.952,213.24599999999998,157.93200000000002,223.43,162.54,256.357,154.904,202.72,184.733,249.63400000000001,55.21,254.18,138.437,89.649,157.363,194.606,51.973,191.49900000000002,94.24,102.58,95.96600000000001,229.989,109.61,238.59,61.26,237.165,175.858
444.5,1778.0,,251.71099999999998,28.56,203.503,59.653,136.048,105.755,218.748,105.60799999999999,117.96,90.495,207.361,90.73299999999999,242.334,90.542,94.745,79.809,189.699,82.39200000000001,104.19200000000001,75.624,179.166,124.90799999999999,94.04799999999999,130.072,215.09,123.00299999999999,142.459,115.48,218.425,116.624,235.639,119.34,93.47399999999999,111.266,223.699,155.52100000000002,13.005,160.045,135.778,155.18,101.01799999999999,155.881,73.304,151.01,227.602,134.488,257.939,170.666,22.162,166.585,56.763000000000005,163.346,120.781,162.493,194.206,165.674,113.07700000000001,158.433,186.0,159.963,213.209,157.784,223.484,162.482,256.427,154.9,202.71900000000002,184.78400000000002,249.75599999999997,55.175,254.101,138.352,89.61399999999999,157.507,194.57,51.943999999999996,191.433,94.25200000000001,102.74600000000001,95.895,229.96599999999998,109.711,238.676,61.214,237.08900000000003,175.861
444.75,1779.0,,251.733,28.706999999999997,203.542,59.681000000000004,136.084,105.725,218.755,105.60700000000001,117.93299999999999,90.47200000000001,207.41099999999997,90.60600000000001,242.317,90.546,94.75299999999999,79.80199999999999,189.58700000000002,82.296,104.238,75.62,179.234,124.801,94.09899999999999,130.219,215.12400000000002,123.08,142.407,115.454,218.408,116.605,235.84,119.34899999999999,93.51700000000001,111.314,223.673,155.368,13.100999999999999,160.0,135.83,155.173,100.976,155.877,73.15100000000001,151.047,227.523,134.455,257.938,170.68200000000002,21.95,166.62,56.843999999999994,163.384,120.706,162.388,193.99,165.826,113.07799999999999,158.455,185.949,159.865,213.16,157.92600000000002,223.546,162.428,256.473,154.917,202.74400000000003,184.847,249.709,55.256,254.101,138.201,89.678,157.431,194.643,52.008,191.514,94.46,102.85700000000001,95.95100000000001,229.93,109.755,238.578,61.313,237.08,175.85
445.0,1780.0,,251.868,28.724,203.50099999999998,59.619,135.951,105.82700000000001,218.695,105.68,117.92,90.445,207.428,90.6,242.36,90.52799999999999,94.795,79.786,189.678,82.494,104.255,75.729,179.229,124.762,94.045,130.263,215.16,123.084,142.45600000000002,115.464,218.546,116.49799999999999,235.829,119.49799999999999,93.56200000000001,111.323,223.761,155.514,13.137,160.004,135.79,155.2,101.06,155.857,72.89699999999999,151.127,227.642,134.467,257.962,170.729,22.076,166.57299999999998,56.762,163.298,121.024,163.957,193.738,165.918,113.075,158.451,186.04,159.812,213.197,157.901,223.579,162.41299999999998,256.506,154.842,202.75900000000001,184.832,249.68400000000003,55.243,254.03400000000002,138.276,89.694,157.56799999999998,194.62900000000002,51.94,191.4,94.399,102.85600000000001,95.95200000000001,229.988,109.774,238.352,61.493,237.07,175.81
445.25,1781.0,,251.94799999999998,28.564,203.429,59.492,135.974,105.845,218.71099999999998,105.74600000000001,117.999,90.413,207.386,90.60600000000001,242.34900000000002,90.564,94.792,79.766,189.71900000000002,82.39299999999999,104.236,75.658,179.266,124.82,94.073,130.259,215.19,123.05799999999999,142.44299999999998,115.44,218.609,116.478,235.72299999999998,119.50200000000001,93.88799999999999,110.852,223.6,155.35299999999998,13.227,160.03,135.845,155.295,101.085,155.821,72.87899999999999,151.168,227.639,134.436,257.959,170.74099999999999,22.14,166.467,56.983000000000004,163.244,120.78200000000001,162.506,193.794,165.875,113.036,158.378,186.033,159.82,213.285,158.07,223.513,162.436,256.452,154.813,202.787,184.855,249.62400000000002,55.211000000000006,254.1,138.39700000000002,89.684,157.571,194.732,51.917,191.551,94.58200000000001,102.854,95.962,230.074,109.67299999999999,238.429,61.526,237.128,175.745
445.5,1782.0,,251.84599999999998,28.534000000000002,203.34099999999998,59.409,136.005,105.81700000000001,218.707,105.81,117.995,90.51299999999999,207.43200000000002,90.51100000000001,242.31599999999997,90.605,94.79,79.803,189.73,82.277,104.319,75.601,179.209,124.943,94.15700000000001,130.274,215.174,123.12100000000001,142.489,115.51799999999999,218.51,116.49799999999999,235.793,119.427,93.788,111.074,223.71599999999998,155.336,13.222000000000001,159.937,135.863,155.208,101.06200000000001,155.835,72.808,151.178,227.582,134.421,257.966,170.628,22.268,166.53,57.078,163.31,121.443,165.31099999999998,193.915,165.812,113.012,158.343,186.013,159.776,213.27200000000002,158.013,223.532,162.401,256.488,154.81,202.773,184.875,249.388,55.407,254.045,138.363,89.738,157.661,194.80700000000002,51.885,191.523,94.661,102.729,95.988,229.93,109.706,238.34099999999998,61.481,237.028,175.669
445.75,1783.0,,251.873,28.703000000000003,203.31900000000002,59.401,135.965,105.73100000000001,218.687,105.876,117.94200000000001,90.70100000000001,207.331,90.42,242.372,90.54,94.77600000000001,79.807,189.738,82.315,104.273,75.71600000000001,179.297,124.99700000000001,94.244,130.306,215.28599999999997,123.171,142.461,115.36200000000001,218.53099999999998,116.53399999999999,236.093,119.35,93.77600000000001,111.09299999999999,223.862,155.503,13.411,160.002,135.857,155.297,101.094,155.889,72.811,151.17700000000002,227.62599999999998,134.355,258.05400000000003,170.584,22.394000000000002,166.553,57.006,163.345,121.514,165.524,193.929,165.942,113.061,158.444,186.035,159.849,213.31,158.091,223.447,162.542,256.522,154.761,202.632,184.825,249.451,55.291000000000004,254.162,138.452,89.735,157.558,194.86,51.88,191.55700000000002,94.713,102.78299999999999,96.051,229.99900000000002,109.667,238.28,61.489,237.03400000000002,175.692
446.0,1784.0,,251.813,28.726999999999997,203.28,59.411,135.946,105.679,218.605,105.906,117.95200000000001,90.786,207.308,90.37200000000001,242.295,90.54700000000001,94.75,79.83,189.88099999999997,82.575,104.24,75.483,179.33,124.962,94.294,130.425,215.178,123.309,142.516,115.28399999999999,218.488,116.596,235.959,119.311,93.87700000000001,111.198,223.799,155.418,13.512,160.145,135.889,155.254,101.11,155.86,72.732,151.231,227.632,134.321,258.082,170.581,22.189,166.579,56.992,163.235,120.762,162.455,193.94299999999998,165.903,113.088,158.532,186.12,159.67600000000002,213.222,157.977,223.47799999999998,162.468,256.52099999999996,154.748,202.743,184.77,249.416,55.433,254.138,138.497,89.74,157.56799999999998,194.852,51.881,191.537,94.851,102.65899999999999,96.06700000000001,230.03599999999997,109.71700000000001,238.329,61.408,237.067,175.68400000000003
446.25,1785.0,,251.87900000000002,28.772,203.257,59.46,135.984,105.57600000000001,218.642,105.917,117.94200000000001,90.67399999999999,207.298,90.404,242.30700000000002,90.571,94.71700000000001,79.814,189.912,82.41,104.195,75.41199999999999,179.273,124.98700000000001,94.309,130.435,215.183,123.395,142.48,115.286,218.28400000000002,116.72399999999999,236.18099999999998,119.119,93.868,111.185,223.903,155.5,13.575,160.265,135.829,155.219,101.055,155.872,72.834,151.208,227.601,134.335,258.147,170.554,22.16,166.601,56.843999999999994,163.232,120.68,162.41299999999998,193.87900000000002,165.903,113.104,158.53,186.095,159.599,213.19299999999998,157.792,223.435,162.392,256.457,154.782,202.71099999999998,184.729,249.343,55.428000000000004,254.097,138.303,89.704,157.602,194.96599999999998,51.812,191.486,94.766,102.648,96.09100000000001,230.06400000000002,109.66799999999999,238.40900000000002,61.473,237.06599999999997,175.72099999999998
446.5,1786.0,,251.959,28.623,203.299,59.428000000000004,136.058,105.605,218.71,105.929,117.96700000000001,90.696,207.329,90.54,242.287,90.536,94.71600000000001,79.87100000000001,190.046,82.59700000000001,104.20299999999999,75.418,179.36,125.01700000000001,94.279,130.446,215.112,123.445,142.45,115.29700000000001,218.293,116.755,236.088,119.14399999999999,93.895,111.116,223.845,155.41,13.515,160.369,135.804,155.14600000000002,100.93299999999999,155.86700000000002,72.809,151.24200000000002,227.551,134.356,258.17900000000003,170.50799999999998,22.28,166.638,56.896,163.17,120.631,162.21,193.799,165.954,113.089,158.52,186.15200000000002,159.57299999999998,213.236,157.845,223.47400000000002,162.401,256.482,154.817,202.653,184.735,249.482,55.575,254.226,138.33,89.682,157.626,194.898,51.861999999999995,191.486,94.962,102.71700000000001,96.079,230.015,109.79299999999999,238.363,61.391999999999996,237.12400000000002,175.717
446.75,1787.0,,251.812,28.728,203.293,59.483999999999995,135.99,105.56,218.72799999999998,105.939,117.90799999999999,90.725,207.378,90.50399999999999,242.264,90.464,94.71799999999999,79.885,189.977,82.645,104.40899999999999,76.233,179.28799999999998,125.07700000000001,94.33,130.486,215.067,123.48200000000001,142.371,115.21,218.36599999999999,116.728,236.00799999999998,119.23700000000001,93.917,111.09700000000001,223.89,155.36700000000002,13.38,160.266,135.814,155.197,100.949,155.888,73.036,151.39700000000002,227.554,134.349,258.245,170.495,22.175,166.63099999999997,56.937,163.17600000000002,120.663,162.372,193.812,165.739,113.096,158.499,186.14,159.556,213.229,157.856,223.459,162.394,256.475,154.834,202.74400000000003,184.761,249.305,55.522,254.22099999999998,138.418,89.617,157.52200000000002,194.85,51.858999999999995,191.446,94.93,102.757,96.094,229.975,109.791,238.368,61.44,237.13099999999997,175.69299999999998
447.0,1788.0,,251.887,28.627,203.438,59.611000000000004,136.009,105.64200000000001,218.679,105.875,118.01799999999999,90.75299999999999,207.373,90.46600000000001,242.331,90.484,94.738,79.896,189.898,82.51,104.366,76.486,179.28799999999998,124.958,94.28200000000001,130.471,215.101,123.54700000000001,142.399,115.213,218.354,116.727,235.87900000000002,119.23299999999999,93.931,111.073,224.028,155.507,13.39,160.202,135.988,155.32399999999998,101.054,155.928,72.992,151.401,227.675,134.325,258.22700000000003,170.524,22.424,166.597,56.773999999999994,163.262,120.704,162.342,193.785,165.767,113.07,158.333,186.21,159.553,213.398,157.938,223.45,162.361,256.615,154.753,202.747,184.768,249.25400000000002,55.35,254.206,138.385,89.60799999999999,157.47899999999998,194.75099999999998,51.886,191.452,94.946,102.7,96.132,229.84,109.866,238.44799999999998,61.485,237.15400000000002,175.611
447.25,1789.0,,251.93900000000002,28.59,203.387,59.578,136.007,105.641,218.65099999999998,105.943,118.016,90.719,207.33700000000002,90.52799999999999,242.21900000000002,90.402,94.749,79.87100000000001,189.91,82.488,104.448,76.117,179.35,125.006,94.31200000000001,130.49,214.99099999999999,123.52799999999999,142.371,115.02,218.295,116.78299999999999,235.84799999999998,119.285,94.221,110.885,223.967,155.44899999999998,13.315,160.078,135.942,155.265,101.1,155.925,73.08800000000001,151.19899999999998,227.699,134.349,258.268,170.487,22.427,166.607,56.818000000000005,163.188,120.71600000000001,162.27700000000002,193.696,165.704,113.06700000000001,158.398,186.17700000000002,159.56,213.457,157.933,223.403,162.29,256.526,154.83,202.56400000000002,184.81400000000002,249.36,55.103,253.977,138.38,89.645,157.41299999999998,194.78599999999997,51.871,191.38400000000001,94.995,102.723,96.088,229.743,109.90700000000001,238.42,61.431999999999995,237.209,175.595
447.5,1790.0,,251.99400000000003,28.587,203.52200000000002,59.64,136.132,105.62799999999999,218.763,105.88,117.962,90.691,207.299,90.594,242.195,90.383,94.735,79.872,189.891,82.415,104.46700000000001,76.138,179.325,125.1,94.336,130.554,214.986,123.58,142.299,114.928,218.18,116.84299999999999,236.019,119.20700000000001,94.774,110.255,223.985,155.439,13.360999999999999,159.936,135.829,155.178,101.016,155.97,73.124,151.173,227.75599999999997,134.406,258.27299999999997,170.44299999999998,22.357,166.601,56.825,163.25799999999998,120.738,162.406,193.74400000000003,165.792,113.059,158.465,186.12900000000002,159.611,213.55599999999998,158.09799999999998,223.425,162.282,256.58099999999996,154.908,202.485,184.732,249.426,55.076,253.967,138.355,89.63799999999999,157.359,194.795,51.869,191.282,94.96,102.76799999999999,96.13600000000001,229.497,109.99799999999999,238.486,61.464,237.24200000000002,175.614
