TimesH,Frame,NoMissing,2,2,4,4,7,7,8,8,10,10,15,15,16,16,17,17,21,21,22,22,27,27,33,33,36,36,38,38,39,39,44,44,46,46,48,48,49,49,51,51,53,53,54,54,59,59,65,65,66,66,68,68,69,69,71,71,73,73,75,75,79,79,81,81,84,84,87,87,92,92,93,93,94,94,98,98,106,106,119,119,121,121,124,124,127,127,130,130,131,131,137,137,139,139,140,140,141,141,142,142,146,146,147,147,149,149,153,153,158,158,166,166,170,170,171,171,173,173,175,175,177,177,178,178,185,185,186,186,189,189,194,194,195,195,208,208,214,214,235,235,273,273,275,275,297,297,300,300,306,306,312,312,317,317,322,322,332,332,337,337,338,338,339,339,341,341,345,345,381,381,612,612,901,901,926,926,941,941
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
82.5,330.0,,203.416,87.774,190.74200000000002,86.541,233.167,84.339,248.335,82.78,89.11399999999999,86.18,136.27200000000002,80.41199999999999,130.106,95.43700000000001,222.84099999999998,94.294,79.76,93.663,186.168,94.755,99.911,92.87100000000001,206.13400000000001,105.325,121.01299999999999,102.53299999999999,247.895,105.494,194.91,105.462,197.30900000000003,96.833,116.206,116.756,192.122,118.56299999999999,106.77,118.289,262.263,112.55799999999999,201.535,112.986,137.086,110.367,217.167,105.855,233.093,127.412,114.23700000000001,125.75,86.15700000000001,127.23100000000001,124.883,126.141,91.524,122.49,220.7,123.234,99.571,119.426,184.35299999999998,135.39700000000002,99.104,137.27,126.45299999999999,132.276,115.10700000000001,132.035,214.97099999999998,129.83100000000002,262.509,143.858,229.05900000000003,144.072,121.366,142.358,199.69299999999998,139.434,107.62799999999999,147.875,86.156,142.18,190.238,158.835,210.52900000000002,158.871,117.726,161.908,85.258,155.126,201.14,156.114,220.636,168.27200000000002,205.005,165.71200000000002,103.625,170.435,245.023,168.025,83.39,166.52599999999998,55.018,167.372,120.884,165.58,65.89399999999999,165.05,111.45200000000001,172.775,69.715,171.793,189.386,167.715,206.64,176.805,100.134,181.35,73.638,178.515,108.978,181.01,195.50599999999997,178.864,212.822,175.66299999999998,120.10700000000001,176.44400000000002,230.28099999999998,190.801,86.961,184.488,214.405,183.343,209.447,191.83,213.868,190.62,3.0,217.0,111.12,33.728,236.49099999999999,32.024,122.37,33.907,92.103,55.809,203.995,56.288999999999994,90.819,47.702,206.03400000000002,67.499,91.016,64.535,108.419,76.23,119.354,74.688,91.115,76.745,218.045,75.01,105.902,69.581,79.708,67.155,123.70299999999999,150.525,111.488,106.366,192.648,151.42700000000002,89.88799999999999,110.389,111.90799999999999,142.377
82.75,331.0,,203.465,87.72200000000001,190.875,86.62799999999999,233.205,84.34100000000001,248.321,82.74600000000001,89.07,86.104,136.278,80.433,130.099,95.445,222.86599999999999,94.302,79.632,93.60799999999999,186.02599999999998,94.71600000000001,99.936,92.824,206.112,105.31200000000001,120.995,102.527,247.886,105.488,195.00099999999998,105.60700000000001,197.325,96.78,116.21700000000001,116.714,192.105,118.573,106.806,118.264,262.163,112.546,201.493,112.984,137.08700000000002,110.275,217.19299999999998,105.791,233.1,127.4,114.24700000000001,125.79299999999999,86.15100000000001,127.199,124.898,126.053,91.54700000000001,122.494,220.68200000000002,123.21799999999999,99.508,119.38600000000001,184.36599999999999,135.31,99.103,137.21,126.459,132.226,115.09899999999999,131.97899999999998,214.99900000000002,129.828,262.405,143.914,229.09,144.067,121.325,142.41,199.68900000000002,139.403,107.595,147.898,86.146,142.189,190.27599999999998,158.855,210.571,158.81799999999998,117.804,161.91299999999998,85.23899999999999,155.135,201.128,156.156,220.669,168.267,205.019,165.713,103.581,170.424,245.019,168.0,83.39200000000001,166.555,55.023999999999994,167.33700000000002,120.846,165.583,65.922,164.995,111.45,172.778,69.72,171.78400000000002,189.40400000000002,167.69400000000002,206.59599999999998,176.695,100.09299999999999,181.325,73.654,178.555,108.97399999999999,181.021,195.518,178.815,212.645,175.642,120.085,176.437,230.25400000000002,190.787,86.95299999999999,184.49,214.386,183.41400000000002,209.373,191.891,213.83599999999998,190.601,3.0,217.0,111.15700000000001,33.751999999999995,236.43400000000003,31.955,122.63600000000001,33.992,92.109,55.817,203.946,56.508,90.67399999999999,47.593,206.035,67.48,90.992,64.48100000000001,108.551,76.192,119.375,74.682,91.15899999999999,76.775,218.013,75.07,105.91799999999999,69.632,79.684,67.109,124.13799999999999,150.629,111.507,106.335,192.668,151.351,89.928,110.4,111.96600000000001,142.425
83.0,332.0,,203.429,87.70100000000001,190.822,86.585,233.257,84.20299999999999,248.34900000000002,82.725,89.052,86.09299999999999,136.183,80.4,130.164,95.52600000000001,222.85,94.286,79.7,93.594,186.019,94.801,99.919,92.835,206.111,105.275,120.993,102.53299999999999,247.88299999999998,105.464,195.04,105.618,197.342,96.792,116.251,116.715,192.127,118.58,106.794,118.3,262.04900000000004,112.57600000000001,201.453,112.979,137.07399999999998,110.288,217.21099999999998,105.742,233.09099999999998,127.391,114.23,125.67299999999999,86.125,127.21,124.926,126.09,91.565,122.5,220.739,123.22200000000001,99.48200000000001,119.384,184.38299999999998,135.338,98.977,137.094,126.514,132.26,115.069,132.058,215.019,129.858,262.311,143.975,229.095,144.032,121.316,142.491,199.692,139.415,107.588,147.86700000000002,86.05799999999999,142.179,190.33,158.89700000000002,210.56400000000002,158.808,117.745,161.857,85.345,155.04399999999998,201.088,156.17,220.59599999999998,168.28400000000002,205.015,165.726,103.585,170.43599999999998,245.018,167.99599999999998,83.38600000000001,166.55900000000003,55.077,167.294,120.834,165.582,66.032,165.00599999999997,111.469,172.736,69.708,171.763,189.442,167.555,206.731,176.72,100.155,181.31599999999997,73.632,178.56799999999998,108.978,180.998,195.517,178.81400000000002,212.521,175.62400000000002,120.074,176.38,230.266,190.78900000000002,87.012,184.46400000000003,214.421,183.388,209.37400000000002,191.875,213.812,190.58599999999998,3.0,217.0,111.162,33.699,236.455,31.986,122.695,34.005,92.098,55.79600000000001,203.928,56.595,90.818,47.547,206.03099999999998,67.462,91.08,64.563,108.631,76.145,119.37799999999999,74.668,91.154,76.781,217.90099999999998,75.178,105.90799999999999,69.638,79.837,67.273,124.13600000000001,150.539,111.243,106.595,192.625,151.455,89.915,110.352,111.986,142.325
83.25,333.0,,203.43900000000002,87.654,190.798,86.485,233.14,84.257,248.352,82.73700000000001,89.06299999999999,86.086,136.18,80.381,130.166,95.51299999999999,222.864,94.285,79.64,93.603,186.018,94.74799999999999,99.945,92.88,206.11700000000002,105.24700000000001,121.024,102.49600000000001,247.89,105.49700000000001,195.092,105.501,197.31,96.94,116.229,116.79899999999999,192.09799999999998,118.581,106.779,118.294,262.16900000000004,112.57,201.477,112.98,137.072,110.311,217.155,105.804,233.105,127.387,114.23,125.76899999999999,86.131,127.197,124.931,126.126,91.54299999999999,122.51799999999999,220.765,123.24799999999999,99.49700000000001,119.3,184.368,135.398,98.961,137.061,126.412,132.234,115.09,132.06799999999998,215.012,129.879,262.438,144.003,229.13,143.988,121.257,142.425,199.74900000000002,139.398,107.613,147.80200000000002,86.1,142.16299999999998,190.34599999999998,158.91,210.50799999999998,158.77100000000002,117.78399999999999,161.937,85.29899999999999,155.047,201.044,156.153,220.644,168.28,205.0,165.717,103.574,170.456,245.03400000000002,167.959,83.454,166.607,55.048,167.30599999999998,120.805,165.622,66.065,165.03599999999997,111.48899999999999,172.678,69.707,171.77599999999998,189.43900000000002,167.71099999999998,206.653,176.627,100.197,181.335,73.675,178.612,108.973,180.99400000000003,195.511,178.737,212.483,175.65200000000002,120.079,176.38,230.262,190.804,87.008,184.46200000000002,214.419,183.46,209.37900000000002,191.833,213.78900000000002,190.58900000000003,3.0,217.0,111.10799999999999,33.759,236.435,32.019,122.749,34.08,92.12200000000001,55.766999999999996,203.949,56.507,90.719,47.592,206.02200000000002,67.405,91.055,64.566,108.61,76.166,119.397,74.66199999999999,91.089,76.729,217.88,75.189,105.89,69.668,79.898,67.336,123.875,150.467,111.17,106.699,192.74099999999999,151.382,90.009,110.28299999999999,112.00399999999999,142.30700000000002
83.5,334.0,,203.36599999999999,87.54799999999999,190.90900000000002,86.449,233.14700000000002,84.265,248.38400000000001,82.699,89.057,86.07700000000001,136.175,80.357,130.18200000000002,95.515,222.83599999999998,94.228,79.605,93.559,185.983,94.742,100.01700000000001,92.855,206.085,105.21,120.98700000000001,102.525,247.88400000000001,105.486,195.107,105.46600000000001,197.377,96.89200000000001,116.24700000000001,116.73299999999999,192.06400000000002,118.598,106.76700000000001,118.318,262.224,112.714,201.498,112.977,137.036,110.381,217.08,105.764,233.107,127.397,114.21700000000001,125.822,86.12,127.19,124.936,126.08,91.537,122.51700000000001,220.743,123.24600000000001,99.45700000000001,119.25200000000001,184.33700000000002,135.424,98.906,136.974,126.486,132.262,115.085,132.02700000000002,215.021,129.842,262.42400000000004,143.98,229.141,143.955,121.322,142.486,199.78099999999998,139.36,107.60799999999999,147.833,86.04299999999999,142.151,190.295,158.869,210.442,158.72899999999998,117.84100000000001,161.991,85.25,155.126,201.065,156.179,220.737,168.225,204.99599999999998,165.704,103.631,170.36599999999999,245.047,167.945,83.476,166.611,55.085,167.33700000000002,,,66.047,165.03799999999998,111.455,172.738,69.721,171.774,189.43200000000002,167.662,206.99900000000002,176.605,100.15100000000001,181.326,73.631,178.608,108.97200000000001,180.985,195.5,178.709,212.46400000000003,175.644,120.10799999999999,176.386,230.268,190.762,86.969,184.43400000000003,214.392,183.365,209.44799999999998,191.833,213.882,190.61,3.0,217.0,111.04299999999999,33.88,236.433,32.028,122.79700000000001,33.976,92.15899999999999,55.766999999999996,203.926,56.43899999999999,90.794,47.698,206.03099999999998,67.42399999999999,90.99700000000001,64.532,108.56700000000001,76.223,119.40700000000001,74.664,91.103,76.774,217.875,75.132,105.92399999999999,69.669,79.881,67.378,124.12299999999999,150.542,111.124,106.73100000000001,192.747,151.407,90.00299999999999,110.228,111.956,142.333
83.75,335.0,,203.40900000000002,87.59700000000001,190.878,86.395,233.204,84.197,248.4,82.715,89.053,86.096,136.22299999999998,80.329,130.208,95.54799999999999,222.826,94.22,79.553,93.583,186.05,94.801,100.044,92.81200000000001,206.102,105.206,121.016,102.523,247.89700000000002,105.45299999999999,195.017,105.40799999999999,197.355,96.911,116.196,116.715,192.09599999999998,118.613,106.792,118.316,262.296,112.809,201.547,112.944,137.03799999999998,110.351,217.055,105.78299999999999,233.12900000000002,127.40299999999999,114.227,125.977,86.11,127.179,124.965,126.02600000000001,91.552,122.486,220.782,123.242,99.464,119.255,184.30900000000003,135.28799999999998,98.729,136.82,126.45100000000001,132.268,115.08200000000001,132.042,215.02599999999998,129.789,262.647,143.72299999999998,229.138,143.922,121.34,142.514,199.74,139.281,107.74799999999999,147.796,86.01700000000001,142.192,190.291,158.91299999999998,210.385,158.705,117.853,162.024,85.25299999999999,155.123,201.071,156.154,220.718,168.207,205.00099999999998,165.692,103.727,170.487,245.049,167.946,83.417,166.61,55.077,167.292,,,66.016,165.041,111.47200000000001,172.697,69.72800000000001,171.77200000000002,189.41099999999997,167.762,207.01,176.604,100.1,181.292,73.63,178.648,108.973,180.952,195.515,178.71200000000002,212.625,175.55900000000003,120.11,176.36599999999999,230.235,190.763,86.939,184.44799999999998,214.40900000000002,183.37900000000002,209.42,191.812,213.829,190.58700000000002,3.0,217.0,111.057,33.9,236.45,31.978,122.49700000000001,33.792,92.148,55.758,203.887,56.321999999999996,90.87799999999999,47.666000000000004,206.023,67.42399999999999,90.949,64.45,108.777,76.107,119.402,74.64,91.056,76.732,217.78099999999998,75.208,105.948,69.632,80.033,67.413,124.12200000000001,150.601,111.13799999999999,106.77600000000001,192.658,151.434,90.001,110.259,112.009,142.418
84.0,336.0,,203.333,87.624,190.833,86.417,233.292,84.155,248.425,82.76100000000001,89.02799999999999,86.124,136.238,80.264,130.209,95.63799999999999,222.793,94.25299999999999,79.52199999999999,93.556,185.97099999999998,94.823,100.05,92.822,206.097,105.204,121.038,102.509,247.928,105.435,195.025,105.345,197.55900000000003,96.678,116.21799999999999,116.795,192.112,118.63600000000001,106.82,118.32,262.212,112.74,201.59,112.941,137.03799999999998,110.38799999999999,217.14700000000002,105.571,233.141,127.40700000000001,114.25,125.993,86.124,127.15799999999999,125.01100000000001,126.039,91.53,122.475,220.783,123.21,99.436,119.292,184.27700000000002,135.141,98.789,136.781,126.429,132.295,115.064,131.936,215.00900000000001,129.83,262.661,143.596,229.13400000000001,143.97799999999998,121.31299999999999,142.539,199.753,139.33,107.749,147.783,86.046,142.189,190.334,158.941,210.41099999999997,158.697,117.861,162.084,85.288,155.091,201.11900000000003,156.192,220.639,168.252,204.99900000000002,165.669,103.779,170.468,245.065,167.976,83.432,166.601,55.105,167.299,,,66.018,165.071,111.488,172.739,69.712,171.753,189.392,167.78799999999998,206.938,176.646,100.234,181.399,73.628,178.66,108.96,180.925,195.507,178.703,212.65900000000002,175.567,120.096,176.33900000000003,230.24099999999999,190.753,86.92399999999999,184.419,214.40400000000002,183.32299999999998,209.68599999999998,191.72400000000002,213.81599999999997,190.562,3.0,217.0,111.09200000000001,33.859,236.42700000000002,31.991,123.005,33.946,92.162,55.773,203.84799999999998,56.299,90.92399999999999,47.723,206.03400000000002,67.403,90.98200000000001,64.398,108.678,76.21300000000001,119.413,74.615,91.06,76.774,217.84599999999998,75.187,105.946,69.639,80.094,67.472,124.141,150.7,111.141,106.771,192.695,151.36700000000002,90.053,110.208,111.944,142.395
84.25,337.0,,203.30700000000002,87.602,190.885,86.43299999999999,233.325,84.10600000000001,248.41299999999998,82.749,89.027,86.15799999999999,136.243,80.309,130.24,95.571,222.743,94.23100000000001,79.571,93.488,185.99900000000002,94.91799999999999,100.037,92.792,206.09400000000002,105.211,121.057,102.53,247.93099999999998,105.456,195.062,105.389,197.736,96.728,116.303,116.772,192.09599999999998,118.62,106.821,118.335,262.34,112.74700000000001,201.597,112.96700000000001,137.094,110.35700000000001,217.15,105.637,233.16099999999997,127.39299999999999,114.241,125.971,86.12,127.17200000000001,125.001,126.044,91.494,122.404,220.796,123.25399999999999,99.454,119.262,184.25599999999997,135.116,98.67299999999999,136.695,126.479,132.267,115.109,131.81799999999998,215.003,129.855,262.64799999999997,143.556,229.113,143.981,121.25399999999999,142.529,199.72099999999998,139.293,107.689,147.799,86.04,142.151,190.37599999999998,158.9,210.46200000000002,158.684,117.839,162.02100000000002,85.22399999999999,155.184,201.09599999999998,156.278,220.588,168.261,205.00799999999998,165.658,103.835,170.56400000000002,245.082,167.972,83.335,166.637,55.18,167.324,,,66.053,164.998,111.485,172.69400000000002,69.71300000000001,171.778,189.38,167.68099999999998,206.88299999999998,176.755,100.10700000000001,181.322,73.639,178.649,108.96600000000001,180.923,195.51,178.68900000000002,212.75599999999997,175.53400000000002,120.09700000000001,176.331,230.209,190.77900000000002,86.954,184.43400000000003,214.425,183.31599999999997,,,213.74599999999998,190.581,3.0,217.0,111.089,33.768,236.44799999999998,32.007,122.874,33.954,92.14299999999999,55.763999999999996,203.792,56.453,90.899,47.663000000000004,205.985,67.357,91.053,64.441,108.789,76.10600000000001,119.42399999999999,74.63,91.079,76.812,217.796,75.175,105.915,69.631,80.01,67.406,124.249,150.863,111.056,106.891,192.60299999999998,151.466,90.05799999999999,110.273,111.992,142.421
84.5,338.0,,203.33599999999998,87.40899999999999,190.829,86.42200000000001,233.29,84.18700000000001,248.429,82.774,89.009,86.149,136.181,80.316,130.203,95.524,222.74200000000002,94.249,79.569,93.51899999999999,186.024,94.851,100.038,92.84200000000001,206.08599999999998,105.229,121.072,102.523,247.965,105.455,195.01,105.338,197.729,96.65100000000001,116.29,116.811,192.06900000000002,118.571,106.82,118.35,262.432,112.70299999999999,201.576,112.98100000000001,137.105,110.34200000000001,217.076,105.68799999999999,233.15599999999998,127.431,114.24700000000001,125.96700000000001,86.12,127.17200000000001,125.02,126.07700000000001,91.542,122.405,220.87099999999998,123.36399999999999,99.41799999999999,119.30799999999999,184.308,135.036,98.745,136.722,126.48700000000001,132.29,115.111,131.795,215.042,129.856,262.749,143.715,229.115,144.047,121.229,142.22799999999998,199.752,139.251,107.73700000000001,147.813,86.046,142.128,190.229,158.877,210.46599999999998,158.655,117.833,162.035,85.21,155.108,201.146,156.285,220.64700000000002,168.243,205.013,165.658,103.79,170.601,245.09099999999998,167.97,83.374,166.65099999999998,55.129,167.343,,,66.07300000000001,164.96099999999998,111.494,172.695,69.697,171.78400000000002,189.408,167.68200000000002,206.857,176.49599999999998,100.09899999999999,181.261,73.646,178.65200000000002,108.976,180.93099999999998,195.52,178.672,212.956,175.435,120.088,176.326,230.17,190.726,86.956,184.41,214.415,183.265,,,213.793,190.63299999999998,3.0,217.0,111.04299999999999,33.738,236.481,32.043,122.765,33.989000000000004,92.145,55.747,203.851,56.66,90.787,47.618,205.946,67.325,91.029,64.374,109.01299999999999,75.875,119.428,74.62899999999999,91.04700000000001,76.789,217.91400000000002,75.047,105.90799999999999,69.695,80.07300000000001,67.433,124.34200000000001,151.04399999999998,111.1,106.859,192.628,151.507,90.1,110.292,112.02600000000001,142.47899999999998
84.75,339.0,,203.285,87.405,190.69299999999998,86.45700000000001,233.392,84.125,248.424,82.803,89.015,86.064,136.173,80.307,130.132,95.434,222.72799999999998,94.257,79.462,93.48100000000001,186.054,94.889,100.04299999999999,92.76100000000001,206.072,105.27,121.045,102.51899999999999,247.96400000000003,105.46,194.986,105.337,197.797,96.661,116.295,116.85600000000001,192.153,118.60600000000001,106.802,118.324,262.41200000000003,112.71,201.595,112.955,137.072,110.395,217.12599999999998,105.586,233.173,127.43299999999999,114.22,125.925,86.065,127.17299999999999,124.979,126.04700000000001,91.53299999999999,122.428,220.88099999999997,123.385,99.416,119.212,184.275,135.164,98.757,136.726,126.402,132.25799999999998,115.088,131.81,215.047,129.857,262.644,143.797,229.166,144.011,121.23200000000001,142.179,199.69299999999998,139.238,107.632,147.84799999999998,86.065,142.12,190.13299999999998,158.813,210.417,158.634,117.88600000000001,162.061,85.186,155.105,201.235,156.286,220.63099999999997,168.243,205.015,165.639,103.76100000000001,170.614,245.08700000000002,167.959,83.397,166.725,55.166000000000004,167.332,,,66.053,165.002,111.478,172.708,69.70100000000001,171.78799999999998,189.332,167.483,207.113,176.171,100.00399999999999,181.165,73.699,178.704,108.96799999999999,180.924,195.54,178.673,212.979,175.416,120.101,176.304,230.17,190.73,86.958,184.421,214.39,183.22099999999998,,,213.737,190.623,3.0,217.0,111.095,33.634,236.49900000000002,32.029,122.876,33.830999999999996,92.141,55.771,203.798,56.622,90.79,47.61600000000001,205.887,67.27199999999999,90.93,64.274,109.132,75.756,119.427,74.632,91.03399999999999,76.745,217.97299999999998,75.047,105.882,69.709,80.066,67.467,124.096,150.842,111.055,106.971,192.58,151.493,90.115,110.387,112.072,142.44299999999998
85.0,340.0,,203.33599999999998,87.50200000000001,190.585,86.45100000000001,233.291,84.199,248.459,82.787,89.02600000000001,86.01299999999999,136.171,80.361,130.132,95.351,222.732,94.266,79.502,93.494,185.957,94.852,100.01799999999999,92.786,206.067,105.27600000000001,121.05799999999999,102.478,247.968,105.448,194.995,105.295,197.658,96.669,116.287,116.89399999999999,192.192,118.59899999999999,106.811,118.34299999999999,262.41700000000003,112.611,201.52200000000002,113.01,137.10299999999998,110.421,217.12400000000002,105.626,233.192,127.46700000000001,114.251,125.98100000000001,86.084,127.167,125.005,125.977,91.48700000000001,122.406,220.815,123.367,99.37200000000001,119.186,184.317,135.02700000000002,98.928,136.79399999999998,126.354,132.244,115.073,131.785,215.06799999999998,129.83100000000002,262.625,143.874,229.153,143.925,121.228,142.105,199.675,139.231,107.699,147.868,86.04,142.136,190.074,158.811,210.40200000000002,158.634,117.906,162.009,85.256,155.018,201.275,156.306,220.61700000000002,168.28400000000002,205.021,165.623,103.742,170.688,245.077,167.968,83.336,166.84,55.123000000000005,167.357,120.85,165.56900000000002,66.069,164.983,111.515,172.705,69.712,171.815,189.343,167.63,206.78900000000002,176.372,99.969,181.15400000000002,73.752,178.731,108.956,180.949,195.516,178.635,212.938,175.498,120.07799999999999,176.27200000000002,230.206,190.734,87.00399999999999,184.421,214.377,183.218,209.41299999999998,191.76,213.812,190.615,3.0,217.0,111.07,33.805,236.44799999999998,32.044000000000004,122.74,33.711999999999996,92.135,55.78,203.767,56.571999999999996,90.675,47.577,205.854,67.208,90.95,64.275,108.48899999999999,76.133,119.404,74.607,91.057,76.792,217.923,74.99,105.868,69.678,79.918,67.19,124.071,150.83100000000002,111.01899999999999,107.02600000000001,192.62,151.515,90.105,110.331,112.00200000000001,142.429
85.25,341.0,,203.31799999999998,87.53299999999999,190.675,86.29899999999999,233.24400000000003,84.194,248.424,82.82799999999999,88.98700000000001,86.035,136.166,80.392,130.134,95.354,222.71599999999998,94.315,79.501,93.444,186.00599999999997,94.881,99.96,92.79899999999999,206.05700000000002,105.296,121.09899999999999,102.475,247.99200000000002,105.43,195.028,105.23899999999999,197.71400000000003,96.59299999999999,116.26100000000001,116.897,192.175,118.557,106.809,118.34200000000001,262.394,112.62200000000001,201.537,113.021,137.127,110.398,217.03900000000002,105.431,233.218,127.491,114.21700000000001,125.95200000000001,86.053,127.18,125.007,125.99600000000001,91.476,122.354,220.854,123.426,99.448,119.14,184.328,134.88,98.867,136.767,126.04,132.058,115.04299999999999,131.798,215.03900000000002,129.85399999999998,262.689,143.934,229.13099999999997,143.903,121.229,142.18,199.623,139.201,107.695,147.875,86.044,142.124,190.112,158.84,210.38400000000001,158.631,117.928,162.024,85.255,154.92,201.237,156.232,220.588,168.22,205.01,165.58700000000002,103.60600000000001,170.641,245.062,167.94400000000002,83.26899999999999,166.791,55.117,167.31599999999997,120.95,165.60299999999998,66.044,164.989,111.51,172.705,69.707,171.78099999999998,189.40599999999998,167.783,206.785,176.33,99.986,181.149,73.758,178.726,108.958,180.94099999999997,195.489,178.62400000000002,212.965,175.493,120.095,176.27,230.15099999999998,190.743,87.031,184.394,214.35299999999998,183.195,209.312,191.793,213.825,190.609,3.0,217.0,110.98200000000001,33.900999999999996,236.446,32.048,122.86,33.63,92.11,55.757,203.822,56.386,90.68,47.641999999999996,205.882,67.242,90.89200000000001,64.273,108.458,76.167,119.383,74.613,91.08200000000001,76.721,217.889,75.072,105.891,69.645,79.77,67.046,124.34100000000001,150.881,110.959,107.06,192.727,151.334,90.101,110.301,111.97200000000001,142.393
85.5,342.0,,203.357,87.50399999999999,190.58599999999998,86.195,233.27,84.20299999999999,248.417,82.742,89.01899999999999,86.00299999999999,136.188,80.422,130.161,95.429,222.718,94.306,79.469,93.462,185.985,94.869,99.95200000000001,92.77,206.03900000000002,105.289,121.059,102.516,247.98,105.417,195.05599999999998,105.171,197.82,96.71799999999999,116.243,116.891,192.19799999999998,118.56,106.81299999999999,118.324,262.611,112.758,201.548,112.986,137.139,110.443,217.03,105.294,233.218,127.48100000000001,114.23,125.98700000000001,86.04299999999999,127.145,125.00399999999999,125.98700000000001,91.45299999999999,122.376,220.93099999999998,123.51899999999999,99.456,119.204,184.271,134.82,98.833,136.749,126.01899999999999,132.07299999999998,114.999,131.783,215.03799999999998,129.82,262.861,143.94899999999998,229.143,143.93,121.26799999999999,142.306,199.639,139.304,107.785,147.869,86.061,142.143,190.155,158.877,210.38,158.586,117.885,161.985,85.275,154.918,201.19299999999998,156.184,220.59599999999998,168.22299999999998,205.033,165.583,103.662,170.68,245.077,167.922,83.337,166.812,55.118,167.296,120.944,165.592,66.055,165.018,111.527,172.699,69.68,171.731,189.37,168.00599999999997,206.99,176.25799999999998,99.988,181.135,73.767,178.703,108.949,180.95,195.487,178.613,213.13099999999997,175.40099999999998,120.086,176.25099999999998,230.155,190.765,87.03,184.389,214.388,183.165,209.489,191.734,213.81599999999997,190.59799999999998,3.0,217.0,111.015,34.03,236.449,32.025999999999996,122.70200000000001,33.419000000000004,92.12100000000001,55.753,203.832,56.368,90.647,47.614,205.91400000000002,67.232,90.875,64.289,108.525,76.069,119.391,74.605,91.029,76.704,217.946,75.016,105.87700000000001,69.71600000000001,79.792,66.90899999999999,124.587,151.078,111.022,107.021,192.708,151.389,90.04899999999999,110.286,111.852,142.365
85.75,343.0,,203.261,87.42299999999999,190.52200000000002,86.21799999999999,233.31900000000002,84.24700000000001,248.486,82.771,88.976,85.95299999999999,136.251,80.429,130.24,95.461,222.734,94.30799999999999,79.561,93.568,185.985,94.89,99.95299999999999,92.758,206.02200000000002,105.27600000000001,121.08200000000001,102.52,247.96599999999998,105.42399999999999,195.014,105.17299999999999,197.83700000000002,96.682,116.23899999999999,116.81299999999999,192.15200000000002,118.551,106.82,118.32600000000001,262.457,112.527,201.636,112.994,137.14700000000002,110.447,216.99400000000003,105.22399999999999,233.236,127.46799999999999,114.266,126.059,86.016,127.155,125.023,125.96,91.436,122.359,220.985,123.51100000000001,99.425,119.15100000000001,184.269,134.882,98.84,136.811,126.11399999999999,132.118,115.04899999999999,131.75,215.01,129.816,262.96,143.899,229.149,143.93200000000002,121.26299999999999,142.282,199.59400000000002,139.334,107.789,147.91,86.087,142.131,190.143,158.849,210.37900000000002,158.60299999999998,117.965,161.986,85.265,154.875,201.233,156.207,220.605,168.207,205.03400000000002,165.548,103.708,170.668,245.082,167.935,83.296,166.87400000000002,55.111000000000004,167.34,120.87799999999999,165.562,66.032,164.93099999999998,111.54299999999999,172.692,69.708,171.709,189.21400000000003,167.84400000000002,206.967,176.30200000000002,99.95299999999999,181.092,73.793,178.678,108.946,180.922,195.495,178.59799999999998,213.203,175.303,120.10700000000001,176.245,230.12599999999998,190.753,87.057,184.40599999999998,214.388,183.188,209.485,191.727,213.96200000000002,190.62900000000002,3.0,217.0,110.99,34.024,236.428,32.003,122.749,33.672,92.13,55.766999999999996,203.808,56.364,90.678,47.766999999999996,205.868,67.203,90.84100000000001,64.267,108.538,76.059,119.374,74.62100000000001,91.104,76.679,217.88099999999997,75.085,105.881,69.699,79.832,67.092,124.69,150.901,111.098,106.97,192.578,151.477,90.02600000000001,110.34700000000001,111.92299999999999,142.381
