TimesH,Frame,NoMissing,13,13,23,23,36,36,63,63,71,71,73,73,81,81,82,82,93,93,94,94,100,100,105,105,115,115,116,116,122,122,150,150,151,151,157,157,163,163,168,168,181,181,185,185,189,189,192,192,224,224,226,226,228,228,232,232,244,244,251,251,257,257,259,259,267,267,274,274,288,288,292,292,310,310,330,330,366,366,372,372,377,377,378,378,436,436,440,440,476,476,498,498,502,502,506,506,509,509,526,526,530,530,535,535,559,559,573,573,596,596,598,598,599,599,622,622,631,631,755,755,798,798,864,864
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
218.5,874.0,,94.787,76.827,123.195,76.368,126.001,89.60700000000001,259.471,97.36,94.676,93.285,208.042,108.264,113.73200000000001,107.04799999999999,222.37900000000002,103.49700000000001,122.06,116.52,263.676,115.663,218.146,110.41,88.235,126.632,183.262,116.135,202.393,116.149,191.791,134.213,106.29799999999999,153.373,243.032,157.94899999999998,208.632,148.654,262.866,147.751,56.621,165.578,223.891,169.91400000000002,245.797,170.928,71.495,169.748,96.86399999999999,170.31400000000002,226.46,178.479,112.249,173.139,120.98899999999999,175.78900000000002,213.047,175.94799999999998,189.907,188.112,244.136,187.637,100.772,179.808,110.12,179.921,196.752,179.33,239.21599999999998,35.681,115.28,34.728,214.207,191.641,95.83,48.205,97.02799999999999,65.839,218.88299999999998,90.199,182.72,141.946,90.20100000000001,158.101,206.452,168.954,91.227,99.556,232.06099999999998,189.513,250.502,194.547,101.0,109.96799999999999,109.29899999999999,118.59899999999999,237.896,107.427,210.577,158.28,202.09599999999998,129.773,222.24200000000002,126.736,88.087,182.136,109.319,145.922,118.645,127.415,203.4,91.37200000000001,224.752,96.28399999999999,37.114000000000004,150.433,206.245,59.806000000000004,230.715,143.07399999999998,135.429,99.415,203.46099999999998,81.473,236.167,166.426
218.75,875.0,,94.803,76.807,123.212,76.374,126.06,89.552,259.297,97.4,94.67299999999999,93.292,208.043,108.251,113.71700000000001,107.118,222.361,103.521,122.079,116.51299999999999,263.629,115.676,218.142,110.391,88.23299999999999,126.661,183.236,116.179,202.37599999999998,116.179,191.78900000000002,134.233,106.055,153.569,243.05,157.935,208.66099999999997,148.727,262.867,147.785,56.647,165.571,223.886,169.924,245.793,170.935,71.503,169.75799999999998,96.852,170.317,226.449,178.489,112.23899999999999,173.233,120.99799999999999,175.794,213.017,175.94400000000002,189.93200000000002,188.082,243.937,187.62,100.823,179.959,110.12799999999999,179.917,196.753,179.354,239.22299999999998,35.664,115.37899999999999,34.724000000000004,214.19099999999997,191.657,95.838,48.208999999999996,96.99600000000001,65.798,218.946,90.156,182.74900000000002,141.784,90.23200000000001,158.10399999999998,206.44099999999997,168.912,91.17200000000001,99.57799999999999,232.08,189.483,250.5,194.546,101.01100000000001,109.955,109.24700000000001,118.601,237.921,107.406,210.578,158.27700000000002,202.108,129.773,222.27599999999998,126.78200000000001,88.07600000000001,182.143,109.336,145.92600000000002,118.485,126.90799999999999,203.41299999999998,91.40799999999999,224.71099999999998,96.37100000000001,37.105,150.543,206.229,59.816,230.731,143.114,135.395,99.41799999999999,203.442,81.51899999999999,236.175,166.42
219.0,876.0,,94.789,76.821,123.206,76.372,126.125,89.49700000000001,259.29400000000004,97.34700000000001,94.677,93.292,207.984,108.161,113.675,107.09200000000001,222.338,103.522,122.01799999999999,116.42399999999999,263.546,115.667,218.127,110.36399999999999,88.235,126.667,183.201,116.264,202.34,116.214,191.799,134.196,105.97,153.75,243.02700000000002,157.968,208.65200000000002,148.737,262.83799999999997,147.812,56.646,165.575,223.893,169.92,245.78599999999997,170.93200000000002,71.498,169.785,96.865,170.304,226.451,178.485,112.2,173.33599999999998,120.964,175.798,213.062,175.925,189.88099999999997,188.08700000000002,244.168,187.614,100.786,179.945,110.12799999999999,179.926,196.739,179.364,239.22400000000002,35.677,115.464,34.733000000000004,214.19799999999998,191.673,95.823,48.233000000000004,97.022,65.743,218.9,90.23,182.71099999999998,141.871,90.21600000000001,158.143,206.435,168.93099999999998,91.186,99.57799999999999,232.03599999999997,189.50900000000001,250.503,194.554,101.021,109.94200000000001,109.177,118.555,237.922,107.41799999999999,210.58900000000003,158.279,202.11,129.79399999999998,222.352,126.82600000000001,88.083,182.127,109.375,145.907,118.62799999999999,127.367,203.43,91.37100000000001,224.72400000000002,96.404,37.036,150.524,206.21099999999998,59.787,230.734,143.126,135.469,99.404,203.41099999999997,81.507,236.185,166.38400000000001
219.25,877.0,,94.792,76.85300000000001,123.20100000000001,76.374,126.12700000000001,89.50399999999999,259.32,97.351,94.68,93.28200000000001,207.957,108.10799999999999,113.67200000000001,107.17200000000001,222.35299999999998,103.561,122.00399999999999,116.456,263.69,115.695,218.123,110.363,88.23100000000001,126.663,183.226,116.189,202.287,116.22200000000001,191.799,134.196,105.335,154.154,243.02,157.972,208.718,148.784,262.85200000000003,147.731,56.596000000000004,165.562,223.862,169.93900000000002,245.783,170.922,71.46300000000001,169.78,96.83,170.28400000000002,226.43900000000002,178.483,112.24799999999999,173.30900000000003,120.947,175.764,213.105,175.86700000000002,189.888,188.09099999999998,244.29,187.574,100.726,179.891,110.139,179.91,196.736,179.357,239.222,35.653,115.46,34.784,214.136,191.701,95.807,48.213,97.03,65.77199999999999,218.94299999999998,90.265,182.685,141.87,90.21,158.11,206.456,168.972,91.176,99.594,232.033,189.562,250.49599999999998,194.554,101.024,109.93,109.13799999999999,118.59100000000001,237.91299999999998,107.406,210.606,158.27,202.11900000000003,129.816,222.347,126.821,88.035,182.093,109.39200000000001,145.906,118.596,127.285,203.42,91.344,224.675,96.476,37.032,150.463,206.196,59.775,230.775,143.183,135.498,99.33,203.385,81.52,236.18,166.37400000000002
219.5,878.0,,94.736,76.898,123.214,76.37899999999999,126.133,89.512,259.253,97.27799999999999,94.689,93.29899999999999,207.94799999999998,108.169,113.69200000000001,107.155,222.33900000000003,103.596,122.00200000000001,116.476,263.491,115.74600000000001,218.127,110.37200000000001,88.18799999999999,126.637,183.21400000000003,116.176,202.295,116.21799999999999,191.822,134.194,105.245,154.248,243.03099999999998,157.985,208.702,148.784,262.834,147.781,56.617,165.55700000000002,223.872,169.947,245.795,170.923,71.46600000000001,169.753,96.851,170.24900000000002,226.435,178.49099999999999,112.27600000000001,173.3,120.916,175.778,213.15099999999998,175.9,189.88,188.047,244.422,187.513,100.719,179.923,110.131,179.903,196.735,179.34900000000002,239.222,35.648,115.429,34.718,214.17,191.672,95.85,48.263000000000005,97.039,65.771,218.892,90.255,182.701,141.799,90.23100000000001,158.095,206.44,168.954,91.152,99.601,232.019,189.554,250.50400000000002,194.567,101.014,109.958,109.152,118.59899999999999,237.90599999999998,107.391,210.612,158.329,202.12,129.809,222.37400000000002,126.816,88.022,182.122,109.454,145.899,118.596,127.26899999999999,203.52599999999998,91.266,224.65900000000002,96.53,37.015,150.438,206.19,59.771,230.864,143.29399999999998,135.547,99.36200000000001,203.37900000000002,81.542,236.153,166.37599999999998
219.75,879.0,,94.757,76.902,123.226,76.373,126.17399999999999,89.51799999999999,259.11400000000003,97.345,94.675,93.311,207.959,108.225,113.639,107.245,222.332,103.594,121.99,116.427,263.547,115.771,218.132,110.396,88.184,126.625,183.15599999999998,116.03,202.285,116.212,191.822,134.20600000000002,105.291,154.195,243.045,157.991,208.679,148.77,262.858,147.77100000000002,56.648,165.58700000000002,223.873,169.951,245.795,170.91099999999997,71.472,169.708,96.85799999999999,170.22099999999998,226.417,178.483,112.33200000000001,173.359,120.88,175.815,213.173,175.864,189.88299999999998,188.06799999999998,244.14,187.581,100.758,179.905,110.12200000000001,179.886,196.734,179.37400000000002,239.234,35.635,115.445,34.709,214.24,191.646,95.837,48.28,97.045,65.797,218.878,90.219,182.66,141.97299999999998,90.245,158.143,206.433,168.916,91.141,99.664,232.06799999999998,189.549,250.516,194.542,101.009,109.934,109.109,118.59899999999999,237.895,107.369,210.611,158.295,202.108,129.78,222.39700000000002,126.863,87.985,182.08,109.459,145.889,118.59,127.41,203.60299999999998,91.178,224.72299999999998,96.43,37.077,150.452,206.197,59.794,230.82299999999998,143.256,135.625,99.294,203.36599999999999,81.531,236.149,166.328
220.0,880.0,,94.72200000000001,76.913,123.211,76.387,126.21,89.491,259.079,97.398,94.667,93.306,207.93900000000002,108.221,113.65299999999999,107.31,222.321,103.60600000000001,122.00399999999999,116.40100000000001,263.628,115.764,218.13099999999997,110.369,88.20100000000001,126.63799999999999,183.234,115.96700000000001,202.27900000000002,116.236,191.824,134.23,105.178,154.28,243.053,158.034,208.64700000000002,148.713,262.893,147.721,56.648999999999994,165.585,223.872,169.94,245.79,170.908,71.469,169.66299999999998,96.868,170.201,226.41299999999998,178.481,112.34,173.27200000000002,120.831,175.829,213.138,175.894,189.83900000000003,188.03400000000002,244.128,187.56099999999998,100.789,179.93900000000002,110.11399999999999,179.888,196.74599999999998,179.35299999999998,239.248,35.641999999999996,115.476,34.715,214.362,191.58700000000002,95.87799999999999,48.31100000000001,96.94200000000001,65.843,218.87,90.20200000000001,182.71200000000002,141.981,90.208,158.107,206.44,168.865,91.133,99.65799999999999,232.171,189.49400000000003,250.525,194.548,101.006,109.897,109.132,118.585,237.899,107.35600000000001,210.653,158.3,202.107,129.80200000000002,222.356,126.866,87.99600000000001,182.107,109.455,145.863,118.59200000000001,127.45100000000001,203.638,91.2,224.726,96.419,37.075,150.43,206.166,59.805,230.94299999999998,143.394,135.562,99.331,203.385,81.558,236.143,166.34599999999998
220.25,881.0,,94.723,76.914,123.236,76.414,126.223,89.491,259.07,97.318,94.66,93.301,207.91299999999998,108.223,113.648,107.365,222.334,103.617,122.029,116.39200000000001,263.577,115.805,218.13400000000001,110.34899999999999,88.186,126.64299999999999,183.16099999999997,115.93299999999999,202.25400000000002,116.26100000000001,191.822,134.226,105.154,154.284,243.051,158.08,208.71599999999998,148.763,262.795,147.732,56.611000000000004,165.574,223.852,169.952,245.798,170.896,71.479,169.66299999999998,96.86200000000001,170.208,226.38299999999998,178.456,112.334,173.36900000000003,120.80799999999999,175.832,213.13099999999997,175.891,189.893,188.045,244.13099999999997,187.567,100.791,179.919,110.118,179.891,196.734,179.388,239.261,35.647,115.51,34.603,214.33900000000003,191.6,95.90100000000001,48.295,96.95,65.843,218.84,90.25200000000001,182.69,142.077,90.22,158.07,206.418,168.872,91.09899999999999,99.65700000000001,232.12,189.512,250.519,194.558,101.012,109.917,109.155,118.57,237.892,107.307,210.606,158.245,202.108,129.793,222.342,126.845,88.01100000000001,182.15099999999998,109.415,145.879,118.70700000000001,127.59299999999999,203.57299999999998,91.197,224.74099999999999,96.429,37.018,150.356,206.166,59.806999999999995,230.984,143.44,135.496,99.309,203.395,81.541,236.16299999999998,166.37099999999998
220.5,882.0,,94.70100000000001,76.915,123.23899999999999,76.45100000000001,126.229,89.524,259.01599999999996,97.355,94.656,93.265,207.924,108.197,113.712,107.39200000000001,222.32299999999998,103.60799999999999,122.012,116.34299999999999,263.57,115.742,218.127,110.354,88.191,126.632,183.215,115.91,202.273,116.26700000000001,191.81099999999998,134.246,105.198,154.195,243.063,158.075,208.80700000000002,148.781,262.77099999999996,147.741,56.606,165.56400000000002,223.873,169.94400000000002,245.791,170.882,71.48100000000001,169.679,96.863,170.22,226.391,178.455,112.3,173.31,120.82799999999999,175.86599999999999,213.08599999999998,175.91099999999997,189.873,187.977,244.00599999999997,187.58599999999998,100.714,179.92,110.12200000000001,179.88400000000001,196.68400000000003,179.39700000000002,239.271,35.634,115.485,34.5,214.334,191.63400000000001,95.91799999999999,48.23,96.92200000000001,65.869,218.80200000000002,90.302,182.642,142.063,90.209,158.015,206.415,168.888,91.124,99.652,232.19799999999998,189.49400000000003,250.505,194.535,101.02600000000001,109.92399999999999,109.16799999999999,118.59200000000001,237.86700000000002,107.289,210.588,158.234,202.142,129.78799999999998,222.347,126.823,88.04299999999999,182.137,109.44200000000001,145.881,118.694,127.613,203.59599999999998,91.219,224.702,96.495,37.009,150.369,206.172,59.831,231.017,143.44299999999998,135.565,99.33,203.405,81.531,236.139,166.37
220.75,883.0,,94.68799999999999,76.932,123.23,76.441,126.285,89.484,259.08,97.35,94.65100000000001,93.25,207.93099999999998,108.21799999999999,113.725,107.413,222.31799999999998,103.613,122.008,116.29,263.663,115.727,218.12400000000002,110.346,88.17,126.63600000000001,183.195,115.895,202.278,116.25399999999999,191.825,134.24200000000002,105.175,154.15,243.071,158.082,208.81,148.625,262.731,147.761,56.57,165.565,223.87099999999998,169.953,245.793,170.898,71.498,169.69099999999997,96.855,170.234,226.37400000000002,178.429,112.314,173.21200000000002,120.851,175.864,213.10299999999998,175.93599999999998,189.83700000000002,187.92700000000002,244.016,187.608,100.801,179.916,110.12100000000001,179.885,196.65200000000002,179.447,239.264,35.637,115.546,34.534,214.38400000000001,191.6,95.926,48.208,96.97,65.852,218.782,90.333,182.65,142.14700000000002,90.221,158.001,206.438,168.912,91.124,99.61399999999999,232.112,189.52,250.515,194.513,101.01100000000001,109.959,109.164,118.594,237.886,107.27600000000001,210.57,158.289,202.145,129.781,222.40599999999998,126.946,88.01,182.10299999999998,109.479,145.886,118.70299999999999,127.67,203.53900000000002,91.286,224.62400000000002,96.663,36.993,150.401,206.158,59.836000000000006,231.037,143.434,135.554,99.304,203.385,81.513,236.145,166.41
221.0,884.0,,94.675,76.947,123.228,76.41199999999999,126.34299999999999,89.48299999999999,259.05,97.32700000000001,94.65,93.25299999999999,207.888,108.17299999999999,113.729,107.385,222.328,103.59200000000001,122.008,116.285,263.712,115.729,218.114,110.334,88.19,126.624,183.25099999999998,115.791,202.25799999999998,116.26,191.825,134.241,105.147,154.2,243.08900000000003,158.085,208.81400000000002,148.704,262.71299999999997,147.82299999999998,56.549,165.55900000000003,223.86900000000003,169.953,245.797,170.91099999999997,71.521,169.697,96.861,170.21,226.37099999999998,178.437,112.275,173.30900000000003,120.898,175.87,213.062,175.93,189.782,187.856,243.926,187.59799999999998,100.82700000000001,179.905,110.116,179.878,196.642,179.43599999999998,239.261,35.63,115.618,34.565,214.38400000000001,191.554,95.916,48.141000000000005,97.03299999999999,65.833,218.766,90.427,182.68099999999998,142.14700000000002,90.211,157.983,206.421,168.918,91.17,99.619,232.101,189.52200000000002,250.51,194.49900000000002,101.014,109.929,109.179,118.555,237.87,107.27,210.635,158.317,202.16,129.783,222.34599999999998,126.904,88.029,182.123,109.524,145.92700000000002,118.685,127.64200000000001,203.53099999999998,91.26799999999999,224.65900000000002,96.726,36.96,150.46200000000002,206.132,59.806000000000004,231.049,143.498,135.59,99.319,203.35299999999998,81.498,236.14,166.43400000000003
221.25,885.0,,94.67399999999999,76.98,123.185,76.41,126.35600000000001,89.429,258.983,97.32700000000001,94.647,93.265,207.865,108.15299999999999,113.59200000000001,107.296,222.324,103.59899999999999,121.976,116.273,263.70599999999996,115.73700000000001,218.11700000000002,110.325,88.184,126.624,183.313,115.741,202.21200000000002,116.255,191.824,134.227,105.117,154.188,243.081,158.089,208.82,148.657,262.664,147.789,56.501000000000005,165.553,223.87,169.96099999999998,245.804,170.92,71.508,169.64,96.86399999999999,170.173,226.359,178.43099999999998,112.34100000000001,173.074,120.899,175.888,213.03,175.888,189.774,187.86599999999999,243.845,187.56599999999997,100.804,179.899,110.12299999999999,179.894,196.595,179.456,239.24099999999999,35.632,115.647,34.591,214.37099999999998,191.537,95.85,48.095,97.02799999999999,65.835,218.778,90.47,182.703,142.09799999999998,90.223,157.968,206.398,168.90400000000002,91.20100000000001,99.64200000000001,232.105,189.544,250.51,194.50099999999998,100.95200000000001,109.92399999999999,109.208,118.566,237.84099999999998,107.296,210.644,158.31799999999998,202.165,129.78799999999998,222.386,126.941,88.009,182.113,109.476,145.904,118.62,127.514,203.615,91.243,224.595,96.762,36.891999999999996,150.422,206.102,59.768,231.093,143.561,135.615,99.361,203.33900000000003,81.503,236.13099999999997,166.419
221.5,886.0,,94.69200000000001,76.955,123.198,76.40100000000001,126.37,89.427,259.074,97.348,94.65100000000001,93.26799999999999,207.822,108.094,113.704,107.324,222.325,103.59899999999999,121.961,116.244,263.63,115.665,218.114,110.336,88.185,126.62299999999999,183.332,115.71799999999999,202.17,116.28399999999999,191.80200000000002,134.21,105.066,154.254,243.09099999999998,158.091,208.895,148.66299999999998,262.621,147.733,56.53,165.551,223.87400000000002,169.975,245.796,170.91099999999997,71.53399999999999,169.71900000000002,96.87700000000001,170.196,226.34799999999998,178.412,112.325,173.18200000000002,120.935,175.88099999999997,213.109,175.915,189.748,187.82,243.64700000000002,187.55599999999998,100.76899999999999,179.88299999999998,110.13600000000001,179.88400000000001,196.61900000000003,179.43,239.25799999999998,35.619,115.584,34.506,214.328,191.53599999999997,95.86,48.083,97.044,65.842,218.81,90.499,182.752,141.964,90.242,157.94899999999998,206.392,168.898,91.214,99.63600000000001,232.05700000000002,189.575,250.543,194.49599999999998,100.946,109.926,109.274,118.493,237.81599999999997,107.285,210.607,158.29399999999998,202.16400000000002,129.785,222.393,126.979,88.046,182.12400000000002,109.516,145.895,118.65100000000001,127.538,203.64700000000002,91.29,224.627,96.765,36.811,150.414,206.105,59.793,231.077,143.482,135.643,99.3,203.322,81.506,236.12900000000002,166.43099999999998
221.75,887.0,,94.694,76.967,123.20200000000001,76.416,126.38,89.363,258.993,97.37700000000001,94.648,93.273,207.834,108.095,113.78399999999999,107.29899999999999,222.342,103.61,121.961,116.27600000000001,263.665,115.727,218.114,110.32600000000001,88.18299999999999,126.595,183.352,115.73200000000001,202.188,116.281,191.82,134.215,104.986,154.34,243.079,158.096,208.894,148.62,262.552,147.787,56.50899999999999,165.544,223.86,169.987,245.797,170.903,71.55,169.71900000000002,96.88799999999999,170.187,226.335,178.399,112.344,173.352,120.889,175.889,213.03799999999998,175.912,189.72299999999998,187.82,243.666,187.543,100.876,179.872,110.131,179.88,196.59599999999998,179.43099999999998,239.253,35.646,115.495,34.563,214.359,191.49,95.875,48.07899999999999,97.03,65.815,218.78599999999997,90.473,182.731,142.077,90.195,157.898,206.39,168.91099999999997,91.165,99.618,232.06,189.572,250.55,194.486,100.92399999999999,109.93799999999999,109.25299999999999,118.48700000000001,237.81599999999997,107.28,210.63400000000001,158.276,202.162,129.762,222.378,126.88799999999999,88.036,182.107,109.56,145.872,118.74,127.671,203.62599999999998,91.40799999999999,224.642,96.84100000000001,36.848,150.39,206.11599999999999,59.771,231.048,143.534,135.72799999999998,99.325,203.31900000000002,81.514,236.12599999999998,166.42700000000002
222.0,888.0,,94.693,76.969,123.19200000000001,76.408,126.359,89.315,258.966,97.47,94.65299999999999,93.279,207.78599999999997,108.116,113.78299999999999,107.32700000000001,222.34900000000002,103.62899999999999,121.96799999999999,116.37100000000001,263.689,115.70299999999999,218.113,110.324,88.179,126.58,183.313,115.87,202.23,116.28399999999999,191.81900000000002,134.204,104.95200000000001,154.387,243.08900000000003,158.105,208.822,148.704,262.557,147.77,56.51,165.56099999999998,223.842,169.99599999999998,245.804,170.893,71.535,169.668,96.87,170.222,226.33,178.37599999999998,112.34700000000001,173.315,120.896,175.87900000000002,213.044,175.94799999999998,189.66299999999998,187.72,243.593,187.56599999999997,100.929,179.984,110.134,179.885,196.623,179.44,239.271,35.694,115.486,34.634,214.377,191.50799999999998,95.899,48.07899999999999,97.031,65.793,218.96,90.537,182.726,142.086,90.177,157.855,206.372,168.929,91.166,99.656,232.05900000000003,189.605,250.56599999999997,194.519,100.9,109.92299999999999,109.213,118.51299999999999,237.821,107.279,210.63,158.281,202.17,129.77100000000002,222.42,126.925,88.04,182.11,109.537,145.861,118.81,127.766,203.618,91.399,224.632,96.9,36.743,150.373,206.12099999999998,59.802,231.085,143.501,135.733,99.235,203.322,81.523,236.112,166.46900000000002
222.25,889.0,,94.704,77.008,123.179,76.414,126.345,89.30799999999999,258.966,97.56200000000001,94.65700000000001,93.272,207.757,108.124,113.821,107.35600000000001,222.34799999999998,103.64299999999999,121.945,116.333,263.587,115.777,218.112,110.307,88.20100000000001,126.56200000000001,183.299,115.9,202.25400000000002,116.296,191.804,134.215,104.837,154.505,243.1,158.094,208.873,148.613,262.49,147.778,56.516000000000005,165.572,223.84900000000002,169.995,245.80599999999998,170.887,71.55,169.657,96.87700000000001,170.18099999999998,226.305,178.36900000000003,112.292,173.56900000000002,120.88600000000001,175.903,213.041,175.963,189.665,187.687,243.63099999999997,187.542,100.962,180.00599999999997,110.13600000000001,179.891,196.62400000000002,179.493,239.245,35.713,115.49700000000001,34.564,214.42,191.468,95.87799999999999,48.051,97.02799999999999,65.78399999999999,218.935,90.61200000000001,182.729,142.084,90.164,157.874,206.38299999999998,168.88400000000001,91.162,99.64,232.111,189.59799999999998,250.537,194.49599999999998,100.93299999999999,109.90299999999999,109.228,118.536,237.795,107.273,210.632,158.31,202.168,129.776,222.419,126.85799999999999,88.07799999999999,182.08599999999998,109.564,145.869,118.825,127.86200000000001,203.541,91.309,224.642,96.975,36.903,150.339,206.1,59.75,231.09400000000002,143.561,135.713,99.27799999999999,203.303,81.553,236.113,166.477
222.5,890.0,,94.73700000000001,77.035,123.198,76.42,126.34200000000001,89.21700000000001,259.093,97.615,94.655,93.289,207.775,108.15299999999999,113.803,107.28200000000001,222.359,103.62299999999999,121.902,116.363,263.69,115.851,218.106,110.29299999999999,88.175,126.588,183.22,115.904,202.25099999999998,116.255,191.804,134.24,104.72399999999999,154.53,243.128,158.09,208.855,148.59799999999998,262.57599999999996,147.82,56.541000000000004,165.543,223.856,170.00799999999998,245.808,170.882,71.553,169.674,96.866,170.2,226.301,178.357,112.335,173.50400000000002,120.895,175.905,213.042,175.967,189.72099999999998,187.707,243.49200000000002,187.481,100.96,179.993,110.125,179.87900000000002,196.612,179.50900000000001,239.243,35.781,115.598,34.48,214.391,191.518,95.866,48.045,97.083,65.757,218.92,90.63,182.757,142.178,90.12200000000001,157.858,206.365,168.87599999999998,91.167,99.64399999999999,232.12599999999998,189.63299999999998,250.533,194.493,100.954,109.899,109.2,118.54299999999999,237.762,107.25299999999999,210.69299999999998,158.311,202.18099999999998,129.775,222.43400000000003,126.954,88.09700000000001,182.077,109.56700000000001,145.885,118.786,127.76,203.533,91.375,224.65900000000002,96.794,36.935,150.361,206.101,59.736999999999995,231.132,143.645,135.69799999999998,99.281,203.28099999999998,81.535,236.104,166.503
222.75,891.0,,94.73299999999999,77.05199999999999,123.199,76.441,126.34100000000001,89.139,259.043,97.54799999999999,94.65799999999999,93.31,207.78799999999998,108.12200000000001,113.76299999999999,107.304,222.365,103.604,121.902,116.37799999999999,263.66700000000003,115.965,218.111,110.29299999999999,88.169,126.59100000000001,183.21900000000002,115.868,202.295,116.291,191.824,134.24200000000002,104.771,154.558,243.128,158.109,208.868,148.61,262.556,147.804,56.538999999999994,165.549,223.858,170.011,245.81599999999997,170.886,71.566,169.71400000000003,96.86200000000001,170.199,226.293,178.36599999999999,112.333,173.485,120.86399999999999,175.90099999999998,213.044,175.989,189.68099999999998,187.632,243.537,187.503,100.978,179.97099999999998,110.137,179.87,196.65400000000002,179.46400000000003,239.245,35.756,115.575,34.52,214.308,191.484,95.84200000000001,48.021,97.116,65.811,218.87900000000002,90.665,182.769,142.109,90.119,157.87,206.36700000000002,168.822,91.161,99.723,232.13299999999998,189.635,250.578,194.52,100.96799999999999,109.932,109.19200000000001,118.53200000000001,237.75900000000001,107.23299999999999,210.68400000000003,158.339,202.18200000000002,129.779,222.46,127.109,88.149,182.072,109.58,145.88299999999998,118.792,127.79,203.515,91.42200000000001,224.582,96.84899999999999,37.05,150.431,206.08900000000003,59.765,231.18,143.707,135.657,99.359,203.25900000000001,81.535,236.111,166.498
223.0,892.0,,94.74,77.08,123.186,76.446,126.395,89.131,259.07,97.41799999999999,94.654,93.304,207.774,108.081,113.735,107.37100000000001,222.368,103.637,121.887,116.303,263.69599999999997,115.965,218.106,110.26299999999999,88.166,126.57700000000001,183.236,115.84,202.25099999999998,116.29799999999999,191.857,134.289,104.834,154.493,243.118,158.102,208.84,148.57399999999998,262.49,147.726,56.548,165.53799999999998,223.86,170.024,245.82,170.887,71.531,169.7,96.848,170.185,226.27,178.377,112.31700000000001,173.472,120.88,175.912,212.942,175.97799999999998,189.571,187.577,243.489,187.476,100.969,179.986,110.131,179.87099999999998,196.648,179.449,239.213,35.757,115.587,34.479,214.25599999999997,191.50599999999997,95.801,48.026,97.105,65.87,218.898,90.76299999999999,182.72299999999998,142.136,90.12299999999999,157.87,206.37599999999998,168.799,91.145,99.704,232.149,189.65599999999998,250.59799999999998,194.49,101.01,109.91799999999999,109.189,118.55,237.765,107.234,210.713,158.39,202.18400000000003,129.77700000000002,222.421,127.06700000000001,88.164,182.085,109.565,145.899,118.777,127.749,203.502,91.34899999999999,224.55900000000003,96.863,37.158,150.429,206.06900000000002,59.769,231.25099999999998,143.914,135.653,99.39299999999999,203.24400000000003,81.54899999999999,236.132,166.482
223.25,893.0,,94.755,77.078,123.186,76.431,126.37799999999999,89.073,258.971,97.476,94.662,93.29700000000001,207.77900000000002,108.101,113.803,107.421,222.356,103.646,121.861,116.27600000000001,263.813,115.80799999999999,218.1,110.26,88.191,126.54799999999999,183.18400000000003,115.85,202.21400000000003,116.314,191.832,134.29399999999998,104.84,154.438,243.132,158.119,208.81400000000002,148.571,262.608,147.74200000000002,56.528,165.523,223.84400000000002,170.025,245.834,170.87,71.542,169.722,96.867,170.175,226.287,178.355,112.324,173.44,120.836,175.93400000000003,212.928,175.92700000000002,189.551,187.528,243.356,187.521,100.963,179.90599999999998,110.11399999999999,179.865,196.642,179.447,239.187,35.745,115.691,34.407,214.274,191.486,95.79799999999999,48.048,97.118,65.88600000000001,219.033,90.729,182.709,142.275,90.131,157.905,206.37599999999998,168.753,91.194,99.72,232.13400000000001,189.658,250.642,194.502,100.95700000000001,109.943,109.211,118.574,237.787,107.26700000000001,210.688,158.398,202.16099999999997,129.763,222.476,127.105,88.221,182.07,109.56200000000001,145.877,118.764,127.712,203.521,91.431,224.548,96.93799999999999,37.177,150.405,206.09099999999998,59.76,231.26,143.783,135.654,99.345,203.23,81.562,236.09599999999998,166.50599999999997
