TimesH,Frame,NoMissing,11,11,45,45,52,52,54,54,55,55,57,57,66,66,81,81,82,82,83,83,94,94,98,98,103,103,104,104,105,105,106,106,107,107,116,116,126,126,130,130,140,140,148,148,149,149,152,152,154,154,157,157,158,158,159,159,166,166,171,171,173,173,188,188,194,194,195,195,198,198,209,209,210,210,212,212,219,219,222,222,224,224,227,227,228,228,230,230,238,238,241,241,245,245,246,246,251,251,257,257,258,258,261,261,263,263,266,266,267,267,269,269,286,286,288,288,291,291,292,292,297,297,298,298,304,304,306,306,318,318,321,321,322,322,324,324,326,326,329,329,333,333,336,336,341,341,347,347,350,350,356,356,361,361,362,362,368,368,373,373,376,376,400,400,416,416,444,444,449,449,451,451,453,453,457,457,537,537,538,538,611,611,682,682,800,800,888,888,896,896,974,974
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
89.75,359.0,,93.07,47.983000000000004,215.729,68.128,119.405,67.274,59.371,70.80199999999999,110.815,72.04,81.676,70.34100000000001,73.259,72.55,77.54,79.507,106.64200000000001,80.757,111.32700000000001,82.242,236.708,84.042,101.887,84.43700000000001,115.979,89.689,58.13,88.324,85.565,85.95700000000001,202.27900000000002,88.595,128.934,89.17399999999999,79.925,93.40299999999999,229.671,95.745,129.674,96.29299999999999,210.046,101.824,80.263,104.735,197.40099999999998,104.9,248.21,105.31700000000001,87.145,105.948,92.96600000000001,106.111,113.117,107.679,127.23299999999999,107.6,133.185,109.285,190.025,113.757,243.513,112.98299999999999,187.49,120.13799999999999,101.18,119.758,205.2,122.92,117.84,121.068,237.178,127.617,246.3,125.61399999999999,195.584,125.507,135.701,130.055,208.25,131.472,86.52799999999999,133.192,178.80200000000002,129.963,218.41099999999997,133.834,195.553,133.901,69.673,138.157,238.783,142.776,119.31200000000001,138.59799999999998,131.92600000000002,140.23,97.86,142.41899999999998,111.735,144.227,135.806,145.91,196.898,145.35399999999998,220.954,146.628,76.37899999999999,149.798,127.37200000000001,148.069,106.236,149.886,93.624,156.347,114.462,154.017,80.92,161.74200000000002,240.89,161.216,88.12200000000001,159.757,121.042,159.77,104.02600000000001,163.086,196.236,159.46200000000002,251.062,170.859,102.455,169.81799999999998,112.921,169.731,201.798,170.66099999999997,82.68,169.93599999999998,72.583,172.727,120.834,174.59799999999998,239.90400000000002,176.16099999999997,251.947,180.36599999999999,203.22099999999998,179.21599999999998,86.507,181.44400000000002,95.014,183.74900000000002,188.10299999999998,185.793,240.452,187.142,225.775,186.179,85.86200000000001,189.22299999999998,106.12299999999999,193.398,2.0,216.0,96.12799999999999,12.635,106.369,31.840999999999998,62.711999999999996,34.347,205.87,34.281,78.63600000000001,31.965999999999998,102.8,40.61,218.081,167.49,255.503,185.5,183.52900000000002,110.581,128.658,79.899,191.89,152.561,84.985,151.988,121.00399999999999,112.56700000000001,233.102,153.299
90.0,360.0,,93.014,47.938,215.533,68.075,119.26700000000001,67.36399999999999,59.354,70.79899999999999,110.785,72.117,81.84899999999999,70.41,73.362,72.256,77.584,79.494,106.523,80.493,111.198,82.275,236.68900000000002,84.098,101.84899999999999,84.318,115.99799999999999,89.708,58.125,88.25,85.524,85.943,202.305,88.589,128.985,89.19,79.953,93.414,229.678,95.766,129.516,96.387,209.891,101.73,80.339,104.706,197.46200000000002,104.824,248.18599999999998,105.33200000000001,87.15899999999999,105.939,92.96799999999999,106.243,113.135,107.664,127.236,107.666,133.251,109.37799999999999,190.02700000000002,113.792,243.642,112.93700000000001,187.481,120.20100000000001,101.139,119.785,205.21900000000002,122.89200000000001,117.835,121.079,237.188,127.661,246.293,125.61200000000001,195.55900000000003,125.462,135.766,130.016,208.263,131.46200000000002,86.54799999999999,133.173,178.78799999999998,129.975,218.378,133.813,195.55200000000002,134.033,69.65,138.12,238.60299999999998,142.694,119.363,138.562,131.92700000000002,140.187,97.814,142.372,111.684,144.22799999999998,135.782,145.923,196.899,145.188,220.957,146.607,76.423,149.763,127.344,148.037,106.19,149.947,93.632,156.35399999999998,114.55,154.047,80.933,161.71,240.90200000000002,161.244,88.11399999999999,159.75799999999998,121.037,159.775,104.054,163.14,196.32,159.459,251.025,170.81400000000002,102.355,169.795,112.87899999999999,169.761,201.77,170.62099999999998,82.678,169.977,72.578,172.727,120.831,174.592,239.924,176.138,252.112,180.30900000000003,203.176,179.45,86.48,181.407,95.113,183.743,188.137,185.732,240.59400000000002,186.928,225.77700000000002,186.172,85.729,189.05599999999998,106.18799999999999,193.35299999999998,2.0,216.0,96.12799999999999,12.622,106.24700000000001,31.729,62.851000000000006,34.422,205.75,34.135999999999996,78.671,31.968000000000004,102.83,40.554,217.96400000000003,167.477,255.52900000000002,185.632,183.512,110.583,128.704,79.891,191.801,152.503,84.925,151.95,120.986,112.545,233.15900000000002,153.357
90.25,361.0,,93.01899999999999,48.036,215.851,68.292,119.214,67.411,59.352,70.792,110.74,72.146,81.913,70.55199999999999,73.291,72.26899999999999,77.531,79.454,106.633,80.455,111.194,82.262,236.675,84.096,101.851,84.266,115.959,89.62,58.151,88.215,85.544,85.948,202.298,88.539,129.03,89.228,79.92699999999999,93.42,229.74900000000002,95.74799999999999,129.531,96.238,209.894,101.802,80.365,104.73,197.429,104.851,248.2,105.3,87.15,105.90100000000001,92.973,106.26899999999999,113.17299999999999,107.64,127.21600000000001,107.396,133.233,109.27799999999999,190.041,113.829,243.58700000000002,112.919,187.449,120.29,101.15700000000001,119.803,205.21599999999998,122.921,117.844,121.079,237.342,127.848,246.196,125.58200000000001,195.613,125.49,135.776,129.97299999999998,208.255,131.452,86.681,133.207,178.745,129.969,218.386,133.861,195.56099999999998,133.959,69.695,138.162,238.77200000000002,142.731,119.229,138.559,131.947,140.19799999999998,97.851,142.372,111.69,144.244,135.864,145.961,196.894,145.17,220.979,146.64700000000002,76.40100000000001,149.84799999999998,127.402,148.025,106.271,149.911,93.60600000000001,156.4,114.539,154.028,80.98100000000001,161.634,240.863,161.238,88.11399999999999,159.75799999999998,121.065,159.838,104.036,163.106,196.43,159.191,251.067,170.868,102.36399999999999,169.801,112.90299999999999,169.74200000000002,201.76,170.69299999999998,82.59899999999999,170.003,72.765,172.782,120.836,174.56599999999997,239.886,176.12099999999998,252.14700000000002,180.393,203.227,179.42,86.587,181.487,95.061,183.727,188.17,185.747,240.705,186.832,225.773,186.17,85.766,189.293,106.073,193.53400000000002,2.0,216.0,96.117,12.599,106.23,31.803,62.805,34.363,205.817,34.226,78.711,32.025,102.757,40.598,217.987,167.477,255.593,185.57,183.446,110.616,128.692,79.89,191.861,152.483,84.90700000000001,152.09,121.115,112.611,233.168,153.434
90.5,362.0,,93.014,48.082,216.03900000000002,68.492,119.175,67.477,59.349,70.79,110.663,72.226,82.05,70.752,73.204,72.328,77.497,79.47800000000001,106.508,80.48,111.262,82.26100000000001,236.69,84.126,101.90100000000001,84.234,115.956,89.546,57.951,88.182,85.536,85.96600000000001,202.31,88.56,129.05700000000002,89.177,79.982,93.449,229.795,95.749,129.436,96.331,209.791,101.73299999999999,80.367,104.69200000000001,197.512,104.89399999999999,248.19799999999998,105.346,87.081,105.88,92.90100000000001,106.28299999999999,113.148,107.649,127.23899999999999,107.245,133.248,109.197,189.956,113.81700000000001,243.645,112.913,187.426,120.318,101.24,119.84200000000001,205.225,123.021,117.86,121.064,237.90400000000002,128.613,246.206,125.55,195.62599999999998,125.505,135.783,129.94299999999998,208.253,131.457,86.62700000000001,133.12,178.699,129.988,218.4,133.892,195.54,133.94799999999998,69.765,138.17600000000002,238.745,142.721,119.244,138.563,131.93,140.235,97.824,142.36700000000002,111.68299999999999,144.21200000000002,135.874,145.91899999999998,196.893,145.172,221.04,146.69899999999998,76.34899999999999,149.885,127.45299999999999,148.02200000000002,106.26899999999999,149.906,93.45299999999999,156.548,114.309,154.261,80.992,161.685,240.90099999999998,161.22299999999998,88.111,159.756,121.09,159.808,104.008,163.144,196.43,159.19299999999998,250.946,170.62099999999998,102.416,169.794,112.87200000000001,169.697,201.832,170.752,82.544,170.06599999999997,72.851,172.768,120.801,174.55700000000002,239.889,176.08599999999998,252.067,180.453,203.105,179.447,86.564,181.459,95.02799999999999,183.71200000000002,188.03900000000002,185.75,240.523,187.06900000000002,225.74599999999998,186.174,85.887,189.447,106.11200000000001,193.479,2.0,216.0,96.132,12.612,106.221,31.803,62.648,34.422,205.949,34.437,78.69800000000001,32.029,102.759,40.585,218.063,167.455,255.62099999999998,185.52,183.399,110.686,128.697,79.913,191.86599999999999,152.517,84.915,152.041,121.235,112.66799999999999,233.33599999999998,153.357
90.75,363.0,,93.00200000000001,48.001999999999995,215.907,68.34899999999999,119.18299999999999,67.468,59.357,70.813,110.492,72.248,82.194,70.607,73.3,72.297,77.508,79.477,106.615,80.471,111.206,82.21600000000001,236.72400000000002,84.12700000000001,101.87200000000001,84.186,116.035,89.53299999999999,57.836000000000006,88.171,85.54700000000001,85.96,202.31599999999997,88.544,129.06,89.14,79.89,93.459,229.77,95.663,129.502,96.414,209.898,101.78299999999999,80.425,104.671,197.745,104.931,248.23,105.366,87.051,105.87700000000001,92.90100000000001,106.26700000000001,113.169,107.684,127.21,107.38,133.253,109.124,189.91400000000002,113.868,243.65200000000002,112.947,187.447,120.307,101.193,119.741,205.239,122.993,117.84100000000001,121.061,237.975,128.692,246.19,125.546,195.61700000000002,125.51299999999999,135.859,129.98,208.25400000000002,131.465,86.556,133.16,178.65099999999998,130.018,218.43,133.887,195.543,134.005,69.762,138.202,238.737,142.78,119.199,138.56,131.912,140.2,97.794,142.363,111.639,144.268,135.889,145.93,196.87400000000002,145.142,220.982,146.687,76.37,149.864,127.492,148.085,106.279,149.89600000000002,93.39299999999999,156.628,114.209,154.292,81.008,161.632,240.90200000000002,161.22799999999998,88.102,159.725,121.04899999999999,159.82,104.042,163.204,196.649,158.96,250.84799999999998,170.50099999999998,102.381,169.824,112.891,169.676,201.77,170.757,82.53299999999999,170.063,72.803,172.738,120.786,174.562,239.87900000000002,176.092,251.78099999999998,180.52200000000002,203.11700000000002,179.305,86.712,181.53599999999997,95.01299999999999,183.774,187.982,185.65900000000002,240.601,187.043,225.75900000000001,186.16099999999997,85.82,189.18,106.05,193.58,2.0,216.0,96.12700000000001,12.626,106.525,32.058,62.699,34.375,205.86599999999999,34.382,78.587,31.939,102.85700000000001,40.494,218.11700000000002,167.438,255.732,185.528,183.36,110.759,128.718,79.925,191.949,152.532,85.01,152.157,121.18799999999999,112.65299999999999,233.342,153.332
91.0,364.0,,92.969,47.89,216.174,68.445,119.164,67.407,59.372,70.77,110.499,72.264,82.20200000000001,70.51100000000001,73.11,72.32,77.517,79.488,106.584,80.375,111.228,82.22200000000001,236.74,84.155,101.811,84.3,116.1,89.62799999999999,57.797,88.191,85.49700000000001,85.89,202.347,88.515,129.066,89.16,79.939,93.421,229.75900000000001,95.65899999999999,129.447,96.48,209.82299999999998,101.706,80.443,104.56700000000001,197.81599999999997,104.948,248.197,105.39399999999999,87.01899999999999,105.865,92.86399999999999,106.292,113.18299999999999,107.71600000000001,127.17,107.465,133.357,109.101,189.907,113.823,243.507,112.936,187.45,120.301,101.118,119.73700000000001,205.263,122.973,117.802,121.07,238.007,128.733,246.155,125.491,195.615,125.493,135.872,129.987,208.25400000000002,131.464,86.54899999999999,133.149,178.764,129.995,218.377,133.832,195.52599999999998,134.069,69.819,138.175,238.701,142.69899999999998,119.20200000000001,138.59799999999998,131.912,140.188,97.73700000000001,142.349,111.68,144.24,135.958,145.976,196.889,145.111,220.97299999999998,146.68200000000002,76.342,149.851,127.462,148.063,106.352,149.879,93.295,156.783,114.15299999999999,154.306,80.997,161.59799999999998,240.93400000000003,161.22799999999998,88.098,159.743,121.084,159.924,104.04299999999999,163.148,196.612,158.95600000000002,250.882,170.63400000000001,102.339,169.783,112.88,169.618,201.718,170.748,82.49,170.011,72.697,172.662,120.796,174.575,239.922,176.109,251.843,180.512,203.15099999999998,179.335,86.787,181.546,94.98200000000001,183.739,188.00799999999998,185.649,240.456,187.30599999999998,225.77200000000002,186.157,85.84700000000001,189.22799999999998,106.071,193.503,2.0,216.0,96.14200000000001,12.645999999999999,106.553,32.118,62.934,34.576,205.609,34.406,78.6,31.905,102.84200000000001,40.534,218.295,167.46200000000002,255.803,185.60299999999998,183.275,110.786,128.707,79.923,191.868,152.609,84.96600000000001,152.195,121.18700000000001,112.65,233.31400000000002,153.412
91.25,365.0,,92.95299999999999,47.885,216.275,68.57,119.22399999999999,67.392,59.367,70.748,110.24700000000001,72.447,82.38799999999999,70.557,73.124,72.267,77.51899999999999,79.452,106.566,80.23,111.165,82.227,236.78400000000002,84.135,101.775,84.234,116.094,89.647,58.071000000000005,88.259,85.611,85.896,202.347,88.52,129.10399999999998,89.069,79.87,93.399,229.804,95.65799999999999,129.588,96.333,209.732,101.649,80.39699999999999,104.536,197.80700000000002,104.947,248.195,105.37899999999999,86.99700000000001,105.87899999999999,92.98100000000001,106.34200000000001,113.16799999999999,107.69,127.13,107.36,133.33,109.075,189.96900000000002,113.822,243.426,112.948,187.43599999999998,120.31299999999999,101.118,119.78399999999999,205.261,122.978,117.84899999999999,121.066,238.03,128.754,246.104,125.456,195.615,125.477,135.871,129.988,208.27,131.47,86.525,133.174,178.729,129.934,218.385,133.84,195.47299999999998,134.201,69.855,138.139,238.78599999999997,142.71200000000002,119.24799999999999,138.667,131.915,140.234,97.75,142.33700000000002,111.712,144.22299999999998,136.046,145.996,196.896,145.091,221.028,146.727,76.402,149.775,127.40700000000001,148.05100000000002,106.323,149.892,93.286,156.762,114.09200000000001,154.36,81.032,161.57299999999998,240.985,161.22299999999998,88.087,159.731,121.146,159.967,104.06299999999999,163.135,196.44099999999997,159.268,250.88099999999997,170.671,102.414,169.812,112.867,169.66400000000002,201.771,170.785,82.48,170.002,72.592,172.593,120.792,174.575,239.938,176.085,251.5,180.421,203.18900000000002,179.512,86.663,181.50599999999997,95.007,183.886,188.016,185.62900000000002,240.77599999999998,187.01,225.769,186.15099999999998,85.88799999999999,189.3,106.04299999999999,193.42,2.0,216.0,96.135,12.63,106.365,31.793000000000003,63.13,34.538000000000004,205.60299999999998,34.453,78.51,31.918000000000003,102.913,40.554,218.392,167.41,255.923,185.475,183.331,110.72200000000001,128.68200000000002,79.925,191.843,152.616,85.0,152.298,121.238,112.66,233.488,153.433
91.5,366.0,,92.961,47.946000000000005,216.294,68.612,119.243,67.459,59.336000000000006,70.76899999999999,110.29899999999999,72.485,82.24799999999999,70.389,73.235,72.29,77.539,79.422,106.59,80.23,111.277,82.20700000000001,236.747,84.10799999999999,101.869,84.338,116.086,89.617,58.876999999999995,88.806,85.694,85.898,202.357,88.524,129.122,89.055,79.821,93.34100000000001,229.834,95.706,129.533,96.51299999999999,209.82,101.73899999999999,80.382,104.51100000000001,197.862,104.965,248.18099999999998,105.40299999999999,86.98200000000001,105.87899999999999,92.914,106.26,113.164,107.698,127.175,107.334,133.329,109.007,189.983,113.79899999999999,243.46599999999998,112.899,187.43099999999998,120.29899999999999,101.22399999999999,119.796,205.282,122.98899999999999,117.845,121.087,238.02599999999998,128.819,246.15599999999998,125.46,195.581,125.42299999999999,135.917,129.96200000000002,208.268,131.471,86.53,133.187,178.769,129.96,218.372,133.836,195.511,134.166,69.923,138.142,238.80700000000002,142.68,119.258,138.72799999999998,131.94899999999998,140.248,97.79899999999999,142.364,111.781,144.253,136.025,145.971,196.875,145.08,221.00599999999997,146.71200000000002,76.37100000000001,149.784,127.37299999999999,148.05100000000002,106.32700000000001,149.91299999999998,93.3,156.747,114.124,154.391,81.041,161.497,240.97,161.214,88.05799999999999,159.747,121.163,159.963,104.024,163.135,196.417,159.191,250.882,170.62599999999998,102.40700000000001,169.793,112.865,169.695,201.707,170.90200000000002,82.5,169.96900000000002,72.557,172.72799999999998,120.781,174.56599999999997,239.93200000000002,176.11700000000002,251.418,180.416,203.0,180.0,86.715,181.63299999999998,95.079,183.832,188.067,185.805,240.929,186.886,225.745,186.135,86.281,190.015,106.055,193.403,2.0,216.0,96.141,12.607999999999999,106.54799999999999,32.251999999999995,63.032,34.431,205.68599999999998,34.397,78.521,31.935,102.865,40.598,218.36599999999999,167.486,255.842,185.483,183.248,110.845,128.715,79.922,191.78099999999998,152.583,84.959,152.267,121.193,112.64,233.602,153.482
91.75,367.0,,92.98200000000001,48.121,216.102,68.383,119.243,67.491,59.378,70.737,110.367,72.54,82.304,70.408,73.09100000000001,72.357,77.541,79.391,106.62100000000001,80.21600000000001,111.36200000000001,82.15799999999999,236.745,84.10700000000001,101.91799999999999,84.38600000000001,116.103,89.669,59.34,89.164,85.723,85.912,202.304,88.54799999999999,129.109,89.027,79.796,93.244,229.793,95.67399999999999,129.386,96.619,209.81,101.706,80.48100000000001,104.508,197.855,105.079,248.171,105.411,86.98299999999999,105.874,92.99,106.22200000000001,113.198,107.725,127.21,107.40299999999999,133.293,109.111,189.935,113.89399999999999,243.418,112.97200000000001,187.47299999999998,120.13799999999999,101.191,119.811,205.296,122.975,117.911,121.052,237.981,128.763,246.11,125.479,195.55700000000002,125.402,135.939,130.014,208.271,131.476,86.54,133.19799999999998,178.75400000000002,129.982,218.372,133.836,195.502,134.164,69.80199999999999,138.134,238.821,142.675,119.211,138.735,131.961,140.27100000000002,97.789,142.361,111.736,144.256,136.106,145.961,196.894,144.976,221.03400000000002,146.738,76.248,149.815,127.318,148.089,106.381,149.922,93.316,156.691,113.709,154.622,81.079,161.405,240.92,161.115,88.068,159.727,121.19,160.0,104.022,163.142,196.40200000000002,159.33700000000002,250.831,170.52200000000002,102.353,169.796,112.85700000000001,169.697,201.662,170.892,82.515,170.05599999999998,72.553,172.592,120.774,174.551,239.893,176.101,251.33,180.287,203.202,179.49599999999998,86.665,181.548,95.055,183.888,188.011,185.739,241.048,186.696,225.745,186.143,86.419,190.389,106.046,193.455,2.0,216.0,96.10799999999999,12.585,106.411,32.139,63.048,34.214,205.84799999999998,34.607,78.51,31.93,102.87899999999999,40.482,218.361,167.576,255.743,185.40200000000002,183.28099999999998,110.814,128.675,79.94800000000001,191.82,152.559,84.98,152.18200000000002,121.167,112.65,233.533,153.495
92.0,368.0,,92.92200000000001,48.047,216.007,68.36399999999999,119.285,67.45,59.438,70.723,110.49600000000001,72.53,82.32,70.51100000000001,73.203,72.417,77.517,79.442,106.618,80.202,111.27600000000001,82.27,236.75400000000002,84.12299999999999,101.896,84.245,116.14,89.598,59.31,89.001,85.71600000000001,85.914,202.32299999999998,88.572,129.082,89.0,79.72800000000001,93.181,229.74400000000003,95.586,129.211,96.835,209.69799999999998,101.572,80.53399999999999,104.43,197.854,105.052,248.183,105.426,86.95100000000001,105.87,93.056,106.156,113.209,107.713,127.23100000000001,107.23299999999999,133.339,109.20100000000001,189.963,113.83,243.423,112.99600000000001,187.5,120.205,101.211,119.845,205.324,122.971,117.91799999999999,121.061,237.945,128.72299999999998,246.187,125.4,195.579,125.35700000000001,135.85299999999998,130.039,208.27200000000002,131.471,86.495,133.2,178.71900000000002,130.026,218.40099999999998,133.821,195.514,134.14700000000002,69.82300000000001,138.132,238.9,142.737,119.134,138.752,131.965,140.264,97.76700000000001,142.345,111.825,144.232,136.041,145.96200000000002,196.90099999999998,145.092,221.043,146.727,76.253,149.835,127.34200000000001,148.076,106.396,149.878,93.301,156.754,113.666,154.721,81.07,161.45600000000002,240.949,161.082,88.083,159.738,121.25200000000001,160.031,104.007,163.085,196.29,159.589,250.49400000000003,170.088,102.25399999999999,169.767,112.875,169.685,201.67700000000002,170.982,82.646,170.11900000000003,72.65,172.71,120.76,174.545,239.91,176.09900000000002,251.18900000000002,180.24900000000002,203.192,179.53599999999997,86.77,181.61900000000003,95.04,183.945,188.053,185.757,241.21599999999998,186.546,225.753,186.13299999999998,86.226,190.201,106.03299999999999,193.457,2.0,216.0,96.102,12.545,106.12200000000001,31.894000000000002,62.957,33.997,205.93400000000003,34.598,78.524,31.938000000000002,102.727,40.7,218.297,167.396,255.52599999999998,185.53799999999998,183.269,110.819,128.72899999999998,79.962,191.87099999999998,152.542,84.98200000000001,152.248,121.179,112.652,233.511,153.533
