TimesH,Frame,2,4,7,8,10,15,16,17,21,22,27,33,36,38,39,44,46,48,49,51,53,54,59,65,66,68,69,71,73,75,79,81,84,87,92,93,94,98,106,119,121,124,127,130,131,137,139,140,141,142,146,147,149,153,158,166,170,171,173,175,177,178,185,186,189,194,195,208,214,235,273,275,297,300,306,312,317,322,332,337,338,339,341,345,381,612,901,926,941
2.25,9.0,605.1080000000001,603.622,604.297,604.865,608.649,607.297,612.9730000000001,605.757,604.3240000000001,606.216,611.0,608.351,611.946,602.9730000000001,608.6759999999999,605.8380000000001,610.568,608.568,608.0269999999999,603.649,609.0,611.784,607.514,604.135,609.486,606.054,612.216,606.135,605.622,606.0269999999999,611.919,605.514,612.3240000000001,611.649,606.568,603.27,606.27,609.73,607.8380000000001,607.757,606.622,609.3240000000001,607.649,610.351,605.3240000000001,608.595,606.568,611.3240000000001,607.0269999999999,605.568,604.9730000000001,605.0269999999999,609.405,603.595,609.919,604.622,606.568,606.5409999999999,605.432,605.081,608.595,606.297,608.243,607.6759999999999,609.784,605.351,605.432,604.6759999999999,605.081,600.595,603.189,602.405,603.9730000000001,604.432,602.811,604.649,604.811,606.9730000000001,609.378,610.4590000000001,606.649,603.865,609.0269999999999,604.595,608.73,,,,
2.5,10.0,605.1619999999999,604.568,605.351,604.351,608.946,607.919,614.703,605.432,604.919,606.297,610.6759999999999,607.6759999999999,612.622,602.784,607.1080000000001,605.216,611.919,609.9730000000001,608.405,603.568,609.784,611.622,607.8919999999999,604.135,609.811,606.27,611.622,606.811,605.865,605.703,612.243,605.865,613.351,611.514,606.3240000000001,602.27,605.9730000000001,608.568,608.3240000000001,608.784,606.486,608.8380000000001,609.135,610.351,604.9730000000001,609.919,607.6759999999999,610.5409999999999,607.8380000000001,605.4590000000001,605.865,604.1619999999999,609.432,604.3240000000001,609.27,604.4590000000001,605.595,606.27,606.0,605.595,609.351,607.486,608.378,608.5409999999999,609.73,604.351,606.054,605.189,605.6759999999999,600.9730000000001,602.919,601.9730000000001,604.8380000000001,604.5409999999999,603.514,604.757,604.8919999999999,606.8919999999999,610.0269999999999,610.568,607.9730000000001,605.135,610.081,604.8380000000001,608.6759999999999,,,,
2.75,11.0,606.135,604.4590000000001,605.0,604.486,608.243,607.486,613.784,605.649,605.0,606.243,610.0269999999999,608.946,613.27,603.0,607.622,605.3240000000001,611.514,610.0,608.0,602.622,608.784,612.405,608.054,604.9730000000001,609.135,606.054,612.297,606.3240000000001,606.757,606.135,611.405,605.865,613.405,611.243,606.081,602.5409999999999,606.703,609.811,608.595,609.0,607.8380000000001,608.649,607.8919999999999,610.568,605.703,609.5409999999999,607.4590000000001,609.784,606.514,606.0,605.6759999999999,603.757,609.568,603.919,609.486,604.757,606.514,605.8919999999999,607.0269999999999,604.8380000000001,611.0,607.568,609.27,608.27,611.0269999999999,603.649,605.811,604.919,605.946,600.243,603.1619999999999,602.054,604.3240000000001,605.0,603.73,604.73,604.8919999999999,607.784,609.649,610.3240000000001,607.081,604.568,609.703,604.216,608.514,,,,
3.0,12.0,605.514,604.081,604.649,603.865,607.405,608.1080000000001,614.622,605.0,605.135,605.865,610.135,608.5409999999999,613.8380000000001,602.0,608.8380000000001,605.297,611.189,609.865,609.054,603.432,610.703,612.622,608.5409999999999,604.757,609.622,604.811,612.568,606.405,606.73,605.757,610.8919999999999,605.919,612.486,611.054,606.784,602.622,606.081,610.865,608.8380000000001,608.6759999999999,607.4590000000001,609.054,608.0,611.243,606.0,609.757,607.243,610.9730000000001,608.081,605.865,605.595,604.351,609.189,603.946,609.946,604.757,606.297,606.8380000000001,606.5409999999999,604.486,609.811,607.757,608.486,608.486,609.757,604.189,605.784,605.1619999999999,605.9730000000001,601.1619999999999,603.595,603.405,604.135,605.27,603.243,603.919,605.189,607.405,610.0269999999999,609.649,607.4590000000001,604.568,609.811,604.757,608.135,,,,
3.25,13.0,606.5409999999999,604.622,605.189,604.4590000000001,608.757,608.595,613.946,604.811,604.649,606.595,610.8380000000001,608.432,614.1080000000001,602.73,607.8380000000001,605.784,611.189,609.405,608.595,603.081,610.135,612.3240000000001,607.8380000000001,604.1080000000001,609.243,605.73,612.27,607.0,607.378,605.946,610.8919999999999,605.189,611.811,611.811,606.649,601.9730000000001,606.432,609.595,609.405,608.054,607.1080000000001,608.6759999999999,608.189,610.919,605.9730000000001,608.135,607.27,611.5409999999999,607.486,606.216,604.919,604.3240000000001,609.351,604.0,610.216,605.189,606.703,605.919,606.649,604.297,609.3240000000001,607.784,608.135,608.568,610.568,604.865,605.432,605.5409999999999,605.216,600.568,603.27,602.5409999999999,604.297,604.919,602.757,604.054,605.189,607.6759999999999,608.811,609.73,607.4590000000001,603.946,609.297,604.757,,,,,
3.5,14.0,606.081,604.568,604.486,604.27,609.0269999999999,608.703,615.243,604.649,604.243,606.405,610.703,607.865,613.919,603.189,608.297,605.784,612.514,609.595,608.3240000000001,602.568,609.568,611.919,608.486,604.5409999999999,609.8380000000001,605.595,612.5409999999999,606.946,606.757,605.811,611.27,605.8380000000001,612.514,612.135,606.73,602.568,606.9730000000001,609.595,608.432,609.054,608.135,608.4590000000001,607.8380000000001,612.486,605.432,609.135,607.27,610.1080000000001,607.6759999999999,606.703,606.081,604.4590000000001,609.9730000000001,604.1080000000001,609.703,604.622,606.1080000000001,606.946,606.1080000000001,605.568,609.73,608.1619999999999,608.1619999999999,608.595,609.514,603.8919999999999,605.784,605.1619999999999,605.054,601.486,603.27,602.3240000000001,604.1619999999999,605.1619999999999,603.649,604.0269999999999,604.135,607.514,609.432,610.27,607.919,604.1080000000001,609.514,605.757,609.0269999999999,,,,
3.75,15.0,606.351,604.4590000000001,604.9730000000001,604.216,608.514,608.27,614.784,604.784,604.622,607.243,610.054,608.3240000000001,614.1619999999999,603.0269999999999,607.946,605.243,611.757,610.3240000000001,608.811,603.135,608.865,612.703,607.9730000000001,604.784,610.351,605.8380000000001,611.514,606.4590000000001,606.054,605.27,611.0,605.595,612.6759999999999,611.8919999999999,606.378,601.811,606.622,610.865,608.595,608.6759999999999,607.5409999999999,608.3240000000001,607.135,610.3240000000001,606.189,609.8380000000001,608.5409999999999,610.784,607.189,606.0269999999999,604.919,604.8380000000001,609.189,603.081,610.054,605.351,606.0,606.649,606.189,605.378,610.351,608.081,608.054,608.432,609.8919999999999,603.9730000000001,605.568,605.8380000000001,605.1080000000001,601.0,603.8380000000001,602.081,604.9730000000001,604.4590000000001,602.9730000000001,603.8919999999999,604.703,607.595,609.622,609.757,607.514,604.3240000000001,609.568,604.757,609.486,,,,
4.0,16.0,607.1080000000001,603.865,604.216,604.405,608.216,608.6759999999999,615.3240000000001,604.432,604.946,607.73,610.5409999999999,609.3240000000001,614.0,603.3240000000001,608.757,605.27,612.5409999999999,610.378,608.432,603.216,610.405,611.703,608.432,605.432,610.081,605.757,612.189,605.703,606.595,606.1619999999999,611.5409999999999,605.6759999999999,612.297,611.351,606.243,602.8380000000001,605.8380000000001,609.8919999999999,608.865,609.0269999999999,607.6759999999999,608.514,608.946,610.919,606.0,608.784,607.243,610.8919999999999,607.405,606.703,605.514,604.378,609.054,603.5409999999999,610.703,604.081,606.784,606.351,606.3240000000001,604.568,610.568,608.135,608.568,608.1080000000001,610.3240000000001,604.568,605.703,605.135,606.0269999999999,600.5409999999999,603.8919999999999,602.649,604.703,605.784,603.27,604.3240000000001,605.054,607.486,609.8380000000001,611.649,607.595,604.9730000000001,609.297,605.5409999999999,,,,,
4.25,17.0,607.054,603.73,604.6759999999999,603.865,608.081,607.757,614.3240000000001,604.946,604.946,606.8380000000001,610.568,608.297,613.1080000000001,602.946,608.811,605.649,612.0,609.486,607.865,602.703,610.568,610.9730000000001,607.919,604.486,608.486,605.351,612.6759999999999,606.081,606.216,605.514,611.054,606.351,612.054,611.73,606.703,603.0269999999999,606.73,609.405,608.5409999999999,608.0,606.297,608.0269999999999,607.1080000000001,610.865,605.8380000000001,608.622,607.8380000000001,609.9730000000001,606.8919999999999,606.514,605.297,604.378,609.865,604.135,609.378,604.3240000000001,606.405,606.4590000000001,606.0269999999999,605.919,610.243,607.649,608.514,608.081,609.351,604.351,606.297,605.514,605.27,600.811,603.8380000000001,601.9730000000001,605.054,605.405,602.757,604.297,605.27,606.811,610.054,609.649,608.595,604.081,610.486,605.703,,,,,
4.5,18.0,605.946,604.189,605.622,603.8919999999999,607.8380000000001,607.811,615.5409999999999,603.946,604.568,607.351,611.1080000000001,608.946,613.216,602.5409999999999,608.054,604.811,611.946,609.432,607.757,603.054,609.622,611.703,607.9730000000001,604.4590000000001,609.0269999999999,605.297,610.9730000000001,606.081,605.919,606.0,610.811,604.595,611.6759999999999,611.5409999999999,607.3240000000001,602.432,605.595,609.514,608.9730000000001,608.216,607.27,607.27,607.757,611.0,605.4590000000001,608.946,607.8380000000001,610.0,606.811,606.189,605.6759999999999,603.757,608.9730000000001,603.568,609.865,604.595,606.189,606.568,606.3240000000001,605.3240000000001,611.27,608.189,608.486,608.27,609.568,603.378,605.1619999999999,605.081,604.9730000000001,600.486,603.3240000000001,602.1619999999999,605.0269999999999,604.757,603.0,603.486,604.081,607.1080000000001,609.297,610.0269999999999,608.0269999999999,603.865,610.595,604.297,,,,,
4.75,19.0,605.405,,605.216,604.5409999999999,608.243,607.9730000000001,613.865,605.081,604.8380000000001,606.432,610.595,608.27,613.0269999999999,602.595,607.811,605.73,612.378,608.189,607.297,602.4590000000001,610.432,610.8919999999999,607.595,604.432,609.1080000000001,604.8919999999999,611.8919999999999,606.135,606.081,606.405,610.6759999999999,605.595,612.297,611.216,605.8919999999999,601.8919999999999,606.6759999999999,609.9730000000001,608.73,608.432,606.784,607.811,607.3240000000001,610.0269999999999,606.946,608.568,608.081,610.297,607.1080000000001,605.1619999999999,605.1080000000001,603.649,609.216,603.946,610.243,604.486,606.3240000000001,606.0,606.73,604.297,610.1619999999999,607.27,608.27,608.27,608.73,603.703,604.73,605.216,605.568,600.595,604.081,602.378,604.703,604.9730000000001,602.9730000000001,604.4590000000001,603.703,606.6759999999999,608.432,609.514,607.919,605.081,609.4590000000001,605.0,,,,,
5.0,20.0,606.189,603.811,604.5409999999999,604.0269999999999,607.865,607.189,614.622,603.8380000000001,604.919,606.622,610.3240000000001,608.243,611.946,602.811,608.811,605.243,611.514,608.73,608.946,602.568,609.703,610.0,607.703,604.405,609.351,605.8919999999999,610.73,606.27,606.514,605.297,610.189,606.351,612.5409999999999,611.216,606.378,602.243,606.432,608.514,610.3240000000001,607.514,606.351,607.5409999999999,607.405,610.6759999999999,606.297,609.054,606.865,608.865,606.649,605.703,605.1080000000001,604.189,609.378,603.1619999999999,609.703,603.8919999999999,606.595,605.73,605.9730000000001,604.757,611.135,606.8919999999999,608.5409999999999,608.514,608.514,604.216,605.432,604.568,605.0269999999999,600.73,603.811,601.865,604.73,604.351,603.189,603.5409999999999,603.919,607.0,608.622,610.189,607.189,604.6759999999999,610.297,604.703,,,,,
5.25,21.0,605.865,603.9730000000001,604.865,603.0,607.432,607.784,614.297,604.297,604.081,605.946,610.622,608.27,612.8919999999999,603.0269999999999,607.757,605.1080000000001,611.1080000000001,607.8380000000001,608.432,602.486,610.514,610.6759999999999,608.135,603.9730000000001,608.919,604.865,611.0,605.6759999999999,607.1619999999999,605.486,609.5409999999999,605.649,611.5409999999999,611.135,606.649,602.432,605.5409999999999,608.568,608.919,607.568,606.649,607.946,607.297,610.3240000000001,605.649,609.189,607.0,608.811,606.865,605.27,605.4590000000001,604.1080000000001,607.8919999999999,603.595,609.595,603.5409999999999,606.5409999999999,605.4590000000001,606.4590000000001,605.73,610.703,607.649,608.378,607.1080000000001,608.189,604.1080000000001,604.378,604.73,605.216,602.216,604.216,601.703,604.568,604.73,603.135,603.8919999999999,603.595,607.27,609.0269999999999,610.514,607.081,603.8919999999999,609.351,605.27,607.784,,,,
5.5,22.0,605.568,604.351,603.811,603.8919999999999,607.1619999999999,607.8919999999999,613.811,604.243,603.6759999999999,606.432,610.568,608.622,612.865,602.0,607.135,605.568,611.1619999999999,607.486,608.1619999999999,603.405,610.3240000000001,611.1080000000001,607.784,604.27,608.5409999999999,604.865,610.432,605.919,606.135,604.865,608.946,605.6759999999999,611.378,610.243,606.514,602.649,606.1080000000001,608.919,608.865,607.351,606.486,607.378,607.054,609.946,605.4590000000001,608.243,607.4590000000001,609.135,607.189,605.622,605.378,603.865,607.514,603.6759999999999,608.9730000000001,603.784,606.243,605.4590000000001,606.135,604.649,609.703,606.811,608.189,606.595,608.3240000000001,603.3240000000001,605.243,605.3240000000001,605.595,600.784,603.784,602.27,604.405,603.784,603.081,604.27,603.8919999999999,607.0269999999999,608.568,609.297,607.757,604.189,608.6759999999999,604.054,607.5409999999999,,,,
5.75,23.0,606.784,604.432,603.811,603.568,607.27,607.649,613.568,603.8380000000001,602.946,606.703,610.1619999999999,607.595,612.135,602.568,607.514,604.622,610.595,608.243,607.8380000000001,602.405,609.243,610.811,607.919,604.1080000000001,610.1080000000001,604.5409999999999,610.8380000000001,605.351,605.5409999999999,605.378,609.378,605.1619999999999,610.514,611.1080000000001,606.919,601.622,605.27,607.703,608.865,607.243,605.568,607.216,608.216,609.649,604.784,608.568,607.189,609.216,606.919,605.0,604.757,603.1619999999999,608.27,603.0269999999999,608.5409999999999,603.3240000000001,605.703,605.8380000000001,606.0,604.297,609.919,606.8919999999999,608.27,608.189,608.297,603.378,605.486,603.946,605.189,600.649,602.9730000000001,602.6759999999999,604.0,604.297,602.8919999999999,603.811,603.946,607.297,609.0269999999999,609.4590000000001,607.081,604.0269999999999,609.243,605.216,,,,,
6.0,24.0,606.189,603.405,603.946,604.0269999999999,606.649,607.8380000000001,612.9730000000001,603.946,604.3240000000001,606.8919999999999,608.8380000000001,607.1619999999999,612.0269999999999,602.297,607.243,605.432,611.297,608.514,607.378,602.784,609.0269999999999,610.811,607.216,603.784,609.054,604.8380000000001,610.5409999999999,604.378,605.081,605.189,609.703,604.649,,610.8919999999999,605.081,602.081,604.865,608.5409999999999,607.784,606.3240000000001,606.0,608.243,606.9730000000001,610.054,605.432,607.649,606.622,608.6759999999999,605.9730000000001,605.3240000000001,605.1619999999999,603.135,607.703,602.0269999999999,607.946,603.865,605.405,605.1619999999999,606.378,604.378,609.595,607.351,607.8919999999999,607.73,607.378,602.649,604.432,604.405,605.216,601.73,603.432,601.514,605.135,604.243,603.243,604.081,604.216,606.4590000000001,608.432,609.297,607.1080000000001,604.5409999999999,608.216,605.1619999999999,,,,,
6.25,25.0,606.1080000000001,603.6759999999999,604.189,603.405,606.514,607.4590000000001,614.73,603.595,604.73,606.703,610.189,607.432,612.0,603.5409999999999,608.135,604.865,610.703,608.189,606.4590000000001,602.8380000000001,609.4590000000001,609.6759999999999,607.784,603.3240000000001,608.73,604.081,610.0269999999999,605.486,605.4590000000001,605.378,609.405,604.811,610.297,611.0,605.378,602.432,604.73,608.054,608.216,607.216,605.5409999999999,607.27,607.378,609.486,605.73,607.432,607.135,608.0,606.3240000000001,604.1619999999999,604.8380000000001,602.9730000000001,607.5409999999999,602.784,608.27,604.054,604.595,605.1619999999999,605.405,604.568,609.135,606.5409999999999,607.757,607.811,607.135,603.081,604.568,604.514,605.081,600.5409999999999,603.757,601.8380000000001,604.243,604.405,602.8919999999999,603.514,604.432,606.243,608.378,608.757,606.514,604.054,607.8380000000001,604.919,607.27,,,,
6.5,26.0,605.5409999999999,604.243,603.757,604.0,606.946,607.486,612.865,604.135,604.4590000000001,605.946,610.1619999999999,606.757,611.568,602.622,607.1619999999999,605.432,611.405,607.054,607.784,602.432,608.757,609.865,607.1080000000001,604.189,608.351,604.1619999999999,609.3240000000001,604.73,605.6759999999999,604.9730000000001,609.378,604.189,610.0,611.054,606.216,602.0,604.8919999999999,606.8380000000001,607.865,605.8919999999999,605.8380000000001,607.135,605.514,608.568,605.784,608.1619999999999,606.135,607.5409999999999,606.486,605.297,605.432,603.1080000000001,607.919,603.0269999999999,608.216,604.0,605.4590000000001,604.8919999999999,605.865,605.378,609.514,607.568,606.486,607.784,608.432,603.378,605.0,604.486,604.1619999999999,600.297,603.622,602.0269999999999,603.6759999999999,604.784,603.595,603.1080000000001,603.73,606.703,607.865,609.514,606.486,603.8919999999999,608.8380000000001,604.6759999999999,606.8380000000001,,,,
6.75,27.0,604.649,603.27,604.1080000000001,603.1080000000001,605.865,606.784,612.9730000000001,604.0,603.514,606.297,610.0,607.703,611.5409999999999,602.6759999999999,607.405,604.378,611.216,607.3240000000001,606.757,602.9730000000001,608.919,610.0,607.5409999999999,603.865,607.703,603.811,609.5409999999999,605.432,605.351,604.216,608.405,605.297,609.6759999999999,609.9730000000001,606.351,601.703,605.054,607.216,608.703,607.486,606.297,606.568,607.243,608.9730000000001,604.297,606.919,606.1080000000001,607.865,606.27,604.514,604.595,603.73,608.811,602.622,607.73,603.8919999999999,605.8380000000001,605.0,605.243,603.919,608.919,605.919,607.243,607.054,608.1619999999999,603.297,604.5409999999999,604.432,604.757,601.811,603.4590000000001,602.432,603.405,604.405,603.243,602.865,604.514,606.8919999999999,607.27,608.784,607.054,604.135,607.3240000000001,604.243,607.27,,,,
7.0,28.0,604.6759999999999,603.595,603.784,604.054,606.4590000000001,606.135,612.216,603.405,603.622,606.297,608.9730000000001,607.351,611.622,601.351,606.865,605.189,609.378,607.1080000000001,606.811,603.405,608.703,609.865,607.27,604.297,608.757,604.865,609.189,605.297,605.649,604.514,608.919,604.1080000000001,609.135,610.0,605.865,601.4590000000001,605.486,607.8380000000001,607.4590000000001,606.27,606.351,606.649,606.27,608.4590000000001,605.486,606.8380000000001,606.514,607.5409999999999,606.865,604.3240000000001,604.216,603.405,607.1619999999999,602.568,607.8380000000001,603.811,605.432,604.351,605.3240000000001,604.622,609.8380000000001,606.946,607.703,606.865,607.216,602.8919999999999,603.081,603.486,604.405,601.1080000000001,603.351,602.1080000000001,604.054,604.649,603.1619999999999,603.081,603.297,606.351,608.3240000000001,608.0269999999999,605.568,603.784,607.649,604.514,606.649,,,,
7.25,29.0,604.5409999999999,603.378,603.784,602.6759999999999,606.595,607.405,611.3240000000001,603.649,603.9730000000001,605.865,609.3240000000001,606.27,611.081,602.73,606.3240000000001,604.432,610.189,606.351,606.919,601.9730000000001,609.135,609.432,608.432,603.486,608.5409999999999,603.8380000000001,608.568,604.865,605.189,604.8919999999999,608.5409999999999,604.595,610.0269999999999,609.189,605.8380000000001,602.1080000000001,605.405,607.73,607.649,605.811,605.135,606.0,605.1080000000001,609.081,604.865,607.6759999999999,606.8380000000001,607.189,605.784,604.5409999999999,604.6759999999999,603.595,607.649,603.3240000000001,607.486,602.946,605.3240000000001,604.946,604.946,604.243,608.9730000000001,605.4590000000001,606.595,607.1619999999999,607.432,603.514,604.1080000000001,603.784,603.784,600.784,603.5409999999999,601.757,602.405,603.946,602.1619999999999,603.4590000000001,603.189,606.27,607.405,608.351,606.5409999999999,603.811,608.0269999999999,604.568,605.0,,,,
