TimesH,Frame,NoMissing,14,14,18,18,26,26,82,82,85,85,92,92,116,116,117,117,118,118,128,128,142,142,144,144,148,148,156,156,164,164,167,167,172,172,174,174,175,175,178,178,179,179,183,183,184,184,187,187,191,191,206,206,207,207,208,208,222,222,226,226,227,227,230,230,235,235,241,241,243,243,245,245,247,247,256,256,259,259,261,261,265,265,275,275,278,278,281,281,289,289,295,295,303,303,310,310,311,311,312,312,315,315,317,317,318,318,321,321,328,328,333,333,336,336,338,338,339,339,340,340,345,345,347,347,351,351,362,362,372,372,373,373,375,375,380,380,384,384,514,514,569,569,625,625,636,636,702,702,729,729,1225,1225,1270,1270
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
423.75,1695.0,,236.08599999999998,200.25,81.733,36.762,99.803,28.168000000000003,200.765,78.29,76.438,75.939,61.101000000000006,71.859,90.323,58.663999999999994,125.333,56.526,109.05,57.94,97.059,51.43,115.869,109.815,110.87200000000001,108.527,94.594,106.494,119.78200000000001,102.323,253.778,97.803,190.562,96.096,82.256,94.21799999999999,216.521,90.051,111.54899999999999,91.355,131.316,90.391,66.40100000000001,91.17200000000001,59.685,88.581,236.08700000000002,86.958,104.39299999999999,86.414,165.29,92.531,109.00299999999999,134.373,86.40799999999999,133.368,225.333,133.13299999999998,244.517,127.554,137.411,127.137,219.675,125.05,93.11200000000001,126.66,168.90400000000002,124.67399999999999,234.921,120.42299999999999,128.02200000000002,115.742,186.646,120.44200000000001,119.59200000000001,118.958,92.867,114.24600000000001,199.672,112.75399999999999,248.519,109.916,116.069,160.879,180.827,155.445,69.47,155.19799999999998,221.832,155.157,109.999,150.066,196.019,146.803,118.88600000000001,144.976,127.325,144.154,74.179,142.27200000000002,243.69099999999997,140.809,137.619,140.363,91.177,139.898,68.803,138.10399999999998,217.922,135.208,239.38400000000001,189.109,208.99400000000003,185.63400000000001,220.748,185.30599999999998,232.71099999999998,182.233,110.719,181.805,202.042,181.66,191.97,178.80200000000002,239.707,179.226,80.49600000000001,178.005,72.867,170.894,228.06900000000002,165.821,215.75599999999997,165.627,189.49,160.812,251.92,162.874,69.904,163.387,196.25099999999998,90.89,219.953,113.075,204.183,70.40899999999999,114.99700000000001,71.69800000000001,73.91,100.706,223.269,98.406,182.797,166.69099999999997,122.99799999999999,163.32399999999998
424.0,1696.0,,236.166,200.274,81.676,36.72,99.76299999999999,28.081,200.77200000000002,78.048,76.458,75.914,61.148,71.832,90.31700000000001,58.698,125.417,56.486999999999995,109.005,57.976000000000006,97.12100000000001,51.391999999999996,115.852,109.82600000000001,110.90100000000001,108.449,94.521,106.51799999999999,119.819,102.37700000000001,253.847,98.005,190.58599999999998,96.03,82.34299999999999,94.185,216.39700000000002,90.23100000000001,111.588,91.28399999999999,131.315,90.46,66.459,91.167,59.736999999999995,88.601,235.98,86.865,104.462,86.471,165.40099999999998,92.49700000000001,108.98299999999999,134.43200000000002,86.426,133.389,225.34400000000002,133.14,244.578,127.807,137.489,127.215,219.576,124.964,93.06200000000001,126.719,168.908,124.68299999999999,234.915,120.34,127.94200000000001,115.617,186.658,120.41,119.601,118.941,92.94200000000001,114.34899999999999,199.672,112.76899999999999,248.578,109.97,115.973,161.02700000000002,180.808,155.46200000000002,69.487,155.284,221.822,155.093,110.023,150.033,195.993,146.765,118.90899999999999,145.023,127.351,144.126,74.181,142.283,243.59799999999998,140.804,137.749,140.30700000000002,91.156,139.862,68.781,138.16,217.80900000000003,135.287,239.313,188.93900000000002,208.997,185.66299999999998,220.878,185.44400000000002,232.709,182.274,110.584,181.74200000000002,201.977,181.66,191.94299999999998,178.808,239.666,179.236,80.531,177.952,72.85600000000001,170.842,228.25799999999998,166.012,215.80700000000002,165.64,190.0,160.0,251.85299999999998,162.829,69.836,163.437,196.18400000000003,90.891,219.813,113.035,204.245,70.503,115.13,71.645,73.96300000000001,100.686,223.27599999999998,98.45100000000001,182.774,166.838,122.962,163.313
424.25,1697.0,,236.235,200.264,81.722,36.719,99.791,28.079,200.84,77.977,76.343,75.87899999999999,61.174,71.905,90.29799999999999,58.65,125.376,56.434,108.945,57.963,97.069,51.303000000000004,115.915,109.8,110.90299999999999,108.444,94.57,106.514,119.78200000000001,102.399,253.608,97.806,190.465,96.12,82.338,94.262,216.361,90.31200000000001,111.542,91.34299999999999,131.278,90.46700000000001,66.577,91.027,59.618,88.645,236.012,86.934,104.465,86.492,165.40400000000002,92.34,109.03399999999999,134.355,86.419,133.374,225.38099999999997,133.09,244.649,127.95299999999999,137.44299999999998,127.191,219.676,125.11,93.04,126.684,168.907,124.695,234.868,120.20100000000001,127.971,115.598,186.604,120.382,119.60600000000001,118.90799999999999,92.89200000000001,114.333,199.687,112.729,248.627,110.071,115.986,161.161,180.825,155.509,69.5,155.24200000000002,221.845,155.128,110.125,150.071,196.003,146.72799999999998,118.954,144.991,127.334,144.122,74.225,142.282,243.582,140.843,137.672,140.322,91.206,139.875,68.808,138.167,217.801,135.216,239.38,188.91099999999997,208.96400000000003,185.271,220.80200000000002,185.37099999999998,232.702,182.3,110.538,181.697,202.046,181.577,192.00099999999998,178.81099999999998,239.687,179.142,80.501,177.93900000000002,72.835,170.86900000000003,228.113,165.95,215.878,165.642,189.463,160.908,251.94,162.784,69.806,163.394,196.08700000000002,90.92299999999999,219.834,113.016,203.96099999999998,70.622,115.12299999999999,71.734,74.016,100.624,223.296,98.45700000000001,182.537,166.588,123.025,163.316
424.5,1698.0,,236.245,200.14,81.763,36.668,99.77600000000001,27.967,200.965,78.256,76.493,75.85300000000001,61.074,71.843,90.316,58.63399999999999,125.426,56.383,108.81299999999999,58.056000000000004,97.069,51.391999999999996,115.87100000000001,109.819,111.01299999999999,108.493,94.48700000000001,106.49700000000001,119.679,102.344,253.678,97.525,190.827,96.057,82.181,94.199,216.33900000000003,90.38799999999999,111.57,91.38600000000001,131.299,90.544,66.498,91.102,59.492,88.632,236.044,87.086,104.449,86.507,165.32,92.34700000000001,109.031,134.404,86.414,133.36700000000002,225.34400000000002,133.014,244.611,128.026,137.519,127.167,219.515,125.065,92.984,126.67,168.924,124.708,234.88299999999998,120.26,127.891,115.55799999999999,186.593,120.28,119.556,118.949,92.93799999999999,114.375,199.60299999999998,112.787,248.66,110.15100000000001,115.984,161.214,180.872,155.609,69.476,155.194,221.78400000000002,155.13,110.117,150.079,195.817,146.373,119.01,144.995,127.411,144.136,74.257,142.249,243.511,140.85399999999998,137.63,140.316,91.16799999999999,139.905,68.859,138.109,217.80200000000002,135.261,239.31900000000002,188.979,208.908,185.59099999999998,221.021,185.4,232.757,182.298,110.431,181.696,202.02700000000002,181.61900000000003,192.062,178.791,239.715,179.127,80.55199999999999,177.958,72.847,170.824,228.108,165.84599999999998,215.94799999999998,165.68900000000002,189.415,160.947,251.80700000000002,162.86,69.86,163.35299999999998,196.15,90.84700000000001,219.804,112.99,204.015,70.748,115.039,71.872,74.079,100.626,223.287,98.527,182.813,166.985,123.055,163.404
424.75,1699.0,,236.325,200.166,81.70100000000001,36.768,99.787,28.044,200.72299999999998,78.18,76.393,75.872,61.06399999999999,71.79899999999999,90.318,58.628,125.395,56.365,108.855,57.96,97.007,51.391000000000005,115.87100000000001,109.86399999999999,110.96799999999999,108.427,94.505,106.49700000000001,119.66799999999999,102.325,253.736,97.54899999999999,191.07,96.01899999999999,82.226,94.208,216.231,90.521,111.66799999999999,91.27799999999999,131.248,90.566,66.454,91.12200000000001,59.718,88.667,235.988,87.103,104.491,86.557,165.11700000000002,92.447,109.02,134.507,86.43799999999999,133.357,225.342,133.019,244.28900000000002,127.852,137.71,127.20700000000001,219.563,124.988,92.935,126.81,168.94400000000002,124.65700000000001,234.87900000000002,120.34899999999999,127.88799999999999,115.584,186.632,120.346,119.553,118.971,92.939,114.28200000000001,199.578,112.726,248.662,110.221,116.338,160.91299999999998,180.863,155.649,69.395,155.091,221.738,155.035,110.084,150.10399999999998,195.74,146.239,119.01700000000001,145.01,127.5,144.19,74.268,142.244,243.514,140.891,137.65,140.235,91.117,139.969,68.896,138.14,217.74,135.369,239.387,188.921,208.93200000000002,185.667,221.16299999999998,185.442,232.77,182.24599999999998,110.45299999999999,181.61700000000002,202.082,181.67,191.979,178.77,239.738,179.146,80.584,177.91099999999997,72.84100000000001,170.858,228.187,165.86700000000002,216.048,165.73,189.425,160.914,251.525,162.96200000000002,69.845,163.422,196.145,90.85,219.963,112.999,204.105,70.737,114.95200000000001,71.932,74.00399999999999,100.64,223.22099999999998,98.47200000000001,182.798,167.05599999999998,123.04899999999999,163.363
425.0,1700.0,,236.377,200.209,81.735,36.66,99.785,28.015,200.9,78.529,76.352,75.892,61.12,71.69800000000001,90.34100000000001,58.573,125.43299999999999,56.321000000000005,108.89399999999999,58.02,97.01100000000001,51.345,115.85700000000001,109.889,110.929,108.525,94.42,106.56200000000001,119.70200000000001,102.325,253.481,97.805,191.22,96.086,82.15,94.295,216.267,90.572,111.682,91.256,131.216,90.637,66.529,90.98899999999999,59.68600000000001,88.679,235.89700000000002,87.01799999999999,104.523,86.574,164.985,92.677,108.94200000000001,134.595,86.432,133.35,225.359,133.062,244.252,127.921,137.631,127.154,219.465,124.99600000000001,92.88,127.00200000000001,168.93900000000002,124.618,234.95,120.352,127.863,115.641,186.62900000000002,120.274,119.59,118.93299999999999,92.868,114.333,199.572,112.82700000000001,248.773,110.265,115.852,161.39,180.833,155.786,69.396,155.095,221.71900000000002,155.128,110.089,150.112,195.77,146.244,118.928,145.03799999999998,127.486,144.137,74.29899999999999,142.222,243.463,140.899,137.6,140.225,91.197,139.931,68.84100000000001,138.204,217.706,135.43,239.43900000000002,188.86599999999999,208.90400000000002,185.65900000000002,221.53900000000002,185.59900000000002,232.715,182.248,110.32600000000001,181.601,202.035,181.757,191.963,178.791,239.732,179.06799999999998,80.582,177.862,72.834,170.893,228.24900000000002,165.877,216.077,165.83900000000003,189.46599999999998,160.86,251.31099999999998,163.075,69.896,163.38,196.185,90.898,220.015,112.914,203.955,70.771,114.92200000000001,71.89399999999999,74.032,100.64,223.18200000000002,98.39299999999999,182.755,167.16,123.065,163.389
425.25,1701.0,,236.408,200.146,81.781,36.46,99.764,28.033,201.15200000000002,78.683,76.35,75.83,61.145,71.607,90.321,58.58,125.34700000000001,56.247,108.881,57.955,97.01700000000001,51.343,115.889,109.90299999999999,110.844,108.524,94.501,106.555,119.615,102.25,253.595,97.58,190.983,96.13799999999999,82.156,94.305,216.217,90.696,111.63600000000001,91.48100000000001,131.222,90.585,66.563,90.958,59.585,88.613,235.953,87.111,104.47200000000001,86.559,164.97799999999998,92.695,108.928,134.55700000000002,86.43,133.33700000000002,225.41400000000002,133.061,244.326,127.945,137.64700000000002,127.13600000000001,219.59599999999998,125.179,92.874,126.98100000000001,168.96,124.611,234.959,120.37899999999999,127.87100000000001,115.61399999999999,186.58700000000002,120.249,119.58,118.941,92.88,114.32799999999999,199.52200000000002,112.88,248.803,110.285,115.51100000000001,161.488,180.81599999999997,155.79,69.41199999999999,155.153,221.625,155.162,110.171,150.173,195.63400000000001,146.066,118.89200000000001,145.064,127.486,144.143,74.321,142.231,243.49599999999998,140.921,137.651,140.211,91.257,139.876,68.854,138.154,217.71900000000002,135.35399999999998,239.37900000000002,188.71599999999998,208.921,185.64700000000002,221.511,185.58,232.72400000000002,182.331,110.11399999999999,181.535,202.048,181.74599999999998,192.037,178.83900000000003,239.71599999999998,179.047,80.595,177.84099999999998,72.89,170.872,228.141,165.81,216.00900000000001,165.79,189.477,160.834,250.94400000000002,163.115,69.944,163.401,196.17,90.898,219.96599999999998,112.71700000000001,203.947,70.805,114.88,71.846,74.029,100.69200000000001,223.22299999999998,98.41799999999999,182.701,167.483,123.059,163.296
425.5,1702.0,,236.385,200.29,81.75399999999999,36.466,99.794,28.048000000000002,201.218,78.612,76.507,75.77,61.18899999999999,71.413,90.335,58.56100000000001,125.421,56.183,108.785,58.111999999999995,97.04899999999999,51.31,115.929,109.936,110.79299999999999,108.57799999999999,94.5,106.546,119.626,102.29799999999999,253.77900000000002,97.53399999999999,190.951,96.08200000000001,82.147,94.277,216.13400000000001,90.73700000000001,111.65299999999999,91.387,131.275,90.465,66.598,90.985,59.693999999999996,88.65299999999999,235.942,87.186,104.515,86.564,164.905,92.71799999999999,108.883,134.553,86.398,133.32,225.426,132.997,244.421,128.042,137.631,127.132,219.61700000000002,125.221,92.84700000000001,126.939,168.983,124.649,234.94799999999998,120.318,127.899,115.60799999999999,186.50599999999997,120.259,119.59,118.92200000000001,92.881,114.375,199.521,112.814,248.757,110.331,115.456,161.303,180.85299999999998,155.719,69.358,155.239,221.637,155.245,110.26299999999999,150.183,195.396,145.533,118.93799999999999,145.053,127.49799999999999,144.164,74.31,142.233,243.62099999999998,140.828,137.681,140.157,91.32700000000001,139.845,68.851,138.157,217.71599999999998,135.204,239.36700000000002,188.668,208.873,185.69799999999998,221.546,185.665,232.707,182.361,109.838,181.483,202.067,181.84900000000002,192.063,178.792,239.68900000000002,179.047,80.627,177.735,72.85300000000001,170.878,228.15599999999998,165.833,215.983,165.757,189.37400000000002,160.983,250.71900000000002,163.1,69.904,163.433,196.17700000000002,90.848,219.958,112.73299999999999,203.959,70.727,114.875,71.839,74.118,100.65,223.205,98.446,182.695,167.601,123.061,163.328
425.75,1703.0,,236.372,200.308,81.627,36.654,99.772,28.105999999999998,201.082,78.766,76.383,75.80199999999999,61.077,71.503,90.31,58.551,125.579,56.1,108.68799999999999,58.103,96.99600000000001,51.278,115.961,109.898,110.876,108.583,94.587,106.565,119.68,102.25399999999999,253.77599999999998,97.462,191.03099999999998,96.095,82.16,94.336,216.171,90.698,111.671,91.31700000000001,131.194,90.52600000000001,66.627,90.98700000000001,59.691,88.568,236.002,87.11,104.441,86.522,165.02700000000002,92.601,108.861,134.596,86.40700000000001,133.321,225.417,132.994,244.327,127.936,137.545,127.089,219.50799999999998,125.227,92.85,126.84700000000001,168.99,124.63600000000001,234.94099999999997,120.204,127.911,115.699,186.476,120.20100000000001,119.605,118.94200000000001,92.859,114.369,199.483,112.795,248.73,110.245,115.54700000000001,161.124,180.905,155.785,69.329,155.191,221.68400000000003,155.227,110.277,150.201,195.225,145.497,118.948,145.067,127.546,144.202,74.345,142.215,243.576,140.888,137.64700000000002,140.124,91.391,139.83700000000002,68.876,138.205,217.845,135.011,239.301,188.717,208.84099999999998,185.687,221.946,185.99099999999999,232.676,182.389,109.76299999999999,181.449,202.08599999999998,181.873,192.10299999999998,178.835,239.615,179.097,80.515,177.799,72.857,170.84599999999998,228.084,165.766,215.977,165.743,189.43400000000003,160.884,250.803,163.054,69.854,163.495,196.21900000000002,90.82700000000001,220.021,112.721,203.958,70.717,114.801,72.057,74.084,100.62899999999999,223.07299999999998,98.338,182.787,167.625,123.085,163.286
426.0,1704.0,,236.40099999999998,200.301,81.638,36.754,99.855,28.052,201.125,78.788,76.37899999999999,75.821,61.096000000000004,71.477,90.337,58.646,125.705,55.985,108.68799999999999,58.185,97.012,51.397,116.081,109.82799999999999,110.92399999999999,108.54799999999999,94.723,106.56700000000001,119.646,102.264,253.829,97.471,190.96599999999998,96.042,82.098,94.281,216.06900000000002,90.772,111.685,91.26899999999999,131.19799999999998,90.384,66.551,91.01,59.748000000000005,88.589,235.982,87.20200000000001,104.43299999999999,86.604,165.162,92.539,108.936,134.548,86.42,133.33,225.437,132.995,244.34400000000002,127.96700000000001,137.70600000000002,127.169,219.585,125.296,92.867,126.963,168.958,124.63,234.92700000000002,120.14200000000001,127.98200000000001,115.765,186.549,120.206,119.575,118.976,92.838,114.396,199.458,112.84100000000001,248.644,110.18700000000001,115.634,161.04399999999998,180.859,155.736,69.41,155.172,221.707,155.216,110.294,150.16299999999998,195.229,145.49,118.939,145.05,127.56299999999999,144.233,74.336,142.218,243.56400000000002,140.822,137.675,140.125,91.34100000000001,139.85299999999998,68.88600000000001,138.14700000000002,217.813,135.014,239.345,188.755,208.885,185.66299999999998,221.958,186.015,232.62,182.365,109.65299999999999,181.50799999999998,202.09799999999998,181.917,192.178,178.907,239.59400000000002,179.076,80.459,177.855,72.837,170.852,227.907,165.65599999999998,216.09099999999998,165.701,189.435,160.94799999999998,250.49400000000003,163.069,69.82600000000001,163.516,196.22299999999998,90.81299999999999,220.081,112.846,203.878,70.76899999999999,114.601,72.029,73.96,100.62200000000001,223.042,98.348,182.815,167.58,123.014,163.273
426.25,1705.0,,236.49,200.218,81.584,36.81,99.805,28.113000000000003,200.952,78.615,76.453,75.83,61.071000000000005,71.363,90.37700000000001,58.722,125.70200000000001,56.025,108.64399999999999,58.111999999999995,97.001,51.343999999999994,116.02600000000001,109.796,110.882,108.609,94.663,106.575,119.646,102.23200000000001,253.734,97.594,190.82299999999998,96.064,82.13,94.315,216.238,90.821,111.63,91.38,131.235,90.361,66.515,91.10799999999999,59.758,88.61399999999999,235.99099999999999,87.191,104.436,86.569,165.102,92.542,108.98299999999999,134.56799999999998,86.42299999999999,133.316,225.39700000000002,132.916,244.175,127.816,137.749,127.12299999999999,219.653,125.35700000000001,92.88600000000001,126.98899999999999,168.94400000000002,124.632,234.929,120.18700000000001,127.962,115.618,186.567,120.18700000000001,119.54899999999999,118.991,92.875,114.45,199.417,112.836,248.637,110.205,115.561,161.172,180.838,155.586,69.555,155.162,221.785,155.287,110.334,150.142,195.271,145.53799999999998,118.904,145.069,127.51700000000001,144.233,74.334,142.209,243.565,140.78799999999998,137.721,140.10399999999998,91.366,139.841,68.892,138.034,217.804,135.106,239.375,188.764,208.885,185.58900000000003,222.05900000000003,186.13400000000001,232.63099999999997,182.37599999999998,109.584,181.41299999999998,202.112,181.955,192.143,178.87099999999998,239.55,179.044,80.385,177.903,72.85,170.87400000000002,228.02700000000002,165.79,216.065,165.722,189.44,160.88,250.864,163.122,69.893,163.489,196.18900000000002,90.71799999999999,220.12900000000002,112.91,204.06599999999997,70.78399999999999,114.611,72.018,73.91199999999999,100.609,223.007,98.37799999999999,182.778,167.518,123.039,163.267
426.5,1706.0,,236.422,200.136,81.632,36.874,99.82700000000001,28.189,200.965,78.76100000000001,76.11399999999999,75.895,61.04,71.421,90.381,58.693999999999996,125.625,56.165,108.626,58.233999999999995,97.03200000000001,51.358000000000004,116.12700000000001,109.745,110.771,108.589,94.667,106.655,119.63799999999999,102.166,253.628,97.70700000000001,190.903,96.073,82.072,94.346,216.269,90.815,111.649,91.382,131.225,90.36399999999999,66.533,91.11399999999999,59.725,88.64,235.99,87.15700000000001,104.449,86.55,165.31799999999998,92.505,108.98899999999999,134.567,86.43,133.34,225.425,132.906,244.12599999999998,127.689,137.803,127.199,219.78400000000002,125.39299999999999,92.851,126.90700000000001,168.998,124.69200000000001,234.958,120.12100000000001,127.993,115.77,186.604,120.19200000000001,119.583,118.93700000000001,92.816,114.48200000000001,199.41099999999997,112.861,248.82299999999998,110.42299999999999,115.76,160.92,180.852,155.54399999999998,69.52,155.262,221.782,155.465,110.21600000000001,150.077,195.128,145.41899999999998,118.87899999999999,145.122,127.571,144.20600000000002,74.389,142.157,243.55700000000002,140.75799999999998,137.711,140.05700000000002,91.32,139.868,68.875,138.112,217.78,135.248,239.34400000000002,188.75900000000001,208.917,185.485,221.803,185.87400000000002,232.623,182.358,109.537,181.317,202.082,182.03900000000002,192.1,178.829,239.59599999999998,179.158,80.45100000000001,177.87,72.866,170.868,228.063,165.81799999999998,216.021,165.74,190.0,160.0,251.237,163.083,69.945,163.44799999999998,196.24900000000002,90.686,220.01,112.81299999999999,203.905,70.865,114.758,71.934,73.92,100.72200000000001,223.12400000000002,98.499,182.965,167.52700000000002,122.999,163.213
426.75,1707.0,,236.55599999999998,199.956,81.495,36.904,99.81,28.176,200.89700000000002,78.749,76.11,75.84899999999999,61.0,71.529,90.35600000000001,58.693999999999996,125.625,56.21,108.695,58.099,97.056,51.475,116.20700000000001,109.736,110.713,108.505,94.79799999999999,106.665,119.57700000000001,102.25,253.53799999999998,97.727,190.912,96.07,82.046,94.348,216.28799999999998,90.73100000000001,111.68700000000001,91.32600000000001,131.214,90.48,66.643,91.06299999999999,59.831,88.60700000000001,236.09400000000002,87.348,104.493,86.57799999999999,165.5,92.523,109.021,134.534,86.43,133.313,225.455,132.86,244.203,127.759,137.719,127.194,219.655,125.43,92.885,126.83,168.987,124.685,234.981,120.135,128.02700000000002,115.69200000000001,186.56099999999998,120.195,119.551,118.917,92.815,114.486,199.43900000000002,112.861,248.845,110.365,115.90100000000001,160.847,180.81099999999998,155.541,69.515,155.264,221.812,155.41,110.18,150.109,195.206,145.50799999999998,118.831,145.09,127.60600000000001,144.172,74.362,142.214,243.59,140.79,137.654,140.065,91.32600000000001,139.874,68.861,138.112,217.813,135.175,239.301,188.639,208.88400000000001,185.422,,,232.592,182.391,109.48,181.33599999999998,202.145,182.00900000000001,192.179,178.827,239.52599999999998,179.2,80.471,177.893,72.848,170.84099999999998,228.225,165.925,216.071,165.78400000000002,189.45,160.904,251.359,163.02100000000002,69.983,163.45,196.28400000000002,90.67200000000001,220.062,112.846,203.766,70.874,114.74799999999999,71.827,74.085,100.68700000000001,223.208,98.624,182.954,167.666,123.00399999999999,163.192
427.0,1708.0,,236.528,199.894,81.49600000000001,36.829,99.835,28.234,200.766,78.723,76.21,75.83,61.01,71.62100000000001,90.321,58.597,125.68299999999999,56.003,108.646,58.042,97.046,51.428000000000004,116.206,109.79,110.676,108.564,94.693,106.616,119.624,102.242,253.47099999999998,97.90899999999999,190.868,96.208,82.008,94.336,216.43099999999998,90.399,111.62799999999999,91.46,131.144,90.51,66.72800000000001,90.995,59.965,88.634,236.051,87.291,104.445,86.499,165.24900000000002,92.583,109.01700000000001,134.53,86.444,133.33,225.455,132.829,244.21900000000002,127.882,137.803,127.256,219.535,125.396,92.848,126.844,168.968,124.677,234.93099999999998,120.281,128.071,115.695,186.54,120.24600000000001,119.52,118.96799999999999,92.853,114.598,199.47,112.887,248.85,110.39399999999999,115.73100000000001,160.751,180.84099999999998,155.536,69.49600000000001,155.215,221.752,155.17,110.137,150.092,195.18900000000002,145.496,118.838,145.11,127.50299999999999,144.17600000000002,74.396,142.204,243.533,140.77700000000002,137.696,140.09,91.344,139.899,68.884,138.13299999999998,217.868,135.171,239.31099999999998,188.62900000000002,208.922,185.6,,,232.59799999999998,182.342,109.456,181.398,202.135,182.178,192.146,178.855,239.56,179.229,80.456,177.886,72.883,170.885,228.11,165.956,216.055,165.737,189.524,160.791,251.55900000000003,163.125,70.012,163.438,196.324,90.681,220.235,113.005,203.486,70.938,114.65100000000001,71.743,74.09,100.696,223.14700000000002,98.565,182.922,167.706,122.99,163.159
427.25,1709.0,,236.59900000000002,199.89700000000002,81.436,36.874,99.81299999999999,28.293000000000003,200.642,78.657,76.244,75.82300000000001,60.95,71.561,90.36,58.617,125.78299999999999,55.924,108.566,58.088,97.006,51.339,116.09899999999999,109.825,110.66,108.583,94.695,106.57799999999999,119.656,102.148,253.75099999999998,97.73299999999999,190.72299999999998,96.07700000000001,81.979,94.34100000000001,216.18599999999998,90.605,111.589,91.495,131.184,90.427,66.762,90.89,59.843,88.585,236.135,87.462,104.42200000000001,86.47399999999999,165.178,92.47399999999999,109.0,134.567,86.45100000000001,133.35,225.327,132.77200000000002,244.329,127.883,137.8,127.292,219.495,125.369,92.85799999999999,126.805,168.922,124.675,234.918,120.21600000000001,128.08,115.62700000000001,186.56099999999998,120.208,119.522,118.97,92.848,114.586,199.53599999999997,112.814,248.85,110.33200000000001,115.54,160.787,180.804,155.658,69.527,155.24,221.77900000000002,155.08700000000002,110.125,150.101,195.24900000000002,145.523,118.79700000000001,145.134,127.54799999999999,144.139,74.327,142.224,243.56,140.813,137.705,140.144,91.281,139.97,68.876,138.158,217.782,135.27100000000002,239.25099999999998,188.64700000000002,208.908,185.48,,,232.635,182.335,109.49799999999999,181.40200000000002,202.13099999999997,182.148,192.08599999999998,178.822,239.593,179.165,80.428,177.919,72.88600000000001,170.93599999999998,228.115,165.90099999999998,215.989,165.78799999999998,,,,,69.903,163.536,196.50099999999998,90.704,220.125,113.00399999999999,203.368,70.916,114.70200000000001,71.578,74.267,100.727,223.06900000000002,98.48200000000001,182.99200000000002,167.69,123.007,163.125
427.5,1710.0,,236.483,199.99,81.46,36.954,99.82799999999999,28.329,200.21599999999998,74.449,76.17699999999999,75.90899999999999,60.89,71.564,90.34299999999999,58.619,125.805,56.001000000000005,108.515,58.158,97.10799999999999,51.38,116.154,109.86200000000001,110.72200000000001,108.539,94.691,106.6,119.663,102.15,253.78400000000002,97.57700000000001,190.653,96.06700000000001,82.0,94.30799999999999,216.142,90.757,111.633,91.488,131.232,90.387,66.717,90.934,59.823,88.5,236.025,87.40700000000001,104.41,86.477,165.28,92.434,108.99799999999999,134.556,86.448,133.363,225.321,132.779,244.174,127.906,137.822,127.354,219.49099999999999,125.369,92.881,126.865,168.957,124.736,234.928,120.155,128.116,115.65100000000001,186.62599999999998,120.14200000000001,119.516,118.96799999999999,92.927,114.617,199.428,112.84200000000001,248.9,110.33,115.38799999999999,160.93200000000002,180.78799999999998,155.711,69.473,155.256,221.74200000000002,154.936,110.069,150.083,195.136,145.47299999999998,118.79299999999999,145.1,127.53399999999999,144.113,74.344,142.22799999999998,243.565,140.783,137.779,140.08100000000002,91.26299999999999,140.056,68.881,138.168,217.79,135.32399999999998,239.22099999999998,188.583,208.86900000000003,185.517,,,232.685,182.358,109.546,181.372,202.063,182.18400000000003,192.095,178.824,239.643,179.108,80.425,177.894,72.91199999999999,170.92700000000002,228.25099999999998,165.99200000000002,215.997,165.77200000000002,,,,,69.825,163.608,196.394,90.699,219.979,112.936,203.74,70.81,114.712,71.635,74.175,100.773,223.16400000000002,98.589,182.951,167.65900000000002,122.99799999999999,163.063
