 ,X,Y
432,89,191
433,90,191
434,90,192
435,91,192
436,92,192
437,93,192
438,94,192
439,95,193
440,96,194
441,97,194
442,98,195
443,99,195
444,100,195
445,101,195
446,102,195
447,103,195
448,104,195
449,104,196
450,105,195
451,106,196
452,107,195
453,108,195
454,109,194
455,110,194
456,111,194
457,111,193
458,112,193
459,113,193
460,114,193
461,115,193
462,116,193
463,116,192
464,117,192
465,118,192
466,118,191
467,119,191
