TimesH,Frame,11,45,52,54,55,57,66,81,82,83,94,98,103,104,105,106,107,116,126,130,140,148,149,152,154,157,158,159,166,171,173,188,194,195,198,209,210,212,219,222,224,227,228,230,238,241,245,246,251,257,258,261,263,266,267,269,286,288,291,292,297,298,304,306,318,321,322,324,326,329,333,336,341,347,350,356,361,362,368,373,376,400,416,444,449,451,453,457,537,538,611,682,800,888,896,974
3.0,12.0,609.8919999999999,611.784,614.811,606.865,616.1619999999999,617.568,614.189,618.1619999999999,620.649,621.054,610.865,623.568,619.73,607.649,620.135,616.865,620.081,618.432,614.0269999999999,622.432,623.0269999999999,616.5409999999999,617.243,610.081,621.784,624.703,627.27,629.297,625.784,619.4590000000001,612.351,622.919,632.216,624.297,634.081,614.595,612.243,625.1619999999999,627.432,626.1619999999999,624.486,623.1619999999999,628.216,628.6759999999999,610.946,617.135,633.811,629.811,632.9730000000001,637.054,622.649,630.757,624.054,611.919,627.6759999999999,635.757,627.081,629.8380000000001,,612.351,622.351,623.351,631.8919999999999,621.8919999999999,609.919,626.595,625.351,623.243,612.703,608.0269999999999,617.568,613.1619999999999,607.757,616.135,611.73,612.189,610.0269999999999,610.351,612.703,607.865,607.0269999999999,601.6759999999999,603.486,607.73,604.4590000000001,604.27,606.703,608.1080000000001,626.378,605.568,,,,,,
3.25,13.0,610.378,612.216,615.297,607.486,616.6759999999999,617.135,613.8380000000001,617.189,622.946,620.946,612.189,625.1619999999999,619.811,607.946,620.297,615.919,621.3240000000001,618.351,615.243,622.8380000000001,621.9730000000001,618.081,617.378,610.3240000000001,621.703,623.8919999999999,627.054,629.0269999999999,624.622,620.1080000000001,612.73,,632.568,624.216,634.189,615.9730000000001,611.297,626.1619999999999,627.1619999999999,627.351,624.1080000000001,621.73,628.73,627.6759999999999,610.946,617.946,632.757,629.595,633.514,637.378,622.297,632.1080000000001,626.297,612.4590000000001,628.0,634.919,627.27,630.514,,611.568,621.4590000000001,624.1080000000001,633.1080000000001,621.757,609.4590000000001,626.351,624.405,622.405,612.486,608.27,618.297,613.297,607.054,616.919,610.703,611.811,609.405,609.811,612.622,607.486,607.216,601.27,603.649,606.1080000000001,604.919,605.5409999999999,606.351,608.27,626.054,605.8919999999999,,,,,,
3.5,14.0,609.378,611.514,616.514,607.432,616.946,617.9730000000001,614.1619999999999,617.3240000000001,623.27,620.243,611.432,625.378,619.378,608.135,621.784,615.568,620.946,618.378,615.243,623.1619999999999,621.73,618.6759999999999,619.595,611.1080000000001,623.297,625.919,626.784,628.8380000000001,625.946,620.0,613.8380000000001,622.378,631.919,624.811,635.1080000000001,616.1080000000001,612.514,625.568,625.405,627.757,623.8919999999999,622.1619999999999,628.595,627.243,611.3240000000001,617.5409999999999,635.1619999999999,629.595,633.432,636.5409999999999,621.432,630.6759999999999,626.27,611.757,627.946,633.757,626.5409999999999,630.811,,612.73,621.081,624.514,632.0,621.378,608.9730000000001,627.351,625.865,622.757,613.432,609.054,618.378,613.1080000000001,607.3240000000001,617.1619999999999,610.946,613.189,610.649,610.5409999999999,612.432,607.1080000000001,607.919,601.73,604.1080000000001,606.9730000000001,606.243,604.919,608.216,608.919,626.27,606.135,614.081,,,,,
3.75,15.0,609.784,612.4590000000001,616.0269999999999,606.9730000000001,616.5409999999999,616.865,613.216,617.8919999999999,621.649,619.946,610.73,625.919,621.216,608.622,619.8919999999999,615.189,620.3240000000001,618.595,615.27,622.243,622.4590000000001,618.351,618.27,611.432,621.865,625.919,627.3240000000001,628.757,624.757,620.054,612.0,623.243,632.622,623.73,633.081,616.4590000000001,613.135,624.6759999999999,624.8919999999999,626.8919999999999,623.27,621.73,628.1619999999999,626.351,611.622,617.243,633.0269999999999,629.243,632.622,636.3240000000001,620.622,629.9730000000001,624.703,612.0,626.6759999999999,634.27,627.514,628.811,,611.8919999999999,622.6759999999999,623.8919999999999,631.757,620.9730000000001,610.27,626.5409999999999,625.1619999999999,622.0269999999999,612.622,608.649,617.784,612.919,607.757,615.8380000000001,610.946,612.216,610.946,610.5409999999999,612.378,608.054,607.811,601.054,604.405,606.27,605.054,604.946,606.8380000000001,608.568,625.27,605.243,615.865,,,,,
4.0,16.0,610.216,611.378,615.622,606.9730000000001,616.703,617.243,613.73,616.595,622.081,619.784,611.5409999999999,623.757,621.3240000000001,607.703,619.8919999999999,615.1619999999999,619.649,618.3240000000001,615.9730000000001,622.1619999999999,621.514,618.486,617.703,610.865,622.5409999999999,625.4590000000001,627.514,627.0269999999999,625.135,619.405,612.378,621.486,630.865,623.8919999999999,633.243,615.568,613.054,624.135,624.1619999999999,625.946,623.1619999999999,620.351,628.135,625.6759999999999,610.27,617.1619999999999,632.568,627.649,632.243,633.946,621.0,630.081,625.081,611.919,626.757,631.757,626.514,628.946,615.27,611.8919999999999,621.0269999999999,623.486,630.919,619.757,609.9730000000001,626.8380000000001,623.0,621.865,612.081,608.297,617.081,612.486,607.514,616.6759999999999,611.189,611.919,609.351,610.919,612.135,607.189,606.8380000000001,601.378,603.784,606.0,605.8919999999999,604.486,608.054,608.811,625.3240000000001,605.6759999999999,615.351,,,,,
4.25,17.0,610.0,611.703,616.27,607.9730000000001,616.8919999999999,615.514,613.514,616.8919999999999,622.9730000000001,619.1080000000001,612.622,625.811,620.432,607.703,619.27,614.514,619.5409999999999,616.8919999999999,616.081,622.297,619.486,616.216,617.243,610.622,623.27,625.595,626.486,627.8380000000001,624.054,618.703,611.946,620.865,630.703,623.919,631.865,615.4590000000001,612.649,622.351,624.081,625.081,623.1619999999999,619.73,627.6759999999999,625.5409999999999,609.73,616.5409999999999,630.865,627.3240000000001,631.0269999999999,633.5409999999999,619.6759999999999,629.0269999999999,624.73,611.514,625.595,631.703,628.297,628.0,615.5409999999999,611.8919999999999,621.054,624.297,630.1619999999999,619.27,609.703,626.081,622.946,620.1080000000001,612.27,608.649,617.1080000000001,612.486,607.0,615.514,610.297,611.703,608.486,610.0269999999999,612.0,607.8380000000001,606.784,601.216,603.432,606.9730000000001,604.865,603.946,607.622,608.811,624.649,606.054,615.189,,,,,
4.5,18.0,609.514,612.216,616.297,607.054,615.4590000000001,615.703,612.622,616.378,622.1080000000001,619.378,611.568,623.3240000000001,620.135,607.189,618.811,613.351,618.703,616.432,614.946,621.297,620.0,615.622,618.135,610.189,621.865,624.405,625.5409999999999,626.5409999999999,623.0,618.757,612.3240000000001,618.73,630.1080000000001,623.703,629.6759999999999,614.8919999999999,612.405,620.757,622.378,625.4590000000001,621.703,618.757,625.919,624.486,611.6759999999999,615.649,628.514,625.1080000000001,631.432,631.486,618.8380000000001,627.27,624.5409999999999,611.595,625.081,630.243,626.919,626.811,613.784,611.27,620.757,622.243,629.243,620.081,609.405,624.865,621.5409999999999,619.865,611.514,608.595,617.27,611.3240000000001,606.946,615.243,609.784,611.1080000000001,608.405,609.081,611.514,607.297,607.0269999999999,600.73,603.622,607.486,604.919,605.243,606.946,609.1619999999999,623.27,604.8380000000001,612.216,,,,,
4.75,19.0,610.0269999999999,611.3240000000001,615.351,606.865,616.135,615.595,612.946,615.9730000000001,621.73,618.8919999999999,610.243,623.1080000000001,617.568,607.649,618.5409999999999,613.297,618.351,615.811,616.595,621.297,619.595,616.3240000000001,616.1619999999999,610.595,621.486,622.73,625.595,625.784,623.297,617.8380000000001,612.216,619.0,628.351,622.054,629.649,615.0269999999999,612.595,622.4590000000001,619.8380000000001,624.081,620.8380000000001,617.757,625.9730000000001,623.27,609.946,615.919,627.919,623.27,630.297,630.73,618.811,624.9730000000001,623.4590000000001,610.0269999999999,623.946,629.081,625.622,624.297,614.1619999999999,611.432,619.135,621.1080000000001,627.595,618.8919999999999,608.8380000000001,625.514,622.27,620.432,611.757,608.622,614.946,611.135,606.784,614.946,609.811,610.405,608.27,609.8380000000001,610.378,607.216,606.27,601.216,604.243,606.0269999999999,604.865,604.5409999999999,608.378,608.378,621.081,605.865,611.757,,,,,
5.0,20.0,609.514,611.216,614.9730000000001,606.595,615.1619999999999,615.378,612.3240000000001,614.784,620.5409999999999,618.1080000000001,610.757,623.486,618.0,607.784,617.9730000000001,612.784,617.703,615.6759999999999,614.135,621.1619999999999,619.378,615.73,616.514,610.081,621.9730000000001,622.865,623.514,625.054,621.9730000000001,618.432,612.297,618.432,628.622,621.432,629.0269999999999,615.378,612.081,620.297,619.6759999999999,623.243,620.622,616.865,624.514,622.784,609.8919999999999,614.0269999999999,626.595,622.73,627.865,628.189,617.4590000000001,624.1619999999999,621.9730000000001,610.297,623.5409999999999,627.811,624.649,623.8919999999999,613.5409999999999,610.6759999999999,619.0269999999999,620.5409999999999,626.73,618.784,608.595,623.757,620.8919999999999,618.865,610.865,607.595,615.8380000000001,611.243,606.6759999999999,613.351,609.486,609.378,608.054,609.216,610.351,606.243,605.568,601.6759999999999,603.0,605.514,603.8919999999999,604.135,607.6759999999999,607.243,621.0,605.757,611.811,,,,,
5.25,21.0,609.432,609.919,613.919,606.5409999999999,614.757,613.649,612.0,615.3240000000001,619.378,617.432,610.919,620.865,619.0,606.865,616.73,613.351,618.811,614.378,613.514,620.0269999999999,616.865,614.9730000000001,615.703,610.1080000000001,620.568,620.1619999999999,623.3240000000001,624.297,621.0269999999999,616.432,611.0,617.405,626.405,619.9730000000001,628.243,613.4590000000001,611.054,619.432,620.0,624.054,619.243,615.622,623.486,621.757,610.432,613.73,624.865,622.486,627.865,626.378,616.432,624.135,620.946,610.405,621.811,626.568,624.0269999999999,622.3240000000001,612.8380000000001,609.432,618.351,619.297,625.1619999999999,616.757,607.703,623.081,620.811,617.73,610.243,607.568,615.595,610.8919999999999,606.1619999999999,612.351,609.73,610.216,608.784,608.568,610.1080000000001,606.73,605.757,600.595,603.189,604.811,604.946,604.1080000000001,607.73,607.73,620.297,605.297,611.0269999999999,,,,,
5.5,22.0,608.351,609.0269999999999,614.297,607.8919999999999,614.0269999999999,613.297,611.568,614.5409999999999,618.189,616.1080000000001,610.3240000000001,621.0269999999999,617.216,606.4590000000001,615.595,611.8380000000001,616.946,613.757,613.946,619.4590000000001,617.243,613.9730000000001,615.514,610.0,620.0269999999999,620.73,622.9730000000001,623.8919999999999,621.135,615.784,611.4590000000001,617.27,625.9730000000001,618.378,626.865,613.811,610.9730000000001,618.514,619.189,622.216,618.216,615.514,619.946,620.622,608.568,613.189,624.297,619.919,625.865,627.054,615.865,622.135,620.189,609.5409999999999,621.216,625.081,621.8380000000001,620.919,612.405,609.919,617.622,619.297,625.189,616.378,607.432,621.486,618.243,618.27,610.5409999999999,606.3240000000001,615.054,611.0269999999999,606.0,612.054,608.0269999999999,608.919,606.351,608.1619999999999,609.514,606.216,605.784,600.946,603.0,604.73,605.3240000000001,603.946,607.514,607.8380000000001,619.622,604.73,612.27,,,,,
5.75,23.0,608.27,608.73,614.27,606.054,613.784,612.432,611.1080000000001,614.216,618.1080000000001,617.189,610.297,619.6759999999999,616.432,606.216,616.1619999999999,610.9730000000001,615.5409999999999,612.622,614.4590000000001,619.054,616.405,614.432,614.9730000000001,609.189,619.514,619.811,621.3240000000001,622.514,619.595,615.811,610.811,615.568,624.189,618.811,625.8919999999999,613.216,610.73,618.216,617.351,621.189,618.135,613.8380000000001,621.1619999999999,620.8919999999999,608.1619999999999,612.946,623.4590000000001,619.297,624.568,625.0269999999999,614.919,622.351,618.919,608.811,619.4590000000001,624.0,622.703,620.595,612.8919999999999,609.811,617.297,618.865,624.8380000000001,616.486,608.27,620.757,617.081,616.649,609.8380000000001,606.4590000000001,613.73,610.568,606.189,611.378,608.865,608.8380000000001,607.351,607.622,609.405,606.3240000000001,605.1080000000001,600.8919999999999,603.189,605.351,604.757,603.73,607.297,607.622,618.1080000000001,604.0,609.757,,,,,
6.0,24.0,607.054,608.243,613.297,606.703,613.189,613.1080000000001,610.865,612.378,617.378,615.8380000000001,610.0,620.405,616.243,605.432,615.1080000000001,610.054,615.4590000000001,612.6759999999999,613.1619999999999,619.081,615.1619999999999,614.1080000000001,614.0,609.1080000000001,619.486,618.8919999999999,621.6759999999999,622.6759999999999,619.081,614.081,610.432,615.8380000000001,623.0269999999999,616.8380000000001,624.351,612.514,609.054,616.703,616.595,619.595,616.784,614.595,621.486,619.9730000000001,608.243,612.0269999999999,622.5409999999999,618.622,623.4590000000001,623.27,615.216,620.1080000000001,617.5409999999999,608.568,619.486,622.405,619.216,620.054,612.216,609.0,617.595,617.27,623.216,616.216,607.1619999999999,619.622,617.568,615.811,610.1080000000001,607.378,614.081,610.054,605.865,611.405,608.514,608.216,606.919,607.6759999999999,608.8380000000001,605.6759999999999,604.784,601.297,602.784,605.649,603.6759999999999,604.135,607.351,606.8380000000001,618.4590000000001,604.622,609.1619999999999,,,,,
6.25,25.0,608.216,607.8919999999999,612.135,605.351,612.568,611.595,610.595,611.865,616.378,615.081,609.243,619.378,616.0269999999999,606.8919999999999,613.9730000000001,610.351,615.081,612.297,611.9730000000001,617.189,613.919,612.27,613.405,608.5409999999999,616.9730000000001,618.568,620.811,620.649,617.216,613.9730000000001,610.351,614.5409999999999,622.8919999999999,615.622,623.8919999999999,612.4590000000001,608.946,615.6759999999999,616.8380000000001,618.784,615.595,613.8380000000001,618.568,617.703,607.1619999999999,611.9730000000001,620.757,616.649,622.243,623.486,613.514,619.405,617.9730000000001,607.757,617.946,621.946,618.1080000000001,618.784,611.27,608.054,616.351,615.919,622.568,615.297,607.054,618.405,617.703,616.054,609.351,606.8380000000001,612.568,609.189,604.486,610.595,608.1619999999999,608.243,606.378,607.703,608.405,605.405,604.946,600.6759999999999,603.703,605.27,604.135,603.1080000000001,604.9730000000001,607.297,615.73,604.081,608.946,614.081,,,,
6.5,26.0,606.649,607.9730000000001,611.486,605.8919999999999,611.595,611.054,609.811,611.378,616.6759999999999,615.0,609.0269999999999,618.703,616.081,606.0269999999999,614.189,609.9730000000001,614.0269999999999,611.703,610.595,616.0269999999999,614.0,613.0,611.9730000000001,608.27,616.865,616.73,619.135,620.351,617.4590000000001,612.73,609.243,613.432,620.3240000000001,616.73,622.703,611.865,609.135,614.27,615.297,619.135,614.568,612.378,618.622,617.3240000000001,606.9730000000001,611.6759999999999,621.0,616.135,621.378,622.0,612.784,619.1619999999999,617.1080000000001,607.811,617.8919999999999,621.919,618.405,619.216,610.432,609.243,614.8380000000001,616.0,621.1619999999999,614.703,606.514,618.351,616.784,614.865,609.405,606.73,612.5409999999999,609.432,604.703,610.6759999999999,607.514,607.351,605.5409999999999,606.73,608.757,605.27,605.135,601.514,603.514,604.189,603.9730000000001,603.5409999999999,606.919,605.946,617.5409999999999,603.568,608.1080000000001,613.405,,,,
6.75,27.0,607.1619999999999,607.27,611.1619999999999,605.784,612.135,611.081,610.135,611.1080000000001,615.9730000000001,613.568,609.189,618.703,614.703,605.351,614.1080000000001,609.243,614.243,610.946,611.784,616.811,613.73,612.243,611.73,607.405,615.081,616.189,619.5409999999999,620.081,614.757,611.514,609.919,613.784,620.378,615.5409999999999,620.757,611.135,608.297,614.865,613.054,618.568,614.3240000000001,612.703,617.27,616.649,606.8380000000001,611.189,619.3240000000001,615.1619999999999,621.0,620.8380000000001,612.8919999999999,618.649,616.703,607.351,616.1619999999999,621.1619999999999,617.3240000000001,617.649,609.946,608.514,614.8919999999999,615.432,620.243,613.216,606.568,618.0,615.4590000000001,614.8380000000001,608.189,606.189,612.811,608.595,604.351,609.514,607.378,607.297,605.432,606.811,608.486,604.649,604.1619999999999,600.9730000000001,602.514,604.5409999999999,604.135,602.865,606.0269999999999,606.216,616.243,604.243,607.351,612.568,,,,
