TimesH,Frame,NoMissing,24,24,29,29,248,248,304,304,306,306,309,309,313,313,316,316,318,318,319,319,324,324,325,325,338,338,350,350,352,352,354,354,362,362,363,363,366,366,373,373,375,375,376,376,377,377,378,378,381,381,386,386,387,387,390,390,391,391,393,393,398,398,403,403,404,404,413,413,414,414,415,415,416,416,424,424,425,425,427,427,428,428,431,431,432,432,434,434,435,435,444,444,445,445,447,447,448,448,456,456,458,458,459,459,460,460,461,461,466,466,469,469,470,470,472,472,485,485,486,486,491,491,503,503,507,507,508,508,509,509,510,510,512,512,516,516,518,518,522,522,526,526,532,532,543,543,549,549,562,562,569,569,576,576,582,582,950,950,980,980,1091,1091,1460,1460,1570,1570,1820,1820,2348,2348
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
130.5,522.0,,109.881,245.468,242.28,228.78099999999998,272.78700000000003,93.931,121.06700000000001,133.166,172.513,132.998,109.56,137.16,124.37299999999999,142.153,174.47,139.558,229.148,143.338,271.124,140.24200000000002,243.393,146.679,167.02599999999998,144.554,270.91900000000004,118.154,269.02,124.289,243.475,125.994,261.665,128.67600000000002,229.197,161.95,263.881,162.471,254.678,164.65900000000002,241.075,167.03900000000002,110.13,167.99200000000002,136.787,167.96900000000002,81.04,169.593,284.194,169.893,266.123,171.335,229.812,170.435,286.619,148.82,108.055,150.845,171.187,152.558,253.81400000000002,151.439,115.57799999999999,152.966,242.15400000000002,152.96200000000002,292.45,154.72899999999998,258.70799999999997,157.641,280.48900000000003,157.225,148.779,158.61,131.12,184.65400000000002,282.118,187.85299999999998,288.73,186.93599999999998,222.65400000000002,184.343,312.79900000000004,189.215,109.383,189.048,296.728,187.628,155.192,190.50799999999998,267.14,189.94400000000002,229.23,191.89700000000002,121.59299999999999,189.74,124.20700000000001,171.125,143.153,174.83,167.088,176.88,228.67700000000002,178.12599999999998,275.809,178.377,88.057,178.78099999999998,112.712,180.542,177.764,178.37599999999998,240.799,181.519,120.978,181.66,99.913,182.335,281.705,208.583,292.66,205.665,100.41799999999999,209.39,149.504,213.271,140.528,195.005,173.232,194.858,259.416,193.74400000000003,276.853,194.55200000000002,105.874,195.394,234.60299999999998,199.054,152.447,198.856,143.216,199.857,158.224,199.391,114.095,205.96099999999998,125.64399999999999,219.313,135.365,223.562,167.442,224.165,114.235,219.074,161.856,216.358,140.244,215.61700000000002,262.022,210.06099999999998,125.641,202.804,172.321,172.122,137.94299999999998,151.584,342.754,203.093,246.672,175.88400000000001,272.282,162.124
130.75,523.0,,109.824,245.42700000000002,242.375,228.762,272.795,93.91799999999999,121.131,133.192,172.47400000000002,132.985,109.573,137.172,124.27,142.179,174.389,139.506,229.27599999999998,143.44,271.048,140.148,243.513,146.845,167.0,144.529,270.968,118.154,269.106,124.428,243.49900000000002,125.993,261.67900000000003,128.681,229.195,161.923,263.999,162.553,254.735,164.72799999999998,241.047,167.017,110.01899999999999,168.114,136.786,167.96900000000002,81.014,169.518,284.17400000000004,169.90099999999998,266.08799999999997,171.44400000000002,229.735,170.32299999999998,286.564,148.901,108.057,150.858,171.172,152.547,253.804,151.509,115.565,152.969,242.141,153.007,292.44599999999997,154.752,258.555,157.514,280.513,157.265,148.76,158.583,131.121,184.635,282.13,187.855,288.74,186.907,222.322,184.576,312.849,189.149,109.369,189.062,296.747,187.535,155.13,190.523,267.195,189.94299999999998,229.285,191.9,121.57600000000001,189.68400000000003,124.211,171.102,143.16,174.84,167.08599999999998,176.886,228.769,178.247,275.877,178.412,88.163,179.106,112.694,180.53099999999998,177.908,178.41,240.79,181.53900000000002,120.965,181.65200000000002,100.03200000000001,182.343,281.689,208.56599999999997,292.672,205.672,100.405,209.387,149.526,213.22099999999998,140.545,195.00799999999998,173.197,194.81599999999997,259.414,193.74400000000003,276.82,194.537,105.87799999999999,195.391,234.615,199.114,152.436,198.86700000000002,143.221,199.855,158.251,199.428,114.105,205.951,125.624,219.28,135.364,223.547,167.50099999999998,224.09099999999998,114.26700000000001,219.062,161.82299999999998,216.34900000000002,140.243,215.579,261.942,210.08700000000002,125.655,202.796,172.326,172.14,137.935,151.595,342.50800000000004,203.185,246.658,175.9,272.308,162.137
131.0,524.0,,109.85700000000001,245.38,242.368,228.833,272.815,93.92200000000001,121.12799999999999,133.19799999999998,172.493,132.991,109.59899999999999,137.136,124.34200000000001,142.171,174.458,139.558,229.327,143.499,271.128,140.124,243.44400000000002,146.784,166.896,144.525,270.992,118.12899999999999,269.085,124.277,243.53099999999998,125.973,261.684,128.681,229.169,161.922,263.89599999999996,162.441,254.66400000000002,164.66099999999997,241.007,167.015,110.016,168.28400000000002,136.764,168.017,81.06,169.48,284.159,169.91400000000002,266.097,171.544,229.735,170.467,286.687,148.861,108.072,150.859,171.14,152.599,253.726,151.585,115.586,152.981,242.085,153.04399999999998,292.466,154.72,258.498,157.45,280.497,157.247,148.808,158.685,131.111,184.62900000000002,282.154,187.87900000000002,288.81,186.919,222.11900000000003,184.674,312.764,189.15900000000002,109.37,189.05700000000002,296.722,187.562,155.155,190.447,267.111,189.956,229.291,191.872,121.56200000000001,189.607,124.214,171.093,143.164,174.857,167.101,176.842,228.78099999999998,178.345,275.848,178.43,87.96799999999999,178.803,112.685,180.49900000000002,177.87599999999998,178.347,240.81,181.53799999999998,120.955,181.65400000000002,99.991,182.324,281.67,208.55200000000002,292.656,205.65599999999998,100.434,209.33700000000002,149.503,213.192,140.524,194.984,173.222,194.82299999999998,259.388,193.7,276.785,194.518,105.846,195.393,234.581,199.11599999999999,152.393,198.87900000000002,143.216,199.798,158.213,199.331,114.10799999999999,205.94,125.635,219.27700000000002,135.373,223.532,167.52,224.097,114.22200000000001,219.09099999999998,161.833,216.35,140.25,215.55700000000002,261.857,210.15,125.594,202.805,172.274,172.11900000000003,137.931,151.634,342.344,203.13099999999997,246.668,175.91099999999997,272.31,162.129
131.25,525.0,,109.81200000000001,245.398,242.31099999999998,228.84799999999998,272.808,93.919,121.134,133.232,172.52599999999998,133.025,109.581,137.141,124.314,142.31799999999998,174.352,139.471,229.28599999999997,143.57299999999998,271.166,140.27200000000002,243.542,146.92600000000002,166.97,144.504,271.047,118.166,269.045,124.235,243.502,126.005,261.67900000000003,128.69,229.112,161.89,264.096,162.642,254.641,164.66099999999997,240.975,167.002,110.236,168.13099999999997,136.753,168.014,81.08,169.488,284.158,169.91400000000002,266.107,171.46200000000002,229.702,170.56900000000002,286.704,148.923,108.073,150.843,171.107,152.657,253.822,151.556,115.58,152.984,242.074,153.06,292.471,154.694,258.44599999999997,157.42,280.553,157.286,148.77700000000002,158.701,131.124,184.618,282.187,187.88400000000001,288.827,186.937,221.81,184.74,312.68,189.253,109.36200000000001,189.058,296.751,187.53900000000002,155.3,190.38099999999997,267.17400000000004,189.928,229.312,191.87099999999998,121.556,189.55200000000002,124.22399999999999,171.065,143.157,174.847,167.078,176.834,228.769,178.391,275.672,178.31599999999997,88.096,179.06900000000002,112.66799999999999,180.49900000000002,177.80200000000002,178.299,240.80599999999998,181.579,120.965,181.655,99.963,182.294,281.678,208.545,292.67900000000003,205.68200000000002,100.431,209.324,149.491,213.208,140.437,194.93599999999998,173.295,194.71099999999998,259.444,193.699,276.617,194.482,105.854,195.364,234.544,199.06099999999998,152.374,198.88400000000001,143.218,199.703,158.19299999999998,199.454,114.11,205.938,125.60799999999999,219.25400000000002,135.386,223.52900000000002,167.56599999999997,224.071,114.23,219.22099999999998,161.834,216.361,140.21200000000002,215.53900000000002,261.936,210.137,125.604,202.80200000000002,172.31799999999998,172.107,137.944,151.653,342.73800000000006,203.00900000000001,246.675,175.893,272.317,162.139
131.5,526.0,,109.759,245.363,242.454,228.747,272.793,93.916,121.087,133.233,172.516,133.013,109.601,137.093,124.344,142.244,174.385,139.543,229.247,143.531,271.082,140.47,243.56099999999998,147.046,166.952,144.519,271.079,118.171,268.981,124.287,243.595,125.995,261.678,128.683,229.153,161.89,264.203,162.662,254.655,164.635,240.985,166.986,110.15,168.359,136.755,167.99400000000003,81.09,169.597,284.181,169.90900000000002,266.10900000000004,171.393,229.49200000000002,170.42,286.763,148.945,108.086,150.846,171.12099999999998,152.724,253.833,151.629,115.564,152.981,242.078,153.067,292.48400000000004,154.675,258.60900000000004,157.536,280.534,157.33700000000002,148.756,158.713,131.101,184.606,282.22,187.887,288.874,186.892,221.627,184.77900000000002,312.631,189.333,109.35700000000001,189.049,296.759,187.513,155.359,190.38,267.176,189.915,229.283,191.778,121.56,189.53799999999998,124.23299999999999,171.032,143.154,174.833,167.102,176.778,229.03900000000002,178.657,275.719,178.248,88.051,178.886,112.677,180.519,177.937,178.524,240.832,181.62599999999998,120.95,181.65200000000002,99.85799999999999,182.292,281.645,208.537,292.664,205.68599999999998,100.399,209.326,149.494,213.19799999999998,140.42,194.949,173.253,194.71,259.505,193.675,276.608,194.486,105.82799999999999,195.364,234.52900000000002,199.088,152.369,198.86,143.175,199.701,158.57299999999998,199.921,114.115,205.93200000000002,125.639,219.31400000000002,135.389,223.518,167.53,224.048,114.115,219.38400000000001,161.847,216.375,140.202,215.59400000000002,261.934,210.128,125.611,202.801,172.322,172.017,137.961,151.678,342.457,202.97299999999998,246.69299999999998,175.89,272.31,162.129
131.75,527.0,,109.796,245.355,242.457,228.72799999999998,272.813,93.911,121.046,133.244,172.479,133.014,109.58,137.061,124.243,142.319,174.37599999999998,139.563,229.118,143.509,270.991,140.325,243.58900000000003,147.02700000000002,167.00400000000002,144.507,271.08099999999996,118.236,268.903,124.15799999999999,243.609,126.01899999999999,261.68,128.688,229.136,161.856,264.04900000000004,162.575,254.678,164.60299999999998,240.905,167.048,110.098,168.398,136.745,167.96099999999998,81.124,169.481,284.184,169.907,266.103,171.372,229.56900000000002,170.55900000000003,286.69599999999997,148.94299999999998,108.06200000000001,150.863,171.11900000000003,152.716,253.78900000000002,151.592,115.566,152.988,242.078,153.054,292.473,154.636,258.485,157.44799999999998,280.503,157.349,148.77,158.671,131.072,184.614,282.244,187.89,288.85200000000003,186.87599999999998,221.392,184.894,312.656,189.28400000000002,109.36399999999999,189.02,296.77,187.49,155.47,190.345,267.17900000000003,189.905,229.167,191.793,121.53200000000001,189.47,124.235,171.03,143.162,174.835,167.106,176.768,229.13400000000001,178.82,275.52,178.33,87.964,178.81599999999997,112.65,180.52700000000002,177.817,178.69299999999998,240.81,181.646,120.94,181.63099999999997,99.881,182.28599999999997,281.623,208.511,292.676,205.66400000000002,100.40700000000001,209.34,149.53799999999998,213.13299999999998,140.411,194.93400000000003,173.247,194.734,259.481,193.67700000000002,276.566,194.46400000000003,105.803,195.364,234.544,199.06400000000002,152.334,198.858,143.225,199.62,158.569,199.924,114.11,205.918,125.625,219.34599999999998,135.40200000000002,223.502,167.528,224.018,114.18,219.372,161.85399999999998,216.327,140.202,215.646,261.935,210.107,125.59700000000001,202.81099999999998,172.257,171.968,137.97799999999998,151.625,342.355,203.067,246.639,175.899,272.32099999999997,162.129
132.0,528.0,,109.84100000000001,245.293,242.477,228.645,272.80400000000003,93.905,121.071,133.252,172.502,132.999,109.615,137.028,124.305,142.446,174.327,139.673,229.317,143.54,270.969,140.303,243.59400000000002,146.955,167.072,144.494,271.047,118.242,269.047,124.185,243.637,125.98200000000001,261.687,128.68,229.123,161.874,264.129,162.631,254.838,164.525,240.86700000000002,167.08900000000003,110.178,168.265,136.74,167.96099999999998,81.061,169.562,284.21299999999997,169.893,266.078,171.358,229.61700000000002,170.475,286.62,148.97299999999998,108.036,150.847,171.09900000000002,152.665,253.82,151.562,115.55799999999999,152.99,242.055,153.054,292.488,154.656,258.387,157.433,280.524,157.364,148.747,158.7,131.058,184.605,282.224,187.875,288.91,186.925,221.003,184.917,312.689,189.273,109.338,189.011,296.88599999999997,187.422,155.416,190.37599999999998,267.17400000000004,189.912,229.144,191.89700000000002,121.54899999999999,189.49400000000003,124.242,171.023,143.156,174.845,167.09599999999998,176.78,229.09,178.66400000000002,275.535,178.33599999999998,87.97200000000001,178.916,112.656,180.517,177.83700000000002,178.65,240.753,181.671,120.934,181.606,99.926,182.25799999999998,281.637,208.52,292.682,205.674,100.42200000000001,209.326,149.578,213.104,140.42,194.924,173.27700000000002,194.77900000000002,259.49,193.674,276.48400000000004,194.438,105.788,195.363,234.678,199.102,152.349,198.83900000000003,143.184,199.56900000000002,158.657,200.084,114.10700000000001,205.921,125.625,219.36900000000003,135.444,223.50900000000001,167.53799999999998,224.09400000000002,114.206,219.357,161.839,216.356,140.217,215.66400000000002,262.0,210.051,125.661,202.8,172.18,171.895,138.006,151.715,342.51,203.015,246.61900000000003,175.91099999999997,272.316,162.134
132.25,529.0,,109.898,245.227,242.425,228.585,272.828,93.905,121.132,133.293,172.497,133.05100000000002,109.62299999999999,137.028,124.411,142.285,174.308,139.655,229.343,143.513,270.94599999999997,140.244,243.595,146.939,166.985,144.546,271.066,118.245,268.952,124.21700000000001,243.71400000000003,125.99799999999999,261.676,128.68,229.078,161.914,264.127,162.58,254.558,164.465,240.855,167.06900000000002,110.12700000000001,168.28900000000002,136.761,167.993,81.125,169.61900000000003,284.20799999999997,169.88400000000001,266.056,171.36700000000002,229.623,170.50900000000001,286.529,148.954,108.07,150.864,171.047,152.618,253.91099999999997,151.548,115.556,152.982,242.04,153.07,292.481,154.666,258.272,157.369,280.501,157.364,148.733,158.745,131.054,184.601,282.265,187.885,289.022,186.977,221.399,184.84400000000002,312.684,189.3,109.324,189.012,296.954,187.415,155.446,190.295,267.14799999999997,189.903,229.208,191.83599999999998,121.556,189.468,124.24799999999999,171.00099999999998,143.159,174.83,167.088,176.75099999999998,228.97799999999998,178.56400000000002,275.595,178.342,87.99700000000001,178.91400000000002,112.655,180.51,177.88299999999998,178.581,240.75599999999997,181.685,120.939,181.607,99.941,182.21900000000002,281.6,208.49400000000003,292.70099999999996,205.675,100.37799999999999,209.326,149.555,213.13400000000001,140.404,194.92,173.253,194.77200000000002,259.485,193.69400000000002,276.47,194.373,105.734,195.37,234.75799999999998,199.08900000000003,152.373,198.81799999999998,143.174,199.58599999999998,158.727,200.239,114.09100000000001,205.921,125.595,219.333,135.441,223.5,167.55700000000002,224.13,114.161,219.43,161.832,216.36900000000003,140.214,215.612,262.007,210.05599999999998,125.626,202.813,172.238,171.799,138.046,151.821,342.60400000000004,202.835,246.55599999999998,175.91099999999997,272.309,162.132
132.5,530.0,,109.96600000000001,245.24200000000002,242.453,228.56099999999998,272.83799999999997,93.905,121.084,133.204,172.505,132.986,109.617,137.06,124.419,142.156,174.313,139.657,224.615,147.756,270.943,140.205,243.61,146.954,167.049,144.556,271.058,118.193,269.036,124.13600000000001,243.706,126.06200000000001,261.66700000000003,128.688,229.097,161.914,264.177,162.61700000000002,254.63299999999998,164.46400000000003,240.78,167.05200000000002,110.068,168.30700000000002,136.78799999999998,167.963,81.11,169.65400000000002,284.215,169.88400000000001,266.01099999999997,171.38400000000001,229.65400000000002,170.666,286.615,148.9,108.07700000000001,150.86,171.03400000000002,152.572,253.888,151.576,115.56299999999999,152.998,242.055,153.069,292.47,154.66,258.457,157.405,280.482,157.321,148.701,158.685,131.037,184.59,282.267,187.87099999999998,288.992,186.96,221.32299999999998,184.984,312.711,189.321,109.34,189.02599999999998,296.876,187.452,155.387,190.391,267.105,189.88299999999998,229.24,191.85299999999998,121.565,189.40599999999998,124.228,170.99599999999998,143.162,174.833,167.06599999999997,176.726,228.917,178.52200000000002,275.6,178.21400000000003,87.96700000000001,178.947,112.676,180.49599999999998,177.86599999999999,178.362,240.833,181.702,120.94200000000001,181.592,99.904,182.18,281.603,208.49599999999998,292.703,205.66099999999997,100.398,209.315,149.618,213.09799999999998,140.391,194.907,173.31799999999998,194.75,259.51,193.683,276.39,194.34099999999998,105.71600000000001,195.37599999999998,234.824,199.035,152.356,198.822,143.196,199.507,158.743,200.271,114.09,205.90900000000002,125.62700000000001,219.361,135.446,223.50400000000002,167.533,224.167,114.249,219.332,161.803,216.37400000000002,140.247,215.61599999999999,262.012,210.051,125.594,202.80900000000003,172.329,171.83900000000003,138.072,151.915,342.49699999999996,202.851,246.55900000000003,175.918,272.306,162.126
132.75,531.0,,109.98899999999999,245.185,242.46900000000002,228.607,272.823,93.905,121.12100000000001,133.164,172.576,132.972,109.615,137.06799999999998,124.536,142.065,174.317,139.634,224.60299999999998,147.90200000000002,270.911,140.30100000000002,243.602,146.999,167.043,144.577,271.065,118.156,269.17900000000003,124.193,243.761,126.089,261.663,128.689,229.139,161.929,264.221,162.679,254.68599999999998,164.435,240.77599999999998,167.00099999999998,110.18,168.071,136.759,168.00400000000002,81.009,169.565,284.204,169.87099999999998,266.018,171.453,229.643,170.63299999999998,286.531,148.863,108.051,150.859,170.987,152.535,253.845,151.621,115.57,152.996,242.05599999999998,153.07,292.48900000000003,154.673,258.284,157.403,280.47,157.3,148.715,158.779,131.035,184.582,282.262,187.873,289.015,186.90099999999998,221.31900000000002,184.93900000000002,312.686,189.313,109.353,189.03099999999998,296.882,187.40900000000002,155.484,190.44099999999997,267.138,189.88299999999998,229.264,191.773,121.54899999999999,189.37599999999998,124.226,170.993,143.14700000000002,174.83599999999998,167.07299999999998,176.718,229.082,178.78099999999998,275.582,178.31599999999997,87.973,178.90400000000002,112.669,180.49900000000002,177.697,178.24599999999998,240.794,181.717,120.927,181.59599999999998,99.905,182.231,281.60200000000003,208.488,292.69599999999997,205.674,100.415,209.31799999999998,149.67600000000002,213.05,140.391,194.903,173.34900000000002,194.782,259.56,193.718,276.336,194.315,105.676,195.378,234.924,199.07299999999998,152.376,198.83599999999998,143.219,199.54,158.709,200.187,114.101,205.905,125.67,219.365,135.469,223.498,167.553,224.18200000000002,114.171,219.40900000000002,161.796,216.372,140.203,215.637,261.942,210.093,125.61399999999999,202.804,172.248,171.842,138.107,151.923,342.495,202.843,246.59400000000002,175.895,272.302,162.122
133.0,532.0,,109.973,245.204,242.537,228.579,272.814,93.906,121.15700000000001,133.064,172.524,132.986,109.598,137.099,124.54700000000001,141.986,174.27700000000002,139.53799999999998,224.47400000000002,147.753,270.97900000000004,140.253,243.562,146.966,167.05599999999998,144.636,271.151,118.177,269.207,124.292,243.826,126.073,261.673,128.686,229.13099999999997,161.94,264.32099999999997,162.747,254.748,164.512,240.75900000000001,166.972,110.069,168.013,136.764,167.995,81.06,169.62,284.216,169.88,266.115,171.421,229.59799999999998,170.562,286.536,148.881,108.074,150.865,170.984,152.537,253.838,151.629,115.572,152.994,242.072,153.043,292.518,154.67,258.316,157.421,280.468,157.298,148.72299999999998,158.77100000000002,131.01,184.583,282.277,187.86900000000003,289.0,186.93599999999998,221.455,185.02,312.60200000000003,189.31599999999997,109.339,189.017,296.818,187.435,155.47299999999998,190.41,267.1,189.87599999999998,229.146,191.88299999999998,121.51899999999999,189.33900000000003,124.211,170.957,143.155,174.83700000000002,167.032,176.718,228.968,178.688,275.513,178.247,88.09,178.855,112.662,180.49,177.71200000000002,178.204,240.77700000000002,181.75099999999998,120.939,181.582,99.906,182.213,281.569,208.46900000000002,292.692,205.668,100.42200000000001,209.27200000000002,149.614,212.981,140.363,194.86700000000002,173.389,194.75599999999997,259.47,193.672,276.343,194.31099999999998,105.654,195.378,234.86900000000003,199.06599999999997,152.39600000000002,198.798,143.255,199.53900000000002,158.88299999999998,200.59,114.087,205.89700000000002,125.755,219.47299999999998,135.47899999999998,223.495,167.59,224.16099999999997,114.145,219.507,161.825,216.418,140.157,215.639,261.943,210.137,125.555,202.80700000000002,172.25900000000001,171.852,138.17,152.025,342.75,202.847,246.618,175.923,272.312,162.119
133.25,533.0,,110.07600000000001,245.167,242.488,228.64700000000002,272.805,93.921,121.15299999999999,133.095,172.562,132.907,109.60700000000001,137.105,124.583,142.072,174.317,139.549,224.363,147.91,271.149,140.184,243.58599999999998,146.97299999999998,167.047,144.655,271.063,118.175,269.203,124.355,243.87400000000002,126.09700000000001,261.67400000000004,128.701,229.138,161.97299999999998,264.526,163.011,254.452,164.438,240.77,166.93599999999998,109.95299999999999,168.063,136.767,168.005,81.035,169.449,284.21299999999997,169.885,266.066,171.52599999999998,229.493,170.32,286.462,148.88299999999998,108.046,150.865,170.957,152.54399999999998,253.792,151.763,115.568,153.013,242.085,153.025,292.519,154.632,258.329,157.437,280.525,157.343,148.68,158.779,131.012,184.567,282.27099999999996,187.86700000000002,289.036,186.953,221.635,184.822,312.653,189.351,109.29700000000001,189.002,296.765,187.456,155.52200000000002,190.261,267.10200000000003,189.888,229.153,191.81599999999997,121.485,189.331,124.193,170.96400000000003,143.132,174.82,167.03400000000002,176.65200000000002,228.79,178.56599999999997,,,88.243,178.90599999999998,112.667,180.487,177.77900000000002,178.35,240.76,181.81599999999997,120.946,181.58,99.96700000000001,182.21200000000002,281.555,208.41400000000002,292.681,205.638,100.412,209.27599999999998,149.593,212.99,140.347,194.87,173.422,194.81400000000002,259.494,193.695,276.317,194.294,105.691,195.356,234.78099999999998,199.023,152.363,198.813,143.291,199.517,158.736,200.266,114.089,205.896,125.77,219.49599999999998,135.466,223.486,167.519,224.106,114.25299999999999,219.40599999999998,161.812,216.41299999999998,140.184,215.679,262.038,210.076,125.551,202.80900000000003,172.171,171.769,138.175,152.017,342.876,202.85299999999998,246.628,175.93,272.298,162.125
133.5,534.0,,110.05799999999999,245.21,242.611,228.50599999999997,272.815,93.925,121.204,133.14,172.543,132.909,109.594,137.11,124.661,142.06,174.315,139.47,224.30200000000002,147.81799999999998,271.103,140.279,243.62,147.03,166.924,144.616,271.017,118.197,269.182,124.324,243.899,126.089,261.67900000000003,128.695,229.138,161.974,264.55,162.97799999999998,254.577,164.50799999999998,240.817,166.923,109.944,168.34599999999998,136.77200000000002,168.00900000000001,80.984,169.39,284.214,169.89700000000002,266.087,171.584,229.43400000000003,170.355,286.406,148.879,108.02600000000001,150.822,170.99099999999999,152.494,253.88,151.731,115.579,153.002,242.09599999999998,153.00799999999998,292.513,154.605,258.514,157.556,280.53700000000003,157.328,148.732,158.805,131.035,184.53599999999997,282.21299999999997,187.87599999999998,289.007,186.977,221.41400000000002,184.88400000000001,312.589,189.338,109.304,188.99400000000003,296.767,187.44099999999997,155.458,190.22799999999998,267.125,189.84799999999998,229.232,191.727,121.449,189.24900000000002,124.191,170.986,143.135,174.822,167.053,176.7,228.99900000000002,178.74099999999999,,,88.09299999999999,178.799,112.66,180.486,177.68099999999998,178.382,240.702,181.817,120.944,181.547,99.85700000000001,182.166,281.546,208.423,292.688,205.653,100.41799999999999,209.28599999999997,149.657,212.90599999999998,140.35299999999998,194.87,173.421,194.838,259.515,193.672,276.315,194.273,105.66,195.34,234.829,199.00400000000002,152.336,198.80700000000002,143.27200000000002,199.50900000000001,158.718,200.368,114.1,205.892,125.777,219.49900000000002,135.464,223.476,167.485,224.207,114.12100000000001,219.66099999999997,161.806,216.43599999999998,140.19299999999998,215.63,262.128,210.065,125.49600000000001,202.845,172.236,171.93,138.18200000000002,152.05200000000002,342.918,202.96599999999998,246.641,175.951,272.302,162.131
133.75,535.0,,110.095,245.235,242.705,228.519,272.81,93.914,121.288,133.13,172.579,132.86,109.604,137.107,124.712,142.047,174.317,139.554,224.25799999999998,147.968,271.158,140.202,243.642,147.08100000000002,167.012,144.575,270.954,118.181,269.16700000000003,124.338,243.9,126.11,261.681,128.69,229.142,161.982,264.545,163.10399999999998,254.0,164.0,240.88299999999998,166.953,110.171,168.25400000000002,136.75,167.96099999999998,80.82,169.514,284.195,169.882,266.075,171.614,229.476,170.435,286.305,148.946,107.991,150.819,171.012,152.47299999999998,253.872,151.673,115.575,152.993,242.093,153.009,292.498,154.60299999999998,258.527,157.636,280.552,157.33700000000002,148.737,158.884,131.031,184.515,282.2,187.847,289.09,186.88099999999997,221.562,184.831,312.507,189.239,109.28399999999999,188.97299999999998,296.85900000000004,187.375,155.468,190.165,267.125,189.854,229.386,191.62,121.454,189.262,124.199,170.97400000000002,143.157,174.821,167.088,176.667,228.97299999999998,178.715,,,88.189,178.641,112.656,180.49900000000002,177.736,178.268,240.63400000000001,181.817,120.95700000000001,181.53599999999997,99.926,182.185,281.558,208.40599999999998,292.693,205.65200000000002,100.42,209.27700000000002,149.689,212.88099999999997,140.355,194.862,173.40200000000002,194.80700000000002,259.562,193.671,276.329,194.25599999999997,105.704,195.317,234.762,198.997,152.39700000000002,198.77700000000002,143.316,199.48,,,114.1,205.888,125.84700000000001,219.53400000000002,135.466,223.45,167.495,224.24099999999999,114.193,219.63299999999998,161.774,216.44,140.23,215.562,262.089,210.037,125.54899999999999,202.797,172.174,171.85,138.22799999999998,152.077,343.025,203.05200000000002,246.625,175.942,272.29200000000003,162.118
134.0,536.0,,110.06299999999999,245.238,242.551,228.542,272.822,93.90700000000001,121.398,133.21200000000002,172.537,132.74,109.59299999999999,137.139,124.71799999999999,141.868,174.275,139.648,224.18400000000003,147.97299999999998,271.15,140.145,243.64700000000002,147.083,166.946,144.52700000000002,271.02299999999997,118.303,269.127,124.331,243.89700000000002,126.118,261.67,128.68,229.17,161.983,264.416,162.862,254.0,164.0,240.893,166.975,110.045,168.27,136.769,167.972,80.785,169.517,284.192,169.88400000000001,266.02,171.574,229.46,170.571,286.33299999999997,148.976,107.99600000000001,150.796,170.993,152.506,253.865,151.703,115.57600000000001,152.993,242.102,152.99,292.513,154.59799999999998,258.45799999999997,157.66,280.541,157.37,148.704,158.832,131.053,184.507,282.247,187.831,289.057,186.935,221.234,184.808,312.606,189.243,109.274,188.983,296.899,187.391,155.38299999999998,190.145,267.16200000000003,189.851,229.37599999999998,191.685,121.45700000000001,189.217,124.20299999999999,170.958,143.156,174.828,167.093,176.65,228.87900000000002,178.66,275.051,178.446,88.14299999999999,178.65200000000002,112.66,180.485,177.618,178.285,240.614,181.791,120.959,181.53,99.927,182.205,281.57099999999997,208.39,292.692,205.69099999999997,100.43,209.283,149.747,212.791,140.359,194.875,173.38299999999998,194.80599999999998,259.54900000000004,193.646,276.296,194.237,105.726,195.243,234.755,199.00099999999998,152.447,198.77200000000002,143.325,199.5,,,114.094,205.87900000000002,125.882,219.623,135.47,223.44,167.458,224.24900000000002,114.213,219.558,161.77100000000002,216.43200000000002,140.23,215.58700000000002,262.058,210.015,125.554,202.795,172.08599999999998,171.81799999999998,138.231,152.042,343.11300000000006,203.125,246.687,175.947,272.302,162.10399999999998
