 ,X,Y
281,369.867,196.099
282,369.747,193.986
283,369.594,191.864
284,369.410,189.739
285,369.196,187.618
286,368.952,185.509
287,368.680,183.419
288,368.381,181.355
289,368.055,179.325
290,367.704,177.335
291,367.331,175.379
292,366.936,173.452
293,366.523,171.546
294,366.093,169.651
295,365.650,167.763
296,365.195,165.871
297,364.730,163.970
298,364.258,162.051
299,363.781,160.106
300,363.300,158.135
301,362.815,156.141
302,362.325,154.129
303,361.829,152.103
304,361.327,150.068
305,360.819,148.028
306,360.303,145.989
307,359.779,143.954
308,359.248,141.928
309,358.707,139.916
310,358.156,137.920
311,357.594,135.938
312,357.017,133.969
313,356.424,132.014
314,355.813,130.070
315,355.183,128.138
316,354.530,126.217
317,353.854,124.304
318,353.152,122.401
319,352.423,120.506
320,351.671,118.621
321,350.905,116.749
322,350.130,114.894
323,349.355,113.059
324,348.586,111.247
325,347.831,109.461
326,347.097,107.704
327,346.392,105.980
328,345.722,104.291
329,345.087,102.635
330,344.481,100.999
331,343.896,99.374
332,343.323,97.748
333,342.755,96.108
334,342.184,94.445
335,341.602,92.746
336,341.000,91.000
