TimesH,Frame,NoMissing,6,6,11,11,12,12,14,14,18,18,22,22,26,26,35,35,45,45,50,50,80,80,116,116,124,124,142,142,145,145,147,147,152,152,155,155,166,166,174,174,183,183,223,223,224,224,235,235,332,332,335,335,338,338,481,481,832,832
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
205.25,821.0,,126.75299999999999,137.64,239.523,130.341,232.796,130.279,111.56299999999999,133.653,294.42900000000003,154.893,223.30599999999998,151.582,116.743,149.525,215.243,108.13,124.137,129.453,263.885,127.515,275.07,94.415,133.531,205.188,113.353,201.82299999999998,295.223,203.358,105.624,190.863,123.48299999999999,192.933,313.513,188.93900000000002,158.096,188.826,274.128,197.665,280.89099999999996,191.899,253.583,176.101,279.307,167.635,106.788,170.34900000000002,81.734,165.172,284.318,217.084,94.602,215.321,146.56,214.56,345.48900000000003,196.707,144.702,201.572
205.5,822.0,,126.786,137.629,239.49599999999998,130.178,232.843,130.255,111.588,133.678,294.41,154.91,223.338,151.555,116.73700000000001,149.532,215.317,108.124,124.15299999999999,129.452,263.878,127.52,275.04200000000003,94.355,133.43,205.44799999999998,113.339,201.81099999999998,295.22700000000003,203.352,105.609,190.83700000000002,123.505,192.949,313.55400000000003,188.946,158.095,188.82,274.139,197.672,280.925,191.87599999999998,253.673,176.047,279.29400000000004,167.58599999999998,106.78399999999999,170.313,81.678,165.18099999999998,284.295,217.105,94.62,215.292,146.555,214.50400000000002,345.408,196.796,144.731,201.592
205.75,823.0,,126.8,137.638,239.472,130.144,232.861,130.202,111.476,133.665,294.415,154.914,223.325,151.562,116.704,149.511,215.342,108.13799999999999,124.19200000000001,129.423,263.873,127.538,275.134,94.43799999999999,133.417,205.377,113.321,201.792,295.242,203.357,105.56299999999999,190.889,123.52600000000001,192.925,313.565,188.919,158.134,188.854,274.131,197.63099999999997,280.991,191.834,253.65200000000002,176.011,279.29900000000004,167.525,106.77799999999999,170.28900000000002,81.699,165.19099999999997,284.356,217.045,94.648,215.27599999999998,146.721,214.447,345.292,196.952,144.829,201.523
206.0,824.0,,126.79,137.59799999999998,239.537,130.239,232.87900000000002,130.154,111.669,133.7,294.41900000000004,154.911,223.30900000000003,151.60299999999998,116.71700000000001,149.53799999999998,215.36900000000003,108.137,124.167,129.488,263.881,127.52600000000001,275.156,94.412,133.405,205.343,113.33,201.785,295.226,203.315,105.555,190.887,123.5,192.899,313.615,188.924,158.16,188.862,274.133,197.612,281.015,191.834,253.65,176.02200000000002,279.32099999999997,167.49900000000002,106.751,170.267,81.73100000000001,165.23,284.295,217.06900000000002,94.662,215.296,146.59799999999998,214.50400000000002,345.12300000000005,196.97799999999998,144.80100000000002,201.56099999999998
206.25,825.0,,126.794,137.597,239.49400000000003,130.157,232.863,130.173,111.54299999999999,133.75799999999998,294.44599999999997,154.905,223.31,151.61,116.70100000000001,149.534,215.37900000000002,108.215,124.206,129.49,263.872,127.515,275.172,94.39399999999999,133.343,205.39,113.353,201.78099999999998,295.223,203.297,105.54799999999999,190.88,123.49600000000001,192.868,313.574,188.90599999999998,158.195,188.84900000000002,274.121,197.613,281.052,191.77599999999998,253.65200000000002,175.923,279.316,167.5,106.72399999999999,170.298,81.76100000000001,165.21200000000002,284.29900000000004,217.028,94.62299999999999,215.238,146.55100000000002,214.47400000000002,345.09,196.955,144.711,201.543
206.5,826.0,,126.801,137.579,239.498,130.196,232.93099999999998,130.09,111.476,133.88,294.445,154.91899999999998,223.29,151.63299999999998,116.698,149.49,215.457,108.145,124.181,129.504,263.835,127.51899999999999,275.17,94.36200000000001,133.325,205.393,113.334,201.77900000000002,295.224,203.273,105.53399999999999,190.88099999999997,123.475,192.829,313.557,188.933,158.284,188.84599999999998,274.123,197.60299999999998,281.067,191.743,253.646,175.93200000000002,279.305,167.50900000000001,106.684,170.313,81.718,165.22,284.305,217.021,94.632,215.234,146.626,214.518,344.903,197.197,144.72,201.543
206.75,827.0,,126.845,137.583,239.419,130.097,232.912,130.053,111.572,133.795,294.444,154.89,223.312,151.668,116.712,149.507,215.44099999999997,108.162,124.26799999999999,129.46200000000002,263.811,127.544,275.199,94.36,133.319,205.47400000000002,113.34899999999999,201.775,295.24,203.262,105.535,190.858,123.427,192.838,313.47900000000004,188.918,158.3,188.851,274.086,197.56799999999998,281.06,191.697,253.77700000000002,175.94299999999998,279.339,167.40599999999998,106.698,170.245,81.785,165.225,284.33299999999997,216.97400000000002,94.613,215.19799999999998,146.549,214.567,344.98400000000004,197.21099999999998,144.745,201.55700000000002
207.0,828.0,,126.82799999999999,137.546,239.42700000000002,130.106,232.957,130.015,111.554,133.778,294.476,154.88,223.312,151.675,116.713,149.503,215.46400000000003,108.244,124.315,129.44299999999998,263.786,127.544,275.22700000000003,94.415,133.31,205.493,113.448,201.748,295.257,203.261,105.514,190.856,123.441,192.835,313.441,188.91,158.292,188.831,274.06,197.517,281.084,191.675,253.852,175.90400000000002,279.33799999999997,167.4,106.685,170.268,81.80199999999999,165.264,284.35400000000004,216.968,94.646,215.18200000000002,146.611,214.558,345.006,197.263,144.711,201.524
207.25,829.0,,126.791,137.514,239.421,130.072,232.94799999999998,130.054,111.53299999999999,133.784,294.449,154.866,223.27900000000002,151.653,116.671,149.505,215.593,108.29299999999999,124.334,129.42,263.795,127.552,275.182,94.416,133.303,205.511,113.381,201.766,295.29400000000004,203.234,105.49799999999999,190.83,123.406,192.793,313.342,188.882,158.274,188.825,274.031,197.482,281.132,191.685,253.81099999999998,175.895,279.353,167.38,106.625,170.271,81.756,165.273,284.306,217.0,94.613,215.19,146.513,214.646,344.75800000000004,197.459,144.842,201.49200000000002
207.5,830.0,,126.807,137.512,239.50900000000001,130.11700000000002,232.93900000000002,130.016,111.411,133.868,294.459,154.849,223.34900000000002,151.644,116.666,149.52100000000002,215.47,108.382,124.406,129.428,263.783,127.561,275.247,94.34700000000001,133.304,205.49599999999998,113.416,201.736,295.298,203.209,105.488,190.81799999999998,123.355,192.761,313.445,188.89,158.208,188.82,273.97900000000004,197.46200000000002,281.164,191.68,253.767,175.926,279.324,167.37400000000002,106.61,170.291,81.792,165.305,284.341,217.00599999999997,94.62700000000001,215.176,146.491,214.66,345.05699999999996,197.282,144.737,201.497
207.75,831.0,,126.791,137.504,239.52200000000002,130.039,232.94099999999997,130.001,111.236,133.85,294.46,154.85299999999998,223.36900000000003,151.584,116.655,149.55,215.38400000000001,108.34100000000001,124.455,129.424,263.782,127.554,275.161,94.307,133.304,205.412,113.37299999999999,201.768,295.298,203.195,105.48899999999999,190.812,123.33,192.762,313.421,188.893,158.201,188.84099999999998,273.992,197.457,281.153,191.688,253.75799999999998,175.90900000000002,279.358,167.35299999999998,106.63799999999999,170.301,81.844,165.266,284.267,217.02599999999998,94.634,215.174,146.53799999999998,214.707,344.833,197.205,144.86,201.468
208.0,832.0,,126.704,137.463,239.49,129.996,232.93,129.988,111.345,133.91299999999998,294.482,154.88,223.391,151.616,116.60799999999999,149.54,215.56900000000002,108.381,124.495,129.42,263.781,127.566,275.1,94.31200000000001,133.247,205.43599999999998,113.35700000000001,201.764,295.317,203.197,105.48299999999999,190.77700000000002,123.311,192.77200000000002,313.344,188.888,158.161,188.86,273.94599999999997,197.412,281.14099999999996,191.648,253.85,175.989,279.393,167.27,106.59299999999999,170.33700000000002,81.794,165.278,284.246,217.06900000000002,94.595,215.173,146.631,214.797,344.963,197.043,144.74200000000002,201.514
208.25,833.0,,126.667,137.459,239.533,130.042,232.953,129.983,111.212,134.121,294.514,154.91899999999998,223.43200000000002,151.584,116.594,149.52700000000002,215.551,108.464,124.48899999999999,129.406,263.793,127.566,275.132,94.361,133.24200000000002,205.433,113.367,201.731,295.307,203.18900000000002,105.478,190.757,123.287,192.763,313.32099999999997,188.875,158.14600000000002,188.843,273.915,197.418,281.19,191.65400000000002,253.986,175.921,279.413,167.22799999999998,106.586,170.364,81.808,165.248,284.221,217.077,94.559,215.148,146.583,214.763,345.12199999999996,196.916,144.861,201.485
208.5,834.0,,126.694,137.452,239.475,130.04,232.923,129.955,111.08,134.24,294.506,154.909,223.40599999999998,151.616,116.62799999999999,149.533,215.515,108.348,124.524,129.399,263.798,127.54700000000001,275.14,94.36200000000001,133.236,205.355,113.39200000000001,201.722,295.349,203.18599999999998,105.49700000000001,190.764,123.30799999999999,192.78400000000002,313.327,188.868,158.122,188.833,273.863,197.415,281.17900000000003,191.632,253.959,175.917,279.438,167.205,106.56299999999999,170.361,81.827,165.261,284.258,217.05599999999998,94.529,215.16,146.605,214.71599999999998,345.163,196.89700000000002,144.942,201.43599999999998
208.75,835.0,,126.758,137.45600000000002,239.497,130.105,232.93900000000002,129.963,111.11,134.259,294.517,154.892,223.44299999999998,151.591,116.715,149.56,215.637,108.243,124.48,129.32399999999998,263.788,127.553,275.127,94.376,133.274,205.365,113.41,201.703,295.365,203.167,105.48700000000001,190.748,123.316,192.75900000000001,313.337,188.868,158.134,188.80900000000003,273.836,197.399,281.233,191.609,253.972,175.954,279.42,167.21099999999998,106.525,170.37900000000002,81.655,165.243,284.313,217.02,94.53299999999999,215.135,146.632,214.735,345.024,196.74900000000002,145.012,201.37400000000002
209.0,836.0,,126.764,137.457,239.47799999999998,130.077,232.96200000000002,129.974,111.15299999999999,134.248,294.51099999999997,154.907,223.485,151.601,116.721,149.549,215.618,108.221,124.48700000000001,129.398,263.783,127.545,275.117,94.37299999999999,133.246,205.37400000000002,113.38600000000001,201.696,295.368,203.14,105.49,190.736,123.339,192.757,313.337,188.891,158.129,188.81799999999998,273.80400000000003,197.34099999999998,281.244,191.563,253.916,175.863,279.5,167.112,106.51700000000001,170.36900000000003,81.668,165.282,284.262,217.019,94.506,215.13,146.782,214.709,344.575,197.04,145.058,201.335
209.25,837.0,,126.766,137.439,239.446,130.028,232.949,129.981,111.249,134.055,294.555,154.928,223.46,151.56,116.74799999999999,149.586,215.446,108.12299999999999,124.53,129.428,263.801,127.52799999999999,275.166,94.382,133.218,205.354,113.427,201.65200000000002,295.39599999999996,203.137,105.48899999999999,190.747,123.374,192.735,313.291,188.87400000000002,158.22,188.822,273.79900000000004,197.356,281.199,191.58599999999998,253.852,175.86700000000002,279.457,167.123,106.509,170.343,81.622,165.263,284.313,217.024,94.506,215.127,146.878,214.668,343.32300000000004,196.87599999999998,145.056,201.357
209.5,838.0,,126.789,137.42700000000002,239.523,130.056,232.976,129.941,111.12700000000001,134.154,294.57599999999996,154.939,223.49,151.546,116.654,149.576,215.421,108.184,124.479,129.391,263.77099999999996,127.56,275.22900000000004,94.39200000000001,133.246,205.378,113.494,201.614,295.394,203.112,105.491,190.729,123.38,192.76,313.278,188.859,158.125,188.805,273.77099999999996,197.36,281.19,191.579,254.015,175.815,279.51,167.044,106.45200000000001,170.326,81.584,165.292,284.316,217.07,94.554,215.12099999999998,146.888,214.63099999999997,343.676,197.046,145.064,201.31
209.75,839.0,,126.86,137.455,239.516,130.016,232.94099999999997,129.937,111.23899999999999,134.214,294.552,154.882,223.53799999999998,151.597,116.581,149.58700000000002,215.417,108.165,124.35600000000001,129.502,263.778,127.554,275.279,94.34,133.24200000000002,205.394,113.49700000000001,201.607,295.385,203.08700000000002,105.491,190.71,123.365,192.737,313.253,188.86599999999999,158.145,188.795,273.711,197.34799999999998,281.17900000000003,191.52200000000002,254.09599999999998,175.80200000000002,279.514,167.051,106.448,170.356,81.571,165.345,284.275,217.08900000000003,94.50200000000001,215.105,146.781,214.61700000000002,343.32199999999995,196.951,145.049,201.27599999999998
210.0,840.0,,126.875,137.44799999999998,239.49599999999998,130.031,232.88299999999998,129.95,111.10799999999999,134.378,294.531,154.86700000000002,223.528,151.583,116.689,149.589,215.34599999999998,108.11200000000001,124.47399999999999,129.435,263.76099999999997,127.574,275.33799999999997,94.325,133.188,205.453,113.53299999999999,201.59099999999998,295.405,203.063,105.488,190.718,123.31299999999999,192.696,313.23900000000003,188.88400000000001,158.135,188.78900000000002,273.67,197.31099999999998,281.282,191.528,254.173,175.793,279.53,167.06400000000002,106.40899999999999,170.372,81.516,165.363,284.291,217.03,94.522,215.078,146.91,214.62599999999998,343.545,196.86700000000002,145.067,201.283
210.25,841.0,,126.85700000000001,137.433,239.562,130.039,232.907,129.862,111.10700000000001,134.444,294.504,154.846,223.52200000000002,151.563,116.675,149.628,215.07,108.04299999999999,124.551,129.40200000000002,263.764,127.588,275.319,94.309,133.14600000000002,205.455,113.52600000000001,201.555,295.416,203.023,105.47399999999999,190.707,123.286,192.69799999999998,313.263,188.888,158.157,188.792,273.65,197.28400000000002,281.254,191.537,254.17700000000002,175.785,279.505,167.084,106.415,170.352,81.471,165.35,284.30400000000003,217.007,94.516,215.05599999999998,146.983,214.608,343.621,196.752,145.091,201.248
210.5,842.0,,126.837,137.423,239.571,130.001,232.855,129.845,111.125,134.41,294.525,154.83700000000002,223.54,151.52200000000002,116.641,149.609,214.942,108.022,124.52799999999999,129.407,263.752,127.59299999999999,275.373,94.238,133.109,205.453,113.586,201.49099999999999,295.428,202.995,105.46700000000001,190.71,123.30799999999999,192.706,313.361,188.89,158.191,188.787,273.631,197.294,281.314,191.51,254.18,175.78599999999997,279.524,167.045,106.429,170.321,81.482,165.331,284.282,217.03099999999998,94.51899999999999,215.003,146.974,214.63,342.295,196.373,145.109,201.22
210.75,843.0,,126.87200000000001,137.422,239.581,130.07,232.84400000000002,129.781,111.29700000000001,134.202,294.54,154.849,223.63099999999997,151.57399999999998,116.579,149.593,214.918,107.941,124.556,129.35299999999998,263.74,127.603,275.39099999999996,94.24700000000001,133.088,205.476,113.64299999999999,201.40599999999998,295.42900000000003,202.96599999999998,105.46700000000001,190.703,123.294,192.69099999999997,313.351,188.908,158.256,188.771,273.577,197.285,281.30400000000003,191.477,254.142,175.78799999999998,279.508,166.97099999999998,106.405,170.255,81.43,165.35299999999998,284.27,217.00799999999998,94.537,215.014,147.015,214.595,342.986,196.614,145.076,201.25400000000002
211.0,844.0,,126.885,137.433,239.609,130.012,232.85299999999998,129.768,111.287,134.27,294.566,154.842,223.674,151.605,116.557,149.602,214.892,107.963,124.573,129.358,263.743,127.625,275.39,94.259,132.993,205.516,113.691,201.363,295.442,202.958,105.469,190.732,123.288,192.67,313.392,188.898,158.303,188.75900000000001,273.587,197.268,281.30400000000003,191.475,253.94299999999998,175.78099999999998,279.52299999999997,166.956,106.405,170.27,81.432,165.352,284.256,217.024,94.5,215.00900000000001,147.01,214.602,343.9,196.56900000000002,145.11700000000002,201.22799999999998
211.25,845.0,,126.889,137.438,239.613,129.987,232.81599999999997,129.762,111.306,134.185,294.561,154.845,223.695,151.627,116.602,149.605,214.84400000000002,107.91,124.54700000000001,129.326,263.731,127.625,275.309,94.257,132.99200000000002,205.55200000000002,113.693,201.326,295.434,202.928,105.492,190.747,123.271,192.696,313.42400000000004,188.898,158.30100000000002,188.748,273.622,197.266,281.332,191.49,254.017,175.803,279.495,166.94299999999998,106.41799999999999,170.253,81.374,165.30700000000002,284.207,217.05900000000003,94.48899999999999,215.011,146.961,214.608,343.0,196.0,145.125,201.174
211.5,846.0,,126.90700000000001,137.446,239.555,129.955,232.859,129.65,111.42299999999999,134.08700000000002,294.58299999999997,154.816,223.75900000000001,151.679,116.626,149.60299999999998,214.933,107.927,124.59899999999999,129.30100000000002,263.738,127.64299999999999,275.313,94.29299999999999,133.05700000000002,205.50599999999997,113.723,201.30599999999998,295.436,202.90099999999998,105.488,190.75799999999998,123.277,192.675,313.38,188.835,158.278,188.725,273.60200000000003,197.247,281.269,191.498,254.00900000000001,175.774,279.445,166.97099999999998,106.419,170.28099999999998,81.314,165.31,284.209,216.99099999999999,94.49,215.012,147.03,214.56900000000002,343.0,196.0,145.065,201.158
211.75,847.0,,126.898,137.442,239.58900000000003,129.947,232.90599999999998,129.57299999999998,111.596,133.796,294.595,154.805,223.8,151.718,116.67200000000001,149.627,214.859,107.835,124.56,129.343,263.707,127.681,275.378,94.279,133.062,205.52,113.695,201.358,295.421,202.908,105.485,190.77599999999998,123.26,192.675,313.314,188.84400000000002,158.28799999999998,188.715,273.568,197.206,281.243,191.46900000000002,254.025,175.71200000000002,279.371,167.024,106.40700000000001,170.295,81.286,165.315,284.255,217.00599999999997,94.47399999999999,215.019,147.262,214.52,343.539,196.22,145.091,201.11900000000003
212.0,848.0,,126.902,137.46200000000002,239.61,129.91299999999998,232.929,129.491,111.624,133.81,294.605,154.8,223.773,151.671,116.713,149.577,214.83900000000003,107.75299999999999,124.551,129.32,263.70099999999996,127.72200000000001,275.457,94.292,133.07399999999998,205.507,113.73899999999999,201.31900000000002,295.415,202.86900000000003,105.495,190.75400000000002,123.28,192.672,313.34,188.83900000000003,158.341,188.645,273.673,197.205,281.23900000000003,191.408,253.845,175.71599999999998,279.41700000000003,167.00400000000002,106.384,170.299,81.26100000000001,165.345,284.306,216.96400000000003,94.486,214.995,147.375,214.459,343.121,196.12,145.062,201.09
212.25,849.0,,126.834,137.447,239.577,129.904,232.955,129.472,111.67399999999999,133.79,294.643,154.79399999999998,223.78599999999997,151.651,116.671,149.555,214.86599999999999,107.72200000000001,124.59200000000001,129.304,263.677,127.73299999999999,275.41900000000004,94.29,132.97299999999998,205.572,113.72,201.25599999999997,295.41,202.84599999999998,105.49700000000001,190.748,123.255,192.676,313.319,188.81400000000002,158.333,188.66099999999997,273.633,197.179,281.223,191.368,253.954,175.731,279.416,167.00799999999998,106.34100000000001,170.274,81.22800000000001,165.345,284.36,216.96200000000002,94.5,214.987,147.444,214.446,342.969,196.209,145.058,201.074
212.5,850.0,,126.83,137.43200000000002,239.52200000000002,129.786,232.993,129.405,111.71700000000001,133.934,294.665,154.80700000000002,223.803,151.686,116.694,149.528,214.90200000000002,107.696,124.58200000000001,129.313,263.645,127.73700000000001,275.365,94.271,132.946,205.577,113.735,201.209,295.423,202.799,105.50200000000001,190.729,123.28200000000001,192.66299999999998,313.265,188.787,158.36700000000002,188.65099999999998,273.58,197.167,281.17900000000003,191.326,254.06599999999997,175.715,279.401,167.007,106.333,170.243,81.225,165.343,284.403,216.94799999999998,94.48700000000001,214.975,147.363,214.46099999999998,342.348,196.25900000000001,145.042,201.077
212.75,851.0,,126.853,137.44899999999998,239.612,129.71,232.97,129.41899999999998,111.766,133.93200000000002,294.651,154.792,223.8,151.65,116.72,149.483,214.917,107.711,124.553,129.342,263.64,127.745,275.388,94.265,132.94899999999998,205.585,113.764,201.19,295.392,202.793,105.522,190.739,123.277,192.672,313.281,188.81599999999997,158.352,188.66099999999997,273.596,197.19,281.175,191.328,254.15,175.78900000000002,279.482,166.995,106.307,170.24,81.214,165.294,284.418,216.86700000000002,94.509,214.97,147.394,214.447,343.043,196.28900000000002,145.078,201.048
213.0,852.0,,126.84700000000001,137.421,239.614,129.618,233.03,129.398,111.738,134.001,294.653,154.804,223.824,151.61700000000002,116.69200000000001,149.488,214.907,107.714,124.55,129.32299999999998,263.621,127.75399999999999,275.376,94.208,132.95,205.583,113.76,201.15,295.388,202.768,105.505,190.722,123.257,192.701,313.295,188.821,158.308,188.63,273.58099999999996,197.19299999999998,281.159,191.32299999999998,254.095,175.826,279.515,167.02700000000002,106.285,170.225,81.283,165.30700000000002,284.377,216.812,94.493,214.99099999999999,147.386,214.391,,,145.16299999999998,200.99
213.25,853.0,,126.84100000000001,137.417,239.611,129.593,233.00799999999998,129.39700000000002,111.84700000000001,133.89,294.668,154.782,223.857,151.612,116.79,149.482,214.877,107.734,124.575,129.315,263.577,127.78299999999999,275.355,94.184,132.97799999999998,205.55700000000002,113.823,201.06,295.41200000000003,202.753,105.527,190.73,123.28200000000001,192.672,313.301,188.813,158.286,188.59900000000002,273.585,197.19,281.164,191.27900000000002,254.155,175.847,279.474,167.00599999999997,106.33200000000001,170.175,81.209,165.31900000000002,284.402,216.803,94.48,215.00799999999998,147.51,214.28099999999998,342.99300000000005,196.095,145.161,200.99
213.5,854.0,,126.865,137.425,239.53400000000002,129.52200000000002,233.00599999999997,129.35299999999998,111.89200000000001,133.815,294.672,154.778,223.83599999999998,151.545,116.742,149.429,214.803,107.744,124.559,129.283,263.522,127.81200000000001,275.38599999999997,94.212,133.0,205.543,113.824,201.06,295.405,202.734,105.516,190.72400000000002,123.295,192.678,313.242,188.80700000000002,158.285,188.56400000000002,273.606,197.16299999999998,281.18,191.22400000000002,254.047,175.889,279.466,166.97299999999998,106.305,170.18400000000003,81.192,165.3,284.36400000000003,216.803,94.45299999999999,214.99400000000003,147.796,214.21099999999998,342.92800000000005,196.088,145.262,200.908
213.75,855.0,,126.868,137.401,239.516,129.55700000000002,233.048,129.259,111.964,133.762,294.66900000000004,154.754,223.86599999999999,151.571,116.73100000000001,149.405,214.72,107.699,124.538,129.276,263.52,127.756,275.371,94.208,133.019,205.533,113.725,201.12099999999998,295.397,202.671,105.507,190.71400000000003,123.301,192.65900000000002,313.241,188.795,158.286,188.535,273.622,197.153,281.228,191.24,254.077,175.873,279.426,166.968,106.29899999999999,170.137,81.237,165.293,284.365,216.71400000000003,94.47,214.958,147.859,214.171,342.965,196.093,145.19299999999998,200.968
214.0,856.0,,126.905,137.407,239.459,129.452,233.017,129.315,111.904,133.847,294.664,154.717,223.81400000000002,151.559,116.788,149.415,214.71599999999998,107.65100000000001,124.598,129.249,263.535,127.759,275.368,94.185,133.065,205.513,113.691,201.175,295.436,202.649,105.53,190.71599999999998,123.286,192.64,313.279,188.78599999999997,158.257,188.537,273.64,197.15,281.2,191.21599999999998,254.03599999999997,175.862,279.481,166.947,106.336,170.128,81.20100000000001,165.31599999999997,284.39,216.72,94.431,214.958,147.964,214.07,342.849,196.042,145.153,200.907
214.25,857.0,,126.87899999999999,137.404,239.588,129.515,232.982,129.281,111.91799999999999,133.836,294.68,154.714,223.785,151.535,116.74700000000001,149.42600000000002,214.715,107.62899999999999,124.586,129.204,263.519,127.75399999999999,275.383,94.191,133.173,205.487,113.646,201.15900000000002,295.42400000000004,202.62599999999998,105.492,190.75599999999997,123.26700000000001,192.63099999999997,313.24,188.78900000000002,158.296,188.50400000000002,273.622,197.157,281.214,191.227,254.014,175.875,279.455,166.938,106.345,170.15599999999998,81.191,165.304,284.567,216.405,94.41,214.923,148.005,214.032,343.11400000000003,196.104,145.078,200.915
214.5,858.0,,126.86399999999999,137.416,239.525,129.45600000000002,232.968,129.299,111.845,133.898,294.709,154.703,223.685,151.503,116.698,149.422,214.69,107.595,124.60700000000001,129.179,263.514,127.74799999999999,275.41700000000003,94.169,133.22799999999998,205.479,113.712,201.114,295.44599999999997,202.637,105.493,190.72,123.241,192.602,313.322,188.831,158.268,188.451,273.627,197.15599999999998,281.26099999999997,191.28,254.16,175.889,279.382,166.93900000000002,106.351,170.175,81.257,165.304,284.653,216.19099999999997,94.464,214.868,147.91299999999998,214.045,343.227,196.247,145.025,200.882
214.75,859.0,,126.855,137.409,239.481,129.371,232.997,129.30700000000002,111.92200000000001,133.905,294.694,154.685,223.563,151.503,116.62,149.409,214.68099999999998,107.522,124.57600000000001,129.24200000000002,263.519,127.743,275.363,94.166,133.233,205.50799999999998,113.661,201.138,295.46,202.635,105.512,190.737,123.228,192.604,313.393,188.84,158.282,188.43,273.556,197.13299999999998,281.242,191.257,254.15599999999998,175.81799999999998,279.3,166.99,106.387,170.232,81.19,165.27900000000002,284.69599999999997,216.111,94.48899999999999,214.842,148.138,213.953,342.98400000000004,196.229,145.06,200.929
215.0,860.0,,126.89200000000001,137.411,239.521,129.50799999999998,233.035,129.329,111.87700000000001,133.963,294.68,154.721,223.687,151.53799999999998,116.711,149.392,214.606,107.454,124.509,129.27,263.525,127.743,275.293,94.18700000000001,133.15200000000002,205.49900000000002,113.677,201.114,295.486,202.61599999999999,105.49600000000001,190.726,123.19200000000001,192.56400000000002,313.427,188.858,158.328,188.38,273.556,197.138,281.23,191.255,254.135,175.834,279.334,166.99200000000002,106.389,170.21900000000002,81.196,165.21099999999998,284.851,215.775,94.475,214.852,147.94899999999998,213.965,343.181,196.25,145.046,200.9
215.25,861.0,,126.92,137.411,239.63,129.451,233.063,129.319,111.959,133.904,294.668,154.721,223.703,151.558,116.685,149.366,214.69,107.431,124.544,129.264,263.534,127.73200000000001,275.262,94.19200000000001,133.194,205.48,113.564,201.207,295.51,202.585,105.492,190.74,123.17,192.56,313.46,188.812,158.362,188.34599999999998,273.509,197.112,281.263,191.199,254.041,175.91299999999998,279.39799999999997,166.925,106.461,170.24400000000003,81.29899999999999,165.233,284.889,215.736,94.46600000000001,214.822,148.003,213.915,343.18699999999995,196.24200000000002,144.999,200.919
215.5,862.0,,126.921,137.398,239.65,129.459,233.03799999999998,129.243,111.915,133.869,294.69,154.721,223.623,151.486,116.70299999999999,149.373,214.673,107.425,124.53200000000001,129.24200000000002,263.532,127.75200000000001,275.298,94.223,133.154,205.50400000000002,113.59299999999999,201.19,295.48,202.56,105.48700000000001,190.71099999999998,123.185,192.595,313.492,188.821,158.37,188.304,273.539,197.09400000000002,281.265,191.21599999999998,254.102,175.967,279.422,166.949,106.419,170.227,81.29899999999999,165.18599999999998,285.012,215.40200000000002,94.47200000000001,214.821,148.077,213.882,343.13,196.31099999999998,145.046,200.87400000000002
215.75,863.0,,126.936,137.418,239.697,129.382,233.06799999999998,129.19,111.955,133.78799999999998,294.66,154.705,223.785,151.625,116.721,149.375,214.532,107.27600000000001,124.514,129.195,263.54,127.751,275.303,94.22399999999999,133.165,205.518,113.564,201.201,295.45799999999997,202.55200000000002,105.478,190.715,123.15700000000001,192.56900000000002,313.491,188.847,158.296,188.331,273.54,197.08599999999998,281.296,191.206,254.078,175.984,279.454,166.953,106.35600000000001,170.24099999999999,81.271,165.13,284.98900000000003,215.347,94.476,214.81799999999998,147.988,213.899,343.184,196.33900000000003,145.002,200.87599999999998
216.0,864.0,,126.946,137.416,239.62,129.358,233.035,129.157,111.97399999999999,133.673,294.64799999999997,154.695,223.86900000000003,151.686,116.836,149.304,214.481,107.166,124.507,129.2,263.534,127.749,275.29900000000004,94.20700000000001,133.189,205.515,113.55799999999999,201.215,295.47700000000003,202.528,105.486,190.713,123.14,192.544,313.422,188.743,158.308,188.303,273.55400000000003,197.082,281.349,191.236,254.15400000000002,175.924,279.449,166.99200000000002,106.334,170.248,81.297,165.155,284.96299999999997,215.296,94.499,214.729,147.98,213.90599999999998,343.259,196.34099999999998,145.11700000000002,200.796
216.25,865.0,,126.928,137.404,239.68099999999998,129.356,233.032,129.125,111.85,133.774,294.68,154.697,223.921,151.691,116.902,149.285,214.648,107.03299999999999,124.49700000000001,129.227,263.539,127.74600000000001,275.284,94.26700000000001,133.173,205.541,113.51700000000001,201.227,295.474,202.50900000000001,105.476,190.706,123.149,192.52599999999998,313.482,188.766,158.368,188.315,273.497,197.088,281.29,191.24900000000002,254.179,175.94299999999998,279.434,167.016,106.37,170.25799999999998,81.306,165.13400000000001,284.985,215.329,94.486,214.68900000000002,148.187,213.82,343.006,196.37900000000002,145.14,200.627
216.5,866.0,,126.882,137.417,239.699,129.289,233.09400000000002,129.118,111.944,133.80200000000002,294.67400000000004,154.705,223.982,151.705,116.914,149.298,214.65200000000002,106.927,124.499,129.285,263.55400000000003,127.727,275.265,94.273,133.108,205.574,113.554,201.217,295.486,202.483,105.46700000000001,190.705,123.13,192.50400000000002,313.465,188.77599999999998,158.407,188.25400000000002,273.448,197.13099999999997,281.265,191.197,254.355,175.87,279.423,167.012,106.34200000000001,170.227,81.266,165.12599999999998,284.993,215.31099999999998,94.499,214.644,148.196,213.828,343.13,196.44400000000002,145.171,200.592
