TimesH,Frame,NoMissing,160,160,211,211,225,225,240,240,331,331,344,344,440,440,468,468,783,783,979,979,1024,1024,1060,1060,1119,1119,1303,1303,1459,1459,1694,1694,1783,1783,1942,1942,2344,2344,2446,2446,2451,2451,2846,2846,2854,2854,3041,3041,3066,3066,3293,3293,3604,3604,4069,4069,4118,4118,4174,4174,4181,4181,4214,4214,4262,4262,4459,4459,4673,4673,4696,4696,4890,4890,5315,5315,5374,5374,5502,5502,5509,5509
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
499.5,1998.0,,125.055,162.02,43.419,182.455,146.811,176.47,141.415,164.49400000000003,125.101,13.913,118.118,190.35299999999998,137.089,29.873,169.918,37.316,155.925,11.800999999999998,218.232,75.645,150.972,69.7,89.455,174.607,91.728,146.96,341.80400000000003,168.392,136.047,188.795,128.58,192.675,81.935,176.18,40.102,172.808,180.02200000000002,81.758,126.664,64.262,226.405,34.924,35.846,183.09400000000002,250.922,17.023,147.987,159.822,273.763,93.292,243.83700000000002,14.532,37.884,162.188,153.579,164.37599999999998,275.596,84.87899999999999,158.119,26.603,134.971,126.42200000000001,,,211.27700000000002,80.84,312.159,176.951,227.245,55.082,221.01,63.79600000000001,147.061,149.632,254.701,39.34,245.54,46.158,235.715,87.76299999999999,249.135,157.029
499.75,1999.0,,125.09899999999999,161.934,43.533,182.75599999999997,146.781,176.562,141.50799999999998,164.356,125.228,13.769,118.132,190.34099999999998,137.062,29.819000000000003,169.95,37.329,155.939,11.790999999999999,218.28900000000002,75.676,150.893,69.57600000000001,89.432,174.643,91.635,146.955,341.829,168.322,136.033,188.752,128.613,192.769,81.888,176.03900000000002,40.109,172.701,179.986,81.762,126.70200000000001,64.225,226.387,34.899,35.844,183.041,250.896,17.065,147.99,159.78799999999998,273.741,93.307,243.827,14.493,37.829,162.436,153.77700000000002,164.424,275.519,84.885,158.054,26.607,134.959,126.28,102.774,184.301,211.295,80.822,312.157,176.887,227.31,55.305,221.02599999999998,63.717,146.993,149.584,254.75099999999998,39.344,245.541,46.196999999999996,235.74099999999999,87.84,249.046,156.857
500.0,2000.0,,125.387,161.61,43.606,182.958,146.77100000000002,176.61700000000002,141.438,164.468,125.219,13.669,118.066,190.34,137.159,29.769000000000002,169.90400000000002,37.33,155.933,11.693,218.329,75.719,150.82399999999998,69.505,89.464,174.6,91.479,146.911,341.749,168.33599999999998,136.107,188.78099999999998,128.657,192.782,81.93799999999999,176.08,40.291,172.493,180.049,81.788,126.744,64.3,226.412,34.941,35.811,182.99099999999999,250.895,17.015,147.955,159.718,273.763,93.31700000000001,243.875,14.532,37.751999999999995,162.457,153.811,164.34,275.48900000000003,85.045,157.928,26.549,134.841,126.156,102.70700000000001,184.102,211.313,80.786,312.159,176.857,227.275,55.361999999999995,221.043,63.657,146.954,149.476,254.45,39.566,245.56799999999998,46.17100000000001,235.74900000000002,87.78200000000001,249.093,157.03799999999998
500.25,2001.0,,125.35700000000001,161.627,43.599,182.90200000000002,146.774,176.575,141.428,164.514,125.12700000000001,13.842,118.041,190.297,137.305,29.78,169.925,37.311,155.934,11.732999999999999,218.31,75.663,150.756,69.385,89.462,174.55599999999998,91.51700000000001,146.90200000000002,341.744,168.231,136.02200000000002,188.77200000000002,128.631,192.82,81.96600000000001,176.078,40.229,172.75599999999997,180.049,81.79,126.706,64.282,226.291,34.866,35.814,183.015,250.919,17.042,147.929,159.708,273.784,93.294,243.93099999999998,14.618,37.685,162.409,153.916,164.389,275.32,85.113,157.829,26.503,134.99,126.30799999999999,103.0,184.0,211.28599999999997,80.765,312.156,176.822,227.359,55.198,221.014,63.652,146.955,149.485,254.708,39.343,245.555,46.236000000000004,235.74900000000002,87.82799999999999,249.05599999999998,157.016
500.5,2002.0,,125.429,161.57,43.547,182.872,146.782,176.582,141.379,164.486,124.91799999999999,14.209000000000001,118.036,190.25400000000002,137.164,29.594,169.97299999999998,37.235,156.045,11.84,218.247,75.683,150.745,69.31,89.48200000000001,174.545,91.579,146.809,341.69,168.15400000000002,135.977,188.796,128.629,192.812,81.955,176.015,40.376999999999995,172.676,180.054,81.765,126.63799999999999,64.249,226.31400000000002,34.852,35.888000000000005,182.99,250.93099999999998,17.029,147.91299999999998,159.67600000000002,273.782,93.264,243.937,14.627,37.717,162.089,154.08700000000002,164.458,275.31,85.17299999999999,157.81,26.500999999999998,134.809,126.08200000000001,,,211.322,80.729,312.154,176.821,227.388,55.151,220.968,63.644,146.912,149.406,254.715,39.266999999999996,245.54,46.248000000000005,235.80900000000003,87.94200000000001,248.921,156.872
500.75,2003.0,,125.634,161.436,43.479,182.832,146.76,176.56599999999997,141.409,164.295,124.816,14.127,118.07700000000001,190.17,137.213,29.475,169.91299999999998,37.174,156.127,11.857999999999999,218.32299999999998,75.627,150.736,69.132,89.48,174.567,91.48200000000001,146.792,341.837,168.055,135.971,188.824,128.579,192.8,82.038,176.109,40.326,172.412,180.02200000000002,81.77600000000001,126.67299999999999,64.22800000000001,226.303,34.785,35.91,182.957,250.945,17.027,147.865,159.602,273.816,93.211,243.99200000000002,14.659,37.746,162.043,154.011,164.457,275.32599999999996,85.238,157.804,26.46,134.901,126.176,102.631,184.05599999999998,211.382,80.655,312.198,176.917,227.44099999999997,55.263000000000005,220.957,63.568999999999996,146.886,149.144,254.738,39.323,245.54,46.238,235.843,87.98899999999999,248.94,156.838
501.0,2004.0,,125.656,161.457,43.394,182.81,146.71,176.593,141.423,164.28599999999997,124.551,14.27,117.978,190.195,137.315,29.515,170.0,37.198,156.091,11.890999999999998,218.322,75.663,150.721,68.822,89.54,174.554,91.488,146.80700000000002,341.764,168.114,135.976,188.817,128.458,192.736,82.064,176.28799999999998,40.193000000000005,172.41400000000002,180.016,81.744,126.68700000000001,64.23100000000001,226.203,34.727,35.99,182.94799999999998,250.96599999999998,17.031,147.819,159.578,273.801,93.181,244.12400000000002,14.800999999999998,37.735,161.972,153.97299999999998,164.391,275.257,85.285,157.719,26.410999999999998,134.744,125.994,102.84100000000001,184.331,211.342,80.613,312.191,176.88099999999997,227.408,55.196000000000005,220.93200000000002,63.547,146.881,149.032,254.705,39.416,245.548,46.071999999999996,235.857,87.9,248.912,156.786
501.25,2005.0,,125.584,161.57299999999998,43.401,182.85299999999998,146.708,176.551,141.37,164.213,124.521,14.360999999999999,117.96600000000001,190.227,136.765,29.410999999999998,169.899,37.189,156.049,11.831,218.34099999999998,75.65899999999999,150.689,68.6,89.66,174.6,91.382,146.73,341.74699999999996,168.081,135.98,188.78900000000002,128.428,192.643,82.01,176.09900000000002,40.209,172.11900000000003,180.062,81.725,126.626,64.241,226.15599999999998,34.715,36.022,182.937,250.959,16.967,147.85,159.593,273.798,93.20100000000001,244.085,14.727,37.756,162.005,154.015,164.40099999999998,275.13,85.29799999999999,157.72299999999998,26.375,134.69299999999998,125.986,102.876,184.329,211.392,80.626,312.222,176.895,227.356,55.262,220.903,63.49100000000001,146.844,148.92,254.755,39.448,245.56099999999998,46.047,235.83900000000003,87.88600000000001,248.93400000000003,156.847
501.5,2006.0,,125.70299999999999,161.406,43.448,182.843,146.74,176.55700000000002,141.26,164.048,124.523,14.460999999999999,117.99700000000001,190.173,136.796,29.401,169.89,37.152,156.2,11.877,218.36700000000002,75.634,150.635,68.527,89.639,174.50400000000002,91.572,146.78,341.724,168.02599999999998,135.931,188.764,128.39700000000002,192.703,82.027,176.27200000000002,40.279,171.44,180.09799999999998,81.676,126.609,64.223,226.09799999999998,34.736,35.999,182.886,250.97299999999998,16.941,147.797,159.55200000000002,273.853,93.17,244.071,14.7,37.799,161.915,154.113,164.40200000000002,275.22,85.208,157.773,26.386999999999997,134.441,125.70700000000001,102.67,184.257,211.488,80.641,312.193,176.84799999999998,227.368,55.106,220.855,63.501999999999995,146.843,148.895,254.697,39.475,245.562,46.104,235.817,87.734,248.90200000000002,156.80100000000002
501.75,2007.0,,125.705,161.464,43.36600000000001,182.84599999999998,146.731,176.55599999999998,141.094,163.843,124.439,14.524000000000001,117.98299999999999,190.157,136.76,29.299,169.93099999999998,37.173,156.183,11.927,218.4,75.584,150.66,68.387,89.745,174.37400000000002,91.428,146.797,341.778,167.91400000000002,135.884,188.735,128.424,192.713,81.984,176.31900000000002,40.236,171.67700000000002,180.169,81.605,126.604,64.292,226.11700000000002,34.758,36.003,182.842,250.984,16.956,147.821,159.622,273.822,93.189,244.074,14.677999999999999,37.876,161.49200000000002,154.171,164.39700000000002,275.242,85.23200000000001,157.731,26.453000000000003,134.173,125.57799999999999,102.911,184.40400000000002,211.514,80.612,312.164,176.72799999999998,227.40200000000002,55.168,220.87,63.498000000000005,146.857,148.775,254.0,40.0,245.614,46.11,235.787,87.751,248.935,156.68200000000002
502.0,2008.0,,125.83200000000001,161.343,43.335,182.924,146.697,176.53599999999997,140.908,163.626,124.31299999999999,14.63,118.11200000000001,190.166,136.578,29.166,169.953,37.114000000000004,156.256,12.055,218.386,75.615,150.678,68.285,89.706,174.327,91.374,146.79399999999998,341.85699999999997,167.808,135.86700000000002,188.771,128.37,192.695,81.96799999999999,176.33700000000002,40.181,171.649,180.209,81.615,126.61399999999999,64.311,226.187,34.805,35.842,182.73,250.96200000000002,16.929000000000002,147.703,159.52,273.835,93.16,244.149,14.821,37.842,161.441,154.118,164.262,275.249,85.262,157.72799999999998,26.456,134.21200000000002,125.68299999999999,102.831,184.345,211.549,80.56,312.163,176.73,227.37400000000002,55.166000000000004,220.92,63.533,146.85399999999998,148.685,254.46400000000003,39.541,245.632,46.118,235.834,87.715,248.97400000000002,156.725
502.25,2009.0,,125.90799999999999,161.28799999999998,43.245,182.86,146.691,176.546,140.952,163.687,124.223,14.548,118.235,190.215,136.628,29.191999999999997,169.90599999999998,37.098,156.001,11.908,218.36,75.643,150.70600000000002,68.10300000000001,89.76799999999999,174.12,91.395,146.711,341.912,167.72799999999998,135.876,188.77900000000002,128.287,192.62,81.908,176.15099999999998,40.195,171.56799999999998,180.208,81.616,126.59899999999999,64.295,226.263,34.829,35.866,182.68599999999998,250.96900000000002,16.945999999999998,147.666,159.504,273.836,93.145,244.155,14.743,37.846,161.415,154.094,164.261,275.159,85.32799999999999,157.691,26.493000000000002,134.14,125.712,102.943,184.632,211.50400000000002,80.598,312.089,176.653,227.442,55.224,220.88,63.582,146.843,148.813,254.514,39.524,245.65,46.145,235.793,87.705,248.862,156.591
502.5,2010.0,,125.875,161.404,43.132,182.854,146.59,176.583,140.939,163.638,123.96700000000001,14.304,118.194,190.197,136.435,29.035999999999998,169.84099999999998,37.117,156.187,12.057,218.37599999999998,75.667,150.72299999999998,68.03699999999999,89.741,174.08700000000002,91.47200000000001,146.74,341.858,167.72099999999998,135.81799999999998,188.75099999999998,128.30100000000002,192.52599999999998,81.946,176.093,40.134,171.543,180.207,81.601,126.62100000000001,64.307,226.173,34.633,35.878,182.53799999999998,250.967,16.932000000000002,147.674,159.509,273.877,93.133,244.12099999999998,14.753,37.836,161.315,154.096,164.253,275.07099999999997,85.411,157.691,26.515,134.099,125.647,103.15899999999999,185.09599999999998,211.40900000000002,80.719,312.068,176.69400000000002,227.417,55.215,220.84799999999998,63.501999999999995,146.86,148.634,254.0,40.0,245.646,46.038999999999994,235.80900000000003,87.912,248.91,156.655
502.75,2011.0,,125.771,161.545,42.988,182.63099999999997,146.542,176.707,140.762,163.585,123.65700000000001,14.390999999999998,118.161,190.195,136.59,29.081,169.861,37.078,156.158,11.89,218.325,75.717,150.735,68.056,89.751,174.045,91.507,146.73,341.848,167.74,135.858,188.72299999999998,128.254,192.493,81.89699999999999,175.988,40.056999999999995,171.364,180.227,81.607,126.62799999999999,64.344,226.08599999999998,34.638000000000005,35.986999999999995,182.49200000000002,250.93400000000003,16.972,147.651,159.468,273.866,93.09700000000001,244.083,14.675,37.753,161.298,154.114,164.325,275.02,85.41,157.639,26.51,134.123,125.721,102.92299999999999,184.69299999999998,211.52700000000002,80.668,312.089,176.602,227.477,55.31399999999999,220.852,63.446000000000005,146.85,148.477,254.0,40.0,245.65099999999998,46.015,235.847,87.896,248.917,156.667
503.0,2012.0,,125.806,161.549,42.96,182.645,146.501,176.69299999999998,140.415,163.317,123.632,14.19,118.17200000000001,190.176,136.321,29.011999999999997,169.891,37.079,155.351,11.251,218.325,75.742,150.708,68.027,89.616,174.075,91.432,146.717,341.772,167.69400000000002,135.80200000000002,188.69,128.20600000000002,192.55900000000003,81.96700000000001,175.993,39.953,171.338,180.245,81.586,126.51,64.22800000000001,226.08599999999998,34.589,36.185,182.55,250.977,16.93,147.631,159.47,273.83299999999997,93.068,244.128,14.794,37.828,161.22,154.107,164.25,275.002,85.291,157.596,26.52,134.048,125.68,102.948,184.91400000000002,211.50799999999998,80.69,312.04900000000004,176.592,227.417,55.333,220.858,63.45399999999999,146.845,148.321,254.36599999999999,39.69,245.71599999999998,46.026,235.899,87.946,248.96900000000002,156.717
503.25,2013.0,,125.676,161.753,42.917,182.581,146.503,176.608,140.161,163.162,123.656,14.083,118.056,190.114,136.39,29.114,169.854,37.062,155.05100000000002,11.264000000000001,218.303,75.748,150.70600000000002,67.941,89.57600000000001,173.88299999999998,91.322,146.615,341.722,167.66,135.775,188.696,128.19799999999998,192.513,81.97,176.074,39.88,171.275,180.217,81.593,126.524,64.172,226.058,34.485,36.115,182.475,250.98,16.937,147.60299999999998,159.441,273.791,93.104,244.12400000000002,14.683,37.946999999999996,160.975,154.22,164.31,274.953,85.35600000000001,157.68200000000002,26.489,134.009,125.69,102.82,184.903,211.46400000000003,80.792,312.087,176.517,227.55200000000002,55.576,220.82,63.434,146.871,148.136,254.315,39.684,245.65599999999998,45.941,235.894,88.023,248.907,156.602
503.5,2014.0,,125.569,161.861,43.007,182.605,146.446,176.66,140.134,163.221,123.72200000000001,14.046,118.088,190.076,136.4,29.000999999999998,169.783,37.01,155.21200000000002,11.215,218.27599999999998,75.809,150.66299999999998,67.959,89.55799999999999,173.923,91.333,146.621,341.74,167.523,135.762,188.69400000000002,128.221,192.66099999999997,81.93799999999999,176.024,39.867,171.40099999999998,180.28,81.585,126.536,64.208,226.06799999999998,34.569,36.068000000000005,182.38099999999997,250.95,16.958,147.553,159.429,273.764,93.119,244.141,14.724,38.021,160.892,154.16899999999998,164.24400000000003,274.85,85.354,157.60299999999998,26.465999999999998,134.05700000000002,125.666,103.11,185.851,211.446,80.819,312.08099999999996,176.52599999999998,227.50900000000001,55.626999999999995,220.83,63.416000000000004,146.98,148.168,254.33599999999998,39.676,245.688,45.958999999999996,235.90900000000002,87.96700000000001,248.832,156.516
503.75,2015.0,,125.417,162.043,42.966,182.708,146.514,176.551,140.028,163.159,123.56700000000001,13.978,118.1,190.12,136.24200000000002,29.109,169.71,37.01,155.882,11.545,218.238,75.79,150.68,67.958,89.571,173.89,91.28200000000001,146.543,341.75800000000004,167.423,135.755,188.673,128.06799999999998,192.703,81.978,176.12599999999998,39.887,171.243,180.28099999999998,81.592,126.575,64.171,226.03599999999997,34.493,36.036,182.37900000000002,250.93099999999998,16.937,147.545,159.431,273.725,93.101,244.12400000000002,14.821,38.018,160.74200000000002,154.17700000000002,164.267,274.827,85.536,157.498,26.401999999999997,134.126,125.71799999999999,103.163,186.28799999999998,211.42,80.859,312.107,176.576,227.472,55.6,220.80700000000002,63.416000000000004,146.95600000000002,148.02700000000002,254.03799999999998,39.744,245.761,45.97,235.928,88.001,248.798,156.546
504.0,2016.0,,125.35,162.102,42.942,182.697,146.481,176.707,139.892,163.099,123.363,13.91,118.11,190.051,136.058,29.113000000000003,169.592,36.968,156.77,11.97,218.203,75.796,150.68,67.911,89.49600000000001,173.968,91.315,146.513,341.76800000000003,167.364,135.705,188.69400000000002,128.083,192.752,81.955,176.07,39.909,171.197,180.36599999999999,81.561,126.54299999999999,64.117,226.035,34.316,35.768,182.229,250.96599999999998,16.964000000000002,147.601,159.404,273.657,93.11200000000001,244.204,14.819,37.964,160.77200000000002,154.264,164.433,274.824,85.588,157.485,26.358,134.156,125.654,103.075,185.861,211.36700000000002,80.911,312.05400000000003,176.611,227.235,55.266000000000005,220.81099999999998,63.424,146.945,148.037,254.007,39.716,245.715,46.0,235.928,87.946,248.80700000000002,156.509
504.25,2017.0,,125.338,162.033,42.945,182.551,146.47799999999998,176.705,139.68,163.028,123.30799999999999,13.925,118.07700000000001,190.03099999999998,136.149,29.134,169.392,36.983000000000004,156.563,11.882,218.23,75.843,150.621,68.012,89.428,173.982,91.539,146.596,341.901,167.295,135.70600000000002,188.745,128.067,192.808,81.839,175.92700000000002,39.929,171.19299999999998,180.442,81.514,126.522,64.074,225.96200000000002,34.18,35.77,182.22099999999998,250.993,16.957,147.62,159.366,273.634,93.098,244.265,14.945,37.972,160.884,154.273,164.364,274.752,85.571,157.495,26.316,134.069,125.68700000000001,103.197,186.197,211.343,80.86399999999999,312.079,176.57,227.25099999999998,55.29600000000001,220.787,63.361000000000004,146.982,147.872,253.922,39.729,245.72299999999998,45.983999999999995,236.00099999999998,87.883,248.827,156.545
504.5,2018.0,,125.37100000000001,162.02,42.778,181.803,146.494,176.665,139.681,162.795,123.257,13.882,118.124,190.02200000000002,136.05700000000002,29.113000000000003,169.511,36.94,156.626,12.036,218.255,75.869,150.6,68.032,89.48100000000001,174.03599999999997,91.234,146.409,341.952,167.21099999999998,135.635,188.803,128.032,192.743,81.892,175.95,39.936,171.252,180.442,81.501,126.54799999999999,64.109,225.828,34.124,35.662,182.11900000000003,251.002,16.976,147.559,159.259,273.717,93.05799999999999,244.33,14.898,37.991,160.878,154.188,164.25099999999998,274.611,85.671,157.517,26.289,133.982,125.73899999999999,103.09700000000001,186.412,211.38,80.804,312.09,176.545,227.313,55.38399999999999,220.761,63.338,146.967,147.81,253.764,39.789,245.743,45.961000000000006,236.042,87.96,248.796,156.545
504.75,2019.0,,125.318,162.023,42.781000000000006,181.19400000000002,146.503,176.65099999999998,139.704,162.797,123.315,13.83,118.09100000000001,190.00599999999997,136.469,29.211,169.48,36.812,156.078,11.743,218.32,75.84100000000001,150.608,68.031,89.429,173.995,91.04299999999999,146.215,342.08099999999996,167.09799999999998,135.572,188.815,128.01,192.735,81.948,175.905,39.811,171.18599999999998,180.37099999999998,81.484,126.507,64.03,225.78099999999998,34.07,35.658,182.005,251.081,16.944000000000003,147.496,159.254,273.83799999999997,93.023,244.437,15.100999999999999,37.96,160.94299999999998,154.195,164.217,274.51599999999996,85.71,157.44799999999998,26.305,133.935,125.719,103.24,186.495,211.403,80.778,312.143,176.46099999999998,227.32299999999998,55.29,220.761,63.325,146.936,147.841,253.696,39.744,245.732,45.923,235.96599999999998,87.92299999999999,248.78400000000002,156.523
505.0,2020.0,,125.22399999999999,162.071,42.735,181.077,146.51,176.648,139.705,162.875,123.25399999999999,13.888,118.07799999999999,189.954,136.373,29.175,169.42,36.775999999999996,156.0,12.0,218.33,75.83,150.562,67.986,89.425,173.955,91.147,146.267,342.065,167.049,135.593,188.8,127.98100000000001,192.703,81.89699999999999,175.81,39.888000000000005,171.101,180.38400000000001,81.47399999999999,126.479,63.963,225.763,34.092,35.705999999999996,181.983,251.09599999999998,16.954,147.515,159.248,273.822,93.07600000000001,244.358,15.11,37.945,160.844,154.19299999999998,164.075,274.486,86.05799999999999,157.504,26.314,133.726,125.647,103.13799999999999,186.58,211.778,80.372,312.12,176.547,227.352,55.294,220.692,63.24100000000001,146.947,147.78,253.655,39.74,245.81,45.896,236.08700000000002,87.896,248.734,156.454
505.25,2021.0,,125.318,162.048,42.556999999999995,180.882,146.517,176.695,139.563,162.819,123.38,13.617,118.03200000000001,189.886,136.279,29.201999999999998,169.40900000000002,36.759,154.0,11.0,218.37900000000002,75.817,150.47799999999998,67.998,89.385,174.042,91.244,146.36700000000002,342.126,166.93400000000003,135.66299999999998,188.8,128.101,192.81799999999998,81.813,175.755,39.88,171.107,180.382,81.393,126.391,63.875,225.74,33.951,35.613,181.85,251.141,17.000999999999998,147.5,159.213,273.769,93.102,244.31099999999998,15.103,37.949,160.82,154.139,164.01,274.427,85.984,157.48,26.241,133.623,125.552,103.073,186.5,211.67,80.531,312.176,176.52,227.49200000000002,55.247,220.66,63.244,146.981,147.572,253.747,39.736,245.886,45.931999999999995,236.13099999999997,87.87,248.673,156.3
505.5,2022.0,,125.23899999999999,162.19899999999998,42.479,180.947,146.516,176.533,139.46200000000002,162.885,123.38600000000001,13.524000000000001,117.98700000000001,189.865,136.312,29.21,169.36700000000002,36.616,,,218.396,75.821,150.48,68.007,89.39299999999999,174.106,91.19200000000001,146.124,342.05800000000005,166.917,135.622,188.774,128.083,192.815,81.73,175.78,39.832,171.024,180.317,81.39399999999999,126.355,63.858000000000004,225.7,33.885,35.509,181.84599999999998,251.123,17.034000000000002,147.505,159.259,273.778,93.031,244.208,15.093,37.945,160.832,154.156,163.99099999999999,274.57099999999997,86.0,157.45,26.218000000000004,133.55700000000002,125.521,103.00399999999999,186.44400000000002,211.697,80.525,312.225,176.49400000000003,227.46900000000002,55.317,220.65400000000002,63.196000000000005,146.972,147.519,253.78400000000002,39.643,245.87599999999998,45.893,236.13400000000001,87.89,248.685,156.296
505.75,2023.0,,125.198,162.154,42.50899999999999,181.02700000000002,146.5,176.493,139.44899999999998,162.826,123.28299999999999,13.617,118.007,189.86,136.058,29.228,169.343,36.614000000000004,,,218.355,75.918,150.411,67.94800000000001,89.359,174.045,91.271,146.158,342.064,166.87,135.655,188.81,128.05700000000002,192.81,81.671,175.615,39.791,171.00599999999997,180.313,81.335,126.251,63.785,225.618,33.845,35.52,181.80700000000002,251.157,17.034000000000002,147.57399999999998,159.192,273.803,93.00399999999999,244.227,15.12,37.878,160.847,154.124,163.981,274.526,85.962,157.46,26.147,134.0,126.0,102.92200000000001,186.378,211.532,80.71300000000001,312.198,176.515,227.683,55.537,220.727,63.09,146.92700000000002,147.622,253.65,39.595,245.90400000000002,45.886,236.185,87.883,248.65400000000002,156.262
506.0,2024.0,,125.053,162.332,42.523999999999994,181.125,146.52700000000002,176.497,139.422,162.892,123.249,13.636,118.089,189.86,135.968,29.211,169.22799999999998,36.591,,,218.3,75.968,150.385,67.914,89.411,174.09,91.23,146.149,342.13699999999994,166.771,135.539,188.778,128.175,192.90099999999998,81.72800000000001,175.565,39.815,170.953,180.24900000000002,81.292,126.271,63.72,225.65400000000002,33.9,35.519,181.773,251.142,17.028,147.555,159.135,273.73900000000003,93.074,244.30200000000002,15.255,37.92,160.765,154.194,164.048,274.526,86.014,157.437,26.153000000000002,133.458,125.586,102.854,186.28599999999997,211.364,81.09899999999999,312.205,176.55700000000002,227.486,55.403,220.699,63.129,146.894,147.463,253.47299999999998,39.613,245.91400000000002,45.833999999999996,236.24099999999999,87.81700000000001,248.65599999999998,156.20600000000002
506.25,2025.0,,125.068,162.278,42.555,181.025,146.44,176.495,139.507,162.735,123.23100000000001,13.664000000000001,118.147,189.873,135.787,29.236,169.208,36.563,,,218.226,75.922,150.368,67.889,89.484,174.002,91.21,146.167,342.148,166.71,135.47799999999998,188.72299999999998,128.286,192.919,81.493,175.15900000000002,39.884,170.919,180.292,81.264,126.21600000000001,63.699,225.58,33.889,35.469,181.747,251.03,17.024,147.49200000000002,159.033,273.738,93.111,244.203,15.171,37.99,160.63,154.218,164.09099999999998,274.476,86.07700000000001,157.592,26.090999999999998,133.41899999999998,125.635,102.889,186.18099999999998,211.34400000000002,81.044,312.256,176.423,227.408,55.345,220.74200000000002,63.11600000000001,146.863,147.287,253.482,39.626,245.96400000000003,45.821000000000005,236.34099999999998,87.74600000000001,248.62,156.155
506.5,2026.0,,125.024,162.35399999999998,42.59,180.856,146.382,176.52900000000002,139.481,162.72899999999998,123.47399999999999,13.24,118.13799999999999,189.826,135.637,29.224,169.305,36.55,,,218.21900000000002,75.902,150.477,67.79899999999999,89.586,173.905,91.37799999999999,146.211,342.12,166.729,135.503,188.65900000000002,128.268,192.91400000000002,81.738,175.36700000000002,39.874,170.96200000000002,180.274,81.266,126.193,63.661,225.55,33.851,35.457,181.63400000000001,251.021,17.052,147.526,159.005,273.71299999999997,93.00299999999999,244.19799999999998,15.215,38.029,160.59799999999998,154.315,164.317,274.44,86.06200000000001,157.599,26.041999999999998,133.231,125.649,102.802,185.99400000000003,211.417,81.043,312.256,176.454,227.204,55.301,220.72,63.177,146.782,147.24,253.51,39.603,246.033,45.816,236.385,87.63600000000001,248.662,156.106
506.75,2027.0,,125.072,162.211,42.558,180.94099999999997,146.376,176.56,139.46200000000002,162.859,123.45200000000001,13.224,118.113,189.805,135.653,29.144000000000002,169.204,36.6,,,218.247,75.903,150.481,67.721,89.609,173.90200000000002,91.257,146.111,342.13599999999997,166.706,135.507,188.645,128.213,192.96900000000002,81.65899999999999,175.392,39.894,170.899,180.22400000000002,81.247,126.085,63.597,225.51,33.731,35.266,182.097,251.025,17.002,147.536,158.951,273.81,92.97399999999999,244.25099999999998,15.133,37.97,160.673,154.248,164.171,274.365,86.227,157.61,26.018,133.179,125.65100000000001,102.913,185.87400000000002,211.56099999999998,80.688,312.297,176.458,227.18900000000002,55.273999999999994,220.704,63.2,146.746,147.194,253.327,39.608000000000004,246.047,45.772,236.468,87.613,248.68400000000003,156.233
507.0,2028.0,,124.98299999999999,162.339,42.556000000000004,181.106,146.355,176.597,139.407,162.82,123.59200000000001,13.085,118.14200000000001,189.78799999999998,135.725,29.166999999999998,169.02900000000002,36.464,,,218.21099999999998,75.965,150.556,67.604,89.561,173.928,91.052,146.166,342.099,166.643,135.439,188.58599999999998,128.12,192.875,81.69800000000001,175.47099999999998,39.959,170.896,180.204,81.235,125.96600000000001,63.611999999999995,225.34900000000002,33.595,35.245,181.949,250.99400000000003,17.042,147.518,158.931,273.776,93.03399999999999,244.27599999999998,15.097999999999999,38.022,160.569,154.255,164.1,274.377,86.296,157.681,26.041,133.09799999999998,125.646,102.949,185.94,211.512,80.827,312.403,176.36700000000002,227.166,55.18899999999999,220.676,63.148,146.77,147.05,253.229,39.613,246.1,45.773,236.395,87.684,248.72299999999998,156.202
507.25,2029.0,,124.772,162.625,42.294,181.097,146.261,176.72299999999998,139.325,162.773,123.40299999999999,13.077,118.15799999999999,189.74200000000002,135.704,29.144000000000002,168.945,36.408,,,218.24599999999998,75.959,150.399,67.658,89.48100000000001,174.079,91.111,146.062,342.135,166.625,135.414,188.59900000000002,128.387,192.96099999999998,81.653,175.37,39.872,170.898,180.146,81.212,125.935,63.568000000000005,225.329,33.566,35.294000000000004,181.84099999999998,250.99900000000002,17.019000000000002,147.592,158.851,273.784,93.09200000000001,244.31599999999997,15.200999999999999,38.06,160.502,154.266,164.101,274.35900000000004,86.29899999999999,157.684,25.96,133.134,125.655,102.986,186.019,211.46900000000002,81.033,312.46,176.4,227.255,55.141999999999996,220.595,63.111000000000004,146.767,147.14600000000002,253.13099999999997,39.584,246.10299999999998,45.783,236.44099999999997,87.69,248.764,156.214
