TimesH,Frame,160,211,225,240,331,344,440,468,783,979,1024,1060,1119,1303,1459,1694,1783,1942,2344,2446,2451,2846,2854,3041,3066,3293,3604,4069,4118,4174,4181,4214,4262,4459,4673,4696,4890,5315,5374,5502,5509
370.0,1480.0,630.722,620.512,624.6080000000001,630.283,614.226,622.077,620.778,616.339,615.047,621.49,628.62,625.322,625.9169999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.25,1481.0,631.399,619.561,624.48,629.595,614.112,622.139,620.72,617.0459999999999,615.308,619.13,627.362,624.724,624.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.5,1482.0,631.509,619.864,624.284,629.5880000000001,614.508,621.915,621.082,617.523,614.729,618.663,628.243,624.753,626.673,618.007,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.75,1483.0,631.568,619.673,624.303,629.4259999999999,614.966,621.0840000000001,620.619,616.263,614.616,618.914,627.7669999999999,624.879,626.304,618.4680000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.0,1484.0,631.481,619.447,624.094,629.293,614.048,621.538,621.001,616.264,615.061,,627.227,624.523,625.67,618.599,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.25,1485.0,632.203,620.731,623.2669999999999,628.944,613.908,621.139,620.382,616.742,615.53,,628.957,624.873,625.841,618.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.5,1486.0,631.748,618.738,624.534,629.072,614.756,621.369,620.248,616.674,614.255,,627.966,624.248,625.927,618.763,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.75,1487.0,631.867,618.538,623.687,629.433,613.774,621.196,620.4169999999999,616.766,614.124,,627.8430000000001,623.757,625.451,618.4490000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,1488.0,631.939,618.924,623.39,628.815,613.927,621.501,619.5980000000001,617.232,615.0269999999999,,628.181,623.945,626.32,618.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.25,1489.0,632.275,618.193,623.08,628.947,613.492,621.495,620.054,616.863,614.649,,627.672,625.0790000000001,625.891,619.072,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.5,1490.0,632.927,618.768,624.009,629.606,613.5980000000001,621.364,620.113,616.828,615.686,,629.51,625.319,625.641,618.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.75,1491.0,633.231,618.372,622.606,628.5369999999999,613.711,621.242,620.0840000000001,617.001,614.408,,629.31,625.043,626.391,618.531,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,1492.0,632.919,618.356,623.564,629.007,613.795,621.465,620.72,616.918,615.286,,628.9159999999999,623.995,625.654,618.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.25,1493.0,632.8480000000001,620.02,623.4490000000001,628.952,613.995,621.8290000000001,620.906,616.7280000000001,615.525,,629.403,625.553,626.992,619.5269999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.5,1494.0,632.148,618.924,622.609,628.349,613.669,621.086,620.611,616.224,614.594,620.444,628.692,625.4209999999999,625.93,619.3580000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.75,1495.0,633.5169999999999,619.471,623.882,629.264,613.184,621.648,621.484,617.309,615.177,620.752,628.734,624.763,626.369,619.127,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,1496.0,632.505,619.226,623.726,629.73,613.339,621.0880000000001,620.879,616.872,615.13,621.41,630.1469999999999,625.535,626.655,618.909,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.25,1497.0,633.77,619.1469999999999,623.872,629.4540000000001,613.439,621.4119999999999,621.164,618.6030000000001,614.624,,629.75,626.1080000000001,626.035,619.341,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.5,1498.0,634.04,619.477,625.886,629.63,613.445,621.721,621.96,616.768,614.531,,628.8009999999999,625.872,627.428,619.395,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.75,1499.0,633.6569999999999,620.322,623.469,629.656,613.675,622.072,621.1080000000001,617.626,615.0740000000001,621.178,628.378,624.836,627.465,619.4680000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,1500.0,634.128,620.357,623.361,630.0169999999999,614.205,621.742,620.0319999999999,617.4730000000001,615.203,620.999,629.178,624.355,626.847,620.597,622.941,,,,,,,,,,,,,,,,,,,,,,,,,,
375.25,1501.0,635.2769999999999,621.001,623.745,629.552,613.714,622.151,621.061,617.493,614.186,621.8430000000001,627.955,625.7819999999999,627.127,619.771,623.408,,,,,,,,,,,,,,,,,,,,,,,,,,
375.5,1502.0,635.2330000000001,621.315,624.07,629.779,613.565,622.207,619.757,618.63,615.205,622.159,628.48,625.844,627.436,619.857,622.414,,,,,,,,,,,,,,,,,,,,,,,,,,
375.75,1503.0,635.1659999999999,621.284,623.254,630.702,613.9780000000001,622.938,618.92,617.8330000000001,614.6419999999999,620.46,628.502,626.064,629.283,620.1569999999999,623.054,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,1504.0,,621.5219999999999,623.462,630.685,613.6990000000001,622.383,619.565,617.1669999999999,614.731,621.65,628.189,626.96,628.682,620.659,623.143,,,,,,,,,,,,,,,,,,,,,,,,,,
376.25,1505.0,,620.935,623.6659999999999,630.372,613.614,621.201,618.965,617.909,614.729,621.741,628.178,626.668,629.221,620.0219999999999,623.1,,,,,,,,,,,,,,,,,,,,,,,,,,
376.5,1506.0,,621.953,623.837,630.508,614.855,622.805,617.747,617.904,615.141,621.962,628.34,627.4019999999999,629.12,620.394,623.442,,,,,,,,,,,,,,,,,,,,,,,,,,
376.75,1507.0,635.6569999999999,621.508,625.092,630.424,613.7230000000001,622.413,617.331,617.452,614.6419999999999,621.509,627.996,628.241,629.536,620.569,623.1569999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,1508.0,636.5840000000001,621.87,624.364,631.11,613.387,622.837,617.689,617.161,614.695,621.929,628.02,628.408,630.222,619.991,623.112,,,,,,,,,,,,,,,,,,,,,,,,,,
377.25,1509.0,,622.553,624.755,630.552,613.8919999999999,624.174,618.116,617.664,614.496,621.908,627.219,629.681,630.5880000000001,620.779,622.821,,,,,,,,,,,,,,,,,,,,,,,,,,
377.5,1510.0,638.559,622.859,625.418,631.429,613.7180000000001,623.439,617.275,618.436,614.845,622.222,628.273,628.66,632.313,620.5740000000001,624.3969999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
377.75,1511.0,638.688,623.32,625.186,631.371,613.966,623.873,617.053,618.0369999999999,614.554,623.0319999999999,628.06,629.592,631.749,621.615,623.481,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,1512.0,639.056,624.189,625.31,631.4490000000001,614.726,623.956,617.087,617.8009999999999,615.124,623.09,627.967,629.585,632.738,622.133,624.168,,,,,,,,,,,,,,,,,,,,,,,,,,
378.25,1513.0,640.01,624.946,625.851,632.481,614.257,624.627,616.543,617.58,614.54,622.762,627.619,630.944,633.345,621.154,625.42,,,,,,,,,,,,,,,,,,,,,,,,,,
378.5,1514.0,639.5459999999999,624.785,625.684,632.765,614.6709999999999,624.4580000000001,616.9019999999999,617.639,614.3340000000001,622.68,627.789,631.128,633.871,621.774,623.698,,,,,,,,,,,,,,,,,,,,,,,,,,
378.75,1515.0,639.065,624.5169999999999,627.101,632.0409999999999,614.763,625.328,617.255,617.61,615.17,624.766,627.6759999999999,631.605,634.623,621.638,624.731,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,1516.0,639.164,625.659,626.813,632.626,613.849,625.763,616.182,617.577,615.28,623.768,627.596,633.438,635.2919999999999,622.92,625.357,,,,,,,,,,,,,,,,,,,,,,,,,,
379.25,1517.0,639.375,625.771,627.6080000000001,632.47,614.62,626.126,616.765,619.043,615.172,624.0880000000001,628.451,633.747,636.2,622.131,624.175,,,,,,,,,,,,,,,,,,,,,,,,,,
379.5,1518.0,640.024,627.03,625.681,631.9209999999999,614.2719999999999,626.494,617.247,619.1709999999999,614.635,623.784,627.572,632.268,636.572,622.8240000000001,624.471,,,,,,,,,,,,,,,,,,,,,,,,,,
379.75,1519.0,640.497,626.706,626.034,631.814,614.501,627.48,616.317,618.6659999999999,615.0830000000001,624.359,628.047,633.023,637.45,622.3430000000001,624.643,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,1520.0,640.175,626.6519999999999,626.851,631.581,615.006,626.752,616.072,618.634,615.576,623.622,626.7909999999999,633.058,636.859,621.4680000000001,625.194,,,,,,,,,,,,,,,,,,,,,,,,,,
380.25,1521.0,638.804,626.924,627.194,632.138,613.988,627.347,616.878,618.3330000000001,615.391,624.205,628.49,633.498,638.259,621.871,625.672,,,,,,,,,,,,,,,,,,,,,,,,,,
380.5,1522.0,639.413,628.9730000000001,626.881,632.187,614.186,627.378,616.99,618.734,615.363,624.253,626.654,633.514,638.43,622.826,626.18,,,,,,,,,,,,,,,,,,,,,,,,,,
380.75,1523.0,639.244,628.189,625.882,632.5790000000001,614.62,627.321,617.029,618.23,614.443,624.41,627.687,633.55,638.24,621.264,625.497,,,,,,,,,,,,,,,,,,,,,,,,,,
381.0,1524.0,638.475,628.8919999999999,626.503,632.769,614.326,628.337,616.115,618.394,614.5459999999999,624.447,627.641,634.294,637.4259999999999,622.158,625.71,,,,,,,,,,,,,,,,,,,,,,,,,,
381.25,1525.0,638.995,627.677,627.4580000000001,632.2769999999999,614.63,627.7090000000001,616.724,619.019,615.769,625.099,627.0840000000001,633.974,639.148,621.83,626.469,,,,,,,,,,,,,,,,,,,,,,,,,,
381.5,1526.0,639.776,627.732,626.724,632.288,614.441,628.419,616.012,618.911,615.298,623.839,628.2919999999999,633.604,638.129,622.5419999999999,625.33,,,,,,,,,,,,,,,,,,,,,,,,,,
381.75,1527.0,638.871,628.549,626.985,632.251,614.189,628.261,616.262,618.362,615.764,624.48,626.9780000000001,633.207,637.474,622.81,625.835,630.491,,,,,,,,,,,,,,,,,,,,,,,,,
382.0,1528.0,637.16,628.285,626.8340000000001,631.946,613.7919999999999,628.1619999999999,617.2819999999999,618.8240000000001,615.802,624.131,627.26,633.105,637.611,621.514,627.321,631.609,,,,,,,,,,,,,,,,,,,,,,,,,
382.25,1529.0,638.123,628.683,626.183,632.217,614.564,627.851,617.439,617.732,615.42,624.117,627.278,632.736,636.913,621.883,625.303,630.585,,,,,,,,,,,,,,,,,,,,,,,,,
382.5,1530.0,,629.221,625.794,632.174,614.303,628.3240000000001,616.064,617.783,615.226,623.177,627.059,631.882,636.391,621.9630000000001,625.38,631.8009999999999,,,,,,,,,,,,,,,,,,,,,,,,,
382.75,1531.0,637.643,629.423,625.173,631.693,614.735,628.286,616.236,618.879,615.491,623.498,626.04,631.738,635.89,621.169,626.2819999999999,630.065,,,,,,,,,,,,,,,,,,,,,,,,,
383.0,1532.0,637.0880000000001,629.014,624.7909999999999,631.366,614.688,628.4259999999999,615.976,618.191,614.828,623.722,628.054,631.653,634.971,621.615,624.547,628.981,,,,,,,,,,,,,,,,,,,,,,,,,
383.25,1533.0,636.701,628.56,625.564,631.377,613.3240000000001,628.2040000000001,616.389,618.424,614.587,623.692,627.021,632.386,635.705,621.867,624.237,630.179,,,,,,,,,,,,,,,,,,,,,,,,,
383.5,1534.0,637.154,627.9590000000001,624.525,630.923,614.52,627.536,616.633,617.864,615.0419999999999,622.92,626.986,632.271,635.379,621.688,624.668,629.668,,,,,,,,,,,,,,,,,,,,,,,,,
383.75,1535.0,635.494,628.55,625.557,629.069,615.2,627.59,616.238,618.023,614.941,622.951,626.813,631.7330000000001,634.242,621.0409999999999,624.472,630.238,,,,,,,,,,,,,,,,,,,,,,,,,
384.0,1536.0,635.643,627.6759999999999,624.151,630.436,615.047,626.694,616.232,617.5880000000001,615.438,622.492,627.244,631.589,633.861,621.125,624.901,630.874,628.224,,,,,,,,,,,,,,,,,,,,,,,,
384.25,1537.0,634.653,627.154,623.9730000000001,630.566,614.4580000000001,626.7130000000001,615.724,618.39,614.253,622.98,628.0459999999999,630.964,633.873,619.883,624.886,629.336,626.35,,,,,,,,,,,,,,,,,,,,,,,,
384.5,1538.0,634.46,627.46,624.5980000000001,629.694,613.992,628.005,616.086,617.966,615.36,622.35,626.736,631.048,631.906,620.485,624.8009999999999,629.195,626.256,,,,,,,,,,,,,,,,,,,,,,,,
384.75,1539.0,634.246,627.711,624.875,630.134,613.8290000000001,626.428,615.383,618.144,614.689,622.45,627.511,629.774,632.359,620.586,623.936,628.501,625.95,,,,,,,,,,,,,,,,,,,,,,,,
385.0,1540.0,632.906,626.511,624.648,629.925,614.9019999999999,626.806,615.506,617.225,614.8340000000001,622.3340000000001,627.798,630.307,630.875,620.22,625.026,628.524,625.319,,,,,,,,,,,,,,,,,,,,,,,,
385.25,1541.0,633.547,625.754,624.4069999999999,630.105,614.249,625.681,616.273,618.129,614.37,621.486,626.837,629.198,630.947,620.182,625.07,628.0269999999999,624.5319999999999,,,,,,,,,,,,,,,,,,,,,,,,
385.5,1542.0,632.804,625.68,624.423,629.844,614.32,626.383,615.396,616.198,614.944,620.747,626.802,628.9019999999999,629.964,619.518,624.477,628.0219999999999,623.969,,,,,,,,,,,,,,,,,,,,,,,,
385.75,1543.0,632.7180000000001,625.501,624.669,630.714,613.9540000000001,626.197,615.439,616.6419999999999,613.638,621.0740000000001,626.763,628.201,628.966,620.111,624.425,627.61,623.559,,,,,,,,,,,,,,,,,,,,,,,,
386.0,1544.0,632.573,623.874,624.648,629.601,613.9730000000001,625.024,615.987,616.302,613.644,620.971,626.962,627.453,628.448,619.909,624.095,628.825,623.331,,,,,,,,,,,,,,,,,,,,,,,,
386.25,1545.0,631.4830000000001,624.163,624.86,629.399,614.247,624.9,615.68,617.285,613.556,620.855,625.9169999999999,627.288,627.315,619.255,622.893,628.063,623.009,,,,,,,,,,,,,,,,,,,,,,,,
386.5,1546.0,632.125,623.239,624.982,629.53,613.794,624.001,615.639,616.831,613.6990000000001,620.984,627.015,626.308,628.1569999999999,618.974,623.24,627.67,623.345,,,,,,,,,,,,,,,,,,,,,,,,
386.75,1547.0,630.881,623.925,623.6759999999999,629.3240000000001,613.895,624.318,614.905,616.269,613.649,620.456,625.6,626.243,626.852,617.661,623.372,627.396,622.253,,,,,,,,,,,,,,,,,,,,,,,,
387.0,1548.0,631.326,622.957,623.274,629.141,614.19,624.016,615.504,616.0219999999999,613.96,620.378,624.5790000000001,626.327,626.737,617.857,622.986,627.83,621.1619999999999,,,,,,,,,,,,,,,,,,,,,,,,
387.25,1549.0,630.035,623.151,623.957,628.273,613.939,623.776,615.236,615.99,613.141,620.831,625.531,626.359,626.139,618.452,622.9490000000001,625.991,621.571,,,,,,,,,,,,,,,,,,,,,,,,
387.5,1550.0,629.337,620.665,624.386,628.725,613.519,623.123,615.28,616.255,613.571,619.872,625.198,624.766,625.691,618.4730000000001,622.516,626.8919999999999,620.3919999999999,,,,,,,,,,,,,,,,,,,,,,,,
387.75,1551.0,628.461,620.567,623.38,628.149,614.694,622.643,614.587,616.355,614.013,620.174,624.865,625.47,625.432,617.614,622.13,625.8530000000001,,,,,,,,,,,,,,,,,,,,,,,,,
388.0,1552.0,628.794,620.465,623.862,627.207,613.711,621.614,614.888,616.469,614.047,619.611,624.969,624.455,624.528,618.021,622.445,625.193,619.945,,,,,,,,,,,,,,,,,,,,,,,,
388.25,1553.0,628.423,620.778,623.451,627.183,614.18,621.586,615.256,615.7330000000001,614.049,619.6659999999999,625.354,624.325,623.752,617.488,622.374,624.317,620.146,,,,,,,,,,,,,,,,,,,,,,,,
388.5,1554.0,628.422,621.2909999999999,622.694,627.966,613.361,622.4590000000001,614.556,615.443,613.993,619.365,625.315,625.212,623.519,617.399,622.259,624.98,618.864,,,,,,,,,,,,,,,,,,,,,,,,
388.75,1555.0,626.57,619.637,622.974,627.0509999999999,613.576,621.398,613.9540000000001,616.2330000000001,613.972,619.451,625.283,623.911,622.947,617.634,622.0369999999999,624.38,619.184,,,,,,,,,,,,,,,,,,,,,,,,
389.0,1556.0,627.18,619.5369999999999,623.124,627.1080000000001,614.1519999999999,621.456,614.472,615.163,613.91,619.219,624.12,623.377,622.836,617.533,621.582,623.695,618.515,618.58,,,,,,,,,,,,,,,,,,,,,,,
389.25,1557.0,627.026,619.445,623.268,626.95,614.289,620.357,614.922,614.84,613.409,619.145,624.205,623.132,623.31,617.529,621.51,623.399,617.864,619.148,,,,,,,,,,,,,,,,,,,,,,,
