TimesH,Frame,NoMissing,6,6,12,12,22,22,28,28,40,40,65,65,85,85,90,90,95,95,102,102,117,117,130,130,137,137,169,169,188,188,190,190,205,205,210,210,234,234,236,236,282,282,290,290,294,294,317,317,352,352,370,370,371,371,467,467,485,485,486,486,501,501,511,511,526,526,550,550,585,585,597,597,604,604,644,644,645,645,660,660,667,667,1574,1574
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
317.25,1269.0,,242.25799999999998,152.649,291.651,154.009,113.59700000000001,151.752,138.064,155.092,128.93,139.714,227.975,158.596,116.12,168.41299999999998,132.34,156.418,312.087,159.149,108.714,155.658,277.323,166.331,115.072,183.706,166.423,177.25799999999998,144.374,188.28099999999998,65.839,174.014,339.971,181.08599999999998,50.855,175.40200000000002,248.153,177.23,256.188,200.105,138.81,195.035,260.994,185.94400000000002,243.826,186.139,289.512,190.59599999999998,108.258,193.697,284.747,58.905,367.656,219.313,174.08700000000002,62.146,115.865,84.615,118.405,92.82600000000001,272.874,96.616,251.842,90.7,121.40100000000001,73.506,288.06,71.092,157.983,81.475,244.518,107.926,176.39700000000002,115.87299999999999,128.536,120.023,151.639,127.53,257.2,130.32399999999998,104.869,144.224,268.707,138.015,137.77100000000002,141.412
317.5,1270.0,,242.3,152.72899999999998,291.79900000000004,153.985,113.639,151.72799999999998,138.033,155.067,129.049,139.486,227.893,158.628,116.359,168.416,132.33700000000002,156.409,312.074,159.221,108.68700000000001,155.791,277.605,166.24,115.181,183.672,166.9,176.827,144.31799999999998,188.554,65.816,174.06900000000002,339.965,181.03400000000002,50.891999999999996,175.30599999999998,248.243,177.222,256.26599999999996,200.13299999999998,138.841,195.00599999999997,260.786,186.077,243.826,186.15200000000002,289.462,190.715,108.262,193.74599999999998,284.78700000000003,59.041000000000004,367.98,219.80200000000002,174.18400000000003,62.045,,,118.264,92.874,273.035,96.568,251.938,90.765,121.417,73.3,288.05,71.157,157.996,81.48100000000001,244.438,107.791,176.359,115.863,128.609,120.052,151.714,127.488,257.221,130.243,104.656,144.067,268.685,138.01,137.717,141.325
317.75,1271.0,,242.28900000000002,152.767,291.83299999999997,153.93,113.65799999999999,151.679,137.946,155.09,128.939,139.643,227.81,158.64700000000002,116.234,168.416,132.246,156.503,312.144,159.196,108.74799999999999,155.733,277.483,166.312,115.186,183.709,167.0,176.8,144.35299999999998,188.24200000000002,65.72,173.995,340.03,181.08599999999998,50.968999999999994,175.30700000000002,248.047,177.158,256.318,200.058,138.798,195.00099999999998,260.92400000000004,186.033,243.852,186.109,289.574,190.472,108.24600000000001,193.717,284.847,59.042,367.865,219.877,174.183,61.972,,,118.22399999999999,92.806,272.92900000000003,96.57700000000001,251.956,90.74600000000001,121.49,73.211,287.907,70.96600000000001,158.013,81.539,244.562,107.973,176.375,115.975,128.695,119.98700000000001,151.763,127.512,257.171,130.28,104.881,144.339,268.658,137.987,137.741,141.22
318.0,1272.0,,242.32,152.69799999999998,291.78700000000003,153.895,113.712,151.67,137.999,155.05200000000002,128.95,139.594,227.97,158.542,116.219,168.422,132.436,156.379,312.098,159.192,108.766,155.681,277.566,166.195,115.209,183.68200000000002,167.15099999999998,176.58599999999998,144.239,188.88099999999997,65.774,173.908,340.07,181.113,51.001999999999995,175.25599999999997,247.979,177.19400000000002,256.32,200.044,138.852,194.984,260.905,186.141,243.81599999999997,186.15400000000002,289.197,190.671,108.23700000000001,193.66299999999998,284.858,58.937,367.784,219.785,174.34900000000002,61.875,,,118.306,92.709,272.768,96.564,251.952,90.77600000000001,121.493,73.07300000000001,287.846,70.92399999999999,157.999,81.45,244.485,107.819,176.33,116.15799999999999,128.601,120.432,151.845,127.529,257.191,130.27100000000002,104.93299999999999,144.532,268.666,138.09799999999998,137.69299999999998,141.29399999999998
318.25,1273.0,,242.30700000000002,152.616,291.79,153.876,113.69,151.65200000000002,138.118,154.957,128.911,139.632,227.972,158.545,116.235,168.312,132.347,156.414,312.087,159.234,108.81299999999999,155.586,277.54200000000003,166.21599999999998,115.20100000000001,183.74,166.985,176.577,144.168,189.61,65.613,173.793,340.14099999999996,181.208,50.989,175.155,248.46,176.855,256.37,200.019,138.851,194.96200000000002,261.03700000000003,186.04,243.795,186.18099999999998,289.224,190.524,108.264,193.56799999999998,284.865,58.946999999999996,367.866,219.87099999999998,174.25799999999998,61.906000000000006,,,118.281,92.72399999999999,272.765,96.40100000000001,251.923,90.745,121.65899999999999,72.923,287.85,70.934,158.004,81.416,244.60299999999998,107.913,176.43599999999998,116.15799999999999,128.63299999999998,120.527,151.877,127.602,257.21299999999997,130.21200000000002,104.844,144.578,268.629,138.03799999999998,137.624,141.303
318.5,1274.0,,242.155,152.21200000000002,291.839,153.834,113.5,151.59799999999998,138.263,154.779,128.878,139.648,227.852,158.666,116.24799999999999,168.47299999999998,132.30700000000002,156.42600000000002,312.13599999999997,159.115,108.704,155.77200000000002,277.385,166.282,115.154,183.718,168.02599999999998,175.217,144.245,189.8,65.611,173.91400000000002,340.199,181.22099999999998,50.93899999999999,175.095,248.327,176.877,256.38,199.99900000000002,138.795,194.93099999999998,260.80400000000003,186.06900000000002,243.74900000000002,186.18599999999998,289.347,190.59900000000002,108.273,193.50599999999997,284.907,58.997,368.12300000000005,219.71900000000002,174.111,61.946000000000005,,,118.264,92.68299999999999,272.21299999999997,96.80799999999999,251.921,90.694,121.72399999999999,72.793,287.758,70.735,157.94299999999998,81.60300000000001,244.64700000000002,107.90700000000001,176.36599999999999,116.186,128.74200000000002,120.48299999999999,151.872,127.726,257.228,130.22899999999998,103.48899999999999,143.17,268.629,137.993,137.732,141.226
318.75,1275.0,,242.13299999999998,152.06,291.848,153.829,113.51899999999999,151.66299999999998,138.687,154.208,128.879,139.648,227.96099999999998,158.637,116.36,168.264,132.338,156.382,311.972,159.178,108.49600000000001,156.139,277.591,166.169,115.12,183.748,167.785,175.023,144.247,189.855,65.52600000000001,173.801,340.27099999999996,181.32,50.972,174.908,248.18599999999998,176.92,256.377,199.98,138.80100000000002,194.926,260.688,185.97,243.729,186.195,289.0,191.0,108.22399999999999,193.62,284.893,58.998999999999995,367.78,219.355,173.90900000000002,61.993,116.0,79.0,118.319,92.61,272.45599999999996,96.501,251.925,90.73100000000001,121.851,72.688,287.642,70.752,157.86700000000002,81.643,244.56900000000002,107.81200000000001,176.25400000000002,115.855,128.82,120.389,151.821,127.695,257.258,130.27700000000002,103.71799999999999,143.476,268.649,137.991,137.787,141.174
319.0,1276.0,,242.13,152.269,291.995,153.751,113.6,151.683,138.33700000000002,154.751,128.878,139.582,227.831,158.618,116.275,168.325,132.38,156.363,312.124,159.111,108.429,156.178,277.612,166.145,115.02,183.767,167.387,175.62099999999998,144.27700000000002,189.727,65.393,173.697,340.29,181.382,50.986000000000004,174.97299999999998,248.03900000000002,176.93900000000002,256.426,200.107,138.83100000000002,194.84099999999998,260.532,186.105,243.739,186.141,288.95,190.92700000000002,108.19,193.709,284.815,58.998999999999995,367.695,219.49599999999998,173.791,62.078,116.345,79.482,118.345,92.631,272.847,96.486,252.02,90.771,121.932,72.432,287.66,70.666,157.904,81.804,244.52200000000002,107.662,176.30200000000002,115.789,128.78,120.428,151.764,127.616,257.242,130.31,103.277,143.161,268.668,137.968,137.684,141.253
319.25,1277.0,,241.99599999999998,151.89600000000002,291.996,153.82399999999998,113.655,151.716,138.357,154.726,128.931,139.464,227.479,158.463,116.238,168.43099999999998,132.453,156.275,312.158,159.093,108.45,156.246,277.44599999999997,166.308,115.029,183.747,167.0,176.0,144.251,189.761,65.316,173.572,340.281,181.36,50.933,174.90099999999998,247.915,176.993,256.427,200.13299999999998,139.005,194.82,260.639,186.15400000000002,243.81900000000002,186.101,288.973,190.86,108.262,193.61,284.827,59.013999999999996,367.588,219.454,173.892,61.94,116.51700000000001,79.917,118.382,92.587,272.441,96.796,251.953,90.72200000000001,121.834,72.441,287.624,70.625,157.91299999999998,81.727,244.53099999999998,107.641,176.372,115.684,128.747,120.35600000000001,151.809,127.56700000000001,257.33799999999997,130.338,103.882,143.641,268.67400000000004,137.99,137.537,141.394
319.5,1278.0,,242.02,152.02100000000002,291.971,153.805,113.65899999999999,151.703,138.297,154.757,128.815,139.67600000000002,227.726,158.45,116.132,168.653,132.382,156.205,312.16900000000004,159.09799999999998,108.479,156.214,277.621,166.308,115.041,183.702,167.0,176.0,144.236,189.612,65.456,173.77200000000002,340.226,181.385,50.917,174.96900000000002,247.77599999999998,177.088,256.437,200.11900000000003,139.02700000000002,194.78,260.513,186.23,243.84,186.13299999999998,289.26,190.687,108.505,193.24900000000002,284.72,58.992,367.48199999999997,219.32299999999998,173.929,61.901,116.505,79.738,118.374,92.704,272.724,96.57600000000001,251.93400000000003,90.757,122.042,72.37,287.336,70.359,157.856,81.73899999999999,244.542,107.52799999999999,176.2,115.675,128.71200000000002,120.48899999999999,151.708,127.448,257.262,130.32,103.72200000000001,143.541,268.69,137.941,137.306,141.497
319.75,1279.0,,242.109,152.08700000000002,291.97900000000004,153.769,113.72200000000001,151.539,138.326,154.731,128.82399999999998,139.558,227.933,158.595,115.855,168.649,132.29,156.218,312.236,159.001,108.42299999999999,156.453,277.617,166.338,115.025,183.755,,,144.244,189.735,65.403,173.606,340.249,181.3,50.913999999999994,174.852,247.778,177.082,256.45799999999997,200.11700000000002,139.085,194.74599999999998,260.472,186.265,243.84900000000002,186.144,289.175,190.618,108.639,192.972,284.709,59.01,367.411,219.19799999999998,173.861,61.985,116.60700000000001,80.075,118.48200000000001,92.48100000000001,272.81,96.48899999999999,251.93,90.744,122.1,72.359,287.672,70.561,157.906,81.732,244.65200000000002,107.54899999999999,176.252,115.617,128.486,120.62100000000001,151.9,127.523,257.269,130.299,103.156,143.06799999999998,268.704,137.944,137.293,141.569
320.0,1280.0,,242.083,151.697,291.928,153.71200000000002,113.80799999999999,151.379,138.253,154.781,128.844,139.56,227.855,158.56799999999998,116.073,168.26,132.347,156.2,312.262,159.061,108.43299999999999,156.421,277.55,166.40599999999998,114.99700000000001,183.733,,,144.284,189.893,65.383,173.74599999999998,340.3,181.40900000000002,50.968999999999994,174.771,247.87,176.986,256.447,200.065,139.128,194.77200000000002,260.545,186.44299999999998,243.84900000000002,186.17,289.539,190.525,108.69200000000001,192.995,284.632,59.034,367.332,219.308,173.755,61.94,116.491,79.992,118.49600000000001,92.51899999999999,272.876,96.45200000000001,251.899,90.726,122.13,72.378,287.653,70.545,157.892,81.59,244.748,107.60600000000001,176.115,115.492,128.204,120.95100000000001,151.957,127.50299999999999,257.28,130.451,104.32,144.368,268.737,137.989,137.26,141.54
320.25,1281.0,,242.092,151.817,291.883,153.716,113.869,151.299,138.261,154.708,128.814,139.546,227.547,158.30700000000002,115.85799999999999,168.608,132.398,156.155,312.334,159.005,108.506,156.409,277.502,166.49099999999999,115.037,183.658,,,144.28799999999998,190.101,65.441,173.707,340.315,181.472,51.034,174.725,247.787,177.019,256.469,200.078,139.084,194.75400000000002,260.388,186.484,243.825,186.171,289.0,191.0,108.68799999999999,193.028,284.553,59.172,367.20599999999996,219.31,173.826,61.861999999999995,116.473,80.119,118.501,92.598,272.721,96.38799999999999,251.89700000000002,90.725,122.179,72.26,287.355,70.303,157.827,81.681,244.59599999999998,107.493,176.02700000000002,115.09299999999999,128.05700000000002,120.958,151.984,127.446,257.262,130.49,102.912,142.887,268.756,137.951,137.304,141.60399999999998
320.5,1282.0,,242.146,151.917,291.901,153.681,113.92399999999999,151.312,138.227,154.731,128.857,139.495,227.27,158.06799999999998,115.76799999999999,168.50900000000001,132.357,156.08,312.235,159.048,108.249,156.642,277.70599999999996,166.40099999999998,115.014,183.648,,,144.251,190.03900000000002,65.33800000000001,173.701,340.35699999999997,181.53400000000002,50.99100000000001,174.58900000000003,247.85,176.90200000000002,256.493,200.113,139.118,194.668,260.41200000000003,186.555,243.858,186.142,289.237,190.648,108.726,192.952,284.51599999999996,59.165,367.355,219.315,173.899,61.933,116.43299999999999,79.925,118.51,92.51899999999999,272.197,96.59700000000001,251.803,90.725,122.28,72.226,287.603,70.649,157.753,81.63,244.782,107.62899999999999,176.205,115.602,128.02700000000002,120.944,151.914,127.43299999999999,257.303,130.466,102.991,142.868,268.725,137.985,137.347,141.696
320.75,1283.0,,242.044,151.666,291.91200000000003,153.668,114.041,151.251,138.149,154.734,128.845,139.55100000000002,226.945,157.929,115.584,168.97299999999998,132.278,156.106,312.177,159.141,108.259,156.632,277.606,166.467,115.03399999999999,183.655,166.033,176.99400000000003,144.256,190.19099999999997,65.383,173.678,340.27099999999996,181.303,50.985,174.61599999999999,247.94799999999998,176.794,256.485,200.12,139.08,194.551,260.268,186.613,243.82299999999998,186.148,288.857,190.89700000000002,108.70100000000001,192.842,284.501,59.271,367.31199999999995,219.322,174.018,61.854,116.419,80.06,118.475,92.569,272.009,96.73899999999999,251.718,90.75,122.43,72.297,287.63599999999997,70.601,157.82299999999998,81.575,244.72,107.54299999999999,176.143,115.54700000000001,128.33100000000002,120.654,151.933,127.47399999999999,257.345,130.457,103.148,142.989,268.66,137.899,137.379,141.659
321.0,1284.0,,241.923,151.534,291.91900000000004,153.623,114.155,151.18200000000002,138.11,154.781,128.873,139.624,226.643,157.787,115.787,168.917,132.338,156.069,312.19,159.097,108.50399999999999,156.289,277.394,166.521,115.012,183.641,166.16400000000002,176.765,144.308,190.21,65.418,173.733,340.36300000000006,181.37900000000002,51.032,174.43099999999998,247.84599999999998,176.84799999999998,256.45,200.122,139.048,194.481,260.449,186.803,243.80200000000002,186.157,289.0,191.14,108.79799999999999,192.761,284.579,59.258,367.417,219.386,173.94400000000002,61.81,116.26,79.883,118.406,92.53200000000001,272.11400000000003,96.61200000000001,251.77900000000002,90.78,122.39,72.253,287.377,70.36399999999999,157.843,81.571,244.537,107.428,176.11700000000002,115.64,128.344,120.75399999999999,152.088,127.455,257.322,130.431,103.204,143.042,268.638,137.91299999999998,137.575,141.475
321.25,1285.0,,241.899,151.57299999999998,291.882,153.61700000000002,114.274,151.086,138.127,154.779,128.929,139.541,226.582,157.672,115.946,168.658,132.29399999999998,156.06799999999998,312.132,159.102,108.635,155.93,277.482,166.541,115.03200000000001,183.59799999999998,,,144.248,190.02700000000002,65.446,173.477,340.311,181.422,51.088,174.297,247.831,176.851,256.469,200.15,138.967,194.43599999999998,260.346,186.671,243.79,186.222,289.221,191.53900000000002,108.9,192.68599999999998,284.60400000000004,59.226000000000006,368.30199999999996,219.637,173.892,61.858000000000004,116.28399999999999,79.919,118.50299999999999,92.488,272.939,96.26700000000001,251.769,90.734,122.561,72.257,287.745,70.646,157.806,81.587,244.377,107.179,176.03400000000002,115.53,128.134,120.891,152.232,127.459,257.335,130.459,103.022,142.90200000000002,268.661,137.901,137.445,141.606
321.5,1286.0,,241.956,150.879,291.973,153.601,114.361,151.111,138.211,154.741,128.966,139.506,226.222,157.387,115.89,168.49599999999998,132.208,156.155,312.10900000000004,159.042,108.63799999999999,155.963,277.416,166.46,115.024,183.639,,,144.151,190.13400000000001,65.433,173.648,340.20300000000003,181.27900000000002,51.086999999999996,174.421,247.769,176.851,256.425,200.165,138.986,194.47099999999998,259.691,186.855,243.829,186.171,289.582,191.265,108.90799999999999,192.731,284.481,59.151,369.517,219.32,173.899,61.76,116.147,79.956,118.46799999999999,92.475,273.055,96.176,251.702,90.66,122.773,72.03,287.741,70.688,157.89600000000002,81.535,244.422,107.16799999999999,176.08700000000002,115.523,128.417,120.803,152.135,127.469,257.252,130.496,102.779,142.691,268.671,137.91,137.38299999999998,141.668
321.75,1287.0,,241.97299999999998,150.245,291.933,153.554,114.33200000000001,151.127,138.124,154.75799999999998,129.032,139.57,226.768,157.64700000000002,115.86399999999999,168.6,132.215,156.149,312.16200000000003,159.03,108.587,155.886,277.52299999999997,166.512,115.053,183.649,168.919,181.98,144.153,190.233,65.391,173.733,340.241,181.40900000000002,51.162,174.502,247.706,176.938,256.406,200.18200000000002,139.023,194.412,259.498,186.722,243.87,186.173,289.624,190.952,108.84200000000001,192.782,284.5,59.141000000000005,369.43300000000005,219.512,173.94400000000002,61.738,116.34299999999999,80.227,118.415,92.48200000000001,273.02,96.179,251.703,90.65799999999999,122.74700000000001,71.915,287.843,70.786,157.863,81.538,244.57,107.329,176.025,115.595,128.333,120.969,152.29,127.59899999999999,257.314,130.505,102.81299999999999,142.599,268.58099999999996,137.834,137.322,141.713
322.0,1288.0,,241.987,149.941,291.88,153.539,114.28299999999999,151.0,138.085,154.76,129.012,139.47299999999998,225.918,156.494,115.681,168.676,132.179,156.04399999999998,312.123,159.092,108.646,155.79,277.45599999999996,166.47799999999998,115.073,183.554,168.912,181.63099999999997,144.17600000000002,190.268,65.468,173.64700000000002,340.336,181.403,51.217,174.17700000000002,247.62400000000002,176.899,256.434,200.144,139.023,194.447,260.11,186.787,243.81799999999998,186.238,289.155,190.987,108.829,192.68900000000002,284.436,59.221000000000004,369.662,219.301,173.986,61.832,116.179,80.089,118.366,92.536,272.978,96.226,251.753,90.689,122.889,71.75399999999999,287.735,70.78399999999999,157.981,81.471,244.484,107.15700000000001,175.915,114.809,128.16,121.137,152.284,127.53299999999999,257.28700000000003,130.606,102.868,142.653,268.541,137.812,137.385,141.571
322.25,1289.0,,242.014,150.243,291.883,153.494,114.374,150.934,138.082,154.833,128.994,139.466,226.0,157.0,115.906,168.613,132.185,156.004,312.078,159.215,108.561,155.94899999999998,277.487,166.53799999999998,115.094,183.512,168.83900000000003,181.907,144.095,190.395,65.616,173.405,340.624,181.72799999999998,51.29,174.16299999999998,247.628,176.90599999999998,256.44599999999997,200.139,139.006,194.417,259.904,186.817,243.90200000000002,186.215,289.47,191.205,107.79299999999999,193.787,284.514,59.361000000000004,369.63199999999995,219.417,173.915,61.826,116.226,80.13600000000001,118.302,92.689,272.994,96.118,251.77200000000002,90.709,122.97200000000001,71.77600000000001,287.355,70.39699999999999,157.974,81.347,244.36,107.051,175.89,113.523,128.497,120.755,152.202,127.43299999999999,257.33099999999996,130.713,102.84,142.493,268.55400000000003,137.746,137.387,141.582
322.5,1290.0,,242.051,150.099,291.885,153.498,114.44200000000001,150.922,138.114,154.797,129.005,139.4,225.78099999999998,156.119,115.95200000000001,168.386,132.249,155.993,312.046,159.267,108.515,156.097,277.388,166.503,115.06200000000001,183.585,168.735,181.979,144.138,190.38099999999997,65.558,173.333,340.55,181.537,51.233000000000004,174.298,247.611,176.83599999999998,256.48900000000003,200.137,138.983,194.347,259.41,186.419,243.90099999999998,186.12599999999998,289.42400000000004,191.257,108.641,192.885,284.395,59.28,369.574,219.52,173.82,61.735,116.348,80.183,118.23100000000001,92.62799999999999,273.13,95.995,251.74,90.738,123.21799999999999,71.639,287.403,70.42,157.991,81.347,244.187,106.76899999999999,175.893,113.928,128.513,120.75200000000001,152.267,127.57,257.325,130.786,102.948,142.63299999999998,268.503,137.736,137.523,141.428
322.75,1291.0,,242.078,149.75,291.862,153.54399999999998,114.522,150.952,138.139,154.8,129.01,139.345,225.90099999999998,156.944,116.086,167.955,132.143,155.947,312.132,159.347,108.51899999999999,156.253,277.467,166.483,115.072,183.53900000000002,168.805,181.80200000000002,144.113,190.305,65.313,173.101,340.369,181.355,51.308,173.99400000000003,247.601,176.82299999999998,256.44,200.142,138.995,194.328,259.355,186.453,243.912,186.07,289.305,191.209,108.552,192.963,284.643,59.35,369.603,219.548,173.646,61.81,116.272,80.03399999999999,118.31200000000001,92.51100000000001,273.325,95.90700000000001,251.797,90.719,123.462,71.58800000000001,287.334,70.455,158.018,81.387,244.283,106.806,175.825,113.79799999999999,128.205,120.947,152.157,127.309,257.32599999999996,130.845,102.934,142.369,268.491,137.745,137.32399999999998,141.52
323.0,1292.0,,242.055,149.747,291.818,153.489,114.448,150.814,138.123,154.795,128.939,139.405,225.859,156.709,116.30799999999999,167.736,132.054,155.934,312.099,159.365,108.446,156.465,277.502,166.43,114.994,183.61599999999999,168.83700000000002,181.608,144.234,190.40599999999998,65.253,173.43099999999998,340.37,181.326,51.342,173.924,247.678,176.61700000000002,256.382,200.23,138.955,194.299,259.176,186.273,243.929,186.148,289.601,191.264,108.59100000000001,192.899,284.485,59.372,369.555,219.639,173.59400000000002,61.863,116.155,79.903,118.346,92.542,273.54400000000004,95.93799999999999,251.791,90.76,123.583,71.482,287.721,70.822,158.034,81.31,244.352,106.874,175.78599999999997,113.712,128.34799999999998,120.911,152.181,127.34200000000001,257.378,130.955,102.837,142.293,268.445,137.704,137.305,141.561
323.25,1293.0,,242.018,149.762,291.948,153.403,114.46,150.735,138.003,154.833,128.901,139.377,225.93200000000002,156.81799999999998,116.396,167.67700000000002,132.055,155.863,312.155,159.579,108.434,156.506,277.546,166.43,114.95299999999999,183.641,168.725,181.87,144.239,190.493,65.02600000000001,173.255,340.374,181.25599999999997,51.339,173.645,247.67,176.46400000000003,256.401,200.31599999999997,138.947,194.269,259.244,186.31799999999998,243.99099999999999,186.055,289.699,191.479,109.02799999999999,192.472,284.447,59.397,369.733,219.68,173.328,62.047,116.184,79.964,118.209,92.52799999999999,273.67400000000004,95.887,251.88,90.766,123.448,71.495,287.817,70.848,157.917,81.344,244.252,106.834,175.87599999999998,113.34299999999999,128.791,120.501,152.322,127.37700000000001,257.481,131.15,102.868,142.15200000000002,268.428,137.713,137.173,141.546
323.5,1294.0,,242.043,149.786,291.966,153.438,114.49600000000001,150.812,137.98,154.9,128.882,139.369,225.803,156.586,116.48700000000001,167.662,132.22,155.736,312.164,159.52700000000002,108.48200000000001,156.38299999999998,277.506,166.576,115.0,183.63099999999997,168.699,181.71200000000002,144.189,190.59099999999998,65.07600000000001,173.206,340.346,181.19,51.295,173.479,247.584,176.523,256.387,200.36,138.908,194.3,259.14099999999996,186.331,243.99200000000002,185.98,289.402,191.048,109.08200000000001,192.23,284.617,59.401,369.765,219.707,173.65200000000002,61.803000000000004,116.351,80.24600000000001,118.255,92.505,273.64799999999997,95.97200000000001,251.827,90.74600000000001,123.477,71.443,287.809,70.806,157.905,81.34899999999999,244.327,106.81299999999999,175.9,113.06200000000001,128.5,120.59299999999999,152.317,127.351,257.518,131.33700000000002,102.84100000000001,142.211,268.413,137.77700000000002,137.189,141.434
323.75,1295.0,,242.104,149.718,291.877,153.452,114.50399999999999,150.791,138.029,154.846,128.851,139.392,225.782,156.47799999999998,116.712,167.60299999999998,132.187,155.811,312.27,159.618,108.557,156.219,277.76,166.453,115.089,183.44099999999997,168.68,181.355,144.031,190.483,65.436,173.128,340.381,181.202,51.283,173.407,247.613,176.243,256.413,200.332,138.88,194.255,259.384,186.547,244.02599999999998,185.979,289.467,190.91299999999998,109.03200000000001,192.39700000000002,284.60400000000004,59.528,369.912,219.687,173.394,61.885,115.962,79.706,118.277,92.43799999999999,273.671,96.12100000000001,251.76,90.669,123.434,71.378,287.806,70.792,157.917,81.294,244.19400000000002,106.82,175.929,113.029,127.927,121.12299999999999,152.377,127.524,257.597,131.388,102.83,142.313,268.39799999999997,137.69799999999998,137.32299999999998,141.36700000000002
324.0,1296.0,,242.123,149.643,291.949,153.425,114.64399999999999,150.876,137.934,154.87,128.835,139.42700000000002,225.803,156.371,116.369,167.644,132.178,155.812,312.468,159.484,108.494,155.891,277.816,166.458,114.98200000000001,183.47400000000002,168.66400000000002,181.361,144.086,190.355,65.365,173.148,340.26199999999994,181.145,51.301,173.446,247.454,176.231,256.375,200.3,138.933,194.199,259.367,186.483,243.96099999999998,185.968,289.286,190.981,108.944,192.39,284.639,59.46,369.597,219.66299999999998,173.665,61.68899999999999,116.008,79.877,118.417,92.479,273.777,96.18799999999999,251.674,90.611,123.463,71.243,287.872,70.695,157.983,81.325,244.342,106.93299999999999,175.951,112.931,128.167,121.05,152.381,127.618,257.595,131.319,102.845,142.255,268.399,137.791,137.289,141.442
324.25,1297.0,,242.146,149.332,292.01599999999996,153.482,114.677,150.93,137.952,154.904,128.885,139.444,225.834,156.309,116.902,167.236,132.19899999999998,155.868,312.335,159.773,108.406,155.816,277.776,166.467,114.89299999999999,183.457,168.687,181.449,144.055,190.27599999999998,65.601,173.137,340.208,181.162,51.338,173.507,247.36900000000003,176.317,256.397,200.32,138.977,194.15099999999998,259.215,186.296,243.96400000000003,185.938,289.334,191.27599999999998,109.03,192.266,284.67400000000004,59.428999999999995,369.594,219.655,173.65599999999998,61.65,115.993,79.88600000000001,118.0,92.0,273.895,96.421,251.574,90.61200000000001,123.431,71.343,287.87,70.675,158.02700000000002,81.342,244.347,106.935,175.935,112.79799999999999,128.09,121.12,152.431,127.587,257.619,131.32,102.801,142.486,268.41,137.79,137.203,141.56799999999998
324.5,1298.0,,242.138,149.267,292.073,153.437,114.65299999999999,150.959,137.998,154.816,128.85,139.416,225.799,155.844,116.848,167.012,132.19,155.82,312.117,159.791,108.34899999999999,155.567,277.593,166.66,114.92,183.312,168.588,181.09099999999998,144.08100000000002,190.497,65.634,173.019,340.22,181.16099999999997,51.396,173.429,247.426,176.40900000000002,256.385,200.303,138.976,194.143,259.258,186.12900000000002,243.946,185.822,289.60400000000004,191.359,109.098,192.162,284.59,59.528999999999996,368.381,219.433,173.003,61.916000000000004,116.17200000000001,79.872,118.671,92.553,273.639,96.43799999999999,251.59799999999998,90.527,123.40700000000001,71.396,287.808,70.678,157.92600000000002,81.259,244.457,107.06200000000001,175.887,112.82700000000001,127.81299999999999,121.413,152.474,127.521,257.575,131.33,102.64200000000001,142.188,268.46299999999997,137.877,137.16299999999998,141.583
324.75,1299.0,,242.105,149.149,292.11400000000003,153.41899999999998,114.62299999999999,151.002,138.01,154.80700000000002,128.861,139.41899999999998,225.83700000000002,155.751,,,132.167,155.873,312.033,159.695,108.264,155.651,277.288,166.81099999999998,114.75399999999999,183.50799999999998,168.541,181.06599999999997,144.06,190.33900000000003,65.601,173.13299999999998,340.175,181.12099999999998,51.5,173.23,247.296,176.352,256.418,200.30900000000003,138.997,194.16299999999998,259.158,185.955,243.987,185.793,288.907,189.386,109.102,192.11599999999999,284.633,59.463,369.07599999999996,219.315,173.002,61.818000000000005,116.111,79.759,118.75200000000001,92.397,273.688,96.294,251.62900000000002,90.47200000000001,123.415,71.554,287.897,70.773,157.966,81.242,244.563,107.27600000000001,175.949,112.63799999999999,128.023,121.198,152.525,127.40899999999999,257.57599999999996,131.204,102.56299999999999,142.16,268.485,137.851,137.066,141.516
325.0,1300.0,,242.166,149.09,292.123,153.416,114.728,151.028,138.075,154.85399999999998,128.905,139.398,225.74900000000002,155.983,117.611,166.253,132.192,155.85299999999998,311.966,159.606,108.258,155.444,277.375,166.863,114.88600000000001,183.351,168.363,180.57299999999998,143.97899999999998,190.18200000000002,65.742,173.093,340.287,181.123,51.479,173.2,247.231,176.415,256.421,200.261,138.994,194.18900000000002,259.155,185.979,244.00599999999997,185.791,289.013,189.315,109.19,191.946,284.545,59.361000000000004,368.38599999999997,219.24599999999998,173.149,61.803999999999995,116.167,79.89399999999999,118.76899999999999,92.33200000000001,273.678,96.331,251.707,90.555,123.272,71.529,287.798,70.67699999999999,157.998,81.257,244.554,107.20200000000001,176.047,112.344,128.26,121.006,152.416,127.46,257.626,131.27200000000002,102.699,142.053,268.471,137.842,137.035,141.493
