TimesH,Frame,NoMissing,7,7,13,13,15,15,17,17,24,24,27,27,50,50,65,65,66,66,67,67,69,69,70,70,74,74,75,75,76,76,79,79,81,81,82,82,88,88,89,89,91,91,93,93,94,94,95,95,99,99,103,103,104,104,105,105,107,107,111,111,113,113,115,115,116,116,117,117,118,118,119,119,126,126,136,136,141,141,142,142,143,143,146,146,148,148,150,150,152,152,153,153,158,158,160,160,165,165,166,166,168,168,169,169,177,177,181,181,183,183,184,184,185,185,186,186,188,188,189,189,192,192,193,193,196,196,197,197,200,200,204,204,205,205,209,209,210,210,214,214,249,249,250,250,262,262,266,266,269,269,270,270,271,271,272,272,489,489,830,830,959,959,1087,1087,1118,1118,1123,1123,1157,1157,1175,1175
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
432.75,1731.0,,112.354,55.687,211.78400000000002,59.678000000000004,182.172,69.29899999999999,196.27900000000002,70.931,201.354,63.946999999999996,168.105,64.453,222.112,53.986000000000004,257.911,103.575,177.54,95.911,192.173,100.244,112.053,98.697,62.181000000000004,101.18,102.669,101.41,181.403,104.242,245.38400000000001,103.404,77.60300000000001,95.71799999999999,91.725,98.12899999999999,201.13400000000001,95.12799999999999,104.171,113.337,86.787,114.52799999999999,168.321,98.51,76.2,105.891,109.01,106.5,124.471,97.305,183.959,77.12899999999999,71.257,85.47,81.632,86.73100000000001,102.493,87.195,103.29299999999999,76.565,114.662,74.555,196.03599999999997,78.23899999999999,92.40299999999999,83.09299999999999,184.80700000000002,89.19200000000001,213.642,91.32,56.248999999999995,92.929,131.649,84.61200000000001,194.321,87.57799999999999,229.81900000000002,132.438,281.558,129.61,105.794,130.852,72.925,135.618,268.841,135.931,30.879,137.192,84.90799999999999,130.096,225.75799999999998,127.115,249.523,130.86,113.98700000000001,145.119,221.09599999999998,146.804,254.128,149.904,209.891,145.412,266.656,148.93200000000002,36.352,152.239,256.45099999999996,136.921,266.992,140.986,100.26799999999999,141.882,276.789,140.96,54.619,146.0,75.195,143.908,214.19299999999998,115.292,228.66299999999998,117.648,48.63,121.042,74.355,118.25399999999999,198.579,116.01700000000001,91.958,117.80799999999999,114.772,122.905,96.49799999999999,126.494,189.222,126.412,162.466,114.08200000000001,204.765,121.488,102.574,122.311,46.838,169.331,24.058000000000003,170.90200000000002,23.919,152.644,85.241,152.797,76.27600000000001,158.061,35.412,162.102,64.09,159.999,22.88,163.559,121.684,62.213,168.046,108.01299999999999,163.352,71.723,155.892,69.722,184.63400000000001,97.98200000000001,235.477,124.867,53.95,169.832,125.984,73.984
433.0,1732.0,,112.39299999999999,55.729,212.209,59.925,182.165,69.3,196.28,71.015,201.37599999999998,63.945,168.09,64.40100000000001,222.138,53.996,257.867,103.59299999999999,177.487,96.04799999999999,192.171,100.204,112.06299999999999,98.689,62.121,101.131,102.689,101.40899999999999,181.472,104.27,245.34099999999998,103.395,77.605,95.741,91.709,98.094,201.13299999999998,95.084,104.169,113.321,86.744,114.512,168.408,98.369,76.12,105.916,108.962,106.477,124.531,97.367,183.91099999999997,77.153,71.253,85.48700000000001,81.63600000000001,86.76700000000001,102.42,87.103,103.822,76.199,114.633,74.601,196.045,78.26,92.617,83.259,184.84599999999998,89.178,213.68,91.31,56.236999999999995,92.943,131.686,84.572,194.34,87.589,229.93599999999998,132.447,281.54200000000003,129.656,105.76100000000001,130.845,72.921,135.621,268.851,135.914,31.023000000000003,137.27700000000002,84.92299999999999,130.105,225.68099999999998,126.98,249.408,130.842,113.98899999999999,145.128,221.06099999999998,146.744,254.13400000000001,149.907,209.885,145.42700000000002,266.675,148.91899999999998,36.352,152.292,256.58099999999996,136.91299999999998,266.981,140.977,100.258,141.872,276.85400000000004,141.139,54.608000000000004,145.97899999999998,75.21600000000001,143.912,214.28599999999997,115.333,228.653,117.65299999999999,48.675,120.96,74.38,118.249,198.59900000000002,116.094,91.975,117.8,114.787,122.89299999999999,96.48,126.506,189.21599999999998,126.399,162.46,114.042,204.743,121.531,102.59,122.33,46.836000000000006,169.257,24.105,170.872,23.984,152.662,85.148,152.642,76.304,158.054,35.545,162.129,64.183,160.028,22.877,163.536,121.912,62.227,168.065,108.008,163.289,71.703,155.77700000000002,69.726,184.639,97.98299999999999,235.43,124.898,53.901,169.93200000000002,125.98299999999999,73.967
433.25,1733.0,,112.34200000000001,55.593,,,182.14,69.263,196.31,71.046,201.391,63.93,168.179,64.361,222.173,53.983000000000004,257.872,103.605,177.535,95.905,192.195,100.185,112.07,98.663,62.074,101.117,102.68799999999999,101.404,181.44299999999998,104.29299999999999,245.312,103.346,77.617,95.775,91.743,98.068,201.16,95.072,104.166,113.314,86.81299999999999,114.51700000000001,168.455,98.318,76.051,105.959,108.948,106.465,124.46600000000001,97.307,183.81,77.23100000000001,71.253,85.465,81.74600000000001,86.72200000000001,102.469,87.189,103.73899999999999,76.24600000000001,114.616,74.596,196.05,78.26899999999999,92.751,83.227,184.847,89.14299999999999,213.657,91.29799999999999,56.233000000000004,92.927,131.725,84.535,194.33700000000002,87.61200000000001,229.988,132.46,281.54400000000004,129.817,105.818,130.859,72.82,135.578,268.858,135.934,31.021,137.346,84.921,130.083,225.75400000000002,126.92200000000001,249.543,130.92700000000002,113.988,145.13299999999998,221.097,146.601,254.15099999999998,149.906,209.921,145.41899999999998,266.673,148.912,36.381,152.297,256.558,136.887,267.006,140.93200000000002,100.249,141.85299999999998,276.842,141.086,54.61,145.971,75.221,143.905,214.28099999999998,115.28299999999999,228.66400000000002,117.66799999999999,48.762,120.93700000000001,74.37100000000001,118.321,198.58900000000003,116.13600000000001,91.89200000000001,117.78299999999999,114.805,122.874,96.465,126.476,189.234,126.454,162.502,113.979,204.738,121.52600000000001,102.51700000000001,122.351,46.815,169.298,24.131999999999998,170.875,23.997,152.697,85.24,152.68200000000002,76.34100000000001,158.106,35.449,162.107,64.233,160.023,22.875,163.532,121.95,62.24100000000001,168.08599999999998,107.995,163.346,71.668,155.847,69.679,184.65200000000002,97.988,235.34099999999998,124.92,53.89,169.827,125.93,73.972
433.5,1734.0,,112.057,55.538000000000004,,,182.137,69.221,196.31900000000002,71.01899999999999,201.40900000000002,63.93600000000001,168.245,64.327,222.169,53.971000000000004,257.752,103.43700000000001,177.562,95.921,192.2,100.15299999999999,112.069,98.645,62.083999999999996,101.06700000000001,102.685,101.39,181.426,104.288,245.304,103.352,77.669,95.758,91.833,98.051,201.196,95.053,104.15899999999999,113.31,86.805,114.51,168.467,98.286,76.032,105.93799999999999,109.022,106.50200000000001,124.485,97.292,183.815,77.21,71.255,85.45299999999999,81.692,86.70100000000001,102.473,87.206,103.756,76.183,114.635,74.624,196.048,78.263,92.93700000000001,83.027,184.862,89.12200000000001,213.66099999999997,91.274,56.235,92.92299999999999,131.724,84.53,194.355,87.57799999999999,229.912,132.428,281.67400000000004,129.886,105.86200000000001,130.881,72.867,135.608,268.849,135.954,30.997,137.304,84.904,130.089,225.748,126.913,249.69400000000002,130.9,114.00299999999999,145.153,221.176,146.711,254.171,149.925,209.937,145.42,266.67400000000004,148.871,36.421,152.30200000000002,256.573,136.851,266.99,140.857,100.305,141.85299999999998,276.77299999999997,141.02,54.635,145.941,75.23,143.916,214.27599999999998,115.51299999999999,228.672,117.69200000000001,48.762,120.98,74.41,118.336,198.628,116.221,91.919,117.777,114.8,122.9,96.50399999999999,126.48,189.253,126.46,162.536,113.98100000000001,204.737,121.523,102.48100000000001,122.34899999999999,46.81100000000001,169.312,24.156999999999996,170.85299999999998,24.028000000000002,152.792,85.021,152.668,76.351,158.09,35.393,162.093,64.182,159.987,22.89,163.517,121.963,62.238,168.09599999999998,107.976,163.362,71.60300000000001,155.83,69.602,184.657,97.96799999999999,235.3,124.913,53.922,169.9,125.941,73.918
433.75,1735.0,,112.132,55.528999999999996,,,182.128,69.191,196.352,71.038,201.426,63.928000000000004,168.227,64.253,222.15,53.963,257.665,103.31299999999999,177.63099999999997,95.863,192.257,100.135,112.07600000000001,98.64,62.016999999999996,101.035,102.691,101.352,181.41299999999998,104.277,245.303,103.361,77.704,95.777,91.92399999999999,97.98700000000001,201.217,95.111,104.175,113.34100000000001,86.84100000000001,114.52799999999999,168.54,98.087,76.055,105.93700000000001,108.988,106.477,124.449,97.286,183.805,77.202,71.259,85.439,81.786,86.71600000000001,102.42200000000001,87.18700000000001,103.825,76.128,114.647,74.592,196.053,78.291,92.91,83.16,184.859,89.12700000000001,213.641,91.249,56.233000000000004,92.945,131.69299999999998,84.507,194.32,87.613,229.88,132.44,281.698,129.85399999999998,105.869,130.872,72.868,135.571,268.862,135.975,31.119,137.37,84.897,130.082,225.704,126.90700000000001,249.64,130.903,114.01100000000001,145.139,221.17,146.58,254.23,149.90200000000002,209.95,145.425,266.66700000000003,148.868,36.468,152.28799999999998,256.547,136.873,266.994,140.826,100.311,141.858,276.717,140.959,54.63399999999999,145.898,75.252,143.929,214.226,115.32799999999999,228.65099999999998,117.679,48.882,121.023,74.518,118.3,198.625,116.285,92.029,117.79700000000001,114.82,122.87200000000001,96.505,126.49799999999999,189.25400000000002,126.43,162.53799999999998,113.948,204.78400000000002,121.49,102.512,122.24600000000001,46.818999999999996,169.40200000000002,24.136999999999997,170.854,24.049,152.808,85.23,152.621,76.351,157.989,35.294000000000004,162.102,64.17699999999999,159.953,22.886,163.52200000000002,122.012,62.191,168.136,107.98,163.384,71.513,155.933,69.551,184.672,97.98100000000001,235.13299999999998,125.03299999999999,53.981,169.957,125.905,73.902
434.0,1736.0,,112.057,55.501000000000005,,,182.145,69.17399999999999,196.385,71.059,201.42700000000002,63.906000000000006,168.23,64.229,222.144,53.966,257.615,103.206,177.59799999999998,95.868,192.28,100.139,112.08200000000001,98.645,61.981,101.04700000000001,102.70100000000001,101.34700000000001,181.364,104.31200000000001,245.321,103.361,77.709,95.773,91.978,98.044,201.247,95.04,104.175,113.339,86.806,114.49700000000001,168.56599999999997,98.041,76.09899999999999,105.859,108.946,106.462,124.478,97.23299999999999,183.83599999999998,77.154,71.257,85.439,81.845,86.67399999999999,102.505,87.147,103.984,76.028,114.62799999999999,74.612,196.05,78.296,92.881,83.15299999999999,184.889,89.11200000000001,213.62099999999998,91.25200000000001,56.24100000000001,92.95,131.77100000000002,84.48,194.31599999999997,87.635,229.856,132.371,281.778,129.985,105.854,130.886,72.852,135.554,268.85400000000004,135.969,31.08,137.385,84.838,130.08700000000002,225.676,126.802,249.667,130.813,113.99799999999999,145.129,221.203,146.606,254.235,149.886,210.00099999999998,145.466,266.651,148.871,36.515,152.299,256.594,136.908,267.001,140.836,100.31700000000001,141.813,276.769,140.967,54.623999999999995,145.9,75.24,143.906,214.43,115.279,228.65099999999998,117.67200000000001,48.897,120.995,74.493,118.318,198.65099999999998,116.258,91.995,117.794,114.80799999999999,122.867,96.493,126.51899999999999,189.236,126.41799999999999,162.537,113.87799999999999,204.792,121.454,102.50200000000001,122.18799999999999,46.868,169.437,24.163,170.84,24.009,152.858,85.14200000000001,152.66899999999998,76.367,158.014,35.298,162.122,64.173,159.906,22.879,163.516,121.898,62.175,168.136,107.934,163.38,71.51100000000001,155.995,69.525,184.68,97.991,235.15,125.00200000000001,53.846000000000004,169.845,125.97399999999999,73.923
434.25,1737.0,,112.052,55.586000000000006,212.12,59.395,182.179,69.166,196.388,71.014,201.425,63.898,168.235,64.211,222.142,53.986999999999995,257.73900000000003,103.214,177.622,95.84299999999999,192.278,100.109,112.086,98.64200000000001,61.933,101.05,102.708,101.322,181.351,104.321,245.34799999999998,103.34,77.707,95.775,91.964,98.023,201.237,95.021,104.17200000000001,113.345,86.85799999999999,114.509,168.554,98.024,76.155,105.895,108.49,106.23200000000001,124.531,97.26100000000001,183.84799999999998,77.164,71.256,85.432,81.896,86.68299999999999,102.544,87.09899999999999,103.84299999999999,76.031,114.685,74.577,196.05900000000003,78.24600000000001,93.03200000000001,83.303,184.93400000000003,89.104,213.622,91.28399999999999,56.265,92.97,131.78,84.47,194.328,87.61200000000001,229.863,132.392,281.947,130.239,105.87700000000001,130.915,72.929,135.572,268.877,135.936,31.177,137.43,84.844,130.085,225.679,126.764,249.78799999999998,130.862,114.015,145.136,221.231,146.648,254.232,149.86,209.968,145.46200000000002,266.647,148.84,36.486,152.333,256.722,136.825,266.973,140.869,100.32600000000001,141.80200000000002,276.759,140.955,54.643,145.89600000000002,75.257,143.918,214.34400000000002,115.537,228.65099999999998,117.655,48.9,120.946,74.54,118.389,198.65099999999998,116.242,91.912,117.77600000000001,114.81299999999999,122.874,96.527,126.586,189.25900000000001,126.42299999999999,162.55,113.87100000000001,204.797,121.456,102.469,122.19200000000001,46.848,169.49900000000002,24.199,170.815,24.018,152.851,85.16799999999999,152.725,76.37,158.05100000000002,35.321999999999996,162.08700000000002,64.14399999999999,159.93200000000002,22.863000000000003,163.513,121.875,62.103,168.15200000000002,107.947,163.391,71.484,156.045,69.465,184.702,97.975,235.213,125.006,53.949,170.065,126.001,73.822
434.5,1738.0,,112.02799999999999,55.519,211.93,59.32899999999999,182.14700000000002,69.166,196.41400000000002,70.943,201.46099999999998,63.9,168.34599999999998,64.22800000000001,222.122,53.974,257.78,103.022,177.665,95.76799999999999,192.247,100.074,112.111,98.63600000000001,61.953,101.01,102.76299999999999,101.324,181.37099999999998,104.318,245.331,103.31,77.70100000000001,95.759,91.94200000000001,97.96799999999999,201.218,95.087,104.193,113.361,86.88600000000001,114.508,168.55700000000002,97.96700000000001,76.142,105.906,108.49799999999999,106.241,124.46700000000001,97.182,183.801,77.194,71.251,85.443,81.979,86.556,102.25200000000001,87.111,103.68799999999999,76.12100000000001,114.65899999999999,74.612,196.05599999999998,78.264,92.971,83.416,184.957,89.117,213.585,91.258,56.254,92.97,131.79,84.475,,,229.815,132.339,282.027,130.363,105.883,130.914,72.936,135.558,268.87,135.94,31.17,137.366,84.82700000000001,130.084,225.71099999999998,126.835,249.67,130.792,114.061,145.161,221.308,146.727,254.247,149.842,209.963,145.464,266.64,148.821,36.508,152.345,256.587,136.812,266.98,140.861,100.32,141.78799999999998,276.83,140.976,54.67100000000001,145.872,75.251,143.92,214.268,115.51,228.649,117.686,48.937,120.861,74.578,118.509,198.63400000000001,116.234,92.12899999999999,117.814,114.809,122.876,96.46799999999999,126.49799999999999,189.25099999999998,126.413,162.53,113.845,204.80900000000003,121.471,102.45,122.26299999999999,46.888000000000005,169.507,24.21,170.834,23.862,152.914,85.257,152.713,76.35,158.04399999999998,35.242,162.04399999999998,64.09,159.869,22.871,163.511,121.95299999999999,62.089,168.15,107.98,163.282,71.34899999999999,156.039,69.403,184.704,97.985,235.261,125.01299999999999,53.964,170.09599999999998,125.965,73.832
434.75,1739.0,,112.075,55.545,211.86,59.346000000000004,182.14,69.141,196.426,70.931,201.47299999999998,63.891000000000005,168.334,64.241,222.104,53.953,257.81,102.971,177.688,95.77799999999999,192.25099999999998,100.037,112.098,98.60799999999999,61.977,101.046,102.75299999999999,101.318,181.405,104.32700000000001,245.329,103.309,77.71300000000001,95.758,91.921,97.975,201.231,95.04899999999999,104.189,113.396,86.86200000000001,114.48299999999999,168.579,97.869,76.158,105.87899999999999,108.47200000000001,106.219,124.58200000000001,97.227,183.891,77.105,71.253,85.43799999999999,81.96600000000001,86.572,102.124,87.17,103.85700000000001,76.067,114.65299999999999,74.572,196.049,78.273,93.11200000000001,83.33,184.99599999999998,89.126,213.61599999999999,91.24799999999999,56.246,92.963,131.805,84.462,,,229.77,132.29399999999998,282.315,130.547,105.868,130.888,72.965,135.537,268.882,135.91299999999998,31.25,137.361,84.834,130.06,225.739,126.943,249.59400000000002,130.782,114.04700000000001,145.153,221.308,146.667,254.248,149.843,209.94299999999998,145.429,266.658,148.83100000000002,36.542,152.308,256.71299999999997,136.84799999999998,266.986,140.869,100.32700000000001,141.78,276.828,141.024,54.70399999999999,145.851,75.248,143.914,214.53799999999998,115.411,228.658,117.691,49.001000000000005,120.824,74.607,118.494,198.64700000000002,116.29700000000001,92.23700000000001,117.819,114.787,122.86399999999999,96.50200000000001,126.443,189.25799999999998,126.425,162.512,113.818,204.81599999999997,121.47399999999999,102.42299999999999,122.26700000000001,46.847,169.50400000000002,24.185,170.824,23.877,153.003,85.303,152.665,76.41,158.10399999999998,35.115,162.03799999999998,64.109,159.889,22.858,163.491,121.85,62.022,168.16400000000002,107.97399999999999,163.345,71.298,155.958,69.339,184.72099999999998,97.988,235.408,124.941,53.928999999999995,170.222,125.906,73.803
435.0,1740.0,,111.985,55.553999999999995,211.83,59.178000000000004,182.13400000000001,69.148,196.433,70.98899999999999,201.49,63.881,168.271,64.23,222.08700000000002,53.931000000000004,257.96299999999997,103.039,177.68599999999998,95.75399999999999,192.233,100.008,112.095,98.60600000000001,61.985,101.051,102.76899999999999,101.31700000000001,181.34799999999998,104.363,245.387,103.27600000000001,77.711,95.757,91.89,97.916,201.239,95.06700000000001,104.211,113.39299999999999,86.845,114.464,168.606,97.811,76.163,105.88600000000001,108.488,106.22399999999999,124.59,97.244,183.892,77.095,71.238,85.42200000000001,81.95100000000001,86.541,101.79700000000001,87.09,103.889,76.032,114.585,74.572,196.05200000000002,78.285,93.488,83.523,185.016,89.126,213.615,91.26,56.225,92.955,131.81,84.455,194.31599999999997,87.54,229.81400000000002,132.278,282.373,130.685,105.868,130.888,72.93,135.49200000000002,268.889,135.88299999999998,31.236,137.364,84.853,130.063,225.65400000000002,126.855,249.493,130.732,114.075,145.12,221.36,146.692,254.255,149.852,209.98,145.444,266.665,148.81,36.55,152.289,256.626,136.91,267.019,140.829,100.338,141.77100000000002,276.8,141.036,54.684,145.821,75.25399999999999,143.886,214.389,115.24,228.66099999999997,117.70100000000001,48.961000000000006,120.821,74.658,118.48899999999999,198.672,116.352,92.249,117.83,114.781,122.88,96.476,126.376,189.24900000000002,126.461,162.541,113.774,204.825,121.455,102.42299999999999,122.22,46.89,169.512,24.22,170.782,23.794,153.084,85.559,152.736,76.488,158.107,35.162,162.053,64.048,159.92700000000002,22.840999999999998,163.461,121.84,62.053000000000004,168.18599999999998,107.98,163.38299999999998,71.258,155.804,69.367,184.752,97.979,235.46200000000002,124.913,54.008,170.324,125.95700000000001,73.76899999999999
435.25,1741.0,,111.954,55.497,211.93900000000002,58.85,182.146,69.142,196.43200000000002,71.03399999999999,201.5,63.927,168.192,64.211,222.09,53.934,257.964,102.861,177.739,95.693,192.257,99.99600000000001,112.10700000000001,98.609,61.968,101.042,102.781,101.306,181.356,104.366,245.38400000000001,103.31200000000001,77.729,95.751,91.97,98.00299999999999,201.231,95.12799999999999,104.213,113.36,86.85600000000001,114.461,168.625,97.77,76.14399999999999,105.86399999999999,108.772,106.331,124.456,97.171,183.893,77.119,71.251,85.429,81.911,86.535,101.794,87.073,103.925,76.035,114.633,74.563,196.043,78.322,93.355,83.566,185.055,89.08,213.635,91.273,56.236000000000004,92.95700000000001,131.83,84.383,194.512,87.435,229.834,132.35,282.293,131.02200000000002,105.89200000000001,130.881,72.94800000000001,135.49200000000002,268.899,135.886,31.326,137.39,84.85600000000001,130.077,225.685,126.929,249.485,130.778,114.101,145.153,221.37400000000002,146.64600000000002,254.257,149.846,209.99200000000002,145.44,266.695,148.785,36.574,152.281,256.652,136.766,266.998,140.814,100.35,141.77,276.749,140.993,54.727,145.803,75.263,143.888,214.41299999999998,115.052,228.644,117.661,48.956,120.831,74.682,118.564,198.683,116.41,92.24,117.819,114.76299999999999,122.927,96.48,126.38600000000001,189.225,126.465,162.549,113.73299999999999,204.827,121.459,102.42299999999999,122.286,46.898,169.46099999999998,24.22,170.77599999999998,23.726,153.154,85.524,152.795,76.493,158.065,35.164,162.003,64.05,159.91899999999998,22.845,163.438,121.854,62.016999999999996,168.227,107.99799999999999,163.34799999999998,71.203,155.928,69.22,184.74099999999999,97.96799999999999,235.562,124.777,54.088,170.248,125.899,73.782
435.5,1742.0,,111.95,55.34,211.957,58.97,182.15900000000002,69.143,196.43099999999998,71.015,201.521,63.905,168.261,64.156,222.09599999999998,53.94,257.998,102.91,177.767,95.686,192.24599999999998,99.975,112.113,98.60799999999999,61.993,101.04,102.788,101.339,181.301,104.335,245.391,103.28,77.779,95.75200000000001,91.962,97.97,201.25,95.15799999999999,104.18799999999999,113.354,86.87700000000001,114.495,168.65599999999998,97.72399999999999,76.053,105.79700000000001,108.499,106.221,124.46799999999999,97.15899999999999,183.893,77.13,71.235,85.42200000000001,81.805,86.52799999999999,102.001,87.119,103.90299999999999,75.984,114.613,74.624,196.03599999999997,78.367,93.209,83.556,185.084,89.081,213.636,91.289,56.228,92.95299999999999,131.885,84.35700000000001,194.338,87.573,229.79,132.356,282.33099999999996,130.689,105.884,130.881,72.971,135.501,268.893,135.871,31.59,137.495,84.867,130.063,225.618,126.87,249.50799999999998,130.792,114.15,145.18200000000002,221.46900000000002,146.686,254.266,149.841,210.051,145.447,266.689,148.762,36.61,152.27,256.719,136.761,266.996,140.85299999999998,100.353,141.752,276.757,140.965,54.744,145.852,75.263,143.89,214.511,115.03200000000001,228.645,117.661,49.005,120.84200000000001,74.73100000000001,118.59700000000001,198.685,116.37799999999999,92.20299999999999,117.836,114.745,122.986,96.501,126.51299999999999,189.226,126.439,162.58100000000002,113.669,204.829,121.43799999999999,102.41799999999999,122.353,46.99100000000001,169.40200000000002,24.305,170.747,23.748,153.216,85.265,152.586,76.499,158.093,35.19,161.968,64.145,159.898,22.851999999999997,163.398,121.84200000000001,62.022,168.24900000000002,107.993,163.349,71.167,156.013,69.155,184.75,97.958,235.47400000000002,124.853,54.223,170.525,125.93299999999999,73.785
435.75,1743.0,,112.02799999999999,55.33,212.19099999999997,59.031000000000006,182.143,69.131,196.46,71.039,201.50799999999998,63.912,168.28400000000002,64.138,222.09,53.906000000000006,258.01,102.89299999999999,177.78599999999997,95.626,192.30700000000002,99.969,112.119,98.609,62.023999999999994,101.02799999999999,102.779,101.314,181.28599999999997,104.355,245.418,103.258,77.795,95.74600000000001,91.944,97.92299999999999,201.237,95.213,104.16799999999999,113.34299999999999,86.87100000000001,114.439,168.672,97.626,75.997,105.79899999999999,108.48100000000001,106.197,124.382,97.12299999999999,183.893,77.127,71.247,85.436,81.76,86.50299999999999,102.3,87.12,103.881,75.928,114.64,74.548,196.02200000000002,78.346,92.99600000000001,83.573,185.09900000000002,89.073,213.676,91.345,56.236999999999995,92.964,131.934,84.316,194.34900000000002,87.59899999999999,229.88400000000001,132.4,282.54400000000004,130.872,105.89299999999999,130.91,72.945,135.489,268.902,135.88299999999998,31.426,137.44899999999998,84.88799999999999,130.061,225.579,126.801,249.203,130.842,114.14200000000001,145.178,221.542,146.80200000000002,254.25799999999998,149.844,210.06400000000002,145.44899999999998,266.686,148.75,36.641,152.248,256.754,136.787,267.001,140.833,100.344,141.739,276.76,140.87,54.743,145.84,75.268,143.891,214.415,115.01799999999999,228.667,117.676,49.068000000000005,120.861,74.757,118.63799999999999,198.701,116.38600000000001,92.22,117.81299999999999,114.777,122.984,96.551,126.516,189.233,126.419,162.575,113.62799999999999,204.80700000000002,121.475,102.376,122.32600000000001,46.958999999999996,169.518,24.336,170.732,23.725,153.22,85.09299999999999,152.418,76.539,158.236,35.214,161.957,64.166,159.92600000000002,22.851999999999997,163.409,121.906,61.989,168.266,107.97399999999999,163.36700000000002,71.118,156.012,69.107,184.71200000000002,97.969,235.417,124.853,54.286,170.618,126.051,73.741
436.0,1744.0,,112.161,55.071999999999996,212.17,59.233999999999995,182.15,69.119,196.49900000000002,71.113,201.507,63.894,168.247,64.139,222.085,53.87,257.935,102.899,177.78099999999998,95.64399999999999,192.245,99.979,112.12200000000001,98.6,62.026,101.06299999999999,102.79799999999999,101.30799999999999,181.312,104.39399999999999,245.368,103.262,77.814,95.73100000000001,91.934,97.94,201.236,95.238,104.179,113.37299999999999,86.89399999999999,114.397,168.81799999999998,97.46,75.906,105.76,108.484,106.19200000000001,124.38600000000001,97.072,183.903,77.112,71.251,85.42299999999999,81.824,86.494,102.354,87.12299999999999,103.865,75.949,114.585,74.601,195.993,78.37100000000001,93.211,83.535,185.13,89.046,213.726,91.321,56.238,92.95299999999999,131.933,84.31,194.32299999999998,87.59,229.86900000000003,132.395,282.499,130.445,105.9,130.903,72.955,135.444,268.899,135.872,31.551,137.52700000000002,84.92299999999999,130.071,225.562,126.859,249.169,130.904,114.186,145.16899999999998,221.575,146.783,254.269,149.877,210.045,145.411,266.711,148.766,36.695,152.241,256.823,136.753,267.018,140.803,100.318,141.744,276.84,140.833,54.753,145.84799999999998,75.258,143.884,214.412,115.124,228.66400000000002,117.647,49.089,120.816,74.757,118.552,198.706,116.40100000000001,92.256,117.80799999999999,114.789,122.98700000000001,96.615,126.495,189.239,126.427,162.63299999999998,113.605,204.792,121.5,102.314,122.385,46.911,169.524,24.346,170.715,23.744,153.145,84.895,152.437,76.558,158.21200000000002,35.336,161.964,64.169,159.915,22.851,163.401,121.911,61.958,168.28599999999997,107.98100000000001,163.306,71.047,156.026,69.207,184.725,97.965,235.363,124.906,54.253,170.58,126.102,73.714
436.25,1745.0,,112.34200000000001,54.94,212.34400000000002,59.256,182.12099999999998,69.11,196.484,71.139,201.472,63.838,168.26,64.113,222.054,53.849,258.09,103.044,177.80700000000002,95.58,192.239,99.956,112.12299999999999,98.59100000000001,62.013000000000005,101.021,102.81700000000001,101.319,181.299,104.4,245.363,103.26799999999999,77.815,95.773,91.86200000000001,97.92299999999999,201.27,95.227,104.2,113.40899999999999,86.895,114.383,168.82,97.419,75.992,105.751,108.759,106.301,124.385,97.00299999999999,183.843,77.12,71.242,85.45,81.758,86.484,102.249,87.169,103.74700000000001,75.979,114.609,74.589,195.995,78.384,93.154,83.525,185.15599999999998,89.052,213.71,91.32,56.218999999999994,92.944,131.99200000000002,84.24,194.321,87.57600000000001,229.891,132.364,282.305,130.444,105.958,130.96200000000002,72.942,135.446,268.89099999999996,135.844,31.635,137.55100000000002,84.88799999999999,130.093,225.485,126.83200000000001,249.268,130.915,114.226,145.179,221.56599999999997,146.775,254.26,149.901,210.05599999999998,145.391,266.71,148.761,36.72,152.219,256.779,136.765,267.004,140.847,100.33200000000001,141.724,276.855,140.814,54.781000000000006,145.81799999999998,75.255,143.88299999999998,214.362,115.277,228.657,117.669,49.056999999999995,120.84200000000001,74.72800000000001,118.604,198.69,116.426,92.301,117.82700000000001,114.8,122.939,96.602,126.49,189.239,126.411,162.64700000000002,113.595,204.763,121.51,102.314,122.37700000000001,46.964,169.343,24.34,170.704,23.752,153.119,84.781,152.52700000000002,76.54899999999999,158.241,35.452,161.99200000000002,64.17699999999999,159.901,22.864,163.404,121.804,61.937,168.298,107.96799999999999,163.338,71.043,155.942,69.206,184.722,97.954,235.382,124.96799999999999,54.269,170.52599999999998,126.111,73.735
