TimesH,Frame,NoMissing,18,18,29,29,31,31,34,34,36,36,38,38,41,41,42,42,43,43,47,47,49,49,54,54,63,63,66,66,72,72,75,75,76,76,86,86,89,89,100,100,103,103,104,104,105,105,108,108,109,109,110,110,113,113,117,117,119,119,120,120,121,121,122,122,125,125,126,126,136,136,138,138,139,139,140,140,142,142,158,158,159,159,160,160,163,163,164,164,171,171,174,174,178,178,179,179,180,180,181,181,186,186,187,187,188,188,190,190,192,192,197,197,204,204,205,205,209,209,211,211,212,212,213,213,216,216,219,219,226,226,227,227,228,228,230,230,231,231,232,232,235,235,244,244,246,246,249,249,256,256,257,257,263,263,267,267,271,271,272,272,273,273,274,274,309,309,316,316,334,334,371,371,538,538,582,582,681,681
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
253.0,1012.0,,212.84,23.291999999999998,202.907,70.889,68.83800000000001,75.896,120.23100000000001,73.757,229.325,68.732,85.415,71.952,194.702,69.48100000000001,104.945,69.453,113.919,69.509,92.18799999999999,67.454,208.62,65.596,114.287,59.13399999999999,217.791,57.698,81.721,60.135,240.174,54.681000000000004,105.906,43.663000000000004,177.17,45.011,220.12,43.287,100.103,103.19,71.937,105.21600000000001,161.49200000000002,89.556,63.56100000000001,99.20100000000001,227.209,99.051,243.40400000000002,102.359,264.83799999999997,101.542,80.083,100.77,251.03900000000002,92.88,93.546,95.88600000000001,69.65100000000001,92.51700000000001,98.859,91.539,264.302,93.00399999999999,122.927,86.631,175.21599999999998,92.575,54.833,90.742,83.95700000000001,84.67200000000001,197.495,83.846,106.853,84.23,187.053,83.79799999999999,182.825,77.214,14.849,134.431,47.163000000000004,132.961,57.156000000000006,133.488,274.035,133.94299999999998,35.121,132.062,222.12099999999998,130.59,270.323,125.39,52.708,128.082,92.501,126.689,196.976,119.414,246.447,118.103,107.14,117.663,203.04,124.088,228.762,119.339,134.775,107.18299999999999,35.372,119.60700000000001,16.648,114.954,38.260999999999996,110.435,160.395,101.367,85.616,111.946,106.46700000000001,109.584,75.896,161.688,88.439,161.276,61.238,165.144,26.855999999999998,168.282,82.89,159.67,201.426,146.503,43.536,154.634,210.42,149.39,21.645,161.601,239.47099999999998,155.126,54.096000000000004,151.809,271.241,148.407,223.795,146.506,263.85400000000004,151.33,66.97399999999999,144.36700000000002,8.676,150.847,40.8,144.88,250.831,132.53,267.595,140.264,87.416,139.80700000000002,183.024,133.555,108.70200000000001,137.83700000000002,38.336,172.06900000000002,174.855,127.223,62.135,77.801,21.933000000000003,138.694,244.024,60.503,14.124,145.356,26.573,146.335
253.25,1013.0,,212.854,23.250999999999998,202.935,70.86399999999999,68.859,75.888,120.23899999999999,73.757,229.486,68.678,85.42299999999999,71.994,194.662,69.423,104.905,69.491,113.93299999999999,69.516,92.189,67.497,208.56400000000002,65.577,114.28,59.132,217.761,57.708,81.711,60.143,240.19299999999998,54.718999999999994,105.948,43.714,177.155,44.97,220.082,43.226000000000006,100.116,103.215,71.95,105.196,161.613,89.478,63.556000000000004,99.20200000000001,227.201,99.0,243.548,102.456,264.876,101.516,80.07600000000001,100.71799999999999,251.06400000000002,92.755,93.51899999999999,95.81,69.688,92.579,98.86399999999999,91.55799999999999,264.314,93.023,122.56299999999999,86.681,175.143,92.55799999999999,54.693999999999996,90.84899999999999,83.95100000000001,84.68299999999999,197.35299999999998,83.839,106.82600000000001,84.226,187.03099999999998,83.788,182.863,77.233,14.860999999999999,134.423,47.135,132.944,57.176,133.44799999999998,273.98400000000004,133.909,35.138000000000005,132.076,222.11599999999999,130.608,270.35400000000004,125.365,52.705,128.077,92.56299999999999,126.71600000000001,196.983,119.387,246.43400000000003,118.081,107.13600000000001,117.59899999999999,203.05599999999998,124.149,228.798,119.37299999999999,134.83,107.145,35.405,119.649,16.612000000000002,114.915,38.0,110.0,160.39700000000002,101.32600000000001,85.60799999999999,111.89299999999999,106.26299999999999,109.601,75.954,161.653,88.475,161.311,61.251999999999995,165.13,26.833000000000002,168.28,82.88799999999999,159.64600000000002,201.389,146.494,43.488,154.627,210.328,149.464,21.791999999999998,161.459,239.457,155.064,54.075,151.793,271.204,148.379,223.919,146.467,263.885,151.34,67.03399999999999,144.506,8.674,150.821,40.779,144.884,250.78799999999998,132.45,267.586,140.238,87.24600000000001,139.725,183.13400000000001,133.512,108.68700000000001,137.859,38.366,172.02599999999998,174.863,127.15,62.17100000000001,77.808,21.92,138.688,244.03900000000002,60.608000000000004,14.107000000000001,145.387,26.553,146.375
253.5,1014.0,,212.87599999999998,23.307,202.93200000000002,70.83,68.768,75.831,120.24,73.72,229.357,68.69,85.33,71.93,194.64700000000002,69.403,104.95100000000001,69.415,113.939,69.51100000000001,92.227,67.46300000000001,208.56599999999997,65.558,114.319,59.106,217.75900000000001,57.678000000000004,81.681,60.167,240.22,54.61,106.025,43.604,177.081,44.981,220.003,43.135,100.09899999999999,103.194,71.953,105.181,161.615,89.473,63.574,99.229,227.217,98.936,243.701,102.509,264.802,101.531,80.05,100.726,251.072,92.773,93.45700000000001,95.641,69.706,92.616,98.82600000000001,91.51299999999999,264.319,92.986,122.0,87.0,175.047,92.613,54.653999999999996,90.835,83.984,84.709,197.44,83.833,106.81200000000001,84.22399999999999,187.00099999999998,83.791,182.864,77.22,14.834000000000001,134.356,47.163000000000004,132.94899999999998,57.286,133.485,274.022,133.895,35.078,132.05,222.047,130.648,270.43,125.334,52.676,128.061,92.574,126.804,196.998,119.35,246.447,118.07799999999999,107.12700000000001,117.54799999999999,203.062,123.976,228.704,119.337,134.836,107.13600000000001,35.278,119.694,16.647000000000002,114.917,38.503,110.199,160.392,101.249,85.522,111.831,105.779,109.77600000000001,75.985,161.61700000000002,88.48700000000001,161.321,61.282,165.09599999999998,26.824,168.303,82.895,159.673,201.43099999999998,146.49200000000002,43.519,154.625,210.33,149.42,21.691,161.541,239.394,155.011,54.025,151.77700000000002,271.221,148.4,223.92700000000002,146.467,263.905,151.346,67.05,144.44799999999998,8.669,150.82,40.77,144.929,250.824,132.475,267.55,140.221,87.28299999999999,139.687,183.22,133.39700000000002,108.69,137.874,38.39,172.014,174.868,127.131,62.207,77.822,21.886999999999997,138.64600000000002,243.995,60.625,14.078,145.475,26.584,146.369
253.75,1015.0,,212.828,23.276,202.97400000000002,70.84100000000001,68.675,75.836,120.257,73.75399999999999,229.317,68.78399999999999,85.20100000000001,71.958,194.62900000000002,69.441,104.906,69.445,113.958,69.493,92.18,67.453,208.525,65.524,114.339,59.11600000000001,217.74,57.677,81.672,60.169,240.21099999999998,54.537,106.03399999999999,43.677,177.22099999999998,44.98,220.035,43.141000000000005,100.105,103.15799999999999,71.934,105.234,161.556,89.54299999999999,63.563,99.226,227.245,98.931,243.637,102.60700000000001,264.79900000000004,101.539,79.76899999999999,100.881,251.106,92.822,93.514,95.82,69.658,92.671,98.805,91.507,264.373,92.99700000000001,122.0,87.0,175.03,92.637,54.677,90.92,83.948,84.71,197.514,83.846,106.83,84.195,187.047,83.775,182.87400000000002,77.237,14.845999999999998,134.376,47.214,132.983,57.202,133.52100000000002,273.996,133.881,34.985,132.086,222.08900000000003,130.591,270.404,125.382,52.707,128.023,92.626,126.77,196.97400000000002,119.35799999999999,246.37400000000002,118.07600000000001,107.12700000000001,117.56,202.968,123.94,228.692,119.507,134.804,107.12700000000001,35.285,119.699,16.778,115.132,38.635,110.26,160.414,101.23200000000001,85.514,111.87,105.82799999999999,109.804,75.968,161.582,88.555,161.303,61.248000000000005,165.06099999999998,26.811999999999998,168.30900000000003,82.882,159.602,201.36700000000002,146.429,43.461000000000006,154.655,210.338,149.475,21.776999999999997,161.495,239.422,155.037,54.008,151.795,271.199,148.349,223.86900000000003,146.484,263.948,151.414,67.093,144.45,8.684,150.759,40.801,144.955,250.892,132.50799999999998,267.534,140.127,87.34299999999999,139.767,183.28900000000002,133.308,108.7,137.862,38.385999999999996,171.984,174.863,127.125,62.168,77.85300000000001,21.901999999999997,138.681,244.238,60.623999999999995,14.097999999999999,145.515,26.604,146.395
254.0,1016.0,,212.78799999999998,23.254,202.972,70.816,68.792,75.916,120.274,73.742,229.392,68.722,85.12899999999999,71.991,194.606,69.46,104.786,69.513,113.95299999999999,69.482,92.23100000000001,67.565,208.553,65.56,114.315,59.178999999999995,217.74599999999998,57.678000000000004,81.675,60.153999999999996,240.146,54.607,106.101,43.711000000000006,177.25599999999997,44.993,220.018,43.137,100.12700000000001,103.167,71.946,105.257,161.583,89.494,63.615,99.20700000000001,227.205,98.943,243.739,102.522,264.796,101.492,79.786,100.93700000000001,251.18900000000002,92.79700000000001,93.456,95.70299999999999,69.717,92.62200000000001,98.809,91.51700000000001,264.368,93.025,123.961,86.361,174.99099999999999,92.631,54.559,90.93299999999999,83.919,84.71,197.737,83.785,106.811,84.20100000000001,187.016,83.805,182.83900000000003,77.236,14.845999999999998,134.35399999999998,47.236999999999995,132.97899999999998,57.269,133.463,273.964,133.86,35.003,132.078,222.187,130.555,270.375,125.446,52.713,128.013,92.583,126.82700000000001,196.903,119.256,246.43400000000003,118.041,107.119,117.54,202.93400000000003,123.87100000000001,228.643,119.431,134.796,107.146,35.23,119.712,16.729,115.118,38.725,110.572,160.411,101.185,85.52600000000001,111.949,106.035,109.68299999999999,75.994,161.613,88.56200000000001,161.292,61.23,165.02,26.796,168.287,82.93700000000001,159.56,201.403,146.466,43.42100000000001,154.628,210.407,149.539,21.783,161.46,239.424,155.02700000000002,54.018,151.77,271.212,148.344,223.925,146.513,263.99,151.364,66.973,144.35299999999998,8.693,150.764,40.804,144.95,250.899,132.52200000000002,267.527,140.034,87.318,139.748,183.558,133.14700000000002,108.694,137.834,38.402,171.958,174.885,127.074,62.222,77.88,21.889,138.684,243.96900000000002,60.727,14.134,145.42600000000002,26.57,146.39
254.25,1017.0,,212.771,23.271,203.002,70.794,68.803,75.943,120.274,73.727,229.39700000000002,68.742,85.061,71.944,194.611,69.447,104.84,69.488,113.95,69.47800000000001,92.272,67.601,208.541,65.49600000000001,114.302,59.146,217.738,57.717,81.68,60.147,240.205,54.643,106.007,43.571999999999996,177.16400000000002,44.928000000000004,219.959,43.151,100.15899999999999,103.095,71.92,105.244,161.583,89.5,63.588,99.273,227.226,98.904,243.69299999999998,102.514,264.839,101.473,79.643,100.958,251.18599999999998,92.742,93.51299999999999,95.762,69.676,92.585,98.779,91.514,264.356,93.022,124.111,86.305,175.014,92.589,54.592,90.914,83.939,84.73,197.713,83.75,106.78200000000001,84.19,186.99099999999999,83.803,182.815,77.207,14.827,134.31799999999998,47.308,133.014,57.26,133.435,273.94599999999997,133.838,35.078,132.093,222.33599999999998,130.468,270.366,125.455,52.782,128.04,92.47200000000001,126.825,196.833,119.27,246.447,118.00299999999999,107.10799999999999,117.53,202.979,123.98100000000001,228.613,119.45299999999999,134.797,107.15700000000001,35.178000000000004,119.654,16.792,115.339,38.895,110.559,160.394,101.15899999999999,85.515,111.954,106.171,109.652,76.021,161.609,88.595,161.252,61.236999999999995,164.953,26.831999999999997,168.25599999999997,82.948,159.597,201.422,146.486,43.398999999999994,154.635,210.416,149.475,21.745,161.44899999999998,239.513,155.05100000000002,54.052,151.766,271.202,148.36700000000002,223.954,146.524,263.923,151.405,66.749,144.194,8.677,150.767,40.794000000000004,144.947,250.87,132.504,267.558,139.993,87.281,139.661,186.75599999999997,132.39,108.68,137.833,38.36,171.955,174.822,127.07,62.18899999999999,77.78399999999999,21.913,138.658,243.80599999999998,60.857,14.103,145.505,26.549,146.435
254.5,1018.0,,212.75900000000001,23.221999999999998,202.957,70.755,68.811,75.976,120.296,73.744,229.438,68.681,84.993,71.852,194.63099999999997,69.47399999999999,104.87700000000001,69.422,113.949,69.488,92.307,67.53,208.61,65.506,114.29899999999999,59.118,217.733,57.703,81.678,60.178000000000004,240.135,54.605,106.131,43.728,177.291,44.938,220.08,43.222,100.103,103.139,71.933,105.242,161.553,89.46799999999999,63.599,99.274,227.28099999999998,98.866,243.722,102.553,264.811,101.46700000000001,79.683,100.868,251.18599999999998,92.725,93.51100000000001,95.788,69.7,92.59299999999999,98.73200000000001,91.53200000000001,264.366,92.96,124.05799999999999,86.28399999999999,174.938,92.587,54.50899999999999,91.079,83.96600000000001,84.72399999999999,197.713,83.794,106.78,84.199,186.99200000000002,83.803,182.81900000000002,77.22,14.827,134.31799999999998,47.32899999999999,133.042,57.196999999999996,133.386,273.932,133.812,35.004,132.137,222.247,130.547,270.378,125.475,52.75899999999999,128.017,92.505,126.73700000000001,196.838,119.30799999999999,246.43900000000002,117.97200000000001,107.15799999999999,117.50399999999999,202.99,124.027,228.65200000000002,119.559,134.827,107.162,35.21,119.63,16.857,115.346,38.948,110.60600000000001,160.389,101.12100000000001,85.50200000000001,111.85700000000001,106.165,109.611,75.999,161.539,88.634,161.166,61.202,164.982,26.861,168.229,82.926,159.588,201.503,146.467,43.398,154.588,210.377,149.578,21.741999999999997,161.42600000000002,239.523,155.049,54.059,151.755,271.204,148.35,223.958,146.52700000000002,263.92,151.564,66.73100000000001,144.14,8.677999999999999,150.774,40.799,144.936,250.9,132.519,267.573,139.884,87.29,139.61,186.72299999999998,132.347,108.675,137.878,38.333,171.96900000000002,174.842,127.04299999999999,62.229,77.781,21.897,138.591,243.71400000000003,60.903999999999996,14.099,145.52,26.543000000000003,146.453
254.75,1019.0,,212.75,23.180999999999997,202.922,70.737,68.848,75.956,120.29700000000001,73.738,229.27700000000002,68.718,84.969,71.863,194.641,69.495,105.009,69.279,113.94,69.488,92.28,67.436,208.618,65.49,114.316,59.106,217.66299999999998,57.678999999999995,81.682,60.21,240.112,54.615,106.13600000000001,43.716,177.325,44.903,220.045,43.191,100.083,103.139,71.932,105.24700000000001,161.553,89.447,63.568999999999996,99.288,227.26,98.822,243.72299999999998,102.49799999999999,264.803,101.458,79.722,100.81700000000001,251.192,92.788,93.413,95.69200000000001,69.686,92.565,98.74700000000001,91.52799999999999,264.393,92.94,124.021,86.251,174.96200000000002,92.559,54.451,91.135,83.956,84.71600000000001,197.85299999999998,83.75399999999999,106.755,84.2,187.01,83.79899999999999,182.89,77.22,14.82,134.322,47.299,132.965,57.163000000000004,133.435,273.883,133.774,34.96,132.135,222.234,130.69899999999998,270.376,125.469,52.765,128.007,92.602,126.76299999999999,196.77,119.27600000000001,246.47400000000002,118.01299999999999,107.154,117.494,202.986,123.99,228.642,119.57799999999999,134.85399999999998,107.15799999999999,35.207,119.63799999999999,16.881,115.449,38.78,110.713,160.422,101.075,85.51899999999999,111.895,106.07600000000001,109.63600000000001,76.014,161.55200000000002,88.646,161.168,61.236999999999995,164.94099999999997,26.818,168.213,82.944,159.576,201.49400000000003,146.465,43.376999999999995,154.58100000000002,210.326,149.54,21.721999999999998,161.377,239.546,155.042,54.00899999999999,151.738,271.223,148.373,224.049,146.484,263.918,151.55200000000002,66.81,144.17700000000002,8.683,150.793,40.823,144.904,250.845,132.398,267.572,139.833,87.28200000000001,139.559,186.764,132.25,108.655,137.924,38.326,171.951,174.89700000000002,127.00399999999999,62.201,77.781,21.842,138.564,243.671,60.833999999999996,14.079,145.52100000000002,26.555999999999997,146.395
255.0,1020.0,,212.78900000000002,23.246,202.917,70.712,68.882,75.87100000000001,120.272,73.735,229.25799999999998,68.672,84.963,71.83800000000001,194.64700000000002,69.458,105.19,69.098,113.94,69.48899999999999,92.23700000000001,67.495,208.52700000000002,65.492,114.411,59.083,217.607,57.63,81.66199999999999,60.196000000000005,240.113,54.575,106.134,43.818000000000005,177.26,44.86,220.083,43.224,100.102,103.16,71.98,105.243,161.514,89.469,63.597,99.309,227.27599999999998,98.806,243.696,102.47399999999999,264.772,101.413,79.771,100.79,251.207,92.699,93.512,95.90700000000001,69.702,92.525,98.70700000000001,91.493,264.285,92.984,124.001,86.225,174.921,92.62799999999999,54.629,91.11200000000001,83.971,84.71,198.063,83.72200000000001,106.757,84.175,186.97400000000002,83.8,182.93,77.23,14.831,134.345,47.251999999999995,132.997,57.156000000000006,133.39600000000002,273.866,133.774,34.968,132.17700000000002,222.368,130.626,270.41900000000004,125.41799999999999,52.73,128.037,92.505,126.774,196.782,119.28,246.583,117.961,107.12299999999999,117.464,203.016,124.037,228.696,119.54899999999999,134.852,107.148,35.201,119.676,16.901,115.471,38.681,110.762,160.447,101.03,85.574,111.988,105.993,109.67399999999999,76.028,161.54399999999998,88.625,161.173,61.248000000000005,164.923,26.796,168.248,82.955,159.57,201.463,146.42600000000002,43.364,154.572,210.322,149.52700000000002,21.784000000000002,161.287,239.505,155.05200000000002,54.007,151.737,271.27299999999997,148.408,224.06900000000002,146.483,263.879,151.476,66.719,143.991,8.687999999999999,150.759,40.784,144.969,250.84799999999998,132.376,267.568,139.732,87.265,139.623,186.71400000000003,132.184,108.65799999999999,137.847,38.289,171.937,174.87099999999998,127.00299999999999,62.226000000000006,77.767,21.854,138.532,243.90900000000002,60.637,14.129000000000001,145.435,26.528000000000002,146.372
255.25,1021.0,,212.799,23.215,202.86900000000003,70.69800000000001,68.872,75.896,120.288,73.714,229.271,68.654,85.104,71.837,194.665,69.459,105.26899999999999,69.007,113.926,69.469,92.23100000000001,67.422,208.549,65.418,114.462,59.096000000000004,217.605,57.637,81.668,60.187,240.122,54.586000000000006,105.99,43.756,177.169,44.816,220.04,43.202,100.167,103.146,71.971,105.23899999999999,161.499,89.45200000000001,63.629,99.288,227.31,98.823,243.769,102.421,264.728,101.38600000000001,79.685,100.75299999999999,251.217,92.694,93.603,95.948,69.679,92.581,98.666,91.501,264.291,92.944,123.859,86.211,174.99,92.598,54.748000000000005,91.199,83.97200000000001,84.699,198.06,83.73100000000001,106.75,84.185,186.983,83.791,182.946,77.23,14.847000000000001,134.351,47.25,132.977,57.17100000000001,133.425,273.884,133.755,34.961999999999996,132.172,222.345,130.615,270.393,125.46700000000001,52.731,128.039,92.49799999999999,126.774,196.757,119.26799999999999,246.66099999999997,117.85,107.069,117.44200000000001,203.06900000000002,124.053,228.65900000000002,119.459,134.88,107.148,35.198,119.706,16.733,115.395,38.69,110.79,160.447,101.031,85.65899999999999,111.945,105.935,109.70100000000001,76.056,161.52100000000002,88.62200000000001,161.227,61.257,164.894,26.781999999999996,168.24599999999998,82.973,159.459,201.455,146.423,43.367,154.566,210.334,149.464,21.934,161.144,239.454,155.031,53.997,151.751,271.26099999999997,148.377,224.046,146.49,263.88,151.374,66.515,143.84799999999998,8.705,150.761,40.77,144.96200000000002,250.88,132.377,267.546,139.717,87.301,139.602,186.725,132.222,108.645,137.87,38.26,171.94099999999997,174.87599999999998,126.96600000000001,62.238,77.781,21.865,138.561,243.83,60.691,14.017000000000001,145.51,26.511999999999997,146.393
255.5,1022.0,,212.829,23.178,202.93400000000003,70.763,68.972,75.902,120.288,73.7,229.27599999999998,68.64399999999999,85.196,71.854,194.679,69.442,105.294,68.949,113.945,69.48899999999999,92.257,67.411,208.515,65.415,114.478,59.089,217.666,57.662,81.667,60.236999999999995,240.18599999999998,54.566,105.956,43.75,177.21099999999998,44.812,220.03900000000002,43.205,100.23299999999999,103.15100000000001,71.984,105.24600000000001,161.436,89.523,63.605,99.281,227.332,98.823,243.8,102.37200000000001,264.747,101.382,79.643,100.736,251.169,92.745,93.566,95.932,69.683,92.573,98.686,91.546,264.317,92.90700000000001,123.73200000000001,86.18,175.035,92.55799999999999,54.94,91.053,83.96799999999999,84.696,198.109,83.751,106.72200000000001,84.22,187.007,83.74799999999999,182.968,77.19,14.887,134.344,47.239,132.947,57.165,133.436,273.842,133.716,34.981,132.056,222.33599999999998,130.648,270.379,125.50399999999999,52.782,128.026,92.57,126.751,196.704,119.318,246.74400000000003,117.79,106.984,117.412,203.09799999999998,124.08,228.785,119.462,134.844,107.17,35.239000000000004,119.725,16.76,115.51,38.662,110.83200000000001,160.438,101.00200000000001,85.619,111.979,106.04299999999999,109.684,76.068,161.525,88.617,161.22899999999998,61.285,164.87900000000002,26.785,168.227,82.963,159.384,201.467,146.386,43.443999999999996,154.567,210.433,149.465,22.008000000000003,161.07,239.43400000000003,155.047,53.97,151.757,271.314,148.414,224.084,146.454,263.901,151.335,66.45,143.736,8.728,150.731,40.727,144.94799999999998,250.865,132.346,267.533,139.80200000000002,87.34700000000001,139.586,186.66099999999997,132.18,108.675,137.875,38.25,171.91,174.845,126.916,62.275,77.76,21.891,138.625,243.863,60.559,14.129000000000001,145.349,26.54,146.382
255.75,1023.0,,212.832,23.171,202.928,70.79,68.96600000000001,75.936,120.285,73.665,229.18,68.832,85.16,71.767,194.666,69.47,105.281,68.95,113.935,69.472,92.329,67.444,208.52700000000002,65.417,114.486,59.131,217.655,57.637,81.692,60.321000000000005,240.196,54.628,105.95100000000001,43.726000000000006,177.205,44.802,220.049,43.245,100.215,103.155,71.965,105.223,161.4,89.51899999999999,63.626999999999995,99.251,227.351,98.805,243.646,102.355,264.751,101.34200000000001,79.61,100.723,251.19400000000002,92.82600000000001,93.602,95.969,69.725,92.52799999999999,98.65299999999999,91.514,264.336,92.93700000000001,123.689,86.15299999999999,175.015,92.571,54.986999999999995,91.11,83.994,84.685,198.143,83.7,106.689,84.21700000000001,186.99,83.74600000000001,182.995,77.175,14.901,134.384,47.22,132.882,57.17,133.351,273.89099999999996,133.74200000000002,35.003,132.113,222.36700000000002,130.666,270.367,125.508,52.763999999999996,128.002,92.573,126.69200000000001,196.74,119.381,246.76,117.829,107.005,117.37899999999999,203.185,124.054,228.74200000000002,119.485,134.847,107.189,35.262,119.73,16.656,115.486,38.699,110.79,160.418,100.949,85.73,112.03299999999999,106.205,109.61200000000001,76.061,161.54,88.602,161.175,61.306000000000004,164.81799999999998,26.732,168.27900000000002,82.971,159.356,201.528,146.385,43.453,154.56799999999998,210.41,149.484,22.003,161.03799999999998,239.46099999999998,155.05100000000002,53.943999999999996,151.74200000000002,271.323,148.394,224.032,146.42,263.843,151.51,66.35,143.63299999999998,8.738,150.762,40.672,144.958,250.80599999999998,132.32399999999998,267.556,139.782,87.274,139.55700000000002,186.68200000000002,132.218,108.681,137.887,38.243,171.865,174.843,126.875,62.303000000000004,77.793,21.921,138.613,243.65599999999998,60.775,14.073,145.385,26.546999999999997,146.428
256.0,1024.0,,212.792,23.13,202.908,70.774,68.929,75.94800000000001,120.274,73.62,229.138,68.819,85.115,71.625,194.66,69.464,105.324,68.93,113.944,69.459,92.348,67.51,208.579,65.347,114.45100000000001,59.155,217.66099999999997,57.614,81.679,60.293,240.282,54.532,105.994,43.701,177.162,44.716,220.019,43.17,100.18700000000001,103.148,71.957,105.241,161.398,89.46600000000001,63.62,99.25,227.375,98.77799999999999,243.775,102.381,264.752,101.344,79.574,100.723,251.205,92.93299999999999,93.559,95.90799999999999,69.71,92.521,98.635,91.524,264.313,92.9,123.766,86.132,174.954,92.559,54.739,91.07,84.001,84.65899999999999,198.146,83.715,106.661,84.23,186.997,83.706,182.986,77.172,14.925,134.403,47.236999999999995,132.907,57.152,133.404,273.899,133.747,35.107,131.903,222.255,130.608,270.34,125.52,52.736000000000004,128.026,92.56,126.72200000000001,196.71900000000002,119.38600000000001,246.68,117.87200000000001,107.007,117.35799999999999,203.137,124.038,228.765,119.47399999999999,134.844,107.176,35.315,119.709,16.418,115.34899999999999,38.661,110.785,160.437,100.931,85.726,112.03399999999999,106.175,109.635,76.09100000000001,161.5,88.60600000000001,161.238,61.32,164.74099999999999,26.754,168.273,82.936,159.257,201.50400000000002,146.405,43.431999999999995,154.576,210.24599999999998,149.553,21.997,161.053,239.498,155.026,53.92100000000001,151.71200000000002,271.374,148.408,223.979,146.356,263.825,151.64,66.387,143.678,8.734,150.746,40.688,144.957,250.84799999999998,132.355,267.524,139.769,87.225,139.542,186.641,132.22,108.66799999999999,137.878,38.239000000000004,171.81900000000002,174.855,126.831,62.141999999999996,77.669,21.934,138.67600000000002,243.77900000000002,60.748999999999995,14.106,145.40200000000002,26.545,146.434
256.25,1025.0,,212.768,23.065,202.93099999999998,70.765,69.005,75.964,120.28299999999999,73.561,229.237,68.83,84.97,71.66199999999999,194.648,69.41,105.199,69.064,113.95100000000001,69.457,92.425,67.527,208.55,65.253,114.39200000000001,59.129,217.64,57.622,81.703,60.288000000000004,240.21200000000002,54.516000000000005,105.926,43.6,177.125,44.669,219.97400000000002,43.122,100.21700000000001,103.167,71.975,105.22200000000001,161.422,89.43700000000001,63.563,99.23299999999999,227.363,98.789,243.821,102.37899999999999,264.74,101.34299999999999,79.602,100.745,251.188,92.915,93.445,95.79899999999999,69.771,92.49799999999999,98.678,91.556,264.29900000000004,92.928,123.603,86.126,175.01,92.54799999999999,54.736999999999995,91.025,84.02,84.696,198.173,83.72399999999999,106.693,84.209,187.013,83.676,183.00599999999997,77.187,14.895999999999999,134.39,47.29,132.961,57.22,133.30700000000002,273.892,133.745,35.052,131.877,222.49200000000002,130.486,270.328,125.43299999999999,52.773,128.043,92.58,126.704,196.729,119.35799999999999,246.734,117.838,106.99600000000001,117.34299999999999,203.02900000000002,124.00399999999999,228.815,119.40299999999999,134.834,107.2,35.231,119.79700000000001,16.647000000000002,115.55,38.641999999999996,110.86399999999999,160.373,100.833,85.788,112.12299999999999,105.96,109.75200000000001,76.05199999999999,161.41,88.54799999999999,161.279,61.288000000000004,164.735,26.71,168.32299999999998,82.941,159.238,201.505,146.387,43.425,154.577,210.234,149.601,22.038,161.024,239.46400000000003,154.982,53.918,151.701,271.31,148.326,223.997,146.31799999999998,263.81,151.812,66.425,143.77100000000002,8.724,150.778,40.708,144.957,250.85,132.321,267.52299999999997,139.746,87.24,139.63,186.78400000000002,132.217,108.70200000000001,137.861,38.257,171.792,174.834,126.807,62.098,77.626,21.961,138.687,243.797,60.827,14.085,145.514,26.566999999999997,146.454
