TimesH,Frame,NoMissing,15,15,21,21,22,22,24,24,25,25,27,27,33,33,34,34,36,36,39,39,40,40,42,42,49,49,56,56,68,68,73,73,85,85,89,89,102,102,103,103,106,106,119,119,132,132,142,142,233,233,237,237,240,240,357,357,412,412,418,418,425,425,429,429,477,477,515,515,542,542,561,561,594,594,597,597,598,598,599,599,609,609,633,633,650,650,652,652,655,655,681,681,688,688,696,696,712,712,713,713,714,714,717,717,721,721,735,735,743,743,745,745,755,755,756,756,760,760,761,761,767,767,770,770,822,822,891,891,894,894,979,979,1001,1001,1259,1259
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
185.5,742.0,,,,306.806,174.359,253.313,171.15599999999998,69.425,175.037,269.528,174.07299999999998,96.079,176.05200000000002,91.92299999999999,169.16,268.374,168.13299999999998,247.17,170.188,52.126000000000005,169.50799999999998,229.25099999999998,171.997,191.109,172.137,99.054,165.861,313.992,166.173,230.12099999999998,193.949,37.396,196.825,296.691,191.44299999999998,56.428999999999995,194.53599999999997,329.111,189.062,90.75200000000001,187.34900000000002,49.534,189.47299999999998,302.486,182.255,288.999,212.18200000000002,250.415,207.84400000000002,295.106,216.645,285.661,219.139,65.52,217.585,243.63,51.621,123.11200000000001,71.619,104.219,73.417,98.736,63.766000000000005,208.956,63.854,287.76,91.363,259.869,85.39,160.935,110.042,251.19799999999998,106.209,300.31,125.23,113.381,130.769,88.475,126.87799999999999,71.85300000000001,125.915,80.64,121.96799999999999,243.53900000000002,118.465,99.661,116.637,116.925,117.979,256.217,144.012,126.95299999999999,140.275,70.358,137.084,92.256,137.251,101.084,131.205,79.181,132.13,291.512,131.834,314.64599999999996,132.086,196.618,160.453,299.586,153.151,109.74700000000001,152.218,33.692,160.382,266.582,153.30200000000002,128.22899999999998,154.536,277.598,153.969,248.30200000000002,153.72899999999998,125.29,147.173,325.379,147.247,46.085,45.842,286.778,173.04,89.258,208.017,297.98,174.855,109.814,99.59,259.756,163.075
185.75,743.0,,,,306.816,174.352,253.33599999999998,171.118,69.45100000000001,174.995,269.553,174.054,96.13600000000001,176.09,91.915,169.17,268.432,168.135,247.127,170.172,52.137,169.53900000000002,229.269,171.99599999999998,191.104,172.13299999999998,99.05799999999999,165.81599999999997,313.991,166.19299999999998,230.145,193.94299999999998,37.336,196.82299999999998,296.702,191.477,56.425,194.50099999999998,329.045,189.045,90.682,187.377,49.538000000000004,189.476,302.57,182.40599999999998,289.032,212.237,250.37900000000002,207.84099999999998,295.195,216.6,285.633,219.18,65.521,217.597,243.56599999999997,51.593,123.15,71.59899999999999,104.234,73.40899999999999,98.78,63.916000000000004,208.917,63.846000000000004,287.749,91.376,259.853,85.38600000000001,160.835,110.041,251.226,106.23299999999999,300.325,125.20700000000001,113.26899999999999,130.786,88.515,126.87799999999999,71.865,125.969,80.61,121.975,243.493,118.478,99.689,116.61,116.816,117.98299999999999,256.281,144.1,127.009,140.31799999999998,70.345,137.161,92.27,137.284,101.075,131.239,79.183,132.121,291.487,131.82399999999998,314.639,132.156,196.62599999999998,160.434,299.568,153.195,109.74799999999999,152.224,33.655,160.445,266.473,153.461,128.477,154.483,277.668,153.947,248.297,153.755,125.266,147.166,325.31,147.194,46.916000000000004,45.162,286.78,173.041,89.315,208.002,297.942,174.851,109.79,99.637,259.845,162.999
186.0,744.0,,203.24599999999998,182.644,306.846,174.357,253.269,171.032,69.454,174.99200000000002,269.591,174.097,96.12700000000001,176.051,91.921,169.157,268.493,168.188,247.15,170.175,52.141999999999996,169.533,229.227,172.043,191.136,172.148,99.04899999999999,165.829,313.971,166.207,230.15099999999998,193.981,37.421,196.796,296.726,191.493,56.488,194.46900000000002,329.088,189.01,90.666,187.463,49.479,189.56099999999998,302.591,182.333,288.974,212.128,250.34099999999998,207.842,295.192,216.515,285.678,219.18599999999998,65.515,217.639,243.476,51.498999999999995,123.178,71.638,104.3,73.362,98.74799999999999,63.836000000000006,208.856,63.871,287.752,91.38600000000001,259.849,85.40100000000001,160.855,110.065,251.217,106.23299999999999,300.246,125.262,113.26899999999999,130.82299999999998,88.47399999999999,126.835,71.87899999999999,126.024,80.654,121.98700000000001,243.49400000000003,118.435,99.704,116.59700000000001,116.822,117.99600000000001,256.305,144.137,127.021,140.361,70.312,137.109,92.287,137.32399999999998,101.09,131.22899999999998,79.193,132.09799999999998,291.469,131.806,314.66900000000004,132.128,196.649,160.477,299.564,153.183,109.71700000000001,152.291,33.619,160.517,266.613,153.21,128.442,154.44899999999998,277.616,153.954,248.267,153.77100000000002,125.241,147.208,325.28,147.225,47.107,45.104,286.738,173.02,89.305,208.05900000000003,297.964,174.805,109.801,99.615,259.85400000000004,162.98
186.25,745.0,,203.708,183.08700000000002,306.819,174.368,253.166,171.06400000000002,69.461,175.00799999999998,269.57599999999996,174.12599999999998,96.167,175.986,91.906,169.167,268.445,168.21200000000002,247.13299999999998,170.208,52.159,169.542,229.282,172.014,191.09099999999998,172.173,99.01100000000001,165.821,313.98400000000004,166.171,230.187,193.95,37.418,196.78900000000002,296.70799999999997,191.49,56.403,194.53400000000002,329.162,189.199,90.749,187.43900000000002,49.533,189.519,302.62,182.287,288.907,211.995,250.35,207.79,295.32599999999996,216.42,285.745,219.172,65.559,217.666,243.513,51.54,123.177,71.64699999999999,104.31299999999999,73.358,98.77799999999999,63.831,208.863,63.839,287.786,91.395,259.834,85.428,160.89,110.068,251.24599999999998,106.26299999999999,300.26099999999997,125.214,113.365,130.77100000000002,88.40299999999999,126.79899999999999,71.877,126.08,80.633,122.00399999999999,243.547,118.43299999999999,99.677,116.595,116.86200000000001,117.92399999999999,256.282,144.136,126.986,140.327,70.316,137.084,92.304,137.42,101.09200000000001,131.157,79.184,132.143,291.406,131.813,314.704,132.226,196.669,160.515,299.504,153.22299999999998,109.72399999999999,152.35399999999998,33.635,160.429,266.502,153.28,128.533,154.475,277.623,153.942,248.267,153.769,125.244,147.191,325.405,147.291,47.141999999999996,45.093999999999994,286.752,173.03599999999997,89.28,207.99400000000003,297.952,174.78400000000002,109.816,99.59100000000001,259.877,162.955
186.5,746.0,,203.202,182.67,306.77299999999997,174.386,253.21099999999998,171.035,69.47800000000001,175.03,269.57,174.148,96.186,175.99400000000003,91.926,169.16,268.677,168.09799999999998,247.108,170.21900000000002,52.16,169.571,229.218,172.02599999999998,191.09799999999998,172.15900000000002,99.03399999999999,165.813,314.01099999999997,166.172,230.196,194.015,37.451,196.72400000000002,296.691,191.50799999999998,56.475,194.542,329.13599999999997,189.238,90.727,187.423,49.508,189.53,302.66200000000003,182.29,288.966,211.979,250.398,207.80700000000002,295.25,216.417,285.801,219.176,65.584,217.71200000000002,243.493,51.51,123.179,71.626,104.385,73.28699999999999,98.759,63.872,208.86599999999999,63.78,287.744,91.338,259.815,85.421,160.806,110.226,251.25099999999998,106.24799999999999,300.23400000000004,125.146,113.51299999999999,130.746,88.314,126.821,71.893,126.119,80.649,121.99700000000001,243.63099999999997,118.464,99.691,116.602,116.74700000000001,117.95299999999999,256.22,144.123,126.975,140.304,70.296,137.07399999999998,92.29899999999999,137.412,101.09200000000001,131.203,79.195,132.128,291.372,131.852,314.816,132.186,196.685,160.47299999999998,299.507,153.17,109.745,152.362,33.608000000000004,160.43,266.633,153.204,128.528,154.392,277.60900000000004,153.937,248.265,153.776,125.22200000000001,147.183,325.421,147.20600000000002,47.806000000000004,44.464,286.848,173.054,89.21,208.02599999999998,297.96,174.71599999999998,109.84899999999999,99.58200000000001,,
186.75,747.0,,203.08700000000002,182.611,306.825,174.38400000000001,253.22,170.989,69.46600000000001,175.0,269.574,174.141,96.228,175.933,91.9,169.155,268.774,168.063,247.09400000000002,170.239,52.138000000000005,169.63099999999997,229.209,172.025,191.09599999999998,172.10299999999998,99.024,165.81599999999997,314.018,166.153,230.108,193.99099999999999,37.372,196.733,296.69599999999997,191.493,56.464,194.516,328.999,189.39700000000002,90.73700000000001,187.40599999999998,49.549,189.597,302.671,182.305,288.903,211.976,250.382,207.815,295.1,216.53,285.877,219.205,65.59899999999999,217.71099999999998,243.49099999999999,51.518,123.164,71.653,104.427,73.271,98.741,63.838,208.88,63.758,287.754,91.311,259.834,85.43299999999999,160.841,110.10700000000001,251.24900000000002,106.238,300.214,125.13,113.53200000000001,130.751,88.27799999999999,126.851,71.877,126.04899999999999,80.693,121.984,243.519,118.44,99.697,116.575,116.803,117.931,256.209,144.10299999999998,126.97200000000001,140.303,70.296,137.054,92.285,137.372,101.09,131.227,79.14399999999999,132.111,291.41900000000004,131.845,314.877,132.15200000000002,196.687,160.474,299.543,153.086,109.749,152.408,33.643,160.47899999999998,266.719,153.161,128.497,154.252,277.633,153.957,248.255,153.774,125.23,147.18,325.432,147.07399999999998,47.918,44.413000000000004,286.841,173.013,89.191,208.046,297.89799999999997,174.74400000000003,109.861,99.587,259.77099999999996,163.043
187.0,748.0,,203.69099999999997,183.234,306.785,174.388,253.183,170.953,69.45100000000001,174.96599999999998,269.585,174.127,96.176,175.90599999999998,91.89,169.15099999999998,268.759,168.067,247.03599999999997,170.235,52.147,169.613,229.188,172.03400000000002,191.03799999999998,172.143,99.01700000000001,165.748,314.024,166.16099999999997,229.988,193.956,37.443000000000005,196.765,296.687,191.514,56.526,194.676,329.066,189.483,90.771,187.34,49.531000000000006,189.59799999999998,302.634,182.26,288.986,211.96599999999998,250.43400000000003,207.78900000000002,295.158,216.525,285.883,219.213,65.567,217.71099999999998,243.47299999999998,51.55,123.176,71.649,104.50299999999999,73.187,98.775,63.852,208.855,63.778999999999996,287.768,91.306,259.855,85.443,160.793,110.113,251.283,106.292,300.211,125.134,113.365,130.836,88.236,126.84700000000001,71.845,126.012,80.681,121.97,243.595,118.45200000000001,99.749,116.537,116.86200000000001,117.944,256.22,144.15,126.93700000000001,140.27200000000002,70.282,137.031,92.28,137.466,101.073,131.22299999999998,79.087,132.079,291.426,131.77,314.858,132.141,196.678,160.457,299.592,153.041,109.736,152.399,33.563,160.434,266.76099999999997,153.079,128.47299999999998,154.328,277.63,153.942,248.234,153.796,125.229,147.161,325.241,147.14,47.983999999999995,44.413000000000004,286.858,173.019,89.181,208.08700000000002,297.94,174.72299999999998,109.887,99.553,259.85,162.964
187.25,749.0,,203.611,183.11599999999999,306.781,174.405,253.136,170.957,69.473,174.953,269.585,174.062,96.15899999999999,175.924,91.917,169.15599999999998,268.788,168.16099999999997,247.037,170.22400000000002,52.145,169.639,229.26,172.05200000000002,191.021,172.084,99.01299999999999,165.77,314.02299999999997,166.15200000000002,229.949,193.93200000000002,37.348,196.838,296.699,191.502,56.538000000000004,194.702,328.93800000000005,189.65099999999998,90.775,187.342,49.541000000000004,189.56799999999998,302.633,182.24200000000002,289.012,212.00599999999997,250.41,207.77900000000002,295.19599999999997,216.396,285.897,219.21400000000003,65.541,217.7,243.50400000000002,51.698,123.189,71.66,104.32600000000001,73.37,98.76299999999999,63.798,208.798,63.75,287.763,91.30799999999999,259.84,85.45200000000001,160.755,110.09899999999999,251.294,106.311,300.16900000000004,125.1,113.488,130.84,88.10799999999999,126.82600000000001,71.768,126.081,80.663,121.955,243.618,118.52600000000001,99.725,116.539,116.81200000000001,117.978,256.189,144.14,126.876,140.217,70.285,137.08700000000002,92.277,137.411,101.064,131.238,79.068,132.083,291.455,131.814,314.92,132.108,196.72,160.524,299.63599999999997,152.98,109.713,152.403,33.5,160.504,266.816,152.954,128.541,154.286,277.666,153.923,248.231,153.80100000000002,125.199,147.155,325.257,147.086,48.09,44.522,286.955,173.055,89.164,208.13400000000001,297.841,174.68099999999998,109.87700000000001,99.56700000000001,259.80400000000003,162.944
187.5,750.0,,203.521,182.993,306.751,174.433,253.153,170.928,69.476,174.97,269.607,174.045,96.16,175.93099999999998,91.921,169.158,268.767,168.173,247.03599999999997,170.202,52.126000000000005,169.627,229.22400000000002,172.071,191.043,172.078,99.00399999999999,165.75799999999998,314.027,166.15900000000002,229.997,193.968,37.346,196.892,296.682,191.535,56.559,194.783,328.996,189.657,90.78200000000001,187.322,49.591,189.66,302.553,182.195,288.982,212.044,250.418,207.794,295.16900000000004,216.44299999999998,285.92,219.213,65.559,217.72400000000002,243.42700000000002,51.711000000000006,123.197,71.658,104.227,73.416,98.819,63.923,208.755,63.69,287.758,91.31299999999999,259.825,85.43,160.718,110.18799999999999,251.30200000000002,106.322,300.129,125.163,113.25,130.904,88.055,126.791,71.734,126.118,80.68,121.947,243.48,118.459,99.685,116.55,116.859,117.97399999999999,256.052,144.125,126.88600000000001,140.20600000000002,70.312,137.055,92.28299999999999,137.391,101.075,131.219,79.057,132.10299999999998,291.48900000000003,131.765,314.867,132.076,196.704,160.469,299.586,153.046,109.729,152.373,33.521,160.431,266.85200000000003,152.944,128.64,154.253,277.67400000000004,153.914,248.229,153.791,125.226,147.168,325.298,147.037,47.922,44.778,286.995,173.06799999999998,89.041,208.185,297.69599999999997,174.738,109.896,99.556,260.129,162.674
187.75,751.0,,203.132,182.68900000000002,306.769,174.426,253.23,170.942,69.464,174.96099999999998,269.613,174.085,96.243,175.899,91.934,169.174,268.978,168.105,247.003,170.185,52.163000000000004,169.62,229.192,172.07,191.10299999999998,172.051,99.0,165.74099999999999,313.987,166.16099999999997,229.99400000000003,193.977,37.444,196.858,296.666,191.56,56.533,194.734,328.99699999999996,189.58700000000002,90.79700000000001,187.30599999999998,49.58,189.68099999999998,302.594,182.195,288.976,212.007,250.44099999999997,207.766,295.184,216.438,285.96299999999997,219.235,65.538,217.72099999999998,243.357,51.778999999999996,123.21,71.673,104.14399999999999,73.503,98.85799999999999,64.02199999999999,208.702,63.778,287.776,91.29299999999999,259.815,85.41,160.735,110.141,251.33599999999998,106.34299999999999,300.152,125.204,113.374,130.871,88.054,126.816,71.745,126.132,80.705,121.92399999999999,243.435,118.50200000000001,99.639,116.542,116.891,117.898,256.064,144.166,126.916,140.245,70.367,137.031,92.25299999999999,137.30700000000002,101.086,131.189,79.043,132.127,291.568,131.731,314.79400000000004,132.145,196.667,160.46,299.585,153.042,109.734,152.362,33.467,160.52,266.91,152.866,128.72,154.293,277.692,153.876,248.243,153.815,125.21,147.174,325.346,147.046,47.998000000000005,44.505,286.981,173.077,89.066,208.274,297.624,174.78,109.87200000000001,99.54299999999999,260.185,162.649
188.0,752.0,,203.203,182.695,306.783,174.449,253.218,170.898,69.49,174.967,269.637,174.144,96.211,175.93200000000002,91.917,169.16099999999997,268.928,168.09900000000002,246.984,170.192,52.175,169.609,229.18,172.115,191.08900000000003,172.1,99.008,165.74400000000003,313.98400000000004,166.19,230.024,193.93099999999998,37.408,196.90599999999998,296.658,191.562,56.53,194.775,329.11,189.551,90.79899999999999,187.27900000000002,49.516000000000005,189.61,302.601,182.169,288.947,211.99599999999998,250.40599999999998,207.75900000000001,295.183,216.36,286.009,219.225,65.553,217.761,243.51,51.81100000000001,123.195,71.65,104.13799999999999,73.509,98.83200000000001,64.071,208.683,63.894,287.788,91.302,259.78700000000003,85.37,160.768,110.10700000000001,251.347,106.346,300.14799999999997,125.18,113.499,130.83,87.935,126.79700000000001,71.76,126.081,80.685,121.93799999999999,243.393,118.485,99.616,116.524,116.853,117.965,256.039,144.188,126.929,140.224,70.335,137.10299999999998,92.286,137.29399999999998,101.095,131.248,79.04,132.16,291.599,131.664,314.776,132.19799999999998,196.67700000000002,160.321,299.545,153.05100000000002,109.75200000000001,152.365,33.543,160.52200000000002,266.959,152.825,128.658,154.369,277.714,153.852,248.25400000000002,153.819,125.175,147.142,325.236,147.082,48.303000000000004,44.632,286.969,173.095,89.1,208.232,297.629,174.821,109.87,99.539,260.204,162.493
188.25,753.0,,203.028,182.495,306.795,174.46400000000003,253.266,170.958,69.49600000000001,174.952,269.642,174.178,96.169,175.96900000000002,91.944,169.142,269.035,167.968,247.02599999999998,170.239,52.163000000000004,169.602,229.24200000000002,172.18099999999998,191.05599999999998,172.11700000000002,99.01299999999999,165.755,314.003,166.188,230.07299999999998,193.989,37.491,196.84799999999998,296.657,191.548,56.493,194.919,329.07800000000003,189.479,90.819,187.22099999999998,49.52,189.645,302.543,182.054,288.95099999999996,211.953,250.40900000000002,207.764,295.17400000000004,216.385,286.047,219.235,65.56,217.766,243.486,51.695,123.165,71.639,104.104,73.52199999999999,98.86,64.188,208.623,63.835,287.803,91.28399999999999,259.82099999999997,85.387,160.713,110.167,251.37599999999998,106.339,300.20599999999996,125.20700000000001,113.439,130.857,87.824,126.762,71.812,125.99799999999999,80.705,121.949,243.395,118.48299999999999,99.575,116.523,116.78200000000001,118.00399999999999,256.247,144.259,126.904,140.213,70.288,137.08,92.29899999999999,137.306,101.10700000000001,131.238,79.031,132.157,291.60900000000004,131.704,314.768,132.149,196.72299999999998,160.22799999999998,299.55400000000003,153.045,109.764,152.424,33.494,160.591,266.936,152.84,128.60399999999998,154.364,277.711,153.839,248.265,153.813,125.213,147.139,325.13599999999997,147.017,47.876000000000005,45.015,286.978,173.049,89.181,208.321,297.632,174.922,109.86,99.594,260.163,162.531
188.5,754.0,,203.07,182.516,306.817,174.417,253.25599999999997,170.908,69.485,174.92,269.653,174.203,96.211,175.91400000000002,91.984,169.11700000000002,269.14599999999996,167.922,247.012,170.255,52.17100000000001,169.582,229.24900000000002,172.24099999999999,191.075,172.128,98.99600000000001,165.74599999999998,313.996,166.169,230.075,193.951,37.415,196.9,296.657,191.56,56.468999999999994,194.77700000000002,328.975,189.455,90.823,187.25,49.498000000000005,189.762,302.70099999999996,182.092,288.983,211.97,250.40400000000002,207.78099999999998,295.159,216.44400000000002,286.082,219.264,65.55199999999999,217.735,243.502,51.777,123.186,71.639,104.02600000000001,73.559,98.94200000000001,64.527,208.614,63.88,287.82599999999996,91.295,259.847,85.37700000000001,160.765,110.155,251.362,106.336,300.149,125.17299999999999,113.552,130.8,87.8,126.771,71.763,126.06700000000001,80.74,121.965,243.452,118.50299999999999,99.54299999999999,116.512,116.885,117.958,256.346,144.295,126.896,140.191,70.313,137.08,92.345,137.378,101.147,131.159,79.056,132.18,291.584,131.79,314.76,132.184,196.748,160.205,299.509,153.097,109.774,152.38,33.472,160.648,266.783,152.951,128.339,154.656,277.70599999999996,153.819,248.257,153.797,125.225,147.156,325.344,147.003,46.315,46.08,287.006,173.05200000000002,89.259,208.283,297.64799999999997,174.983,109.83,99.609,260.05400000000003,162.502
188.75,755.0,,203.08599999999998,182.458,306.841,174.40400000000002,253.305,170.908,69.483,174.95,269.66900000000004,174.207,96.212,175.919,92.005,169.045,269.195,167.942,247.03,170.25400000000002,52.146,169.575,229.24400000000003,172.22,191.095,172.137,99.001,165.715,313.991,166.18099999999998,230.046,193.945,37.461999999999996,196.87599999999998,296.71,191.571,56.486999999999995,194.90200000000002,328.935,189.52,90.82700000000001,187.28099999999998,49.475,189.75099999999998,302.72700000000003,182.10299999999998,288.942,211.88400000000001,250.422,207.75099999999998,295.084,216.512,286.075,219.31799999999998,65.54899999999999,217.708,243.52200000000002,51.757,123.164,71.64699999999999,104.03399999999999,73.57600000000001,99.007,64.53399999999999,208.583,63.881,287.836,91.304,259.851,85.396,160.748,110.163,251.382,106.34100000000001,300.254,125.181,113.54899999999999,130.769,87.70100000000001,126.77600000000001,71.719,126.057,80.74600000000001,121.958,243.4,118.516,99.523,116.515,116.9,117.925,256.309,144.372,126.87200000000001,140.173,70.309,137.063,92.28,137.292,101.162,131.143,79.07600000000001,132.187,291.616,131.83,314.69,132.22299999999998,196.78,160.173,299.494,153.135,109.79700000000001,152.315,33.539,160.611,266.556,153.123,128.664,154.382,277.632,153.797,248.282,153.779,125.215,147.139,325.308,146.97899999999998,46.119,46.228,287.06,173.095,89.198,208.168,297.672,174.929,109.866,99.544,259.976,162.53
189.0,756.0,,203.02700000000002,182.472,306.83299999999997,174.429,253.21400000000003,170.868,69.495,174.919,269.67400000000004,174.264,96.26,175.921,92.006,169.041,269.231,167.917,247.021,170.28099999999998,52.163000000000004,169.55200000000002,229.26,172.22099999999998,191.08700000000002,172.115,98.988,165.71099999999998,313.959,166.22299999999998,230.08700000000002,193.968,37.382,196.885,296.746,191.525,56.472,194.99,328.978,189.52200000000002,90.87700000000001,187.3,49.423,189.775,302.759,182.125,288.901,211.90400000000002,250.37,207.78900000000002,295.097,216.505,286.063,219.32,65.51100000000001,217.68900000000002,243.56799999999998,51.748999999999995,123.167,71.692,104.09100000000001,73.51100000000001,99.006,64.669,208.62099999999998,63.823,287.843,91.316,259.889,85.40700000000001,160.766,110.21,251.38,106.34200000000001,300.237,125.161,113.535,130.762,87.796,126.764,71.735,126.098,80.765,121.973,243.40200000000002,118.471,99.54799999999999,116.501,116.95299999999999,117.83,256.461,144.41299999999998,126.913,140.197,70.339,137.08100000000002,92.281,137.227,101.15299999999999,131.21200000000002,79.084,132.161,291.601,131.849,314.8,132.141,196.699,160.118,299.486,153.101,109.791,152.355,33.463,160.618,266.514,153.17600000000002,128.711,154.296,277.606,153.797,248.312,153.778,125.23700000000001,147.142,325.28,146.94299999999998,46.183,46.232,287.095,173.128,89.115,208.138,297.61,174.838,109.866,99.56700000000001,259.999,162.564
189.25,757.0,,203.013,182.386,306.85900000000004,174.351,253.267,170.859,69.494,174.929,269.69,174.253,96.21799999999999,175.924,91.97200000000001,169.019,269.26,167.91400000000002,247.012,170.268,52.159,169.59599999999998,229.245,172.25799999999998,191.08700000000002,172.075,98.96799999999999,165.732,313.957,166.213,230.00799999999998,194.013,37.28,196.907,296.784,191.537,56.507,194.92700000000002,328.92900000000003,189.58900000000003,90.93,187.317,49.371,189.752,302.781,182.07299999999998,288.861,211.893,250.377,207.827,295.11,216.50099999999998,286.04400000000004,219.303,65.503,217.645,243.533,51.728,123.18799999999999,71.664,104.195,73.436,98.971,64.447,208.58,63.748000000000005,287.85400000000004,91.31700000000001,259.94599999999997,85.419,160.747,110.249,251.373,106.36200000000001,300.226,125.177,113.48700000000001,130.77,87.84700000000001,126.807,71.752,126.045,80.764,121.988,243.641,118.428,99.55,116.473,116.945,117.926,256.329,144.346,126.965,140.209,70.288,137.205,92.334,137.243,101.178,131.202,79.041,132.181,291.617,131.836,314.769,132.203,196.727,159.846,299.45799999999997,153.121,109.791,152.298,33.446999999999996,160.618,266.443,153.286,128.783,154.31,277.623,153.778,248.327,153.756,125.212,147.134,325.353,146.873,46.531000000000006,46.239,287.097,173.107,89.029,208.15,297.757,174.88099999999997,109.85799999999999,99.609,259.889,162.63
189.5,758.0,,203.14700000000002,182.55599999999998,306.78700000000003,174.398,253.22799999999998,170.8,69.518,174.92700000000002,269.657,174.28599999999997,96.22399999999999,175.918,91.969,169.02200000000002,269.332,167.822,246.984,170.25599999999997,52.20399999999999,169.548,229.229,172.285,191.09099999999998,172.06900000000002,98.963,165.72099999999998,313.957,166.21599999999998,229.907,194.00599999999997,37.232,196.956,296.8,191.547,56.52,194.935,328.847,189.57,90.889,187.25099999999998,49.378,189.697,302.894,182.09900000000002,288.805,211.88400000000001,250.415,207.852,295.137,216.463,286.091,219.25799999999998,65.54899999999999,217.648,243.513,51.781000000000006,123.191,71.683,104.167,73.40899999999999,98.95200000000001,64.132,208.549,63.766999999999996,287.848,91.30799999999999,259.935,85.427,160.8,110.259,251.392,106.352,300.149,125.21700000000001,113.51700000000001,130.761,87.93,126.844,71.779,126.031,80.742,122.00399999999999,243.61,118.334,99.61399999999999,116.51899999999999,116.97200000000001,117.926,256.474,144.399,126.99700000000001,140.211,70.322,137.22799999999998,92.324,137.19,101.215,131.205,79.02199999999999,132.186,291.615,131.904,314.867,132.092,196.709,159.879,299.439,153.17600000000002,109.765,152.279,33.408,160.711,266.405,153.298,128.869,154.231,277.64,153.77200000000002,248.338,153.738,125.22399999999999,147.149,325.47900000000004,146.865,46.492,46.233999999999995,287.168,173.093,88.963,208.141,297.784,174.905,109.853,99.575,259.83799999999997,162.608
189.75,759.0,,203.145,182.377,306.77299999999997,174.35299999999998,253.183,170.761,69.53399999999999,174.93400000000003,269.71,174.325,96.209,175.872,92.009,169.014,269.29400000000004,167.774,247.03099999999998,170.24400000000003,52.215,169.512,229.287,172.299,191.12,172.072,98.992,165.74900000000002,313.965,166.197,229.94400000000002,193.989,37.075,196.99599999999998,296.789,191.542,56.526,194.979,328.879,189.49900000000002,90.866,187.26,49.453,189.618,302.89599999999996,182.11900000000003,288.834,211.91099999999997,250.445,207.864,295.119,216.43900000000002,286.086,219.275,65.535,217.65400000000002,243.479,51.50899999999999,123.194,71.702,104.132,73.38,99.005,64.029,208.532,63.8,287.803,91.336,259.925,85.421,160.834,110.271,251.364,106.352,300.126,125.204,113.469,130.694,87.84299999999999,126.76700000000001,71.744,126.056,80.737,121.963,243.59599999999998,118.33200000000001,99.59299999999999,116.52600000000001,116.897,118.039,256.492,144.43200000000002,126.99,140.216,70.29,137.246,92.374,137.256,101.249,131.21200000000002,79.007,132.179,291.637,131.903,314.934,132.156,196.717,159.68200000000002,299.486,153.127,109.75200000000001,152.29399999999998,33.396,160.741,266.52,153.235,128.891,154.236,277.608,153.764,248.37400000000002,153.716,125.256,147.132,325.46,146.85,46.34,46.336999999999996,287.191,173.09799999999998,88.945,208.125,297.694,174.877,109.85,99.615,260.047,162.466
190.0,760.0,,203.05,182.167,306.801,174.38,253.188,170.771,69.525,174.953,269.702,174.329,96.223,175.852,91.984,169.049,270.844,166.237,247.032,170.22299999999998,52.218,169.515,229.31799999999998,172.31799999999998,191.104,172.076,98.98299999999999,165.78400000000002,313.94599999999997,166.19799999999998,229.803,193.99200000000002,37.119,196.942,296.815,191.515,56.50899999999999,194.885,328.86699999999996,189.519,90.834,187.291,49.415,189.58,302.791,182.21,288.80400000000003,211.877,250.46,207.838,295.079,216.476,286.118,219.28,65.52600000000001,217.646,243.425,51.552,123.17200000000001,71.672,104.105,73.406,98.992,64.00399999999999,208.483,63.82899999999999,287.79900000000004,91.376,259.94599999999997,85.41,160.89,110.31,251.39700000000002,106.352,300.16,125.266,113.475,130.784,87.833,126.829,71.714,126.035,80.729,121.984,243.606,118.318,99.525,116.506,116.889,118.027,256.673,144.625,126.97,140.227,70.26899999999999,137.282,92.32600000000001,137.225,101.291,131.14600000000002,79.003,132.187,291.61400000000003,131.908,315.003,132.174,196.69799999999998,159.594,299.492,153.161,109.75399999999999,152.371,33.423,160.747,266.67400000000004,153.101,128.859,154.196,277.619,153.72799999999998,248.331,153.695,125.23,147.141,325.249,146.862,46.482,46.235,287.21299999999997,173.09599999999998,88.934,208.16299999999998,297.763,174.912,109.816,99.645,259.897,162.556
