TimesH,Frame,NoMissing,2,2,6,6,11,11,16,16,18,18,21,21,23,23,28,28,31,31,39,39,43,43,48,48,55,55,59,59,60,60,62,62,72,72,73,73,75,75,76,76,84,84,89,89,91,91,101,101,102,102,103,103,106,106,109,109,112,112,117,117,119,119,121,121,122,122,124,124,129,129,132,132,137,137,145,145,148,148,152,152,156,156,162,162,165,165,168,168,171,171,265,265,284,284,287,287,288,288,293,293,311,311,322,322,333,333,339,339,347,347,348,348,353,353,367,367,373,373,378,378,399,399,404,404,406,406,419,419,420,420,427,427,473,473,590,590,1006,1006,1053,1053,1158,1158
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
243.25,973.0,,66.77,128.279,276.965,131.753,191.54,133.649,305.079,137.278,56.841,138.92700000000002,159.227,143.108,208.24599999999998,140.298,81.753,142.98,78.032,110.23,183.313,116.053,164.122,118.26100000000001,300.631,119.214,28.545,157.178,297.20599999999996,156.838,222.043,159.619,149.923,160.069,89.887,164.34099999999998,293.106,165.06400000000002,78.579,167.385,27.879,166.86900000000003,197.924,142.69799999999998,300.469,145.122,31.671999999999997,149.369,76.67699999999999,150.644,290.551,150.525,65.265,152.815,162.031,152.606,38.492,153.541,49.099,155.037,14.413,191.422,204.303,190.264,23.881,195.15400000000002,227.135,189.581,95.575,191.555,236.94099999999997,195.785,40.732,191.96,50.958999999999996,200.83900000000003,35.043,171.03099999999998,64.795,174.55700000000002,132.161,177.62900000000002,229.085,177.532,35.523,182.71400000000003,86.691,184.65599999999998,279.551,184.38400000000001,59.082,187.09599999999998,220.69,43.61,229.43,48.292,256.33099999999996,53.983000000000004,241.43900000000002,55.354,217.459,51.614,249.66099999999997,34.88,222.87599999999998,70.76100000000001,111.07600000000001,76.602,223.445,80.87,134.278,82.6,135.48,60.075,227.22799999999998,60.361000000000004,86.805,67.775,235.59799999999998,69.891,228.822,72.079,147.29399999999998,106.368,108.973,109.26100000000001,156.736,107.059,92.641,89.887,104.68,88.40700000000001,241.53,94.132,130.43,206.053,92.054,103.134,27.84,185.67,242.15200000000002,65.47399999999999,267.415,140.707
243.5,974.0,,66.808,128.227,276.94,131.748,191.516,133.721,305.032,137.27100000000002,56.835,138.941,159.241,143.086,208.232,140.279,81.764,142.963,78.05,110.238,183.33,115.959,164.06799999999998,118.309,300.649,119.195,28.539,157.16,297.193,156.849,221.87400000000002,159.474,149.904,160.076,89.77600000000001,164.368,293.095,165.058,78.59100000000001,167.37599999999998,27.886,166.892,197.92700000000002,142.685,300.465,145.125,31.653000000000002,149.359,76.693,150.68200000000002,290.497,150.57,65.266,152.815,162.039,152.567,38.491,153.539,49.097,155.034,14.539000000000001,191.167,204.351,190.407,23.857,195.172,227.15599999999998,189.551,95.559,191.541,236.95,195.771,40.718,192.06799999999998,50.975,200.845,35.027,171.03,64.78699999999999,174.576,132.164,177.628,229.00900000000001,177.562,35.501,182.71,86.68799999999999,184.65,279.506,184.455,59.021,187.06599999999997,220.66099999999997,43.617,229.252,48.345,256.282,54.023999999999994,241.455,55.34,217.12099999999998,51.451,249.668,34.91,222.822,70.757,111.052,76.607,223.43599999999998,80.865,134.27,82.595,135.489,60.089,227.201,60.361999999999995,86.839,67.685,235.625,69.902,228.822,72.077,147.311,106.353,108.96,109.302,156.71,107.04899999999999,92.611,89.912,104.81700000000001,88.449,241.42700000000002,94.13,130.42600000000002,206.00900000000001,92.025,103.09,27.85,185.676,242.209,65.47800000000001,267.551,140.702
243.75,975.0,,66.883,128.21,276.932,131.734,191.49400000000003,133.736,305.036,137.281,56.839,138.933,159.233,143.106,208.308,140.145,81.753,142.964,78.01,110.256,183.345,115.89,164.05700000000002,118.306,300.66900000000004,119.169,28.538,157.172,297.184,156.84799999999998,221.912,159.41299999999998,149.905,160.071,89.755,164.36700000000002,293.074,164.99400000000003,78.598,167.36700000000002,27.868000000000002,166.88400000000001,197.91099999999997,142.691,300.45099999999996,145.118,31.64,149.346,76.693,150.69899999999998,290.536,150.576,65.266,152.821,162.035,152.566,38.483000000000004,153.52700000000002,49.088,155.032,14.365,191.345,204.313,190.423,23.846,195.179,227.135,189.542,95.56700000000001,191.55200000000002,236.954,195.77700000000002,40.613,191.93599999999998,50.961999999999996,200.845,35.034,171.02900000000002,64.755,174.56900000000002,132.159,177.628,228.976,177.56,35.478,182.72799999999998,86.68,184.645,279.598,184.41099999999997,59.018,187.08,220.644,43.626000000000005,229.22799999999998,48.443000000000005,256.172,53.937,241.38400000000001,55.325,217.12900000000002,51.494,249.585,34.913000000000004,222.83599999999998,70.718,111.075,76.62100000000001,223.438,80.861,134.238,82.602,135.45600000000002,60.103,227.24900000000002,60.355,86.85799999999999,67.694,235.584,69.929,228.79,72.015,147.28,106.382,109.01899999999999,109.311,156.654,107.01799999999999,92.64399999999999,89.876,104.738,88.51100000000001,241.4,94.16,130.349,205.96900000000002,91.98100000000001,102.91799999999999,27.814,185.755,242.24200000000002,65.516,267.161,140.672
244.0,976.0,,66.913,128.235,276.964,131.709,191.49,133.70600000000002,305.095,137.308,56.836999999999996,138.93200000000002,159.22899999999998,143.123,208.315,140.084,81.775,142.925,78.002,110.256,183.396,115.95200000000001,164.09099999999998,118.26799999999999,300.676,119.17200000000001,28.53,157.17,297.156,156.832,221.935,159.44,149.912,160.08,89.72399999999999,164.417,293.08,165.00400000000002,78.607,167.356,27.854,166.90400000000002,197.912,142.696,300.434,145.129,31.627,149.343,76.725,150.705,290.528,150.592,65.257,152.821,162.041,152.572,38.512,153.58,49.088,155.032,14.319,191.41299999999998,204.28799999999998,190.31099999999998,23.828000000000003,195.183,227.109,189.542,95.551,191.56900000000002,236.93400000000003,195.774,40.655,191.975,50.965,200.854,35.021,171.013,64.749,174.59099999999998,132.162,177.642,228.957,177.55599999999998,35.47,182.715,86.68700000000001,184.635,279.23,184.65400000000002,58.985,187.082,220.63400000000001,43.626999999999995,229.25400000000002,48.428999999999995,255.96400000000003,53.99100000000001,241.37400000000002,55.338,217.16400000000002,51.355,249.607,34.931,222.717,70.7,111.04299999999999,76.631,223.43200000000002,80.855,134.253,82.571,135.439,60.163000000000004,227.22400000000002,60.336000000000006,86.74600000000001,67.73,235.59099999999998,69.91,228.73,72.056,147.275,106.374,108.96,109.319,156.64600000000002,106.99,92.67399999999999,89.861,104.613,88.521,241.424,94.204,130.34799999999998,206.017,91.83,102.914,27.781999999999996,185.782,242.278,65.568,267.351,140.608
244.25,977.0,,66.884,128.19299999999998,276.948,131.702,191.505,133.739,305.07099999999997,137.308,56.841,138.933,159.217,143.136,208.248,140.094,81.735,142.964,78.0,110.25,183.357,115.945,164.12099999999998,118.273,300.688,119.16,28.53,157.181,297.149,156.866,222.00900000000001,159.503,149.916,160.08100000000002,89.75299999999999,164.453,293.092,165.015,78.60300000000001,167.343,27.840999999999998,166.905,197.89,142.69899999999998,300.407,145.10399999999998,31.642,149.328,76.705,150.718,290.474,150.56,65.256,152.821,162.05100000000002,152.6,38.5,153.6,49.086999999999996,155.02700000000002,14.327,191.44799999999998,204.39,190.57,23.808000000000003,195.19,227.09099999999998,189.544,95.52,191.59,236.945,195.812,40.607,191.97,50.968,200.851,35.035,171.028,64.721,174.57,132.181,177.641,228.96099999999998,177.55599999999998,35.459,182.702,86.68700000000001,184.653,279.134,184.688,58.983000000000004,187.076,220.623,43.631,229.26,48.427,255.845,54.038999999999994,241.368,55.341,217.076,51.403999999999996,249.65200000000002,34.923,222.653,70.721,111.056,76.597,223.43099999999998,80.847,134.27100000000002,82.552,135.445,60.153,227.202,60.306000000000004,86.68799999999999,67.738,235.609,69.88600000000001,228.729,72.062,147.289,106.369,108.985,109.331,156.622,106.98,92.65,89.86200000000001,104.57700000000001,88.46700000000001,241.429,94.197,130.41899999999998,205.954,91.961,102.82600000000001,27.749000000000002,185.82,242.295,65.571,267.65,140.431
244.5,978.0,,66.859,128.298,276.95,131.731,191.43599999999998,133.757,304.974,137.305,56.833,138.925,159.235,143.123,208.257,139.97,81.741,142.961,78.014,110.21600000000001,183.296,116.0,164.13,118.221,300.67400000000004,119.13600000000001,28.51,157.203,297.168,156.839,221.997,159.477,149.916,160.059,89.73700000000001,164.488,293.052,165.025,78.586,167.34799999999998,27.831,166.903,197.893,142.715,300.42400000000004,145.107,31.616,149.334,76.725,150.688,290.486,150.576,65.252,152.81799999999998,162.056,152.59799999999998,38.515,153.57299999999998,49.077,155.03,14.322000000000001,191.50799999999998,204.269,190.4,23.793000000000003,195.203,227.09,189.55200000000002,95.51700000000001,191.584,236.912,195.787,40.571,192.005,50.968999999999994,200.856,35.052,171.04,64.719,174.578,132.159,177.668,228.94400000000002,177.55900000000003,35.466,182.713,86.67299999999999,184.668,279.047,184.708,58.95,187.054,220.61,43.628,229.291,48.358999999999995,256.001,54.028999999999996,241.38400000000001,55.379,217.16099999999997,51.468999999999994,249.615,34.919000000000004,222.59599999999998,70.733,111.04,76.6,223.433,80.843,134.259,82.544,135.349,60.058,227.202,60.338,86.51799999999999,67.745,235.55900000000003,69.884,228.747,72.139,147.264,106.38600000000001,108.976,109.34899999999999,156.611,106.955,92.62899999999999,89.854,104.492,88.51,241.40200000000002,94.208,130.428,206.03599999999997,92.064,102.77799999999999,27.74,185.84099999999998,242.42700000000002,65.608,267.628,140.407
244.75,979.0,,66.91,128.496,276.936,131.718,191.364,133.736,304.947,137.309,56.824,138.929,159.231,143.132,208.22,140.011,81.768,142.983,78.062,110.24,183.262,115.86399999999999,164.16,118.206,300.676,119.137,28.506999999999998,157.201,297.137,156.865,222.041,159.441,149.918,160.049,89.726,164.49099999999999,293.039,164.987,78.587,167.34799999999998,27.816999999999997,166.87900000000002,197.894,142.709,300.41200000000003,145.10399999999998,31.599,149.335,76.722,150.696,290.531,150.535,65.249,152.81799999999998,162.056,152.611,38.501,153.546,49.063,155.035,14.295,191.396,204.275,190.442,23.785999999999998,195.21099999999998,227.07299999999998,189.547,95.508,191.575,236.905,195.785,40.567,191.99599999999998,50.964,200.873,35.045,171.045,64.71600000000001,174.548,132.13,177.67,228.875,177.59099999999998,35.474000000000004,182.71200000000002,86.662,184.66099999999997,279.70799999999997,184.347,58.93,187.06400000000002,220.592,43.632,229.39,48.345,256.02099999999996,53.968,241.445,55.379,217.12900000000002,51.42,249.56599999999997,34.874,222.571,70.68,111.016,76.615,223.40400000000002,80.865,134.25,82.564,135.329,60.126000000000005,227.179,60.346000000000004,86.475,67.858,235.50599999999997,69.942,228.718,72.12899999999999,147.255,106.406,108.992,109.316,156.59,106.962,92.655,89.82700000000001,104.479,88.493,241.37099999999998,94.223,130.429,206.00900000000001,92.0,102.809,27.71,185.801,242.37400000000002,65.59899999999999,267.403,140.536
245.0,980.0,,66.932,128.435,276.928,131.70600000000002,191.31799999999998,133.748,304.943,137.329,56.83,138.925,159.22899999999998,143.149,208.262,139.994,81.771,142.986,78.039,110.234,183.24200000000002,115.736,164.144,118.20200000000001,300.668,119.14,28.509,157.205,297.14799999999997,156.842,222.03799999999998,159.451,149.92,160.05,89.729,164.515,293.038,164.90400000000002,78.57600000000001,167.357,27.819000000000003,166.872,197.893,142.696,300.392,145.094,31.57,149.355,76.71,150.717,290.538,150.53799999999998,65.244,152.821,162.054,152.575,38.501999999999995,153.543,49.06100000000001,155.025,14.142000000000001,191.50799999999998,204.282,190.423,23.781,195.213,227.07299999999998,189.53599999999997,95.516,191.572,236.907,195.838,40.513000000000005,191.96599999999998,50.967,200.87,35.051,171.04,64.69800000000001,174.55900000000003,132.112,177.705,228.907,177.62400000000002,35.488,182.706,86.667,184.657,279.638,184.407,58.946000000000005,187.08900000000003,220.574,43.629,229.235,48.437,255.957,54.077,241.345,55.364,217.128,51.36600000000001,249.55200000000002,34.876999999999995,222.58,70.676,111.025,76.609,223.40400000000002,80.85,134.219,82.555,135.326,60.198,227.197,60.335,86.42399999999999,67.84,235.497,69.95,228.678,72.17,147.245,106.41,108.95299999999999,109.275,156.578,106.95299999999999,92.67399999999999,89.848,104.515,88.492,241.335,94.205,130.399,206.21599999999998,91.93799999999999,102.85,27.714000000000002,185.795,242.442,65.632,267.032,140.579
245.25,981.0,,66.992,128.464,276.857,131.73,191.24,133.741,304.841,137.332,56.823,138.92600000000002,159.232,143.157,208.227,139.958,81.732,142.97299999999998,78.033,110.24700000000001,183.233,115.595,164.123,118.213,300.676,119.115,28.506999999999998,157.218,297.16200000000003,156.83,222.037,159.47,149.914,160.05100000000002,89.764,164.486,293.052,164.91,78.559,167.347,27.825,166.86599999999999,197.886,142.69299999999998,300.379,145.097,31.565,149.356,76.741,150.724,290.508,150.526,65.236,152.825,162.05700000000002,152.572,38.489000000000004,153.535,49.056999999999995,155.029,13.889000000000001,191.97,204.31099999999998,190.424,23.756999999999998,195.24400000000003,227.06599999999997,189.50799999999998,95.51,191.59799999999998,236.9,195.804,40.522,191.97799999999998,50.963,200.885,35.056,171.035,64.679,174.52900000000002,132.097,177.69799999999998,228.94799999999998,177.685,35.464,182.72,86.67,184.667,280.018,184.239,58.934,187.07299999999998,220.56400000000002,43.619,229.15200000000002,48.574,255.827,54.106,241.301,55.297,217.123,51.437,249.565,34.878,222.544,70.671,111.041,76.607,223.41299999999998,80.845,134.204,82.53,135.379,60.135,227.143,60.32,86.444,67.837,235.511,69.985,228.67,72.165,147.22,106.415,108.962,109.25,156.529,106.931,92.69200000000001,89.853,104.50399999999999,88.505,241.301,94.2,130.409,206.236,91.96700000000001,102.87,27.709,185.83700000000002,242.38299999999998,65.609,267.54400000000004,140.304
245.5,982.0,,66.953,128.361,276.874,131.72299999999998,191.205,133.756,304.779,137.319,56.816,138.924,159.238,143.18,208.197,140.039,81.73899999999999,142.97899999999998,78.001,110.208,183.188,115.61200000000001,164.082,118.22,300.691,119.10600000000001,28.504,157.221,297.156,156.851,222.048,159.454,149.909,160.062,89.689,164.479,293.051,164.91099999999997,78.558,167.333,27.809,166.86700000000002,197.87099999999998,142.687,300.392,145.09,31.531,149.373,76.752,150.714,290.57099999999997,150.496,65.236,152.829,162.05,152.549,38.455,153.53,49.056000000000004,155.037,14.177,191.68,204.27,190.426,23.745,195.25099999999998,227.06599999999997,189.487,95.493,191.574,236.90200000000002,195.801,40.634,192.03900000000002,50.972,200.88099999999997,35.061,171.04,64.668,174.579,132.063,177.713,228.916,177.645,35.451,182.739,86.676,184.676,279.92400000000004,184.149,58.949,187.07,220.533,43.606,229.13099999999997,48.581,255.628,54.075,241.308,55.261,217.06900000000002,51.371,249.58,34.878,222.525,70.669,111.008,76.594,223.421,80.844,134.215,82.523,135.39700000000002,60.191,227.141,60.326,86.59,67.752,235.495,70.00399999999999,228.54,72.146,147.224,106.42399999999999,108.99700000000001,109.271,156.517,106.926,92.70299999999999,89.825,104.544,88.5,241.278,94.20100000000001,130.418,206.2,92.024,102.844,27.685,185.83700000000002,242.37,65.61399999999999,267.6,140.42
245.75,983.0,,67.009,128.395,276.869,131.722,191.19299999999998,133.796,304.683,137.313,56.821000000000005,138.928,159.215,143.154,208.185,139.974,81.717,142.953,78.035,110.186,183.183,115.52,164.107,118.195,300.703,119.09899999999999,28.494,157.22899999999998,297.139,156.839,222.02700000000002,159.465,149.91299999999998,160.023,89.56,164.485,293.069,164.90900000000002,78.55199999999999,167.329,27.801,166.882,197.86599999999999,142.687,300.378,145.094,31.53,149.35399999999998,76.736,150.69899999999998,290.562,150.531,65.236,152.836,162.048,152.556,38.468,153.512,49.056000000000004,155.029,13.263,192.94,204.234,190.399,23.74,195.262,227.06599999999997,189.483,95.493,191.58700000000002,236.892,195.75099999999998,40.551,191.976,50.946000000000005,200.888,35.049,171.049,64.652,174.58,132.105,177.755,228.952,177.612,35.455999999999996,182.71599999999998,86.67200000000001,184.692,279.998,184.054,58.946999999999996,187.07,220.519,43.643,229.06400000000002,48.586999999999996,255.364,54.016000000000005,241.32299999999998,55.285,217.028,51.248000000000005,249.53099999999998,34.867,222.62099999999998,70.624,110.976,76.62899999999999,223.416,80.861,134.192,82.52600000000001,135.344,60.168,227.132,60.332,86.584,67.714,235.505,70.023,228.56400000000002,72.054,147.196,106.37799999999999,108.98299999999999,109.289,156.5,106.92,92.725,89.84100000000001,104.554,88.527,241.268,94.184,130.507,206.093,92.05799999999999,102.806,27.689,185.845,242.40400000000002,65.627,267.395,140.481
246.0,984.0,,66.947,128.44,276.861,131.717,191.15900000000002,133.804,304.697,137.328,56.831,138.92700000000002,159.201,143.157,208.24,140.009,81.71300000000001,142.963,78.01899999999999,110.223,183.166,115.639,164.092,118.22,300.71,119.09899999999999,28.479,157.224,297.144,156.869,222.03599999999997,159.42,149.915,160.029,89.522,164.495,293.07099999999997,164.891,78.547,167.324,27.791999999999998,166.90599999999998,197.864,142.686,300.358,145.095,31.505,149.34,76.755,150.689,290.509,150.575,65.232,152.83700000000002,162.02200000000002,152.559,38.44,153.526,49.05,155.026,14.501,191.298,204.173,190.38299999999998,23.750999999999998,195.278,227.048,189.47299999999998,95.492,191.581,236.90599999999998,195.769,40.671,192.05700000000002,50.941,200.87900000000002,35.048,171.055,64.639,174.592,132.10399999999998,177.78,228.905,177.593,35.473,182.729,86.66799999999999,184.671,279.89099999999996,184.081,58.946999999999996,187.05200000000002,220.49400000000003,43.646,229.035,48.598,255.41400000000002,54.059,241.317,55.294,216.985,51.229,249.551,34.867,222.62099999999998,70.632,110.977,76.654,223.396,80.88,134.216,82.508,135.315,60.248999999999995,227.12,60.308,86.49,67.771,235.512,70.05,228.61900000000003,72.04899999999999,147.167,106.39299999999999,108.98700000000001,109.25299999999999,156.44299999999998,106.906,92.693,89.839,104.51799999999999,88.501,241.27599999999998,94.161,130.266,206.215,92.13,102.75200000000001,27.701,185.831,242.388,65.62100000000001,267.697,140.41299999999998
246.25,985.0,,66.977,128.507,276.824,131.69299999999998,191.093,133.845,304.749,137.325,56.812,138.921,159.183,143.164,208.233,139.976,81.726,142.98,77.977,110.21600000000001,183.15,115.70700000000001,164.081,118.182,300.691,119.09,28.473000000000003,157.213,297.152,156.84,221.958,159.418,149.91299999999998,160.00799999999998,89.539,164.433,293.05,164.929,78.55199999999999,167.321,27.791,166.91099999999997,197.858,142.703,300.328,145.075,31.516,149.33700000000002,76.753,150.664,290.442,150.602,65.227,152.838,162.024,152.559,38.43,153.52,49.041000000000004,155.024,14.472000000000001,191.393,204.09799999999998,190.343,23.74,195.27,227.02900000000002,189.481,95.495,191.59799999999998,236.90599999999998,195.748,40.597,192.023,50.928999999999995,200.864,35.042,171.05599999999998,64.639,174.59799999999998,132.124,177.766,228.92,177.61,35.491,182.713,86.666,184.67,280.108,183.986,58.97,187.06,220.513,43.662,229.007,48.603,255.273,53.994,241.408,55.29600000000001,216.945,51.165,249.49,34.878,222.581,70.638,110.959,76.665,223.398,80.892,134.2,82.499,135.274,60.272,227.08900000000003,60.291000000000004,86.488,67.696,235.53,70.053,228.553,72.058,147.188,106.37299999999999,108.99799999999999,109.2,156.487,106.861,92.646,89.865,104.49600000000001,88.575,241.25799999999998,94.13,130.41,205.938,92.027,102.694,27.685,185.799,242.405,65.605,267.644,140.529
246.5,986.0,,66.938,128.437,276.83299999999997,131.659,191.085,133.84799999999998,304.705,137.333,56.806999999999995,138.941,159.191,143.16899999999998,208.301,139.94899999999998,81.717,142.976,77.958,110.204,183.185,115.90799999999999,164.048,118.185,300.69,119.089,28.469,157.227,297.14799999999997,156.83,221.96400000000003,159.389,149.91299999999998,160.019,89.515,164.37599999999998,293.036,164.916,78.561,167.30599999999998,27.78,166.91,197.858,142.691,300.334,145.076,31.511999999999997,149.336,76.757,150.67,290.387,150.62,65.226,152.84,162.025,152.583,38.43,153.525,49.031000000000006,155.024,13.069,193.138,204.025,190.30599999999998,23.709,195.274,227.035,189.47099999999998,95.495,191.65900000000002,236.90900000000002,195.757,40.599000000000004,192.045,50.925,200.86599999999999,35.051,171.05900000000003,64.63600000000001,174.592,132.123,177.75799999999998,228.882,177.614,35.474000000000004,182.676,86.66799999999999,184.674,280.008,183.972,58.981,187.054,220.49099999999999,43.666000000000004,229.045,48.623999999999995,255.264,54.021,241.42,55.312,216.986,51.18600000000001,249.47099999999998,34.891,222.55700000000002,70.623,110.947,76.633,223.40599999999998,80.895,134.175,82.49799999999999,135.208,60.299,227.093,60.333999999999996,86.475,67.648,235.59799999999998,70.04899999999999,228.60299999999998,72.059,147.184,106.33200000000001,108.95,109.223,156.452,106.87899999999999,92.705,89.866,104.404,88.553,241.25799999999998,94.132,130.35299999999998,205.982,92.057,102.65899999999999,27.656,185.81599999999997,242.435,65.585,267.637,140.56
246.75,987.0,,66.955,128.433,276.84,131.639,191.028,133.908,304.69599999999997,137.333,56.81,138.923,159.197,143.16,208.283,139.898,81.722,142.967,78.002,110.22399999999999,183.168,115.87799999999999,164.09799999999998,117.921,300.685,119.074,28.471,157.224,297.19599999999997,156.813,221.96599999999998,159.384,149.911,160.02100000000002,89.529,164.386,293.029,164.90900000000002,78.551,167.315,27.773000000000003,166.894,197.845,142.686,300.32099999999997,145.075,31.505,149.31799999999998,76.741,150.675,290.397,150.609,65.22,152.846,162.032,152.546,38.439,153.53,49.011,155.02200000000002,14.572000000000001,191.387,204.055,190.234,23.711,195.274,227.017,189.44799999999998,95.48100000000001,191.669,236.90099999999998,195.731,40.624,192.105,50.931000000000004,200.868,35.043,171.053,64.63,174.60299999999998,132.08100000000002,177.78099999999998,228.91299999999998,177.622,35.476,182.687,86.655,184.679,279.845,184.08599999999998,59.001000000000005,187.05599999999998,220.495,43.655,229.07,48.566,255.547,54.059,241.442,55.333999999999996,217.076,51.238,249.47299999999998,34.902,222.54,70.619,110.943,76.642,223.396,80.911,134.186,82.5,135.226,60.285,227.09900000000002,60.333,86.613,67.493,235.612,70.072,228.53099999999998,71.959,147.208,106.37299999999999,108.874,109.25299999999999,156.437,106.90799999999999,92.712,89.85799999999999,104.50399999999999,88.52600000000001,241.243,94.14299999999999,130.36,205.928,92.163,102.555,27.671,185.826,242.358,65.568,267.552,140.572
247.0,988.0,,66.953,128.374,276.866,131.643,191.014,133.928,304.653,137.315,56.806000000000004,138.92600000000002,159.204,143.184,208.27,139.83100000000002,81.71300000000001,142.97,77.994,110.21600000000001,183.155,115.85,164.071,117.919,300.67,119.085,28.459,157.236,297.181,156.793,221.94099999999997,159.407,149.92,160.006,89.54700000000001,164.357,293.051,164.88299999999998,78.55,167.321,27.788,166.91,197.838,142.687,300.32599999999996,145.078,31.491999999999997,149.328,76.741,150.694,290.308,150.665,65.223,152.839,162.047,152.47299999999998,38.44,153.532,49.013000000000005,155.03,14.573,191.399,204.114,190.28099999999998,23.695,195.29,227.01,189.453,95.47200000000001,191.727,236.905,195.74900000000002,40.631,192.08599999999998,50.928999999999995,200.863,35.043,171.05599999999998,64.628,174.59599999999998,132.097,177.757,228.942,177.59599999999998,35.457,182.69400000000002,86.65100000000001,184.673,279.947,183.99900000000002,58.998000000000005,187.048,220.46400000000003,43.643,229.037,48.608999999999995,255.64700000000002,54.007,241.456,55.4,216.982,51.19,249.49,34.895,222.521,70.586,110.94200000000001,76.64,223.394,80.936,134.136,82.495,135.218,60.275,227.09,60.327,86.74600000000001,67.497,235.615,70.065,228.581,71.973,147.17,106.38,108.876,109.25299999999999,156.366,106.90700000000001,92.711,89.846,104.46600000000001,88.57600000000001,241.21200000000002,94.14,130.267,205.976,91.90899999999999,102.665,27.631,185.803,242.16299999999998,65.482,267.555,140.569
247.25,989.0,,66.929,128.378,276.843,131.651,191.05200000000002,133.89600000000002,304.6,137.319,56.817,138.895,159.205,143.161,208.283,139.843,81.729,142.964,77.941,110.212,183.12099999999998,115.796,164.088,117.899,300.656,119.088,28.445,157.226,297.181,156.798,222.005,159.41299999999998,149.915,160.018,89.62899999999999,164.333,293.008,164.825,78.551,167.31099999999998,27.77,166.91400000000002,197.84599999999998,142.694,300.35,145.09,31.503,149.332,76.743,150.694,290.383,150.577,65.207,152.833,162.033,152.533,38.404,153.542,48.998999999999995,155.029,14.685,191.331,204.143,190.267,23.680999999999997,195.28900000000002,227.013,189.468,95.492,191.71400000000003,236.91299999999998,195.793,40.426,191.922,50.923,200.852,35.039,171.049,64.637,174.607,132.105,177.74,228.896,177.601,35.433,182.731,86.646,184.68,280.111,183.878,59.005,187.044,220.47,43.635,229.02900000000002,48.553999999999995,255.357,53.855,241.46400000000003,55.43600000000001,217.153,51.172,249.447,34.905,222.54,70.574,110.96,76.624,223.396,80.947,134.135,82.5,135.227,60.229,227.09900000000002,60.31,86.568,67.551,235.609,70.05,228.46400000000003,71.972,147.154,106.399,108.85700000000001,109.27799999999999,156.386,106.87,92.681,89.848,104.499,88.56299999999999,241.178,94.13,130.22899999999998,206.06099999999998,91.795,102.70700000000001,27.615,185.78400000000002,242.338,65.529,267.74,140.482
247.5,990.0,,66.929,128.322,276.827,131.648,191.012,133.91899999999998,304.627,137.30100000000002,56.816,138.906,159.203,143.171,208.351,139.888,81.747,142.934,77.939,110.194,183.15,115.897,164.115,117.93700000000001,300.63599999999997,119.09200000000001,28.432,157.215,297.186,156.834,222.09099999999998,159.437,149.90200000000002,160.023,89.676,164.27599999999998,293.017,164.821,78.546,167.301,27.75,166.887,197.858,142.704,300.348,145.085,31.511,149.334,76.757,150.69299999999998,290.388,150.588,65.202,152.829,162.02200000000002,152.517,38.348,153.588,48.985,155.025,14.683,191.31799999999998,204.108,190.248,23.676,195.304,227.00799999999998,189.47400000000002,95.49700000000001,191.707,236.91099999999997,195.78900000000002,40.394,191.91400000000002,50.906000000000006,200.86700000000002,35.048,171.03799999999998,64.649,174.618,132.064,177.81,228.93900000000002,177.628,35.472,182.707,86.65,184.669,280.028,183.924,59.001000000000005,187.03400000000002,220.44099999999997,43.644,229.03900000000002,48.548,255.28900000000002,53.983999999999995,241.537,55.45399999999999,217.328,51.081,249.475,34.908,222.423,70.582,110.928,76.598,223.385,80.953,134.114,82.49,135.17600000000002,60.297,227.08599999999998,60.293,86.86399999999999,67.502,235.611,70.038,228.476,71.968,147.171,106.443,108.825,109.266,156.40200000000002,106.854,92.73200000000001,89.82,104.51899999999999,88.48700000000001,241.18,94.14299999999999,130.345,205.97799999999998,91.916,102.54,27.61,185.738,242.18400000000003,65.44800000000001,267.543,140.55
