TimesH,Frame,NoMissing,4,4,37,37,41,41,47,47,50,50,61,61,62,62,68,68,71,71,80,80,84,84,90,90,94,94,102,102,103,103,108,108,111,111,116,116,120,120,122,122,123,123,125,125,127,127,128,128,129,129,132,132,133,133,138,138,139,139,157,157,160,160,172,172,173,173,174,174,177,177,178,178,179,179,183,183,184,184,189,189,190,190,191,191,196,196,197,197,198,198,205,205,206,206,210,210,212,212,215,215,218,218,224,224,225,225,229,229,230,230,231,231,234,234,236,236,238,238,239,239,244,244,246,246,247,247,249,249,250,250,254,254,256,256,262,262,263,263,267,267,271,271,275,275,279,279,281,281,283,283,284,284,286,286,287,287,288,288,292,292,300,300,303,303,310,310,318,318,323,323,326,326,666,666,704,704,838,838,1153,1153
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
97.75,391.0,,223.622,52.745,213.56400000000002,65.373,142.454,65.617,201.535,60.501000000000005,241.38,65.671,204.727,83.719,91.323,81.35300000000001,220.79,82.523,147.359,79.70100000000001,140.27700000000002,77.656,223.852,74.947,221.019,90.538,164.16099999999997,92.772,196.683,89.911,106.896,90.60700000000001,96.863,89.189,149.16,90.559,136.197,86.20100000000001,216.916,101.334,80.467,105.01,187.615,108.87299999999999,256.882,107.79,149.167,100.756,291.028,100.589,95.609,102.925,131.341,104.083,162.045,103.572,156.959,97.81,201.74,100.436,67.693,119.755,264.111,112.57700000000001,195.041,104.774,156.487,109.49799999999999,109.084,108.331,115.425,108.969,164.398,111.601,88.689,110.32799999999999,181.035,129.708,79.984,135.042,161.208,123.913,64.8,129.85299999999998,266.692,131.371,181.86900000000003,121.316,142.366,123.97,56.593999999999994,127.5,289.055,120.583,205.68,122.104,32.056,145.55100000000002,154.615,143.44299999999998,299.101,146.379,47.985,141.128,193.72799999999998,144.132,277.22,145.188,62.272,141.944,74.744,143.116,204.976,140.328,188.67700000000002,135.985,236.628,138.487,280.64799999999997,137.172,293.407,139.097,216.93200000000002,157.489,142.648,158.123,131.16,160.82,68.223,157.25,84.978,157.675,156.175,152.268,208.88400000000001,156.909,75.61399999999999,157.743,273.619,155.267,280.133,151.224,40.203,152.751,185.862,170.343,221.36599999999999,172.79,207.553,164.127,250.646,166.792,80.07600000000001,174.18200000000002,132.336,174.59599999999998,123.06,172.783,280.968,162.364,75.462,169.50099999999998,37.974000000000004,162.131,226.423,186.52200000000002,217.704,185.947,91.884,175.829,265.34,177.045,50.466,175.63299999999998,188.095,84.77799999999999,45.821000000000005,168.88,224.59900000000002,66.712,59.383,166.424
98.0,392.0,,223.695,52.651,213.593,65.404,142.43,65.617,201.56599999999997,60.446000000000005,241.37599999999998,65.675,204.731,83.677,91.311,81.344,220.752,82.49700000000001,147.282,79.705,140.287,77.632,223.9,74.86,220.924,90.579,164.142,92.77600000000001,196.67,89.90299999999999,106.921,90.62700000000001,96.87700000000001,89.189,149.179,90.589,136.191,86.193,216.887,101.324,80.467,105.03200000000001,187.59900000000002,108.868,256.26599999999996,107.68,149.166,100.751,291.1,100.523,95.556,102.874,131.366,104.085,162.108,103.59,156.961,97.8,201.71099999999998,100.48700000000001,67.702,119.759,264.125,112.56700000000001,195.02200000000002,104.76700000000001,156.482,109.465,109.086,108.33,115.415,108.965,164.426,111.60700000000001,88.699,110.309,181.028,129.67600000000002,79.96600000000001,135.02100000000002,161.221,123.93299999999999,64.792,129.847,266.705,131.369,181.872,121.28299999999999,142.369,123.96700000000001,56.628,127.51700000000001,289.058,120.575,205.673,122.12,32.074,145.629,154.64,143.407,299.103,146.372,47.998999999999995,141.13299999999998,193.735,144.151,277.20599999999996,145.19,62.257,141.929,74.76,143.105,204.99900000000002,140.34799999999998,188.671,135.953,236.63299999999998,138.502,280.593,137.19899999999998,293.39599999999996,139.09799999999998,216.926,157.467,142.65,158.112,131.159,160.797,68.225,157.243,84.985,157.66899999999998,156.153,152.257,208.855,156.905,75.59,157.766,273.587,155.298,280.125,151.211,40.196999999999996,152.747,185.92700000000002,170.343,221.37900000000002,172.79,207.541,164.118,250.641,166.799,80.059,174.18200000000002,132.343,174.65400000000002,123.14,172.753,280.96,162.355,75.483,169.52599999999998,37.87,162.101,226.41299999999998,186.497,217.69400000000002,185.945,91.87200000000001,175.83,265.358,177.03599999999997,50.492,175.644,188.12900000000002,84.792,45.763999999999996,168.946,224.58599999999998,66.737,59.355,166.53
98.25,393.0,,223.643,52.562,213.65400000000002,65.387,142.399,65.6,201.602,60.56399999999999,241.39,65.665,204.722,83.631,91.323,81.317,220.727,82.486,147.31799999999998,79.663,140.274,77.623,223.878,74.968,220.833,90.609,164.132,92.791,196.678,89.89399999999999,106.93700000000001,90.62700000000001,96.85600000000001,89.19200000000001,149.23,90.536,136.124,86.21700000000001,216.06099999999998,102.14399999999999,80.468,105.007,187.574,108.815,255.739,107.514,149.168,100.744,291.161,100.411,95.60700000000001,102.95700000000001,131.352,104.07700000000001,162.075,103.59899999999999,156.959,97.78299999999999,201.704,100.499,67.722,119.756,264.16700000000003,112.53299999999999,195.02900000000002,104.766,156.477,109.459,109.071,108.32700000000001,115.376,108.95100000000001,164.40099999999998,111.611,88.691,110.31299999999999,181.03099999999998,129.66299999999998,79.934,135.037,161.22899999999998,123.9,64.774,129.856,266.707,131.364,181.86700000000002,121.305,142.373,123.934,56.61,127.495,289.05400000000003,120.58200000000001,205.657,122.084,32.218,145.534,154.66,143.457,299.103,146.374,48.006,141.141,193.722,144.127,277.207,145.185,62.261,141.93200000000002,74.775,143.10399999999998,205.011,140.357,188.63,135.963,236.597,138.485,280.582,137.19899999999998,293.369,139.063,216.92,157.441,142.65,158.11,131.14,160.806,68.21300000000001,157.24200000000002,84.98299999999999,157.668,156.15,152.299,208.838,156.877,75.586,157.754,273.62,155.315,280.123,151.208,40.208,152.74200000000002,185.91,170.25599999999997,221.387,172.797,207.579,164.101,250.674,166.796,80.053,174.18099999999998,132.44,174.639,123.12100000000001,172.75799999999998,280.943,162.33100000000002,75.477,169.49900000000002,37.942,162.107,226.40400000000002,186.477,217.699,185.951,91.85600000000001,175.828,265.365,177.063,50.479,175.627,188.062,84.723,45.797,168.92,224.579,66.735,59.31100000000001,166.53400000000002
98.5,394.0,,223.65099999999998,52.543,213.713,65.357,142.359,65.577,201.562,60.611000000000004,241.393,65.66199999999999,204.72299999999998,83.615,91.324,81.172,220.737,82.494,147.38299999999998,79.681,140.282,77.623,223.95,74.862,220.78400000000002,90.625,164.138,92.79799999999999,196.672,89.89399999999999,107.01899999999999,90.639,96.854,89.194,149.25799999999998,90.546,136.08700000000002,86.225,215.928,102.14299999999999,80.473,105.015,187.60299999999998,108.835,256.05400000000003,107.762,149.174,100.73100000000001,291.193,100.208,95.6,102.954,131.34,104.069,162.04399999999998,103.584,156.95600000000002,97.791,201.696,100.49600000000001,67.68,119.848,264.16200000000003,112.525,195.003,104.771,156.471,109.48,109.08200000000001,108.315,115.334,108.941,164.446,111.59,88.691,110.31299999999999,181.024,129.636,79.937,135.042,161.18200000000002,123.85700000000001,64.777,129.855,266.693,131.35,181.895,121.243,142.39700000000002,123.91799999999999,56.62,127.51,289.056,120.569,205.658,122.053,32.244,145.594,154.585,143.482,299.095,146.36700000000002,48.011,141.14,193.74599999999998,144.14,277.203,145.196,62.257,141.937,74.77600000000001,143.108,204.97799999999998,140.345,188.639,135.957,236.553,138.518,280.534,137.208,293.351,139.03799999999998,216.91099999999997,157.424,142.649,158.09799999999998,131.148,160.795,68.209,157.23,84.98100000000001,157.671,156.161,152.257,208.824,156.881,75.572,157.755,273.625,155.30200000000002,280.116,151.201,40.221,152.745,185.90099999999998,170.27200000000002,221.38400000000001,172.764,207.565,164.141,250.63299999999998,166.81900000000002,80.05,174.183,132.415,174.638,123.103,172.762,280.965,162.299,75.50399999999999,169.59599999999998,37.899,162.08,226.40200000000002,186.486,217.69400000000002,185.945,91.89,175.801,265.347,177.045,50.506,175.63099999999997,188.058,84.736,45.8,168.878,224.542,66.757,59.0,167.0
98.75,395.0,,223.649,52.4,213.74200000000002,65.322,142.34799999999998,65.563,201.572,60.6,241.39700000000002,65.66,204.72099999999998,83.62700000000001,91.64200000000001,80.98,220.78099999999998,82.465,147.376,79.732,140.325,77.586,223.97099999999998,74.811,220.701,90.596,164.175,92.77799999999999,196.68400000000003,89.899,107.03299999999999,90.631,96.87,89.2,149.247,90.521,136.061,86.23100000000001,216.231,101.89299999999999,80.447,104.995,187.625,108.80799999999999,255.875,107.594,149.196,100.73899999999999,291.20099999999996,100.191,95.554,102.955,131.351,104.053,162.12,103.617,156.97,97.78299999999999,201.683,100.5,67.65100000000001,119.93,264.10900000000004,112.515,195.011,104.825,156.45600000000002,109.48100000000001,109.09200000000001,108.307,115.311,108.939,164.456,111.59700000000001,88.68299999999999,110.31299999999999,181.035,129.618,79.91199999999999,135.058,161.183,123.823,64.756,129.847,266.681,131.33700000000002,181.893,121.213,142.332,123.90700000000001,56.625,127.491,289.056,120.565,205.65599999999998,122.02600000000001,32.118,145.562,154.627,143.509,299.097,146.362,48.038999999999994,141.151,193.81099999999998,144.123,277.20099999999996,145.194,62.243,141.94299999999998,74.768,143.115,204.99,140.315,188.63099999999997,135.96200000000002,236.53599999999997,138.509,280.56,137.19299999999998,293.318,139.035,216.91,157.403,142.645,158.096,131.17700000000002,160.779,68.215,157.222,84.976,157.67,156.129,152.24200000000002,208.825,156.861,75.58,157.763,273.618,155.283,280.123,151.211,40.225,152.736,185.88299999999998,170.274,221.412,172.753,207.507,164.122,250.606,166.803,80.057,174.178,132.374,174.567,123.07,172.763,280.97900000000004,162.276,75.46300000000001,169.571,37.833,162.062,226.412,186.498,217.697,185.94299999999998,91.896,175.803,265.368,176.995,50.49100000000001,175.63099999999997,188.174,84.70700000000001,45.785,168.89700000000002,224.55,66.725,59.201,166.498
99.0,396.0,,223.553,52.578,213.713,65.327,142.352,65.566,201.56,60.653999999999996,241.40200000000002,65.65899999999999,204.701,83.63799999999999,91.56200000000001,80.94,220.78,82.436,147.411,79.74600000000001,140.342,77.56,223.96099999999998,74.811,220.687,90.65299999999999,164.167,92.777,196.699,89.898,107.06700000000001,90.613,96.844,89.18700000000001,149.245,90.566,136.05200000000002,86.214,216.06400000000002,102.029,80.456,105.006,187.59799999999998,108.759,255.979,107.581,149.19899999999998,100.73200000000001,291.218,100.214,95.61399999999999,102.955,131.369,104.03399999999999,162.174,103.64,156.963,97.773,201.643,100.514,67.688,119.943,264.123,112.49600000000001,194.995,104.78,156.411,109.45700000000001,109.10700000000001,108.318,115.289,108.913,164.49,111.585,88.685,110.301,181.017,129.609,79.925,135.05700000000002,161.16,123.78,64.816,129.871,266.659,131.32299999999998,181.924,121.194,142.34799999999998,123.917,56.65,127.495,289.059,120.56299999999999,205.637,121.98700000000001,32.316,145.619,154.57399999999998,143.477,299.093,146.364,48.056000000000004,141.17,193.85,144.115,277.209,145.209,62.239,141.952,74.753,143.118,204.972,140.312,188.63299999999998,135.945,236.497,138.497,280.587,137.19899999999998,293.29,139.02200000000002,216.90599999999998,157.416,142.641,158.095,131.19899999999998,160.757,68.21600000000001,157.207,84.98100000000001,157.678,156.123,152.209,208.81400000000002,156.83,75.55199999999999,157.74200000000002,273.611,155.28799999999998,280.113,151.205,40.231,152.741,185.903,170.273,221.40900000000002,172.753,207.49200000000002,164.141,250.53900000000002,166.77599999999998,80.053,174.172,132.342,174.56900000000002,123.022,172.796,280.961,162.266,75.47800000000001,169.57299999999998,37.838,162.023,226.40900000000002,186.497,217.708,185.93099999999998,91.92399999999999,175.773,265.35,176.99099999999999,50.481,175.63299999999998,188.12,84.64200000000001,45.663999999999994,168.886,224.551,66.73899999999999,59.151,166.614
99.25,397.0,,223.53099999999998,52.562,213.695,65.31,142.346,65.554,201.49900000000002,60.537,241.391,65.661,204.705,83.65799999999999,91.47200000000001,80.983,220.773,82.402,147.414,79.777,140.339,77.553,223.951,74.794,220.688,90.59299999999999,164.158,92.787,196.69099999999997,89.899,107.07700000000001,90.63600000000001,96.889,89.206,149.325,90.521,136.082,86.206,215.75599999999997,102.26100000000001,80.454,104.993,187.56599999999997,108.74600000000001,256.039,107.70299999999999,149.201,100.73299999999999,291.119,100.21799999999999,95.65,102.917,131.36700000000002,104.02,162.202,103.646,156.975,97.785,201.622,100.545,67.676,119.945,264.163,112.501,195.00400000000002,104.818,156.39700000000002,109.45299999999999,109.09899999999999,108.306,115.289,108.92399999999999,164.49,111.583,88.68799999999999,110.29299999999999,181.028,129.593,79.937,135.054,161.159,123.76700000000001,64.814,129.892,266.631,131.315,181.933,121.12700000000001,142.309,123.87100000000001,56.656000000000006,127.476,289.05400000000003,120.568,205.632,121.984,32.351,145.65200000000002,154.548,143.566,299.097,146.372,48.051,141.16899999999998,193.855,144.11,277.198,145.19899999999998,62.235,141.947,74.757,143.122,204.97299999999998,140.325,188.642,135.944,236.505,138.446,280.55,137.181,293.28700000000003,139.016,216.907,157.391,142.642,158.091,131.222,160.756,68.218,157.208,84.98299999999999,157.683,156.069,152.273,208.822,156.83100000000002,75.563,157.751,273.595,155.3,280.11400000000003,151.202,40.236,152.751,185.887,170.265,221.40200000000002,172.75,207.50599999999997,164.11,250.524,166.725,80.05199999999999,174.165,132.312,174.50799999999998,123.055,172.822,280.97700000000003,162.239,75.473,169.505,37.791,161.995,226.41099999999997,186.477,217.717,185.953,91.929,175.766,265.344,176.979,50.458,175.61599999999999,188.11900000000003,84.626,45.693999999999996,168.84099999999998,224.497,66.736,59.126999999999995,166.63099999999997
99.5,398.0,,223.465,52.512,213.676,65.317,142.341,65.55199999999999,201.55,60.49,241.4,65.658,204.703,83.685,91.42299999999999,80.916,220.75599999999997,82.37799999999999,147.471,79.768,140.334,77.53,223.995,74.735,220.668,90.65899999999999,164.142,92.773,196.68900000000002,89.89200000000001,107.068,90.62799999999999,96.90299999999999,89.196,149.27700000000002,90.55,136.08,86.193,215.533,102.383,80.439,104.98299999999999,187.56799999999998,108.771,256.32,107.67,149.203,100.73899999999999,291.038,100.334,95.632,102.90899999999999,131.365,104.012,162.224,103.63799999999999,156.98,97.786,201.61900000000003,100.552,67.672,119.941,264.152,112.486,194.997,104.846,156.392,109.447,109.10700000000001,108.304,115.25,108.899,164.495,111.557,88.678,110.3,181.03400000000002,129.572,79.94800000000001,135.02700000000002,161.173,123.715,64.817,129.889,266.637,131.30700000000002,181.921,121.115,142.328,123.86,56.676,127.458,289.051,120.566,205.625,122.008,32.312,145.666,154.491,143.679,299.111,146.365,48.07,141.18200000000002,193.83700000000002,144.053,277.193,145.16899999999998,62.23,141.95,74.76,143.116,204.959,140.32299999999998,188.623,135.91,236.511,138.446,280.493,137.109,293.288,139.013,216.90599999999998,157.392,142.645,158.092,131.234,160.765,68.225,157.208,84.973,157.672,156.05700000000002,152.281,208.82,156.82299999999998,75.548,157.705,273.569,155.325,280.107,151.201,40.262,152.745,185.83599999999998,170.362,221.416,172.735,207.489,164.132,250.513,166.743,80.053,174.162,132.444,174.514,123.0,172.84599999999998,280.944,162.214,75.468,169.48,37.949,162.009,226.408,186.477,217.727,185.97400000000002,91.93799999999999,175.75400000000002,265.319,177.032,50.474,175.583,188.05900000000003,84.525,45.71,168.80599999999998,224.472,66.729,58.972,166.929
99.75,399.0,,223.455,52.52,213.702,65.342,142.32399999999998,65.541,201.595,60.333999999999996,241.405,65.65100000000001,204.7,83.765,91.426,80.881,220.768,82.345,147.485,79.758,140.335,77.499,224.013,74.702,220.68,90.65,164.145,92.75399999999999,196.68900000000002,89.891,107.103,90.62100000000001,96.89200000000001,89.19200000000001,149.303,90.539,136.036,86.194,215.355,102.522,80.46300000000001,104.98200000000001,187.58599999999998,108.743,256.357,107.666,149.21200000000002,100.741,290.93,100.395,95.615,102.898,131.368,104.001,162.254,103.561,156.985,97.779,201.63299999999998,100.545,67.642,119.959,264.133,112.50299999999999,194.995,104.85799999999999,156.387,109.44,109.118,108.29799999999999,115.281,108.9,164.476,111.545,88.682,110.28,181.02900000000002,129.553,79.957,135.065,161.248,123.698,64.825,129.886,266.642,131.3,181.877,121.15899999999999,142.373,123.85,56.696000000000005,127.449,289.03700000000003,120.565,205.6,122.01100000000001,32.271,145.731,154.497,143.56,299.105,146.355,48.081,141.17,193.832,144.05100000000002,277.17900000000003,145.21,62.229,141.93,74.768,143.102,204.956,140.308,188.604,135.898,236.50400000000002,138.437,280.449,137.075,293.26,139.011,216.90400000000002,157.41299999999998,142.642,158.08700000000002,131.244,160.755,68.225,157.205,84.98,157.664,156.059,152.267,208.829,156.799,75.55199999999999,157.716,273.541,155.322,280.096,151.192,40.254,152.738,185.86,170.28599999999997,221.423,172.72299999999998,207.488,164.137,250.543,166.7,80.04,174.16299999999998,132.467,174.46900000000002,122.946,172.77900000000002,280.932,162.21200000000002,75.473,169.476,37.96,162.05,226.4,186.475,217.726,185.96900000000002,91.9,175.743,265.335,176.983,50.492,175.535,188.023,84.491,45.833999999999996,168.773,224.459,66.755,59.011,166.843
100.0,400.0,,223.58,52.446000000000005,213.708,65.296,142.334,65.533,201.601,60.4,241.388,65.658,204.68599999999998,83.791,91.337,80.96,220.72400000000002,82.35600000000001,147.465,79.767,140.31799999999998,77.473,223.993,74.691,220.657,90.64200000000001,164.15200000000002,92.759,196.697,89.89200000000001,107.051,90.603,96.84899999999999,89.20200000000001,149.284,90.589,136.056,86.19200000000001,215.208,102.553,80.449,104.96799999999999,187.56400000000002,108.73299999999999,256.401,107.59700000000001,149.218,100.728,290.986,100.505,95.615,102.881,131.36700000000002,104.015,162.25,103.478,156.98,97.742,201.609,100.56299999999999,67.642,119.904,264.16900000000004,112.473,195.00900000000001,104.86,156.381,109.43,109.133,108.29299999999999,115.307,108.90299999999999,164.49900000000002,111.56200000000001,88.679,110.265,181.023,129.532,79.958,135.039,161.293,123.68799999999999,64.813,129.884,266.653,131.303,181.882,121.186,142.373,123.84,56.7,127.436,289.031,120.56299999999999,205.56099999999998,121.973,32.42,145.722,154.496,143.702,299.095,146.351,48.085,141.159,193.801,144.045,277.164,145.214,62.227,141.92600000000002,74.782,143.10399999999998,204.96200000000002,140.299,188.571,135.901,236.472,138.529,280.433,137.071,293.248,139.002,216.90099999999998,157.394,142.63299999999998,158.082,131.252,160.746,68.219,157.196,84.97399999999999,157.658,156.063,152.209,208.8,156.773,75.547,157.709,273.543,155.321,280.094,151.192,40.258,152.748,185.857,170.328,221.463,172.697,207.46400000000003,164.127,250.56099999999998,166.669,80.04,174.17,132.429,174.53900000000002,122.89200000000001,172.713,280.976,162.211,75.457,169.44099999999997,38.005,162.09,226.387,186.454,217.729,185.995,91.92399999999999,175.737,265.317,176.98,50.553000000000004,175.493,188.019,84.587,45.772,168.734,224.46200000000002,66.722,58.927,167.015
100.25,401.0,,223.607,52.465,213.66400000000002,65.313,142.329,65.532,201.507,60.418,241.396,65.661,204.65200000000002,83.829,91.265,81.12100000000001,220.69099999999997,82.40899999999999,147.483,79.74600000000001,140.32399999999998,77.494,223.99900000000002,74.757,220.627,90.61399999999999,164.138,92.77,196.699,89.891,107.037,90.587,96.84700000000001,89.186,149.313,90.611,136.069,86.181,215.16,102.52600000000001,80.421,104.992,187.56,108.669,256.111,107.805,149.19299999999998,100.726,290.968,100.531,95.59299999999999,102.884,131.365,104.00200000000001,162.214,103.462,156.985,97.744,201.585,100.579,67.68,119.948,264.152,112.464,195.016,104.911,156.347,109.42399999999999,109.12200000000001,108.291,115.291,108.87200000000001,164.49200000000002,111.56299999999999,88.694,110.24600000000001,181.011,129.511,79.968,135.05100000000002,161.345,123.667,64.797,129.878,266.642,131.3,181.896,121.186,142.388,123.82600000000001,56.705,127.42200000000001,289.029,120.555,205.517,121.975,32.501999999999995,145.685,154.48,143.69799999999998,299.098,146.36,48.098,141.166,193.737,143.961,277.157,145.21200000000002,62.236999999999995,141.939,74.785,143.102,204.963,140.325,188.571,135.908,236.514,138.484,280.422,137.064,293.248,139.0,216.907,157.414,142.628,158.069,131.247,160.738,68.215,157.194,84.98,157.66,156.036,152.186,208.815,156.776,75.528,157.689,273.546,155.336,280.08299999999997,151.19799999999998,40.264,152.725,185.842,170.236,221.445,172.68400000000003,207.44799999999998,164.139,250.498,166.66099999999997,80.033,174.17,132.38299999999998,174.562,122.855,172.803,280.934,162.213,75.458,169.47299999999998,37.973,162.092,226.38099999999997,186.45,217.705,185.99599999999998,91.89299999999999,175.71900000000002,265.305,176.96400000000003,50.506,175.507,187.887,84.414,45.85,168.725,224.459,66.696,58.898999999999994,167.074
100.5,402.0,,223.453,52.336999999999996,213.67,65.317,142.329,65.536,201.46099999999998,60.385,241.38099999999997,65.668,204.645,83.816,91.206,81.266,220.65099999999998,82.365,147.47,79.704,140.325,77.495,224.01,74.67399999999999,220.605,90.64299999999999,164.113,92.77799999999999,196.699,89.88799999999999,107.03299999999999,90.569,96.846,89.18299999999999,149.35399999999998,90.60600000000001,136.017,86.199,215.356,102.40899999999999,80.436,105.005,187.58900000000003,108.596,256.441,107.75299999999999,149.19799999999998,100.729,291.01,100.602,95.615,102.88799999999999,131.352,104.0,162.19899999999998,103.45700000000001,156.987,97.735,201.575,100.62,67.656,120.03399999999999,264.09,112.479,194.965,104.89200000000001,156.336,109.435,109.132,108.281,115.279,108.882,164.44799999999998,111.556,88.66799999999999,110.249,181.00900000000001,129.498,79.967,135.062,161.387,123.64299999999999,64.777,129.882,266.605,131.317,181.89700000000002,121.17200000000001,142.409,123.795,56.717,127.405,289.03,120.545,205.505,121.939,32.547,145.691,154.472,143.69299999999998,299.095,146.36,48.103,141.168,193.74,143.976,277.13,145.187,62.2,141.947,74.79,143.111,204.96400000000003,140.315,188.581,135.887,236.52700000000002,138.494,280.459,137.158,293.246,138.993,216.893,157.44299999999998,142.625,158.059,131.24,160.709,68.212,157.19,84.976,157.662,156.032,152.17600000000002,208.75,156.811,75.513,157.69,273.532,155.362,280.075,151.186,40.274,152.74,185.872,170.187,221.46400000000003,172.685,207.447,164.149,250.52200000000002,166.64,80.027,174.162,132.43200000000002,174.605,122.809,172.762,280.92,162.197,75.528,169.59799999999998,37.905,162.067,226.38099999999997,186.437,217.704,186.00400000000002,91.891,175.7,265.289,177.00799999999998,50.582,175.47299999999998,187.983,84.59299999999999,45.768,168.765,224.43400000000003,66.685,58.926,167.025
100.75,403.0,,223.355,52.272,213.623,65.30199999999999,142.332,65.52600000000001,201.45,60.356,241.368,65.673,204.612,83.78299999999999,91.291,81.203,220.627,82.389,147.447,79.69,140.31799999999998,77.48100000000001,224.014,74.634,220.54,90.62899999999999,164.102,92.771,196.697,89.881,107.06700000000001,90.58,96.84700000000001,89.182,149.297,90.59,136.003,86.20200000000001,215.602,102.469,80.429,104.978,187.59400000000002,108.575,256.066,107.853,149.216,100.71700000000001,291.029,100.51700000000001,95.58200000000001,102.882,131.362,104.001,162.23,103.44200000000001,156.989,97.71700000000001,201.578,100.613,67.667,120.007,264.06,112.478,194.97,104.93,156.338,109.434,109.14,108.27799999999999,115.29799999999999,108.899,164.487,111.537,88.65799999999999,110.257,181.016,129.501,79.969,135.06799999999998,161.457,123.62200000000001,64.795,129.866,266.612,131.317,181.894,121.175,142.447,123.787,56.713,127.404,289.032,120.54899999999999,205.521,121.941,32.565,145.72299999999998,154.445,143.651,299.10200000000003,146.368,48.108000000000004,141.149,193.715,143.94299999999998,277.128,145.181,62.201,141.965,74.797,143.097,204.972,140.287,188.584,135.878,236.52599999999998,138.47799999999998,280.355,137.14600000000002,293.236,139.003,216.878,157.453,142.619,158.046,131.27,160.707,68.215,157.184,84.975,157.657,156.012,152.094,208.75900000000001,156.8,75.514,157.681,273.531,155.357,280.07,151.18200000000002,40.286,152.725,185.90900000000002,170.226,221.46900000000002,172.678,207.43200000000002,164.139,250.50400000000002,166.618,80.016,174.16400000000002,132.591,174.608,122.845,172.646,280.926,162.185,75.52600000000001,169.615,38.039,162.139,226.37599999999998,186.44299999999998,217.707,185.995,91.896,175.667,265.27,177.0,50.575,175.467,187.952,84.572,45.848,168.782,224.459,66.635,58.852,167.148
101.0,404.0,,223.45,51.986999999999995,213.702,65.29,142.328,65.516,201.449,60.382,241.36,65.684,204.601,83.85700000000001,91.51799999999999,81.009,220.644,82.399,147.444,79.714,140.334,77.497,224.0,74.661,220.502,90.63,164.079,92.76100000000001,196.7,89.89,107.06,90.57799999999999,96.829,89.177,149.245,90.514,136.006,86.196,215.71900000000002,102.37700000000001,80.419,104.964,187.59,108.598,256.445,107.85,149.211,100.708,291.099,100.522,95.524,102.845,131.355,103.999,162.255,103.431,156.995,97.709,201.574,100.616,67.7,119.98299999999999,264.086,112.456,194.945,104.947,156.36,109.45,109.14200000000001,108.275,115.294,108.883,164.479,111.49799999999999,88.67299999999999,110.25,181.007,129.496,79.992,135.063,161.482,123.589,64.782,129.866,266.60900000000004,131.304,181.88,121.197,142.453,123.757,56.71,127.406,289.028,120.539,205.514,121.94200000000001,32.501999999999995,145.71200000000002,154.39600000000002,143.636,299.097,146.373,48.11,141.149,193.731,143.961,277.108,145.161,62.211000000000006,141.974,74.797,143.083,204.99400000000003,140.262,188.558,135.85299999999998,236.523,138.49200000000002,280.382,137.153,293.235,138.996,216.852,157.425,142.615,158.046,131.273,160.724,68.20100000000001,157.175,84.98299999999999,157.656,156.037,152.075,208.743,156.80100000000002,75.505,157.667,273.53,155.32299999999998,280.068,151.188,40.292,152.722,185.84,170.24,221.486,172.679,207.43400000000003,164.123,250.49900000000002,166.537,80.02,174.15900000000002,132.877,174.545,122.919,172.601,280.947,162.165,75.475,169.55200000000002,38.001,162.102,226.372,186.44099999999997,217.709,186.015,91.89200000000001,175.658,265.263,176.986,50.603,175.454,187.805,84.413,45.724,168.84,224.393,66.615,58.778,167.30200000000002
