 ,X,Y
103,30.662,90.745
104,29.866,92.305
105,29.016,93.880
106,28.059,95.401
107,26.941,96.798
108,25.607,98.002
109,24.059,98.977
110,22.351,99.716
111,20.537,100.215
112,18.672,100.472
113,16.813,100.560
114,15.017,100.664
115,13.343,100.982
116,11.849,101.707
117,10.554,102.914
118,9.414,104.488
119,8.384,106.301
120,7.415,108.224
121,6.469,110.144
122,5.553,112.042
123,4.691,113.931
124,3.904,115.821
125,3.217,117.725
126,2.642,119.651
127,2.165,121.599
128,1.772,123.571
129,1.444,125.565
130,1.167,127.582
131,0.929,129.625
132,0.720,131.698
133,0.533,133.808
134,0.358,135.959
135,0.192,138.154
136,0.060,140.376
137,2.943E-4,142.601
138,0.053,144.803
139,0.256,146.955
140,0.642,149.036
141,1.194,151.041
142,1.870,152.975
143,2.630,154.843
144,3.431,156.648
145,4.247,158.404
146,5.090,160.141
147,5.980,161.895
148,6.936,163.699
149,7.975,165.585
150,9.099,167.523
151,10.295,169.437
152,11.552,171.252
153,12.858,172.893
154,14.202,174.293
155,15.582,175.490
156,17.002,176.595
157,18.468,177.720
158,19.983,178.972
159,21.549,180.379
160,23.158,181.867
161,24.806,183.357
162,26.487,184.768
163,28.194,186.026
164,29.926,187.099
165,31.687,188.007
166,33.480,188.769
167,35.309,189.406
168,37.176,189.937
169,39.090,190.392
170,41.058,190.797
171,43.088,191.181
172,45.187,191.572
173,47.347,191.980
174,49.545,192.393
175,51.751,192.798
176,53.940,193.182
177,56.085,193.530
178,58.180,193.832
179,60.248,194.079
180,62.316,194.266
181,64.411,194.383
182,66.556,194.425
183,68.749,194.408
184,70.967,194.370
185,73.185,194.346
186,75.379,194.373
187,77.524,194.485
188,79.623,194.679
189,81.696,194.917
190,83.764,195.161
191,85.851,195.371
192,87.974,195.510
193,90.114,195.532
194,92.239,195.389
195,94.313,195.034
196,96.302,194.418
197,98.183,193.513
198,99.975,192.371
199,101.709,191.061
200,103.417,189.656
201,105.129,188.227
202,106.872,186.843
203,108.660,185.561
204,110.501,184.440
205,112.405,183.535
206,114.383,182.903
207,116.427,182.544
208,118.492,182.322
209,120.526,182.088
210,122.479,181.687
211,124.301,180.976
212,125.986,179.953
213,127.560,178.743
214,129.052,177.474
215,130.491,176.276
216,131.909,175.229
217,133.344,174.278
218,134.836,173.342
219,136.427,172.343
220,138.133,171.224
221,139.892,170.001
222,141.627,168.706
223,143.263,167.369
224,144.721,166.023
225,145.982,164.675
226,147.124,163.296
227,148.236,161.849
228,149.406,160.300
229,150.695,158.630
230,152.074,156.870
231,153.497,155.060
232,154.915,153.245
233,156.282,151.463
234,157.558,149.746
235,158.730,148.063
236,159.796,146.372
237,160.749,144.627
238,161.588,142.787
239,162.317,140.833
240,162.956,138.793
241,163.526,136.696
242,164.049,134.573
243,164.545,132.453
244,165.020,130.352
245,165.464,128.269
246,165.864,126.206
247,166.211,124.161
248,166.493,122.135
249,166.722,120.127
250,166.923,118.141
251,167.121,116.179
252,167.344,114.244
253,167.602,112.329
254,167.867,110.405
255,168.104,108.435
256,168.276,106.385
257,168.348,104.220
258,168.332,101.950
259,168.276,99.620
260,168.231,97.274
261,168.248,94.960
262,168.378,92.724
263,168.624,90.582
264,168.914,88.504
265,169.171,86.455
266,169.316,84.399
267,169.273,82.304
268,169.027,80.174
269,168.621,78.049
270,168.099,75.970
271,167.506,73.979
272,166.886,72.114
273,166.270,70.373
274,165.685,68.733
275,165.157,67.170
276,164.708,65.659
277,164.301,64.159
278,163.867,62.623
279,163.333,61.000
