TimesH,Frame,0,15,21,25,28,34,39,40,43,47,48,50,53,57,58,63,65,66,67,70,76,78,85,89,95,96,97,101,107,110,114,116,121,126,133,134,137,144,151,152,154,157,159,167,173,185,186,323,334,348,358,360,361,373,383,391,399,407,413,414,418,427,432,440,444,447,452,463,464,477,493,507,509,512,520,524,528,531,532,533,545,554,562,564,565,568,584,593,599,601,606,607,609,610,614,615,658,665,696,708,714,716,740,754,758,809,811,815,819,834,837,850,874,875,897,953,996,1004,1010
2.25,9.0,658.4119999999999,688.692,699.1039999999999,695.627,647.7869999999999,662.197,713.6410000000001,664.3560000000001,625.433,648.599,653.0,643.5369999999999,716.798,688.26,700.5039999999999,639.274,696.942,651.214,624.33,707.209,637.1419999999999,699.19,687.5260000000001,662.8560000000001,670.905,663.817,695.673,628.994,639.618,696.0219999999999,695.497,684.5989999999999,649.33,622.248,634.543,692.783,662.314,677.847,641.071,688.2639999999999,687.541,676.107,664.835,627.187,673.543,633.568,623.347,614.448,629.396,631.299,616.929,644.383,638.384,648.453,643.888,646.48,643.876,625.9259999999999,630.898,657.178,657.672,667.283,656.079,657.77,643.581,664.582,647.434,678.498,669.665,669.654,675.299,688.6139999999999,677.7719999999999,658.072,689.505,703.1339999999999,690.28,677.3380000000001,675.071,689.4169999999999,625.9730000000001,688.971,652.632,663.1139999999999,671.9810000000001,651.078,704.207,683.3989999999999,700.788,674.4910000000001,695.7919999999999,684.8760000000001,705.01,649.739,691.5369999999999,633.244,691.319,683.5319999999999,629.756,659.03,,,,,,,,,,,,,,,,,,,
2.5,10.0,659.2539999999999,689.1060000000001,699.02,699.1610000000001,648.566,663.8969999999999,715.827,665.3589999999999,626.381,649.875,654.511,643.23,715.913,687.052,699.753,641.002,700.113,651.83,624.7090000000001,708.53,636.742,700.415,689.937,662.545,673.066,663.6189999999999,697.658,628.903,639.534,696.6260000000001,699.29,686.556,650.73,622.1619999999999,634.866,694.575,663.578,680.794,644.123,689.7139999999999,690.965,679.5830000000001,665.102,628.773,674.572,634.211,623.3969999999999,615.285,628.864,632.237,617.95,645.038,638.946,648.803,644.445,647.237,643.086,626.605,630.2869999999999,659.742,656.87,670.0060000000001,656.2180000000001,659.137,643.285,666.08,648.928,679.418,670.689,668.4989999999999,679.427,688.77,680.05,659.363,689.51,705.002,692.288,679.546,677.539,692.2,626.433,689.285,652.712,664.179,675.125,650.678,704.322,685.946,701.3639999999999,676.428,697.9739999999999,685.8989999999999,707.8789999999999,651.072,692.8689999999999,633.946,691.868,685.327,630.69,659.706,705.3389999999999,662.342,,,,,,,,,,,,,,,,,
2.75,11.0,661.789,690.8330000000001,698.809,700.775,649.065,664.951,715.105,665.413,627.1569999999999,651.485,655.192,646.419,717.1569999999999,688.505,699.697,640.06,699.2460000000001,651.1,625.132,708.383,636.308,702.2769999999999,690.52,663.812,672.9910000000001,665.175,698.5830000000001,628.331,638.451,698.2869999999999,700.9860000000001,687.328,652.231,622.879,633.54,694.079,663.3430000000001,679.59,643.72,688.822,689.819,679.2719999999999,668.819,630.456,674.763,633.81,623.289,615.836,630.064,633.649,617.5369999999999,646.224,639.1519999999999,649.196,646.049,646.7230000000001,,627.433,631.621,659.1160000000001,659.829,669.8530000000001,657.701,659.1139999999999,645.375,666.475,648.156,680.2560000000001,671.347,670.2389999999999,679.3710000000001,687.737,679.51,661.232,692.83,708.059,692.08,679.961,677.842,694.325,626.6709999999999,690.658,653.179,664.4810000000001,676.31,651.509,705.925,688.439,704.559,,698.4889999999999,685.693,709.2539999999999,652.909,695.424,635.0509999999999,692.862,687.335,631.094,657.466,705.9810000000001,662.312,,,,,,,,,,,,,,,,,
3.0,12.0,660.2189999999999,689.212,697.865,702.085,648.186,665.3330000000001,714.243,665.4169999999999,627.403,651.2,655.566,643.423,715.075,687.57,700.3760000000001,641.043,698.855,653.562,625.172,707.822,636.0269999999999,701.3789999999999,688.8380000000001,663.92,672.529,665.434,696.4780000000001,628.84,639.4069999999999,694.804,696.688,686.202,651.89,622.758,633.717,692.078,664.525,678.332,644.628,689.4169999999999,690.439,681.048,669.327,629.925,674.648,634.289,624.128,615.221,630.501,633.661,618.2080000000001,646.877,640.36,649.544,645.288,648.577,,626.51,631.163,658.71,659.453,669.39,658.571,659.302,644.988,666.0060000000001,649.29,679.3489999999999,669.301,669.9780000000001,680.51,688.936,680.568,660.778,690.814,708.935,691.945,679.8889999999999,678.0160000000001,695.44,626.825,690.783,656.038,666.4810000000001,674.947,650.571,707.112,688.2460000000001,703.702,675.659,701.185,685.153,710.15,653.125,692.9989999999999,633.789,692.5310000000001,686.039,,659.431,706.4060000000001,662.16,,,,,,,,,,,,,,,,,
3.25,13.0,660.758,687.721,695.7510000000001,700.933,648.779,663.7330000000001,711.7130000000001,665.791,627.024,651.302,655.328,643.6030000000001,714.352,685.048,698.1,642.097,699.326,653.0369999999999,625.351,704.3510000000001,634.955,701.324,686.459,662.04,670.8,665.9019999999999,695.172,629.8969999999999,639.37,693.523,696.752,684.987,651.27,623.415,632.71,690.0980000000001,663.423,679.5830000000001,644.8009999999999,685.775,687.888,679.36,666.54,630.986,672.437,633.882,623.988,614.964,631.1669999999999,634.5409999999999,618.279,645.346,640.275,649.5419999999999,646.918,646.914,,628.981,630.966,659.817,659.841,670.1510000000001,658.199,658.762,643.5830000000001,664.632,648.565,679.221,669.3860000000001,669.415,678.7769999999999,687.618,678.8389999999999,659.795,691.6389999999999,708.765,691.191,678.61,675.551,696.1419999999999,627.3,688.931,655.811,664.6260000000001,673.347,650.771,704.797,688.7489999999999,703.385,673.207,701.5139999999999,686.903,708.837,652.09,691.2869999999999,634.905,692.6419999999999,685.447,,658.1030000000001,702.829,661.043,629.4630000000001,,,,,,,,,,,,,,,,
3.5,14.0,658.192,686.0939999999999,694.903,698.997,648.394,665.773,709.24,662.97,627.872,650.39,654.732,643.518,710.57,682.6489999999999,694.784,641.528,696.413,649.597,624.056,702.2460000000001,635.572,698.171,685.248,660.6310000000001,669.932,664.585,694.775,629.9730000000001,639.375,691.2560000000001,695.863,684.9960000000001,651.591,624.1569999999999,632.9209999999999,686.7289999999999,662.988,679.092,644.975,683.7460000000001,685.7539999999999,678.3789999999999,664.7669999999999,631.2130000000001,672.237,633.127,624.839,615.49,630.776,634.808,618.181,645.441,641.937,649.884,645.328,647.964,,628.509,632.4630000000001,659.166,659.3639999999999,669.7460000000001,657.7610000000001,657.5060000000001,644.2819999999999,664.6339999999999,648.3240000000001,678.582,669.247,667.805,676.278,686.064,677.993,659.368,691.941,706.056,690.456,678.16,678.569,695.305,627.065,688.306,655.43,663.711,673.421,648.535,704.159,687.658,701.5210000000001,671.804,699.696,682.617,708.592,650.967,689.9680000000001,634.549,691.4839999999999,682.1010000000001,,658.313,703.316,659.8760000000001,631.882,,,,,,,,,,,,,,,,
3.75,15.0,655.197,683.485,692.454,698.3510000000001,647.697,663.913,705.8710000000001,661.842,627.264,650.886,655.312,640.933,707.915,683.1410000000001,692.785,640.725,694.7489999999999,648.619,624.156,699.328,633.966,694.508,684.64,658.8739999999999,668.692,663.1339999999999,691.087,629.404,638.082,685.828,692.4060000000001,682.528,650.144,623.869,631.415,684.867,661.232,674.814,644.164,680.934,682.4780000000001,675.823,665.585,631.881,668.0010000000001,631.597,624.928,615.56,630.0930000000001,634.665,618.028,645.465,640.774,648.144,646.126,647.424,,628.686,632.024,658.265,657.7919999999999,669.127,657.431,656.2610000000001,644.74,662.673,648.571,678.383,667.94,665.6510000000001,675.9630000000001,683.92,677.578,656.953,689.3660000000001,704.655,688.1669999999999,675.556,674.6289999999999,693.43,626.7909999999999,687.258,655.684,662.552,669.591,648.828,702.325,685.9730000000001,698.873,671.2639999999999,697.6060000000001,682.002,705.3530000000001,651.9259999999999,688.872,635.309,689.5169999999999,678.6410000000001,,657.617,696.7260000000001,658.493,628.445,683.278,696.977,,,,,,,,,,,,,,
4.0,16.0,653.5,680.716,689.6439999999999,696.579,645.586,662.362,702.6419999999999,658.0310000000001,,649.149,654.354,639.636,703.188,680.715,689.447,640.318,691.452,647.633,624.238,694.533,634.7869999999999,689.385,,655.393,666.16,661.041,688.544,628.9169999999999,636.697,683.9069999999999,688.8610000000001,676.299,648.932,623.351,631.068,679.188,658.137,670.095,644.32,676.916,678.962,672.08,664.768,632.3340000000001,665.4989999999999,632.043,624.934,616.0319999999999,629.315,634.17,617.179,645.9019999999999,640.24,648.195,645.9630000000001,647.604,,628.488,632.316,657.555,657.485,667.203,655.895,653.765,642.631,661.143,647.865,675.075,665.895,665.495,672.8480000000001,680.552,675.096,656.94,685.655,703.4860000000001,685.46,674.365,671.92,688.005,626.673,683.63,655.207,662.946,669.57,647.1759999999999,697.28,683.785,695.6239999999999,668.579,696.556,678.32,702.7180000000001,650.504,685.9889999999999,635.617,685.3789999999999,676.273,,657.075,694.64,658.1510000000001,627.884,682.052,693.832,,,,,,,,,,,,,,
4.25,17.0,651.9730000000001,677.668,685.725,695.253,644.153,660.707,698.135,656.1260000000001,,647.798,651.944,638.6659999999999,699.163,677.5360000000001,685.166,640.622,686.937,644.945,623.193,688.195,632.441,687.9739999999999,,654.383,664.334,659.0369999999999,683.8480000000001,,636.425,677.3660000000001,683.2410000000001,673.64,648.6669999999999,622.752,631.085,677.5110000000001,657.934,668.85,643.058,674.388,675.2,668.925,658.7719999999999,632.363,662.783,630.379,624.71,615.444,629.839,635.038,617.923,645.1469999999999,638.914,645.969,645.5880000000001,646.134,,627.349,630.3430000000001,655.8889999999999,656.2,666.2669999999999,652.817,653.682,642.842,659.937,647.42,673.697,665.7,664.275,671.2410000000001,678.22,673.967,655.295,685.018,698.863,681.785,671.586,668.7660000000001,686.388,626.3919999999999,680.584,653.123,659.805,666.22,645.486,694.938,681.209,692.323,664.55,692.322,675.8689999999999,698.5319999999999,650.321,682.7339999999999,636.489,681.3639999999999,673.413,,654.191,689.1610000000001,654.394,627.941,678.7289999999999,689.29,,,,,,,,,,,,,,
4.5,18.0,650.675,673.8919999999999,681.943,691.079,641.5369999999999,657.105,693.488,654.806,,647.337,650.339,637.866,694.742,673.9939999999999,680.5930000000001,640.774,682.925,644.75,622.7959999999999,687.12,631.941,681.029,,651.028,661.1460000000001,658.306,681.212,,635.497,675.547,679.7389999999999,670.0880000000001,646.185,622.313,629.024,674.202,654.677,666.428,642.496,669.432,671.206,666.61,657.308,631.714,658.689,629.576,623.631,616.599,630.533,633.096,617.7280000000001,643.986,638.737,645.722,645.08,645.492,641.5880000000001,627.507,630.46,655.091,653.888,663.8439999999999,651.6990000000001,653.015,641.8,658.685,647.327,670.692,662.674,662.971,668.698,675.87,671.096,652.018,681.9830000000001,695.8939999999999,679.403,669.9639999999999,666.6,683.373,626.173,678.834,650.487,657.697,663.605,643.854,690.535,678.6560000000001,690.447,663.9060000000001,689.22,673.3430000000001,693.765,649.381,678.887,634.8919999999999,678.6189999999999,670.503,,652.885,685.345,652.842,626.703,676.158,685.94,,,,,,,,,,,,,,
4.75,19.0,647.244,669.913,679.057,684.755,640.362,654.785,688.084,650.929,626.1030000000001,644.818,648.317,636.3240000000001,689.798,669.557,677.0189999999999,639.7090000000001,680.082,641.312,621.984,683.245,631.328,678.727,,647.861,658.3330000000001,655.44,676.427,,633.981,670.63,675.5939999999999,665.207,646.951,622.947,629.6569999999999,668.553,653.387,661.829,641.398,665.193,667.556,662.326,653.056,631.6669999999999,655.545,628.531,623.143,616.113,629.245,632.62,617.097,643.88,638.2280000000001,644.802,642.847,643.198,641.423,625.969,630.192,650.633,653.3330000000001,663.3710000000001,649.446,652.025,640.173,655.9580000000001,644.913,666.909,660.232,661.9689999999999,666.195,672.898,668.054,650.94,678.7739999999999,691.6010000000001,675.679,666.049,664.268,678.705,625.696,675.867,650.872,657.347,663.7339999999999,642.379,687.5239999999999,676.038,685.706,660.6139999999999,684.571,669.809,688.762,647.49,675.445,634.351,677.421,665.2139999999999,,650.35,680.965,652.578,628.212,675.138,682.428,,,,,,,,,,,,,,
5.0,20.0,645.946,667.94,675.779,681.105,638.591,652.49,684.013,648.9019999999999,626.149,645.013,648.967,635.789,684.288,666.1,673.2589999999999,638.028,676.7510000000001,640.476,621.71,678.568,629.9490000000001,675.408,,645.64,655.172,652.887,673.3510000000001,,632.183,667.518,671.587,662.01,645.729,622.21,627.966,666.446,650.31,657.971,641.4590000000001,662.804,662.7710000000001,659.549,650.486,630.9580000000001,651.832,628.776,623.196,616.259,628.6030000000001,631.856,617.418,643.9119999999999,636.819,643.304,641.198,640.807,639.4,625.123,628.909,650.775,651.08,662.302,647.455,649.932,,653.7040000000001,644.544,664.673,658.8710000000001,660.05,663.915,669.779,666.7689999999999,648.779,672.307,688.163,674.086,663.8689999999999,663.883,677.791,624.073,673.4010000000001,649.8290000000001,654.273,660.033,636.7959999999999,683.5310000000001,671.3510000000001,682.2189999999999,657.3710000000001,680.8689999999999,667.679,685.725,647.581,672.1060000000001,633.712,674.725,663.064,,650.319,677.597,648.56,626.073,672.684,678.863,,,,,,,,,,,,,,
5.25,21.0,643.494,666.3939999999999,671.957,675.789,637.486,651.0790000000001,680.7239999999999,647.9169999999999,625.617,643.239,643.9,634.746,682.3610000000001,664.933,669.655,637.755,671.159,639.1990000000001,620.729,673.775,629.063,670.627,,643.591,650.91,650.071,669.488,625.379,632.382,664.86,667.01,660.198,644.295,622.529,628.036,663.11,648.9730000000001,654.835,639.351,658.1510000000001,659.493,656.98,646.766,630.044,649.123,626.967,622.045,615.562,626.789,631.234,616.5830000000001,641.929,634.935,641.241,641.102,641.587,638.518,624.609,628.724,648.6030000000001,649.059,659.5210000000001,645.504,649.3480000000001,,652.221,642.724,663.2389999999999,656.487,657.518,664.013,667.2180000000001,664.5089999999999,647.9159999999999,671.3919999999999,686.327,669.8789999999999,661.192,659.2860000000001,672.3960000000001,625.025,669.622,647.823,652.206,657.1360000000001,636.806,679.309,668.632,678.9730000000001,654.688,678.834,665.552,682.775,645.465,668.923,634.2719999999999,670.8810000000001,659.903,,648.376,674.084,645.844,626.3530000000001,,675.049,,,,,,,,,,,,,,
5.5,22.0,640.81,661.809,668.2760000000001,672.182,636.615,648.044,675.809,646.65,625.215,641.069,645.125,632.8009999999999,678.779,660.137,667.018,635.925,668.545,636.615,621.688,670.927,628.851,668.187,658.828,642.064,650.534,649.359,665.8,625.18,630.198,662.133,664.2389999999999,656.5369999999999,642.768,621.2130000000001,626.691,659.755,646.168,652.646,638.755,654.673,657.493,654.246,645.255,629.601,646.423,626.553,621.1759999999999,615.957,625.692,630.255,616.712,641.034,634.5419999999999,639.1759999999999,640.313,639.224,636.4019999999999,623.933,628.803,646.817,647.695,658.209,643.957,645.582,637.326,651.251,641.701,662.215,655.158,655.092,660.0160000000001,665.418,662.8710000000001,644.469,668.762,680.575,667.435,659.29,656.7,669.888,624.311,667.605,646.751,650.26,656.3539999999999,634.515,677.745,665.462,674.415,653.181,674.5830000000001,660.918,680.1469999999999,644.186,666.1469999999999,633.878,668.523,655.314,,647.596,670.808,643.259,625.529,664.048,668.802,,,,,,,,,,,,,,
5.75,23.0,641.186,661.168,665.573,668.605,635.5219999999999,647.349,674.198,644.058,624.4630000000001,640.5880000000001,642.789,630.526,675.8660000000001,657.117,664.448,635.7040000000001,664.745,635.153,621.525,668.605,628.695,664.0219999999999,653.398,639.939,648.246,647.932,662.893,623.6669999999999,631.73,659.8530000000001,661.4730000000001,653.076,641.168,620.511,626.7719999999999,656.7810000000001,644.1080000000001,650.008,637.75,653.722,654.45,650.653,643.766,628.6659999999999,644.344,625.6469999999999,621.514,615.771,624.96,630.295,615.4259999999999,639.089,633.437,638.595,639.71,638.7769999999999,636.247,624.266,628.2769999999999,644.253,645.286,657.1010000000001,642.503,645.925,636.637,649.308,640.904,660.32,653.254,653.508,658.847,663.211,660.7610000000001,642.69,667.283,677.555,663.985,657.898,656.567,667.375,623.123,667.166,646.318,647.3380000000001,654.938,633.526,675.288,664.112,670.822,649.9209999999999,670.4,660.0160000000001,676.1160000000001,643.43,664.2139999999999,632.754,664.7589999999999,651.721,623.531,645.268,668.1,643.4209999999999,625.655,663.61,666.785,,,,,,,,,,,,,,
6.0,24.0,638.42,657.9580000000001,661.862,664.492,634.835,645.35,669.865,642.034,623.862,640.1469999999999,641.825,630.053,673.007,654.081,661.242,634.528,662.29,634.62,620.205,665.819,626.4540000000001,661.659,651.938,638.1669999999999,643.665,644.908,659.507,623.7719999999999,629.722,655.214,659.692,651.712,640.494,620.349,625.1569999999999,654.202,641.064,646.976,636.919,649.328,651.281,648.932,641.543,628.898,641.072,623.859,621.7280000000001,614.9590000000001,624.688,629.387,616.0930000000001,637.4209999999999,633.016,638.203,638.217,638.237,635.43,623.499,627.309,644.128,644.06,655.268,641.534,645.461,636.488,648.6519999999999,639.595,657.095,651.951,653.01,657.372,659.985,659.8710000000001,641.284,664.426,675.456,662.169,656.2489999999999,652.806,665.179,622.661,663.067,644.1030000000001,646.325,652.4069999999999,632.337,671.105,661.047,667.554,649.891,667.345,657.155,672.908,640.951,662.997,632.786,662.685,650.349,624.275,644.127,664.534,639.619,625.51,661.1289999999999,666.155,630.19,640.33,,,,,,,,,,,,
6.25,25.0,636.0409999999999,655.005,659.465,662.82,632.693,643.252,667.4739999999999,639.815,623.055,637.68,640.95,628.244,669.51,653.129,658.2510000000001,634.549,658.3389999999999,633.135,619.975,663.092,625.643,659.562,649.6080000000001,636.947,644.7080000000001,642.302,657.321,623.127,627.363,653.956,655.947,648.615,639.2959999999999,619.7280000000001,626.39,651.591,639.404,645.07,636.795,645.286,647.275,646.399,639.467,627.4169999999999,638.677,623.498,620.396,613.952,624.38,627.17,615.451,638.183,631.33,636.269,638.025,637.183,634.146,623.016,625.594,642.962,642.08,653.1469999999999,639.705,642.995,634.352,645.981,637.964,654.039,649.53,648.89,655.5139999999999,658.174,656.971,640.275,661.462,671.8530000000001,659.915,653.587,650.327,661.915,621.994,660.6489999999999,641.844,644.637,650.624,630.9590000000001,668.9960000000001,657.65,663.1569999999999,646.456,665.7280000000001,653.811,668.538,640.439,659.428,630.904,660.232,646.865,622.637,641.624,662.666,638.9209999999999,624.4259999999999,659.5089999999999,662.68,631.5169999999999,637.038,,,,,,,,,,,,
