TimesH,Frame,NoMissing,60,60,81,81,82,82,84,84,86,86,87,87,88,88,89,89,93,93,101,101,102,102,104,104,113,113,116,116,119,119,120,120,121,121,129,129,130,130,131,131,133,133,134,134,135,135,143,143,144,144,147,147,152,152,155,155,156,156,157,157,163,163,164,164,165,165,172,172,175,175,177,177,178,178,179,179,180,180,182,182,185,185,187,187,189,189,193,193,199,199,205,205,208,208,212,212,213,213,220,220,222,222,227,227,232,232,233,233,234,234,238,238,242,242,244,244,251,251,252,252,261,261,267,267,270,270,283,283,285,285,310,310,494,494,523,523,577,577,591,591,662,662
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
125.5,502.0,,114.236,90.10799999999999,191.483,113.337,124.18799999999999,111.62299999999999,33.898,114.20700000000001,218.68200000000002,112.29799999999999,209.106,112.256,253.375,116.51,231.537,117.73200000000001,199.699,115.598,248.014,100.00200000000001,87.973,98.421,206.421,104.611,107.162,127.024,208.467,128.717,184.628,117.506,169.894,118.376,138.03,120.649,211.175,123.484,,,83.477,126.853,257.045,127.096,218.325,126.36,205.736,135.357,86.92299999999999,132.964,69.373,133.105,45.159,131.743,114.78,144.674,223.80700000000002,140.746,253.88400000000001,144.774,94.118,146.043,127.538,140.562,104.439,142.77100000000002,233.787,140.608,66.661,151.02200000000002,222.294,151.062,235.31400000000002,146.46200000000002,171.96400000000003,146.94799999999998,138.409,146.846,210.65400000000002,148.04,75.142,148.291,205.96,156.953,265.935,157.233,82.396,155.476,198.68099999999998,150.621,132.881,154.803,290.703,163.183,116.70100000000001,161.291,190.922,160.477,257.578,157.17700000000002,187.095,168.17700000000002,252.274,167.303,245.399,172.293,277.586,166.33700000000002,266.887,165.493,104.77600000000001,166.99400000000003,127.79799999999999,173.926,221.63,176.043,107.675,173.28099999999998,199.0,182.045,121.064,183.205,103.98700000000001,180.637,93.57799999999999,180.92,253.292,181.774,95.74799999999999,187.55900000000003,114.54,191.21400000000003,247.351,136.868,127.689,163.93099999999998,110.65700000000001,115.973,78.488,162.253,233.356,131.179,259.29,174.808
125.75,503.0,,114.194,90.088,191.55200000000002,113.34899999999999,124.22200000000001,111.61399999999999,33.931,114.11399999999999,218.65400000000002,112.272,209.112,112.219,253.329,116.455,231.55599999999998,117.704,199.63400000000001,115.6,247.98,99.963,87.986,98.432,206.415,104.574,107.15799999999999,126.991,208.465,128.714,184.68099999999998,117.47399999999999,169.84,118.307,138.009,120.76700000000001,211.204,123.417,,,83.521,126.81299999999999,257.07099999999997,127.079,218.327,126.431,205.68400000000003,135.335,86.90799999999999,132.99200000000002,69.38600000000001,133.071,45.17100000000001,131.767,114.772,144.66299999999998,223.80900000000003,140.75799999999998,253.878,144.764,94.113,146.062,127.516,140.553,104.47200000000001,142.76,233.778,140.572,66.729,151.036,222.294,151.066,235.32,146.47299999999998,172.05599999999998,146.792,138.408,146.80100000000002,210.648,148.001,75.158,148.27200000000002,205.986,156.905,265.944,157.19,82.383,155.47299999999998,198.65099999999998,150.586,132.827,154.726,290.697,163.162,116.807,161.18200000000002,190.986,160.41,257.595,157.19799999999998,187.111,168.18900000000002,252.155,167.227,245.44299999999998,172.28900000000002,277.532,166.326,266.881,165.518,104.771,166.979,127.74600000000001,174.079,221.604,175.99599999999998,107.68700000000001,173.287,198.955,181.989,121.102,183.21400000000003,103.904,180.53900000000002,93.73,180.96200000000002,253.30599999999998,181.803,95.869,187.625,114.54700000000001,191.21,247.385,136.839,127.76899999999999,163.912,110.67200000000001,115.943,78.482,162.23,233.361,131.173,259.324,174.78599999999997
126.0,504.0,,114.255,90.109,191.582,113.244,124.135,111.67200000000001,33.981,114.079,218.65900000000002,112.26100000000001,209.013,112.199,253.34799999999998,116.478,231.577,117.686,199.61,115.54799999999999,247.97400000000002,99.94,87.993,98.42200000000001,206.43099999999998,104.505,107.12299999999999,127.00299999999999,208.454,128.717,184.69299999999998,117.43700000000001,169.845,118.198,137.969,120.806,211.21,123.38,,,83.49600000000001,126.821,257.063,127.083,218.325,126.41,205.674,135.33100000000002,86.93799999999999,132.961,69.37,133.06799999999998,45.19,131.761,114.764,144.63299999999998,223.82299999999998,140.746,253.828,144.786,94.084,146.13,127.508,140.528,104.48200000000001,142.755,233.727,140.523,66.73899999999999,151.05,222.32,151.072,235.299,146.424,172.27,146.287,138.394,146.757,210.63099999999997,148.00799999999998,75.163,148.263,205.929,156.822,265.909,157.30100000000002,82.376,155.46200000000002,198.699,150.52100000000002,132.80200000000002,154.689,290.694,163.145,116.863,161.17600000000002,191.054,160.423,257.61400000000003,157.195,187.15400000000002,168.136,252.178,167.28099999999998,245.394,172.357,277.551,166.25099999999998,266.892,165.484,104.77600000000001,166.96099999999998,127.726,174.27900000000002,221.636,175.953,107.666,173.303,198.949,181.965,121.09299999999999,183.183,103.904,180.48,93.777,180.85,253.351,181.78599999999997,95.96600000000001,187.727,114.551,191.142,247.34,136.822,127.818,163.86700000000002,110.708,115.935,78.487,162.181,233.352,131.171,259.32099999999997,174.768
126.25,505.0,,114.25299999999999,90.109,191.593,113.25200000000001,124.18,111.625,34.109,114.01799999999999,218.674,112.236,209.012,112.196,253.347,116.45700000000001,231.58599999999998,117.645,199.668,115.59299999999999,247.953,99.848,87.98100000000001,98.39,206.43900000000002,104.477,107.13600000000001,126.99700000000001,208.46099999999998,128.716,184.938,117.39,169.785,118.161,138.00799999999998,120.874,211.173,123.346,122.57600000000001,125.721,83.5,126.78200000000001,257.077,127.041,218.305,126.39299999999999,205.706,135.343,86.98299999999999,132.933,69.428,133.05100000000002,45.162,131.743,114.76899999999999,144.619,223.831,140.733,253.81400000000002,144.761,93.99799999999999,146.241,127.515,140.531,104.485,142.731,233.74200000000002,140.602,66.73100000000001,151.02100000000002,222.29,151.05200000000002,235.31,146.385,172.183,146.131,138.389,146.727,210.713,147.975,75.181,148.235,205.892,156.789,265.92400000000004,157.311,82.416,155.451,198.735,150.47799999999998,132.759,154.63,290.621,163.122,116.825,161.183,191.03799999999998,160.33,257.619,157.171,187.06599999999997,168.065,252.285,167.303,245.361,172.375,277.536,166.222,266.89099999999996,165.46200000000002,104.78399999999999,166.95,127.73200000000001,174.28,221.62099999999998,175.915,107.667,173.268,198.984,181.91,121.064,183.173,103.87700000000001,180.363,93.846,180.763,253.313,181.81099999999998,95.979,187.72400000000002,114.538,191.148,247.326,136.77700000000002,127.81200000000001,163.803,110.719,115.932,78.482,162.151,233.324,131.151,259.319,174.757
126.5,506.0,,114.235,90.11200000000001,191.50799999999998,113.198,124.12100000000001,111.67399999999999,34.135999999999996,114.035,218.704,112.196,208.984,112.197,253.37900000000002,116.465,231.606,117.616,199.69,115.535,247.924,99.861,87.962,98.38799999999999,206.429,104.36,107.10600000000001,127.00299999999999,208.463,128.69899999999998,184.793,117.45,169.678,118.117,138.167,120.874,211.203,123.296,122.679,125.735,83.529,126.762,257.108,127.054,218.294,126.41799999999999,205.72099999999998,135.31799999999998,86.959,133.003,69.437,133.02200000000002,45.199,131.715,114.744,144.607,223.843,140.75799999999998,253.80900000000003,144.757,93.97,146.284,127.52799999999999,140.549,104.488,142.703,233.75799999999998,140.606,66.78399999999999,150.987,222.264,151.045,235.278,146.378,172.245,145.618,138.37,146.707,210.697,147.95600000000002,75.181,148.214,205.898,156.737,265.961,157.343,82.417,155.424,198.796,150.39700000000002,132.782,154.639,290.556,163.137,116.825,161.18200000000002,191.05,160.24,257.626,157.174,187.088,167.979,252.176,167.232,245.31900000000002,172.38099999999997,277.481,166.15599999999998,266.872,165.463,104.77799999999999,166.916,127.76100000000001,174.231,221.649,175.877,107.669,173.27700000000002,198.947,181.90099999999998,121.075,183.15900000000002,103.95100000000001,180.57,93.906,180.68900000000002,253.338,181.782,96.07700000000001,187.702,114.648,191.12,247.31599999999997,136.735,127.744,163.79,110.71600000000001,115.88799999999999,78.56,162.269,233.31599999999997,131.132,259.296,174.753
126.75,507.0,,114.185,90.061,191.55700000000002,113.285,124.19200000000001,111.664,34.15,113.971,218.72099999999998,112.15299999999999,208.955,112.238,253.372,116.45,231.61700000000002,117.60700000000001,199.74900000000002,115.406,247.89700000000002,99.82,87.975,98.36200000000001,206.388,104.29700000000001,107.12100000000001,126.976,208.467,128.694,184.74200000000002,117.34899999999999,169.826,118.213,138.171,120.82700000000001,211.19799999999998,123.277,122.743,125.75,83.53200000000001,126.736,257.11,127.046,218.33,126.505,205.72299999999998,135.292,86.96700000000001,133.03,69.457,133.005,45.198,131.70600000000002,114.78399999999999,144.606,223.838,140.759,253.801,144.731,94.001,146.282,127.555,140.52200000000002,104.508,142.686,233.75400000000002,140.577,66.78699999999999,150.988,222.30599999999998,151.023,235.268,146.349,172.146,146.014,138.403,146.69,210.75400000000002,147.889,75.203,148.207,205.85,156.651,265.987,157.359,82.40899999999999,155.39600000000002,198.88,150.325,132.668,154.651,290.567,163.109,116.861,161.14600000000002,191.002,160.165,257.615,157.172,187.082,167.94099999999997,252.08700000000002,167.144,245.331,172.31900000000002,277.54200000000003,166.06,266.883,165.447,104.78,166.893,127.789,174.072,221.669,175.826,107.64,173.23,198.945,181.872,121.06299999999999,183.10299999999998,103.941,180.46400000000003,93.788,180.56,253.315,181.795,96.069,187.704,114.561,191.137,247.28900000000002,136.739,127.726,163.757,110.70100000000001,115.84899999999999,78.565,162.247,233.34400000000002,131.142,259.286,174.74
127.0,508.0,,114.109,90.02,191.622,113.169,124.161,111.699,34.134,113.976,218.597,112.161,208.918,112.23899999999999,253.36700000000002,116.446,231.61599999999999,117.588,199.68400000000003,115.374,247.83900000000003,99.79700000000001,87.975,98.337,206.387,104.225,107.131,126.964,208.46400000000003,128.69299999999998,184.52599999999998,117.43799999999999,169.838,118.221,138.179,120.81,211.22799999999998,123.274,122.772,125.76899999999999,83.536,126.72399999999999,257.105,127.051,218.34099999999998,126.43799999999999,205.748,135.279,86.994,133.009,69.45100000000001,133.001,45.269,131.629,114.795,144.599,223.868,140.724,253.77599999999998,144.733,93.99600000000001,146.32399999999998,127.551,140.532,104.494,142.64700000000002,233.581,140.441,66.765,150.996,222.31,151.014,235.247,146.358,172.078,146.35399999999998,138.351,146.63299999999998,210.797,147.872,75.206,148.19799999999998,205.84599999999998,156.626,265.993,157.338,82.35799999999999,155.37,198.925,150.339,132.847,154.532,290.624,163.127,116.846,161.162,190.977,160.16899999999998,257.624,157.154,187.047,167.91099999999997,252.07,167.115,245.313,172.34099999999998,277.427,166.063,266.895,165.399,104.775,166.875,127.71,174.148,221.715,175.799,107.676,173.175,198.957,181.84799999999998,121.085,183.138,104.035,180.554,93.66,180.588,253.30900000000003,181.808,96.07,187.743,114.455,191.079,247.283,136.726,127.811,163.734,110.727,115.851,78.56,162.304,233.368,131.14600000000002,259.3,174.77599999999998
127.25,509.0,,114.115,90.07600000000001,191.577,113.09700000000001,124.234,111.65899999999999,34.031,114.005,218.50900000000001,112.15899999999999,208.891,112.24700000000001,253.39700000000002,116.406,231.614,117.59,199.635,115.416,247.71599999999998,99.742,87.973,98.337,206.34099999999998,104.163,107.147,126.939,208.452,128.725,184.554,117.33,169.956,118.331,138.197,120.87,211.204,123.351,122.824,125.801,83.57600000000001,126.711,257.08,127.069,218.34099999999998,126.45299999999999,205.747,135.269,87.041,132.955,69.47,132.96200000000002,45.303999999999995,131.575,114.866,144.571,223.86900000000003,140.711,253.767,144.714,94.12799999999999,146.232,127.571,140.506,104.49,142.63,233.55,140.425,66.774,150.986,222.33,150.989,235.225,146.36,172.082,145.931,138.387,146.579,210.822,147.858,75.233,148.204,205.889,156.586,265.997,157.239,82.363,155.34,198.94400000000002,150.273,133.08700000000002,154.393,290.569,163.08700000000002,116.821,161.18,190.912,160.13299999999998,257.64,157.14,187.123,167.877,252.0,167.09599999999998,245.39,172.234,277.36,166.032,266.915,165.405,104.781,166.87,127.648,174.266,221.71400000000003,175.782,107.65799999999999,173.16099999999997,198.94099999999997,181.752,121.039,183.13299999999998,103.98200000000001,180.548,93.72,180.554,253.303,181.796,96.105,187.801,114.325,191.055,247.291,136.713,127.68799999999999,163.735,110.77,115.82,78.622,162.444,233.40599999999998,131.142,259.30400000000003,174.773
127.5,510.0,,114.069,90.066,191.549,113.12899999999999,124.242,111.57700000000001,34.088,113.993,218.53,112.181,208.88099999999997,112.31,253.425,116.416,231.61700000000002,117.579,199.67,115.353,247.683,99.662,87.975,98.35,206.32,104.14299999999999,107.12700000000001,126.93299999999999,208.452,128.739,184.512,117.333,170.08900000000003,118.425,138.27,120.936,211.19299999999998,123.32799999999999,122.815,125.762,83.54799999999999,126.681,257.036,127.057,218.355,126.334,205.707,135.249,87.037,132.987,69.497,132.94,45.291000000000004,131.559,114.837,144.572,223.864,140.72799999999998,253.75400000000002,144.69899999999998,94.06,146.276,127.52799999999999,140.504,104.505,142.64700000000002,233.55700000000002,140.387,66.729,150.999,222.36900000000003,150.967,235.19400000000002,146.322,172.19799999999998,145.451,138.39,146.549,210.834,147.866,75.253,148.184,205.859,156.571,265.998,157.227,82.41,155.311,199.088,150.19,132.955,154.343,290.563,163.067,116.855,161.161,190.868,160.082,257.617,157.135,187.118,167.795,251.946,167.07299999999998,245.36700000000002,172.18200000000002,277.311,165.96900000000002,266.904,165.378,104.781,166.86900000000003,127.639,174.24599999999998,221.753,175.778,107.65799999999999,173.14700000000002,198.957,181.77700000000002,121.01700000000001,183.11700000000002,103.985,180.50900000000001,93.64,180.55900000000003,253.269,181.808,96.055,187.787,114.385,191.007,247.28900000000002,136.659,127.738,163.724,110.78200000000001,115.73899999999999,78.676,162.4,233.39,131.144,259.289,174.74200000000002
127.75,511.0,,114.06200000000001,90.09200000000001,191.601,113.12200000000001,124.34100000000001,111.554,34.084,113.99799999999999,218.567,112.181,208.831,112.27799999999999,253.394,116.40799999999999,231.61700000000002,117.555,199.641,115.32600000000001,247.732,99.704,87.94,98.365,206.31599999999997,104.118,107.182,126.86399999999999,208.46,128.73,184.65,117.37700000000001,170.011,118.295,138.369,121.009,211.172,123.31299999999999,122.82,125.725,83.566,126.663,257.004,127.053,218.375,126.24799999999999,205.674,135.243,87.119,132.97,69.487,132.938,45.351000000000006,131.553,114.833,144.558,223.858,140.66899999999998,253.731,144.675,94.119,146.26,127.551,140.465,104.486,142.651,233.574,140.389,66.778,150.98,222.362,150.937,235.171,146.289,172.30700000000002,145.735,138.409,146.513,210.855,147.838,75.243,148.145,205.87400000000002,156.53,265.971,157.211,82.39299999999999,155.293,199.196,150.03799999999998,132.387,154.626,290.496,163.055,116.906,161.137,190.896,160.049,257.593,157.113,187.11900000000003,167.757,251.956,167.088,245.36900000000003,172.155,277.269,165.945,266.911,165.356,104.78399999999999,166.845,127.73,174.055,221.74,175.72099999999998,107.65,173.15900000000002,199.114,181.611,120.993,183.109,103.98899999999999,180.331,93.56,180.546,253.26,181.826,95.90899999999999,187.67700000000002,114.257,191.011,247.25900000000001,136.64600000000002,127.706,163.67700000000002,110.834,115.786,78.682,162.377,233.437,131.166,259.295,174.75
128.0,512.0,,114.06200000000001,90.094,191.641,113.131,124.415,111.52,34.108000000000004,114.008,218.55599999999998,112.15799999999999,208.81099999999998,112.27600000000001,253.418,116.40700000000001,231.627,117.536,199.646,115.279,247.757,99.613,87.955,98.40700000000001,206.317,104.105,107.228,126.86399999999999,208.46400000000003,128.756,184.613,117.257,169.98,118.309,138.4,121.045,211.178,123.29899999999999,122.87700000000001,125.725,83.609,126.66,257.035,127.059,218.33700000000002,126.197,205.675,135.247,87.18,132.923,69.515,132.91,45.347,131.54,114.837,144.537,223.905,140.662,253.713,144.666,94.18,146.192,127.564,140.429,104.48200000000001,142.63299999999998,233.46599999999998,140.123,66.756,150.965,222.32299999999998,150.92700000000002,235.12400000000002,146.266,172.405,145.525,138.372,146.507,210.952,147.795,75.244,148.136,205.88299999999998,156.504,265.99,157.13,82.39299999999999,155.264,199.263,149.914,132.33700000000002,154.634,290.492,163.05700000000002,116.88,161.134,190.94799999999998,160.011,257.627,157.085,187.12900000000002,167.762,251.831,167.095,245.39700000000002,172.055,277.23900000000003,165.967,266.921,165.33,104.79,166.83599999999998,127.72399999999999,174.077,221.747,175.77900000000002,107.645,173.123,199.123,181.59599999999998,121.04299999999999,183.14700000000002,103.98299999999999,180.303,93.54700000000001,180.535,253.24400000000003,181.872,95.868,187.713,114.39399999999999,191.00900000000001,247.282,136.632,127.758,163.674,110.868,115.79899999999999,78.683,162.273,233.44400000000002,131.164,259.252,174.75099999999998
128.25,513.0,,114.05799999999999,90.05,191.53,113.2,124.431,111.53200000000001,34.144,113.955,218.438,112.184,208.81099999999998,112.29,253.39,116.396,231.642,117.52799999999999,199.59599999999998,115.323,247.813,99.625,87.979,98.416,206.30700000000002,104.066,107.273,126.79899999999999,208.442,128.736,184.533,117.124,170.139,118.42399999999999,138.365,121.041,211.153,123.27600000000001,122.868,125.64299999999999,83.619,126.649,257.001,127.053,218.334,126.228,205.726,135.237,87.185,132.876,69.501,132.881,45.343999999999994,131.553,114.83200000000001,144.523,223.935,140.716,253.704,144.655,94.194,146.233,127.557,140.36700000000002,104.485,142.592,233.417,140.06799999999998,66.782,150.92700000000002,222.354,150.895,235.15099999999998,146.24,172.398,145.484,138.366,146.483,211.007,147.757,75.26,148.12,205.899,156.421,265.992,157.134,82.38600000000001,155.255,199.18900000000002,149.995,132.306,154.60299999999998,290.454,163.08,116.955,161.09799999999998,191.065,159.895,257.619,157.08700000000002,187.153,167.77200000000002,251.738,167.05700000000002,245.43900000000002,172.05700000000002,277.247,165.91099999999997,266.914,165.31599999999997,104.789,166.812,127.743,174.048,221.77900000000002,175.78,107.677,173.12099999999998,199.114,181.53900000000002,121.031,183.09599999999998,104.027,180.50799999999998,93.57600000000001,180.484,253.268,181.88299999999998,95.83200000000001,187.673,114.448,191.02700000000002,247.27,136.586,127.74700000000001,163.645,110.84200000000001,115.705,78.693,162.202,233.482,131.145,259.278,174.757
128.5,514.0,,114.05799999999999,90.012,191.513,113.14399999999999,124.412,111.491,34.173,113.964,218.458,112.2,208.795,112.309,253.355,116.40799999999999,231.65099999999998,117.51700000000001,199.514,115.40899999999999,247.813,99.587,88.015,98.42299999999999,206.294,104.086,107.26799999999999,126.796,208.44099999999997,128.72299999999998,184.537,117.109,170.22,118.47399999999999,138.47899999999998,121.1,211.142,123.271,122.92,125.63799999999999,83.609,126.63,256.998,127.037,218.36700000000002,126.301,205.734,135.24,87.21700000000001,132.834,69.5,132.856,45.396,131.512,114.818,144.504,223.887,140.645,253.695,144.651,94.194,146.23,127.541,140.328,104.48200000000001,142.565,233.419,140.05700000000002,66.72800000000001,150.936,222.40400000000002,150.89,235.11700000000002,146.189,172.33,145.80100000000002,138.306,146.445,211.08,147.732,75.263,148.114,205.90400000000002,156.328,266.046,157.123,82.352,155.262,199.231,149.89,132.334,154.639,290.452,163.075,116.954,161.064,191.088,159.811,257.655,157.077,187.12,167.75099999999998,251.727,167.06400000000002,245.513,172.005,277.233,165.864,266.943,165.308,104.788,166.796,127.815,173.951,221.827,175.832,107.67200000000001,173.044,199.22799999999998,181.487,121.04700000000001,183.078,104.046,180.498,93.506,180.393,253.30599999999998,181.893,95.79700000000001,187.611,114.515,190.97400000000002,247.25900000000001,136.586,127.723,163.61,110.855,115.696,78.733,162.118,233.46900000000002,131.155,259.286,174.748
128.75,515.0,,114.084,89.98299999999999,191.46599999999998,112.973,124.361,111.462,34.146,113.984,218.425,112.17299999999999,208.787,112.321,253.36,116.439,231.635,117.51,199.29,115.54899999999999,247.801,99.62299999999999,88.016,98.445,206.33599999999998,104.09299999999999,107.271,126.76,208.468,128.719,184.679,117.20700000000001,170.24099999999999,118.44200000000001,138.46,121.01299999999999,211.138,123.264,122.97200000000001,125.573,83.61399999999999,126.646,256.988,127.04299999999999,218.359,126.24700000000001,205.732,135.234,87.24600000000001,132.80100000000002,69.499,132.845,45.415,131.503,114.833,144.503,223.91099999999997,140.632,253.65400000000002,144.636,94.227,146.235,127.559,140.265,104.49,142.54399999999998,233.36900000000003,140.004,66.708,150.935,222.417,150.889,235.09799999999998,146.224,172.31599999999997,145.67700000000002,138.369,146.42,211.072,147.685,75.267,148.096,205.90400000000002,156.205,266.03,157.142,82.34299999999999,155.225,199.179,149.969,132.35399999999998,154.579,290.483,163.06,117.05799999999999,160.983,190.984,159.827,257.637,157.077,187.105,167.7,251.69400000000002,167.062,245.581,171.979,277.195,165.821,266.955,165.315,104.78399999999999,166.78599999999997,127.75,174.005,221.89,175.885,107.678,173.028,199.115,181.511,121.03200000000001,183.017,104.11200000000001,180.543,93.56700000000001,180.29,253.345,181.89700000000002,95.76899999999999,187.537,114.45,190.972,247.269,136.541,127.709,163.64,110.838,115.694,78.758,162.078,233.40200000000002,131.107,259.284,174.773
129.0,516.0,,114.164,89.92299999999999,191.226,112.8,124.348,111.45700000000001,34.148,114.066,218.41099999999997,112.185,208.761,112.329,253.36700000000002,116.416,231.653,117.524,199.287,115.536,247.76,99.575,88.02600000000001,98.414,206.354,104.111,107.32799999999999,126.713,208.46200000000002,128.72799999999998,184.577,116.985,170.217,118.37700000000001,138.387,120.979,211.112,123.338,122.854,125.43,83.60700000000001,126.624,257.02299999999997,127.03299999999999,218.37900000000002,126.176,205.697,135.19799999999998,87.23899999999999,132.82,69.525,132.829,45.495,131.471,114.83200000000001,144.47799999999998,223.918,140.667,253.66,144.594,94.055,146.339,127.552,140.19799999999998,104.49600000000001,142.535,233.4,140.035,66.687,150.895,222.451,150.864,235.076,146.25799999999998,172.363,145.519,138.376,146.41,211.21200000000002,147.657,75.293,148.077,205.91099999999997,156.082,266.103,157.06799999999998,82.345,155.235,199.19799999999998,149.914,,,290.532,163.011,117.06,161.036,190.984,159.761,257.66200000000003,157.047,187.082,167.669,251.778,167.07,245.532,171.96900000000002,277.22700000000003,165.747,266.955,165.298,104.779,166.783,127.87899999999999,173.99900000000002,221.888,175.838,107.693,172.989,199.041,181.548,121.025,182.988,104.13,180.592,93.663,180.263,253.315,181.857,95.559,187.25599999999997,114.639,190.878,247.2,136.485,127.75,163.585,110.90799999999999,115.69,78.771,162.032,233.373,131.05100000000002,259.291,174.765
129.25,517.0,,114.213,89.905,191.105,112.70299999999999,124.382,111.43700000000001,34.181,114.105,218.373,112.132,208.75599999999997,112.319,253.328,116.444,231.627,117.514,199.22099999999998,115.579,247.855,99.64399999999999,88.046,98.455,206.301,104.126,107.34899999999999,126.71799999999999,208.47099999999998,128.725,184.468,116.637,170.29,118.449,138.441,120.994,211.115,123.34700000000001,122.89,125.417,83.609,126.62299999999999,256.98900000000003,127.02799999999999,218.407,126.189,205.725,135.205,87.228,132.789,69.513,132.778,45.494,131.483,114.839,144.461,223.907,140.65200000000002,253.632,144.571,93.95100000000001,146.433,127.581,140.13299999999998,104.485,142.518,233.391,139.996,66.743,150.895,222.419,150.856,235.033,146.217,172.31,145.56799999999998,138.386,146.384,211.144,147.616,75.321,148.042,205.94400000000002,155.87,266.006,157.14600000000002,82.355,155.25,199.208,149.912,134.424,153.541,290.556,163.02700000000002,117.04299999999999,161.05100000000002,191.054,159.69899999999998,257.655,157.02100000000002,187.06599999999997,167.584,251.618,166.993,245.498,171.94400000000002,277.194,165.729,266.933,165.294,104.777,166.761,127.852,174.011,221.885,175.81599999999997,107.72200000000001,172.93200000000002,199.16400000000002,181.481,120.97399999999999,182.93200000000002,104.12700000000001,180.623,93.819,180.264,253.322,181.877,95.417,187.114,114.51799999999999,190.873,247.166,136.461,127.77600000000001,163.488,110.912,115.585,78.811,162.093,233.357,131.025,259.269,174.762
129.5,518.0,,114.19200000000001,89.853,191.27200000000002,112.73,124.37700000000001,111.42200000000001,34.133,114.12700000000001,218.435,112.12100000000001,208.71599999999998,112.348,253.331,116.456,231.58700000000002,117.506,199.187,115.59100000000001,247.885,99.594,88.07600000000001,98.47,206.271,104.116,107.383,126.669,208.46599999999998,128.705,184.222,116.479,170.24599999999998,118.38600000000001,138.42,120.946,211.114,123.34200000000001,122.87700000000001,125.384,83.639,126.604,256.971,127.031,218.394,126.178,205.713,135.204,87.271,132.737,69.521,132.761,45.495,131.485,114.835,144.451,223.965,140.662,253.673,144.491,93.839,146.467,127.574,140.065,104.495,142.512,233.393,139.977,66.741,150.908,222.521,150.82,235.03400000000002,146.253,172.32,145.515,138.403,146.368,211.144,147.58,75.328,148.035,205.928,155.736,265.914,157.20600000000002,82.36399999999999,155.231,199.239,149.759,134.44899999999998,153.553,290.579,163.009,117.115,160.98,190.972,159.71,257.626,157.049,187.067,167.639,251.683,167.028,245.50799999999998,171.958,277.224,165.63299999999998,266.932,165.273,104.771,166.739,127.865,173.898,221.929,175.80200000000002,107.708,172.894,199.158,181.416,120.97200000000001,182.923,104.13799999999999,180.68599999999998,93.89299999999999,180.253,253.36599999999999,181.952,95.46700000000001,187.19,114.34899999999999,190.838,247.127,136.453,127.711,163.58700000000002,110.9,115.59,78.87,162.175,233.36900000000003,131.023,259.262,174.755
129.75,519.0,,114.249,89.881,191.24,112.704,124.411,111.37299999999999,34.133,114.055,218.477,112.10700000000001,208.707,112.34200000000001,253.328,116.45299999999999,231.61700000000002,117.492,199.173,115.56200000000001,247.945,99.59200000000001,88.083,98.469,206.231,104.118,107.39200000000001,126.654,208.451,128.70600000000002,184.66099999999997,116.90899999999999,170.34099999999998,118.345,138.339,120.876,211.092,123.35700000000001,122.794,125.32,83.67399999999999,126.595,256.93,127.04,218.372,126.199,205.71,135.208,87.288,132.756,69.57300000000001,132.741,45.501999999999995,131.47299999999998,114.84700000000001,144.435,223.989,140.703,253.66400000000002,144.477,93.912,146.44899999999998,127.584,140.026,104.501,142.493,233.421,139.98,66.727,150.934,222.483,150.799,235.03,146.216,172.234,145.502,138.373,146.364,211.18099999999998,147.578,75.335,148.03,205.952,155.58,265.85200000000003,157.317,82.413,155.211,199.222,149.735,133.0,154.0,290.504,163.049,117.059,160.97299999999998,190.888,159.674,257.62,157.041,187.125,167.60299999999998,251.61700000000002,167.011,245.46,171.90900000000002,277.204,165.584,266.941,165.25900000000001,104.765,166.72400000000002,127.887,173.88,221.97,175.763,107.71799999999999,172.88,199.199,181.372,120.98200000000001,182.894,104.21,180.767,93.9,180.15200000000002,253.36700000000002,181.923,95.414,187.107,114.404,190.81900000000002,247.108,136.421,127.928,163.451,110.906,115.571,78.892,162.118,233.386,130.997,259.26099999999997,174.75400000000002
