TimesH,Frame,NoMissing,6,6,17,17,19,19,50,50,55,55,57,57,58,58,62,62,70,70,97,97,99,99,112,112,114,114,115,115,116,116,128,128,132,132,137,137,138,138,143,143,146,146,148,148,149,149,155,155,161,161,162,162,164,164,165,165,167,167,178,178,210,210,219,219,229,229,237,237,244,244,245,245,254,254,256,256,257,257,263,263,264,264,268,268,269,269,272,272,276,276,277,277,279,279,281,281,285,285,291,291,302,302,304,304,306,306,316,316,331,331,334,334,338,338,341,341,342,342,343,343,346,346,350,350,353,353,355,355,356,356,381,381,390,390,392,392,394,394,401,401,414,414,423,423,453,453,496,496,541,541,612,612,665,665,689,689,722,722,802,802,886,886,890,890,955,955,961,961,982,982,1006,1006,1010,1010,1012,1012,1072,1072,1239,1239
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
433.75,1735.0,,47.483000000000004,31.223000000000003,184.68099999999998,39.841,39.78,40.996,209.53099999999998,53.73,63.092,52.137,181.618,50.971000000000004,190.063,52.451,69.627,53.224,51.106,7.322,21.635,23.866999999999997,43.011,22.105999999999998,209.707,83.476,39.334,84.944,57.548,85.90899999999999,216.91099999999997,83.99700000000001,59.528999999999996,96.382,166.44299999999998,90.285,106.51299999999999,88.771,109.02,102.883,204.41400000000002,101.414,119.757,95.43799999999999,213.81900000000002,93.333,103.6,95.181,185.123,106.197,194.774,103.947,75.96300000000001,103.26799999999999,47.878,104.414,67.61,102.64,39.29,103.512,71.655,60.188,189.87099999999998,71.87,93.09700000000001,82.13799999999999,100.37899999999999,76.199,145.20600000000002,131.971,60.79,134.072,200.426,132.151,14.679,140.30700000000002,187.373,140.05100000000002,9.497,140.285,48.485,138.846,112.686,150.149,192.21599999999998,147.774,221.558,148.44899999999998,77.155,148.21,20.826999999999998,146.049,100.508,146.403,67.831,145.583,89.603,157.041,102.105,154.925,59.217,151.865,82.462,111.184,73.62100000000001,110.26299999999999,208.12599999999998,109.425,58.625,117.936,84.969,122.132,25.473000000000003,121.991,64.03699999999999,121.04,204.62900000000002,119.06,4.585,120.881,68.251,131.52,28.881,132.66299999999998,52.38,128.287,14.597999999999999,128.70600000000002,209.435,127.211,215.06400000000002,127.06200000000001,182.67,164.886,213.109,157.52100000000002,11.949000000000002,157.526,196.817,171.93,175.47299999999998,169.012,71.861,176.21900000000002,211.498,189.88299999999998,63.148,59.036,190.66099999999997,133.899,91.072,77.017,46.085,96.491,159.92600000000002,69.137,157.774,83.156,95.024,155.94299999999998,69.115,116.34700000000001,110.991,111.609,85.915,64.83800000000001,168.699,59.093999999999994,78.987,80.258,226.96400000000003,75.487,62.928999999999995,1.8119999999999998,97.23899999999999,100.55,45.26,65.41,138.727,116.583,87.382,140.575
434.0,1736.0,,47.503,31.243000000000002,184.726,39.884,39.789,40.899,209.517,53.753,63.071000000000005,52.107,181.622,51.004,190.00799999999998,52.525,69.55199999999999,53.388999999999996,51.089,7.3020000000000005,21.631999999999998,23.923000000000002,43.023,22.131999999999998,209.68200000000002,83.363,39.313,84.935,57.548,85.885,216.947,84.00200000000001,59.556000000000004,96.38600000000001,166.333,90.12100000000001,106.566,88.791,109.02799999999999,102.887,204.36,101.45700000000001,119.855,95.775,213.838,93.348,103.55,95.177,185.14700000000002,106.266,194.797,103.90700000000001,75.956,103.23700000000001,47.739,104.366,67.554,102.66799999999999,39.29,103.551,71.57300000000001,60.228,189.888,71.848,93.088,82.07700000000001,100.344,76.241,145.183,132.032,60.74100000000001,134.082,200.475,132.218,14.700999999999999,140.412,187.528,140.16899999999998,9.515,140.316,48.456,138.85399999999998,112.66799999999999,150.025,192.22400000000002,147.725,221.551,148.474,77.21,148.19,20.909000000000002,146.079,100.425,146.87,67.805,145.628,89.59899999999999,157.053,102.10799999999999,154.928,59.246,151.816,82.37799999999999,111.07600000000001,73.699,110.291,208.15099999999998,109.486,58.653,117.90899999999999,84.984,122.109,25.311,122.053,64.04899999999999,121.073,204.625,119.056,4.6160000000000005,120.84899999999999,68.297,131.392,28.944000000000003,132.577,52.507,128.279,14.527999999999999,128.744,209.36700000000002,127.115,215.021,127.039,182.733,164.90599999999998,213.273,157.529,11.956,157.579,196.817,171.982,175.541,169.11,71.923,176.16099999999997,211.41,189.875,63.229,59.008,190.649,133.879,91.03,77.142,46.157,96.54700000000001,159.983,69.163,157.827,83.17,95.16,155.868,69.051,116.359,110.975,111.637,85.916,64.828,168.59799999999998,59.327,78.99,80.222,226.925,75.69,63.07,1.8969999999999998,97.238,100.523,45.288000000000004,65.449,138.743,116.77799999999999,87.361,140.609
434.25,1737.0,,47.505,31.329,184.796,39.968,39.819,40.824,209.513,53.678999999999995,63.037,52.233000000000004,181.47299999999998,51.118,189.957,52.542,69.61,53.33,51.027,7.28,21.616999999999997,23.737,43.028999999999996,22.086,209.702,83.351,39.187,84.89,57.558,85.863,216.942,83.971,59.571999999999996,96.38,166.386,90.21799999999999,106.572,88.764,109.05799999999999,102.92299999999999,204.252,101.64200000000001,119.801,95.79,213.8,93.26299999999999,103.626,95.086,185.155,106.25200000000001,194.804,103.9,75.982,103.113,47.708999999999996,104.383,67.544,102.721,39.227,103.537,71.625,60.348,189.89700000000002,71.862,93.135,82.064,100.431,76.327,145.166,132.047,60.753,134.106,200.40200000000002,132.142,14.683,140.395,187.47799999999998,140.07,9.5,140.243,48.495,138.83100000000002,112.73100000000001,150.188,192.226,147.721,221.579,148.504,77.392,148.155,20.935,146.13299999999998,100.434,146.641,67.781,145.615,89.62799999999999,157.05700000000002,102.23,154.876,59.19,151.879,82.43299999999999,111.132,73.719,110.321,208.142,109.54700000000001,58.652,117.921,84.965,122.12299999999999,25.447,122.069,64.0,121.111,204.571,119.15799999999999,4.513,120.73899999999999,68.278,131.454,28.997,132.556,52.542,128.27,14.533,128.753,209.40599999999998,127.14200000000001,215.065,126.854,182.75099999999998,164.957,213.31900000000002,157.546,11.942,157.58700000000002,196.825,171.924,175.521,169.114,72.014,176.21200000000002,211.482,189.92,63.141000000000005,58.992,190.734,133.94,90.941,77.167,46.18,96.507,160.05,69.104,157.894,83.191,95.206,155.89600000000002,68.955,116.319,110.926,111.70299999999999,85.885,64.868,168.602,59.183,78.998,80.14,226.975,75.622,63.07899999999999,1.8840000000000001,97.167,100.536,45.31,65.4,138.74200000000002,116.605,87.321,140.591
434.5,1738.0,,47.531000000000006,31.245,184.83,39.992,39.826,40.719,209.47299999999998,53.731,63.056000000000004,52.295,181.521,51.043,189.958,52.552,69.55199999999999,53.411,50.917,7.327999999999999,21.683000000000003,23.816999999999997,42.99,22.06,209.688,83.34200000000001,39.291,84.92299999999999,57.576,85.876,216.916,83.943,59.586999999999996,96.48,166.419,90.15700000000001,106.56200000000001,88.72399999999999,109.09200000000001,102.986,204.335,101.64200000000001,119.822,95.971,213.824,93.34200000000001,103.67,95.13799999999999,185.095,106.09899999999999,194.736,103.92299999999999,75.997,103.199,48.066,104.54899999999999,67.435,102.59700000000001,39.391999999999996,103.436,71.392,60.545,189.88099999999997,71.833,93.057,82.031,100.429,76.328,145.158,132.026,60.758,134.093,200.357,132.102,14.709000000000001,140.401,187.44299999999998,140.005,9.552,140.262,48.495,138.765,112.774,150.381,192.215,147.675,221.52700000000002,148.641,77.467,148.248,20.991,146.162,100.38,147.08,67.763,145.56,89.588,157.012,102.156,154.931,59.257,151.878,82.445,111.18700000000001,73.592,110.244,208.046,109.475,58.728,117.993,84.939,122.15299999999999,25.443,121.985,64.06,121.044,204.528,119.178,4.505,120.698,68.277,131.44899999999998,28.965999999999998,132.614,52.603,128.252,14.554,128.705,209.426,127.149,215.148,126.869,182.747,164.929,213.25799999999998,157.488,11.9,157.579,196.83700000000002,171.949,175.433,169.012,71.959,176.28900000000002,211.43200000000002,189.812,63.085,58.997,190.703,133.912,90.939,77.003,46.143,96.505,159.988,69.141,157.858,83.156,95.23100000000001,155.882,69.006,116.294,110.884,111.696,85.802,64.878,168.088,60.553000000000004,79.067,80.212,226.99599999999998,75.62,63.015,1.8159999999999998,97.15299999999999,100.54799999999999,45.295,65.41199999999999,138.653,116.66,87.368,140.58700000000002
434.75,1739.0,,47.437,31.243000000000002,184.88099999999997,40.043,39.77,40.645,209.548,53.731,63.07899999999999,52.336000000000006,181.422,51.146,189.983,52.522,69.506,53.427,50.946999999999996,7.343999999999999,21.711,23.866999999999997,43.016000000000005,22.111,209.687,83.346,39.44,84.898,57.597,85.92399999999999,216.99400000000003,83.99600000000001,59.558,96.443,166.355,90.029,106.57700000000001,88.681,109.11200000000001,102.99700000000001,204.40599999999998,101.695,119.77,95.965,213.88099999999997,93.45100000000001,103.646,95.06,185.14,106.245,194.734,103.944,76.01899999999999,103.205,48.051,104.52600000000001,67.355,102.637,39.409,103.434,71.229,60.763999999999996,189.919,71.832,93.115,81.984,100.527,76.393,145.172,132.016,60.787,134.06799999999998,200.442,132.03799999999998,14.597999999999999,140.39600000000002,187.34400000000002,139.998,9.527000000000001,140.281,48.61600000000001,138.766,112.861,150.64,192.222,147.67,221.49900000000002,148.502,77.453,148.279,20.906,146.17700000000002,100.427,146.351,67.837,145.607,89.595,157.083,102.20200000000001,154.901,59.265,152.015,82.45100000000001,111.081,73.557,110.18700000000001,208.09400000000002,109.461,58.733999999999995,117.993,84.91,122.155,25.476999999999997,121.99799999999999,64.07300000000001,121.055,204.662,119.086,4.492,120.694,68.22399999999999,131.502,28.936999999999998,132.601,52.398999999999994,128.267,14.484000000000002,128.702,209.44799999999998,127.109,215.158,126.852,182.738,164.87599999999998,213.178,157.455,11.860999999999999,157.594,196.84900000000002,171.97400000000002,175.168,168.71099999999998,71.95100000000001,176.293,211.455,189.737,62.946000000000005,58.994,190.69,133.944,90.946,76.94,46.133,96.47200000000001,159.97799999999998,69.133,157.885,83.175,95.09200000000001,155.91899999999998,68.982,116.25,110.874,111.72,85.868,64.891,168.325,59.785,79.139,80.234,226.981,75.64,63.034,1.828,97.186,100.54899999999999,45.266999999999996,65.45,138.695,116.684,87.36399999999999,140.579
435.0,1740.0,,47.473,31.206,184.90400000000002,40.08,39.792,40.696999999999996,209.56400000000002,53.705,63.246,52.483999999999995,181.423,51.132,190.08700000000002,52.468999999999994,69.584,53.273999999999994,50.918,7.309,21.649,24.064,43.012,22.151999999999997,209.745,83.40299999999999,39.455999999999996,84.833,57.665,85.94200000000001,217.02200000000002,83.94200000000001,59.553999999999995,96.37200000000001,166.40200000000002,90.132,106.604,88.624,109.09700000000001,102.956,204.452,101.655,119.86399999999999,95.91799999999999,213.923,93.316,103.60700000000001,95.09700000000001,185.153,106.314,194.702,103.959,76.047,103.12799999999999,48.093999999999994,104.573,67.277,102.72399999999999,39.48,103.387,71.222,60.736000000000004,189.915,71.859,93.064,81.95700000000001,100.51799999999999,76.374,145.144,131.986,60.905,134.14,200.49400000000003,132.116,14.599,140.38,187.38400000000001,139.976,9.587,140.2,48.673,138.766,112.891,150.933,192.205,147.648,221.532,148.6,77.442,148.328,20.929000000000002,146.19,100.391,146.10399999999998,67.653,145.424,89.61,157.16,102.115,154.95600000000002,59.246,152.061,82.454,111.05,73.355,110.165,208.226,109.53299999999999,58.729,117.97399999999999,84.874,122.164,25.424,122.087,64.046,121.11200000000001,204.65900000000002,119.132,4.461,120.634,68.247,131.50799999999998,28.941999999999997,132.56799999999998,52.358000000000004,128.222,14.398,128.737,209.36599999999999,127.164,215.213,126.875,182.72299999999998,164.762,213.18599999999998,157.45,11.892999999999999,157.55700000000002,196.84099999999998,172.018,175.095,168.66299999999998,72.039,176.187,211.555,189.80900000000003,62.976000000000006,58.976000000000006,190.69400000000002,133.965,90.944,76.962,46.07899999999999,96.434,159.997,69.202,157.876,83.19200000000001,95.01299999999999,155.977,68.93,116.22200000000001,110.834,111.70700000000001,85.934,64.831,168.36,59.623000000000005,79.16,80.22399999999999,226.958,75.602,63.067,1.834,97.223,100.56700000000001,45.288000000000004,65.391,138.585,116.72200000000001,87.32700000000001,140.571
435.25,1741.0,,47.428999999999995,31.171999999999997,184.93900000000002,40.117,39.839,40.699,209.543,53.753,63.455,52.55,181.437,51.03,190.08599999999998,52.486000000000004,69.369,53.551,50.905,7.336,21.671999999999997,23.828000000000003,42.942,22.261999999999997,209.771,83.38799999999999,39.515,84.825,57.648,86.02600000000001,217.03400000000002,83.985,59.552,96.348,166.60299999999998,90.579,106.596,88.624,109.075,102.98700000000001,204.488,101.697,119.96700000000001,96.02600000000001,213.92,93.27600000000001,103.556,95.16799999999999,185.14700000000002,106.416,194.733,103.99799999999999,76.057,103.14299999999999,48.038000000000004,104.584,67.348,102.82799999999999,39.479,103.367,71.181,60.843,189.903,71.892,93.039,81.941,100.604,76.398,145.127,131.986,60.965,134.114,200.44,132.076,14.615,140.342,187.32299999999998,139.937,9.587,140.18,48.753,138.736,112.954,151.006,192.262,147.716,221.54,148.674,77.66,148.19299999999998,20.925,146.115,100.48899999999999,146.06799999999998,67.667,145.45600000000002,89.689,157.17,102.09,154.914,59.263999999999996,152.101,82.68799999999999,111.189,73.092,110.118,208.18099999999998,109.552,58.711999999999996,117.947,84.84700000000001,122.162,25.365,122.027,64.044,121.09100000000001,204.67700000000002,119.04899999999999,4.459,120.603,68.24600000000001,131.537,29.054000000000002,132.487,52.3,128.23,14.39,128.721,209.416,127.198,215.263,126.743,182.798,164.709,213.338,157.461,11.710999999999999,157.454,196.825,172.035,175.071,168.667,71.973,176.282,211.50799999999998,189.67700000000002,62.928999999999995,58.938,190.665,133.944,90.885,77.045,46.067,96.34899999999999,160.031,69.15899999999999,157.922,83.206,94.973,155.963,68.97800000000001,116.15100000000001,110.76,111.76100000000001,85.959,64.839,168.315,59.738,79.148,80.24,226.93099999999998,75.65100000000001,63.159,1.838,97.194,100.54799999999999,45.255,65.327,138.631,116.723,87.323,140.64700000000002
435.5,1742.0,,47.453,31.107,184.90099999999998,39.999,39.883,40.666,209.58900000000003,53.769,63.57,52.571000000000005,181.512,50.966,190.05700000000002,52.48,69.342,53.382,50.873999999999995,7.382999999999999,21.697,24.016,42.977,22.199,209.79,83.412,39.513000000000005,84.859,57.659,86.001,216.987,83.994,59.543,96.40100000000001,166.424,90.197,106.596,88.61399999999999,109.07600000000001,102.977,204.49400000000003,101.699,119.913,96.03,213.892,93.21600000000001,103.569,95.13799999999999,185.232,106.491,194.733,103.954,76.042,103.195,47.958999999999996,104.48,67.339,102.90799999999999,39.503,103.23700000000001,71.223,60.896,189.89700000000002,71.91199999999999,93.02799999999999,81.954,100.6,76.426,145.114,131.971,60.919,134.082,200.47299999999998,132.059,14.574000000000002,140.36700000000002,187.563,140.238,9.572000000000001,140.186,48.748999999999995,138.769,112.958,151.08700000000002,192.24200000000002,147.67700000000002,221.507,148.709,77.834,148.209,20.875,146.079,100.462,146.209,67.821,145.586,89.661,157.191,102.152,154.863,59.243,151.963,82.794,111.117,73.17,110.11,208.2,109.566,58.718999999999994,117.92299999999999,84.834,122.19,25.355999999999998,121.992,64.006,121.105,204.77900000000002,118.928,4.452,120.72200000000001,68.282,131.58100000000002,28.953000000000003,132.55200000000002,52.354,128.303,14.375,128.673,209.392,127.275,215.21200000000002,126.704,182.822,164.792,213.412,157.398,11.923,157.556,196.831,172.002,175.02200000000002,168.62,71.918,176.283,211.46099999999998,189.63,62.983000000000004,58.956,190.625,133.893,90.891,77.00399999999999,46.086000000000006,96.44200000000001,160.014,69.15899999999999,157.963,83.26799999999999,95.021,155.97299999999998,69.03699999999999,116.167,110.749,111.804,86.01100000000001,64.782,168.391,59.731,79.10600000000001,80.218,226.93200000000002,75.59899999999999,63.215,1.861,97.21799999999999,100.617,45.245,65.285,138.776,116.837,87.35700000000001,140.697
435.75,1743.0,,47.369,31.049,184.86599999999999,40.065,40.0,40.668,209.51,53.827,63.707,52.66,181.541,50.922,189.983,52.494,69.38,53.401,51.001999999999995,7.349,21.712,23.76,42.964,22.15,209.798,83.348,39.599000000000004,84.861,57.615,85.96799999999999,217.045,84.01899999999999,59.5,96.288,166.415,90.206,106.625,88.56700000000001,109.089,102.962,204.648,101.521,119.969,96.045,213.84599999999998,93.272,103.477,95.176,185.055,106.31200000000001,194.80599999999998,103.985,76.035,103.21700000000001,47.968,104.505,67.327,102.84,39.656,103.13600000000001,71.181,60.82,189.889,71.94,92.98700000000001,81.945,100.84899999999999,76.487,145.116,132.036,60.934,134.0,200.62,132.185,14.554,140.384,187.40900000000002,140.09799999999998,9.677,140.236,48.773999999999994,138.744,112.82600000000001,150.408,192.25799999999998,147.71200000000002,221.537,148.767,77.906,148.202,20.874000000000002,146.116,100.38600000000001,146.209,67.91,145.578,89.712,157.159,102.14299999999999,154.88,59.321999999999996,152.097,82.818,111.09,73.237,110.089,208.137,109.479,58.705,117.92200000000001,84.89200000000001,122.163,25.314,121.906,63.923,121.22200000000001,204.83599999999998,118.90299999999999,4.4639999999999995,120.801,68.212,131.626,28.982,132.547,52.535,128.25799999999998,14.327,128.704,209.39700000000002,127.189,215.197,126.80799999999999,182.857,164.878,213.361,157.341,11.569,157.377,196.843,171.995,175.382,168.99900000000002,71.839,176.40200000000002,211.429,189.63,63.019,59.004,190.61900000000003,133.905,90.946,76.982,46.073,96.40799999999999,160.045,69.113,157.94899999999998,83.273,95.182,155.798,68.98100000000001,116.23700000000001,110.705,111.81200000000001,86.02799999999999,64.791,168.666,59.181999999999995,79.19,80.175,227.017,75.538,63.167,1.756,97.193,100.647,45.276,65.167,138.811,116.736,87.35700000000001,140.717
436.0,1744.0,,47.351000000000006,31.104,184.834,39.931,40.044000000000004,40.592,209.52900000000002,53.84,63.68899999999999,52.702,181.53799999999998,50.935,189.99400000000003,52.49100000000001,69.332,53.542,50.977,7.345,21.826,24.053,42.92100000000001,22.215999999999998,209.778,83.331,39.617,84.84,57.691,85.992,217.054,84.03299999999999,59.493,96.243,166.44400000000002,90.322,106.72,88.5,109.12200000000001,102.934,204.64,101.54,120.025,96.079,213.868,93.27799999999999,103.45100000000001,95.119,185.09900000000002,106.33,194.80700000000002,103.98200000000001,76.087,103.199,47.86600000000001,104.478,67.347,102.83200000000001,39.558,103.223,71.215,60.806999999999995,189.93099999999998,71.943,92.986,81.914,100.805,76.528,145.109,132.043,60.912,133.99200000000002,200.636,132.235,14.56,140.379,187.322,140.015,9.754,140.251,48.8,138.741,112.859,150.316,192.283,147.673,221.498,148.762,78.1,148.319,20.915,146.151,100.304,146.15,67.818,145.416,89.728,157.15,102.205,154.861,59.368,152.019,83.01299999999999,111.05,73.264,110.069,208.203,109.51899999999999,58.766999999999996,118.001,84.9,122.15799999999999,25.266,121.96,63.948,121.322,204.821,118.94200000000001,4.471,120.839,68.208,131.616,28.959,132.58,52.613,128.308,14.242,128.738,209.364,127.169,215.22799999999998,126.84,182.83599999999998,164.813,213.515,157.524,11.514000000000001,157.387,196.77200000000002,171.96,174.97,168.516,71.818,176.483,211.438,189.6,63.093999999999994,58.97,190.674,133.95600000000002,90.762,77.243,46.07,96.375,160.094,69.09899999999999,157.918,83.25,95.25299999999999,155.778,68.952,116.22,110.721,111.751,86.101,64.722,168.7,59.245,79.33,80.138,226.982,75.48100000000001,63.117,1.754,97.225,100.588,45.239,65.186,138.821,116.833,87.34700000000001,140.746
436.25,1745.0,,47.427,31.197,184.882,40.063,40.023,40.617,209.493,53.849,63.792,52.641999999999996,181.483,50.996,189.982,52.464,69.312,53.401,51.028999999999996,7.261,21.726999999999997,23.910999999999998,43.001000000000005,22.211,209.78099999999998,83.33200000000001,39.584,84.85799999999999,57.711999999999996,85.995,217.06900000000002,84.009,59.472,96.23100000000001,166.544,90.4,106.791,88.34299999999999,109.08200000000001,102.928,204.48,101.74700000000001,120.014,96.141,213.79,93.348,103.436,95.08200000000001,185.044,106.162,194.75900000000001,103.995,76.042,103.156,48.028999999999996,104.51899999999999,67.426,102.786,39.592,103.23299999999999,71.167,60.846000000000004,189.928,71.872,93.039,81.867,100.896,76.49600000000001,145.113,132.015,60.965,133.908,200.61,132.183,14.502,140.361,187.188,139.92700000000002,9.724,140.233,48.851000000000006,138.697,113.015,150.805,192.308,147.589,221.433,148.809,78.053,148.297,20.938000000000002,146.19799999999998,100.30799999999999,146.265,67.88600000000001,145.50799999999998,89.714,157.124,102.119,154.85399999999998,59.367,151.987,82.975,110.943,73.365,110.10600000000001,208.185,109.48100000000001,58.794,118.014,84.882,122.20700000000001,25.266,121.946,63.895,121.31,204.78599999999997,119.037,4.521,120.861,68.219,131.563,28.982,132.57299999999998,52.401,128.334,14.190999999999999,128.691,209.3,127.15799999999999,215.162,126.81700000000001,182.903,164.787,213.59900000000002,157.62,11.782,157.438,196.804,171.952,175.06599999999997,168.609,71.59899999999999,176.618,211.361,189.53099999999998,63.131,58.945,190.736,133.989,90.689,77.278,46.118,96.324,160.076,69.12100000000001,157.90200000000002,83.22200000000001,95.365,155.72299999999998,68.939,116.161,110.74700000000001,111.742,86.09200000000001,64.709,168.766,59.14,79.314,80.165,226.90200000000002,75.67,63.176,1.885,97.178,100.56,45.211000000000006,65.289,138.786,116.807,87.39,140.72899999999998
436.5,1746.0,,47.43600000000001,31.206,184.753,39.897,39.994,40.679,209.457,53.838,63.763999999999996,52.608000000000004,181.43099999999998,51.053000000000004,190.03900000000002,52.438,69.384,53.318000000000005,50.978,7.274,21.735,24.055999999999997,43.05,22.138,209.792,83.351,39.606,84.86200000000001,57.67,85.943,217.101,84.022,59.48,96.264,166.68,90.60700000000001,106.807,88.35600000000001,109.056,102.874,204.487,101.77600000000001,120.081,96.16799999999999,213.85299999999998,93.344,103.565,95.039,185.11599999999999,106.236,194.7,104.027,76.016,103.149,47.971000000000004,104.53399999999999,67.49600000000001,103.04,39.602,103.345,71.123,60.931000000000004,189.928,71.83,93.05,81.88600000000001,100.81700000000001,76.574,145.118,132.018,60.935,133.953,200.571,132.211,14.485,140.375,187.071,139.726,9.716000000000001,140.237,48.788000000000004,138.711,113.096,150.996,192.253,147.576,221.43900000000002,148.804,77.918,148.211,20.933000000000003,146.232,100.33,145.785,67.729,145.371,89.635,157.143,102.102,154.804,59.381,151.987,83.085,110.944,73.392,110.17200000000001,208.291,109.588,58.795,118.022,84.83,122.211,25.316,121.90799999999999,63.833,121.266,204.797,119.01700000000001,4.4430000000000005,120.824,68.225,131.571,29.013,132.523,52.417,128.32399999999998,14.277999999999999,128.678,209.237,127.14200000000001,215.15099999999998,126.766,182.826,164.745,213.37400000000002,157.535,11.742,157.377,196.82,171.968,175.02700000000002,168.64,71.814,176.363,211.347,189.457,62.986000000000004,58.956,190.733,134.017,90.766,77.005,46.053000000000004,96.228,160.219,69.048,157.924,83.181,95.35,155.8,68.94,116.20100000000001,110.681,111.71799999999999,86.13600000000001,64.709,168.726,59.126000000000005,79.4,80.178,226.815,75.612,63.176,1.804,97.189,100.556,45.198,65.304,138.851,116.64200000000001,87.396,140.702
436.75,1747.0,,47.568000000000005,31.088,184.55900000000003,39.504,40.033,40.791,209.43200000000002,53.86600000000001,63.956,52.666000000000004,181.407,51.067,190.02700000000002,52.423,69.429,53.271,50.968999999999994,7.2860000000000005,21.72,24.166999999999998,43.005,22.348000000000003,209.799,83.304,39.596,84.819,57.633,86.006,217.12400000000002,83.965,59.483999999999995,96.241,166.37,90.15899999999999,106.825,88.384,109.068,102.897,204.46099999999998,101.781,120.111,96.245,213.861,93.40899999999999,103.405,95.079,185.197,106.191,194.737,104.036,75.997,103.149,48.028999999999996,104.45200000000001,67.546,102.984,39.506,103.311,71.044,61.092,189.89,71.847,93.133,81.875,100.786,76.528,145.102,131.976,60.971000000000004,133.895,200.59400000000002,132.173,14.55,140.369,187.09400000000002,139.709,9.872,140.22899999999998,48.798,138.767,113.06,151.125,192.22400000000002,147.543,221.423,148.77200000000002,77.931,148.14700000000002,20.916,146.286,100.336,145.507,67.715,145.345,89.665,157.144,102.045,154.805,59.339,151.942,83.023,110.962,73.563,110.229,208.187,109.43799999999999,58.765,117.99799999999999,84.868,122.209,25.401999999999997,121.865,63.851000000000006,121.213,204.595,119.309,4.428999999999999,120.835,68.19800000000001,131.585,29.074,132.47799999999998,52.607,128.378,14.225,128.66,209.239,127.198,215.13400000000001,126.741,182.78400000000002,164.7,213.455,157.569,11.725,157.328,196.77900000000002,171.935,175.11,168.588,71.807,176.472,211.324,189.362,62.919,58.985,190.761,134.071,90.71600000000001,77.105,46.111999999999995,96.285,160.31,69.04,157.832,83.12700000000001,95.443,155.715,68.95,116.177,110.74,111.725,86.103,64.664,168.639,59.082,79.286,80.18,226.91,75.476,63.159,1.821,97.18,100.556,45.187,65.298,138.83,116.704,87.396,140.66899999999998
437.0,1748.0,,47.54,31.108,184.78099999999998,39.745,40.022,40.809,209.415,53.893,64.105,52.668,181.418,51.115,189.99200000000002,52.467,69.529,53.236000000000004,51.049,7.242999999999999,21.732,24.046,43.011,22.427,209.842,83.316,39.603,84.88799999999999,57.666000000000004,86.01700000000001,217.206,83.99799999999999,59.492,96.29,166.325,90.15,106.90299999999999,88.365,109.039,102.804,204.38,101.875,120.141,96.264,213.81,93.449,103.35700000000001,95.04700000000001,185.206,106.11,194.68200000000002,104.046,75.933,103.17299999999999,48.075,104.484,67.566,103.20299999999999,39.551,103.301,70.988,61.143,189.87900000000002,71.825,93.21,81.84,101.001,76.472,145.112,131.97,60.91,133.917,200.63099999999997,132.141,14.575999999999999,140.401,187.273,139.834,9.775,140.295,48.82899999999999,138.75799999999998,113.04299999999999,151.115,192.25900000000001,147.458,221.40099999999998,148.753,78.186,148.203,20.864,146.213,100.34899999999999,145.334,67.697,145.275,89.64299999999999,157.137,102.021,154.816,59.31,151.999,82.911,110.956,73.396,110.155,208.19099999999997,109.42299999999999,58.79,118.01299999999999,84.79799999999999,122.211,25.473000000000003,121.91799999999999,63.824,121.125,204.08,119.818,4.4,120.891,68.233,131.53799999999998,29.061999999999998,132.488,52.551,128.411,14.284,128.639,209.22400000000002,127.16799999999999,215.199,126.786,182.817,164.705,213.56900000000002,157.634,11.651,157.299,196.81,171.917,175.08700000000002,168.58700000000002,71.857,176.485,211.352,189.49099999999999,63.001000000000005,58.951,190.726,134.00799999999998,90.711,76.99,46.174,96.281,160.42,69.071,157.82399999999998,83.12700000000001,95.556,155.591,68.933,116.149,110.72,111.72399999999999,86.149,64.675,168.584,59.03,79.35,80.25,226.74400000000003,75.777,63.106,1.8419999999999999,97.209,100.538,45.22,65.335,138.804,116.79899999999999,87.384,140.649
