TimesH,Frame,NoMissing,0,0,2,2,4,4,6,6,14,14,15,15,17,17,21,21,26,26,27,27,29,29,30,30,32,32,37,37,38,38,39,39,41,41,42,42,44,44,47,47,48,48,52,52,55,55,56,56,58,58,65,65,66,66,67,67,70,70,74,74,83,83,85,85,86,86,87,87,88,88,93,93,104,104,259,259,284,284,285,285,288,288,289,289,291,291,295,295,296,296,298,298,300,300,303,303,304,304,311,311,316,316,317,317,318,318,319,319,320,320,321,321,322,322,325,325,329,329,333,333,339,339,342,342,344,344,347,347,349,349,350,350,354,354,356,356,359,359,360,360,375,375,517,517,694,694,717,717,946,946
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
148.75,595.0,,188.585,150.965,101.068,147.471,157.122,147.06799999999998,,,176.715,147.10399999999998,,,36.924,158.275,90.705,154.989,201.955,152.779,162.33100000000002,154.394,184.918,153.688,64.079,154.72799999999998,148.97799999999998,165.451,108.444,161.454,208.315,162.562,65.319,162.149,198.175,163.40200000000002,177.669,162.477,82.696,159.969,55.479,160.782,167.394,171.6,193.292,170.12099999999998,217.45,169.908,156.635,171.00400000000002,95.64200000000001,167.644,100.555,177.86900000000003,41.413999999999994,181.791,195.025,179.084,152.075,179.614,182.69099999999997,177.203,163.59,188.525,48.706,187.19400000000002,86.436,187.08900000000003,118.126,183.638,205.956,183.676,130.94,183.0,197.123,192.08,83.551,88.23,64.669,107.988,73.43,104.854,57.58,105.649,82.04,104.051,211.639,102.677,91.296,98.16799999999999,103.344,97.036,52.848,115.978,157.643,117.544,,,81.456,113.066,158.664,107.895,70.57300000000001,124.235,190.05700000000002,122.831,83.70299999999999,124.495,77.395,120.331,156.005,123.445,,,39.104,120.385,204.872,118.721,,,84.73200000000001,132.44299999999998,185.28099999999998,129.149,163.86700000000002,126.41,47.15,126.67,185.96,143.648,41.428999999999995,140.982,90.991,141.398,159.292,138.129,45.193000000000005,140.08100000000002,209.12099999999998,136.83100000000002,57.979,135.886,56.007,166.72799999999998,42.378,162.161,178.095,192.03599999999997,98.588,121.024,171.477,166.48
149.0,596.0,,188.521,150.976,101.235,147.535,157.13,147.083,,,176.74099999999999,147.137,,,36.937,158.252,90.70100000000001,154.934,201.965,152.83,162.364,154.418,184.923,153.671,64.062,154.716,148.951,165.44799999999998,108.458,161.35299999999998,208.312,162.635,65.32600000000001,162.125,198.183,163.363,177.678,162.44899999999998,82.70299999999999,159.959,55.434,160.761,167.40599999999998,171.66299999999998,193.285,170.104,217.46200000000002,169.896,156.572,171.081,95.756,167.676,100.546,177.896,41.343999999999994,181.812,195.05900000000003,179.075,152.05,179.628,182.69799999999998,177.188,163.613,188.502,48.838,187.115,86.516,187.155,118.009,183.571,205.91400000000002,183.63400000000001,130.97299999999998,183.028,197.146,192.16,83.57,88.211,64.84,107.98700000000001,73.498,104.719,57.431999999999995,105.766,82.05799999999999,104.06,211.666,102.67299999999999,91.434,98.052,103.44200000000001,97.06,52.861000000000004,115.95200000000001,157.575,117.617,,,81.544,113.19,158.554,108.016,70.604,124.18,190.15200000000002,122.825,83.65100000000001,124.525,77.437,120.33,155.885,123.545,,,39.126,120.382,204.898,118.729,,,84.71799999999999,132.482,185.324,129.148,163.893,126.40299999999999,47.228,126.663,185.97400000000002,143.614,41.504,140.929,90.96600000000001,141.499,159.292,138.094,45.172,140.089,209.049,136.884,57.996,136.034,56.015,166.65200000000002,42.394,162.123,178.071,192.074,98.555,121.07600000000001,171.565,166.834
149.25,597.0,,188.56799999999998,150.959,101.387,147.61,157.157,147.095,30.72,146.56,176.757,147.15200000000002,,,36.927,158.249,90.647,154.931,202.00400000000002,152.838,162.386,154.431,184.92,153.709,64.02199999999999,154.738,148.987,165.421,108.426,161.362,208.282,162.657,65.324,162.10299999999998,198.21099999999998,163.376,177.68599999999998,162.43,82.727,159.982,55.418,160.683,167.445,171.662,193.303,170.109,217.463,169.90099999999998,156.717,170.9,95.837,167.65599999999998,100.494,177.94099999999997,41.324,181.702,195.083,179.075,152.06,179.582,182.75900000000001,177.197,163.545,188.42700000000002,48.931999999999995,187.055,86.54299999999999,187.14,117.98700000000001,183.55200000000002,205.925,183.604,130.97,183.01,197.15099999999998,192.11900000000003,83.619,88.079,64.715,108.03,73.613,104.81299999999999,57.401,105.831,82.059,104.055,211.68599999999998,102.696,91.509,98.133,103.515,97.009,52.888000000000005,116.01799999999999,157.535,117.68299999999999,,,81.693,113.22,158.273,107.551,70.618,124.084,190.173,122.92200000000001,83.664,124.569,77.477,120.322,155.862,123.695,,,39.11,120.39,204.977,118.76700000000001,,,84.73100000000001,132.472,185.355,129.151,163.822,126.491,47.352,126.681,185.97799999999998,143.639,41.493,140.953,90.978,141.63299999999998,159.308,138.122,45.143,140.094,209.03099999999998,137.02100000000002,58.013000000000005,136.265,56.004,166.65400000000002,42.45,162.092,178.102,192.06599999999997,98.564,121.11,171.59599999999998,166.77
149.5,598.0,,188.57299999999998,150.96200000000002,101.339,147.638,157.168,147.049,30.783,146.495,176.787,147.127,,,36.931999999999995,158.27100000000002,90.645,154.892,201.983,152.868,162.327,154.442,184.92,153.708,63.983999999999995,154.72899999999998,149.00799999999998,165.41099999999997,108.50299999999999,161.53799999999998,208.283,162.696,65.329,162.095,198.25799999999998,163.386,177.69299999999998,162.468,82.831,160.0,55.31399999999999,160.695,167.483,171.65900000000002,193.285,170.171,217.537,169.83,156.664,170.86,95.84700000000001,167.695,100.49799999999999,178.011,41.597,181.489,195.045,179.078,152.014,179.577,182.81,177.185,163.54,188.396,48.937,187.06099999999998,86.404,187.05599999999998,118.1,183.595,205.915,183.59099999999998,130.918,182.99400000000003,197.146,192.109,83.62700000000001,88.03,64.753,108.197,73.547,104.795,57.401,105.803,82.045,104.03,211.68,102.697,91.429,98.036,103.58200000000001,97.065,52.883,116.053,157.736,117.61200000000001,,,81.785,113.306,157.167,106.006,70.668,124.02600000000001,190.144,122.931,83.59700000000001,124.52600000000001,77.49600000000001,120.30799999999999,155.846,123.61200000000001,,,39.078,120.279,204.956,118.74799999999999,,,84.66,132.545,185.437,129.201,163.836,126.5,47.398999999999994,126.669,186.00799999999998,143.687,41.526,140.938,90.97200000000001,141.686,159.264,138.071,45.129,140.121,208.921,137.134,58.028,136.366,56.059,166.636,42.431999999999995,162.126,178.08900000000003,192.08,98.542,121.03299999999999,171.653,166.821
149.75,599.0,,188.637,150.941,101.40100000000001,147.694,157.144,147.107,,,176.856,147.118,,,36.946999999999996,158.27700000000002,90.67399999999999,154.984,202.00900000000001,152.871,162.263,154.488,184.854,153.736,63.981,154.77200000000002,149.035,165.419,108.50299999999999,161.63,208.257,162.66,65.335,162.089,198.245,163.39,177.67700000000002,162.435,82.85,159.997,55.198,160.73,167.523,171.66299999999998,193.27200000000002,170.204,217.61,169.8,156.614,170.93,95.73299999999999,167.702,100.554,178.03400000000002,41.599,181.442,195.065,179.112,152.045,179.515,182.827,177.19099999999997,163.47799999999998,188.486,48.92,187.081,86.43,187.05,117.92399999999999,183.477,205.924,183.611,130.907,182.997,197.17700000000002,192.141,83.601,88.134,64.811,108.15299999999999,73.751,104.77,57.354,105.881,82.053,103.978,211.665,102.71799999999999,91.735,98.05799999999999,103.571,97.08200000000001,52.896,116.022,157.81799999999998,117.837,,,81.829,113.255,,,70.709,124.03299999999999,190.218,122.98,83.641,124.583,77.42399999999999,120.243,155.822,123.41799999999999,,,39.119,120.23200000000001,204.94799999999998,118.838,,,84.71,132.524,185.514,129.247,163.92,126.60700000000001,47.47,126.705,186.011,143.679,,,91.023,141.514,159.231,138.033,45.101000000000006,140.131,208.895,137.127,58.041000000000004,136.417,56.099,166.683,42.342,162.137,178.143,192.05700000000002,98.53299999999999,120.92200000000001,171.752,166.851
150.0,600.0,,188.65900000000002,150.894,101.405,147.686,157.105,147.136,,,176.877,147.157,,,37.009,158.273,90.64299999999999,154.94,202.012,152.942,162.284,154.559,184.763,153.696,63.951,154.751,149.028,165.39700000000002,108.48,161.55100000000002,208.265,162.631,65.332,162.1,198.297,163.418,177.65900000000002,162.545,82.905,159.995,55.062,160.691,167.56099999999998,171.671,193.292,170.22400000000002,217.53900000000002,169.83900000000003,156.599,170.872,95.568,167.72099999999998,100.574,178.083,41.57,181.418,195.044,179.15900000000002,152.17600000000002,179.442,182.845,177.165,163.461,188.47099999999998,49.00899999999999,187.044,86.436,187.084,117.962,183.563,205.91,183.605,130.95600000000002,183.03,197.19,192.15099999999998,83.62799999999999,88.156,64.976,108.165,73.68,104.696,57.45,105.839,82.089,104.01799999999999,211.65099999999998,102.676,92.02,98.344,103.652,97.087,52.839,115.98100000000001,157.882,117.92200000000001,,,81.834,113.275,,,70.736,124.01799999999999,190.24,122.89299999999999,83.60600000000001,124.601,77.368,120.198,155.909,123.28200000000001,,,39.114000000000004,120.271,204.86900000000003,118.786,,,84.697,132.539,185.583,129.266,164.03099999999998,126.681,47.31100000000001,126.90700000000001,185.984,143.628,,,90.98100000000001,141.504,159.227,138.017,45.077,140.135,208.979,136.72,58.067,136.60299999999998,56.111999999999995,166.61599999999999,42.415,162.125,178.165,192.05599999999998,98.585,120.93700000000001,171.729,166.94799999999998
150.25,601.0,,188.643,150.916,101.414,147.64,157.095,147.132,,,176.93200000000002,147.148,,,36.998000000000005,158.315,90.611,154.914,202.045,152.941,162.293,154.56799999999998,184.793,153.738,63.967,154.722,149.045,165.453,108.56700000000001,161.69899999999998,208.342,162.624,65.319,162.045,198.297,163.408,177.676,162.482,82.91,160.019,55.104,160.705,167.53900000000002,171.69099999999997,193.268,170.252,217.551,169.894,156.627,170.86700000000002,95.45,167.748,100.59,178.139,41.507,181.481,195.09099999999998,179.174,152.209,179.48,182.858,177.18900000000002,163.482,188.484,49.032,187.02700000000002,86.49600000000001,187.127,117.962,183.665,205.91400000000002,183.597,130.96200000000002,183.02,197.19,192.167,83.62,88.251,65.238,108.18700000000001,73.78699999999999,104.603,57.348,105.91,82.07600000000001,104.01899999999999,211.65900000000002,102.676,91.86399999999999,98.34,103.686,97.055,52.851000000000006,115.95700000000001,157.938,117.76799999999999,,,81.888,113.36200000000001,,,70.75,124.031,190.248,122.99600000000001,83.617,124.557,77.453,120.164,155.76,123.50399999999999,,,39.175,120.31,204.856,118.801,,,84.74799999999999,132.539,185.608,129.267,164.06099999999998,126.57,47.456,126.814,186.011,143.657,,,90.995,141.436,159.22299999999998,137.974,45.106,140.144,208.917,136.53,58.082,136.629,56.165,166.667,42.581,162.14,178.17700000000002,192.06,98.67399999999999,120.87700000000001,171.78400000000002,167.051
150.5,602.0,,188.59599999999998,150.892,101.50200000000001,147.732,157.024,147.18,,,176.99099999999999,147.134,,,37.048,158.312,90.598,154.93,202.09,152.905,162.30700000000002,154.572,184.817,153.714,63.986000000000004,154.738,149.049,165.47799999999998,108.50200000000001,161.678,208.342,162.61,65.322,162.02100000000002,198.312,163.445,177.687,162.512,82.898,159.987,55.033,160.753,167.554,171.64700000000002,193.253,170.278,217.55200000000002,169.88099999999997,156.611,170.86,95.568,167.812,100.64399999999999,178.201,41.367,181.658,195.142,179.18900000000002,152.174,179.51,182.842,177.199,163.543,188.49900000000002,49.08,187.018,86.53399999999999,187.21400000000003,117.818,183.577,205.923,183.56599999999997,131.005,183.024,197.15400000000002,192.136,83.65799999999999,88.21600000000001,65.053,108.2,73.748,104.507,57.202,105.941,82.079,103.964,211.71200000000002,102.681,91.823,98.43299999999999,103.772,97.096,52.83,116.04700000000001,157.928,117.994,,,81.893,113.325,,,70.763,124.052,190.205,122.91799999999999,83.66,124.561,77.46600000000001,120.095,155.879,123.50299999999999,73.939,112.307,39.134,120.304,204.833,118.815,,,84.76100000000001,132.534,185.597,129.298,164.15599999999998,126.625,47.375,126.874,186.05700000000002,143.607,,,90.96700000000001,141.49200000000002,159.236,138.007,45.078,140.14,209.011,136.63299999999998,58.121,136.684,56.221000000000004,166.73,42.568999999999996,162.15,178.188,192.02900000000002,98.625,120.85,171.829,166.97299999999998
150.75,603.0,,188.562,150.92700000000002,101.52600000000001,147.667,157.02700000000002,147.16299999999998,,,176.998,147.145,,,37.062,158.311,90.603,154.91899999999998,202.072,152.91899999999998,162.41899999999998,154.499,184.78099999999998,153.72899999999998,63.988,154.764,149.086,165.487,108.396,161.372,208.40200000000002,162.612,65.318,162.001,198.315,163.437,177.695,162.546,82.936,160.039,55.089,160.68,167.56400000000002,171.703,193.295,170.24599999999998,217.605,169.824,156.593,170.903,95.37200000000001,167.84799999999998,100.67299999999999,178.27,41.273999999999994,181.851,195.153,179.217,152.184,179.487,182.822,177.183,163.528,188.44,49.15,186.979,86.49700000000001,187.16099999999997,117.88600000000001,183.632,205.94400000000002,183.574,131.07,183.042,197.142,192.16099999999997,83.699,88.071,65.025,108.15100000000001,73.753,104.677,56.983999999999995,106.03200000000001,82.075,103.925,211.733,102.70700000000001,91.853,98.486,103.67,97.01799999999999,52.772,116.069,157.963,117.89299999999999,,,82.115,113.449,,,70.78699999999999,124.059,190.237,122.889,83.666,124.575,77.4,120.09,155.997,123.439,74.512,112.009,39.159,120.285,204.795,118.92299999999999,,,84.75,132.496,185.704,129.306,164.15099999999998,126.964,47.418,126.86399999999999,186.14,143.56,,,90.965,141.614,159.263,138.011,45.05,140.175,208.93400000000003,136.534,58.111999999999995,136.791,56.248999999999995,166.707,42.33,162.13,178.174,192.045,98.74600000000001,120.887,171.842,166.963
151.0,604.0,,188.558,150.911,101.516,147.675,157.102,147.115,,,177.017,147.158,,,37.124,158.30700000000002,90.63799999999999,154.917,202.074,152.91299999999998,162.376,154.439,184.75599999999997,153.7,64.003,154.791,149.086,165.451,108.40799999999999,161.28,208.429,162.572,65.331,162.024,198.305,163.433,177.696,162.495,82.94,160.07,55.224,160.623,167.636,171.729,193.29,170.271,217.58700000000002,169.872,156.631,170.90400000000002,95.529,167.826,100.757,178.295,41.297,181.801,195.21900000000002,179.22799999999998,152.27,179.488,182.84599999999998,177.187,163.496,188.405,49.14,186.96599999999998,86.51899999999999,187.17,117.948,183.64700000000002,205.945,183.542,131.036,183.013,197.155,192.18900000000002,83.7,88.10799999999999,65.475,108.26,73.947,104.426,57.004,106.044,82.094,103.98200000000001,211.733,102.71,91.84100000000001,98.649,103.695,96.98,52.82899999999999,116.10799999999999,157.971,118.04799999999999,,,82.117,113.441,,,70.824,124.01700000000001,190.19299999999998,122.936,83.713,124.57799999999999,77.416,120.025,156.305,123.249,74.743,111.81,39.141,120.26899999999999,204.808,118.92399999999999,,,84.801,132.469,185.838,129.35399999999998,164.342,127.133,47.293,127.008,186.12900000000002,143.565,,,90.995,141.826,159.265,138.037,45.053999999999995,140.21,209.033,136.69,58.198,136.878,56.305,166.737,42.387,162.126,178.19400000000002,192.037,98.69,120.844,171.917,167.00400000000002
151.25,605.0,,188.54,150.95,101.446,147.483,157.02200000000002,147.16,,,177.06,147.14700000000002,,,37.024,158.319,90.729,154.959,202.081,152.946,162.405,154.438,184.761,153.634,63.989,154.796,149.072,165.43099999999998,108.37700000000001,161.155,208.433,162.607,65.352,161.96200000000002,198.315,163.434,177.68599999999998,162.511,82.98700000000001,160.059,55.323,160.64,167.69299999999998,171.739,193.27700000000002,170.296,217.588,169.873,156.60399999999998,170.91400000000002,95.751,167.783,100.728,178.334,41.159,181.888,195.199,179.255,152.298,179.505,182.891,177.172,163.518,188.447,49.14,186.97299999999998,86.48200000000001,187.101,117.883,183.611,205.928,183.50799999999998,131.033,183.00900000000001,197.155,192.21099999999998,83.676,88.12,65.056,108.26799999999999,74.087,104.316,56.998999999999995,106.068,82.086,103.99799999999999,211.77,102.686,91.90899999999999,98.61,103.67200000000001,96.988,52.868,116.069,158.011,118.086,,,82.164,113.402,,,70.847,124.021,190.18,122.941,83.713,124.62,77.439,119.995,156.39700000000002,123.21,74.111,112.09,39.138000000000005,120.266,204.845,118.884,,,84.88,132.48,185.963,129.364,164.31,127.02600000000001,47.285,127.064,186.158,143.562,,,90.935,141.976,159.28,138.032,45.048,140.20600000000002,208.959,136.39700000000002,58.231,136.857,56.32899999999999,166.761,42.285,162.165,178.208,192.003,98.69200000000001,120.869,171.983,167.13299999999998
151.5,606.0,,188.58,150.936,101.39399999999999,147.315,157.001,147.17,,,177.108,147.14600000000002,,,37.091,158.29399999999998,90.698,154.94899999999998,202.088,152.91899999999998,162.28799999999998,154.529,184.76,153.63299999999998,63.93899999999999,154.833,149.08700000000002,165.398,108.37,161.225,208.419,162.566,65.368,162.004,198.304,163.415,177.722,162.475,83.031,160.06,55.273,160.636,167.75400000000002,171.68200000000002,193.283,170.31599999999997,217.618,169.87099999999998,156.80200000000002,170.72400000000002,95.838,167.83900000000003,100.735,178.322,41.157,181.945,195.222,179.28599999999997,152.375,179.497,182.949,177.169,163.535,188.487,49.138999999999996,186.93400000000003,86.493,187.12599999999998,118.035,183.74900000000002,205.91099999999997,183.46400000000003,131.107,183.04,197.203,192.305,83.691,88.098,64.983,108.31299999999999,74.07,104.501,56.968,106.147,82.085,103.99700000000001,211.77,102.698,91.749,98.656,103.71600000000001,96.98200000000001,52.965,116.01700000000001,158.004,118.148,,,82.154,113.4,,,70.835,124.00299999999999,190.174,123.007,83.70700000000001,124.604,77.392,119.961,156.688,122.835,73.712,112.227,39.222,120.245,204.858,118.851,,,84.83,132.486,186.075,129.381,164.234,127.01799999999999,47.268,127.132,186.199,143.452,,,90.836,141.606,159.297,138.0,44.994,140.213,209.02599999999998,136.453,58.297,136.88,56.312,166.673,42.302,162.14,178.22,191.987,98.756,120.869,172.09,167.24200000000002
151.75,607.0,,188.56599999999997,150.895,101.40700000000001,147.429,157.064,147.18,,,177.142,147.135,,,37.098,158.32399999999998,90.76100000000001,154.885,202.13400000000001,152.947,162.28,154.534,184.72,153.638,63.918,154.851,149.14,165.43900000000002,108.383,161.019,208.347,162.57,65.387,162.04,198.32299999999998,163.421,177.77200000000002,162.569,83.046,160.061,55.292,160.628,167.801,171.613,193.262,170.321,217.636,169.861,156.82399999999998,170.845,96.06200000000001,167.808,100.803,178.308,41.184,181.735,195.26,179.285,152.446,179.446,182.938,177.15900000000002,163.766,188.52200000000002,49.095,186.885,86.552,187.204,118.039,183.753,205.915,183.488,131.194,182.955,197.171,192.26,83.723,87.98700000000001,65.041,108.244,74.074,104.795,56.965,106.12,82.079,103.988,211.78799999999998,102.71600000000001,91.772,98.772,103.64,96.979,52.968999999999994,116.038,158.04399999999998,117.932,,,82.11399999999999,113.37200000000001,,,70.885,124.03,190.201,122.954,83.734,124.568,77.447,119.98700000000001,156.641,123.071,73.643,112.243,39.251999999999995,120.288,204.91,118.79799999999999,,,84.913,132.487,185.99400000000003,129.334,164.359,127.12899999999999,47.336999999999996,127.12299999999999,186.202,143.496,,,90.895,141.614,159.275,138.005,44.993,140.225,208.954,136.526,58.353,136.94,56.323,166.658,42.281000000000006,162.112,178.253,191.99599999999998,98.83200000000001,120.947,172.21900000000002,167.15900000000002
152.0,608.0,,188.612,150.9,101.571,147.491,157.067,147.149,,,177.14,147.157,,,37.077,158.34,90.803,154.828,202.149,152.95,162.35,154.546,184.636,153.683,63.96,154.836,149.108,165.387,108.46700000000001,160.862,208.438,162.52200000000002,65.387,161.929,198.329,163.414,177.748,162.585,83.056,160.069,55.273,160.656,167.817,171.639,193.25599999999997,170.31099999999998,217.606,169.957,156.774,170.92700000000002,96.04,167.917,100.75299999999999,178.35299999999998,41.211000000000006,181.9,195.29,179.275,152.501,179.442,182.97099999999998,177.128,163.815,188.515,49.09,186.882,86.552,187.17700000000002,117.859,183.65200000000002,205.933,183.47799999999998,131.239,182.959,197.169,192.274,83.73899999999999,88.085,64.889,108.15,74.058,104.829,56.99100000000001,106.193,82.083,103.976,211.805,102.704,91.745,98.68299999999999,103.671,96.885,52.96,116.069,158.101,118.016,,,82.132,113.279,,,70.87899999999999,124.035,190.174,123.0,83.818,124.492,77.46300000000001,119.958,156.441,123.281,73.468,112.29700000000001,39.264,120.271,204.93099999999998,118.791,,,84.95200000000001,132.487,185.965,129.321,164.627,127.56,47.416000000000004,127.131,186.15599999999998,143.543,,,90.98100000000001,141.504,159.24,138.02,44.931999999999995,140.237,208.92700000000002,136.45600000000002,58.312,136.98,56.398999999999994,166.662,42.247,162.16299999999998,178.296,191.993,98.885,120.896,172.33599999999998,167.245
152.25,609.0,,188.595,150.857,101.554,147.546,157.035,147.151,,,177.199,147.15,,,37.119,158.33700000000002,90.866,154.915,202.113,153.004,162.357,154.486,184.583,153.683,63.973,154.817,149.121,165.37400000000002,108.465,160.754,208.438,162.529,65.415,161.899,198.37,163.428,177.774,162.609,83.087,160.08,55.222,160.645,167.804,171.571,193.27599999999998,170.265,217.687,169.935,156.738,170.907,96.16,167.955,100.71799999999999,178.389,41.246,182.144,195.30599999999998,179.317,152.50799999999998,179.283,183.00900000000001,177.15,163.78,188.507,49.099,186.91099999999997,86.605,187.19400000000002,117.844,183.649,205.916,183.481,131.17600000000002,183.032,197.231,192.35,83.796,88.11399999999999,64.803,108.21700000000001,74.082,104.99799999999999,57.085,106.14299999999999,82.06700000000001,103.995,211.826,102.705,91.479,98.77,103.64399999999999,96.959,52.926,116.081,158.046,117.97200000000001,,,82.061,113.14200000000001,,,70.907,124.01100000000001,190.22400000000002,122.999,83.676,124.53299999999999,77.546,120.06299999999999,156.37,123.339,73.5,112.37100000000001,39.336999999999996,120.311,204.919,118.809,,,84.971,132.499,186.063,129.328,165.00400000000002,127.78,47.44,127.152,186.172,143.619,,,90.954,141.8,159.232,137.97299999999998,44.931000000000004,140.237,208.97099999999998,136.468,58.292,136.936,56.461999999999996,166.678,42.168,162.196,178.327,191.97799999999998,98.956,120.898,172.465,167.301
152.5,610.0,,188.52599999999998,150.864,101.615,147.593,157.079,147.109,,,177.183,147.149,,,37.098,158.404,90.839,154.91899999999998,202.11,153.028,162.39700000000002,154.483,184.592,153.692,64.008,154.816,149.10299999999998,165.41,108.559,161.125,208.493,162.523,65.421,161.894,198.37099999999998,163.386,177.80599999999998,162.566,83.095,160.08100000000002,55.272,160.561,167.78400000000002,171.53900000000002,193.30599999999998,170.202,217.731,169.916,156.775,170.979,96.296,167.90099999999998,100.654,178.43099999999998,41.181000000000004,182.22299999999998,195.368,179.34900000000002,152.53,179.24900000000002,182.997,177.178,163.819,188.519,49.097,186.899,86.58,187.18900000000002,117.79299999999999,183.607,205.895,183.488,131.079,183.081,197.23,192.372,83.82700000000001,88.111,64.96600000000001,108.205,74.07300000000001,105.045,56.902,106.19200000000001,82.05,103.95200000000001,211.83599999999998,102.729,91.514,98.72,103.609,97.012,52.948,116.07600000000001,158.156,117.736,,,82.226,113.23200000000001,,,70.955,124.037,190.236,123.06700000000001,83.68299999999999,124.62100000000001,77.485,119.99700000000001,156.422,123.338,73.271,112.39299999999999,39.352,120.333,204.85299999999998,118.88,,,85.1,132.48,186.02599999999998,129.333,164.875,127.744,47.451,127.193,186.178,143.63,,,90.964,141.878,159.30700000000002,137.92600000000002,44.931999999999995,140.226,208.929,136.352,58.386,137.1,56.474,166.639,42.202,162.174,178.28599999999997,191.96900000000002,98.963,120.823,172.4,167.36599999999999
152.75,611.0,,188.597,150.85399999999998,101.45200000000001,147.696,157.1,147.13299999999998,,,177.213,147.14600000000002,,,37.11,158.36,90.88,154.94799999999998,202.12400000000002,153.049,162.39700000000002,154.566,184.50799999999998,153.674,64.002,154.855,149.085,165.368,108.553,161.004,208.437,162.494,65.47800000000001,161.886,198.394,163.39,177.817,162.55,83.12,160.122,55.29,160.514,167.80900000000003,171.55900000000003,193.27,170.27,217.845,169.81099999999998,156.773,170.95,96.57799999999999,167.955,100.609,178.433,41.131,182.43200000000002,195.396,179.38299999999998,152.606,178.963,183.063,177.16400000000002,163.827,188.52200000000002,49.059,186.899,86.54799999999999,187.213,117.64,183.50900000000001,205.90400000000002,183.449,131.158,183.062,197.282,192.41299999999998,83.969,87.89,64.94,108.22200000000001,74.206,104.95100000000001,56.858000000000004,106.205,82.055,103.969,211.831,102.741,91.48200000000001,98.662,103.574,97.04299999999999,52.951,116.085,158.224,117.705,,,82.209,113.198,,,70.986,124.065,190.18900000000002,123.09100000000001,83.681,124.617,77.483,119.99700000000001,156.289,123.46700000000001,73.515,112.257,39.387,120.336,204.878,118.88,,,85.021,132.515,186.044,129.326,164.78099999999998,127.73700000000001,47.497,127.22399999999999,186.149,143.648,,,91.087,141.924,159.273,137.915,44.931999999999995,140.247,208.93200000000002,136.36,58.556000000000004,137.464,56.516000000000005,166.668,42.166000000000004,162.209,178.389,191.955,99.01100000000001,120.85700000000001,172.49200000000002,167.456
153.0,612.0,,188.61599999999999,150.808,101.366,147.718,157.105,147.136,,,177.245,147.136,,,37.107,158.385,90.92,154.976,202.15400000000002,152.98,162.327,154.635,184.519,153.717,63.953,154.85,149.085,165.378,108.557,161.023,208.445,162.488,65.472,161.817,198.425,163.387,177.84599999999998,162.595,83.156,160.122,55.175,160.486,167.83,171.542,193.271,170.271,217.84400000000002,169.861,156.756,170.90400000000002,96.852,167.959,100.575,178.451,41.262,182.571,195.359,179.385,152.61700000000002,178.833,183.037,177.172,163.86599999999999,188.515,49.093,186.851,86.551,187.203,117.54799999999999,183.44299999999998,205.919,183.44099999999997,131.115,183.065,197.235,192.332,83.964,87.89299999999999,65.046,108.234,74.185,104.99600000000001,56.851000000000006,106.164,82.064,104.006,211.845,102.71,91.79299999999999,98.67399999999999,103.57700000000001,97.016,52.89,116.133,158.121,117.86,,,82.223,113.186,,,71.007,124.07,190.203,123.023,83.72399999999999,124.523,77.546,120.045,156.446,123.35700000000001,73.48,112.419,39.479,120.402,204.847,118.883,,,85.00200000000001,132.501,186.199,129.357,164.783,127.738,47.513999999999996,127.165,186.162,143.631,,,91.204,141.893,159.313,137.914,44.887,140.236,209.055,136.434,58.598,137.468,56.51,166.64,42.126000000000005,162.205,178.34400000000002,191.99599999999998,99.04299999999999,120.78,172.50099999999998,167.38400000000001
