TimesH,Frame,0,3,6,14,15,17,19,20,22,27,30,34,35,52,53,56,60,64,72,75,77,135,158,165,174,176,178,185,187,188,191,193,205,208,215,218,220,221,223,225,240,244,247,256,257,259,263,264,267,269,273,275,278,279,282,284,285,287,288,292,293,295,302,310,320,321,324,326,329,331,336,338,341,345,347,360,362,364,366,367,370,373,374,375,379,383,384,386,387,388,390,391,392,395,399,400,410,416,417,420,422,423,425,426,429,436,440,443,444,447,448,449,450,451,453,454,455,460,462,463,464,466,468,469,471,474,477,484,487,491,537,542,597,661,690,713,806
2.25,9.0,658.135,662.865,660.432,648.757,667.405,662.568,611.378,626.27,628.622,651.135,651.811,650.378,610.432,629.378,626.189,642.568,615.514,636.568,635.514,621.595,620.811,610.8919999999999,616.243,614.514,610.189,620.216,615.432,620.865,616.216,623.946,613.243,610.486,620.135,630.486,630.5409999999999,639.351,636.0269999999999,632.4590000000001,638.946,629.135,614.189,630.8380000000001,632.784,659.4860000000001,638.865,630.8919999999999,663.189,621.568,626.27,634.486,646.351,616.595,648.73,628.946,638.811,625.946,625.297,638.865,625.216,668.8380000000001,676.5139999999999,640.9730000000001,615.054,637.189,641.514,654.784,628.8919999999999,620.135,633.4590000000001,667.622,644.486,614.73,638.568,668.378,697.568,660.0,651.703,618.4590000000001,665.0,701.595,625.432,617.8919999999999,641.405,621.054,651.3240000000001,680.568,688.757,659.243,653.378,702.27,628.595,705.919,,673.919,616.703,650.189,641.432,661.432,675.432,680.459,685.0,681.946,666.865,616.135,708.8380000000001,678.405,654.351,674.73,677.378,617.865,645.595,679.541,663.811,623.1080000000001,613.378,690.432,685.676,679.081,655.703,672.0,636.6759999999999,690.243,675.4860000000001,676.622,677.8380000000001,676.568,651.1080000000001,674.9730000000001,631.4590000000001,636.514,643.811,644.1619999999999,,,,,
2.5,10.0,656.459,660.622,658.811,645.9730000000001,664.8919999999999,658.432,611.351,627.649,627.946,648.432,649.135,648.0,609.946,628.865,625.054,642.1080000000001,615.216,635.135,634.0269999999999,620.595,620.351,611.784,616.135,614.3240000000001,609.568,619.73,614.351,620.703,616.189,624.0269999999999,612.946,610.8380000000001,620.216,630.919,630.0269999999999,637.351,636.1619999999999,631.919,638.865,627.432,613.081,628.5409999999999,631.9730000000001,658.622,635.9730000000001,629.135,657.405,620.649,625.946,633.919,645.568,616.595,648.514,627.4590000000001,637.297,624.243,625.216,639.784,626.27,666.811,672.703,638.784,614.081,636.9730000000001,637.4590000000001,651.568,628.0,619.189,632.3240000000001,666.6489999999999,644.622,613.378,636.811,667.324,699.189,658.622,648.946,618.081,661.946,697.4860000000001,627.135,616.622,640.757,621.1619999999999,650.0,677.9730000000001,686.0,655.703,650.811,701.1080000000001,628.378,702.568,,672.73,616.216,650.811,640.865,660.1080000000001,673.3510000000001,678.8919999999999,682.595,679.216,665.081,615.8919999999999,705.784,676.541,652.784,671.405,674.676,617.946,644.135,678.541,662.568,621.6759999999999,612.649,688.946,682.541,675.73,654.514,669.27,635.3240000000001,688.919,673.8380000000001,673.676,676.27,674.622,650.568,673.459,629.919,634.757,643.216,643.622,,,,,
2.75,11.0,655.8919999999999,659.378,657.216,646.081,662.459,656.676,611.297,626.649,626.6759999999999,,648.568,647.378,610.486,627.649,624.216,640.1080000000001,616.865,635.5409999999999,633.405,619.946,619.9730000000001,611.243,615.351,613.0,610.865,619.351,614.1080000000001,620.0269999999999,614.243,623.703,612.432,609.9730000000001,619.811,628.351,628.73,636.703,634.5409999999999,629.757,636.27,626.3240000000001,614.081,627.649,630.297,656.811,633.946,629.432,655.919,619.4590000000001,624.73,632.3240000000001,644.189,616.919,645.3240000000001,625.27,637.919,623.4590000000001,625.297,636.946,624.378,664.297,668.9730000000001,637.514,614.432,635.432,637.3240000000001,651.3240000000001,627.6759999999999,619.0,631.595,664.243,642.243,613.8919999999999,636.73,664.432,693.432,655.9730000000001,649.1619999999999,618.1080000000001,659.541,695.243,626.811,616.486,641.3240000000001,620.8919999999999,647.649,674.676,682.5139999999999,655.0269999999999,650.054,698.081,628.1080000000001,698.946,,669.189,616.8919999999999,645.8919999999999,638.351,656.6489999999999,669.811,677.081,678.865,675.676,659.8919999999999,615.405,702.081,674.865,651.351,669.757,671.919,617.595,643.351,673.459,661.27,621.865,611.784,685.432,679.865,673.0269999999999,653.0269999999999,666.324,635.081,685.405,670.1619999999999,671.1080000000001,672.27,673.703,647.6759999999999,669.0269999999999,629.054,634.405,641.757,643.27,,,,,
3.0,12.0,653.622,656.378,655.0269999999999,642.8380000000001,660.432,656.8919999999999,610.8380000000001,624.946,625.622,,647.8919999999999,646.081,610.865,626.297,623.189,640.135,616.27,634.3240000000001,631.8380000000001,619.432,619.27,609.946,615.432,612.4590000000001,609.432,618.243,614.703,619.1080000000001,614.757,623.0,612.1080000000001,610.4590000000001,617.757,627.27,627.865,636.351,632.703,629.1080000000001,635.8380000000001,625.649,613.189,626.595,630.081,651.0,634.378,628.0269999999999,653.216,618.8380000000001,624.216,632.432,642.486,615.1619999999999,645.4590000000001,625.946,636.6759999999999,622.351,624.297,635.5409999999999,623.135,662.0269999999999,667.703,637.405,613.946,633.189,637.243,648.865,627.486,618.378,629.351,664.432,640.8919999999999,613.081,637.1619999999999,661.243,691.27,654.081,643.703,616.4590000000001,656.676,689.324,626.351,616.865,638.216,620.243,644.622,674.378,678.405,654.703,646.0,693.189,627.4590000000001,695.1080000000001,693.5139999999999,665.811,615.757,644.405,635.757,654.865,667.6489999999999,672.9730000000001,675.4860000000001,671.676,657.0269999999999,614.757,695.8380000000001,671.189,652.405,665.811,669.243,616.27,641.243,669.432,658.784,621.703,612.5409999999999,682.541,673.9730000000001,670.243,649.351,663.081,632.919,681.757,667.595,669.135,669.432,668.3510000000001,645.432,668.5139999999999,628.216,631.757,641.0269999999999,642.3240000000001,,,,,
3.25,13.0,651.703,656.27,653.5409999999999,642.4590000000001,657.27,653.486,610.378,626.0269999999999,624.811,,646.757,644.8380000000001,610.1619999999999,626.216,623.27,639.514,615.432,632.514,630.9730000000001,619.27,618.351,609.8380000000001,613.73,612.6759999999999,608.946,617.73,612.784,618.919,614.297,621.486,610.1619999999999,609.378,617.595,626.649,627.243,634.486,631.432,627.784,635.568,625.0269999999999,611.8380000000001,624.243,629.73,650.405,632.243,626.081,651.243,618.4590000000001,623.243,628.6759999999999,640.703,615.0269999999999,644.081,625.1619999999999,635.649,621.595,623.5409999999999,634.703,622.216,658.0269999999999,665.541,635.568,613.622,631.919,635.189,646.054,624.189,617.73,627.8919999999999,662.054,638.9730000000001,612.595,633.568,657.27,685.6489999999999,652.0269999999999,642.081,616.865,654.486,684.811,626.216,615.595,637.486,619.243,643.432,670.784,676.0,649.27,643.9730000000001,691.378,627.297,692.6489999999999,689.3510000000001,664.1080000000001,615.514,640.703,635.595,651.622,664.595,670.1619999999999,673.135,668.4860000000001,654.946,614.8380000000001,692.216,667.8919999999999,651.378,663.622,665.541,616.1619999999999,638.811,667.189,657.0269999999999,621.6759999999999,611.568,678.0,671.6489999999999,664.8380000000001,648.865,660.216,629.432,678.73,663.622,664.703,666.459,666.4860000000001,644.622,663.676,628.486,632.757,639.1619999999999,642.1619999999999,,,,,
3.5,14.0,649.1080000000001,653.351,649.757,640.432,655.541,650.811,609.486,624.351,623.5409999999999,,642.8919999999999,641.865,609.405,624.8380000000001,622.432,636.8380000000001,614.73,631.3240000000001,630.8919999999999,618.595,618.1619999999999,609.649,614.351,611.27,609.378,618.216,612.432,618.9730000000001,615.568,620.649,611.3240000000001,610.081,615.8919999999999,626.1619999999999,626.189,632.757,630.595,626.595,633.1080000000001,623.865,612.0269999999999,623.568,627.811,646.5409999999999,631.9730000000001,625.4590000000001,648.4590000000001,616.9730000000001,622.189,627.649,637.595,615.081,641.0269999999999,623.514,633.649,620.622,622.946,632.622,621.5409999999999,656.243,661.73,632.595,613.73,629.811,633.3240000000001,643.5409999999999,623.216,617.5409999999999,625.919,659.216,636.216,612.1080000000001,632.135,655.297,680.595,650.081,640.054,616.1619999999999,651.5409999999999,681.054,626.081,615.757,633.919,618.405,639.811,666.3510000000001,671.189,649.568,641.865,685.568,625.1080000000001,688.405,683.568,659.919,614.757,640.351,632.1619999999999,649.8380000000001,660.757,666.405,671.4860000000001,664.216,652.243,613.568,687.189,665.459,648.351,660.405,663.9730000000001,615.432,637.4590000000001,663.784,654.3240000000001,620.6759999999999,610.351,673.73,667.0,661.8919999999999,647.73,655.811,629.811,676.703,661.3510000000001,661.595,663.541,663.405,642.514,661.73,627.432,630.568,638.73,641.378,,,,,
3.75,15.0,646.568,649.595,647.432,637.8919999999999,651.486,648.946,609.622,622.919,624.27,639.568,642.1080000000001,639.8919999999999,609.4590000000001,623.351,620.297,635.3240000000001,614.0,628.486,628.243,617.27,616.73,609.054,612.514,611.432,608.946,616.405,611.27,616.6759999999999,612.1619999999999,618.9730000000001,610.1080000000001,609.3240000000001,615.5409999999999,624.378,624.514,630.0,628.8919999999999,625.514,631.595,622.1619999999999,610.622,623.1619999999999,627.3240000000001,644.622,630.054,624.4590000000001,647.919,616.6759999999999,621.3240000000001,625.9730000000001,635.568,614.3240000000001,640.622,623.4590000000001,632.568,619.8380000000001,620.9730000000001,630.703,620.3240000000001,652.3240000000001,656.4860000000001,630.784,613.514,628.568,632.703,640.216,623.8380000000001,615.919,624.5409999999999,655.378,635.189,611.8380000000001,631.351,651.703,677.27,647.1619999999999,639.0269999999999,615.0,648.27,677.865,623.054,614.1619999999999,633.568,618.514,638.0,664.568,669.216,644.5409999999999,639.703,681.676,625.73,683.135,677.9730000000001,655.622,614.081,637.1080000000001,631.351,647.9730000000001,657.8919999999999,661.8380000000001,667.27,662.757,648.946,612.595,683.189,659.811,646.3240000000001,656.568,660.8380000000001,615.4590000000001,635.081,660.378,652.432,618.6759999999999,609.595,670.9730000000001,663.946,661.595,643.432,654.757,627.757,673.189,658.216,658.622,660.703,659.378,640.703,656.703,625.189,629.73,634.8380000000001,639.73,658.757,,,,
4.0,16.0,641.757,647.297,643.568,635.216,649.757,645.811,608.703,621.081,621.946,636.4590000000001,638.811,637.865,607.757,622.4590000000001,618.865,634.4590000000001,613.054,626.865,626.054,615.6759999999999,616.1080000000001,608.514,611.216,610.189,608.5409999999999,615.216,611.568,617.243,613.4590000000001,619.5409999999999,609.703,608.054,614.8380000000001,622.0269999999999,623.378,630.1619999999999,626.486,623.595,630.486,620.622,612.0269999999999,620.0,625.486,642.243,627.8380000000001,623.1619999999999,644.811,615.811,619.135,624.216,635.351,614.297,636.703,620.784,631.3240000000001,620.135,620.189,629.486,619.432,651.649,653.811,630.0269999999999,612.297,626.6759999999999,632.0,638.595,621.9730000000001,616.703,624.189,654.378,633.351,611.919,628.432,649.27,673.676,643.919,635.919,613.135,646.622,673.676,623.3240000000001,613.243,632.405,616.703,635.243,661.1080000000001,663.3510000000001,641.811,637.595,676.73,623.243,678.297,671.73,655.0269999999999,612.595,635.622,629.811,643.649,653.216,659.459,663.595,658.919,645.5409999999999,612.0,679.0269999999999,657.568,644.1080000000001,652.946,656.297,614.27,634.405,657.4860000000001,646.243,618.054,609.811,666.1080000000001,658.189,657.135,641.595,651.811,626.27,667.1619999999999,655.135,654.1080000000001,656.459,656.6489999999999,637.216,654.1619999999999,623.378,628.216,632.595,636.0,657.432,,,,
4.25,17.0,641.054,642.8919999999999,641.8919999999999,633.9730000000001,644.0269999999999,643.5409999999999,608.189,618.595,621.568,,636.595,633.622,608.1619999999999,622.135,617.27,630.0,612.703,624.1619999999999,623.514,615.8919999999999,615.784,608.622,611.919,609.8380000000001,607.514,613.865,610.1619999999999,615.919,611.9730000000001,618.649,609.297,608.486,614.351,620.514,621.5409999999999,627.784,625.432,622.568,629.946,620.1619999999999,610.1619999999999,619.8919999999999,624.514,641.568,626.946,620.757,642.0269999999999,615.135,618.486,622.919,633.189,612.9730000000001,635.486,620.297,629.9730000000001,618.27,621.0,628.703,618.9730000000001,649.216,651.6759999999999,627.811,612.622,624.297,629.9730000000001,637.243,620.946,615.297,623.3240000000001,650.216,630.946,610.946,628.5409999999999,646.8380000000001,668.432,642.5409999999999,634.1080000000001,612.8919999999999,643.378,669.1619999999999,622.1080000000001,613.811,630.189,616.432,632.3240000000001,655.73,659.73,640.3240000000001,634.8380000000001,670.9730000000001,621.081,672.6489999999999,668.378,649.6759999999999,612.189,633.595,629.297,641.243,652.568,655.459,660.1080000000001,656.8919999999999,642.3240000000001,610.8919999999999,673.784,653.3240000000001,638.568,651.297,652.9730000000001,613.0269999999999,632.1619999999999,654.811,643.8380000000001,617.135,609.6759999999999,661.784,656.216,652.0269999999999,639.4590000000001,647.568,622.8380000000001,661.568,652.432,648.568,654.3240000000001,651.5409999999999,637.784,651.73,620.811,626.054,631.8380000000001,634.0,653.432,,,,
4.5,18.0,637.4590000000001,640.189,638.054,631.0,640.1619999999999,638.649,607.8919999999999,618.73,619.8380000000001,631.8380000000001,633.3240000000001,632.189,608.081,618.9730000000001,615.811,627.4590000000001,611.622,622.405,622.189,614.054,613.6759999999999,608.919,610.4590000000001,609.946,607.27,613.432,609.622,615.243,611.216,616.865,609.081,608.3240000000001,613.486,620.054,620.0,624.6759999999999,623.8919999999999,620.757,627.811,619.919,610.568,620.649,623.297,637.8380000000001,625.946,619.73,639.054,614.568,617.703,621.297,630.27,612.243,632.8380000000001,620.405,628.378,617.3240000000001,618.811,627.514,618.784,644.9730000000001,647.5409999999999,626.297,612.6759999999999,623.784,628.486,635.568,619.405,614.378,621.432,645.649,630.486,610.757,626.216,642.919,666.1080000000001,640.0,631.1619999999999,613.811,640.8380000000001,663.568,620.378,611.919,627.946,614.9730000000001,631.486,652.4590000000001,657.297,637.378,633.0269999999999,664.865,619.811,667.865,664.135,646.784,611.811,631.8919999999999,627.0,641.486,648.216,653.297,654.649,651.081,638.3240000000001,611.054,667.405,649.4590000000001,637.946,647.216,649.5409999999999,612.784,631.703,648.081,639.568,616.243,608.216,658.243,651.486,649.73,638.1619999999999,645.703,622.8380000000001,657.378,647.189,645.568,647.054,646.135,636.8380000000001,645.405,619.946,624.189,630.514,630.8919999999999,650.243,,,,
