TimesH,Frame,NoMissing,1,1,3,3,5,5,7,7,8,8,11,11,12,12,13,13,19,19,24,24,34,34,38,38,39,39,42,42,47,47,51,51,52,52,53,53,54,54,55,55,60,60,61,61,62,62,66,66,70,70,72,72,74,74,76,76,77,77,78,78,79,79,82,82,83,83,86,86,87,87,90,90,92,92,93,93,96,96,99,99,100,100,101,101,102,102,107,107,108,108,110,110,111,111,112,112,116,116,118,118,123,123,124,124,132,132,136,136,137,137,138,138,143,143,145,145,146,146,148,148,149,149,150,150,152,152,156,156,256,256,258,258,403,403,413,413,507,507,610,610
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
142.25,569.0,,196.012,111.274,137.704,114.154,83.598,116.061,77.773,118.059,89.91799999999999,119.01,239.301,119.84,213.472,117.991,130.806,122.185,78.609,105.345,91.335,112.185,131.595,134.702,193.643,136.72,60.597,138.555,207.09099999999998,136.593,230.701,123.73200000000001,85.416,127.215,124.289,128.748,70.251,127.557,107.035,126.978,210.57299999999998,129.494,223.845,130.04399999999998,99.834,133.62,105.04299999999999,148.955,74.542,149.07299999999998,222.044,151.565,214.293,149.69299999999998,59.449,153.093,115.48899999999999,153.703,96.14299999999999,152.869,240.701,137.691,220.583,141.275,96.38,139.595,79.05199999999999,142.452,267.77299999999997,142.972,188.892,143.517,241.919,145.33100000000002,232.38299999999998,145.857,120.16799999999999,147.18,223.025,160.885,60.556000000000004,166.32299999999998,88.678,165.75,193.00799999999998,164.575,252.127,165.424,131.249,162.048,137.73,167.977,48.993,158.569,207.446,155.28799999999998,141.159,156.85399999999998,245.606,157.744,72.196,158.418,93.55,161.483,77.539,161.386,236.62599999999998,176.72099999999998,200.49599999999998,171.023,112.146,180.55599999999998,65.718,182.267,240.282,169.002,79.006,168.96400000000003,52.396,171.237,98.75299999999999,171.097,245.33599999999998,174.541,124.385,175.465,65.86399999999999,174.00799999999998,253.61900000000003,174.09099999999998,123.214,94.135,194.985,98.65100000000001,172.438,133.513,196.278,154.983,112.484,170.84,206.144,115.325
142.5,570.0,,196.204,111.307,137.726,114.135,83.60700000000001,116.08,77.814,118.053,89.92299999999999,119.01700000000001,239.278,119.84700000000001,213.452,117.978,130.814,122.177,78.61,105.35,91.43700000000001,112.26299999999999,131.61700000000002,134.714,193.68099999999998,136.687,60.606,138.524,207.08900000000003,136.583,230.709,123.663,85.43,127.27,124.29700000000001,128.747,70.248,127.565,107.01299999999999,126.995,210.582,129.481,223.91,130.248,99.838,133.594,105.055,148.971,74.548,149.075,222.058,151.565,214.291,149.657,59.448,153.084,115.48,153.702,96.145,152.845,240.717,137.705,220.584,141.27,96.387,139.596,79.061,142.43,267.78700000000003,142.961,188.89700000000002,143.50799999999998,241.916,145.31,232.37099999999998,145.863,120.17,147.185,223.02599999999998,160.866,60.559,166.295,88.691,165.767,193.025,164.55900000000003,252.122,165.416,131.263,162.097,137.787,167.95,48.997,158.58100000000002,207.446,155.284,141.11700000000002,156.901,245.575,157.756,72.18,158.39700000000002,93.56,161.472,77.542,161.378,236.607,176.72799999999998,200.456,171.024,112.164,180.584,65.639,182.30900000000003,240.262,169.016,79.006,168.97099999999998,52.482,171.263,98.74799999999999,171.105,245.328,174.507,124.25200000000001,175.43,65.92699999999999,173.986,253.61599999999999,174.079,123.167,94.15799999999999,195.007,98.62700000000001,172.433,133.5,196.329,154.984,112.493,170.83599999999998,206.16099999999997,115.32799999999999
142.75,571.0,,196.248,111.30799999999999,137.691,114.08,83.605,116.065,77.834,118.044,89.9,119.04,239.27700000000002,119.84,213.46599999999998,117.965,130.816,122.18299999999999,78.608,105.325,91.37299999999999,112.229,131.625,134.717,193.727,136.704,60.606,138.507,207.097,136.555,230.69,123.656,85.444,127.249,124.301,128.755,70.24,127.564,106.986,126.99,210.56400000000002,129.488,223.888,130.234,99.839,133.588,105.064,148.972,74.557,149.079,222.075,151.537,214.301,149.64,59.465,153.075,115.48700000000001,153.69799999999998,96.15799999999999,152.839,240.71,137.696,220.579,141.255,96.387,139.60299999999998,79.051,142.43200000000002,267.767,142.985,188.93200000000002,143.498,241.90900000000002,145.30700000000002,232.368,145.889,120.176,147.178,223.015,160.85399999999998,60.648999999999994,166.196,88.694,165.76,193.028,164.58900000000003,252.12599999999998,165.41,131.315,162.066,137.821,167.957,49.001999999999995,158.575,207.447,155.309,140.974,156.89700000000002,245.585,157.752,72.172,158.40200000000002,93.432,161.531,77.554,161.375,236.628,176.762,200.41299999999998,171.00799999999998,112.209,180.50400000000002,66.12899999999999,182.238,240.243,169.02900000000002,79.023,168.954,52.403,171.25099999999998,98.74,171.104,245.305,174.507,124.339,175.373,65.933,173.96200000000002,253.608,174.05900000000003,123.178,94.186,194.995,98.661,172.41400000000002,133.486,196.33,154.983,112.491,170.85,206.09099999999998,115.369
143.0,572.0,,195.933,111.26,137.724,114.04,83.639,116.044,77.832,118.052,89.902,119.023,239.28400000000002,119.84200000000001,213.47299999999998,117.956,130.85,122.19,78.649,105.295,91.367,112.2,131.688,134.704,193.61599999999999,136.684,60.608000000000004,138.516,207.123,136.58100000000002,230.61,123.62299999999999,85.45299999999999,127.214,124.303,128.75799999999998,70.221,127.568,106.939,127.036,210.576,129.48,223.90599999999998,130.319,99.82700000000001,133.575,105.085,148.955,74.555,149.075,222.074,151.543,214.296,149.643,59.478,153.089,115.494,153.722,96.193,152.806,240.735,137.71200000000002,220.6,141.28,96.391,139.6,79.056,142.405,267.795,142.974,188.937,143.48,241.912,145.303,232.365,145.885,120.161,147.18,223.017,160.855,60.611000000000004,166.22799999999998,88.697,165.78,193.083,164.533,252.122,165.419,131.274,162.10299999999998,137.85299999999998,167.96900000000002,48.998000000000005,158.577,207.467,155.32299999999998,140.904,156.922,245.615,157.74,72.178,158.405,93.43799999999999,161.531,77.523,161.361,236.62400000000002,176.72799999999998,200.388,170.987,112.199,180.553,66.063,182.22799999999998,240.22099999999998,169.02900000000002,79.057,168.965,52.364,171.245,98.759,171.102,245.293,174.52900000000002,124.39299999999999,175.268,65.931,173.97,253.60299999999998,174.06400000000002,123.196,94.21,194.989,98.654,172.37599999999998,133.483,196.322,154.94,112.476,170.861,206.042,115.28200000000001
143.25,573.0,,195.81099999999998,111.24799999999999,137.745,113.978,83.624,116.055,77.84899999999999,118.068,89.899,119.037,239.275,119.84299999999999,213.518,117.95100000000001,130.843,122.17399999999999,78.623,105.318,91.35700000000001,112.12799999999999,131.697,134.696,193.706,136.692,60.625,138.54,207.13,136.543,230.61900000000003,123.63,85.449,127.307,124.318,128.75799999999998,70.235,127.574,106.939,127.038,210.579,129.477,223.90400000000002,130.378,99.824,133.56799999999998,105.07799999999999,148.963,74.553,149.078,222.083,151.56,214.299,149.657,59.492,153.10299999999998,115.501,153.716,96.2,152.79399999999998,240.734,137.735,220.58700000000002,141.279,96.40899999999999,139.60299999999998,79.074,142.434,267.78700000000003,142.953,188.942,143.509,241.905,145.297,232.395,145.838,120.154,147.187,223.028,160.847,60.646,166.16099999999997,88.694,165.797,193.02700000000002,164.488,252.114,165.428,131.216,162.10399999999998,137.804,167.96599999999998,48.996,158.564,207.495,155.311,140.97299999999998,156.887,245.62099999999998,157.74,72.181,158.401,93.454,161.52100000000002,77.525,161.39600000000002,236.63,176.713,200.399,170.96099999999998,112.205,180.541,65.866,182.296,240.24200000000002,169.067,79.058,168.956,52.379,171.253,98.758,171.101,245.295,174.523,124.40899999999999,175.31,65.94,173.96400000000003,253.585,174.077,123.23200000000001,94.249,194.989,98.648,172.36700000000002,133.484,196.332,154.894,112.446,170.88299999999998,206.102,115.292
143.5,574.0,,195.888,111.234,137.778,113.95700000000001,83.602,116.01,77.824,118.08200000000001,89.898,119.04299999999999,239.283,119.844,213.5,117.955,130.835,122.167,78.631,105.28399999999999,91.385,112.10700000000001,131.72299999999998,134.66,193.76,136.686,60.617,138.531,207.137,136.493,230.632,123.616,85.525,127.214,124.306,128.75,70.233,127.579,106.95,127.087,210.56799999999998,129.481,223.91,130.349,99.816,133.576,105.075,148.944,74.566,149.07299999999998,222.082,151.539,214.297,149.642,59.496,153.083,115.524,153.69,96.194,152.80100000000002,240.747,137.734,220.582,141.268,96.39,139.582,79.07,142.401,267.802,142.958,188.96400000000003,143.49,241.882,145.293,232.399,145.82,120.184,147.203,223.012,160.844,60.672,166.13099999999997,88.69200000000001,165.803,193.06400000000002,164.58900000000003,252.115,165.44400000000002,131.191,161.988,137.83,167.984,48.996,158.559,207.542,155.37,140.92700000000002,156.89700000000002,245.611,157.74200000000002,72.172,158.381,93.448,161.525,77.53,161.414,236.622,176.757,200.377,170.956,112.17200000000001,180.55900000000003,66.209,182.26,240.201,169.08700000000002,79.061,168.968,52.398,171.243,98.759,171.097,245.305,174.53,124.421,175.234,65.95100000000001,173.953,253.59599999999998,174.08,123.196,94.21600000000001,194.981,98.69,172.37,133.484,196.394,154.921,112.44200000000001,170.90200000000002,206.017,115.29799999999999
143.75,575.0,,195.878,111.23700000000001,137.857,113.912,83.61399999999999,116.015,77.84100000000001,118.06299999999999,89.947,119.025,239.28599999999997,119.823,213.50099999999998,117.95700000000001,130.81799999999998,122.161,78.611,105.29700000000001,91.37299999999999,112.105,131.689,134.684,193.791,136.71200000000002,60.637,138.55700000000002,207.12599999999998,136.504,230.59799999999998,123.625,85.587,127.18700000000001,124.323,128.755,70.23899999999999,127.573,107.01799999999999,127.052,210.59,129.464,223.87900000000002,130.245,99.82799999999999,133.58,105.04899999999999,148.939,74.559,149.064,222.083,151.507,214.31900000000002,149.651,59.49,153.07299999999998,115.54299999999999,153.657,96.193,152.799,240.74099999999999,137.702,220.58900000000003,141.268,96.39200000000001,139.578,79.065,142.349,267.797,142.918,188.952,143.507,241.87599999999998,145.27200000000002,232.426,145.793,120.185,147.183,223.02200000000002,160.83100000000002,60.698,166.097,88.698,165.80200000000002,192.984,164.641,252.107,165.435,131.135,161.984,137.805,167.965,48.993,158.543,207.53400000000002,155.36,140.89,156.906,245.613,157.735,72.178,158.378,93.463,161.542,77.52600000000001,161.422,236.6,176.75599999999997,200.403,170.95,112.12200000000001,180.578,66.173,182.232,240.172,169.083,79.075,168.96200000000002,52.407,171.26,98.741,171.101,245.3,174.52599999999998,124.39,175.03099999999998,65.96,173.947,253.581,174.05599999999998,123.191,94.228,195.003,98.67,172.41299999999998,133.494,196.37,154.931,112.45200000000001,170.90900000000002,206.045,115.35
144.0,576.0,,195.87900000000002,111.275,137.864,113.853,83.62799999999999,116.012,77.867,118.07,89.94,119.025,239.29,119.815,213.49400000000003,117.959,130.826,122.175,78.601,105.34700000000001,91.35,112.069,131.67600000000002,134.689,193.739,136.631,60.666000000000004,138.55100000000002,207.125,136.498,230.605,123.59100000000001,85.64200000000001,127.12799999999999,124.325,128.764,70.24,127.57799999999999,107.027,127.06,210.605,129.439,223.918,130.278,99.84899999999999,133.57,105.02799999999999,148.953,74.59,149.061,222.09900000000002,151.491,214.3,149.627,59.498999999999995,153.07,115.568,153.674,96.198,152.79399999999998,240.755,137.697,220.588,141.268,96.416,139.569,79.082,142.361,267.767,142.903,188.916,143.514,241.83900000000003,145.246,232.41,145.81,120.208,147.197,223.017,160.836,60.658,166.093,88.689,165.822,192.988,164.706,252.113,165.412,131.156,161.93,137.785,167.922,49.004,158.537,207.49,155.278,140.951,156.898,245.595,157.739,72.183,158.369,93.45100000000001,161.546,77.533,161.407,236.62400000000002,176.77700000000002,200.42700000000002,170.933,112.104,180.59,65.848,182.252,240.22299999999998,169.06799999999998,79.081,168.95,52.397,171.267,98.729,171.093,245.304,174.53900000000002,124.346,175.125,65.933,173.96099999999998,253.60299999999998,174.078,123.227,94.257,195.012,98.79799999999999,172.415,133.502,196.407,154.95600000000002,112.443,170.929,206.137,115.34100000000001
144.25,577.0,,195.86,111.25200000000001,137.891,113.84200000000001,83.624,116.05,77.903,118.051,89.97200000000001,119.052,239.28799999999998,119.81700000000001,213.49400000000003,117.95100000000001,130.829,122.193,78.653,105.34299999999999,91.374,112.145,131.664,134.68,193.812,136.644,60.68,138.555,207.137,136.476,230.537,123.537,85.65299999999999,127.11200000000001,124.31299999999999,128.77200000000002,70.252,127.57799999999999,107.02,127.113,210.635,129.43,223.872,130.16,99.84200000000001,133.559,104.98100000000001,148.97,74.571,149.053,222.09599999999998,151.493,214.31400000000002,149.614,59.506,153.08100000000002,115.573,153.659,96.214,152.754,240.747,137.697,220.59799999999998,141.267,96.398,139.571,79.066,142.36700000000002,267.789,142.911,188.915,143.495,241.832,145.246,232.403,145.812,120.18799999999999,147.184,223.018,160.83700000000002,60.673,166.11599999999999,88.70100000000001,165.817,192.968,164.735,252.123,165.37099999999998,131.186,161.939,137.768,167.84799999999998,49.007,158.535,207.498,155.255,140.988,156.876,245.58900000000003,157.753,72.17399999999999,158.374,93.456,161.546,77.53699999999999,161.40200000000002,236.627,176.727,200.40099999999998,170.918,112.12200000000001,180.58,65.818,182.267,240.231,169.105,79.079,168.94,52.419,171.229,98.73200000000001,171.08900000000003,245.317,174.565,124.32799999999999,174.963,65.958,173.94400000000002,253.61,174.081,123.215,94.228,195.0,98.84299999999999,172.405,133.497,196.487,154.989,112.435,170.916,206.15400000000002,115.251
144.5,578.0,,196.04,111.257,137.89700000000002,113.85600000000001,83.615,116.036,77.931,118.042,89.96600000000001,119.069,239.293,119.824,213.49900000000002,117.94,130.835,122.182,78.638,105.322,91.375,112.18799999999999,131.661,134.674,193.74400000000003,136.601,60.692,138.547,207.148,136.44299999999998,230.52599999999998,123.531,85.736,127.08200000000001,124.314,128.78,70.248,127.58,106.98899999999999,127.209,210.635,129.434,223.82299999999998,130.154,99.853,133.539,104.986,148.967,74.584,149.033,222.09099999999998,151.496,214.31900000000002,149.57299999999998,59.505,153.071,115.55,153.66899999999998,96.20700000000001,152.762,240.737,137.69,220.604,141.25799999999998,96.426,139.58700000000002,79.024,142.36,267.777,142.931,188.94400000000002,143.476,241.822,145.233,232.37400000000002,145.846,120.20200000000001,147.209,223.007,160.829,60.684,166.06799999999998,88.697,165.81400000000002,192.94799999999998,164.687,252.12599999999998,165.37099999999998,131.194,161.976,137.81,167.852,49.008,158.518,207.542,155.308,140.965,156.934,245.58900000000003,157.739,72.179,158.376,93.46799999999999,161.531,77.544,161.401,236.562,176.71400000000003,200.43099999999998,170.926,112.08200000000001,180.62099999999998,65.872,182.263,240.24599999999998,169.09099999999998,79.095,168.898,52.38,171.204,98.727,171.08900000000003,245.296,174.57299999999998,124.41799999999999,175.047,65.976,173.925,253.597,174.105,123.241,94.209,195.00099999999998,98.816,172.385,133.499,196.487,154.99,112.41799999999999,170.928,206.292,115.305
144.75,579.0,,196.146,111.25399999999999,137.815,113.898,83.62100000000001,116.046,77.925,118.031,89.98700000000001,119.07600000000001,239.303,119.84100000000001,213.518,117.94200000000001,130.827,122.186,78.635,105.289,91.48200000000001,112.277,131.655,134.686,193.581,136.532,60.69,138.55100000000002,207.148,136.46,230.451,123.47200000000001,85.76899999999999,127.052,124.316,128.786,70.24,127.58200000000001,107.014,127.18700000000001,210.638,129.41,223.905,130.256,99.85,133.535,105.046,148.96200000000002,74.59899999999999,149.033,222.095,151.507,214.321,149.595,59.523999999999994,153.05700000000002,115.551,153.674,96.20700000000001,152.763,240.72299999999998,137.721,220.606,141.265,96.432,139.606,79.021,142.35399999999998,267.772,142.904,188.898,143.502,241.81900000000002,145.231,232.389,145.82399999999998,120.20299999999999,147.21,223.018,160.826,60.658,166.1,88.68700000000001,165.84,193.02200000000002,164.667,252.108,165.394,131.285,161.975,137.812,167.855,49.001999999999995,158.52,207.55,155.305,141.00799999999998,156.911,245.58599999999998,157.743,72.184,158.377,93.458,161.526,77.554,161.424,236.53400000000002,176.703,200.457,170.907,112.071,180.592,65.492,182.34099999999998,240.239,169.106,79.12,168.93599999999998,52.371,171.183,98.705,171.08700000000002,245.28599999999997,174.551,124.34,175.085,65.96,173.93099999999998,253.547,174.092,123.259,94.175,194.995,98.833,172.39,133.49200000000002,196.467,154.97299999999998,112.43299999999999,170.92700000000002,206.328,115.212
145.0,580.0,,196.204,111.27,137.752,113.977,83.63,116.075,77.923,118.009,90.01100000000001,119.06,239.31599999999997,119.85,213.502,117.94200000000001,130.826,122.167,78.624,105.303,91.492,112.37299999999999,131.67,134.685,193.66099999999997,136.57299999999998,60.7,138.548,207.165,136.453,230.43,123.37899999999999,85.708,127.07600000000001,124.32600000000001,128.79,70.24600000000001,127.581,107.055,127.22399999999999,210.62599999999998,129.389,223.90400000000002,130.322,99.84299999999999,133.526,105.044,148.951,74.589,149.03,222.085,151.51,214.313,149.612,59.518,153.058,115.541,153.673,96.196,152.784,240.718,137.709,220.59400000000002,141.25799999999998,96.432,139.60299999999998,79.031,142.325,267.762,142.91299999999998,188.856,143.471,241.82,145.226,232.396,145.805,120.199,147.215,223.023,160.817,60.681000000000004,166.06900000000002,88.696,165.84099999999998,193.076,164.62900000000002,252.111,165.40099999999998,131.257,161.993,137.813,167.87,49.007,158.502,207.542,155.32299999999998,141.05,156.922,245.601,157.746,72.188,158.369,93.47200000000001,161.515,77.572,161.439,236.498,176.69099999999997,200.442,170.912,112.1,180.53400000000002,65.65100000000001,182.36700000000002,240.236,169.09,79.1,168.93099999999998,52.361999999999995,171.19299999999998,98.65799999999999,171.09900000000002,245.30700000000002,174.542,124.384,174.997,65.957,173.92,253.545,174.104,123.262,94.175,194.993,98.818,172.37599999999998,133.481,196.479,154.929,112.40899999999999,170.925,206.33700000000002,115.26700000000001
145.25,581.0,,195.87900000000002,111.22399999999999,137.759,113.956,83.631,116.059,77.954,118.015,90.022,119.03,239.33,119.85700000000001,213.5,117.93700000000001,130.819,122.15700000000001,78.582,105.29299999999999,91.53,112.553,131.675,134.704,193.97099999999998,136.47,60.707,138.547,207.169,136.422,230.452,123.38799999999999,85.71600000000001,127.072,124.32799999999999,128.783,70.24600000000001,127.58200000000001,107.125,127.14399999999999,210.604,129.398,223.933,130.219,99.811,133.524,105.031,148.95600000000002,74.592,149.02,222.081,151.498,214.295,149.589,59.532,153.071,115.552,153.67600000000002,96.205,152.756,240.72400000000002,137.694,220.58599999999998,141.255,96.43299999999999,139.622,79.01,142.312,267.757,142.891,188.87400000000002,143.417,241.805,145.219,232.364,145.83,120.20100000000001,147.22799999999998,223.05200000000002,160.82299999999998,60.66,166.06400000000002,88.70700000000001,165.84099999999998,193.132,164.66299999999998,252.118,165.399,131.297,161.94299999999998,137.82,167.854,49.001999999999995,158.512,207.53799999999998,155.32,141.048,156.925,245.593,157.74,72.191,158.351,93.48,161.499,77.6,161.457,236.442,176.607,200.44,170.899,112.28299999999999,180.46200000000002,65.53399999999999,182.44400000000002,240.233,169.09900000000002,79.115,168.97299999999998,52.361000000000004,171.14700000000002,98.625,171.107,245.313,174.546,124.42399999999999,174.735,65.98899999999999,173.89,253.55700000000002,174.118,123.275,94.176,194.99200000000002,98.83200000000001,172.362,133.493,196.445,154.85299999999998,112.415,170.93,206.253,115.262
145.5,582.0,,195.679,111.20200000000001,137.69299999999998,114.00200000000001,83.645,116.038,77.942,117.984,90.035,119.021,239.328,119.87299999999999,213.479,117.939,130.843,122.195,78.585,105.292,91.545,112.521,131.665,134.73,194.09799999999998,136.41,60.721000000000004,138.547,207.13400000000001,136.417,230.398,123.37200000000001,85.69,127.06299999999999,124.34299999999999,128.783,70.241,127.585,107.166,127.211,210.613,129.38299999999998,223.912,130.196,99.809,133.52,105.07799999999999,148.945,74.608,149.012,222.09400000000002,151.491,214.326,149.612,59.534,153.061,115.552,153.664,96.23299999999999,152.705,240.74400000000003,137.69799999999998,220.578,141.248,96.419,139.619,79.059,142.316,267.755,142.942,188.919,143.43,241.78099999999998,145.19799999999998,232.335,145.839,120.197,147.24200000000002,223.058,160.832,60.655,166.06799999999998,88.70299999999999,165.84799999999998,193.19799999999998,164.595,252.12400000000002,165.388,131.32399999999998,161.909,137.809,167.868,48.986000000000004,158.52,207.547,155.32,141.10399999999998,156.906,245.577,157.755,72.186,158.36,93.484,161.482,77.597,161.429,236.477,176.577,200.44400000000002,170.887,112.10700000000001,180.50799999999998,65.752,182.394,240.233,169.122,79.127,168.967,52.445,171.192,98.596,171.12099999999998,245.30599999999998,174.519,124.436,174.618,65.95,173.87900000000002,253.57,174.109,123.26899999999999,94.171,194.983,98.81,172.354,133.466,196.405,154.825,112.40799999999999,170.918,206.162,115.164
145.75,583.0,,195.567,111.176,137.75799999999998,113.992,83.666,116.01899999999999,77.97800000000001,117.999,90.03399999999999,119.025,239.362,119.855,213.49400000000003,117.949,130.827,122.214,78.557,105.29799999999999,91.493,112.51,131.668,134.707,194.136,136.39,60.701,138.539,207.137,136.355,230.351,123.39399999999999,85.735,127.065,124.352,128.78,70.244,127.586,107.105,127.354,210.609,129.375,223.86,129.968,99.82700000000001,133.501,105.07600000000001,148.958,74.607,149.018,222.097,151.488,214.32,149.661,59.536,153.05100000000002,115.536,153.665,96.227,152.687,240.75599999999997,137.704,220.57299999999998,141.245,96.458,139.61,79.002,142.29399999999998,267.752,142.936,188.959,143.437,241.77599999999998,145.21,232.34,145.851,120.19200000000001,147.197,223.037,160.811,60.67100000000001,166.05700000000002,88.713,165.859,193.183,164.567,252.12400000000002,165.37599999999998,131.341,161.851,137.81,167.882,48.983999999999995,158.509,207.554,155.345,141.123,156.931,245.579,157.74,72.181,158.377,93.494,161.46200000000002,77.59,161.401,236.50799999999998,176.61700000000002,200.423,170.86900000000003,112.245,180.40599999999998,65.76,182.36900000000003,240.188,169.157,79.134,168.967,52.45,171.172,98.581,171.12400000000002,245.313,174.485,124.436,174.66,65.959,173.85299999999998,253.555,174.108,123.28399999999999,94.186,194.982,98.777,172.35299999999998,133.461,196.447,154.84,112.385,170.93200000000002,206.158,115.18299999999999
146.0,584.0,,195.537,111.186,137.752,113.98100000000001,83.646,116.00399999999999,77.96600000000001,117.98700000000001,90.044,119.036,239.37,119.87899999999999,213.482,117.943,130.84,122.23200000000001,78.493,105.30799999999999,91.448,112.448,131.66899999999998,134.715,194.28,136.461,60.707,138.533,207.13,136.316,230.368,123.34,85.76700000000001,127.042,124.35600000000001,128.776,70.241,127.58200000000001,107.10700000000001,127.26299999999999,210.637,129.332,223.83599999999998,129.99,99.825,133.488,105.085,148.94899999999998,74.61399999999999,149.012,222.09099999999998,151.476,214.33900000000003,149.685,59.53,153.056,115.539,153.653,96.223,152.673,240.752,137.707,220.56599999999997,141.24200000000002,96.501,139.62,79.00399999999999,142.246,267.809,142.908,188.918,143.453,241.774,145.18200000000002,232.31799999999998,145.863,120.23100000000001,147.213,223.088,160.799,60.693999999999996,166.044,88.72,165.87099999999998,193.135,164.53,252.136,165.37,131.476,161.636,137.816,167.90200000000002,48.985,158.53,207.537,155.35299999999998,141.092,156.964,245.58,157.752,72.194,158.389,93.495,161.452,77.608,161.421,236.50599999999997,176.52700000000002,200.472,170.887,112.189,180.38400000000001,65.656,182.37099999999998,240.185,169.146,79.142,168.954,52.428000000000004,171.165,98.57799999999999,171.12400000000002,245.28900000000002,174.502,124.458,174.59400000000002,65.98100000000001,173.859,253.55599999999998,174.105,123.35799999999999,94.21600000000001,194.949,98.85,172.352,133.468,196.398,154.82399999999998,112.396,170.925,206.169,115.208
146.25,585.0,,195.622,111.196,137.749,113.882,83.66,116.029,77.969,118.005,90.085,119.024,239.363,119.884,213.523,117.95299999999999,130.833,122.225,78.501,105.331,91.41,112.28399999999999,131.67,134.722,194.28900000000002,136.363,60.692,138.541,207.136,136.30700000000002,230.352,123.38600000000001,85.738,127.006,124.351,128.775,70.241,127.579,107.098,127.287,210.63400000000001,129.332,223.888,130.043,99.834,133.481,105.09700000000001,148.951,74.597,148.999,222.102,151.493,214.322,149.69299999999998,59.526,153.043,115.55,153.653,96.236,152.656,240.736,137.694,220.558,141.233,96.462,139.626,78.98899999999999,142.23,267.847,142.901,188.893,143.463,241.752,145.17700000000002,232.328,145.863,120.213,147.209,223.118,160.78799999999998,60.69,166.007,88.71,165.873,193.15400000000002,164.541,252.139,165.37599999999998,131.391,161.705,137.844,167.912,49.001999999999995,158.52700000000002,207.53099999999998,155.335,141.15200000000002,156.945,245.582,157.73,72.205,158.38299999999998,93.49600000000001,161.437,77.602,161.428,236.49200000000002,176.542,200.449,170.88299999999998,112.219,180.357,65.726,182.317,240.22299999999998,169.111,79.182,168.99400000000003,52.435,171.122,98.546,171.115,245.291,174.515,124.415,174.55900000000003,65.942,173.86599999999999,253.56599999999997,174.112,123.351,94.211,194.923,98.861,172.361,133.455,196.50799999999998,154.924,112.391,170.935,206.128,115.087
146.5,586.0,,195.467,111.23700000000001,137.754,113.943,83.624,116.07600000000001,77.985,118.005,90.089,118.99799999999999,239.351,119.883,213.516,117.954,130.834,122.226,78.594,105.27600000000001,91.359,112.24,131.66,134.719,194.203,136.336,60.701,138.523,207.12599999999998,136.286,230.41299999999998,123.363,85.765,127.037,124.359,128.769,70.247,127.56700000000001,107.104,127.37799999999999,210.63,129.316,223.856,129.946,99.84200000000001,133.47,105.101,148.965,74.595,149.001,222.09599999999998,151.498,214.317,149.678,59.531000000000006,153.043,115.544,153.666,96.245,152.612,240.707,137.7,220.532,141.21,96.51299999999999,139.658,79.021,142.257,267.865,142.833,188.885,143.428,241.74599999999998,145.157,232.315,145.89,120.221,147.22799999999998,223.149,160.79,60.708,165.97400000000002,88.70700000000001,165.87900000000002,193.063,164.609,252.174,165.36900000000003,131.372,161.665,137.821,167.93,49.007,158.531,207.49099999999999,155.30100000000002,141.197,156.918,245.584,157.72299999999998,72.2,158.391,93.506,161.463,77.583,161.42600000000002,236.457,176.56099999999998,200.415,170.872,112.227,180.34799999999998,65.786,182.21900000000002,240.269,169.06799999999998,79.175,168.984,52.422,171.14,98.52799999999999,171.105,245.292,174.514,124.367,174.56799999999998,65.965,173.852,253.574,174.11,123.352,94.2,194.91099999999997,98.82700000000001,172.36700000000002,133.472,196.528,154.924,112.40100000000001,170.916,206.058,114.959
