TimesH,Frame,NoMissing,16,16,21,21,52,52,94,94,98,98,103,103,117,117,118,118,139,139,141,141,146,146,154,154,156,156,162,162,164,164,167,167,168,168,173,173,182,182,186,186,189,189,191,191,207,207,209,209,218,218,219,219,222,222,227,227,230,230,231,231,246,246,251,251,254,254,262,262,263,263,269,269,272,272,273,273,278,278,302,302,307,307,310,310,311,311,316,316,319,319,329,329,336,336,340,340,344,344,353,353,363,363,386,386,396,396,398,398,408,408,417,417,430,430,435,435,440,440,482,482,504,504,658,658,801,801,843,843,973,973,1034,1034,1206,1206,1216,1216,1288,1288,1315,1315,1365,1365,2016,2016
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
272.25,1089.0,,84.435,11.515999999999998,238.206,10.682,112.855,23.066,114.38600000000001,46.011,96.104,45.578,193.90200000000002,42.986000000000004,203.68099999999998,49.50899999999999,212.986,47.941,238.054,64.665,78.102,66.64399999999999,142.757,63.553000000000004,249.68,73.572,68.577,71.195,122.726,68.439,202.51,76.396,128.476,77.47,220.315,75.668,106.007,74.869,132.3,84.5,194.15,79.093,97.178,79.01899999999999,50.136,80.752,99.95100000000001,88.589,243.863,86.413,90.32600000000001,94.26,44.003,92.316,253.101,92.47,251.826,100.119,230.488,99.38,42.636,100.985,139.935,106.804,82.264,100.73700000000001,57.422,102.24700000000001,217.313,111.82700000000001,83.524,109.413,69.574,110.03,20.873,118.90100000000001,49.806000000000004,117.945,135.529,114.007,39.836999999999996,126.81299999999999,269.156,124.389,245.729,124.596,280.183,121.03399999999999,84.124,122.056,60.778999999999996,130.252,133.595,127.443,28.445,133.898,89.492,132.77100000000002,113.999,131.313,141.799,146.065,63.582,136.835,102.964,151.139,287.04,156.11700000000002,264.837,157.696,31.026999999999997,151.982,28.574,161.261,26.0,166.0,215.00599999999997,170.701,74.809,166.574,267.687,179.426,102.853,199.13299999999998,274.453,108.27600000000001,151.092,190.315,180.97,52.35,67.514,104.44200000000001,111.459,68.28699999999999,131.099,204.593,217.267,99.803,290.684,129.252,243.64700000000002,105.76799999999999,63.721000000000004,92.37100000000001,248.873,111.005
272.5,1090.0,,84.53,11.629000000000001,237.93,10.784,112.804,23.12,114.41799999999999,45.988,96.225,45.578,193.933,43.115,203.72099999999998,49.746,212.822,48.045,238.122,64.619,78.09899999999999,66.653,142.73,63.485,249.58900000000003,73.388,68.485,71.218,122.741,68.416,202.517,76.456,128.58700000000002,77.39699999999999,220.21,75.48899999999999,105.976,74.85300000000001,132.22299999999998,84.50200000000001,194.17700000000002,79.023,97.154,78.961,50.273,80.65100000000001,99.899,88.647,243.824,86.334,90.345,94.25200000000001,43.95,92.40100000000001,253.205,92.484,251.778,100.104,230.44400000000002,99.35,42.583999999999996,100.947,139.893,106.88600000000001,82.38600000000001,100.79,57.465,102.25,217.335,111.803,83.58200000000001,109.36399999999999,69.49600000000001,110.02,21.015,118.74700000000001,49.9,117.99600000000001,135.595,114.09299999999999,39.83,126.814,269.188,124.359,245.72099999999998,124.51899999999999,280.189,121.01700000000001,84.06,121.988,60.905,130.216,133.623,127.432,28.453000000000003,133.92600000000002,89.48100000000001,132.69,114.101,131.291,141.673,146.471,63.50899999999999,136.828,102.86200000000001,151.24200000000002,287.14599999999996,156.149,264.735,157.578,31.014,151.967,28.691,161.21200000000002,25.608,166.483,215.109,170.465,74.76899999999999,166.55200000000002,267.474,179.607,102.728,199.13099999999997,274.275,108.244,151.088,190.312,180.935,52.291000000000004,67.57600000000001,104.355,111.417,68.206,131.101,204.553,217.453,99.76,290.693,129.234,243.597,105.709,63.604,92.45100000000001,248.822,111.016
272.75,1091.0,,84.589,11.587,237.99599999999998,10.847000000000001,112.939,23.194000000000003,114.382,46.008,96.32,45.656000000000006,194.079,43.092,203.8,49.818999999999996,212.921,47.955,238.301,64.777,78.082,66.683,142.724,63.479,249.458,73.461,68.531,71.251,122.762,68.45100000000001,202.544,76.535,128.63,77.34100000000001,220.363,75.85600000000001,106.014,74.797,131.982,84.545,194.12400000000002,79.04899999999999,97.069,79.029,50.331,80.57300000000001,99.846,88.609,243.88,86.33,90.31200000000001,94.24799999999999,43.583,92.82799999999999,253.252,92.486,251.791,100.10700000000001,230.40400000000002,99.32600000000001,42.596000000000004,100.98100000000001,139.9,106.695,82.685,100.954,57.443000000000005,102.243,217.325,111.704,83.579,109.315,69.542,110.06299999999999,21.035,118.741,49.696999999999996,117.865,135.601,114.066,39.86,126.82799999999999,269.077,124.36200000000001,245.546,124.619,280.096,121.118,84.13,122.186,60.743,130.325,134.045,127.65299999999999,28.494,133.991,89.464,132.808,114.235,131.27,141.797,146.804,63.515,136.914,102.925,151.36700000000002,287.217,156.142,264.721,157.779,30.846,151.961,28.730999999999998,161.22899999999998,25.613000000000003,166.58,215.15200000000002,170.475,74.817,166.583,267.582,179.642,102.79799999999999,199.178,274.392,108.273,151.158,190.345,181.00900000000001,52.333999999999996,67.721,104.227,111.35700000000001,68.157,131.138,204.52599999999998,217.56400000000002,99.61399999999999,290.643,129.162,243.606,105.60700000000001,63.632,92.44,248.81099999999998,110.978
273.0,1092.0,,84.613,11.793,238.00599999999997,10.737,112.77799999999999,22.967,114.538,46.003,96.195,45.748000000000005,194.045,42.976000000000006,203.953,49.772,212.91400000000002,47.88399999999999,238.012,64.682,78.031,66.712,142.674,63.411,249.394,73.43,68.584,71.296,122.78200000000001,68.406,202.544,76.548,128.567,77.417,220.407,76.013,105.93,74.843,132.069,84.375,194.095,79.07300000000001,97.119,79.127,50.526,80.469,99.979,88.603,243.88099999999997,86.295,90.35799999999999,94.204,43.505,93.02,253.278,92.40299999999999,251.75900000000001,100.15799999999999,230.438,99.367,42.574,100.99,140.083,106.62899999999999,83.105,101.06200000000001,57.522,102.385,217.313,111.676,83.613,109.39200000000001,69.57,110.02799999999999,21.000999999999998,118.72,49.655,117.902,135.605,114.044,39.89,126.809,268.927,124.265,245.535,124.603,280.066,121.13,84.199,122.396,60.856,130.231,133.879,127.59299999999999,28.511999999999997,133.97799999999998,89.432,132.852,114.40299999999999,131.38,141.851,147.155,63.607,136.924,103.022,151.494,287.332,156.162,264.73400000000004,157.684,30.815,151.953,28.823,161.042,25.563000000000002,166.442,215.231,170.49200000000002,74.771,166.56400000000002,267.575,179.52,102.73700000000001,199.236,274.205,108.211,151.11700000000002,190.361,180.919,52.306999999999995,67.543,104.213,111.795,68.127,131.17,204.582,217.638,99.523,290.663,129.082,243.64700000000002,105.617,63.687,92.488,248.794,111.01799999999999
273.25,1093.0,,84.665,11.835,237.912,10.73,112.65700000000001,22.97,114.52600000000001,45.923,96.079,46.251999999999995,194.074,43.043,204.024,49.818000000000005,212.924,47.93,238.044,64.693,78.02199999999999,66.658,142.592,63.355,249.43099999999998,73.547,68.568,71.30199999999999,122.711,68.39399999999999,202.56900000000002,76.531,128.491,77.428,220.442,75.904,105.943,74.881,132.119,84.30799999999999,194.082,79.067,97.17399999999999,79.093,50.495,80.584,100.08,88.575,243.872,86.31200000000001,90.329,94.25299999999999,43.541000000000004,93.079,253.19,92.464,251.80200000000002,100.164,230.393,99.32700000000001,42.536,100.979,139.99,106.695,83.22,101.08200000000001,57.553999999999995,102.444,217.308,111.755,83.54799999999999,109.40899999999999,69.488,109.95100000000001,20.909000000000002,118.779,49.583,117.83,135.53,114.00299999999999,39.865,126.85600000000001,268.94599999999997,124.17200000000001,245.472,124.50399999999999,280.022,121.023,84.256,122.265,60.903,130.166,133.847,127.61,28.554000000000002,133.985,89.37,132.917,114.723,131.657,141.761,146.83,63.506,136.933,103.035,151.435,287.36400000000003,156.18200000000002,264.58299999999997,157.529,30.789,151.9,28.819000000000003,160.841,25.471999999999998,166.488,215.137,170.407,74.605,166.519,267.621,179.516,102.209,199.675,274.31,108.265,151.063,190.33,180.77900000000002,52.383,67.53699999999999,104.15899999999999,112.48100000000001,68.179,131.17700000000002,204.562,217.766,99.514,290.58799999999997,129.185,243.605,105.384,63.645,92.48100000000001,248.68200000000002,111.00200000000001
273.5,1094.0,,84.73200000000001,11.85,237.829,10.709000000000001,112.70700000000001,23.02,114.56299999999999,46.031000000000006,96.161,46.053999999999995,194.035,43.085,203.94799999999998,49.812,212.765,47.754,238.18900000000002,64.76100000000001,77.971,66.705,142.516,63.327,249.37599999999998,73.435,68.635,71.244,122.736,68.365,202.513,76.79899999999999,128.475,77.48100000000001,220.227,75.70100000000001,105.92,74.92,132.077,84.25299999999999,194.05599999999998,79.077,97.111,79.111,50.38,80.635,100.226,88.566,243.831,86.31299999999999,90.273,94.344,43.702,92.875,253.19299999999998,92.521,251.835,100.186,230.416,99.324,42.614,101.023,140.078,106.69200000000001,84.113,101.156,57.596000000000004,102.469,217.408,111.786,83.585,109.435,69.521,109.991,20.785999999999998,118.84899999999999,48.96,117.324,135.39,113.89200000000001,39.845,126.853,269.004,124.27799999999999,245.38400000000001,124.492,280.101,120.906,84.302,122.425,60.916000000000004,130.22899999999998,134.039,127.758,28.549,133.986,89.36399999999999,132.998,114.773,131.707,141.829,146.941,63.55,136.736,103.01899999999999,151.481,287.38599999999997,156.154,264.625,157.626,30.839000000000002,151.886,28.846999999999998,160.832,25.36,166.523,215.183,170.452,74.467,166.49200000000002,267.607,179.53,102.34100000000001,199.662,274.547,108.34299999999999,150.969,190.407,180.88099999999997,52.287,67.678,104.102,112.33,68.313,131.19799999999998,204.537,217.69099999999997,99.462,290.623,129.162,243.558,105.255,63.607,92.396,248.662,110.98200000000001
273.75,1095.0,,84.79899999999999,11.857000000000001,237.862,10.699000000000002,112.663,23.066,114.501,45.96,96.00399999999999,46.193000000000005,194.00400000000002,43.09,204.09099999999998,49.839,212.71099999999998,47.751000000000005,237.827,64.682,78.00399999999999,66.689,142.393,63.312,249.36700000000002,73.594,68.67399999999999,71.188,122.759,68.334,202.52599999999998,76.759,128.542,77.33800000000001,220.192,75.613,105.921,74.896,132.032,84.25,194.18200000000002,79.064,97.022,79.138,50.479,80.572,100.265,88.59,243.81900000000002,86.36399999999999,90.309,94.38600000000001,43.707,92.90299999999999,253.172,92.633,251.75900000000001,100.215,230.47400000000002,99.34100000000001,42.62,101.016,140.55200000000002,106.193,84.59,101.14200000000001,57.55,102.48,217.58,111.64,83.561,109.426,69.472,109.936,20.750999999999998,118.86,49.093,117.48899999999999,135.35,113.9,39.888000000000005,126.821,268.922,124.21700000000001,245.505,124.52600000000001,279.934,121.16,84.325,122.368,60.766999999999996,130.304,134.08,127.76899999999999,28.599,134.013,89.397,132.951,114.728,131.662,141.835,146.977,63.37,136.67,103.035,151.463,287.519,156.202,264.64099999999996,157.504,30.886,151.904,28.874000000000002,160.934,26.0,166.0,215.173,170.13400000000001,74.292,166.512,267.51,179.574,102.065,199.727,274.525,108.302,150.994,190.408,180.821,52.367,67.977,103.785,112.945,68.421,131.261,204.576,217.66099999999997,99.51899999999999,290.656,129.164,243.65200000000002,105.213,63.563,92.559,248.644,110.977
274.0,1096.0,,84.755,11.725,237.91299999999998,10.764000000000001,112.65100000000001,23.016,114.49600000000001,45.95,96.014,46.222,193.982,43.111999999999995,203.99200000000002,49.73,212.544,47.791000000000004,237.859,64.688,78.01899999999999,66.665,142.34799999999998,63.29600000000001,249.275,73.49600000000001,68.609,71.184,122.77,68.31,202.50799999999998,76.752,128.47299999999998,77.383,220.2,75.58,105.84200000000001,74.807,131.873,84.213,194.112,79.041,97.12100000000001,79.07300000000001,50.438,80.609,100.234,88.611,243.84,86.404,90.325,94.42,43.848,92.839,253.11700000000002,92.64299999999999,251.732,100.184,230.46599999999998,99.314,42.66,101.005,140.517,106.20100000000001,84.78399999999999,101.13,57.55,102.48700000000001,217.63099999999997,111.512,83.605,109.444,69.477,109.915,20.680999999999997,118.882,49.218,117.631,135.347,113.837,39.926,126.76700000000001,268.904,124.272,245.239,124.574,279.85,121.40899999999999,84.24700000000001,122.34200000000001,60.778,130.211,134.256,127.947,28.559,133.91899999999998,89.337,132.773,114.416,131.306,141.871,147.13,63.406000000000006,136.53,103.12200000000001,151.458,287.534,156.148,264.764,157.388,30.844,151.882,28.805999999999997,160.78,26.0,166.0,215.09400000000002,170.17700000000002,74.306,166.515,267.507,179.55200000000002,101.865,199.606,274.422,108.12700000000001,151.21200000000002,190.452,180.797,52.407,67.893,103.944,,,131.273,204.535,217.62900000000002,99.46700000000001,290.638,129.154,243.713,105.186,63.589,92.48,248.50400000000002,110.958
274.25,1097.0,,84.694,11.767000000000001,237.905,10.759,112.684,23.125999999999998,114.444,45.925,95.984,46.50899999999999,193.928,43.22,203.887,49.703,212.709,47.84,238.479,65.185,78.218,66.596,142.44299999999998,63.294,249.282,73.319,68.62,71.17399999999999,122.796,68.368,202.515,76.753,128.51,77.257,220.226,75.58800000000001,105.853,74.779,131.826,84.176,194.08,79.032,97.14,79.038,50.271,80.818,100.171,88.523,243.74599999999998,86.35799999999999,90.322,94.353,43.751999999999995,92.954,253.11599999999999,92.63799999999999,251.671,100.182,230.493,99.316,42.657,100.98899999999999,141.45,105.03,84.93,101.116,57.583999999999996,102.475,217.609,111.531,83.615,109.391,69.428,109.93299999999999,20.668000000000003,118.958,49.57899999999999,117.90799999999999,135.362,113.78399999999999,39.915,126.75200000000001,268.947,124.289,245.235,124.571,279.892,121.273,84.431,122.37799999999999,60.705,130.361,134.202,127.787,28.511,133.924,89.256,132.814,114.725,131.563,141.877,147.316,63.66,136.597,103.025,151.364,287.517,156.084,264.802,157.371,30.908,151.89600000000002,28.824,160.822,25.509,166.493,214.979,170.157,74.189,166.328,267.685,179.503,101.939,199.641,274.449,108.141,151.136,190.408,180.729,52.413999999999994,67.645,104.219,,,131.225,204.457,217.80700000000002,99.44,290.555,129.225,243.697,105.164,63.648999999999994,92.484,248.571,110.925
274.5,1098.0,,84.726,11.886,238.032,10.814,112.63,23.266,114.35700000000001,45.926,95.87100000000001,46.806000000000004,193.916,43.196999999999996,203.847,49.726000000000006,212.85,48.115,237.988,64.85600000000001,78.26100000000001,66.56,142.463,63.306999999999995,249.268,73.35600000000001,68.619,71.15100000000001,122.81,68.417,202.511,76.844,128.601,77.17699999999999,220.076,75.42399999999999,105.78200000000001,74.744,131.756,84.258,194.16099999999997,78.915,97.07799999999999,79.066,50.248000000000005,80.807,100.154,88.56200000000001,243.782,86.35600000000001,90.32600000000001,94.28,43.716,92.96600000000001,253.162,92.52600000000001,251.63400000000001,100.131,230.55,99.363,42.67,100.96700000000001,140.535,105.99700000000001,85.008,101.065,57.593999999999994,102.50399999999999,217.606,111.49600000000001,83.66799999999999,109.431,69.449,109.913,20.749000000000002,118.92,49.542,117.844,135.366,113.704,39.95,126.73100000000001,268.817,124.34,245.206,124.56299999999999,279.783,121.37100000000001,84.516,122.446,60.778,130.351,134.166,127.691,28.503,133.924,89.258,132.94,114.541,131.403,141.928,147.205,63.405,136.589,103.03299999999999,151.325,287.60900000000004,156.069,264.76099999999997,157.297,30.982,151.952,28.905,160.911,26.0,166.0,214.826,170.18200000000002,74.167,166.36700000000002,267.73,179.263,101.881,199.75799999999998,274.482,108.17299999999999,151.078,190.378,180.808,52.333999999999996,67.699,104.204,111.887,68.344,131.26,204.458,217.827,99.537,290.676,129.17,243.668,105.17,63.721000000000004,92.51799999999999,248.356,110.931
274.75,1099.0,,84.73899999999999,12.037,238.033,10.877,112.55,23.284000000000002,114.274,45.967,95.875,46.87,193.928,43.266000000000005,203.88299999999998,49.648,212.761,48.071000000000005,237.718,64.633,78.275,66.58,142.366,63.336000000000006,249.25400000000002,73.245,68.628,71.17,122.79799999999999,68.435,202.52599999999998,76.814,128.619,77.131,219.96,75.293,105.79,74.822,131.692,84.288,194.19299999999998,78.937,97.059,79.074,50.126000000000005,80.813,100.11,88.429,243.794,86.383,90.36399999999999,94.24799999999999,43.717,92.881,253.173,92.546,251.638,100.147,230.584,99.314,42.691,100.995,139.991,106.6,85.096,101.095,57.597,102.476,217.61,111.491,83.69200000000001,109.419,69.45,109.947,20.826,118.772,48.973,117.402,135.423,113.67299999999999,39.961,126.72200000000001,268.894,124.42299999999999,245.264,124.616,279.644,121.305,84.484,122.824,60.78,130.21200000000002,134.096,127.66799999999999,28.484,133.93,89.305,132.951,114.654,131.38299999999998,142.005,147.19799999999998,63.56399999999999,136.525,102.979,151.319,287.664,156.109,264.807,157.203,31.021,151.959,28.935,160.963,25.468000000000004,166.481,214.56799999999998,170.118,74.05199999999999,166.426,267.558,179.44799999999998,102.09,199.75099999999998,274.548,108.20200000000001,150.989,190.424,180.628,52.391999999999996,66.98100000000001,104.902,111.572,68.253,131.234,204.468,217.84,99.60799999999999,290.666,129.12,243.676,105.2,63.76,92.512,248.489,110.895
275.0,1100.0,,84.777,12.115,238.02,10.884,112.441,23.34,114.25200000000001,45.996,95.916,46.736999999999995,193.84799999999998,43.2,204.032,49.637,212.87400000000002,48.066,238.00099999999998,64.98899999999999,78.365,66.491,142.251,63.343999999999994,249.31900000000002,73.51899999999999,68.609,71.17,122.81299999999999,68.416,202.541,76.79,128.644,77.128,220.03099999999998,75.347,105.74600000000001,74.75,131.765,84.31700000000001,194.169,78.938,97.083,79.045,50.278,80.561,100.22399999999999,88.396,243.903,86.366,90.324,94.251,43.568999999999996,92.96700000000001,253.166,92.53399999999999,251.701,100.19,230.683,99.334,42.68899999999999,100.971,139.894,106.554,85.16,101.163,57.653999999999996,102.444,217.31099999999998,111.509,83.691,109.539,69.431,109.95200000000001,20.895,118.65,49.04600000000001,117.399,135.45,113.74600000000001,39.994,126.73100000000001,268.968,124.38600000000001,245.352,124.573,279.778,121.088,84.32700000000001,122.664,60.882,130.164,134.203,127.777,28.5,133.79399999999998,89.31299999999999,132.862,114.88799999999999,131.55700000000002,142.064,147.19799999999998,63.378,136.489,102.99600000000001,151.40200000000002,287.70799999999997,156.08100000000002,264.817,157.114,31.081,151.909,28.906999999999996,160.836,25.456999999999997,166.55900000000003,214.425,170.10299999999998,73.90899999999999,166.516,267.401,179.502,102.087,199.812,274.376,108.167,150.906,190.41,180.717,52.317,67.112,104.81,111.40799999999999,68.163,131.159,204.42,217.94299999999998,99.585,290.624,129.22899999999998,243.611,105.15899999999999,63.836000000000006,92.561,248.516,110.848
275.25,1101.0,,84.75200000000001,12.089,238.047,10.860999999999999,112.38799999999999,23.32,114.23700000000001,46.038999999999994,95.735,46.828,193.875,43.08,204.049,49.677,212.84,48.148,238.203,65.041,78.229,66.536,142.185,63.332,249.261,73.61399999999999,68.557,71.13600000000001,122.82600000000001,68.40100000000001,202.553,76.694,128.779,77.043,219.98,75.389,105.72,74.779,131.75799999999998,84.33200000000001,194.213,78.88600000000001,97.101,79.002,50.236000000000004,80.436,100.198,88.277,243.942,86.35700000000001,90.478,94.205,43.678999999999995,92.895,253.15099999999998,92.54299999999999,251.68099999999998,100.228,230.64700000000002,99.344,42.68899999999999,100.98899999999999,139.873,106.665,84.99,101.198,57.638999999999996,102.429,217.40099999999998,111.37200000000001,83.55799999999999,109.584,69.417,109.96,20.875,118.491,49.553999999999995,117.802,135.496,113.66,39.966,126.71799999999999,269.0,124.333,245.34400000000002,124.416,280.04,121.116,84.37,122.493,60.967,130.06799999999998,134.234,127.898,28.49,133.684,89.36200000000001,132.67700000000002,114.691,131.369,142.03799999999998,147.211,63.247,136.434,103.15799999999999,151.403,287.817,156.099,264.781,157.114,31.107,151.923,28.814,160.764,26.0,166.0,214.41299999999998,170.324,73.804,166.53900000000002,267.652,179.16,102.189,199.757,274.14099999999996,108.088,150.922,190.57299999999998,180.768,52.206,67.528,104.395,111.95299999999999,68.107,131.231,204.385,218.003,99.594,290.70799999999997,129.245,243.635,105.15899999999999,63.692,92.682,248.546,110.786
275.5,1102.0,,84.84100000000001,12.085,238.097,10.839,112.54700000000001,23.391,113.98700000000001,46.03,95.59700000000001,47.173,193.89700000000002,43.056999999999995,204.04,49.613,212.85299999999998,48.257,238.449,65.303,78.277,66.508,142.164,63.278,249.197,73.377,68.584,71.138,122.829,68.381,202.47099999999998,76.979,128.73,77.167,220.1,75.459,105.74600000000001,74.685,131.786,84.272,194.16299999999998,78.942,97.095,78.975,50.07899999999999,80.55,100.199,88.243,243.90599999999998,86.339,90.36200000000001,94.177,43.623999999999995,93.00399999999999,253.122,92.556,251.62,100.244,230.618,99.34200000000001,42.732,100.995,139.849,106.693,84.929,101.15,57.617,102.41799999999999,217.31400000000002,111.43,83.439,109.37100000000001,69.366,109.964,20.959,118.583,49.145,117.39200000000001,135.461,113.694,40.003,126.71,269.055,124.345,245.185,124.52,279.98900000000003,121.25200000000001,84.389,122.491,60.895,130.129,134.195,127.679,28.471999999999998,133.61700000000002,89.319,132.725,114.89299999999999,131.541,141.93,147.306,63.402,136.40200000000002,103.23200000000001,151.569,287.839,156.139,264.84,157.102,31.105,151.909,28.791999999999998,160.704,25.449,166.511,214.372,170.108,73.735,166.554,268.08299999999997,178.78599999999997,102.109,199.83700000000002,274.07,108.04700000000001,150.901,190.563,180.928,52.066,67.135,104.78299999999999,112.15700000000001,68.09100000000001,131.19299999999998,204.41099999999997,217.99,99.52799999999999,290.753,129.30700000000002,243.53400000000002,105.23200000000001,63.666000000000004,92.69,248.502,110.774
275.75,1103.0,,84.865,12.28,237.955,10.985999999999999,112.572,23.462,113.931,46.038000000000004,95.525,47.386,193.80599999999998,43.255,204.084,49.641000000000005,212.77,48.185,238.06900000000002,65.122,78.26899999999999,66.54899999999999,142.188,63.242,249.222,73.404,68.67399999999999,71.214,122.84700000000001,68.384,202.079,77.531,128.77100000000002,77.19,220.24200000000002,75.742,105.669,74.646,131.655,84.227,194.25400000000002,78.957,97.149,78.92699999999999,50.148999999999994,80.611,100.227,88.219,244.007,86.31,90.29799999999999,94.15700000000001,43.611000000000004,92.87200000000001,253.166,92.49700000000001,251.579,100.301,230.639,99.288,42.744,100.98299999999999,139.879,106.866,84.975,101.09,57.593,102.479,217.235,111.46700000000001,83.402,109.478,69.458,109.98299999999999,20.781,118.64,49.292,117.439,135.469,113.689,40.001,126.744,269.072,124.29700000000001,245.52599999999998,124.384,279.982,121.13600000000001,84.34700000000001,122.42200000000001,60.876999999999995,130.148,134.06799999999998,127.569,28.454,133.67600000000002,89.305,132.792,115.023,131.707,141.99,147.937,63.394,136.415,103.36,151.438,287.888,156.149,264.962,157.058,31.0,151.862,28.807,160.796,25.543000000000003,166.44,214.33599999999998,169.894,73.633,166.555,268.091,178.78599999999997,101.84700000000001,200.03400000000002,274.057,108.11200000000001,150.90200000000002,190.595,180.767,52.224,67.37,104.652,112.348,68.061,131.283,204.419,217.993,99.492,290.769,129.378,243.445,105.02,63.732,92.68700000000001,248.583,110.86200000000001
276.0,1104.0,,84.95100000000001,12.472000000000001,238.00799999999998,11.097000000000001,112.48899999999999,23.433000000000003,113.755,45.949,95.584,47.185,193.843,43.41,204.13099999999997,49.589,212.715,48.221000000000004,237.764,64.78399999999999,78.263,66.56,142.111,63.205,249.203,73.351,68.664,71.225,122.85,68.39,202.082,77.687,128.694,77.249,220.144,75.65899999999999,105.57600000000001,74.563,131.666,84.25399999999999,194.149,78.98100000000001,97.185,78.921,50.205,80.455,100.229,88.22399999999999,243.99099999999999,86.31700000000001,90.22200000000001,94.18700000000001,43.615,92.851,253.108,92.51100000000001,251.668,100.369,230.662,99.28399999999999,42.758,100.954,139.82,106.867,85.14200000000001,101.044,57.591,102.47,217.208,111.555,83.45700000000001,109.43700000000001,69.45,109.98100000000001,20.698,118.471,49.763999999999996,117.744,135.5,113.605,39.948,126.745,268.992,124.3,245.57299999999998,124.486,280.009,121.271,84.416,122.48200000000001,60.824,130.278,133.92700000000002,127.436,28.46,133.74,89.28299999999999,132.863,115.01700000000001,131.71200000000002,141.951,147.333,63.0,136.0,103.479,151.407,287.976,156.218,264.954,157.072,30.939,151.78799999999998,28.809,160.799,25.302,166.541,214.435,169.898,73.60300000000001,166.582,268.19,178.854,101.74700000000001,200.078,273.985,108.124,150.82399999999998,190.45,180.885,52.248000000000005,67.64399999999999,104.257,113.546,68.182,131.221,204.405,218.123,99.43,290.738,129.407,243.458,105.11,63.678999999999995,92.735,248.495,110.84
276.25,1105.0,,84.81700000000001,12.242,237.929,11.023,112.48200000000001,23.388,113.68299999999999,45.927,95.73100000000001,46.96,193.843,43.417,204.135,49.68600000000001,212.61900000000003,48.167,237.46099999999998,64.55,78.23,66.551,142.092,63.215,249.34099999999998,73.414,68.616,71.217,122.837,68.41199999999999,202.123,77.558,128.784,77.168,220.231,75.747,105.65299999999999,74.539,131.925,84.23700000000001,194.225,78.923,97.294,78.941,50.163999999999994,80.30199999999999,100.353,88.15,243.983,86.301,90.275,94.236,43.535,92.87299999999999,253.09099999999998,92.506,251.646,100.355,230.62,99.27,42.791000000000004,100.93299999999999,139.863,106.796,85.209,101.124,57.547,102.447,217.32,111.43700000000001,83.47200000000001,109.40799999999999,69.46600000000001,109.944,20.688000000000002,118.588,49.711999999999996,117.80799999999999,135.494,113.506,39.91,126.825,269.144,124.488,245.426,124.404,280.03,121.251,84.48,122.93,60.821000000000005,130.375,133.937,127.434,28.377,133.644,89.198,132.881,115.087,131.836,142.058,147.339,63.18899999999999,136.412,103.47399999999999,151.54399999999998,288.019,156.168,264.861,157.064,30.971,151.821,28.837,160.804,25.224,166.623,214.43900000000002,169.887,73.755,166.523,267.982,178.882,,,274.27099999999996,108.199,150.858,190.356,180.83900000000003,52.207,67.79,104.008,112.541,67.875,131.197,204.382,218.22400000000002,99.417,290.808,129.374,243.50099999999998,105.29,63.678000000000004,92.738,248.33599999999998,110.87700000000001
276.5,1106.0,,84.90299999999999,12.897,238.0,10.937000000000001,112.459,23.444000000000003,113.611,45.931999999999995,95.734,46.967,193.86700000000002,43.35,203.958,49.672,212.667,48.108999999999995,237.08700000000002,64.376,78.382,66.513,142.046,63.213,249.34400000000002,73.532,68.509,71.212,122.85799999999999,68.37,202.09900000000002,77.539,128.856,77.21600000000001,220.14700000000002,75.664,105.65100000000001,74.491,131.839,84.281,194.215,78.949,97.265,78.932,50.088,80.43,100.361,88.12299999999999,243.96099999999998,86.26,90.249,94.189,43.428000000000004,92.984,253.174,92.494,251.592,100.346,230.541,99.258,42.738,100.919,140.019,106.773,85.303,101.135,57.575,102.48200000000001,217.382,111.46,83.382,109.287,69.465,109.961,20.594,118.58,49.732,117.806,135.437,113.346,39.821999999999996,126.82,269.16900000000004,124.64,245.278,124.51700000000001,280.18,121.137,84.63799999999999,123.221,60.81399999999999,130.365,133.91299999999998,127.355,28.378,133.656,89.12899999999999,132.92700000000002,115.04799999999999,131.736,142.06799999999998,147.344,63.277,136.424,103.448,151.871,287.978,156.165,264.89099999999996,157.155,30.951,151.873,28.84,160.936,25.351,166.542,214.493,170.043,73.751,166.46400000000003,268.143,178.699,101.67,200.128,274.22900000000004,108.271,150.914,190.324,180.77700000000002,52.136,67.538,104.18700000000001,112.374,67.771,131.161,204.342,218.201,99.48,290.76,129.457,243.503,105.26299999999999,63.692,92.69,248.49599999999998,110.845
