TimesH,Frame,NoMissing,52,52,119,119,123,123,130,130,136,136,140,140,146,146,150,150,160,160,161,161,163,163,170,170,173,173,174,174,175,175,179,179,187,187,191,191,195,195,197,197,207,207,209,209,220,220,225,225,226,226,229,229,235,235,238,238,244,244,251,251,262,262,291,291,294,294,312,312,316,316,323,323,334,334,336,336,339,339,411,411,464,464,499,499,606,606,640,640,747,747,844,844,1172,1172,1360,1360
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
455.0,1820.0,,211.83599999999998,75.581,200.127,128.60299999999998,123.432,131.535,256.182,140.681,110.34,141.97,232.77900000000002,144.082,178.588,148.028,91.939,150.42,234.33700000000002,157.189,222.429,155.511,77.475,155.498,215.24099999999999,157.64700000000002,98.054,158.186,189.143,159.089,243.91299999999998,158.234,118.756,160.084,168.4,97.13600000000001,114.77,97.749,221.775,99.56700000000001,178.283,98.384,198.842,109.10700000000001,219.497,113.039,182.13,112.387,96.57,119.065,141.773,125.85700000000001,175.58900000000003,117.368,254.137,126.119,91.087,186.50099999999998,180.851,187.477,99.22200000000001,193.356,236.033,200.511,146.683,167.125,207.274,165.891,244.793,172.44,202.833,174.334,108.212,175.58,100.61,182.456,186.477,182.31099999999998,149.336,184.06900000000002,163.88099999999997,144.833,221.47400000000002,135.977,197.235,155.964,237.092,173.548,119.62,181.47099999999998,239.787,186.108,185.248,204.981,261.514,123.585,95.78,177.304
455.25,1821.0,,211.84400000000002,75.622,200.174,128.622,123.335,131.57399999999998,256.145,140.651,110.40899999999999,142.009,232.667,144.076,178.595,147.935,91.999,150.35399999999998,234.332,157.204,222.767,155.713,77.658,155.50799999999998,215.245,157.697,98.105,158.23,189.185,159.164,243.965,158.22799999999998,118.714,160.092,168.33700000000002,97.12799999999999,114.76299999999999,97.71799999999999,221.793,99.461,178.333,98.34100000000001,198.92,109.052,219.447,113.04,182.14,112.382,96.588,119.089,141.80100000000002,125.86200000000001,175.63099999999997,117.214,254.07,126.124,91.1,186.535,180.838,187.445,99.155,193.446,236.005,200.451,146.641,167.207,207.357,165.94099999999997,244.783,172.44299999999998,202.90900000000002,174.315,108.20100000000001,175.627,100.65899999999999,182.47400000000002,186.571,182.262,149.381,184.058,163.858,144.812,221.458,135.961,197.262,156.045,237.107,173.44400000000002,119.572,181.42700000000002,239.81099999999998,186.108,185.25599999999997,205.014,261.427,123.60600000000001,95.792,177.332
455.5,1822.0,,211.84599999999998,75.495,200.17,128.639,123.346,131.602,256.135,140.615,110.35799999999999,142.285,232.58900000000003,144.136,178.58700000000002,147.76,92.02,150.338,234.30900000000003,157.16299999999998,222.551,155.52100000000002,77.632,155.49,215.203,157.672,98.094,158.313,189.21200000000002,159.079,243.924,158.304,118.756,160.079,168.35,97.08200000000001,114.69200000000001,97.758,221.80200000000002,99.333,178.324,98.322,198.859,108.992,219.203,113.023,182.15400000000002,112.40899999999999,96.501,119.10799999999999,141.813,125.87899999999999,175.62599999999998,117.022,254.05,126.251,91.105,186.549,180.855,187.437,99.256,193.43900000000002,236.021,200.417,146.614,167.232,207.313,165.87400000000002,244.852,172.52200000000002,202.84599999999998,174.331,108.184,175.685,100.654,182.483,186.585,182.234,149.33,184.033,163.83100000000002,144.775,221.479,135.965,197.28599999999997,156.012,237.13,173.671,119.648,181.375,239.77700000000002,186.07,185.239,205.00099999999998,261.329,123.626,95.8,177.235
455.75,1823.0,,211.81,75.498,200.227,128.648,123.336,131.611,256.113,140.621,110.36399999999999,142.386,232.732,143.984,178.50400000000002,147.724,92.073,150.313,234.312,157.173,222.403,155.459,77.592,155.542,215.24900000000002,157.737,98.07,158.245,189.208,159.05700000000002,243.955,158.289,118.779,160.07,168.365,97.06200000000001,114.68,97.74,221.81599999999997,99.323,178.312,98.29299999999999,198.935,109.016,219.24599999999998,112.98700000000001,182.15400000000002,112.448,96.575,119.04,141.805,125.824,175.60299999999998,117.131,254.18099999999998,126.171,91.09700000000001,186.542,180.824,187.442,99.26700000000001,193.483,236.013,200.454,146.481,167.123,207.31900000000002,165.877,244.885,172.518,202.81900000000002,174.25099999999998,108.21700000000001,175.63400000000001,100.58200000000001,182.485,186.59900000000002,182.14700000000002,149.344,184.047,163.863,144.91299999999998,221.472,135.99,197.312,155.984,237.199,173.57,119.705,181.44099999999997,239.713,186.167,185.227,204.993,261.403,123.61399999999999,95.772,177.278
456.0,1824.0,,211.872,75.722,200.235,128.639,123.301,131.547,256.10900000000004,140.641,110.329,142.528,232.851,144.071,178.49599999999998,147.858,92.052,150.326,234.331,157.158,222.683,155.671,77.494,155.533,215.192,157.761,97.98200000000001,158.191,189.157,159.026,243.925,158.3,118.788,160.045,168.328,97.064,114.727,97.8,221.851,99.30799999999999,178.304,98.195,198.833,109.06299999999999,219.109,112.962,182.167,112.479,96.46600000000001,119.016,141.80100000000002,125.789,175.649,116.959,254.18099999999998,126.101,91.095,186.555,180.862,187.497,99.374,193.394,235.986,200.43,146.562,167.202,207.31400000000002,165.908,244.91099999999997,172.61700000000002,202.79,174.301,108.191,175.68099999999998,100.587,182.46900000000002,186.52599999999998,182.135,149.422,184.055,163.878,145.0,221.516,136.02200000000002,197.11,155.947,237.014,173.458,119.553,181.333,239.87400000000002,185.96,185.25599999999997,204.925,261.427,123.568,95.85600000000001,177.105
456.25,1825.0,,211.87400000000002,75.683,200.24,128.627,123.32600000000001,131.61700000000002,256.099,140.642,110.412,142.549,232.738,144.22299999999998,178.488,147.892,92.039,150.313,234.327,157.164,222.49200000000002,155.814,77.406,155.49200000000002,215.226,157.72799999999998,97.988,158.143,189.28799999999998,159.134,243.94,158.325,118.804,159.982,168.31099999999998,97.02,114.66,97.72399999999999,221.885,99.319,178.282,98.17299999999999,198.72099999999998,109.15899999999999,219.11,112.93799999999999,182.168,112.445,96.447,118.934,141.799,125.794,175.638,117.016,254.145,125.94,91.07799999999999,186.519,180.86700000000002,187.43599999999998,99.302,193.44,235.968,200.368,146.545,167.175,207.31799999999998,165.843,244.947,172.641,202.713,174.33,108.169,175.697,100.613,182.483,186.54,182.16,149.373,184.054,163.903,145.08,221.545,136.037,197.025,155.961,236.986,173.518,119.594,181.229,239.834,185.84799999999998,185.351,204.958,261.476,123.53299999999999,95.834,177.213
456.5,1826.0,,211.725,75.642,200.238,128.661,123.28299999999999,131.55100000000002,256.097,140.62,110.40700000000001,142.619,232.74200000000002,144.339,178.497,148.0,92.07600000000001,150.33700000000002,234.335,157.167,222.762,155.89700000000002,77.407,155.408,215.227,157.67700000000002,97.984,158.076,189.229,159.162,243.929,158.3,118.844,159.872,168.325,96.943,114.63,97.742,221.957,99.39200000000001,178.268,98.212,198.649,109.09200000000001,219.192,112.969,182.229,112.455,96.475,118.91,141.862,125.82799999999999,175.66099999999997,117.083,254.08700000000002,125.881,91.104,186.50799999999998,180.831,187.46599999999998,99.365,193.47099999999998,235.94799999999998,200.255,146.43,167.12599999999998,207.34900000000002,165.965,244.983,172.64,202.667,174.375,108.15100000000001,175.696,100.604,182.46,186.453,182.247,149.47799999999998,184.012,163.90099999999998,145.083,221.503,135.993,197.128,156.085,236.61,173.157,119.69,181.25900000000001,239.738,185.99400000000003,185.368,205.033,261.357,123.455,95.807,177.34799999999998
456.75,1827.0,,211.88299999999998,75.53399999999999,200.252,128.599,123.26700000000001,131.56799999999998,256.075,140.683,110.382,142.657,232.641,144.393,178.50799999999998,147.808,92.085,150.368,234.33900000000003,157.187,222.451,155.922,77.334,155.423,215.275,157.716,97.992,158.10299999999998,189.27,159.211,243.918,158.285,118.87100000000001,159.878,168.317,96.916,114.587,97.675,221.864,99.39200000000001,178.234,98.21799999999999,198.649,108.993,219.37900000000002,112.98899999999999,182.24599999999998,112.464,96.48299999999999,118.875,141.869,125.79899999999999,175.674,117.0,254.143,125.89399999999999,91.098,186.50900000000001,180.86700000000002,187.423,99.49799999999999,193.421,235.935,200.19299999999998,146.381,167.176,207.27700000000002,165.93200000000002,244.951,172.68,202.765,174.328,108.07799999999999,175.66299999999998,100.613,182.541,186.454,182.203,149.597,183.99,163.891,145.129,221.446,135.959,197.13400000000001,155.976,236.68400000000003,173.162,119.665,181.18400000000003,239.833,185.88400000000001,185.419,205.06,261.431,123.301,95.80799999999999,177.355
457.0,1828.0,,211.92700000000002,75.538,200.27900000000002,128.579,123.24,131.50799999999998,256.019,140.707,110.458,142.537,232.638,144.38,178.521,147.815,92.11399999999999,150.363,234.34400000000002,157.188,222.605,155.916,77.582,155.436,215.363,157.72799999999998,98.02600000000001,158.114,189.37099999999998,159.366,243.92700000000002,158.366,118.859,159.799,168.326,96.9,114.46600000000001,97.53399999999999,221.963,99.34899999999999,178.266,98.258,198.61900000000003,108.90299999999999,219.454,113.01799999999999,182.233,112.462,96.449,118.757,141.875,125.814,175.713,116.88600000000001,254.13099999999997,125.861,91.117,186.47,180.842,187.463,99.626,193.35299999999998,235.96400000000003,200.208,146.296,167.048,207.3,165.891,244.916,172.678,202.649,174.3,108.09,175.675,100.596,182.549,186.467,182.229,149.639,183.97099999999998,163.868,145.093,221.44,136.018,197.078,155.909,237.053,173.269,119.794,181.06,239.394,186.88,185.47,205.06400000000002,261.38599999999997,123.329,95.848,177.282
457.25,1829.0,,211.86,75.442,200.287,128.549,123.344,131.53,256.012,140.78,110.48,142.596,232.627,144.421,178.551,148.167,92.085,150.332,234.351,157.151,222.609,155.889,77.66199999999999,155.336,215.37400000000002,157.74200000000002,98.116,158.089,189.233,159.186,243.868,158.46200000000002,118.74700000000001,159.958,168.333,96.84200000000001,114.35600000000001,97.478,221.96099999999998,99.38600000000001,178.266,98.2,198.701,108.863,219.64700000000002,112.985,182.16099999999997,112.417,96.42399999999999,118.725,141.914,125.852,175.793,116.479,254.143,125.851,91.10700000000001,186.5,180.873,187.453,99.64,193.354,235.949,200.232,146.459,166.93400000000003,207.262,165.894,244.96900000000002,172.71900000000002,202.56400000000002,174.303,108.07700000000001,175.675,100.583,182.542,186.50799999999998,182.326,149.558,184.05900000000003,163.864,145.145,221.454,136.039,197.092,155.88299999999998,236.722,173.269,119.756,180.952,239.615,186.605,185.41,205.00900000000001,261.357,123.35600000000001,95.876,177.235
457.5,1830.0,,212.122,75.403,200.27700000000002,128.571,123.363,131.7,256.025,140.783,110.50399999999999,142.648,232.61900000000003,144.507,178.622,148.183,92.119,150.253,234.365,157.131,222.49400000000003,155.863,77.658,155.308,215.563,157.761,98.137,158.211,189.16400000000002,159.239,243.851,158.531,118.785,159.85299999999998,168.355,96.89399999999999,114.34100000000001,97.427,221.90099999999998,99.35600000000001,178.3,98.198,198.628,108.84899999999999,219.61599999999999,112.98700000000001,182.113,112.425,96.404,118.682,141.906,125.809,175.736,116.559,254.13,125.99799999999999,91.09200000000001,186.52700000000002,180.88099999999997,187.50400000000002,99.73700000000001,193.269,235.938,200.21099999999998,146.47,166.791,207.312,165.93200000000002,244.979,172.673,202.40200000000002,174.264,108.196,175.68200000000002,100.59299999999999,182.505,186.47099999999998,182.245,149.561,184.013,163.87900000000002,145.08100000000002,221.53599999999997,136.058,196.997,155.875,237.208,173.727,119.806,180.885,239.418,186.919,185.451,205.044,261.48,123.473,95.719,177.338
457.75,1831.0,,211.93,75.575,200.305,128.518,123.431,131.553,256.005,140.753,110.59100000000001,142.62,232.583,144.447,178.627,148.285,92.161,150.231,234.38099999999997,157.139,222.43099999999998,155.733,77.47,155.548,215.708,157.716,98.265,158.113,189.171,159.17,243.88099999999997,158.47,118.66799999999999,159.898,168.37599999999998,96.885,114.24700000000001,97.352,221.947,99.34899999999999,178.301,98.20700000000001,198.737,108.81,219.622,112.94200000000001,182.13099999999997,112.44200000000001,96.355,118.69,141.894,125.833,175.752,116.535,254.024,126.061,91.085,186.553,180.88400000000001,187.507,99.81700000000001,193.25599999999997,235.97299999999998,200.17700000000002,146.569,167.06599999999997,207.331,166.03,244.924,172.62599999999998,202.296,174.227,108.238,175.67700000000002,100.64,182.46400000000003,186.47299999999998,182.315,149.455,184.00799999999998,163.903,145.046,221.56400000000002,136.039,196.97,155.869,237.28099999999998,174.016,119.74,180.87,239.735,186.36700000000002,185.49599999999998,205.065,261.49,123.425,95.781,177.465
458.0,1832.0,,211.79,75.52199999999999,200.33,128.498,123.365,131.567,256.073,140.792,110.62700000000001,142.737,232.582,144.499,178.59,148.341,92.244,150.184,234.391,157.162,222.637,155.881,77.444,155.42,215.812,157.736,98.34100000000001,157.983,189.06,159.161,243.998,158.524,118.75200000000001,159.833,168.35,96.93,114.21600000000001,97.23700000000001,221.926,99.417,178.267,98.17200000000001,198.74400000000003,108.76700000000001,219.625,112.941,182.196,112.44,96.37,118.68,141.922,125.829,175.67,116.719,254.033,126.186,91.09,186.528,180.89700000000002,187.528,99.772,193.334,235.94,200.16099999999997,146.518,167.25599999999997,207.268,165.96,244.895,172.56400000000002,202.364,174.15,108.228,175.695,100.61399999999999,182.49599999999998,186.365,182.248,149.287,184.088,163.90900000000002,145.086,221.498,136.06799999999998,196.96200000000002,155.84799999999998,237.24599999999998,173.989,119.758,180.8,239.768,186.054,185.477,205.13,261.509,123.435,95.779,177.322
458.25,1833.0,,211.695,75.586,200.365,128.389,123.43299999999999,131.615,256.078,140.8,110.646,142.77,232.676,144.52,178.576,148.379,92.208,150.167,234.39,157.166,222.729,155.964,77.393,155.484,215.825,157.774,98.236,157.961,189.024,159.14700000000002,243.968,158.54,118.727,159.761,168.365,96.94,114.15799999999999,97.17299999999999,221.93900000000002,99.42,178.303,98.162,198.705,108.83,219.58700000000002,113.056,182.176,112.54,96.384,118.649,141.91899999999998,125.825,175.783,116.48700000000001,254.054,126.15299999999999,91.115,186.541,180.88400000000001,187.49099999999999,99.84100000000001,193.368,235.929,200.15200000000002,146.491,167.213,207.22400000000002,165.988,244.827,172.511,202.497,173.946,108.193,175.75799999999998,100.596,182.52700000000002,186.303,182.132,149.364,184.19099999999997,163.919,145.19,221.43599999999998,136.071,196.959,155.887,237.217,173.903,119.78,180.734,239.88299999999998,185.732,185.611,205.21,261.404,123.41799999999999,95.921,177.24099999999999
458.5,1834.0,,211.604,75.491,200.327,128.4,123.461,131.675,256.059,140.761,110.64299999999999,142.841,232.761,144.623,178.512,148.28799999999998,92.272,150.194,234.393,157.179,222.54,155.95600000000002,77.122,155.648,215.672,157.779,98.262,157.984,189.197,159.168,243.958,158.528,118.689,159.898,168.415,96.844,114.12799999999999,97.149,222.088,99.351,178.292,98.075,198.648,108.79899999999999,219.548,113.102,182.218,112.48899999999999,96.355,118.601,141.92,125.809,175.771,116.64,254.017,126.219,91.12100000000001,186.53599999999997,180.92,187.551,99.884,193.356,235.93900000000002,200.231,146.609,167.275,207.19400000000002,166.041,244.75900000000001,172.44799999999998,202.485,173.94299999999998,108.25200000000001,175.766,100.581,182.533,186.297,182.15599999999998,149.134,184.112,163.928,145.21200000000002,221.37599999999998,136.08100000000002,196.94400000000002,155.944,237.248,173.893,119.77799999999999,180.701,239.855,185.78599999999997,185.565,205.187,261.323,123.43700000000001,96.007,177.26
458.75,1835.0,,211.671,75.362,200.28099999999998,128.49,123.508,131.757,256.039,140.744,110.738,142.858,232.68400000000003,144.53,178.47,148.34799999999998,92.368,150.139,234.39700000000002,157.195,222.94400000000002,156.04399999999998,77.118,155.672,215.551,157.828,98.262,157.95,189.08599999999998,159.222,243.938,158.52,118.694,159.852,168.43599999999998,96.805,114.111,97.15,221.988,99.33,178.291,98.096,198.705,108.80799999999999,219.50099999999998,113.064,182.19799999999998,112.544,96.376,118.624,141.885,125.791,175.81099999999998,116.652,254.011,126.26100000000001,91.141,186.523,180.86599999999999,187.583,99.93799999999999,193.355,235.94299999999998,200.19799999999998,146.612,167.40900000000002,207.222,166.08700000000002,244.843,172.521,202.391,174.03400000000002,108.243,175.771,100.574,182.549,186.295,182.18099999999998,149.347,184.05,163.951,145.138,221.41099999999997,136.082,196.912,155.891,237.234,173.851,119.766,180.607,239.873,185.532,185.472,205.118,261.334,123.471,95.986,177.296
459.0,1836.0,,211.577,75.296,200.236,128.499,123.439,131.77700000000002,256.03700000000003,140.71200000000002,110.755,142.822,232.644,144.47899999999998,178.392,148.326,92.296,150.207,234.398,157.16899999999998,222.813,155.935,77.082,155.744,215.54,157.805,98.34100000000001,157.974,189.02700000000002,159.255,243.872,158.58100000000002,118.682,159.862,168.442,96.956,114.084,97.147,221.953,99.311,178.199,98.05799999999999,198.618,108.874,219.40599999999998,113.095,182.19099999999997,112.574,96.333,118.54799999999999,141.864,125.786,175.645,116.91,254.01,126.32600000000001,91.15799999999999,186.505,180.977,187.595,99.898,193.41400000000002,235.935,200.167,146.79,167.408,207.18,166.169,244.773,172.488,202.54,173.949,108.242,175.775,100.54700000000001,182.472,186.267,182.16099999999997,149.612,184.014,163.94299999999998,145.10399999999998,221.408,136.043,196.889,155.721,236.91,173.421,119.863,180.554,239.847,185.62099999999998,185.549,205.128,261.399,123.584,96.03200000000001,177.34599999999998
459.25,1837.0,,211.582,75.307,200.201,128.467,123.432,131.704,256.07599999999996,140.69299999999998,110.833,142.692,232.764,144.425,178.493,148.202,92.37299999999999,150.195,234.377,157.162,223.00900000000001,156.061,77.113,155.618,215.588,157.737,98.441,157.89700000000002,188.981,159.292,243.907,158.545,118.727,159.844,168.447,97.01299999999999,113.995,97.17200000000001,221.96900000000002,99.306,178.235,98.006,198.595,108.816,219.362,113.054,182.199,112.556,96.32600000000001,118.555,141.903,125.79299999999999,175.68,116.836,253.97099999999998,126.322,91.14399999999999,186.532,180.984,187.6,99.934,193.40200000000002,235.954,200.15599999999998,146.75,167.31799999999998,207.135,166.16400000000002,244.852,172.50799999999998,202.55599999999998,174.02900000000002,108.22399999999999,175.77,100.568,182.481,186.37599999999998,182.227,149.487,183.983,163.97299999999998,145.08700000000002,221.38400000000001,135.996,196.888,155.673,237.115,173.449,119.868,180.537,239.918,185.65200000000002,185.49099999999999,205.114,261.23900000000003,123.53,96.1,177.232
459.5,1838.0,,211.393,74.968,200.136,128.546,123.39399999999999,131.757,256.08799999999997,140.71200000000002,110.708,142.626,232.767,144.382,178.34099999999998,148.22899999999998,92.459,150.124,234.358,157.16299999999998,223.17,156.004,77.12,155.608,215.52,157.692,98.51100000000001,157.905,188.87099999999998,159.226,243.90599999999998,158.578,118.726,159.828,168.465,96.921,113.98100000000001,97.18,221.926,99.28399999999999,178.227,97.98100000000001,198.62900000000002,108.859,219.52700000000002,113.01,182.18400000000003,112.59200000000001,96.37200000000001,118.46799999999999,141.881,125.775,175.675,116.76700000000001,253.958,126.39299999999999,91.14200000000001,186.553,180.955,187.59400000000002,100.008,193.40400000000002,235.987,200.141,146.741,167.21400000000003,207.12099999999998,166.082,244.793,172.46,202.585,174.09099999999998,108.244,175.718,100.573,182.524,186.192,182.178,149.637,183.905,163.99599999999998,145.026,221.362,135.946,196.917,155.874,236.81900000000002,173.104,119.86399999999999,180.43900000000002,239.84799999999998,185.84799999999998,185.563,205.15099999999998,261.36400000000003,123.51799999999999,96.118,177.22299999999998
459.75,1839.0,,211.455,74.97800000000001,200.12400000000002,128.509,123.471,131.791,256.05,140.76,110.78299999999999,142.64700000000002,232.66099999999997,144.41899999999998,178.412,148.36,92.37700000000001,150.158,234.347,157.159,223.764,156.211,77.109,155.686,215.475,157.68,98.55799999999999,157.918,188.872,159.205,243.90099999999998,158.567,118.587,159.85,168.515,96.85799999999999,113.90299999999999,97.119,221.989,99.329,178.25599999999997,98.052,198.563,108.874,219.602,113.038,182.15400000000002,112.51799999999999,96.31700000000001,118.486,141.889,125.72200000000001,175.66099999999997,116.844,253.997,126.36,91.186,186.525,181.00099999999998,187.592,100.03200000000001,193.476,235.985,200.153,146.705,167.17,207.12400000000002,166.07,244.805,172.54,202.555,174.06599999999997,108.221,175.66099999999997,100.60700000000001,182.567,186.333,182.171,149.75799999999998,183.93099999999998,164.02200000000002,144.99,221.40200000000002,135.92700000000002,196.835,155.721,236.37400000000002,172.889,119.87700000000001,180.421,239.989,186.033,185.44799999999998,205.09400000000002,261.48900000000003,123.432,96.171,177.204
460.0,1840.0,,211.56099999999998,75.064,200.10299999999998,128.524,123.49600000000001,131.80700000000002,256.072,140.77100000000002,110.785,142.40200000000002,232.726,144.415,178.31799999999998,148.42600000000002,92.33200000000001,150.175,234.334,157.158,223.827,156.14,77.172,155.67700000000002,215.59799999999998,157.681,98.56200000000001,157.87,188.926,159.17,243.87900000000002,158.665,118.646,159.878,168.54,96.831,114.022,97.226,221.903,99.32,178.329,98.02,198.584,108.816,219.791,113.02799999999999,182.112,112.583,96.285,118.344,141.85399999999998,125.704,175.65200000000002,116.992,253.97799999999998,126.48899999999999,91.21,186.528,181.00599999999997,187.65,100.111,193.49599999999998,235.963,200.18,146.75799999999998,167.25,207.095,166.06799999999998,244.908,172.524,202.68099999999998,174.088,108.219,175.648,100.616,182.544,186.332,182.139,149.809,183.955,164.019,144.981,221.355,135.925,196.765,155.741,236.576,172.921,119.90899999999999,180.388,239.895,186.09900000000002,185.429,205.076,261.44599999999997,123.40299999999999,96.234,177.23
460.25,1841.0,,211.484,75.015,200.13,128.49,123.515,131.80200000000002,256.045,140.792,110.86,142.401,232.649,144.351,178.3,148.276,92.275,150.201,234.33,157.188,223.93400000000003,156.249,77.12100000000001,155.761,215.62599999999998,157.668,98.51700000000001,157.87,188.87,159.17700000000002,243.83599999999998,158.695,118.633,159.857,168.47099999999998,97.051,114.00299999999999,97.16799999999999,221.916,99.32600000000001,178.293,98.04899999999999,198.627,108.89299999999999,219.815,112.986,182.165,112.585,96.286,118.291,141.852,125.75200000000001,175.81900000000002,116.531,253.99099999999999,126.431,91.21600000000001,186.549,181.00099999999998,187.632,100.184,193.463,235.896,200.16400000000002,146.752,167.108,207.107,166.102,244.888,172.459,202.571,173.989,108.21700000000001,175.60299999999998,100.641,182.521,186.33900000000003,182.143,149.756,184.003,164.093,144.97899999999998,221.36900000000003,135.99,196.766,155.735,235.933,172.46,119.926,180.356,239.832,186.139,185.377,205.05200000000002,261.524,123.449,96.28399999999999,177.104
460.5,1842.0,,211.446,75.189,200.13,128.45600000000002,123.495,131.69,256.035,140.784,110.839,142.465,232.699,144.30700000000002,178.14700000000002,148.278,92.241,150.19,234.331,157.18,224.15599999999998,156.266,77.3,155.662,215.764,157.58700000000002,98.50200000000001,157.885,188.80200000000002,159.15200000000002,243.872,158.686,118.63799999999999,159.80700000000002,168.44799999999998,97.015,113.977,97.13,222.00799999999998,99.25299999999999,178.32299999999998,98.074,198.623,108.833,219.743,112.973,182.197,112.637,96.286,118.23899999999999,141.828,125.734,175.78799999999998,116.79,253.893,126.421,91.204,186.545,181.025,187.605,100.156,193.487,235.868,200.19299999999998,146.695,167.084,207.06900000000002,166.054,244.88299999999998,172.47099999999998,202.614,173.787,108.198,175.627,100.648,182.56599999999997,186.399,182.16299999999998,149.969,184.0,164.08700000000002,144.983,221.32,136.002,196.82299999999998,155.746,236.85299999999998,172.757,119.899,180.31,239.755,186.09400000000002,185.31599999999997,205.01,261.0,123.0,96.26299999999999,177.09900000000002
460.75,1843.0,,211.382,75.168,200.05700000000002,128.589,123.458,131.774,256.064,140.756,110.678,142.22299999999998,232.58900000000003,144.158,178.268,148.102,92.20200000000001,150.116,234.303,157.179,224.274,156.374,77.264,155.638,215.75900000000001,157.62,98.50399999999999,157.905,188.945,159.02200000000002,243.826,158.685,118.585,159.762,168.43400000000003,97.015,113.954,97.119,221.99400000000003,99.16799999999999,178.35,98.02799999999999,198.72,108.794,219.688,112.962,182.232,112.60700000000001,96.32,118.244,141.77100000000002,125.738,175.75900000000001,116.93,253.921,126.338,91.195,186.572,181.09099999999998,187.6,100.22399999999999,193.46200000000002,235.83900000000003,200.213,146.72299999999998,167.074,207.09900000000002,166.03599999999997,244.923,172.502,202.63099999999997,173.782,108.12200000000001,175.61599999999999,100.617,182.62599999999998,186.21599999999998,181.982,150.003,183.976,164.076,144.928,221.275,136.001,196.805,155.634,237.435,173.115,119.852,180.357,239.75599999999997,186.199,185.324,205.0,261.829,123.51700000000001,96.223,177.078
461.0,1844.0,,211.417,75.181,199.984,128.588,123.427,131.793,256.05400000000003,140.746,110.637,142.082,232.665,144.28,178.33,148.034,92.185,150.164,234.285,157.195,223.967,156.28799999999998,77.229,155.629,215.769,157.66,98.555,157.917,189.03,158.96,243.792,158.702,118.60700000000001,159.766,168.41099999999997,97.141,113.868,97.12799999999999,221.94099999999997,99.086,178.297,97.959,198.795,108.823,219.644,112.97399999999999,182.21099999999998,112.581,96.322,118.34200000000001,141.713,125.741,175.81599999999997,117.22200000000001,253.928,126.154,91.184,186.59599999999998,181.142,187.66,100.196,193.484,235.83700000000002,200.141,146.611,166.93200000000002,207.12099999999998,166.044,244.94099999999997,172.574,202.58599999999998,173.764,108.19,175.638,100.62100000000001,182.63,186.32299999999998,182.03,150.096,184.037,164.05,144.93,221.296,135.989,196.90900000000002,155.656,237.313,172.997,119.85600000000001,180.405,239.958,186.05200000000002,185.31400000000002,204.99599999999998,261.83299999999997,123.495,96.206,177.11
461.25,1845.0,,211.43200000000002,75.131,199.958,128.641,123.274,131.872,256.031,140.731,110.725,142.121,232.645,144.268,178.41,148.131,92.184,150.13299999999998,234.296,157.234,223.81599999999997,156.237,77.211,155.642,215.736,157.66299999999998,98.63,157.934,189.00400000000002,159.025,243.80599999999998,158.75,118.639,159.815,168.407,97.194,113.85,97.148,221.945,99.113,178.274,97.971,198.813,108.81700000000001,219.549,113.046,182.239,112.63,96.264,118.32600000000001,141.64700000000002,125.682,175.793,116.87299999999999,253.92700000000002,126.12100000000001,91.214,186.58900000000003,181.21900000000002,187.74599999999998,100.181,193.481,235.815,200.082,146.524,166.68200000000002,207.167,166.055,244.892,172.604,202.618,173.727,108.161,175.671,100.62,182.618,186.267,182.09599999999998,149.998,183.99599999999998,164.05599999999998,144.861,221.257,135.967,196.864,155.691,237.49099999999999,173.305,119.92399999999999,180.343,240.053,186.192,185.342,204.963,261.829,123.589,96.19200000000001,177.037
461.5,1846.0,,211.423,75.226,199.921,128.68,123.26299999999999,131.921,255.96599999999998,140.762,110.676,141.796,232.644,144.297,178.408,148.069,92.169,150.07299999999998,234.312,157.25,224.172,156.285,77.102,155.52,215.765,157.582,98.65299999999999,157.95600000000002,188.995,159.014,243.77700000000002,158.715,118.588,159.852,168.325,97.17299999999999,113.844,97.18,221.949,99.051,178.32,97.96700000000001,198.805,108.757,219.53799999999998,113.1,182.215,112.652,96.406,118.245,141.626,125.676,175.77700000000002,116.822,253.872,126.02799999999999,91.2,186.55900000000003,181.115,187.739,100.15700000000001,193.457,235.851,200.157,146.594,166.72099999999998,207.15,166.042,244.889,172.549,202.555,173.729,108.206,175.632,100.635,182.613,186.37099999999998,182.123,149.95600000000002,183.93400000000003,164.108,144.834,221.263,135.989,196.82299999999998,155.635,237.533,173.324,119.962,180.313,240.041,186.282,185.362,204.94400000000002,262.056,123.454,96.191,176.982
