TimesH,Frame,NoMissing,94,94,108,108,114,114,131,131,145,145,149,149,158,158,183,183,190,190,210,210,222,222,227,227,232,232,242,242,252,252,271,271,272,272,273,273,289,289,293,293,307,307,309,309,323,323,330,330,374,374,379,379,399,399,402,402,403,403,405,405,418,418,424,424,452,452,454,454,461,461,463,463,492,492,590,590,647,647,672,672,717,717,719,719,793,793,806,806,823,823,845,845,847,847,926,926,948,948,1001,1001,1044,1044,1078,1078,1199,1199,1207,1207,1317,1317
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
454.75,1819.0,,229.271,72.26,234.80599999999998,82.365,81.352,80.809,173.051,85.839,97.545,43.824,209.06799999999998,32.595,211.343,39.782,,,208.99099999999999,57.385,39.144,118.023,92.359,120.796,59.058,133.039,24.980999999999998,131.547,116.223,125.22,94.271,133.961,229.338,92.87899999999999,290.471,91.59700000000001,238.605,102.904,219.47400000000002,108.12,183.84599999999998,106.234,115.84299999999999,113.291,90.236,113.368,267.046,159.30200000000002,125.777,157.188,57.644,178.575,37.257,178.955,247.99900000000002,146.916,205.204,143.615,233.108,143.534,119.01,143.025,191.796,148.707,273.966,150.545,206.92700000000002,185.493,156.122,184.40900000000002,76.133,181.317,189.80200000000002,181.61700000000002,122.676,190.58,124.36399999999999,181.98,176.91299999999998,78.622,219.90900000000002,128.23,134.87,181.99599999999998,179.89,66.407,106.56700000000001,167.294,108.219,45.647,47.38,134.481,134.80100000000002,154.38299999999998,153.67600000000002,191.175,49.468999999999994,168.085,127.631,141.168,169.206,91.395,113.25399999999999,151.743,82.292,99.87100000000001,124.38600000000001,97.366,231.185,62.218999999999994,171.463,114.833
455.0,1820.0,,229.25099999999998,72.24,234.805,82.449,81.314,80.833,173.06400000000002,85.807,97.37299999999999,44.0,209.003,32.735,211.295,39.921,78.378,60.67,208.928,57.309,39.192,118.102,92.31700000000001,120.765,59.06399999999999,133.075,25.038,131.6,116.23899999999999,125.184,94.295,133.996,229.195,92.925,290.46299999999997,91.615,238.63099999999997,102.89299999999999,219.43200000000002,108.126,183.864,106.131,115.759,113.212,90.23200000000001,113.345,267.242,159.55100000000002,125.82700000000001,157.11700000000002,57.532,178.62099999999998,37.263000000000005,178.99,248.032,146.844,205.31099999999998,143.85,233.084,143.507,119.0,143.04,191.735,148.621,273.966,150.533,207.112,185.24,156.059,184.25799999999998,76.257,181.41400000000002,189.81599999999997,181.58599999999998,122.507,190.358,124.399,181.977,176.843,78.645,219.80599999999998,128.166,134.905,181.859,179.92700000000002,66.396,106.598,167.24900000000002,108.23299999999999,45.608999999999995,47.398,134.461,134.71200000000002,154.393,153.59799999999998,191.11,49.441,168.127,127.677,141.095,169.19799999999998,91.41,113.258,151.744,82.266,99.63799999999999,124.296,97.406,231.195,62.303999999999995,171.49400000000003,114.8
455.25,1821.0,,229.21099999999998,72.163,234.757,82.42200000000001,81.363,80.82,173.137,85.792,97.321,44.138999999999996,208.968,32.624,211.31,40.086,78.374,60.623999999999995,208.975,57.227,39.194,118.132,92.36200000000001,120.682,58.978,133.137,25.1,131.673,116.24799999999999,125.001,94.325,134.033,229.261,92.984,290.51,91.561,238.639,102.861,219.33700000000002,108.079,183.868,106.279,115.75,113.205,90.22200000000001,113.305,267.582,159.616,125.84,157.122,57.465,178.63299999999998,37.268,178.953,248.107,146.888,205.268,143.851,233.15,143.513,119.014,143.02700000000002,191.64,148.537,274.052,150.678,207.38400000000001,184.976,156.058,184.359,76.529,181.829,189.761,181.575,122.417,190.40200000000002,124.346,182.02900000000002,176.803,78.664,219.828,128.165,134.93,181.67700000000002,179.80599999999998,66.475,106.51799999999999,167.245,108.23700000000001,45.637,47.368,134.468,134.72899999999998,154.40200000000002,153.65200000000002,191.125,49.423,168.10299999999998,127.883,141.042,169.201,91.45700000000001,113.262,151.707,82.272,99.494,124.339,97.431,231.162,62.192,171.498,114.775
455.5,1822.0,,229.205,72.113,234.768,82.425,81.34100000000001,80.878,173.174,85.772,97.383,44.027,208.949,32.792,211.33,39.891,78.406,60.626000000000005,208.88099999999997,57.226000000000006,39.251999999999995,118.181,92.265,120.596,58.937,133.16,25.099,131.626,116.19200000000001,125.039,94.27,134.142,229.19099999999997,92.958,290.45,91.542,238.62400000000002,102.861,219.333,108.061,183.851,106.22399999999999,115.852,113.287,90.227,113.279,267.55400000000003,159.967,125.835,157.055,57.547,178.576,37.304,179.0,248.014,147.004,205.382,143.967,233.06,143.47899999999998,118.999,143.006,191.75,148.686,274.006,150.621,207.993,184.417,156.109,184.333,76.575,181.946,189.762,181.613,122.575,190.52200000000002,124.294,182.176,176.75400000000002,78.751,219.674,128.128,134.99,181.778,179.77200000000002,66.434,106.524,167.213,108.184,45.717,47.511,134.477,134.681,154.335,153.688,191.148,49.333,168.149,127.671,140.836,169.2,91.417,113.295,151.672,82.24700000000001,99.48100000000001,124.318,97.475,231.13299999999998,62.133,171.562,114.727
455.75,1823.0,,229.196,71.991,234.798,82.56700000000001,81.36,80.925,173.155,85.771,97.264,44.15,208.90400000000002,32.923,211.304,39.914,,,208.792,57.243,39.163000000000004,118.244,92.18299999999999,120.63799999999999,58.878,133.141,24.915,131.623,116.241,125.1,94.191,134.091,229.264,92.86200000000001,290.48400000000004,91.615,238.625,102.79299999999999,219.225,108.025,183.88400000000001,106.11,115.81299999999999,113.307,90.272,113.228,267.64099999999996,159.734,125.86399999999999,157.049,57.325,178.72400000000002,37.195,178.95,248.013,146.986,205.382,143.893,232.993,143.376,119.006,142.97,192.075,149.031,274.08099999999996,150.659,208.017,184.468,156.047,184.482,76.557,181.984,189.71099999999998,181.644,122.531,190.53099999999998,124.303,182.16400000000002,176.737,78.75399999999999,219.609,128.002,135.11,181.424,179.655,66.525,106.395,167.387,108.154,45.699,47.471000000000004,134.485,134.649,154.36700000000002,153.501,191.02200000000002,49.442,168.06,127.76,141.02700000000002,169.188,91.435,113.337,151.595,82.15299999999999,99.406,124.31299999999999,97.48,231.197,62.206,171.493,114.81299999999999
456.0,1824.0,,229.21200000000002,72.033,234.73,82.55799999999999,81.398,80.944,173.209,85.72200000000001,97.595,43.994,208.93900000000002,32.951,211.324,39.91,,,208.78099999999998,57.178999999999995,38.836,118.04799999999999,92.18299999999999,120.639,58.983999999999995,133.158,24.9,131.67700000000002,116.18,125.065,94.204,134.069,229.19299999999998,92.764,290.526,91.62799999999999,238.618,102.802,219.18200000000002,107.985,183.895,105.994,116.038,113.632,90.251,113.175,267.452,159.441,125.87299999999999,156.994,57.323,178.717,37.156,178.965,248.207,146.89600000000002,205.372,143.892,232.926,143.441,118.994,142.946,192.003,148.97799999999998,274.038,150.58100000000002,208.169,184.31400000000002,156.089,184.525,76.435,181.82299999999998,189.71200000000002,181.65599999999998,122.564,190.47,124.292,182.149,176.77599999999998,78.74600000000001,219.622,128.216,135.22799999999998,181.24900000000002,179.66400000000002,66.583,106.395,167.458,108.212,45.713,47.536,134.58700000000002,134.641,154.384,153.428,190.96900000000002,49.465,167.995,127.66,140.907,169.199,91.339,113.302,151.696,81.91199999999999,98.95299999999999,124.23,97.44,231.298,62.028,171.528,114.728
456.25,1825.0,,229.257,72.05199999999999,234.74,82.633,81.39,80.95100000000001,173.15,85.71799999999999,97.35,44.299,208.94,33.005,211.325,40.067,,,208.792,57.18899999999999,38.927,118.156,92.15700000000001,120.633,59.158,133.025,24.886999999999997,131.721,116.191,124.96600000000001,94.12,134.065,229.06,92.81,290.48900000000003,91.646,238.671,102.823,219.185,107.961,183.90099999999998,106.023,115.98200000000001,113.506,90.24600000000001,113.198,267.262,159.356,125.865,156.936,57.326,178.79,37.15,178.865,248.13,146.884,205.38400000000001,143.839,232.918,143.45,119.006,142.95,191.56,148.246,273.97700000000003,150.515,208.206,184.46,156.064,184.524,76.422,182.013,189.703,181.65200000000002,122.506,190.395,124.256,182.213,176.78799999999998,78.78399999999999,219.62400000000002,128.278,135.225,181.264,179.63099999999997,66.58800000000001,106.462,167.34099999999998,108.22,45.762,47.516000000000005,134.555,134.601,154.286,153.711,190.915,49.606,167.967,127.62899999999999,140.981,169.217,91.34,113.26899999999999,151.605,81.865,98.85,124.243,97.443,231.206,61.902,171.44400000000002,114.76700000000001
456.5,1826.0,,229.18099999999998,71.993,234.68599999999998,82.425,81.335,80.918,173.175,85.708,97.361,44.29600000000001,208.926,33.039,211.324,40.167,,,208.84099999999998,57.111000000000004,39.001999999999995,118.286,92.15899999999999,120.65700000000001,59.263999999999996,132.918,24.97,131.716,116.21700000000001,125.00399999999999,94.12899999999999,134.048,228.899,92.82700000000001,290.496,91.557,238.68599999999998,102.844,219.229,108.056,183.921,105.976,116.009,113.60799999999999,90.26899999999999,113.169,267.277,159.187,125.86200000000001,156.909,57.332,178.84099999999998,37.152,178.96900000000002,248.16299999999998,146.886,205.446,143.842,232.957,143.349,118.985,142.907,191.727,148.547,274.027,150.566,208.27599999999998,184.31900000000002,156.02100000000002,184.43900000000002,76.648,182.38099999999997,189.78,181.726,122.59100000000001,190.46200000000002,124.26799999999999,182.171,176.80200000000002,78.79,219.641,128.268,134.981,181.53799999999998,179.729,66.617,106.476,167.355,108.23,45.678000000000004,47.637,134.563,134.506,154.403,153.683,190.887,49.74100000000001,167.796,127.604,140.866,169.192,91.376,113.259,151.60299999999998,81.833,98.814,124.125,97.42299999999999,231.205,61.867,171.41400000000002,114.762
456.75,1827.0,,229.115,71.97,234.739,82.51,81.39699999999999,80.852,173.172,85.705,97.249,44.305,208.91400000000002,33.035,211.389,40.239000000000004,78.256,60.691,208.824,57.096000000000004,38.994,118.265,92.209,120.64,59.193000000000005,133.026,24.906999999999996,131.711,116.25,124.98200000000001,94.024,134.035,228.81599999999997,92.78299999999999,290.504,91.57,238.703,102.88600000000001,219.22299999999998,108.105,183.93400000000003,106.025,116.07,113.727,90.243,113.12,267.41900000000004,159.234,125.96,156.942,57.407,178.745,37.256,178.912,248.135,146.944,205.50599999999997,143.909,232.926,143.317,118.97399999999999,142.91,191.53599999999997,148.255,274.007,150.526,208.268,184.335,156.006,184.393,76.57,182.11599999999999,189.84,181.68,122.684,190.50799999999998,124.26700000000001,182.205,176.8,78.793,219.765,128.389,134.9,181.53,179.704,66.559,106.494,167.41400000000002,108.223,45.637,47.638000000000005,134.554,134.49,154.41,153.787,190.985,49.816,167.812,127.64399999999999,141.014,169.203,91.40799999999999,113.272,151.591,81.743,98.738,124.22,97.35,231.146,61.782,171.31900000000002,114.792
457.0,1828.0,,229.14700000000002,71.656,234.782,82.51799999999999,81.40100000000001,80.756,173.25,85.617,97.436,44.193000000000005,208.99900000000002,33.063,211.43200000000002,40.394,78.271,61.03,208.76,57.021,39.149,118.414,92.165,120.565,58.323,133.989,24.94,131.599,116.191,124.76299999999999,94.094,134.1,228.926,92.834,290.524,91.619,238.75099999999998,102.865,219.176,108.06299999999999,183.96,106.036,116.029,113.61399999999999,90.29700000000001,113.054,267.45799999999997,159.217,126.06200000000001,157.026,57.528999999999996,178.611,37.224000000000004,178.882,248.128,146.94,205.528,143.836,232.91400000000002,143.327,118.985,142.845,191.56400000000002,148.304,274.019,150.609,208.628,183.93099999999998,156.02700000000002,184.45,76.544,182.162,189.872,181.718,122.61399999999999,190.424,124.23100000000001,182.24099999999999,176.764,78.84,219.885,128.714,134.871,181.562,179.675,66.70100000000001,106.348,167.417,108.236,45.687,47.646,134.625,134.498,154.194,153.759,190.921,49.722,167.851,127.811,141.46,169.243,91.48,113.259,151.5,81.521,98.353,124.06,97.30799999999999,231.08700000000002,61.722,171.345,114.79299999999999
457.25,1829.0,,229.08900000000003,71.70100000000001,234.655,82.24700000000001,81.433,80.815,173.31900000000002,85.57,97.18700000000001,44.4,208.94400000000002,33.103,211.46,40.830999999999996,78.268,61.025,208.774,56.942,39.246,118.494,92.2,120.536,58.25,133.991,24.955,131.66,116.146,124.839,94.094,134.076,228.778,92.93,290.635,91.667,238.667,102.917,219.174,108.04700000000001,183.998,105.94200000000001,115.677,113.344,90.27,113.025,267.478,159.02,126.12899999999999,157.037,57.935,178.359,37.229,178.878,248.072,146.85299999999998,205.476,143.829,232.787,143.332,119.00299999999999,142.80100000000002,191.74200000000002,148.51,274.082,150.635,208.63400000000001,183.895,156.033,184.56,76.602,182.15099999999998,189.898,181.735,122.61399999999999,190.40200000000002,124.185,182.291,176.773,78.771,219.94299999999998,128.671,134.929,181.595,179.579,66.735,106.391,167.46200000000002,108.229,45.674,47.793,134.70600000000002,134.577,154.341,153.779,190.855,49.883,167.761,127.87100000000001,141.6,169.21099999999998,91.435,113.25299999999999,151.358,81.485,98.309,124.132,97.334,231.048,61.813,171.301,114.649
457.5,1830.0,,229.043,71.65,234.713,82.42399999999999,81.492,80.817,173.206,85.62299999999999,97.383,44.423,208.85299999999998,33.153,211.399,40.878,78.282,61.378,208.91,56.928000000000004,39.32,118.559,92.06700000000001,120.525,59.599,132.665,24.910999999999998,131.62,116.189,124.742,94.086,134.059,228.87599999999998,92.852,290.578,91.62700000000001,238.699,102.936,219.11,108.08,183.99200000000002,105.786,116.124,113.712,90.226,113.007,267.564,159.049,126.243,157.014,57.856,178.44799999999998,37.11,178.83700000000002,247.959,146.923,205.50900000000001,143.909,232.78400000000002,143.254,118.999,142.811,191.498,148.04,274.117,150.64,208.69099999999997,183.889,156.113,184.524,76.509,182.013,189.877,181.77200000000002,122.728,190.49400000000003,124.175,182.283,176.826,78.655,219.905,128.651,134.95600000000002,181.39700000000002,179.604,66.732,106.34299999999999,167.488,108.309,45.65,47.876999999999995,134.721,134.60299999999998,154.405,153.94299999999998,190.84099999999998,49.802,167.787,127.971,141.72799999999998,169.215,91.406,113.24700000000001,151.263,81.89399999999999,98.831,124.072,97.279,231.16299999999998,61.872,171.285,114.713
457.75,1831.0,,229.07,71.72800000000001,234.731,82.314,81.5,80.74,173.17,85.56200000000001,97.431,44.422,208.88299999999998,33.098,211.449,40.919000000000004,78.265,61.364,208.771,56.845,39.207,118.477,91.955,120.57600000000001,60.004,132.467,24.998,131.632,116.185,124.71799999999999,94.071,134.079,228.838,92.84899999999999,290.488,91.56299999999999,238.748,102.946,219.139,108.057,184.032,105.73899999999999,116.10799999999999,113.63,90.198,113.01100000000001,267.681,159.092,126.28399999999999,157.062,57.777,178.457,37.123000000000005,178.82299999999998,247.821,146.961,205.43099999999998,143.96200000000002,232.761,143.38299999999998,119.03399999999999,142.762,191.389,147.951,274.065,150.624,208.52599999999998,183.753,156.10299999999998,184.59799999999998,76.337,181.833,189.92,181.77,122.86399999999999,190.59599999999998,124.163,182.296,176.793,78.73899999999999,219.795,128.696,134.999,181.345,179.578,66.684,106.315,167.498,108.35,45.608999999999995,47.894,134.715,134.621,154.315,153.91,190.745,49.81399999999999,167.771,127.916,141.593,169.197,91.32600000000001,113.228,151.283,81.891,98.83200000000001,124.01100000000001,97.277,231.19400000000002,61.931999999999995,171.23,114.667
458.0,1832.0,,229.003,71.801,234.827,82.514,81.51,80.734,173.18400000000003,85.59,97.439,44.497,208.93400000000003,32.952,211.53,40.953,78.161,61.25899999999999,208.768,56.858000000000004,39.131,118.52799999999999,91.932,120.507,60.266000000000005,132.372,24.934,131.595,116.28299999999999,124.725,94.096,134.048,228.736,92.883,290.473,91.60600000000001,238.703,102.925,219.169,108.03200000000001,184.03099999999998,105.652,116.179,113.751,90.171,113.01100000000001,267.64,159.049,126.242,157.095,,,37.031,178.77200000000002,247.769,146.999,205.449,144.036,232.63400000000001,143.304,119.023,142.736,191.535,148.049,273.96299999999997,150.57,208.46099999999998,183.78099999999998,156.046,184.489,76.47,181.959,189.84599999999998,181.787,122.78299999999999,190.55900000000003,124.179,182.12099999999998,176.77200000000002,78.72399999999999,219.861,128.672,135.08,181.42,179.606,66.69,106.245,167.505,108.22,45.663999999999994,48.006,134.72799999999998,134.511,154.34799999999998,153.888,190.80900000000003,49.89,167.72,128.153,141.733,169.157,91.27799999999999,113.286,151.48,81.919,98.82600000000001,124.00200000000001,97.34899999999999,231.141,61.928999999999995,171.209,114.685
458.25,1833.0,,228.979,71.816,234.822,82.62899999999999,81.497,80.817,173.17,85.585,97.649,44.251000000000005,208.81099999999998,33.059,211.535,41.023999999999994,78.095,61.333,208.725,56.806999999999995,39.125,118.525,91.978,120.51,60.545,132.227,24.893,131.52700000000002,116.238,124.743,94.074,134.076,228.727,92.796,290.504,91.681,238.676,102.85,219.11599999999999,108.09200000000001,184.06099999999998,105.765,116.07,113.57799999999999,90.211,112.979,267.545,158.984,126.294,157.09799999999998,,,36.985,178.62900000000002,247.665,147.043,205.523,144.393,232.53099999999998,143.254,119.052,142.72899999999998,191.304,147.69899999999998,274.089,150.674,208.364,183.845,156.246,184.63099999999997,76.60600000000001,182.09799999999998,189.96400000000003,181.666,122.711,190.58599999999998,124.089,182.097,176.796,78.67,219.843,128.67700000000002,135.13299999999998,181.53799999999998,179.57299999999998,66.648,106.171,167.55,108.208,45.673,48.097,134.774,134.47,154.549,153.71200000000002,190.854,50.104,167.635,128.211,141.836,169.175,91.29,113.34200000000001,151.484,81.98100000000001,98.96600000000001,124.15100000000001,97.266,231.197,61.801,171.176,114.615
458.5,1834.0,,229.04,71.601,234.74599999999998,82.54899999999999,81.492,80.843,173.167,85.59100000000001,97.786,44.248999999999995,208.80700000000002,33.074,211.542,41.02,78.10600000000001,61.398999999999994,208.71099999999998,56.788999999999994,39.079,118.43299999999999,91.927,120.48700000000001,60.588,132.256,24.866,131.612,116.29,124.73200000000001,94.056,134.095,228.887,92.816,290.475,91.65899999999999,238.74900000000002,102.944,219.158,108.14,184.047,105.686,116.102,113.595,90.24799999999999,112.941,267.816,159.17,126.29700000000001,157.085,58.088,178.322,36.983000000000004,178.655,247.613,147.079,205.514,144.30700000000002,232.56,143.29399999999998,119.027,142.69299999999998,191.329,147.555,274.077,150.668,208.423,183.817,156.378,184.644,76.612,182.06400000000002,189.954,181.641,122.62,190.47799999999998,124.09100000000001,182.12400000000002,176.79,78.669,219.896,128.61,135.124,181.428,179.58599999999998,66.613,106.31299999999999,167.42700000000002,108.26799999999999,45.653,48.041000000000004,134.784,134.454,154.458,153.622,190.933,49.843,167.80200000000002,128.153,141.985,169.178,91.289,113.339,151.431,81.926,98.95700000000001,124.325,97.209,231.27900000000002,61.858000000000004,171.09599999999998,114.699
458.75,1835.0,,229.16299999999998,71.378,234.704,82.465,81.46300000000001,80.804,173.231,85.54700000000001,97.546,44.373000000000005,208.798,33.153,211.49200000000002,40.812,78.009,61.424,208.769,56.788000000000004,39.11,118.397,91.986,120.554,60.553000000000004,132.227,24.875999999999998,131.63299999999998,116.175,124.7,94.06299999999999,134.165,228.81099999999998,92.723,290.42900000000003,91.632,238.72400000000002,102.973,219.148,108.096,183.997,105.70299999999999,115.84299999999999,113.286,90.225,112.93799999999999,267.89099999999996,159.17700000000002,126.34,157.161,58.016000000000005,178.422,36.957,178.679,247.618,147.05100000000002,205.449,144.531,232.459,143.248,119.02799999999999,142.703,191.40200000000002,147.697,274.065,150.68,208.37400000000002,183.882,156.411,184.613,76.67699999999999,182.105,189.91299999999998,181.597,122.455,190.33599999999998,124.072,181.97099999999998,176.827,78.529,219.91,128.623,135.227,181.338,179.553,66.542,106.325,167.505,108.21799999999999,45.637,48.035,134.80200000000002,134.619,154.605,153.757,191.055,49.878,167.778,128.181,141.971,169.16299999999998,91.302,113.396,151.32,82.01100000000001,99.113,124.34100000000001,97.176,231.343,61.888999999999996,171.082,114.766
459.0,1836.0,,229.102,71.361,234.68599999999998,82.48299999999999,81.46600000000001,80.854,173.30900000000003,85.521,97.545,44.415,208.783,33.124,211.524,40.668,78.045,61.373999999999995,208.963,56.646,39.274,118.494,91.98,120.609,60.666000000000004,132.282,24.863000000000003,131.724,116.21700000000001,124.821,94.15100000000001,134.097,228.835,92.68700000000001,290.413,91.595,238.71599999999998,103.027,219.247,108.148,184.00599999999997,105.74,115.865,113.169,90.24799999999999,112.912,267.839,159.162,126.249,157.14700000000002,57.928999999999995,178.451,36.981,178.618,247.553,147.119,205.53099999999998,144.582,232.47,143.276,119.044,142.736,191.30599999999998,147.703,274.096,150.66899999999998,208.33,183.875,156.481,184.47099999999998,76.773,182.28,189.951,181.628,122.455,190.329,124.115,181.93599999999998,176.804,78.53,219.979,128.613,135.259,181.395,179.49900000000002,66.581,106.37899999999999,167.483,108.29799999999999,45.684,47.979,134.746,134.643,154.661,153.757,191.11900000000003,49.813,167.817,128.156,142.143,169.115,91.23200000000001,113.443,151.312,81.962,99.04799999999999,124.35,97.195,231.345,61.912,171.054,114.698
459.25,1837.0,,229.158,71.48100000000001,234.71200000000002,82.516,81.464,80.89699999999999,173.40599999999998,85.493,96.985,44.726000000000006,208.91400000000002,32.993,211.52900000000002,40.906,78.13600000000001,61.398999999999994,208.90099999999998,56.738,39.302,118.5,91.949,120.573,60.865,132.213,24.921,131.69799999999998,116.344,124.87200000000001,94.238,134.129,229.12,92.69,290.408,91.53299999999999,238.673,103.01899999999999,219.355,108.167,184.035,105.723,115.866,113.22200000000001,90.211,112.88600000000001,267.677,159.282,126.211,157.08,58.038000000000004,178.226,36.93,178.646,247.571,147.22899999999998,205.52200000000002,144.124,232.425,143.255,118.98,142.752,191.158,147.467,274.079,150.595,208.38299999999998,183.792,156.373,184.49599999999998,76.59899999999999,182.023,189.99,181.642,122.565,190.42700000000002,124.149,181.93599999999998,176.857,78.369,220.135,128.459,135.264,181.41299999999998,179.592,66.538,106.41,167.481,108.37299999999999,45.663000000000004,47.891000000000005,134.715,134.667,154.614,153.784,191.155,49.765,167.90599999999998,128.233,142.191,169.104,91.21600000000001,113.40799999999999,151.394,81.95,99.087,124.40899999999999,97.113,231.201,61.958,171.043,114.67200000000001
459.5,1838.0,,229.16299999999998,71.434,234.63099999999997,82.324,81.433,80.831,173.31900000000002,85.51,97.00299999999999,44.79600000000001,208.917,33.004,211.53900000000002,41.027,78.09899999999999,61.208999999999996,208.83700000000002,56.645,39.305,118.579,92.103,120.52600000000001,60.831,132.137,24.735,131.725,116.353,124.81700000000001,94.20299999999999,134.077,229.28400000000002,92.859,290.64799999999997,91.854,238.697,103.01700000000001,219.322,108.125,184.045,105.726,115.99700000000001,113.34299999999999,90.205,112.838,267.671,159.237,126.195,157.028,57.979,178.095,36.378,177.541,247.59,147.36700000000002,205.475,144.328,232.44400000000002,143.31799999999998,118.96,142.717,191.15200000000002,147.414,274.092,150.56799999999998,208.407,183.775,156.505,184.514,76.57600000000001,182.12099999999998,189.983,181.71900000000002,122.51,190.385,124.13600000000001,181.91099999999997,176.80900000000003,78.494,220.035,128.44899999999998,135.195,181.679,179.498,66.679,106.40100000000001,167.515,108.427,45.619,47.888000000000005,134.69899999999998,134.819,154.703,153.763,191.144,49.62,167.97,128.23,142.105,169.10299999999998,91.274,113.428,151.359,81.93,99.039,124.619,97.068,231.238,62.015,170.979,114.661
459.75,1839.0,,229.183,71.471,234.59599999999998,82.319,81.49,80.84899999999999,173.231,85.527,96.84,44.821000000000005,208.949,32.981,211.581,41.576,78.196,61.176,208.861,56.6,39.0,118.0,92.06200000000001,120.45,60.833999999999996,132.157,24.76,131.718,116.088,124.91,94.17200000000001,134.055,229.058,92.789,290.644,91.92299999999999,238.69400000000002,103.016,219.335,108.15799999999999,184.067,105.711,115.887,113.164,90.262,112.766,267.63599999999997,159.19899999999998,126.17200000000001,157.063,57.928999999999995,178.175,36.444,177.61,247.528,147.41299999999998,205.449,144.431,232.30200000000002,143.29,118.947,142.66299999999998,,,274.1,150.563,208.417,183.731,156.554,184.49200000000002,76.657,182.28599999999997,190.02,181.678,122.52799999999999,190.248,124.15899999999999,181.89700000000002,176.852,78.43,220.017,128.377,135.19,181.638,179.523,66.613,106.333,167.52599999999998,108.49700000000001,45.646,47.778999999999996,134.642,134.833,154.759,153.77700000000002,191.109,49.652,167.956,128.309,142.28799999999998,169.106,91.32799999999999,113.397,151.227,82.008,99.083,124.679,96.93700000000001,231.18,61.946000000000005,170.993,114.698
460.0,1840.0,,229.201,71.42699999999999,234.63299999999998,82.316,81.509,80.85,173.297,85.51700000000001,96.833,44.906000000000006,208.868,33.078,211.625,41.582,78.274,61.388000000000005,208.847,56.571999999999996,39.295,118.48299999999999,92.16799999999999,120.448,60.788999999999994,132.188,24.79,131.716,116.087,124.89399999999999,94.087,134.132,229.17,92.704,290.589,91.844,238.71200000000002,103.055,219.30599999999998,108.14299999999999,184.101,105.79899999999999,115.90799999999999,113.24799999999999,90.264,112.766,267.617,159.131,126.155,157.094,,,36.628,178.231,247.549,147.4,205.452,144.487,232.33700000000002,143.267,118.929,142.66,,,274.007,150.466,208.347,183.669,156.517,184.49599999999998,76.708,182.11599999999999,190.011,181.734,122.37700000000001,189.87,124.098,181.946,176.89700000000002,78.275,220.21,128.332,135.181,181.61700000000002,179.47299999999998,66.71600000000001,106.28299999999999,167.61900000000003,108.594,45.657,47.842,134.672,134.865,154.764,153.89700000000002,191.12099999999998,49.833999999999996,167.919,128.329,142.298,169.092,91.31,113.37700000000001,151.384,81.91199999999999,98.98100000000001,124.56299999999999,96.969,231.11700000000002,61.946000000000005,170.959,114.65100000000001
460.25,1841.0,,229.225,71.093,234.67700000000002,82.367,81.497,80.854,173.257,85.53,96.816,45.018,208.882,33.135999999999996,211.486,40.559,78.189,61.243,208.72,56.504,39.371,118.685,92.088,120.49,60.861000000000004,132.113,24.878,131.711,116.19,124.73,94.09,134.17700000000002,229.24400000000003,92.821,290.605,91.868,238.734,103.066,219.295,108.103,184.167,105.738,116.03200000000001,113.319,90.21799999999999,112.741,267.63,159.30100000000002,126.209,157.086,57.758,178.35,36.76,178.26,247.53099999999998,147.41899999999998,205.562,144.618,232.39700000000002,143.321,118.90700000000001,142.631,191.99099999999999,149.216,274.066,150.461,208.46099999999998,183.763,156.501,184.563,76.696,182.153,190.179,181.65599999999998,122.17200000000001,189.68400000000003,124.10700000000001,181.96599999999998,176.898,78.333,220.213,128.292,135.296,181.45,179.576,66.597,106.427,167.47400000000002,108.575,45.653,47.802,134.621,134.83700000000002,154.81,153.82299999999998,191.16,49.881,167.917,128.40200000000002,142.33100000000002,169.032,91.279,113.29899999999999,151.267,81.93299999999999,98.98,124.719,96.87899999999999,231.144,61.986000000000004,170.963,114.62
