TimesH,Frame,NoMissing,147,147,184,184,194,194,212,212,214,214,229,229,233,233,252,252,257,257,288,288,337,337,348,348,654,654,668,668,694,694,830,830,1096,1096,1155,1155,1285,1285,2413,2413
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
276.0,1104.0,,100.883,130.27700000000002,74.63600000000001,114.65,149.781,146.09,236.81900000000002,160.20600000000002,47.435,154.114,58.522,136.60299999999998,102.255,139.988,55.93899999999999,172.93400000000003,234.94099999999997,177.56799999999998,72.968,166.072,254.58900000000003,191.607,232.625,197.918,98.19,166.40099999999998,116.745,177.345,,,93.86,157.248,253.2,140.201,125.50399999999999,159.614,203.405,169.50400000000002,86.492,202.15
276.25,1105.0,,100.825,130.287,74.67,114.625,149.786,145.938,236.479,159.425,47.317,154.161,58.299,136.781,102.26,139.914,55.95,172.958,235.128,177.44099999999997,72.994,166.037,254.546,191.62400000000002,232.83599999999998,198.127,98.32799999999999,166.27700000000002,116.71600000000001,177.36,,,93.82600000000001,157.253,253.52,140.183,125.397,159.38,203.39700000000002,169.457,86.41799999999999,202.104
276.5,1106.0,,100.80799999999999,130.287,74.706,114.677,149.674,146.023,236.696,160.141,47.416000000000004,154.344,58.203,136.695,101.999,139.865,56.001999999999995,172.949,234.75900000000001,177.548,72.96,166.085,254.59599999999998,191.615,232.976,198.27900000000002,98.229,166.31599999999997,116.70100000000001,177.325,,,93.95700000000001,157.215,253.65200000000002,140.006,125.318,159.368,203.317,169.523,86.4,202.03
276.75,1107.0,,100.855,130.245,74.764,114.71,149.59,146.149,236.92,160.55,47.46,154.317,58.342,136.659,101.751,139.843,56.035,172.96099999999998,234.993,177.445,72.986,166.092,254.58900000000003,191.679,232.956,198.487,98.255,166.588,116.745,177.392,236.813,142.453,93.985,157.232,253.81400000000002,139.965,125.26700000000001,159.33,203.321,169.488,86.29799999999999,201.91099999999997
277.0,1108.0,,100.9,130.35399999999998,74.811,114.695,149.35,146.233,236.74200000000002,160.309,47.305,154.191,58.365,136.747,102.064,139.917,56.016000000000005,173.003,235.05900000000003,177.445,72.983,166.149,254.54,191.715,232.907,198.375,98.223,166.708,116.844,177.426,236.648,142.62,94.01299999999999,157.22799999999998,253.75900000000001,140.368,125.294,159.316,203.24900000000002,169.55700000000002,86.243,201.87099999999998
277.25,1109.0,,100.979,130.414,74.77199999999999,114.68799999999999,149.278,146.275,236.18400000000003,159.17600000000002,47.283,154.151,58.356,136.808,102.279,139.983,55.95399999999999,172.998,235.232,177.331,73.017,166.104,254.50099999999998,191.74,232.79,198.49,98.178,166.512,116.76799999999999,177.36,236.395,142.3,94.0,157.253,253.791,140.248,125.27600000000001,159.325,203.149,169.581,86.303,201.91299999999998
277.5,1110.0,,100.954,130.358,74.805,114.709,149.29,146.24,236.61900000000003,160.376,47.17100000000001,154.129,58.303000000000004,136.898,102.646,140.011,56.034,172.91,235.00799999999998,177.487,73.027,166.13,254.516,191.71900000000002,232.85299999999998,198.55900000000003,98.079,166.37,116.789,177.31599999999997,236.18900000000002,142.309,94.055,157.213,253.975,140.047,125.255,159.192,203.31400000000002,169.454,86.42,201.938
277.75,1111.0,,100.82799999999999,130.576,74.844,114.78,149.28,146.13,236.033,158.611,47.193000000000005,154.138,58.288000000000004,136.945,102.912,140.09,56.092,172.96900000000002,235.083,177.31400000000002,73.062,166.18599999999998,254.521,191.747,232.726,198.676,98.13,166.487,116.758,177.419,236.08599999999998,142.339,94.035,157.238,253.69400000000002,140.284,125.21600000000001,159.178,203.262,169.43599999999998,86.345,201.889
278.0,1112.0,,100.92399999999999,130.42,74.831,114.87799999999999,149.257,146.21200000000002,235.84099999999998,158.261,47.136,154.18200000000002,58.323,136.87,102.935,139.994,56.12,172.91299999999998,235.084,177.37,73.04899999999999,166.22299999999998,254.47400000000002,191.75400000000002,233.217,198.637,98.073,166.429,116.676,177.465,235.774,142.328,94.073,157.27200000000002,253.894,140.295,125.219,159.232,203.19400000000002,169.51,86.37700000000001,201.81
278.25,1113.0,,100.89,130.244,74.796,114.876,149.37,146.295,235.80700000000002,157.901,47.265,154.204,58.398999999999994,136.931,103.13799999999999,139.991,56.143,172.90200000000002,235.209,177.382,73.11399999999999,166.202,254.385,191.808,233.175,198.66299999999998,97.919,166.43599999999998,116.735,177.422,235.748,142.293,94.068,157.22899999999998,253.912,140.16,125.20700000000001,159.262,203.22099999999998,169.53099999999998,86.40299999999999,201.80599999999998
278.5,1114.0,,100.97,130.168,74.82,114.806,149.369,146.275,235.56400000000002,157.51,47.263000000000005,154.08,58.373000000000005,136.85299999999998,103.21799999999999,140.082,56.192,172.987,235.162,177.305,73.065,166.18099999999998,254.34900000000002,191.81900000000002,233.58,198.128,98.085,166.773,116.699,177.446,,,94.15700000000001,157.171,253.93200000000002,140.207,125.264,159.25799999999998,203.10299999999998,169.55599999999998,86.335,201.813
278.75,1115.0,,100.991,130.257,74.794,114.77600000000001,149.425,146.249,235.65,157.74,47.211000000000006,154.047,58.181000000000004,136.86,103.194,140.082,56.176,173.045,235.097,177.313,73.051,166.207,254.375,191.84400000000002,233.584,198.083,98.101,166.483,116.73899999999999,177.28099999999998,235.951,142.189,94.19200000000001,157.13299999999998,253.94,140.264,125.274,159.321,203.024,169.59599999999998,86.345,201.78900000000002
279.0,1116.0,,101.006,130.113,74.753,114.711,149.363,146.254,235.68599999999998,157.852,47.291000000000004,154.07,58.162,136.972,103.265,139.983,56.138999999999996,172.93599999999998,235.146,177.285,73.062,166.199,254.393,191.864,233.47299999999998,197.863,98.068,166.297,116.742,177.295,236.13400000000001,142.16,94.178,157.154,254.05599999999998,140.187,125.303,159.225,202.968,169.673,86.37,201.833
279.25,1117.0,,100.961,130.129,74.793,114.726,149.434,146.249,,,47.18,154.11700000000002,58.128,136.905,103.221,139.96200000000002,56.077,172.917,235.192,177.206,73.063,166.265,254.394,191.87099999999998,233.489,197.899,98.206,166.57,116.779,177.271,237.868,145.43,94.235,157.173,254.114,139.981,125.286,159.168,202.983,169.636,86.382,201.923
279.5,1118.0,,101.01100000000001,130.17700000000002,74.822,114.704,149.388,146.226,235.801,157.708,47.181000000000004,154.278,58.083,136.94899999999998,103.198,140.002,56.071000000000005,172.878,235.132,177.18900000000002,73.095,166.25900000000001,254.35,191.90099999999998,233.362,198.09799999999998,98.26100000000001,166.646,116.84200000000001,177.34400000000002,238.081,145.754,94.273,157.161,254.07,139.47799999999998,125.208,159.172,203.041,169.59599999999998,86.304,201.89
279.75,1119.0,,101.01100000000001,130.159,74.82600000000001,114.681,149.373,146.483,235.791,157.967,47.122,154.292,57.849,137.139,103.113,139.984,56.078,172.924,235.095,177.21900000000002,73.057,166.266,254.385,191.854,233.247,198.113,98.23100000000001,166.642,116.90700000000001,177.368,238.18900000000002,145.958,94.228,157.162,254.175,139.474,125.07799999999999,159.135,203.287,169.675,86.348,201.87099999999998
280.0,1120.0,,100.93700000000001,130.162,74.867,114.73299999999999,149.529,146.27,235.796,157.88299999999998,47.104,154.358,57.494,137.168,103.465,139.954,56.059,172.90599999999998,235.135,177.29,73.01,166.375,254.386,191.83,233.09799999999998,198.019,98.103,166.387,116.95200000000001,177.32299999999998,238.08900000000003,145.78,94.23,157.155,254.15900000000002,139.644,125.213,159.18200000000002,203.351,169.554,86.37799999999999,201.891
280.25,1121.0,,100.977,130.282,74.89699999999999,114.699,149.424,146.343,235.72400000000002,157.841,47.07899999999999,154.408,57.525,137.209,103.589,139.821,56.051,172.94299999999998,235.132,177.308,73.013,166.313,254.312,191.893,232.93099999999998,198.065,97.93,166.285,117.04,177.44799999999998,238.138,145.791,94.25200000000001,157.154,254.237,139.465,125.209,159.165,203.093,169.554,86.319,201.912
280.5,1122.0,,100.99,130.076,74.914,114.67399999999999,149.376,146.42700000000002,235.59,157.756,47.053999999999995,154.469,57.622,137.221,103.66799999999999,139.908,56.068000000000005,172.97299999999998,235.155,177.34900000000002,72.971,166.43200000000002,254.237,191.887,232.97,198.017,97.859,166.08700000000002,117.08,177.421,238.14700000000002,145.726,94.184,157.17700000000002,254.168,139.666,125.18700000000001,159.107,203.28400000000002,169.44099999999997,86.296,201.93599999999998
280.75,1123.0,,101.006,130.088,74.85,114.631,149.313,146.532,235.68,157.672,46.993,154.47799999999998,57.538000000000004,137.102,103.66799999999999,139.93,56.058,173.02,235.127,177.32299999999998,72.96600000000001,166.396,254.236,191.919,233.06,197.87599999999998,97.895,165.84599999999998,117.05,177.40900000000002,238.05599999999998,145.643,94.244,157.214,254.236,139.58100000000002,125.18700000000001,159.128,203.101,169.47099999999998,86.35799999999999,201.94400000000002
281.0,1124.0,,100.991,129.951,74.811,114.51100000000001,149.392,146.499,235.502,157.52200000000002,46.806999999999995,154.384,57.258,137.442,103.738,139.91899999999998,55.998000000000005,173.07,235.515,177.451,72.97399999999999,166.429,254.22799999999998,191.917,233.06,197.813,97.88600000000001,165.92700000000002,117.234,177.445,238.125,145.68200000000002,94.213,157.19299999999998,254.16299999999998,139.876,125.265,159.015,202.947,169.525,86.37200000000001,201.946
281.25,1125.0,,101.03200000000001,129.954,74.737,114.508,149.483,146.414,235.403,157.47,46.648999999999994,154.329,57.036,137.627,103.63799999999999,139.989,55.996,173.138,235.56400000000002,177.49200000000002,72.99,166.42700000000002,254.206,191.908,232.94400000000002,197.812,97.881,166.063,117.221,177.481,238.233,145.71200000000002,94.26299999999999,157.161,254.291,139.635,125.277,159.01,202.965,169.592,86.38,201.977
281.5,1126.0,,101.135,129.933,74.721,114.541,149.481,146.42600000000002,235.463,157.44,46.61600000000001,154.211,56.955,137.705,103.685,140.06799999999998,55.881,173.053,235.56,177.465,73.005,166.38400000000001,254.11,191.94299999999998,232.93,197.822,97.905,166.137,117.182,177.498,238.303,145.90200000000002,94.20299999999999,157.156,254.766,139.36700000000002,125.28399999999999,158.94299999999998,202.899,169.551,86.333,202.014
281.75,1127.0,,100.98899999999999,129.928,74.736,114.574,149.489,146.514,235.0,157.0,46.716,154.27700000000002,56.797,137.888,103.758,140.089,55.843,173.014,235.507,177.485,73.017,166.386,254.15099999999998,191.905,232.91400000000002,197.80599999999998,97.891,166.105,117.182,177.396,238.291,145.971,94.21799999999999,157.136,254.675,139.44799999999998,125.325,158.945,202.899,169.511,86.28399999999999,202.02900000000002
282.0,1128.0,,100.97200000000001,129.88299999999998,74.809,114.573,149.56799999999998,146.523,235.584,157.512,46.653,154.30700000000002,56.77,137.77700000000002,103.677,140.209,55.81100000000001,173.045,235.71900000000002,177.447,73.006,166.34400000000002,254.06,191.945,232.938,197.845,97.834,166.145,117.294,177.447,238.215,145.838,94.193,157.138,254.393,139.727,125.335,158.885,202.925,169.38400000000001,86.28,202.028
282.25,1129.0,,100.98100000000001,129.966,74.793,114.537,149.537,146.409,235.392,157.558,,,56.826,137.722,103.6,140.273,55.8,172.965,235.50599999999997,177.553,72.977,166.363,254.122,191.918,232.947,197.828,97.811,166.153,117.25,177.395,238.187,145.796,94.171,157.126,254.40400000000002,139.719,125.37299999999999,158.885,202.85,169.32,86.322,202.015
282.5,1130.0,,100.90799999999999,129.885,74.867,114.559,149.653,146.536,235.292,157.533,46.361999999999995,154.28799999999998,56.957,137.585,103.735,140.203,55.773999999999994,172.90099999999998,235.417,177.514,72.97399999999999,166.343,254.12400000000002,191.95,233.016,197.775,97.829,166.144,117.18,177.365,238.175,145.886,94.198,157.126,254.52200000000002,139.994,125.351,158.888,202.822,169.28799999999998,86.329,201.982
282.75,1131.0,,100.93299999999999,129.9,74.876,114.51899999999999,149.67700000000002,146.569,235.204,157.579,46.148,154.203,57.001999999999995,137.554,103.818,140.162,55.678999999999995,172.946,235.523,177.578,73.021,166.345,254.139,191.96200000000002,233.04,197.80200000000002,97.845,166.00599999999997,117.369,177.44,238.313,145.999,94.215,157.097,254.36900000000003,139.785,125.39299999999999,158.876,202.942,169.334,86.294,201.97099999999998
283.0,1132.0,,100.93799999999999,129.803,74.833,114.514,149.815,146.55100000000002,235.12400000000002,157.543,46.169,154.321,57.111999999999995,137.47299999999998,103.69,140.21,55.683,172.984,235.46099999999998,177.71400000000003,73.05,166.403,254.111,191.949,233.021,197.812,97.845,166.028,117.39399999999999,177.46200000000002,238.458,146.232,94.191,157.06,254.416,139.804,125.37100000000001,158.894,203.16099999999997,169.145,86.331,202.071
283.25,1133.0,,100.89399999999999,129.718,74.817,114.462,149.689,146.555,235.26,157.496,46.31,154.467,57.243,137.543,103.49,140.191,55.803999999999995,172.946,235.202,177.774,73.005,166.36599999999999,253.981,191.982,233.05599999999998,197.799,97.835,165.796,117.277,177.454,238.18200000000002,145.957,94.18299999999999,157.069,254.737,139.192,125.448,158.863,203.04,169.459,86.34,202.113
283.5,1134.0,,100.791,129.583,74.819,114.4,149.52700000000002,146.601,235.262,157.621,46.224,154.497,57.163999999999994,137.64600000000002,103.435,140.239,55.861999999999995,173.09099999999998,235.13299999999998,177.687,73.03699999999999,166.359,254.016,192.016,233.08,197.725,97.84100000000001,165.78599999999997,117.30799999999999,177.385,238.145,145.904,94.166,157.071,254.78900000000002,139.322,125.404,158.83700000000002,203.105,169.40200000000002,86.286,202.092
283.75,1135.0,,100.838,129.72,74.84100000000001,114.45299999999999,149.49200000000002,146.589,235.207,157.657,46.273,154.569,56.895,137.424,103.565,140.225,55.795,173.08599999999998,234.636,177.705,73.047,166.347,253.997,192.058,233.058,197.85299999999998,97.869,165.748,117.085,177.365,238.188,145.711,94.133,157.09799999999998,254.606,139.489,125.351,158.869,203.15,169.423,86.25,201.968
284.0,1136.0,,100.931,129.684,74.82,114.44200000000001,149.421,146.703,235.192,157.6,46.102,154.58100000000002,56.74100000000001,137.494,103.54,140.284,55.81399999999999,173.00400000000002,234.793,177.671,73.086,166.388,253.97,192.097,232.91,197.799,97.90899999999999,165.642,117.13,177.361,238.22099999999998,145.89600000000002,94.126,157.096,254.739,139.45,125.37799999999999,158.91899999999998,203.15200000000002,169.356,86.075,201.877
284.25,1137.0,,100.865,129.683,74.792,114.471,149.377,146.775,235.09,157.642,46.111000000000004,154.55700000000002,56.702,137.53,103.55799999999999,140.167,55.854,173.063,234.775,177.826,73.055,166.399,253.94,192.08700000000002,232.979,197.69799999999998,97.898,165.71099999999998,117.148,177.31799999999998,238.41,146.064,94.167,157.082,254.69299999999998,139.726,125.40799999999999,158.878,202.71200000000002,169.748,86.075,201.83900000000003
284.5,1138.0,,100.87299999999999,129.79,74.796,114.559,149.41,146.73,235.157,157.61,46.118,154.623,57.103,137.48,103.595,140.171,55.766000000000005,172.976,234.915,177.782,72.993,166.33700000000002,253.93599999999998,192.095,232.984,197.90400000000002,97.921,165.74900000000002,117.29899999999999,177.37400000000002,238.47299999999998,146.21,94.245,157.043,254.87099999999998,139.71,125.27799999999999,158.838,202.835,169.72400000000002,86.117,201.862
284.75,1139.0,,100.943,129.80200000000002,74.789,114.53299999999999,149.268,146.731,235.13,157.733,46.037,154.753,57.291000000000004,137.539,103.545,140.136,55.766999999999996,173.028,234.701,177.907,72.949,166.32299999999998,253.94299999999998,192.03900000000002,233.035,197.889,97.881,165.812,117.223,177.362,238.40099999999998,146.034,94.184,157.035,256.055,138.468,125.34200000000001,158.713,202.979,169.63299999999998,86.10600000000001,201.892
285.0,1140.0,,100.87200000000001,129.828,74.768,114.571,149.219,146.69799999999998,235.24900000000002,157.79399999999998,46.242,154.64600000000002,57.327,137.467,103.185,140.158,55.86,173.118,234.58599999999998,177.767,72.959,166.3,253.89,192.02,232.946,197.87099999999998,97.889,165.83700000000002,117.302,177.352,238.19400000000002,145.825,94.185,157.047,256.52099999999996,138.086,125.45,158.606,203.03,169.657,86.042,201.96900000000002
285.25,1141.0,,100.898,129.797,74.735,114.632,149.279,146.653,235.183,157.668,46.233999999999995,154.715,56.968999999999994,137.49200000000002,103.243,140.263,55.79,173.06599999999997,234.704,177.743,72.942,166.264,253.85299999999998,191.99900000000002,232.90099999999998,197.763,97.84200000000001,165.68200000000002,117.24700000000001,177.357,238.108,145.815,94.16799999999999,157.107,256.534,138.184,125.339,158.72899999999998,202.949,169.701,86.13,201.998
285.5,1142.0,,100.789,129.899,74.755,114.59899999999999,149.31,146.64,235.115,157.546,46.128,154.80200000000002,56.847,137.514,103.145,140.33,55.738,173.123,234.578,177.782,72.98100000000001,166.253,253.86,192.00099999999998,232.933,197.675,97.887,165.87599999999998,117.27600000000001,177.37400000000002,237.96400000000003,145.81799999999998,94.169,157.15,256.231,138.07,125.40299999999999,158.789,203.04,169.65200000000002,86.10700000000001,202.041
285.75,1143.0,,100.809,129.752,74.83,114.515,149.356,146.639,235.09099999999998,157.438,46.083,154.842,57.17100000000001,137.68,103.06200000000001,140.351,55.826,173.102,234.477,177.87900000000002,72.953,166.264,253.88299999999998,192.015,232.988,197.775,97.926,166.024,117.334,177.37900000000002,237.822,145.668,94.139,157.14600000000002,256.158,138.032,125.45700000000001,158.821,203.192,169.572,86.117,201.984
286.0,1144.0,,100.866,129.717,74.844,114.471,149.244,146.555,235.072,157.376,46.169,154.528,57.251999999999995,137.576,103.12100000000001,140.401,55.86,172.90400000000002,234.545,177.923,72.937,166.247,253.86900000000003,192.007,232.93200000000002,197.685,98.04899999999999,166.206,117.31,177.332,237.90400000000002,145.767,94.147,157.142,256.265,138.067,125.49700000000001,158.77,203.41400000000002,169.483,86.038,201.83
286.25,1145.0,,100.839,129.792,74.795,114.52600000000001,149.342,146.534,235.09799999999998,157.374,46.233999999999995,154.678,57.35,137.58700000000002,103.17200000000001,140.41,55.851000000000006,173.08599999999998,234.717,177.83900000000003,72.928,166.195,253.91400000000002,192.023,233.03599999999997,197.77900000000002,98.02799999999999,166.31799999999998,117.351,177.35299999999998,237.87099999999998,145.768,94.292,157.125,256.079,138.097,125.469,158.719,203.38,169.55599999999998,85.92200000000001,201.669
286.5,1146.0,,100.929,129.842,74.836,114.522,149.424,146.555,235.02200000000002,157.394,46.04,154.566,57.445,137.656,102.934,140.455,55.841,173.082,234.93,177.863,72.943,166.17700000000002,253.872,192.03400000000002,233.023,197.801,97.79299999999999,166.12,117.303,177.368,237.84900000000002,145.764,94.345,157.127,255.955,138.02200000000002,125.47,158.608,203.364,169.614,85.829,201.482
286.75,1147.0,,100.835,129.813,74.76899999999999,114.525,149.374,146.55200000000002,235.127,157.401,46.184,154.716,57.292,137.675,103.01,140.463,55.897,173.15099999999998,234.821,177.862,72.945,166.18,253.829,192.037,233.081,198.024,97.919,166.22400000000002,117.27600000000001,177.322,237.67700000000002,145.63,94.367,157.153,255.642,138.07299999999998,125.48899999999999,158.665,203.23,169.662,85.87700000000001,201.52200000000002
287.0,1148.0,,100.845,129.737,74.734,114.50200000000001,149.417,146.482,235.174,157.334,46.1,154.565,57.293,137.893,102.947,140.45600000000002,55.851000000000006,173.15200000000002,234.99400000000003,177.919,72.992,166.22299999999998,253.795,192.082,233.18200000000002,198.055,98.00200000000001,166.278,117.20200000000001,177.3,237.74900000000002,145.627,94.323,157.164,255.07,138.192,125.53399999999999,158.572,203.179,169.68400000000003,85.775,201.44400000000002
287.25,1149.0,,100.8,129.605,74.763,114.47399999999999,149.37,146.475,235.09799999999998,157.327,46.12,154.732,57.247,137.85,103.21700000000001,140.442,55.788999999999994,173.06599999999997,234.937,177.977,73.007,166.218,253.745,192.03,233.046,197.987,98.021,166.328,117.22399999999999,177.27900000000002,237.68900000000002,145.547,94.402,157.126,255.114,138.236,125.54299999999999,158.57399999999998,203.267,169.687,85.869,201.525
287.5,1150.0,,100.77799999999999,129.543,74.811,114.48700000000001,149.319,146.45,235.043,157.308,46.096000000000004,154.735,57.003,137.851,103.124,140.442,55.661,173.042,234.93099999999998,177.998,73.009,166.19099999999997,253.56099999999998,192.02900000000002,233.09400000000002,197.93200000000002,98.012,166.29,117.169,177.28400000000002,237.49599999999998,145.467,94.315,157.159,255.416,137.955,125.609,158.618,203.25599999999997,169.765,85.87,201.331
287.75,1151.0,,100.77799999999999,129.668,74.842,114.615,149.439,146.576,235.06,157.03799999999998,46.152,154.615,56.985,137.947,103.265,140.415,55.677,173.072,234.84900000000002,177.862,73.079,166.25,253.554,192.05,233.18099999999998,198.143,97.984,166.107,117.01799999999999,177.245,237.54,145.429,94.333,157.181,255.553,137.679,125.65799999999999,158.691,203.25,169.688,85.85799999999999,201.264
288.0,1152.0,,100.75299999999999,129.579,74.95100000000001,114.56700000000001,149.486,146.57399999999998,235.02599999999998,157.07,46.117,154.59,56.571999999999996,137.826,103.249,140.309,55.622,173.06599999999997,234.889,177.793,73.083,166.22,253.245,191.986,233.11700000000002,198.301,98.009,166.23,117.321,177.31400000000002,237.702,145.509,94.272,157.184,255.843,137.434,125.59200000000001,158.44,203.287,169.708,85.977,201.25
288.25,1153.0,,100.742,129.626,74.96,114.571,149.312,146.452,234.99200000000002,157.15,46.175,154.673,56.548,137.879,103.126,140.386,55.691,173.135,234.925,177.71200000000002,73.098,166.21599999999998,253.06900000000002,191.96400000000003,233.146,198.459,98.096,166.421,117.38799999999999,177.41,237.524,145.445,94.33,157.181,255.916,137.305,126.0,158.0,203.236,169.755,86.116,201.27900000000002
288.5,1154.0,,100.67299999999999,129.561,74.904,114.535,149.38299999999998,146.409,234.865,157.19299999999998,46.102,154.601,56.731,137.89700000000002,103.01100000000001,140.329,55.762,173.213,234.91,177.757,73.104,166.252,253.52599999999998,191.967,233.303,198.46400000000003,98.11399999999999,166.393,117.329,177.35299999999998,237.704,145.533,94.37299999999999,157.189,255.822,137.408,125.501,158.566,203.144,169.808,86.235,201.345
288.75,1155.0,,100.527,129.371,74.946,114.62299999999999,149.357,146.332,234.735,157.281,46.163999999999994,154.733,56.746,138.009,103.084,140.343,55.896,172.959,234.878,177.737,73.135,166.325,253.593,191.99900000000002,233.317,198.304,97.98100000000001,166.21900000000002,117.54799999999999,177.43599999999998,237.803,145.533,94.389,157.19899999999998,255.828,137.47899999999998,125.537,158.493,203.085,169.812,86.038,201.275
289.0,1156.0,,100.56299999999999,129.33100000000002,75.025,114.65100000000001,149.398,146.411,234.51,157.439,46.316,154.832,57.013000000000005,138.155,102.93,140.32399999999998,55.853,172.953,234.945,177.8,73.119,166.282,253.71,192.024,233.287,198.11900000000003,98.102,166.385,117.64,177.511,237.608,145.466,94.448,157.19899999999998,255.77700000000002,137.656,125.554,158.563,203.12099999999998,169.764,86.04700000000001,201.27700000000002
289.25,1157.0,,100.552,129.34799999999998,74.971,114.616,149.375,146.33,234.673,157.243,46.266999999999996,155.093,57.045,138.21,102.87899999999999,140.282,55.808,173.257,234.56099999999998,177.873,73.145,166.338,253.532,192.033,233.415,198.32299999999998,98.089,166.33700000000002,117.693,177.65900000000002,237.771,145.435,94.506,157.218,256.373,137.716,125.556,158.377,203.142,169.708,86.05,201.30900000000003
289.5,1158.0,,100.575,129.488,74.87,114.586,149.345,146.345,234.805,157.287,46.407,155.546,57.081,138.17700000000002,102.68299999999999,140.236,55.831,173.43400000000003,234.535,177.87099999999998,73.095,166.28599999999997,253.50099999999998,191.997,233.365,198.321,97.98200000000001,166.297,117.554,177.524,237.852,145.415,94.50299999999999,157.194,255.912,137.77200000000002,125.47399999999999,158.429,203.22,169.77599999999998,85.80799999999999,201.27900000000002
289.75,1159.0,,100.52,129.715,74.874,114.55799999999999,149.32399999999998,146.349,234.95,157.45600000000002,46.50899999999999,155.361,57.412,138.257,102.639,140.246,55.736000000000004,173.407,234.483,177.90599999999998,73.074,166.206,253.305,191.958,233.31,198.09900000000002,98.03,166.13299999999998,117.411,177.543,237.81,145.43200000000002,94.501,157.187,254.676,138.249,125.51899999999999,158.296,203.283,169.847,85.905,201.385
290.0,1160.0,,100.542,129.67,74.899,114.602,149.444,146.37,234.937,157.536,46.522,155.03799999999998,57.151,138.151,102.77600000000001,140.191,55.847,173.312,234.80200000000002,177.85,73.071,166.207,253.375,191.955,233.41099999999997,198.185,98.03,166.028,117.57600000000001,177.479,237.80900000000003,145.439,94.52,157.166,254.33900000000003,138.459,125.485,158.502,203.155,169.912,85.959,201.392
290.25,1161.0,,100.494,129.632,74.933,114.691,149.516,146.374,234.905,157.613,46.652,154.829,57.1,138.155,102.905,140.157,55.869,173.329,234.636,177.852,73.09100000000001,166.18,253.377,191.96200000000002,233.44099999999997,198.31,98.085,165.99400000000003,117.574,177.481,237.767,145.327,94.501,157.14700000000002,254.21,138.41899999999998,125.51299999999999,158.335,203.209,169.965,85.85799999999999,201.203
290.5,1162.0,,100.384,129.486,74.893,114.68,149.486,146.247,235.06099999999998,157.621,46.662,154.536,56.893,138.268,102.913,140.209,55.931999999999995,173.13,234.53400000000002,177.925,73.077,166.072,253.338,191.96599999999998,233.544,198.139,98.098,166.06400000000002,117.586,177.584,237.665,145.30200000000002,94.58200000000001,157.197,254.083,138.62,125.507,158.24,203.21599999999998,169.912,85.73700000000001,201.12599999999998
290.75,1163.0,,100.234,129.483,74.878,114.723,149.591,146.267,235.085,157.79,46.677,154.536,57.144,138.274,102.959,140.155,55.993,173.16400000000002,234.52900000000002,177.899,73.113,166.097,253.36,191.985,233.278,198.11,98.111,166.137,117.36200000000001,177.505,237.452,145.05100000000002,94.571,157.237,254.019,138.752,125.59200000000001,158.341,203.229,169.97400000000002,85.71799999999999,201.138
291.0,1164.0,,100.257,129.42,74.89399999999999,114.69,149.618,146.27200000000002,235.28900000000002,157.958,46.70399999999999,154.735,57.193999999999996,138.234,102.87799999999999,140.164,56.126000000000005,173.015,234.56900000000002,177.885,73.09,166.113,253.34599999999998,192.02599999999998,233.162,197.838,98.115,166.232,117.53399999999999,177.584,237.287,144.82399999999998,94.62100000000001,157.218,253.957,138.769,125.61,158.222,203.16400000000002,169.995,85.807,201.21099999999998
291.25,1165.0,,100.274,129.422,74.885,114.67299999999999,149.582,146.22299999999998,235.165,157.691,46.836000000000006,154.816,57.097,138.079,102.87799999999999,140.173,56.244,172.947,234.424,177.857,73.087,166.08900000000003,253.408,192.02200000000002,233.083,197.918,98.141,166.303,117.678,177.615,237.267,144.84799999999998,94.713,157.168,254.52200000000002,138.285,125.60799999999999,158.236,203.15200000000002,169.995,85.686,201.06799999999998
291.5,1166.0,,100.32700000000001,129.382,75.117,115.021,149.644,146.201,235.125,157.52200000000002,46.897,154.649,56.667,138.08700000000002,103.008,140.15,56.221000000000004,173.06099999999998,234.66400000000002,178.03599999999997,73.071,166.072,253.52200000000002,192.012,233.093,197.75400000000002,98.12299999999999,166.25,117.62,177.583,237.465,145.275,94.751,157.16,254.923,138.009,125.596,158.27100000000002,203.05700000000002,170.012,85.79799999999999,201.16
291.75,1167.0,,100.44200000000001,129.468,75.033,114.941,149.619,146.138,235.021,157.477,46.775,154.615,56.755,138.019,103.2,140.216,56.291000000000004,173.084,234.76,177.922,73.09899999999999,166.11599999999999,253.543,191.99400000000003,233.093,197.979,98.09899999999999,166.16099999999997,117.59200000000001,177.554,237.798,145.65200000000002,94.792,157.11700000000002,254.85299999999998,138.009,125.601,158.418,203.09900000000002,169.93,85.698,201.102
292.0,1168.0,,100.34299999999999,129.44299999999998,74.982,114.945,149.556,146.10399999999998,235.058,157.566,46.903999999999996,154.358,56.799,138.046,103.204,140.195,56.261,173.01,234.81900000000002,177.949,73.08,166.153,253.607,191.98,233.19,198.13299999999998,98.11399999999999,166.12599999999998,117.57600000000001,177.551,237.805,145.659,94.791,157.12,254.395,138.168,125.62799999999999,158.429,203.051,169.863,85.772,201.291
