TimesH,Frame,NoMissing,92,92,105,105,126,126,142,142,176,176,182,182,217,217,228,228,250,250,260,260,271,271,279,279,285,285,288,288,289,289,292,292,317,317,327,327,329,329,348,348,353,353,392,392,393,393,394,394,422,422,430,430,433,433,434,434,640,640,803,803,808,808,897,897
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
422.0,1688.0,,172.437,108.77799999999999,134.01,98.919,258.052,118.176,156.97299999999998,109.084,190.584,92.883,152.599,89.191,270.849,157.67,245.174,154.268,247.22799999999998,167.572,76.001,166.732,222.582,137.83700000000002,249.18200000000002,133.998,199.703,128.84,124.169,127.584,276.655,127.529,219.123,127.552,205.57,141.373,192.8,140.701,119.32600000000001,221.477,219.799,209.929,201.55599999999998,206.07,244.003,183.321,186.114,178.02599999999998,114.62299999999999,181.263,108.73299999999999,200.83599999999998,96.714,193.25599999999997,229.153,190.205,139.923,192.321,217.28400000000002,193.945,170.18,96.321,217.003,91.68,241.301,128.85
422.25,1689.0,,172.22299999999998,108.71799999999999,134.05700000000002,98.919,258.127,118.177,156.985,108.98200000000001,190.794,92.851,152.572,89.176,270.987,157.769,245.18,154.267,247.30700000000002,167.55200000000002,75.979,166.72799999999998,222.576,137.879,249.287,134.025,199.697,128.844,124.24700000000001,127.624,276.559,127.49600000000001,219.054,127.53,205.541,141.53,192.639,140.72799999999998,119.277,221.515,219.797,209.93099999999998,201.55900000000003,206.104,244.00900000000001,183.34900000000002,186.083,178.356,114.678,181.267,108.68299999999999,200.812,96.78200000000001,193.303,229.141,190.128,139.97299999999998,192.19,217.29,193.983,170.23,96.22399999999999,216.94099999999997,91.624,241.34099999999998,128.862
422.5,1690.0,,171.97299999999998,108.635,133.945,98.912,258.137,118.235,156.947,108.76299999999999,190.562,92.93700000000001,152.69,89.376,271.09,157.75799999999998,245.153,154.278,247.329,167.639,75.982,166.699,222.61900000000003,137.914,249.31099999999998,134.16,199.68,128.808,124.23899999999999,127.67,276.548,127.397,219.002,127.569,205.71200000000002,141.291,192.88299999999998,140.65,119.221,221.497,219.81099999999998,209.91400000000002,201.62099999999998,206.081,244.016,183.34599999999998,186.614,177.66099999999997,114.538,181.199,108.689,200.84400000000002,96.723,193.398,229.139,190.08700000000002,139.974,192.36599999999999,217.28599999999997,193.97799999999998,170.312,96.288,216.99599999999998,91.59899999999999,241.352,128.898
422.75,1691.0,,171.63,108.459,133.974,98.861,258.36,118.274,156.958,108.939,190.799,93.0,152.621,89.322,270.98900000000003,157.58100000000002,245.17700000000002,154.291,247.408,167.622,75.995,166.65200000000002,222.642,137.887,249.338,134.091,199.709,128.803,124.186,127.522,276.613,127.45299999999999,219.048,127.505,205.706,141.257,192.905,140.621,119.24,221.46099999999998,219.81,209.895,201.607,206.102,244.042,183.37599999999998,186.408,177.817,114.48700000000001,181.201,108.74700000000001,201.03599999999997,96.734,193.333,229.09599999999998,190.1,139.904,192.377,217.235,193.97,170.24900000000002,96.27600000000001,217.03799999999998,91.602,241.358,128.892
423.0,1692.0,,171.752,108.59299999999999,134.03799999999998,98.885,258.327,118.244,156.881,108.986,190.62,93.008,152.707,89.369,270.98,157.555,245.173,154.304,247.095,167.735,76.02199999999999,166.622,222.74,137.827,249.46099999999998,134.025,199.707,128.85,124.24600000000001,127.46600000000001,276.565,127.43299999999999,219.06099999999998,127.525,205.803,141.151,193.178,140.605,119.27,221.472,219.812,209.88099999999997,201.761,206.128,244.083,183.378,186.43099999999998,178.13400000000001,114.444,181.207,108.77600000000001,200.92,96.81,193.215,229.10299999999998,190.084,139.879,192.403,217.217,193.958,170.24900000000002,96.245,217.05599999999998,91.617,241.45,128.76
423.25,1693.0,,171.938,108.632,134.07299999999998,98.84700000000001,258.301,118.27600000000001,156.839,108.99600000000001,190.459,93.057,152.718,89.48899999999999,271.251,157.92700000000002,245.167,154.286,246.957,167.69,76.007,166.61900000000003,222.74900000000002,137.776,249.52700000000002,134.121,199.705,128.808,124.32,127.62200000000001,276.52099999999996,127.46799999999999,219.047,127.473,205.929,141.002,193.34400000000002,140.707,119.323,221.445,219.83,209.918,201.83900000000003,206.00599999999997,244.05900000000003,183.34,186.329,178.265,114.363,181.167,108.74,200.93900000000002,96.74600000000001,193.25900000000001,229.113,190.08599999999998,139.804,192.458,217.27900000000002,193.81099999999998,170.232,96.169,217.049,91.507,241.489,128.744
423.5,1694.0,,172.047,108.682,134.042,98.822,258.17900000000003,118.288,156.863,109.00399999999999,190.505,93.163,152.739,89.51799999999999,271.21299999999997,157.909,245.142,154.267,247.02599999999998,167.653,76.016,166.68200000000002,222.774,137.762,249.459,134.255,199.707,128.828,124.23299999999999,127.686,276.485,127.352,219.06,127.545,205.84599999999998,141.137,193.132,140.741,119.35799999999999,221.463,219.86900000000003,209.982,201.85,206.043,244.06400000000002,183.294,185.96099999999998,178.69,114.435,181.222,108.804,200.942,96.711,193.234,229.172,190.02,139.787,192.475,217.253,193.894,170.30900000000003,96.15100000000001,216.984,91.584,241.52200000000002,128.797
423.75,1695.0,,172.03900000000002,108.647,134.134,98.934,258.10900000000004,118.366,156.993,109.027,190.42,93.179,152.69799999999998,89.52799999999999,271.177,157.609,245.12599999999998,154.34799999999998,247.00900000000001,167.666,76.03,166.65200000000002,222.801,137.899,249.315,134.249,199.672,128.85399999999998,124.09100000000001,127.583,276.42900000000003,127.338,219.047,127.515,205.77900000000002,141.202,192.97299999999998,140.81,119.35600000000001,221.52700000000002,219.91400000000002,210.011,201.886,205.928,244.041,183.238,185.896,178.733,114.557,181.187,108.8,200.90900000000002,96.654,193.201,229.143,190.015,139.845,192.37099999999998,217.28,193.78599999999997,170.333,96.139,216.97099999999998,91.54799999999999,241.602,128.786
424.0,1696.0,,172.02700000000002,108.624,134.22,99.016,258.156,118.325,156.93,109.041,190.329,93.175,152.736,89.635,271.274,157.69799999999998,245.15200000000002,154.382,246.903,167.752,76.085,166.627,222.78599999999997,138.024,249.445,134.252,199.672,128.891,124.098,127.376,276.441,127.306,219.04,127.51100000000001,205.732,141.422,193.08900000000003,140.835,119.39,221.514,219.915,209.99,202.032,205.857,244.03799999999998,183.235,185.80200000000002,178.74900000000002,114.631,181.24599999999998,108.795,200.898,96.64,193.199,229.24200000000002,189.929,139.916,192.40200000000002,217.29,193.838,170.313,96.195,216.957,91.594,241.58900000000003,128.77
424.25,1697.0,,172.10299999999998,108.72200000000001,134.154,99.06,258.168,118.413,156.914,109.167,190.24400000000003,93.13,152.69799999999998,89.473,271.365,157.512,245.157,154.392,246.88400000000001,167.793,76.082,166.638,222.81900000000002,137.937,249.519,134.286,199.666,128.871,124.035,127.279,276.481,127.30799999999999,219.02700000000002,127.51299999999999,205.68400000000003,141.512,193.292,140.908,119.425,221.502,219.929,210.003,202.03900000000002,205.924,244.071,183.28799999999998,185.774,178.898,114.60600000000001,181.209,108.79,200.71400000000003,96.648,193.226,229.204,189.898,139.989,192.41099999999997,217.25599999999997,193.78400000000002,170.38099999999997,96.243,217.10299999999998,91.696,241.65099999999998,128.783
424.5,1698.0,,171.958,108.76299999999999,134.072,99.09100000000001,258.22,118.37899999999999,156.921,108.885,190.18400000000003,92.95299999999999,152.654,89.51,271.348,157.637,245.169,154.343,246.84599999999998,167.791,76.071,166.71400000000003,222.81799999999998,137.96200000000002,249.56799999999998,134.268,199.671,128.938,124.01100000000001,127.395,276.47900000000004,127.33200000000001,219.049,127.555,205.685,141.555,193.485,140.863,119.43299999999999,221.46400000000003,219.928,210.005,202.02700000000002,206.053,244.09900000000002,183.31900000000002,185.737,178.845,114.565,181.17,108.77799999999999,200.729,96.632,193.24,229.22299999999998,189.899,140.189,192.535,217.27700000000002,193.74900000000002,170.423,96.236,217.06400000000002,91.73299999999999,241.615,128.761
424.75,1699.0,,171.84799999999998,108.712,134.126,98.97,258.282,118.368,156.882,109.052,190.093,92.925,152.531,89.48,271.36400000000003,157.486,245.185,154.328,246.899,167.77700000000002,76.048,166.708,222.845,137.974,249.56,134.474,199.609,128.975,124.03299999999999,127.542,276.485,127.296,219.045,127.59299999999999,205.69099999999997,141.58700000000002,193.99900000000002,140.895,119.44200000000001,221.47299999999998,219.91299999999998,210.00099999999998,201.928,206.136,244.1,183.32,185.80200000000002,178.83900000000003,114.6,181.146,108.742,200.762,96.595,193.207,229.24200000000002,189.88099999999997,140.05200000000002,192.53,217.275,193.753,170.433,96.179,217.139,91.62899999999999,241.523,128.77
425.0,1700.0,,171.97299999999998,108.83200000000001,134.174,98.99,258.345,118.354,157.015,108.82,190.03799999999998,92.932,152.58700000000002,89.475,271.22700000000003,157.732,245.18900000000002,154.335,246.912,167.757,76.06,166.75900000000001,222.895,137.985,249.58900000000003,134.517,199.61599999999999,129.036,124.02,127.458,276.47700000000003,127.321,219.032,127.54,205.736,141.33700000000002,193.84400000000002,141.007,119.456,221.46400000000003,219.938,209.988,201.894,206.28099999999998,244.046,183.28400000000002,185.78099999999998,178.946,114.654,181.15599999999998,108.72200000000001,200.53,96.662,193.267,229.308,189.829,140.067,192.578,217.331,193.75,170.46900000000002,96.057,217.264,91.40799999999999,241.58700000000002,128.812
425.25,1701.0,,171.96,108.861,134.139,99.053,258.421,118.367,157.099,108.898,190.02200000000002,92.912,152.641,89.605,271.327,157.511,245.171,154.38299999999998,247.00099999999998,167.74599999999998,76.002,166.73,222.903,138.041,249.637,134.474,199.628,129.028,124.07600000000001,127.478,276.42400000000004,127.31,218.956,127.559,205.78099999999998,141.24,194.13400000000001,140.888,119.444,221.493,219.957,209.946,201.873,206.452,244.02900000000002,183.283,185.725,178.99099999999999,114.6,181.192,108.73700000000001,200.50599999999997,96.69,193.271,229.31599999999997,189.78599999999997,140.053,192.602,217.31599999999997,193.731,170.458,96.072,217.239,91.395,241.46,128.89
425.5,1702.0,,171.798,108.853,134.08,99.12700000000001,258.426,118.414,157.192,108.855,189.899,92.714,152.535,89.50299999999999,271.531,157.422,245.165,154.374,247.06400000000002,167.722,75.97800000000001,166.74900000000002,222.87400000000002,138.006,249.47400000000002,134.547,199.605,129.046,124.14299999999999,127.355,276.437,127.27600000000001,218.96200000000002,127.611,205.77599999999998,141.083,192.512,141.085,119.45200000000001,221.513,219.97099999999998,209.94799999999998,201.891,206.518,244.00599999999997,183.295,185.53799999999998,179.268,114.56700000000001,181.171,108.736,200.47799999999998,96.656,193.273,229.243,189.81099999999998,140.015,192.66400000000002,217.287,193.71,170.422,96.12799999999999,217.22400000000002,91.212,241.49400000000003,128.86
425.75,1703.0,,171.705,108.80799999999999,134.003,99.209,258.47,118.352,157.101,108.851,189.81099999999998,92.902,152.52100000000002,89.475,271.45099999999996,157.498,245.145,154.387,247.074,167.676,75.991,166.74599999999998,222.912,137.985,249.562,134.536,199.639,129.07,123.868,127.89200000000001,276.483,127.236,218.93900000000002,127.63600000000001,205.72299999999998,141.262,193.912,141.02200000000002,119.499,221.52599999999998,219.99200000000002,209.96,201.916,206.49900000000002,244.023,183.32,185.71099999999998,178.947,114.53399999999999,181.22400000000002,108.712,200.42700000000002,96.765,193.29,229.27200000000002,189.77900000000002,140.082,192.58,217.294,193.72,170.5,96.096,217.27599999999998,91.014,241.46200000000002,128.844
426.0,1704.0,,171.697,108.727,134.056,99.198,258.293,118.287,157.001,108.897,189.935,92.89299999999999,152.563,89.492,271.494,157.957,245.16099999999997,154.417,247.16099999999997,167.58700000000002,76.057,166.77,222.81,137.976,249.446,134.524,199.588,129.09799999999998,123.86399999999999,128.28,276.509,127.182,218.896,127.574,205.727,141.139,192.49,141.159,119.514,221.426,219.945,209.89700000000002,201.959,206.53,244.0,183.327,185.658,179.021,114.611,181.24400000000003,108.679,200.543,96.70700000000001,193.23,229.25599999999997,189.769,140.145,192.676,217.326,193.554,170.52200000000002,96.09100000000001,217.327,90.973,241.465,128.817
426.25,1705.0,,171.702,108.82,134.054,99.241,258.215,118.322,156.999,108.865,190.075,93.057,152.47,89.50399999999999,271.339,158.743,245.146,154.435,247.19400000000002,167.54,76.044,166.81099999999998,222.894,138.061,249.512,134.4,199.543,129.11,123.94200000000001,128.149,276.483,127.22399999999999,218.81599999999997,127.553,205.636,141.264,192.912,141.14600000000002,119.589,221.403,219.952,209.912,201.899,206.50900000000001,243.989,183.34799999999998,185.813,178.622,114.581,181.322,108.715,200.47799999999998,96.736,193.185,229.27700000000002,189.82,140.225,192.832,217.324,193.53400000000002,170.567,96.118,217.408,90.96799999999999,241.43200000000002,128.887
426.5,1706.0,,171.66,108.82600000000001,134.023,99.277,258.279,118.307,157.153,108.822,189.857,93.064,152.539,89.465,271.53,158.172,245.101,154.34799999999998,247.19799999999998,167.483,75.98,166.812,222.921,138.072,249.597,134.374,199.55200000000002,129.113,123.79899999999999,127.87899999999999,276.48900000000003,127.25399999999999,218.771,127.596,205.722,140.993,193.92700000000002,141.101,119.61399999999999,221.44,219.977,209.921,201.90900000000002,206.52700000000002,244.005,183.305,185.96599999999998,178.34599999999998,114.603,181.34900000000002,108.729,200.463,96.71799999999999,193.22799999999998,229.308,189.787,140.245,192.78599999999997,217.37099999999998,193.45,170.51,96.15299999999999,217.456,91.066,241.459,128.88
426.75,1707.0,,171.92,108.934,134.017,99.34899999999999,258.288,118.325,157.138,108.788,189.98,93.19200000000001,152.583,89.463,271.47,158.227,245.06099999999998,154.322,247.2,167.46200000000002,75.991,166.805,222.856,138.10299999999998,249.702,134.376,199.579,129.127,123.71700000000001,127.40299999999999,276.573,127.26100000000001,218.67,127.51299999999999,205.388,141.955,192.459,141.194,119.68299999999999,221.391,219.97400000000002,209.885,201.888,206.459,244.01,183.278,185.65200000000002,178.748,114.571,181.342,108.708,200.584,96.663,193.232,229.31099999999998,189.732,140.244,192.81400000000002,217.334,193.361,170.727,96.052,217.528,90.977,241.37099999999998,128.961
427.0,1708.0,,171.709,108.846,134.034,99.42299999999999,258.356,118.321,157.165,108.771,189.81,93.083,152.547,89.44200000000001,271.471,158.244,245.03099999999998,154.276,247.274,167.47400000000002,75.99,166.804,222.847,137.99,249.64,134.336,199.592,129.125,124.006,126.273,276.625,127.213,218.738,127.60600000000001,205.437,142.024,192.55,141.38299999999998,119.65299999999999,221.405,219.993,209.90400000000002,201.864,206.535,244.021,183.30200000000002,185.581,178.71200000000002,114.603,181.328,108.721,200.615,96.581,193.265,229.283,189.72400000000002,140.284,192.99400000000003,217.303,193.312,170.761,96.081,217.62099999999998,91.14200000000001,241.325,128.89
427.25,1709.0,,172.297,108.90700000000001,134.032,99.425,258.357,118.286,157.131,108.801,189.771,93.02600000000001,152.58700000000002,89.39299999999999,271.467,158.293,245.013,154.247,247.274,167.46599999999998,75.96,166.75099999999998,222.794,137.861,249.75400000000002,134.255,199.565,129.121,123.93799999999999,126.24,276.497,127.266,218.662,127.447,205.403,141.947,192.707,141.38,119.574,221.38,220.0,209.868,201.86599999999999,206.585,244.05200000000002,183.30599999999998,185.75400000000002,178.412,114.579,181.332,108.70700000000001,200.512,96.64399999999999,193.201,229.28599999999997,189.662,140.274,192.953,217.325,193.418,170.745,95.978,217.6,91.118,241.33,128.923
427.5,1710.0,,172.541,109.029,134.033,99.44,258.382,118.305,157.192,108.73,189.778,93.12100000000001,152.597,89.415,271.366,158.017,245.03099999999998,154.27100000000002,247.25400000000002,167.454,75.97,166.775,222.87900000000002,137.852,249.608,134.23,199.56400000000002,129.10299999999998,123.884,126.65799999999999,276.539,127.213,218.63400000000001,127.40899999999999,205.313,141.907,192.84799999999998,141.455,119.613,221.343,219.997,209.892,201.812,206.60299999999998,244.03400000000002,183.213,185.02599999999998,179.6,114.555,181.358,108.68799999999999,200.505,96.655,193.21900000000002,229.34099999999998,189.679,140.299,192.93900000000002,217.278,193.33,170.704,96.02799999999999,217.56799999999998,91.124,241.40599999999998,128.861
427.75,1711.0,,172.78400000000002,109.148,134.056,99.432,258.374,118.36200000000001,157.19799999999998,108.751,189.78599999999997,93.04700000000001,152.593,89.428,271.416,158.013,245.063,154.24,247.295,167.521,75.998,166.80700000000002,222.859,137.878,249.678,134.181,199.56099999999998,129.11,123.78399999999999,126.416,276.49,127.10799999999999,218.553,127.303,205.18200000000002,142.162,192.59799999999998,141.567,119.62200000000001,221.36900000000003,219.99599999999998,209.90400000000002,201.72799999999998,206.65599999999998,244.063,183.15900000000002,185.017,179.78599999999997,114.50399999999999,181.361,108.75299999999999,200.545,96.706,193.264,229.391,189.58599999999998,140.248,192.91,217.22299999999998,193.322,170.98,96.065,217.546,91.15,241.38400000000001,128.817
428.0,1712.0,,172.828,109.262,134.05100000000002,99.367,258.392,118.355,157.27700000000002,108.78200000000001,189.851,93.069,152.593,89.491,271.47,157.803,245.054,154.26,247.257,167.449,75.977,166.84,222.90400000000002,137.874,249.861,134.214,199.59099999999998,129.151,123.78299999999999,127.041,276.54200000000003,127.213,218.545,127.26299999999999,205.25599999999997,142.026,192.963,141.885,119.62899999999999,221.347,219.97,209.865,201.787,206.743,244.074,183.195,185.02200000000002,179.745,114.596,181.31400000000002,108.774,200.71200000000002,96.75200000000001,193.236,229.358,189.582,140.22799999999998,192.96400000000003,217.273,193.386,171.076,96.085,217.597,91.10799999999999,241.385,128.805
428.25,1713.0,,172.875,109.285,134.043,99.429,258.324,118.39200000000001,157.207,108.66799999999999,189.88,93.161,152.57,89.53399999999999,271.32099999999997,157.998,245.102,154.247,247.313,167.532,75.918,166.81599999999997,222.74099999999999,137.732,249.734,134.141,199.612,129.171,123.90299999999999,126.95,276.471,127.083,218.407,127.098,205.202,141.96,193.296,141.871,119.689,221.299,219.965,209.817,201.81599999999997,206.726,244.11,183.24400000000003,185.11900000000003,179.58599999999998,114.70299999999999,181.31400000000002,108.72200000000001,200.63099999999997,96.727,193.25900000000001,229.308,189.525,140.276,192.972,217.278,193.33599999999998,171.043,96.083,217.52700000000002,91.037,241.405,128.82299999999998
428.5,1714.0,,172.851,109.285,134.101,99.441,258.207,118.35799999999999,157.138,108.585,189.878,93.038,152.622,89.411,271.395,158.17700000000002,245.083,154.30700000000002,247.326,167.523,75.926,166.74599999999998,222.778,137.785,249.55,134.174,199.622,129.172,123.93299999999999,127.43799999999999,276.438,127.042,218.468,127.09,205.08900000000003,142.009,193.87099999999998,142.311,119.678,221.303,219.97099999999998,209.843,201.859,206.753,244.123,183.273,185.23,179.37400000000002,114.59700000000001,181.31099999999998,108.76700000000001,200.761,96.697,193.351,229.332,189.537,140.34,193.028,217.296,193.29,171.30200000000002,96.176,217.516,91.13,241.392,128.91899999999998
428.75,1715.0,,172.798,109.213,134.151,99.455,258.198,118.334,157.012,108.455,189.748,92.693,152.62,89.415,271.251,158.442,245.09599999999998,154.334,247.325,167.37599999999998,75.952,166.775,222.778,137.779,249.43599999999998,133.95600000000002,199.61,129.17700000000002,124.085,127.75200000000001,276.437,127.103,218.407,127.07,205.18599999999998,142.123,193.213,141.536,119.72399999999999,221.312,219.96400000000003,209.86,201.88,206.80200000000002,244.148,183.255,185.442,179.123,114.76899999999999,181.42,108.818,200.92,96.757,193.394,229.25,189.584,140.401,193.115,217.294,193.34,171.33,96.126,217.53099999999998,91.212,241.387,128.855
429.0,1716.0,,172.63400000000001,109.169,134.127,99.509,258.139,118.37799999999999,156.967,108.62100000000001,189.739,92.665,152.668,89.43700000000001,271.119,158.364,245.114,154.319,247.372,167.495,75.998,166.775,222.675,137.76,249.275,134.002,199.636,129.16899999999998,124.045,127.865,276.485,127.06700000000001,218.312,127.11399999999999,205.15099999999998,142.17,193.958,141.341,119.751,221.38299999999998,220.042,209.92,201.959,206.773,244.15400000000002,183.287,185.449,178.952,114.81700000000001,181.485,108.895,201.109,96.788,193.44299999999998,229.226,189.551,140.441,192.984,217.324,193.342,171.342,96.145,217.43599999999998,91.02600000000001,241.41099999999997,128.873
429.25,1717.0,,172.338,109.257,134.106,99.514,258.197,118.412,156.998,108.566,189.921,92.77600000000001,152.744,89.421,271.223,158.42700000000002,245.088,154.358,247.38400000000001,167.393,75.98899999999999,166.74400000000003,222.68200000000002,137.80700000000002,249.43,133.882,199.642,129.148,123.927,127.87700000000001,276.401,127.053,218.269,127.26700000000001,205.11900000000003,142.164,194.43200000000002,141.25,119.773,221.358,220.09400000000002,209.919,201.96099999999998,206.658,244.155,183.298,185.922,178.28099999999998,114.865,181.468,108.78299999999999,200.75900000000001,96.766,193.428,229.263,189.48,140.445,193.085,217.32299999999998,193.34,171.24,96.09299999999999,217.475,91.096,241.408,128.931
429.5,1718.0,,172.268,109.131,134.151,99.551,258.10200000000003,118.40899999999999,157.115,108.57700000000001,189.93400000000003,92.853,152.773,89.42299999999999,271.171,158.474,245.093,154.346,247.354,167.47400000000002,76.005,166.748,222.615,137.789,249.606,133.999,199.62400000000002,129.16299999999998,123.833,127.976,276.283,127.035,218.255,127.197,205.08700000000002,142.30200000000002,194.127,141.211,119.762,221.38,220.105,209.891,201.97099999999998,206.576,244.138,183.305,186.07,178.15400000000002,114.96799999999999,181.46099999999998,108.836,200.792,96.796,193.43,229.16400000000002,189.47099999999998,140.414,193.21,217.27200000000002,193.39700000000002,171.25099999999998,96.071,217.49900000000002,91.194,241.459,128.97799999999998
429.75,1719.0,,172.285,109.105,134.187,99.573,258.07099999999997,118.28399999999999,157.08700000000002,108.588,189.813,92.92399999999999,152.855,89.367,271.21,158.843,245.08,154.264,247.262,167.393,75.99600000000001,166.77200000000002,222.669,137.845,249.68,134.02,199.65,129.216,123.84899999999999,128.062,276.219,127.088,218.208,127.288,205.002,142.425,194.002,141.274,119.801,221.338,220.083,209.893,201.96099999999998,206.55900000000003,244.14,183.303,186.2,177.98,114.977,181.433,108.774,200.736,96.719,193.43099999999998,229.128,189.46599999999998,140.487,193.178,217.293,193.385,171.268,96.13600000000001,217.47799999999998,91.12100000000001,241.5,128.944
430.0,1720.0,,172.52900000000002,108.992,134.16899999999998,99.51899999999999,258.08799999999997,118.23899999999999,157.231,108.555,189.843,93.00299999999999,152.915,89.37799999999999,271.238,158.46200000000002,245.088,154.355,247.299,167.493,75.984,166.763,222.743,137.97899999999998,249.72799999999998,134.002,199.649,129.218,124.31200000000001,128.696,276.251,127.17399999999999,218.262,127.311,205.00900000000001,142.267,194.269,141.308,119.809,221.362,220.075,209.88099999999997,201.998,206.574,244.143,183.296,186.14700000000002,178.19,114.866,181.327,108.785,200.762,96.67299999999999,193.396,229.09799999999998,189.418,140.451,193.03799999999998,217.304,193.396,171.43,96.042,217.42,90.969,241.438,128.955
430.25,1721.0,,172.643,109.05799999999999,134.231,99.535,258.116,118.265,157.17,108.514,189.771,92.926,152.91,89.41799999999999,271.235,158.269,245.074,154.457,247.343,167.486,75.979,166.75400000000002,222.843,138.088,250.233,133.946,199.62,129.196,124.19,128.751,276.14799999999997,127.074,218.269,127.329,204.995,142.36700000000002,194.222,141.253,119.898,221.359,220.045,209.855,202.002,206.62900000000002,244.12,183.27,185.99400000000003,178.55200000000002,114.838,181.338,108.775,200.614,96.675,193.42700000000002,229.049,189.421,140.453,193.114,217.28,193.332,171.315,95.926,217.58599999999998,91.04799999999999,241.398,128.817
430.5,1722.0,,172.153,109.152,134.259,99.441,258.039,118.23299999999999,157.179,108.566,189.857,92.802,152.887,89.45299999999999,271.218,158.202,245.097,154.45,247.308,167.495,75.98100000000001,166.755,222.82,138.063,250.25900000000001,133.96200000000002,199.572,129.234,124.648,129.204,276.192,127.12,218.37,127.345,204.972,142.636,194.558,141.145,119.883,221.333,220.03900000000002,209.822,201.977,206.61,244.135,183.235,185.91400000000002,178.546,114.891,181.354,108.697,200.455,96.632,193.46900000000002,229.033,189.37599999999998,140.424,193.058,217.326,193.387,171.295,95.935,217.715,91.039,241.387,128.894
430.75,1723.0,,172.632,109.105,134.262,99.316,258.046,118.229,157.183,108.34700000000001,190.128,92.654,152.87,89.41799999999999,271.248,158.13,245.104,154.51,247.33700000000002,167.525,75.914,166.771,222.896,138.126,250.02900000000002,134.024,199.546,129.20600000000002,123.964,128.71,276.23900000000003,127.10700000000001,218.327,127.492,205.06900000000002,142.88,194.36700000000002,141.054,119.93299999999999,221.3,219.99200000000002,209.84400000000002,201.976,206.58900000000003,244.109,183.195,185.86900000000003,178.642,114.84,181.30200000000002,108.706,200.47099999999998,96.615,193.495,229.037,189.42,140.387,193.05,217.322,193.40400000000002,171.11900000000003,95.92,217.606,90.99700000000001,241.388,128.884
431.0,1724.0,,172.482,109.12,134.236,99.286,258.002,118.221,157.124,108.542,190.166,92.689,152.868,89.385,271.247,158.215,245.09,154.517,247.37400000000002,167.56799999999998,75.905,166.82299999999998,222.90599999999998,138.149,249.90900000000002,134.02,199.544,129.167,123.771,128.817,276.22700000000003,127.12700000000001,218.388,127.49,205.00099999999998,142.732,193.877,141.0,119.88,221.297,220.007,209.868,201.86900000000003,206.53099999999998,244.158,183.2,186.081,178.25099999999998,114.962,181.322,108.68299999999999,200.519,96.611,193.50599999999997,229.0,189.364,140.351,193.045,217.33599999999998,193.298,171.303,95.95100000000001,217.52200000000002,91.12299999999999,241.392,128.967
431.25,1725.0,,172.574,109.03200000000001,134.211,99.208,258.013,118.145,157.153,108.539,190.145,92.579,152.843,89.42399999999999,271.204,158.439,245.12,154.532,247.419,167.524,75.908,166.824,222.91400000000002,138.055,250.16,133.972,199.55700000000002,129.214,124.337,129.055,276.20799999999997,127.10600000000001,218.49599999999998,127.656,204.94099999999997,142.795,194.202,141.009,119.87899999999999,221.27,220.03400000000002,209.865,201.857,206.458,244.16400000000002,183.217,186.13,178.27200000000002,114.994,181.36599999999999,108.646,200.5,96.604,193.47799999999998,228.96599999999998,189.312,140.358,193.07299999999998,217.393,193.37099999999998,171.238,95.944,217.50799999999998,91.274,241.37400000000002,128.991
431.5,1726.0,,173.11,108.993,134.238,99.23899999999999,258.031,118.12700000000001,157.239,108.556,190.21599999999998,92.64299999999999,152.819,89.417,271.259,158.342,245.12400000000002,154.556,247.326,167.57299999999998,75.869,166.81799999999998,222.984,138.075,250.46099999999998,133.975,199.608,129.262,124.42399999999999,129.155,276.188,127.00399999999999,218.49,127.758,204.993,142.814,194.476,140.942,119.846,221.268,220.0,209.90599999999998,201.89,206.44299999999998,244.14700000000002,183.18200000000002,186.102,178.33,115.14200000000001,181.497,108.62799999999999,200.493,96.601,193.488,228.967,189.35299999999998,140.342,193.21400000000003,217.39700000000002,193.49200000000002,171.261,95.98,217.4,91.12299999999999,241.393,128.982
431.75,1727.0,,173.072,109.06299999999999,134.317,99.186,258.005,118.162,157.315,108.43799999999999,190.24400000000003,92.456,152.82299999999998,89.477,271.216,158.287,245.107,154.601,247.233,167.638,75.904,166.804,222.93400000000003,138.055,250.257,133.985,199.58,129.321,124.589,129.458,276.222,127.094,218.49599999999998,127.876,204.956,142.822,194.519,140.917,119.869,221.359,219.96599999999998,209.942,201.822,206.49900000000002,244.14,183.19400000000002,186.14700000000002,178.209,115.23200000000001,181.528,108.616,200.53599999999997,96.596,193.528,228.955,189.315,140.304,193.18099999999998,217.5,193.513,171.433,96.00299999999999,217.33700000000002,90.97399999999999,241.387,128.976
