TimesH,Frame,92,105,126,142,176,182,217,228,250,260,271,279,285,288,289,292,317,327,329,348,353,392,393,394,422,430,433,434,640,803,808,897
338.75,1355.0,606.594,611.068,606.3480000000001,608.064,607.235,607.0,606.529,618.8340000000001,614.972,611.731,623.729,611.857,622.999,625.995,605.693,618.929,627.9259999999999,621.814,615.51,617.562,620.389,615.442,619.773,623.185,617.797,614.381,618.489,610.026,621.889,,,
339.0,1356.0,607.721,609.997,607.013,608.644,607.148,607.472,,619.089,614.317,612.091,623.528,612.518,624.175,626.761,605.441,619.2959999999999,628.932,622.497,614.811,618.0740000000001,620.384,617.113,620.2819999999999,624.143,617.513,614.585,618.188,610.736,621.559,,,
339.25,1357.0,607.716,610.451,606.975,609.052,607.941,606.9209999999999,,619.198,614.7280000000001,612.521,622.7080000000001,613.632,624.893,626.698,605.653,620.1569999999999,629.9169999999999,621.861,614.891,617.66,620.19,616.773,619.911,624.568,617.85,614.766,618.361,610.355,622.194,,,
339.5,1358.0,608.136,610.68,607.332,608.689,607.93,606.8580000000001,,619.87,615.6030000000001,612.581,623.8430000000001,611.863,624.244,627.577,606.16,620.305,630.434,621.096,614.855,618.197,621.881,617.737,621.651,625.7280000000001,618.807,614.086,617.923,611.34,623.4169999999999,,,
339.75,1359.0,608.776,611.756,608.0419999999999,608.612,607.895,607.155,606.957,619.712,615.779,613.075,622.966,613.7090000000001,623.535,628.054,606.535,619.945,629.573,622.813,615.651,618.8480000000001,621.719,617.669,620.764,625.1669999999999,619.164,615.276,618.558,611.877,622.893,,,
340.0,1360.0,607.969,611.32,607.648,608.878,607.706,607.104,607.752,620.007,615.5319999999999,612.941,624.196,612.85,625.013,630.07,606.5219999999999,620.492,631.1030000000001,622.127,615.5319999999999,619.452,622.744,617.7869999999999,622.303,626.009,619.043,614.3969999999999,619.39,611.553,624.118,,,
340.25,1361.0,607.3240000000001,611.735,607.365,609.982,607.8919999999999,607.734,606.881,621.256,615.637,614.164,624.9019999999999,612.92,624.535,630.694,606.266,620.7869999999999,632.007,623.085,615.764,618.9580000000001,621.414,618.377,621.625,625.976,619.516,615.427,619.5930000000001,611.711,623.434,,,
340.5,1362.0,608.1759999999999,611.202,608.1030000000001,609.982,608.2230000000001,608.4490000000001,607.876,620.869,615.597,613.285,624.337,613.219,625.446,632.257,605.5930000000001,621.271,631.177,623.923,614.312,620.47,623.1569999999999,619.236,622.137,626.367,619.158,614.9830000000001,618.974,612.317,625.275,,,
340.75,1363.0,608.565,612.934,608.586,610.073,608.773,608.193,607.631,620.999,616.481,614.18,624.134,613.202,625.616,631.481,606.2919999999999,621.32,631.805,623.909,614.865,620.31,622.8290000000001,617.809,622.3290000000001,625.619,619.779,614.629,620.651,611.913,625.347,,,
341.0,1364.0,607.6659999999999,612.275,607.9730000000001,610.497,608.118,607.278,607.308,621.321,616.5219999999999,613.981,625.487,613.457,626.346,632.731,606.937,621.7090000000001,632.253,623.3340000000001,614.7719999999999,619.726,621.741,619.3580000000001,623.318,625.842,618.859,614.7130000000001,619.999,612.016,625.4159999999999,,,
341.25,1365.0,609.48,612.038,608.03,609.78,608.716,,607.5319999999999,621.986,616.481,613.9209999999999,625.306,613.93,626.034,632.6469999999999,606.969,621.487,633.875,623.9,614.6990000000001,619.211,623.491,618.94,622.568,625.434,619.62,615.447,620.354,612.548,625.471,,,
341.5,1366.0,608.967,612.396,608.02,609.514,608.99,,607.586,622.191,616.61,614.126,624.798,614.376,626.499,633.086,607.1469999999999,621.629,632.539,625.5319999999999,615.913,619.986,622.927,618.602,623.975,624.1519999999999,619.457,616.0459999999999,620.013,611.605,624.629,,,
341.75,1367.0,608.72,612.776,608.822,609.4680000000001,609.068,,607.6619999999999,622.547,617.3580000000001,613.918,624.689,614.19,626.57,633.164,607.304,621.6990000000001,632.773,624.846,615.125,619.831,623.521,619.808,623.078,625.281,618.9590000000001,614.898,619.752,611.3530000000001,624.81,,,
342.0,1368.0,608.818,612.888,609.026,609.04,608.846,,609.0409999999999,621.996,618.034,613.123,625.263,613.609,625.976,633.052,607.425,622.4159999999999,632.956,623.762,614.695,620.2230000000001,623.193,620.127,623.505,626.354,620.884,614.6,620.036,612.11,625.654,,,
342.25,1369.0,609.808,612.788,608.424,609.443,608.484,607.2959999999999,607.923,621.474,617.943,614.096,624.7819999999999,613.683,627.355,632.9119999999999,607.116,622.1030000000001,633.145,625.326,614.276,620.379,624.1080000000001,620.495,623.96,624.224,619.378,614.739,620.019,612.229,625.781,,,
342.5,1370.0,609.071,611.865,609.127,609.21,608.915,607.744,607.915,621.4540000000001,617.581,613.947,626.178,614.232,626.773,632.178,606.5930000000001,621.659,633.1519999999999,623.77,614.385,620.631,624.3009999999999,619.851,623.261,624.349,619.575,615.576,620.2090000000001,611.455,625.599,,,
342.75,1371.0,609.386,613.271,608.96,609.5840000000001,609.12,607.614,608.7180000000001,623.356,616.511,613.702,624.927,614.811,626.933,633.659,607.071,621.279,632.06,625.3580000000001,614.908,620.5509999999999,623.988,619.832,622.529,624.855,618.975,614.604,619.003,612.41,624.8240000000001,,,
343.0,1372.0,608.991,612.637,609.111,608.71,608.729,607.488,608.631,622.677,618.156,614.096,625.364,615.34,626.1569999999999,631.7280000000001,607.531,623.034,633.5419999999999,624.91,613.488,620.331,624.475,619.753,622.288,623.732,619.013,614.59,620.0880000000001,612.69,625.4259999999999,,,
343.25,1373.0,608.885,612.271,608.605,610.384,608.4780000000001,607.637,608.207,622.315,616.362,613.6469999999999,625.2719999999999,614.495,625.626,631.543,607.014,622.385,633.069,624.566,613.698,618.9590000000001,624.294,620.635,622.735,623.132,617.933,615.22,620.3430000000001,611.648,625.751,,,
343.5,1374.0,608.872,611.6619999999999,608.719,609.193,608.497,607.1569999999999,608.961,622.854,617.431,612.918,625.0369999999999,614.577,625.5409999999999,631.996,607.265,621.46,633.9540000000001,624.465,614.313,620.089,623.342,621.106,622.577,622.962,618.976,614.186,619.656,611.612,624.995,,,
343.75,1375.0,609.252,611.938,608.821,609.4019999999999,608.298,607.855,608.521,622.989,616.9019999999999,613.494,625.7080000000001,613.749,626.635,630.867,607.122,622.748,632.881,624.644,613.5,619.914,623.46,621.88,623.061,623.036,617.653,614.129,619.219,611.332,625.06,,,
344.0,1376.0,608.866,612.515,609.756,608.977,609.363,606.554,608.467,622.461,617.1080000000001,612.655,625.889,614.375,624.773,630.352,606.567,621.052,633.446,624.105,612.613,619.809,623.254,621.004,621.206,621.836,617.524,614.572,620.099,611.626,624.448,,,
344.25,1377.0,608.846,612.274,608.7869999999999,608.196,608.439,606.45,608.094,622.974,617.51,613.9169999999999,625.4159999999999,614.118,625.346,629.354,606.602,621.687,633.499,623.938,612.859,618.498,622.835,620.242,620.827,621.1709999999999,617.192,613.0830000000001,619.504,610.684,624.0419999999999,,,
344.5,1378.0,608.944,611.913,609.101,608.854,608.456,606.769,608.627,622.86,617.491,613.423,624.636,614.433,625.009,629.136,607.135,621.576,632.649,624.33,611.8,619.614,622.029,620.325,621.528,620.874,617.5319999999999,613.11,617.693,611.311,624.578,606.476,,
344.75,1379.0,609.188,610.962,609.394,608.5419999999999,608.635,606.3530000000001,608.0169999999999,622.124,616.8480000000001,612.12,624.263,613.432,624.3580000000001,629.825,607.423,622.4630000000001,632.001,624.138,612.109,619.528,622.5319999999999,620.1519999999999,621.707,621.288,616.433,612.724,618.72,611.281,623.575,605.889,605.243,
345.0,1380.0,607.98,611.323,609.11,608.2040000000001,607.922,606.64,608.47,623.705,615.9209999999999,612.906,624.418,613.996,623.639,628.19,607.7180000000001,621.923,630.857,623.357,612.0830000000001,618.877,621.274,619.695,620.57,620.538,616.648,612.025,618.2719999999999,610.4580000000001,622.465,606.404,605.281,
345.25,1381.0,608.194,611.114,608.841,608.775,608.331,605.663,608.302,622.087,616.225,612.445,625.293,614.401,623.346,627.314,607.53,620.604,630.299,622.62,612.372,619.757,621.0509999999999,619.711,619.308,619.67,615.187,612.7090000000001,618.013,610.568,622.384,,605.94,
345.5,1382.0,608.818,610.484,608.306,607.993,607.646,605.6759999999999,607.501,622.366,616.953,611.375,623.885,613.798,623.118,626.151,606.655,621.7130000000001,629.486,622.9730000000001,611.2,619.4209999999999,620.947,618.974,619.3009999999999,619.4590000000001,615.7130000000001,612.22,617.692,609.989,622.654,,,
345.75,1383.0,608.0,610.955,608.002,607.3919999999999,608.7280000000001,604.735,607.719,621.602,616.344,611.641,622.837,612.659,621.6709999999999,626.7130000000001,606.5409999999999,621.16,628.9259999999999,622.181,609.5319999999999,618.904,619.247,619.3330000000001,618.562,618.096,613.906,611.129,617.898,610.044,622.5790000000001,,605.577,
346.0,1384.0,607.86,609.511,608.729,607.21,607.986,605.759,607.577,622.481,615.948,612.081,622.57,613.132,623.297,625.569,606.086,621.464,629.067,623.368,610.9119999999999,617.609,619.622,619.355,617.5509999999999,617.7330000000001,613.868,610.381,616.611,610.274,621.339,605.873,605.261,
346.25,1385.0,607.6,610.286,608.18,606.758,608.183,605.321,608.003,621.331,615.503,611.953,623.0,612.8380000000001,621.375,624.597,606.047,620.879,628.56,623.043,610.379,617.605,618.874,618.323,617.384,618.139,613.928,611.0930000000001,615.85,609.587,621.661,605.487,,
346.5,1386.0,607.725,609.502,608.8430000000001,607.677,608.923,605.112,608.181,620.288,615.106,611.242,621.72,613.41,620.774,623.404,606.544,620.344,626.835,621.811,610.175,617.495,618.918,618.112,616.7280000000001,616.3240000000001,612.899,610.274,615.845,608.827,619.856,605.375,,
346.75,1387.0,607.346,608.9630000000001,607.7869999999999,607.089,607.839,604.943,606.654,621.195,614.621,610.867,621.82,613.089,619.75,621.952,606.276,619.752,627.309,621.158,609.573,615.355,618.725,617.9680000000001,615.846,616.146,612.163,609.876,615.45,609.029,619.914,605.651,605.502,
347.0,1388.0,607.32,608.75,607.471,606.766,608.487,604.371,607.5840000000001,621.077,615.1659999999999,611.097,621.5790000000001,612.4730000000001,619.257,621.806,605.87,619.151,626.4,621.026,608.034,616.481,617.738,616.752,616.627,615.29,612.98,608.573,614.693,608.187,619.765,605.257,604.842,
347.25,1389.0,606.316,608.5509999999999,607.78,606.384,607.859,604.364,608.389,619.5459999999999,614.991,610.3330000000001,620.889,612.312,618.773,620.646,605.999,619.763,625.977,621.134,608.703,615.214,616.784,617.141,615.831,616.311,611.817,608.683,614.414,607.623,620.016,605.082,604.809,
347.5,1390.0,606.398,608.322,608.795,606.043,607.781,604.545,606.342,619.854,614.322,610.094,620.169,611.784,618.749,619.9730000000001,606.087,619.413,624.605,620.116,608.221,615.898,617.191,616.819,615.94,614.317,610.674,608.7080000000001,614.087,608.072,618.716,605.115,,
347.75,1391.0,606.346,607.735,607.4580000000001,605.846,607.307,604.089,607.423,619.342,613.854,610.309,620.241,611.992,618.1569999999999,620.064,606.562,618.225,624.45,619.474,607.5169999999999,614.85,616.104,615.623,615.3330000000001,614.4680000000001,611.279,608.518,613.599,606.741,617.7669999999999,604.5980000000001,,611.193
348.0,1392.0,606.784,607.053,606.6,605.905,606.552,603.742,606.7819999999999,619.505,613.577,610.298,618.732,611.964,617.21,619.366,606.177,618.124,623.357,619.035,607.033,613.874,614.875,615.684,614.09,613.891,610.771,607.788,613.231,607.2230000000001,617.186,604.701,605.617,611.368
348.25,1393.0,606.658,606.619,606.638,606.357,607.599,603.44,606.423,618.82,612.715,611.0369999999999,619.851,611.562,618.006,618.14,605.941,617.3530000000001,622.732,619.104,606.477,614.409,614.873,615.393,613.987,612.381,609.507,607.525,611.319,606.1669999999999,615.636,604.2090000000001,605.585,611.001
348.5,1394.0,605.826,605.8380000000001,606.816,604.356,606.634,603.5369999999999,606.352,618.438,612.928,610.371,618.9680000000001,611.757,616.433,617.173,605.685,617.538,621.896,617.769,606.561,613.649,613.568,614.276,613.026,613.222,609.2080000000001,608.151,612.092,607.5409999999999,616.016,603.964,604.641,611.061
348.75,1395.0,606.3,605.821,606.511,605.4830000000001,606.0830000000001,603.818,606.842,617.925,612.433,609.227,617.96,610.803,615.925,616.149,605.383,617.56,622.1080000000001,616.243,606.0419999999999,613.318,612.924,614.242,613.156,612.03,608.707,607.613,611.309,605.97,614.798,603.9069999999999,605.969,610.048
349.0,1396.0,605.177,606.11,606.247,605.012,606.977,603.641,605.436,617.32,612.966,608.8919999999999,617.714,610.314,615.164,615.115,605.501,616.75,620.294,616.374,606.145,613.23,612.6619999999999,613.874,612.303,610.734,608.743,606.5790000000001,611.804,605.54,615.089,604.346,604.989,610.36
349.25,1397.0,605.7,605.409,606.4259999999999,604.545,606.406,603.506,605.818,616.428,613.001,608.251,617.1569999999999,610.07,614.0,614.986,605.32,615.956,620.391,616.61,606.069,612.477,612.005,613.498,611.828,611.023,607.8430000000001,606.423,610.409,604.9490000000001,612.986,603.22,604.556,609.758
349.5,1398.0,605.293,605.505,605.1669999999999,603.942,606.571,603.4259999999999,606.175,615.956,612.076,609.529,615.509,610.099,613.278,612.993,605.216,615.586,619.132,615.13,605.711,611.9019999999999,611.89,613.269,611.6,611.22,607.526,605.776,610.411,604.879,613.232,603.099,604.641,609.451
349.75,1399.0,605.976,605.283,605.7230000000001,604.637,606.378,603.288,606.195,615.587,611.535,609.9209999999999,616.055,609.945,612.8580000000001,612.9830000000001,604.762,615.336,618.785,614.939,604.151,611.403,611.322,612.812,611.557,609.783,607.534,606.236,610.09,605.956,613.342,603.499,,608.769
350.0,1400.0,605.466,604.321,605.058,604.2130000000001,605.368,602.5980000000001,605.971,616.1030000000001,611.795,607.535,615.808,609.323,613.189,611.655,604.7769999999999,614.6469999999999,618.015,615.4490000000001,605.146,611.648,610.602,612.351,611.238,610.018,607.058,606.137,610.25,604.967,612.752,603.6080000000001,,608.594
350.25,1401.0,604.698,604.919,605.37,603.6759999999999,605.315,602.9159999999999,606.283,615.331,611.317,608.189,615.215,609.2080000000001,612.48,611.7130000000001,605.194,613.91,616.867,614.805,604.04,611.057,610.313,613.19,610.761,608.425,607.043,606.275,609.5880000000001,605.381,612.159,604.0319999999999,,608.378
350.5,1402.0,604.523,603.703,605.261,603.768,604.503,603.092,605.106,615.136,611.243,607.597,614.173,608.447,611.0740000000001,610.516,605.1,613.439,617.168,613.976,604.495,610.9259999999999,609.743,612.059,610.1,609.778,606.6669999999999,605.768,608.911,604.536,611.5980000000001,603.439,604.813,609.1519999999999
350.75,1403.0,604.573,603.4540000000001,604.487,603.645,605.645,601.554,604.854,615.217,611.192,607.654,613.627,609.185,612.294,610.327,604.878,613.295,616.636,613.125,603.71,610.719,609.363,611.991,610.015,608.174,605.145,604.5930000000001,609.596,604.318,611.29,602.9169999999999,604.045,607.967
351.0,1404.0,604.34,603.866,604.5840000000001,603.424,605.094,603.1,605.492,613.722,611.331,606.961,614.654,608.284,611.123,610.362,605.039,612.739,616.311,611.836,603.612,608.8480000000001,609.231,611.526,609.455,607.789,605.7719999999999,606.388,608.759,604.669,611.0830000000001,602.812,604.246,607.938
351.25,1405.0,604.384,603.84,604.121,602.7330000000001,604.261,602.7230000000001,605.673,614.619,610.67,607.356,613.914,608.256,610.837,609.4830000000001,604.779,613.35,616.242,612.539,604.5880000000001,610.538,608.239,611.778,609.632,608.145,605.335,604.746,608.2130000000001,603.681,611.677,603.388,604.057,608.021
351.5,1406.0,604.02,604.227,604.194,603.626,605.13,602.526,604.646,613.692,610.821,607.448,614.273,608.161,610.378,609.7,605.725,612.475,615.503,611.846,603.719,609.485,608.059,611.399,608.785,608.39,604.504,604.246,608.161,603.5459999999999,610.505,602.351,604.126,606.9630000000001
351.75,1407.0,603.9069999999999,603.6709999999999,604.097,602.635,604.149,601.984,605.618,613.794,610.034,607.495,613.531,607.56,610.2040000000001,608.3240000000001,604.45,612.9490000000001,614.091,611.868,603.872,608.493,607.992,610.9730000000001,608.707,607.339,605.382,604.026,608.25,604.1519999999999,610.122,603.241,604.039,607.356
352.0,1408.0,603.735,603.488,604.372,602.349,604.097,602.437,604.711,614.007,610.513,606.73,613.122,607.88,609.4590000000001,608.179,603.92,612.188,614.085,611.784,602.984,608.7230000000001,606.472,611.2719999999999,609.09,607.385,605.307,604.466,608.2,603.197,611.081,603.069,604.409,607.243
352.25,1409.0,603.66,603.595,604.41,602.935,604.1569999999999,601.923,604.845,613.594,610.602,606.903,612.971,607.881,609.299,608.0790000000001,604.264,612.095,614.317,610.957,603.182,609.2819999999999,606.319,611.073,608.43,607.765,604.957,604.252,608.214,602.847,610.331,602.706,603.3290000000001,607.11
352.5,1410.0,603.915,602.692,603.399,603.114,604.372,602.053,604.404,613.785,610.771,605.689,612.759,607.641,609.193,607.177,605.137,612.7919999999999,614.888,610.779,602.854,608.654,606.886,609.807,608.193,607.6519999999999,604.854,603.649,607.911,603.087,610.246,602.6659999999999,602.491,606.9730000000001
352.75,1411.0,603.61,603.57,603.205,603.237,603.945,601.97,604.2280000000001,615.06,609.29,605.859,611.993,607.564,608.206,606.784,604.58,612.759,614.1709999999999,610.049,603.254,608.5930000000001,607.011,610.91,608.863,607.312,604.0840000000001,604.045,608.129,603.124,609.9540000000001,602.721,603.9540000000001,606.731
353.0,1412.0,603.496,602.586,603.488,602.936,603.477,602.721,604.252,613.385,608.933,605.528,611.997,607.004,608.87,606.364,604.864,611.979,614.064,610.06,603.044,608.13,606.178,610.564,607.056,605.988,605.227,604.563,607.581,602.914,610.016,603.135,603.433,606.491
353.25,1413.0,603.0840000000001,602.71,603.221,602.5880000000001,603.594,602.018,604.4169999999999,612.812,610.164,605.424,612.513,607.189,609.437,605.518,604.685,612.64,613.1419999999999,609.403,603.795,608.169,605.751,610.462,607.612,606.664,604.378,604.317,607.364,602.9209999999999,608.815,603.2959999999999,603.3919999999999,607.2080000000001
353.5,1414.0,603.643,602.8,603.819,602.692,603.931,602.4630000000001,604.12,612.4209999999999,609.049,605.604,612.576,608.1080000000001,608.404,604.842,604.811,612.62,614.235,609.24,602.971,608.014,606.6519999999999,610.515,607.987,606.81,603.955,604.258,607.898,602.7330000000001,609.625,602.98,602.693,606.981
353.75,1415.0,603.124,602.566,603.567,602.6519999999999,603.1709999999999,602.135,604.185,611.641,609.2230000000001,605.526,611.474,606.861,607.861,606.145,604.297,612.112,612.765,608.366,603.019,606.786,606.401,611.094,606.651,605.803,604.149,603.0409999999999,607.399,602.486,608.533,602.783,603.1569999999999,606.637
354.0,1416.0,603.2919999999999,602.628,603.014,602.837,603.725,601.827,603.86,611.811,609.896,605.2330000000001,612.0740000000001,606.913,607.845,605.34,604.515,611.274,613.2919999999999,608.475,602.7090000000001,607.479,605.695,610.643,607.045,605.685,604.137,603.8530000000001,607.0459999999999,602.875,609.533,602.2959999999999,602.672,606.999
354.25,1417.0,602.665,602.385,604.32,602.4630000000001,603.284,601.48,604.148,612.127,609.629,604.9019999999999,611.991,607.625,608.271,605.697,604.1419999999999,612.18,612.964,608.811,603.3240000000001,606.703,605.1080000000001,610.248,607.211,605.659,604.377,603.624,607.408,602.972,608.548,602.919,602.957,606.799
354.5,1418.0,602.785,602.2130000000001,603.507,601.741,603.507,601.863,604.118,612.095,609.264,604.677,613.221,606.9069999999999,608.206,605.605,604.6519999999999,611.683,613.136,607.979,602.538,607.61,605.837,610.686,607.297,606.9580000000001,603.668,604.035,607.4159999999999,603.096,608.942,602.52,603.816,607.066
354.75,1419.0,603.22,602.439,602.878,602.239,602.923,602.281,604.123,612.289,608.441,604.981,610.927,607.847,609.194,606.044,604.549,611.675,612.604,608.361,602.672,605.784,604.8340000000001,610.32,608.0,606.318,604.247,603.476,606.729,602.47,608.678,602.347,603.214,607.005
355.0,1420.0,603.148,602.143,603.0740000000001,602.401,603.484,601.597,603.9,611.722,608.9580000000001,605.002,612.196,607.851,608.2090000000001,605.932,604.633,611.743,613.058,608.957,602.5930000000001,606.396,605.512,610.638,608.013,606.227,603.7869999999999,603.756,607.198,602.475,608.739,603.193,603.633,607.7280000000001
355.25,1421.0,603.3969999999999,602.3009999999999,603.161,602.535,603.736,600.9590000000001,603.186,612.561,609.2080000000001,605.716,612.965,607.751,608.043,605.05,603.648,612.201,612.651,609.582,603.185,606.0219999999999,604.957,610.701,606.894,606.732,604.638,603.589,606.2719999999999,602.507,608.336,601.564,602.816,607.38
355.5,1422.0,602.802,602.133,603.286,603.312,603.768,601.355,603.951,611.376,608.5740000000001,604.219,612.812,607.675,608.2919999999999,606.461,605.109,612.312,612.623,608.2090000000001,602.929,605.819,605.71,610.419,606.653,606.432,604.915,603.479,606.679,602.702,609.234,603.173,603.385,606.8290000000001
355.75,1423.0,603.116,601.901,602.932,602.841,603.725,601.996,604.613,612.309,608.137,604.716,612.146,607.635,608.344,605.966,603.66,611.953,612.895,608.288,603.556,606.491,605.207,610.3,606.76,606.783,604.3530000000001,604.401,608.379,603.174,607.898,602.955,603.376,607.326
356.0,1424.0,602.552,602.3919999999999,602.768,602.631,603.785,602.007,603.354,611.134,608.307,604.7330000000001,612.306,607.2040000000001,607.615,606.665,603.951,611.9540000000001,612.455,609.0319999999999,603.893,605.7919999999999,605.058,611.232,606.1619999999999,606.752,605.631,603.764,607.2330000000001,602.75,608.312,602.3580000000001,603.5930000000001,606.322
356.25,1425.0,602.94,602.637,603.252,602.264,603.453,602.1519999999999,602.832,611.5419999999999,608.09,604.254,612.053,607.686,609.492,606.549,603.7919999999999,611.431,613.1990000000001,608.461,603.72,605.985,604.933,610.244,606.0419999999999,606.947,605.812,604.5319999999999,607.1669999999999,602.964,608.701,602.5169999999999,602.624,608.39
