TimesH,Frame,NoMissing,228,228,244,244,251,251,253,253,256,256,260,260,269,269,277,277,280,280,304,304,314,314,316,316,321,321,329,329,331,331,345,345,360,360,364,364,366,366,370,370,373,373,374,374,384,384,387,387,399,399,401,401,407,407,418,418,419,419,423,423,430,430,435,435,438,438,440,440,444,444,447,447,465,465,467,467,469,469,471,471,489,489,503,503,504,504,505,505,510,510,516,516,517,517,533,533,543,543,548,548,556,556,557,557,569,569,572,572,575,575,585,585,586,586,608,608,609,609,612,612,621,621,631,631,636,636,653,653,693,693,700,700,702,702,763,763,771,771,773,773,889,889,942,942,962,962,1027,1027,1033,1033,1084,1084,1151,1151,1177,1177,1262,1262,1277,1277,1287,1287,1333,1333
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
61.25,245.0,,110.932,36.809,210.908,45.217,99.06700000000001,44.213,193.364,48.977,71.82,50.263000000000005,82.33,50.271,204.263,53.235,187.43099999999998,57.083,110.459,56.942,173.84099999999998,64.632,243.05900000000003,69.242,109.814,74.817,77.585,70.828,220.18900000000002,70.048,67.262,73.556,257.633,78.771,47.727,85.102,102.146,87.46799999999999,258.409,86.304,176.68099999999998,88.74600000000001,123.609,90.75200000000001,203.14700000000002,90.196,83.429,90.875,256.405,102.54,243.69299999999998,96.238,137.049,101.38,77.98,100.932,54.373999999999995,104.538,124.178,104.62,60.183,108.807,232.61700000000002,107.959,261.41700000000003,108.21,86.19,107.08,127.213,111.09899999999999,274.353,109.867,95.78299999999999,105.985,46.82899999999999,116.19,259.939,118.09,119.65799999999999,117.10799999999999,87.109,123.05799999999999,144.42,124.01299999999999,100.209,128.64700000000002,183.035,125.137,200.08599999999998,129.064,229.90599999999998,128.105,278.33099999999996,137.273,206.084,132.871,51.63,139.304,88.04899999999999,140.013,227.463,140.251,260.829,146.076,286.13599999999997,141.266,99.79899999999999,148.118,79.247,150.53,250.196,146.275,54.006,148.363,223.743,149.918,209.673,155.165,242.537,158.687,66.635,157.046,135.671,158.918,221.736,164.597,233.18,163.349,262.393,169.142,190.22400000000002,179.896,205.512,181.898,214.074,183.725,119.257,58.693999999999996,58.277,81.652,247.77200000000002,114.962,263.79200000000003,93.87100000000001,250.003,93.367,97.37200000000001,80.836,251.292,171.32299999999998,108.314,51.20399999999999,238.106,101.71700000000001,102.705,25.253,237.623,82.03,193.627,161.596,112.93,62.266999999999996,199.273,149.026,279.518,144.83100000000002
61.5,246.0,,110.934,36.678000000000004,210.895,45.198,99.184,44.113,193.364,48.95,71.723,50.2,82.376,50.278,204.24400000000003,53.282,187.425,57.177,110.49700000000001,56.907,173.787,64.61,243.04,69.215,109.831,74.818,77.595,70.807,220.22099999999998,70.058,67.237,73.524,257.42900000000003,78.87100000000001,47.705,85.11,102.176,87.455,258.585,86.20700000000001,176.77200000000002,88.738,123.556,90.72200000000001,203.19099999999997,90.17200000000001,83.428,90.874,256.467,102.43700000000001,243.678,96.245,137.054,101.37299999999999,77.991,100.881,54.31100000000001,104.54700000000001,124.227,104.58,60.215,108.79299999999999,232.58700000000002,107.979,261.475,108.175,86.118,107.054,127.25,111.09,274.362,109.821,95.78299999999999,105.999,46.82,116.196,259.93,118.055,119.705,117.111,87.055,122.99,144.415,124.01299999999999,100.25299999999999,128.622,183.02,125.139,200.06400000000002,129.078,230.019,128.089,278.279,137.329,206.063,132.86700000000002,51.607,139.24,88.022,140.036,227.445,140.25,260.83799999999997,146.121,286.074,141.244,99.77799999999999,148.099,79.32300000000001,150.565,250.19,146.289,53.99100000000001,148.295,223.72099999999998,149.876,209.636,155.127,242.50599999999997,158.95,66.60300000000001,157.04,135.666,158.925,221.632,164.588,233.032,163.07,262.47900000000004,169.127,190.239,179.88,205.425,181.8,214.015,183.72799999999998,119.27600000000001,58.707,58.228,81.697,247.77599999999998,114.932,263.658,93.81200000000001,250.03799999999998,93.42200000000001,97.359,80.852,251.31900000000002,171.285,108.30799999999999,51.211999999999996,238.095,101.714,102.726,25.230999999999998,237.56799999999998,82.022,193.729,161.885,112.912,62.273,199.268,148.803,279.44599999999997,144.765
61.75,247.0,,110.984,36.69,210.90200000000002,45.216,99.234,44.105,193.388,48.93,71.872,50.37,82.46600000000001,50.233000000000004,204.187,53.32,187.457,57.198,110.47399999999999,56.848,173.796,64.626,243.06900000000002,69.195,109.822,74.804,77.61399999999999,70.836,220.299,70.042,67.218,73.483,257.44599999999997,78.828,47.79,85.068,102.166,87.45299999999999,258.656,86.13799999999999,176.77700000000002,88.756,123.575,90.719,203.15400000000002,90.12899999999999,83.416,90.882,256.474,102.44,243.69299999999998,96.25399999999999,137.046,101.37100000000001,77.971,100.90299999999999,54.191,104.501,124.235,104.57,60.23,108.792,232.553,107.99799999999999,261.498,108.27,86.086,107.044,127.286,111.111,274.357,109.79,95.853,105.94,46.81100000000001,116.189,259.944,118.06,119.743,117.086,87.104,122.99700000000001,144.43200000000002,123.988,100.215,128.65,182.985,125.148,200.04,129.06799999999998,230.078,128.05100000000002,278.257,137.371,206.058,132.861,51.548,139.291,88.054,139.939,227.438,140.216,260.882,146.208,286.02299999999997,141.251,99.811,148.099,79.311,150.505,250.158,146.235,54.051,148.243,223.81099999999998,149.841,209.68099999999998,155.204,242.525,158.56799999999998,66.61,157.039,135.59,158.94299999999998,221.665,164.606,232.96599999999998,162.945,262.33099999999996,169.02700000000002,190.28400000000002,179.877,205.37,181.858,213.997,183.76,119.28299999999999,58.651,58.236000000000004,81.696,247.77200000000002,114.95,263.597,93.814,250.00599999999997,93.45100000000001,97.345,80.903,251.271,171.34799999999998,108.331,51.211000000000006,238.082,101.697,102.76799999999999,25.151999999999997,237.515,81.874,193.632,161.70600000000002,112.95299999999999,62.285,199.36900000000003,148.718,279.45799999999997,144.98
62.0,248.0,,111.044,36.607,210.9,45.213,99.288,44.106,193.377,48.893,71.95,50.437,82.521,50.18899999999999,204.175,53.331,187.351,57.229,110.53399999999999,56.855,173.74099999999999,64.61399999999999,243.05,69.235,109.787,74.824,77.62100000000001,70.85,220.387,70.17399999999999,67.227,73.493,257.423,78.831,47.865,85.191,102.134,87.43799999999999,258.75,86.103,176.828,88.758,123.574,90.74,203.18200000000002,90.14,83.43299999999999,90.884,256.467,102.463,243.687,96.26700000000001,137.024,101.365,78.0,100.921,54.266000000000005,104.54,124.204,104.57,60.248999999999995,108.756,232.532,107.993,261.587,108.264,86.055,106.999,127.241,111.09899999999999,274.351,109.81700000000001,95.83200000000001,105.95100000000001,46.786,116.178,259.932,118.04799999999999,119.73700000000001,117.10600000000001,87.09100000000001,122.948,144.482,123.927,100.212,128.686,182.93200000000002,125.084,200.11,129.122,230.03900000000002,128.066,278.301,137.36700000000002,206.03,132.859,51.58,139.317,88.021,139.879,227.43599999999998,140.21200000000002,260.926,146.247,286.079,141.245,99.807,148.132,79.28,150.486,250.169,146.24200000000002,54.005,148.257,223.83700000000002,149.74200000000002,209.69400000000002,155.267,242.553,158.494,66.61399999999999,156.996,135.583,158.94299999999998,221.71400000000003,164.69,232.972,162.947,262.22700000000003,169.03,190.269,179.875,205.37400000000002,181.782,213.958,183.792,119.29,58.681000000000004,58.239,81.808,247.761,114.963,263.605,93.814,250.005,93.49700000000001,97.36399999999999,80.896,251.232,171.43400000000003,108.323,51.205,238.104,101.678,102.742,25.18,237.583,81.93299999999999,193.668,161.716,112.985,62.222,199.53900000000002,148.476,279.403,144.984
62.25,249.0,,111.00299999999999,36.522,210.90099999999998,45.192,99.07,43.974,193.34,48.902,71.961,50.391000000000005,82.542,50.181000000000004,204.25900000000001,53.348,187.265,57.214,110.633,56.849,173.666,64.64699999999999,243.076,69.21,109.77600000000001,74.817,77.62,70.79,220.34099999999998,70.2,67.14699999999999,73.42,257.47,78.87,47.806999999999995,85.223,102.147,87.425,258.9,86.09899999999999,176.782,88.744,123.579,90.74,203.12900000000002,90.156,83.43700000000001,90.89399999999999,256.44599999999997,102.499,243.702,96.259,137.037,101.329,78.032,100.978,54.232,104.461,124.14299999999999,104.57,60.283,108.756,232.488,107.985,261.612,108.285,86.052,107.023,127.22,111.08,274.341,109.805,95.81700000000001,105.991,46.787,116.134,259.93,118.037,119.74799999999999,117.1,87.1,122.958,144.482,123.94,100.23200000000001,128.69,182.937,125.098,200.085,129.05700000000002,229.97400000000002,128.082,278.275,137.35,206.02,132.87,51.56399999999999,139.217,88.045,139.842,227.458,140.192,260.972,146.304,286.064,141.24,99.81,148.058,79.331,150.47299999999998,250.178,146.227,54.018,148.235,223.8,149.714,209.769,155.224,242.52700000000002,158.45,66.652,157.016,135.63,158.94799999999998,221.695,164.672,232.94,162.843,262.26599999999996,168.997,190.312,179.90200000000002,205.49200000000002,181.66,213.989,183.783,119.29299999999999,58.631,58.269,81.842,247.775,114.965,263.656,93.867,250.01,93.48299999999999,97.35700000000001,80.94,251.226,171.453,108.262,51.163999999999994,238.12099999999998,101.678,102.671,25.094,237.588,81.887,193.547,161.45600000000002,112.979,62.205,199.408,148.674,279.389,144.938
62.5,250.0,,111.04899999999999,36.63,210.892,45.21,99.113,43.986999999999995,193.34900000000002,48.935,71.896,50.327,82.501,50.226000000000006,204.245,53.361999999999995,187.247,57.236000000000004,110.7,56.79600000000001,173.628,64.625,243.082,69.232,109.759,74.825,77.638,70.79899999999999,220.301,70.367,67.065,73.449,257.532,78.785,47.574,85.303,102.14,87.43700000000001,258.879,86.081,176.817,88.765,123.556,90.71700000000001,203.148,90.18700000000001,83.44200000000001,90.895,256.448,102.51799999999999,243.683,96.259,137.017,101.33200000000001,78.03,100.986,54.198,104.429,124.169,104.571,60.229,108.75,232.463,107.999,261.506,108.221,86.075,107.046,127.14399999999999,111.06700000000001,274.308,109.822,95.874,105.969,46.754,116.09700000000001,259.918,118.042,119.73299999999999,117.09,87.149,123.09,144.46200000000002,123.89399999999999,100.227,128.658,182.908,125.079,200.095,129.065,229.96400000000003,128.033,278.187,137.398,206.002,132.865,51.648999999999994,139.185,88.023,139.87,227.46,140.188,260.976,146.273,286.094,141.22899999999998,99.837,148.151,79.414,150.559,250.183,146.249,53.943000000000005,148.174,223.861,149.657,209.795,155.119,242.578,158.366,66.656,156.953,135.631,158.917,221.71200000000002,164.668,232.96,162.828,262.20099999999996,169.023,190.27200000000002,179.926,205.428,181.727,214.033,183.743,119.26700000000001,58.635,58.305,81.83,247.785,114.927,263.594,93.83,249.99400000000003,93.465,97.36,80.934,251.144,171.702,108.265,51.168,238.123,101.70700000000001,102.646,25.070999999999998,237.64700000000002,81.85600000000001,193.322,161.19299999999998,112.98200000000001,62.198,199.39700000000002,148.741,279.41700000000003,144.91299999999998
62.75,251.0,,111.059,36.506,210.886,45.18600000000001,99.19,44.119,193.325,48.94,71.932,50.286,82.525,50.178000000000004,204.23,53.369,187.208,57.173,110.705,56.79600000000001,173.601,64.586,243.092,69.15100000000001,109.779,74.818,77.657,70.774,220.285,70.41,67.03,73.402,257.565,78.82,47.603,85.135,102.12799999999999,87.425,258.907,86.046,176.804,88.76299999999999,123.527,90.715,203.08599999999998,90.164,83.454,90.896,256.369,102.554,243.699,96.26100000000001,137.014,101.338,78.063,101.037,54.107,104.484,124.18700000000001,104.59299999999999,60.223,108.757,232.467,108.03,261.46,108.22399999999999,86.042,107.00200000000001,127.13799999999999,111.072,274.293,109.821,95.887,105.977,46.777,116.087,259.935,118.022,119.719,117.103,87.204,123.087,144.466,123.895,100.199,128.69,182.825,125.054,200.077,129.026,229.99599999999998,128.024,278.277,137.28799999999998,205.988,132.859,51.702,139.165,88.054,139.871,227.468,140.16299999999998,260.91200000000003,146.25,286.047,141.263,99.837,148.2,79.33800000000001,150.44899999999998,250.157,146.226,53.775,148.14700000000002,223.771,149.625,209.822,155.114,242.605,158.32399999999998,66.689,156.915,135.61700000000002,158.89,221.731,164.65400000000002,232.96900000000002,162.861,262.36400000000003,168.997,190.268,179.891,205.458,181.722,214.11900000000003,183.83700000000002,119.24799999999999,58.74100000000001,58.29600000000001,81.814,247.795,114.89,263.66200000000003,93.854,249.94,93.43299999999999,97.37299999999999,80.92699999999999,251.188,171.91,108.09299999999999,51.152,238.11900000000003,101.7,102.671,25.184,237.593,81.837,193.918,158.399,112.984,62.233999999999995,199.41099999999997,148.69299999999998,279.486,144.923
63.0,252.0,,110.971,36.532,210.90400000000002,45.191,99.189,44.163000000000004,193.335,48.96,71.98100000000001,50.273999999999994,82.47399999999999,50.188,204.335,53.367,187.233,57.104,110.685,56.788000000000004,173.632,64.586,243.09799999999998,69.158,109.764,74.828,77.687,70.855,220.347,70.4,66.959,73.447,257.551,78.848,47.691,85.171,102.113,87.396,258.965,86.009,176.805,88.74,123.478,90.58,203.084,90.185,83.445,90.899,256.38599999999997,102.588,243.71,96.274,137.002,101.352,78.05,101.07,54.11,104.46700000000001,124.17,104.60700000000001,60.225,108.738,232.424,108.029,261.494,108.22,86.075,107.041,127.13,111.055,274.231,109.836,96.02,105.86,46.74100000000001,116.098,259.92,118.02,119.749,117.119,87.24700000000001,123.054,144.435,123.934,100.194,128.635,182.87,125.103,200.085,129.09,230.09,128.056,278.23900000000003,137.349,206.007,132.812,51.651,139.132,88.01,139.912,227.52900000000002,140.06799999999998,260.923,146.25799999999998,286.04900000000004,141.257,99.822,148.157,79.376,150.578,250.144,146.19899999999998,53.657,148.137,223.84900000000002,149.636,209.82299999999998,155.18200000000002,242.604,158.361,66.705,156.869,135.62,158.866,221.71200000000002,164.662,232.987,162.963,262.37,168.979,190.265,179.877,205.403,181.702,214.051,183.857,119.25,58.772,58.312,81.793,247.77599999999998,114.897,263.658,93.881,249.942,93.44200000000001,97.367,80.926,251.203,171.91099999999997,107.964,51.147,238.11700000000002,101.71,102.678,25.141,237.605,81.733,,,112.875,62.247,199.428,148.629,279.41900000000004,145.002
63.25,253.0,,111.051,36.465,210.926,45.133,99.117,44.268,193.317,48.934,71.988,50.317,82.406,50.278,204.278,53.327,187.25599999999997,57.18600000000001,110.70100000000001,56.756,173.61,64.57600000000001,243.11,69.152,109.76100000000001,74.82300000000001,77.68,70.873,220.36599999999999,70.467,66.946,73.46300000000001,257.48900000000003,78.95,47.775,85.20299999999999,102.102,87.412,258.875,86.14399999999999,176.829,88.74600000000001,123.45700000000001,90.59100000000001,203.178,90.185,83.441,90.904,256.423,102.57600000000001,243.72400000000002,96.272,136.987,101.334,78.053,101.12799999999999,54.088,104.509,124.17,104.62,60.257,108.74799999999999,232.428,107.99799999999999,261.487,108.21600000000001,86.01899999999999,106.959,127.178,111.074,274.24,109.738,96.021,105.805,46.698,116.10700000000001,259.881,118.03399999999999,119.735,117.12,87.167,122.87,144.39700000000002,123.96799999999999,100.221,128.599,182.822,125.16799999999999,200.085,129.09799999999998,230.082,128.056,278.248,137.339,205.987,132.835,51.638999999999996,139.313,87.988,139.989,227.513,140.086,260.91700000000003,146.276,286.03,141.215,99.77600000000001,148.145,79.33,150.455,250.132,146.167,53.655,148.205,223.861,149.649,209.86700000000002,155.209,242.59900000000002,158.4,66.714,156.893,135.657,158.85,221.71200000000002,164.709,233.093,163.037,262.397,169.019,190.296,179.833,205.325,181.745,214.06900000000002,183.82299999999998,119.24700000000001,58.74100000000001,58.208999999999996,81.821,247.787,114.895,263.724,93.89200000000001,249.93099999999998,93.469,97.375,80.941,250.99900000000002,172.044,108.041,51.093999999999994,238.127,101.73100000000001,102.65,25.031,237.63099999999997,81.78699999999999,193.17700000000002,161.094,112.926,62.247,199.517,148.39600000000002,279.447,145.056
63.5,254.0,,111.038,36.555,210.942,45.141000000000005,99.111,44.342,193.34900000000002,48.966,71.977,50.327,82.376,50.271,204.22799999999998,53.333999999999996,187.238,57.369,110.655,56.76,173.584,64.508,243.09599999999998,69.176,109.76799999999999,74.836,77.645,70.833,220.32,70.661,66.953,73.486,257.605,78.8,47.849,85.256,102.083,87.42200000000001,258.937,86.137,176.78400000000002,88.73899999999999,123.48700000000001,90.61200000000001,203.054,90.206,83.417,90.92299999999999,256.41200000000003,102.572,243.72799999999998,96.27799999999999,136.982,101.334,78.072,101.16,54.13,104.568,124.167,104.62799999999999,60.247,108.791,232.46599999999998,108.03200000000001,261.507,108.262,86.01799999999999,106.978,127.186,111.068,274.311,109.823,96.057,105.8,46.681999999999995,116.09200000000001,259.89099999999996,118.024,119.73700000000001,117.139,87.17299999999999,122.835,144.44899999999998,123.859,100.227,128.618,182.822,125.219,200.037,129.043,230.127,128.138,278.312,137.23,205.989,132.81799999999998,51.662,139.398,87.97,140.05100000000002,227.465,140.178,260.925,146.217,285.99,141.224,99.83200000000001,148.283,79.37,150.487,250.142,146.13,53.575,148.155,223.90400000000002,149.619,209.91099999999997,155.164,242.60299999999998,158.43,66.67,156.83100000000002,135.596,158.842,221.72,164.692,233.017,162.924,262.35900000000004,169.071,190.282,179.834,205.297,181.74200000000002,214.005,183.852,119.265,58.63399999999999,58.157,81.86,247.783,114.85700000000001,263.731,93.92200000000001,249.951,93.508,97.353,80.97399999999999,251.071,171.87900000000002,108.066,51.103,238.12400000000002,101.715,102.655,25.125,237.63299999999998,81.685,193.14700000000002,161.02100000000002,112.92299999999999,62.222,199.6,148.319,279.46,145.195
63.75,255.0,,111.073,36.51,210.935,45.163999999999994,99.196,44.446000000000005,193.334,48.964,71.96,50.305,82.38799999999999,50.321000000000005,204.202,53.35,187.19799999999998,57.378,110.74799999999999,56.696999999999996,173.60299999999998,64.499,243.12400000000002,69.15,109.75399999999999,74.82300000000001,77.646,70.775,220.27599999999998,70.72800000000001,66.967,73.45,257.603,78.71600000000001,47.793,85.256,102.086,87.404,259.057,86.036,176.752,88.71799999999999,123.493,90.641,203.03400000000002,90.22200000000001,83.404,90.919,256.383,102.587,243.75099999999998,96.27600000000001,137.016,101.34299999999999,78.066,101.118,54.129,104.585,124.12100000000001,104.65100000000001,60.25,108.79899999999999,232.43599999999998,108.03299999999999,261.508,108.294,86.04899999999999,106.99,127.145,111.045,274.286,109.852,96.071,105.819,46.618,116.118,259.914,118.016,119.714,117.124,87.171,122.822,144.415,123.935,100.147,128.65200000000002,182.774,125.165,200.054,129.04,230.12099999999998,128.132,278.29900000000004,137.185,205.993,132.822,51.646,139.395,87.947,140.037,227.46200000000002,140.178,260.986,146.265,285.895,141.22899999999998,99.802,148.187,79.361,150.562,250.12400000000002,146.084,53.476000000000006,148.053,223.916,149.685,209.918,155.094,242.574,158.43200000000002,66.69800000000001,156.819,135.571,158.859,221.588,164.683,232.96099999999998,162.846,262.368,169.176,190.313,179.85,205.331,181.65200000000002,213.984,183.81599999999997,119.285,58.625,58.111999999999995,81.91199999999999,247.77900000000002,114.836,263.699,93.925,249.929,93.46600000000001,97.363,80.98100000000001,251.109,171.977,107.96799999999999,51.113,238.118,101.73100000000001,102.73,25.061999999999998,237.575,81.791,193.26,160.892,112.921,62.22,199.50400000000002,148.274,279.43,145.171
64.0,256.0,,111.05799999999999,36.65,210.953,45.151,99.061,44.536,193.352,48.99,71.907,50.269,82.43799999999999,50.277,204.128,53.353,187.203,57.391999999999996,110.734,56.723,173.551,64.57300000000001,243.11,69.17399999999999,109.689,74.817,77.635,70.797,220.295,70.711,66.967,73.471,257.468,78.86399999999999,47.696999999999996,85.149,102.07600000000001,87.39299999999999,259.041,86.04700000000001,176.764,88.70299999999999,123.491,90.65799999999999,202.986,90.272,83.415,90.93799999999999,256.382,102.64299999999999,243.75,96.29,137.041,101.38600000000001,78.039,101.13,54.123999999999995,104.618,124.139,104.647,60.245,108.829,232.428,108.055,261.48900000000003,108.304,86.071,106.979,127.15799999999999,111.046,274.253,109.867,96.104,105.796,46.597,116.14299999999999,259.888,118.014,119.682,117.11200000000001,87.23899999999999,122.89,144.463,123.934,100.126,128.61700000000002,182.75599999999997,125.115,200.03599999999997,129.025,230.063,128.124,278.286,137.191,205.946,132.819,51.593,139.365,87.90899999999999,140.083,227.385,140.22,260.97900000000004,146.316,285.846,141.233,99.82799999999999,148.112,79.337,150.556,250.115,146.02200000000002,53.452,147.99,223.907,149.689,210.012,155.04,242.59599999999998,158.451,66.697,156.872,135.61700000000002,158.827,221.59400000000002,164.643,232.94,162.899,262.27099999999996,169.22400000000002,190.33900000000003,179.828,205.28799999999998,181.68900000000002,213.972,183.775,119.303,58.669,58.101000000000006,81.882,247.769,114.824,263.71299999999997,93.95700000000001,249.908,93.581,97.363,80.972,251.085,172.0,107.94200000000001,51.092,238.12599999999998,101.73899999999999,102.70299999999999,25.084,237.59799999999998,81.763,193.308,161.109,112.97399999999999,62.169,199.49900000000002,148.112,279.46,145.347
64.25,257.0,,111.11200000000001,36.541,210.945,45.208999999999996,99.01899999999999,44.59,193.34599999999998,48.994,71.926,50.233999999999995,82.34,50.352,204.261,53.388999999999996,187.21200000000002,57.294,110.76299999999999,56.754,173.36900000000003,64.55,243.063,69.143,109.70200000000001,74.813,77.639,70.906,220.239,70.839,66.97,73.45,257.482,78.893,47.626000000000005,85.211,102.083,87.35,259.032,86.02600000000001,176.732,88.666,123.479,90.63,202.90599999999998,90.241,83.436,90.935,256.371,102.62299999999999,243.78,96.294,137.058,101.37899999999999,78.047,101.072,54.147,104.639,124.09200000000001,104.666,60.20399999999999,108.823,232.46099999999998,108.007,261.433,108.31,86.11399999999999,107.01,127.149,111.052,274.231,109.87100000000001,96.052,105.801,46.571999999999996,116.125,259.885,118.027,119.66799999999999,117.124,87.219,122.911,144.575,123.861,100.152,128.628,182.71099999999998,125.146,200.092,129.048,230.03599999999997,128.069,278.249,137.165,205.959,132.791,51.657,139.326,87.916,140.142,227.416,140.162,261.02099999999996,146.303,285.83799999999997,141.263,99.833,147.894,79.331,150.515,250.06,146.012,53.488,147.941,223.84099999999998,149.616,210.079,155.015,242.533,158.341,66.694,156.864,135.613,158.775,221.567,164.727,232.97299999999998,162.785,262.327,169.142,190.352,179.861,205.387,181.577,214.02200000000002,183.75599999999997,119.31299999999999,58.62,58.06399999999999,81.843,247.766,114.787,263.719,93.93,249.90900000000002,93.572,97.363,80.977,251.166,171.84099999999998,107.92299999999999,51.06100000000001,238.114,101.72200000000001,102.736,25.147,237.583,81.82,193.571,161.447,112.993,62.20399999999999,199.453,148.20600000000002,279.454,145.28799999999998
64.5,258.0,,111.17200000000001,36.525,210.96,45.18,98.98899999999999,44.588,193.326,49.0,71.87899999999999,50.143,82.412,50.336999999999996,204.165,53.361000000000004,187.26,57.251999999999995,110.742,56.762,173.391,64.577,243.115,69.138,109.69,74.818,77.622,70.926,220.25400000000002,70.944,67.025,73.47399999999999,257.441,78.884,47.538999999999994,85.316,102.075,87.34100000000001,259.145,85.995,176.683,88.62700000000001,123.52600000000001,90.73700000000001,202.97099999999998,90.301,83.43799999999999,90.95,256.39099999999996,102.609,243.77599999999998,96.28,137.042,101.351,78.072,101.12799999999999,54.233000000000004,104.57600000000001,124.09200000000001,104.67,60.2,108.825,232.481,107.975,261.403,108.31,86.181,107.06299999999999,127.066,111.023,274.279,109.89200000000001,96.052,105.814,46.513000000000005,116.103,259.879,118.035,119.679,117.094,87.215,122.93,144.69299999999998,123.866,100.13,128.577,182.695,125.12,200.114,129.1,230.053,128.095,278.303,137.05,205.97799999999998,132.764,51.728,139.312,87.863,140.184,227.417,140.168,261.014,146.319,285.784,141.251,99.866,147.94299999999998,79.304,150.566,250.107,146.02700000000002,53.476000000000006,147.961,223.83599999999998,149.535,210.09400000000002,155.078,242.524,158.333,66.703,156.885,135.636,158.81799999999998,221.472,164.75099999999998,232.965,162.803,262.308,169.02599999999998,190.327,179.84799999999998,205.33,181.583,214.06799999999998,183.757,119.311,58.6,58.065,81.81,247.793,114.792,263.703,93.95200000000001,249.923,93.63600000000001,97.345,80.98899999999999,251.077,171.946,107.809,51.13,238.114,101.699,102.679,25.163,237.548,81.767,193.365,161.196,112.99700000000001,62.29600000000001,199.40900000000002,148.24200000000002,279.45,145.343
64.75,259.0,,111.156,36.492,210.959,45.108000000000004,98.94,44.537,193.291,48.989,71.921,50.126999999999995,82.4,50.327,204.304,53.388000000000005,187.227,57.213,110.742,56.782,173.357,64.62,243.142,69.10300000000001,109.694,74.835,77.638,70.943,220.275,71.109,67.057,73.443,257.472,78.872,47.498000000000005,85.04299999999999,102.052,87.33200000000001,259.098,86.08,176.695,88.619,123.486,90.61200000000001,203.08599999999998,90.194,83.431,90.941,256.41200000000003,102.59899999999999,243.752,96.275,137.048,101.322,78.096,101.195,54.114,104.631,124.01700000000001,104.652,60.176,108.801,232.507,107.95100000000001,261.405,108.29700000000001,86.18700000000001,107.069,127.068,110.959,274.282,109.89200000000001,96.03299999999999,105.823,46.54600000000001,116.03,259.874,118.007,119.667,117.12,87.234,122.859,144.60399999999998,123.895,100.118,128.611,182.68900000000002,125.094,200.123,129.114,230.11599999999999,128.111,278.4,137.002,205.975,132.754,51.662,139.27100000000002,87.904,140.125,227.39700000000002,140.167,261.006,146.41299999999998,285.788,141.244,99.88600000000001,147.878,79.286,150.599,250.08900000000003,146.017,53.54,148.016,223.64700000000002,149.466,210.055,155.097,242.429,158.239,66.661,156.82299999999998,135.685,158.83,221.377,164.75,233.051,162.786,262.478,168.959,190.342,179.84900000000002,205.354,181.636,214.048,183.72799999999998,119.305,58.516999999999996,58.093999999999994,81.768,247.804,114.81299999999999,263.69599999999997,93.947,249.912,93.584,97.353,80.97399999999999,251.06099999999998,171.94099999999997,107.74700000000001,51.184,238.127,101.68799999999999,102.51,25.194000000000003,237.55200000000002,81.755,193.528,161.437,113.014,62.287,199.407,148.236,279.468,145.375
