TimesH,Frame,NoMissing,26,26,35,35,37,37,46,46,51,51,55,55,61,61,67,67,76,76,83,83,86,86,88,88,89,89,90,90,99,99,106,106,107,107,108,108,112,112,122,122,126,126,127,127,128,128,129,129,131,131,134,134,135,135,140,140,142,142,147,147,151,151,155,155,160,160,162,162,170,170,174,174,175,175,177,177,180,180,182,182,199,199,200,200,201,201,203,203,204,204,205,205,206,206,209,209,211,211,216,216,218,218,219,219,223,223,225,225,226,226,228,228,229,229,234,234,236,236,238,238,239,239,240,240,248,248,257,257,261,261,264,264,270,270,271,271,275,275,276,276,278,278,279,279,280,280,281,281,282,282,284,284,285,285,292,292,293,293,297,297,300,300,301,301,315,315,321,321,350,350,405,405,412,412,464,464,476,476,487,487,505,505,516,516,526,526,599,599,608,608
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
207.0,828.0,,110.271,23.924,180.31,38.851,162.461,41.217,106.79,50.076,185.173,55.667,,,177.03599999999997,62.626999999999995,,,210.33,71.862,188.22799999999998,77.964,89.772,71.105,122.00200000000001,74.98100000000001,,,,,87.62799999999999,89.095,200.523,90.575,,,132.89,89.74,,,209.83900000000003,97.59200000000001,,,195.312,97.073,157.513,97.936,190.16,98.484,185.623,105.20299999999999,172.24099999999999,104.182,,,208.743,109.35700000000001,241.843,109.74,45.574,113.759,85.085,117.294,235.007,115.40299999999999,58.963,121.632,166.695,113.742,,,157.892,122.03299999999999,109.757,127.022,100.571,127.54799999999999,,,123.45100000000001,129.468,,,102.705,137.813,45.541000000000004,142.751,197.324,140.584,38.077,145.40200000000002,,,,,,,215.857,145.96,54.648999999999994,147.97299999999998,64.959,148.317,148.34,148.688,121.098,146.784,256.395,155.70600000000002,41.263999999999996,154.46200000000002,87.17,151.509,100.81200000000001,150.86700000000002,149.89,155.55700000000002,214.58700000000002,155.875,170.544,153.204,60.986999999999995,158.115,111.53,161.737,72.783,161.16299999999998,,,157.86700000000002,167.37,118.823,167.15200000000002,,,131.571,170.975,,,,,104.523,174.15599999999998,263.41900000000004,175.62,167.727,171.65200000000002,202.648,173.172,242.66299999999998,173.015,45.633,178.36700000000002,91.0,177.0,67.876,185.218,231.166,179.04,247.887,182.59400000000002,112.28200000000001,184.47400000000002,258.869,184.25900000000001,198.13400000000001,193.365,44.183,199.65,154.26,144.543,65.696,134.567,192.115,108.463,255.945,171.077,244.565,157.753,281.053,132.944,180.636,156.241,222.255,158.266,218.81799999999998,95.57,140.097,159.785,181.988,193.393
207.25,829.0,,110.296,23.897,180.356,38.794000000000004,162.33100000000002,41.213,106.777,50.058,185.18200000000002,55.631,,,177.042,62.648,,,210.45,71.77199999999999,188.22299999999998,78.097,89.74799999999999,71.01899999999999,122.28200000000001,75.006,,,,,87.665,89.137,200.54,90.619,,,132.918,89.745,,,209.833,97.53299999999999,,,195.33,97.07600000000001,157.525,98.015,190.218,98.479,185.58700000000002,105.23899999999999,172.229,104.179,,,208.778,109.38,241.72299999999998,109.64399999999999,45.563,113.74799999999999,85.057,117.238,234.892,115.368,58.882,121.694,166.715,113.74799999999999,,,157.832,122.07,109.806,127.066,100.59899999999999,127.62299999999999,,,123.446,129.48,,,102.743,137.774,45.563,142.84799999999998,197.33900000000003,140.594,38.111999999999995,145.429,,,,,,,215.827,146.0,54.68,147.97,64.956,148.311,148.33700000000002,148.641,121.064,146.77,256.445,155.697,41.242,154.58700000000002,87.195,151.505,100.774,151.014,149.887,155.596,214.583,155.941,170.563,153.234,61.003,158.196,111.904,161.672,72.775,161.132,,,157.9,167.44400000000002,118.89399999999999,167.125,,,131.588,170.976,,,,,104.552,174.171,263.593,175.421,167.737,171.614,202.61900000000003,173.15400000000002,242.675,173.0,45.61600000000001,178.398,91.0,177.0,67.663,185.144,231.196,179.01,247.915,182.549,112.29,184.47299999999998,258.944,184.28099999999998,198.05900000000003,193.325,44.292,199.713,154.154,144.447,65.697,134.572,192.046,108.45299999999999,255.93599999999998,171.076,244.52200000000002,157.715,281.035,132.939,180.595,156.187,222.071,158.597,218.793,95.59700000000001,140.16,159.805,182.013,193.456
207.5,830.0,,110.37,23.881999999999998,180.36900000000003,38.741,162.276,41.198,106.79700000000001,50.06399999999999,185.16400000000002,55.632,,,177.032,62.645,,,210.514,71.721,188.229,78.123,,,122.59700000000001,75.12100000000001,,,,,87.686,89.133,200.63400000000001,90.715,,,132.95,89.76100000000001,,,209.812,97.53200000000001,,,195.329,97.12,157.545,97.98899999999999,190.18599999999998,98.366,185.488,105.25,172.226,104.156,,,208.78900000000002,109.301,241.75799999999998,109.693,45.552,113.74,85.052,117.353,234.855,115.319,58.835,121.78399999999999,166.52599999999998,113.64299999999999,,,157.789,122.066,109.792,127.215,100.773,127.573,,,123.44,129.44899999999998,,,102.665,137.764,45.64,143.17,197.368,140.60399999999998,38.128,145.382,,,,,,,215.817,146.039,54.687,147.935,64.965,148.31,148.4,148.585,120.962,146.748,256.455,155.66,41.07899999999999,154.539,87.23899999999999,151.51,100.686,151.064,149.901,155.618,214.648,155.939,170.57,153.238,61.059,158.24,112.066,161.713,72.771,161.113,,,157.92600000000002,167.40099999999998,118.934,167.113,,,131.558,170.99,,,,,104.587,174.155,263.70599999999996,175.385,167.77200000000002,171.64700000000002,202.625,173.16,242.679,173.014,45.61,178.485,91.0,177.0,67.77,185.21400000000003,231.18,179.019,247.945,182.551,112.264,184.503,258.987,184.331,198.058,193.317,44.341,199.834,154.191,144.465,65.695,134.564,192.09599999999998,108.419,255.998,171.003,244.58900000000003,157.727,280.983,132.826,180.615,156.129,221.899,158.684,218.82299999999998,95.57799999999999,140.186,159.756,182.063,193.46599999999998
207.75,831.0,,110.42299999999999,23.92,180.334,38.735,162.195,41.199,106.836,50.06399999999999,185.19299999999998,55.678000000000004,,,177.016,62.648,,,210.482,71.709,188.26,78.244,,,122.669,75.214,,,,,87.76100000000001,89.087,200.71200000000002,90.897,,,132.975,89.78,,,209.74200000000002,97.571,,,195.327,97.12100000000001,157.55100000000002,98.039,190.127,98.324,185.483,105.241,172.238,104.181,,,208.782,109.32700000000001,241.68099999999998,109.57700000000001,45.571000000000005,113.73200000000001,84.991,117.306,234.84,115.374,58.826,121.76100000000001,166.524,113.62799999999999,,,157.76,122.03299999999999,109.835,127.32799999999999,100.7,127.61,,,123.476,129.468,,,102.863,137.68200000000002,45.592,142.679,197.31900000000002,140.641,38.096,145.399,,,,,,,215.794,146.112,54.691,147.96200000000002,64.943,148.3,148.434,148.56799999999998,120.789,146.819,256.443,155.672,41.216,154.514,87.242,151.515,100.649,151.086,149.968,155.583,214.705,155.933,170.576,153.213,61.068000000000005,158.227,112.49,161.636,72.729,161.054,,,157.961,167.33599999999998,119.102,167.065,,,131.507,170.96900000000002,,,,,104.545,174.115,263.723,175.52,167.801,171.648,202.622,173.169,242.68,173.015,45.621,178.507,91.0,177.0,67.47399999999999,185.09,231.143,179.083,247.956,182.563,112.305,184.50099999999998,259.012,184.361,198.062,193.296,44.348,199.81099999999998,,,65.706,134.584,192.168,108.359,256.01,171.01,244.642,157.764,280.92900000000003,132.828,180.613,156.153,221.956,158.595,218.856,95.541,140.19,159.661,182.162,193.46900000000002
208.0,832.0,,110.43,23.93,180.386,38.802,162.239,41.153999999999996,106.824,50.065,185.18900000000002,55.613,,,177.03799999999998,62.657,,,210.55900000000003,71.768,188.27,78.24600000000001,84.34100000000001,72.081,122.662,75.164,,,,,87.774,89.039,200.767,91.07600000000001,,,132.984,89.76,,,209.75400000000002,97.494,,,195.313,97.139,157.543,97.971,190.1,98.399,185.40900000000002,105.25,172.274,104.18700000000001,,,208.787,109.274,,,45.555,113.678,85.052,117.32799999999999,234.739,115.38600000000001,58.801,121.758,166.53900000000002,113.67399999999999,,,157.722,122.00399999999999,109.839,127.43700000000001,100.71799999999999,127.645,,,123.48700000000001,129.495,,,102.898,137.689,45.643,142.819,197.329,140.622,38.124,145.44299999999998,,,,,,,215.745,146.142,54.708,147.969,64.956,148.299,148.39700000000002,148.653,120.781,146.835,256.41700000000003,155.732,41.178000000000004,154.44799999999998,87.266,151.496,100.648,151.19899999999998,149.959,155.559,214.609,155.865,170.59,153.187,61.053999999999995,158.2,112.535,161.60399999999998,72.756,161.06799999999998,,,157.984,167.35299999999998,119.321,167.037,,,131.536,171.05,,,,,104.60600000000001,174.08900000000003,263.722,175.545,167.838,171.655,202.64,173.192,242.68599999999998,173.005,45.696999999999996,178.49900000000002,90.67399999999999,176.58,67.426,185.06900000000002,231.15900000000002,179.08900000000003,247.997,182.58,112.31200000000001,184.481,259.082,184.38299999999998,198.107,193.334,44.39,199.81799999999998,,,65.714,134.628,192.33700000000002,108.20299999999999,256.05,171.003,244.623,157.749,280.897,132.847,180.63,156.118,222.054,158.404,218.792,95.626,140.264,159.631,182.173,193.476
208.25,833.0,,110.43,23.904,180.243,38.832,162.32,41.207,106.835,50.078,185.15099999999998,55.547,,,177.019,62.703,,,210.55700000000002,71.734,188.245,78.34,84.242,72.16,122.65,75.143,,,,,87.774,89.059,200.84400000000002,91.094,,,132.946,89.73,,,209.69400000000002,97.48200000000001,,,195.30700000000002,97.096,157.484,97.988,190.03900000000002,98.37,185.50400000000002,105.23299999999999,172.325,104.20700000000001,,,208.75799999999998,109.34299999999999,,,45.543,113.62700000000001,85.10799999999999,117.318,234.733,115.35700000000001,58.73,121.816,166.535,113.65299999999999,,,157.71,121.947,109.807,127.541,100.675,127.618,,,123.50200000000001,129.477,,,103.001,137.595,45.648999999999994,142.856,197.327,140.67600000000002,38.146,145.43,,,,,,,215.76,146.106,54.662,147.968,64.969,148.291,148.398,148.665,120.699,146.873,256.41700000000003,155.761,41.167,154.497,87.277,151.474,100.63600000000001,151.189,149.968,155.582,214.69400000000002,155.841,170.571,153.19299999999998,61.099,158.236,112.97399999999999,161.514,72.745,160.996,,,157.972,167.298,119.395,167.03400000000002,,,131.558,171.06900000000002,,,,,104.598,174.062,263.807,175.636,167.835,171.66400000000002,202.62400000000002,173.202,242.705,172.987,45.568999999999996,178.456,90.725,176.52900000000002,67.423,185.05700000000002,231.149,179.115,248.021,182.59,112.32700000000001,184.519,259.13,184.354,198.097,193.343,44.427,199.83,,,65.693,134.627,192.25099999999998,108.27,256.031,170.954,244.644,157.763,280.753,132.605,180.662,156.144,221.98,158.439,218.829,95.553,140.29399999999998,159.595,182.202,193.487
208.5,834.0,,110.428,23.913,180.265,38.853,162.186,41.287,106.84899999999999,50.077,185.08,55.489,,,176.993,62.68,,,210.577,71.72399999999999,188.301,78.387,89.704,70.947,122.802,75.1,,,,,87.792,89.04299999999999,200.865,91.08200000000001,,,132.944,89.787,,,209.61599999999999,97.54799999999999,,,195.304,97.10700000000001,157.405,97.984,189.94099999999997,98.28,185.548,105.24700000000001,172.329,104.196,,,208.733,109.285,,,45.623999999999995,113.69,85.132,117.395,234.725,115.35600000000001,58.666000000000004,121.854,166.543,113.649,,,157.612,121.839,109.889,127.603,100.611,127.662,,,123.51299999999999,129.411,,,103.089,137.55,45.726000000000006,142.857,197.35,140.697,38.158,145.46,,,,,,,215.785,146.01,54.67100000000001,147.951,64.956,148.275,148.377,148.691,120.62899999999999,146.829,256.339,155.816,41.135,154.556,87.36200000000001,151.44799999999998,100.64399999999999,151.122,149.97,155.629,214.618,155.829,170.597,153.175,61.122,158.244,113.32799999999999,161.48,72.725,160.997,,,157.977,167.32,119.46600000000001,167.04,,,131.55700000000002,171.048,,,,,104.609,174.08599999999998,263.82599999999996,175.59400000000002,167.862,171.68,202.636,173.176,242.702,172.97099999999998,45.76,178.312,90.759,176.486,67.301,184.982,231.166,179.03799999999998,248.003,182.583,112.262,184.688,259.152,184.368,198.097,193.33700000000002,44.466,199.863,,,65.705,134.628,192.138,108.29700000000001,256.025,170.953,244.715,157.817,280.714,132.727,180.71900000000002,156.061,222.041,158.377,218.835,95.584,140.477,159.441,182.15900000000002,193.484
208.75,835.0,,110.46,23.989,180.285,38.82,162.407,41.226000000000006,106.866,50.016000000000005,185.074,55.342,,,176.99900000000002,62.728,,,210.675,71.82300000000001,188.265,78.372,89.79799999999999,70.863,122.823,75.119,,,,,87.774,89.023,200.96,91.176,,,133.0,89.83200000000001,,,209.645,97.542,,,195.27700000000002,97.07700000000001,157.486,97.943,189.96,98.315,185.59099999999998,105.244,172.313,104.226,,,208.72799999999998,109.331,,,45.626999999999995,113.71799999999999,85.132,117.49799999999999,234.727,115.37200000000001,58.67100000000001,121.86,166.625,113.666,,,157.754,121.87799999999999,109.855,127.475,100.618,127.699,,,123.529,129.444,,,103.12200000000001,137.513,45.754,143.184,197.28799999999998,140.719,38.132,145.445,,,,,,,215.78,146.18,54.64,147.96200000000002,64.975,148.282,148.433,148.683,120.57600000000001,146.862,256.312,155.775,41.155,154.511,87.42299999999999,151.433,100.689,151.126,150.035,155.66,214.364,155.952,170.61700000000002,153.168,61.13399999999999,158.262,113.585,161.466,72.72,160.988,,,157.99200000000002,167.39700000000002,119.649,166.921,,,131.577,171.076,,,,,104.641,174.074,263.839,175.521,167.88,171.665,202.623,173.187,242.713,172.97099999999998,45.841,178.312,90.68799999999999,176.463,67.316,184.96200000000002,231.176,179.002,247.972,182.6,112.212,184.71,259.188,184.372,198.06099999999998,193.275,44.472,199.895,,,65.696,134.61700000000002,191.995,108.45100000000001,256.04900000000004,170.929,244.74400000000003,157.874,280.817,132.722,180.766,156.083,222.25900000000001,158.359,218.793,95.624,140.471,159.394,182.21200000000002,193.505
209.0,836.0,,110.45200000000001,23.989,180.28900000000002,38.77,162.55100000000002,41.224,106.94200000000001,50.007,185.269,55.55,,,177.03,62.739,,,210.783,71.814,188.271,78.372,89.82799999999999,70.911,122.898,75.142,,,,,87.75200000000001,89.06700000000001,201.074,91.333,,,133.033,89.882,,,209.73,97.552,,,195.25599999999997,97.08200000000001,157.414,97.988,190.015,98.31200000000001,185.482,105.242,172.334,104.197,,,208.732,109.309,,,45.645,113.72,85.04700000000001,117.448,234.71599999999998,115.45700000000001,58.598,121.916,166.59900000000002,113.684,,,157.773,122.04799999999999,109.889,127.38600000000001,100.53,127.76899999999999,,,123.501,129.504,,,103.12700000000001,137.56,,,197.305,140.733,38.101,145.472,,,,,,,215.771,146.172,54.637,147.959,64.998,148.262,148.453,148.72299999999998,120.539,146.879,256.291,155.741,41.089,154.401,87.493,151.409,100.645,151.184,149.971,155.658,214.368,155.95,170.611,153.16899999999998,61.107,158.281,113.633,161.468,72.722,161.02200000000002,,,157.999,167.41400000000002,119.675,166.91099999999997,,,131.57399999999998,171.118,,,,,104.59700000000001,174.06900000000002,263.813,175.524,167.9,171.702,202.65400000000002,173.185,242.696,172.972,45.826,178.46,90.71600000000001,176.525,67.32300000000001,185.00099999999998,231.179,178.967,247.946,182.61,112.171,184.627,259.14599999999996,184.391,198.067,193.333,44.433,199.888,,,65.711,134.614,191.88,108.509,256.026,170.972,244.748,157.888,280.992,132.888,180.80700000000002,156.089,222.455,158.338,218.812,95.67399999999999,140.69799999999998,159.172,182.33700000000002,193.481
209.25,837.0,,110.46700000000001,23.959,180.21599999999998,38.818000000000005,162.591,41.168,106.964,50.013000000000005,185.25400000000002,55.56399999999999,,,177.049,62.711999999999996,,,210.87599999999998,71.97,188.308,78.46600000000001,89.72200000000001,71.01,122.943,75.155,,,,,87.76700000000001,89.01100000000001,201.097,91.22,,,133.032,89.787,,,209.737,97.51100000000001,,,195.257,97.07,157.407,97.978,189.982,98.352,185.38299999999998,105.22,172.37099999999998,104.21700000000001,,,208.7,109.295,,,45.652,113.75,85.095,117.449,234.699,115.421,58.57,121.931,166.61599999999999,113.667,,,157.795,121.821,109.916,127.324,100.53,127.771,,,123.51100000000001,129.39600000000002,,,103.395,137.457,,,197.298,140.70600000000002,38.111,145.458,,,,,,,215.74400000000003,146.247,54.626999999999995,147.971,65.005,148.247,148.468,148.737,120.54700000000001,146.907,256.293,155.736,41.235,154.477,87.46600000000001,151.359,100.62700000000001,151.244,150.003,155.658,214.43400000000003,155.923,170.59799999999998,153.162,61.09,158.286,113.68,161.47,72.744,160.993,,,157.988,167.43400000000003,119.82600000000001,166.86900000000003,,,131.546,171.122,,,,,104.56200000000001,174.083,263.781,175.734,167.892,171.731,202.66099999999997,173.09799999999998,242.68,172.97799999999998,45.821999999999996,178.44299999999998,91.0,177.0,67.24600000000001,184.96599999999998,231.19400000000002,178.967,247.938,182.61900000000003,112.197,184.637,259.14,184.40900000000002,197.987,193.304,44.494,199.86599999999999,,,65.704,134.602,,,256.009,170.955,244.75099999999998,157.901,281.06,133.047,180.922,156.123,222.595,158.192,218.787,95.676,140.806,159.046,182.262,193.502
209.5,838.0,,110.50399999999999,23.971,180.176,38.804,162.724,41.131,106.999,50.03,185.335,55.662,,,177.067,62.70399999999999,,,210.91,71.98899999999999,188.308,78.484,,,122.96600000000001,75.146,,,,,87.803,89.025,201.18200000000002,91.24799999999999,,,133.029,89.795,,,209.687,97.484,,,195.21900000000002,97.04799999999999,157.411,98.024,189.965,98.335,185.43099999999998,105.241,172.362,104.177,,,208.74599999999998,109.228,,,45.676,113.831,85.052,117.448,234.67700000000002,115.405,58.574,121.943,166.46099999999998,113.613,,,157.726,121.84700000000001,109.94,127.473,100.554,127.79799999999999,,,123.522,129.431,,,103.389,137.459,,,197.30599999999998,140.704,38.13,145.499,,,,,,,215.773,146.204,54.647,147.94799999999998,64.984,148.237,148.536,148.746,120.479,146.925,256.26099999999997,155.719,41.137,154.452,87.556,151.311,100.51799999999999,151.332,150.092,155.746,214.345,155.954,170.56900000000002,153.15,61.083,158.309,113.757,161.498,72.743,161.01,,,158.00799999999998,167.459,119.71600000000001,166.916,,,131.584,171.149,,,,,104.54899999999999,174.092,263.755,175.791,167.899,171.75400000000002,202.688,173.104,242.69,172.972,45.732,178.50400000000002,90.766,176.493,67.221,185.045,231.206,178.907,247.96200000000002,182.63,112.16,184.632,259.16,184.378,198.011,193.389,44.515,199.71599999999998,,,65.69800000000001,134.606,,,255.981,171.00900000000001,244.793,157.894,281.05400000000003,133.00799999999998,180.90900000000002,156.101,222.523,158.261,218.584,95.723,140.846,159.093,182.27,193.513
209.75,839.0,,110.514,23.974,180.27700000000002,38.687,162.792,41.195,107.001,50.018,185.34599999999998,55.648999999999994,,,177.09099999999998,62.667,,,210.923,72.048,188.325,78.597,,,123.014,75.25399999999999,,,,,87.85,89.03200000000001,201.24900000000002,91.369,,,132.981,89.773,,,209.65599999999998,97.54299999999999,,,195.217,97.046,157.437,97.976,190.101,98.32600000000001,185.544,105.21600000000001,172.35299999999998,104.17399999999999,,,208.75099999999998,109.255,,,45.706,113.699,85.075,117.35600000000001,234.68900000000002,115.387,58.45399999999999,122.095,166.481,113.63,,,157.666,121.992,109.946,127.506,100.76100000000001,127.809,,,123.568,129.411,,,103.62,137.292,,,197.322,140.707,38.108000000000004,145.532,,,,,,,215.77900000000002,146.215,54.64,147.936,65.003,148.217,148.653,148.81,120.413,146.921,256.251,155.688,41.254,154.46,87.613,151.319,100.603,151.422,150.123,155.724,214.262,155.963,170.571,153.125,61.052,158.332,113.79,161.495,72.712,160.986,,,157.996,167.42700000000002,119.836,166.915,,,131.585,171.192,,,,,104.569,174.097,263.70099999999996,175.774,167.877,171.78599999999997,202.706,173.083,242.658,172.96900000000002,45.635,178.487,90.751,176.368,67.181,185.051,231.19099999999997,178.89700000000002,247.98,182.627,112.204,184.671,259.2,184.4,198.019,193.454,44.532,199.608,,,65.694,134.62,,,255.858,171.045,244.813,157.889,281.12,132.989,180.929,156.055,222.61,158.17600000000002,218.438,95.821,140.864,159.084,182.267,193.518
210.0,840.0,,110.469,23.955,180.268,38.68,162.78799999999998,41.221000000000004,107.023,49.995,185.305,55.603,,,177.11900000000003,62.615,,,210.907,72.006,188.35299999999998,78.59100000000001,,,122.91799999999999,75.259,,,,,87.87100000000001,89.01899999999999,201.31799999999998,91.391,,,133.043,89.883,,,209.673,97.531,,,195.226,97.042,157.517,97.889,189.957,98.256,185.625,105.19200000000001,172.378,104.137,,,208.74400000000003,109.24600000000001,,,45.703,113.714,85.046,117.34200000000001,234.75099999999998,115.43799999999999,58.456,122.085,166.53900000000002,113.631,,,157.57,121.959,109.988,127.56299999999999,100.932,127.792,,,123.57,129.421,,,103.68799999999999,137.312,,,197.31799999999998,140.692,38.134,145.554,,,,,,,215.80700000000002,146.11,54.643,147.931,64.997,148.217,148.80200000000002,148.813,120.46600000000001,146.916,256.233,155.639,41.273,154.37,87.647,151.34799999999998,100.59100000000001,151.43200000000002,150.145,155.735,214.305,155.911,170.58,153.138,60.998000000000005,158.282,113.757,161.513,72.696,161.003,,,158.019,167.40200000000002,119.84100000000001,166.91299999999998,,,131.606,171.21,,,,,104.57,174.09400000000002,263.754,175.745,167.87599999999998,171.795,202.736,173.032,242.641,172.963,45.696999999999996,178.512,90.822,176.547,67.127,185.00799999999998,231.187,178.86900000000003,248.011,182.581,112.26899999999999,184.567,259.185,184.425,198.045,193.428,44.537,199.641,,,65.7,134.62,,,255.865,171.088,244.877,157.91,281.194,133.0,180.98,155.968,222.583,158.173,218.331,95.885,140.879,159.037,182.32,193.543
210.25,841.0,,110.37299999999999,23.979,180.312,38.622,162.658,41.143,107.061,49.931999999999995,185.21,55.63,,,177.12900000000002,62.672,,,210.957,72.23,188.43900000000002,78.587,,,122.994,75.253,,,,,87.87899999999999,88.99,201.31799999999998,91.43299999999999,,,133.06799999999998,89.764,,,209.669,97.473,,,195.24,97.03299999999999,157.547,97.819,189.942,98.295,185.56599999999997,105.17,172.40900000000002,104.161,,,208.735,109.266,,,45.703,113.72,85.042,117.346,234.778,115.42299999999999,58.468999999999994,122.05799999999999,166.56900000000002,113.619,,,157.57,121.819,110.005,127.605,101.02799999999999,127.825,,,123.609,129.403,,,103.77799999999999,137.254,,,197.30599999999998,140.67700000000002,38.167,145.571,,,,,,,215.83599999999998,146.325,54.683,147.945,65.009,148.22299999999998,148.851,148.889,120.406,146.925,256.24,155.645,41.231,154.352,87.749,151.317,100.59200000000001,151.382,150.214,155.809,214.11900000000003,155.985,170.579,153.131,61.01,158.293,113.82,161.575,72.723,160.972,,,158.024,167.40200000000002,119.99,166.854,,,131.609,171.245,,,,,104.59299999999999,174.071,263.791,175.774,167.859,171.75400000000002,202.72299999999998,173.007,242.642,172.986,45.707,178.495,90.95299999999999,176.675,67.248,185.13299999999998,231.21200000000002,178.88400000000001,248.01,182.61900000000003,112.24799999999999,184.645,259.17900000000003,184.38099999999997,198.028,193.47,44.515,199.62,,,65.696,134.63,,,255.838,171.043,244.863,157.888,281.145,132.98,181.019,155.954,222.55200000000002,158.247,218.33700000000002,95.90299999999999,140.83,159.095,182.364,193.547
210.5,842.0,,110.414,23.925,180.322,38.582,162.649,41.122,107.09200000000001,49.91,185.149,55.55,,,177.11900000000003,62.643,,,211.00400000000002,72.26100000000001,188.399,78.619,,,122.963,75.293,,,,,87.898,89.0,201.403,91.454,,,133.043,89.7,,,209.715,97.40700000000001,,,195.231,97.066,157.561,97.774,190.11900000000003,98.355,185.49599999999998,105.193,172.394,104.139,,,208.78099999999998,109.249,,,45.757,113.696,85.037,117.336,234.735,115.45,58.55,122.001,166.50400000000002,113.605,,,157.523,121.91799999999999,110.05,127.684,101.069,127.86200000000001,,,123.641,129.389,,,103.90700000000001,137.172,,,197.308,140.616,38.163000000000004,145.579,,,,,,,215.85299999999998,146.35299999999998,54.705,147.938,65.007,148.22299999999998,149.04,148.954,120.389,146.94,256.204,155.715,41.283,154.385,87.78299999999999,151.327,100.652,151.384,150.178,155.8,214.238,155.88299999999998,170.574,153.138,60.951,158.291,113.852,161.628,72.688,160.972,,,158.056,167.408,120.021,166.88299999999998,,,131.605,171.235,,,,,104.62899999999999,174.083,263.783,175.838,167.891,171.753,202.739,172.99,242.662,172.984,45.986000000000004,178.23,90.881,176.581,67.222,185.108,231.22,178.88299999999998,248.028,182.612,112.304,184.68900000000002,259.203,184.407,197.93599999999998,193.47099999999998,44.479,199.657,,,65.695,134.649,,,255.828,171.014,244.93099999999998,157.94799999999998,280.998,132.995,180.985,155.972,222.7,158.126,218.227,96.01,140.761,159.213,182.312,193.56400000000002
210.75,843.0,,110.46600000000001,23.918000000000003,180.347,38.525999999999996,162.833,41.108999999999995,107.10700000000001,49.973,185.22099999999998,55.54,,,177.09799999999998,62.607,,,211.063,72.39399999999999,188.39,78.618,,,122.956,75.34,,,,,87.891,88.976,201.34599999999998,91.436,,,133.089,89.648,,,209.763,97.404,,,195.24900000000002,97.086,157.586,97.75,189.90400000000002,98.26899999999999,185.61700000000002,105.171,172.46200000000002,104.16799999999999,,,208.827,109.229,,,45.696000000000005,113.715,85.057,117.359,234.666,115.479,58.466,122.029,166.511,113.587,,,157.52200000000002,121.816,110.069,127.712,101.105,127.917,,,123.634,129.371,,,104.03200000000001,137.114,,,197.342,140.631,38.135,145.526,,,,,,,215.872,146.205,54.71,147.905,65.017,148.251,149.08100000000002,148.938,120.39200000000001,146.94899999999998,256.182,155.751,41.276,154.329,87.79899999999999,151.33100000000002,100.65899999999999,151.451,150.224,155.804,214.521,155.82,170.597,153.143,60.913000000000004,158.314,113.87100000000001,161.655,72.737,160.968,,,158.105,167.451,120.042,166.877,,,131.636,171.268,,,,,104.637,174.132,263.846,175.76,167.90599999999998,171.78099999999998,202.726,172.984,242.65200000000002,172.98,45.958999999999996,178.231,91.016,176.75,67.244,185.12900000000002,231.23,178.90599999999998,248.02599999999998,182.604,112.306,184.718,259.187,184.415,197.951,193.486,44.578,199.588,,,65.67399999999999,134.649,,,255.795,170.998,244.933,157.925,281.0,132.99200000000002,181.013,155.98,222.8,158.049,218.229,96.035,140.934,159.032,182.338,193.555
