TimesH,Frame,NoMissing,4,4,6,6,16,16,17,17,65,65,78,78,101,101,114,114,122,122,125,125,130,130,131,131,132,132,137,137,143,143,144,144,145,145,151,151,158,158,160,160,163,163,178,178,199,199,207,207,209,209,217,217,218,218,226,226,236,236,239,239,245,245,250,250,259,259,277,277,278,278,281,281,292,292,300,300,304,304,306,306,315,315,394,394,536,536,598,598
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
478.0,1912.0,,121.79799999999999,51.65,126.09700000000001,49.121,179.08700000000002,63.138999999999996,169.695,65.821,189.00799999999998,92.27600000000001,164.493,90.949,92.95299999999999,76.898,210.433,86.759,159.195,81.92399999999999,166.71,120.15299999999999,160.60299999999998,124.87899999999999,205.37599999999998,123.9,124.387,114.774,91.978,117.415,125.259,129.126,186.77,126.59899999999999,235.487,129.332,79.684,125.964,226.042,107.906,210.487,109.20299999999999,195.53,103.41,110.041,116.99600000000001,150.17600000000002,147.606,89.31200000000001,158.171,191.822,157.159,257.089,152.345,68.175,135.08700000000002,91.727,132.76,215.56599999999997,142.77100000000002,121.171,144.686,93.70100000000001,139.829,106.984,174.4,132.97,171.765,92.609,179.799,232.377,179.72,195.625,162.666,115.06,159.966,112.38799999999999,167.368,100.214,164.392,,,47.266000000000005,190.636,252.797,140.873,173.168,55.994,202.321,149.349
478.25,1913.0,,121.756,51.683,126.073,49.123999999999995,179.088,63.173,169.546,65.925,189.0,92.31700000000001,164.50799999999998,91.11,92.821,76.86,210.482,86.81200000000001,159.14,81.95100000000001,166.648,120.176,160.564,124.825,205.38299999999998,123.921,124.258,114.704,91.97200000000001,117.426,125.355,129.186,186.727,126.61,235.438,129.305,79.688,125.948,226.104,108.00200000000001,210.503,109.22,195.614,103.322,109.961,116.917,150.171,147.606,89.289,158.161,191.858,157.16299999999998,257.128,152.406,68.223,135.082,91.704,132.737,215.55599999999998,142.80700000000002,121.03399999999999,144.649,93.751,139.813,107.04,174.46400000000003,133.048,171.91099999999997,92.656,179.785,232.43900000000002,179.69099999999997,195.607,162.631,115.04899999999999,160.016,112.38600000000001,167.425,100.24,164.333,,,47.37,190.59,252.783,140.79,173.18,56.015,202.352,149.36
478.5,1914.0,,121.78,51.673,126.34200000000001,48.618,179.079,63.232,169.44099999999997,66.09100000000001,188.96599999999998,92.195,164.263,91.10600000000001,92.635,76.735,210.578,87.054,159.07399999999998,81.863,166.646,120.12,160.651,124.859,205.36,123.98,124.228,114.729,91.991,117.49,125.37799999999999,129.194,186.71400000000003,126.575,235.445,129.364,79.612,125.915,226.088,108.07,210.486,109.15799999999999,195.65400000000002,103.235,109.946,116.929,150.144,147.65200000000002,89.325,158.238,191.97099999999998,157.138,256.939,152.336,68.215,135.093,91.711,132.725,215.51,142.792,121.086,144.69899999999998,93.75399999999999,139.816,106.994,174.48,133.071,172.053,92.648,179.763,232.363,179.715,195.606,162.576,115.08,160.075,112.37200000000001,167.168,100.24,164.304,147.856,167.041,47.451,190.58599999999998,252.77599999999998,140.845,173.157,56.062,202.324,149.358
478.75,1915.0,,121.736,51.723,126.589,48.273999999999994,179.046,63.063,169.27700000000002,66.12,188.93400000000003,92.22,164.261,91.086,92.697,76.857,210.41099999999997,86.912,159.089,81.60600000000001,166.627,120.181,160.596,124.83,205.345,123.95,124.185,114.804,92.12899999999999,117.682,125.363,129.273,186.74200000000002,126.494,235.49400000000003,129.414,79.569,125.904,226.08599999999998,108.118,210.454,109.164,195.625,103.281,109.91799999999999,116.96600000000001,150.102,147.701,89.36,158.366,191.90900000000002,157.165,256.819,152.216,68.26,135.118,91.67200000000001,132.733,215.438,142.71200000000002,121.054,144.662,93.785,139.82,106.82700000000001,174.399,133.016,172.06900000000002,92.73299999999999,179.824,232.308,179.79,195.61,162.556,115.104,160.049,112.459,167.416,100.219,164.312,147.764,166.975,47.483999999999995,190.743,252.75900000000001,140.80100000000002,173.174,56.141999999999996,202.217,149.44899999999998
479.0,1916.0,,121.84100000000001,51.61,126.008,49.375,179.075,63.266000000000005,169.29,66.11399999999999,188.93099999999998,92.193,164.35,91.087,92.586,76.755,210.44799999999998,86.995,159.088,81.774,166.62900000000002,120.196,160.58700000000002,124.855,205.34400000000002,123.98899999999999,124.301,114.807,92.079,117.646,125.406,129.231,186.68400000000003,126.473,235.493,129.466,79.529,125.947,226.015,108.073,210.465,109.17399999999999,195.576,103.316,109.91,116.944,150.091,147.757,89.235,158.366,191.91,157.22,256.947,152.292,68.288,135.118,91.571,132.778,215.53,142.821,121.059,144.68,93.774,139.813,106.74,174.296,133.009,172.05200000000002,92.65,179.86700000000002,232.24900000000002,179.77599999999998,195.62599999999998,162.616,115.035,160.102,112.35700000000001,167.472,100.197,164.32,147.792,167.03,47.693000000000005,190.942,252.743,140.955,173.148,56.174,202.213,149.475
479.25,1917.0,,121.89299999999999,51.621,,,179.108,63.268,169.43,65.992,188.90200000000002,92.13,164.287,90.98700000000001,92.465,76.691,210.493,87.036,159.031,81.854,166.676,120.15799999999999,160.666,124.936,205.358,123.991,124.35,114.719,92.051,117.65700000000001,125.383,129.19299999999998,186.707,126.43700000000001,235.50599999999997,129.467,79.608,125.99799999999999,225.97400000000002,108.02,210.294,109.113,195.52200000000002,103.314,109.992,116.905,150.094,147.724,,,191.84099999999998,157.187,256.976,152.351,68.197,135.11700000000002,91.527,132.779,215.546,142.817,120.96799999999999,144.695,93.76700000000001,139.842,106.839,174.33700000000002,132.937,171.953,92.67399999999999,179.872,232.25400000000002,179.707,195.623,162.55700000000002,114.961,160.02,112.26700000000001,167.555,100.236,164.317,147.751,167.04,47.537,190.868,252.74400000000003,140.96200000000002,173.06099999999998,56.208999999999996,202.11900000000003,149.621
479.5,1918.0,,121.95200000000001,51.531000000000006,,,179.06,63.183,169.468,65.94800000000001,188.80700000000002,92.09200000000001,164.484,91.009,92.50299999999999,76.49,210.643,87.34100000000001,159.10399999999998,81.609,166.657,120.208,160.686,125.015,205.285,124.008,124.353,114.637,91.98100000000001,117.59899999999999,125.337,129.22299999999998,186.748,126.406,235.442,129.44,79.721,125.984,225.99400000000003,108.046,210.21200000000002,109.06,195.347,103.571,109.936,116.95700000000001,150.039,147.749,,,191.858,157.188,256.974,152.171,68.133,135.116,91.53399999999999,132.798,215.54,142.782,120.912,144.656,93.729,139.82399999999998,106.98200000000001,174.455,132.85,172.003,92.70299999999999,179.86700000000002,232.203,179.74,195.63099999999997,162.607,114.971,160.012,112.273,167.487,100.242,164.35299999999998,147.563,167.05,47.716,190.955,252.65,140.988,173.078,56.20399999999999,201.97400000000002,149.7
479.75,1919.0,,121.675,51.582,,,179.083,63.37,169.567,65.779,188.81599999999997,92.15899999999999,164.548,90.97200000000001,92.456,76.634,210.673,87.36399999999999,159.24200000000002,81.39,166.676,120.22,160.67,124.89,205.296,123.95200000000001,124.43,114.501,91.956,117.565,125.23700000000001,129.35,186.77,126.411,235.359,129.386,79.688,125.994,225.959,108.10700000000001,210.207,109.07600000000001,195.405,103.58,109.91,116.93,150.095,147.727,,,191.852,157.244,256.902,152.11,68.045,135.105,91.501,132.734,215.52700000000002,142.77,120.84100000000001,144.678,93.694,139.839,107.059,174.46099999999998,132.879,171.96900000000002,92.73,179.907,232.24400000000003,179.74099999999999,195.59400000000002,162.67,114.978,159.937,112.145,167.52700000000002,100.164,164.33,147.754,167.092,47.693000000000005,190.96599999999998,252.56,140.885,173.06400000000002,56.369,202.024,149.52100000000002
480.0,1920.0,,121.807,51.653999999999996,,,179.05,63.246,169.52200000000002,65.74600000000001,188.829,92.195,164.50099999999998,91.001,92.404,76.542,210.472,87.064,159.299,81.38600000000001,166.688,120.219,160.628,125.066,205.275,123.98100000000001,124.45,114.5,91.883,117.475,125.10799999999999,129.158,186.67700000000002,126.499,235.43,129.359,79.793,125.98700000000001,225.935,108.18,210.226,109.007,195.399,103.565,109.815,116.844,150.05200000000002,147.679,,,191.872,157.165,256.668,151.97299999999998,68.093,135.075,91.478,132.737,215.5,142.779,120.705,144.643,93.64299999999999,139.805,107.24700000000001,174.58700000000002,132.808,171.62099999999998,92.72200000000001,179.96099999999998,232.18900000000002,179.696,195.585,162.651,114.958,159.934,112.12700000000001,167.581,100.165,164.30599999999998,147.596,167.07299999999998,47.653999999999996,190.983,252.54,141.006,173.07,56.358000000000004,201.905,149.57399999999998
480.25,1921.0,,121.73200000000001,51.67,,,179.02700000000002,63.215,169.52900000000002,65.752,188.864,92.28,164.408,90.935,92.37299999999999,76.577,210.38299999999998,87.064,159.113,81.512,166.667,120.21600000000001,160.634,124.95299999999999,205.233,124.068,124.445,114.486,91.895,117.448,125.061,129.201,186.69,126.50200000000001,235.585,129.435,79.71300000000001,125.99,225.90400000000002,108.185,210.199,108.964,195.34799999999998,103.59899999999999,109.78299999999999,116.914,150.02200000000002,147.68200000000002,,,191.854,157.238,256.719,152.02,68.05199999999999,135.077,91.465,132.72299999999998,215.51,142.76,120.667,144.642,93.62799999999999,139.803,107.24799999999999,174.597,132.871,171.75,92.68700000000001,179.90400000000002,232.185,179.65900000000002,195.59799999999998,162.67600000000002,114.973,159.891,112.074,167.579,100.16,164.304,147.887,167.231,47.6,190.957,252.565,141.056,173.079,56.477,201.84099999999998,149.67700000000002
480.5,1922.0,,121.709,51.603,,,178.96599999999998,63.106,169.233,65.91199999999999,188.873,92.15899999999999,164.265,90.759,92.34899999999999,76.482,211.347,81.654,159.026,81.673,166.713,120.197,160.622,125.118,205.202,124.133,124.75200000000001,114.426,91.958,117.538,125.00399999999999,129.30200000000002,186.613,126.566,235.641,129.355,79.623,125.994,225.91099999999997,108.225,210.231,109.06700000000001,195.273,103.652,109.69,116.84,150.04,147.739,,,191.77599999999998,157.181,256.507,151.952,68.033,135.058,91.506,132.681,215.38,142.635,120.531,144.667,93.62100000000001,139.828,107.48200000000001,174.708,132.944,171.938,92.637,179.86900000000003,232.11900000000003,179.653,195.56099999999998,162.668,114.98,159.891,112.09100000000001,167.6,100.18799999999999,164.283,148.1,167.422,47.677,191.03,252.49900000000002,141.016,173.062,56.583999999999996,201.795,149.804
480.75,1923.0,,121.844,51.604,,,178.945,63.056999999999995,169.37,65.85300000000001,188.843,92.09700000000001,164.35299999999998,90.947,92.29700000000001,76.562,210.47,87.087,159.033,81.785,166.66099999999997,120.236,160.529,125.031,205.148,124.084,124.836,114.478,92.01899999999999,117.51799999999999,125.021,129.29,186.60299999999998,126.529,235.803,129.375,79.624,125.964,225.915,108.271,210.14700000000002,109.041,195.19400000000002,103.686,109.75,116.59200000000001,149.993,147.741,88.854,158.319,191.75900000000001,157.233,256.506,151.951,67.982,135.077,91.47399999999999,132.639,215.416,142.642,120.706,144.645,93.665,139.847,107.303,174.7,132.893,171.899,92.685,179.965,232.11700000000002,179.637,195.483,162.50799999999998,114.90299999999999,159.877,112.156,167.601,100.15100000000001,164.345,147.936,167.36,47.758,191.043,252.426,141.108,173.021,56.591,201.81099999999998,149.761
481.0,1924.0,,121.69200000000001,51.576,,,178.96099999999998,63.021,169.602,65.559,188.86599999999999,92.126,164.34599999999998,90.69200000000001,92.274,76.684,210.437,87.104,158.99,81.69800000000001,166.68900000000002,120.23200000000001,160.53799999999998,124.962,205.09400000000002,123.99700000000001,124.641,114.411,92.03200000000001,117.676,125.016,129.36700000000002,186.6,126.545,235.83700000000002,129.461,79.55,125.96799999999999,225.855,108.23299999999999,209.918,109.03299999999999,195.142,103.78,109.671,116.507,149.999,147.715,88.851,158.259,191.778,157.184,256.557,151.985,67.985,135.071,91.462,132.545,215.40200000000002,142.608,120.77600000000001,144.686,93.602,139.817,107.304,174.764,132.857,171.94,92.684,179.95,232.132,179.636,195.562,162.65200000000002,114.90299999999999,159.839,112.145,167.768,100.135,164.34099999999998,147.92700000000002,167.452,47.777,191.145,252.49099999999999,141.134,173.053,56.563,201.715,149.83
481.25,1925.0,,121.569,51.626999999999995,126.05,49.443999999999996,178.94099999999997,63.168,169.292,65.774,188.805,92.162,164.364,90.78,92.19,76.71,210.393,87.055,158.785,81.808,166.632,120.22,160.494,124.90899999999999,205.045,124.064,124.78299999999999,114.27799999999999,91.917,117.69,125.012,129.362,186.645,126.484,235.68400000000003,129.375,79.47,125.85700000000001,225.891,108.305,210.01,109.081,195.18099999999998,103.777,109.65100000000001,116.48100000000001,150.036,147.783,88.72200000000001,158.101,191.794,157.201,256.689,151.991,67.906,135.064,91.465,132.536,215.394,142.576,120.838,144.701,93.602,139.826,107.214,174.65200000000002,132.882,172.05,92.81200000000001,179.886,232.149,179.641,195.56,162.67600000000002,114.89399999999999,159.858,112.105,167.78099999999998,100.081,164.388,147.95600000000002,167.445,47.799,191.135,252.472,141.244,173.06099999999998,56.591,201.71200000000002,149.829
481.5,1926.0,,121.462,51.699,125.78399999999999,49.913000000000004,178.96200000000002,63.128,169.233,65.827,188.81599999999997,92.10799999999999,164.322,90.84,92.18700000000001,76.683,210.46,87.154,158.80200000000002,81.846,166.609,120.15,160.48,124.976,205.058,124.054,125.459,114.087,91.945,117.715,125.01299999999999,129.279,186.64,126.46600000000001,235.614,129.27200000000002,79.286,125.788,225.86,108.337,209.929,109.03299999999999,195.168,103.671,109.655,116.44200000000001,150.019,147.789,88.56200000000001,158.23,191.769,157.151,256.827,152.14,67.89,135.06799999999998,91.42399999999999,132.606,215.391,142.579,120.77799999999999,144.671,93.616,139.899,107.54299999999999,174.734,132.813,171.981,92.81,179.93,232.10299999999998,179.667,195.50799999999998,162.623,114.775,159.825,112.19200000000001,167.792,100.027,164.355,147.864,167.398,47.858999999999995,191.16099999999997,252.394,141.457,173.063,56.571999999999996,201.734,149.829
481.75,1927.0,,121.436,51.668,126.102,49.132,178.998,63.092,169.31,65.813,188.86900000000003,92.14200000000001,164.15,90.867,92.11200000000001,76.682,210.642,87.436,158.734,81.868,166.58700000000002,120.14399999999999,160.496,125.006,205.024,123.965,125.169,114.244,91.97200000000001,117.756,124.97,129.254,186.613,126.486,235.412,129.259,79.369,125.848,225.75599999999997,108.31,209.942,109.02600000000001,195.135,103.64200000000001,109.59200000000001,116.279,150.004,147.804,88.365,158.346,191.81,157.086,256.84,152.217,67.898,135.077,91.383,132.60299999999998,215.412,142.588,120.74700000000001,144.654,93.51299999999999,139.871,107.40100000000001,174.713,132.713,171.82299999999998,92.855,179.905,232.084,179.761,195.574,162.679,114.68700000000001,159.726,112.10700000000001,167.82299999999998,99.97200000000001,164.37,147.86700000000002,167.387,47.826,191.095,,,173.062,56.681000000000004,201.703,149.93200000000002
482.0,1928.0,,121.48,51.663999999999994,126.05,49.294,178.92,62.91,169.433,65.741,188.87099999999998,92.189,164.11599999999999,90.913,92.054,76.669,210.50900000000001,87.21799999999999,158.717,81.82300000000001,166.581,120.152,160.529,125.054,205.044,123.977,125.333,114.226,91.96799999999999,117.787,124.958,129.444,186.56400000000002,126.53,235.425,129.249,79.342,125.802,225.74599999999998,108.3,209.783,108.975,195.248,103.42299999999999,109.568,116.113,150.031,147.785,88.65799999999999,158.591,191.80599999999998,157.112,256.825,152.329,67.88,135.062,91.36399999999999,132.60399999999998,215.40900000000002,142.613,120.762,144.626,93.505,139.887,107.458,174.71900000000002,132.654,171.83,92.931,179.88400000000001,232.15200000000002,179.61,195.59900000000002,162.697,114.61399999999999,159.689,112.139,167.89,99.97200000000001,164.424,147.847,167.457,47.74100000000001,190.90400000000002,252.34599999999998,141.382,173.06400000000002,56.638000000000005,201.644,149.912
482.25,1929.0,,121.523,51.562,125.96700000000001,49.568000000000005,178.868,62.873999999999995,169.507,65.715,188.766,92.152,164.19,90.745,92.09899999999999,76.75,210.459,87.17,158.74,81.781,166.537,120.186,160.39,124.969,205.02900000000002,123.897,125.51299999999999,114.027,91.941,117.772,124.96,129.33100000000002,186.533,126.51899999999999,235.27700000000002,129.279,79.393,125.931,225.83,108.43799999999999,209.82299999999998,108.988,195.21900000000002,103.42399999999999,109.613,116.113,150.004,147.817,88.691,158.77100000000002,191.773,157.158,256.995,152.47899999999998,67.837,135.061,91.331,132.67700000000002,215.37400000000002,142.627,120.76899999999999,144.671,93.501,139.92600000000002,107.43,174.62900000000002,132.565,171.67,92.95100000000001,179.83700000000002,232.158,179.579,195.577,162.737,114.569,159.704,112.065,168.041,99.98,164.343,147.89,167.437,47.831,190.975,252.185,141.74200000000002,173.075,56.588,201.58700000000002,149.891
482.5,1930.0,,121.54299999999999,51.461000000000006,125.931,49.943999999999996,178.86,62.992,169.22,65.875,188.752,92.193,164.148,90.535,91.98200000000001,76.792,210.41400000000002,87.1,158.747,81.816,166.53900000000002,120.191,160.403,124.977,204.98,124.119,125.29,114.179,91.99600000000001,117.771,124.95700000000001,129.326,186.359,126.681,235.264,129.257,79.441,125.93,225.808,108.459,209.618,108.979,195.287,103.31200000000001,109.637,116.13799999999999,149.972,147.834,88.59700000000001,158.836,191.68400000000003,157.217,257.21,152.639,67.79,135.097,91.307,132.709,215.37900000000002,142.642,120.588,144.632,93.521,139.941,107.389,174.602,132.56799999999998,171.747,92.865,179.885,232.12,179.49900000000002,195.544,162.734,114.432,159.721,112.05799999999999,168.06599999999997,99.964,164.449,147.79399999999998,167.141,47.931999999999995,190.94,252.15599999999998,141.69,173.085,56.556000000000004,201.537,149.967
482.75,1931.0,,121.411,51.489,126.06700000000001,49.33,178.889,63.125,168.929,65.986,188.77,92.245,164.142,90.48,92.012,76.782,210.47400000000002,87.15899999999999,158.724,81.785,166.50900000000001,120.15799999999999,160.382,124.93799999999999,204.97099999999998,124.15100000000001,125.18799999999999,114.23700000000001,91.94200000000001,117.714,124.919,129.388,186.482,126.48,235.33900000000003,129.234,79.515,125.961,225.824,108.561,209.459,108.954,195.233,103.25,109.616,116.085,149.91899999999998,147.89,88.455,158.416,191.798,157.224,257.317,152.939,67.782,135.107,91.316,132.739,215.355,142.636,120.65899999999999,144.679,93.48,139.944,107.214,174.53900000000002,132.579,171.822,92.82799999999999,179.905,232.106,179.44400000000002,195.50900000000001,162.72899999999998,114.458,159.75,112.038,168.109,99.925,164.426,147.78799999999998,167.07299999999998,47.868,190.93200000000002,252.155,141.671,173.08900000000003,56.646,201.58599999999998,149.842
483.0,1932.0,,121.352,51.511,126.18299999999999,48.82,178.84799999999998,63.095,168.91299999999998,66.029,188.72299999999998,92.236,164.122,90.515,92.126,76.658,210.488,87.196,158.849,81.715,166.46,120.177,160.391,125.01799999999999,205.00400000000002,124.09700000000001,124.941,114.286,91.837,117.74,124.885,129.435,186.435,126.501,235.32299999999998,129.282,79.554,125.948,225.805,108.604,209.267,108.899,195.264,103.029,109.689,116.23899999999999,149.925,147.78799999999998,88.367,158.351,191.78099999999998,157.246,257.4,153.122,67.721,135.125,91.279,132.76,215.342,142.619,120.712,144.72799999999998,93.475,139.936,107.03200000000001,174.495,132.52,171.761,92.821,179.86900000000003,232.10299999999998,179.463,195.532,162.827,114.35600000000001,159.77700000000002,111.97200000000001,168.162,99.90100000000001,164.47400000000002,147.9,167.051,47.946000000000005,191.08599999999998,252.14,141.885,173.12,56.615,201.56799999999998,149.888
483.25,1933.0,,121.36200000000001,51.492,126.228,48.806999999999995,178.875,63.125,168.795,66.104,188.667,92.152,164.11700000000002,90.554,92.09,76.63600000000001,210.59599999999998,87.34,158.796,81.797,166.518,120.234,160.45600000000002,125.03200000000001,204.97,124.26,124.961,114.245,91.771,117.681,124.885,129.55,186.315,126.6,235.388,129.268,79.54,125.93700000000001,225.78099999999998,108.588,209.058,108.96700000000001,195.199,103.119,109.723,116.39,149.85,147.75,88.304,158.341,191.678,157.16899999999998,257.428,153.276,67.681,135.1,91.238,132.77200000000002,215.398,142.593,120.719,144.736,93.42399999999999,139.90200000000002,107.40299999999999,174.583,132.369,171.66099999999997,92.814,179.85,232.139,179.567,195.565,162.80100000000002,114.42399999999999,159.746,111.88,168.1,99.89200000000001,164.49900000000002,147.94799999999998,167.112,47.905,191.118,252.15400000000002,141.844,173.09,56.522,201.672,149.827
483.5,1934.0,,121.285,51.446000000000005,126.14299999999999,48.845,178.88299999999998,63.138000000000005,168.892,66.06,188.59400000000002,92.081,164.06099999999998,90.51899999999999,92.05,76.473,210.59599999999998,87.344,158.813,81.706,166.50099999999998,120.196,160.44,125.071,204.958,124.07700000000001,125.115,114.223,91.728,117.76,124.83,129.55100000000002,186.27900000000002,126.66,235.347,129.293,79.501,125.991,225.704,108.538,208.979,108.976,195.187,103.1,109.71600000000001,116.229,149.851,147.715,88.384,158.361,191.71099999999998,157.089,257.421,153.314,67.54,135.115,91.225,132.776,215.43900000000002,142.567,120.625,144.776,93.374,139.835,107.54799999999999,174.68599999999998,132.245,171.627,92.818,179.882,232.09799999999998,179.50099999999998,195.541,162.81,114.34299999999999,159.721,111.87,168.02700000000002,99.885,164.50400000000002,147.931,167.144,48.067,191.33900000000003,252.084,141.84799999999998,173.123,56.563,201.49200000000002,150.07399999999998
483.75,1935.0,,121.381,51.42100000000001,126.061,48.95399999999999,178.91400000000002,63.286,168.954,66.002,188.61599999999999,92.064,163.894,90.35700000000001,92.035,76.262,210.485,87.242,158.865,81.572,166.46,120.18799999999999,160.406,125.14299999999999,204.907,124.15100000000001,122.882,115.461,91.83200000000001,117.693,124.764,129.612,186.175,126.75299999999999,235.387,129.312,79.408,125.958,225.74200000000002,108.52600000000001,208.68400000000003,108.859,195.11700000000002,103.301,109.695,116.086,149.88299999999998,147.653,88.34,158.474,191.58700000000002,157.274,257.488,153.48,67.515,135.118,91.197,132.869,215.43900000000002,142.564,120.44200000000001,144.817,93.40899999999999,139.91,107.29299999999999,174.555,132.004,171.486,92.756,179.947,232.016,179.503,195.523,162.81799999999998,114.311,159.74200000000002,111.906,167.989,99.882,164.52599999999998,147.959,167.172,48.229,191.445,252.114,141.908,173.06900000000002,56.593,201.425,150.178
484.0,1936.0,,121.271,51.503,126.113,48.809,178.96,63.505,168.98,66.062,188.548,92.072,163.91099999999997,90.145,91.98899999999999,76.294,210.485,87.266,159.004,81.449,166.44,120.20700000000001,160.35299999999998,125.094,204.88,124.18,122.744,115.48200000000001,91.771,117.522,124.811,129.59799999999998,186.082,126.788,235.329,129.368,79.413,125.96,225.718,108.524,208.437,108.86200000000001,195.09900000000002,103.31200000000001,109.661,116.087,149.749,147.596,88.145,158.424,191.645,157.378,257.546,153.623,67.497,135.155,91.12,132.872,215.49,142.6,120.485,144.739,93.39,139.93,106.955,174.58700000000002,131.965,171.507,92.665,179.894,232.00799999999998,179.44299999999998,195.543,162.789,114.22399999999999,159.761,111.919,168.074,99.831,164.52200000000002,147.888,167.139,48.318000000000005,191.554,252.19099999999997,141.912,173.06,56.57899999999999,201.452,150.19
484.25,1937.0,,121.236,51.47,126.04799999999999,48.778,178.873,63.18,168.801,66.069,188.579,92.146,163.93,90.165,91.90100000000001,76.247,210.437,87.259,158.961,81.479,166.454,120.2,160.358,125.053,204.813,124.34700000000001,122.21799999999999,116.038,91.875,117.71600000000001,124.844,129.55,186.02700000000002,126.846,235.30599999999998,129.41,79.367,125.854,225.696,108.531,208.43099999999998,108.87200000000001,194.96900000000002,103.37200000000001,109.67299999999999,116.056,149.799,147.545,88.19200000000001,158.463,191.61,157.35,257.478,153.563,67.492,135.141,91.096,132.84799999999998,215.453,142.615,120.443,144.82399999999998,93.355,139.92,107.20100000000001,174.602,131.904,171.56,92.55,179.94099999999997,231.96,179.55700000000002,195.579,162.628,114.179,159.79,111.971,168.12,99.803,164.495,147.784,167.122,48.308,191.763,252.06400000000002,142.04399999999998,173.054,56.678000000000004,201.45,150.048
484.5,1938.0,,121.265,51.494,125.962,48.986000000000004,178.87099999999998,63.11,168.83700000000002,66.204,188.467,92.17200000000001,163.80100000000002,90.23899999999999,91.979,76.268,210.46599999999998,87.24700000000001,158.905,81.62,166.47799999999998,120.23100000000001,160.382,125.042,204.834,124.566,122.221,116.086,91.667,117.596,124.829,129.543,185.864,126.99799999999999,235.392,129.433,79.334,125.84100000000001,225.642,108.50200000000001,208.38299999999998,108.977,194.933,103.613,109.66799999999999,116.086,149.82399999999998,147.523,88.06700000000001,158.42700000000002,190.935,157.625,257.444,153.524,67.46,135.135,91.06299999999999,132.92700000000002,215.514,142.716,120.43700000000001,144.755,93.32799999999999,139.891,107.22200000000001,174.675,131.715,171.484,92.697,179.924,231.955,179.49200000000002,195.49200000000002,162.439,114.113,159.769,111.915,168.18400000000003,99.844,164.463,147.784,166.986,48.223,191.877,252.08700000000002,142.094,173.028,56.646,201.458,149.997
484.75,1939.0,,121.189,51.486999999999995,125.825,49.556999999999995,178.86,62.916000000000004,168.949,66.085,188.40900000000002,92.161,163.7,90.27,91.897,76.182,210.403,87.186,159.05200000000002,81.482,166.477,120.21799999999999,160.392,125.102,204.822,124.825,122.037,116.25200000000001,91.59,117.39200000000001,124.809,129.689,185.782,127.061,235.446,129.455,79.339,125.896,225.68,108.555,208.32299999999998,109.024,194.805,103.705,109.677,116.14299999999999,149.817,147.566,88.00200000000001,158.439,190.828,157.708,257.383,153.452,67.439,135.11700000000002,91.001,132.923,215.55700000000002,142.737,120.302,144.783,93.37,139.877,107.126,174.642,131.849,171.6,92.759,180.053,231.97799999999998,179.29,195.49,162.519,114.07700000000001,159.759,111.86200000000001,168.077,99.789,164.487,147.806,166.928,48.403,192.22099999999998,252.21,142.08700000000002,173.023,56.702,201.468,150.17600000000002
485.0,1940.0,,121.21700000000001,51.516000000000005,125.803,49.352,178.83599999999998,63.07899999999999,169.015,66.163,188.304,92.28299999999999,163.705,90.353,91.823,76.164,210.351,87.133,159.007,81.57600000000001,166.449,120.228,160.434,125.15700000000001,204.825,124.8,122.059,116.32,91.581,117.428,124.85799999999999,129.483,185.792,127.06200000000001,235.422,129.46,79.32300000000001,125.875,225.606,108.55799999999999,208.38299999999998,109.052,194.829,103.695,109.711,116.25299999999999,149.77200000000002,147.589,87.81299999999999,158.47,190.447,157.814,257.295,153.205,67.435,135.08,90.962,132.937,215.554,142.681,120.20200000000001,144.898,93.29799999999999,139.839,107.04899999999999,174.525,131.878,171.639,92.65299999999999,180.0,231.91400000000002,179.27200000000002,195.42,162.441,114.051,159.80700000000002,111.98,168.02599999999998,99.824,164.457,147.792,166.899,48.633,192.22299999999998,,,173.02599999999998,56.684,201.577,150.015
485.25,1941.0,,121.175,51.497,126.0,51.0,178.82,62.976000000000006,169.173,66.143,188.13299999999998,92.395,163.716,90.288,91.866,76.242,210.378,87.243,158.864,81.584,166.486,120.205,160.29,125.118,204.845,124.795,122.02600000000001,116.37,91.52,117.44,124.90700000000001,129.495,185.778,127.07600000000001,235.335,129.425,79.328,125.914,225.578,108.53399999999999,208.334,109.06299999999999,194.90200000000002,103.65100000000001,109.805,116.38600000000001,149.779,147.657,87.838,158.452,190.333,157.967,257.322,153.262,67.44800000000001,135.092,90.90100000000001,132.965,215.53400000000002,142.653,120.055,144.921,93.384,139.817,106.88,174.56599999999997,131.74,171.607,92.646,180.048,231.868,179.387,195.43200000000002,162.476,114.04899999999999,159.822,111.96799999999999,168.243,99.84299999999999,164.50099999999998,147.741,166.855,48.548,192.30700000000002,,,172.97,56.732,201.646,150.078
