TimesH,Frame,26,35,37,46,51,55,61,67,76,83,86,88,89,90,99,106,107,108,112,122,126,127,128,129,131,134,135,140,142,147,151,155,160,162,170,174,175,177,180,182,199,200,201,203,204,205,206,209,211,216,218,219,223,225,226,228,229,234,236,238,239,240,248,257,261,264,270,271,275,276,278,279,280,281,282,284,285,292,293,297,300,301,315,321,350,405,412,464,476,487,505,516,526,599,608
51.25,205.0,612.069,616.851,615.229,616.938,624.119,622.89,628.746,624.548,623.901,634.56,622.0790000000001,628.391,624.7280000000001,639.507,623.69,638.232,617.191,634.539,646.808,639.249,631.054,642.211,645.7869999999999,644.008,647.8290000000001,641.918,635.081,642.883,618.4730000000001,613.941,631.977,623.138,628.09,657.6110000000001,632.118,644.431,632.174,633.368,648.9,640.339,632.361,634.841,620.557,646.861,614.4830000000001,634.8,648.868,627.07,636.35,626.731,629.43,631.5419999999999,632.759,627.925,615.405,628.43,632.937,629.4259999999999,627.443,642.774,627.114,633.182,624.995,627.888,622.443,629.159,625.178,623.256,614.47,628.684,633.0459999999999,618.9259999999999,619.878,625.27,624.807,620.507,627.674,620.805,620.2080000000001,617.668,620.524,614.214,616.158,610.928,639.221,,,,,,,,,,
51.5,206.0,611.164,616.906,615.663,617.153,624.742,622.739,629.148,624.127,624.269,634.636,622.2919999999999,628.2280000000001,624.841,640.511,622.911,637.732,617.649,633.038,646.5840000000001,640.102,632.46,643.5930000000001,645.015,644.02,647.604,640.994,635.364,642.437,618.849,613.408,633.341,623.41,628.399,657.289,632.29,645.68,632.6469999999999,634.364,650.317,639.819,633.626,635.899,620.595,648.438,614.994,634.674,651.3580000000001,627.859,636.326,627.35,628.933,632.4159999999999,633.559,627.873,615.34,627.988,633.006,629.04,629.22,644.281,627.0319999999999,633.7080000000001,624.586,627.556,622.865,628.73,624.467,624.873,615.614,627.085,633.7909999999999,618.9580000000001,620.5509999999999,626.3480000000001,624.401,620.241,626.936,619.989,619.344,618.113,622.0419999999999,615.261,617.055,610.65,640.262,,,,,,,,,,
51.75,207.0,612.306,616.798,615.706,616.381,625.262,622.785,628.855,623.79,624.331,634.961,622.714,629.403,626.168,639.643,624.734,637.511,618.903,634.273,647.9119999999999,640.659,631.8240000000001,643.196,645.621,644.764,647.621,641.395,634.806,644.123,618.884,614.379,633.5740000000001,624.536,628.644,658.445,632.325,644.434,633.0880000000001,635.278,650.0980000000001,640.497,634.2959999999999,636.302,621.278,648.9169999999999,614.849,636.15,652.742,628.219,638.008,627.899,629.58,633.172,633.48,628.082,615.4069999999999,628.702,633.986,628.299,628.013,645.16,628.156,635.293,624.818,626.7669999999999,623.239,629.581,624.722,626.238,615.2959999999999,627.246,635.66,619.606,619.969,627.2669999999999,625.406,620.719,628.356,621.2230000000001,620.262,617.727,621.38,616.265,617.194,612.025,640.878,,,,,,,,,,
52.0,208.0,611.977,618.243,616.578,616.9019999999999,624.239,623.492,629.681,625.119,624.89,634.506,622.052,629.39,626.613,640.341,624.366,638.258,618.884,634.235,647.441,641.085,632.659,643.4119999999999,645.309,644.7819999999999,648.0459999999999,641.0369999999999,637.17,643.918,618.971,613.808,633.072,624.16,629.2669999999999,657.1560000000001,633.336,645.633,633.183,633.599,650.576,638.627,634.62,636.54,621.207,650.249,614.548,635.882,655.215,628.243,637.5980000000001,628.158,629.526,633.57,633.3340000000001,628.011,615.866,629.286,633.878,629.993,629.883,645.061,627.802,635.03,624.197,627.089,623.3330000000001,629.868,624.075,627.38,615.85,626.529,635.689,619.663,621.479,628.4159999999999,625.342,620.224,627.5880000000001,621.783,620.27,617.315,621.6619999999999,615.7919999999999,616.955,611.597,641.759,624.121,,,,,,,,,
52.25,209.0,612.104,617.25,616.114,617.351,624.654,623.414,629.675,623.9730000000001,624.592,634.9490000000001,622.898,628.659,626.68,639.955,624.5980000000001,638.485,618.39,632.992,646.382,642.061,632.434,642.976,646.136,644.225,646.3,640.581,635.859,643.9830000000001,619.6080000000001,614.572,632.461,623.08,629.303,658.342,632.1519999999999,646.1990000000001,633.295,633.442,648.294,638.0930000000001,634.613,636.567,621.059,650.698,615.6990000000001,636.049,656.04,626.586,638.725,627.76,629.828,634.613,632.8290000000001,627.0930000000001,616.569,629.467,633.996,630.3240000000001,629.93,646.566,628.607,636.256,624.31,626.9630000000001,623.602,629.305,623.707,626.109,616.611,625.684,637.0509999999999,619.874,621.312,628.21,624.58,621.007,627.715,621.203,619.808,618.279,622.2230000000001,617.085,618.406,611.192,641.736,624.585,,,,,,,,,
52.5,210.0,612.415,617.1759999999999,616.0219999999999,617.784,625.49,623.438,630.126,627.082,624.01,634.74,623.053,628.5369999999999,626.183,640.111,624.128,638.4630000000001,618.408,633.757,645.408,641.566,631.816,643.274,646.8240000000001,643.634,646.7130000000001,641.413,636.812,643.0169999999999,618.7769999999999,614.0219999999999,632.929,623.773,627.899,655.587,632.656,645.715,634.059,633.872,648.1080000000001,637.484,634.862,636.3919999999999,621.992,650.254,615.7919999999999,636.387,655.563,627.143,639.2280000000001,627.266,629.62,633.793,633.499,626.41,615.955,630.075,633.979,629.6669999999999,630.024,646.066,627.946,635.765,624.317,627.226,622.146,629.684,622.312,627.8530000000001,615.9119999999999,626.26,637.903,621.525,621.687,628.178,625.08,621.1080000000001,627.47,620.439,620.523,617.602,622.24,616.815,617.679,612.559,642.394,624.019,647.415,,,,,,,,
52.75,211.0,612.101,616.901,616.8480000000001,617.06,625.3290000000001,623.36,630.383,626.013,625.066,634.599,623.092,629.413,627.008,640.627,624.4069999999999,638.086,618.07,634.206,643.563,641.445,632.187,643.005,646.722,646.068,644.653,640.677,636.513,644.9259999999999,619.243,614.531,632.621,623.696,629.5459999999999,655.8910000000001,632.96,646.201,635.179,634.347,650.07,636.462,634.852,635.653,622.206,651.197,616.094,636.2669999999999,657.59,626.531,637.862,629.034,630.874,633.6080000000001,634.395,626.437,616.684,630.5409999999999,633.9019999999999,629.945,629.721,647.734,628.471,636.187,624.644,626.184,624.305,630.384,622.549,627.221,616.621,626.259,638.456,621.619,621.807,629.5830000000001,625.997,621.6030000000001,627.632,621.85,619.866,618.991,622.561,616.55,617.536,612.104,643.021,,647.986,,,,,,,,
53.0,212.0,612.7090000000001,617.445,617.097,617.901,625.18,623.611,630.073,625.635,625.242,635.092,623.869,629.337,627.266,639.143,624.7080000000001,638.066,618.721,633.915,643.5840000000001,642.77,632.5840000000001,644.024,647.727,645.9630000000001,644.944,640.521,636.388,643.869,619.872,614.198,633.055,624.41,628.55,656.5010000000001,632.885,646.819,634.9169999999999,635.26,650.548,635.9069999999999,635.349,636.962,622.604,653.354,616.075,637.942,658.03,625.5409999999999,639.066,629.4490000000001,631.062,634.1669999999999,634.066,626.506,617.505,632.28,635.12,630.5830000000001,629.758,648.7180000000001,628.15,637.635,623.6619999999999,626.094,624.7230000000001,629.488,623.361,627.88,616.798,626.697,637.534,621.127,622.751,628.128,624.9169999999999,622.1569999999999,627.487,621.587,619.2919999999999,619.394,623.107,617.669,618.494,612.673,643.265,,650.538,,,,,,,,
53.25,213.0,611.979,617.719,617.243,615.905,624.994,623.759,630.3290000000001,625.87,625.727,636.025,623.016,628.599,626.814,639.64,624.847,638.008,618.413,634.427,643.992,642.025,633.077,643.249,647.045,646.936,644.154,640.229,636.2230000000001,644.058,620.173,614.7080000000001,634.501,624.341,628.237,657.2869999999999,633.016,646.452,635.6469999999999,634.398,649.149,638.1469999999999,636.0409999999999,637.4630000000001,622.981,653.435,615.359,637.8430000000001,656.617,625.998,640.318,629.586,630.938,635.613,635.38,627.413,617.815,632.363,636.78,629.75,629.855,647.84,628.855,637.215,624.6569999999999,627.081,624.4630000000001,632.341,622.977,627.725,615.6659999999999,625.678,640.102,621.354,623.871,630.2,627.045,621.701,628.161,621.629,619.294,618.025,623.7909999999999,617.493,618.68,612.865,643.322,,650.627,,,,,,,,
53.5,214.0,611.9490000000001,617.691,617.413,616.6469999999999,624.998,622.477,629.621,624.607,625.92,634.365,622.979,628.862,626.682,640.1469999999999,624.002,637.198,618.376,633.172,642.849,642.065,631.821,642.303,647.589,645.831,644.097,639.39,636.415,642.4780000000001,620.064,614.571,633.2,623.2959999999999,628.266,656.23,631.105,644.633,636.073,635.5840000000001,649.057,638.161,636.3430000000001,636.995,622.875,653.862,616.773,638.0269999999999,659.258,625.672,639.007,629.757,629.909,634.37,634.347,627.144,617.9,633.314,637.001,629.682,630.245,647.894,628.104,637.722,624.339,627.196,624.336,630.794,622.714,627.124,616.45,626.092,640.068,621.148,623.247,628.997,626.8969999999999,622.0459999999999,627.39,621.776,619.499,619.1080000000001,622.761,617.252,618.8969999999999,612.739,641.7330000000001,,649.089,,,,,,,,
53.75,215.0,612.012,617.653,616.71,616.914,624.253,622.3530000000001,630.461,624.901,624.25,633.866,622.705,627.4680000000001,625.41,638.665,624.664,635.243,618.409,633.201,641.302,640.298,631.2959999999999,642.5740000000001,645.398,644.939,642.193,639.618,636.753,641.744,620.006,614.034,634.2230000000001,623.623,628.262,655.158,631.661,644.599,635.639,635.559,649.143,636.351,635.7869999999999,637.116,622.808,653.064,615.857,637.115,656.615,625.628,640.611,629.044,630.076,635.06,634.519,626.92,617.5740000000001,631.851,636.101,628.185,630.062,646.839,626.706,637.269,623.786,626.217,624.039,629.125,621.89,627.943,616.028,624.805,639.144,621.116,623.599,630.168,628.56,623.0930000000001,626.548,621.096,618.4540000000001,619.205,622.762,617.471,617.29,613.41,641.639,,648.388,,,,,,,,
54.0,216.0,612.006,617.226,616.675,615.859,623.564,621.031,628.446,624.331,624.986,632.307,623.215,626.812,626.455,637.9730000000001,623.9780000000001,635.6419999999999,617.982,632.135,640.555,638.6619999999999,630.951,640.7080000000001,645.613,644.013,642.304,637.653,637.065,640.091,618.386,613.367,633.0169999999999,622.977,627.543,655.693,630.254,643.442,636.6569999999999,633.867,648.3430000000001,637.003,636.371,635.649,622.227,652.332,616.489,638.452,656.48,624.8580000000001,638.731,628.9259999999999,629.894,633.126,632.807,627.284,618.6669999999999,632.112,636.289,627.943,629.269,645.134,628.27,636.512,623.266,625.391,624.928,630.0840000000001,621.0319999999999,626.406,615.567,624.868,638.611,621.5930000000001,624.168,627.658,626.0169999999999,623.384,626.944,621.281,618.9259999999999,619.607,622.783,617.461,618.503,613.656,642.231,,648.82,,,,,,,,
54.25,217.0,612.512,617.306,616.9730000000001,614.78,623.32,621.759,628.169,623.934,624.184,632.2769999999999,622.141,626.2080000000001,625.5740000000001,636.269,623.944,635.1030000000001,617.577,632.5419999999999,639.47,637.569,631.2669999999999,640.004,645.899,643.612,640.518,637.756,637.868,639.696,618.636,614.276,634.049,622.637,627.381,654.154,631.33,643.743,635.774,633.957,647.659,636.5319999999999,635.243,634.956,622.15,652.751,615.545,638.554,656.346,624.385,639.9019999999999,630.649,628.9119999999999,634.359,633.2869999999999,626.0740000000001,618.069,631.4540000000001,636.589,627.275,629.868,643.305,626.191,636.955,624.606,626.355,624.344,630.6569999999999,621.928,626.081,615.554,624.639,637.6659999999999,620.906,623.956,628.5419999999999,627.342,622.641,626.078,621.819,618.33,619.112,623.596,617.565,617.179,613.623,640.686,,647.646,,,,,,,,
54.5,218.0,611.989,617.669,616.841,615.192,623.67,619.823,628.351,624.327,623.54,631.372,621.227,625.7080000000001,625.252,635.748,623.534,634.156,618.284,630.842,638.508,637.487,630.882,638.715,647.321,641.182,639.822,637.159,636.429,638.7769999999999,619.589,614.24,633.781,622.984,628.544,653.906,630.908,643.195,635.304,634.7130000000001,646.809,636.067,635.178,634.88,622.8480000000001,652.02,616.217,637.696,655.255,624.232,638.799,631.297,628.81,633.585,633.884,627.653,618.9730000000001,631.7130000000001,634.869,627.008,629.793,643.965,627.6519999999999,636.933,623.432,626.452,624.104,630.8,621.7330000000001,626.105,615.5790000000001,625.486,637.534,621.309,623.133,630.836,627.7919999999999,623.212,625.56,621.202,617.698,619.711,622.481,617.531,617.5459999999999,614.062,640.428,,647.354,,,,,,,,
54.75,219.0,612.22,616.876,615.961,615.241,622.0880000000001,620.749,626.534,622.5,623.15,629.956,622.048,625.27,624.985,634.83,623.0219999999999,632.363,617.812,629.346,638.2769999999999,636.548,630.528,637.42,645.476,640.269,639.193,635.563,638.904,638.444,618.83,613.585,632.24,622.0509999999999,626.294,652.685,631.189,642.545,635.01,633.694,646.607,634.771,635.691,634.131,621.474,650.69,615.019,636.285,654.785,623.746,636.906,630.636,629.0269999999999,632.138,633.8430000000001,626.569,618.9019999999999,631.435,634.096,627.479,630.188,642.174,627.2280000000001,635.524,623.627,625.5219999999999,623.77,628.6659999999999,619.8480000000001,625.21,615.765,625.7130000000001,636.4630000000001,621.149,623.394,628.558,627.47,622.695,625.377,621.696,618.283,619.194,623.249,617.7669999999999,618.243,613.944,639.586,,646.57,,,,,,,,
55.0,220.0,611.75,616.297,615.821,614.62,621.609,619.531,626.9169999999999,622.229,622.117,629.7,621.295,625.242,624.862,633.975,623.442,631.935,616.446,629.636,636.898,635.173,630.2919999999999,637.251,646.235,640.1,638.182,634.497,639.6759999999999,636.769,619.069,613.567,631.712,622.087,625.854,652.707,631.3430000000001,642.145,633.425,632.359,644.6,633.361,635.181,633.7869999999999,621.64,650.195,615.163,635.84,653.6419999999999,622.788,636.952,630.415,628.6669999999999,630.826,633.6030000000001,627.195,619.11,632.461,634.2909999999999,627.609,628.0319999999999,643.159,628.599,636.181,622.826,624.879,623.827,629.429,620.363,625.318,615.381,625.091,634.956,621.114,622.938,629.9730000000001,626.549,622.539,624.6709999999999,622.125,616.844,620.538,622.302,617.638,618.048,614.28,640.19,,646.114,,,,,,,,
55.25,221.0,611.115,616.677,616.4630000000001,614.464,621.9590000000001,619.5880000000001,627.576,622.073,623.637,629.633,621.225,624.742,625.262,633.429,622.1990000000001,631.939,617.038,630.866,636.811,633.86,630.645,635.981,644.786,639.393,637.82,634.342,640.893,636.01,617.93,613.149,631.855,622.001,626.0269999999999,651.946,630.021,642.957,635.18,632.75,644.807,635.075,637.613,632.938,622.025,651.756,615.5409999999999,634.794,654.187,622.616,637.825,631.045,628.84,631.004,633.177,627.364,619.262,631.076,633.701,625.581,628.504,642.217,627.256,635.26,623.111,624.714,622.913,628.261,621.112,623.47,616.43,625.8580000000001,637.054,621.262,623.879,630.375,627.26,621.695,624.17,621.751,617.372,620.045,622.846,617.443,617.637,613.774,638.9830000000001,624.831,644.905,,,,,,,,
55.5,222.0,612.2909999999999,617.22,616.125,614.26,621.5459999999999,619.85,626.156,622.635,622.855,629.279,620.388,625.237,624.903,631.913,622.638,630.731,616.224,630.002,635.3009999999999,631.88,630.258,634.4159999999999,645.439,638.932,636.941,634.01,639.139,635.269,617.785,613.17,632.451,621.6,626.288,651.883,631.1080000000001,641.158,635.419,633.2819999999999,644.405,634.373,636.144,632.758,621.8290000000001,649.2130000000001,615.467,634.725,653.553,623.122,636.669,632.427,628.684,631.678,632.781,628.076,619.4630000000001,631.6519999999999,634.994,626.486,628.8380000000001,641.9680000000001,627.089,635.476,622.595,625.67,622.984,629.6030000000001,619.981,624.395,615.169,624.715,637.9780000000001,621.673,623.756,629.94,626.933,622.879,623.405,621.925,617.446,620.904,623.1569999999999,617.9580000000001,617.486,614.46,638.571,624.589,644.145,623.852,,,,,,,
55.75,223.0,612.067,616.601,615.413,614.196,621.842,619.4630000000001,626.092,621.989,622.409,628.9580000000001,621.373,624.461,624.62,631.818,621.886,631.649,616.693,629.5830000000001,634.375,631.701,629.932,634.047,646.029,637.568,636.7919999999999,634.068,638.941,634.623,618.712,613.001,631.929,620.835,625.315,652.146,630.31,640.123,635.364,631.04,643.864,633.509,635.893,633.007,621.316,648.808,615.499,633.127,653.2280000000001,623.281,636.731,632.39,629.641,631.102,632.363,627.999,620.107,631.7080000000001,634.854,627.243,630.0740000000001,641.679,627.178,634.903,623.024,624.018,623.403,630.2909999999999,619.494,624.076,616.087,626.311,637.46,621.365,622.5930000000001,630.486,626.497,622.771,623.01,621.256,617.048,620.589,622.884,617.8340000000001,617.242,614.701,639.2819999999999,624.068,644.048,623.153,,,,,,,
56.0,224.0,612.15,615.976,615.703,613.284,620.77,619.07,625.4780000000001,620.388,621.872,626.5409999999999,620.263,623.7040000000001,623.582,630.081,621.6469999999999,629.362,616.323,628.965,632.8480000000001,630.386,629.438,633.972,645.3330000000001,636.182,635.456,633.904,639.724,632.9209999999999,617.9019999999999,612.177,631.404,620.633,625.08,649.024,629.99,639.163,634.639,630.076,643.3,632.6569999999999,634.461,631.998,620.3580000000001,648.778,614.673,632.516,651.651,622.831,635.485,631.7080000000001,628.745,630.148,632.41,627.793,619.756,628.932,632.607,626.091,627.5409999999999,639.44,626.951,634.04,622.429,624.319,622.481,629.45,619.54,622.764,616.315,625.029,637.012,620.938,622.934,628.865,625.729,622.751,623.28,621.356,617.1419999999999,619.221,622.498,618.809,617.398,614.739,636.544,624.21,643.231,623.073,,,,,,,
56.25,225.0,611.832,615.68,615.461,613.643,620.763,617.8530000000001,625.618,620.145,620.173,627.185,619.711,624.0419999999999,622.944,629.79,621.22,629.56,615.606,628.743,633.8969999999999,630.113,628.653,633.694,644.918,635.706,634.863,634.107,638.521,632.322,615.9490000000001,611.885,631.094,620.719,625.368,648.309,629.773,639.365,634.347,630.712,641.6659999999999,633.924,634.011,630.698,619.821,648.206,615.618,630.062,651.494,622.242,634.828,631.1709999999999,630.05,630.112,630.505,626.743,619.5,629.84,632.187,626.474,627.705,638.779,627.068,633.901,622.823,623.887,623.474,627.773,620.253,622.509,616.1990000000001,625.7130000000001,637.144,620.461,622.5740000000001,629.758,624.518,621.525,623.065,620.693,617.4119999999999,618.529,622.877,617.513,616.993,613.33,634.982,624.918,640.706,621.911,,,,,,,
