TimesH,Frame,NoMissing,8,8,27,27,32,32,35,35,39,39,41,41,48,48,50,50,52,52,54,54,56,56,60,60,61,61,66,66,67,67,79,79,81,81,83,83,96,96,104,104,110,110,115,115,127,127,137,137,141,141,149,149,152,152,153,153,154,154,156,156,157,157,159,159,168,168,174,174,180,180,197,197,198,198,209,209,221,221,227,227,231,231,237,237,240,240,241,241,242,242,327,327,392,392,424,424
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
463.25,1853.0,,186.55,56.159,83.568,111.147,249.05200000000002,112.31200000000001,112.40799999999999,114.52799999999999,216.799,95.698,97.463,94.756,81.252,102.708,179.583,104.736,72.399,102.331,138.151,80.124,187.486,79.885,197.89,82.90100000000001,106.545,83.771,229.15400000000002,90.884,200.80599999999998,90.037,197.149,74.331,114.965,78.655,94.98,78.14,43.184,153.284,224.37900000000002,141.654,42.775,143.376,196.97099999999998,132.525,52.281000000000006,139.798,231.852,116.45,88.99,122.588,260.92900000000003,178.71200000000002,90.616,182.063,57.765,181.46099999999998,74.15,184.75,210.49900000000002,185.352,185.449,183.08900000000003,120.815,186.63099999999997,69.929,172.412,179.15200000000002,180.018,50.913000000000004,163.16,88.35799999999999,154.925,173.65400000000002,159.713,89.82799999999999,163.77700000000002,124.412,202.592,187.175,205.787,248.85299999999998,187.271,99.47200000000001,190.595,108.04299999999999,194.313,188.141,192.3,52.019,195.601,185.61599999999999,157.058,164.37400000000002,107.00399999999999,63.306999999999995,127.645
463.5,1854.0,,186.553,56.148,83.583,111.266,249.045,112.31700000000001,112.443,114.43799999999999,216.794,95.678,97.462,94.765,81.264,102.708,179.667,104.781,72.429,102.307,138.17600000000002,80.141,187.493,79.905,197.92700000000002,83.04700000000001,106.553,83.73299999999999,229.16099999999997,90.897,200.963,89.92,197.14700000000002,74.51899999999999,115.01899999999999,78.598,94.956,78.167,43.196999999999996,153.249,224.45,141.607,42.776,143.417,196.959,132.483,52.302,139.785,231.889,116.426,88.98700000000001,122.465,260.925,178.762,90.62200000000001,182.081,57.851000000000006,181.37400000000002,74.126,184.755,210.463,185.40099999999998,185.449,183.078,120.86200000000001,186.635,69.95100000000001,172.355,179.22099999999998,180.03799999999998,50.897,163.16299999999998,88.385,154.903,173.658,159.70600000000002,89.744,163.715,124.531,202.65400000000002,187.172,205.729,248.875,187.24599999999998,99.495,190.68400000000003,108.035,194.285,188.093,192.21900000000002,51.998999999999995,195.53599999999997,185.646,156.825,164.53799999999998,106.911,63.268,127.64200000000001
463.75,1855.0,,186.545,56.145,83.583,111.26700000000001,249.051,112.31,112.57799999999999,114.419,216.77700000000002,95.65700000000001,97.47,94.762,81.27199999999999,102.682,179.609,104.76799999999999,72.437,102.305,138.185,80.039,187.497,79.873,198.01,82.82,106.536,83.682,229.137,90.89299999999999,200.97099999999998,89.915,197.227,74.44,115.00200000000001,78.619,94.973,78.168,43.196999999999996,153.264,224.43099999999998,141.54399999999998,42.773,143.458,196.83700000000002,132.382,52.331,139.764,231.89700000000002,116.288,89.016,122.375,260.95,178.79,90.637,182.05700000000002,57.79600000000001,181.515,74.128,184.745,210.476,185.407,185.425,183.21900000000002,120.87899999999999,186.62599999999998,69.926,172.408,179.378,179.94400000000002,50.849,163.27200000000002,88.432,154.895,173.679,159.687,89.68799999999999,163.68200000000002,124.57600000000001,202.747,187.18400000000003,205.743,248.854,187.27700000000002,99.552,190.764,108.055,194.112,188.041,192.17700000000002,52.006,195.54,185.577,157.144,164.43400000000003,106.88799999999999,63.278,127.67399999999999
464.0,1856.0,,186.583,56.086999999999996,83.557,111.20100000000001,249.042,112.288,112.54299999999999,114.458,216.77900000000002,95.617,97.49,94.738,81.28699999999999,102.66,179.641,104.76299999999999,72.411,102.281,138.247,80.003,187.517,79.87,198.076,82.803,106.572,83.678,229.138,90.915,201.051,89.92399999999999,197.165,74.435,114.96600000000001,78.585,95.01,78.15100000000001,43.226000000000006,153.326,224.30599999999998,141.483,42.773999999999994,143.46,196.835,132.17600000000002,52.287,139.773,231.93,116.429,89.04,122.40100000000001,260.923,178.775,90.625,182.074,57.68899999999999,181.465,74.12100000000001,184.75099999999998,210.37400000000002,185.452,185.46599999999998,183.19299999999998,120.887,186.56599999999997,69.961,172.426,179.41,179.916,50.843,163.322,88.425,154.871,173.668,159.668,89.693,163.68200000000002,124.669,202.737,187.18,205.718,248.822,187.237,99.51899999999999,190.736,108.025,194.015,188.03400000000002,192.172,52.001000000000005,195.482,185.605,157.31799999999998,164.498,106.837,63.3,127.65
464.25,1857.0,,186.528,56.062,83.57799999999999,111.195,249.03099999999998,112.26899999999999,112.542,114.45,216.757,95.585,97.46700000000001,94.759,81.346,102.70299999999999,179.69299999999998,104.73100000000001,72.39399999999999,102.264,138.262,80.021,187.52,79.84899999999999,198.03,82.771,106.604,83.67,229.141,90.9,201.06900000000002,89.882,197.192,74.559,114.863,78.505,95.045,78.185,43.266000000000005,153.32,224.36900000000003,141.609,42.756,143.406,196.813,132.10299999999998,52.187,139.816,231.918,116.43700000000001,89.00399999999999,122.402,260.97,178.757,90.617,182.07299999999998,57.643,181.24,74.126,184.743,210.365,185.421,185.49,183.45,120.96,186.48,69.939,172.391,179.321,179.87599999999998,50.845,163.29399999999998,88.45200000000001,154.86,173.68200000000002,159.631,89.675,163.69799999999998,124.662,202.655,187.197,205.72099999999998,248.801,187.22799999999998,99.509,190.785,108.137,193.81400000000002,188.005,192.115,52.037,195.456,185.662,157.113,164.487,106.913,63.301,127.661
464.5,1858.0,,186.49099999999999,56.097,83.568,111.181,249.013,112.245,112.56,114.38799999999999,216.796,95.56700000000001,97.475,94.765,81.319,102.704,179.643,104.72200000000001,72.383,102.256,138.221,79.99,187.524,79.793,197.99599999999998,82.79899999999999,106.587,83.679,229.12,90.902,201.19099999999997,89.88600000000001,197.15599999999998,74.507,114.868,78.631,95.054,78.16,43.318000000000005,153.261,224.261,141.476,42.788999999999994,143.405,196.81099999999998,132.118,52.193000000000005,139.941,231.918,116.417,89.00399999999999,122.40100000000001,261.024,178.855,90.61200000000001,182.155,57.73,181.31799999999998,74.11399999999999,184.737,210.419,185.405,185.394,183.21400000000003,121.04299999999999,186.447,69.97,172.36700000000002,179.304,179.923,50.794,163.368,88.523,154.866,173.715,159.627,89.61,163.67700000000002,124.652,202.606,187.17700000000002,205.737,248.766,187.238,99.57600000000001,190.817,108.161,193.803,187.987,192.18400000000003,52.023999999999994,195.41,185.805,156.971,164.472,106.913,63.327,127.645
464.75,1859.0,,186.523,56.114,83.559,111.205,249.02700000000002,112.23200000000001,112.63799999999999,114.435,216.792,95.57799999999999,97.435,94.726,81.293,102.73299999999999,179.628,104.729,72.418,102.257,138.201,80.007,187.50099999999998,79.78399999999999,198.051,82.736,106.554,83.647,229.127,90.927,201.192,89.852,197.15400000000002,74.437,114.853,78.538,95.03,78.137,43.32899999999999,153.27700000000002,224.243,141.58100000000002,42.76,143.35399999999998,196.821,132.05700000000002,52.347,139.972,231.96099999999998,116.53200000000001,89.015,122.427,261.038,178.83599999999998,90.62899999999999,182.187,57.638999999999996,181.11599999999999,74.10300000000001,184.727,210.606,185.114,185.407,183.107,121.09899999999999,186.44400000000002,70.01899999999999,172.423,179.351,179.93200000000002,50.89,163.216,88.523,154.82299999999998,173.71900000000002,159.621,89.647,163.711,124.682,202.416,187.21200000000002,205.701,248.805,187.25099999999998,99.494,190.708,108.07700000000001,193.662,187.96599999999998,192.141,52.023999999999994,195.392,185.84400000000002,157.211,164.40599999999998,106.89299999999999,63.39,127.696
465.0,1860.0,,186.50400000000002,56.147,83.55,111.289,249.025,112.243,112.66799999999999,114.445,216.773,95.615,97.44,94.696,81.344,102.76700000000001,179.57,104.74,72.411,102.32799999999999,138.255,80.028,187.465,79.759,198.063,82.625,106.62700000000001,83.645,229.16299999999998,90.919,201.23,89.82600000000001,197.174,74.494,114.825,78.578,95.00299999999999,78.116,43.316,153.329,224.27200000000002,141.607,42.781000000000006,143.429,196.868,132.129,52.25899999999999,139.936,231.90200000000002,116.538,89.029,122.43,260.991,178.80200000000002,90.55799999999999,182.203,57.474,180.90400000000002,74.079,184.699,210.707,185.02700000000002,185.43099999999998,183.088,121.081,186.45,69.964,172.405,179.475,179.94299999999998,50.845,163.256,88.53200000000001,154.80700000000002,173.725,159.6,89.601,163.77200000000002,124.646,201.97,187.206,205.65099999999998,248.778,187.278,99.491,190.72,108.111,193.717,187.97400000000002,192.101,52.016999999999996,195.38299999999998,185.831,157.112,164.488,106.76899999999999,63.417,127.656
465.25,1861.0,,186.47,56.166000000000004,83.54899999999999,111.26100000000001,249.02900000000002,112.274,112.729,114.488,216.8,95.619,97.4,94.728,81.291,102.749,179.53900000000002,104.73899999999999,72.398,102.336,138.274,80.09899999999999,187.49400000000003,79.79899999999999,198.118,82.713,106.604,83.63,229.16,90.906,201.238,89.865,197.167,74.486,114.853,78.56,95.051,78.101,43.31399999999999,153.317,224.24599999999998,141.672,42.755,143.431,196.945,132.239,52.254,139.938,231.968,116.54700000000001,89.04799999999999,122.402,260.994,178.8,90.54299999999999,182.218,57.46,180.92700000000002,74.087,184.704,210.588,185.21599999999998,185.46,183.213,121.12100000000001,186.425,70.077,172.452,179.46200000000002,179.857,50.817,163.234,88.521,154.786,173.74400000000003,159.565,89.64200000000001,163.748,124.693,201.975,187.213,205.696,248.8,187.24200000000002,99.538,190.706,108.113,193.88299999999998,187.921,191.959,52.028999999999996,195.36,185.833,157.203,164.47299999999998,106.64200000000001,63.386,127.59700000000001
465.5,1862.0,,186.488,56.176,83.50299999999999,111.209,249.03900000000002,112.274,112.67399999999999,114.43700000000001,216.856,95.63600000000001,97.383,94.711,81.308,102.735,179.513,104.632,72.392,102.389,138.267,80.09100000000001,187.505,79.792,198.195,82.60799999999999,106.63,83.59100000000001,229.16,90.917,201.313,89.77799999999999,197.16,74.48899999999999,114.829,78.61,95.052,78.141,43.283,153.36,224.28799999999998,141.721,42.754,143.422,196.959,132.248,52.225,139.985,231.96599999999998,116.575,89.056,122.431,260.993,178.72799999999998,90.56700000000001,182.18400000000003,57.468,180.886,74.075,184.717,210.703,185.09,185.46900000000002,183.083,121.069,186.46900000000002,70.087,172.399,179.47099999999998,179.861,50.857,163.291,88.525,154.826,173.77700000000002,159.559,89.694,163.782,124.70100000000001,202.252,187.203,205.718,248.83,187.238,99.545,190.642,108.12299999999999,194.071,187.937,191.898,52.042,195.352,185.892,157.156,164.505,106.55,63.44,127.63600000000001
465.75,1863.0,,186.50599999999997,56.16,83.4,111.344,249.03900000000002,112.262,112.73700000000001,114.34100000000001,216.827,95.65299999999999,97.33200000000001,94.697,81.303,102.70700000000001,179.488,104.669,72.417,102.40299999999999,138.30100000000002,80.233,187.56900000000002,79.794,198.261,82.615,106.64200000000001,83.584,229.18599999999998,90.91799999999999,201.176,89.85799999999999,197.195,74.493,114.816,78.594,95.03200000000001,78.096,43.305,153.438,224.295,141.715,42.729,143.423,196.989,132.281,52.318000000000005,140.0,231.998,116.635,89.036,122.51,260.969,178.74599999999998,90.447,182.388,57.449,180.84900000000002,74.079,184.708,210.743,184.99599999999998,185.438,183.205,121.17200000000001,186.46900000000002,70.021,172.405,179.541,179.885,50.823,163.255,88.5,154.797,173.798,159.615,89.73899999999999,163.781,124.678,201.761,187.21599999999998,205.71900000000002,248.80599999999998,187.233,99.59100000000001,190.59099999999998,108.014,194.25599999999997,187.875,191.915,52.075,195.334,185.907,157.243,164.595,106.431,63.483000000000004,127.57600000000001
466.0,1864.0,,186.516,56.126999999999995,83.345,111.42299999999999,249.02700000000002,112.26,112.851,114.26299999999999,216.903,95.59299999999999,97.28399999999999,94.693,81.247,102.677,179.482,104.596,72.399,102.43,138.328,80.22800000000001,187.6,79.789,198.372,82.54799999999999,106.62100000000001,83.565,229.199,90.89399999999999,201.071,89.91799999999999,197.143,74.351,114.86,78.586,95.04299999999999,78.10300000000001,43.281000000000006,153.423,224.252,141.722,42.738,143.444,196.986,132.35299999999998,52.367,139.884,231.953,116.49799999999999,89.036,122.479,261.009,178.668,90.436,182.368,57.405,180.82299999999998,74.077,184.68099999999998,210.8,184.94799999999998,185.476,183.30900000000003,121.185,186.43599999999998,70.01100000000001,172.36599999999999,179.55900000000003,179.81400000000002,50.72,163.289,88.45100000000001,154.79,173.74400000000003,159.665,89.79299999999999,163.77100000000002,124.666,202.018,187.195,205.673,248.829,187.204,99.589,190.53799999999998,107.97200000000001,194.30599999999998,187.93099999999998,191.99900000000002,52.051,195.33,186.018,157.041,164.692,106.34700000000001,63.543,127.57
466.25,1865.0,,186.55200000000002,56.147,83.406,111.32799999999999,249.00799999999998,112.257,112.829,114.221,216.85,95.618,97.275,94.7,81.222,102.705,179.495,104.55799999999999,72.426,102.484,138.299,80.195,187.623,79.771,198.41099999999997,82.491,106.631,83.56700000000001,229.167,90.87799999999999,201.05,89.93799999999999,197.153,74.461,114.88,78.605,95.01899999999999,78.126,43.285,153.369,224.188,141.752,42.739,143.436,197.05200000000002,132.334,52.323,139.938,231.90400000000002,116.537,89.01,122.565,260.972,178.611,90.47,182.347,57.395,180.905,74.068,184.674,210.733,185.02900000000002,185.479,183.34099999999998,121.219,186.435,70.009,172.482,179.606,179.81400000000002,50.78,163.215,88.458,154.778,173.799,159.625,89.723,163.739,124.65700000000001,202.012,187.168,205.679,248.832,187.218,99.637,190.49599999999998,107.954,194.31799999999998,187.945,191.872,52.03,195.355,185.982,157.05200000000002,164.703,106.324,63.614,127.62299999999999
466.5,1866.0,,186.554,56.17,83.419,111.34100000000001,249.032,112.291,112.78399999999999,114.24,216.822,95.64200000000001,97.296,94.711,81.173,102.693,179.513,104.553,72.43,102.47399999999999,138.314,80.197,187.59,79.833,198.407,82.495,106.64200000000001,83.6,229.166,90.853,201.118,89.949,197.12,74.59100000000001,114.927,78.64699999999999,95.01799999999999,78.161,43.232,153.359,224.21,141.77,42.73,143.44799999999998,197.03,132.29399999999998,52.393,139.901,231.97,116.52799999999999,88.976,122.59,260.974,178.683,90.545,182.252,57.614,180.99099999999999,74.069,184.701,210.859,184.858,185.584,183.562,121.19,186.424,69.94,172.44400000000002,179.643,179.757,50.78,163.25799999999998,88.402,154.792,173.769,159.619,89.719,163.765,124.48100000000001,201.46900000000002,187.14,205.727,248.815,187.22,99.619,190.46900000000002,107.95100000000001,194.30900000000003,187.905,191.905,52.03,195.35,185.929,157.15,164.618,106.455,63.617,127.609
466.75,1867.0,,186.53099999999998,56.169,83.385,111.335,249.02,112.264,112.912,114.08,216.81400000000002,95.661,97.245,94.691,81.226,102.691,179.549,104.601,72.423,102.469,138.406,80.22399999999999,187.56400000000002,79.82600000000001,198.524,82.244,106.655,83.596,229.19400000000002,90.88799999999999,201.144,89.93,197.078,74.64699999999999,114.85,78.696,95.007,78.158,43.229,153.357,224.15,141.789,42.706,143.409,197.072,132.406,52.364,139.793,232.06400000000002,116.586,88.98,122.521,260.973,178.671,90.536,182.268,57.441,181.071,74.081,184.7,210.8,185.013,185.58700000000002,183.683,121.179,186.46099999999998,69.887,172.52599999999998,179.515,179.71200000000002,50.75,163.29,88.37100000000001,154.782,173.78,159.545,89.685,163.787,124.42,201.37,187.139,205.7,248.85,187.215,99.589,190.41099999999997,107.925,194.268,187.963,191.903,52.03,195.354,186.03799999999998,156.97,164.67700000000002,106.369,63.629,127.579
467.0,1868.0,,186.512,56.18,83.37700000000001,111.07700000000001,249.023,112.26899999999999,112.863,114.041,216.805,95.721,97.225,94.709,81.241,102.669,179.54,104.633,72.375,102.448,138.374,80.192,187.582,79.859,198.525,82.243,106.661,83.61200000000001,229.176,90.911,201.09599999999998,89.911,197.125,74.57600000000001,114.835,78.711,95.01799999999999,78.17699999999999,43.248000000000005,153.414,224.23,141.822,42.742,143.444,197.09799999999998,132.44,52.427,139.743,232.046,116.62299999999999,89.016,122.486,260.901,178.618,90.524,182.26,57.515,181.062,74.074,184.707,210.878,184.899,185.61700000000002,183.865,121.176,186.493,69.86399999999999,172.537,179.51,179.71400000000003,50.781000000000006,163.286,88.352,154.752,173.808,159.565,89.708,163.763,124.37799999999999,201.31400000000002,187.14,205.762,248.85,187.21400000000003,99.53,190.423,107.95,194.364,187.942,191.907,52.025,195.364,186.058,157.061,164.69400000000002,106.324,63.56100000000001,127.568
467.25,1869.0,,186.572,56.128,83.40700000000001,110.89,248.993,112.25,112.919,114.134,216.80700000000002,95.66799999999999,97.255,94.711,81.15899999999999,102.656,179.528,104.62899999999999,72.36,102.493,138.389,80.243,187.55599999999998,79.87,198.507,82.31700000000001,106.65899999999999,83.61200000000001,229.188,90.895,201.13099999999997,89.905,197.13099999999997,74.649,114.831,78.622,95.027,78.18,43.255,153.48,224.197,141.923,42.808,143.505,197.188,132.583,52.443999999999996,139.748,232.035,116.663,88.947,122.523,260.878,178.701,90.56299999999999,182.24200000000002,57.617,181.13099999999997,74.075,184.697,211.005,184.68599999999998,185.59,183.764,121.178,186.467,69.887,172.575,179.476,179.675,50.792,163.3,88.236,154.741,173.798,159.57399999999998,89.696,163.673,124.352,201.27900000000002,187.14,205.75400000000002,248.858,187.169,99.52,190.43900000000002,107.935,194.248,187.872,191.94099999999997,52.051,195.325,185.97,157.213,164.843,106.118,63.501000000000005,127.544
467.5,1870.0,,186.60299999999998,56.11600000000001,83.333,110.789,248.98,112.23200000000001,112.902,114.167,216.84,95.66,97.273,94.72399999999999,81.19,102.62899999999999,179.608,104.66799999999999,72.382,102.47,138.39,80.258,187.53099999999998,79.846,198.38099999999997,82.39299999999999,106.684,83.604,229.176,90.88,201.144,89.931,197.132,74.633,114.829,78.771,95.03299999999999,78.16199999999999,43.287,153.497,224.187,141.915,42.81100000000001,143.52100000000002,197.165,132.655,52.792,139.673,232.085,116.794,89.00200000000001,122.47200000000001,260.913,178.827,90.50200000000001,182.192,57.542,181.15,74.061,184.71200000000002,210.93900000000002,184.812,185.597,183.822,121.111,186.455,69.899,172.669,179.40400000000002,179.59400000000002,50.283,163.834,88.316,154.737,173.77599999999998,159.618,89.655,163.662,124.605,202.725,187.113,205.743,248.861,187.138,99.57,190.363,107.928,194.358,187.957,192.104,52.047,195.29,185.972,157.226,164.835,106.09899999999999,63.559,127.59899999999999
467.75,1871.0,,186.579,56.138999999999996,83.309,110.741,248.99099999999999,112.23,113.061,114.195,216.82,95.637,97.23299999999999,94.727,81.197,102.637,179.562,104.647,72.36,102.56299999999999,138.344,80.209,187.53900000000002,79.844,198.332,82.369,106.699,83.61200000000001,229.16299999999998,90.883,201.106,90.009,197.167,74.601,114.814,78.729,95.02799999999999,78.141,43.303000000000004,153.502,224.213,141.91,42.823,143.51,197.11599999999999,132.514,52.906000000000006,139.787,232.06400000000002,116.719,89.012,122.46600000000001,260.95,178.88299999999998,90.441,182.335,57.541000000000004,181.072,74.046,184.733,210.933,184.774,185.56400000000002,183.768,121.071,186.49400000000003,69.876,172.643,179.43099999999998,179.512,50.371,163.737,88.291,154.734,173.762,159.567,89.736,163.69899999999998,124.631,202.915,187.139,205.69799999999998,248.86,187.18200000000002,99.60600000000001,190.30900000000003,107.944,194.39,187.947,192.03900000000002,52.036,195.31099999999998,185.959,157.047,164.769,106.117,63.551,127.632
468.0,1872.0,,186.59799999999998,56.123000000000005,83.35,110.538,248.988,112.23700000000001,113.094,114.083,216.891,95.594,97.2,94.758,81.22,102.615,179.68200000000002,104.715,72.352,102.59100000000001,138.336,80.168,187.488,79.79899999999999,198.34599999999998,82.324,106.675,83.685,229.15099999999998,90.88600000000001,201.03,90.025,197.15400000000002,74.55,114.76700000000001,78.729,95.04299999999999,78.135,43.332,153.518,224.18099999999998,141.939,42.783,143.49,197.102,132.55200000000002,52.938,139.608,232.05599999999998,116.846,89.01299999999999,122.488,260.935,178.86599999999999,90.45700000000001,182.308,57.498000000000005,181.013,74.02600000000001,184.731,211.06,184.615,185.519,183.672,120.928,186.50599999999997,69.928,172.732,179.43200000000002,179.422,50.253,163.847,88.33200000000001,154.732,173.734,159.62,89.655,163.66299999999998,124.60600000000001,202.487,187.138,205.7,248.87,187.188,99.62899999999999,190.25099999999998,107.89399999999999,194.489,187.90200000000002,191.951,52.088,195.26,185.99200000000002,156.965,164.83900000000003,106.054,63.622,127.60600000000001
468.25,1873.0,,186.612,56.108000000000004,83.323,110.476,249.013,112.242,113.146,113.96,216.908,95.586,97.162,94.74700000000001,81.111,102.59200000000001,179.69299999999998,104.76899999999999,72.367,102.569,138.35,80.242,187.528,79.854,198.27900000000002,82.311,106.671,83.675,229.132,90.874,201.025,90.007,197.199,74.438,114.836,78.78699999999999,95.037,78.11,43.317,153.49200000000002,224.238,141.984,42.783,143.373,197.23,132.59799999999998,52.61,139.833,232.03400000000002,116.86399999999999,88.994,122.491,260.952,178.863,90.465,182.324,57.603,181.17,74.03699999999999,184.709,210.865,184.949,185.50099999999998,183.636,120.926,186.50799999999998,69.90100000000001,172.558,179.389,179.484,50.302,163.766,88.345,154.72,173.78900000000002,159.605,89.601,163.63,,,187.127,205.673,248.842,187.165,99.538,190.31900000000002,107.881,194.308,187.892,191.862,52.07899999999999,195.25099999999998,186.05,156.886,164.80700000000002,106.119,63.652,127.66
468.5,1874.0,,186.512,56.162,83.285,110.47200000000001,249.028,112.228,113.071,113.969,216.949,95.555,97.156,94.755,81.054,102.554,179.666,104.73200000000001,72.316,102.572,138.35299999999998,80.39399999999999,187.537,79.836,198.263,82.234,106.661,83.671,229.155,90.868,201.02,90.03,197.218,74.472,114.884,78.78399999999999,95.009,78.142,43.381,153.464,224.175,142.004,42.83,143.343,197.188,132.707,52.788999999999994,139.778,232.06799999999998,116.935,88.949,122.512,260.944,178.84599999999998,90.469,182.24099999999999,57.632,181.143,74.025,184.69400000000002,210.65099999999998,185.227,185.511,183.74400000000003,120.977,186.523,69.97399999999999,172.68599999999998,179.49599999999998,179.579,50.233000000000004,163.715,88.387,154.701,173.75,159.592,89.595,163.62,,,187.15200000000002,205.667,248.81900000000002,187.155,99.522,190.325,107.882,194.31099999999998,188.028,192.017,52.106,195.24599999999998,186.045,156.88299999999998,164.792,106.14200000000001,63.803000000000004,127.66799999999999
468.75,1875.0,,186.55,56.166000000000004,83.315,110.50200000000001,249.019,112.214,113.12100000000001,114.009,216.96099999999998,95.53200000000001,97.154,94.74,81.185,102.557,179.732,104.764,72.37899999999999,102.51899999999999,138.39600000000002,80.43,187.558,79.822,198.34599999999998,82.26899999999999,106.65899999999999,83.645,229.165,90.85799999999999,201.03599999999997,89.98899999999999,197.169,74.497,114.861,78.626,94.99700000000001,78.123,43.391999999999996,153.487,224.144,142.032,42.84,143.374,197.168,132.517,52.65,139.734,232.044,116.779,88.949,122.477,260.915,178.825,90.51899999999999,182.16299999999998,57.628,181.17,74.032,184.65900000000002,210.767,185.067,185.57299999999998,183.84799999999998,120.954,186.55200000000002,70.061,172.765,179.467,179.61700000000002,50.18600000000001,163.785,88.391,154.665,173.80900000000003,159.58,89.527,163.58700000000002,,,187.145,205.71900000000002,248.81099999999998,187.148,99.55,190.363,107.87,194.378,188.047,192.00400000000002,52.121,195.231,185.94400000000002,157.05100000000002,164.817,106.117,63.784,127.728
469.0,1876.0,,186.605,56.115,83.296,110.601,249.007,112.20299999999999,113.051,113.946,217.00599999999997,95.535,97.156,94.75399999999999,81.241,102.542,179.72299999999998,104.82,72.35300000000001,102.484,138.447,80.50399999999999,187.553,79.829,198.37,82.291,106.676,83.68799999999999,229.13,90.86200000000001,201.014,89.90799999999999,197.236,74.449,115.01,78.63600000000001,95.0,78.109,43.368,153.52,224.167,142.02700000000002,42.805,143.371,196.892,132.281,52.73,139.596,231.989,116.666,88.91799999999999,122.505,260.94,178.862,90.456,182.301,57.575,181.204,74.016,184.702,211.707,183.92,185.577,183.801,120.964,186.56099999999998,70.084,172.771,179.424,179.627,50.065,163.87599999999998,88.36200000000001,154.667,173.838,159.594,89.565,163.545,,,187.14700000000002,205.68599999999998,248.834,187.12,99.564,190.392,107.823,194.355,188.13099999999997,192.09400000000002,52.138999999999996,195.215,185.88299999999998,157.216,164.771,106.054,63.81,127.74799999999999
469.25,1877.0,,186.58700000000002,56.113,83.306,110.685,249.00799999999998,112.191,113.01700000000001,113.943,217.00900000000001,95.512,97.17,94.744,81.28,102.55,179.73,104.803,72.278,102.527,138.463,80.479,187.53,79.851,198.53799999999998,82.257,106.666,83.689,229.106,90.863,201.00900000000001,89.87799999999999,197.282,74.359,115.09100000000001,78.684,94.988,78.123,43.38399999999999,153.634,224.14,142.055,42.82,143.356,196.868,132.315,52.596000000000004,139.66899999999998,231.986,116.833,88.90100000000001,122.523,260.937,178.93099999999998,90.416,182.317,57.534,181.202,74.03399999999999,184.718,211.61,184.00099999999998,185.575,183.824,120.958,186.605,70.001,172.886,179.46400000000003,179.696,49.992,163.951,88.369,154.665,173.822,159.575,89.603,163.59799999999998,,,187.13299999999998,205.666,248.84099999999998,187.132,99.48700000000001,190.356,107.834,194.37099999999998,188.138,192.139,52.128,195.173,185.903,157.378,164.81900000000002,105.963,63.898,127.76700000000001
469.5,1878.0,,186.63400000000001,56.068000000000005,83.305,110.745,249.03,112.182,113.12899999999999,113.99600000000001,217.13099999999997,95.522,97.191,94.779,81.197,102.49700000000001,179.69799999999998,104.755,72.219,102.571,138.472,80.544,187.525,79.845,198.372,82.44200000000001,106.66,83.68,229.142,90.87899999999999,201.06599999999997,89.92399999999999,197.275,74.306,114.994,78.543,94.97,78.135,43.343999999999994,153.724,224.203,142.158,42.843,143.33,196.97,132.33100000000002,52.424,139.838,231.995,116.90899999999999,88.925,122.46600000000001,260.953,178.967,90.425,182.298,57.479,181.19799999999998,74.053,184.74099999999999,211.545,184.055,185.57,183.94,120.958,186.55,70.003,172.768,179.36,179.57,49.941,163.94,88.35600000000001,154.65200000000002,173.795,159.564,89.69200000000001,163.572,,,187.12900000000002,205.71599999999998,248.80700000000002,187.09,99.51799999999999,190.334,107.811,194.315,188.08900000000003,192.047,52.122,195.185,185.893,157.39700000000002,164.813,105.883,63.827,127.762
469.75,1879.0,,186.666,56.071999999999996,83.306,110.67200000000001,249.017,112.15899999999999,113.12100000000001,113.965,217.15400000000002,95.521,97.182,94.766,81.179,102.395,179.676,104.74799999999999,72.182,102.63600000000001,138.511,80.497,187.554,79.854,198.38299999999998,82.37299999999999,106.684,83.652,229.22299999999998,90.92299999999999,201.018,89.958,197.263,74.282,115.095,78.446,94.98700000000001,78.166,43.318000000000005,153.749,224.11700000000002,142.05100000000002,42.849,143.315,196.929,132.315,52.395,139.864,231.982,117.00299999999999,88.945,122.48299999999999,260.965,178.93,90.506,182.14,57.498999999999995,181.18900000000002,74.07,184.726,211.642,183.93200000000002,185.446,183.80599999999998,120.96799999999999,186.567,69.988,172.71,179.297,179.50900000000001,49.82899999999999,164.035,88.309,154.69,173.81099999999998,159.53799999999998,89.57700000000001,163.511,,,187.13400000000001,205.75599999999997,248.80900000000003,187.106,99.501,190.342,107.854,194.2,187.972,191.872,52.123999999999995,195.16400000000002,185.81,157.59,164.794,105.931,63.836000000000006,127.684
