TimesH,Frame,61,63,74,78,79,126,129,135,139,140,141,150,161,165,178,181,184,189,211,215,219,220,223,229,234,235,236,245,263,271,282,284,292,300,311,319,322,326,328,330,351,356,363,367,500,515,524,542,564,572,622,708,958
2.25,9.0,626.919,633.432,639.6759999999999,652.6759999999999,632.243,643.649,646.189,645.946,642.378,638.0269999999999,659.378,650.784,653.514,661.622,632.622,636.054,659.676,625.649,648.8380000000001,659.0,651.784,636.243,655.8380000000001,647.405,639.946,655.135,651.054,653.703,645.3240000000001,632.054,639.351,648.9730000000001,637.865,633.1619999999999,646.757,635.568,645.568,637.865,626.946,625.514,624.8380000000001,637.73,622.5409999999999,627.189,618.486,617.6759999999999,620.514,616.73,624.757,654.0,652.5409999999999,,
2.5,10.0,626.0,633.622,639.595,652.514,631.297,642.649,645.1080000000001,645.703,642.4590000000001,639.622,659.216,648.865,652.649,661.216,633.703,634.378,658.73,627.135,648.865,661.0,650.081,636.297,654.946,647.73,637.189,654.1080000000001,651.6759999999999,652.757,645.135,631.378,640.622,648.6759999999999,637.703,633.3240000000001,645.946,636.0,644.703,639.081,625.73,625.189,624.5409999999999,637.378,623.054,628.27,618.27,617.216,621.0269999999999,617.3240000000001,625.1080000000001,655.9730000000001,652.4590000000001,,
2.75,11.0,626.0269999999999,634.3240000000001,638.405,649.6759999999999,631.1619999999999,641.216,644.189,645.189,642.486,639.243,660.378,650.297,651.189,659.9730000000001,634.189,634.73,658.73,625.595,651.378,660.459,651.8380000000001,636.297,653.73,648.919,637.3240000000001,653.9730000000001,651.9730000000001,654.5409999999999,646.189,632.757,640.216,651.514,639.486,633.514,646.9730000000001,636.351,644.784,638.514,627.0269999999999,625.649,623.216,637.243,623.3240000000001,627.432,618.9730000000001,617.216,621.135,617.432,625.189,656.081,652.486,,
3.0,12.0,626.27,632.6759999999999,640.757,648.622,628.243,638.27,646.1080000000001,645.568,641.946,638.054,661.081,649.486,650.622,660.243,634.3240000000001,634.8380000000001,659.703,625.432,649.3240000000001,660.811,650.703,635.6759999999999,655.189,650.3240000000001,637.1080000000001,654.5409999999999,652.432,654.8380000000001,646.0269999999999,632.1080000000001,640.297,652.1080000000001,638.378,632.5409999999999,648.3240000000001,636.649,644.946,640.0,627.5409999999999,625.8919999999999,624.3240000000001,637.8380000000001,622.514,627.3240000000001,619.1080000000001,617.3240000000001,619.568,617.811,624.1080000000001,655.865,652.946,,
3.25,13.0,626.5409999999999,631.8380000000001,639.1619999999999,647.432,628.811,637.757,644.73,645.8380000000001,641.1619999999999,638.486,659.0269999999999,649.486,650.27,658.405,634.811,635.6759999999999,660.541,624.8380000000001,649.8919999999999,660.0269999999999,651.649,633.9730000000001,653.811,648.243,637.8380000000001,654.811,652.486,653.5409999999999,645.703,631.649,639.189,649.9730000000001,639.216,632.703,648.3240000000001,636.378,646.8380000000001,639.297,627.216,624.622,,638.649,623.216,627.432,618.73,618.1080000000001,619.811,617.0269999999999,623.432,656.324,651.6759999999999,,
3.5,14.0,626.243,632.3240000000001,637.351,645.189,627.784,638.568,644.4590000000001,645.649,640.784,639.0,659.73,648.054,649.081,658.919,635.0269999999999,634.703,657.9730000000001,624.622,649.378,658.8919999999999,649.486,634.649,655.054,649.595,636.486,652.432,651.9730000000001,652.432,647.0269999999999,630.8919999999999,638.865,651.27,638.622,632.135,649.0269999999999,635.595,647.595,639.216,626.811,623.9730000000001,,639.1080000000001,623.432,626.568,617.135,617.1080000000001,619.432,618.622,623.351,656.1080000000001,651.8380000000001,,
3.75,15.0,626.486,630.486,638.378,644.486,627.27,638.946,644.919,646.4590000000001,639.703,638.946,658.324,648.27,649.9730000000001,658.243,633.568,635.27,657.703,624.514,649.27,658.189,649.514,633.946,654.054,649.649,638.081,652.3240000000001,651.9730000000001,652.297,646.649,630.243,639.73,652.135,639.0,631.784,648.946,634.6759999999999,645.432,639.135,626.405,624.622,623.135,637.243,623.5409999999999,627.486,617.649,615.649,620.595,617.4590000000001,622.811,656.784,652.135,658.1080000000001,
4.0,16.0,625.0,630.081,637.865,642.568,626.432,637.946,643.1619999999999,645.595,638.216,638.216,658.9730000000001,648.0269999999999,647.432,656.135,633.622,633.514,658.9730000000001,623.946,646.784,657.676,648.351,633.432,653.5409999999999,647.73,637.1619999999999,651.5409999999999,651.486,650.811,646.0269999999999,630.5409999999999,637.757,649.432,638.135,631.351,647.8380000000001,634.811,646.405,638.243,626.3240000000001,624.703,623.3240000000001,635.811,622.081,627.297,617.27,616.1619999999999,618.757,617.5409999999999,622.757,655.622,650.757,657.1080000000001,
4.25,17.0,624.486,630.0269999999999,637.243,642.1080000000001,624.595,637.1619999999999,641.622,645.081,637.757,637.0269999999999,657.4860000000001,645.135,645.4590000000001,654.351,633.351,632.486,656.1080000000001,622.405,645.297,655.676,647.8380000000001,631.189,649.351,647.081,635.297,649.568,649.784,648.757,644.703,629.432,636.3240000000001,648.432,637.405,629.9730000000001,645.405,632.649,644.054,635.865,626.486,623.8380000000001,,633.8380000000001,622.432,625.73,616.5409999999999,616.3240000000001,618.243,616.432,622.0269999999999,654.216,649.243,655.297,
4.5,18.0,624.595,627.568,634.8380000000001,640.297,623.4590000000001,636.243,641.297,642.5409999999999,637.405,636.703,654.216,644.514,643.757,653.4590000000001,632.919,632.514,655.919,622.351,642.351,653.432,646.8919999999999,630.946,649.351,645.514,635.0269999999999,647.568,648.243,647.514,643.3240000000001,630.486,634.0269999999999,646.297,636.351,629.081,644.405,632.216,643.784,635.4590000000001,626.514,624.081,,634.351,622.703,625.865,615.568,615.865,618.0269999999999,616.054,621.595,651.919,647.649,654.9730000000001,
4.75,19.0,624.405,628.4590000000001,632.5409999999999,637.514,622.189,634.5409999999999,638.27,641.865,634.135,635.3240000000001,653.351,641.946,643.811,649.8380000000001,632.405,632.73,653.649,621.8919999999999,642.784,649.432,645.405,630.405,648.6759999999999,646.135,634.595,646.1619999999999,645.757,646.486,642.1619999999999,628.946,634.297,643.946,635.4590000000001,628.189,643.081,630.919,641.1619999999999,634.595,625.622,623.703,,633.432,622.757,624.865,615.135,615.595,617.8919999999999,615.514,622.4590000000001,649.946,645.811,652.919,
5.0,20.0,624.054,625.811,632.054,637.378,621.3240000000001,634.378,637.486,640.486,634.0269999999999,634.595,649.811,640.0,642.9730000000001,649.0,629.757,631.865,650.5409999999999,622.27,641.568,649.4590000000001,644.622,628.595,645.784,644.27,633.9730000000001,646.0,643.865,643.622,641.081,628.135,633.0,642.297,634.243,628.0269999999999,641.514,630.054,638.649,634.216,624.054,623.0,,631.9730000000001,620.73,624.0269999999999,614.73,615.081,616.811,616.8380000000001,621.73,648.0,645.4590000000001,648.865,
5.25,21.0,622.757,625.568,630.135,637.0,621.649,634.351,637.135,638.8919999999999,634.73,632.595,648.3240000000001,639.811,641.3240000000001,646.946,628.946,630.189,648.757,621.595,641.297,646.757,643.351,628.946,644.865,643.5409999999999,632.054,644.378,643.1619999999999,642.216,639.8380000000001,627.9730000000001,631.703,641.3240000000001,633.5409999999999,627.1080000000001,640.351,630.297,638.135,633.0,624.0,621.865,,631.514,621.946,622.784,614.703,614.649,617.243,616.1619999999999,621.622,646.405,644.243,648.297,
5.5,22.0,622.054,624.6759999999999,630.3240000000001,634.378,621.216,632.216,635.1619999999999,636.9730000000001,634.216,630.757,645.811,638.757,640.432,646.0,627.757,630.0,645.6759999999999,620.8919999999999,639.946,646.8919999999999,642.9730000000001,628.081,643.378,642.054,632.1619999999999,643.784,641.054,639.595,640.9730000000001,627.243,630.946,641.405,632.243,626.486,640.486,629.8919999999999,636.405,631.946,623.054,621.054,618.73,630.081,621.054,624.216,613.0,614.919,616.3240000000001,614.73,621.811,646.0,641.622,645.8380000000001,
5.75,23.0,620.811,623.135,629.8919999999999,634.514,620.297,631.73,634.081,636.865,633.8919999999999,629.486,643.946,638.432,640.622,645.0269999999999,626.27,629.486,,620.5409999999999,640.1619999999999,645.351,640.378,628.0269999999999,642.622,640.811,631.189,642.73,639.946,639.0269999999999,638.351,627.1080000000001,630.703,640.1619999999999,633.135,626.757,637.703,628.054,635.784,630.8919999999999,622.3240000000001,620.486,618.622,628.811,619.595,622.1619999999999,613.081,613.4590000000001,615.703,614.27,620.9730000000001,645.135,641.27,644.811,
6.0,24.0,620.73,623.6759999999999,627.703,633.135,619.405,630.6759999999999,632.432,636.5409999999999,632.432,627.3240000000001,643.1080000000001,637.378,639.8919999999999,643.6759999999999,624.9730000000001,628.946,,620.784,638.135,643.4590000000001,639.946,626.865,639.405,640.216,630.8919999999999,641.1619999999999,639.054,637.73,637.135,626.135,630.784,639.595,630.568,625.8380000000001,637.378,628.0,633.784,629.8380000000001,623.3240000000001,619.135,,628.811,619.703,622.054,612.486,613.595,615.514,614.6759999999999,620.5409999999999,643.649,639.486,644.1619999999999,
6.25,25.0,620.054,621.703,627.3240000000001,632.5409999999999,619.189,630.0,632.081,634.378,631.351,627.5409999999999,640.5409999999999,637.243,639.216,641.865,623.8919999999999,628.27,,619.703,637.6759999999999,643.514,640.081,625.8380000000001,639.432,638.1080000000001,630.0,640.4590000000001,638.6759999999999,636.811,637.8919999999999,626.081,629.243,638.784,631.4590000000001,625.054,636.243,627.0269999999999,633.189,629.1619999999999,621.351,619.216,,628.0269999999999,618.8919999999999,622.378,613.1080000000001,612.865,615.784,615.568,619.9730000000001,640.703,636.919,642.351,
6.5,26.0,619.757,621.6759999999999,627.3240000000001,631.405,618.405,629.27,629.757,632.8380000000001,630.946,627.216,638.0269999999999,636.081,637.216,642.3240000000001,623.1080000000001,627.054,,619.351,637.0269999999999,641.703,638.0269999999999,624.568,638.054,637.432,629.784,640.081,637.297,636.297,636.432,625.054,629.4590000000001,636.135,630.243,626.189,634.405,625.757,632.1619999999999,628.405,621.486,618.486,,625.865,617.216,620.811,612.4590000000001,612.919,614.27,614.216,619.405,640.8919999999999,637.595,640.703,
6.75,27.0,618.0,621.189,626.6759999999999,630.9730000000001,618.6759999999999,627.0,629.8380000000001,632.3240000000001,630.486,624.622,638.0,635.5409999999999,634.351,641.8919999999999,623.1619999999999,627.081,629.432,618.649,636.514,639.649,637.514,623.4590000000001,637.351,635.8919999999999,628.946,638.3240000000001,636.405,635.9730000000001,634.6759999999999,623.405,628.8919999999999,636.757,629.054,624.351,633.081,625.811,631.351,627.486,620.784,617.73,,625.514,618.1619999999999,619.595,612.811,612.081,613.9730000000001,614.5409999999999,618.189,640.432,636.703,639.6759999999999,
7.0,28.0,617.3240000000001,621.135,624.73,628.297,616.595,628.514,628.568,630.486,629.8919999999999,623.595,636.351,634.189,634.622,638.8380000000001,622.1080000000001,626.432,630.919,617.4590000000001,635.405,638.9730000000001,635.6759999999999,622.73,635.27,635.703,627.622,637.0,635.0,634.6759999999999,634.6759999999999,623.622,628.4590000000001,634.811,628.6759999999999,624.5409999999999,632.27,624.3240000000001,629.216,627.054,619.189,617.6759999999999,,624.514,617.514,619.757,611.0269999999999,612.703,614.27,613.1080000000001,618.405,640.378,635.432,638.4590000000001,
7.25,29.0,617.27,619.649,623.8380000000001,629.568,616.378,627.135,626.378,630.1619999999999,629.8380000000001,622.568,636.135,633.486,633.919,638.9730000000001,621.081,625.189,629.0269999999999,617.9730000000001,635.865,637.865,634.1619999999999,622.919,634.3240000000001,635.811,626.4590000000001,637.081,635.0269999999999,633.189,634.595,623.1080000000001,627.351,635.486,627.351,623.405,632.405,625.378,628.514,625.8919999999999,619.054,617.0269999999999,,625.189,617.0,618.73,611.351,612.757,613.1619999999999,614.811,617.514,638.703,633.1619999999999,636.946,
7.5,30.0,616.351,619.622,622.649,627.757,616.243,625.622,625.649,629.649,629.216,622.0269999999999,635.486,631.568,633.189,637.216,620.757,625.0,628.405,617.4590000000001,634.703,636.946,633.946,621.27,633.649,634.1619999999999,626.0,634.297,633.1619999999999,633.297,633.1619999999999,621.811,626.5409999999999,634.486,626.703,623.3240000000001,631.0,623.9730000000001,628.0269999999999,625.703,618.3240000000001,616.73,,623.351,617.1080000000001,618.054,611.135,611.405,612.9730000000001,613.0269999999999,617.216,636.054,633.811,636.432,
7.75,31.0,616.0,619.703,623.081,627.243,615.243,624.784,623.703,628.3240000000001,627.4590000000001,621.486,634.8919999999999,631.27,632.081,636.622,619.568,623.865,628.135,617.0,634.081,637.1080000000001,632.8380000000001,621.595,632.1619999999999,634.3240000000001,625.4590000000001,633.757,632.081,631.514,632.3240000000001,622.405,626.378,633.865,625.081,621.243,630.297,623.757,627.0,623.054,618.757,616.189,,622.27,616.297,619.054,610.081,611.784,612.919,613.3240000000001,617.297,636.135,631.946,635.216,
8.0,32.0,615.1080000000001,618.405,621.4590000000001,625.432,615.3240000000001,623.622,622.622,627.432,628.135,619.3240000000001,632.216,632.054,631.5409999999999,635.4590000000001,619.5409999999999,623.514,628.243,616.811,633.514,634.946,630.27,621.432,632.297,631.784,623.432,631.703,632.378,630.0,632.811,620.73,626.1619999999999,632.514,625.568,621.946,628.514,622.595,625.6759999999999,623.622,618.054,615.27,613.8380000000001,621.703,616.946,618.6759999999999,610.595,611.378,612.622,612.4590000000001,615.6759999999999,634.189,631.081,634.081,
8.25,33.0,614.432,618.811,620.568,624.865,614.405,622.6759999999999,622.703,626.919,626.865,618.0269999999999,630.8919999999999,630.4590000000001,629.297,633.432,620.378,622.919,627.27,614.919,631.622,632.5409999999999,629.27,619.622,631.1619999999999,631.4590000000001,623.351,629.595,631.73,629.649,631.811,619.9730000000001,624.946,630.946,623.595,621.784,629.0,621.9730000000001,624.0,623.6759999999999,618.189,616.0,613.378,621.5409999999999,614.649,617.946,610.568,610.865,612.595,611.649,615.27,635.405,630.432,633.486,
8.5,34.0,615.3240000000001,617.351,620.3240000000001,622.811,613.919,621.757,621.135,624.8380000000001,625.6759999999999,617.811,629.6759999999999,628.8919999999999,628.243,634.081,618.703,621.297,627.5409999999999,614.6759999999999,629.8380000000001,632.784,628.081,618.757,630.0269999999999,631.405,622.216,630.946,631.568,628.297,630.9730000000001,621.8919999999999,624.135,631.514,623.189,621.1619999999999,626.784,620.486,623.0,622.351,616.6759999999999,614.3240000000001,612.8380000000001,620.135,616.0,617.054,609.405,610.865,612.5409999999999,612.486,614.6759999999999,632.622,629.189,631.0269999999999,
8.75,35.0,614.27,616.486,619.4590000000001,622.6759999999999,613.703,621.6759999999999,621.0,623.568,624.649,617.784,627.811,629.054,625.9730000000001,631.8919999999999,617.946,621.351,625.568,614.432,628.865,633.378,627.622,617.297,628.595,630.514,623.5409999999999,629.4590000000001,628.784,627.811,630.432,619.432,624.0,628.9730000000001,621.6759999999999,620.432,626.432,621.297,622.73,623.216,616.784,615.135,613.703,619.649,615.784,615.054,609.811,610.486,610.8919999999999,612.0269999999999,614.1619999999999,631.757,628.351,630.757,
9.0,36.0,613.486,616.189,619.405,621.27,613.351,621.0,618.8919999999999,622.081,624.514,617.73,626.919,628.1080000000001,627.514,631.622,618.649,621.405,624.946,613.757,630.081,632.081,627.135,616.784,626.4590000000001,629.865,622.432,627.135,628.1080000000001,626.3240000000001,629.297,619.4590000000001,623.4590000000001,629.0269999999999,622.568,618.9730000000001,625.243,620.811,622.703,622.595,615.8380000000001,613.8919999999999,612.595,618.135,615.27,616.081,609.568,610.351,610.946,610.757,614.1080000000001,632.432,627.243,630.568,
9.25,37.0,612.73,615.595,618.081,621.0269999999999,612.595,619.73,618.757,621.27,623.946,616.514,625.486,627.784,625.919,629.378,617.649,619.5409999999999,623.351,613.784,628.054,629.649,625.378,616.8919999999999,627.622,628.757,621.297,626.405,627.568,626.243,628.3240000000001,619.4590000000001,622.649,627.9730000000001,622.4590000000001,619.9730000000001,625.568,620.568,622.0,621.297,616.405,613.1080000000001,612.1619999999999,618.703,613.757,616.9730000000001,610.622,609.135,610.811,610.811,613.081,631.432,626.432,629.189,
9.5,38.0,613.054,614.8919999999999,617.081,619.622,612.757,619.378,617.946,621.351,621.946,615.27,625.4590000000001,626.0,625.297,627.378,617.405,619.405,623.297,613.865,627.6759999999999,629.081,624.514,616.0,626.189,627.73,620.946,625.568,627.5409999999999,625.4590000000001,628.351,618.919,623.081,626.514,619.405,618.405,624.378,619.919,621.595,620.1080000000001,615.351,613.432,611.27,617.243,615.378,615.8380000000001,609.135,609.865,611.595,610.919,613.649,630.595,626.5409999999999,630.054,
9.75,39.0,612.5409999999999,613.595,616.946,618.4590000000001,612.486,617.946,617.5409999999999,621.1080000000001,622.216,616.27,624.4590000000001,625.1619999999999,625.0,627.378,615.432,619.865,621.405,613.5409999999999,627.5409999999999,628.622,624.4590000000001,616.405,625.6759999999999,627.73,620.0269999999999,625.1080000000001,626.6759999999999,625.595,627.378,617.73,620.568,626.0269999999999,619.73,618.784,623.5409999999999,619.568,621.946,620.432,615.622,612.8919999999999,612.649,617.054,614.351,615.595,609.378,610.1619999999999,610.919,611.1619999999999,613.1080000000001,629.297,626.27,627.0269999999999,
10.0,40.0,611.514,613.784,614.432,618.27,610.9730000000001,618.73,615.432,619.6759999999999,621.216,615.3240000000001,624.1619999999999,624.405,623.054,626.703,615.405,618.27,620.5409999999999,612.946,626.622,627.351,623.73,614.73,625.514,625.9730000000001,620.135,625.8380000000001,627.0269999999999,623.1619999999999,628.351,618.5409999999999,620.3240000000001,623.865,618.73,617.865,623.73,620.622,621.0269999999999,619.8380000000001,615.703,612.703,611.784,616.5409999999999,613.8380000000001,615.216,609.865,610.1080000000001,610.189,609.568,612.189,627.919,625.0269999999999,625.73,
10.25,41.0,611.8380000000001,612.0,615.189,617.622,610.5409999999999,617.351,615.811,619.297,621.432,615.703,622.946,623.622,622.9730000000001,624.811,615.4590000000001,617.811,620.595,612.432,625.622,625.216,622.865,614.8919999999999,624.622,625.351,619.73,624.946,625.9730000000001,624.378,626.919,616.919,620.757,623.919,618.6759999999999,617.27,622.189,619.378,619.081,618.243,614.784,613.3240000000001,611.486,616.216,612.3240000000001,615.0,609.189,609.243,611.081,609.946,612.595,627.1619999999999,624.703,624.757,
10.5,42.0,612.081,613.1080000000001,614.27,616.378,611.297,617.1619999999999,615.054,618.405,619.243,614.622,622.486,622.6759999999999,621.622,624.432,615.351,618.568,620.0,612.216,624.054,625.243,621.514,614.622,623.6759999999999,623.3240000000001,618.351,623.216,625.135,623.6759999999999,624.919,616.568,619.811,623.135,618.1619999999999,616.351,621.4590000000001,617.784,619.216,619.135,615.378,612.1619999999999,611.1619999999999,616.432,613.243,615.054,609.3240000000001,608.216,609.514,609.3240000000001,611.865,626.4590000000001,624.351,623.919,
10.75,43.0,611.568,611.216,613.568,615.919,609.757,617.5409999999999,614.243,618.135,619.3240000000001,614.1619999999999,622.297,622.8919999999999,620.622,624.378,614.378,616.811,619.27,611.216,623.486,623.243,621.405,614.8919999999999,621.351,623.0,618.243,622.081,623.568,621.622,624.6759999999999,615.649,619.622,622.622,617.0269999999999,616.486,620.297,617.4590000000001,619.757,617.784,614.5409999999999,612.5409999999999,611.054,614.514,612.757,614.297,608.486,609.054,610.0,608.73,611.8380000000001,626.135,624.216,623.757,
11.0,44.0,611.1080000000001,611.946,614.757,616.27,609.8919999999999,615.811,614.216,617.405,618.6759999999999,613.784,620.486,620.243,620.703,622.216,613.622,615.865,618.216,610.9730000000001,623.297,623.216,621.054,613.757,622.4590000000001,622.757,617.784,620.351,624.514,620.5409999999999,623.703,615.757,618.297,621.784,616.811,615.351,618.865,617.243,617.1080000000001,616.9730000000001,615.081,612.135,610.73,613.946,612.8380000000001,613.514,608.0,609.27,610.135,609.405,611.9730000000001,626.0269999999999,624.568,622.432,
11.25,45.0,611.5409999999999,610.919,612.405,613.703,609.514,615.432,613.486,617.189,617.486,613.595,620.784,620.8380000000001,618.757,622.1619999999999,613.946,615.189,617.189,611.189,621.919,621.703,620.378,613.73,622.27,622.73,616.5409999999999,619.919,622.946,621.1080000000001,623.27,615.297,618.27,621.216,616.216,615.054,618.811,616.757,617.27,616.757,614.216,611.757,610.784,614.378,613.514,613.243,608.622,608.405,609.351,608.8380000000001,611.73,624.432,622.919,621.757,
11.5,46.0,610.9730000000001,611.0,613.486,615.054,609.216,615.351,614.27,615.919,617.135,613.189,620.622,619.6759999999999,617.9730000000001,621.8919999999999,613.216,615.703,617.865,611.243,621.73,621.297,620.5409999999999,613.243,619.405,620.811,616.27,619.243,621.946,619.378,622.622,615.0269999999999,619.0269999999999,619.919,616.297,615.1619999999999,618.811,616.189,616.622,616.351,614.486,611.514,610.865,613.514,611.757,612.9730000000001,608.351,609.216,609.27,608.703,611.297,623.081,622.486,621.405,
11.75,47.0,610.6759999999999,609.946,612.1619999999999,614.3240000000001,609.189,613.622,613.135,616.0,616.703,613.189,619.919,618.73,618.054,620.649,612.514,614.135,617.297,610.5409999999999,621.703,620.1080000000001,618.27,613.0269999999999,619.351,620.189,616.054,619.135,621.216,619.216,621.568,615.081,617.243,619.216,614.8380000000001,614.595,617.514,616.1619999999999,615.865,615.757,614.1619999999999,611.703,610.568,613.378,612.054,612.405,608.9730000000001,608.622,609.622,608.622,611.568,623.1619999999999,620.432,620.351,
12.0,48.0,610.946,609.216,612.6759999999999,613.5409999999999,609.351,614.351,613.351,615.405,615.865,612.757,619.1080000000001,617.432,617.189,619.27,612.432,613.703,617.1619999999999,610.243,620.514,620.243,618.351,611.568,619.946,619.3240000000001,614.568,618.622,619.6759999999999,618.703,621.514,613.919,617.0,619.73,614.784,614.297,617.8380000000001,615.622,615.4590000000001,616.0,613.189,611.297,610.297,612.703,611.73,612.8380000000001,608.73,609.0269999999999,609.189,608.622,610.622,622.811,620.595,619.622,
12.25,49.0,610.297,609.919,613.054,613.135,608.946,613.703,612.946,614.919,615.216,612.757,618.486,617.514,616.784,619.1619999999999,611.703,613.811,617.865,610.405,620.0,619.595,618.054,613.1080000000001,618.784,618.8919999999999,614.784,617.865,620.946,617.4590000000001,620.919,613.703,615.5409999999999,618.189,614.595,614.0,616.486,614.351,615.243,615.4590000000001,613.1080000000001,610.9730000000001,610.757,612.6759999999999,611.216,611.568,608.135,608.6759999999999,609.378,608.5409999999999,610.73,621.703,620.297,620.054,
12.5,50.0,610.351,609.514,612.0,612.622,609.432,613.216,612.568,615.405,614.784,613.135,618.811,617.1080000000001,615.405,618.189,612.0269999999999,613.216,617.0269999999999,610.703,620.27,619.784,617.595,611.865,618.432,617.9730000000001,613.216,619.054,619.405,617.351,620.054,613.216,616.4590000000001,618.0269999999999,614.9730000000001,614.0269999999999,615.0,613.6759999999999,614.514,614.6759999999999,612.622,610.135,609.703,612.8919999999999,611.622,611.784,607.757,608.378,608.757,607.216,610.0,620.919,620.378,619.8380000000001,
