TimesH,Frame,7,13,22,32,36,46,50,60,63,78,105,131,219,238,260,266,291,298,305,311,312,317,321,330,335,342,343,344,348,354,356,529,612,627,649,855,867,885,895,933,956,968,981,986
173.5,694.0,622.789,621.785,622.29,620.626,613.518,617.538,619.512,624.22,615.742,613.44,615.964,614.577,609.077,615.066,610.852,624.573,625.585,617.885,625.322,622.313,629.1,627.378,,613.68,622.197,619.443,625.4169999999999,630.893,619.6759999999999,631.3430000000001,622.097,620.567,,,,,,,,,,,,
173.75,695.0,,621.63,622.803,621.1569999999999,614.122,618.2719999999999,620.335,624.837,616.577,612.089,616.712,615.048,609.256,614.279,610.153,623.807,625.17,617.827,625.849,621.024,629.835,626.736,,614.342,622.38,620.173,627.1990000000001,631.951,619.8009999999999,631.326,621.685,620.641,,,,,,,,,,,,
174.0,696.0,,621.946,622.577,621.201,613.8969999999999,618.4490000000001,620.2669999999999,625.364,616.069,613.087,616.2130000000001,614.119,609.5419999999999,613.881,610.604,623.393,624.678,618.309,625.679,621.514,629.9680000000001,627.232,,613.986,622.703,619.5269999999999,626.165,630.539,620.153,631.5980000000001,622.194,621.5980000000001,,,,,,,,,,,,
174.25,697.0,,622.6,622.101,620.986,614.007,617.5319999999999,620.019,625.364,615.5169999999999,613.6659999999999,616.3530000000001,614.446,608.536,614.241,610.212,624.793,624.2959999999999,617.998,624.826,621.467,629.395,627.006,,613.762,622.127,619.751,626.114,631.503,619.502,631.832,621.8919999999999,620.586,,,,,,,,,,,,
174.5,698.0,,621.571,622.441,621.029,614.159,618.227,619.697,625.5509999999999,615.908,613.847,615.158,614.089,608.679,614.711,610.686,624.544,624.46,617.818,625.586,620.762,629.4590000000001,626.516,,613.312,621.497,619.191,624.942,630.364,620.085,630.236,622.871,621.256,,,,,,,,,,,,
174.75,699.0,621.854,622.061,622.594,620.35,614.595,618.761,620.2280000000001,625.461,616.582,614.452,616.2040000000001,614.086,608.429,614.16,610.497,624.4540000000001,624.549,617.996,625.471,621.567,629.2669999999999,625.442,620.048,614.322,621.674,618.851,625.46,631.214,619.727,632.6619999999999,622.02,620.6419999999999,,,,,,,,,,,,
175.0,700.0,622.099,622.605,622.562,619.915,614.626,617.798,619.573,624.903,615.565,612.86,616.293,614.635,608.628,615.507,610.244,624.731,624.299,618.161,626.186,621.442,629.981,626.02,620.246,612.841,620.687,618.835,624.126,630.34,619.915,630.895,621.669,620.929,,,,,,,,,,,,
175.25,701.0,621.207,622.692,622.044,620.634,614.295,618.026,619.703,626.126,616.424,613.005,615.985,614.217,608.571,615.003,610.481,625.341,623.134,616.644,625.994,621.577,628.971,625.781,619.366,613.422,621.182,618.241,625.143,630.585,620.0409999999999,631.908,621.9,620.956,,,,,,,,,,,,
175.5,702.0,,622.725,620.939,621.067,614.222,618.466,619.779,624.934,616.431,613.655,616.626,614.0830000000001,609.23,615.215,609.756,624.844,623.095,618.207,626.265,620.909,628.691,626.379,619.294,613.243,620.14,617.962,625.745,630.502,620.1,631.2280000000001,621.758,619.899,,,,,,,,,,,,
175.75,703.0,620.389,622.186,621.169,620.411,615.031,617.578,619.685,624.169,616.17,612.847,615.408,614.9119999999999,608.521,614.93,610.15,625.427,623.573,617.413,626.101,620.403,629.164,625.757,618.874,613.495,620.7769999999999,616.453,624.4590000000001,630.5409999999999,620.253,631.129,622.234,620.7959999999999,,,,,,,,,,,,
176.0,704.0,620.146,622.391,620.679,620.257,614.3240000000001,617.6659999999999,619.816,624.846,615.862,613.705,615.81,614.2180000000001,608.779,615.15,610.2819999999999,625.109,622.46,617.007,626.614,620.623,628.769,626.7819999999999,618.519,613.2130000000001,619.611,617.467,624.563,631.725,619.628,631.221,621.933,619.5369999999999,620.711,,,,,,,,,,,
176.25,705.0,619.431,621.827,621.3919999999999,620.727,614.241,617.856,618.94,624.129,616.948,613.984,616.2040000000001,614.866,609.069,615.269,610.158,624.7919999999999,621.76,617.112,627.273,619.428,629.373,625.429,618.741,612.168,618.986,616.947,623.315,631.655,620.315,632.328,621.283,620.205,619.085,,,,,,,,,,,
176.5,706.0,619.8480000000001,622.217,620.693,619.882,613.826,617.395,619.432,623.927,615.684,614.76,615.645,613.64,609.251,615.368,610.683,625.275,621.94,616.54,626.321,617.975,630.575,625.981,618.43,612.431,619.227,617.174,623.572,630.2,619.373,631.7330000000001,620.727,619.562,620.369,610.053,,,,,,,,,,
176.75,707.0,619.982,621.992,622.43,619.4259999999999,614.01,618.362,619.966,624.346,615.313,,615.316,614.109,609.092,614.755,609.863,625.077,622.362,616.273,626.266,618.447,628.875,626.9019999999999,618.847,612.765,619.09,616.279,623.918,631.135,621.067,631.1990000000001,621.005,619.581,619.396,609.905,,,,,,,,,,
177.0,708.0,619.251,623.309,621.3380000000001,619.238,614.331,617.5509999999999,619.836,624.3330000000001,616.1619999999999,613.594,615.68,614.9780000000001,609.544,614.886,610.099,624.507,621.582,616.597,626.2330000000001,618.114,629.956,626.486,618.609,613.118,618.431,615.389,623.2090000000001,630.755,621.265,631.317,620.507,619.052,619.96,609.751,,,,,,,,,,
177.25,709.0,619.4680000000001,622.622,620.241,619.205,613.956,616.399,619.509,623.586,615.306,613.0740000000001,615.669,614.3380000000001,610.035,614.8330000000001,609.307,624.474,621.1709999999999,616.086,626.016,617.423,629.063,625.937,618.134,613.1469999999999,617.786,615.886,621.635,630.611,620.5930000000001,631.4209999999999,620.664,618.886,618.842,609.36,630.534,,,,,,,,,
177.5,710.0,618.5419999999999,622.91,620.997,617.919,613.78,616.056,618.876,623.371,614.888,612.612,615.918,615.2180000000001,608.9780000000001,613.891,609.6619999999999,624.121,619.871,616.516,626.538,616.951,629.016,626.0509999999999,618.245,612.911,618.226,615.25,621.703,630.241,620.308,631.3530000000001,621.0219999999999,617.922,618.714,608.39,630.381,,,,,,,,,
177.75,711.0,619.275,622.382,620.8240000000001,618.479,613.915,616.67,619.44,622.465,615.486,613.2869999999999,614.951,613.8580000000001,609.457,614.498,609.498,623.37,619.5930000000001,616.165,626.0880000000001,616.743,629.523,626.436,617.903,613.211,616.577,614.906,620.549,629.935,620.651,630.7909999999999,620.711,617.811,,,630.8530000000001,,,,,,,,,
178.0,712.0,618.365,623.175,621.506,617.727,614.842,615.814,618.307,623.559,616.293,612.605,614.97,614.433,608.989,613.74,609.9209999999999,623.359,619.216,615.812,625.455,615.72,628.883,626.139,616.389,612.578,617.644,615.025,620.7719999999999,629.63,621.566,629.893,620.375,618.663,,,630.239,,,,,,,,,
178.25,713.0,618.469,622.849,620.423,617.185,613.503,615.565,617.694,622.439,615.192,612.101,614.828,614.674,609.295,614.237,,623.447,619.217,615.366,624.2040000000001,616.664,629.101,625.438,616.846,612.564,616.6990000000001,614.113,620.664,630.053,622.4069999999999,628.92,618.915,618.121,,,630.361,,,,,,,,,
178.5,714.0,618.751,622.456,620.134,616.996,614.08,615.2769999999999,618.119,623.735,616.06,611.804,614.306,614.4259999999999,609.054,614.227,,622.614,618.31,616.887,625.78,615.746,628.7669999999999,624.891,616.847,613.129,615.543,614.6669999999999,619.911,630.263,621.096,628.2040000000001,619.889,617.707,,,629.553,,,,,,,,,
178.75,715.0,618.6419999999999,622.619,620.146,616.168,613.513,615.5840000000001,618.357,622.935,615.127,612.059,614.8240000000001,613.851,608.797,613.466,,621.237,619.448,615.3969999999999,625.37,615.883,628.476,626.202,616.4780000000001,613.12,616.379,614.102,619.2330000000001,629.183,620.413,628.107,619.242,617.0269999999999,,,628.76,,,,,,,,,
179.0,716.0,617.881,623.275,619.768,617.437,613.8480000000001,615.422,617.5790000000001,622.054,615.055,612.34,614.015,613.469,609.763,613.089,609.139,621.613,618.488,616.4490000000001,624.989,615.182,627.935,625.1619999999999,616.805,612.982,616.758,613.377,618.984,628.3290000000001,621.197,627.882,619.446,617.075,,608.841,628.617,,,,,,,,,
179.25,717.0,617.136,624.247,618.884,615.998,613.499,614.841,617.196,622.587,615.513,611.507,614.018,613.076,609.888,612.93,609.701,621.076,617.519,615.549,623.635,614.755,627.013,623.836,616.388,612.866,615.726,613.7130000000001,618.899,628.685,620.119,627.665,619.3480000000001,616.567,,608.751,627.654,,,,,,,,,
179.5,718.0,617.377,622.692,619.105,615.625,613.425,614.5509999999999,618.429,621.939,615.309,611.769,614.141,613.1469999999999,610.021,612.5790000000001,609.306,619.4680000000001,617.202,615.886,624.06,614.533,626.877,624.821,616.106,612.975,615.5419999999999,613.008,616.781,627.6469999999999,620.1709999999999,626.3530000000001,617.851,616.837,615.004,608.879,628.0,,,,,,,,,
179.75,719.0,615.936,621.586,619.057,615.6709999999999,613.101,614.315,617.809,621.048,615.274,611.32,613.679,612.279,610.4780000000001,612.931,609.161,620.9680000000001,616.995,615.15,623.045,613.93,625.036,623.6669999999999,615.355,613.425,615.6419999999999,612.387,617.403,627.706,619.87,626.2919999999999,617.419,616.2959999999999,615.86,608.924,627.474,,,,,,,,,
180.0,720.0,616.484,621.653,618.061,615.675,613.5740000000001,615.0169999999999,617.823,621.85,614.937,611.281,612.995,612.9730000000001,609.915,612.06,609.758,619.193,616.318,614.7819999999999,623.004,613.805,624.633,624.189,615.915,612.315,615.668,612.967,616.063,627.482,619.095,625.504,617.496,615.293,615.467,,626.4830000000001,,,,,,,,,
180.25,721.0,615.439,622.056,617.784,615.254,612.144,614.763,617.327,620.7769999999999,615.6569999999999,610.303,613.776,612.8340000000001,609.913,612.697,609.408,620.106,616.604,615.168,623.08,613.655,624.33,624.594,615.94,613.5880000000001,614.58,612.727,615.175,628.1669999999999,619.32,626.595,616.802,616.129,614.469,,627.612,,,,,,,,,
180.5,722.0,615.525,621.4069999999999,618.299,615.2909999999999,612.9069999999999,614.195,616.8919999999999,620.479,615.013,611.013,613.387,613.423,610.384,612.306,609.155,619.937,616.008,614.3919999999999,622.216,612.91,623.422,623.552,615.297,612.321,614.722,612.49,615.485,627.398,619.143,624.688,616.5319999999999,615.36,614.697,,627.697,,,,,,,,,
180.75,723.0,614.467,620.491,618.553,615.443,612.316,614.024,615.846,618.985,615.24,610.653,613.5840000000001,612.372,610.385,611.622,609.376,619.1469999999999,615.435,614.6990000000001,621.624,613.344,623.875,622.464,614.4830000000001,612.078,613.953,612.269,615.058,626.025,618.827,624.557,616.855,614.49,614.034,,627.116,,,,,,,,,
181.0,724.0,615.529,621.105,617.72,614.613,612.471,613.581,616.331,619.347,614.686,611.4630000000001,612.632,612.83,609.943,612.178,609.545,619.1709999999999,615.007,614.572,619.996,613.249,622.5740000000001,623.425,614.599,613.044,614.315,611.639,615.836,627.2959999999999,618.13,625.064,615.691,614.982,614.404,,626.7719999999999,,,,,,,,,
181.25,725.0,614.846,619.763,617.813,615.46,613.008,613.547,616.128,618.9,614.635,611.087,612.711,613.117,610.297,612.004,609.009,618.011,615.247,615.007,621.078,613.475,623.336,622.78,614.7040000000001,612.3430000000001,613.4069999999999,611.3340000000001,615.507,626.899,617.9169999999999,625.016,615.747,614.944,613.9490000000001,608.967,626.911,,,,,,,,,
181.5,726.0,614.494,619.8919999999999,617.357,615.304,612.988,613.476,617.007,618.75,614.934,610.599,612.039,613.17,610.511,611.415,609.794,618.31,614.61,615.189,620.156,612.23,623.391,622.716,614.681,612.555,612.683,611.758,615.069,626.129,617.962,624.778,615.779,613.768,612.494,608.006,625.545,,,,,,,,,
181.75,727.0,614.435,618.578,617.561,614.615,612.4580000000001,613.964,616.68,619.215,614.7919999999999,610.663,612.507,613.062,610.138,611.431,608.7819999999999,617.521,614.6030000000001,614.611,620.442,612.962,623.3580000000001,622.94,614.286,612.217,612.976,611.299,614.812,626.509,616.961,624.159,616.07,614.0980000000001,613.493,608.915,625.496,,,,,,,,,
182.0,728.0,,619.9019999999999,618.105,614.877,611.874,613.241,616.153,618.4209999999999,614.822,610.326,612.024,612.618,609.895,611.519,609.651,617.797,614.629,613.965,620.65,612.802,623.231,623.331,614.336,612.557,613.3380000000001,611.6619999999999,614.637,625.668,617.132,623.79,616.562,613.5169999999999,613.3530000000001,,625.286,,,,,,,,,
182.25,729.0,,619.076,617.173,614.7090000000001,611.9209999999999,613.2230000000001,616.675,617.452,614.391,609.521,611.573,611.649,609.776,612.174,609.634,617.597,614.82,615.302,619.197,613.293,623.864,622.466,614.612,612.116,612.133,611.485,614.246,625.359,618.452,623.0,616.009,614.85,612.506,,624.373,,,,,,,,,
182.5,730.0,,618.54,617.18,614.076,612.2040000000001,612.985,616.141,617.788,614.653,609.991,611.549,611.553,610.029,611.395,,617.342,614.099,614.221,619.6659999999999,613.185,622.5459999999999,621.408,614.607,612.134,611.77,611.113,614.262,624.3240000000001,617.625,623.797,616.23,614.089,613.136,,624.21,,,,,,,,,
182.75,731.0,613.049,618.816,618.0880000000001,614.429,613.001,612.9119999999999,616.529,616.619,614.1759999999999,610.413,611.683,612.245,609.9119999999999,611.094,,616.1,614.109,615.286,618.974,612.18,622.5880000000001,622.0980000000001,614.011,611.785,612.124,611.21,614.869,623.995,618.188,622.188,616.84,614.357,613.312,,624.322,,,,,,,,,
183.0,732.0,613.6419999999999,618.706,617.1419999999999,613.999,611.995,612.396,616.399,617.127,613.215,610.31,611.525,612.0740000000001,609.654,611.8240000000001,,618.578,614.962,614.693,619.087,613.54,622.908,622.289,612.695,611.255,612.84,611.349,614.425,622.57,618.627,621.191,616.016,613.734,612.8240000000001,,621.976,,,,,,,,,
183.25,733.0,613.98,618.3919999999999,616.496,613.989,612.28,613.321,616.503,618.222,613.73,609.587,611.4580000000001,611.215,609.956,611.62,,616.415,615.111,614.53,618.172,612.143,622.675,622.855,613.497,610.732,611.984,610.42,614.628,622.814,618.515,621.8480000000001,615.817,614.062,613.3380000000001,,622.65,,,,,,,,,
183.5,734.0,613.747,617.55,616.6709999999999,614.059,612.1759999999999,613.197,615.861,617.434,613.891,610.494,611.626,612.123,609.256,611.518,,616.95,614.654,615.479,617.369,613.077,621.884,621.9630000000001,613.631,611.453,612.65,610.81,614.5790000000001,622.043,619.0790000000001,621.561,615.7330000000001,614.158,612.607,,623.033,,,,,,,,,
183.75,735.0,613.653,618.453,616.362,614.097,612.097,612.707,615.687,616.788,613.24,610.581,611.196,611.506,610.099,611.677,,616.618,614.784,614.831,617.496,612.874,621.559,622.755,613.155,610.809,612.214,610.79,614.371,621.5880000000001,617.7180000000001,620.879,614.981,614.044,613.498,,622.0980000000001,,,,,,,,,
184.0,736.0,613.316,618.4169999999999,616.96,614.394,611.571,612.681,615.649,617.475,613.0790000000001,610.0459999999999,611.748,611.5509999999999,609.245,611.8,608.884,616.861,615.004,614.631,617.5269999999999,612.025,621.635,622.0269999999999,612.765,611.143,612.275,610.6,614.491,621.0219999999999,618.189,620.6569999999999,616.273,614.48,613.493,,622.506,,,,,,,,,
184.25,737.0,612.729,618.0740000000001,615.742,614.062,612.086,612.433,615.4540000000001,616.639,613.101,609.246,611.275,612.356,610.401,611.711,608.746,617.391,614.005,615.056,616.323,612.86,621.9780000000001,622.361,613.747,611.1419999999999,612.2,610.639,614.0880000000001,621.029,617.951,619.188,615.918,612.999,613.875,608.986,621.559,,,,,,,,,
184.5,738.0,613.189,617.998,616.113,614.009,613.001,613.3430000000001,616.072,616.337,613.257,,611.484,611.509,609.495,611.521,608.997,617.4540000000001,614.4680000000001,614.874,617.6419999999999,613.6419999999999,620.393,622.341,613.797,611.5,611.549,610.69,614.3290000000001,620.919,617.797,619.269,615.875,613.7,613.101,607.2330000000001,620.357,,,,,,,,,
184.75,739.0,613.469,617.355,615.4490000000001,613.221,612.674,612.694,615.356,617.364,613.44,,612.352,611.58,609.5840000000001,611.056,609.002,616.953,614.189,615.4730000000001,615.6659999999999,613.174,621.003,622.019,613.9119999999999,611.863,611.931,610.156,615.6759999999999,620.294,618.1990000000001,619.346,617.124,613.68,612.771,608.374,620.105,,,,,,,,,
185.0,740.0,613.12,617.739,615.5269999999999,614.55,611.79,612.2719999999999,615.2330000000001,617.86,613.976,,610.433,610.825,609.274,611.307,608.877,617.071,614.304,614.915,615.623,613.1990000000001,621.0840000000001,621.956,613.823,611.648,612.35,610.07,614.927,620.023,617.977,619.197,617.3,613.955,613.173,608.244,620.896,,,,,,,,,
185.25,741.0,613.256,616.744,614.712,613.0830000000001,612.006,612.685,614.259,616.7,612.821,,610.928,611.3,609.558,611.346,608.909,616.876,614.052,616.043,615.077,613.34,621.08,621.578,613.969,610.965,611.992,610.753,615.056,620.731,617.893,618.602,616.5459999999999,613.944,612.99,608.285,620.679,,,,,,,,,
185.5,742.0,612.896,616.425,615.203,613.989,612.288,612.655,614.5219999999999,617.143,612.985,,611.082,611.606,609.185,612.803,609.0369999999999,615.9119999999999,614.2080000000001,616.2330000000001,615.175,613.323,620.406,622.308,613.675,610.779,612.146,610.238,614.456,619.592,618.215,619.13,616.999,614.224,613.062,608.568,619.344,,,,,,,,,
185.75,743.0,613.326,617.319,614.9730000000001,614.06,612.02,613.21,614.7909999999999,616.474,612.604,,611.573,611.5409999999999,608.99,612.572,609.077,616.443,613.7869999999999,616.15,614.893,612.9540000000001,621.2909999999999,622.219,613.437,611.0419999999999,612.253,610.528,615.322,619.685,616.895,618.679,616.639,614.431,613.614,609.259,619.674,,,,,,,,,
186.0,744.0,613.0830000000001,616.137,614.933,613.731,612.0,613.211,614.427,615.905,613.153,,611.269,612.3009999999999,609.169,613.069,609.086,615.905,613.345,615.673,614.497,612.741,621.936,620.864,613.735,611.385,612.128,610.994,614.906,619.004,618.0369999999999,618.5409999999999,617.013,613.601,614.105,609.317,620.09,,,,,,,,,
186.25,745.0,613.265,616.159,615.251,613.616,611.71,613.6669999999999,614.365,615.261,613.298,609.693,611.1469999999999,611.594,609.284,612.547,608.702,615.573,613.487,615.0980000000001,613.9830000000001,613.136,621.34,621.31,613.059,610.8480000000001,612.009,610.601,615.895,618.854,618.8009999999999,618.119,616.54,613.5930000000001,613.263,609.077,618.974,,,,,,,,,
186.5,746.0,614.247,616.4630000000001,615.058,614.121,612.304,612.967,614.315,615.692,613.255,610.7180000000001,611.215,612.111,609.626,613.2330000000001,607.875,616.195,613.8009999999999,614.828,614.0980000000001,612.626,621.175,621.905,613.984,610.244,612.0790000000001,611.015,615.5269999999999,619.38,617.668,619.355,616.252,614.075,613.9830000000001,609.0740000000001,618.048,,,,,,,,,
186.75,747.0,613.906,616.734,614.737,613.7819999999999,612.087,612.375,613.716,615.315,613.599,609.54,611.4540000000001,611.605,609.582,612.748,609.372,616.439,613.765,615.123,614.44,612.891,621.43,621.231,613.331,611.024,611.752,610.854,615.675,618.195,617.651,618.835,616.293,613.758,614.992,609.201,617.9680000000001,,,,,,,,,
