TimesH,Frame,NoMissing,61,61,63,63,74,74,78,78,79,79,126,126,129,129,135,135,139,139,140,140,141,141,150,150,161,161,165,165,178,178,181,181,184,184,189,189,211,211,215,215,219,219,220,220,223,223,229,229,234,234,235,235,236,236,245,245,263,263,271,271,282,282,284,284,292,292,300,300,311,311,319,319,322,322,326,326,328,328,330,330,351,351,356,356,363,363,367,367,500,500,515,515,524,524,542,542,564,564,572,572,622,622,708,708,958,958
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
102.75,411.0,,127.17299999999999,49.606,242.416,50.97,184.86,52.055,214.983,55.383,253.36,57.626999999999995,253.477,71.14699999999999,131.123,74.197,116.027,83.012,84.012,82.44,138.338,77.607,187.95,78.138,98.774,84.221,250.502,90.506,237.257,93.311,141.755,88.671,54.24,98.854,179.155,81.757,277.52,99.89200000000001,97.492,107.344,115.709,99.634,254.218,108.06200000000001,269.9,112.234,236.72099999999998,105.51899999999999,103.579,112.031,52.498000000000005,112.916,250.947,117.751,221.87599999999998,112.137,108.25,117.81700000000001,90.116,122.13799999999999,37.726,125.85600000000001,258.322,133.555,88.065,129.624,63.48,137.58700000000002,267.707,137.067,91.53,137.241,260.697,143.062,88.152,146.247,249.46099999999998,142.362,48.778,141.485,34.732,148.80200000000002,288.943,153.09,237.764,147.827,47.626000000000005,151.059,265.53,151.135,230.363,8.072000000000001,,,191.287,14.408,113.14399999999999,23.843000000000004,69.061,69.49600000000001,225.963,100.009,233.46099999999998,112.807,201.63299999999998,81.616,133.58,110.882
103.0,412.0,,127.238,49.648999999999994,242.34,51.016000000000005,184.86599999999999,52.073,214.923,55.42,253.453,57.633,253.50400000000002,71.10600000000001,131.142,74.078,116.007,83.07700000000001,84.064,82.446,138.43,77.656,187.985,78.097,98.721,84.258,250.485,90.51,237.265,93.295,141.85,88.652,54.273,99.027,179.102,81.63600000000001,277.533,99.82799999999999,97.412,107.49600000000001,115.723,99.762,254.255,108.08200000000001,270.039,112.13799999999999,236.752,105.51299999999999,103.49700000000001,112.083,52.486000000000004,112.92399999999999,250.924,117.63600000000001,221.878,112.111,108.305,117.685,90.07600000000001,122.165,37.685,125.825,258.535,133.553,88.05799999999999,129.55100000000002,63.498999999999995,137.618,267.818,136.865,91.54700000000001,137.225,260.746,143.07399999999998,88.179,146.253,249.43900000000002,142.355,48.705,141.52700000000002,34.724000000000004,148.78799999999998,288.971,153.061,237.852,147.77200000000002,47.606,150.944,265.482,151.158,230.25900000000001,8.057,97.081,14.493,191.641,14.616,113.19200000000001,23.818,69.051,69.559,225.967,99.988,233.38099999999997,112.889,201.65099999999998,81.665,133.77100000000002,110.912
103.25,413.0,,126.979,49.638000000000005,242.329,51.03,184.956,52.035,214.956,55.46,253.581,57.456,253.585,71.268,131.151,74.006,116.021,83.09299999999999,84.086,82.48100000000001,138.334,77.57,187.983,78.056,98.696,84.319,250.47400000000002,90.495,237.27900000000002,93.319,141.928,88.045,54.305,99.05,179.065,81.528,277.541,99.789,97.359,107.686,115.685,99.69200000000001,254.21900000000002,108.16,270.235,112.139,236.708,105.396,103.493,112.15799999999999,52.467,112.948,250.955,117.571,221.886,112.11200000000001,108.83,117.02,90.07600000000001,122.06299999999999,37.721,125.87200000000001,258.906,133.38299999999998,88.103,129.541,63.515,137.509,267.871,136.797,91.54,137.219,260.843,143.079,88.21,146.31,249.479,142.381,48.67100000000001,141.455,34.954,148.861,289.003,153.088,237.845,147.779,47.597,150.946,265.515,151.085,230.09,8.052,97.16799999999999,14.802999999999999,191.429,14.327,113.148,23.82,69.04,69.57300000000001,225.97299999999998,99.985,233.34799999999998,112.89200000000001,201.747,81.745,133.662,110.90299999999999
103.5,414.0,,126.97399999999999,49.43899999999999,242.301,50.956,185.05700000000002,51.983999999999995,214.96400000000003,55.407,253.637,57.367,253.582,71.199,131.191,74.042,115.979,83.071,84.098,82.506,138.327,77.648,187.96400000000003,78.018,98.676,84.35,250.455,90.499,237.267,93.344,141.879,87.852,54.295,99.014,179.08700000000002,81.449,277.515,99.79,97.34700000000001,107.76299999999999,115.71,99.7,254.225,108.15899999999999,270.416,112.133,236.74400000000003,105.307,103.3,112.05,52.486999999999995,112.90899999999999,250.93099999999998,117.749,221.87099999999998,112.15,108.789,117.065,90.081,122.03399999999999,37.59,125.863,258.836,133.411,88.056,129.566,63.431999999999995,137.514,267.8,136.923,91.581,137.191,260.889,143.046,88.10799999999999,146.251,249.488,142.404,48.687,141.546,35.283,148.939,288.998,153.07,237.832,147.67700000000002,47.523999999999994,150.93200000000002,265.54,151.058,230.06,8.056000000000001,97.165,14.873,191.613,14.423,113.15100000000001,23.805999999999997,69.058,69.641,225.975,99.986,233.31799999999998,112.821,201.84400000000002,81.786,133.43200000000002,110.766
103.75,415.0,,127.045,49.483000000000004,242.27,50.968999999999994,185.06400000000002,51.967,214.957,55.426,253.577,57.343,253.63299999999998,71.187,131.101,74.173,115.963,83.053,84.061,82.57,138.409,77.601,187.99599999999998,77.926,98.698,84.29,250.43400000000003,90.47200000000001,237.28799999999998,93.36,141.937,87.756,54.34,99.005,179.15900000000002,81.41,277.592,99.734,97.329,107.786,115.669,99.67399999999999,254.24400000000003,108.2,270.29,112.209,236.736,105.197,103.40799999999999,112.051,52.465,112.904,251.063,117.60700000000001,221.87099999999998,112.171,108.77600000000001,116.977,90.057,122.04700000000001,37.75,125.795,259.062,133.36,88.038,129.523,63.521,137.60399999999998,267.939,136.805,91.585,137.194,260.879,143.007,88.069,146.255,249.511,142.41,48.58,141.531,35.224000000000004,148.833,288.961,153.041,237.782,147.774,47.571000000000005,150.901,265.634,151.042,230.28599999999997,8.207,97.036,14.556,191.19799999999998,14.272,113.15100000000001,23.82,69.053,69.62,226.00599999999997,99.98700000000001,233.378,112.757,201.81099999999998,81.807,133.23,110.725
104.0,416.0,,126.958,49.373000000000005,242.312,51.021,185.122,51.997,214.99,55.398,253.64,57.257,253.675,71.206,131.14600000000002,74.179,115.94,83.027,84.079,82.54700000000001,138.43200000000002,77.635,187.99599999999998,77.982,98.742,84.257,250.429,90.454,237.315,93.395,141.876,87.78200000000001,54.321000000000005,98.973,178.982,81.3,277.642,99.771,97.318,107.79,115.624,99.646,254.266,108.17399999999999,270.219,112.288,236.775,105.289,103.5,112.06200000000001,52.467,112.869,251.15400000000002,117.559,221.888,112.186,108.837,116.834,90.088,122.057,37.704,125.81200000000001,259.009,133.295,87.98899999999999,129.631,63.401,137.674,267.894,136.627,91.555,137.14600000000002,260.945,143.088,88.06700000000001,146.197,249.484,142.387,48.534,141.666,35.338,148.84799999999998,288.936,153.033,237.84400000000002,147.769,47.525,150.83100000000002,265.68,151.001,230.168,8.196,,,191.222,14.287,113.12200000000001,23.813000000000002,69.09899999999999,69.736,225.99,99.99600000000001,233.43599999999998,112.719,201.615,81.78,133.376,110.78200000000001
104.25,417.0,,126.97,49.355,242.303,51.075,185.146,52.036,215.054,55.413000000000004,253.623,57.205,253.725,71.139,131.235,74.34,115.944,83.009,84.105,82.57799999999999,138.389,77.7,187.983,77.95,98.82700000000001,84.29299999999999,250.481,90.45100000000001,237.332,93.4,141.97,87.429,54.288000000000004,98.932,179.247,81.27199999999999,277.584,99.815,97.306,107.831,115.59899999999999,99.619,254.27900000000002,108.12100000000001,270.12,112.37200000000001,236.78099999999998,105.26100000000001,103.545,112.066,52.443999999999996,112.875,251.125,117.55,221.896,112.189,108.87200000000001,116.884,90.184,122.12799999999999,37.789,125.77600000000001,259.1,133.246,87.985,129.542,63.261,137.761,267.899,136.685,91.602,137.097,260.95099999999996,143.006,88.036,146.132,249.437,142.404,48.519,141.584,35.545,148.859,288.95599999999996,153.049,237.986,147.798,47.523,150.863,265.639,151.123,230.165,8.205,96.89299999999999,13.727,191.032,13.915,113.165,23.838,69.1,69.627,226.00099999999998,99.977,233.42,112.712,201.50599999999997,81.642,133.52700000000002,110.835
104.5,418.0,,126.99700000000001,49.43,242.264,51.108000000000004,185.18099999999998,52.038000000000004,215.02200000000002,55.408,253.737,57.239,253.688,71.137,131.256,74.556,116.021,83.09100000000001,84.04799999999999,82.545,138.403,77.691,188.015,78.005,98.804,84.334,250.47,90.447,237.38299999999998,93.42200000000001,141.934,87.681,54.266999999999996,98.934,179.363,81.256,277.605,99.816,97.289,107.835,115.60799999999999,99.698,254.312,108.096,270.176,112.441,236.81799999999998,105.31299999999999,103.676,112.07600000000001,52.398999999999994,112.891,251.12400000000002,117.555,221.855,112.18799999999999,108.88600000000001,116.874,90.18,122.13600000000001,37.768,125.786,259.05400000000003,133.244,88.04700000000001,129.5,63.285,137.82,267.73,136.625,91.617,137.08,260.95599999999996,142.95,88.06299999999999,146.131,249.519,142.388,48.583999999999996,141.671,35.363,148.832,288.94,153.043,238.01,147.76,47.48,150.75799999999998,265.694,151.125,230.34400000000002,8.281,97.025,14.273,191.13400000000001,13.954,113.2,23.802,69.09,69.64399999999999,226.002,99.979,233.477,112.648,201.577,81.737,133.334,110.801
104.75,419.0,,127.12700000000001,49.266000000000005,242.25400000000002,51.13,185.09900000000002,52.03,214.967,55.358999999999995,253.78799999999998,57.218999999999994,253.695,71.105,131.217,74.488,116.146,83.10700000000001,84.09100000000001,82.571,138.39,77.683,188.003,78.00399999999999,98.891,84.385,250.53,90.413,237.437,93.434,141.97899999999998,87.34200000000001,54.206,98.955,179.588,81.274,277.66,99.853,97.303,107.811,115.663,99.759,254.33599999999998,108.042,270.04900000000004,112.44,236.851,105.365,103.693,112.04899999999999,52.407,112.913,251.153,117.427,221.875,112.119,108.98700000000001,116.723,90.20700000000001,122.164,37.857,125.69200000000001,258.70099999999996,133.373,88.102,129.398,63.451,137.747,267.819,136.565,91.596,137.01,260.91,142.889,88.103,146.11,249.604,142.347,48.582,141.738,35.711,148.901,289.015,153.084,238.033,147.79399999999998,47.51,150.77100000000002,265.755,151.116,230.46900000000002,8.433,97.198,14.652000000000001,191.169,13.892000000000001,113.205,23.76,69.09100000000001,69.653,226.0,99.98200000000001,233.428,112.62899999999999,201.65900000000002,81.69,133.21200000000002,110.84100000000001
105.0,420.0,,127.01899999999999,49.276,242.283,51.146,185.082,52.11,215.011,55.378,253.824,57.236000000000004,253.69799999999998,71.09100000000001,131.282,74.671,116.089,83.02600000000001,84.065,82.515,138.39700000000002,77.654,187.99099999999999,78.082,98.85600000000001,84.28299999999999,250.54,90.431,237.417,93.414,141.911,87.28200000000001,54.133,98.984,179.43599999999998,81.329,277.649,99.728,97.292,107.796,115.819,99.78,254.304,107.92200000000001,270.033,112.367,236.832,105.35,103.836,112.046,52.364,112.87799999999999,251.166,117.14399999999999,221.917,112.149,108.885,116.825,90.178,122.145,37.703,125.818,258.72900000000004,133.27,88.066,129.257,63.263999999999996,137.78,267.599,136.738,91.56,136.993,261.0,143.084,88.066,146.096,249.61700000000002,142.345,48.59,141.679,35.817,148.953,288.971,153.079,238.072,147.85399999999998,47.513999999999996,150.769,265.823,151.126,230.31599999999997,8.342,97.206,14.449000000000002,191.162,13.860999999999999,113.14299999999999,23.761999999999997,69.1,69.743,226.007,99.985,233.513,112.62200000000001,201.643,81.712,133.24,110.87100000000001
105.25,421.0,,127.01799999999999,49.288000000000004,242.28799999999998,51.128,185.028,52.13,215.14700000000002,55.361000000000004,253.88099999999997,57.43899999999999,253.692,71.131,131.19299999999998,74.646,116.116,82.98899999999999,84.02799999999999,82.51299999999999,138.511,77.725,187.93200000000002,78.024,98.823,84.25,250.597,90.51299999999999,237.425,93.42200000000001,142.017,87.272,54.096000000000004,98.97399999999999,179.53599999999997,81.361,277.651,99.727,97.319,107.755,115.645,100.09,254.305,107.936,270.082,112.32700000000001,236.761,105.32,103.78200000000001,112.022,52.379,112.863,251.135,117.12700000000001,221.929,112.131,108.98,116.836,90.10799999999999,122.1,37.692,125.824,258.502,133.362,88.116,129.259,63.221000000000004,137.776,267.553,136.67700000000002,91.54799999999999,136.967,260.916,143.03,88.085,146.042,249.584,142.373,48.645,141.64,35.68,148.907,288.97900000000004,153.047,237.889,147.836,47.495,150.766,265.85400000000004,151.255,230.19,8.206,97.29899999999999,14.617,191.15099999999998,13.907,113.14,23.741999999999997,69.131,69.845,226.00900000000001,99.958,233.53400000000002,112.595,201.645,81.83,133.143,110.85
105.5,422.0,,127.052,49.26,242.31900000000002,51.107,184.976,52.177,215.13099999999997,55.35,253.761,57.335,253.612,71.069,131.208,74.717,116.09899999999999,83.009,84.07,82.559,138.514,77.60600000000001,187.92700000000002,78.01100000000001,98.8,84.273,250.533,90.47200000000001,237.476,93.416,142.106,87.384,54.13399999999999,98.865,179.467,81.368,277.692,99.806,97.34700000000001,107.723,115.64399999999999,100.36399999999999,254.31400000000002,107.92,269.974,112.31200000000001,236.77700000000002,105.329,103.774,112.04899999999999,52.36,112.838,251.105,117.04899999999999,221.87900000000002,112.08,108.955,116.85600000000001,90.131,122.132,37.779,125.789,258.71,133.245,88.15100000000001,129.234,63.115,137.817,267.503,136.738,91.53,136.95600000000002,260.921,142.968,88.044,145.942,249.59099999999998,142.398,48.593999999999994,141.45600000000002,35.414,148.776,288.89599999999996,153.082,237.88299999999998,147.773,47.50899999999999,150.793,265.85200000000003,151.20600000000002,230.238,8.201,97.073,13.847999999999999,191.16299999999998,14.007,113.19,23.691,69.161,69.983,226.017,99.963,233.49099999999999,112.57600000000001,201.66299999999998,81.883,133.174,110.868
105.75,423.0,,127.185,49.295,242.28799999999998,51.177,184.965,52.206,215.081,55.341,253.75,57.49100000000001,253.655,71.077,131.22799999999998,74.875,116.079,83.04799999999999,84.024,82.515,138.658,77.649,187.977,78.047,98.73200000000001,84.34200000000001,250.55700000000002,90.536,237.46,93.428,142.109,87.32600000000001,54.14,98.81,179.47099999999998,81.245,277.775,99.759,97.336,107.755,115.60799999999999,100.52600000000001,254.38299999999998,107.961,270.105,112.335,236.78799999999998,105.334,103.90100000000001,112.065,52.323,112.83,251.115,116.87700000000001,221.847,112.131,108.792,117.045,90.134,122.012,37.834,125.73100000000001,258.503,133.451,88.18700000000001,129.326,63.083999999999996,137.80200000000002,267.341,136.785,91.557,136.971,260.901,142.836,87.955,145.95,249.584,142.442,48.722,141.47899999999998,35.486999999999995,148.769,288.907,153.114,237.891,147.747,47.51,150.828,265.762,151.2,230.278,8.179,97.04700000000001,13.927999999999999,191.169,14.056,113.287,23.693,69.209,69.977,226.049,99.969,233.503,112.609,201.60299999999998,81.899,133.181,110.904
106.0,424.0,,127.29299999999999,49.292,242.32,51.108000000000004,184.935,52.238,215.046,55.402,253.72099999999998,57.489,253.703,71.053,131.238,74.94,116.184,83.055,84.027,82.479,138.684,77.711,187.993,78.029,98.697,84.316,250.53,90.454,237.405,93.427,142.071,87.266,54.097,98.777,179.497,81.237,277.654,99.74700000000001,97.325,107.75,115.51700000000001,100.579,254.343,107.844,270.106,112.315,236.718,105.265,103.96,112.008,52.361000000000004,112.844,251.148,117.01799999999999,221.825,112.135,108.736,117.035,90.148,121.947,37.906,125.712,258.44599999999997,133.428,88.149,129.36,63.082,137.814,267.34,136.804,91.61200000000001,136.946,260.895,142.798,87.92399999999999,146.013,249.653,142.434,48.781000000000006,141.515,35.613,148.83100000000002,288.908,153.19299999999998,237.81,147.797,47.428000000000004,150.903,265.86400000000003,151.248,230.31099999999998,8.15,97.14299999999999,13.964,191.109,13.915,113.38600000000001,23.62,69.232,69.874,226.06099999999998,99.973,233.44,112.67,201.637,81.92299999999999,133.269,110.906
106.25,425.0,,127.454,49.365,242.27700000000002,51.049,184.92,52.113,215.003,55.427,253.813,57.453,253.72099999999998,71.048,131.253,74.995,116.12,83.15,83.992,82.499,138.72,77.722,188.019,78.11,98.713,84.31200000000001,250.547,90.45200000000001,237.425,93.49,142.119,87.259,54.102,98.777,179.46400000000003,81.297,277.659,99.774,97.27799999999999,107.85,115.475,100.596,254.36,107.889,269.982,112.31200000000001,236.687,105.211,103.984,112.0,52.324,112.82799999999999,251.092,117.061,221.83700000000002,112.126,108.80799999999999,116.979,90.132,121.98,37.812,125.686,258.254,133.69899999999998,88.081,129.404,62.948,137.872,267.432,136.739,91.602,136.911,260.934,142.918,87.86200000000001,145.985,249.62599999999998,142.429,48.813,141.425,35.681,148.916,288.873,153.13,237.645,147.767,47.431000000000004,150.91299999999998,265.803,151.211,230.222,8.17,97.506,13.543,191.083,13.894,113.46700000000001,23.594,69.247,70.017,226.07,99.955,233.50599999999997,112.588,201.74599999999998,82.021,133.194,110.895
106.5,426.0,,127.39399999999999,49.303999999999995,242.28799999999998,51.023999999999994,184.885,52.083,215.00400000000002,55.391000000000005,253.88099999999997,57.47,253.68599999999998,71.021,131.232,74.962,116.15700000000001,83.22200000000001,83.96,82.47,138.753,77.705,187.93200000000002,78.043,98.765,84.29799999999999,250.59099999999998,90.415,237.412,93.486,142.179,87.301,54.068000000000005,98.71600000000001,179.56599999999997,81.29899999999999,277.64,99.787,97.176,107.84700000000001,115.42399999999999,100.617,254.32299999999998,107.82700000000001,270.02,112.27600000000001,236.657,105.191,103.98,112.06700000000001,52.286,112.85600000000001,251.13400000000001,116.921,221.80900000000003,112.14200000000001,108.87899999999999,117.014,90.14,121.984,37.888000000000005,125.56700000000001,258.171,133.877,88.037,129.42,62.803999999999995,137.912,267.379,136.762,91.62200000000001,136.912,260.865,142.889,87.91,145.939,249.62900000000002,142.417,48.823,141.482,35.66,148.849,288.858,153.12,237.771,147.745,47.427,150.912,265.872,151.079,230.14700000000002,8.1,97.671,13.394,191.16400000000002,14.014000000000001,113.291,23.616,69.27600000000001,70.051,226.08,99.977,233.49400000000003,112.55799999999999,201.755,81.97,133.23,110.91799999999999
106.75,427.0,,127.374,49.248000000000005,242.266,51.016999999999996,184.925,52.077,214.99599999999998,55.409,253.86900000000003,57.606,253.68,70.953,131.213,74.972,116.15,83.273,83.925,82.465,138.795,77.82600000000001,187.989,78.098,98.86200000000001,84.303,250.57299999999998,90.414,237.417,93.507,142.173,87.367,54.06399999999999,98.81700000000001,179.665,81.22,277.585,99.84200000000001,97.196,107.811,115.223,100.669,254.285,107.8,269.809,112.335,236.674,105.294,104.01100000000001,112.068,52.305,112.835,251.175,117.119,221.826,112.132,108.85700000000001,116.95100000000001,90.09299999999999,122.054,37.908,125.665,258.362,133.775,88.07,129.47299999999998,62.985,137.88299999999998,267.411,136.685,91.66,136.903,260.845,142.85299999999998,87.921,145.95600000000002,249.706,142.416,48.885,141.127,35.786,148.839,288.88599999999997,153.112,237.782,147.79399999999998,47.452,150.91899999999998,265.848,150.95,230.176,8.137,97.831,13.245999999999999,191.122,14.046,113.175,23.534000000000002,69.266,69.9,226.048,99.939,233.50599999999997,112.469,201.646,81.93799999999999,133.255,110.865
