TimesH,Frame,NoMissing,4,4,5,5,12,12,17,17,21,21,28,28,30,30,54,54,62,62,65,65,68,68,77,77,78,78,86,86,88,88,91,91,105,105,107,107,115,115,118,118,120,120,199,199,214,214,248,248,250,250,251,251,252,252,255,255,265,265,268,268,277,277,296,296,313,313,314,314,315,315,316,316,317,317,322,322,324,324,330,330,331,331,332,332,335,335,336,336,340,340,341,341,345,345,349,349,353,353,354,354,357,357,364,364,367,367,372,372,380,380,381,381,386,386,394,394,396,396,397,397,402,402,404,404,406,406,410,410,417,417,422,422,424,424,426,426,430,430,434,434,441,441,445,445,599,599,652,652,720,720,734,734,907,907,1087,1087,1179,1179,1350,1350,1667,1667,1751,1751
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
453.25,1813.0,,218.07,150.565,72.19,150.03,51.248000000000005,152.556,93.64,146.764,211.225,146.624,253.08900000000003,142.571,37.787,163.701,83.139,155.989,121.43700000000001,130.553,103.16,130.194,243.696,127.869,222.565,126.764,134.748,127.618,197.203,122.838,82.86,121.76700000000001,286.39799999999997,121.02,44.373999999999995,140.749,230.03,139.651,87.97399999999999,136.25,191.842,133.296,199.72,131.894,175.585,16.996,250.61599999999999,66.19,215.453,76.60300000000001,181.01,75.375,236.99200000000002,76.809,67.087,75.388,250.34799999999998,74.296,268.947,70.939,132.0,74.0,99.647,36.749,180.34099999999998,26.683000000000003,192.58900000000003,48.586000000000006,249.222,50.751999999999995,97.206,48.795,201.995,47.424,121.929,51.185,136.418,42.265,211.084,44.581,182.0,41.835,92.01799999999999,111.04,198.612,115.669,74.013,107.59299999999999,280.301,108.447,248.31599999999997,108.57600000000001,119.34200000000001,108.184,266.19,105.649,96.324,105.56,55.714,102.44200000000001,272.715,102.226,251.622,103.23100000000001,93.04700000000001,119.40299999999999,55.17100000000001,120.31200000000001,73.113,117.5,184.611,114.584,294.53,115.572,102.68,114.625,123.995,91.741,166.851,87.67,98.917,91.491,68.37100000000001,90.555,220.447,88.772,108.583,86.458,245.56400000000002,84.027,99.31200000000001,84.637,193.708,81.9,188.703,101.001,132.89600000000002,95.406,74.03,99.775,279.556,97.73200000000001,222.858,97.051,272.078,94.975,187.97,68.476,220.00099999999998,135.708,175.338,65.765,220.296,64.166,38.696,133.93,234.64700000000002,143.937,174.15400000000002,83.85,233.857,68.58,116.544,93.14,136.465,79.683
453.5,1814.0,,218.03900000000002,150.642,72.16,149.903,51.115,152.482,93.635,146.798,211.3,146.563,253.11700000000002,142.615,37.784,163.71200000000002,83.179,156.006,121.494,130.41299999999998,103.103,130.172,243.68,127.90700000000001,222.55900000000003,126.755,134.679,127.376,197.175,122.851,82.82600000000001,121.73899999999999,286.443,120.99799999999999,44.388000000000005,140.71200000000002,230.015,139.679,87.947,136.35,191.854,133.28799999999998,199.858,131.886,175.645,16.909000000000002,250.72099999999998,66.027,215.636,76.803,181.06799999999998,75.289,236.97799999999998,76.793,67.087,75.357,250.27700000000002,74.318,268.92,71.009,130.81799999999998,73.275,99.539,37.293,180.34799999999998,26.644000000000002,192.53599999999997,48.44,249.305,50.835,97.304,48.81399999999999,201.97,47.391000000000005,122.133,51.333,136.25799999999998,42.208,211.093,44.607,182.005,41.816,92.01899999999999,111.03399999999999,198.71400000000003,115.509,74.134,107.551,280.302,108.434,248.28900000000002,108.52,119.478,108.23100000000001,266.226,105.551,96.334,105.44,55.677,102.44200000000001,272.726,102.277,251.612,103.21799999999999,93.051,119.35700000000001,55.167,120.415,73.07,117.425,184.55900000000003,114.59200000000001,294.457,115.565,102.745,114.52799999999999,124.1,91.819,166.893,87.9,98.99700000000001,91.524,68.46300000000001,90.546,220.497,88.624,108.522,86.86,245.55,83.995,99.30799999999999,84.61,193.66099999999997,81.927,188.71400000000003,101.016,132.99200000000002,95.169,74.05,99.854,279.384,97.79,222.878,97.11399999999999,272.075,94.949,187.95,68.438,220.055,135.593,175.362,65.73899999999999,220.145,64.233,38.815,133.915,234.725,143.957,174.00599999999997,83.786,233.765,68.658,116.527,93.266,136.366,79.649
453.75,1815.0,,218.012,150.726,72.137,149.977,51.068000000000005,152.468,93.65,146.753,211.351,146.48,253.03400000000002,142.673,37.871,163.686,83.25,156.017,121.41799999999999,130.535,103.051,130.149,243.607,127.93299999999999,222.595,126.74700000000001,134.736,127.462,197.27599999999998,122.88,82.848,121.91799999999999,286.41,121.022,44.37,140.809,229.96,139.708,87.94,136.332,191.817,133.29399999999998,199.68400000000003,131.90200000000002,175.575,16.998,250.695,66.124,215.475,76.694,181.055,75.38600000000001,236.988,76.789,67.11,75.304,250.05200000000002,74.325,268.923,71.03399999999999,130.884,73.294,99.55799999999999,37.264,180.235,26.618000000000002,192.56,48.485,249.416,50.718999999999994,97.32700000000001,48.901,201.981,47.343,121.87299999999999,51.291000000000004,136.361,42.315,211.1,44.652,181.956,41.879,91.883,111.09700000000001,198.69400000000002,115.506,74.309,107.383,280.402,108.41,248.294,108.556,119.411,108.213,266.152,105.565,96.32600000000001,105.355,55.623000000000005,102.559,272.749,102.302,251.636,103.175,93.137,119.314,55.13,120.369,73.113,117.37700000000001,184.565,114.587,294.51099999999997,115.475,102.70700000000001,114.60799999999999,124.09,91.788,166.88299999999998,87.91,99.046,91.572,68.524,90.536,220.50599999999997,88.65,109.0,86.0,245.563,83.95299999999999,99.286,84.637,193.6,82.006,188.78,101.079,132.952,94.837,74.028,99.76799999999999,279.46299999999997,97.63600000000001,222.946,97.156,272.063,94.95299999999999,188.03099999999998,68.44,220.035,135.613,175.396,65.758,220.08900000000003,64.131,38.844,133.846,234.73,144.05200000000002,173.91099999999997,83.726,233.75599999999997,68.55,116.565,93.13,136.335,79.634
454.0,1816.0,,218.033,150.804,72.12,150.001,50.979,152.483,93.616,146.736,211.373,146.468,253.101,142.732,37.714,163.52100000000002,83.213,156.039,121.70200000000001,130.266,102.99700000000001,130.202,243.671,127.98700000000001,222.62900000000002,126.72200000000001,134.671,127.56299999999999,197.282,122.867,82.87299999999999,121.927,286.409,121.008,44.416000000000004,140.756,229.979,139.683,87.851,136.501,191.72099999999998,133.262,199.77900000000002,131.935,175.425,17.043,250.59400000000002,66.194,215.62400000000002,76.808,181.206,75.436,236.98,76.748,67.101,75.214,249.893,74.355,268.923,70.97800000000001,131.111,73.34899999999999,99.412,37.132,180.33,26.57,192.593,48.401,249.312,50.777,97.19,49.115,201.93099999999998,47.236000000000004,121.553,51.147,136.395,42.183,211.05900000000003,44.661,181.842,41.893,91.963,111.118,198.737,115.479,74.601,107.292,280.362,108.391,248.387,108.587,119.459,108.24799999999999,266.133,105.619,96.26299999999999,105.256,55.638000000000005,102.488,272.82099999999997,102.292,251.645,103.17399999999999,93.179,119.48200000000001,55.138000000000005,120.436,73.119,117.45299999999999,184.604,114.63600000000001,294.418,115.59299999999999,102.71,114.71799999999999,124.07700000000001,91.741,166.84900000000002,87.70299999999999,99.054,91.50200000000001,68.571,90.441,220.50599999999997,88.758,108.68700000000001,86.575,245.545,83.934,99.225,84.709,193.47299999999998,81.99799999999999,188.921,101.137,133.119,95.226,74.072,99.727,279.508,97.762,222.99599999999998,97.13600000000001,272.03700000000003,94.973,188.05700000000002,68.467,220.07299999999998,135.589,175.399,65.72,220.30900000000003,64.065,38.853,133.87,234.592,144.194,174.018,83.76100000000001,233.708,68.556,116.725,93.089,136.38299999999998,79.536
454.25,1817.0,,218.032,150.718,72.197,150.075,50.97,152.472,93.60600000000001,146.68,211.255,146.49200000000002,253.15900000000002,142.719,37.548,163.497,83.236,156.05700000000002,121.7,130.22299999999998,103.227,130.175,243.69099999999997,128.045,222.614,126.726,134.717,127.67,197.31400000000002,122.891,82.84700000000001,121.964,286.355,121.096,44.431000000000004,140.80200000000002,229.958,139.67700000000002,88.038,136.19899999999998,191.847,133.17600000000002,199.77900000000002,131.931,175.52700000000002,16.851,250.58900000000003,66.024,215.699,76.896,181.229,75.827,236.984,76.711,67.086,75.34,249.69099999999997,74.359,268.91900000000004,70.99,131.222,73.28699999999999,99.444,37.143,180.17,26.622,192.61599999999999,48.581,249.403,50.754,97.22399999999999,48.702,201.958,47.261,121.463,50.963,137.062,43.16,211.081,44.63,181.903,41.847,91.955,111.191,198.72400000000002,115.454,74.27,107.602,280.355,108.346,248.41,108.67,119.454,108.285,266.188,105.65899999999999,96.303,105.182,55.663000000000004,102.52,272.843,102.225,251.64700000000002,103.166,93.329,119.524,55.133,120.48100000000001,73.07,117.51,184.601,114.59299999999999,294.357,115.698,102.74700000000001,114.719,124.06700000000001,91.62100000000001,166.773,87.54299999999999,99.045,91.47200000000001,68.608,90.492,220.5,88.664,108.837,86.475,245.585,83.94200000000001,99.304,84.65899999999999,193.378,81.995,189.003,101.194,133.037,95.01799999999999,74.02,99.788,279.575,97.714,223.078,97.14200000000001,272.014,94.969,188.03099999999998,68.449,220.08,135.58,175.40900000000002,65.709,219.958,64.095,38.988,133.856,234.59900000000002,144.123,173.92700000000002,83.697,233.62400000000002,68.598,116.56200000000001,93.37700000000001,136.494,79.473
454.5,1818.0,,218.00599999999997,150.83,72.203,150.111,50.84,152.533,93.65100000000001,146.673,211.252,146.678,253.167,142.678,37.453,163.409,83.27600000000001,156.055,121.64299999999999,130.27100000000002,103.305,130.201,243.78099999999998,128.219,222.612,126.74700000000001,134.726,127.54899999999999,197.28099999999998,122.854,82.9,121.92200000000001,286.275,121.196,44.428999999999995,140.891,229.998,139.57299999999998,88.889,135.264,192.012,132.95600000000002,199.764,131.858,175.532,16.771,250.69,65.964,215.755,76.94,181.202,75.53699999999999,237.002,76.702,67.031,75.28399999999999,249.78799999999998,74.374,268.938,70.973,131.629,73.279,99.331,37.107,180.202,26.59,192.65599999999998,48.505,249.702,50.336000000000006,101.941,48.894,201.99099999999999,47.174,122.037,51.513000000000005,137.365,43.341,211.033,44.571999999999996,181.882,41.82899999999999,91.852,111.198,198.604,115.429,73.90100000000001,107.897,280.378,108.274,248.451,108.711,119.40100000000001,108.26100000000001,266.258,105.65100000000001,96.251,105.098,55.571000000000005,102.537,272.832,102.234,251.643,103.119,93.36399999999999,119.505,55.151,120.501,73.021,117.505,184.625,114.617,294.387,115.65100000000001,102.745,114.71600000000001,123.89399999999999,91.617,166.863,87.65,99.02,91.439,68.68,90.473,220.52599999999998,88.677,108.704,86.485,245.61,83.917,99.38799999999999,84.689,193.6,81.95700000000001,188.97799999999998,101.1,133.047,95.132,74.125,99.552,279.385,97.62799999999999,223.118,97.083,271.973,94.985,187.97099999999998,68.485,220.137,135.685,175.429,65.722,219.92700000000002,63.98,39.263000000000005,133.812,234.713,144.075,173.951,83.766,233.60299999999998,68.649,116.667,93.06700000000001,136.639,79.316
454.75,1819.0,,218.02,150.795,72.28,150.089,50.775,152.543,93.64399999999999,146.656,211.264,146.593,253.217,142.667,37.429,163.429,83.205,156.02,121.6,130.42600000000002,103.273,130.09799999999998,243.65599999999998,128.1,222.627,126.706,134.768,127.64399999999999,197.215,122.831,82.898,121.78399999999999,286.19599999999997,121.025,44.418,140.852,229.958,139.606,88.73899999999999,135.42,191.937,133.08100000000002,199.899,131.83100000000002,175.47299999999998,16.87,250.58,65.895,215.83700000000002,76.97,181.21400000000003,75.362,237.032,76.675,66.99,75.225,249.648,74.395,268.96299999999997,70.861,131.661,73.252,99.384,36.833,180.197,26.671999999999997,192.655,48.496,249.465,50.761,101.88799999999999,48.958,201.97099999999998,47.233000000000004,122.303,51.663999999999994,137.05700000000002,43.218999999999994,210.99099999999999,44.633,181.892,41.773999999999994,91.836,111.198,198.65,115.37299999999999,73.857,108.046,280.32599999999996,108.325,248.63299999999998,108.554,119.40100000000001,108.258,266.20099999999996,105.65799999999999,96.303,105.08,55.586000000000006,102.601,272.888,102.32799999999999,251.606,103.079,93.29899999999999,119.397,55.178000000000004,120.375,72.968,117.579,184.627,114.635,294.41900000000004,115.78399999999999,102.749,114.711,123.944,91.662,166.78799999999998,87.641,99.02600000000001,91.36200000000001,68.717,90.445,220.513,88.79299999999999,108.836,86.088,245.59599999999998,83.93700000000001,99.28299999999999,84.751,193.804,81.977,189.00099999999998,101.09200000000001,133.005,94.785,74.107,99.545,279.501,97.699,223.22299999999998,97.15299999999999,271.97700000000003,95.00200000000001,187.91,68.476,220.16400000000002,135.47,175.39,65.749,219.94400000000002,64.141,39.284,133.766,234.727,144.083,174.08900000000003,83.83200000000001,233.612,68.704,116.637,92.93,136.703,79.167
455.0,1820.0,,218.02599999999998,150.871,72.3,150.101,50.754,152.542,93.661,146.701,211.199,146.81,253.19799999999998,142.738,37.389,163.457,83.096,156.02,121.63,130.412,103.28399999999999,130.189,243.62400000000002,128.097,222.605,126.698,134.80700000000002,127.49600000000001,197.206,122.79799999999999,82.955,121.8,286.202,120.96,44.437,140.804,229.981,139.565,89.166,135.04399999999998,192.00900000000001,133.097,199.787,131.80200000000002,175.428,16.699,250.657,65.892,215.771,76.949,181.269,75.33800000000001,237.032,76.685,67.058,75.102,249.825,74.455,268.978,70.898,131.69899999999998,73.363,99.43700000000001,36.811,180.297,26.660999999999998,192.688,48.61,249.50900000000001,50.73,101.854,48.891000000000005,201.935,47.349,122.37799999999999,51.708,137.002,43.144,211.021,44.608000000000004,181.925,41.751999999999995,91.835,111.11,198.65,115.43700000000001,73.975,108.01,280.279,108.234,248.59799999999998,108.67,119.35799999999999,108.244,266.164,105.52,96.311,105.115,55.575,102.52600000000001,272.892,102.351,251.595,103.088,93.32700000000001,119.33200000000001,55.18899999999999,120.338,72.92399999999999,117.65299999999999,184.69,114.656,294.307,115.71700000000001,102.749,114.635,123.89299999999999,91.744,166.826,87.83200000000001,98.964,91.382,68.775,90.456,220.488,88.824,108.855,85.87100000000001,245.608,83.906,99.689,84.48899999999999,193.725,81.948,188.987,101.024,133.106,95.198,74.163,99.535,279.314,97.836,223.178,97.12,271.983,94.999,188.058,68.54,220.141,135.596,175.37400000000002,65.759,219.894,63.949,39.342,133.664,234.8,144.033,174.00099999999998,83.785,233.601,68.734,116.62299999999999,92.944,136.533,79.27199999999999
455.25,1821.0,,218.115,150.85,72.26100000000001,150.05,50.723,152.537,93.57799999999999,146.774,211.149,146.86,253.24900000000002,142.7,37.404,163.399,83.12899999999999,155.994,121.68,130.382,103.353,130.15200000000002,243.40599999999998,127.947,222.582,126.697,134.875,127.63600000000001,197.21,122.744,82.934,121.771,286.22,120.97,44.443000000000005,140.783,230.003,139.579,89.20200000000001,134.995,192.03,133.07299999999998,199.833,131.733,175.21200000000002,16.92,250.625,65.904,215.826,76.944,181.27,75.358,236.998,76.693,67.069,75.135,250.25099999999998,74.458,268.895,70.862,131.87,73.59,99.59,36.781,180.345,26.745,192.71099999999998,48.839,249.577,50.477,101.965,48.895,202.003,47.341,122.62899999999999,51.75,137.174,43.339,211.084,44.578,181.942,41.754,91.821,111.16799999999999,198.66,115.382,73.919,108.007,280.297,108.20200000000001,248.63,108.681,119.39299999999999,108.262,266.132,105.51100000000001,96.28399999999999,105.15100000000001,55.571999999999996,102.406,272.847,102.391,251.58,103.1,93.454,119.376,55.203,120.324,72.903,117.676,184.695,114.64200000000001,294.217,115.60600000000001,102.809,114.64200000000001,123.914,91.755,166.977,87.82,98.956,91.39,68.736,90.428,220.544,88.67399999999999,108.285,87.03200000000001,245.703,83.83200000000001,99.866,84.34100000000001,193.737,81.96799999999999,188.97299999999998,101.015,133.058,94.955,74.168,99.38600000000001,279.29,97.947,223.16400000000002,97.09299999999999,272.005,94.976,187.885,68.467,220.16099999999997,135.585,175.394,65.80199999999999,220.00400000000002,64.057,39.637,133.511,234.773,144.029,173.915,83.751,233.643,68.83,116.811,92.689,136.533,79.348
455.5,1822.0,,218.2,150.951,72.324,150.091,50.638999999999996,152.49200000000002,93.589,146.827,211.188,146.835,253.237,142.719,37.396,163.356,83.06200000000001,155.941,121.39200000000001,130.60399999999998,103.294,130.186,243.43,127.96799999999999,222.6,126.689,134.866,127.837,197.135,122.704,82.882,121.757,286.259,120.95,44.443000000000005,140.822,230.02,139.563,89.23200000000001,135.082,191.97400000000002,133.003,199.891,131.80100000000002,175.274,16.908,250.581,65.921,215.886,76.96600000000001,181.208,75.314,236.968,76.718,67.07600000000001,75.14699999999999,250.356,74.46,268.87,70.862,131.861,73.67699999999999,99.281,36.851,180.49400000000003,26.66,192.72099999999998,48.795,249.558,50.471000000000004,101.975,48.843999999999994,201.933,47.285,122.67399999999999,51.833999999999996,137.14700000000002,43.363,211.09,44.556000000000004,181.945,41.724,91.87100000000001,111.166,198.658,115.3,73.914,108.016,280.282,108.23100000000001,248.55,108.73,119.446,108.287,266.099,105.51899999999999,96.274,105.241,55.595,102.353,272.811,102.387,251.59099999999998,103.101,93.37899999999999,119.318,55.217,120.311,72.84899999999999,117.749,184.688,114.62299999999999,294.249,115.53399999999999,102.762,114.609,123.834,91.677,166.81099999999998,87.441,98.971,91.387,68.74600000000001,90.41,220.55900000000003,88.70100000000001,108.319,87.255,245.68599999999998,83.762,100.007,84.244,193.64700000000002,81.935,188.956,100.931,132.863,94.471,74.161,99.37700000000001,279.156,97.884,223.09,97.09,271.993,94.992,187.84099999999998,68.447,220.113,135.605,175.415,65.827,220.021,64.097,39.732,133.52,234.872,144.02200000000002,173.97,83.738,233.705,68.709,116.677,93.116,136.245,79.439
455.75,1823.0,,218.15,150.85,72.418,150.082,50.663000000000004,152.502,93.59,146.759,211.076,146.94899999999998,253.21599999999998,142.697,37.342,163.312,83.085,155.96,121.51299999999999,130.47299999999998,103.323,130.156,243.34400000000002,127.97399999999999,222.555,126.633,134.852,127.79299999999999,197.11700000000002,122.73,82.742,121.684,286.178,121.035,44.478,140.776,230.06799999999998,139.513,89.32600000000001,135.016,191.99099999999999,133.016,199.938,131.736,175.396,16.885,250.618,66.058,215.988,77.046,181.185,75.416,236.968,76.72800000000001,66.997,75.123,250.55200000000002,74.465,268.86400000000003,70.90899999999999,131.688,73.572,98.97,36.83,180.417,26.686999999999998,192.734,48.847,249.512,50.549,101.88600000000001,48.799,201.93599999999998,47.177,122.569,51.666000000000004,137.05,43.074,211.049,44.602,181.96900000000002,41.746,92.072,111.135,198.595,115.196,73.63,108.103,280.259,108.28,248.542,108.759,119.416,108.244,266.048,105.485,96.315,105.331,55.614,102.257,272.88,102.492,251.601,103.11200000000001,93.245,119.195,55.187,120.41799999999999,72.891,117.691,184.72799999999998,114.545,294.186,115.443,102.868,114.587,123.816,91.598,166.90200000000002,87.711,98.926,91.367,68.76100000000001,90.43299999999999,220.437,88.855,108.40899999999999,86.85,245.61,83.734,99.95,84.226,193.578,81.95,189.015,100.97,132.986,94.854,74.148,99.416,279.183,97.881,223.11700000000002,97.064,271.969,94.975,187.87,68.49,220.11700000000002,135.634,175.423,65.82600000000001,220.21200000000002,64.109,39.751,133.57399999999998,234.752,144.028,174.02,83.723,233.702,68.637,116.354,93.61399999999999,136.256,79.365
456.0,1824.0,,218.16099999999997,150.916,72.446,150.134,50.643,152.53799999999998,93.538,146.779,211.09099999999998,146.91,253.291,142.701,37.372,163.30200000000002,83.126,155.99200000000002,121.69200000000001,130.35,103.32700000000001,130.253,243.207,127.905,222.56599999999997,126.566,134.827,127.743,197.178,122.745,82.734,121.568,286.161,120.984,44.482,140.754,230.054,139.58,89.37200000000001,135.031,191.90900000000002,133.173,199.953,131.73,175.35299999999998,16.927,250.65200000000002,66.001,215.97,77.009,181.269,75.327,237.00099999999998,76.752,66.98,75.289,250.523,74.46300000000001,268.867,71.023,131.91,73.755,98.838,37.076,180.304,26.658,192.74200000000002,48.898999999999994,249.549,50.428999999999995,101.719,48.79600000000001,202.05599999999998,47.148,122.664,51.547,137.09,43.001999999999995,211.045,44.648,182.048,41.733000000000004,92.116,111.20299999999999,198.62900000000002,115.179,73.692,108.089,280.254,108.164,248.578,108.76,119.459,108.287,266.052,105.579,96.28299999999999,105.404,55.551,102.24700000000001,272.89599999999996,102.412,251.577,103.059,93.289,119.21,55.193000000000005,120.415,72.937,117.771,184.72,114.56,294.08799999999997,115.35700000000001,102.834,114.68299999999999,123.912,91.59299999999999,167.081,88.118,98.904,91.352,68.758,90.38799999999999,220.457,88.93,108.337,87.18700000000001,245.644,83.598,99.99600000000001,84.208,193.514,81.936,188.88400000000001,100.851,133.063,95.00200000000001,74.018,99.542,279.033,97.985,223.104,97.055,271.993,94.98700000000001,187.859,68.528,220.15099999999998,135.638,175.386,65.782,220.19099999999997,63.941,39.639,133.681,234.8,143.997,174.09099999999998,83.811,233.69099999999997,68.63,116.52799999999999,93.478,136.556,79.20100000000001
456.25,1825.0,,218.142,150.966,72.551,150.165,50.656000000000006,152.541,93.538,146.842,210.952,146.922,253.43599999999998,142.586,37.397,163.225,83.11200000000001,155.952,121.914,130.19899999999998,103.193,130.243,243.232,127.926,222.512,126.459,134.796,127.756,197.142,122.777,82.801,121.48,286.215,121.074,44.474,140.815,230.109,139.637,89.23100000000001,135.012,191.868,133.047,199.91,131.67700000000002,175.44099999999997,16.868,250.584,65.96300000000001,215.987,76.986,181.252,75.27199999999999,236.99900000000002,76.736,67.042,75.155,250.18200000000002,74.503,268.84,71.018,132.042,73.748,98.684,37.1,180.262,26.768,192.798,48.881,249.666,50.336999999999996,101.801,48.799,202.007,47.275,122.72,51.349,137.084,42.883,210.856,44.646,182.055,41.732,92.072,111.229,198.707,115.221,73.334,108.214,280.242,108.016,248.565,108.825,119.469,108.304,266.013,105.648,96.286,105.49,55.51,102.289,272.953,102.36200000000001,251.614,103.089,93.456,119.23100000000001,55.199,120.368,73.04,117.72200000000001,184.72400000000002,114.619,294.048,115.406,102.81200000000001,114.65899999999999,123.855,91.447,166.953,87.756,98.90100000000001,91.314,68.774,90.469,220.5,88.99799999999999,108.309,87.337,245.65200000000002,83.598,100.105,84.14399999999999,193.405,81.92299999999999,188.86599999999999,100.885,132.891,94.449,74.00399999999999,99.706,278.899,98.15799999999999,223.05900000000003,97.06,272.001,94.95100000000001,187.825,68.486,220.167,135.63,175.395,65.791,220.08,64.09100000000001,39.551,133.714,234.83900000000003,143.97799999999998,174.118,83.89299999999999,233.571,68.648,116.56700000000001,93.49700000000001,136.515,79.245
456.5,1826.0,,218.135,151.005,72.426,150.175,50.758,152.541,93.48,146.847,210.951,146.967,253.457,142.559,37.397,163.236,83.149,155.922,121.632,130.386,103.236,130.24200000000002,243.041,127.72200000000001,222.535,126.506,134.82,127.772,197.15,122.709,82.85,121.671,286.23900000000003,121.118,44.45,140.833,230.108,139.619,89.359,134.88,191.72099999999998,133.099,200.012,131.619,175.34400000000002,16.953,250.715,65.994,216.122,77.104,181.213,75.37899999999999,236.99,76.747,66.982,75.266,250.487,74.512,268.827,71.015,132.045,73.815,98.46600000000001,37.143,180.236,26.718000000000004,192.81,48.894,249.7,50.361000000000004,101.583,48.788000000000004,201.93,47.358999999999995,123.18700000000001,51.405,137.26,42.703,210.97400000000002,44.623000000000005,182.053,41.711999999999996,92.055,111.197,198.62400000000002,115.134,73.327,108.27600000000001,280.204,108.024,248.613,108.725,119.414,108.288,266.033,105.65,96.256,105.51799999999999,55.486000000000004,102.31,272.936,102.351,251.618,103.056,93.346,119.285,55.191,120.33200000000001,73.056,117.711,184.77,114.721,294.086,115.28,102.794,114.725,123.85600000000001,91.509,166.873,87.682,98.92299999999999,91.32799999999999,68.68,90.54299999999999,220.405,89.056,108.286,87.104,245.67,83.479,100.25,84.10600000000001,193.486,81.945,188.81400000000002,100.929,132.83700000000002,94.23100000000001,74.119,99.536,279.004,98.145,223.065,97.056,271.975,94.973,187.833,68.482,220.18599999999998,135.64600000000002,175.392,65.808,220.109,64.143,39.579,133.653,234.74,144.03799999999998,174.078,83.904,233.547,68.615,116.40100000000001,93.59299999999999,136.533,79.18
456.75,1827.0,,218.15400000000002,150.965,72.49600000000001,150.205,50.788999999999994,152.545,93.471,146.884,210.938,147.002,253.426,142.547,37.423,163.116,83.18299999999999,155.908,121.779,130.332,103.365,130.356,243.09799999999998,127.73899999999999,222.53900000000002,126.464,134.774,127.79799999999999,197.145,122.67399999999999,82.82600000000001,121.663,286.303,121.064,44.508,140.903,230.11900000000003,139.594,89.228,135.004,191.69299999999998,133.084,199.804,131.524,175.489,16.874000000000002,250.641,65.97800000000001,216.04,77.08800000000001,181.18599999999998,75.403,236.979,76.733,66.863,75.388,250.562,74.574,268.785,70.91,132.216,73.813,98.48100000000001,37.187,180.155,26.844,192.835,48.916000000000004,249.666,50.347,101.689,48.869,201.988,47.338,122.03399999999999,51.409,137.425,42.8,210.93200000000002,44.57899999999999,182.053,41.71,92.01100000000001,111.215,198.61700000000002,115.169,73.318,108.26799999999999,280.24,107.944,248.59799999999998,108.805,119.413,108.271,266.041,105.64299999999999,96.176,105.46600000000001,55.413000000000004,102.491,272.967,102.40100000000001,251.62400000000002,103.052,93.34299999999999,119.302,55.25899999999999,120.40299999999999,73.055,117.73899999999999,184.765,114.851,294.14099999999996,115.516,102.73100000000001,114.741,123.906,91.62700000000001,166.989,88.053,98.945,91.353,68.78,90.48200000000001,220.35299999999998,89.10700000000001,108.28299999999999,86.945,245.679,83.475,100.074,84.15799999999999,193.40099999999998,81.92200000000001,188.822,100.965,132.88299999999998,94.315,74.195,99.531,279.156,98.071,223.03900000000002,97.01,271.991,94.963,187.76,68.446,220.19099999999997,135.74200000000002,175.419,65.834,220.324,63.99,39.528,133.672,234.62599999999998,144.129,174.093,83.87299999999999,233.493,68.696,116.45,93.302,136.398,79.189
