TimesH,Frame,NoMissing,53,53,127,127,202,202,228,228,249,249,252,252,256,256,284,284,306,306,307,307,333,333,418,418,477,477,616,616,786,786,862,862,901,901,905,905,926,926,929,929,949,949,1052,1052,1061,1061,1089,1089
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
264.25,1057.0,,41.496,137.79,216.747,57.305,137.817,105.663,123.241,145.834,250.72299999999998,85.256,89.18299999999999,84.404,110.264,85.24,175.768,105.56299999999999,76.467,98.473,117.95,97.29899999999999,247.33900000000003,115.639,197.821,80.35300000000001,193.05,49.692,179.463,75.938,96.721,130.954,53.89,146.945,95.815,72.185,283.64,143.53799999999998,233.704,94.898,123.928,82.898,251.407,126.801,117.65100000000001,104.72200000000001,173.18,82.521,197.019,33.897
264.5,1058.0,,41.437,137.778,216.771,57.25,137.88299999999998,105.53,123.22399999999999,145.885,250.80599999999998,85.277,89.169,84.368,110.26,85.177,175.75599999999997,105.524,76.487,98.48899999999999,117.96700000000001,97.305,247.33700000000002,115.62100000000001,197.822,80.374,193.043,49.668,179.463,75.929,96.68799999999999,130.967,53.905,146.988,95.898,72.097,283.627,143.569,233.61599999999999,94.794,123.931,82.839,251.52599999999998,126.54899999999999,117.65,105.051,173.238,82.568,196.922,33.905
264.75,1059.0,,41.466,137.791,216.763,57.278999999999996,137.899,105.564,123.177,145.889,250.894,85.21799999999999,89.149,84.329,110.229,85.22,175.748,105.345,76.535,98.494,117.931,97.335,247.331,115.516,197.859,80.405,193.075,49.706,179.46599999999998,75.964,96.696,131.018,53.923,146.935,95.97200000000001,72.08,283.587,143.588,233.665,94.83200000000001,124.057,82.851,251.47799999999998,126.861,117.654,105.124,173.25,82.559,196.88,33.9
265.0,1060.0,,41.465,137.779,216.74099999999999,57.277,137.92,105.635,123.135,145.92600000000002,250.838,85.23899999999999,89.19,84.366,110.25200000000001,85.23,175.833,105.24700000000001,76.609,98.539,117.93,97.311,247.28099999999998,115.47200000000001,197.843,80.39399999999999,193.104,49.711000000000006,179.433,75.95100000000001,96.616,131.064,53.943000000000005,146.931,95.90299999999999,72.14,283.573,143.606,233.57299999999998,94.774,124.104,82.891,251.32,126.641,117.581,104.993,173.21200000000002,82.60799999999999,196.887,33.868
265.25,1061.0,,41.494,137.773,216.765,57.257,137.88299999999998,105.677,123.124,145.94899999999998,250.81599999999997,85.18700000000001,89.14399999999999,84.336,110.24700000000001,85.234,175.438,105.41,76.518,98.492,117.936,97.345,247.28,115.541,197.835,80.345,193.082,49.763999999999996,179.421,75.877,96.70299999999999,130.975,53.941,146.937,95.92,72.035,283.56,143.594,233.655,94.712,124.09299999999999,82.89299999999999,251.426,126.979,117.587,104.95299999999999,173.234,82.65299999999999,196.88,33.859
265.5,1062.0,,41.477,137.784,216.702,57.276,137.916,105.662,123.09,145.922,250.72099999999998,85.209,89.13600000000001,84.32600000000001,110.264,85.235,175.74900000000002,105.374,76.515,98.52,117.934,97.339,247.24400000000003,115.568,197.86599999999999,80.354,193.082,49.708,179.433,75.834,96.66799999999999,130.966,53.913999999999994,146.917,95.889,72.048,283.556,143.566,233.59599999999998,94.48299999999999,124.137,82.96799999999999,251.43900000000002,126.93,117.596,104.935,173.199,82.60600000000001,196.917,33.853
265.75,1063.0,,41.508,137.747,216.67,57.317,137.90200000000002,105.618,123.11,145.951,250.88400000000001,85.11399999999999,89.124,84.333,110.225,85.20299999999999,175.645,105.264,76.52600000000001,98.523,117.965,97.32700000000001,247.26,115.5,197.895,80.296,193.048,49.738,179.38099999999997,75.867,96.75200000000001,130.918,53.913000000000004,146.929,95.958,72.008,283.634,143.626,233.335,94.28200000000001,124.134,83.016,251.39,126.84100000000001,117.579,104.9,173.206,82.522,196.90599999999998,33.830999999999996
266.0,1064.0,,41.533,137.75799999999998,216.577,57.413000000000004,137.974,105.60700000000001,123.125,145.96,250.873,85.11,89.126,84.28,110.279,85.194,175.917,105.179,76.449,98.51299999999999,117.97200000000001,97.374,247.24599999999998,115.475,197.90099999999998,80.29,193.033,49.736000000000004,179.391,75.836,96.696,130.95600000000002,53.891000000000005,146.935,95.98200000000001,71.942,283.682,143.618,233.325,94.26,124.22,82.947,251.521,127.20700000000001,117.588,104.867,173.236,82.51700000000001,196.907,33.838
266.25,1065.0,,41.526,137.796,216.59599999999998,57.44,137.991,105.588,123.116,145.983,250.826,85.054,89.137,84.292,110.295,85.181,175.97099999999998,105.12299999999999,76.488,98.564,117.948,97.37200000000001,247.236,115.51299999999999,197.896,80.28,193.067,49.746,179.41099999999997,75.77199999999999,96.61200000000001,130.996,53.928000000000004,146.889,96.079,71.817,283.685,143.601,233.40400000000002,94.352,124.198,83.00299999999999,251.437,127.197,117.744,105.035,173.231,82.479,196.917,33.836
266.5,1066.0,,41.537,137.799,216.59099999999998,57.42,137.994,105.605,123.12100000000001,145.941,250.69400000000002,85.104,89.176,84.26100000000001,110.238,85.177,175.9,105.022,76.449,98.54299999999999,117.949,97.33,247.208,115.493,197.893,80.288,193.115,49.754,179.489,75.819,96.557,131.023,53.913999999999994,146.856,95.978,71.923,283.691,143.545,233.479,94.426,124.244,83.006,251.49900000000002,127.398,117.71799999999999,105.012,173.27900000000002,82.427,196.87099999999998,33.848
266.75,1067.0,,41.513999999999996,137.79399999999998,216.583,57.43600000000001,137.994,105.588,123.141,145.953,250.78400000000002,85.09299999999999,89.186,84.242,110.279,85.16,175.917,105.113,76.555,98.625,117.95299999999999,97.363,247.269,115.484,197.894,80.298,193.13099999999997,49.751000000000005,179.505,75.805,96.536,131.096,53.958999999999996,146.887,95.954,71.91199999999999,283.716,143.491,233.581,94.34899999999999,124.26899999999999,82.95200000000001,251.415,127.208,117.805,104.926,173.233,82.37899999999999,196.86700000000002,33.82
267.0,1068.0,,41.486000000000004,137.813,216.63299999999998,57.39,138.037,105.62,123.15299999999999,145.983,250.81900000000002,85.126,89.214,84.198,110.288,85.15700000000001,175.72799999999998,105.11399999999999,76.45100000000001,98.57799999999999,117.90700000000001,97.344,247.24599999999998,115.387,197.91099999999997,80.3,193.15,49.754,179.49,75.84,96.605,131.046,53.956,146.88299999999998,95.948,71.935,283.711,143.476,233.668,94.305,124.26899999999999,82.945,251.334,127.04899999999999,117.837,104.95700000000001,173.293,82.398,196.84400000000002,33.806
267.25,1069.0,,41.504,137.808,216.61700000000002,57.47,138.011,105.57799999999999,123.161,145.996,250.743,85.178,89.181,84.195,110.296,85.14,175.71900000000002,105.03299999999999,76.48100000000001,98.57600000000001,117.913,97.32799999999999,247.199,115.355,197.87599999999998,80.28399999999999,193.08900000000003,49.71,179.458,75.832,96.568,130.97299999999998,53.94,146.891,95.807,71.923,283.707,143.487,233.67700000000002,94.234,124.316,82.92,251.295,126.90100000000001,117.727,104.811,173.28599999999997,82.35600000000001,196.84099999999998,33.789
267.5,1070.0,,41.508,137.793,216.655,57.43899999999999,138.036,105.588,123.13799999999999,146.001,250.87400000000002,85.13799999999999,89.182,84.15,110.25200000000001,85.139,175.64700000000002,105.068,76.512,98.603,117.92,97.329,247.206,115.262,197.892,80.275,193.12400000000002,49.76,179.418,75.807,96.429,130.885,53.931000000000004,146.881,95.93799999999999,71.939,283.77,143.438,233.635,94.319,124.305,82.969,251.205,127.00200000000001,117.823,104.834,173.297,82.292,196.813,33.782
267.75,1071.0,,41.501999999999995,137.793,216.66099999999997,57.431999999999995,138.03,105.61200000000001,123.086,146.018,250.822,85.12799999999999,89.221,84.148,110.26799999999999,85.13799999999999,175.648,105.066,76.551,98.625,117.925,97.35,247.225,115.109,197.84599999999998,80.26,193.12599999999998,49.773999999999994,179.43200000000002,75.842,96.414,130.9,53.925,146.894,95.99600000000001,72.0,283.746,143.445,233.558,94.215,124.389,82.984,251.162,126.75200000000001,117.744,104.78299999999999,173.328,82.333,196.797,33.813
268.0,1072.0,,41.523999999999994,137.814,216.63400000000001,57.442,138.04,105.719,123.088,146.025,251.0,85.15,89.25,84.161,110.31,85.146,175.554,105.089,76.532,98.62899999999999,117.956,97.33,247.28799999999998,115.14,197.898,80.243,193.17,49.708999999999996,179.42,75.839,96.421,130.875,53.946999999999996,146.928,96.094,71.98100000000001,283.746,143.388,233.516,94.196,124.396,82.995,251.21099999999998,127.041,117.697,104.74,173.354,82.28200000000001,196.794,33.806999999999995
268.25,1073.0,,41.52,137.806,216.69799999999998,57.446999999999996,138.016,105.68,123.06,146.07399999999998,250.952,85.10799999999999,89.219,84.2,110.249,85.156,175.394,105.086,76.486,98.611,117.956,97.34700000000001,247.34599999999998,115.11399999999999,197.885,80.226,193.218,49.727,179.465,75.831,96.527,130.929,53.93600000000001,146.975,96.022,72.066,283.718,143.39700000000002,233.68099999999998,94.046,124.535,82.954,251.31599999999997,127.05799999999999,117.87899999999999,104.868,173.363,82.25399999999999,196.801,33.82
268.5,1074.0,,41.556999999999995,137.799,216.642,57.434,138.047,105.631,123.053,146.062,250.922,85.081,89.229,84.141,110.315,85.132,175.428,105.038,76.491,98.585,118.01,97.36200000000001,247.342,114.988,197.893,80.223,193.15900000000002,49.762,179.47299999999998,75.873,96.50299999999999,130.91,53.938,146.966,96.07600000000001,72.086,283.624,143.506,233.615,93.984,124.583,82.97,251.27,126.79899999999999,117.956,104.869,173.34799999999998,82.259,196.81,33.815
268.75,1075.0,,41.559,137.773,216.66299999999998,57.433,138.095,105.656,123.065,146.076,251.02200000000002,85.137,89.29,84.21600000000001,110.281,85.167,175.55200000000002,105.014,76.446,98.53,118.01299999999999,97.397,247.343,115.04,197.912,80.206,193.127,49.802,179.489,75.842,96.431,130.961,53.975,146.999,96.015,72.118,283.656,143.512,233.544,93.931,124.652,82.902,251.173,126.54299999999999,117.95299999999999,105.005,173.361,82.272,196.813,33.813
269.0,1076.0,,41.532,137.77,216.601,57.427,138.091,105.65,123.085,146.083,250.898,85.088,89.302,84.213,110.296,85.119,175.72099999999998,104.979,76.571,98.561,118.03200000000001,97.387,247.28799999999998,115.05,197.96599999999998,80.23899999999999,193.16400000000002,49.788000000000004,179.415,75.79899999999999,96.413,130.933,53.918,147.056,96.00299999999999,72.023,283.637,143.52100000000002,233.639,93.979,124.559,82.90899999999999,251.208,126.35700000000001,117.931,105.057,173.38,82.262,196.835,33.793
269.25,1077.0,,41.508,137.761,216.535,57.442,138.138,105.62299999999999,123.085,146.059,251.00400000000002,85.21600000000001,89.32,84.20700000000001,110.279,85.088,175.82,105.09100000000001,76.557,98.584,118.064,97.38799999999999,247.25599999999997,114.935,197.955,80.262,193.202,49.801,179.40099999999998,75.744,96.42200000000001,130.861,53.898,147.094,96.012,72.043,283.629,143.641,233.59900000000002,94.04299999999999,124.53200000000001,82.904,251.255,126.34700000000001,117.887,104.985,173.312,82.156,196.827,33.809
269.5,1078.0,,41.55,137.764,216.532,57.477,138.118,105.615,123.09100000000001,146.041,250.878,85.145,89.301,84.22399999999999,110.221,85.125,175.736,105.095,76.528,98.54299999999999,118.104,97.39,247.25900000000001,115.00299999999999,197.888,80.25,193.30700000000002,49.799,179.463,75.788,96.426,130.89700000000002,53.87,147.082,96.044,71.925,283.666,143.656,233.65900000000002,93.95,124.535,82.891,251.217,126.208,117.835,104.82600000000001,173.268,82.146,196.842,33.817
269.75,1079.0,,41.538999999999994,137.761,216.64700000000002,57.42100000000001,138.113,105.605,123.046,146.07,250.938,85.24799999999999,89.256,84.24600000000001,110.23700000000001,85.098,175.713,104.971,76.422,98.471,118.102,97.334,247.174,115.09899999999999,197.899,80.256,193.34599999999998,49.867,179.425,75.8,96.40700000000001,131.026,53.865,147.04399999999998,96.163,72.001,283.71,143.686,233.882,93.913,124.54,82.85600000000001,251.148,126.21600000000001,117.72200000000001,104.723,173.305,82.193,196.83599999999998,33.830999999999996
270.0,1080.0,,41.516999999999996,137.755,216.72400000000002,57.372,138.109,105.62700000000001,123.06,146.085,250.97799999999998,85.165,89.23,84.18700000000001,110.186,85.098,175.896,104.93700000000001,76.442,98.506,118.10700000000001,97.37200000000001,247.18,115.009,197.92,80.226,193.298,49.913000000000004,179.43099999999998,75.767,96.397,130.946,53.871,147.018,96.198,72.158,283.704,143.64600000000002,233.91,93.883,124.573,82.821,250.97299999999998,126.29700000000001,117.757,104.745,173.334,82.19200000000001,196.827,33.823
270.25,1081.0,,41.534,137.72899999999998,216.666,57.381,138.18,105.58,123.057,146.088,250.885,85.06700000000001,89.257,84.236,110.21700000000001,85.09899999999999,175.989,104.839,76.461,98.521,118.11200000000001,97.296,247.137,115.10799999999999,197.899,80.281,193.25400000000002,49.968999999999994,179.382,75.759,96.385,130.947,53.828,147.059,96.277,72.146,283.688,143.732,233.949,93.93700000000001,124.56,82.839,250.88400000000001,126.344,117.87700000000001,104.698,173.238,82.147,196.86900000000003,33.823
270.5,1082.0,,41.54600000000001,137.72299999999998,216.731,57.368,138.21200000000002,105.603,123.022,146.107,250.834,85.007,89.21700000000001,84.29899999999999,110.204,85.147,175.919,104.787,76.523,98.531,118.189,97.26,247.104,115.185,197.9,80.271,193.31599999999997,49.964,179.40200000000002,75.777,96.34,130.998,53.805,147.053,96.277,72.366,283.644,143.72,234.00099999999998,94.079,124.57,82.89,250.92,126.417,117.874,104.61399999999999,173.22,82.178,196.888,33.818000000000005
270.75,1083.0,,41.592,137.74,216.65900000000002,57.318000000000005,138.2,105.57600000000001,123.03200000000001,146.086,250.73,84.98700000000001,89.23299999999999,84.28399999999999,110.236,85.15799999999999,175.9,104.805,76.57600000000001,98.551,118.182,97.27,247.0,115.14399999999999,197.91400000000002,80.218,193.36700000000002,49.931000000000004,179.398,75.817,96.32700000000001,130.97299999999998,53.797,147.077,96.215,72.37,283.633,143.685,233.98,93.995,124.604,82.92200000000001,251.063,126.49,118.046,104.805,173.275,82.105,196.86700000000002,33.813
271.0,1084.0,,41.626000000000005,137.761,216.71400000000003,57.29600000000001,138.155,105.554,123.06299999999999,146.148,250.72799999999998,85.081,89.243,84.32,110.272,85.166,175.96099999999998,104.805,76.53699999999999,98.53299999999999,118.18,97.227,247.05700000000002,115.12700000000001,197.925,80.208,193.41099999999997,49.946999999999996,179.334,75.809,96.325,130.89700000000002,53.8,147.077,96.19200000000001,72.282,283.613,143.558,233.889,94.069,124.647,82.905,250.977,126.711,118.081,104.807,173.269,82.052,196.864,33.8
271.25,1085.0,,41.622,137.804,216.678,57.313,138.105,105.54899999999999,123.045,146.167,250.801,85.20299999999999,89.181,84.288,110.292,85.165,175.983,104.81,76.516,98.573,118.181,97.285,247.078,115.132,197.893,80.221,193.30200000000002,49.951,179.399,75.821,96.306,130.882,53.797,147.096,96.196,72.329,283.623,143.584,233.94,94.163,124.68,82.869,251.081,126.796,118.05,104.95700000000001,173.387,81.993,196.855,33.781
271.5,1086.0,,41.619,137.761,216.727,57.305,138.058,105.55799999999999,122.993,146.089,250.87900000000002,85.16799999999999,89.178,84.245,110.245,85.22,175.986,104.885,76.46,98.537,118.17399999999999,97.264,247.217,115.196,197.892,80.244,193.188,49.917,179.44,75.789,96.295,130.874,53.845,147.11700000000002,96.34299999999999,72.265,283.618,143.60399999999998,233.99099999999999,94.12700000000001,124.73700000000001,82.829,251.15900000000002,126.917,118.148,105.01,173.395,82.037,196.83599999999998,33.75
271.75,1087.0,,41.617,137.749,216.73,57.321000000000005,138.06799999999998,105.59100000000001,123.001,146.116,250.885,85.145,89.18799999999999,84.24799999999999,110.25399999999999,85.241,175.674,104.939,76.531,98.546,118.186,97.318,247.305,115.229,197.915,80.241,193.18900000000002,49.928000000000004,179.42,75.82,96.361,130.83,53.863,147.15200000000002,96.28200000000001,72.344,283.627,143.567,234.046,94.13799999999999,124.671,82.86399999999999,251.112,126.881,118.156,104.97200000000001,173.342,82.01100000000001,196.829,33.741
272.0,1088.0,,41.633,137.753,216.67700000000002,57.32899999999999,138.088,105.59200000000001,122.97399999999999,146.088,250.923,85.147,89.11,84.23200000000001,110.25299999999999,85.279,175.905,104.916,76.498,98.52799999999999,118.179,97.345,247.303,115.27600000000001,197.912,80.251,193.2,49.95,179.395,75.82600000000001,96.345,130.858,53.863,147.173,96.23100000000001,72.35600000000001,283.628,143.594,233.761,93.96,124.738,82.833,250.923,126.741,118.134,104.93,173.391,82.031,196.825,33.754
272.25,1089.0,,41.632,137.726,216.69400000000002,57.335,138.07399999999998,105.541,122.948,146.111,250.99200000000002,85.17299999999999,89.165,84.214,110.296,85.259,175.878,104.92,76.548,98.56200000000001,118.197,97.28299999999999,247.40200000000002,115.37,197.915,80.258,193.2,49.992,179.386,75.845,96.331,130.87,53.852,147.214,96.307,72.422,283.638,143.605,234.03799999999998,94.053,124.709,82.738,250.968,126.729,118.25399999999999,104.946,173.422,82.052,196.827,33.772
272.5,1090.0,,41.593999999999994,137.696,216.702,57.376000000000005,138.078,105.59100000000001,122.95299999999999,146.1,250.922,85.14399999999999,89.169,84.265,110.291,85.281,176.102,104.87899999999999,76.54,98.565,118.166,97.26299999999999,247.393,115.275,197.916,80.278,193.18900000000002,49.998000000000005,179.355,75.845,96.339,130.834,53.786,147.226,96.37200000000001,72.293,283.645,143.659,234.081,94.031,124.595,82.74700000000001,250.905,126.652,118.169,104.98,173.455,82.088,196.83,33.771
272.75,1091.0,,41.586999999999996,137.696,216.665,57.391000000000005,138.171,105.564,122.964,146.12,250.88299999999998,85.14,89.17399999999999,84.228,110.315,85.249,176.15099999999998,104.818,76.553,98.54799999999999,118.12899999999999,97.285,247.442,115.20700000000001,197.94,80.235,193.201,49.998000000000005,179.37099999999998,75.834,96.329,130.862,53.824,147.167,96.441,72.24600000000001,283.677,143.63299999999998,234.105,94.057,124.602,82.81299999999999,251.024,126.682,118.095,104.84100000000001,173.50900000000001,82.038,196.797,33.787
273.0,1092.0,,41.608000000000004,137.725,216.699,57.413000000000004,138.164,105.584,123.012,146.078,250.838,85.134,89.18,84.24600000000001,110.272,85.23,176.085,104.86200000000001,76.533,98.54,118.11,97.22399999999999,247.44299999999998,115.24600000000001,197.94099999999997,80.206,193.27,49.974,179.37900000000002,75.858,96.295,130.914,53.821000000000005,147.2,96.43,72.404,283.66,143.66299999999998,234.299,94.09100000000001,124.587,82.796,251.102,126.689,118.029,104.792,173.481,82.056,196.785,33.756
273.25,1093.0,,41.599,137.708,216.739,57.42100000000001,138.17,105.569,122.992,146.06799999999998,250.78400000000002,85.20700000000001,89.191,84.291,110.29299999999999,85.23899999999999,176.17,104.865,76.48899999999999,98.531,118.061,97.13799999999999,247.51,115.221,197.894,80.21300000000001,193.209,49.973,179.403,75.806,96.28,130.878,53.855,147.218,96.53299999999999,72.457,283.731,143.708,234.378,94.135,124.735,82.71799999999999,251.047,126.615,118.065,104.85,173.399,82.09299999999999,196.794,33.751999999999995
273.5,1094.0,,41.581,137.711,216.729,57.422,138.179,105.595,123.014,145.997,250.845,85.34899999999999,89.21600000000001,84.336,110.274,85.26799999999999,176.299,104.90100000000001,76.515,98.538,118.059,97.18799999999999,247.543,115.304,197.923,80.208,193.27700000000002,49.96,179.385,75.73100000000001,96.314,130.888,53.831,147.241,96.505,72.437,283.777,143.761,234.33599999999998,94.104,124.79700000000001,82.704,251.047,126.469,118.01299999999999,104.71700000000001,173.424,82.126,196.791,33.751999999999995
273.75,1095.0,,41.586999999999996,137.69799999999998,216.75799999999998,57.302,138.129,105.59899999999999,123.039,145.983,250.83599999999998,85.24799999999999,89.22399999999999,84.28,110.302,85.262,176.30200000000002,104.906,76.516,98.55,118.039,97.061,247.583,115.26,197.892,80.192,193.271,49.933,179.33700000000002,75.74,96.304,130.805,53.838,147.19899999999998,96.516,72.40899999999999,283.784,143.803,234.199,94.0,124.738,82.664,251.02,126.509,117.99,104.68700000000001,173.415,82.137,196.803,33.751999999999995
274.0,1096.0,,41.595,137.711,216.785,57.316,138.14600000000002,105.61399999999999,123.025,145.999,250.805,85.20200000000001,89.20299999999999,84.291,110.27600000000001,85.28,176.36900000000003,104.917,76.506,98.537,118.041,97.102,247.673,115.245,197.893,80.194,193.257,49.948,179.358,75.742,96.331,130.811,53.876999999999995,147.179,96.45299999999999,72.506,283.80400000000003,143.785,234.049,93.95,124.76100000000001,82.686,251.158,126.484,117.91,104.79,173.38,82.094,196.799,33.738
274.25,1097.0,,41.615,137.719,216.715,57.363,138.099,105.663,123.006,145.987,250.84,85.287,89.264,84.27600000000001,110.285,85.29799999999999,176.403,104.963,76.437,98.486,118.081,97.126,247.71900000000002,115.238,197.93,80.19800000000001,193.283,49.955,179.377,75.843,96.305,130.774,53.881,147.142,96.469,72.53399999999999,283.832,143.736,234.168,93.95100000000001,124.68,82.84200000000001,251.238,126.66799999999999,118.007,104.87299999999999,173.419,82.124,196.793,33.754
274.5,1098.0,,41.635,137.719,216.703,57.388999999999996,138.107,105.662,122.98299999999999,145.982,250.791,85.277,89.204,84.255,110.301,85.321,176.417,105.016,76.446,98.508,118.11200000000001,97.14200000000001,247.74200000000002,115.208,197.93900000000002,80.158,193.25,49.95399999999999,179.38099999999997,75.808,96.369,130.685,53.91,147.108,96.23200000000001,72.418,283.837,143.68,234.049,93.87299999999999,124.70700000000001,82.831,251.18,126.48,118.12299999999999,104.979,173.489,82.131,196.77700000000002,33.753
274.75,1099.0,,41.657,137.705,216.729,57.321000000000005,138.15200000000002,105.691,122.911,145.982,250.74900000000002,85.396,89.213,84.196,110.29799999999999,85.305,176.553,104.993,76.42,98.49600000000001,118.07700000000001,97.126,247.774,115.215,197.94799999999998,80.157,193.30900000000003,50.021,179.38400000000001,75.8,96.36,130.56,53.886,147.131,96.27799999999999,72.37899999999999,283.843,143.702,234.148,93.963,124.80799999999999,82.855,251.16099999999997,126.62799999999999,118.213,105.133,173.50900000000001,82.17200000000001,196.773,33.762
275.0,1100.0,,41.673,137.708,216.708,57.272,138.181,105.706,122.946,145.96,250.887,85.459,89.227,84.20100000000001,110.333,85.26899999999999,176.636,104.819,76.426,98.50299999999999,118.087,97.205,247.787,115.13,198.012,80.135,193.338,50.032,179.423,75.715,96.318,130.60299999999998,53.861000000000004,147.128,96.34299999999999,72.32300000000001,283.867,143.755,234.079,93.83,124.744,82.87299999999999,251.295,126.84100000000001,118.094,105.065,173.475,82.14299999999999,196.768,33.816
275.25,1101.0,,41.677,137.726,216.801,57.251999999999995,138.168,105.73100000000001,122.882,146.007,250.887,85.52799999999999,89.221,84.14299999999999,110.339,85.26,176.77900000000002,104.82700000000001,76.40899999999999,98.491,118.098,97.133,247.804,115.27799999999999,197.99900000000002,80.137,193.412,50.045,179.399,75.723,96.34299999999999,130.628,53.873000000000005,147.165,96.32600000000001,72.311,283.83299999999997,143.75799999999998,234.185,93.76799999999999,124.821,82.904,251.232,126.895,118.11,105.139,173.451,82.148,196.805,33.795
275.5,1102.0,,41.707,137.718,216.695,57.278,138.186,105.721,122.911,146.004,250.796,85.686,89.205,84.10700000000001,110.30799999999999,85.241,176.93900000000002,104.887,76.359,98.45,118.07600000000001,97.0,247.75599999999997,115.259,198.018,80.137,193.433,50.043,179.363,75.813,96.35700000000001,130.62,53.883,147.186,96.23700000000001,72.212,283.847,143.761,234.25799999999998,93.82799999999999,124.889,82.90899999999999,251.18599999999998,126.91799999999999,118.04799999999999,105.147,173.46200000000002,82.103,196.79,33.809
275.75,1103.0,,41.718,137.689,216.713,57.215,138.173,105.709,122.87,146.003,250.79,85.71700000000001,89.15899999999999,84.12299999999999,110.30799999999999,85.24700000000001,176.993,104.79299999999999,76.306,98.444,118.05,97.04799999999999,247.791,115.26899999999999,198.03599999999997,80.168,193.37400000000002,50.028999999999996,179.393,75.833,96.34899999999999,130.614,53.875,147.126,96.287,72.244,283.858,143.782,234.188,93.90100000000001,124.87100000000001,82.863,251.111,126.774,,,173.422,82.152,196.79,33.830999999999996
276.0,1104.0,,41.715,137.696,216.688,57.167,138.155,105.646,122.84,145.985,250.734,85.814,89.2,84.139,110.309,85.227,176.88099999999997,104.853,76.29,98.456,118.044,97.065,247.774,115.37299999999999,198.03799999999998,80.17699999999999,193.359,50.023,179.417,75.757,96.302,130.639,53.86,147.148,96.396,72.164,283.824,143.87,234.118,93.917,124.88600000000001,82.801,251.167,126.84899999999999,118.096,105.26299999999999,173.405,82.10799999999999,196.774,33.825
276.25,1105.0,,41.707,137.64700000000002,216.74400000000003,57.192,138.173,105.601,122.804,146.014,250.773,85.791,89.196,84.096,110.34700000000001,85.20700000000001,176.963,104.791,76.32600000000001,98.46600000000001,118.029,97.066,247.797,115.397,198.114,80.116,193.333,50.001000000000005,179.422,75.694,96.29799999999999,130.702,53.818000000000005,147.148,96.523,72.183,283.869,143.85,234.032,93.772,124.741,82.837,251.18599999999998,126.90799999999999,118.101,105.382,173.373,82.11399999999999,196.80599999999998,33.821
276.5,1106.0,,41.71,137.651,216.77599999999998,57.153,138.189,105.656,122.74700000000001,146.08100000000002,250.792,85.819,89.09100000000001,84.04,110.381,85.18799999999999,176.92,104.802,76.33800000000001,98.448,117.99700000000001,97.024,247.794,115.447,198.09400000000002,80.13,193.32,50.018,179.46200000000002,75.646,96.235,130.662,53.79600000000001,147.188,96.55799999999999,72.226,283.872,143.875,233.85,93.588,124.714,82.83,251.22099999999998,126.84,118.039,105.315,173.48,82.08,196.828,33.78
276.75,1107.0,,41.681000000000004,137.606,216.72299999999998,57.117,138.219,105.624,122.773,146.056,250.757,85.67299999999999,89.102,84.0,110.381,85.165,176.84900000000002,104.791,76.317,98.435,117.92399999999999,96.98299999999999,247.80599999999998,115.366,198.095,80.09,193.34,50.028999999999996,179.476,75.72399999999999,96.20299999999999,130.64600000000002,53.788000000000004,147.19799999999998,96.51899999999999,72.407,283.88,143.813,233.87,93.646,124.649,82.73700000000001,251.176,126.78,118.256,105.225,173.39700000000002,82.021,196.825,33.791
277.0,1108.0,,41.673,137.584,216.72,57.141999999999996,138.22299999999998,105.594,122.705,146.077,250.764,85.67399999999999,89.086,84.01,110.35799999999999,85.15299999999999,176.89700000000002,104.787,76.321,98.45200000000001,117.919,97.046,247.775,115.38799999999999,198.092,80.154,193.343,50.03,179.477,75.76899999999999,96.19,130.57299999999998,53.803999999999995,147.237,96.416,72.271,283.869,143.763,233.96900000000002,93.59,124.734,82.58200000000001,251.28900000000002,126.90799999999999,118.288,105.182,173.31,82.075,196.78599999999997,33.82
277.25,1109.0,,41.721000000000004,137.599,216.808,57.137,138.29399999999998,105.624,122.645,146.111,250.77200000000002,85.64,89.09700000000001,84.045,110.344,85.17399999999999,176.768,104.79,76.319,98.49,117.884,97.012,247.769,115.37700000000001,198.06400000000002,80.12899999999999,193.315,50.018,179.50099999999998,75.798,96.15899999999999,130.645,53.853,147.243,96.46,72.241,283.818,143.804,233.88,93.65299999999999,124.76799999999999,82.57600000000001,251.31900000000002,126.839,118.251,105.177,173.282,82.084,196.78900000000002,33.81
277.5,1110.0,,41.762,137.641,216.86599999999999,57.183,138.253,105.57799999999999,122.626,146.099,250.828,85.603,89.141,84.069,110.34899999999999,85.155,176.59,104.744,76.328,98.48,117.859,97.012,247.77599999999998,115.37100000000001,198.081,80.142,193.363,50.015,179.476,75.822,96.19,130.634,53.832,147.23,96.44,72.141,283.814,143.85299999999998,233.83700000000002,93.62899999999999,124.81,82.60799999999999,251.24,126.786,118.154,105.17,173.27,82.04,196.805,33.808
