TimesH,Frame,NoMissing,2,2,9,9,10,10,15,15,19,19,21,21,24,24,26,26,27,27,34,34,35,35,38,38,39,39,42,42,48,48,50,50,51,51,57,57,68,68,69,69,70,70,71,71,73,73,75,75,79,79,80,80,82,82,88,88,89,89,99,99,106,106,108,108,112,112,114,114,120,120,122,122,123,123,125,125,126,126,130,130,131,131,134,134,141,141,144,144,145,145,146,146,147,147,154,154,158,158,160,160,163,163,165,165,166,166,167,167,176,176,181,181,184,184,186,186,192,192,194,194,201,201,202,202,205,205,210,210,218,218,225,225,227,227,233,233,234,234,236,236,242,242,245,245,341,341,370,370,374,374,382,382,391,391,393,393,398,398,399,399,401,401,404,404,412,412,414,414,654,654,716,716,831,831,1264,1264,1269,1269,1440,1440,1737,1737,1743,1743
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
460.25,1841.0,,261.534,76.38,189.385,81.437,208.78900000000002,79.359,59.352,80.112,217.375,67.369,100.462,72.512,227.747,72.916,143.889,69.893,191.312,73.33,133.519,89.001,139.862,85.74600000000001,122.36399999999999,89.303,187.485,89.749,237.43599999999998,91.458,246.247,85.884,222.576,82.165,147.004,79.964,210.15,86.348,241.457,98.521,90.166,102.066,221.75099999999998,104.14299999999999,235.738,104.069,111.759,106.109,213.222,104.41,219.96099999999998,96.49,84.33,96.213,192.37599999999998,96.611,107.51799999999999,99.86200000000001,129.692,101.561,95.277,115.196,242.84,116.189,119.954,117.63,90.72200000000001,109.015,199.213,106.501,216.753,111.774,144.109,110.455,227.692,108.273,215.25,124.141,224.217,124.648,91.689,128.964,195.142,123.264,109.454,132.803,147.215,121.50200000000001,139.19299999999998,123.094,208.266,118.21700000000001,78.165,121.23200000000001,102.315,121.441,71.2,123.04299999999999,127.616,139.322,97.05,137.81799999999998,218.037,138.11,118.412,141.22299999999998,188.55700000000002,139.65,209.77599999999998,138.282,144.936,134.947,102.993,135.41899999999998,137.52700000000002,134.27,212.055,147.075,223.02,144.799,126.54,155.586,199.972,149.702,141.986,144.34799999999998,104.81,145.41899999999998,91.13,148.843,105.478,164.18900000000002,112.78299999999999,166.885,222.30900000000003,161.075,205.59099999999998,156.335,186.07299999999998,154.384,100.436,156.196,138.94899999999998,158.43,119.35,159.143,96.441,39.355,218.253,54.202,191.363,52.298,108.764,42.59,251.063,62.851000000000006,225.945,57.78,106.118,67.658,271.262,65.903,201.137,63.141000000000005,120.95,62.956,90.111,60.658,262.438,60.781000000000006,193.38400000000001,111.852,106.867,59.974,202.27700000000002,94.78299999999999,299.682,150.306,115.40799999999999,72.542,211.858,71.515,187.06099999999998,146.042,107.694,157.384
460.5,1842.0,,261.533,76.343,189.368,81.436,208.794,79.357,59.433,80.017,217.343,67.399,100.446,72.51100000000001,227.699,72.968,143.925,69.898,191.364,73.32300000000001,133.52200000000002,89.053,139.889,85.78,122.37299999999999,89.292,187.43900000000002,89.49799999999999,237.456,91.426,246.352,85.83,222.49099999999999,82.177,146.94799999999998,79.942,210.141,86.32700000000001,241.386,98.51100000000001,90.15100000000001,102.061,221.734,104.10700000000001,235.715,104.07600000000001,111.76899999999999,106.161,213.225,104.43,219.96200000000002,96.48700000000001,84.348,96.23700000000001,192.363,96.581,107.537,99.852,129.19799999999998,101.105,95.338,115.242,242.928,116.23200000000001,119.885,117.696,90.814,108.98200000000001,199.231,106.50399999999999,216.75099999999998,111.765,144.181,110.51899999999999,227.679,108.28,215.227,124.09700000000001,224.22299999999998,124.631,91.67299999999999,129.005,195.105,123.275,109.46799999999999,132.766,147.217,121.53399999999999,139.16899999999998,123.045,208.24400000000003,118.25200000000001,78.204,121.243,102.34700000000001,121.40899999999999,71.27,123.01799999999999,127.571,139.31799999999998,97.055,137.83700000000002,218.229,138.231,118.66799999999999,141.13299999999998,188.554,139.643,209.82299999999998,138.236,144.993,135.061,102.946,135.423,137.619,134.217,212.05700000000002,147.22,222.995,144.793,126.538,155.607,199.988,149.741,141.961,144.388,104.845,145.421,91.145,148.85,105.45200000000001,164.197,112.758,166.87099999999998,222.226,161.114,205.567,156.33100000000002,186.05599999999998,154.37,100.395,156.184,138.915,158.49200000000002,119.337,159.171,96.527,39.366,218.24,54.168,191.375,52.321000000000005,108.62299999999999,42.673,251.12599999999998,62.81,225.967,57.762,106.064,67.655,271.245,66.135,201.065,63.053000000000004,120.936,62.957,90.146,60.631,262.415,60.751999999999995,193.322,111.86,106.84200000000001,59.95399999999999,202.24400000000003,94.684,299.768,150.209,115.43299999999999,72.541,211.905,71.501,186.903,146.085,107.663,157.386
460.75,1843.0,,261.507,76.3,189.37900000000002,81.417,208.81799999999998,79.369,59.178999999999995,79.664,217.36,67.347,100.43299999999999,72.555,227.68099999999998,72.96300000000001,143.92600000000002,69.929,191.37400000000002,73.305,133.562,89.039,139.881,85.76100000000001,122.40299999999999,89.32,187.449,89.561,237.41,91.436,246.422,85.80799999999999,222.5,82.06299999999999,146.904,79.93,210.13099999999997,86.33200000000001,241.399,98.586,90.14299999999999,102.02799999999999,221.715,104.10700000000001,235.708,104.04700000000001,111.85,106.2,213.183,104.376,220.013,96.505,84.339,96.266,192.392,96.588,107.542,99.863,129.154,101.234,95.37100000000001,115.26899999999999,242.903,116.20100000000001,119.89299999999999,117.667,90.821,108.941,199.233,106.459,216.738,111.74700000000001,144.15200000000002,110.531,227.66400000000002,108.262,215.21099999999998,124.126,224.269,124.656,91.65799999999999,129.014,195.093,123.255,109.507,132.736,147.249,121.546,139.179,122.954,208.255,118.215,78.222,121.221,102.344,121.39399999999999,71.264,123.03399999999999,127.615,139.264,97.07799999999999,137.861,218.171,138.235,118.684,141.136,188.549,139.707,209.764,138.246,145.02100000000002,135.101,102.885,135.408,137.549,134.221,211.891,147.398,222.99099999999999,144.781,126.53399999999999,155.614,199.967,149.77,141.955,144.414,104.831,145.401,91.14299999999999,148.846,105.478,164.18099999999998,112.744,166.84599999999998,222.208,161.055,205.583,156.32299999999998,185.96599999999998,154.342,100.37799999999999,156.172,138.945,158.531,119.36,159.346,96.571,39.363,218.252,54.181000000000004,191.65099999999998,52.515,108.40299999999999,42.769,251.10299999999998,62.782,225.955,57.755,106.056,67.661,271.291,66.195,200.993,63.013999999999996,120.921,62.981,90.111,60.63,262.366,60.74,193.40200000000002,111.791,106.855,59.965,202.24400000000003,94.70299999999999,299.782,150.128,115.42,72.547,211.93900000000002,71.45,186.75599999999997,146.126,107.68299999999999,157.393
461.0,1844.0,,261.478,76.308,189.36,81.44,208.81599999999997,79.413,59.012,79.557,217.368,67.274,100.44,72.542,227.609,72.929,143.884,69.88,191.447,73.27,133.582,89.04700000000001,139.826,85.74700000000001,122.416,89.365,187.449,89.508,237.482,91.49700000000001,246.403,85.775,222.53400000000002,82.09,146.946,79.877,210.143,86.34,241.347,98.645,90.198,102.023,221.72400000000002,104.096,235.731,104.03200000000001,111.95100000000001,106.191,213.234,104.324,220.035,96.56299999999999,84.376,96.279,192.31599999999997,96.59,107.552,99.87299999999999,129.056,100.975,95.337,115.351,242.952,116.149,119.82600000000001,117.67399999999999,90.899,109.014,199.226,106.43,216.748,111.73100000000001,144.16899999999998,110.54799999999999,227.646,108.24600000000001,215.292,124.085,224.25099999999998,124.712,91.671,129.02100000000002,195.058,123.238,109.49600000000001,132.715,147.255,121.516,139.201,123.064,208.225,118.22,78.245,121.212,102.36200000000001,121.42299999999999,71.16199999999999,123.055,127.639,139.29399999999998,97.081,137.859,218.639,138.52200000000002,118.566,141.115,188.53599999999997,139.678,209.766,138.24,144.987,135.056,102.949,135.362,137.586,134.218,211.99200000000002,147.409,223.002,144.763,126.56299999999999,155.63,199.96099999999998,149.72,141.899,144.373,104.859,145.44,91.179,148.846,105.494,164.207,112.76100000000001,166.89700000000002,222.196,161.054,205.58,156.352,186.015,154.372,100.382,156.129,138.96200000000002,158.562,119.34700000000001,159.129,96.554,39.306,218.248,54.232,191.575,52.543,108.244,42.835,251.024,62.751000000000005,225.951,57.73,106.037,67.65100000000001,271.224,66.55,200.997,63.049,120.88,62.982,90.094,60.615,262.48900000000003,60.751000000000005,193.386,111.811,106.818,59.975,202.255,94.685,299.714,150.32399999999998,115.41799999999999,72.488,211.945,71.387,186.782,146.095,107.64299999999999,157.416
461.25,1845.0,,261.502,76.205,189.391,81.46600000000001,208.79,79.421,59.019,79.66,217.38099999999997,67.343,100.42200000000001,72.60600000000001,227.59599999999998,72.929,143.903,69.842,191.5,73.218,133.658,89.054,139.825,85.75399999999999,122.42399999999999,89.345,187.407,89.5,237.49,91.50399999999999,246.372,85.829,222.549,82.071,146.92,79.949,210.144,86.344,241.28799999999998,98.56299999999999,90.17200000000001,101.985,221.705,104.088,235.722,104.05799999999999,112.001,106.208,213.257,104.241,220.051,96.62700000000001,84.354,96.238,192.291,96.54899999999999,107.59,99.88600000000001,129.04,100.89399999999999,95.25399999999999,115.23100000000001,242.872,116.214,119.82799999999999,117.58,90.965,108.941,199.235,106.446,216.75900000000001,111.72,144.129,110.493,227.61599999999999,108.238,215.27,124.096,224.179,124.67399999999999,91.684,128.975,195.041,123.25299999999999,109.493,132.787,147.299,121.55799999999999,139.168,123.177,208.267,118.229,78.259,121.227,102.40899999999999,121.43700000000001,71.187,122.979,127.646,139.34,97.081,137.86,218.676,138.54,118.645,141.11,188.52900000000002,139.657,209.732,138.291,144.969,135.01,102.97399999999999,135.34799999999998,137.525,134.25,212.06,147.434,223.005,144.80100000000002,126.571,155.607,199.93099999999998,149.75,141.918,144.35399999999998,104.84100000000001,145.442,91.149,148.859,105.505,164.235,112.77600000000001,166.915,222.13299999999998,160.971,205.56599999999997,156.365,186.044,154.384,100.39200000000001,156.142,138.988,158.546,119.36399999999999,159.016,96.536,39.279,218.202,54.403,191.69400000000002,52.593999999999994,108.37700000000001,42.793,251.047,62.73,225.925,57.751000000000005,105.99799999999999,67.622,271.556,66.2,200.987,63.041000000000004,120.90299999999999,62.992,90.072,60.618,262.638,60.723,193.36700000000002,111.791,106.836,59.972,202.227,94.64,299.64599999999996,150.268,115.399,72.509,211.93599999999998,71.331,186.748,146.10399999999998,107.685,157.423
461.5,1846.0,,261.574,76.214,189.351,81.46,208.847,79.45100000000001,59.074,79.613,217.32,67.206,100.43,72.563,227.6,72.881,143.898,69.86399999999999,191.505,73.196,133.599,89.06,139.808,85.726,122.44200000000001,89.365,187.38,89.486,237.549,91.52600000000001,246.601,85.666,222.512,82.087,146.878,79.875,210.16099999999997,86.36,241.34400000000002,98.602,90.17200000000001,101.965,221.713,104.061,235.72099999999998,104.084,111.977,106.199,213.27700000000002,104.223,220.06799999999998,96.631,84.391,96.204,192.235,96.59299999999999,107.616,99.889,129.183,101.12100000000001,95.287,115.22399999999999,242.90099999999998,116.245,119.84899999999999,117.414,90.92,108.955,199.21200000000002,106.376,216.771,111.713,144.158,110.47,227.583,108.25399999999999,215.317,124.06299999999999,224.232,124.685,91.664,128.99200000000002,195.05,123.24600000000001,109.546,132.8,147.299,121.566,139.194,123.14399999999999,208.308,118.19,78.242,121.229,102.395,121.382,71.192,122.954,127.625,139.471,96.99,137.905,218.79,138.591,118.76100000000001,141.042,188.519,139.68,209.77700000000002,138.221,144.958,134.983,103.056,135.403,137.533,134.208,212.08700000000002,147.543,223.06599999999997,144.763,126.588,155.621,199.959,149.717,141.891,144.311,104.852,145.454,91.148,148.851,105.454,164.21900000000002,112.803,166.895,222.155,161.005,205.55200000000002,156.361,186.074,154.377,100.444,156.175,139.032,158.468,119.354,158.89,96.51100000000001,39.3,218.172,54.409,191.576,52.556000000000004,108.445,42.852,251.08,62.625,225.933,57.748000000000005,105.98299999999999,67.625,271.369,66.44,201.02700000000002,63.073,120.927,62.99100000000001,90.04899999999999,60.593,262.707,60.733000000000004,193.393,111.81700000000001,106.88799999999999,59.986999999999995,202.232,94.70299999999999,299.85,150.07299999999998,115.37799999999999,72.5,211.94299999999998,71.262,186.86700000000002,146.03,107.68,157.392
461.75,1847.0,,261.58099999999996,76.042,189.377,81.455,208.847,79.452,59.011,79.706,217.362,67.281,100.427,72.521,227.54,72.854,143.873,69.862,191.451,73.192,133.595,89.09899999999999,139.796,85.727,122.479,89.344,187.321,89.445,237.62900000000002,91.542,246.362,85.765,222.517,82.15899999999999,146.917,79.891,210.172,86.35700000000001,241.37,98.573,90.262,101.964,221.71200000000002,104.065,235.731,104.10600000000001,111.975,106.179,213.24599999999998,104.163,220.095,96.579,84.405,96.161,192.291,96.596,107.60700000000001,99.9,129.167,101.124,95.4,115.249,242.861,116.26899999999999,119.766,117.495,90.917,108.927,199.202,106.29899999999999,216.78900000000002,111.695,144.161,110.43299999999999,227.55900000000003,108.24700000000001,215.28599999999997,124.09899999999999,224.201,124.64399999999999,91.666,128.964,195.041,123.21600000000001,109.537,132.826,147.334,121.55799999999999,139.195,123.074,208.297,118.25,78.28399999999999,121.25299999999999,102.33,121.441,71.29899999999999,122.98899999999999,127.598,139.44,97.038,137.907,218.73,138.564,118.745,141.08,188.516,139.68200000000002,209.752,138.232,144.96,134.92700000000002,102.956,135.32399999999998,137.561,134.233,212.158,147.653,223.019,144.715,126.595,155.591,199.975,149.749,141.91899999999998,144.32,104.868,145.421,91.169,148.84,105.52,164.255,112.801,166.892,222.135,160.882,205.53900000000002,156.381,186.03799999999998,154.404,100.42399999999999,156.203,139.005,158.562,119.285,158.964,96.525,39.27,218.19400000000002,54.413000000000004,191.52700000000002,52.498000000000005,108.25399999999999,42.838,250.986,62.611999999999995,225.928,57.67,105.995,67.62100000000001,271.525,66.395,201.00099999999998,62.967,120.915,62.971000000000004,90.016,60.621,262.733,60.766999999999996,193.41400000000002,111.792,106.902,59.96,202.199,94.648,299.829,150.128,115.405,72.498,211.90200000000002,71.293,187.033,145.994,107.677,157.418
462.0,1848.0,,261.629,75.987,189.363,81.439,208.84400000000002,79.438,59.123000000000005,79.695,217.347,67.16,100.426,72.592,227.63,72.87,143.905,69.881,191.456,73.13600000000001,133.667,89.08,139.77700000000002,85.755,122.42399999999999,89.316,187.338,89.288,237.68099999999998,91.493,246.28900000000002,85.807,222.51,82.15,146.953,79.876,210.16099999999997,86.366,241.44,98.554,90.226,101.887,221.701,104.045,235.696,104.119,111.99700000000001,106.17,213.296,104.046,220.135,96.609,84.368,96.13600000000001,192.27599999999998,96.63600000000001,107.63600000000001,99.87899999999999,129.14600000000002,101.037,95.54899999999999,115.194,242.86599999999999,116.29700000000001,119.803,117.557,90.929,108.90100000000001,199.15900000000002,106.301,216.799,111.696,144.214,110.436,227.544,108.211,215.248,124.185,224.17,124.631,91.661,128.945,195.033,123.206,109.523,132.816,147.35,121.53299999999999,139.171,123.06700000000001,208.291,118.223,78.296,121.197,102.31,121.445,71.26,122.963,127.59899999999999,139.72799999999998,96.98700000000001,137.984,218.602,138.509,118.781,141.091,188.456,139.791,209.764,138.183,144.969,134.88,103.029,135.26,137.622,134.286,212.187,147.705,223.03400000000002,144.715,126.618,155.571,199.952,149.727,141.84,144.317,104.881,145.438,91.164,148.839,105.38600000000001,164.21900000000002,112.73899999999999,166.938,222.215,160.862,205.55,156.373,186.00400000000002,154.38299999999998,100.37100000000001,156.18,138.955,158.615,119.228,159.001,96.54299999999999,39.346,218.282,54.35,191.361,52.33,108.199,42.797,250.99,62.575,225.942,57.715,106.012,67.625,271.547,66.35,201.048,62.836999999999996,120.99700000000001,63.004,90.012,60.61,262.72900000000004,60.745,193.481,111.71700000000001,106.896,59.908,202.208,94.67299999999999,299.926,150.144,115.40299999999999,72.465,211.888,71.305,187.048,145.957,107.635,157.404
462.25,1849.0,,261.74,76.055,189.334,81.433,208.89700000000002,79.479,59.263999999999996,79.791,217.44,67.175,100.463,72.545,227.548,72.77600000000001,143.866,69.844,191.458,73.098,133.637,89.083,139.778,85.71799999999999,122.397,89.355,187.30599999999998,89.34200000000001,237.68400000000003,91.5,246.26,85.719,222.358,82.234,146.94899999999998,79.814,210.15599999999998,86.382,241.47400000000002,98.556,90.24600000000001,101.887,221.69099999999997,104.01,235.706,104.10700000000001,111.977,106.12799999999999,213.278,104.03299999999999,220.19299999999998,96.598,84.367,96.212,192.35299999999998,96.58,107.63,99.89200000000001,129.186,100.81700000000001,95.48100000000001,115.139,242.845,116.18799999999999,119.814,117.50200000000001,90.97200000000001,108.87200000000001,199.183,106.275,216.77700000000002,111.67200000000001,144.227,110.39399999999999,227.493,108.21799999999999,215.24599999999998,124.223,224.12099999999998,124.6,91.67,128.945,195.048,123.19200000000001,109.5,132.835,147.344,121.54700000000001,139.20600000000002,123.059,208.28599999999997,118.20200000000001,78.331,121.179,102.296,121.45299999999999,71.304,122.934,127.568,139.709,97.053,137.922,218.35299999999998,138.369,118.949,141.056,188.451,139.799,209.787,138.252,144.94899999999998,134.851,103.111,135.325,137.609,134.334,212.21200000000002,147.605,223.03099999999998,144.793,126.62899999999999,155.591,199.942,149.701,141.836,144.338,104.852,145.399,91.167,148.864,105.37799999999999,164.222,112.749,166.93,222.143,160.715,205.52,156.424,185.981,154.386,100.352,156.157,138.92700000000002,158.665,119.19200000000001,159.178,96.48899999999999,39.271,218.27700000000002,54.351000000000006,191.389,52.394,108.184,42.799,250.96,62.592,225.90400000000002,57.742,106.01799999999999,67.626,271.718,66.411,201.178,62.788000000000004,121.04,62.996,90.031,60.614,262.788,60.755,193.52,111.712,106.87899999999999,59.876000000000005,202.25099999999998,94.67399999999999,300.019,150.285,115.37700000000001,72.459,211.888,71.324,186.986,145.982,107.652,157.394
462.5,1850.0,,261.752,76.17399999999999,189.315,81.415,208.9,79.465,59.371,79.89399999999999,217.641,67.32,100.458,72.473,227.58700000000002,72.753,143.86700000000002,69.852,191.53900000000002,72.997,133.655,89.045,139.799,85.726,122.38600000000001,89.376,187.321,89.492,237.68599999999998,91.5,246.247,85.665,222.329,82.213,147.045,79.805,210.143,86.346,241.62,98.395,90.24600000000001,101.837,221.685,104.021,235.683,104.09899999999999,112.025,106.137,213.273,104.059,220.218,96.604,84.35600000000001,96.23200000000001,192.45,96.555,107.604,99.89299999999999,129.278,100.96600000000001,95.389,115.152,242.84799999999998,116.109,119.87100000000001,117.473,90.99700000000001,108.90299999999999,199.168,106.227,216.766,111.665,144.171,110.5,227.544,108.2,215.227,124.25,224.144,124.565,91.71,128.97899999999998,195.03099999999998,123.179,109.529,132.822,147.34799999999998,121.535,139.237,123.059,208.262,118.236,78.339,121.213,102.179,121.545,71.27600000000001,122.93,127.555,139.61700000000002,97.084,137.833,218.27700000000002,138.314,118.854,141.075,188.451,139.804,209.80200000000002,138.22899999999998,144.957,134.851,103.199,135.30200000000002,137.69,134.251,212.12099999999998,147.629,223.05599999999998,144.803,126.613,155.601,199.947,149.686,141.817,144.371,104.837,145.387,91.139,148.828,105.374,164.203,112.771,166.96,222.202,160.725,205.56799999999998,156.375,186.00900000000001,154.384,100.365,156.128,138.998,158.674,119.17200000000001,159.22,96.475,39.283,218.17,54.405,191.373,52.441,108.177,42.736999999999995,250.838,62.49100000000001,225.896,57.763000000000005,105.991,67.625,271.649,66.38,201.043,63.012,121.04,62.983999999999995,90.04299999999999,60.619,262.83,60.793,193.611,111.64299999999999,106.876,59.93600000000001,202.257,94.671,299.95799999999997,150.162,115.365,72.46600000000001,211.93099999999998,71.332,187.062,145.942,107.67399999999999,157.404
462.75,1851.0,,261.585,76.11,189.32299999999998,81.408,208.908,79.456,59.417,79.857,217.731,67.355,100.45100000000001,72.48899999999999,227.49200000000002,72.777,143.842,69.795,191.56799999999998,73.027,133.664,89.06700000000001,139.819,85.77799999999999,122.381,89.34,187.293,89.469,237.72099999999998,91.48899999999999,246.55200000000002,85.48,222.357,82.13600000000001,147.023,79.827,210.153,86.35700000000001,241.65099999999998,98.3,90.286,101.807,221.701,104.03200000000001,235.697,104.055,111.993,106.052,213.299,104.015,220.209,96.62700000000001,84.34899999999999,96.23299999999999,192.392,96.595,107.561,99.885,129.295,100.931,95.302,115.193,242.799,116.074,119.83200000000001,117.516,90.95,108.90799999999999,199.188,106.223,216.78400000000002,111.648,144.121,110.618,227.572,108.191,215.235,124.25299999999999,224.142,124.569,91.697,129.005,195.042,123.2,109.491,132.763,147.313,121.573,139.262,122.992,208.282,118.266,78.344,121.19,102.17299999999999,121.546,71.286,122.915,127.675,139.44899999999998,97.086,137.83700000000002,218.298,138.264,118.898,141.108,188.46,139.841,209.817,138.253,144.995,134.88299999999998,103.133,135.376,137.64700000000002,134.254,212.22299999999998,147.463,223.046,144.844,126.60700000000001,155.608,199.96099999999998,149.705,141.797,144.346,104.823,145.398,91.117,148.776,105.31200000000001,164.218,112.777,166.97799999999998,222.169,160.64,205.53099999999998,156.438,186.028,154.414,100.455,156.165,138.994,158.661,119.163,159.174,96.426,39.275999999999996,218.128,54.486000000000004,191.33599999999998,52.402,108.25200000000001,42.733000000000004,250.918,62.501000000000005,225.88,57.725,106.01100000000001,67.632,271.32099999999997,66.433,201.04,62.948,121.08200000000001,63.004,90.03299999999999,60.573,262.73400000000004,60.806999999999995,193.59599999999998,111.665,106.835,59.988,202.222,94.63600000000001,299.961,150.033,115.369,72.415,211.965,71.30199999999999,187.141,145.868,107.70299999999999,157.38299999999998
463.0,1852.0,,261.507,76.056,189.275,81.392,208.91299999999998,79.422,59.601000000000006,80.027,217.88099999999997,67.447,100.45700000000001,72.635,227.50400000000002,72.842,143.80700000000002,69.892,191.645,73.007,133.642,89.084,139.79,85.77,122.37,89.366,187.361,89.51899999999999,237.68599999999998,91.525,246.317,85.602,222.332,82.131,146.97,79.816,210.158,86.399,241.607,98.318,90.251,101.82799999999999,221.71,104.02600000000001,235.72,104.066,111.985,106.052,213.322,103.97200000000001,220.235,96.611,84.29,96.18700000000001,192.30900000000003,96.569,107.524,99.89299999999999,129.45,101.036,95.329,115.134,242.737,116.04899999999999,119.82600000000001,117.557,90.867,108.946,199.18900000000002,106.213,216.785,111.67299999999999,144.174,110.59100000000001,227.58599999999998,108.209,215.218,124.23899999999999,224.113,124.53200000000001,91.686,129.018,195.023,123.17399999999999,109.488,132.731,147.342,121.59200000000001,139.251,123.01100000000001,208.266,118.25299999999999,78.332,121.211,102.15299999999999,121.57700000000001,71.275,122.948,127.695,139.489,97.029,137.874,218.363,138.292,118.823,141.05700000000002,188.459,139.83,209.808,138.264,144.984,134.904,103.196,135.313,137.612,134.143,212.285,147.531,223.084,144.858,126.62,155.601,199.976,149.74200000000002,141.781,144.334,104.833,145.392,91.176,148.759,105.3,164.22799999999998,112.75,166.946,222.075,160.678,205.532,156.437,186.042,154.41899999999998,100.384,156.149,138.975,158.668,119.133,159.11,96.447,39.299,218.165,54.417,191.27,52.36600000000001,108.11,42.67100000000001,250.896,62.604,225.915,57.698,106.00299999999999,67.627,271.186,66.375,201.298,63.13399999999999,121.0,63.023,90.06200000000001,60.544,262.756,60.885,193.614,111.639,106.83,59.968,202.222,94.62899999999999,299.723,149.971,115.348,72.404,211.958,71.257,187.175,145.764,107.671,157.404
463.25,1853.0,,261.5,76.08800000000001,189.33900000000003,81.376,208.90099999999998,79.45100000000001,59.303999999999995,80.041,217.706,67.318,100.429,72.627,227.50599999999997,72.824,143.882,69.938,191.707,72.993,133.615,89.09899999999999,139.861,85.758,122.369,89.383,187.324,89.539,237.697,91.479,246.505,85.447,222.38299999999998,82.14,147.026,79.829,210.176,86.435,241.611,98.26799999999999,90.199,101.844,221.699,104.05,235.73,104.042,111.988,106.11399999999999,213.274,103.97399999999999,220.22400000000002,96.61399999999999,84.292,96.208,192.287,96.512,107.488,99.906,129.593,101.318,95.348,115.23299999999999,242.768,116.069,119.861,117.71,90.936,108.96700000000001,199.22099999999998,106.163,216.782,111.669,144.145,110.59100000000001,227.585,108.196,215.22099999999998,124.281,224.06900000000002,124.54,91.7,129.01,194.997,123.133,109.417,132.735,147.296,121.60799999999999,139.245,122.911,208.268,118.265,78.361,121.249,102.14399999999999,121.62200000000001,71.345,122.917,127.67,139.59,97.00399999999999,137.869,218.27700000000002,138.28799999999998,118.744,141.023,188.458,139.858,209.727,138.342,144.95,134.861,103.165,135.253,137.612,134.189,212.347,147.332,223.05200000000002,144.85299999999998,126.617,155.613,200.015,149.704,141.781,144.34799999999998,104.83,145.382,91.118,148.756,105.13799999999999,164.2,112.696,166.928,221.975,160.55700000000002,205.515,156.405,186.012,154.42600000000002,100.271,156.129,138.968,158.665,119.178,159.129,96.387,39.318000000000005,218.125,54.37,191.372,52.393,108.06700000000001,42.659,250.9,62.553999999999995,225.93200000000002,57.707,105.962,67.617,271.231,66.48100000000001,201.42700000000002,63.21,121.008,63.04,90.061,60.501999999999995,262.682,60.885,193.674,111.545,106.839,60.015,202.239,94.546,299.711,149.97299999999998,115.368,72.352,212.0,71.27,187.21900000000002,145.738,107.71700000000001,157.44799999999998
463.5,1854.0,,261.329,76.066,189.365,81.37899999999999,208.90400000000002,79.458,58.882,80.067,217.548,67.28399999999999,100.449,72.582,227.513,72.801,143.885,70.0,191.73,73.012,133.595,89.08,139.841,85.774,122.361,89.34700000000001,187.305,89.595,237.75799999999998,91.47,246.62400000000002,85.385,222.47099999999998,82.148,147.05200000000002,79.774,210.15200000000002,86.436,241.592,98.288,90.205,101.825,221.708,104.055,235.7,104.055,112.11399999999999,106.115,213.30200000000002,103.946,220.217,96.59299999999999,84.307,96.118,192.265,96.554,107.50399999999999,99.84100000000001,129.757,101.742,95.241,115.21,242.863,116.12899999999999,119.844,117.637,90.84299999999999,108.999,199.25099999999998,106.131,216.81400000000002,111.656,144.132,110.604,227.61599999999999,108.18799999999999,215.271,124.301,224.108,124.54700000000001,91.68700000000001,129.0,195.013,123.105,109.42399999999999,132.67600000000002,147.366,121.67,139.264,122.939,208.227,118.23200000000001,78.395,121.287,102.10600000000001,121.625,71.347,122.962,127.691,139.703,96.948,137.833,218.234,138.309,118.824,141.011,188.498,139.855,209.743,138.347,144.928,134.825,103.2,135.314,137.683,134.178,212.422,147.279,223.02,144.864,126.61,155.58,200.02900000000002,149.636,141.793,144.342,104.84700000000001,145.392,91.15299999999999,148.765,105.15299999999999,164.21200000000002,112.67399999999999,166.877,221.987,160.547,205.519,156.38299999999998,186.063,154.386,100.245,156.112,139.002,158.512,119.15299999999999,159.056,96.443,39.339,218.146,54.31399999999999,191.295,52.353,108.074,42.658,250.88299999999998,62.472,225.93400000000003,57.657,106.006,67.638,271.313,66.485,201.396,63.291000000000004,120.97200000000001,62.968,90.04899999999999,60.516000000000005,262.616,60.92,193.704,111.553,106.78,59.982,202.25400000000002,94.552,299.695,149.96,115.385,72.334,212.012,71.303,187.17700000000002,145.553,107.671,157.394
