TimesH,Frame,32,93,98,102,104,108,141,290,300,316,373,382,402,469,484,489,517,520,652,708,725,726,795,1081,1087
180.25,721.0,611.105,610.452,609.536,608.9680000000001,608.6469999999999,,607.891,611.625,608.727,609.1619999999999,610.265,611.159,609.557,611.188,611.644,610.854,610.154,609.976,610.309,610.534,608.6569999999999,610.844,609.847,611.655,610.0840000000001
180.5,722.0,611.624,611.002,609.493,609.664,609.3340000000001,,608.746,611.212,609.388,609.29,611.077,611.094,608.518,612.276,611.965,610.471,609.6759999999999,610.085,610.46,609.6,607.372,611.654,609.45,610.942,609.1419999999999
180.75,723.0,611.011,610.71,609.6659999999999,609.436,608.911,,608.46,611.686,609.464,609.3380000000001,611.725,612.0,609.071,611.033,611.863,610.575,609.371,609.815,610.646,610.194,607.969,610.97,610.216,611.031,609.601
181.0,724.0,610.864,610.669,609.632,609.311,609.4259999999999,608.64,608.409,610.81,608.6419999999999,609.249,610.906,611.2869999999999,608.644,610.8,611.715,610.911,609.938,609.429,610.189,610.266,608.255,611.061,610.375,611.3969999999999,609.866
181.25,725.0,612.186,611.474,610.2769999999999,609.6,609.342,608.943,608.9490000000001,611.578,608.347,609.825,610.572,611.1990000000001,609.322,611.35,611.831,610.4019999999999,610.0980000000001,610.163,611.297,610.303,607.5369999999999,610.629,609.896,610.881,609.497
181.5,726.0,611.266,611.477,610.679,609.217,609.0169999999999,608.804,608.5319999999999,612.1419999999999,609.507,609.474,611.206,611.745,608.581,612.261,612.021,610.684,611.007,609.409,610.9730000000001,610.904,608.268,611.372,610.13,611.242,609.7090000000001
181.75,727.0,611.278,611.302,610.67,609.839,609.452,609.131,609.448,611.452,608.4019999999999,609.48,611.453,612.0980000000001,609.418,611.885,610.895,611.294,610.335,610.879,611.345,610.43,608.725,612.344,609.7769999999999,611.706,
182.0,728.0,611.5509999999999,611.5169999999999,610.6759999999999,609.8340000000001,608.734,608.62,608.173,611.685,609.259,609.082,611.437,611.7180000000001,609.775,611.9119999999999,612.549,610.878,610.51,610.239,610.729,611.086,607.504,611.861,609.999,611.719,
182.25,729.0,612.116,612.188,611.335,609.487,609.9169999999999,608.526,608.974,611.0830000000001,608.698,609.632,611.179,611.987,608.797,611.842,611.138,611.565,610.43,610.2280000000001,610.562,611.239,607.8,611.009,610.491,611.283,
182.5,730.0,612.89,611.731,611.306,609.312,609.548,608.781,608.577,611.5740000000001,608.76,609.803,610.8580000000001,612.174,609.531,612.472,611.493,610.475,610.09,610.763,611.373,610.915,608.314,611.693,609.689,610.918,
182.75,731.0,612.244,611.743,611.191,609.261,608.935,608.684,609.003,611.778,609.239,610.266,610.763,612.111,609.882,611.776,612.251,611.934,611.318,610.861,611.393,611.388,608.134,611.6469999999999,610.467,612.012,
183.0,732.0,612.548,612.687,610.928,609.69,609.247,609.269,608.972,611.095,608.711,609.261,610.526,612.4209999999999,609.521,613.621,611.878,611.5509999999999,610.852,610.618,611.7130000000001,611.425,607.893,611.498,610.563,612.031,
183.25,733.0,612.712,614.06,611.315,609.8530000000001,609.7769999999999,609.811,609.428,611.624,608.9169999999999,609.33,611.043,612.178,609.177,612.377,611.736,611.38,611.252,610.91,611.441,611.3969999999999,608.1419999999999,611.805,610.8430000000001,612.501,
183.5,734.0,612.129,612.789,611.844,609.379,609.906,608.714,608.823,611.115,609.406,609.982,610.5319999999999,614.244,610.415,613.24,611.121,611.931,610.931,611.683,610.972,611.7719999999999,608.178,612.624,610.3480000000001,612.887,
183.75,735.0,613.1419999999999,613.311,610.852,609.716,610.0790000000001,608.962,608.067,611.636,609.619,609.706,611.212,613.395,610.502,613.89,611.023,612.234,611.862,610.521,612.245,611.714,608.443,613.018,610.318,612.904,
184.0,736.0,612.5169999999999,613.773,611.857,610.17,609.624,609.39,609.7080000000001,611.875,608.7040000000001,609.633,611.327,612.891,610.3430000000001,613.877,612.8530000000001,612.177,611.622,611.632,611.866,611.8240000000001,608.789,612.9169999999999,610.727,612.212,
184.25,737.0,613.234,613.7040000000001,611.971,609.447,609.379,608.975,609.03,611.714,609.365,609.19,611.725,613.1419999999999,610.814,614.143,611.679,611.654,611.6990000000001,611.247,612.217,612.309,608.431,613.89,610.756,612.548,611.29
184.5,738.0,612.7909999999999,612.8430000000001,612.395,609.9259999999999,609.692,608.8240000000001,608.919,612.408,609.464,609.61,610.51,613.0409999999999,611.444,613.134,612.131,611.534,611.6619999999999,611.749,612.4630000000001,612.0,608.611,613.616,610.815,613.256,610.089
184.75,739.0,613.5,613.67,612.023,610.183,610.326,609.057,608.977,612.535,609.686,610.096,611.9159999999999,613.139,610.779,613.849,613.034,611.452,611.813,611.019,611.691,612.419,608.294,613.655,610.6080000000001,612.309,610.576
185.0,740.0,613.006,614.534,611.867,609.472,609.651,608.6469999999999,609.45,612.217,610.096,609.739,611.488,613.07,611.0840000000001,613.627,611.802,611.739,611.614,611.356,612.621,612.245,607.743,613.685,610.4159999999999,612.3530000000001,610.4019999999999
185.25,741.0,613.336,614.158,611.966,610.149,609.539,608.955,609.1,611.9209999999999,609.406,609.659,611.284,613.672,611.212,613.7869999999999,612.746,612.308,611.783,611.236,612.639,612.024,608.518,,611.23,612.496,610.577
185.5,742.0,613.5319999999999,615.4259999999999,612.15,610.139,609.869,609.395,609.701,612.362,609.806,610.2,611.1030000000001,614.243,611.444,615.1,612.981,612.383,611.661,611.871,611.757,612.0790000000001,608.386,613.904,610.506,612.78,610.823
185.75,743.0,613.679,614.918,611.298,610.831,609.8,609.235,609.553,612.5169999999999,609.362,609.933,610.8340000000001,613.6659999999999,611.523,614.698,612.627,611.883,612.661,611.643,612.467,612.073,608.0459999999999,615.406,610.873,612.587,610.258
186.0,744.0,613.928,614.885,612.054,609.092,609.775,609.474,609.405,612.388,610.1619999999999,609.904,610.847,613.999,610.5980000000001,614.259,613.078,611.4780000000001,613.116,612.1519999999999,612.765,612.1990000000001,608.367,614.867,611.462,613.92,610.7090000000001
186.25,745.0,614.743,614.165,611.2130000000001,609.437,610.313,609.0509999999999,609.899,611.883,610.153,609.866,611.761,614.5790000000001,611.9630000000001,613.6519999999999,612.808,611.161,612.845,612.643,612.053,612.206,608.399,614.474,611.66,613.9119999999999,609.951
186.5,746.0,613.826,614.3580000000001,612.872,610.49,609.961,609.51,609.785,612.053,610.018,609.252,610.524,614.254,612.149,615.254,612.9630000000001,611.972,612.423,612.327,612.845,612.92,608.882,613.597,611.0419999999999,613.743,611.016
186.75,747.0,614.185,614.648,612.6469999999999,610.627,609.317,609.379,609.404,612.5419999999999,610.159,609.977,611.276,613.315,611.605,615.264,612.974,612.245,611.943,612.207,612.8340000000001,612.428,609.078,614.187,611.727,613.969,610.5980000000001
187.0,748.0,613.9069999999999,613.822,612.169,610.076,610.379,610.187,610.284,613.125,610.201,609.385,611.605,614.359,611.622,614.906,613.226,612.606,613.245,611.465,612.872,612.7040000000001,608.215,614.285,611.048,614.049,611.2090000000001
187.25,749.0,614.712,614.361,612.79,610.6030000000001,610.125,609.29,609.627,612.406,610.568,609.617,610.492,613.359,611.914,615.556,613.932,613.115,612.479,611.635,613.146,612.4730000000001,608.751,614.832,611.701,614.339,611.47
187.5,750.0,615.352,614.518,613.015,610.821,611.125,609.309,610.137,612.582,610.634,610.7819999999999,611.237,613.866,612.701,614.764,614.562,612.432,612.894,612.386,613.148,613.278,608.844,614.508,612.659,614.716,611.116
187.75,751.0,614.545,614.363,613.092,610.903,610.929,609.5790000000001,610.055,612.345,610.443,609.696,611.497,613.9209999999999,612.448,616.433,613.735,612.8380000000001,612.888,611.899,613.18,613.044,608.482,615.106,612.922,614.341,611.92
188.0,752.0,615.394,614.559,612.5930000000001,611.009,610.497,609.947,609.612,613.432,610.573,609.19,611.278,613.911,612.448,615.707,613.232,612.681,612.633,612.862,613.427,612.885,608.423,615.107,611.861,615.05,612.251
188.25,753.0,615.559,614.61,612.5830000000001,611.102,611.242,609.664,610.663,612.423,609.971,609.401,611.086,614.0,613.19,616.023,613.999,612.68,612.659,612.639,613.3290000000001,613.078,607.91,614.9069999999999,613.51,614.895,612.0459999999999
188.5,754.0,615.419,614.982,612.288,611.297,610.9680000000001,609.229,609.852,613.202,610.303,609.0319999999999,610.9209999999999,613.939,612.035,615.911,613.4159999999999,612.947,613.428,612.59,612.8480000000001,612.388,608.572,,612.992,614.854,612.52
188.75,755.0,614.5830000000001,615.242,612.472,611.653,610.828,610.07,609.806,612.37,610.293,609.572,611.0169999999999,613.895,613.581,616.874,614.822,613.712,612.79,612.018,613.351,613.894,609.2909999999999,614.771,613.558,615.45,612.44
189.0,756.0,615.27,614.489,612.86,611.651,611.357,609.881,610.2,612.872,610.759,609.346,611.496,613.305,613.212,616.77,614.68,613.196,613.521,612.158,613.096,613.998,607.9,615.637,613.938,614.798,612.045
189.25,757.0,615.765,615.34,612.872,611.763,611.639,609.6990000000001,610.1659999999999,612.88,611.044,609.482,611.143,613.263,613.264,616.561,614.768,613.649,613.498,611.37,613.547,613.5219999999999,609.149,615.513,613.005,615.754,613.388
189.5,758.0,614.936,616.225,612.903,611.8340000000001,611.024,609.613,610.331,612.616,610.751,610.128,611.318,613.388,613.4490000000001,616.486,614.641,613.808,613.19,612.597,612.837,613.002,609.328,615.065,613.6519999999999,615.778,612.9590000000001
189.75,759.0,615.508,614.969,612.994,611.988,611.207,609.4630000000001,610.391,613.6030000000001,610.548,610.244,611.633,614.504,613.52,615.571,614.4209999999999,612.849,613.622,612.42,612.38,613.851,609.035,614.798,613.49,614.945,612.7819999999999
190.0,760.0,615.962,615.558,613.46,612.341,611.4730000000001,610.275,610.697,613.255,609.79,609.1030000000001,611.363,614.628,613.726,615.519,615.346,613.7230000000001,612.37,612.306,613.536,613.576,608.757,616.243,613.663,615.862,612.506
190.25,761.0,615.244,614.372,613.168,611.385,610.953,610.01,610.013,613.373,609.707,609.482,611.48,614.664,613.659,615.499,615.456,613.559,612.523,612.132,612.485,613.753,609.028,616.011,613.494,616.895,613.08
190.5,762.0,615.22,613.831,613.739,611.994,611.252,609.82,610.388,612.935,610.876,610.424,611.618,614.351,614.092,615.174,615.314,613.589,613.5319999999999,612.341,612.847,612.765,609.076,616.106,614.158,616.127,612.058
190.75,763.0,615.7,614.597,612.9,612.381,611.606,609.366,610.08,612.757,610.611,609.979,612.308,613.862,612.804,615.14,614.768,613.754,613.5980000000001,613.072,612.495,612.644,608.998,616.024,613.314,614.44,612.563
191.0,764.0,615.6990000000001,614.399,613.003,612.071,610.555,609.68,610.205,613.169,610.203,610.24,611.434,613.7819999999999,613.075,614.884,614.842,614.385,613.706,612.609,613.453,613.4069999999999,609.071,614.986,613.4590000000001,615.012,612.746
191.25,765.0,615.135,614.3,613.521,611.68,610.808,609.882,609.716,612.689,609.98,610.5930000000001,611.502,613.415,612.905,614.826,615.158,613.585,612.776,612.3969999999999,613.238,613.248,608.898,615.505,613.243,614.489,612.759
191.5,766.0,614.394,613.655,613.055,611.645,610.839,609.235,609.3009999999999,612.774,610.3430000000001,609.525,611.403,613.24,612.884,614.602,615.224,614.102,613.806,611.977,612.9490000000001,613.378,609.362,615.154,613.198,614.382,612.7769999999999
191.75,767.0,614.672,613.601,613.326,611.88,610.93,609.736,610.003,611.899,610.562,609.382,611.799,612.981,612.151,614.8480000000001,614.919,614.299,613.873,611.661,612.319,612.985,609.054,614.761,613.3340000000001,615.4780000000001,612.659
192.0,768.0,614.534,613.0930000000001,612.646,612.283,611.388,610.378,609.073,612.361,609.882,609.476,611.619,612.367,611.572,614.52,614.869,613.665,613.194,611.694,611.365,613.693,609.577,613.6080000000001,612.599,614.384,612.288
192.25,769.0,614.3380000000001,613.0830000000001,612.286,612.38,611.0980000000001,609.939,609.923,611.567,609.386,610.082,611.318,612.61,611.605,614.26,614.361,614.4069999999999,613.372,611.611,612.1669999999999,612.378,608.877,613.698,613.625,614.11,612.336
192.5,770.0,613.375,613.32,612.668,611.8290000000001,611.885,610.091,608.8340000000001,611.251,610.5880000000001,609.684,612.231,612.2719999999999,611.519,614.506,613.806,613.986,613.1759999999999,611.408,611.429,612.419,609.5930000000001,613.502,613.931,613.265,612.135
192.75,771.0,612.9730000000001,613.341,611.939,611.4540000000001,610.686,609.388,610.047,611.36,609.515,610.168,611.239,611.488,611.508,614.036,614.216,614.112,613.781,611.443,612.6030000000001,612.5169999999999,609.045,614.337,613.418,613.972,612.524
193.0,772.0,613.712,614.386,612.014,611.186,610.354,610.331,609.797,611.344,609.508,609.356,611.904,612.251,611.352,614.754,613.969,613.758,612.9630000000001,610.886,611.956,612.2669999999999,609.081,613.043,613.062,613.256,612.9730000000001
193.25,773.0,613.432,614.082,612.817,610.587,610.496,609.078,608.929,610.531,609.771,609.443,611.789,611.754,610.2090000000001,615.413,612.6990000000001,614.702,613.41,611.237,,612.376,608.414,613.331,613.174,613.745,612.502
193.5,774.0,613.477,613.621,611.705,611.294,610.715,610.178,609.72,610.882,609.279,609.615,611.406,611.702,609.802,614.864,613.134,614.07,613.447,610.591,,613.062,609.913,612.109,613.467,612.411,612.962
193.75,775.0,612.365,613.3580000000001,611.401,610.95,610.656,610.011,609.427,610.401,609.44,609.087,611.101,611.558,609.429,615.047,613.085,614.5459999999999,612.316,610.955,611.512,612.731,609.138,611.874,613.246,612.299,612.516
194.0,776.0,612.2130000000001,613.505,611.66,611.384,611.285,609.9259999999999,609.262,610.32,609.595,609.664,611.02,611.121,610.4680000000001,615.533,613.107,613.878,612.726,610.904,611.646,613.004,609.453,612.24,612.773,612.875,613.761
194.25,777.0,612.1469999999999,612.9780000000001,611.265,610.311,609.944,609.845,609.4830000000001,609.888,608.7230000000001,608.795,611.525,611.3430000000001,610.2869999999999,615.859,612.884,613.721,612.656,609.984,610.971,613.319,609.326,612.404,612.808,612.493,613.385
194.5,778.0,612.232,613.6519999999999,610.953,610.865,610.507,610.297,609.435,609.831,609.947,609.339,612.123,611.153,610.28,614.276,612.696,614.253,611.751,609.8430000000001,611.136,612.703,608.6659999999999,611.981,612.619,612.559,613.651
194.75,779.0,612.034,612.567,610.4540000000001,610.878,610.424,609.376,609.289,609.918,609.573,609.117,611.357,610.737,609.1419999999999,615.465,612.795,613.349,610.876,610.415,611.2,612.765,608.553,611.236,612.313,611.611,613.7909999999999
195.0,780.0,611.595,613.245,611.4680000000001,610.761,610.5790000000001,610.2330000000001,609.616,610.804,609.1030000000001,609.427,611.611,611.044,609.965,614.258,613.5319999999999,614.467,611.7869999999999,610.019,610.814,612.438,607.746,611.818,612.803,612.506,613.069
195.25,781.0,611.698,613.163,610.675,611.066,610.606,610.137,609.456,609.945,608.679,609.156,611.847,610.656,609.871,614.554,612.692,614.543,611.427,610.0219999999999,610.9259999999999,611.758,608.424,611.674,612.148,612.543,613.785
