TimesH,Frame,NoMissing,36,36,37,37,50,50,58,58,89,89,92,92,93,93,95,95,101,101,106,106,110,110,111,111,113,113,115,115,116,116,119,119,120,120,124,124,130,130,131,131,132,132,136,136,142,142,143,143,148,148,151,151,154,154,156,156,159,159,160,160,170,170,183,183,196,196,197,197,199,199,208,208,214,214,215,215,216,216,228,228,230,230,236,236,246,246,249,249,257,257,265,265,280,280,283,283,290,290,300,300,304,304,306,306,312,312,317,317,319,319,320,320,374,374,379,379,418,418,437,437,643,643,928,928
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
270.0,1080.0,,99.92299999999999,39.579,111.22,41.231,238.99599999999998,47.531000000000006,121.795,42.696999999999996,227.899,72.291,116.265,73.64699999999999,147.678,73.132,88.329,79.564,256.44599999999997,83.76,185.22400000000002,80.77600000000001,205.128,80.048,145.09,95.32600000000001,181.003,89.831,207.455,87.06700000000001,238.313,92.60700000000001,245.205,87.31299999999999,124.721,88.973,109.822,100.01,240.90599999999998,101.113,86.054,96.054,191.206,91.069,197.815,93.351,197.03799999999998,62.463,225.63,52.823,108.135,49.242,256.749,51.395,261.193,58.43,109.20200000000001,60.288000000000004,240.206,60.518,250.03099999999998,61.244,271.01,64.168,122.91799999999999,62.9,201.56099999999998,69.044,216.91099999999997,69.281,139.315,135.22,111.444,131.77,308.219,141.09799999999998,105.10700000000001,145.865,150.637,139.14700000000002,271.762,139.918,143.192,144.601,319.844,148.951,224.885,152.718,101.3,158.513,128.346,156.183,296.094,106.50200000000001,265.808,115.259,215.80200000000002,114.118,197.128,108.221,206.07,120.819,72.952,121.806,104.01700000000001,120.89200000000001,119.12,128.76,308.863,124.015,182.878,119.584,268.288,123.329,113.744,167.332,108.495,173.593,100.134,69.116,143.93200000000002,155.703,227.418,111.286,93.115,59.105
270.25,1081.0,,99.91,39.573,111.236,41.244,238.926,47.535,121.75200000000001,42.678999999999995,227.83900000000003,72.225,116.29700000000001,73.663,147.627,73.127,88.274,79.546,256.573,83.766,185.192,80.77199999999999,205.079,80.02,145.129,95.428,181.02700000000002,89.87100000000001,207.476,87.01899999999999,238.23,92.60799999999999,245.34799999999998,87.40299999999999,124.64299999999999,88.94200000000001,109.867,99.99799999999999,240.81099999999998,101.639,86.055,96.014,191.329,91.07,197.81,93.365,197.02900000000002,62.458,225.548,52.801,108.11399999999999,49.215,256.83099999999996,51.328,261.249,58.506,109.124,60.288000000000004,240.25099999999998,60.474,250.04,61.205,271.062,64.16199999999999,122.902,62.913000000000004,201.52900000000002,69.044,216.92,69.327,139.278,135.233,111.45200000000001,131.678,308.342,141.25,105.01700000000001,145.84,150.64,139.114,271.791,139.969,143.205,144.637,319.778,149.00799999999998,224.94,152.625,101.271,158.507,128.343,156.17,296.074,106.48899999999999,263.64799999999997,116.803,215.766,114.12299999999999,197.139,108.212,205.825,120.792,72.971,121.766,104.039,120.83200000000001,119.115,128.75799999999998,308.91900000000004,123.959,182.93599999999998,119.598,268.256,123.43,113.73700000000001,167.34799999999998,108.509,173.517,100.09700000000001,69.108,143.88299999999998,155.747,227.425,111.385,93.15299999999999,59.151
270.5,1082.0,,99.891,39.549,111.26899999999999,41.225,238.813,47.482,121.678,42.724,227.768,72.217,116.301,73.763,147.64600000000002,73.15100000000001,88.154,79.528,256.535,83.71600000000001,185.166,80.8,205.09099999999998,79.964,145.067,95.464,180.965,89.853,207.44099999999997,86.99799999999999,238.15900000000002,92.619,245.22,87.258,124.666,88.95200000000001,109.885,99.99700000000001,240.78400000000002,102.189,85.964,96.03299999999999,191.304,91.06,197.752,93.37700000000001,196.893,62.239,225.6,52.754,108.16,49.227,256.901,51.281000000000006,261.015,58.532,109.11399999999999,60.317,240.28099999999998,60.403999999999996,250.014,61.161,271.028,64.16199999999999,122.955,62.887,201.482,69.063,217.04,69.279,139.246,135.185,111.066,131.46,308.475,141.22,105.001,145.872,150.631,139.00799999999998,271.769,139.989,143.222,144.597,320.313,149.391,224.92700000000002,152.511,101.24600000000001,158.54,128.364,156.157,296.008,106.678,263.67,116.863,215.767,114.146,197.178,108.26899999999999,206.05599999999998,121.069,72.98899999999999,121.76799999999999,104.03,120.86200000000001,119.051,128.74,308.907,123.85700000000001,182.967,119.64200000000001,268.305,123.359,113.76799999999999,167.322,108.50299999999999,173.553,100.167,69.12100000000001,143.845,155.77,227.368,111.416,93.17299999999999,59.173
270.75,1083.0,,99.91799999999999,39.647,111.255,41.148999999999994,238.958,47.495,121.64,42.732,227.77900000000002,72.194,116.37299999999999,73.747,147.637,73.047,88.369,79.48100000000001,256.495,83.661,185.13099999999997,80.814,205.09,80.059,145.026,95.51700000000001,180.916,89.835,207.425,87.01100000000001,238.077,92.66799999999999,245.22,87.226,124.65700000000001,88.891,109.943,100.00200000000001,240.86,101.802,85.928,96.065,191.271,90.869,197.77900000000002,93.345,196.91299999999998,62.218999999999994,225.60299999999998,52.801,108.166,49.269,256.878,51.515,260.876,58.597,109.068,60.198,240.28900000000002,60.418,250.028,61.19,270.986,64.15,122.95100000000001,62.871,201.453,69.024,216.93,69.282,139.25799999999998,135.24,111.124,131.571,308.309,140.974,104.943,145.757,150.592,139.058,271.758,139.88299999999998,143.21200000000002,144.735,320.66200000000003,149.641,224.993,152.472,101.205,158.566,128.412,156.17,296.074,106.74,265.745,115.84899999999999,215.757,114.162,197.165,108.273,206.172,121.01299999999999,73.002,121.789,104.025,120.85,119.008,128.752,308.928,123.79799999999999,182.92700000000002,119.6,268.32099999999997,123.316,113.779,167.407,108.53399999999999,173.516,100.17299999999999,69.14699999999999,143.838,155.74200000000002,227.398,111.37,93.235,59.185
271.0,1084.0,,99.906,39.635999999999996,111.18299999999999,41.143,239.081,47.431000000000004,121.564,42.728,227.734,72.149,116.384,73.748,147.637,73.11,88.39399999999999,79.49600000000001,256.495,83.579,185.08900000000003,80.818,205.081,80.063,144.821,95.675,180.799,89.63799999999999,207.424,86.99,238.085,92.685,245.208,87.23,124.704,88.867,109.875,100.044,240.899,101.79700000000001,85.91,96.01899999999999,191.34799999999998,90.853,197.731,93.34899999999999,196.979,62.188,225.593,52.81,107.995,49.247,256.663,51.795,260.98400000000004,58.558,109.075,60.183,240.263,60.358999999999995,250.046,61.215,271.047,64.125,123.0,62.854,201.43099999999998,69.035,216.952,69.217,139.2,135.297,111.13799999999999,131.559,308.401,141.024,104.88,145.65200000000002,150.57,139.012,271.77099999999996,139.92700000000002,143.116,144.863,320.77299999999997,149.651,224.917,152.526,101.184,158.569,128.359,156.15,296.20099999999996,106.48100000000001,265.702,115.791,215.74,114.14200000000001,197.183,108.34200000000001,206.343,121.15299999999999,72.992,121.811,104.056,120.81200000000001,119.02,128.821,308.991,123.943,182.96099999999998,119.616,268.42,123.274,113.851,167.365,108.539,173.514,100.18700000000001,69.171,143.925,155.7,227.39,111.274,93.24,59.254
271.25,1085.0,,99.93299999999999,39.611999999999995,111.17200000000001,41.158,239.03,47.413000000000004,121.573,42.794,227.708,72.125,116.376,73.8,147.558,72.976,88.458,79.416,256.664,83.46799999999999,185.081,80.796,205.107,80.015,144.79,95.666,180.782,89.67200000000001,207.388,86.961,238.15400000000002,92.664,245.196,87.28299999999999,124.697,88.90899999999999,109.914,100.03200000000001,240.887,101.95,85.928,95.988,191.41,90.804,197.75599999999997,93.37200000000001,197.088,62.185,225.63400000000001,52.847,107.926,49.125,256.806,51.743,261.173,58.442,109.038,60.238,240.234,60.438,250.12099999999998,61.25899999999999,270.95099999999996,64.018,122.95299999999999,62.821000000000005,201.417,69.077,216.984,69.2,139.20600000000002,135.276,111.141,131.45600000000002,308.375,140.884,104.993,145.732,150.66,138.986,271.89,139.934,143.186,144.929,320.76599999999996,149.855,224.935,152.531,101.18,158.634,128.371,156.136,296.19,106.539,265.745,115.727,215.76,114.15799999999999,197.197,108.324,206.671,121.344,72.964,121.794,104.098,120.86399999999999,119.04700000000001,128.77100000000002,308.939,123.93,182.93599999999998,119.54799999999999,268.504,123.302,113.912,167.446,108.469,173.52200000000002,100.226,69.158,143.972,155.72899999999998,227.44299999999998,111.23899999999999,93.258,59.312
271.5,1086.0,,99.92200000000001,39.661,111.13,41.235,239.201,47.299,121.51700000000001,42.861999999999995,227.731,72.08,116.361,73.815,147.576,73.003,88.501,79.408,256.579,83.585,185.115,80.819,205.09799999999998,79.97,144.813,95.684,180.729,89.57700000000001,207.34,86.906,238.097,92.662,245.317,87.27799999999999,124.699,88.87299999999999,109.90899999999999,100.044,240.887,101.555,85.865,96.02,191.412,90.72399999999999,197.729,93.381,197.18599999999998,62.153999999999996,225.56599999999997,52.839,108.04899999999999,49.191,256.877,51.57,261.108,58.45,109.104,60.229,240.243,60.403999999999996,250.115,61.235,271.066,63.901,122.96,62.816,201.423,69.102,216.957,69.115,139.10299999999998,135.454,111.301,131.63,308.357,140.822,105.066,145.768,150.711,138.96200000000002,271.813,139.955,143.195,144.97899999999998,320.649,149.746,224.907,152.483,101.20200000000001,158.58100000000002,128.355,156.158,296.144,106.501,265.66,115.64399999999999,215.791,114.182,197.178,108.243,206.079,121.18700000000001,72.965,121.788,104.02600000000001,120.86,119.01,128.747,308.97,124.016,182.87900000000002,119.62299999999999,268.493,123.281,113.941,167.429,108.455,173.455,100.235,69.165,143.938,155.70600000000002,227.415,111.345,93.189,59.278999999999996
271.75,1087.0,,99.902,39.709,111.101,41.25,239.356,47.218999999999994,121.43299999999999,42.98,227.706,72.086,116.286,73.742,147.588,73.036,88.542,79.483,256.54900000000004,83.555,185.11900000000003,80.809,205.153,79.956,144.748,95.708,180.791,89.434,207.416,86.935,238.09900000000002,92.69,245.29,87.212,124.73299999999999,88.854,109.964,100.04299999999999,240.863,101.44,85.90100000000001,95.976,191.44099999999997,90.75299999999999,197.729,93.374,197.107,61.976000000000006,225.579,52.842,108.06200000000001,49.239,256.825,51.663999999999994,261.084,58.373999999999995,109.031,60.285,240.36599999999999,60.368,250.132,61.222,271.028,63.933,122.895,62.788999999999994,201.38299999999998,69.075,216.935,69.051,139.092,135.47,111.111,131.626,308.286,140.984,105.189,145.785,150.773,138.942,271.797,139.874,143.149,144.939,320.671,150.029,224.984,152.467,101.20100000000001,158.52100000000002,128.388,156.174,296.13,106.476,265.283,115.84700000000001,215.8,114.178,197.21200000000002,108.26100000000001,,,72.962,121.73100000000001,104.045,120.90799999999999,119.006,128.732,309.008,123.95,182.84900000000002,119.652,268.408,123.21700000000001,113.848,167.575,108.52799999999999,173.418,100.17399999999999,69.2,144.016,155.627,227.395,111.348,93.205,59.313
272.0,1088.0,,99.876,39.744,111.139,41.196000000000005,239.50799999999998,47.268,121.51899999999999,42.934,227.68599999999998,72.07300000000001,116.346,73.732,147.643,72.987,88.529,79.48899999999999,256.69599999999997,83.448,185.17,80.76,205.178,79.972,144.775,95.744,180.745,89.383,207.396,86.95200000000001,238.149,92.603,245.422,87.36399999999999,124.76799999999999,88.91799999999999,110.00200000000001,100.005,240.877,101.316,85.87200000000001,95.93799999999999,191.407,90.759,197.74200000000002,93.34899999999999,196.918,61.946999999999996,225.578,52.906000000000006,108.11200000000001,49.268,256.867,51.687,261.103,58.239,108.98100000000001,60.31,240.265,60.316,250.113,61.136,271.095,63.833,122.919,62.793,201.389,69.061,216.97400000000002,69.104,139.102,135.382,110.95299999999999,131.616,308.223,140.966,105.21700000000001,145.681,150.763,138.94799999999998,271.869,139.971,143.252,144.971,320.775,150.38299999999998,224.953,152.533,101.196,158.524,128.359,156.138,296.09,106.43299999999999,263.86400000000003,116.60700000000001,215.80900000000003,114.208,197.233,108.274,,,72.93,121.756,104.07,120.876,119.00200000000001,128.78,309.043,124.012,182.81400000000002,119.669,268.506,123.06,113.802,167.523,108.285,173.58,100.176,69.232,144.033,155.66,227.38099999999997,111.302,93.275,59.422
272.25,1089.0,,99.887,39.735,111.126,41.181000000000004,239.516,47.166000000000004,121.479,43.016000000000005,227.68200000000002,72.047,116.334,73.683,147.575,72.89,88.45100000000001,79.472,256.723,83.47200000000001,185.18599999999998,80.719,205.21200000000002,79.944,144.69799999999998,95.693,180.736,89.464,207.347,86.991,238.17700000000002,92.555,245.43599999999998,87.361,124.775,88.86399999999999,109.97200000000001,99.984,240.84799999999998,101.289,85.904,95.902,191.453,90.762,197.747,93.375,196.915,61.848,225.542,52.909,108.073,49.352,256.89099999999996,51.695,261.134,58.34,108.93700000000001,60.215,240.365,60.318999999999996,250.08,61.126999999999995,271.157,63.8,122.905,62.805,201.389,69.015,216.96,69.038,139.106,135.447,110.944,131.66,308.256,140.761,105.37700000000001,145.66899999999998,150.796,138.888,271.92,139.885,143.208,144.993,319.945,149.59799999999998,224.94299999999998,152.569,101.17399999999999,158.525,128.33700000000002,156.129,296.055,106.484,263.714,116.736,215.892,114.225,197.245,108.27799999999999,,,72.89399999999999,121.792,104.115,120.866,118.962,128.805,309.04,123.94200000000001,182.847,119.675,268.27099999999996,123.031,113.818,167.519,108.212,173.46099999999998,100.169,69.221,143.99,155.685,227.39700000000002,111.29700000000001,93.281,59.518
272.5,1090.0,,99.874,39.794000000000004,111.17,41.141999999999996,239.59099999999998,47.16,121.527,42.909,227.68099999999998,72.024,116.286,73.703,147.64,72.936,88.23100000000001,79.524,256.611,83.521,185.18400000000003,80.707,205.299,79.962,144.47299999999998,95.646,180.69,89.23700000000001,207.33900000000003,86.969,238.196,92.465,245.483,87.425,124.756,88.866,109.95200000000001,99.93299999999999,240.81,101.21799999999999,85.839,95.921,191.34400000000002,90.81200000000001,197.736,93.37,196.86900000000003,61.82899999999999,225.59599999999998,52.913999999999994,108.10799999999999,49.376000000000005,256.934,51.613,261.074,58.394,108.906,60.228,240.392,60.278999999999996,250.113,61.125,271.251,63.87,122.898,62.754,201.36599999999999,69.041,216.99599999999998,68.991,139.092,135.44299999999998,110.884,131.56,308.047,140.482,105.43,145.716,150.769,138.894,271.962,139.941,143.247,144.933,319.928,149.349,224.968,152.535,101.135,158.484,128.311,156.111,296.013,106.524,263.47900000000004,116.76799999999999,215.96099999999998,114.20200000000001,197.21400000000003,108.22200000000001,,,72.84899999999999,121.806,104.09700000000001,120.89299999999999,118.96799999999999,128.888,309.009,123.927,182.81799999999998,119.691,268.336,122.98200000000001,113.786,167.518,108.265,173.31,100.088,69.23,144.033,155.659,227.438,111.266,93.17200000000001,59.505
272.75,1091.0,,99.853,39.77,111.149,41.126999999999995,239.43099999999998,47.229,121.46600000000001,43.001999999999995,227.71099999999998,72.01,116.241,73.758,147.589,72.935,88.353,79.477,256.66200000000003,83.493,185.18,80.704,205.29,80.00399999999999,144.441,95.889,180.68599999999998,89.171,207.34,86.931,238.208,92.37200000000001,245.363,87.334,124.765,88.912,109.95200000000001,99.917,240.778,101.064,85.837,95.869,191.31400000000002,90.772,197.78799999999998,93.352,196.951,61.825,225.546,52.92100000000001,108.12100000000001,49.294,256.972,51.602,261.10900000000004,58.464,108.884,60.29,240.405,60.224,250.097,61.159,271.267,63.79600000000001,122.902,62.768,201.361,69.16,216.922,68.94,139.071,135.43200000000002,110.965,131.576,308.168,140.908,105.51,145.738,150.811,138.845,271.945,139.984,143.286,144.947,320.346,149.70600000000002,225.02599999999998,152.477,101.12200000000001,158.455,128.291,156.1,296.0,106.556,263.703,116.794,215.92700000000002,114.181,197.197,108.16799999999999,,,72.842,121.816,104.102,120.884,118.91,128.905,309.033,123.85600000000001,182.795,119.626,268.464,123.037,113.814,167.516,108.367,173.278,100.061,69.21300000000001,144.088,155.639,227.453,111.279,93.182,59.527
273.0,1092.0,,99.88799999999999,39.735,111.12799999999999,41.158,239.639,47.162,121.595,42.885,227.715,71.987,116.314,73.697,147.597,72.922,88.228,79.439,256.501,83.618,185.239,80.745,205.30599999999998,79.967,144.499,95.693,180.679,89.155,207.359,86.977,238.15400000000002,92.429,245.17700000000002,87.275,124.73899999999999,88.91799999999999,109.93,99.91,240.766,101.088,85.876,95.89,191.333,90.804,197.774,93.325,197.005,61.863,225.535,52.864,108.20100000000001,49.278,256.972,51.622,261.122,58.403999999999996,108.93299999999999,60.277,240.393,60.176,250.06099999999998,61.11600000000001,271.297,63.821999999999996,122.965,62.707,201.34400000000002,69.153,216.892,68.994,139.002,135.51,111.10799999999999,131.563,308.339,141.416,105.569,145.715,150.80100000000002,138.836,272.035,139.901,143.356,144.88,320.432,149.659,225.02900000000002,152.435,101.137,158.464,128.284,156.136,295.985,106.52799999999999,263.66900000000004,116.79899999999999,215.917,114.182,197.197,108.21,,,72.848,121.884,104.103,120.867,118.943,128.905,308.978,123.925,182.833,119.604,268.404,122.956,113.804,167.46099999999998,108.27799999999999,173.08599999999998,100.045,69.19800000000001,144.113,155.532,227.46,111.177,93.079,59.482
273.25,1093.0,,99.852,39.766999999999996,111.141,41.131,239.645,47.121,121.537,42.906000000000006,227.678,71.976,116.287,73.712,147.59,72.955,88.21600000000001,79.434,256.502,83.559,185.267,80.727,205.30700000000002,79.99600000000001,144.40200000000002,95.791,180.649,89.102,207.35,86.984,238.033,92.416,245.356,87.34899999999999,124.685,88.863,109.93299999999999,99.895,240.832,101.155,85.79700000000001,95.91,191.389,90.74600000000001,197.72,93.348,197.07299999999998,61.797,225.558,52.927,108.12100000000001,49.32,256.96299999999997,51.56100000000001,261.183,58.434,108.931,60.318999999999996,240.40900000000002,60.123000000000005,250.048,61.05,271.172,63.841,122.98,62.678000000000004,201.38099999999997,69.23100000000001,216.997,68.929,139.151,135.41899999999998,111.23899999999999,131.593,308.45799999999997,141.19,105.50399999999999,145.578,150.751,138.787,272.027,139.881,143.359,144.809,320.559,150.066,225.054,152.374,101.19,158.437,128.27100000000002,156.082,296.002,106.75299999999999,263.495,116.911,215.893,114.18700000000001,197.213,108.169,204.0,122.0,72.827,121.941,104.149,120.86,118.95200000000001,128.879,309.005,123.944,182.832,119.62100000000001,268.483,122.875,113.804,167.454,108.23,173.47400000000002,100.052,69.215,144.145,155.53799999999998,227.46599999999998,111.164,93.029,59.441
273.5,1094.0,,99.85,39.808,111.167,41.099,239.769,47.04600000000001,121.537,42.919,227.639,71.914,116.32600000000001,73.765,147.541,72.97800000000001,88.025,79.527,256.52099999999996,83.588,185.24900000000002,80.73100000000001,205.364,79.921,144.265,95.814,180.679,89.05799999999999,207.359,87.001,238.06,92.43,245.2,87.27600000000001,124.73700000000001,88.83,109.905,99.88,240.803,101.238,85.795,95.87700000000001,191.387,90.743,197.69099999999997,93.29899999999999,197.12400000000002,61.84,225.58700000000002,52.902,108.13,49.37,257.092,51.653,261.249,58.428999999999995,108.948,60.47,240.482,60.123000000000005,250.05,61.049,271.062,63.81399999999999,123.04799999999999,62.691,201.408,69.153,217.06099999999998,68.959,139.136,135.417,111.4,131.501,308.506,141.691,105.565,145.628,150.602,138.708,272.079,139.952,143.332,144.892,320.32,149.938,224.988,152.253,101.156,158.464,128.275,156.09,295.965,106.898,263.378,116.916,215.93599999999998,114.22200000000001,197.203,108.155,203.614,123.305,72.85,121.902,104.167,120.80799999999999,118.89,128.89700000000002,309.041,124.007,182.833,119.62100000000001,268.319,122.859,113.661,167.40200000000002,108.212,173.34799999999998,100.025,69.14699999999999,144.132,155.638,227.418,111.08,92.979,59.501999999999995
273.75,1095.0,,99.861,39.799,111.176,41.076,239.912,47.038000000000004,121.55799999999999,42.915,227.602,71.888,116.34700000000001,73.79,147.539,72.987,88.109,79.442,256.665,83.58,185.28099999999998,80.671,205.423,79.964,144.108,95.889,180.72299999999998,89.025,207.329,86.965,238.10299999999998,92.404,245.295,87.33200000000001,124.762,88.785,109.896,99.846,240.808,101.036,85.73700000000001,95.82,191.345,90.698,197.738,93.31299999999999,197.215,61.861999999999995,225.55700000000002,52.915,108.095,49.466,257.067,51.73,261.291,58.503,108.926,60.446999999999996,240.396,60.158,250.058,61.04,271.14099999999996,63.792,123.07600000000001,62.69,201.419,69.157,217.102,68.859,139.211,135.249,111.346,131.547,308.483,141.61,105.60799999999999,145.601,150.56799999999998,138.697,272.158,139.95600000000002,143.262,144.955,320.418,150.028,224.91,152.29,101.19200000000001,158.474,128.296,156.078,295.936,107.0,263.445,116.709,215.96599999999998,114.215,197.188,108.161,,,72.789,121.88600000000001,104.148,120.76,118.87899999999999,128.982,309.215,124.083,182.838,119.635,268.345,122.836,113.71799999999999,167.388,108.20700000000001,173.373,99.973,69.105,144.158,155.569,227.394,111.05,92.96700000000001,59.535
274.0,1096.0,,99.852,39.809,111.162,40.998999999999995,239.87400000000002,46.961000000000006,121.53,42.965,227.58900000000003,71.85,116.311,73.863,147.469,72.878,88.014,79.528,256.712,83.65899999999999,185.297,80.64699999999999,205.451,79.986,144.11700000000002,95.781,180.767,89.06299999999999,207.389,86.932,238.05700000000002,92.416,245.396,87.34700000000001,124.738,88.84,109.90299999999999,99.87100000000001,240.817,101.536,85.711,95.89200000000001,191.285,90.70299999999999,197.72400000000002,93.319,197.0,61.802,225.576,52.923,108.07700000000001,49.515,257.01,51.74,261.394,58.476000000000006,108.93,60.461999999999996,240.38099999999997,60.119,249.998,61.068999999999996,271.192,63.817,123.08200000000001,62.693000000000005,201.335,69.17399999999999,217.08,68.837,139.16299999999998,135.372,111.33200000000001,131.58,308.52299999999997,141.634,105.57700000000001,145.622,150.613,138.678,272.205,139.91,143.364,144.958,320.525,149.89700000000002,224.96599999999998,152.255,101.191,158.399,128.32299999999998,156.109,296.041,106.814,263.671,116.57,215.959,114.163,197.22299999999998,108.16,,,72.782,121.891,104.13799999999999,120.771,118.896,129.05,309.199,124.10799999999999,182.74900000000002,119.685,268.328,122.84100000000001,113.711,167.388,108.145,173.377,99.96600000000001,69.161,144.037,155.681,227.47,111.014,92.977,59.549
274.25,1097.0,,99.861,39.814,111.18700000000001,40.967,239.858,47.17100000000001,121.609,42.997,227.643,71.789,116.245,73.846,147.47899999999998,72.862,88.21600000000001,79.487,256.578,83.682,185.34,80.655,205.38,80.01,144.09,95.91,180.792,89.079,207.361,86.943,237.99900000000002,92.439,245.524,87.448,124.765,88.779,109.881,99.875,240.769,101.49700000000001,85.681,95.838,191.32,90.678,197.766,93.323,197.088,61.812,225.65400000000002,52.911,108.25399999999999,49.47,256.91200000000003,51.83,261.343,58.49,109.01299999999999,60.516000000000005,240.476,60.052,249.99099999999999,61.065,271.21,63.841,123.132,62.711999999999996,201.31900000000002,69.14699999999999,217.058,68.82600000000001,139.139,135.364,111.2,131.516,308.408,141.148,105.618,145.675,150.572,138.688,272.128,139.99,143.428,144.85299999999998,320.392,149.55700000000002,225.053,152.183,101.209,158.346,128.328,156.105,296.052,106.62700000000001,263.72,116.579,215.947,114.147,197.222,108.20299999999999,,,72.752,121.896,104.26299999999999,120.73899999999999,118.91,129.064,309.152,124.073,182.725,119.669,268.416,122.912,113.77,167.403,108.18299999999999,173.25400000000002,99.961,69.137,143.97299999999998,155.70600000000002,227.477,111.06200000000001,92.98200000000001,59.545
274.5,1098.0,,99.87200000000001,39.747,111.131,40.974,239.84400000000002,47.316,121.605,42.9,227.612,71.801,116.28299999999999,73.907,147.44299999999998,72.73100000000001,88.257,79.546,256.57,83.675,185.335,80.688,205.30599999999998,79.979,144.15,95.884,180.825,89.15899999999999,207.328,86.92200000000001,238.104,92.47399999999999,245.47099999999998,87.42,124.742,88.79799999999999,109.914,99.861,240.734,101.90899999999999,85.695,95.885,191.305,90.675,197.707,93.29299999999999,197.063,61.861000000000004,225.60299999999998,52.898999999999994,108.193,49.604,256.79,51.852,261.276,58.522,109.044,60.452,240.44799999999998,60.066,249.993,61.058,271.221,63.864,123.149,62.736000000000004,201.28900000000002,69.111,217.104,68.833,139.175,135.38299999999998,111.315,131.653,308.467,140.975,105.641,145.664,150.621,138.69799999999998,272.027,140.02,143.453,144.795,319.889,149.21,225.18099999999998,152.05200000000002,101.17399999999999,158.292,128.317,156.09,296.061,106.62100000000001,263.83799999999997,116.602,215.875,114.152,197.203,108.21600000000001,206.95,120.89299999999999,72.771,121.91,104.271,120.76,118.904,129.055,309.10400000000004,124.1,182.732,119.713,268.522,122.80799999999999,113.723,167.325,108.117,173.24200000000002,99.946,69.138,144.028,155.69299999999998,227.554,111.057,92.921,59.548
274.75,1099.0,,99.833,39.786,111.10799999999999,41.004,239.97400000000002,47.303999999999995,121.595,42.9,227.609,71.773,116.338,74.04,147.516,72.832,88.24700000000001,79.51,256.58799999999997,83.62100000000001,185.327,80.71300000000001,205.298,79.988,144.139,95.839,180.83700000000002,89.09700000000001,207.294,86.961,238.03099999999998,92.443,245.36900000000003,87.352,124.82700000000001,88.791,109.887,99.823,240.793,101.90899999999999,85.68,95.90100000000001,191.359,90.67,197.71200000000002,93.291,197.15599999999998,61.775,225.618,52.898,108.197,49.617,256.841,51.828,261.258,58.581,109.042,60.468999999999994,240.42700000000002,60.047,249.976,61.01,271.259,63.88,123.11399999999999,62.718,201.37599999999998,69.023,217.137,68.815,139.269,135.322,111.37,131.528,308.385,140.657,105.67,145.635,150.6,138.623,272.028,140.036,143.28799999999998,145.006,319.73400000000004,149.134,225.13400000000001,152.046,101.14299999999999,158.33,128.314,156.017,296.192,106.448,263.887,116.536,215.919,114.118,197.206,108.196,206.317,120.521,72.72,121.94,104.24799999999999,120.677,118.9,129.02200000000002,309.007,124.094,182.74599999999998,119.712,268.46299999999997,122.757,113.71799999999999,167.304,108.131,173.283,99.99,69.188,144.192,155.612,227.575,111.083,92.92399999999999,59.535
275.0,1100.0,,99.84899999999999,39.772,111.154,41.021,239.965,47.288000000000004,121.574,42.851000000000006,227.61,71.766,116.258,74.067,147.491,72.738,88.255,79.51,256.55400000000003,83.581,185.312,80.717,205.27900000000002,79.987,144.187,95.72200000000001,180.787,89.06,207.267,86.90799999999999,238.02900000000002,92.50299999999999,245.326,87.309,124.78,88.766,109.87,99.801,240.75,101.956,85.60799999999999,95.87899999999999,191.446,90.679,197.705,93.27,197.047,61.656000000000006,225.59,52.923,108.139,49.57899999999999,256.866,51.688,261.138,58.58,109.09299999999999,60.442,240.493,60.031000000000006,249.972,60.986000000000004,271.188,63.901,123.104,62.721000000000004,201.38299999999998,68.845,217.142,68.865,139.174,135.365,111.4,131.545,308.454,140.381,105.68299999999999,145.666,150.582,138.506,271.997,139.96,143.279,145.00799999999998,319.765,149.13299999999998,225.095,152.062,101.149,158.30200000000002,128.33100000000002,156.012,296.159,106.537,263.816,116.65799999999999,215.89,114.116,197.207,108.20700000000001,206.322,120.381,72.76,121.92299999999999,104.28200000000001,120.65899999999999,118.919,129.009,308.878,124.037,182.792,119.72399999999999,268.46,122.698,113.699,167.325,108.241,173.2,100.0,69.20100000000001,144.245,155.58100000000002,227.71200000000002,111.094,92.917,59.571000000000005
