TimesH,Frame,3,8,11,13,14,37,38,39,42,48,59,60,77,79,82,94,108,110,118,121,140,151,153,161,166,176,183,187,194,207,210,212,213,215,219,227,239,298,375,423,433,456,468,473,475,480,502,520,612,640,695,1004,1418,1503,1658,1716,1846,2015,2141,2289
340.25,1361.0,624.577,628.55,627.507,627.98,637.613,616.835,623.211,620.571,622.023,624.278,630.601,623.979,626.3969999999999,620.64,620.885,627.388,627.255,624.039,621.678,625.014,621.645,618.114,614.931,616.052,619.18,612.236,617.076,625.3290000000001,615.868,627.6419999999999,610.0369999999999,613.961,624.497,622.894,620.935,621.245,619.702,611.934,615.073,628.815,622.893,630.369,620.021,620.106,622.545,617.8,615.738,612.865,,621.195,,,,,,,,,,
340.5,1362.0,625.712,628.877,627.688,627.894,637.507,617.429,624.3530000000001,622.089,624.352,625.71,631.82,623.6,628.759,621.609,621.964,630.515,627.969,623.962,622.429,625.058,621.627,619.355,615.21,616.112,619.7,611.882,617.486,626.134,614.914,628.181,609.998,614.716,623.895,622.8240000000001,620.488,621.9580000000001,621.1669999999999,611.634,615.024,630.205,622.749,632.53,620.806,620.4730000000001,621.992,617.226,615.487,612.831,,621.57,628.911,,,,,,,,,
340.75,1363.0,626.786,628.646,628.05,629.092,639.817,618.064,624.798,623.174,623.808,626.376,633.622,624.276,627.844,623.197,622.192,630.692,628.242,624.161,623.11,625.1709999999999,622.903,618.159,614.819,615.575,618.961,612.915,617.8330000000001,627.024,615.748,629.318,609.9,614.479,626.557,624.028,621.743,621.789,620.865,612.319,616.087,630.799,622.5,632.101,620.945,621.34,623.245,618.186,615.602,613.5169999999999,614.957,623.2919999999999,629.33,,,,,,,,,
341.0,1364.0,626.594,629.8530000000001,628.94,628.8580000000001,640.406,618.653,625.576,622.755,625.0459999999999,626.548,634.336,624.3330000000001,629.555,623.5740000000001,622.0930000000001,631.477,629.19,624.633,622.4019999999999,625.5840000000001,622.923,619.451,616.2280000000001,616.683,620.263,612.705,619.086,628.034,616.196,629.4630000000001,610.625,615.403,626.994,624.129,621.668,622.803,621.7669999999999,612.91,616.336,632.621,624.109,634.479,621.602,620.573,623.224,618.643,615.46,613.786,615.156,623.556,631.091,,,,,,,,,
341.25,1365.0,627.6419999999999,630.493,629.934,629.628,641.461,618.6419999999999,625.775,623.566,624.866,627.265,636.286,626.261,628.881,622.628,622.812,632.269,629.766,624.989,625.196,626.558,623.35,620.163,615.977,616.4680000000001,620.538,613.294,618.36,628.095,616.785,630.503,610.609,615.202,626.695,625.249,622.312,624.22,622.112,611.72,616.7959999999999,632.273,624.847,634.757,621.43,621.058,623.498,618.778,615.695,614.35,615.04,624.009,630.9069999999999,,,,,,,,,
341.5,1366.0,628.914,631.261,628.88,630.182,642.845,618.6,625.64,625.313,626.734,627.111,636.07,627.2869999999999,631.649,624.489,623.4830000000001,633.49,631.179,625.173,624.711,627.064,624.409,620.5419999999999,615.585,616.6619999999999,620.321,613.717,618.507,628.021,616.08,631.351,610.538,615.4830000000001,626.646,625.803,622.501,622.803,621.97,613.1030000000001,615.9730000000001,633.026,626.614,637.687,622.24,622.595,624.061,619.034,615.789,614.3430000000001,615.217,624.909,,,,,,,,,,
341.75,1367.0,630.0880000000001,631.9680000000001,629.145,631.219,643.536,620.013,626.726,625.545,626.765,627.26,638.0219999999999,628.872,630.885,625.0,624.1419999999999,633.4069999999999,632.5930000000001,624.746,626.138,628.5409999999999,625.406,621.2330000000001,616.557,617.37,621.512,614.08,619.378,628.691,616.206,632.974,610.444,614.976,627.997,626.178,622.3919999999999,623.342,623.0830000000001,611.8919999999999,617.244,634.592,625.771,637.256,622.707,622.003,625.3240000000001,619.986,615.748,614.493,615.997,625.229,,,,,,,,,,
342.0,1368.0,630.2090000000001,632.008,630.154,632.156,643.857,620.174,627.0369999999999,625.0840000000001,627.119,628.564,639.675,628.991,631.884,626.105,624.639,634.965,632.515,625.576,625.0980000000001,628.414,623.867,621.613,616.46,617.351,621.059,614.0419999999999,619.75,629.747,615.8240000000001,633.45,611.124,615.244,628.288,625.7919999999999,622.682,624.362,623.143,613.194,617.131,635.222,626.757,639.7959999999999,623.5840000000001,622.849,624.623,619.114,616.379,614.082,616.612,626.214,,,,,,,,,,
342.25,1369.0,630.057,631.242,630.378,631.63,643.8969999999999,619.7130000000001,626.534,626.068,627.496,627.931,638.5269999999999,630.627,632.491,626.273,624.59,635.99,633.205,624.569,626.941,630.803,624.275,621.35,616.951,617.247,621.64,613.5,620.547,630.66,616.8919999999999,634.273,611.2769999999999,615.259,629.351,628.104,622.7,624.278,624.362,612.664,617.72,634.635,627.725,639.437,622.581,623.318,624.8580000000001,618.5269999999999,616.268,615.414,615.7819999999999,,,,,,,,,,,
342.5,1370.0,631.126,633.0,628.462,632.817,644.502,620.813,626.198,626.544,628.28,627.663,639.2080000000001,629.558,632.484,627.08,624.566,636.805,634.045,624.283,627.196,631.145,624.935,623.335,616.262,617.711,621.739,614.011,619.841,631.294,616.245,634.632,611.075,615.741,,627.951,624.628,625.516,624.203,613.757,617.011,634.5740000000001,627.371,639.203,623.092,622.83,625.05,619.822,616.8919999999999,614.475,615.383,,,,,,,,,,,
342.75,1371.0,631.12,634.1419999999999,630.125,634.57,644.706,621.128,626.9159999999999,626.069,626.789,627.821,640.261,630.491,633.072,627.692,623.996,637.448,634.9540000000001,624.185,627.7280000000001,630.887,625.48,623.365,617.0790000000001,617.842,622.328,614.952,619.825,630.7230000000001,616.163,636.177,610.605,615.405,,628.503,624.195,625.2080000000001,624.683,613.381,616.8330000000001,634.3480000000001,627.895,640.273,623.947,623.395,626.1990000000001,619.7669999999999,616.415,614.808,615.317,627.607,636.575,,,,,,,,,
343.0,1372.0,632.771,633.939,629.5459999999999,634.641,645.2869999999999,620.2040000000001,626.818,624.7669999999999,628.076,628.413,640.016,631.61,632.9259999999999,628.684,625.881,637.151,634.403,624.0459999999999,629.047,631.5509999999999,625.7959999999999,624.387,617.448,618.254,621.852,614.832,620.663,631.599,615.806,636.44,610.734,615.4259999999999,,628.934,623.623,626.882,625.769,614.04,617.75,634.975,627.891,640.872,623.788,623.077,626.5740000000001,620.354,615.93,614.609,616.067,627.391,638.494,,,,,,,,,
343.25,1373.0,632.243,632.885,629.226,634.187,643.404,621.457,626.7090000000001,626.818,628.616,627.595,641.131,631.6990000000001,633.63,630.0840000000001,626.09,639.712,635.502,624.2280000000001,629.948,632.803,625.323,624.797,617.316,618.86,621.763,614.1569999999999,621.064,631.503,616.814,635.724,611.198,615.606,,630.248,624.311,626.7040000000001,625.552,613.351,617.689,635.935,628.2040000000001,641.614,624.984,623.5319999999999,626.424,620.387,617.145,614.682,616.23,628.38,637.72,,,,,,,,,
343.5,1374.0,632.758,633.224,628.765,635.379,644.524,620.884,627.0419999999999,626.737,628.114,628.4019999999999,640.226,631.946,632.8919999999999,630.129,625.253,639.729,634.771,623.636,630.526,632.175,625.748,624.822,619.073,618.641,621.677,614.154,621.476,631.3969999999999,616.08,635.148,611.528,615.021,,629.114,623.048,626.599,626.146,613.811,617.4730000000001,634.896,628.479,641.415,624.96,624.249,625.762,621.765,616.5880000000001,615.428,616.631,629.107,640.158,,,,,,,,,
343.75,1375.0,631.859,633.503,629.451,634.368,643.773,621.05,626.7130000000001,627.019,628.747,628.0880000000001,641.47,631.405,633.63,629.694,626.05,640.2719999999999,636.22,624.207,630.529,632.319,624.914,624.49,618.612,618.988,622.114,614.928,621.462,632.9780000000001,616.101,636.518,610.839,616.342,630.217,629.612,623.411,626.8290000000001,625.875,613.4490000000001,617.2919999999999,635.629,628.906,640.557,623.8580000000001,624.111,626.936,620.923,616.5409999999999,614.898,617.138,628.225,639.659,,,,,,,,,
344.0,1376.0,632.07,633.822,628.431,634.887,642.487,620.751,626.686,626.971,628.275,628.299,640.216,631.7669999999999,634.328,630.385,628.4019999999999,640.025,635.274,624.021,630.683,632.893,625.865,625.505,618.534,619.388,621.661,615.055,622.316,631.8430000000001,616.019,634.471,612.613,616.24,630.727,628.81,623.164,626.734,625.4540000000001,613.309,617.2909999999999,636.275,629.268,640.672,625.236,623.686,626.059,622.043,616.815,614.888,616.943,629.21,640.53,,,,,,,,,
344.25,1377.0,631.669,633.9590000000001,629.565,634.448,642.971,622.154,627.697,626.382,629.057,627.366,640.516,632.247,634.1659999999999,630.436,627.535,640.433,635.422,623.476,630.1519999999999,632.9,625.628,626.078,617.971,619.4119999999999,621.7,614.62,621.739,632.123,615.725,634.613,611.839,615.191,630.879,630.07,623.5740000000001,628.061,625.839,612.812,617.618,634.9159999999999,628.814,640.452,625.681,623.399,626.056,621.025,615.4169999999999,614.747,616.4830000000001,628.3480000000001,640.444,,,,,,,,,
344.5,1378.0,632.781,633.4490000000001,628.903,634.231,642.821,621.288,627.594,626.1,628.429,627.936,639.7959999999999,631.297,632.729,630.885,626.496,641.207,636.679,623.278,631.05,633.293,625.9,625.886,619.247,619.465,621.947,615.15,622.318,632.206,616.4580000000001,636.215,612.2869999999999,615.696,630.065,629.589,623.5740000000001,626.9780000000001,626.4069999999999,613.15,617.504,634.689,629.602,639.327,625.386,624.306,625.569,621.998,616.8530000000001,615.322,617.201,627.855,639.864,,,,,,,,,
344.75,1379.0,632.2330000000001,634.501,629.619,633.626,643.201,621.361,627.768,627.644,628.804,627.03,640.394,631.976,634.557,630.53,627.464,638.543,635.471,624.4730000000001,631.231,634.067,626.648,625.5740000000001,619.5219999999999,619.489,621.561,614.956,622.509,632.505,616.2719999999999,635.399,612.305,615.7669999999999,630.7130000000001,629.677,622.786,627.806,625.691,613.395,617.993,634.177,630.304,640.955,626.206,623.831,625.4540000000001,621.525,616.469,614.906,616.4540000000001,629.7280000000001,640.928,,,,,,,,,
345.0,1380.0,632.266,633.326,626.781,633.345,642.45,621.448,628.408,627.212,628.0269999999999,628.275,640.938,632.227,634.127,631.158,627.9209999999999,640.295,634.84,624.1759999999999,630.423,631.979,625.474,626.149,618.413,619.84,621.677,614.944,622.261,632.7959999999999,616.643,634.518,612.018,615.068,629.319,629.979,622.437,628.0930000000001,626.672,613.308,618.391,634.259,628.965,639.823,625.863,622.805,625.543,621.775,616.645,615.814,616.725,628.1659999999999,640.216,,,,,,,,,
345.25,1381.0,632.626,634.5169999999999,627.48,633.16,641.161,621.952,628.036,626.756,628.411,628.336,640.972,631.74,634.4680000000001,631.023,627.115,639.451,634.961,623.345,630.866,634.1080000000001,625.321,626.217,618.219,619.8919999999999,621.2130000000001,615.726,622.2,632.328,616.596,635.273,612.71,616.073,630.955,629.803,623.479,628.525,624.855,613.275,617.665,633.261,629.07,640.349,626.604,623.8380000000001,625.701,622.1,616.1569999999999,615.979,616.149,628.735,640.484,,,,,,,,,
345.5,1382.0,632.538,631.884,627.3580000000001,634.599,639.882,621.1709999999999,627.476,626.685,628.0840000000001,627.304,641.972,631.375,634.111,631.643,627.319,639.075,634.702,624.086,631.059,633.4680000000001,624.31,625.45,618.04,619.327,621.401,615.273,622.638,631.433,615.931,634.589,612.379,615.604,629.562,629.007,621.906,627.168,624.891,614.216,618.3580000000001,634.715,628.4630000000001,640.596,626.036,624.398,626.7080000000001,621.137,616.201,614.877,616.605,628.469,639.413,,,,,,,,,
345.75,1383.0,631.503,633.544,627.548,634.651,639.961,620.321,627.1619999999999,625.02,628.097,627.698,641.202,631.436,634.476,631.099,627.149,638.956,634.3380000000001,623.495,630.859,632.0269999999999,624.808,626.185,619.008,619.994,620.7180000000001,616.173,621.653,631.313,616.164,633.768,612.609,615.739,629.754,630.035,622.04,627.347,625.8530000000001,613.232,616.981,635.52,629.2869999999999,641.143,626.515,623.703,625.33,623.124,617.248,615.078,616.549,627.84,640.0740000000001,,,,,,,,,
346.0,1384.0,631.911,633.626,626.9590000000001,633.818,639.679,621.977,626.512,625.226,627.264,626.72,639.754,630.5980000000001,633.5269999999999,630.934,627.19,637.909,635.623,623.276,630.194,632.616,623.999,625.5169999999999,618.775,618.924,620.678,615.7040000000001,621.948,631.906,616.183,634.558,613.494,615.668,628.691,629.014,622.528,626.677,625.203,614.057,617.212,633.9,628.9490000000001,639.802,626.2959999999999,623.058,625.193,622.222,617.001,615.399,616.2040000000001,628.117,639.634,,,,,,,,,
346.25,1385.0,632.192,634.466,626.172,634.1030000000001,639.937,620.9780000000001,626.739,625.565,626.774,627.14,638.805,630.832,633.655,630.013,626.4490000000001,638.302,634.534,623.8969999999999,630.295,632.649,623.398,626.258,618.471,619.058,620.674,615.694,622.445,630.906,615.966,634.869,612.698,615.649,628.314,629.681,622.11,626.672,625.882,612.655,617.521,634.146,628.664,639.797,624.722,623.089,624.505,622.201,616.972,616.1990000000001,615.91,629.398,637.891,,,,,,,,,
346.5,1386.0,631.384,632.992,626.001,633.332,638.0319999999999,621.935,626.587,625.703,626.035,626.775,638.84,630.497,633.543,628.9159999999999,626.3919999999999,637.6,634.328,623.6469999999999,630.3290000000001,632.867,624.491,625.928,619.028,619.596,620.732,615.529,622.523,629.746,615.679,633.491,612.698,616.322,628.319,628.433,621.506,626.269,625.357,612.55,617.4119999999999,633.6990000000001,627.776,639.822,624.641,622.734,624.383,623.149,616.993,614.636,615.896,627.785,640.759,,,,,,,,,
346.75,1387.0,631.4159999999999,632.867,624.991,633.812,635.197,620.2230000000001,626.3,625.413,627.206,626.8580000000001,637.933,629.9540000000001,631.7330000000001,629.909,625.95,637.159,634.717,623.682,629.868,632.132,624.114,626.224,618.0930000000001,619.314,621.016,616.34,621.232,630.479,616.161,633.175,612.126,616.238,628.408,628.561,621.637,625.876,623.808,612.759,617.385,633.554,626.809,639.649,623.757,622.684,623.406,622.302,616.323,614.832,615.393,628.212,637.285,,,,,,,,,
347.0,1388.0,630.69,630.715,625.863,632.675,635.9780000000001,620.322,625.422,624.995,626.862,626.775,636.5169999999999,629.5319999999999,633.016,629.804,626.191,636.045,633.5930000000001,623.486,629.183,631.308,622.868,625.423,618.523,618.947,620.702,615.714,621.909,630.57,615.901,631.874,613.123,616.785,627.77,627.935,620.465,625.617,624.521,612.5169999999999,617.7230000000001,632.408,627.8009999999999,638.111,624.447,622.0790000000001,623.84,622.565,616.117,615.211,616.151,627.592,637.386,,,,,,,,,
347.25,1389.0,629.769,630.678,625.2719999999999,632.556,634.695,619.669,624.908,623.785,626.105,625.08,636.947,629.061,632.85,629.9490000000001,625.224,635.794,632.622,623.057,628.317,631.054,623.189,625.078,618.399,618.732,619.86,615.192,621.42,628.186,614.8580000000001,632.086,611.905,616.569,626.9069999999999,627.646,620.927,625.258,623.164,613.067,617.08,630.971,626.13,636.605,623.585,622.288,622.7080000000001,623.316,615.875,615.336,615.004,627.686,636.755,,,,,,,,,
347.5,1390.0,630.061,629.548,624.987,632.4830000000001,634.248,620.211,625.55,624.575,625.977,625.313,636.202,628.59,631.962,630.572,625.941,635.096,632.01,623.001,629.711,631.366,622.586,624.727,618.0169999999999,619.2909999999999,619.4,615.99,620.942,629.664,614.609,632.241,611.908,615.651,627.11,627.309,620.751,624.21,622.4019999999999,613.295,617.18,630.7909999999999,625.846,637.4119999999999,622.646,621.033,622.585,621.742,615.548,615.431,614.443,626.804,636.71,,,,,,,,,
347.75,1391.0,629.497,630.347,624.9119999999999,630.794,633.528,619.619,624.9730000000001,624.246,625.235,625.615,634.575,627.9540000000001,631.354,630.139,625.317,635.345,632.913,622.367,628.9490000000001,630.936,621.992,625.008,617.631,617.498,619.882,615.118,621.738,629.52,615.66,630.525,611.4119999999999,615.389,625.553,626.7080000000001,619.9069999999999,623.529,621.822,612.5880000000001,616.6759999999999,630.932,625.66,635.624,622.4680000000001,620.996,622.3009999999999,621.383,616.494,614.469,614.6669999999999,626.737,636.823,,,,,,,,,
348.0,1392.0,627.998,629.357,625.331,629.4580000000001,632.845,619.56,624.136,624.354,624.93,624.725,633.764,628.967,629.84,628.607,625.007,632.927,631.422,623.118,628.607,630.061,620.545,624.58,616.779,618.238,619.942,615.663,620.98,629.611,614.884,631.1519999999999,611.403,615.901,625.039,627.065,620.669,623.5,622.87,612.871,616.4730000000001,630.182,625.261,634.2919999999999,622.2919999999999,620.555,621.092,621.059,615.57,614.986,615.117,626.486,636.091,,,,,,,,,
348.25,1393.0,629.116,629.961,625.06,629.406,632.742,620.429,623.681,623.119,624.499,624.254,634.303,627.389,628.742,629.653,625.575,633.0409999999999,631.641,623.062,627.174,630.3,620.17,623.512,617.627,618.4680000000001,618.625,615.191,621.168,629.126,614.398,629.107,611.884,615.323,625.004,626.0419999999999,619.992,623.2180000000001,621.795,613.0509999999999,615.747,628.488,625.145,634.13,622.011,620.587,620.062,620.2080000000001,614.826,614.4830000000001,614.376,625.793,634.496,,,,,,,,,
