TimesH,Frame,15,144,155,157,164,208,209,211,212,219,222,232,264,265,266,289,303,315,316,320,330,345,356,364,369,372,374,381,386,403,415,416,423,426,428,434,444,449,451,452,453,459,460,466,470,475,477,478,480,489,491,493,502,506,515,518,531,538,541,557,561,563,564,565,569,575,576,577,586,587,592,593,597,605,607,613,617,619,634,636,642,646,648,652,653,661,666,667,682,684,686,691,698,701,706,710,713,719,735,736,744,745,746,747,748,751,755,756,760,761,764,765,768,769,781,791,805,819,821,822,826,833,874,911,971,980,1005,1007,1037,1040,1043,1050,1121,1131,1158,1192,1282,1283,1291,1296,1306,1417,1466,1661,1664
2.25,9.0,623.8919999999999,627.649,631.1080000000001,640.8380000000001,621.486,639.378,631.568,625.189,637.568,642.1080000000001,636.1080000000001,637.432,638.622,626.432,630.297,633.73,633.243,643.351,645.514,636.8919999999999,625.6759999999999,646.8919999999999,648.1080000000001,630.946,652.73,645.135,640.4590000000001,651.865,638.0,628.432,664.8380000000001,656.811,647.0,653.568,652.0269999999999,658.946,657.676,650.8919999999999,628.784,655.189,644.514,645.8919999999999,647.27,665.4860000000001,681.378,636.9730000000001,679.081,681.054,675.297,644.081,637.8919999999999,666.459,647.865,664.6489999999999,639.189,679.9730000000001,662.378,644.784,647.811,675.73,691.135,671.811,678.8380000000001,663.595,648.865,687.189,645.5409999999999,677.6489999999999,698.081,649.351,647.1080000000001,646.27,685.703,671.243,661.4860000000001,684.8380000000001,682.054,636.405,653.351,658.1619999999999,677.595,688.676,641.8919999999999,670.541,662.541,671.054,654.054,645.432,648.3240000000001,683.0,665.5139999999999,696.8380000000001,678.135,677.703,638.622,664.919,684.865,660.8919999999999,677.135,668.946,668.1080000000001,630.811,672.946,643.568,640.865,662.541,686.865,658.784,627.081,663.243,665.73,670.378,639.378,662.1080000000001,656.568,660.216,660.676,654.73,661.459,664.73,636.1080000000001,645.919,650.27,645.649,641.919,695.243,,,,,,,,,,,,,,,,,,,
2.5,10.0,624.73,627.4590000000001,630.946,640.378,621.486,639.3240000000001,630.757,625.73,639.1619999999999,643.189,635.865,639.378,639.649,625.081,631.1080000000001,634.514,633.243,643.378,647.216,636.595,626.811,648.405,647.703,630.3240000000001,653.297,646.378,641.216,652.405,638.8919999999999,629.703,666.8919999999999,658.405,647.135,654.216,652.054,660.6489999999999,658.432,652.216,629.432,657.0,646.189,646.8380000000001,647.189,664.784,681.243,638.486,679.73,681.919,676.568,644.297,637.1080000000001,666.811,648.432,665.432,639.243,679.1080000000001,661.811,644.135,648.135,676.73,693.1080000000001,672.243,677.3510000000001,663.081,650.4590000000001,687.135,647.297,677.784,698.6489999999999,649.568,647.081,648.0,686.459,671.5139999999999,663.595,686.3510000000001,686.1619999999999,637.4590000000001,655.568,659.432,677.811,690.541,642.405,671.8919999999999,665.081,671.324,655.135,645.757,649.1619999999999,685.595,667.1619999999999,697.378,678.0269999999999,678.405,639.378,667.6489999999999,688.432,663.73,678.054,671.054,670.27,631.8919999999999,675.757,644.811,643.081,664.703,688.784,659.324,628.811,665.0269999999999,667.9730000000001,673.216,641.054,662.0,657.757,662.865,663.243,656.405,664.405,668.622,635.622,645.784,652.405,646.784,641.919,694.054,664.919,,,,,,,,,,,,,,,,,,
2.75,11.0,624.405,628.946,632.432,641.081,621.568,640.757,630.703,625.784,639.135,643.378,635.649,639.8380000000001,639.703,625.73,631.405,634.595,634.405,646.8380000000001,647.486,638.081,627.595,647.784,649.811,631.432,653.9730000000001,646.757,640.73,651.216,639.757,630.1080000000001,666.27,656.054,647.405,653.946,651.703,660.865,657.622,652.27,629.8919999999999,657.135,646.243,648.27,649.081,664.865,681.324,637.811,679.919,680.946,676.3510000000001,643.568,636.3240000000001,668.216,647.8919999999999,666.135,639.0,679.0269999999999,662.8380000000001,645.405,648.8380000000001,676.0,692.6489999999999,673.784,679.135,664.0,649.784,686.378,647.243,678.297,698.1619999999999,649.811,647.1080000000001,648.703,685.919,673.0269999999999,662.946,685.216,686.568,637.4590000000001,655.054,660.216,677.622,690.432,642.4590000000001,673.324,667.432,673.3510000000001,653.9730000000001,647.73,649.9730000000001,686.6489999999999,668.054,699.27,680.297,680.568,640.568,667.9730000000001,688.0269999999999,663.459,679.081,672.622,668.8919999999999,631.216,678.081,645.9730000000001,642.216,665.946,691.3510000000001,661.541,629.703,666.324,668.622,674.3510000000001,641.351,663.27,659.784,665.0,664.1080000000001,656.189,666.1080000000001,668.541,635.784,645.189,653.649,,642.865,,667.568,662.4860000000001,,,,,,,,,,,,,,,,,
3.0,12.0,623.865,627.8380000000001,632.054,641.405,621.865,639.784,631.8380000000001,626.243,640.5409999999999,644.378,636.6759999999999,640.865,640.6759999999999,627.8380000000001,632.4590000000001,634.568,635.054,644.514,647.189,638.4590000000001,626.8380000000001,649.568,650.6759999999999,631.405,654.432,648.27,643.189,651.703,639.3240000000001,630.784,667.297,657.081,648.432,656.0269999999999,654.1619999999999,660.8919999999999,657.6489999999999,653.351,630.595,657.676,647.216,649.1619999999999,649.405,664.946,683.432,638.757,679.378,682.1619999999999,675.4860000000001,643.703,636.243,668.0269999999999,648.1619999999999,665.324,640.378,680.459,662.9730000000001,644.081,649.8919999999999,673.865,692.135,674.919,677.541,661.703,651.1619999999999,685.243,648.595,677.216,697.811,650.054,648.432,650.514,686.324,673.946,663.27,685.081,689.054,637.703,654.1619999999999,660.405,678.189,692.1619999999999,642.811,672.676,668.811,674.8919999999999,654.703,649.378,650.6759999999999,685.541,669.3510000000001,700.459,681.8919999999999,681.4860000000001,640.811,671.189,688.4860000000001,666.676,681.189,676.297,670.5139999999999,631.0,678.865,643.8919999999999,644.0,666.0269999999999,693.297,661.243,629.649,667.054,669.811,676.784,640.811,662.568,660.405,666.757,664.6489999999999,658.622,667.324,670.243,636.946,645.8919999999999,653.486,650.3240000000001,643.189,,667.243,663.432,,,,,,,,,,,,,,,,,
3.25,13.0,625.0,627.784,632.5409999999999,641.865,621.946,641.378,631.595,627.351,639.6759999999999,643.405,637.216,640.297,641.081,627.081,632.486,635.0,635.757,646.4590000000001,647.73,639.4590000000001,626.649,648.811,650.1619999999999,631.378,654.081,647.811,642.1080000000001,651.432,641.649,631.1619999999999,665.432,659.054,648.8919999999999,655.189,652.946,660.811,658.1080000000001,654.5409999999999,629.811,657.189,646.649,649.595,649.703,664.297,680.784,639.0,677.541,681.189,674.0,643.432,636.649,667.081,649.568,667.0,640.135,677.243,664.243,643.3240000000001,649.054,675.432,690.324,673.243,676.405,662.3510000000001,651.5409999999999,686.297,647.432,676.081,698.081,649.0269999999999,648.1619999999999,650.135,686.1080000000001,673.946,666.054,684.4860000000001,687.703,637.595,653.514,660.595,678.1080000000001,689.811,643.081,671.73,667.865,674.378,654.757,648.919,652.595,686.324,669.189,699.8380000000001,680.189,681.324,638.8919999999999,669.703,689.811,664.73,679.9730000000001,673.622,671.8380000000001,631.568,680.784,645.622,643.054,665.8919999999999,692.297,664.784,629.054,669.1080000000001,669.378,676.703,641.757,662.5139999999999,660.703,665.811,663.8380000000001,658.0269999999999,668.378,669.9730000000001,635.1619999999999,647.0,654.1619999999999,650.865,643.514,,668.054,663.9730000000001,,,,,,,,,,,,,,,,,
3.5,14.0,624.919,628.27,632.486,642.595,621.432,640.351,632.297,626.73,640.595,644.216,636.8380000000001,642.0269999999999,642.0,626.486,632.432,634.703,636.1080000000001,647.27,646.8919999999999,638.486,628.0269999999999,650.8919999999999,650.703,631.946,653.9730000000001,648.622,641.865,652.1080000000001,641.216,630.919,666.73,657.568,650.135,657.243,653.595,660.622,658.784,653.216,630.757,656.946,648.1619999999999,650.054,651.3240000000001,665.459,682.054,639.216,678.081,679.6489999999999,676.459,642.757,636.4590000000001,666.297,649.811,668.27,642.432,679.324,664.703,644.865,649.243,673.0,688.676,673.5139999999999,676.919,661.622,652.405,684.919,647.27,680.405,697.6489999999999,651.0269999999999,648.514,650.1080000000001,684.595,673.216,666.378,683.676,687.541,639.297,653.595,661.054,677.243,691.811,643.243,672.3510000000001,668.3510000000001,675.135,654.865,650.6759999999999,652.243,685.568,667.919,698.811,680.8380000000001,681.676,640.378,671.946,689.8380000000001,666.8380000000001,681.3510000000001,675.405,670.8380000000001,632.432,680.405,644.432,642.5409999999999,667.0269999999999,692.9730000000001,663.081,630.1080000000001,666.622,669.378,676.405,642.8380000000001,662.919,660.054,666.541,665.703,658.8919999999999,669.919,671.541,635.946,646.514,654.514,649.703,643.73,692.703,668.5139999999999,665.1080000000001,,,,,,,,,,,,,,,,,
3.75,15.0,624.649,627.784,634.3240000000001,641.622,622.351,641.1619999999999,632.73,627.595,640.919,643.432,636.351,642.1080000000001,642.703,627.568,633.514,635.216,635.3240000000001,647.081,646.8919999999999,639.0,627.757,652.054,650.595,630.865,653.135,648.6759999999999,641.486,653.351,640.8919999999999,630.622,665.784,656.4860000000001,650.811,657.3510000000001,653.1619999999999,661.459,658.595,654.216,630.811,656.4860000000001,648.5409999999999,651.649,649.514,665.3510000000001,680.865,638.4590000000001,676.703,679.757,672.946,643.297,636.622,665.27,651.6759999999999,667.1619999999999,640.8380000000001,676.8919999999999,667.6489999999999,645.216,648.946,671.9730000000001,687.946,674.6489999999999,676.0,659.243,652.4590000000001,683.405,648.243,678.27,696.703,650.351,647.649,650.351,684.703,674.189,666.432,683.1619999999999,686.757,638.0,654.5409999999999,661.595,675.8380000000001,689.8919999999999,643.378,670.757,669.1080000000001,673.8380000000001,655.1619999999999,649.514,652.8380000000001,685.243,669.865,699.135,683.757,683.0269999999999,641.514,670.676,690.054,666.784,681.676,675.541,670.73,633.865,680.297,644.351,644.405,668.081,692.676,664.3510000000001,630.946,669.432,669.9730000000001,677.541,641.6759999999999,663.378,659.9730000000001,667.6489999999999,664.946,,668.9730000000001,672.595,636.757,646.27,654.568,649.946,641.4590000000001,690.5139999999999,668.1080000000001,665.405,,673.378,,,,,,,,,,,,,,,
4.0,16.0,624.3240000000001,628.297,633.297,642.135,622.703,640.757,631.649,628.1619999999999,641.3240000000001,643.8919999999999,635.649,642.0,642.378,627.135,632.919,635.243,635.6759999999999,645.919,647.784,640.216,628.8380000000001,649.73,649.0269999999999,630.8919999999999,653.757,648.6759999999999,642.73,653.216,641.784,631.0269999999999,664.459,656.865,650.811,656.324,653.3240000000001,659.622,657.243,652.6759999999999,631.189,657.216,648.135,649.297,649.432,663.6489999999999,679.676,638.919,673.622,678.757,673.243,641.865,635.865,664.405,648.27,665.757,641.514,675.703,666.541,644.27,648.622,670.0269999999999,685.568,675.0269999999999,675.73,657.1080000000001,652.135,679.919,648.0,678.243,694.622,651.865,647.9730000000001,649.865,681.0,673.216,666.865,682.568,685.946,638.8380000000001,653.378,661.081,674.297,690.378,641.649,671.459,667.9730000000001,673.919,655.135,650.5409999999999,652.351,682.73,670.459,696.27,679.784,681.946,637.919,671.297,689.054,667.459,681.1619999999999,675.054,669.865,632.73,678.622,645.351,643.297,666.432,689.324,664.297,630.378,667.784,668.595,676.054,640.919,661.919,658.432,665.8919999999999,664.189,,669.378,670.297,635.243,645.27,654.135,650.4590000000001,643.4590000000001,688.622,669.459,665.676,675.432,672.324,652.8380000000001,644.5409999999999,,,,,,,,,,,,,
4.25,17.0,625.0,628.081,633.595,641.946,623.405,640.189,632.6759999999999,627.4590000000001,639.351,643.595,636.216,642.568,641.8919999999999,627.486,633.081,634.703,636.054,645.378,647.6759999999999,639.378,627.865,649.3240000000001,650.135,631.5409999999999,653.405,648.189,642.757,652.514,642.054,631.649,664.3510000000001,655.1080000000001,649.4590000000001,655.865,653.784,660.1619999999999,658.135,655.0269999999999,631.1080000000001,657.27,649.622,650.865,650.405,665.189,677.811,639.595,675.811,676.1619999999999,673.622,642.514,635.514,663.541,649.73,666.568,640.3240000000001,673.9730000000001,668.0269999999999,645.3240000000001,650.351,669.784,685.595,676.189,675.1080000000001,657.189,651.514,680.5139999999999,648.8919999999999,676.595,691.4860000000001,651.703,647.946,650.1080000000001,680.0,673.784,666.0269999999999,681.432,685.0269999999999,639.081,654.081,660.5139999999999,675.324,689.1080000000001,643.514,671.324,667.9730000000001,674.216,655.8919999999999,649.8919999999999,652.9730000000001,681.8919999999999,668.73,698.189,681.8380000000001,680.4860000000001,638.1619999999999,670.73,686.622,665.811,681.135,675.459,669.216,632.811,678.405,644.135,644.865,666.946,689.919,663.054,630.811,667.0269999999999,669.216,675.811,643.73,662.135,658.622,666.919,663.459,,670.3510000000001,669.8380000000001,635.378,646.4590000000001,653.0269999999999,650.595,642.486,686.243,668.405,663.9730000000001,675.541,672.8919999999999,653.703,645.1619999999999,,,,,,,,,,,,,
4.5,18.0,623.378,627.73,632.73,640.27,623.27,641.486,632.757,627.946,640.8380000000001,644.6759999999999,636.649,642.6759999999999,643.27,628.4590000000001,632.1619999999999,635.0269999999999,636.8919999999999,647.9730000000001,647.486,640.243,629.081,650.432,650.0,630.946,653.568,647.189,641.811,652.27,641.811,632.568,664.3510000000001,655.73,649.486,655.676,653.135,660.676,660.595,654.432,630.297,656.1080000000001,649.351,651.405,648.757,664.8380000000001,678.243,640.0269999999999,674.865,677.0,674.0,643.6759999999999,635.8919999999999,663.054,649.946,667.1619999999999,640.8919999999999,673.27,667.243,644.27,650.243,669.865,686.459,674.568,674.568,657.405,651.8919999999999,678.054,647.946,676.054,693.568,652.1080000000001,648.919,649.378,680.676,674.4860000000001,667.5139999999999,679.6489999999999,685.703,639.378,652.486,662.5139999999999,675.919,688.757,642.919,670.1619999999999,668.27,675.8919999999999,655.784,650.054,653.6759999999999,683.081,669.541,696.622,681.054,681.3510000000001,639.811,671.216,685.216,668.432,679.8919999999999,677.595,668.865,633.6759999999999,680.432,645.135,643.946,667.189,689.865,661.703,630.351,668.73,669.3510000000001,676.1619999999999,643.27,660.4860000000001,658.73,668.297,662.919,,669.8919999999999,671.6489999999999,635.757,646.0269999999999,654.649,648.1619999999999,641.8380000000001,685.0269999999999,668.405,665.054,674.189,672.4860000000001,653.568,,,,,,,,,,,,,,
