TimesH,Frame,NoMissing,0,0,2,2,3,3,5,5,12,12,13,13,15,15,19,19,21,21,22,22,30,30,32,32,34,34,36,36,37,37,39,39,45,45,46,46,47,47,50,50,51,51,53,53,54,54,56,56,57,57,63,63,75,75,79,79,82,82,83,83,111,111,112,112,113,113,114,114,121,121,140,140,142,142,144,144,150,150,151,151,154,154,155,155,156,156,159,159,161,161,162,162,163,163,164,164,172,172,174,174,175,175,176,176,180,180,181,181,182,182,185,185,186,186,187,187,189,189,190,190,191,191,193,193,194,194,200,200,201,201,208,208,210,210,214,214,217,217,222,222,223,223,227,227,231,231,425,425,525,525
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
394.0,1576.0,,144.47,123.186,154.375,122.73200000000001,134.37,122.13799999999999,93.461,122.884,121.286,115.00200000000001,160.689,113.098,266.3,115.01299999999999,249.83599999999998,113.26700000000001,147.653,106.641,132.475,110.92299999999999,73.094,146.0,227.50099999999998,144.143,118.557,142.763,136.123,139.96,108.333,139.548,212.3,136.9,147.918,131.607,228.604,132.248,251.72400000000002,129.489,133.189,129.263,116.12899999999999,132.524,163.52,128.376,242.153,126.772,252.55700000000002,124.301,221.797,118.29899999999999,124.039,166.75599999999997,112.85,152.55,239.14,148.81799999999998,246.81400000000002,146.933,103.26799999999999,146.314,61.545,47.28,243.995,45.611000000000004,25.88,45.772,229.517,41.718,250.28400000000002,23.761,67.972,66.292,128.066,67.714,40.205,63.57,244.278,59.707,53.853,59.058,27.723000000000003,56.012,323.402,55.956,122.844,56.63399999999999,83.484,54.762,232.046,53.32,42.31,53.593,308.692,52.497,222.852,48.556000000000004,347.63699999999994,85.725,294.616,84.779,204.37099999999998,83.664,114.745,84.079,167.32299999999998,80.686,311.47700000000003,78.666,269.182,80.37899999999999,211.52,77.52,147.533,76.861,130.562,77.03699999999999,49.098,74.454,40.806,73.343,26.166999999999998,74.263,158.701,73.53,66.906,73.469,114.992,71.59899999999999,222.05,106.40299999999999,204.09,101.945,291.247,101.512,51.458999999999996,103.29899999999999,75.671,98.37799999999999,247.801,96.305,189.222,96.51100000000001,198.925,95.947,52.371,89.001,264.091,57.333999999999996,199.067,123.26899999999999
394.25,1577.0,,144.47299999999998,123.167,154.357,122.735,134.376,122.139,93.48700000000001,122.911,121.285,114.976,160.695,113.09100000000001,266.344,115.01,249.813,113.306,147.635,106.603,132.458,110.895,72.881,145.809,227.50400000000002,144.129,118.516,142.77,136.186,139.921,108.354,139.553,212.24900000000002,136.889,147.938,131.593,228.593,132.25,251.74400000000003,129.474,133.189,129.248,116.15100000000001,132.506,163.55100000000002,128.376,242.11700000000002,126.756,252.553,124.307,221.747,118.374,123.98299999999999,166.75599999999997,112.85799999999999,152.532,239.11900000000003,148.80700000000002,246.765,146.80100000000002,103.243,146.22799999999998,61.577,47.263000000000005,244.024,45.58,25.901,45.775,229.50900000000001,41.711999999999996,250.28599999999997,23.784000000000002,67.947,66.311,128.083,67.708,40.139,63.565,244.303,59.693999999999996,53.857,59.059,27.741999999999997,56.007,323.385,55.961999999999996,122.87899999999999,56.625,83.49600000000001,54.765,232.02,53.318999999999996,42.286,53.585,308.698,52.505,222.924,48.552,347.64,85.728,294.624,84.77799999999999,204.41099999999997,83.64299999999999,114.833,84.11399999999999,167.335,80.657,311.525,78.646,269.263,80.331,211.524,77.539,147.53,76.874,130.53799999999998,77.028,49.117,74.456,40.81,73.343,26.144000000000002,74.25399999999999,158.731,73.53,66.92399999999999,73.465,114.99700000000001,71.616,222.024,106.32,204.07299999999998,101.934,291.248,101.512,51.31399999999999,103.279,75.67399999999999,98.376,247.795,96.285,189.253,96.541,198.93,95.949,52.37,88.993,264.145,57.43,199.048,123.281
394.5,1578.0,,144.481,123.15,154.34799999999998,122.735,134.395,122.133,93.47200000000001,122.88799999999999,121.29299999999999,114.95100000000001,160.69299999999998,113.08200000000001,266.36,115.02,249.808,113.319,147.655,106.579,132.451,110.866,73.006,145.844,227.476,144.128,118.544,142.806,136.296,139.893,108.35,139.556,212.204,136.86700000000002,147.94899999999998,131.626,228.604,132.246,251.736,129.514,133.194,129.222,116.134,132.548,163.531,128.38,242.092,126.74600000000001,252.545,124.291,221.734,118.399,123.999,166.74099999999999,112.868,152.517,239.13400000000001,148.804,246.83900000000003,146.842,103.20299999999999,146.261,61.528,47.25899999999999,244.035,45.543,25.875999999999998,45.776,229.517,41.729,250.303,23.811,67.971,66.301,128.096,67.706,40.164,63.559,244.315,59.658,53.856,59.067,27.736,55.968999999999994,323.378,55.965,122.95299999999999,56.69,83.48899999999999,54.769,232.11700000000002,53.43,42.294,53.559,308.697,52.518,222.97299999999998,48.486000000000004,347.648,85.736,294.637,84.775,204.52200000000002,83.584,114.896,84.12200000000001,167.327,80.676,311.508,78.624,269.252,80.333,211.535,77.51100000000001,147.543,76.882,130.57299999999998,77.038,49.121,74.431,40.802,73.333,26.145,74.24,158.736,73.545,66.937,73.46300000000001,115.005,71.62899999999999,222.077,106.189,204.09099999999998,101.939,291.26,101.516,51.152,103.286,75.711,98.376,247.838,96.266,189.253,96.515,198.94,95.936,52.372,88.99,264.189,57.413000000000004,199.046,123.28200000000001
394.75,1579.0,,144.47299999999998,123.131,154.365,122.699,134.39600000000002,122.133,93.486,122.885,121.305,114.95,160.695,113.074,266.371,115.02799999999999,249.66,113.306,147.49200000000002,106.33,132.446,110.853,72.911,145.748,227.44099999999997,144.11,118.561,142.82399999999998,136.33,139.879,108.352,139.558,212.192,136.84799999999998,147.951,131.621,228.601,132.251,251.731,129.52,133.195,129.21,116.12100000000001,132.562,163.5,128.388,242.08900000000003,126.73700000000001,252.551,124.287,221.766,118.32799999999999,124.031,166.768,112.855,152.52700000000002,239.11599999999999,148.803,246.84900000000002,146.882,103.339,146.31799999999998,61.562,47.295,244.063,45.523999999999994,25.862,45.748000000000005,229.517,41.727,250.304,23.809,67.95100000000001,66.285,128.108,67.694,40.118,63.559,244.34799999999998,59.718,53.854,59.059,27.723000000000003,55.958999999999996,323.374,55.968,123.045,56.725,83.508,54.802,232.239,53.507,42.291000000000004,53.553999999999995,308.709,52.523,222.832,48.512,347.642,85.74600000000001,294.638,84.78,204.482,83.6,114.83,84.148,167.325,80.66199999999999,311.531,78.585,269.105,80.373,211.507,77.53399999999999,147.564,76.89699999999999,130.61,77.012,49.117,74.414,40.808,73.331,26.151999999999997,74.207,158.721,73.524,66.946,73.457,115.014,71.633,222.0,106.242,204.081,101.931,291.243,101.51299999999999,51.083999999999996,103.25,75.714,98.387,247.83,96.279,189.292,96.49700000000001,198.928,95.9,52.363,88.999,264.14,57.381,198.998,123.294
395.0,1580.0,,144.465,123.12899999999999,154.375,122.68799999999999,134.406,122.141,93.34100000000001,122.917,121.29899999999999,114.946,160.697,113.069,266.381,115.029,249.63400000000001,113.32600000000001,147.437,106.238,132.44799999999998,110.833,73.10600000000001,145.903,227.43900000000002,144.079,118.62899999999999,142.857,136.407,139.85299999999998,108.36399999999999,139.566,212.176,136.821,147.97,131.61,228.606,132.234,251.73,129.474,133.194,129.19799999999998,116.14200000000001,132.543,163.494,128.379,242.081,126.682,252.555,124.29799999999999,221.75900000000001,118.32,124.06299999999999,166.82,112.84899999999999,152.531,239.13299999999998,148.793,246.773,146.732,103.27600000000001,146.37,61.486000000000004,47.318000000000005,244.079,45.54600000000001,25.840999999999998,45.735,229.50799999999998,41.713,250.333,23.835,67.932,66.292,128.11700000000002,67.684,40.104,63.583999999999996,244.34599999999998,59.769,53.854,59.06100000000001,27.736,55.965,323.385,55.966,123.06700000000001,56.773,83.527,54.81399999999999,232.30599999999998,53.591,42.299,53.534,308.67,52.588,222.81,48.538000000000004,347.64300000000003,85.729,294.656,84.788,204.51,83.602,114.868,84.154,167.324,80.66199999999999,311.58299999999997,78.59899999999999,269.032,80.467,211.52200000000002,77.555,147.561,76.882,130.661,76.998,49.108000000000004,74.41,40.809,73.331,26.151,74.183,158.711,73.514,66.932,73.457,115.03399999999999,71.65899999999999,222.021,106.161,204.075,101.927,291.233,101.51899999999999,51.138999999999996,103.25,75.709,98.384,247.852,96.29299999999999,189.30700000000002,96.491,198.924,95.89399999999999,52.368,89.01700000000001,264.128,57.403,199.00900000000001,123.285
395.25,1581.0,,144.484,123.12700000000001,154.36700000000002,122.67399999999999,134.429,122.14,93.56,122.912,121.29799999999999,114.945,160.702,113.064,266.30400000000003,115.01100000000001,249.638,113.324,147.418,106.23100000000001,132.434,110.80799999999999,73.281,146.03799999999998,227.385,144.065,118.598,142.828,136.45600000000002,139.843,108.36399999999999,139.569,212.13099999999997,136.832,148.0,131.517,228.606,132.22299999999998,251.753,129.528,133.224,129.184,116.132,132.564,163.496,128.377,242.12900000000002,126.632,252.55700000000002,124.29700000000001,221.769,118.251,124.088,166.83599999999998,112.865,152.528,239.13,148.77200000000002,246.77700000000002,146.776,103.36200000000001,146.47299999999998,61.49100000000001,47.321000000000005,244.077,45.536,25.838,45.731,229.49400000000003,41.711000000000006,250.317,23.846,67.953,66.308,128.132,67.67399999999999,40.161,63.577,244.335,59.791000000000004,53.854,59.055,27.752,55.981,323.35900000000004,55.96,123.042,56.722,83.551,54.83,232.31400000000002,53.597,42.278999999999996,53.506,308.644,52.61600000000001,222.87400000000002,48.497,347.634,85.72399999999999,294.658,84.79700000000001,204.49900000000002,83.64299999999999,114.855,84.13799999999999,167.326,80.65,311.556,78.602,269.024,80.524,211.49900000000002,77.569,147.561,76.88600000000001,130.67,77.01899999999999,49.11,74.415,40.803000000000004,73.328,26.160999999999998,74.185,158.727,73.51,66.941,73.459,115.03,71.658,222.044,106.08200000000001,204.067,101.91799999999999,291.232,101.527,51.152,103.274,75.709,98.405,247.812,96.264,189.345,96.473,198.923,95.861,52.353,89.022,264.106,57.4,198.983,123.257
395.5,1582.0,,144.493,123.13799999999999,154.363,122.65700000000001,134.433,122.131,93.686,122.883,121.303,114.935,160.704,113.055,266.312,114.97399999999999,249.665,113.39399999999999,147.471,106.25299999999999,132.431,110.78,73.226,145.974,227.364,144.061,118.59700000000001,142.872,136.436,139.808,108.346,139.576,212.138,136.783,147.958,131.546,228.611,132.216,251.739,129.539,133.22899999999998,129.164,116.139,132.539,163.486,128.375,242.196,126.615,252.55200000000002,124.315,221.787,118.213,124.09100000000001,166.845,112.85799999999999,152.531,239.11900000000003,148.77100000000002,246.757,146.672,103.291,146.44299999999998,61.541000000000004,47.328,244.062,45.518,25.820999999999998,45.724,229.484,41.68899999999999,250.33,23.859,67.923,66.319,128.128,67.67699999999999,40.162,63.608999999999995,244.28099999999998,59.711999999999996,53.856,59.056999999999995,27.771,55.975,323.353,55.975,123.09200000000001,56.722,83.564,54.85,232.356,53.655,42.303999999999995,53.538000000000004,308.629,52.558,222.80200000000002,48.533,347.61699999999996,85.745,294.668,84.79899999999999,204.505,83.624,114.962,84.105,167.312,80.688,311.513,78.639,269.048,80.509,211.493,77.577,147.55700000000002,76.892,130.69899999999998,77.02199999999999,49.121,74.41199999999999,40.788000000000004,73.325,26.188000000000002,74.19800000000001,158.727,73.51100000000001,66.934,73.458,115.03399999999999,71.643,222.03799999999998,106.09899999999999,204.06599999999997,101.904,291.251,101.536,51.248000000000005,103.258,75.734,98.42,247.9,96.274,189.354,96.455,198.915,95.848,52.347,89.025,264.116,57.375,198.99599999999998,123.227
395.75,1583.0,,144.50799999999998,123.12100000000001,154.357,122.632,134.44799999999998,122.124,93.624,122.90799999999999,121.346,114.962,160.69899999999998,113.045,266.332,114.97200000000001,249.72099999999998,113.48100000000001,147.519,106.48299999999999,132.43,110.759,73.03399999999999,145.938,227.388,144.041,118.594,142.871,136.45600000000002,139.799,108.34200000000001,139.575,212.142,136.74,147.939,131.559,228.59099999999998,132.21200000000002,251.71200000000002,129.535,133.252,129.16299999999998,116.125,132.55200000000002,163.452,128.386,242.207,126.64299999999999,252.56799999999998,124.316,221.762,118.285,124.05799999999999,166.85,112.85,152.548,239.13400000000001,148.77100000000002,246.75900000000001,146.526,103.208,146.4,61.549,47.356,244.06900000000002,45.528,25.836,45.722,229.46900000000002,41.692,250.324,23.811,67.88600000000001,66.318,128.142,67.667,40.201,63.568000000000005,244.293,59.748000000000005,53.846000000000004,59.056999999999995,27.774,55.966,323.368,55.981,123.084,56.762,83.584,54.861999999999995,232.29,53.581,42.308,53.547,308.626,52.586000000000006,222.76,48.513000000000005,347.619,85.74600000000001,294.683,84.81200000000001,204.487,83.553,114.999,84.17299999999999,167.328,80.693,311.55,78.666,268.98900000000003,80.541,211.498,77.63600000000001,147.559,76.9,130.684,76.998,49.12,74.405,40.796,73.319,26.186,74.173,158.722,73.513,66.922,73.462,115.045,71.637,222.082,106.14,204.067,101.905,291.258,101.538,51.295,103.241,75.755,98.441,247.90200000000002,96.28,189.328,96.454,198.91,95.824,52.35,89.02600000000001,263.96,57.278,198.99099999999999,123.189
396.0,1584.0,,144.509,123.088,154.363,122.584,134.477,122.118,93.465,122.86200000000001,121.353,114.941,160.705,113.039,266.339,114.945,249.604,113.51299999999999,147.46,106.185,132.436,110.73299999999999,73.21300000000001,146.041,227.40200000000002,144.025,118.64299999999999,142.85299999999998,136.491,139.767,108.34700000000001,139.586,212.148,136.71,147.952,131.548,228.592,132.21,251.722,129.577,133.261,129.159,116.12,132.56,163.42,128.376,242.266,126.65,252.57,124.31,221.748,118.281,124.04799999999999,166.83700000000002,112.84100000000001,152.554,239.132,148.778,246.796,146.612,103.522,146.528,61.556999999999995,47.373999999999995,244.005,45.523,25.776,45.68899999999999,229.485,41.68,250.317,23.814,67.876,66.325,128.162,67.681,40.186,63.586999999999996,244.264,59.753,53.849,59.055,27.75,55.94,323.37,55.968,123.154,56.821000000000005,83.603,54.882,232.34799999999998,53.69,42.335,53.553000000000004,308.585,52.58,222.94299999999998,48.449,347.61300000000006,85.755,294.688,84.819,204.377,83.506,115.01700000000001,84.149,167.33700000000002,80.648,311.57,78.622,269.08799999999997,80.52600000000001,211.489,77.64399999999999,147.566,76.914,130.714,76.968,49.138999999999996,74.398,40.806999999999995,73.311,26.182,74.165,158.713,73.476,66.931,73.452,115.04899999999999,71.648,222.04,106.13,204.085,101.90799999999999,291.264,101.52,51.446999999999996,103.285,75.789,98.436,247.898,96.323,189.30599999999998,96.447,198.912,95.821,52.353,89.03,264.028,57.388000000000005,198.99599999999998,123.17399999999999
396.25,1585.0,,144.504,123.09100000000001,154.368,122.522,134.491,122.12299999999999,93.535,122.84100000000001,121.36,114.917,160.714,113.027,266.339,114.92200000000001,249.61900000000003,113.51899999999999,147.464,106.155,132.43200000000002,110.714,73.064,145.971,227.36900000000003,144.015,118.676,142.869,136.577,139.739,108.34700000000001,139.6,212.162,136.708,147.964,131.55100000000002,228.59,132.2,251.715,129.59,133.276,129.151,116.117,132.545,163.41,128.356,242.27700000000002,126.64399999999999,252.576,124.305,221.738,118.265,124.086,166.84099999999998,112.85600000000001,152.569,239.135,148.77200000000002,246.817,146.595,103.351,146.377,61.516000000000005,47.413000000000004,244.067,45.528,25.802,45.706,229.482,41.677,250.34,23.801,67.857,66.304,128.188,67.658,40.176,63.596000000000004,244.243,59.743,53.848,59.059,27.726,55.93899999999999,323.379,55.963,123.117,56.715,83.62899999999999,54.893,232.37,53.696999999999996,42.312,53.531000000000006,308.605,52.541000000000004,222.96,48.458,347.624,85.755,294.704,84.82600000000001,204.43099999999998,83.516,114.999,84.152,167.355,80.661,311.616,78.649,269.19,80.55199999999999,211.472,77.648,147.578,76.918,130.69799999999998,76.98100000000001,49.129,74.392,40.811,73.31,26.223000000000003,74.193,158.716,73.491,66.957,73.444,115.05,71.648,222.021,106.118,204.093,101.915,291.26,101.50200000000001,51.403999999999996,103.329,75.807,98.449,247.875,96.351,189.305,96.439,198.91099999999997,95.816,52.357,89.02600000000001,263.969,57.407,198.96400000000003,123.184
396.5,1586.0,,144.513,123.085,154.40200000000002,122.51899999999999,134.518,122.12100000000001,93.54799999999999,122.774,121.37,114.898,160.72,113.01799999999999,266.374,114.87700000000001,249.575,113.514,147.425,106.11,132.43,110.693,73.197,146.054,227.36900000000003,143.989,118.715,142.886,136.657,139.731,108.359,139.60399999999998,212.169,136.678,147.986,131.519,228.592,132.189,251.735,129.654,133.283,129.122,116.117,132.537,163.37,128.371,242.22299999999998,126.61,252.56799999999998,124.307,221.76,118.214,124.087,166.895,112.84200000000001,152.567,239.141,148.77700000000002,246.81599999999997,146.79,103.37100000000001,146.403,61.538000000000004,47.403999999999996,244.082,45.511,25.8,45.693000000000005,229.46200000000002,41.677,250.34400000000002,23.819000000000003,67.88,66.297,128.203,67.63,40.184,63.593,244.19,59.655,53.85,59.06100000000001,27.712,55.985,323.392,55.968,123.126,56.669,83.64299999999999,54.898999999999994,232.428,53.762,42.303000000000004,53.535,308.62,52.623999999999995,222.951,48.388000000000005,347.645,85.76700000000001,294.731,84.82600000000001,204.36,83.49,114.95100000000001,84.111,167.333,80.714,311.639,78.622,269.14,80.666,211.46900000000002,77.643,147.586,76.928,130.722,76.98100000000001,49.129,74.41,40.818000000000005,73.305,26.224,74.16199999999999,158.768,73.48100000000001,66.956,73.441,115.064,71.689,222.021,106.22,204.1,101.90700000000001,291.272,101.512,51.464,103.352,75.812,98.444,247.85299999999998,96.387,189.329,96.43,198.907,95.806,52.352,89.014,263.961,57.433,198.972,123.205
396.75,1587.0,,144.53,123.075,154.455,122.492,134.546,122.12,93.682,122.848,121.39399999999999,114.89399999999999,160.724,113.008,266.382,114.87299999999999,249.658,113.51700000000001,147.463,106.139,132.439,110.67399999999999,73.313,146.202,227.362,143.99,118.711,142.89,136.666,139.687,108.35600000000001,139.61,212.187,136.627,148.01,131.517,228.578,132.187,251.717,129.64600000000002,133.29,129.112,116.118,132.56,163.343,128.36700000000002,242.196,126.579,252.56400000000002,124.316,221.74400000000003,118.26,124.083,166.887,112.854,152.577,239.15200000000002,148.775,246.827,146.755,103.31299999999999,146.363,61.518,47.36600000000001,244.109,45.507,25.791999999999998,45.706,229.433,41.696000000000005,250.32299999999998,23.831999999999997,67.86,66.278,128.217,67.623,40.146,63.601000000000006,244.22799999999998,59.68600000000001,53.851000000000006,59.07,27.715999999999998,55.958,323.406,55.98,123.165,56.673,83.67299999999999,54.91,232.392,53.706,42.29,53.549,308.585,52.641000000000005,222.923,48.391999999999996,347.645,85.781,294.746,84.82700000000001,204.358,83.49,114.975,84.087,167.321,80.69,311.642,78.626,269.056,80.791,211.446,77.649,147.592,76.932,130.69299999999998,76.983,49.141999999999996,74.42,40.819,73.306,26.229,74.171,158.769,73.486,66.952,73.436,115.068,71.696,221.97,106.28299999999999,204.08900000000003,101.904,291.27099999999996,101.522,51.512,103.39200000000001,75.839,98.45700000000001,247.90400000000002,96.36399999999999,189.30900000000003,96.439,198.90599999999998,95.796,52.379,89.014,263.96299999999997,57.401,198.984,123.212
397.0,1588.0,,144.52,123.07600000000001,154.46,122.506,134.57299999999998,122.133,93.762,122.82700000000001,121.425,114.919,160.725,112.993,266.413,114.90100000000001,249.75599999999997,113.542,147.439,106.11399999999999,132.466,110.675,73.303,146.281,227.41,143.991,118.726,142.89700000000002,136.708,139.67700000000002,108.35700000000001,139.611,212.218,136.596,147.998,131.543,228.58700000000002,132.178,251.706,129.654,133.306,129.095,116.12899999999999,132.541,163.308,128.377,242.169,126.565,252.579,124.305,221.736,118.29,124.07,166.903,112.863,152.58,239.148,148.778,246.84,146.554,103.46700000000001,146.368,61.574,47.328,244.18400000000003,45.505,25.729,45.676,229.44400000000002,41.685,250.365,23.857,67.827,66.29,128.235,67.60300000000001,40.105,63.574,244.248,59.698,53.846000000000004,59.06399999999999,27.724,56.003,323.374,55.983000000000004,123.22399999999999,56.675,83.719,54.934,232.399,53.696000000000005,42.276,53.516999999999996,308.653,52.626999999999995,222.90200000000002,48.376000000000005,347.668,85.774,294.749,84.83,204.40099999999998,83.492,115.053,84.08200000000001,167.333,80.642,311.638,78.618,269.264,80.726,211.43400000000003,77.673,147.60299999999998,76.934,130.67600000000002,76.98,49.126999999999995,74.411,40.816,73.304,26.233,74.156,158.787,73.51,66.945,73.453,115.074,71.71300000000001,221.988,106.109,204.092,101.882,291.269,101.499,51.51,103.41799999999999,75.86399999999999,98.471,247.953,96.38799999999999,189.326,96.45299999999999,198.908,95.77600000000001,52.38399999999999,89.01899999999999,263.987,57.501999999999995,198.946,123.206
397.25,1589.0,,144.535,123.086,154.472,122.47200000000001,134.593,122.145,93.75299999999999,122.861,121.43799999999999,114.90799999999999,160.726,112.985,266.397,114.87899999999999,249.801,113.499,147.437,106.07600000000001,132.467,110.667,73.501,146.327,227.426,143.983,118.727,142.91,136.665,139.666,108.352,139.60399999999998,212.236,136.57399999999998,148.016,131.533,228.583,132.18200000000002,251.66400000000002,129.629,133.32,129.092,116.12799999999999,132.55,163.315,128.376,242.132,126.53200000000001,252.583,124.294,221.748,118.255,124.055,166.831,112.87299999999999,152.58700000000002,239.135,148.77100000000002,246.733,146.388,103.587,146.433,61.606,47.34,244.213,45.511,25.708000000000002,45.698,229.41400000000002,41.68899999999999,250.375,23.85,67.794,66.31,128.239,67.592,40.102,63.576,244.291,59.751000000000005,53.843999999999994,59.068999999999996,27.736,56.038999999999994,323.37,55.993,123.32700000000001,56.735,83.719,54.946000000000005,232.428,53.724,42.273,53.495,308.57,52.585,222.85299999999998,48.376000000000005,347.675,85.781,294.752,84.838,204.41099999999997,83.529,115.056,84.08,167.345,80.63,311.621,78.597,269.078,80.697,211.428,77.681,147.618,76.926,130.684,76.969,49.128,74.42399999999999,40.809,73.309,26.229,74.139,158.79399999999998,73.488,66.938,73.456,115.08200000000001,71.72,222.041,106.01299999999999,204.102,101.87899999999999,291.265,101.49799999999999,51.481,103.463,75.888,98.459,247.94400000000002,96.40899999999999,189.313,96.484,198.899,95.755,52.368,89.024,264.02099999999996,57.611999999999995,198.93599999999998,123.18700000000001
397.5,1590.0,,144.526,123.084,154.455,122.443,134.611,122.156,93.575,122.891,121.459,114.92399999999999,160.735,112.98100000000001,266.395,114.89,249.72400000000002,113.5,147.447,106.079,132.5,110.726,73.468,146.338,227.40200000000002,143.959,118.751,142.9,136.727,139.673,108.359,139.608,212.24400000000003,136.494,148.019,131.532,228.574,132.189,251.65900000000002,129.674,133.311,129.096,116.11,132.58700000000002,163.296,128.372,242.095,126.51799999999999,252.56400000000002,124.288,221.753,118.19200000000001,124.06700000000001,166.82299999999998,112.875,152.609,239.13299999999998,148.763,246.78599999999997,146.47799999999998,103.677,146.605,61.553999999999995,47.348,244.175,45.512,25.701,45.68899999999999,229.421,41.706,250.34799999999998,23.846,67.791,66.296,128.243,67.578,40.166,63.57899999999999,244.30599999999998,59.75899999999999,53.846000000000004,59.062,27.750999999999998,56.086999999999996,323.382,55.99,123.37299999999999,56.785,83.736,54.96,232.328,53.591,42.263999999999996,53.49100000000001,308.545,52.595,222.861,48.363,347.69699999999995,85.77799999999999,294.763,84.84299999999999,204.39,83.499,115.01100000000001,84.054,167.30599999999998,80.656,311.6,78.551,269.014,80.706,211.423,77.686,147.618,76.921,130.67700000000002,76.967,49.13,74.435,40.817,73.307,26.233,74.117,158.795,73.471,66.942,73.454,115.096,71.735,222.081,105.975,204.1,101.87100000000001,291.25,101.51299999999999,51.486999999999995,103.47200000000001,75.92,98.446,247.926,96.441,189.331,96.48,198.892,95.75,52.379,89.031,264.032,57.603,198.90400000000002,123.18799999999999
397.75,1591.0,,144.543,123.083,154.471,122.459,134.625,122.163,93.56700000000001,122.9,121.514,114.96,160.738,112.98299999999999,266.35400000000004,114.84299999999999,249.697,113.492,147.454,106.046,132.518,110.719,73.5,146.418,227.4,143.94799999999998,118.774,142.924,136.596,139.649,108.36399999999999,139.607,212.264,136.439,148.007,131.534,228.578,132.179,251.696,129.67,133.325,129.094,116.11200000000001,132.575,163.285,128.369,242.104,126.492,252.55900000000003,124.3,221.764,118.164,124.021,166.78099999999998,112.88,152.611,239.142,148.77100000000002,246.791,146.439,103.667,146.665,61.547,47.345,244.18400000000003,45.498000000000005,25.726999999999997,45.685,229.403,41.723,250.322,23.863000000000003,67.764,66.295,128.248,67.577,40.238,63.57899999999999,244.267,59.808,53.846000000000004,59.058,27.744,56.028999999999996,323.397,55.981,123.454,56.855,83.75399999999999,54.971000000000004,232.34,53.601000000000006,42.257,53.476000000000006,308.557,52.645,222.857,48.31100000000001,347.68800000000005,85.78299999999999,294.77,84.852,204.40400000000002,83.45299999999999,114.98299999999999,84.061,167.303,80.67,311.60900000000004,78.517,268.819,80.843,211.423,77.685,147.631,76.921,130.675,76.965,49.145,74.447,40.829,73.311,26.230999999999998,74.117,158.803,73.495,66.98100000000001,73.444,115.095,71.765,222.079,106.044,204.097,101.863,291.253,101.515,51.387,103.455,75.949,98.46799999999999,247.93400000000003,96.46799999999999,189.322,96.486,198.903,95.73200000000001,52.388999999999996,89.037,263.959,57.535,198.915,123.162
398.0,1592.0,,144.542,123.083,154.48,122.434,134.636,122.161,93.552,122.874,121.508,114.94200000000001,160.738,112.971,266.357,114.853,249.74200000000002,113.516,147.44,106.008,132.547,110.715,73.557,146.47,227.391,143.912,118.802,142.937,136.60299999999998,139.636,108.38,139.632,212.253,136.41,147.99,131.502,228.582,132.18200000000002,251.72400000000002,129.71,133.341,129.09,116.095,132.58700000000002,163.246,128.37,242.106,126.46600000000001,252.578,124.291,221.76,118.113,123.96799999999999,166.71400000000003,112.875,152.632,239.15,148.762,246.81400000000002,146.488,103.838,146.842,61.507,47.385,244.16099999999997,45.492,25.75,45.687,229.389,41.718999999999994,250.324,23.875999999999998,67.741,66.291,128.24,67.582,40.205999999999996,63.571000000000005,244.343,59.861000000000004,53.84,59.06100000000001,27.752,56.071000000000005,323.36400000000003,55.978,123.404,56.785,83.76100000000001,54.97,232.423,53.64,42.255,53.468,308.519,52.681000000000004,222.888,48.351000000000006,347.676,85.795,294.78,84.85,204.377,83.40799999999999,114.992,84.072,167.291,80.688,311.634,78.525,268.905,80.878,211.433,77.684,147.655,76.922,130.635,76.97800000000001,49.163000000000004,74.435,40.825,73.305,26.237,74.113,158.796,73.528,66.96600000000001,73.445,115.09700000000001,71.765,222.01,106.09899999999999,204.09400000000002,101.85700000000001,291.255,101.50200000000001,51.408,103.47399999999999,75.959,98.46600000000001,247.893,96.475,189.338,96.512,198.891,95.698,52.402,89.04799999999999,264.008,57.495,198.925,123.137
