TimesH,Frame,NoMissing,3,3,8,8,15,15,19,19,33,33,40,40,44,44,48,48,60,60,65,65,81,81,104,104,111,111,119,119,121,121,123,123,126,126,127,127,132,132,133,133,136,136,143,143,147,147,151,151,156,156,157,157,160,160,163,163,165,165,170,170,173,173,174,174,180,180,184,184,185,185,187,187,189,189,190,190,193,193,194,194,198,198,206,206,214,214,215,215,217,217,220,220,221,221,222,222,227,227,229,229,233,233,234,234,235,235,262,262,267,267,270,270,271,271,272,272,284,284,286,286,288,288,292,292,293,293,906,906,1031,1031,1107,1107,1241,1241,1384,1384
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
71.5,286.0,,219.63400000000001,52.157,78.008,48.783,56.597,43.916000000000004,49.012,59.888999999999996,110.12299999999999,67.579,122.914,63.162,38.458,60.361999999999995,124.898,74.902,338.124,66.518,248.993,21.43,235.43,29.745,228.265,44.076,205.623,41.604,154.607,112.704,212.269,114.436,160.751,110.865,256.505,108.426,202.708,106.259,70.942,119.098,128.49200000000002,120.27,223.37099999999998,116.39299999999999,188.197,116.86399999999999,250.53799999999998,126.477,221.891,125.135,209.173,122.303,146.877,118.646,193.643,138.284,210.207,134.924,202.58700000000002,136.523,139.028,130.245,201.25799999999998,129.143,312.86,79.235,207.588,80.468,161.437,79.495,142.73,78.476,153.213,75.26100000000001,63.406000000000006,75.869,292.697,87.117,46.402,87.931,136.215,88.805,191.37599999999998,84.943,145.767,95.10799999999999,347.782,88.45,191.52700000000002,93.86,55.071000000000005,90.04700000000001,126.145,106.71700000000001,235.49400000000003,103.35600000000001,289.79200000000003,103.34299999999999,209.96599999999998,102.027,68.149,99.947,158.059,97.95100000000001,307.625,96.234,202.138,97.081,245.975,146.796,210.618,147.05200000000002,112.171,143.63299999999998,225.855,139.778,101.289,139.66299999999998,218.386,153.056,87.45100000000001,150.036,237.55700000000002,149.178,99.48700000000001,172.236,117.07600000000001,168.38299999999998,132.451,147.622,151.56,132.71,215.324,107.209,75.23899999999999,142.63,244.419,39.689
71.75,287.0,,219.637,52.226000000000006,77.964,48.7,56.747,43.883,49.041000000000004,59.891999999999996,110.221,67.585,122.899,63.184,38.52,60.261,124.88799999999999,74.882,338.35699999999997,66.567,249.297,21.691999999999997,235.481,29.715,228.446,44.048,205.48,41.565,154.61,112.70200000000001,212.24400000000003,114.476,160.751,110.889,256.488,108.49,202.708,106.256,71.053,119.135,128.497,120.21,223.41,116.431,188.18,116.84299999999999,250.548,126.45100000000001,221.895,125.12700000000001,209.166,122.344,146.827,118.729,193.613,138.296,210.207,134.935,202.43,136.42600000000002,139.122,130.269,201.282,129.116,312.926,79.243,207.641,80.487,161.361,79.501,142.756,78.45,153.256,75.282,63.416000000000004,75.859,292.69,87.11399999999999,46.343,87.969,136.162,88.68299999999999,191.37400000000002,84.949,145.77700000000002,95.101,347.815,88.465,191.60299999999998,93.941,55.086000000000006,90.01899999999999,126.137,106.74,235.58599999999998,103.431,289.8,103.361,210.011,101.965,68.105,99.946,158.062,97.965,307.813,96.199,202.15599999999998,97.084,246.0,146.882,210.60299999999998,147.056,112.155,143.624,226.57299999999998,139.654,101.34200000000001,139.629,218.39700000000002,153.06799999999998,87.478,150.026,237.56599999999997,149.186,99.524,172.236,117.02799999999999,168.33700000000002,132.45600000000002,147.667,151.486,132.567,215.386,107.20299999999999,75.149,142.78,244.31799999999998,39.736999999999995
72.0,288.0,,219.58599999999998,52.236999999999995,77.971,48.751999999999995,56.769,43.907,49.04,59.893,110.304,67.529,122.897,63.177,38.583,60.288000000000004,124.88600000000001,74.844,338.38300000000004,66.589,249.11900000000003,21.445,235.465,29.718000000000004,228.46900000000002,44.06399999999999,205.59,41.638000000000005,154.601,112.70700000000001,212.28900000000002,114.461,160.744,110.89,256.51,108.572,202.705,106.21700000000001,71.069,119.116,128.52700000000002,120.274,223.49400000000003,116.417,188.19299999999998,116.821,250.449,126.509,221.889,125.14,209.19799999999998,122.34,146.875,118.81,193.606,138.306,210.215,134.942,202.449,136.35,138.873,130.326,201.37599999999998,129.202,312.935,79.243,207.627,80.517,161.406,79.525,142.773,78.446,153.305,75.244,63.445,75.8,292.684,87.119,46.24,88.021,136.238,88.715,191.375,84.954,145.779,95.057,347.889,88.516,191.62599999999998,94.037,55.082,90.023,126.102,106.771,235.829,103.52600000000001,289.904,103.399,209.965,101.98100000000001,68.077,99.94,158.065,97.958,307.908,96.205,202.174,97.056,245.937,146.924,210.63099999999997,147.157,112.15700000000001,143.625,226.485,139.789,101.449,139.628,218.40900000000002,153.063,87.43700000000001,150.007,237.562,149.174,99.523,172.21400000000003,117.00399999999999,168.296,132.43,147.71,151.671,133.029,215.44,107.182,75.27199999999999,142.863,244.37099999999998,39.772
72.25,289.0,,219.635,52.211000000000006,77.836,48.681999999999995,56.79600000000001,43.942,49.05,59.903999999999996,110.165,67.506,122.90799999999999,63.173,38.662,60.315,124.913,74.821,338.168,66.56,249.266,21.619,235.394,29.754,228.415,44.063,205.644,41.533,154.607,112.705,212.342,114.419,160.68,111.02799999999999,256.507,108.53299999999999,202.722,106.20100000000001,70.786,119.215,128.55,120.27600000000001,223.524,116.39399999999999,188.168,116.831,250.46200000000002,126.505,221.894,125.134,209.235,122.37299999999999,146.825,118.759,193.58599999999998,138.311,210.232,134.953,202.485,136.33,138.815,130.39700000000002,201.418,129.21200000000002,312.935,79.226,207.53099999999998,80.516,161.371,79.512,142.784,78.443,153.326,75.237,63.406000000000006,75.8,292.709,87.124,46.192,88.00299999999999,136.244,88.788,191.37099999999998,84.95100000000001,145.791,95.03299999999999,347.911,88.559,191.653,94.03,55.083999999999996,90.09899999999999,126.071,106.76700000000001,235.75400000000002,103.387,289.985,103.365,209.986,101.935,68.1,99.975,158.077,97.96600000000001,307.95099999999996,96.134,202.226,97.07600000000001,245.93200000000002,146.768,210.614,147.126,112.14200000000001,143.61,226.607,139.79,101.494,139.637,218.405,153.065,87.473,150.016,237.579,149.141,99.49,172.218,117.00399999999999,168.278,132.486,147.862,151.886,133.196,215.437,107.163,75.351,142.887,244.503,39.881
72.5,290.0,,219.64,52.174,77.855,48.757,56.751000000000005,43.946999999999996,49.076,59.909,110.194,67.472,122.88600000000001,63.181000000000004,38.599000000000004,60.358999999999995,124.88600000000001,74.789,338.25699999999995,66.47399999999999,249.342,21.682,235.46599999999998,29.733,228.364,44.097,205.518,41.486999999999995,154.616,112.705,212.34099999999998,114.421,160.673,111.035,256.512,108.60700000000001,202.71900000000002,106.20700000000001,70.626,119.24700000000001,128.56,120.277,223.53799999999998,116.40700000000001,188.19799999999998,116.81700000000001,250.458,126.52,221.90400000000002,125.137,209.31,122.414,146.94899999999998,118.689,193.61900000000003,138.325,210.25900000000001,134.969,202.483,136.346,138.809,130.248,201.359,129.217,312.994,79.222,207.65599999999998,80.486,161.315,79.533,142.828,78.434,153.377,75.18,63.418,75.848,292.737,87.137,46.159,88.035,136.226,89.00299999999999,191.34099999999998,84.948,145.766,95.01299999999999,347.963,88.512,191.641,93.978,55.098,90.07600000000001,126.086,106.751,235.94400000000002,103.413,289.923,103.37,210.078,102.036,68.012,99.96700000000001,158.085,97.985,308.026,96.03399999999999,202.226,97.073,245.97400000000002,146.838,210.585,147.126,112.163,143.609,226.52599999999998,139.797,101.525,139.637,218.43,153.072,87.542,150.034,237.597,149.137,99.538,172.231,117.036,168.205,132.528,147.763,151.79,133.278,215.577,107.038,75.626,143.056,244.418,39.789
72.75,291.0,,219.68400000000003,52.206,77.913,48.757,56.739,43.926,49.08,59.911,110.17200000000001,67.473,122.89,63.161,38.626999999999995,60.352,124.881,74.766,338.155,66.472,249.27599999999998,21.44,235.514,29.715,228.385,44.091,205.63,41.635,154.62,112.714,212.343,114.37899999999999,160.702,111.027,256.586,108.705,202.667,106.219,70.36,119.37,128.539,120.34,223.615,116.37299999999999,188.21599999999998,116.852,250.485,126.531,221.908,125.11399999999999,209.34900000000002,122.38600000000001,146.954,118.62700000000001,193.653,138.3,210.264,134.977,202.578,136.35299999999998,138.907,130.32399999999998,201.392,129.222,313.006,79.21600000000001,207.69099999999997,80.502,161.16899999999998,79.365,142.84799999999998,78.41,153.407,75.184,63.471000000000004,75.86399999999999,292.744,87.13799999999999,46.232,88.016,135.918,88.991,191.34,84.956,145.786,94.978,347.912,88.478,191.64,94.01299999999999,55.113,90.04299999999999,126.087,106.751,235.768,103.456,289.903,103.37700000000001,210.148,102.09700000000001,68.038,100.00200000000001,158.08100000000002,97.98899999999999,308.07599999999996,95.995,202.21,97.101,246.03799999999998,146.80200000000002,210.567,147.149,112.15299999999999,143.599,226.50599999999997,139.68,101.57,139.64600000000002,218.4,153.059,87.531,150.032,237.61900000000003,149.13299999999998,99.557,172.235,116.984,168.11700000000002,132.55200000000002,147.71,151.768,133.165,215.699,107.023,75.544,143.132,244.584,39.936
73.0,292.0,,219.674,52.196999999999996,77.854,48.708,56.565,43.906000000000006,49.106,59.913000000000004,110.209,67.48,122.86399999999999,63.15,38.596,60.398,124.897,74.79899999999999,338.11699999999996,66.405,249.31400000000002,21.448,235.52900000000002,29.71,228.342,44.076,205.722,41.745,154.63299999999998,112.709,212.389,114.351,160.721,111.014,256.58099999999996,108.675,202.653,106.20700000000001,70.395,119.251,128.469,120.256,223.639,116.369,188.202,116.83,250.507,126.53200000000001,221.90400000000002,125.095,209.334,122.40799999999999,146.816,118.655,193.69,138.28,210.268,134.964,202.579,136.32399999999998,138.82399999999998,130.187,201.41400000000002,129.213,312.973,79.191,207.736,80.493,161.136,79.25399999999999,142.842,78.399,153.45600000000002,75.17399999999999,63.476000000000006,75.861,292.759,87.132,46.12,88.072,135.965,89.01100000000001,191.34799999999998,84.955,145.808,94.97399999999999,347.88,88.555,191.62900000000002,93.99600000000001,55.088,90.031,126.135,106.723,235.69,103.41,289.873,103.43799999999999,210.135,102.133,68.079,100.00399999999999,158.086,97.98899999999999,308.161,96.04700000000001,202.24200000000002,97.125,246.162,146.734,210.578,147.19799999999998,112.15700000000001,143.58700000000002,226.646,139.649,101.633,139.66299999999998,218.416,153.066,87.523,150.025,237.605,149.111,99.574,172.25,117.054,168.204,132.616,147.75,151.921,133.153,215.783,106.949,75.52199999999999,143.46200000000002,244.54,39.89
73.25,293.0,,219.657,52.205,77.825,48.718999999999994,56.566,43.905,49.119,59.935,110.287,67.509,122.87,63.123000000000005,38.634,60.317,124.94200000000001,74.795,338.098,66.39399999999999,249.257,21.425,235.517,29.76,228.50799999999998,44.03,205.673,41.74100000000001,154.635,112.71700000000001,212.38400000000001,114.39,160.716,110.993,256.536,108.594,202.658,106.21600000000001,70.574,118.991,128.528,120.314,223.60299999999998,116.345,188.213,116.803,250.525,126.53399999999999,221.93900000000002,125.096,209.34099999999998,122.404,146.845,118.694,193.69299999999998,138.274,210.25799999999998,134.976,202.61700000000002,136.321,138.937,130.05700000000002,201.388,129.232,312.983,79.14699999999999,207.642,80.498,161.134,79.304,142.836,78.39699999999999,153.485,75.149,63.398,75.861,292.772,87.125,46.115,88.054,135.857,88.90100000000001,191.347,84.947,145.797,94.94,347.968,88.476,191.666,93.97200000000001,55.056000000000004,90.00299999999999,126.147,106.742,235.85,103.602,289.971,103.473,210.055,102.01799999999999,68.075,99.978,158.09799999999998,98.00299999999999,308.07599999999996,96.04,202.273,97.124,246.13099999999997,146.86700000000002,210.545,147.195,112.148,143.57299999999998,226.817,139.65200000000002,101.68799999999999,139.642,218.39700000000002,153.075,87.556,150.055,237.627,149.099,99.603,172.266,117.057,168.07,132.629,147.726,151.836,133.167,215.609,107.005,75.339,143.6,244.51,39.909
73.5,294.0,,219.648,52.17,77.89699999999999,48.773,56.70399999999999,43.88399999999999,49.136,59.945,110.235,67.44800000000001,122.882,63.106,38.758,60.266999999999996,124.976,74.77199999999999,338.13,66.362,249.27599999999998,21.381999999999998,235.426,29.767,228.545,44.035,205.622,41.762,154.632,112.712,212.40900000000002,114.428,160.743,110.95100000000001,256.51099999999997,108.70700000000001,202.665,106.20299999999999,70.65100000000001,118.925,128.605,120.309,223.75,116.391,188.25,116.80799999999999,250.50799999999998,126.51899999999999,221.935,125.09,209.338,122.443,146.92700000000002,118.65700000000001,193.688,138.27,210.255,134.981,202.638,136.322,138.929,130.071,201.37900000000002,129.246,312.97700000000003,79.137,207.713,80.48100000000001,161.162,79.26,142.861,78.402,153.45,75.118,63.468,75.899,292.779,87.126,46.196999999999996,88.061,135.747,88.75,191.324,84.946,145.806,94.93,348.119,88.51899999999999,191.64700000000002,93.95700000000001,55.068000000000005,89.98299999999999,126.206,106.708,235.956,103.60799999999999,290.02,103.49600000000001,210.15400000000002,102.03200000000001,68.08800000000001,99.956,158.097,98.00399999999999,308.08099999999996,95.986,202.282,97.1,246.203,146.752,210.58,147.23,112.16,143.55700000000002,226.75099999999998,139.739,101.71799999999999,139.615,218.41400000000002,153.08,87.564,150.058,237.644,149.085,99.611,172.273,117.06200000000001,168.169,132.629,147.726,151.863,133.157,215.68099999999998,106.97399999999999,75.51,143.437,244.512,39.889
73.75,295.0,,219.613,52.16,77.76,48.79,56.653999999999996,43.91,49.153,59.928000000000004,110.29700000000001,67.42699999999999,122.89399999999999,63.123999999999995,38.78,60.236999999999995,125.03200000000001,74.736,338.08099999999996,66.329,249.291,21.449,235.37099999999998,29.802,228.512,44.043,205.666,41.768,154.636,112.713,212.425,114.45,160.755,110.92299999999999,256.611,108.726,202.63299999999998,106.20100000000001,70.942,118.98700000000001,128.651,120.307,223.895,116.464,188.28599999999997,116.824,250.513,126.512,221.928,125.084,209.396,122.41799999999999,147.084,118.62799999999999,193.666,138.247,210.25799999999998,134.97799999999998,202.674,136.333,139.04399999999998,130.082,201.41,129.244,312.987,79.14699999999999,207.708,80.477,161.195,79.137,142.869,78.416,153.422,75.104,63.431999999999995,75.91199999999999,292.776,87.115,46.228,88.071,135.882,88.64200000000001,191.347,84.94,145.815,94.898,348.11400000000003,88.49799999999999,191.562,93.88799999999999,55.091,89.99,126.21799999999999,106.699,235.581,103.421,290.041,103.473,210.106,102.096,68.117,99.97,158.09799999999998,98.006,308.079,95.99700000000001,202.195,97.09899999999999,246.18900000000002,146.65,210.542,147.217,112.171,143.545,226.825,139.69,101.71600000000001,139.596,218.451,153.083,87.557,150.011,237.65599999999998,149.06799999999998,99.624,172.264,117.11,168.187,132.621,147.786,151.672,133.207,215.767,107.009,75.52199999999999,143.285,244.523,39.893
74.0,296.0,,219.645,52.159,77.862,48.836000000000006,56.583999999999996,43.942,49.163000000000004,59.935,110.41,67.343,122.9,63.126999999999995,38.728,60.262,125.012,74.711,338.168,66.37100000000001,249.388,21.489,235.305,29.81,228.54,44.097,205.771,41.876000000000005,154.639,112.711,212.502,114.41,160.757,110.926,256.626,108.804,202.63099999999997,106.2,71.068,118.89299999999999,128.704,120.348,223.86700000000002,116.492,188.303,116.794,250.517,126.49,221.94099999999997,125.094,209.482,122.463,146.855,118.72399999999999,193.688,138.237,210.25599999999997,134.955,202.679,136.364,138.858,129.942,201.43200000000002,129.238,312.973,79.122,207.727,80.465,161.191,79.113,142.845,78.413,153.54,75.118,63.50899999999999,75.899,292.80400000000003,87.117,46.168,88.12299999999999,135.752,88.632,191.36900000000003,84.929,145.814,94.87200000000001,348.116,88.491,191.56900000000002,93.882,55.133,90.008,126.25200000000001,106.713,235.56799999999998,103.52600000000001,290.046,103.522,210.153,102.14200000000001,68.187,99.947,158.116,98.01899999999999,308.01099999999997,96.052,202.205,97.11200000000001,246.174,146.576,210.463,147.18,112.175,143.555,226.75799999999998,139.7,101.744,139.571,218.457,153.071,87.60700000000001,150.005,237.655,149.077,99.64,172.28599999999997,117.126,168.088,132.664,147.797,151.537,133.016,215.755,106.969,75.51899999999999,143.24200000000002,244.517,39.875
74.25,297.0,,219.655,52.172,77.665,48.79,56.61600000000001,43.95399999999999,49.162,59.948,110.34,67.322,122.939,63.126000000000005,38.688,60.356,125.06700000000001,74.628,338.204,66.363,249.40099999999998,21.366999999999997,235.343,29.767,228.547,44.073,205.979,42.026,154.648,112.71,212.43099999999998,114.458,160.77,110.949,256.651,108.80799999999999,202.64700000000002,106.18700000000001,70.895,118.859,128.72799999999998,120.361,223.895,116.491,188.333,116.786,250.53799999999998,126.51899999999999,221.929,125.07600000000001,209.535,122.51700000000001,146.934,118.691,193.705,138.227,210.27,134.945,202.695,136.398,139.097,130.08100000000002,201.43099999999998,129.224,312.922,79.108,207.752,80.403,161.237,79.127,142.84,78.428,153.576,75.128,63.49,75.91199999999999,292.786,87.12200000000001,46.19,88.162,135.667,88.515,191.38099999999997,84.929,145.815,94.87299999999999,348.157,88.48299999999999,191.576,93.93299999999999,55.138999999999996,90.01100000000001,126.257,106.712,235.702,103.434,290.015,103.529,210.157,102.10799999999999,68.21300000000001,99.98,158.108,98.00200000000001,308.035,96.094,202.232,97.113,246.17700000000002,146.674,210.597,147.249,112.194,143.543,226.83900000000003,139.621,101.79700000000001,139.582,218.454,153.065,87.62200000000001,149.954,237.675,149.08100000000002,99.632,172.285,117.17,168.06400000000002,132.66,147.774,151.532,132.985,215.743,106.911,75.176,143.54399999999998,244.36900000000003,39.769
74.5,298.0,,219.61,52.156000000000006,77.68,48.703,56.687,43.943999999999996,49.172,59.973,110.419,67.347,122.939,63.13,38.626,60.419,125.104,74.61399999999999,338.233,66.373,249.53599999999997,21.616999999999997,235.34,29.791999999999998,228.622,44.083,205.997,41.957,154.639,112.71,212.428,114.522,160.77100000000002,110.971,256.591,108.67,202.636,106.205,70.691,118.823,128.804,120.329,223.87,116.439,188.308,116.76,250.554,126.514,221.933,125.069,209.485,122.523,146.912,118.73,193.71400000000003,138.225,210.262,134.935,202.585,136.374,139.299,130.295,201.42,129.219,312.923,79.14,207.761,80.396,161.22,79.119,142.86700000000002,78.447,153.601,75.10300000000001,63.55,75.94,292.81,87.12700000000001,46.169,88.176,135.594,88.478,191.392,84.92299999999999,145.812,94.85,348.19300000000004,88.49700000000001,191.592,93.979,55.14,90.01100000000001,126.249,106.70100000000001,235.702,103.38,290.04900000000004,103.53200000000001,210.222,102.057,68.237,99.97200000000001,158.14700000000002,98.009,308.153,96.09700000000001,202.283,97.096,246.08599999999998,146.539,210.574,147.255,112.196,143.50799999999998,226.90400000000002,139.615,101.823,139.524,218.46099999999998,153.09,87.65,149.955,237.679,149.061,99.67200000000001,172.268,117.221,168.095,132.639,147.694,151.51,133.097,215.613,106.911,75.062,143.78799999999998,244.33900000000003,39.715
74.75,299.0,,219.64700000000002,52.157,77.843,48.722,56.736000000000004,43.953,49.187,59.982,110.38799999999999,67.396,122.93799999999999,63.166000000000004,38.501999999999995,60.486000000000004,125.113,74.562,338.291,66.36,249.524,21.564,235.37,29.855,228.65099999999998,44.098,206.179,42.128,154.64600000000002,112.70700000000001,212.377,114.544,160.757,111.012,256.556,108.588,202.597,106.18299999999999,70.801,118.848,128.82,120.32700000000001,223.96599999999998,116.48299999999999,188.36599999999999,116.789,250.58900000000003,126.494,221.929,125.074,209.46200000000002,122.471,146.82,118.79,193.71,138.217,210.27200000000002,134.933,202.65400000000002,136.327,139.007,130.219,201.39700000000002,129.226,312.939,79.086,207.77200000000002,80.367,161.313,79.2,142.887,78.421,153.65,75.105,63.511,75.928,292.849,87.133,46.20399999999999,88.17399999999999,135.684,88.334,191.387,84.905,145.822,94.84,348.208,88.499,191.583,93.929,55.159,90.01799999999999,126.27799999999999,106.669,235.765,103.506,290.035,103.535,210.176,102.06,68.26100000000001,99.979,158.173,98.01899999999999,308.163,96.01799999999999,202.329,97.11399999999999,246.101,146.585,210.582,147.33700000000002,112.20299999999999,143.49200000000002,226.862,139.531,101.82799999999999,139.511,218.49099999999999,153.082,87.68299999999999,149.931,237.672,149.059,99.699,172.283,117.176,168.075,132.683,147.641,151.468,133.01,215.763,106.948,75.104,143.74,244.55700000000002,39.9
75.0,300.0,,219.655,52.161,77.84,48.794,56.681000000000004,43.961000000000006,49.201,59.99,110.429,67.38,122.93700000000001,63.174,38.785,60.35,125.21,74.578,338.26599999999996,66.404,249.657,21.733,235.328,29.878,228.72099999999998,44.097,205.93599999999998,41.647,154.657,112.721,212.421,114.529,160.755,111.035,256.534,108.586,202.59900000000002,106.193,70.872,118.85,128.842,120.351,223.96599999999998,116.45100000000001,188.358,116.815,250.601,126.507,221.951,125.057,209.498,122.49600000000001,146.39,119.139,193.705,138.195,210.283,134.931,202.66,136.363,139.231,130.194,201.4,129.231,312.987,79.115,207.78099999999998,80.366,161.321,79.16199999999999,142.918,78.41,153.68,75.067,63.605,75.969,292.856,87.12799999999999,46.288000000000004,88.167,135.799,88.304,191.421,84.913,145.814,94.79700000000001,348.339,88.51,191.62900000000002,94.00299999999999,55.153999999999996,90.046,126.28399999999999,106.664,236.03599999999997,103.676,290.058,103.594,210.15200000000002,102.054,68.315,99.977,158.16299999999998,98.016,308.10900000000004,95.99700000000001,202.37,97.115,246.13299999999998,146.52100000000002,210.584,147.325,112.22200000000001,143.47799999999998,226.554,139.503,101.844,139.52200000000002,218.479,153.075,87.73200000000001,149.92700000000002,237.692,149.054,99.714,172.268,117.167,168.02,132.756,147.613,151.512,133.075,215.62900000000002,106.925,75.558,143.91299999999998,244.44,39.817
75.25,301.0,,219.678,52.18600000000001,77.691,48.766000000000005,56.675,43.977,49.224,59.998999999999995,110.669,67.374,122.92,63.173,38.798,60.333,125.22200000000001,74.577,338.408,66.398,249.498,21.498,235.386,29.835,228.794,44.111999999999995,206.048,41.88,154.664,112.73100000000001,212.43400000000003,114.536,160.751,111.01700000000001,256.492,108.704,202.56400000000002,106.185,70.755,118.74,128.797,120.348,223.958,116.47,188.40400000000002,116.81299999999999,250.611,126.508,222.018,125.07600000000001,209.512,122.508,147.38299999999998,118.477,193.69099999999997,138.20600000000002,210.32299999999998,134.94299999999998,202.687,136.336,139.23,129.955,201.43900000000002,129.218,313.003,79.089,207.787,80.372,161.313,79.124,142.942,78.442,153.654,75.054,63.479,75.957,292.879,87.12899999999999,46.287,88.169,135.683,88.344,191.468,84.915,145.832,94.801,348.19599999999997,88.505,191.56,93.99600000000001,55.185,90.037,126.214,106.682,236.11,103.641,290.08099999999996,103.59100000000001,210.196,102.015,68.485,99.959,158.15200000000002,97.999,308.107,96.007,202.368,97.095,246.127,146.425,210.46099999999998,147.244,112.219,143.481,226.69099999999997,139.498,101.794,139.499,218.49400000000003,153.071,87.749,149.91,237.702,149.048,99.72200000000001,172.25799999999998,117.103,168.035,132.751,147.641,151.465,133.19,215.61,106.861,75.52600000000001,143.834,244.465,39.825
75.5,302.0,,219.71099999999998,52.176,77.579,48.817,56.788999999999994,43.926,49.236000000000004,60.013999999999996,110.65100000000001,67.378,122.927,63.19,38.765,60.336000000000006,125.198,74.637,338.5,66.36,249.395,21.244,235.41,29.743000000000002,228.80700000000002,44.085,206.09400000000002,41.897,154.685,112.73200000000001,212.43400000000003,114.574,160.767,111.038,256.49,108.501,202.58599999999998,106.18299999999999,70.734,118.63,128.843,120.345,224.049,116.448,188.393,116.85700000000001,250.61,126.49600000000001,222.025,125.072,209.486,122.508,147.161,118.561,193.68200000000002,138.201,210.31099999999998,134.933,202.72099999999998,136.329,139.231,129.811,201.43200000000002,129.21,313.01099999999997,79.102,207.77200000000002,80.377,161.33700000000002,79.206,142.91899999999998,78.432,153.67700000000002,75.043,63.49,75.917,292.89799999999997,87.131,46.205,88.15,135.327,88.275,191.475,84.91,145.82399999999998,94.772,348.34,88.50299999999999,191.545,94.007,55.208,90.029,126.165,106.648,236.112,103.57,290.035,103.58200000000001,210.296,101.90799999999999,68.52600000000001,99.95,158.154,98.007,308.112,96.059,202.378,97.12,246.093,146.366,210.602,147.312,112.227,143.44799999999998,226.614,139.422,101.88600000000001,139.515,218.46200000000002,153.06,87.76299999999999,149.908,237.71599999999998,149.043,99.719,172.24200000000002,117.057,168.012,132.749,147.606,151.435,133.22,215.68200000000002,106.86399999999999,76.112,143.645,244.38099999999997,39.843
75.75,303.0,,219.74599999999998,52.198,77.405,48.86600000000001,56.676,43.938,49.248999999999995,60.021,110.62700000000001,67.363,122.915,63.203,38.723,60.353,125.21600000000001,74.582,338.401,66.41199999999999,249.295,20.988000000000003,235.544,29.729,228.81099999999998,44.101000000000006,206.148,42.18,154.69799999999998,112.735,212.454,114.56,160.725,111.08200000000001,256.428,108.566,202.602,106.155,70.863,118.711,128.842,120.338,224.102,116.46700000000001,188.412,116.88600000000001,250.628,126.48700000000001,222.063,125.09299999999999,209.497,122.51799999999999,147.211,118.54799999999999,193.687,138.19,210.29,134.93200000000002,202.77200000000002,136.341,139.13299999999998,129.779,201.489,129.222,312.987,79.08800000000001,207.793,80.389,161.434,79.265,142.93200000000002,78.445,153.732,75.014,63.486999999999995,75.959,292.832,87.146,46.086999999999996,88.152,135.475,88.215,191.52900000000002,84.87799999999999,145.819,94.734,348.41,88.491,191.524,94.021,55.208999999999996,90.05799999999999,126.22200000000001,106.61,236.115,103.598,290.094,103.609,210.41099999999997,101.86200000000001,68.51,99.956,158.149,97.993,308.191,96.08,202.42,97.073,246.16299999999998,146.371,210.55599999999998,147.278,112.23700000000001,143.441,226.583,139.472,101.91799999999999,139.545,218.50799999999998,153.085,87.822,149.909,237.733,149.07,99.723,172.25599999999997,117.17200000000001,168.049,132.708,147.64600000000002,151.60399999999998,133.257,215.77700000000002,106.794,75.717,143.542,244.25,39.803000000000004
76.0,304.0,,219.75900000000001,52.225,77.63600000000001,48.836999999999996,56.678999999999995,43.931999999999995,49.265,60.042,110.73200000000001,67.382,122.914,63.205,38.62,60.464,125.265,74.564,338.54699999999997,66.431,249.292,20.901,235.64,29.846999999999998,228.757,44.098,206.21099999999998,41.958,154.696,112.742,212.488,114.571,160.748,111.031,256.366,108.55,202.637,106.186,71.03399999999999,118.78299999999999,128.815,120.374,224.12400000000002,116.376,188.463,116.916,250.65,126.50299999999999,222.09900000000002,125.10600000000001,209.468,122.5,146.843,118.713,193.69299999999998,138.194,210.303,134.941,202.87400000000002,136.335,139.015,129.838,201.505,129.241,313.039,79.079,207.80200000000002,80.393,161.455,79.331,142.94,78.446,153.744,75.01899999999999,63.673,75.95,292.828,87.141,46.097,88.124,135.81799999999998,88.53200000000001,191.5,84.891,145.815,94.694,348.374,88.54,191.541,94.065,55.195,90.052,126.223,106.611,236.09099999999998,103.55,290.025,103.67399999999999,210.322,101.84700000000001,68.523,99.95200000000001,158.156,97.975,308.177,96.105,202.41400000000002,97.115,246.209,146.244,210.484,147.315,112.241,143.422,226.518,139.453,101.939,139.57399999999998,218.525,153.05700000000002,87.85,149.906,237.761,149.05200000000002,99.71799999999999,172.243,117.132,168.07,132.719,147.625,151.72899999999998,133.275,215.747,106.82,75.8,143.842,244.24900000000002,39.797
