TimesH,Frame,NoMissing,0,0,4,4,6,6,7,7,14,14,16,16,18,18,19,19,31,31,33,33,36,36,38,38,46,46,47,47,48,48,51,51,52,52,54,54,57,57,58,58,61,61,66,66,75,75,89,89,91,91,92,92,94,94,106,106,144,144,146,146,156,156,159,159,161,161,173,173,182,182,186,186,189,189,196,196,201,201,206,206,209,209,219,219,221,221,222,222,227,227,228,228,229,229,230,230,231,231,233,233,234,234,393,393,410,410,443,443,652,652,1068,1068
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
233.25,933.0,,294.448,87.758,164.915,82.361,294.16200000000003,80.304,111.337,82.40700000000001,349.913,88.839,189.041,100.19200000000001,308.513,96.32700000000001,151.338,97.92200000000001,73.793,99.432,336.879,64.899,35.124,61.876999999999995,52.56,60.301,113.277,69.339,66.836,75.809,128.556,75.617,39.604,73.831,46.42100000000001,74.097,24.505,73.722,146.129,78.757,312.778,79.41,156.562,75.612,243.808,45.153999999999996,231.06,44.943999999999996,26.169,56.268,247.632,58.906000000000006,324.068,56.38,310.094,56.00899999999999,238.447,33.563,90.47,149.814,239.66400000000002,149.352,219.933,153.14,102.913,172.063,121.294,168.144,224.94299999999998,126.281,209.583,144.085,252.27599999999998,127.081,105.35,140.067,157.139,136.92700000000002,115.86200000000001,143.095,148.713,107.94,291.764,103.44200000000001,128.55100000000002,107.501,217.18900000000002,116.37799999999999,227.52200000000002,117.751,159.65,110.521,269.48,113.618,201.507,120.712,130.945,122.34,143.29399999999998,121.40899999999999,75.062,118.595,121.723,119.055,40.855,52.556999999999995,49.9,89.054,265.195,97.985,198.66099999999997,95.307,208.505,81.357
233.5,934.0,,294.475,87.73899999999999,164.91,82.324,294.144,80.273,111.24700000000001,82.428,349.839,88.874,189.016,100.18,308.498,96.374,151.381,97.917,73.79899999999999,99.413,336.74300000000005,64.90100000000001,35.186,61.831,52.556999999999995,60.31100000000001,113.314,69.262,66.834,75.768,128.59,75.65899999999999,39.736999999999995,73.923,46.407,74.096,24.485,73.76899999999999,146.127,78.747,312.775,79.393,156.601,75.65100000000001,243.726,45.192,231.05599999999998,44.961000000000006,26.18,56.193000000000005,247.53,59.047,324.043,56.387,310.082,55.982,238.44,33.567,90.48200000000001,149.813,239.67,149.35299999999998,219.92,153.136,102.921,172.058,121.337,168.142,224.922,126.324,209.47400000000002,144.082,252.27599999999998,127.102,105.363,140.066,157.025,137.002,115.876,143.114,148.696,107.97200000000001,291.77299999999997,103.45299999999999,128.65200000000002,107.411,217.196,116.36200000000001,227.488,117.788,159.657,110.48899999999999,269.507,113.633,201.468,120.696,130.954,122.338,143.297,121.412,75.027,118.67200000000001,121.79,119.055,40.825,52.553000000000004,49.93,89.039,265.525,97.914,198.672,95.292,208.435,81.42699999999999
233.75,935.0,,294.485,87.73100000000001,164.93400000000003,82.30799999999999,294.147,80.211,111.255,82.434,349.852,88.87299999999999,189.003,100.182,308.499,96.375,151.384,97.939,73.817,99.458,336.749,64.913,35.242,61.815,52.563,60.312,113.22200000000001,69.25399999999999,66.862,75.759,128.612,75.676,39.762,73.93,46.43600000000001,74.109,24.495,73.81,146.13,78.749,312.788,79.432,156.627,75.719,243.665,45.243,231.05200000000002,44.982,26.225,56.247,247.495,59.229,324.058,56.378,310.12,56.052,238.49,33.569,90.479,149.796,239.68900000000002,149.335,219.912,153.154,102.914,172.062,121.344,168.16299999999998,224.892,126.273,209.36900000000003,144.24,252.27200000000002,127.118,105.363,140.064,157.012,137.03,115.866,143.122,148.69299999999998,107.99,291.756,103.45100000000001,128.659,107.376,217.195,116.33,227.482,117.825,159.65200000000002,110.499,269.536,113.59100000000001,201.463,120.72,130.942,122.353,143.264,121.415,75.014,118.809,121.814,119.001,40.798,52.528,49.903,89.05799999999999,265.492,97.759,198.675,95.31299999999999,208.49599999999998,81.348
234.0,936.0,,294.461,87.738,164.93,82.315,294.147,80.217,111.37700000000001,82.551,349.899,88.848,188.99099999999999,100.15700000000001,308.51099999999997,96.368,151.365,97.934,73.836,99.475,336.72900000000004,64.91199999999999,35.235,61.808,52.568000000000005,60.297,113.155,69.225,66.847,75.748,128.66299999999998,75.694,39.847,73.967,46.452,74.111,24.526,73.803,146.129,78.732,312.768,79.411,156.665,75.721,243.676,45.228,231.063,44.981,26.215999999999998,56.282,247.334,59.146,324.069,56.403999999999996,310.16700000000003,56.043,238.514,33.607,90.49600000000001,149.805,239.69299999999998,149.347,219.887,153.132,102.911,172.071,121.31299999999999,168.132,224.935,126.33200000000001,209.31099999999998,144.238,252.266,127.14299999999999,105.38799999999999,140.04399999999998,156.945,136.976,115.882,143.132,148.687,107.986,291.76099999999997,103.444,128.692,107.28299999999999,217.19,116.321,227.49099999999999,117.833,159.655,110.5,269.384,113.648,201.46200000000002,120.714,130.929,122.35600000000001,143.293,121.427,75.015,118.806,121.787,119.01799999999999,40.791,52.528,49.888000000000005,89.052,265.45599999999996,97.945,198.769,95.26299999999999,208.497,81.335
234.25,937.0,,294.459,87.73700000000001,164.928,82.29899999999999,294.225,80.208,111.434,82.524,349.945,88.74700000000001,188.987,100.14200000000001,308.494,96.413,151.31799999999998,97.92299999999999,73.82600000000001,99.44200000000001,336.724,64.982,35.296,61.792,52.576,60.251999999999995,113.156,69.313,66.807,75.73100000000001,128.648,75.678,39.879,73.961,46.455,74.109,24.544,73.779,146.126,78.723,312.758,79.395,156.67700000000002,75.78,243.82299999999998,45.213,231.035,44.961000000000006,26.21,56.251999999999995,247.37099999999998,59.106,324.092,56.401,310.105,55.99100000000001,238.502,33.584,90.46799999999999,149.796,239.67700000000002,149.37,219.86700000000002,153.122,102.927,172.055,121.36,168.136,224.975,126.397,209.40099999999998,144.224,252.25400000000002,127.146,105.389,140.04399999999998,156.993,136.97799999999998,115.87200000000001,143.134,148.685,107.984,291.769,103.428,128.71200000000002,107.194,217.2,116.314,227.49400000000003,117.825,159.65,110.495,269.193,113.652,201.472,120.70700000000001,130.934,122.36399999999999,143.265,121.405,75.069,118.91,121.82700000000001,119.022,40.79,52.54,49.878,89.046,265.438,97.852,198.735,95.24,208.32299999999998,81.314
234.5,938.0,,294.46299999999997,87.729,164.96400000000003,82.338,294.258,80.215,111.34200000000001,82.443,350.246,88.90100000000001,188.977,100.125,308.495,96.429,151.30100000000002,97.915,73.821,99.376,336.684,65.06,35.28,61.839,52.611999999999995,60.256,113.177,69.34,66.903,75.715,128.665,75.703,39.888000000000005,73.967,46.457,74.132,24.545,73.75,146.14,78.708,312.769,79.418,156.678,75.788,243.821,45.22,231.05599999999998,44.988,26.195999999999998,56.11600000000001,247.22799999999998,59.273999999999994,324.122,56.413999999999994,310.028,55.919,238.502,33.619,90.475,149.798,239.705,149.362,219.865,153.15200000000002,102.929,172.05,121.37299999999999,168.144,224.96099999999998,126.34,209.326,144.237,252.24200000000002,127.148,105.39200000000001,140.042,156.94899999999998,137.042,115.87299999999999,143.145,148.672,107.988,291.762,103.43799999999999,128.726,107.14299999999999,217.19,116.31299999999999,227.486,117.833,159.649,110.491,269.07599999999996,113.65100000000001,201.48,120.654,130.953,122.382,143.248,121.396,75.077,118.913,121.84299999999999,119.06,40.771,52.519,49.891000000000005,89.064,265.532,97.87299999999999,198.729,95.26299999999999,208.39,81.26
234.75,939.0,,294.468,87.729,165.00599999999997,82.35600000000001,294.258,80.244,111.338,82.447,350.351,88.785,188.995,100.109,308.457,96.406,151.28799999999998,97.896,73.817,99.306,336.702,65.018,35.242,61.847,52.62,60.238,113.15700000000001,69.337,66.913,75.722,128.659,75.714,39.916,73.976,46.456,74.109,24.538,73.71,146.154,78.689,312.782,79.43,156.73,75.785,243.873,45.205,231.08900000000003,45.01,26.125,56.13399999999999,246.95,59.327,324.133,56.386,310.143,55.961999999999996,238.52700000000002,33.629,90.463,149.78799999999998,239.702,149.36,219.857,153.154,102.927,172.051,121.39,168.15099999999998,224.93900000000002,126.325,209.416,144.269,252.22400000000002,127.125,105.40299999999999,140.033,156.957,136.987,115.88,143.14700000000002,148.672,107.993,291.776,103.434,128.72899999999998,107.09100000000001,217.157,116.334,227.519,117.821,159.65,110.493,269.133,113.663,201.43599999999998,120.696,130.945,122.395,143.29,121.419,75.031,118.822,121.84100000000001,119.04899999999999,40.74,52.525,49.926,89.06299999999999,265.433,97.766,198.733,95.288,208.52599999999998,81.232
235.0,940.0,,294.462,87.73200000000001,165.01,82.339,294.242,80.244,111.522,82.51,350.29,88.73,188.99900000000002,100.10600000000001,308.48400000000004,96.399,151.284,97.87700000000001,73.805,99.31,336.765,64.96600000000001,35.186,61.86600000000001,52.626000000000005,60.233999999999995,113.162,69.334,66.919,75.736,128.66899999999998,75.72399999999999,39.876,73.958,46.46,74.107,24.541999999999998,73.732,146.156,78.688,312.76599999999996,79.435,156.755,75.793,243.97299999999998,45.195,231.12599999999998,45.003,26.165,56.193000000000005,246.88299999999998,59.41,324.131,56.398999999999994,310.16700000000003,56.066,238.53599999999997,33.658,90.484,149.77200000000002,239.696,149.36,219.845,153.154,102.959,172.048,121.367,168.16400000000002,224.90900000000002,126.31200000000001,,,252.24,127.164,105.40899999999999,140.032,156.891,137.08,115.897,143.137,148.66299999999998,108.006,291.769,103.414,128.763,106.99799999999999,217.142,116.35799999999999,227.50599999999997,117.85600000000001,159.653,110.50299999999999,269.085,113.63600000000001,201.487,120.671,130.938,122.417,143.285,121.445,75.085,118.896,121.848,119.04700000000001,40.733000000000004,52.577,49.96,89.04,265.77,97.705,198.704,95.281,208.385,81.208
235.25,941.0,,294.472,87.73200000000001,165.047,82.36200000000001,294.251,80.267,111.462,82.495,350.056,88.818,189.007,100.10799999999999,308.455,96.426,151.35299999999998,97.914,73.87,99.214,336.814,65.045,35.166,61.891999999999996,52.632,60.236000000000004,113.21700000000001,69.384,66.941,75.74600000000001,128.719,75.714,39.933,73.95100000000001,46.468999999999994,74.094,24.511,73.711,146.14700000000002,78.685,312.805,79.44800000000001,156.747,75.832,243.85,45.203,231.084,44.986000000000004,26.303,56.089,246.93900000000002,59.446999999999996,324.163,56.434,310.133,56.056000000000004,238.546,33.679,90.505,149.755,239.704,149.363,219.81799999999998,153.153,102.963,172.033,121.36,168.169,224.90900000000002,126.29299999999999,,,252.229,127.196,105.406,140.043,156.892,137.02,115.897,143.131,148.66299999999998,108.012,291.768,103.40899999999999,128.804,106.944,217.143,116.38,227.5,117.833,159.651,110.49799999999999,269.078,113.62700000000001,201.47400000000002,120.708,130.942,122.417,143.292,121.454,75.055,118.931,121.855,119.038,40.724000000000004,52.544,49.928000000000004,89.04700000000001,265.672,97.744,198.69299999999998,95.241,208.172,81.281
235.5,942.0,,294.483,87.73100000000001,165.07,82.37100000000001,294.351,80.19,111.44,82.52,349.92699999999996,88.887,188.99,100.116,308.459,96.429,151.31,97.93299999999999,73.857,99.131,336.926,65.02600000000001,35.193000000000005,61.908,52.647,60.207,113.288,69.47399999999999,66.979,75.783,128.726,75.745,39.969,73.945,46.46,74.072,24.546,73.721,146.159,78.708,312.782,79.458,156.765,75.824,243.88099999999997,45.268,231.083,44.976000000000006,26.205,55.957,246.668,59.273999999999994,324.159,56.455,310.078,56.083999999999996,238.507,33.683,90.5,149.719,239.71900000000002,149.335,219.81,153.158,102.958,172.032,121.35600000000001,168.143,224.99,126.384,,,252.257,127.18799999999999,105.426,140.035,156.905,136.974,115.897,143.123,148.664,108.029,291.755,103.40299999999999,128.808,106.89,217.142,116.35799999999999,227.502,117.874,159.658,110.516,269.04200000000003,113.637,201.5,120.72200000000001,130.94,122.42,143.292,121.434,75.05199999999999,118.96,121.956,118.96,40.792,52.526,49.918,89.042,265.578,97.695,198.74400000000003,95.21700000000001,208.14700000000002,81.258
235.75,943.0,,294.493,87.723,165.09599999999998,82.338,294.253,80.18,111.29,82.507,349.955,88.87200000000001,188.99,100.09899999999999,308.426,96.40700000000001,151.3,97.921,73.852,99.199,336.913,65.023,35.175,61.925,52.659,60.225,113.34299999999999,69.512,67.071,75.804,128.727,75.77,40.03,73.947,46.468999999999994,74.069,24.561,73.702,146.151,78.705,312.735,79.449,156.784,75.819,243.995,45.288000000000004,231.041,44.93899999999999,26.162,55.958,246.696,59.306999999999995,324.144,56.46,309.803,56.019,238.558,33.719,90.506,149.734,239.71900000000002,149.32399999999998,219.798,153.175,102.96799999999999,172.01,121.39399999999999,168.12599999999998,224.99099999999999,126.42,,,252.267,127.186,105.421,140.037,156.916,136.946,115.90299999999999,143.12,148.653,108.038,291.744,103.413,128.825,106.83,217.157,116.41,227.50799999999998,117.84,159.658,110.501,269.10200000000003,113.625,201.43599999999998,120.742,130.95,122.436,143.308,121.41,74.914,118.925,121.965,118.90700000000001,40.808,52.555,49.895,89.06200000000001,265.45799999999997,97.78299999999999,198.729,95.19,208.202,81.26899999999999
236.0,944.0,,294.514,87.713,165.114,82.323,294.253,80.187,111.06700000000001,82.601,349.898,88.88799999999999,188.981,100.059,308.45799999999997,96.427,151.236,97.9,73.893,99.234,336.832,65.01100000000001,35.219,61.906000000000006,52.648,60.208999999999996,113.29700000000001,69.54899999999999,67.078,75.77600000000001,128.732,75.771,40.052,73.943,46.435,74.07300000000001,24.557,73.711,146.164,78.742,312.735,79.423,156.782,75.792,244.033,45.233999999999995,231.012,44.946999999999996,26.232,55.9,246.578,59.122,324.122,56.471000000000004,309.88599999999997,55.977,238.523,33.69,90.505,149.735,239.74,149.314,219.77,153.194,102.969,172.011,121.42200000000001,168.15599999999998,224.981,126.445,,,252.27,127.206,105.43,140.049,156.924,136.939,115.898,143.109,148.65200000000002,108.04899999999999,291.735,103.425,128.843,106.801,217.16,116.444,227.543,117.93299999999999,159.65200000000002,110.48100000000001,268.975,113.64399999999999,201.513,120.738,130.955,122.432,143.295,121.432,74.955,118.876,121.93799999999999,118.985,40.813,52.608000000000004,49.898,89.09,265.228,97.829,198.726,95.22,208.41099999999997,81.214
236.25,945.0,,294.491,87.68799999999999,165.143,82.334,294.344,80.167,111.18799999999999,82.60600000000001,349.958,88.759,188.989,100.07799999999999,308.449,96.447,151.237,97.90100000000001,73.862,99.137,336.84,64.99,35.209,61.895,52.648,60.199,113.24799999999999,69.378,67.046,75.768,128.746,75.771,40.074,73.964,46.426,74.086,24.590999999999998,73.682,146.17,78.763,312.737,79.454,156.792,75.73899999999999,243.99400000000003,45.258,231.05700000000002,44.985,26.25,55.922,246.92,59.218999999999994,324.175,56.453,309.823,56.016000000000005,238.537,33.676,90.49600000000001,149.711,239.72400000000002,149.30200000000002,219.75099999999998,153.19299999999998,102.973,172.003,121.37799999999999,168.15900000000002,224.947,126.35799999999999,209.68900000000002,144.22899999999998,252.261,127.182,105.443,140.065,156.953,136.924,115.916,143.113,148.673,108.057,291.751,103.413,128.865,106.77799999999999,217.12900000000002,116.46600000000001,227.545,117.911,159.657,110.479,268.934,113.65899999999999,201.47400000000002,120.755,130.945,122.45100000000001,143.298,121.42,74.96300000000001,118.92299999999999,121.939,119.037,40.803000000000004,52.598,49.867,89.09,265.126,97.818,198.761,95.197,208.365,81.286
236.5,946.0,,294.51599999999996,87.669,165.16299999999998,82.35799999999999,294.346,80.132,111.193,82.619,349.914,88.634,188.976,99.98299999999999,308.437,96.432,151.233,97.941,73.85600000000001,99.14399999999999,336.795,64.95100000000001,35.243,61.906000000000006,52.672,60.191,113.227,69.383,67.056,75.788,128.753,75.755,40.037,73.959,46.42,74.075,24.538,73.634,146.186,78.745,312.781,79.491,156.79399999999998,75.695,244.01,45.29600000000001,231.075,44.996,26.459,55.972,247.075,59.176,324.19,56.43899999999999,309.693,55.878,238.489,33.672,90.485,149.691,239.68599999999998,149.298,219.72099999999998,153.217,102.976,172.002,121.339,168.192,224.888,126.369,209.803,144.113,252.257,127.18799999999999,105.455,140.07299999999998,156.928,136.933,115.90799999999999,143.109,148.68,108.081,291.742,103.38799999999999,128.871,106.749,217.12,116.469,227.57299999999998,117.881,159.66,110.507,268.907,113.685,201.50900000000001,120.77799999999999,130.936,122.443,143.276,121.414,74.935,118.889,121.9,119.012,40.812,52.596000000000004,49.849,89.083,265.432,97.79,198.72099999999998,95.238,208.325,81.332
236.75,947.0,,294.534,87.66799999999999,165.179,82.37299999999999,294.348,80.153,111.229,82.54799999999999,349.684,88.654,188.96599999999998,100.006,308.425,96.445,151.217,97.964,73.875,99.14299999999999,336.629,64.962,35.297,61.845,52.69,60.196999999999996,113.292,69.425,67.124,75.77600000000001,128.776,75.77,40.07,73.971,46.424,74.063,24.555,73.65,146.192,78.756,312.782,79.46300000000001,156.776,75.705,244.002,45.251999999999995,231.075,44.985,26.489,56.001000000000005,247.083,59.369,324.156,56.42100000000001,309.60400000000004,55.826,238.53400000000002,33.668,90.50399999999999,149.711,239.646,149.334,219.695,153.237,102.979,171.981,121.32799999999999,168.22,224.965,126.46,209.761,144.224,252.257,127.215,105.46700000000001,140.058,156.903,136.912,115.94,143.107,148.69299999999998,108.09100000000001,291.728,103.387,128.866,106.70299999999999,217.142,116.515,227.55700000000002,117.891,159.666,110.50299999999999,268.89599999999996,113.667,201.488,120.76899999999999,130.922,122.458,143.289,121.40100000000001,74.954,118.964,121.93,119.065,40.804,52.611999999999995,49.818000000000005,89.05799999999999,265.41200000000003,97.785,198.778,95.194,208.41099999999997,81.374
237.0,948.0,,294.543,87.664,165.196,82.396,294.374,80.173,111.051,82.49799999999999,349.594,88.635,188.98,100.01,308.403,96.48899999999999,151.21,97.98100000000001,73.866,99.17399999999999,336.63,64.95,35.282,61.843999999999994,52.702,60.183,113.29,69.293,67.154,75.781,128.778,75.781,40.103,73.98899999999999,46.433,74.064,24.566,73.646,146.19799999999998,78.737,312.77099999999996,79.498,156.787,75.717,243.937,45.238,231.05599999999998,44.967,26.485,56.068000000000005,246.842,59.452,324.149,56.416000000000004,309.71299999999997,55.806000000000004,238.56599999999997,33.685,90.488,149.711,239.625,149.362,219.709,153.252,102.976,171.998,121.369,168.25,224.954,126.43799999999999,209.97299999999998,144.27,252.268,127.259,105.488,140.048,156.921,136.938,115.925,143.10299999999998,148.684,108.105,291.72900000000004,103.39200000000001,128.905,106.648,217.17,116.561,227.59,117.853,159.664,110.514,268.848,113.69,201.503,120.79,130.944,122.46700000000001,143.27200000000002,121.376,74.949,118.87200000000001,121.95,119.083,40.85,52.659,49.755,89.056,265.39799999999997,97.704,198.745,95.219,208.43900000000002,81.346
237.25,949.0,,294.578,87.662,165.21200000000002,82.381,294.389,80.184,110.993,82.40100000000001,349.798,88.572,188.97,100.01700000000001,308.45,96.47399999999999,151.213,97.98200000000001,73.848,99.14200000000001,336.561,64.988,35.316,61.876999999999995,52.718999999999994,60.18899999999999,113.432,69.26,67.226,75.77600000000001,128.767,75.793,40.126999999999995,74.005,46.466,74.055,24.594,73.65100000000001,146.192,78.732,312.77299999999997,79.532,156.78799999999998,75.72399999999999,243.985,45.284,231.028,44.99100000000001,26.461,56.123999999999995,246.862,59.398,324.14599999999996,56.427,309.751,55.791000000000004,238.579,33.635999999999996,90.488,149.667,239.607,149.347,219.71599999999998,153.25,103.007,171.982,121.4,168.305,224.84099999999998,126.441,209.90099999999998,144.335,252.25099999999998,127.245,105.49600000000001,140.041,156.989,136.881,115.921,143.112,148.687,108.098,291.743,103.41799999999999,128.92,106.603,217.174,116.654,227.521,117.865,159.666,110.512,268.91200000000003,113.682,201.497,120.84899999999999,130.954,122.463,143.306,121.374,74.985,118.96799999999999,121.943,119.056,40.842,52.652,49.81399999999999,89.02,265.51599999999996,97.62700000000001,198.73,95.275,208.42,81.327
237.5,950.0,,294.596,87.652,165.21900000000002,82.374,294.312,80.218,111.12299999999999,82.384,349.74199999999996,88.59700000000001,188.993,100.00399999999999,308.476,96.5,151.19799999999998,97.964,73.955,99.17,336.55300000000005,64.952,35.412,61.852,52.698,60.195,113.448,69.366,67.208,75.77600000000001,128.791,75.812,40.139,73.983,46.416000000000004,74.071,24.584,73.596,146.202,78.74600000000001,312.813,79.503,156.774,75.70100000000001,243.889,45.345,231.014,44.973,26.49,56.202,246.882,59.431999999999995,324.171,56.417,309.579,55.722,238.544,33.674,90.50299999999999,149.72299999999998,239.61599999999999,149.34799999999998,219.71599999999998,153.24200000000002,102.99700000000001,171.99,121.412,168.291,224.87099999999998,126.45100000000001,209.827,144.488,252.25,127.274,105.508,140.04,157.005,136.901,115.899,143.094,148.686,108.10600000000001,291.748,103.413,128.92700000000002,106.564,217.195,116.691,227.548,117.89200000000001,159.666,110.51700000000001,268.862,113.67399999999999,201.54,120.883,130.953,122.477,143.316,121.35700000000001,74.962,118.945,121.84899999999999,119.118,40.826,52.673,49.778,89.03,265.39799999999997,97.603,198.729,95.259,208.327,81.315
237.75,951.0,,294.627,87.64399999999999,165.218,82.37899999999999,294.255,80.305,111.061,82.311,349.80199999999996,88.65899999999999,189.00900000000001,100.022,308.474,96.471,151.162,97.958,73.932,99.081,336.648,64.934,35.5,61.787,52.739,60.202,113.455,69.362,67.32300000000001,75.758,128.752,75.796,40.157,73.976,46.434,74.062,24.596,73.608,146.216,78.77,312.811,79.48899999999999,156.776,75.726,243.882,45.333,231.03099999999998,44.946999999999996,26.6,56.018,246.85299999999998,59.504,324.158,56.398,309.64799999999997,55.736000000000004,238.517,33.643,90.47399999999999,149.711,239.618,149.363,219.68200000000002,153.218,103.01299999999999,171.976,121.404,168.27700000000002,224.935,126.601,209.68099999999998,144.361,252.24200000000002,127.251,105.508,140.043,157.048,136.88299999999998,115.902,143.09,148.691,108.109,291.762,103.42399999999999,128.937,106.544,217.203,116.70700000000001,227.493,117.868,159.671,110.48899999999999,268.902,113.64200000000001,201.56400000000002,120.946,130.988,122.492,143.355,121.354,74.945,118.939,121.944,119.031,40.832,52.693000000000005,49.746,89.045,265.223,97.656,198.732,95.195,208.09099999999998,81.366
238.0,952.0,,294.628,87.641,165.218,82.405,294.216,80.289,111.057,82.28,349.786,88.656,188.99200000000002,100.015,308.472,96.485,151.121,97.96700000000001,74.005,99.08200000000001,336.575,65.039,35.522,61.751000000000005,52.733999999999995,60.192,113.42299999999999,69.35300000000001,67.292,75.73100000000001,128.80700000000002,75.813,40.093,73.945,46.42100000000001,74.067,24.581,73.611,146.219,78.762,312.837,79.48,156.774,75.688,243.956,45.31100000000001,231.002,44.952,26.651999999999997,56.027,246.987,59.547,324.165,56.398,309.52,55.637,238.53799999999998,33.635999999999996,90.479,149.735,239.63,149.355,219.67700000000002,153.24200000000002,103.01,171.97400000000002,121.427,168.297,224.965,126.618,209.68900000000002,144.232,252.235,127.287,105.525,140.054,157.061,136.901,115.89299999999999,143.083,148.704,108.12899999999999,291.751,103.412,129.001,106.494,217.171,116.77,227.48,117.85700000000001,159.674,110.509,268.841,113.635,201.612,120.963,131.035,122.51100000000001,143.35,121.375,74.918,118.912,122.0,118.99799999999999,40.844,52.678999999999995,49.728,89.06200000000001,265.003,97.723,198.74400000000003,95.182,208.197,81.358
238.25,953.0,,294.645,87.64299999999999,165.225,82.405,294.236,80.305,111.046,82.295,349.722,88.73100000000001,188.983,100.023,308.449,96.448,151.076,97.985,74.021,99.022,336.63199999999995,65.096,35.54,61.684,52.756,60.201,113.426,69.27199999999999,67.305,75.675,128.785,75.829,40.022,73.93,46.428999999999995,74.053,24.599,73.657,146.244,78.75,312.861,79.509,156.803,75.655,244.06900000000002,45.244,231.021,44.955,26.744,56.129,246.91400000000002,59.596000000000004,324.18,56.39,309.60200000000003,55.6,238.51,33.623000000000005,90.461,149.77700000000002,239.62400000000002,149.363,219.66299999999998,153.254,103.03399999999999,171.97,121.43700000000001,168.334,224.928,126.47399999999999,209.945,144.02200000000002,252.248,127.279,105.54,140.041,156.982,136.881,115.90299999999999,143.069,148.696,108.12700000000001,291.756,103.417,128.955,106.541,217.15,116.81,227.524,117.87299999999999,159.68,110.505,268.807,113.677,201.64700000000002,121.024,131.063,122.52600000000001,143.313,121.355,74.926,118.866,122.116,118.92399999999999,40.838,52.7,49.745,89.04799999999999,265.028,97.738,198.763,95.204,208.135,81.38
238.5,954.0,,294.673,87.64399999999999,165.24,82.40700000000001,294.202,80.303,111.07700000000001,82.22,349.759,88.75399999999999,188.99099999999999,100.02,308.475,96.43799999999999,151.01,97.98100000000001,74.138,99.042,336.718,65.139,35.537,61.618,52.762,60.193999999999996,113.45200000000001,69.274,67.369,75.695,128.784,75.805,40.003,73.919,46.415,74.039,24.634,73.665,146.253,78.755,312.836,79.47,156.84,75.63600000000001,244.09,45.24,231.011,44.977,26.660999999999998,56.125,246.907,59.583999999999996,324.194,56.387,309.711,55.647,238.51,33.586999999999996,90.463,149.75799999999998,239.66099999999997,149.395,219.668,153.25,103.05,171.976,121.412,168.28599999999997,224.982,126.60799999999999,209.93599999999998,144.043,252.25599999999997,127.31,105.539,140.02700000000002,156.941,136.829,115.934,143.1,148.683,108.147,291.735,103.405,129.007,106.486,217.168,116.838,227.671,117.90799999999999,159.651,110.531,268.784,113.678,201.59599999999998,121.01100000000001,131.069,122.546,143.33100000000002,121.375,74.89399999999999,118.853,122.163,118.934,40.861,52.711000000000006,49.736000000000004,89.044,265.022,97.736,198.831,95.206,208.213,81.359
238.75,955.0,,294.70099999999996,87.641,165.25,82.417,294.28,80.37100000000001,111.057,82.189,349.75300000000004,88.764,189.00099999999998,100.038,308.478,96.43700000000001,151.037,97.973,74.164,99.024,336.846,65.19800000000001,35.56,61.547,52.78,60.224,113.429,69.234,67.29899999999999,75.684,128.815,75.828,40.025999999999996,73.911,46.403,74.03,24.666,73.692,146.263,78.744,312.83099999999996,79.498,156.869,75.635,244.035,45.275,231.025,44.977,26.639,56.178999999999995,247.158,59.371,324.23400000000004,56.45399999999999,309.58299999999997,55.506,238.532,33.597,90.463,149.78799999999998,239.7,149.404,219.672,153.252,103.073,171.965,121.35799999999999,168.317,224.94799999999998,126.708,209.92700000000002,144.003,252.231,127.315,105.56200000000001,140.032,157.018,136.803,115.941,143.091,148.692,108.15700000000001,291.742,103.421,128.995,106.456,217.167,116.835,227.71200000000002,117.914,159.665,110.488,268.785,113.67399999999999,201.588,121.09200000000001,131.11,122.568,143.29,121.384,74.976,118.859,122.2,118.915,40.868,52.702,49.76,89.037,265.111,97.675,198.826,95.16799999999999,208.268,81.384
239.0,956.0,,294.72700000000003,87.631,165.236,82.42299999999999,294.094,80.345,110.969,82.20700000000001,349.73199999999997,88.741,188.989,100.03200000000001,308.462,96.4,151.04399999999998,97.985,74.194,99.01700000000001,336.74199999999996,65.271,35.527,61.583,52.798,60.231,113.471,69.293,67.315,75.69800000000001,128.836,75.869,40.069,73.88600000000001,46.455,74.027,24.628,73.664,146.268,78.747,312.786,79.493,156.875,75.563,244.053,45.226000000000006,231.037,45.001000000000005,26.627,56.132,247.19099999999997,59.253,324.193,56.427,309.658,55.625,238.533,33.601,90.443,149.785,239.683,149.414,219.657,153.257,103.072,171.975,121.369,168.326,224.965,126.68700000000001,209.986,143.97899999999998,252.22299999999998,127.307,105.598,140.026,157.069,136.816,115.964,143.079,148.69899999999998,108.17,291.743,103.42299999999999,129.024,106.395,217.196,116.927,227.763,117.91,159.671,110.491,268.793,113.68700000000001,201.535,121.088,131.135,122.59299999999999,143.306,121.36,74.97800000000001,118.84,122.20700000000001,118.904,40.869,52.663999999999994,49.732,89.007,265.252,97.677,198.859,95.14299999999999,208.285,81.351
