 ,X,Y
219,128.777,218.021
220,131.001,217.984
221,133.156,217.852
222,135.218,217.566
223,137.164,217.068
224,138.974,216.320
225,140.670,215.384
226,142.279,214.353
227,143.832,213.323
228,145.354,212.373
229,146.807,211.449
230,148.122,210.416
231,149.226,209.136
232,150.070,207.509
233,150.726,205.614
234,151.304,203.592
235,151.911,201.580
236,152.656,199.714
237,153.542,198.022
238,154.464,196.409
239,155.306,194.775
240,155.955,193.019
241,156.359,191.087
242,156.579,189.007
243,156.689,186.816
244,156.761,184.553
245,156.867,182.255
246,157.030,179.954
247,157.235,177.683
248,157.466,175.470
249,157.706,173.347
250,157.940,171.342
251,158.194,169.452
252,158.524,167.653
253,158.986,165.918
254,159.634,164.222
255,160.462,162.527
256,161.401,160.789
257,162.376,158.959
258,163.315,156.991
259,164.158,154.859
260,164.909,152.626
261,165.584,150.370
262,166.200,148.174
263,166.774,146.118
264,167.318,144.259
265,167.835,142.538
266,168.320,140.865
267,168.770,139.149
268,169.183,137.314
269,169.555,135.364
270,169.883,133.330
271,170.163,131.238
272,170.392,129.117
273,170.570,126.976
274,170.697,124.798
275,170.775,122.565
276,170.804,120.258
277,170.787,117.862
278,170.729,115.387
279,170.640,112.874
280,170.532,110.364
281,170.416,107.900
282,170.301,105.522
