TimesH,Frame,NoMissing,121,121,126,126,132,132,137,137,138,138,148,148,151,151,157,157,158,158,162,162,165,165,171,171,172,172,178,178,179,179,180,180,184,184,186,186,188,188,196,196,197,197,199,199,206,206,210,210,212,212,218,218,219,219,226,226,229,229,237,237,238,238,241,241,253,253,255,255,262,262,275,275,278,278,279,279,281,281,287,287,288,288,290,290,292,292,295,295,297,297,298,298,302,302,303,303,305,305,311,311,315,315,321,321,322,322,324,324,326,326,332,332,333,333,338,338,339,339,346,346,349,349,355,355,362,362,364,364,365,365,368,368,369,369,373,373,379,379,381,381,393,393,397,397,400,400,407,407,413,413,416,416,426,426,446,446,451,451,481,481,490,490,494,494,496,496,591,591,592,592,641,641,646,646,706,706,707,707,713,713,733,733,764,764,799,799,823,823,839,839,901,901,982,982,1046,1046
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
73.5,294.0,,286.779,61.91,253.377,64.425,88.059,66.753,246.34099999999998,68.553,263.73900000000003,68.999,172.02900000000002,71.23100000000001,199.972,73.639,118.736,77.132,133.692,71.749,252.56,72.205,82.185,78.01100000000001,134.31,82.75399999999999,126.62200000000001,81.107,101.62700000000001,84.28,140.873,91.54299999999999,268.88599999999997,86.649,290.806,82.398,148.761,87.954,205.174,83.01899999999999,230.21,87.17399999999999,249.27599999999998,96.39200000000001,91.979,90.351,276.447,94.495,122.197,96.126,131.514,98.508,63.262,99.552,150.442,97.0,97.074,99.978,205.93200000000002,105.53200000000001,127.38600000000001,103.89200000000001,229.12099999999998,105.06700000000001,242.13,108.854,57.378,115.70299999999999,200.324,112.05799999999999,152.86700000000002,117.038,96.51,115.294,326.44599999999997,120.587,79.755,120.208,200.738,121.80799999999999,134.211,124.314,273.848,124.23200000000001,121.787,124.663,48.736999999999995,127.07700000000001,104.749,119.76700000000001,233.576,127.639,249.955,129.626,97.83,128.406,128.952,129.401,86.556,130.189,139.412,131.895,117.176,133.416,218.085,134.52200000000002,234.503,139.445,,,197.018,133.779,84.249,139.35399999999998,92.37,137.3,225.05,146.577,68.488,143.424,138.296,142.997,152.936,145.907,198.752,145.334,120.941,142.289,220.167,150.482,290.52099999999996,150.286,120.93700000000001,155.412,189.56799999999998,151.19,98.384,153.447,140.033,158.858,146.942,158.284,122.05799999999999,164.87900000000002,79.355,168.55,142.938,170.55700000000002,238.49599999999998,167.715,74.604,174.78099999999998,92.436,173.00099999999998,258.777,174.97,221.185,185.07299999999998,81.72,189.512,111.095,73.749,219.864,125.01700000000001,101.805,137.678,130.873,143.602,89.087,78.12,90.009,98.963,80.333,101.45700000000001,110.64399999999999,143.137,114.385,125.464,222.43,157.13,113.978,175.87400000000002,196.352,158.765,103.197,72.52600000000001,314.26599999999996,143.864,213.763,153.079,86.156,110.78399999999999,306.29900000000004,158.809,141.484,83.323,218.178,79.44
73.75,295.0,,286.405,62.018,253.13099999999997,66.063,88.11399999999999,66.807,246.387,68.524,263.834,69.02199999999999,171.923,71.336,200.047,73.55199999999999,118.708,77.092,133.611,71.689,252.585,72.196,82.20200000000001,77.957,134.376,82.57600000000001,126.60700000000001,81.036,101.587,84.40700000000001,140.815,91.61,268.841,86.70700000000001,290.94599999999997,82.428,148.72899999999998,87.854,205.19,82.98700000000001,230.207,87.166,249.31400000000002,96.09,91.946,90.34299999999999,276.494,94.566,122.27,95.986,131.649,98.461,63.246,99.551,150.40200000000002,96.929,97.083,99.99700000000001,205.975,105.48299999999999,127.429,103.85,229.13,105.02799999999999,242.14700000000002,108.881,57.526,115.90299999999999,200.36599999999999,111.98700000000001,152.69799999999998,116.98299999999999,96.5,115.185,326.41700000000003,120.571,79.789,120.22,200.757,121.76700000000001,134.235,124.303,273.845,124.235,121.78200000000001,124.65299999999999,48.593,127.038,104.677,119.803,233.57299999999998,127.57700000000001,249.97400000000002,129.653,97.869,128.421,128.94899999999998,129.41299999999998,86.54899999999999,130.189,139.412,131.84799999999998,117.193,133.379,218.11900000000003,134.468,234.576,139.572,132.866,138.89600000000002,197.062,133.738,84.219,139.384,92.353,137.239,225.15,146.554,68.555,143.416,138.283,142.93,152.9,145.901,198.739,145.275,120.90100000000001,142.281,220.179,150.505,290.551,150.238,120.90700000000001,155.412,189.53900000000002,151.118,98.40100000000001,153.455,140.005,159.029,146.951,158.34799999999998,122.052,164.854,79.368,168.53900000000002,142.969,170.53599999999997,238.505,167.71200000000002,74.554,174.703,92.443,172.958,258.777,174.90400000000002,221.155,185.078,81.708,189.516,111.074,73.72,219.895,125.10799999999999,101.71700000000001,137.66299999999998,130.797,143.542,89.06299999999999,78.13,89.97399999999999,98.96600000000001,80.47399999999999,101.52600000000001,110.68700000000001,143.241,114.27799999999999,125.4,222.46099999999998,157.003,113.95,175.887,196.368,158.751,103.185,72.656,314.279,143.875,213.731,153.106,86.21600000000001,110.785,306.247,158.815,141.393,83.186,218.236,79.486
74.0,296.0,,286.263,62.007,253.047,66.12100000000001,88.12700000000001,66.779,246.43400000000003,68.483,263.822,68.99600000000001,171.78400000000002,71.359,200.024,73.514,118.666,77.067,133.654,71.732,252.535,72.285,82.17200000000001,78.01,134.312,82.789,126.557,81.086,101.55,84.429,140.817,91.639,268.808,86.71799999999999,291.05400000000003,82.48100000000001,148.716,87.682,205.081,82.944,230.19299999999998,87.15299999999999,249.325,95.818,91.896,90.35,276.539,94.432,122.242,95.956,131.655,98.419,63.276,99.546,150.39700000000002,96.95100000000001,97.075,100.04899999999999,205.99400000000003,105.46,127.34100000000001,103.785,229.07,104.929,242.236,108.915,57.486999999999995,116.014,200.602,111.641,152.67700000000002,116.964,96.45299999999999,115.134,326.464,120.501,79.751,120.23,200.71,121.792,134.222,124.26,274.048,124.17299999999999,121.765,124.63799999999999,48.501999999999995,127.025,104.75,119.755,233.665,127.62700000000001,249.99200000000002,129.658,97.87,128.455,129.0,129.434,86.54,130.209,139.40200000000002,131.821,117.149,133.309,218.097,134.51,234.65400000000002,139.591,132.814,138.976,197.115,133.738,84.20299999999999,139.287,92.302,137.172,225.22099999999998,146.649,68.59899999999999,143.325,138.266,142.923,152.985,145.868,198.612,145.32299999999998,120.882,142.289,220.158,150.641,290.595,150.304,120.947,155.39600000000002,189.528,151.034,98.36,153.406,139.916,158.918,146.993,158.358,122.01,164.84799999999998,79.4,168.502,142.887,170.66099999999997,238.40200000000002,167.715,74.547,174.707,92.52600000000001,172.924,258.76,174.926,221.25099999999998,185.111,81.803,189.484,111.01299999999999,73.619,219.858,125.104,101.705,137.705,130.797,143.42,89.01299999999999,78.062,89.92200000000001,98.882,80.514,101.495,110.845,143.25799999999998,114.249,125.337,222.479,156.945,113.961,175.856,196.389,158.744,103.163,72.547,314.344,143.859,213.637,153.195,86.162,110.819,306.183,158.757,141.472,83.098,218.262,79.508
74.25,297.0,,286.27,61.938,254.30200000000002,61.705,88.132,66.749,246.47,68.45,263.966,69.084,171.739,71.569,200.06599999999997,73.578,118.72,77.092,133.656,71.883,252.54,72.263,82.126,77.991,134.292,82.705,126.50200000000001,81.067,101.488,84.428,140.82,91.66799999999999,268.80400000000003,86.62700000000001,290.848,82.432,148.80200000000002,87.35600000000001,205.017,82.929,230.19400000000002,87.12700000000001,249.37400000000002,96.015,91.92200000000001,90.381,276.496,94.26899999999999,122.219,95.948,131.713,98.355,63.211999999999996,99.56299999999999,150.371,96.90100000000001,97.113,100.01299999999999,205.91,105.499,127.273,103.755,229.104,104.973,242.326,108.899,57.534,116.152,200.544,111.77,152.89700000000002,116.912,96.465,115.12200000000001,326.525,120.564,79.76100000000001,120.209,200.71099999999998,121.855,134.201,124.234,273.875,124.23899999999999,121.764,124.635,48.641999999999996,126.898,104.90100000000001,119.68700000000001,233.706,127.625,249.987,129.695,97.964,128.55,129.04399999999998,129.458,86.588,130.171,139.357,131.808,117.135,133.32299999999998,218.09,134.495,234.55200000000002,139.638,,,197.109,133.697,84.196,139.30200000000002,92.264,137.142,225.31,146.701,68.586,143.356,138.2,142.941,152.91299999999998,145.822,198.511,145.30100000000002,120.89299999999999,142.25,220.226,150.63,290.664,150.365,120.90899999999999,155.382,189.493,150.882,98.155,153.408,139.972,159.11700000000002,146.982,158.309,122.03399999999999,164.80599999999998,79.321,168.485,142.939,170.63299999999998,238.396,167.71900000000002,74.556,174.68099999999998,92.411,172.813,258.774,174.895,221.25400000000002,185.09,81.727,189.40200000000002,110.991,73.577,219.817,125.13799999999999,101.804,137.744,130.798,143.355,89.051,78.085,89.895,98.915,80.619,101.552,110.715,143.347,114.15799999999999,125.28299999999999,222.40900000000002,157.02700000000002,113.993,175.892,196.347,158.734,103.118,72.60300000000001,314.332,143.792,213.648,153.215,86.164,110.79299999999999,306.203,158.69899999999998,141.42700000000002,83.075,218.297,79.498
74.5,298.0,,286.32099999999997,62.04,,,88.152,66.727,246.49,68.442,263.987,69.059,171.78,71.507,200.12400000000002,73.568,118.72,77.077,133.621,71.791,252.49900000000002,72.279,82.102,77.965,134.28,82.719,126.494,81.035,101.523,84.49799999999999,140.793,91.70100000000001,268.8,86.62799999999999,291.013,82.48299999999999,148.804,87.264,205.03400000000002,82.97,230.18,87.12299999999999,249.351,95.78399999999999,91.977,90.363,276.48,94.291,122.264,95.91,131.757,98.35700000000001,63.269,99.531,150.366,96.931,97.109,100.006,205.984,105.39399999999999,127.307,103.685,229.11900000000003,104.936,242.426,108.92200000000001,57.532,116.133,200.57299999999998,111.829,152.889,116.911,96.429,115.13600000000001,326.486,120.45299999999999,79.742,120.20100000000001,200.764,121.742,134.139,124.249,273.83799999999997,124.35600000000001,121.76,124.61399999999999,48.776,126.77,105.29700000000001,119.494,233.824,127.706,250.046,129.67600000000002,98.01100000000001,128.6,129.032,129.457,86.553,130.16299999999998,139.38,131.757,117.147,133.33,218.113,134.47899999999998,234.572,139.528,,,197.15200000000002,133.722,84.175,139.30200000000002,92.28399999999999,137.15,225.209,146.591,68.675,143.342,138.27,142.87,152.881,145.866,198.46200000000002,145.254,120.941,142.241,220.225,150.529,290.615,150.34,121.001,155.364,189.502,150.826,98.4,153.379,140.159,158.971,147.023,158.316,122.009,164.796,79.345,168.445,142.881,170.71599999999998,238.459,167.725,74.584,174.65,92.351,172.768,258.786,174.832,221.27200000000002,185.09599999999998,81.62100000000001,189.50900000000001,111.016,73.5,219.787,125.061,101.743,137.819,130.82299999999998,143.461,89.05799999999999,78.098,89.75200000000001,98.956,80.559,101.583,110.62700000000001,143.481,113.945,125.086,222.385,157.009,114.01700000000001,175.896,196.393,158.654,103.089,72.649,314.342,143.778,213.64,153.232,86.12,110.867,306.272,158.744,141.414,83.079,218.365,79.546
74.75,299.0,,286.276,61.983999999999995,,,88.20700000000001,66.751,246.497,68.47399999999999,263.884,68.957,172.136,71.312,200.132,73.6,118.72200000000001,77.063,133.657,71.763,252.49099999999999,72.211,82.068,77.942,134.257,82.574,126.413,81.036,101.465,84.51,140.81799999999998,91.588,268.812,86.569,291.494,82.545,148.822,87.266,204.956,82.945,230.18900000000002,87.088,249.38,96.132,91.984,90.384,276.471,94.266,122.319,95.844,131.722,98.462,63.256,99.551,150.34799999999998,96.88,97.105,100.00399999999999,205.982,105.43700000000001,127.37299999999999,103.649,229.125,104.90299999999999,242.47400000000002,108.90700000000001,57.43600000000001,115.99600000000001,200.50599999999997,111.95100000000001,152.872,116.92200000000001,96.40899999999999,115.08200000000001,326.473,120.509,79.718,120.184,200.734,121.641,134.178,124.287,273.742,124.323,121.729,124.601,48.713,126.749,105.256,119.484,233.856,127.771,250.06400000000002,129.679,97.988,128.569,129.014,129.42700000000002,86.596,130.067,139.38299999999998,131.736,117.079,133.28799999999998,218.112,134.424,234.636,139.32299999999998,132.847,139.222,197.16099999999997,133.72,84.12700000000001,139.292,92.213,137.142,225.215,146.491,68.737,143.319,138.18,142.82299999999998,152.914,145.826,198.565,145.205,120.98200000000001,142.24200000000002,220.232,150.563,290.598,150.311,121.025,155.345,189.502,150.53,98.40100000000001,153.40200000000002,140.175,158.907,147.002,158.34799999999998,122.07799999999999,164.835,79.347,168.467,142.835,170.821,238.418,167.628,74.5,174.62599999999998,92.44,172.74099999999999,258.795,174.74900000000002,221.28400000000002,185.09599999999998,81.663,189.399,110.921,73.48100000000001,219.83700000000002,125.022,101.57700000000001,137.793,130.82,143.529,89.036,78.141,89.833,98.963,80.532,101.557,110.71700000000001,143.592,113.666,124.87299999999999,222.47799999999998,156.947,114.04899999999999,175.90900000000002,196.43,158.577,103.10799999999999,72.663,314.264,143.803,213.625,153.224,86.134,110.819,306.262,158.78799999999998,141.455,83.075,218.312,79.49
75.0,300.0,,286.215,61.842,,,88.21600000000001,66.687,246.482,68.473,264.005,69.055,171.827,71.52,200.21,73.53699999999999,118.68700000000001,76.99,133.613,71.817,252.528,72.22800000000001,82.12799999999999,77.939,134.227,82.52600000000001,126.363,80.836,101.42200000000001,84.492,140.738,91.59299999999999,268.79200000000003,86.52,291.737,82.583,148.781,87.18700000000001,204.843,83.025,230.21099999999998,87.07600000000001,249.30900000000003,96.773,92.009,90.38600000000001,276.48900000000003,94.323,122.156,95.934,131.737,98.375,63.216,99.552,150.314,96.854,97.037,100.012,205.984,105.35600000000001,127.399,103.646,229.06400000000002,104.73700000000001,242.53900000000002,108.87299999999999,57.427,115.925,200.57,112.015,152.953,116.96,96.446,115.191,326.538,120.552,79.72399999999999,120.16,200.875,121.49700000000001,134.246,124.34899999999999,273.504,124.314,121.721,124.605,48.858000000000004,126.868,105.26100000000001,119.52,233.877,127.74799999999999,250.082,129.683,97.964,128.55700000000002,129.003,129.42,86.586,129.974,139.334,131.748,117.014,133.254,218.09799999999998,134.406,234.72400000000002,139.092,132.73,139.225,197.253,133.67700000000002,84.09200000000001,139.285,92.238,137.123,225.236,146.49,68.673,143.338,138.135,142.884,152.94799999999998,145.836,198.547,145.222,120.958,142.188,220.21400000000003,150.52700000000002,290.58299999999997,150.32399999999998,121.041,155.334,189.465,150.495,98.21700000000001,153.358,140.08,158.791,146.995,158.309,122.03399999999999,164.79,79.331,168.442,142.82,170.90200000000002,238.454,167.49400000000003,74.491,174.657,92.447,172.702,258.818,174.718,221.248,185.079,81.759,189.363,110.911,73.37,219.80599999999998,124.95700000000001,101.554,137.836,130.80700000000002,143.64,89.061,78.125,89.611,98.90700000000001,80.55199999999999,101.323,110.725,143.681,113.441,124.72200000000001,222.44299999999998,156.915,114.103,175.88099999999997,196.41299999999998,158.607,103.04299999999999,72.532,314.26599999999996,143.764,213.611,153.174,86.131,110.818,306.278,158.733,141.351,83.054,218.317,79.457
75.25,301.0,,286.233,61.687,,,88.391,66.645,246.47799999999998,68.491,263.851,68.94800000000001,171.69,71.495,200.325,73.453,118.704,77.014,133.616,71.736,252.392,72.456,82.125,77.819,134.297,82.462,126.25200000000001,80.742,101.47,84.473,140.69799999999998,91.61200000000001,268.77299999999997,86.441,291.77099999999996,82.57600000000001,148.80200000000002,87.17399999999999,204.91099999999997,83.149,230.21099999999998,87.04700000000001,249.305,96.818,92.0,90.369,276.54900000000004,94.584,122.111,95.948,131.77,98.44,63.17,99.538,150.299,96.85,97.042,100.01700000000001,206.03400000000002,105.4,127.40700000000001,103.54,229.079,104.765,242.59400000000002,108.84700000000001,57.522,115.973,200.57299999999998,112.035,153.024,116.93700000000001,96.432,115.193,326.524,120.479,79.654,120.14399999999999,200.737,121.564,134.186,124.287,273.496,124.229,121.708,124.596,48.893,126.824,105.28,119.53200000000001,233.891,127.79,250.06,129.657,97.977,128.593,128.952,129.298,86.619,129.882,139.316,131.722,117.01299999999999,133.194,218.07,134.425,234.85,139.02200000000002,,,197.19799999999998,133.734,84.09700000000001,139.293,92.21799999999999,137.116,225.293,146.435,68.67,143.335,138.082,142.938,153.135,145.841,198.588,145.19899999999998,120.975,142.137,220.46400000000003,150.341,290.522,150.27200000000002,121.06200000000001,155.315,189.43900000000002,150.754,98.37299999999999,153.393,139.963,158.917,146.993,158.248,122.024,164.77200000000002,79.34100000000001,168.46200000000002,142.825,170.854,238.56099999999998,167.488,74.492,174.577,92.505,172.666,258.835,174.7,221.205,185.09799999999998,81.718,189.28900000000002,110.87100000000001,73.473,219.83599999999998,125.01799999999999,101.54799999999999,137.782,130.832,143.714,89.03299999999999,78.089,89.696,98.944,80.514,101.182,110.736,143.583,113.329,124.677,222.42,156.918,114.117,175.895,196.43200000000002,158.62,103.041,72.57300000000001,314.246,143.774,213.65900000000002,153.2,86.10799999999999,110.81700000000001,306.594,158.38,141.265,83.021,218.30700000000002,79.343
75.5,302.0,,286.069,61.768,,,88.271,66.545,246.47400000000002,68.524,263.908,68.89699999999999,171.71400000000003,71.509,200.449,73.45,118.696,77.109,133.567,71.722,252.418,72.398,82.04899999999999,77.828,134.202,82.62100000000001,126.273,80.619,101.45299999999999,84.48,140.678,91.721,268.716,86.404,291.757,82.508,148.763,87.04,204.995,83.14200000000001,230.178,87.04700000000001,249.31099999999998,96.91,92.005,90.303,276.574,94.569,122.118,95.95299999999999,131.695,98.46700000000001,63.068000000000005,99.509,150.29399999999998,96.79700000000001,96.949,99.993,206.012,105.476,127.41,103.65700000000001,229.13400000000001,104.762,242.53400000000002,108.85600000000001,57.25899999999999,115.806,200.65900000000002,111.911,152.925,116.905,96.425,115.167,326.63,120.37799999999999,79.665,120.15899999999999,200.613,121.428,134.13,124.307,273.499,124.225,121.743,124.6,48.851000000000006,126.914,105.37299999999999,119.432,233.963,127.86399999999999,250.058,129.67700000000002,97.97200000000001,128.594,129.019,129.387,86.626,129.76,139.322,131.695,116.895,133.125,218.082,134.403,234.92,138.984,132.632,139.088,197.196,133.72299999999998,84.07700000000001,139.237,92.226,137.06,225.457,146.511,68.671,143.344,138.058,142.95600000000002,153.168,145.83700000000002,198.61700000000002,145.215,120.898,142.089,220.27599999999998,150.33700000000002,290.546,150.303,121.069,155.308,189.44,150.72,98.416,153.39700000000002,140.004,158.623,147.01,158.325,122.035,164.74900000000002,79.29,168.445,142.822,170.854,238.565,167.437,74.499,174.59400000000002,92.443,172.593,258.841,174.708,221.24599999999998,185.082,81.703,189.361,110.831,73.515,219.74,125.02,101.539,137.812,130.816,143.565,89.035,78.098,89.685,98.99600000000001,80.565,101.194,110.59200000000001,143.567,113.279,124.619,222.519,156.925,114.14299999999999,175.887,196.454,158.582,102.99,72.64399999999999,314.365,143.727,213.662,153.15,86.12899999999999,110.786,306.666,158.39,141.207,83.00200000000001,218.361,79.327
75.75,303.0,,285.95799999999997,61.722,,,88.156,66.48,246.507,68.488,263.98900000000003,68.934,171.752,71.279,200.453,73.426,118.684,77.08,133.622,71.622,252.547,72.047,81.964,77.786,134.215,82.63,126.31200000000001,80.612,101.406,84.37899999999999,140.615,91.774,268.694,86.37200000000001,291.865,82.566,148.673,87.11,204.984,83.171,230.19799999999998,87.046,249.329,96.964,92.046,90.304,276.411,94.179,122.03,95.992,131.741,98.384,63.025,99.449,150.282,96.777,96.964,99.945,206.083,105.456,127.33,103.73100000000001,229.11599999999999,104.708,242.467,108.819,57.17,115.757,200.765,111.82600000000001,153.028,116.948,96.414,115.193,326.684,120.34899999999999,79.667,120.148,200.50799999999998,121.41,134.122,124.295,273.298,124.25200000000001,121.729,124.616,48.70399999999999,126.77600000000001,105.631,119.329,233.97099999999998,127.87299999999999,250.08900000000003,129.596,97.941,128.576,128.966,129.463,86.64200000000001,129.678,139.398,131.571,116.78200000000001,133.145,218.054,134.4,234.787,138.898,132.0,140.0,197.271,133.718,84.061,139.266,92.221,137.014,225.52599999999998,146.505,68.717,143.286,138.10399999999998,142.977,153.187,145.811,198.593,145.2,120.87100000000001,142.14600000000002,220.19099999999997,150.359,290.62,150.31,121.01700000000001,155.33,189.483,150.675,98.29799999999999,153.275,140.075,158.738,147.024,158.33100000000002,122.02,164.66,79.308,168.42700000000002,142.856,170.743,238.525,167.483,74.46600000000001,174.66099999999997,92.542,172.618,258.843,174.671,221.2,185.084,81.604,189.52200000000002,110.897,73.41199999999999,219.752,124.958,101.43,137.83700000000002,130.804,143.57,89.016,78.15100000000001,89.787,98.98200000000001,80.655,101.182,110.59700000000001,143.484,113.29799999999999,124.63,222.523,156.899,114.109,175.891,196.451,158.616,103.009,72.703,314.31,143.70600000000002,213.68,153.089,86.105,110.803,306.664,158.41,141.184,82.94200000000001,218.362,79.325
76.0,304.0,,286.031,61.681999999999995,,,88.133,66.469,246.516,68.487,264.05400000000003,69.013,171.65400000000002,71.5,200.497,73.475,118.67,77.133,133.549,71.55,252.578,72.094,81.95,77.816,134.254,82.679,126.321,80.50399999999999,101.38799999999999,84.334,140.58100000000002,91.78299999999999,268.784,86.454,291.78,82.52600000000001,148.672,87.083,205.00900000000001,83.09700000000001,230.16299999999998,87.01899999999999,249.301,97.052,92.083,90.296,276.413,94.13600000000001,122.01799999999999,95.919,131.791,98.355,63.063,99.429,150.282,96.735,96.93700000000001,99.925,206.06900000000002,105.42399999999999,127.339,103.631,229.11,104.645,242.467,108.772,57.174,115.87700000000001,200.834,111.902,153.099,116.834,96.381,115.193,326.712,120.34899999999999,79.71,120.11,200.489,121.359,134.211,124.279,273.362,124.075,121.728,124.61399999999999,48.717,126.93299999999999,105.62,119.325,234.025,127.897,250.06599999999997,129.533,97.94,128.593,128.975,129.45,86.641,129.683,139.329,131.583,116.794,133.12,217.99099999999999,134.379,234.851,138.965,132.293,139.465,197.247,133.719,84.057,139.201,92.22200000000001,137.007,225.52700000000002,146.526,68.678,143.29,138.108,142.733,153.185,145.89700000000002,198.604,145.15200000000002,120.885,142.195,220.15900000000002,150.392,290.676,150.313,121.00200000000001,155.328,189.447,150.567,98.113,153.284,140.119,158.756,147.041,158.321,122.036,164.644,79.278,168.33599999999998,142.84,170.665,238.642,167.424,74.486,174.622,92.507,172.643,258.862,174.607,221.157,185.092,81.697,189.502,110.91799999999999,73.421,219.82299999999998,124.87100000000001,101.445,137.855,130.87,143.67700000000002,89.021,78.089,89.7,98.943,80.702,101.21,110.559,143.352,113.23100000000001,124.58,222.47799999999998,156.72899999999998,114.12299999999999,175.92,196.44400000000002,158.64600000000002,102.945,72.732,314.293,143.72899999999998,213.68400000000003,153.076,86.12200000000001,110.741,306.222,158.751,141.19299999999998,83.01100000000001,218.37400000000002,79.328
76.25,305.0,,286.034,61.681999999999995,,,88.16,66.493,246.51,68.486,264.046,69.033,171.338,71.891,200.484,73.455,118.706,77.204,133.445,71.374,252.525,72.035,81.961,77.796,134.237,82.71700000000001,126.166,80.509,101.405,84.33200000000001,140.611,91.711,268.873,86.56200000000001,291.66,82.508,148.696,86.93299999999999,205.00099999999998,83.12799999999999,230.162,86.988,249.48,95.07799999999999,92.081,90.259,276.397,94.009,121.99799999999999,95.90700000000001,131.792,98.262,62.99,99.329,150.241,96.713,96.941,99.859,206.143,105.601,127.34899999999999,103.603,229.16,104.65700000000001,242.468,108.789,57.103,115.711,200.822,111.905,152.67600000000002,116.82799999999999,96.36200000000001,115.179,326.725,120.29799999999999,79.777,120.118,200.52700000000002,121.37,134.186,124.344,273.39,124.116,121.689,124.60600000000001,48.707,126.804,105.62299999999999,119.307,234.041,127.88600000000001,250.054,129.503,97.916,128.555,128.909,129.488,86.62100000000001,129.649,139.514,131.512,116.785,133.07,218.003,134.351,234.77599999999998,138.888,132.0,140.0,197.27,133.691,84.01799999999999,139.156,92.21600000000001,136.964,225.40900000000002,146.518,68.673,143.286,138.13,142.739,153.18,145.967,198.52200000000002,145.106,120.889,142.203,220.351,150.18,290.60400000000004,150.341,121.08,155.31799999999998,189.42700000000002,150.623,98.1,153.336,139.94899999999998,158.83,147.014,158.305,122.04899999999999,164.641,79.274,168.3,142.83100000000002,170.66,238.489,167.511,74.488,174.58700000000002,92.535,172.421,258.848,174.58700000000002,221.055,185.083,81.718,189.459,110.89,73.375,219.86,124.89399999999999,101.421,137.875,130.816,143.56799999999998,89.00399999999999,78.10600000000001,89.675,98.978,80.65,101.318,110.609,143.386,113.17399999999999,124.51799999999999,222.42700000000002,156.705,114.14,175.90099999999998,196.44799999999998,158.657,102.88799999999999,72.695,314.336,143.70600000000002,213.672,153.137,86.087,110.789,305.884,158.843,141.19,83.055,218.4,79.27
76.5,306.0,,286.031,61.778,,,88.137,66.454,246.43400000000003,68.605,263.997,68.975,171.187,71.627,200.548,73.396,118.71700000000001,77.149,133.411,71.337,252.0,73.0,82.006,77.804,134.249,82.57799999999999,126.211,80.385,101.432,84.29299999999999,140.532,91.71799999999999,268.836,86.646,292.002,82.708,148.671,86.947,205.007,83.073,230.202,86.96700000000001,249.495,96.447,92.06,90.26799999999999,276.47,94.01,121.98700000000001,95.881,131.85,98.354,62.934,99.26,150.256,96.691,96.94,99.90799999999999,206.12900000000002,105.575,127.338,103.553,229.108,104.542,242.38299999999998,108.686,57.291000000000004,115.883,200.701,111.811,153.02100000000002,116.764,96.37100000000001,115.20100000000001,326.8,120.344,79.762,120.17399999999999,200.57,121.429,134.164,124.353,273.388,124.052,121.676,124.579,48.574,127.163,105.73700000000001,119.307,234.013,127.854,250.072,129.40200000000002,97.936,128.556,128.933,129.51,86.656,129.605,139.498,131.391,116.87700000000001,133.054,217.989,134.355,234.78900000000002,138.905,131.959,139.995,197.36,133.675,83.98899999999999,139.125,92.22,136.96,225.488,146.59799999999998,68.69,143.178,138.079,142.829,153.274,145.847,198.668,145.065,121.012,142.148,220.34900000000002,150.227,290.675,150.403,121.111,155.33,189.36,150.611,98.081,153.304,140.002,158.608,147.045,158.235,122.06299999999999,164.63099999999997,79.25399999999999,168.31400000000002,142.873,170.69,238.482,167.44400000000002,74.40899999999999,174.50099999999998,92.499,172.278,258.849,174.558,221.044,185.142,81.563,189.56799999999998,110.98200000000001,73.161,219.947,124.78299999999999,101.51299999999999,137.828,130.724,143.325,89.01899999999999,78.108,89.745,99.009,80.556,101.516,110.6,143.282,113.145,124.494,222.44299999999998,156.59799999999998,114.12799999999999,175.88099999999997,196.422,158.68200000000002,102.904,72.771,314.404,143.736,213.646,153.17,86.085,110.68799999999999,305.921,158.812,141.128,83.054,218.433,79.312
