TimesH,Frame,3,6,8,9,13,15,17,20,22,26,27,30,32,33,35,39,41,42,45,46,48,53,61,64,65,66,70,76,91,93,96,111,116,117,118,122,131,132,137,146,156,157,161,164,169,170,173,176,181,183,184,195,201,203,224,243,245,246,262,265,266,271,272,273,274,277,278,279,287,288,290,292,294,295,299,302,304,305,310,312,315,316,317,318,319,320,325,326,333,336,341,345,349,350,352,353,354,358,365,369,374,376,377,443,447,605,640,652,737,748,750,752,827
311.75,1247.0,614.308,615.573,629.184,617.558,624.992,628.3009999999999,622.024,624.8340000000001,615.105,628.369,625.975,613.881,622.553,628.613,621.165,619.738,627.0419999999999,623.786,622.845,625.985,622.589,630.534,623.009,625.694,627.673,628.273,628.748,617.947,623.4580000000001,628.305,630.602,624.232,631.5219999999999,624.794,626.447,627.947,610.255,619.63,614.994,615.7719999999999,619.859,610.42,622.18,617.377,621.96,622.064,618.222,619.39,622.818,617.909,612.222,613.7719999999999,614.51,615.308,613.768,610.895,609.9,610.202,618.327,613.6030000000001,612.404,619.2719999999999,617.826,616.4019999999999,619.4490000000001,623.6759999999999,610.592,621.135,619.165,611.6569999999999,610.832,613.689,613.533,613.082,611.937,616.479,609.521,616.1659999999999,611.64,609.482,611.899,613.683,614.81,625.283,624.76,620.059,622.614,624.742,620.288,630.605,622.2180000000001,612.492,618.636,617.47,619.379,624.523,613.7819999999999,624.569,616.149,623.626,616.499,621.437,620.92,615.577,,,,,,,,,
312.0,1248.0,614.285,615.876,629.263,618.052,624.9,628.177,623.113,624.8969999999999,615.5409999999999,629.471,627.41,613.378,622.518,628.769,620.648,620.602,627.816,624.09,623.14,625.336,622.256,630.871,624.7819999999999,626.68,628.26,627.539,628.891,617.492,622.793,628.595,630.284,624.3969999999999,631.7330000000001,624.88,627.477,628.67,609.097,621.725,615.094,616.049,619.9,609.214,622.073,618.193,622.669,622.102,618.095,620.008,622.984,617.61,612.799,613.351,613.639,616.2959999999999,613.399,610.8580000000001,610.586,610.312,617.7080000000001,613.555,612.331,618.629,618.998,616.024,619.641,623.303,609.826,621.431,618.839,612.632,611.484,613.88,612.707,613.285,611.842,616.984,608.851,616.111,611.076,609.19,612.49,614.125,615.886,625.971,624.2330000000001,621.486,622.981,623.964,619.696,630.304,622.57,613.069,619.196,616.62,619.135,623.874,613.701,625.049,615.648,624.8240000000001,616.99,622.6419999999999,621.2919999999999,614.682,,,,,,,,,
312.25,1249.0,614.446,615.441,628.466,617.648,625.293,628.224,622.626,625.086,615.491,628.705,627.109,613.222,622.356,629.279,620.857,618.617,626.946,624.369,623.43,625.092,622.177,630.749,623.979,624.145,627.99,627.28,628.2819999999999,617.649,621.987,627.366,629.1759999999999,624.08,630.974,625.404,627.8969999999999,627.626,609.651,620.336,615.298,615.9630000000001,619.682,609.408,621.3969999999999,617.669,621.714,621.591,618.783,619.092,622.781,618.409,612.0419999999999,613.798,614.16,615.6709999999999,612.3969999999999,610.07,610.285,611.2330000000001,617.568,613.1659999999999,613.854,617.5319999999999,618.2230000000001,616.5740000000001,619.6990000000001,623.576,609.601,620.951,617.976,611.7669999999999,611.0409999999999,613.6709999999999,612.793,614.18,611.651,616.882,608.911,616.477,611.265,609.711,612.122,614.444,615.5419999999999,625.525,625.111,620.66,623.443,623.7080000000001,621.306,629.413,622.466,612.735,618.339,617.54,619.435,624.128,613.31,624.428,615.88,624.1709999999999,617.3480000000001,622.461,620.386,,,,,,,,,,
312.5,1250.0,614.034,615.379,629.774,617.672,625.21,628.3290000000001,622.369,625.281,616.543,628.604,626.868,613.038,622.653,630.3380000000001,621.007,619.11,624.7909999999999,623.382,621.769,625.205,622.455,630.2080000000001,623.75,623.835,628.1669999999999,626.475,627.509,617.887,622.606,626.795,629.0369999999999,623.8,630.159,624.182,627.214,627.484,609.187,619.6569999999999,615.031,615.51,620.538,609.221,621.1709999999999,617.383,621.066,621.337,617.633,618.811,622.694,618.462,611.232,612.856,614.303,616.451,612.4590000000001,610.5319999999999,610.28,610.336,617.156,613.832,612.427,618.415,618.047,616.094,620.062,622.183,610.479,621.133,619.452,611.085,611.696,614.263,613.148,614.419,611.885,616.043,609.0509999999999,616.192,612.248,610.216,612.44,613.596,614.563,624.534,624.729,621.314,623.023,623.756,620.521,628.5369999999999,621.511,612.493,619.031,616.494,619.649,625.09,613.805,624.401,616.0509999999999,624.749,615.961,622.045,620.125,615.033,615.619,,,,,,,,
312.75,1251.0,614.445,615.5509999999999,629.163,617.479,624.201,626.695,622.63,624.694,616.131,627.971,625.7130000000001,612.83,621.933,629.225,620.257,618.465,624.807,623.737,622.9069999999999,624.36,622.9490000000001,628.491,621.661,623.481,626.44,626.253,626.774,616.9169999999999,621.2090000000001,626.409,628.3009999999999,624.564,629.569,623.597,626.44,626.429,609.036,619.875,615.021,616.286,619.173,610.239,620.354,616.443,621.497,620.873,618.005,617.955,620.865,617.922,612.072,612.5319999999999,613.605,615.624,612.653,611.221,610.486,610.732,616.85,613.669,611.854,617.904,617.501,615.679,620.18,623.23,610.212,620.679,618.9830000000001,611.795,610.755,613.528,613.0269999999999,614.1,611.613,616.053,609.3340000000001,616.202,610.368,610.02,612.987,613.351,615.923,625.4169999999999,625.538,619.993,623.56,623.781,620.374,629.317,622.036,612.431,618.679,615.9590000000001,617.841,623.96,612.158,624.359,615.762,624.424,615.594,621.851,619.913,613.924,615.428,,,,,,,,
313.0,1252.0,613.643,614.433,628.245,617.895,623.627,626.651,622.229,625.1419999999999,615.394,627.641,624.764,612.845,620.889,628.565,619.739,618.124,624.481,622.314,622.319,624.012,623.303,627.765,623.016,622.64,625.442,625.582,625.381,616.146,620.844,625.268,629.327,623.925,628.649,622.12,625.461,625.53,609.332,619.101,614.206,615.39,619.153,609.009,620.264,615.779,619.57,620.293,616.863,617.634,620.6709999999999,616.793,612.41,612.596,613.418,615.293,612.4119999999999,610.3240000000001,610.055,610.047,616.722,614.021,612.306,617.341,617.9540000000001,615.4119999999999,618.957,622.805,610.3009999999999,619.911,619.155,612.1519999999999,611.126,614.131,612.5980000000001,614.9580000000001,611.2,615.7769999999999,609.418,616.472,612.104,609.894,612.352,613.994,614.8430000000001,623.352,625.194,620.3380000000001,623.255,623.438,619.83,626.549,621.438,612.66,618.731,616.683,618.893,622.891,612.79,623.456,615.107,624.856,615.986,621.7130000000001,619.099,613.633,615.411,,,,,,,,
313.25,1253.0,613.889,613.594,627.681,617.073,622.4259999999999,625.365,621.6,624.137,615.7909999999999,625.663,624.2330000000001,612.367,620.8919999999999,628.394,620.761,617.862,623.675,621.656,622.02,623.26,623.259,627.374,621.4490000000001,621.133,624.87,624.444,624.756,617.0269999999999,620.674,623.876,628.3340000000001,624.374,627.741,621.923,625.0319999999999,624.759,609.3240000000001,618.045,614.04,614.385,618.6419999999999,609.909,619.376,617.28,619.775,619.049,617.398,617.283,619.986,616.586,611.484,612.375,613.738,614.771,612.381,610.862,609.815,611.154,616.8,612.872,611.506,616.78,618.243,614.631,619.922,623.177,609.84,621.116,618.242,611.749,611.9680000000001,613.9830000000001,612.7769999999999,614.337,611.028,615.5930000000001,608.803,614.613,611.307,609.7130000000001,612.1419999999999,613.518,615.076,622.931,623.884,620.123,622.438,624.3380000000001,619.734,626.173,621.677,611.48,618.0930000000001,615.351,618.186,622.58,613.243,623.227,615.195,623.183,616.262,620.953,618.686,614.2819999999999,615.018,,,,,,,,
313.5,1254.0,613.9780000000001,614.977,626.932,616.927,622.34,625.119,620.81,624.332,615.573,624.96,622.447,615.445,620.224,629.278,619.9259999999999,618.315,622.692,622.085,622.8240000000001,623.122,622.304,626.644,620.29,621.253,624.653,624.915,624.592,616.425,620.239,623.186,625.992,622.511,627.501,621.035,623.891,623.005,608.067,617.186,614.2959999999999,614.488,618.0409999999999,609.825,618.562,617.131,618.54,619.4580000000001,616.2919999999999,616.448,619.322,615.566,611.262,612.76,612.311,613.874,612.362,611.065,610.1669999999999,609.634,617.3009999999999,613.275,611.946,616.492,617.743,615.516,619.5840000000001,622.424,609.638,619.821,618.123,612.078,611.955,612.786,612.495,614.605,611.96,616.413,608.9490000000001,615.396,611.556,609.547,612.381,613.154,615.514,622.137,624.764,619.523,622.066,623.149,619.6,626.383,620.509,611.071,618.376,616.254,618.231,621.395,612.956,621.8430000000001,615.263,623.085,615.071,620.58,618.442,613.857,614.605,,,,,,,,
313.75,1255.0,613.1469999999999,613.8580000000001,626.663,617.345,622.165,624.252,620.577,623.203,614.943,625.502,622.7,613.359,619.957,627.096,619.5219999999999,617.8340000000001,622.067,621.364,622.771,622.467,621.96,627.2959999999999,619.265,620.425,622.36,623.136,624.005,615.839,619.3380000000001,622.706,626.539,621.2959999999999,626.1709999999999,620.65,623.506,622.553,608.539,617.549,613.731,614.569,617.2080000000001,609.764,618.47,616.138,618.909,617.8480000000001,616.398,616.547,619.015,616.394,611.121,612.34,612.745,613.568,612.026,610.2180000000001,609.585,610.513,617.337,614.1,611.903,616.274,617.413,614.569,618.427,621.0930000000001,609.878,619.328,618.212,612.114,611.156,613.948,611.972,614.1709999999999,611.135,615.002,608.5790000000001,615.501,611.3380000000001,609.794,612.433,612.901,614.763,621.809,624.1990000000001,619.2959999999999,621.711,622.434,618.429,626.243,621.424,612.034,617.818,616.813,617.185,621.061,613.1669999999999,622.069,614.0269999999999,622.9169999999999,615.738,620.457,619.114,613.221,614.433,,,,,,,,
314.0,1256.0,613.405,613.76,626.391,617.316,621.575,622.641,620.184,622.596,614.886,623.2769999999999,622.839,612.192,618.51,627.36,618.513,618.17,622.173,620.514,620.911,622.013,623.0369999999999,625.913,619.2669999999999,620.645,621.898,622.736,622.58,615.884,618.38,622.631,626.114,621.382,626.31,620.0169999999999,622.673,622.0459999999999,609.151,616.352,613.257,614.044,615.993,609.035,618.625,615.3969999999999,617.775,616.371,616.656,616.163,618.285,615.257,610.8969999999999,612.2180000000001,611.93,613.837,611.4490000000001,610.373,610.148,610.276,617.649,614.438,611.797,615.947,616.928,615.533,617.696,621.932,610.217,620.384,617.61,611.205,611.48,613.7769999999999,612.2959999999999,614.552,611.4,614.684,608.274,615.377,611.441,609.743,611.356,613.83,614.59,621.3430000000001,623.0459999999999,619.266,621.8430000000001,623.382,618.674,625.059,620.212,611.3380000000001,617.376,616.281,617.245,620.776,612.633,622.635,614.9069999999999,621.638,615.401,620.202,618.815,613.112,613.425,,,,,,,,
314.25,1257.0,613.091,614.28,626.526,616.154,621.048,623.23,619.35,622.253,614.484,622.996,622.188,612.632,619.044,626.875,618.275,617.406,620.934,621.005,621.98,622.065,622.8430000000001,625.831,618.678,619.019,622.428,621.763,622.6,615.423,619.335,621.2819999999999,624.738,620.9830000000001,625.661,618.9019999999999,622.883,621.059,608.413,616.401,612.839,613.754,616.094,609.025,617.9630000000001,614.9119999999999,617.5169999999999,616.711,614.768,616.071,617.972,614.719,611.455,611.7040000000001,612.327,613.871,611.36,610.281,610.205,609.415,616.656,614.271,612.759,614.898,617.545,614.235,618.025,620.439,610.1,619.388,616.861,611.651,611.9259999999999,613.867,612.756,613.121,610.933,615.055,608.195,615.234,611.148,609.235,613.049,613.871,615.092,621.299,623.274,619.544,621.207,622.4069999999999,618.113,624.715,620.1569999999999,611.29,616.867,616.496,616.887,620.988,612.29,621.884,614.7919999999999,621.807,615.4630000000001,619.4680000000001,618.625,613.1659999999999,613.97,,,,,,,,
314.5,1258.0,613.4259999999999,613.406,624.964,616.187,620.47,622.638,619.471,622.255,613.947,623.154,621.971,612.441,618.51,626.197,618.821,617.3290000000001,621.1619999999999,620.79,620.606,621.275,621.58,625.188,618.253,619.474,621.631,620.795,621.679,615.377,617.3,622.133,624.194,620.842,624.232,618.737,620.361,620.139,608.234,616.591,612.56,613.918,615.577,609.6519999999999,618.847,613.964,616.443,615.9730000000001,615.523,615.9540000000001,616.74,614.721,611.554,611.283,611.92,613.216,611.5840000000001,610.111,609.7040000000001,610.178,616.8240000000001,613.77,612.243,615.232,617.357,614.0830000000001,617.879,620.062,610.149,619.586,616.5790000000001,611.437,610.972,612.6619999999999,611.535,613.695,611.393,614.179,608.615,614.686,610.9540000000001,609.8480000000001,612.466,613.7280000000001,614.812,620.295,622.0830000000001,619.989,621.654,620.561,618.196,623.54,621.081,611.677,616.03,616.054,616.931,620.509,612.033,621.135,614.383,621.514,615.375,619.4490000000001,617.8240000000001,612.021,614.406,,,,,,,,
314.75,1259.0,613.555,613.715,624.898,615.637,619.685,621.641,618.632,621.887,614.2330000000001,622.236,622.4169999999999,612.4069999999999,617.193,625.382,617.742,616.955,620.307,620.761,621.908,621.229,621.748,624.762,617.687,618.621,621.622,621.109,621.505,614.363,618.124,621.219,623.887,619.684,624.845,618.509,620.812,619.77,608.63,614.649,612.077,612.635,615.1659999999999,610.033,617.9159999999999,614.559,616.997,614.986,615.442,614.893,616.764,615.3009999999999,610.582,611.309,611.07,612.844,611.52,610.437,609.7130000000001,610.198,617.509,614.148,611.895,615.655,618.464,613.515,617.832,621.0880000000001,608.944,618.664,617.028,611.24,611.122,613.261,611.567,614.4590000000001,611.356,614.687,609.033,615.363,611.1030000000001,610.116,613.026,613.899,614.475,620.5840000000001,622.427,618.326,620.526,620.536,618.8380000000001,623.234,620.145,610.725,616.565,615.425,616.646,619.462,612.21,620.89,613.957,621.377,615.313,618.6419999999999,618.225,612.566,613.276,,,,,,,,
315.0,1260.0,613.214,612.168,625.107,615.864,619.73,621.947,618.572,621.6669999999999,614.231,622.1759999999999,621.1469999999999,612.214,617.105,625.346,616.297,616.251,620.112,620.16,621.1519999999999,620.399,622.012,625.554,617.989,618.548,620.628,620.83,622.067,614.342,617.281,621.868,623.4259999999999,619.503,624.933,619.1519999999999,620.738,620.342,608.716,615.206,612.068,612.811,615.05,608.886,617.972,613.5509999999999,616.268,615.55,616.242,615.386,615.863,613.915,611.6619999999999,611.636,610.411,613.243,611.794,609.737,609.837,610.122,616.373,614.3580000000001,611.658,614.615,617.643,613.548,618.355,620.735,609.938,619.135,617.217,611.214,611.461,612.688,612.222,613.217,611.693,614.044,608.4069999999999,614.9540000000001,611.341,609.423,612.882,613.54,614.339,620.742,622.243,617.969,620.433,620.799,618.561,623.178,620.004,610.765,616.5369999999999,615.224,617.36,620.971,613.192,620.252,614.682,622.389,615.9490000000001,618.586,617.372,611.304,613.266,,,,,,,,
315.25,1261.0,613.0269999999999,613.2909999999999,624.1759999999999,615.626,619.7869999999999,621.294,618.439,621.298,613.6030000000001,622.37,620.793,611.547,617.4069999999999,624.545,616.9159999999999,617.117,619.73,621.318,620.615,621.4630000000001,622.106,625.085,617.214,618.2040000000001,620.433,620.563,622.633,614.311,616.92,621.235,623.695,619.371,623.316,618.4590000000001,619.683,620.479,608.568,614.7769999999999,611.795,612.434,614.177,608.339,616.886,612.874,616.605,614.825,614.88,614.462,616.265,614.066,611.404,610.712,610.757,613.082,610.716,609.815,610.038,609.552,617.021,613.5419999999999,611.491,614.349,618.141,613.797,617.259,620.158,609.033,618.866,617.788,611.448,611.52,613.02,611.734,613.8530000000001,611.509,614.626,609.2280000000001,614.493,610.498,609.364,613.143,613.251,614.726,620.785,622.903,618.744,620.855,620.235,619.116,623.815,619.802,610.474,616.43,615.757,617.068,620.113,612.7719999999999,621.062,615.461,621.729,615.5980000000001,618.571,617.3480000000001,612.322,613.721,,,,,,,,
315.5,1262.0,613.39,612.955,624.216,615.222,618.988,621.678,618.854,621.5419999999999,614.221,620.91,620.785,610.85,617.988,624.9590000000001,617.757,617.485,620.009,619.97,621.425,621.66,621.422,625.6659999999999,616.549,618.924,620.717,619.81,622.477,614.575,616.761,621.352,623.3,619.182,623.44,618.224,620.077,619.7330000000001,608.859,614.595,611.365,613.235,614.266,610.135,617.11,612.424,616.298,614.831,614.695,614.187,615.946,613.974,610.118,611.399,611.311,613.216,611.129,609.784,608.977,609.259,616.888,613.6759999999999,612.72,614.812,618.435,613.765,617.749,620.165,610.092,618.812,616.8480000000001,611.1619999999999,611.771,613.091,612.136,613.259,611.61,614.007,608.211,615.259,611.109,611.305,612.814,613.73,613.97,620.678,622.318,618.225,620.312,620.525,619.474,623.231,619.197,610.957,616.014,616.065,616.683,621.1419999999999,612.737,619.461,614.919,621.415,616.01,618.149,616.737,612.386,612.521,,,,,,,,
315.75,1263.0,613.063,613.571,624.323,614.61,619.3969999999999,621.063,617.939,621.438,614.0269999999999,621.456,620.6759999999999,612.133,616.996,624.555,617.596,616.698,620.37,620.815,621.821,620.328,621.236,624.724,616.138,617.82,620.9169999999999,618.9830000000001,621.48,614.263,616.604,620.596,622.318,618.356,623.073,618.217,620.011,620.245,608.226,615.044,611.877,612.159,614.4069999999999,609.2230000000001,617.303,612.139,615.663,613.994,614.1619999999999,614.508,615.448,614.411,611.066,611.198,610.003,612.784,610.836,609.586,609.4630000000001,609.377,616.561,613.855,612.8580000000001,614.345,618.4490000000001,613.523,617.104,620.545,609.243,619.484,616.293,611.851,611.67,612.5509999999999,612.104,613.077,611.354,614.018,608.855,615.117,611.1030000000001,609.5930000000001,613.41,612.832,614.556,620.177,622.622,619.251,620.631,620.956,619.005,623.196,620.025,610.572,616.327,615.188,616.2769999999999,619.414,612.005,620.7909999999999,614.297,621.873,614.552,619.346,618.117,611.3380000000001,612.749,,,,,,,,
316.0,1264.0,613.415,614.0740000000001,623.525,614.674,619.464,620.74,618.54,620.975,614.117,621.77,620.734,611.391,617.92,623.984,617.529,616.097,620.202,620.8009999999999,620.316,620.807,621.263,625.24,616.655,617.69,619.163,619.698,621.762,613.655,616.665,621.49,623.369,617.6469999999999,623.836,617.847,620.496,618.993,608.516,615.031,611.97,612.4630000000001,613.599,609.049,616.336,612.1030000000001,615.975,613.82,614.773,614.415,615.197,614.109,610.17,610.906,610.74,612.507,610.965,610.2230000000001,610.09,609.7080000000001,616.466,614.565,612.252,614.982,616.948,613.264,617.5369999999999,620.131,609.948,619.29,616.229,610.408,612.387,613.496,612.067,613.229,611.311,615.117,608.312,614.442,610.575,610.345,614.504,612.697,614.61,620.335,621.74,617.9730000000001,620.195,619.77,618.695,623.744,619.465,610.634,615.067,614.341,616.43,620.033,612.566,620.014,614.754,621.887,614.686,619.026,617.396,610.572,612.609,,,,,,,,
